Orthogroup	DEUG.longest_only	DMEL.longest_only
OG0008639	LOC108115883|XP_017083012.1|DEUG	CG18766|NP_652657.1|DMEL
OG0008640	LOC108117156|XP_017084909.1|DEUG	Xrp1|NP_732384.1|DMEL
OG0008641	LOC108111318|XP_017076202.1|DEUG	CG45072|NP_001287600.1|DMEL
OG0008642	LOC108117131|XP_017084864.1|DEUG	cal1|NP_650597.2|DMEL
OG0008643	LOC108112985|XP_017078885.1|DEUG, LOC108114831|XP_017081461.1|DEUG, LOC108117939|XP_017085972.1|DEUG, LOC108115341|XP_017082253.1|DEUG, LOC108104882|XP_017066703.1|DEUG, LOC108109362|XP_017073320.1|DEUG	mod|NP_524614.2|DMEL
OG0008644	LOC108111465|XP_017076425.1|DEUG	CG12069|NP_651819.1|DMEL
OG0008645	LOC108118472|XP_017086685.1|DEUG	CG31816|NP_723977.1|DMEL
OG0008646	LOC108103051|XP_017063854.1|DEUG	CG5043|NP_609838.1|DMEL
OG0008647	LOC108110555|XP_017075134.1|DEUG	CG3604|NP_608801.1|DMEL
OG0008648	LOC108118428|XP_017086600.1|DEUG	CG5968|NP_609797.1|DMEL
OG0008649	LOC108112354|XP_017077671.1|DEUG	CG30413|NP_726308.1|DMEL
OG0008650	LOC108116286|XP_017083561.1|DEUG	CG5614|NP_650487.1|DMEL
OG0008651	LOC108106256|XP_017068709.1|DEUG	CG17385|NP_610962.1|DMEL
OG0008652	LOC108113338|XP_017079386.1|DEUG	Idgf5|NP_611321.3|DMEL
OG0008653	LOC108112418|XP_017077750.1|DEUG	CG3687|NP_611102.1|DMEL
OG0008654	LOC108107465|XP_017070502.1|DEUG	CG5597|NP_611841.1|DMEL
OG0008655	LOC108104444|XP_017065994.1|DEUG	Mal-A3|NP_476628.2|DMEL
OG0008656	LOC108103656|XP_017064702.1|DEUG	CG32762|NP_727000.1|DMEL
OG0008657	LOC108104328|XP_017065804.1|DEUG	fiz|NP_572983.1|DMEL
OG0008658	LOC108109731|XP_017073865.1|DEUG	sov|NP_572348.1|DMEL
OG0008659	LOC108114010|XP_017080246.1|DEUG	sunn|NP_729739.3|DMEL
OG0008660	LOC108108562|XP_017072134.1|DEUG	CG32181|NP_730300.2|DMEL
OG0008661	LOC108104628|XP_017066292.1|DEUG	hng3|NP_612057.1|DMEL
OG0008662	LOC108116747|XP_017084255.1|DEUG	CG32461|NP_730770.1|DMEL
OG0008663	LOC108108811|XP_017072486.1|DEUG	CG8765|NP_649141.1|DMEL
OG0008664	LOC108102765|XP_017063412.1|DEUG	CG2199|NP_728599.1|DMEL
OG0008665	LOC108105724|XP_017067928.1|DEUG	ms_2_34Fe|NP_609705.1|DMEL
OG0008666	LOC108108701|XP_017072296.1|DEUG	CG14566|NP_649358.1|DMEL
OG0008667	LOC108107945|XP_017071265.1|DEUG	CG43896|NP_001261732.1|DMEL
OG0008668	LOC108102778|XP_017063427.1|DEUG	CG9173|NP_612108.1|DMEL
OG0008669	LOC108105136|XP_017067058.1|DEUG	CG13243|NP_609769.2|DMEL
OG0008670	LOC108111680|XP_017076709.1|DEUG	CG9631|NP_650345.1|DMEL
OG0008672	LOC108118476|XP_017086692.1|DEUG	CG32832|NP_724026.1|DMEL
OG0008673	LOC108106068|XP_017068415.1|DEUG	CG43057|NP_001245940.1|DMEL
OG0008675	LOC108104268|XP_017065706.1|DEUG	CG13461|NP_648738.1|DMEL
OG0008677	LOC108115687|XP_017082744.1|DEUG	HP1c|NP_651093.1|DMEL
OG0008679	LOC108103188|XP_017064064.1|DEUG	CG15247|NP_572584.1|DMEL
OG0008680	LOC108104318|XP_017065791.1|DEUG	Gas8|NP_570065.2|DMEL
OG0008681	LOC108118384|XP_017086548.1|DEUG	GstT4|NP_572886.2|DMEL
OG0008682	LOC108106049|XP_017068392.1|DEUG	S6KL|NP_524861.2|DMEL
OG0008683	LOC108104387|XP_017065912.1|DEUG	CG14814|NP_569947.2|DMEL
OG0008684	LOC108102933|XP_017063683.1|DEUG	CG32599|NP_727768.1|DMEL
OG0008685	LOC108112303|XP_017077618.1|DEUG	CG30403|NP_726108.3|DMEL
OG0008686	LOC108115679|XP_017082735.1|DEUG	CG17111|NP_651119.2|DMEL
OG0008687	LOC108107262|XP_017070181.1|DEUG	Xxylt|NP_611871.2|DMEL
OG0008688	LOC108103295|XP_017064197.1|DEUG	CG14052|NP_001259181.1|DMEL
OG0008689	LOC108110390|XP_017074930.1|DEUG	nmdyn-D7|NP_649926.2|DMEL
OG0008690	LOC108105825|XP_017068058.1|DEUG	vas|NP_723899.1|DMEL
OG0008691	LOC108107924|XP_017071234.1|DEUG	tant|NP_524782.2|DMEL
OG0008692	LOC108103417|XP_017064364.1|DEUG	CG15336|NP_572450.4|DMEL
OG0008694	LOC108109955|XP_017074258.1|DEUG	CG6696|NP_573318.1|DMEL
OG0008695	LOC108111615|XP_017076631.1|DEUG	CG11211|NP_610208.1|DMEL
OG0008696	LOC108116603|XP_017084048.1|DEUG	CG5071|NP_651406.1|DMEL
OG0008697	LOC108107511|XP_017070542.1|DEUG	CG18675|NP_652334.2|DMEL
OG0008698	LOC108111861|XP_017076973.1|DEUG	Gapvd1|NP_572704.1|DMEL
OG0008699	LOC108108801|XP_017072471.1|DEUG	CG11307|NP_001163490.1|DMEL
OG0008700	LOC108117220|XP_017085035.1|DEUG	CG4424|NP_650859.3|DMEL
OG0008701	LOC108111995|XP_017077214.1|DEUG	CG11170|NP_726172.1|DMEL
OG0008702	LOC108111722|XP_017076763.1|DEUG	ssp5|NP_650149.1|DMEL
OG0008703	LOC108114223|XP_017080565.1|DEUG	CG4101|NP_648908.1|DMEL
OG0008704	LOC108111087|XP_017075912.1|DEUG	CG8852|NP_608790.2|DMEL
OG0008705	LOC108107149|XP_017070041.1|DEUG	Rab30|NP_609094.1|DMEL
OG0008706	LOC108109352|XP_017073301.1|DEUG	CG1890|NP_651885.1|DMEL
OG0008707	LOC108104942|XP_017066795.1|DEUG	Or13a|NP_523359.2|DMEL
OG0008708	LOC108105035|XP_017066922.1|DEUG	CG33932|NP_001285463.1|DMEL
OG0008709	LOC108115842|XP_017082942.1|DEUG	mrt|NP_651554.1|DMEL
OG0008710	LOC108116958|XP_017084603.1|DEUG	CG8630|NP_731781.1|DMEL
OG0008711	LOC108110215|XP_017074683.1|DEUG	Mvl|NP_001262795.1|DMEL
OG0008712	LOC108112830|XP_017078625.1|DEUG	Pex11|NP_611071.1|DMEL
OG0008714	LOC108111027|XP_017075836.1|DEUG	CG15386|NP_652351.1|DMEL
OG0008715	LOC108109538|XP_017073592.1|DEUG	CG11755|NP_649815.1|DMEL
OG0008716	LOC108117467|XP_017085378.1|DEUG	CG13618|NP_651265.1|DMEL
OG0008717	LOC108109819|XP_017074038.1|DEUG	CG8281|NP_648161.1|DMEL
OG0008718	LOC108112897|XP_017078743.1|DEUG	CG33981|NP_001261062.1|DMEL
OG0008719	LOC108109371|XP_017073340.1|DEUG	ttk|NP_733443.1|DMEL
OG0008721	LOC108118362|XP_017086520.1|DEUG	dmrt11E|NP_511146.2|DMEL
OG0008722	LOC108109490|XP_017073516.1|DEUG	Ir85a|NP_649833.1|DMEL
OG0008723	LOC108109872|XP_017074154.1|DEUG	mRpL36|NP_652658.1|DMEL
OG0008724	LOC108110480|XP_017075046.1|DEUG	CG42367|NP_723502.2|DMEL
OG0008725	LOC108109028|XP_017072792.1|DEUG	Gr57a|NP_523798.1|DMEL
OG0008726	LOC108112974|XP_017078870.1|DEUG	Su_z_2|NP_001260933.1|DMEL
OG0008727	LOC108117007|XP_017084666.1|DEUG	CG7091|NP_650243.2|DMEL
OG0008728	LOC108111535|XP_017076548.1|DEUG	NPF|NP_536741.1|DMEL
OG0008729	LOC108110006|XP_017074333.1|DEUG	upd1|NP_001097015.1|DMEL
OG0008730	LOC108105366|XP_017067381.1|DEUG	CG8188|NP_573237.2|DMEL
OG0008731	LOC108111666|XP_017076687.1|DEUG	natalisin|NP_001163608.1|DMEL
OG0008732	LOC108108212|XP_017071667.1|DEUG	Sirt1|NP_477351.1|DMEL
OG0008734	LOC108115029|XP_017081763.1|DEUG	tub|NP_001189164.1|DMEL
OG0008735	LOC108108959|XP_017072703.1|DEUG	CG30148|NP_665889.1|DMEL
OG0008736	LOC108106423|XP_017068941.1|DEUG	CG7745|NP_610671.1|DMEL
OG0008737	LOC108109545|XP_017073604.1|DEUG	CG9839|NP_649836.1|DMEL
OG0008738	LOC108113458|XP_017079528.1|DEUG	Tig|NP_477033.1|DMEL
OG0008739	LOC108114640|XP_017081198.1|DEUG	CG5104|NP_649241.1|DMEL
OG0008740	LOC108104862|XP_017066673.1|DEUG	Sting|NP_001286256.1|DMEL
OG0008741	LOC108104796|XP_017066554.1|DEUG	CG1814|NP_610499.2|DMEL
OG0008742	LOC108107860|XP_017071116.1|DEUG	CG32278|NP_728822.1|DMEL
OG0008743	LOC108106432|XP_017068953.1|DEUG	CG9067|NP_610662.1|DMEL
OG0008744	LOC108112401|XP_017077731.1|DEUG	CG12826|NP_610312.1|DMEL
OG0008745	LOC108103097|XP_017063951.1|DEUG	Gr8a|NP_511097.3|DMEL
OG0008746	LOC108117265|XP_017085106.1|DEUG	CG6231|NP_650819.1|DMEL
OG0008747	LOC108114671|XP_017081240.1|DEUG	Rab26|NP_001097658.1|DMEL
OG0008748	LOC108102691|XP_017063323.1|DEUG	Charon|NP_608581.2|DMEL
OG0008749	LOC108111989|XP_017077209.1|DEUG	CG4788|NP_609499.1|DMEL
OG0008750	LOC108110995|XP_017075793.1|DEUG	Dref|NP_523529.1|DMEL
OG0008751	LOC108115100|XP_017081836.1|DEUG	CG10919|NP_649733.2|DMEL
OG0008752	LOC108109491|XP_017073517.1|DEUG	CG33191|NP_788598.1|DMEL
OG0008752	LOC108109489|XP_017073513.1|DEUG	Pif1B|NP_001262386.1|DMEL
OG0008753	LOC108114031|XP_017080267.1|DEUG	CG34012|NP_001034001.1|DMEL
OG0008754	LOC108106776|XP_017069506.1|DEUG	CG42807|NP_610889.1|DMEL
OG0008755	LOC108115748|XP_017082807.1|DEUG	Gr98a|NP_651564.1|DMEL
OG0008756	LOC108117083|XP_017084745.1|DEUG	CG34282|NP_001097830.1|DMEL
OG0008757	LOC108115584|XP_017082585.1|DEUG	CG34377|NP_001262830.1|DMEL
OG0008758	LOC108110432|XP_017074987.1|DEUG	CG15824|NP_608555.2|DMEL
OG0008759	LOC108112357|XP_017077678.1|DEUG	salr|NP_523548.1|DMEL
OG0008760	LOC108110569|XP_017075154.1|DEUG	CG7329|NP_609425.1|DMEL
OG0008761	LOC108108495|XP_017072042.1|DEUG	rost|NP_723435.1|DMEL
OG0008762	LOC108104586|XP_017066236.1|DEUG	Mal-A4|NP_610381.1|DMEL
OG0008763	LOC108114890|XP_017081537.1|DEUG, LOC108114887|XP_017081533.1|DEUG, LOC108110385|XP_017074912.1|DEUG, LOC108114888|XP_017081534.1|DEUG, LOC108114889|XP_017081536.1|DEUG	slam|NP_609020.3|DMEL
OG0008764	LOC108105866|XP_017068131.1|DEUG	Ance-2|NP_788042.1|DMEL
OG0008765	LOC108112602|XP_017078151.1|DEUG	stil|NP_476752.1|DMEL
OG0008766	LOC108111536|XP_017076551.1|DEUG	CG33673|NP_001027218.2|DMEL
OG0008767	LOC108112292|XP_017077605.1|DEUG	GstE10|NP_611322.1|DMEL
OG0008768	LOC108107386|XP_017070389.1|DEUG	CG4612|NP_611924.1|DMEL
OG0008769	LOC108109169|XP_017073081.1|DEUG	Acox57D-d|NP_523803.1|DMEL
OG0008770	LOC108113292|XP_017079330.1|DEUG	CG11145|NP_610275.2|DMEL
OG0008771	LOC108106624|XP_017069316.1|DEUG	Gr47b|NP_725040.2|DMEL
OG0008772	LOC108106433|XP_017068956.1|DEUG	Cpr47Eg|NP_610661.1|DMEL
OG0008773	LOC108112784|XP_017078551.1|DEUG	CG42239|NP_001137692.1|DMEL
OG0008774	LOC108108937|XP_017072679.1|DEUG	CG13870|NP_611478.1|DMEL
OG0008775	LOC108112476|XP_017077822.1|DEUG	tef|NP_523766.1|DMEL
OG0008776	LOC108106779|XP_017069508.1|DEUG	CG10209|NP_001260982.1|DMEL
OG0008777	LOC108112893|XP_017078738.1|DEUG	CG4294|NP_611684.3|DMEL
OG0008778	LOC108114911|XP_017081579.1|DEUG	Fmo-2|NP_610217.1|DMEL
OG0008779	LOC108103346|XP_017064273.1|DEUG	CG2680|NP_570021.2|DMEL
OG0008780	LOC108115016|XP_017081747.1|DEUG	CG32945|NP_788575.1|DMEL
OG0008781	LOC108103272|XP_017064173.1|DEUG	CG3842|NP_572316.1|DMEL
OG0008782	LOC108117394|XP_017085282.1|DEUG	PGRP-LC|NP_648298.1|DMEL
OG0008783	LOC108112323|XP_017077642.1|DEUG	CG3092|NP_611770.1|DMEL
OG0008784	LOC108115314|XP_017082247.1|DEUG, LOC108115095|XP_017081869.1|DEUG, LOC108109657|XP_017073726.1|DEUG, LOC108114465|XP_017080961.1|DEUG	CtIP|NP_649224.1|DMEL
OG0008785	LOC108114352|XP_017080781.1|DEUG	CG14154|NP_729622.1|DMEL
OG0008786	LOC108102483|XP_017062985.1|DEUG, LOC108103388|XP_017064323.1|DEUG	CG12511|NP_608949.2|DMEL
OG0008787	LOC108114481|XP_017080988.1|DEUG	Ilp2|NP_524012.1|DMEL
OG0008788	LOC108107522|XP_017070552.1|DEUG	CG32413|NP_001097521.3|DMEL
OG0008789	LOC108102777|XP_017063426.1|DEUG	FucTD|NP_612107.1|DMEL
OG0008791	LOC108112274|XP_017077586.1|DEUG	CG10912|NP_611287.1|DMEL
OG0008792	LOC108112010|XP_017077237.1|DEUG	mei-S332|NP_476634.1|DMEL
OG0008793	LOC108110338|XP_017074858.1|DEUG, LOC108116972|XP_017084620.1|DEUG	Cyp6w1|NP_610206.1|DMEL
OG0008794	LOC108118403|XP_017086568.1|DEUG	her|NP_476572.1|DMEL
OG0008795	LOC108116180|XP_017083410.1|DEUG	CG3984|NP_650420.1|DMEL
OG0008796	LOC108113513|XP_017079593.1|DEUG	CG31089|NP_733128.1|DMEL
OG0008797	LOC108109264|XP_017073242.1|DEUG, LOC108109167|XP_017073082.1|DEUG	CG14855|NP_650390.2|DMEL
OG0008799	LOC108113187|XP_017079202.1|DEUG	CG12825|NP_610322.1|DMEL
OG0008800	LOC108102569|XP_017063138.1|DEUG	Nepl3|NP_608904.1|DMEL
OG0008805	LOC108105379|XP_017067409.1|DEUG	CG12991|NP_001259649.1|DMEL
OG0008806	LOC108115218|XP_017082061.1|DEUG	PGRP-LE|NP_573078.1|DMEL
OG0008807	LOC108103863|XP_017065064.1|DEUG	hang|NP_001138204.1|DMEL
OG0008808	LOC108103919|XP_017065157.1|DEUG	CG15744|NP_572870.2|DMEL
OG0008809	LOC108117520|XP_017085504.1|DEUG	CG13631|NP_652252.1|DMEL
OG0008811	LOC108105633|XP_017067811.1|DEUG	CG42726|NP_732017.3|DMEL
OG0008813	LOC108110579|XP_017075168.1|DEUG	CG34409|NP_001097728.2|DMEL
OG0008814	LOC108107214|XP_017070120.1|DEUG	CG4324|NP_611868.1|DMEL
OG0008815	LOC108107694|XP_017070788.1|DEUG	Mzt1|NP_001189028.1|DMEL
OG0008816	LOC108114093|XP_017080335.1|DEUG	CG13022|NP_648937.2|DMEL
OG0008819	LOC108109285|XP_017073267.1|DEUG	CG13430|NP_001027441.1|DMEL
OG0008821	LOC108117672|XP_017085689.1|DEUG	waw|NP_001027089.1|DMEL
OG0008822	LOC108110478|XP_017075038.1|DEUG	lft|NP_609390.1|DMEL
OG0008823	LOC108118085|XP_017086121.1|DEUG	Ogg1|NP_572499.2|DMEL
OG0008824	LOC108113848|XP_017080048.1|DEUG	CG33262|NP_996071.2|DMEL
OG0008825	LOC108114036|XP_017080271.1|DEUG	CG14115|NP_648629.1|DMEL
OG0008826	LOC108115057|XP_017081792.1|DEUG	CG2678|NP_649750.1|DMEL
OG0008829	LOC108104397|XP_017065925.1|DEUG	CG14818|NP_569955.1|DMEL
OG0008830	LOC108110008|XP_017074335.1|DEUG	CG42323|NP_001138219.1|DMEL
OG0008831	LOC108104375|XP_017065882.1|DEUG	CG4313|NP_569971.3|DMEL
OG0008832	LOC108104374|XP_017065879.1|DEUG	moody|NP_569970.2|DMEL
OG0008833	LOC108103456|XP_017064439.1|DEUG	Traf6|NP_511080.2|DMEL
OG0008834	LOC108113764|XP_017079949.1|DEUG	Mocs2A|NP_001163720.1|DMEL
OG0008835	LOC108117137|XP_017084882.1|DEUG	MtnE|NP_001189254.1|DMEL
OG0008836	LOC108104520|XP_017066140.1|DEUG	CG33199|NP_788287.1|DMEL
OG0008837	LOC108112298|XP_017077611.1|DEUG	CG42565|NP_611702.1|DMEL
OG0008838	LOC108111059|XP_017075877.1|DEUG	zf30C|NP_477301.1|DMEL
OG0008839	LOC108106757|XP_017069485.1|DEUG	CG13175|NP_610740.1|DMEL
OG0008840	LOC108115515|XP_017082502.1|DEUG	CG10949|NP_610032.1|DMEL
OG0008841	LOC108107599|XP_017070651.1|DEUG	CG14960|NP_647797.1|DMEL
OG0008842	LOC108108857|XP_017072563.1|DEUG	Gr59f|NP_788432.1|DMEL
OG0008843	LOC108108033|XP_017071394.1|DEUG	CG42456|NP_001163338.1|DMEL
OG0008845	LOC108105122|XP_017067044.1|DEUG	esg|NP_476600.1|DMEL
OG0008846	LOC108108466|XP_017072012.1|DEUG	CG14077|NP_649075.1|DMEL
OG0008847	LOC108116147|XP_017083372.1|DEUG	agt|NP_477366.1|DMEL
OG0008848	LOC108112952|XP_017078841.1|DEUG	CG15919|NP_652374.2|DMEL
OG0008849	LOC108117431|XP_017085333.1|DEUG	CG45089|NP_001284989.1|DMEL
OG0008850	LOC108108985|XP_017072729.1|DEUG	CAH14|NP_611519.2|DMEL
OG0008851	LOC108111229|XP_017076120.1|DEUG	CG18302|NP_609420.1|DMEL
OG0008852	LOC108105405|XP_017067440.1|DEUG	CG14760|NP_610366.1|DMEL
OG0008854	LOC108111058|XP_017075876.1|DEUG	aru|NP_722663.1|DMEL
OG0008855	LOC108110147|XP_017074550.1|DEUG	CG2889|NP_572632.1|DMEL
OG0008856	LOC108108741|XP_017072372.1|DEUG	Arl4|NP_001245408.1|DMEL
OG0008857	LOC108102750|XP_017063391.1|DEUG	CG8564|NP_001261514.1|DMEL
OG0008858	LOC108111553|XP_017076563.1|DEUG	CG31251|NP_732260.2|DMEL
OG0008859	LOC108114717|XP_017081307.1|DEUG	CG10809|NP_648365.1|DMEL
OG0008860	LOC108111381|XP_017076302.1|DEUG	Sry-delta|NP_524581.1|DMEL
OG0008861	LOC108104550|XP_017066180.1|DEUG	CG13751|NP_610416.1|DMEL
OG0008862	LOC108117140|XP_017084888.1|DEUG	Dad|NP_001369021.1|DMEL
OG0008863	LOC108105187|XP_017067126.1|DEUG	beat-Ic|NP_523580.1|DMEL
OG0008864	LOC108112158|XP_017077394.1|DEUG	comr|NP_611617.1|DMEL
OG0008865	LOC108104095|XP_017065481.1|DEUG	Plzf|NP_609540.2|DMEL
OG0008866	LOC108104180|XP_017065594.1|DEUG	CG4822|NP_722602.1|DMEL
OG0008867	LOC108103444|XP_017064414.1|DEUG	CG2120|NP_572446.2|DMEL
OG0008868	LOC108104464|XP_017066017.1|DEUG	CG8197|NP_610445.1|DMEL
OG0008869	LOC108116762|XP_017084275.1|DEUG	CG11109|NP_730761.1|DMEL
OG0008870	LOC108108585|XP_017072169.1|DEUG	CG14079|NP_649091.1|DMEL
OG0008871	LOC108104015|XP_017065332.1|DEUG	Tgi|NP_729916.1|DMEL
OG0008872	LOC108107127|XP_017070010.1|DEUG	CG4496|NP_609101.1|DMEL
OG0008873	LOC108107174|XP_017070079.1|DEUG	Rca1|NP_477214.1|DMEL
OG0008874	LOC108112493|XP_017077850.1|DEUG	CG7786|NP_611101.1|DMEL
OG0008875	LOC108113358|XP_017079411.1|DEUG	CG13148|NP_610811.1|DMEL
OG0008876	LOC108102365|XP_017062766.1|DEUG	CG1909|NP_651928.1|DMEL
OG0008877	LOC108108160|XP_017071586.1|DEUG	CG32109|NP_729822.1|DMEL
OG0008878	LOC108106160|XP_017068560.1|DEUG	D12|NP_609228.2|DMEL
OG0008879	LOC108112951|XP_017078839.1|DEUG	CG15615|NP_611159.2|DMEL
OG0008880	LOC108105222|XP_017067173.1|DEUG	BigH1|NP_650383.2|DMEL
OG0008881	LOC108107228|XP_017070136.1|DEUG	CG13581|NP_611921.1|DMEL
OG0008882	LOC108110936|XP_017075718.1|DEUG	ppk18|NP_609308.3|DMEL
OG0008883	LOC108109659|XP_017073730.1|DEUG	Rlb1|NP_477099.1|DMEL
OG0008884	LOC108113518|XP_017079599.1|DEUG	Lgr3|NP_733115.1|DMEL
OG0008885	LOC108107105|XP_017069981.1|DEUG	CG17350|NP_609958.1|DMEL
OG0008886	LOC108113094|XP_017079029.1|DEUG	CG8303|NP_611141.3|DMEL
OG0008887	LOC108109098|XP_017072970.1|DEUG	FAM21|NP_611496.1|DMEL
OG0008888	LOC108114675|XP_017081247.1|DEUG	CG6409|NP_648415.1|DMEL
OG0008889	LOC108112851|XP_017078658.1|DEUG	Plekhm1|NP_611639.1|DMEL
OG0008890	LOC108116178|XP_017083408.1|DEUG	CG14860|NP_650403.2|DMEL
OG0008891	LOC108107953|XP_017071275.1|DEUG	DOR|NP_001246624.1|DMEL
OG0008892	LOC108107369|XP_017070362.1|DEUG	CG3328|NP_001369116.1|DMEL
OG0008893	LOC108108009|XP_017071354.1|DEUG	CHMP2B|NP_647947.1|DMEL
OG0008894	LOC108115640|XP_017082682.1|DEUG	Octbeta1R|NP_651057.1|DMEL
OG0008895	LOC108110384|XP_017074915.1|DEUG	CG9444|NP_649927.2|DMEL
OG0008896	LOC108118210|XP_017086266.1|DEUG	CkIIalpha-i1|NP_524096.2|DMEL
OG0008897	LOC108105265|XP_017067233.1|DEUG	CG7131|NP_650706.1|DMEL
OG0008898	LOC108111942|XP_017077106.1|DEUG	CG4630|NP_001260948.1|DMEL
OG0008899	LOC108106943|XP_017069699.1|DEUG	Nak|NP_477165.1|DMEL
OG0008900	LOC108105695|XP_017067894.1|DEUG	Atac2|NP_609889.1|DMEL
OG0008901	LOC108108102|XP_017071495.1|DEUG	CG8641|NP_648073.1|DMEL
OG0008902	LOC108102333|XP_017062625.1|DEUG	RhoGAP102A|NP_001245416.1|DMEL
OG0008903	LOC108110559|XP_017075139.1|DEUG	CG13950|NP_001334728.1|DMEL
OG0008904	LOC108112798|XP_017078574.1|DEUG	CG34386|NP_001097362.1|DMEL
OG0008905	LOC108102309|XP_017062559.1|DEUG	Thd1|NP_651925.1|DMEL
OG0008906	LOC108114591|XP_017081135.1|DEUG	ect|NP_001287019.1|DMEL
OG0008907	LOC108116566|XP_017083995.1|DEUG	CG13615|NP_651261.2|DMEL
OG0008908	LOC108116238|XP_017083518.1|DEUG	thw|NP_001097699.2|DMEL
OG0008909	LOC108115934|XP_017083059.1|DEUG	AstA-R2|NP_524544.1|DMEL
OG0008910	LOC108109343|XP_017073295.1|DEUG	CG8861|NP_001163567.1|DMEL
OG0008911	LOC108117280|XP_017085122.1|DEUG	kuk|NP_650595.1|DMEL
OG0008912	LOC108114936|XP_017081610.1|DEUG	TwdlV|NP_649446.1|DMEL
OG0008913	LOC108115674|XP_017082728.1|DEUG	Pebp1|NP_651051.1|DMEL
OG0008914	LOC108111654|XP_017076674.1|DEUG	Crz|NP_524350.1|DMEL
OG0008915	LOC108116548|XP_017083975.1|DEUG	Ama|NP_731114.2|DMEL
OG0008916	LOC108107151|XP_017070048.1|DEUG	CG31904|NP_723310.1|DMEL, CG13796|NP_723308.2|DMEL
OG0008917	LOC108107144|XP_017070037.1|DEUG	Proc|NP_609158.2|DMEL
OG0008918	LOC108107177|XP_017070085.1|DEUG	CG31752|NP_724136.3|DMEL
OG0008919	LOC108110875|XP_017075611.1|DEUG	CG4297|NP_608527.2|DMEL
OG0008920	LOC108118258|XP_017086338.1|DEUG	CG42728|NP_001189111.1|DMEL
OG0008921	LOC108110835|XP_017075564.1|DEUG	lmgB|NP_001097124.1|DMEL
OG0008922	LOC108106144|XP_017068527.1|DEUG	grk|NP_476568.2|DMEL
OG0008923	LOC108112048|XP_017077290.1|DEUG	prod|NP_725841.1|DMEL
OG0008924	LOC108108854|XP_017072560.1|DEUG	CG16799|NP_611504.2|DMEL
OG0008925	LOC108112651|XP_017078271.1|DEUG	GstE9|NP_725784.1|DMEL
OG0008926	LOC108104553|XP_017066184.1|DEUG	CG8788|NP_610461.1|DMEL
OG0008927	LOC108107494|XP_017070531.1|DEUG	Brca2|NP_611925.2|DMEL
OG0008928	LOC108112892|XP_017078737.1|DEUG	Tsp42Ek|NP_523637.1|DMEL
OG0008929	LOC108111952|XP_017077123.1|DEUG	CG15083|NP_611380.1|DMEL
OG0008930	LOC108116859|XP_017084410.1|DEUG, LOC108111641|XP_017076661.1|DEUG	Or88a|NP_524348.2|DMEL
OG0008931	LOC108104786|XP_017066531.1|DEUG	FMRFa|NP_523669.2|DMEL
OG0008932	LOC108107243|XP_017070149.1|DEUG	Lcp9|NP_523854.1|DMEL
OG0008933	LOC108106270|XP_017068724.1|DEUG	Cpr47Ec|NP_610657.1|DMEL
OG0008934	LOC108102716|XP_017063344.1|DEUG	Tsp66A|NP_001261518.1|DMEL
OG0008935	LOC108112231|XP_017077540.1|DEUG	Spn43Aa|NP_524805.1|DMEL
OG0008936	LOC108113293|XP_017079331.1|DEUG	CG10307|NP_611605.1|DMEL
OG0008937	LOC108113129|XP_017079122.1|DEUG	CG30020|NP_610627.2|DMEL
OG0008938	LOC108114902|XP_017081564.1|DEUG	CG13331|NP_725310.1|DMEL
OG0008939	LOC108109084|XP_017072939.1|DEUG	18w|NP_476814.1|DMEL
OG0008940	LOC108112987|XP_017078882.1|DEUG	CG11073|NP_611638.2|DMEL
OG0008941	LOC108110315|XP_017074817.1|DEUG	CG12184|NP_001259240.1|DMEL, CG12179|NP_572175.3|DMEL
OG0008942	LOC108117620|XP_017085635.1|DEUG	HP5|NP_572718.2|DMEL
OG0008943	LOC108103701|XP_017064786.1|DEUG	CG3032|NP_572376.1|DMEL
OG0008944	LOC108110055|XP_017074419.1|DEUG	Cyp4s3|NP_573003.2|DMEL
OG0008945	LOC108103261|XP_017064162.1|DEUG	CG15892|NP_001027041.1|DMEL
OG0008946	LOC108111870|XP_017076983.1|DEUG	ssp7|NP_727495.1|DMEL
OG0008948	LOC108105427|XP_017067486.1|DEUG	z|NP_001259190.1|DMEL
OG0008949	LOC108108011|XP_017071356.1|DEUG	CG42714|NP_001189053.1|DMEL
OG0008950	LOC108103368|XP_017064303.1|DEUG	vilya|NP_570026.1|DMEL
OG0008951	LOC108114029|XP_017080265.1|DEUG	CG4229|NP_648903.1|DMEL
OG0008952	LOC108105356|XP_017067360.1|DEUG	CG8661|NP_573212.1|DMEL
OG0008953	LOC108116737|XP_017084243.1|DEUG	CG32462|NP_730750.1|DMEL
OG0008954	LOC108102469|XP_017062967.1|DEUG	CG43307|NP_001245900.1|DMEL
OG0008955	LOC108107651|XP_017070726.1|DEUG	Cpr65Ea|NP_648075.1|DMEL
OG0008956	LOC108112300|XP_017077615.1|DEUG	CG30383|NP_724612.2|DMEL
OG0008957	LOC108106021|XP_017068360.1|DEUG	btl|NP_729956.1|DMEL
OG0008958	LOC108108764|XP_017072420.1|DEUG	CG11249|NP_649346.1|DMEL
OG0008959	LOC108113981|XP_017080214.1|DEUG	CG7017|NP_649190.1|DMEL
OG0008960	LOC108114377|XP_017080818.1|DEUG	CG44837|NP_001287037.1|DMEL
OG0008961	LOC108103078|XP_017063916.1|DEUG	CG5050|NP_609839.2|DMEL
