Orthogroup	DPSE.longest_only	DVIR.longest_only
OG0008558	LOC4816859|XP_033235785.1|DPSE	LOC6634199|XP_002057731.2|DVIR, LOC116651565|XP_032294086.1|DVIR
OG0008560	LOC4816267|XP_015036984.1|DPSE	LOC6627638|XP_002051112.2|DVIR
OG0008561	LOC4816866|XP_001356866.3|DPSE, LOC6903085|XP_002132803.3|DPSE	LOC6627492|XP_002052200.1|DVIR
OG0008562	LOC4816231|XP_001355852.3|DPSE	LOC6627804|XP_002051314.1|DVIR
OG0008563	LOC4800587|XP_001357834.2|DPSE	LOC6630959|XP_002054736.1|DVIR
OG0008564	LOC4815825|XP_033235509.1|DPSE	LOC6628856|XP_002051242.2|DVIR
OG0008565	LOC4811762|XP_001352332.2|DPSE	LOC6632151|XP_032296085.1|DVIR
OG0008566	LOC6902705|XP_002133219.2|DPSE	LOC6634022|XP_002057486.1|DVIR
OG0008567	LOC6903118|XP_002132828.2|DPSE	LOC6627866|XP_032294372.1|DVIR
OG0008569	LOC4814876|XP_001354744.3|DPSE	LOC6633491|XP_002057350.1|DVIR
OG0008570	LOC26533195|XP_015040914.2|DPSE	LOC26530618|XP_032289194.1|DVIR
OG0008571	LOC4812720|XP_001353099.3|DPSE	LOC6623129|XP_002046769.1|DVIR
OG0008572	LOC4802507|XP_001359416.2|DPSE	LOC6632674|XP_002056645.1|DVIR
OG0008573	LOC4815582|XP_001355242.4|DPSE	LOC6633508|XP_002057226.2|DVIR
OG0008575	LOC6896968|XP_015038896.2|DPSE	LOC6630061|XP_015027631.1|DVIR
OG0008576	LOC6901174|XP_033240301.1|DPSE	LOC6633345|XP_032289111.1|DVIR
OG0008577	LOC4812865|XP_001353390.2|DPSE	LOC6622225|XP_002046918.1|DVIR
OG0008578	LOC6897519|XP_002137668.3|DPSE	LOC6630284|XP_002054895.1|DVIR
OG0008579	LOC4814027|XP_001354146.2|DPSE	LOC6623701|XP_002047350.1|DVIR
OG0008581	LOC4812466|XP_001352955.4|DPSE	LOC6622126|XP_002047541.3|DVIR
OG0008582	LOC4816091|XP_001355392.2|DPSE	LOC26531063|XP_015025723.1|DVIR
OG0008583	LOC6901860|XP_002133398.1|DPSE	LOC6636065|XP_032295497.1|DVIR
OG0008584	LOC4816098|XP_001355357.3|DPSE	LOC6633561|XP_002057366.1|DVIR
OG0008585	LOC4814473|XP_001354915.1|DPSE	LOC6634501|XP_002057913.1|DVIR
OG0008586	LOC4815318|XP_001354914.1|DPSE	LOC6634801|XP_002057914.2|DVIR
OG0008587	LOC4803272|XP_015038405.1|DPSE	LOC6630213|XP_015027731.1|DVIR
OG0008588	LOC4803245|XP_001360018.1|DPSE	LOC6630541|XP_002054606.1|DVIR
OG0008589	LOC4815401|XP_001355383.3|DPSE	LOC6633865|XP_032296653.1|DVIR
OG0008590	LOC117183286|XP_033232572.1|DPSE	LOC26531206|XP_015027871.1|DVIR
OG0008593	LOC4813848|XP_001353707.2|DPSE	LOC6623735|XP_002047820.1|DVIR
OG0008594	LOC4800263|XP_001357538.2|DPSE	LOC6629895|XP_002053990.1|DVIR
OG0008595	LOC4805662|XP_001362024.3|DPSE	LOC6626814|XP_002050648.1|DVIR
OG0008596	LOC4805666|XP_001362027.2|DPSE	LOC6626649|XP_002050643.2|DVIR
OG0008597	LOC4802164|XP_001359137.1|DPSE	LOC6630627|XP_002053301.1|DVIR
OG0008598	LOC6902210|XP_033239514.1|DPSE	LOC116652176|XP_032296079.1|DVIR
OG0008599	LOC4815990|XP_001355259.3|DPSE	LOC6633558|XP_002057255.1|DVIR
OG0008600	LOC4802245|XP_015037694.2|DPSE	LOC6629414|XP_002053148.1|DVIR
OG0008601	LOC4817729|XP_001357139.1|DPSE	LOC6635644|XP_002059190.1|DVIR
OG0008602	LOC4800449|XP_001357724.3|DPSE	LOC6630340|XP_002053015.2|DVIR
OG0008603	LOC4801387|XP_001358488.1|DPSE	LOC6632438|XP_002056168.1|DVIR
OG0008604	LOC4803558|XP_001360265.1|DPSE	LOC6626600|XP_002050634.1|DVIR
OG0008605	LOC4816388|XP_015036835.2|DPSE	LOC6633998|XP_015025320.1|DVIR
OG0008606	LOC4817696|XP_001357078.2|DPSE	LOC6627482|XP_002052132.1|DVIR
OG0008607	LOC4802058|XP_001359051.3|DPSE	LOC6630459|XP_002053456.1|DVIR
OG0008608	LOC4814559|XP_001355175.3|DPSE	LOC6634632|XP_002058031.3|DVIR
OG0008609	LOC4803153|XP_001359943.2|DPSE	LOC6629659|XP_002053598.1|DVIR
OG0008610	LOC6898895|XP_002138865.1|DPSE	LOC6625180|XP_032291970.1|DVIR
OG0008612	LOC4805301|XP_001361723.3|DPSE	LOC6636457|XP_002059817.1|DVIR, LOC116650885|XP_032291731.1|DVIR
OG0008613	LOC6896940|XP_002137125.1|DPSE	LOC26530490|XP_015024973.1|DVIR
OG0008614	LOC6896876|XP_002137066.2|DPSE, LOC6901627|XP_002134297.2|DPSE, LOC6901625|XP_033237607.1|DPSE	LOC6631617|XP_002055075.1|DVIR
OG0008615	LOC4802935|XP_001359750.3|DPSE	LOC6632336|XP_002056404.1|DVIR
OG0008616	LOC4800710|XP_033232699.1|DPSE	LOC6629772|XP_032288810.1|DVIR
OG0008619	LOC4816815|XP_001356508.2|DPSE	LOC26531329|XP_015028921.1|DVIR
OG0008620	LOC4804338|XP_001360913.3|DPSE	LOC6626431|XP_002050404.1|DVIR
OG0008621	LOC4801499|XP_001358578.2|DPSE, LOC117184220|XP_033236687.1|DPSE	LOC6629920|XP_002054554.1|DVIR
OG0008622	LOC4804184|XP_001360787.3|DPSE	LOC6624825|XP_002048983.1|DVIR
OG0008623	LOC4805171|XP_001361618.2|DPSE	LOC6625408|XP_002049843.1|DVIR
OG0008624	LOC6898888|XP_002138859.3|DPSE	LOC6626464|XP_032292666.1|DVIR
OG0008625	LOC4804720|XP_001361238.4|DPSE	LOC6624815|XP_002050682.1|DVIR
OG0008626	LOC4811797|XP_015044250.2|DPSE	LOC6626112|XP_002050025.2|DVIR
OG0008627	LOC6903558|XP_002132431.2|DPSE, LOC4812428|XP_015043842.2|DPSE	LOC6623573|XP_015030863.1|DVIR
OG0008629	LOC6903396|XP_015035332.2|DPSE, LOC26533926|XP_033236078.1|DPSE	LOC6628959|XP_032293604.1|DVIR
OG0008630	LOC4811809|XP_033237200.1|DPSE	LOC6636232|XP_015024084.1|DVIR
OG0008631	LOC26533957|XP_015041755.2|DPSE, LOC4800979|XP_001358160.4|DPSE	LOC6630413|XP_002054201.1|DVIR
OG0008632	LOC13036323|XP_033239556.1|DPSE	LOC6629390|XP_032294987.1|DVIR
OG0008633	LOC6898738|XP_033234930.1|DPSE	LOC6625874|XP_015029409.1|DVIR
OG0008634	LOC13036511|XP_033235446.1|DPSE	LOC26531233|XP_015028902.1|DVIR
OG0008635	LOC4804342|XP_001360917.4|DPSE	LOC6627248|XP_002050399.2|DVIR
OG0008636	LOC4802610|XP_001359499.4|DPSE	LOC6632356|XP_002056718.1|DVIR
OG0008637	LOC6900291|XP_002135613.2|DPSE	LOC6624448|XP_032290413.1|DVIR
OG0008638	LOC6897099|XP_002137283.2|DPSE	LOC6630698|XP_002054405.1|DVIR
OG0008639	LOC4801249|XP_001358372.2|DPSE	LOC6633063|XP_002055952.1|DVIR
OG0008640	LOC4801832|XP_001358865.4|DPSE	LOC6635110|XP_002058670.1|DVIR
OG0008641	LOC6901384|XP_033239264.1|DPSE, LOC6901383|XP_033240334.1|DPSE	LOC6633173|XP_002056155.2|DVIR
OG0008642	LOC4800756|XP_001357972.2|DPSE	LOC6631116|XP_002054236.1|DVIR
OG0008643	LOC4801847|XP_001358879.2|DPSE	LOC6629388|XP_002054457.1|DVIR
OG0008644	LOC4800268|XP_001357602.1|DPSE	LOC6629484|XP_002054079.1|DVIR
OG0008645	LOC4817498|XP_001356917.2|DPSE	LOC6627573|XP_002052251.1|DVIR, LOC6627572|XP_002052250.1|DVIR
OG0008646	LOC4816985|XP_001356571.3|DPSE	LOC6635731|XP_032294763.1|DVIR
OG0008647	LOC4817375|XP_001356684.3|DPSE	LOC6628020|XP_002052520.1|DVIR
OG0008648	LOC4817499|XP_001356918.2|DPSE	LOC6627571|XP_002052249.1|DVIR
OG0008649	LOC117183774|XP_033234926.1|DPSE	LOC6625995|XP_002050018.2|DVIR
OG0008650	LOC4803320|XP_001360083.3|DPSE	LOC26530512|XP_015026248.1|DVIR, LOC6632485|XP_002056298.2|DVIR
OG0008651	LOC4803882|XP_001360530.1|DPSE	LOC6624801|XP_002050195.2|DVIR
OG0008652	LOC6898656|XP_002138661.2|DPSE	LOC6625455|XP_002050991.1|DVIR, LOC116650995|XP_032292358.1|DVIR
OG0008653	LOC4804160|XP_001360765.2|DPSE	LOC6625957|XP_002049588.1|DVIR
OG0008654	LOC4803513|XP_001360226.2|DPSE	LOC116650949|XP_032292148.1|DVIR, LOC6624976|XP_002049957.2|DVIR
OG0008655	LOC4803606|XP_001360300.3|DPSE	LOC6624843|XP_002049659.1|DVIR
OG0008656	LOC4815495|XP_001355709.2|DPSE, LOC6902285|XP_002133812.2|DPSE	LOC6631821|XP_002055193.1|DVIR
OG0008657	LOC4816072|XP_001355521.3|DPSE	LOC6633756|XP_002056942.1|DVIR
OG0008658	LOC4815808|XP_001355573.4|DPSE	LOC6634592|XP_032296439.1|DVIR
OG0008659	LOC4811981|XP_001352778.4|DPSE	LOC6623614|XP_002048619.3|DVIR
OG0008661	LOC4811868|XP_033238269.1|DPSE	LOC6623046|XP_002047092.1|DVIR
OG0008662	LOC4813770|XP_033237475.1|DPSE	LOC6624684|XP_032291015.1|DVIR
OG0008663	LOC4811914|XP_001352968.3|DPSE	LOC6622981|XP_002047557.2|DVIR
OG0008664	LOC4812198|XP_001352445.4|DPSE	LOC6622055|XP_002047029.1|DVIR
OG0008665	LOC4816590|XP_015036790.2|DPSE, LOC6902686|XP_033236485.1|DPSE	LOC6634132|XP_002057520.1|DVIR
OG0008666	LOC4812752|XP_001353512.2|DPSE	LOC6623509|XP_002048646.1|DVIR
OG0008667	LOC6900418|XP_033238181.1|DPSE	LOC6623115|XP_032291196.1|DVIR
OG0008668	LOC6897767|XP_002137872.2|DPSE, LOC6897489|XP_002137638.2|DPSE, LOC6896925|XP_002137110.2|DPSE	LOC6622870|XP_002046486.1|DVIR
OG0008669	LOC4816683|XP_001356174.4|DPSE	LOC6634302|XP_002057553.1|DVIR
OG0008670	LOC4801618|XP_001358680.2|DPSE	LOC6630162|XP_002054782.2|DVIR
OG0008671	LOC6903054|XP_002132778.2|DPSE, LOC6903370|XP_002132252.1|DPSE	LOC26531664|XP_032294075.1|DVIR
OG0008672	LOC6902873|XP_002132607.1|DPSE	LOC6629042|XP_002052188.1|DVIR, LOC6629043|XP_002052189.1|DVIR
OG0008673	LOC26533557|XP_015036029.1|DPSE, LOC26533500|XP_015036028.2|DPSE	LOC26531783|XP_015028985.1|DVIR
OG0008677	LOC4800931|XP_001358118.1|DPSE	LOC6630808|XP_002054276.1|DVIR
OG0008679	LOC4814292|XP_033239750.1|DPSE	LOC6631623|XP_002055565.1|DVIR
OG0008681	LOC4814426|XP_001354374.1|DPSE	LOC6631455|XP_002055543.1|DVIR
OG0008683	LOC4814815|XP_001354739.2|DPSE	LOC6631907|XP_002054952.1|DVIR
OG0008685	LOC6898827|XP_002138800.2|DPSE	LOC6625902|XP_002049714.1|DVIR
OG0008686	LOC4800578|XP_001357829.4|DPSE	LOC6630822|XP_002054729.2|DVIR
OG0008688	LOC6901836|XP_033238414.1|DPSE	LOC6634664|XP_002057980.1|DVIR
OG0008689	LOC4802803|XP_001359648.3|DPSE	LOC6630121|XP_002053392.1|DVIR
OG0008691	LOC4812962|XP_033238688.1|DPSE	LOC6624396|XP_002046529.1|DVIR
OG0008692	LOC4814724|XP_001354766.4|DPSE	LOC6632035|XP_032296260.1|DVIR
OG0008694	LOC4814392|XP_001354386.2|DPSE	LOC6631341|XP_032295602.1|DVIR
OG0008695	LOC4805570|XP_001361955.2|DPSE	LOC6626843|XP_002049193.1|DVIR
OG0008697	LOC4812649|XP_001353037.3|DPSE	LOC6623542|XP_032290176.1|DVIR
OG0008698	LOC4814905|XP_001354590.3|DPSE	LOC6631918|XP_032295742.1|DVIR
OG0008700	LOC4803071|XP_001359871.3|DPSE	LOC6632558|XP_002056541.1|DVIR
OG0008703	LOC4812677|XP_001353061.1|DPSE	LOC6622986|XP_002046504.1|DVIR
OG0008704	LOC4816830|XP_001356698.3|DPSE	LOC6628259|XP_002052539.1|DVIR
OG0008705	LOC4818089|XP_001357389.2|DPSE	LOC6633905|XP_002057598.1|DVIR
OG0008706	LOC4801980|XP_001358992.2|DPSE	LOC6629330|XP_002053871.1|DVIR
OG0008707	LOC6902688|XP_002133203.2|DPSE	LOC6635309|XP_002058785.3|DVIR
OG0008708	LOC6901535|XP_015041764.1|DPSE	LOC6634556|XP_002057973.1|DVIR
OG0008709	LOC4801238|XP_015037105.2|DPSE	LOC6630449|XP_002053724.1|DVIR
OG0008710	LOC4801283|XP_001358403.2|DPSE	LOC6632424|XP_002056096.1|DVIR
OG0008711	LOC4803299|XP_033232727.1|DPSE	LOC6632868|XP_032289416.1|DVIR
OG0008712	LOC4805661|XP_001362023.2|DPSE	LOC6626815|XP_002050649.2|DVIR
OG0008714	LOC4816848|XP_001356637.3|DPSE	LOC6628456|XP_002051828.1|DVIR
OG0008715	LOC4801971|XP_001358984.2|DPSE	LOC6630209|XP_032294204.1|DVIR
OG0008716	LOC4802140|XP_001359119.3|DPSE	LOC6629524|XP_002053326.1|DVIR
OG0008717	LOC4811947|XP_001352519.2|DPSE	LOC6624015|XP_002048300.2|DVIR
OG0008718	LOC6898903|XP_002138873.3|DPSE	LOC6624809|XP_002050606.3|DVIR
OG0008719	LOC4801984|XP_015037518.2|DPSE	LOC6629335|XP_032290717.1|DVIR
OG0008721	LOC4815977|XP_001355530.3|DPSE	LOC6634535|XP_032296437.1|DVIR
OG0008722	LOC4803019|XP_001359821.3|DPSE	LOC6629444|XP_032289541.1|DVIR
OG0008723	LOC4814169|XP_001354263.1|DPSE	LOC6623247|XP_002047142.1|DVIR
OG0008724	LOC26534002|XP_015035716.1|DPSE	LOC6627341|XP_002052452.2|DVIR
OG0008725	LOC4804416|XP_001360984.2|DPSE	LOC6635819|XP_002059442.1|DVIR
OG0008726	LOC6898339|XP_033233896.1|DPSE	LOC6626257|XP_032292011.1|DVIR
OG0008727	LOC4801413|XP_033232342.1|DPSE	LOC6632410|XP_002056206.1|DVIR
OG0008728	LOC4800796|XP_001358007.3|DPSE	LOC6630375|XP_002054350.1|DVIR
OG0008729	LOC4814412|XP_001354349.1|DPSE	LOC6632000|XP_032295949.1|DVIR
OG0008730	LOC6901912|XP_002133446.1|DPSE	LOC6634465|XP_002057953.1|DVIR
OG0008731	LOC4801953|XP_001358968.4|DPSE	LOC6630736|XP_032294786.1|DVIR
OG0008732	LOC4816584|XP_001355914.4|DPSE	LOC6628522|XP_002051680.2|DVIR
OG0008734	LOC4802744|XP_001359607.4|DPSE	LOC116650256|XP_032289387.1|DVIR, LOC6631033|XP_002054124.1|DVIR
OG0008735	LOC4804641|XP_033234779.1|DPSE	LOC116651131|XP_032292892.1|DVIR, LOC6625572|XP_002049597.1|DVIR
OG0008736	LOC4805097|XP_001361557.3|DPSE	LOC6636476|XP_032292497.1|DVIR
OG0008737	LOC4803022|XP_001359824.3|DPSE	LOC6629442|XP_002053159.1|DVIR
OG0008738	LOC4816234|XP_001355855.2|DPSE	LOC6628013|XP_002051317.1|DVIR
OG0008739	LOC4812083|XP_001352994.1|DPSE	LOC6624004|XP_002048103.1|DVIR
OG0008740	LOC4805425|XP_001361826.4|DPSE	LOC6627265|XP_002049921.2|DVIR
OG0008741	LOC6898868|XP_002138839.2|DPSE	LOC116650732|XP_032291138.1|DVIR, LOC6636434|XP_002059823.1|DVIR
OG0008742	LOC4813705|XP_001353477.1|DPSE	LOC6622374|XP_002046971.1|DVIR
OG0008743	LOC4804741|XP_001361253.2|DPSE	LOC116651480|XP_032293801.1|DVIR, LOC6636492|XP_002059854.1|DVIR
OG0008744	LOC4804138|XP_001360744.1|DPSE	LOC6626344|XP_002050345.1|DVIR
OG0008745	LOC4814745|XP_001354587.4|DPSE	LOC6631671|XP_002055413.1|DVIR
OG0008746	LOC6897987|XP_033232736.1|DPSE	LOC6630215|XP_002054580.1|DVIR
OG0008747	LOC6900878|XP_002135235.2|DPSE	LOC6624064|XP_032291200.1|DVIR
OG0008748	LOC26532810|XP_033236618.1|DPSE, LOC6903178|XP_002132878.2|DPSE	LOC6627532|XP_002051701.2|DVIR
OG0008749	LOC4817250|XP_001356800.3|DPSE	LOC6629209|XP_002051259.2|DVIR
OG0008750	LOC4817351|XP_001356322.2|DPSE	LOC6634288|XP_002057755.1|DVIR
OG0008752	LOC6897893|XP_002137993.4|DPSE	LOC6629445|XP_002053165.3|DVIR
OG0008753	LOC6900782|XP_002135141.2|DPSE, LOC6900777|XP_002135136.1|DPSE	LOC6623476|XP_002048527.1|DVIR, LOC6622268|XP_002048529.2|DVIR
OG0008755	LOC4801182|XP_001358315.4|DPSE	LOC6629663|XP_002054757.1|DVIR, LOC6629794|XP_032294974.1|DVIR
OG0008756	LOC26532104|XP_015037195.1|DPSE	LOC6634977|XP_002058425.1|DVIR
OG0008757	LOC13036449|XP_003736527.1|DPSE	LOC6630725|XP_032293358.1|DVIR
OG0008758	LOC6903288|XP_033235264.1|DPSE	LOC6629049|XP_002052887.1|DVIR
OG0008759	LOC4817213|XP_033236019.1|DPSE	LOC6628945|XP_032293564.1|DVIR
OG0008760	LOC4816695|XP_001356050.3|DPSE	LOC6628487|XP_002052034.1|DVIR
OG0008761	LOC6898341|XP_033234607.1|DPSE, LOC6902397|XP_002133332.1|DPSE	LOC6627415|XP_002051088.1|DVIR
OG0008762	LOC6898151|XP_002138229.2|DPSE	LOC6624844|XP_002049660.1|DVIR
OG0008763	LOC4816241|XP_001355861.3|DPSE	LOC6628708|XP_032293398.1|DVIR
OG0008764	LOC6902708|XP_033236370.1|DPSE, LOC26533284|XP_033236584.1|DPSE, LOC26534307|XP_033236032.1|DPSE	LOC6634021|XP_002057485.1|DVIR
OG0008765	LOC4804934|XP_001361416.3|DPSE	LOC6625160|XP_002050621.1|DVIR
OG0008766	LOC6903140|XP_002132846.2|DPSE	LOC6628439|XP_002052224.2|DVIR
OG0008767	LOC4804804|XP_001361306.1|DPSE	LOC116651203|XP_032292962.1|DVIR, LOC6625454|XP_002050990.1|DVIR
OG0008768	LOC4805590|XP_001361971.1|DPSE	LOC6625812|XP_002050594.1|DVIR
OG0008769	LOC4805713|XP_001362067.2|DPSE	LOC6624773|XP_002050726.1|DVIR
OG0008770	LOC6898113|XP_002138193.2|DPSE, LOC6896828|XP_033241692.1|DPSE	LOC6625703|XP_002049789.1|DVIR
OG0008771	LOC4805024|XP_002138738.2|DPSE, LOC26532250|XP_033234117.1|DPSE	LOC6625473|XP_002050149.1|DVIR
OG0008772	LOC4804740|XP_001361252.2|DPSE	LOC116651552|XP_032294044.1|DVIR, LOC6636491|XP_002059853.1|DVIR
OG0008773	LOC6898332|XP_002138387.1|DPSE	LOC6625048|XP_002049169.1|DVIR
OG0008774	LOC4804628|XP_001361160.3|DPSE	LOC6626054|XP_002049610.1|DVIR
OG0008775	LOC4804094|XP_001360712.4|DPSE	LOC6627065|XP_015029723.1|DVIR
OG0008776	LOC4803949|XP_001360587.4|DPSE	LOC6626940|XP_002050078.3|DVIR
OG0008777	LOC4804213|XP_001360808.4|DPSE	LOC6627045|XP_002050075.2|DVIR
OG0008778	LOC4805584|XP_015040729.1|DPSE	LOC6625859|XP_002049217.1|DVIR
OG0008779	LOC4815379|XP_001354639.2|DPSE	LOC6636652|XP_002060130.1|DVIR
OG0008780	LOC4802310|XP_001359251.2|DPSE	LOC6634730|XP_002058329.1|DVIR
OG0008781	LOC4815628|XP_015041293.2|DPSE	LOC6633305|XP_002057404.1|DVIR, LOC6633306|XP_002057405.1|DVIR
OG0008782	LOC6900932|XP_033240215.1|DPSE	LOC6623434|XP_015031292.1|DVIR
OG0008783	LOC4803717|XP_001360391.4|DPSE	LOC6625937|XP_002049048.2|DVIR
OG0008784	LOC4812281|XP_001352979.2|DPSE	LOC6624235|XP_002048118.1|DVIR
OG0008786	LOC6902586|XP_002133114.3|DPSE, LOC4816303|XP_001356078.4|DPSE	LOC6627950|XP_002051423.2|DVIR
OG0008787	LOC117185171|XP_033241287.1|DPSE	LOC6622855|XP_002047065.1|DVIR
OG0008788	LOC4812199|XP_001352701.3|DPSE	LOC6624501|XP_002047187.2|DVIR, LOC6624353|XP_002047195.2|DVIR
OG0008789	LOC4814108|XP_001354241.3|DPSE	LOC26530920|XP_015031665.1|DVIR, LOC6622841|XP_002046485.2|DVIR
OG0008790	LOC4804004|XP_001360635.4|DPSE	LOC6625281|XP_002049866.3|DVIR
OG0008791	LOC4804114|XP_001360726.3|DPSE	LOC6626297|XP_002050441.1|DVIR
OG0008792	LOC4805707|XP_001362063.1|DPSE	LOC6627266|XP_002049908.2|DVIR, LOC6627082|XP_002049907.1|DVIR
OG0008793	LOC4805568|XP_001361953.3|DPSE	LOC6626242|XP_002049190.1|DVIR
OG0008794	LOC4817505|XP_001356923.3|DPSE	LOC6629392|XP_032295224.1|DVIR, LOC6626328|XP_002048942.1|DVIR
OG0008795	LOC4802401|XP_033232310.1|DPSE	LOC6629541|XP_002053669.1|DVIR, LOC6629539|XP_002053667.2|DVIR, LOC26530489|XP_032293727.1|DVIR
OG0008796	LOC4802228|XP_001359191.3|DPSE	LOC6630463|XP_002053460.1|DVIR, LOC6630462|XP_032294479.1|DVIR
OG0008797	LOC4801063|XP_001358223.3|DPSE	LOC6630475|XP_002054111.1|DVIR, LOC6630474|XP_002054110.1|DVIR
OG0008805	LOC4815025|XP_033241521.1|DPSE	LOC6631363|XP_032296118.1|DVIR
OG0008806	LOC6901862|XP_033240624.1|DPSE	LOC6636714|XP_002060187.1|DVIR
OG0008807	LOC6901315|XP_015041562.2|DPSE	LOC6636654|XP_032295793.1|DVIR
OG0008808	LOC6901163|XP_002133864.3|DPSE	LOC6634498|XP_002058236.2|DVIR
OG0008809	LOC4800435|XP_001357713.1|DPSE	LOC6630644|XP_002053027.1|DVIR
OG0008811	LOC4800692|XP_001357917.2|DPSE	LOC6633084|XP_002055962.2|DVIR
OG0008813	LOC4801518|XP_001358596.5|DPSE	LOC6629918|XP_032294797.1|DVIR
OG0008816	LOC4812019|XP_001352818.3|DPSE	LOC6623272|XP_002047253.1|DVIR
OG0008819	LOC4804645|XP_001361174.2|DPSE	LOC116651122|XP_032292859.1|DVIR
OG0008820	LOC6902789|XP_015035763.2|DPSE	LOC6627345|XP_002052456.1|DVIR
OG0008821	LOC6901907|XP_002133441.3|DPSE	LOC6634647|XP_002058298.2|DVIR
OG0008822	LOC117183915|XP_033235287.1|DPSE	LOC6628049|XP_002051160.1|DVIR
OG0008824	LOC6898020|XP_015038989.1|DPSE	LOC6626272|XP_002050038.1|DVIR
OG0008825	LOC4813887|XP_001353588.3|DPSE	LOC6622248|XP_002047471.1|DVIR
OG0008829	LOC4814980|XP_001354514.1|DPSE	LOC6633573|XP_002057077.1|DVIR
OG0008830	LOC6901021|XP_015042199.1|DPSE	LOC6635456|XP_032295973.1|DVIR
OG0008831	LOC4815666|XP_001355355.1|DPSE	LOC6633536|XP_002057364.1|DVIR
OG0008832	LOC4816028|XP_033240819.1|DPSE	LOC6633534|XP_002057362.1|DVIR
OG0008833	LOC4814971|XP_001354772.2|DPSE	LOC6632039|XP_032296259.1|DVIR
OG0008834	LOC13036285|XP_003736669.2|DPSE	LOC26530491|XP_032288950.1|DVIR
OG0008835	LOC26533920|XP_015037440.2|DPSE	LOC26531128|XP_015027862.1|DVIR
OG0008837	LOC6898258|XP_002138324.1|DPSE	LOC6624949|XP_002050229.1|DVIR
OG0008838	LOC4816867|XP_001356360.4|DPSE	LOC6628797|XP_002051220.2|DVIR
OG0008839	LOC6898187|XP_002138256.1|DPSE	LOC6626373|XP_002049396.1|DVIR
OG0008840	LOC4816669|XP_001356035.3|DPSE	LOC6628845|XP_032293985.1|DVIR
OG0008841	LOC4812054|XP_001352674.3|DPSE	LOC6636567|XP_032291514.1|DVIR
OG0008842	LOC4804554|XP_001361097.5|DPSE	LOC6636357|XP_002059886.2|DVIR
OG0008843	LOC6899968|XP_002135336.1|DPSE	LOC6623926|XP_002046363.1|DVIR
OG0008845	LOC4816405|XP_001356020.2|DPSE	LOC6627430|XP_002052156.1|DVIR
OG0008846	LOC6903350|XP_002132231.3|DPSE, LOC6903351|XP_002132232.3|DPSE	LOC6624038|XP_002046858.2|DVIR
OG0008847	LOC4802273|XP_001359225.1|DPSE	LOC6629313|XP_032291482.1|DVIR
OG0008848	LOC4804767|XP_001361278.3|DPSE	LOC6624862|XP_002048881.2|DVIR
OG0008849	LOC4815123|XP_015042161.2|DPSE	LOC6633747|XP_015025650.2|DVIR
OG0008850	LOC4804403|XP_001360973.2|DPSE	LOC6635897|XP_032292059.1|DVIR
OG0008851	LOC4816436|XP_001356047.2|DPSE	LOC6628431|XP_032294195.1|DVIR
OG0008852	LOC4803581|XP_001360285.3|DPSE	LOC6627284|XP_032292894.1|DVIR
OG0008854	LOC4817180|XP_015036134.2|DPSE	LOC6628730|XP_032294091.1|DVIR
OG0008855	LOC4815381|XP_001354861.3|DPSE	LOC6636010|XP_002059510.2|DVIR
OG0008856	LOC4811778|XP_001352348.2|DPSE	LOC6636185|XP_002059675.1|DVIR
OG0008857	LOC4812836|XP_001353234.2|DPSE	LOC6622321|XP_002046650.2|DVIR
OG0008858	LOC6897581|XP_002137726.2|DPSE	LOC6623608|XP_032291123.1|DVIR
OG0008859	LOC4813732|XP_001353870.1|DPSE	LOC6622483|XP_002046426.1|DVIR
OG0008860	LOC4800246|XP_001357637.1|DPSE	LOC6633071|XP_002056143.1|DVIR
OG0008861	LOC4805082|XP_001361544.1|DPSE	LOC6626440|XP_002048908.1|DVIR
OG0008862	LOC4802099|XP_033232839.1|DPSE	LOC6632735|XP_032288911.1|DVIR
OG0008863	LOC6902678|XP_002133194.2|DPSE	LOC6634171|XP_002057538.2|DVIR
OG0008864	LOC4805252|XP_001361684.5|DPSE	LOC6627162|XP_002049735.1|DVIR
OG0008865	LOC4817759|XP_001357155.2|DPSE	LOC6627879|XP_002052003.1|DVIR
OG0008866	LOC4817719|XP_033236403.1|DPSE	LOC6635626|XP_032294723.1|DVIR
OG0008867	LOC6901387|XP_015041657.2|DPSE	LOC6632029|XP_002055495.2|DVIR
OG0008868	LOC4804569|XP_001361110.3|DPSE	LOC6625615|XP_002051057.1|DVIR
OG0008869	LOC4813750|XP_001353377.2|DPSE	LOC6622443|XP_002047665.2|DVIR
OG0008870	LOC4812544|XP_001352927.3|DPSE	LOC6623016|XP_002047564.1|DVIR
OG0008871	LOC4812503|XP_001352904.3|DPSE	LOC6622566|XP_032290372.1|DVIR
OG0008872	LOC4817742|XP_001357142.3|DPSE	LOC6628819|XP_002052584.1|DVIR
OG0008873	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE	LOC6627647|XP_002052498.1|DVIR
OG0008874	LOC4804161|XP_001360766.3|DPSE	LOC6625958|XP_002049589.1|DVIR
OG0008875	LOC4804762|XP_033233998.1|DPSE	LOC6636314|XP_002059874.1|DVIR
OG0008876	LOC4811845|XP_001382226.1|DPSE	LOC6636222|XP_032290140.1|DVIR
OG0008877	LOC4813791|XP_001353416.3|DPSE	LOC6622906|XP_002048148.1|DVIR
OG0008878	LOC4818066|XP_001357422.3|DPSE	LOC6634382|XP_002057576.1|DVIR
