Orthogroup	DPSE.longest_only	BTRY.longest_only
OG0007632	LOC26533848|XP_015043587.1|DPSE	LOC120776951|XP_039963972.1|BTRY
OG0007633	LOC4816993|XP_033235742.1|DPSE	LOC120768645|XP_039951348.1|BTRY
OG0007634	LOC6896710|XP_002136924.1|DPSE	LOC120777541|XP_039964866.1|BTRY
OG0007635	LOC4816505|XP_001356244.3|DPSE	LOC120777525|XP_039964840.1|BTRY
OG0007636	LOC6903223|XP_002132924.3|DPSE, LOC4812568|XP_001352907.4|DPSE	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY
OG0007637	LOC6899753|XP_002135785.3|DPSE	LOC120767887|XP_039950145.1|BTRY
OG0007638	LOC6902079|XP_015041145.2|DPSE	LOC120781284|XP_039969414.1|BTRY
OG0007639	LOC6902133|XP_002133664.1|DPSE	LOC120766745|XP_039948349.1|BTRY
OG0007640	LOC4804198|XP_001360797.3|DPSE, LOC6899141|XP_033233954.1|DPSE	LOC120772131|XP_039956481.1|BTRY
OG0007642	LOC4805482|XP_001361877.3|DPSE	LOC120771204|XP_039955040.1|BTRY
OG0007643	LOC4802325|XP_033237952.1|DPSE	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY
OG0007644	LOC4801976|XP_001358989.5|DPSE	LOC120774930|XP_039960744.1|BTRY
OG0007645	LOC4803312|XP_001360076.2|DPSE	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY
OG0007646	LOC4816820|XP_001356507.2|DPSE	LOC120768602|XP_039951298.1|BTRY
OG0007647	LOC4816176|XP_001355744.4|DPSE	LOC120767197|XP_039948932.1|BTRY
OG0007648	LOC6898455|XP_002138498.2|DPSE	LOC120772399|XP_039956923.1|BTRY
OG0007649	LOC6902901|XP_002132635.2|DPSE	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY
OG0007650	LOC4804943|XP_001361424.3|DPSE	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY
OG0007651	LOC4814406|XP_001354440.2|DPSE	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY
OG0007652	LOC4805076|XP_003736963.2|DPSE	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY
OG0007653	LOC6900295|XP_033240566.1|DPSE, LOC6903119|XP_002132829.2|DPSE	LOC120780268|XP_039968466.1|BTRY
OG0007664	LOC4801634|XP_015037333.2|DPSE	LOC120766458|XP_039947916.1|BTRY
OG0007665	LOC4815560|XP_001355654.4|DPSE	LOC120776071|XP_039962474.1|BTRY
OG0007666	LOC4815899|XP_033240804.1|DPSE	LOC120775705|XP_039961950.1|BTRY
OG0007667	LOC4815905|XP_033240908.1|DPSE	LOC120775356|XP_039961448.1|BTRY
OG0007668	LOC4818159|XP_001357432.2|DPSE	LOC120770907|XP_039954519.1|BTRY
OG0007669	LOC6902277|XP_002133804.2|DPSE	LOC120774854|XP_039960609.1|BTRY
OG0007670	LOC6902278|XP_002133805.2|DPSE	LOC120774853|XP_039960607.1|BTRY
OG0007671	LOC4814872|XP_001354976.1|DPSE	LOC120774818|XP_039960556.1|BTRY
OG0007672	LOC4815662|XP_001355438.3|DPSE	LOC120775524|XP_039961678.1|BTRY
OG0007673	LOC4801143|XP_001358282.4|DPSE	LOC120768064|XP_039950523.1|BTRY
OG0007674	LOC4814200|XP_033237726.1|DPSE	LOC120776160|XP_039962689.1|BTRY
OG0007675	LOC6901216|XP_033239868.1|DPSE	LOC120773978|XP_039959162.1|BTRY
OG0007676	LOC6901019|XP_002134503.3|DPSE	LOC120774102|XP_039959390.1|BTRY
OG0007677	LOC4816095|XP_001355219.2|DPSE	LOC120775412|XP_039961514.1|BTRY
OG0007678	LOC6901727|XP_033239684.1|DPSE	LOC120774875|XP_039960662.1|BTRY
OG0007679	LOC4814544|XP_001355062.2|DPSE	LOC120774126|XP_039959431.1|BTRY
OG0007680	LOC4816422|XP_001356157.1|DPSE	LOC120767225|XP_039948985.1|BTRY
OG0007681	LOC6897343|XP_002137496.2|DPSE	LOC120771847|XP_039956024.1|BTRY
OG0007682	LOC26532857|XP_033240854.1|DPSE, LOC117184917|XP_033239991.1|DPSE	LOC120774277|XP_039959701.1|BTRY
OG0007683	LOC4815519|XP_001355491.2|DPSE	LOC120775091|XP_039961025.1|BTRY
OG0007684	LOC4815115|XP_001354602.1|DPSE	LOC120775907|XP_039962232.1|BTRY
OG0007685	LOC4811763|XP_033240909.1|DPSE	LOC120775003|XP_039960863.1|BTRY
OG0007686	LOC4815289|XP_001355070.3|DPSE	LOC120775148|XP_039961113.1|BTRY
OG0007687	LOC4815432|XP_001355718.3|DPSE	LOC120774142|XP_039959470.1|BTRY
OG0007688	LOC4801759|XP_001358800.4|DPSE	LOC120771545|XP_039955538.1|BTRY
OG0007689	LOC4814554|XP_001355048.3|DPSE	LOC120775640|XP_039961829.1|BTRY
OG0007690	LOC6901532|XP_033237779.1|DPSE	LOC120775837|XP_039962140.1|BTRY
OG0007691	LOC4801100|XP_001358249.2|DPSE	LOC120778891|XP_039966877.1|BTRY
OG0007692	LOC6901005|XP_002134632.3|DPSE	LOC120773834|XP_039958890.1|BTRY
OG0007693	LOC4814977|XP_001354998.3|DPSE	LOC120774218|XP_039959608.1|BTRY
OG0007694	LOC4813761|XP_001353158.2|DPSE	LOC120775692|XP_039961936.1|BTRY
OG0007695	LOC6901459|XP_033239284.1|DPSE	LOC120775330|XP_039961406.1|BTRY
OG0007696	LOC4813565|XP_001353485.3|DPSE	LOC120775455|XP_039961575.1|BTRY
OG0007697	LOC4811870|XP_001352637.2|DPSE	LOC120768304|XP_039950875.1|BTRY
OG0007698	LOC4815615|XP_001355679.3|DPSE	LOC120775716|XP_039961962.1|BTRY
OG0007699	LOC6901824|XP_002134492.1|DPSE	LOC120775601|XP_039961774.1|BTRY
OG0007700	LOC4816065|XP_001355229.4|DPSE	LOC120775094|XP_039961029.1|BTRY
OG0007701	LOC6901938|XP_033238201.1|DPSE	LOC120775080|XP_039961008.1|BTRY
OG0007702	LOC4815504|XP_001355581.3|DPSE	LOC120775519|XP_039961666.1|BTRY
OG0007703	LOC4815266|XP_001354686.1|DPSE	LOC120773895|XP_039959005.1|BTRY
OG0007704	LOC4800335|XP_001357577.3|DPSE	LOC120766640|XP_039948193.1|BTRY
OG0007705	LOC4814359|XP_001354382.2|DPSE	LOC120773691|XP_039958658.1|BTRY
OG0007706	LOC6903613|XP_033238780.1|DPSE	LOC120776175|XP_039962722.1|BTRY
OG0007707	LOC6901423|XP_033241357.1|DPSE	LOC120774041|XP_039959275.1|BTRY
OG0007708	LOC4815863|XP_015040928.2|DPSE	LOC120775466|XP_039961590.1|BTRY
OG0007709	LOC4815942|XP_001355526.2|DPSE	LOC120775460|XP_039961578.1|BTRY
OG0007710	LOC6901690|XP_033241441.1|DPSE	LOC120775140|XP_039961104.1|BTRY
OG0007711	LOC4814194|XP_001354337.1|DPSE	LOC120774432|XP_039960004.1|BTRY
OG0007712	LOC6901922|XP_002133456.2|DPSE	LOC120775642|XP_039961831.1|BTRY
OG0007713	LOC4815673|XP_033238917.1|DPSE	LOC120774162|XP_039959513.1|BTRY
OG0007714	LOC6901082|XP_033240392.1|DPSE	LOC120775233|XP_039961248.1|BTRY
OG0007716	LOC6902158|XP_033237836.1|DPSE	LOC120774537|XP_039960195.1|BTRY
OG0007717	LOC4800341|XP_003736200.3|DPSE	LOC120767073|XP_039948869.1|BTRY
OG0007718	LOC4816082|XP_001355296.1|DPSE	LOC120776014|XP_039962393.1|BTRY
OG0007719	LOC4815622|XP_033238960.1|DPSE	LOC120776161|XP_039962691.1|BTRY
OG0007720	LOC4815915|XP_033238958.1|DPSE	LOC120773466|XP_039958304.1|BTRY
OG0007721	LOC4814318|XP_001354414.3|DPSE	LOC120774806|XP_039960536.1|BTRY
OG0007722	LOC4814227|XP_033239635.1|DPSE	LOC120775774|XP_039962040.1|BTRY
OG0007723	LOC4814327|XP_001354406.4|DPSE	LOC120774233|XP_039959627.1|BTRY
OG0007724	LOC4817319|XP_001356424.3|DPSE	LOC120775031|XP_039960921.1|BTRY
OG0007725	LOC4815191|XP_001354725.3|DPSE	LOC120773752|XP_039958752.1|BTRY
OG0007726	LOC4815768|XP_001355329.3|DPSE	LOC120776001|XP_039962367.1|BTRY
OG0007727	LOC4815817|XP_001355528.1|DPSE	LOC120774274|XP_039959696.1|BTRY
OG0007728	LOC4815362|XP_033240371.1|DPSE	LOC120775706|XP_039961951.1|BTRY
OG0007730	LOC4815361|XP_033237649.1|DPSE	LOC120774654|XP_039960313.1|BTRY
OG0007731	LOC4813009|XP_015043087.1|DPSE	LOC120774240|XP_039959634.1|BTRY
OG0007732	LOC4814846|XP_001355036.3|DPSE	LOC120773956|XP_039959118.1|BTRY
OG0007733	LOC4814448|XP_001354972.2|DPSE	LOC120775447|XP_039961566.1|BTRY
OG0007734	LOC4815039|XP_001354699.2|DPSE	LOC120776149|XP_039962624.1|BTRY
OG0007735	LOC4814944|XP_001354525.1|DPSE	LOC120773412|XP_039958215.1|BTRY
OG0007736	LOC4815465|XP_001355427.2|DPSE	LOC120773439|XP_039958255.1|BTRY
OG0007737	LOC4800882|XP_001358077.4|DPSE	LOC120781863|XP_039970027.1|BTRY
OG0007738	LOC4800586|XP_015038724.2|DPSE	LOC120766961|XP_039948688.1|BTRY
OG0007739	LOC4814585|XP_001355023.4|DPSE	LOC120775086|XP_039961017.1|BTRY
OG0007740	LOC4816014|XP_015041088.1|DPSE	LOC120775216|XP_039961218.1|BTRY
OG0007741	LOC6901385|XP_015041652.2|DPSE	LOC120775993|XP_039962358.1|BTRY
OG0007742	LOC6901684|XP_033239280.1|DPSE	LOC120773366|XP_039958125.1|BTRY
OG0007743	LOC4800490|XP_001357757.4|DPSE	LOC120766919|XP_039948598.1|BTRY
OG0007744	LOC26532603|XP_033238533.1|DPSE	LOC120774483|XP_039960079.1|BTRY
OG0007745	LOC4801438|XP_033234814.1|DPSE	LOC120766964|XP_039948687.1|BTRY
OG0007746	LOC4801708|XP_001358755.1|DPSE	LOC120773578|XP_039958499.1|BTRY
OG0007747	LOC4814581|XP_033238293.1|DPSE	LOC120775616|XP_039961796.1|BTRY, LOC120774485|XP_039960083.1|BTRY
OG0007748	LOC4815062|XP_033239643.1|DPSE	LOC120775754|XP_039962016.1|BTRY
OG0007749	LOC4816087|XP_001355225.2|DPSE	LOC120773502|XP_039958387.1|BTRY
OG0007750	LOC4800321|XP_001357589.2|DPSE	LOC120782855|XP_039971320.1|BTRY
OG0007751	LOC6902805|XP_002132542.2|DPSE	LOC120775833|XP_039962132.1|BTRY
OG0007752	LOC4815633|XP_001355292.3|DPSE	LOC120775054|XP_039960968.1|BTRY
OG0007753	LOC4815544|XP_033239481.1|DPSE	LOC120773395|XP_039958179.1|BTRY
OG0007754	LOC4814656|XP_001354623.2|DPSE	LOC120775093|XP_039961028.1|BTRY
OG0007755	LOC4814719|XP_001354627.4|DPSE	LOC120775932|XP_039962273.1|BTRY
OG0007756	LOC6901443|XP_002134129.2|DPSE	LOC120775547|XP_039961706.1|BTRY
OG0007757	LOC4814990|XP_001354542.2|DPSE	LOC120774710|XP_039960382.1|BTRY
OG0007758	LOC4817822|XP_001357284.2|DPSE	LOC120768277|XP_039950810.1|BTRY
OG0007759	LOC4800391|XP_003736234.1|DPSE	LOC120779257|XP_039967434.1|BTRY
OG0007760	LOC4815594|XP_015041367.1|DPSE	LOC120776189|XP_039962748.1|BTRY
OG0007761	LOC4814690|XP_033238182.1|DPSE	LOC120774171|XP_039959526.1|BTRY
OG0007762	LOC4814689|XP_015041523.2|DPSE	LOC120775699|XP_039961944.1|BTRY
OG0007763	LOC4817305|XP_033236076.1|DPSE	LOC120774915|XP_039960725.1|BTRY
OG0007764	LOC6901966|XP_033240849.1|DPSE	LOC120773795|XP_039958831.1|BTRY
OG0007765	LOC4815723|XP_001355342.2|DPSE	LOC120774529|XP_039960172.1|BTRY
OG0007766	LOC4801269|XP_015037120.2|DPSE	LOC120769269|XP_039952115.1|BTRY
OG0007767	LOC4811783|XP_001352350.2|DPSE	LOC120779536|XP_039967817.1|BTRY
OG0007768	LOC4815595|XP_001355703.1|DPSE	LOC120774404|XP_039959960.1|BTRY
OG0007769	LOC6903689|XP_033238701.1|DPSE	LOC120774294|XP_039959750.1|BTRY
OG0007770	LOC4811751|XP_033239046.1|DPSE, LOC117185093|XP_033240810.1|DPSE	LOC120774295|XP_039959751.1|BTRY
OG0007771	LOC4817877|XP_001357358.3|DPSE	LOC120775566|XP_039961728.1|BTRY
OG0007772	LOC4815278|XP_001354513.4|DPSE	LOC120773343|XP_039958092.1|BTRY
OG0007773	LOC6903333|XP_002132214.2|DPSE	LOC120768312|XP_039950885.1|BTRY
OG0007774	LOC4813198|XP_001353254.3|DPSE	LOC120776042|XP_039962421.1|BTRY
OG0007775	LOC4814475|XP_001354825.3|DPSE	LOC120774718|XP_039960403.1|BTRY
OG0007776	LOC4814384|XP_001354351.2|DPSE	LOC120773402|XP_039958194.1|BTRY
OG0007777	LOC4815319|XP_001354599.3|DPSE	LOC120771251|XP_039955100.1|BTRY
OG0007778	LOC4815767|XP_001355628.2|DPSE	LOC120775869|XP_039962173.1|BTRY
OG0007779	LOC4812399|XP_001352565.3|DPSE	LOC120777211|XP_039964320.1|BTRY
OG0007780	LOC6901266|XP_002133967.1|DPSE	LOC120776069|XP_039962473.1|BTRY
OG0007781	LOC6901909|XP_015040980.2|DPSE	LOC120773767|XP_039958778.1|BTRY
OG0007782	LOC4815107|XP_001355214.2|DPSE	LOC120774543|XP_039960206.1|BTRY
OG0007783	LOC4814900|XP_001355099.4|DPSE	LOC120773613|XP_039958547.1|BTRY
OG0007784	LOC4802745|XP_001359608.2|DPSE	LOC120767016|XP_039948781.1|BTRY
OG0007785	LOC4814613|XP_001355188.4|DPSE	LOC120773821|XP_039958863.1|BTRY
OG0007786	LOC4817197|XP_001356417.4|DPSE	LOC120768485|XP_039951134.1|BTRY
OG0007787	LOC4800283|XP_001357622.4|DPSE	LOC120782196|XP_039970274.1|BTRY
OG0007788	LOC4801671|XP_001358723.2|DPSE	LOC120772242|XP_039956675.1|BTRY
OG0007789	LOC4801539|XP_033238698.1|DPSE	LOC120782648|XP_039970955.1|BTRY
OG0007790	LOC4801254|XP_033233049.1|DPSE	LOC120767000|XP_039948744.1|BTRY
OG0007791	LOC4801252|XP_001358375.4|DPSE	LOC120776835|XP_039963794.1|BTRY
OG0007792	LOC4814624|XP_001354936.2|DPSE	LOC120775626|XP_039961814.1|BTRY
OG0007793	LOC13036434|XP_003736928.2|DPSE	LOC120766791|XP_039948425.1|BTRY
OG0007794	LOC4815667|XP_015041174.2|DPSE	LOC120774170|XP_039959525.1|BTRY
OG0007795	LOC4816015|XP_001355271.1|DPSE	LOC120775784|XP_039962054.1|BTRY
OG0007796	LOC4802116|XP_001359097.2|DPSE	LOC120768142|XP_039950633.1|BTRY
OG0007797	LOC4800404|XP_015038763.1|DPSE	LOC120780830|XP_039969009.1|BTRY
OG0007798	LOC6896740|XP_002136947.2|DPSE	LOC120776697|XP_039963519.1|BTRY
OG0007799	LOC4801660|XP_001358712.2|DPSE	LOC120776627|XP_039963371.1|BTRY
OG0007800	LOC4801478|XP_001358563.2|DPSE	LOC120766623|XP_039948168.1|BTRY
OG0007801	LOC4802120|XP_003736671.2|DPSE	LOC120780353|XP_039968580.1|BTRY
OG0007802	LOC6896825|XP_002137028.1|DPSE	LOC120780492|XP_039968703.1|BTRY
OG0007803	LOC4801339|XP_001358450.5|DPSE	LOC120766553|XP_039948071.1|BTRY
OG0007804	LOC4815151|XP_033240451.1|DPSE	LOC120773853|XP_039958925.1|BTRY
OG0007805	LOC4815078|XP_001354872.1|DPSE	LOC120773702|XP_039958670.1|BTRY
OG0007806	LOC4815077|XP_001354871.3|DPSE	LOC120773699|XP_039958665.1|BTRY
OG0007809	LOC4814580|XP_001354944.2|DPSE	LOC120775428|XP_039961546.1|BTRY
OG0007810	LOC4817991|XP_001357329.2|DPSE	LOC120775780|XP_039962051.1|BTRY
OG0007811	LOC4801032|XP_015038688.2|DPSE	LOC120777755|XP_039965191.1|BTRY
OG0007812	LOC4815075|XP_001354983.1|DPSE	LOC120774436|XP_039960010.1|BTRY
OG0007813	LOC4801288|XP_001358408.3|DPSE	LOC120766635|XP_039948187.1|BTRY
OG0007814	LOC4814612|XP_001355187.1|DPSE	LOC120775022|XP_039960910.1|BTRY
OG0007815	LOC4815146|XP_001354931.1|DPSE	LOC120775452|XP_039961572.1|BTRY
OG0007816	LOC4813966|XP_001354125.1|DPSE	LOC120766295|XP_039947632.1|BTRY
OG0007817	LOC4801481|XP_001358566.3|DPSE	LOC120770326|XP_039953650.1|BTRY
OG0007818	LOC6897336|XP_002137489.2|DPSE	LOC120775483|XP_039961620.1|BTRY
OG0007819	LOC26533210|XP_033239670.1|DPSE	LOC120775481|XP_039961615.1|BTRY
OG0007820	LOC6896888|XP_015038859.2|DPSE	LOC120780204|XP_039968401.1|BTRY
OG0007821	LOC4800414|XP_001357693.1|DPSE	LOC120782658|XP_039970967.1|BTRY
OG0007822	LOC4800413|XP_033241841.1|DPSE	LOC120766311|XP_039947663.1|BTRY
OG0007823	LOC6896744|XP_002136951.3|DPSE	LOC120778198|XP_039965879.1|BTRY
OG0007824	LOC4800476|XP_001357744.3|DPSE	LOC120782183|XP_039970259.1|BTRY
OG0007826	LOC4800637|XP_001357874.3|DPSE	LOC120766651|XP_039948215.1|BTRY
OG0007827	LOC4815913|XP_001355252.1|DPSE	LOC120773357|XP_039958115.1|BTRY
OG0007828	LOC4813423|XP_001353863.2|DPSE	LOC120777494|XP_039964772.1|BTRY
OG0007829	LOC4802737|XP_001359599.5|DPSE	LOC120771016|XP_039954729.1|BTRY
OG0007830	LOC4801450|XP_001358544.4|DPSE	LOC120782377|XP_039970552.1|BTRY
OG0007831	LOC4815788|XP_033238204.1|DPSE	LOC120774785|XP_039960497.1|BTRY
OG0007832	LOC4814332|XP_001354421.4|DPSE	LOC120773543|XP_039958434.1|BTRY
OG0007833	LOC4814477|XP_015041435.1|DPSE	LOC120775511|XP_039961654.1|BTRY
OG0007836	LOC6897371|XP_002137524.1|DPSE	LOC120769765|XP_039952874.1|BTRY
OG0007837	LOC4801897|XP_001358918.3|DPSE	LOC120766633|XP_039948185.1|BTRY
OG0007838	LOC4801905|XP_001358925.2|DPSE	LOC120766567|XP_039948092.1|BTRY
OG0007839	LOC4814842|XP_001354930.1|DPSE	LOC120775958|XP_039962304.1|BTRY
OG0007840	LOC4800271|XP_001357620.3|DPSE	LOC120777512|XP_039964816.1|BTRY
OG0007841	LOC4800974|XP_001358155.4|DPSE	LOC120767922|XP_039950219.1|BTRY
OG0007842	LOC4800456|XP_033237571.1|DPSE	LOC120767090|XP_039948907.1|BTRY
OG0007843	LOC4800457|XP_001357729.2|DPSE	LOC120767207|XP_039948953.1|BTRY
OG0007844	LOC6898647|XP_033234010.1|DPSE	LOC120771638|XP_039955672.1|BTRY
OG0007845	LOC4801263|XP_015037118.2|DPSE	LOC120782692|XP_039971021.1|BTRY
OG0007846	LOC6901184|XP_002133885.2|DPSE	LOC120774792|XP_039960511.1|BTRY
OG0007847	LOC4801768|XP_001358809.1|DPSE	LOC120782514|XP_039970756.1|BTRY
OG0007848	LOC6897334|XP_002137487.1|DPSE	LOC120768265|XP_039950799.1|BTRY
OG0007849	LOC6897241|XP_002137412.1|DPSE	LOC120782206|XP_039970292.1|BTRY
OG0007850	LOC4801515|XP_001358594.3|DPSE	LOC120782110|XP_039970192.1|BTRY
OG0007851	LOC6897075|XP_002137259.1|DPSE	LOC120766233|XP_039947545.1|BTRY
OG0007852	LOC4800817|XP_001358023.4|DPSE	LOC120782284|XP_039970421.1|BTRY
OG0007853	LOC6896836|XP_002137039.2|DPSE	LOC120771063|XP_039954847.1|BTRY
OG0007854	LOC4801784|XP_001358821.1|DPSE	LOC120766493|XP_039947979.1|BTRY
OG0007855	LOC4800770|XP_001357985.4|DPSE	LOC120766402|XP_039947785.1|BTRY
OG0007856	LOC4801774|XP_033232487.1|DPSE	LOC120768283|XP_039950823.1|BTRY
OG0007857	LOC4800575|XP_033241698.1|DPSE	LOC120771760|XP_039955880.1|BTRY
OG0007858	LOC4817065|XP_015036038.2|DPSE	LOC120767839|XP_039950064.1|BTRY
OG0007859	LOC4815093|XP_001354923.2|DPSE	LOC120773735|XP_039958725.1|BTRY
OG0007860	LOC4802111|XP_033235978.1|DPSE	LOC120780475|XP_039968684.1|BTRY
OG0007861	LOC6903806|XP_033236221.1|DPSE	LOC120780636|XP_039968828.1|BTRY
OG0007862	LOC117184683|XP_033239189.1|DPSE, LOC117185014|XP_033240333.1|DPSE	LOC120772370|XP_039956918.1|BTRY
OG0007863	LOC4817707|XP_001357086.1|DPSE	LOC120768301|XP_039950865.1|BTRY
OG0007864	LOC4801802|XP_033232564.1|DPSE	LOC120782852|XP_039971313.1|BTRY
OG0007865	LOC4812561|XP_001352776.1|DPSE	LOC120778525|XP_039966294.1|BTRY
OG0007866	LOC4801049|XP_001358212.3|DPSE	LOC120779408|XP_039967540.1|BTRY
OG0007867	LOC4800616|XP_003736275.1|DPSE	LOC120782327|XP_039970486.1|BTRY
OG0007868	LOC4801376|XP_001358480.2|DPSE	LOC120774052|XP_039959293.1|BTRY
OG0007869	LOC4814942|XP_033240957.1|DPSE	LOC120773487|XP_039958358.1|BTRY
OG0007870	LOC4812944|XP_001354020.2|DPSE	LOC120778955|XP_039966962.1|BTRY
OG0007871	LOC4814790|XP_001355194.4|DPSE	LOC120774743|XP_039960433.1|BTRY
OG0007873	LOC6900082|XP_002135440.1|DPSE	LOC120777386|XP_039964613.1|BTRY
OG0007874	LOC4814969|XP_001355132.3|DPSE	LOC120774732|XP_039960419.1|BTRY
OG0007875	LOC4805331|XP_004444450.3|DPSE	LOC120771468|XP_039955414.1|BTRY
OG0007876	LOC6901456|XP_033240955.1|DPSE	LOC120775307|XP_039961374.1|BTRY
OG0007877	LOC4815459|XP_033239812.1|DPSE	LOC120773784|XP_039958807.1|BTRY
OG0007878	LOC4804425|XP_015039943.1|DPSE	LOC120781294|XP_039969426.1|BTRY
OG0007879	LOC4813295|XP_033238307.1|DPSE	LOC120777958|XP_039965510.1|BTRY
OG0007880	LOC4814435|XP_001354510.2|DPSE	LOC120770595|XP_039954127.1|BTRY
OG0007881	LOC4812087|XP_033239018.1|DPSE	LOC120778274|XP_039965987.1|BTRY
OG0007882	LOC4812523|XP_001352420.1|DPSE	LOC120776795|XP_039963715.1|BTRY
OG0007883	LOC6899934|XP_015043553.1|DPSE	LOC120777308|XP_039964481.1|BTRY
OG0007885	LOC4805330|XP_001361748.3|DPSE	LOC120771668|XP_039955718.1|BTRY
OG0007886	LOC4817826|XP_015035385.2|DPSE	LOC120781705|XP_039969866.1|BTRY
OG0007887	LOC6899933|XP_002135301.1|DPSE	LOC120780130|XP_039968345.1|BTRY
OG0007888	LOC4813146|XP_001353437.1|DPSE	LOC120778515|XP_039966283.1|BTRY
OG0007889	LOC4813992|XP_001354189.1|DPSE	LOC120778241|XP_039965935.1|BTRY
OG0007890	LOC4814128|XP_015042414.1|DPSE	LOC120777756|XP_039965188.1|BTRY
OG0007891	LOC4800950|XP_001358133.3|DPSE	LOC120774388|XP_039959932.1|BTRY
OG0007893	LOC4804469|XP_001361027.3|DPSE	LOC120770209|XP_039953396.1|BTRY
OG0007894	LOC6900909|XP_033241315.1|DPSE	LOC120776656|XP_039963451.1|BTRY
OG0007895	LOC4812633|XP_001352510.4|DPSE	LOC120778643|XP_039966478.1|BTRY
OG0007896	LOC4812489|XP_001352757.2|DPSE	LOC120775152|XP_039961122.1|BTRY
OG0007897	LOC4813647|XP_001353393.2|DPSE	LOC120778296|XP_039966016.1|BTRY
OG0007898	LOC4813623|XP_001354045.3|DPSE	LOC120778514|XP_039966282.1|BTRY
OG0007899	LOC6900502|XP_033237390.1|DPSE	LOC120777681|XP_039965081.1|BTRY
OG0007900	LOC6898161|XP_015039213.1|DPSE	LOC120772007|XP_039956301.1|BTRY
OG0007901	LOC4812715|XP_001353094.3|DPSE	LOC120776849|XP_039963818.1|BTRY
OG0007902	LOC4815422|XP_001355611.2|DPSE	LOC120775104|XP_039961050.1|BTRY
OG0007903	LOC4811987|XP_001352530.3|DPSE	LOC120776678|XP_039963486.1|BTRY
OG0007904	LOC4813075|XP_001353226.3|DPSE	LOC120776717|XP_039963549.1|BTRY
OG0007906	LOC6900666|XP_002135032.2|DPSE	LOC120778969|XP_039966979.1|BTRY
OG0007907	LOC6900990|XP_002134686.1|DPSE	LOC120777587|XP_039964935.1|BTRY
OG0007908	LOC4814142|XP_001354279.3|DPSE	LOC120777588|XP_039964936.1|BTRY
OG0007909	LOC4815074|XP_001354536.4|DPSE	LOC120773345|XP_039958099.1|BTRY
OG0007910	LOC4812352|XP_001352923.3|DPSE	LOC120777816|XP_039965288.1|BTRY
OG0007911	LOC4811977|XP_001352418.1|DPSE	LOC120776349|XP_039962838.1|BTRY
OG0007912	LOC4812302|XP_001352414.2|DPSE	LOC120776351|XP_039962840.1|BTRY
OG0007913	LOC4812014|XP_001352417.2|DPSE	LOC120776353|XP_039962842.1|BTRY
OG0007914	LOC4812779|XP_015042708.2|DPSE	LOC120778166|XP_039965833.1|BTRY
OG0007915	LOC4812676|XP_001353060.2|DPSE	LOC120778291|XP_039966010.1|BTRY
OG0007916	LOC4818054|XP_001357214.3|DPSE	LOC120767628|XP_039949722.1|BTRY
OG0007917	LOC6898510|XP_002138551.1|DPSE	LOC120781244|XP_039969318.1|BTRY
OG0007918	LOC4803447|XP_001360169.3|DPSE	LOC120770351|XP_039953688.1|BTRY
OG0007919	LOC4804858|XP_001361350.3|DPSE	LOC120770905|XP_039954515.1|BTRY
OG0007920	LOC4805290|XP_001361712.4|DPSE	LOC120771935|XP_039956166.1|BTRY
OG0007921	LOC4805020|XP_001361490.2|DPSE	LOC120772686|XP_039957358.1|BTRY
OG0007922	LOC4802599|XP_033232294.1|DPSE	LOC120780134|XP_039968355.1|BTRY
OG0007923	LOC4814696|XP_033237355.1|DPSE	LOC120774867|XP_039960631.1|BTRY
OG0007924	LOC4804765|XP_015040189.1|DPSE	LOC120770873|XP_039954434.1|BTRY
OG0007925	LOC4803566|XP_001360273.3|DPSE	LOC120772803|XP_039957520.1|BTRY
OG0007926	LOC4805660|XP_001362022.1|DPSE	LOC120771114|XP_039954897.1|BTRY
OG0007927	LOC4818041|XP_033235193.1|DPSE	LOC120769153|XP_039951967.1|BTRY
OG0007928	LOC4816103|XP_015036953.2|DPSE	LOC120769302|XP_039952163.1|BTRY
OG0007929	LOC4816114|XP_001355767.3|DPSE	LOC120768858|XP_039951547.1|BTRY
OG0007930	LOC6898564|XP_002138584.2|DPSE	LOC120772363|XP_039956862.1|BTRY
OG0007931	LOC4816232|XP_001355853.2|DPSE	LOC120767557|XP_039949622.1|BTRY
OG0007932	LOC4815128|XP_033239281.1|DPSE	LOC120773367|XP_039958127.1|BTRY
OG0007933	LOC4802070|XP_001359063.3|DPSE	LOC120766989|XP_039948726.1|BTRY
OG0007934	LOC6903324|XP_002132205.1|DPSE	LOC120782143|XP_039970215.1|BTRY
OG0007935	LOC4816743|XP_001356142.3|DPSE	LOC120767309|XP_039949166.1|BTRY
