Orthogroup	DPSE.longest_only	AAEG.longest_only
OG0007041	LOC4817810|XP_033236887.1|DPSE	LOC5571858|XP_021702924.1|AAEG
OG0007042	LOC4816124|XP_015036971.2|DPSE	LOC5571857|XP_021702927.1|AAEG
OG0007043	LOC6897601|XP_015037807.2|DPSE	LOC5571860|XP_021702937.1|AAEG
OG0007044	LOC4817223|XP_001356397.4|DPSE	LOC5564830|XP_021703000.1|AAEG
OG0007045	LOC4803086|XP_001359885.3|DPSE	LOC5564842|XP_021703006.1|AAEG
OG0007046	LOC4802501|XP_001359411.3|DPSE	LOC5564845|XP_021703016.1|AAEG
OG0007047	LOC4817019|XP_033236129.1|DPSE	LOC5569074|XP_001658304.1|AAEG
OG0007048	LOC4817538|XP_001356951.3|DPSE	LOC5569077|XP_021703044.1|AAEG
OG0007049	LOC4817580|XP_001356984.1|DPSE	LOC5567973|XP_001657795.1|AAEG
OG0007050	LOC4818032|XP_001357437.2|DPSE	LOC5573699|XP_001661025.1|AAEG
OG0007051	LOC4816905|XP_033235932.1|DPSE	LOC5571525|XP_021703126.1|AAEG
OG0007052	LOC4815253|XP_033241003.1|DPSE	LOC5568941|XP_021703172.1|AAEG
OG0007053	LOC4802406|XP_001359330.3|DPSE	LOC5568923|XP_021703194.1|AAEG
OG0007054	LOC4804698|XP_001361217.1|DPSE	LOC5573119|XP_001660735.2|AAEG
OG0007055	LOC4803806|XP_001360464.3|DPSE	LOC5573122|XP_001660738.2|AAEG
OG0007056	LOC4812332|XP_001352679.2|DPSE	LOC5573139|XP_001660755.1|AAEG
OG0007057	LOC4815252|XP_001355184.1|DPSE	LOC5573186|XP_001660803.2|AAEG
OG0007058	LOC4814687|XP_001354641.2|DPSE	LOC5573192|XP_001660809.2|AAEG
OG0007059	LOC4816864|XP_001356473.2|DPSE	LOC5573895|XP_001654928.2|AAEG
OG0007060	LOC6902830|XP_002132566.3|DPSE	LOC5573893|XP_001654933.2|AAEG
OG0007061	LOC4816834|XP_033236884.1|DPSE	LOC5573899|XP_021703333.1|AAEG
OG0007062	LOC4818016|XP_001357463.3|DPSE	LOC5573960|XP_001654980.1|AAEG
OG0007063	LOC4817938|XP_001357426.2|DPSE	LOC5573958|XP_001654982.2|AAEG
OG0007064	LOC4804588|XP_001361124.2|DPSE	LOC5573949|XP_001654986.2|AAEG
OG0007065	LOC6900805|XP_002135164.2|DPSE	LOC5573950|XP_001654988.2|AAEG
OG0007066	LOC4813326|XP_001353170.3|DPSE	LOC5573952|XP_001654990.2|AAEG
OG0007067	LOC4818014|XP_001357235.3|DPSE	LOC5573954|XP_001654992.2|AAEG
OG0007068	LOC4817435|XP_001356330.3|DPSE	LOC5573956|XP_001654994.2|AAEG
OG0007069	LOC4818148|XP_033236740.1|DPSE	LOC5575585|XP_021703482.1|AAEG
OG0007070	LOC4803537|XP_001360247.2|DPSE	LOC110677119|XP_021703531.1|AAEG
OG0007071	LOC4803559|XP_001360266.1|DPSE	LOC5567995|XP_001657822.1|AAEG
OG0007072	LOC4802776|XP_001359636.3|DPSE	LOC110677123|XP_021703537.1|AAEG
OG0007073	LOC4817583|XP_001356987.1|DPSE	LOC5567987|XP_001657814.1|AAEG
OG0007074	LOC4803392|XP_001357530.2|DPSE	LOC5572057|XP_001653821.1|AAEG
OG0007075	LOC4817125|XP_001356647.3|DPSE	LOC5572056|XP_001653823.1|AAEG
OG0007076	LOC4803896|XP_001360541.4|DPSE	LOC5572074|XP_021703591.1|AAEG
OG0007077	LOC4816563|XP_001356066.1|DPSE	LOC5572075|XP_001653843.1|AAEG
OG0007078	LOC4817355|XP_001356828.3|DPSE	LOC5565855|XP_021703597.1|AAEG
OG0007079	LOC4816880|XP_033236737.1|DPSE	LOC5565829|XP_001650198.2|AAEG
OG0007080	LOC4818144|XP_015035314.1|DPSE	LOC5564923|XP_021703753.1|AAEG
OG0007081	LOC4818131|XP_001357285.3|DPSE	LOC5564926|XP_001649289.2|AAEG
OG0007082	LOC4817806|XP_001357091.2|DPSE	LOC5564938|XP_001649290.2|AAEG
OG0007083	LOC4817182|XP_001356762.3|DPSE	LOC5564936|XP_021703763.1|AAEG
OG0007084	LOC4815301|XP_001354694.3|DPSE	LOC23687794|XP_011493653.2|AAEG
OG0007085	LOC4817511|XP_001356929.2|DPSE	LOC5570859|XP_021703784.1|AAEG
OG0007086	LOC4817778|XP_001357123.2|DPSE	LOC5565919|XP_001650271.2|AAEG
OG0007087	LOC4813015|XP_001353490.1|DPSE	LOC5565909|XP_001650253.2|AAEG
OG0007088	LOC4816429|XP_015036653.2|DPSE	LOC5565906|XP_021703840.1|AAEG
OG0007089	LOC4817119|XP_001356738.2|DPSE	LOC5569698|XP_021703852.1|AAEG
OG0007090	LOC4817040|XP_001356626.1|DPSE	LOC5569699|XP_021703853.1|AAEG
OG0007091	LOC4817787|XP_001357135.2|DPSE	LOC110678274|XP_021706589.1|AAEG, LOC5569702|XP_021703869.1|AAEG
OG0007092	LOC4802682|XP_015037999.2|DPSE	LOC5569709|XP_001658697.2|AAEG
OG0007093	LOC4817207|XP_001356366.2|DPSE	LOC5569713|XP_021703871.1|AAEG
OG0007094	LOC4817208|XP_001356367.3|DPSE	LOC5577910|XP_001656680.1|AAEG
OG0007095	LOC4816494|XP_001356264.2|DPSE	LOC5577907|XP_001656685.2|AAEG
OG0007096	LOC4816184|XP_001355752.3|DPSE	LOC5577906|XP_001656686.2|AAEG
OG0007097	LOC6903589|XP_002132456.2|DPSE	LOC5568179|XP_001652118.2|AAEG
OG0007098	LOC4818197|XP_001357508.4|DPSE	LOC5568181|XP_021703906.1|AAEG
OG0007099	LOC6897177|XP_002137357.1|DPSE	LOC5564525|XP_021703941.1|AAEG
OG0007100	LOC4816181|XP_033236702.1|DPSE	LOC5575670|XP_021703944.1|AAEG
OG0007101	LOC4817352|XP_001356544.1|DPSE	LOC5568087|XP_001652025.1|AAEG
OG0007102	LOC4817755|XP_015035638.2|DPSE	LOC5568085|XP_021703979.1|AAEG
OG0007103	LOC4817422|XP_001356344.3|DPSE	LOC5569517|XP_001652823.2|AAEG
OG0007104	LOC4811708|XP_015044400.1|DPSE	LOC5569529|XP_001652827.1|AAEG
OG0007105	LOC117184251|XP_033236843.1|DPSE	LOC5569520|XP_001652832.2|AAEG
OG0007106	LOC4817548|XP_001356956.4|DPSE	LOC5569525|XP_021704022.1|AAEG
OG0007107	LOC4817536|XP_015036317.2|DPSE	LOC5567332|XP_021704031.1|AAEG
OG0007108	LOC4817688|XP_001357073.3|DPSE	LOC110677245|XP_021704040.1|AAEG
OG0007109	LOC4816967|XP_001356887.1|DPSE	LOC5567342|XP_001651772.1|AAEG
OG0007110	LOC4817009|XP_001356830.3|DPSE	LOC5567343|XP_001651773.1|AAEG
OG0007111	LOC6902821|XP_015035822.2|DPSE	LOC5567344|XP_021704052.1|AAEG
OG0007112	LOC4816875|XP_001356442.3|DPSE	LOC23687430|XP_011493248.1|AAEG
OG0007113	LOC4801371|XP_001358478.1|DPSE	LOC5569772|XP_001653000.2|AAEG
OG0007114	LOC4817804|XP_001357158.2|DPSE	LOC5569771|XP_001652998.2|AAEG
OG0007115	LOC4816482|XP_001355890.2|DPSE	LOC5569757|XP_001652994.2|AAEG
OG0007116	LOC4817148|XP_015035802.1|DPSE	LOC5569763|XP_021704085.1|AAEG
OG0007117	LOC4817611|XP_033236619.1|DPSE	LOC5569765|XP_001652986.2|AAEG
OG0007118	LOC4816823|XP_001356807.3|DPSE	LOC5569768|XP_021704087.1|AAEG
OG0007119	LOC4814524|XP_001354529.3|DPSE	LOC110681141|XP_021712603.1|AAEG, LOC5568567|XP_001652397.2|AAEG
OG0007120	LOC6902219|XP_002133746.1|DPSE	LOC5568559|XP_001652390.2|AAEG
OG0007121	LOC4815995|XP_001355511.2|DPSE	LOC5568553|XP_001652385.1|AAEG
OG0007122	LOC6902116|XP_033238255.1|DPSE	LOC5568556|XP_021709379.1|AAEG
OG0007123	LOC6902114|XP_033240120.1|DPSE	LOC5568551|XP_021706949.1|AAEG
OG0007124	LOC4813120|XP_001353415.2|DPSE	LOC5567867|XP_021708822.1|AAEG
OG0007125	LOC4812417|XP_033239371.1|DPSE	LOC5575370|XP_021706049.1|AAEG
OG0007126	LOC4813691|XP_001353167.2|DPSE	LOC5575374|XP_001661901.2|AAEG
OG0007127	LOC4813010|XP_001353319.1|DPSE	LOC5575372|XP_001661903.1|AAEG
OG0007128	LOC6900218|XP_002135548.2|DPSE	LOC5575376|XP_001661906.1|AAEG
OG0007129	LOC4812418|XP_001352899.1|DPSE	LOC5575377|XP_001661907.1|AAEG
OG0007130	LOC4813277|XP_033240148.1|DPSE	LOC5568419|XP_001652245.1|AAEG
OG0007131	LOC4812591|XP_001352882.2|DPSE	LOC5568426|XP_001652254.1|AAEG
OG0007132	LOC4811871|XP_001352884.2|DPSE	LOC5568427|XP_001652255.3|AAEG
OG0007133	LOC4811853|XP_001352593.1|DPSE	LOC5568435|XP_001652267.1|AAEG
OG0007134	LOC4813817|XP_001353268.2|DPSE	LOC5570307|XP_001653128.1|AAEG
OG0007135	LOC4812181|XP_001352533.1|DPSE	LOC5570309|XP_021708394.1|AAEG
OG0007136	LOC4813424|XP_001353628.2|DPSE	LOC5570315|XP_021708637.1|AAEG
OG0007137	LOC6901139|XP_015042370.2|DPSE	LOC5571891|XP_021704737.1|AAEG
OG0007138	LOC4815604|XP_015041092.1|DPSE	LOC5571895|XP_021706110.1|AAEG
OG0007139	LOC6902135|XP_002133666.2|DPSE	LOC5571898|XP_021705906.1|AAEG
OG0007140	LOC6901837|XP_033240078.1|DPSE	LOC5571899|XP_001653815.1|AAEG
OG0007141	LOC4816094|XP_033237936.1|DPSE	LOC5571901|XP_001653816.1|AAEG
OG0007142	LOC4811861|XP_001352969.1|DPSE	LOC5570133|XP_001653114.1|AAEG
OG0007143	LOC4800511|XP_001357776.4|DPSE	LOC5568063|XP_021706338.1|AAEG
OG0007144	LOC4803038|XP_015038251.2|DPSE	LOC5568062|XP_021706333.1|AAEG
OG0007145	LOC4802143|XP_015037641.2|DPSE	LOC110679831|XP_021711285.1|AAEG
OG0007146	LOC4802198|XP_001359165.2|DPSE	LOC5568059|XP_001651995.1|AAEG
OG0007147	LOC4800871|XP_001358068.3|DPSE	LOC5568050|XP_021710032.1|AAEG
OG0007148	LOC6901776|XP_033238206.1|DPSE	LOC5569395|XP_021707871.1|AAEG
OG0007149	LOC4803637|XP_001360325.3|DPSE	LOC5572510|XP_021709936.1|AAEG
OG0007150	LOC4812360|XP_001352881.4|DPSE	LOC5566760|XP_001651163.1|AAEG
OG0007151	LOC117185098|XP_033240837.1|DPSE	LOC5566759|XP_001651161.1|AAEG
OG0007152	LOC4815104|XP_001354573.3|DPSE	LOC5575113|XP_021709386.1|AAEG
OG0007153	LOC6901198|XP_002133899.2|DPSE	LOC5575108|XP_001661830.1|AAEG
OG0007154	LOC4804248|XP_001360836.1|DPSE	LOC5575102|XP_001661824.1|AAEG
OG0007155	LOC4804006|XP_001360637.2|DPSE	LOC5575100|XP_001661823.1|AAEG
OG0007156	LOC4801554|XP_001358626.5|DPSE	LOC5575099|XP_001661820.1|AAEG
OG0007157	LOC4802055|XP_001359048.4|DPSE	LOC5572232|XP_001653924.1|AAEG
OG0007158	LOC4813720|XP_001353470.3|DPSE	LOC5572236|XP_001653923.1|AAEG
OG0007159	LOC4815607|XP_033240248.1|DPSE	LOC5571956|XP_021709182.1|AAEG
OG0007160	LOC4802815|XP_001359658.3|DPSE	LOC5576666|XP_001656205.1|AAEG
OG0007161	LOC4815565|XP_001355264.2|DPSE	LOC5567645|XP_021710629.1|AAEG
OG0007162	LOC6902042|XP_015041096.1|DPSE	LOC5567646|XP_001651840.1|AAEG
OG0007163	LOC4801982|XP_001358994.1|DPSE	LOC5563791|XP_001648060.1|AAEG
OG0007164	LOC4801983|XP_001358995.1|DPSE	LOC5563784|XP_001648071.1|AAEG
OG0007165	LOC4816048|XP_033238299.1|DPSE	LOC5578562|XP_021708688.1|AAEG
OG0007166	LOC4813159|XP_033240638.1|DPSE	LOC5563810|XP_021710831.1|AAEG
OG0007167	LOC4815787|XP_001355689.1|DPSE	LOC5563812|XP_001648095.1|AAEG
OG0007168	LOC4814629|XP_001354570.1|DPSE	LOC5570780|XP_021708848.1|AAEG
OG0007169	LOC4815474|XP_001355226.1|DPSE	LOC5570779|XP_001659370.1|AAEG
OG0007170	LOC4802752|XP_001359613.4|DPSE	LOC5579219|XP_021708060.1|AAEG
OG0007171	LOC4815155|XP_015041747.2|DPSE	LOC5567820|XP_021704643.1|AAEG
OG0007172	LOC4815894|XP_001355451.4|DPSE	LOC5567824|XP_001657730.2|AAEG
OG0007173	LOC6902089|XP_002133620.1|DPSE	LOC5567826|XP_021711081.1|AAEG
OG0007174	LOC4800941|XP_001358126.2|DPSE	LOC5577686|XP_021705453.1|AAEG
OG0007175	LOC6900488|XP_002134878.2|DPSE	LOC5566392|XP_021710584.1|AAEG
OG0007176	LOC4802363|XP_001359292.2|DPSE	LOC5574394|XP_001655107.1|AAEG
OG0007177	LOC6897602|XP_002137747.1|DPSE	LOC5574401|XP_001655108.1|AAEG
OG0007178	LOC6897888|XP_002137990.2|DPSE	LOC5574406|XP_001655113.1|AAEG
OG0007179	LOC4802923|XP_001359743.3|DPSE	LOC5574409|XP_001655116.1|AAEG
OG0007180	LOC4802441|XP_001359360.2|DPSE	LOC5574410|XP_001655117.1|AAEG
OG0007181	LOC4815574|XP_001355636.1|DPSE	LOC5580266|XP_001662893.1|AAEG
OG0007182	LOC6897992|XP_033236778.1|DPSE	LOC5580264|XP_021711480.1|AAEG
OG0007183	LOC4803280|XP_033234175.1|DPSE	LOC5580270|XP_021704264.1|AAEG
OG0007184	LOC4803278|XP_001360045.6|DPSE	LOC5580271|XP_021707734.1|AAEG
OG0007185	LOC4817571|XP_001356976.1|DPSE	LOC5580278|XP_001662904.1|AAEG
OG0007186	LOC4802567|XP_033233179.1|DPSE	LOC5570551|XP_021710343.1|AAEG
OG0007187	LOC6897511|XP_033233057.1|DPSE	LOC5570549|XP_021706869.1|AAEG
OG0007188	LOC4802725|XP_003736801.2|DPSE	LOC5570556|XP_021710715.1|AAEG
OG0007189	LOC4802698|XP_001359565.2|DPSE	LOC5570559|XP_001653215.1|AAEG
OG0007190	LOC4802851|XP_015038136.1|DPSE	LOC5570550|XP_021706979.1|AAEG
OG0007191	LOC4813979|XP_001354135.3|DPSE	LOC5570555|XP_021705253.1|AAEG
OG0007192	LOC4814211|XP_001354319.3|DPSE	LOC5575629|XP_021707063.1|AAEG
OG0007193	LOC4814207|XP_001354320.4|DPSE	LOC5575632|XP_001655773.1|AAEG
OG0007194	LOC4815888|XP_001355407.2|DPSE	LOC5575628|XP_021706178.1|AAEG
OG0007195	LOC4802516|XP_001359424.3|DPSE	LOC5570066|XP_001653052.1|AAEG
OG0007196	LOC4801239|XP_001358362.1|DPSE	LOC5571237|XP_021710952.1|AAEG
OG0007197	LOC4813808|XP_001353696.2|DPSE	LOC5574517|XP_001661490.1|AAEG
OG0007198	LOC4803277|XP_001360044.1|DPSE	LOC5576018|XP_021708175.1|AAEG
OG0007199	LOC4803187|XP_001359970.2|DPSE	LOC5570240|XP_021710073.1|AAEG
OG0007200	LOC4802835|XP_001359671.4|DPSE	LOC5576751|XP_021708355.1|AAEG
OG0007201	LOC4813128|XP_001353391.2|DPSE	LOC5579918|XP_001657892.1|AAEG
OG0007202	LOC6900028|XP_015043701.1|DPSE	LOC5579911|XP_001657891.1|AAEG
OG0007203	LOC4812358|XP_001352581.3|DPSE	LOC5579907|XP_021709805.1|AAEG
OG0007204	LOC117184492|XP_033238241.1|DPSE	LOC5579906|XP_001657887.1|AAEG
OG0007205	LOC4812614|XP_001352580.2|DPSE	LOC5579902|XP_001657882.2|AAEG
OG0007206	LOC4802374|XP_003736723.2|DPSE	LOC5579898|XP_021708390.1|AAEG
OG0007207	LOC4802366|XP_001359295.2|DPSE	LOC5579897|XP_001657877.2|AAEG
OG0007208	LOC4802700|XP_001359567.3|DPSE	LOC5579896|XP_021710250.1|AAEG
OG0007209	LOC4802701|XP_001359568.2|DPSE	LOC5579894|XP_021710248.1|AAEG
OG0007210	LOC4803274|XP_001360042.3|DPSE	LOC5579893|XP_001657871.2|AAEG
OG0007211	LOC4802376|XP_033239239.1|DPSE	LOC5579891|XP_001657869.2|AAEG
OG0007212	LOC4800248|XP_001357640.2|DPSE	LOC5579887|XP_021705483.1|AAEG
OG0007213	LOC6898397|XP_002138444.1|DPSE	LOC5567684|XP_001657613.1|AAEG
OG0007214	LOC4813756|XP_015043332.2|DPSE	LOC5567681|XP_021704958.1|AAEG
OG0007215	LOC4803196|XP_001359979.1|DPSE	LOC5564520|XP_021707222.1|AAEG
OG0007216	LOC4800270|XP_033232904.1|DPSE	LOC5578739|XP_021707388.1|AAEG
OG0007217	LOC4803398|XP_003736952.1|DPSE	LOC5578734|XP_001657106.1|AAEG
OG0007218	LOC4801705|XP_001358752.4|DPSE	LOC5578749|XP_001657116.1|AAEG
OG0007219	LOC4802397|XP_001359322.2|DPSE	LOC5574464|XP_021704646.1|AAEG
OG0007220	LOC4801831|XP_001358864.3|DPSE	LOC5573339|XP_021709525.1|AAEG
OG0007221	LOC4802202|XP_033232571.1|DPSE	LOC5573343|XP_001660822.1|AAEG
OG0007222	LOC4800951|XP_001358134.3|DPSE	LOC5567517|XP_021708406.1|AAEG
OG0007223	LOC4801977|XP_001358990.2|DPSE	LOC5567528|XP_001657523.1|AAEG
OG0007224	LOC4803239|XP_001360012.2|DPSE	LOC5567529|XP_001657524.1|AAEG
OG0007225	LOC4803103|XP_001359901.2|DPSE	LOC5567531|XP_021710585.1|AAEG
OG0007226	LOC4802023|XP_033232466.1|DPSE	LOC5567532|XP_001657527.2|AAEG
OG0007227	LOC4813485|XP_001353860.3|DPSE	LOC5567533|XP_001657528.2|AAEG
OG0007228	LOC4812971|XP_033240345.1|DPSE	LOC5567534|XP_021705905.1|AAEG
OG0007229	LOC4800858|XP_001358058.1|DPSE	LOC5567538|XP_001657533.1|AAEG
OG0007230	LOC6897963|XP_002138062.1|DPSE	LOC5568784|XP_001658149.1|AAEG
OG0007231	LOC4802605|XP_001359494.3|DPSE	LOC5568787|XP_021704811.1|AAEG
OG0007232	LOC4812280|XP_015043747.1|DPSE	LOC5568788|XP_021709249.1|AAEG
OG0007233	LOC4812520|XP_033240177.1|DPSE	LOC5568791|XP_021705790.1|AAEG
OG0007234	LOC4811993|XP_001352668.2|DPSE	LOC5569950|XP_001658850.1|AAEG
OG0007235	LOC6900066|XP_033238860.1|DPSE	LOC5569948|XP_021704129.1|AAEG
OG0007236	LOC4802692|XP_001359559.1|DPSE	LOC5576837|XP_001662944.2|AAEG
OG0007237	LOC4802025|XP_001359025.2|DPSE	LOC5576836|XP_001662943.2|AAEG
OG0007238	LOC4811782|XP_001352351.1|DPSE	LOC5572681|XP_021707150.1|AAEG
OG0007239	LOC4802457|XP_001359374.3|DPSE	LOC5578005|XP_001656743.2|AAEG
OG0007240	LOC4802235|XP_015037689.2|DPSE	LOC5578002|XP_021708497.1|AAEG
OG0007241	LOC4815046|XP_001355179.3|DPSE	LOC5577997|XP_001656735.1|AAEG
OG0007242	LOC4815045|XP_033240671.1|DPSE	LOC5577988|XP_021706142.1|AAEG
OG0007243	LOC6901714|XP_002134382.3|DPSE	LOC5565984|XP_021706674.1|AAEG
OG0007244	LOC4803319|XP_033241889.1|DPSE	LOC5577457|XP_001663383.1|AAEG
OG0007245	LOC4800287|XP_033232381.1|DPSE	LOC5577454|XP_021710132.1|AAEG
OG0007246	LOC4800839|XP_001358043.2|DPSE	LOC5579169|XP_001664263.1|AAEG
OG0007247	LOC4805479|XP_015040677.1|DPSE	LOC5579180|XP_001664275.2|AAEG
OG0007248	LOC6901850|XP_002133388.1|DPSE	LOC110678610|XP_021707413.1|AAEG
OG0007249	LOC6901578|XP_033238998.1|DPSE	LOC5566168|XP_021710310.1|AAEG
OG0007250	LOC4814953|XP_001354862.1|DPSE	LOC5566166|XP_021710285.1|AAEG
OG0007251	LOC6897886|XP_002137988.1|DPSE	LOC5566161|XP_021705624.1|AAEG
OG0007252	LOC4801487|XP_033239381.1|DPSE	LOC110678681|XP_021707579.1|AAEG
OG0007253	LOC4813781|XP_001353266.2|DPSE	LOC5566152|XP_021709420.1|AAEG
OG0007254	LOC4803182|XP_015038338.2|DPSE	LOC5564630|XP_021707585.1|AAEG
OG0007255	LOC4814541|XP_001355002.2|DPSE	LOC5564666|XP_021705426.1|AAEG
OG0007256	LOC6897603|XP_002137748.1|DPSE	LOC5564648|XP_021707148.1|AAEG
OG0007257	LOC4802570|XP_001359465.3|DPSE	LOC5564643|XP_001648991.2|AAEG
OG0007258	LOC4802569|XP_033232403.1|DPSE	LOC5564645|XP_021709010.1|AAEG
OG0007259	LOC4815602|XP_001355473.3|DPSE	LOC5570973|XP_001659442.2|AAEG
OG0007260	LOC6900443|XP_002134834.1|DPSE	LOC5570982|XP_021706632.1|AAEG
OG0007261	LOC4803931|XP_001360572.3|DPSE	LOC5576190|XP_001662527.2|AAEG
OG0007262	LOC4815658|XP_001355352.3|DPSE	LOC5576337|XP_001656078.2|AAEG
OG0007263	LOC4813964|XP_001354123.1|DPSE	LOC5576335|XP_001656073.1|AAEG, LOC110681311|XP_021712761.1|AAEG
OG0007264	LOC4812205|XP_001352408.2|DPSE	LOC5576333|XP_001656071.2|AAEG
OG0007265	LOC4815819|XP_001355249.1|DPSE	LOC5577678|XP_001663461.1|AAEG
OG0007266	LOC4800528|XP_033237396.1|DPSE	LOC5569287|XP_021707892.1|AAEG
OG0007267	LOC4803178|XP_001359961.2|DPSE	LOC5563625|XP_001647946.2|AAEG
OG0007268	LOC4804154|XP_015039645.2|DPSE	LOC5563582|XP_021704841.1|AAEG
OG0007269	LOC4815685|XP_001355465.3|DPSE	LOC5563562|XP_021707408.1|AAEG
OG0007270	LOC6897275|XP_033232740.1|DPSE	LOC5573555|XP_021704600.1|AAEG
OG0007271	LOC4802542|XP_001359441.2|DPSE	LOC5563639|XP_001647891.2|AAEG
OG0007272	LOC4812766|XP_001353861.2|DPSE	LOC5563647|XP_001647890.2|AAEG
OG0007273	LOC6897938|XP_015038314.2|DPSE	LOC5563644|XP_021705396.1|AAEG
OG0007274	LOC4800782|XP_001357997.2|DPSE	LOC5563563|XP_001647885.1|AAEG
OG0007275	LOC4813903|XP_033239793.1|DPSE	LOC5563659|XP_001647883.2|AAEG
OG0007276	LOC4813114|XP_001353681.1|DPSE	LOC5563652|XP_001647882.2|AAEG
OG0007277	LOC4813138|XP_033238583.1|DPSE	LOC23687755|XP_021706437.1|AAEG
OG0007278	LOC4814042|XP_033241508.1|DPSE	LOC5563572|XP_001647861.1|AAEG
OG0007279	LOC4814011|XP_033238103.1|DPSE	LOC5563620|XP_021709402.1|AAEG
OG0007280	LOC4814005|XP_001354178.4|DPSE	LOC5563558|XP_021705604.1|AAEG
OG0007281	LOC6897594|XP_002137739.1|DPSE	LOC5570157|XP_001658959.1|AAEG
OG0007282	LOC4802413|XP_001359336.3|DPSE	LOC5570158|XP_021709430.1|AAEG
OG0007283	LOC4802195|XP_001359163.2|DPSE	LOC5570161|XP_001658963.1|AAEG
OG0007284	LOC4801429|XP_001358524.1|DPSE	LOC5570002|XP_001658891.1|AAEG
OG0007285	LOC4815130|XP_001355216.3|DPSE	LOC5570059|XP_001658892.1|AAEG
OG0007286	LOC4815388|XP_001355215.1|DPSE	LOC5570058|XP_021711449.1|AAEG
OG0007287	LOC4817146|XP_001356737.3|DPSE	LOC5564869|XP_001649227.1|AAEG
OG0007288	LOC4815608|XP_015041288.2|DPSE	LOC5564882|XP_021710112.1|AAEG, LOC110680370|XP_021711868.1|AAEG
OG0007289	LOC4815246|XP_033240127.1|DPSE	LOC110678485|XP_021707130.1|AAEG, LOC5564862|XP_001649220.1|AAEG
OG0007290	LOC4803191|XP_001359974.2|DPSE	LOC5564872|XP_001649208.2|AAEG
OG0007291	LOC4815244|XP_001355131.2|DPSE	LOC5575417|XP_001661938.2|AAEG
OG0007292	LOC4811746|XP_001352317.1|DPSE	LOC5575410|XP_001661930.2|AAEG
OG0007293	LOC4802185|XP_001359154.3|DPSE	LOC5566932|XP_001651346.2|AAEG
OG0007294	LOC4802404|XP_001359328.4|DPSE	LOC5564353|XP_001648704.1|AAEG
OG0007295	LOC4803317|XP_001360080.2|DPSE	LOC5572146|XP_001660223.2|AAEG
OG0007296	LOC4801599|XP_033241875.1|DPSE	LOC5566886|XP_021709054.1|AAEG
OG0007297	LOC4802683|XP_001359553.5|DPSE	LOC5566884|XP_001651259.2|AAEG
OG0007298	LOC4802442|XP_001359361.1|DPSE	LOC5566843|XP_001651256.1|AAEG
OG0007299	LOC26533564|XP_033241823.1|DPSE	LOC5566842|XP_001651252.1|AAEG
OG0007300	LOC4802573|XP_033232402.1|DPSE	LOC5572552|XP_001654071.1|AAEG
OG0007301	LOC4802046|XP_001359039.3|DPSE	LOC5572565|XP_021710773.1|AAEG
OG0007302	LOC4802475|XP_015037826.2|DPSE	LOC5575776|XP_021704892.1|AAEG
OG0007303	LOC4815180|XP_001354884.2|DPSE	LOC5576103|XP_001662448.1|AAEG
OG0007304	LOC4816770|XP_001356196.3|DPSE	LOC5569943|XP_001658839.2|AAEG
OG0007305	LOC4813376|XP_001353967.2|DPSE	LOC5571079|XP_001659519.2|AAEG
OG0007306	LOC4813377|XP_001353968.2|DPSE	LOC5571078|XP_001659518.1|AAEG
OG0007307	LOC4802882|XP_001359711.3|DPSE	LOC5571066|XP_021707164.1|AAEG
OG0007308	LOC4801184|XP_001358316.2|DPSE	LOC5571058|XP_001659500.2|AAEG
OG0007309	LOC4802175|XP_001359147.1|DPSE	LOC5569636|XP_001658663.1|AAEG
OG0007310	LOC4802172|XP_001359145.5|DPSE	LOC5571454|XP_021709505.1|AAEG
OG0007311	LOC4802170|XP_015037650.2|DPSE	LOC5571458|XP_021706793.1|AAEG
OG0007312	LOC4803808|XP_001360466.3|DPSE	LOC5571463|XP_021711494.1|AAEG
OG0007313	LOC4814991|XP_001354760.2|DPSE	LOC5568750|XP_001658130.2|AAEG
OG0007314	LOC4814294|XP_001354446.1|DPSE	LOC5567262|XP_001651707.1|AAEG
OG0007315	LOC4814466|XP_015041456.2|DPSE	LOC5567265|XP_021705170.1|AAEG
OG0007316	LOC4802910|XP_001359736.3|DPSE	LOC5574663|XP_001655238.1|AAEG
OG0007317	LOC4802063|XP_001359056.3|DPSE	LOC5567592|XP_001651817.1|AAEG
OG0007318	LOC6897443|XP_015037589.2|DPSE	LOC5567591|XP_021707607.1|AAEG
OG0007319	LOC4813465|XP_001353389.2|DPSE	LOC5567585|XP_001651828.2|AAEG
OG0007320	LOC26533200|XP_033236538.1|DPSE	LOC5574867|XP_001655393.1|AAEG
OG0007321	LOC4815549|XP_001355237.2|DPSE	LOC5574868|XP_021707835.1|AAEG
OG0007322	LOC4815871|XP_015041168.2|DPSE	LOC5568504|XP_021705846.1|AAEG
OG0007323	LOC4814757|XP_001354502.2|DPSE	LOC5568507|XP_001652330.2|AAEG
OG0007324	LOC4802648|XP_001359529.1|DPSE	LOC5575718|XP_001655825.1|AAEG
OG0007325	LOC4800700|XP_001357926.1|DPSE	LOC5575717|XP_001655824.1|AAEG
OG0007326	LOC4802647|XP_033236297.1|DPSE	LOC5575715|XP_001655819.1|AAEG
OG0007327	LOC4812504|XP_033237957.1|DPSE	LOC5575716|XP_001655818.2|AAEG
OG0007329	LOC4802362|XP_001359291.1|DPSE	LOC5564429|XP_021704855.1|AAEG
