Orthogroup	DPSE.longest_only	DMEL.longest_only
OG0007819	LOC26533210|XP_033239670.1|DPSE	Rpp20|NP_001285462.1|DMEL
OG0007820	LOC6896888|XP_015038859.2|DPSE	CG1607|NP_001263139.1|DMEL
OG0007821	LOC4800414|XP_001357693.1|DPSE	CG15529|NP_651773.1|DMEL
OG0007822	LOC4800413|XP_033241841.1|DPSE	CG11498|NP_001334706.1|DMEL
OG0007823	LOC6896744|XP_002136951.3|DPSE	CG31028|NP_733352.3|DMEL
OG0007824	LOC4800476|XP_001357744.3|DPSE	CG2321|NP_651692.2|DMEL
OG0007826	LOC4800637|XP_001357874.3|DPSE	CG9986|NP_651623.1|DMEL
OG0007827	LOC4815913|XP_001355252.1|DPSE	CG3224|NP_572335.1|DMEL
OG0007828	LOC4813423|XP_001353863.2|DPSE	Ppat-Dpck|NP_647985.1|DMEL
OG0007829	LOC4802737|XP_001359599.5|DPSE	srl|NP_730835.2|DMEL
OG0007830	LOC4801450|XP_001358544.4|DPSE	CG14309|NP_650718.2|DMEL
OG0007831	LOC4815788|XP_033238204.1|DPSE	CG9240|NP_573054.2|DMEL
OG0007832	LOC4814332|XP_001354421.4|DPSE	Naxe|NP_572604.2|DMEL
OG0007833	LOC4814477|XP_015041435.1|DPSE	CG16903|NP_569980.1|DMEL
OG0007834	LOC6897459|XP_002137608.3|DPSE	CG11791|NP_651327.1|DMEL
OG0007836	LOC6897371|XP_002137524.1|DPSE	CG42375|NP_001138048.1|DMEL
OG0007837	LOC4801897|XP_001358918.3|DPSE	Osi11|NP_649630.1|DMEL
OG0007838	LOC4801905|XP_001358925.2|DPSE	Osi2|NP_649621.1|DMEL
OG0007839	LOC4814842|XP_001354930.1|DPSE	Arfrp1|NP_572526.1|DMEL
OG0007840	LOC4800271|XP_001357620.3|DPSE	eIF2Balpha|NP_651752.1|DMEL
OG0007841	LOC4800974|XP_001358155.4|DPSE	Cby|NP_650989.6|DMEL
OG0007842	LOC4800456|XP_033237571.1|DPSE	jus|NP_001097963.1|DMEL
OG0007843	LOC4800457|XP_001357729.2|DPSE	CG14515|NP_651681.2|DMEL
OG0007844	LOC6898647|XP_033234010.1|DPSE	CG33958|NP_001033958.1|DMEL
OG0007845	LOC4801263|XP_015037118.2|DPSE	CCHa2|NP_650285.1|DMEL
OG0007846	LOC6901184|XP_002133885.2|DPSE	CG4119|NP_572242.1|DMEL
OG0007847	LOC4801768|XP_001358809.1|DPSE	CG18428|NP_651213.1|DMEL
OG0007848	LOC6897334|XP_002137487.1|DPSE	Sec10|NP_651218.1|DMEL
OG0007849	LOC6897241|XP_002137412.1|DPSE	PpD3|NP_524946.1|DMEL
OG0007850	LOC4801515|XP_001358594.3|DPSE	CG16908|NP_649937.1|DMEL
OG0007851	LOC6897075|XP_002137259.1|DPSE	CG34293|NP_001097945.1|DMEL
OG0007852	LOC4800817|XP_001358023.4|DPSE	CG10035|NP_650182.1|DMEL
OG0007853	LOC6896836|XP_002137039.2|DPSE	CG10000|NP_651630.3|DMEL
OG0007854	LOC4801784|XP_001358821.1|DPSE	CG5510|NP_651224.1|DMEL
OG0007855	LOC4800770|XP_001357985.4|DPSE	nerfin-2|NP_001262446.1|DMEL
OG0007856	LOC4801774|XP_033232487.1|DPSE	Npc2f|NP_651219.1|DMEL
OG0007857	LOC4800575|XP_033241698.1|DPSE	CG10365|NP_651176.1|DMEL
OG0007858	LOC4817065|XP_015036038.2|DPSE	Snx6|NP_001245939.1|DMEL
OG0007859	LOC4815093|XP_001354923.2|DPSE	Zpr1|NP_572532.1|DMEL
OG0007860	LOC4802111|XP_033235978.1|DPSE	Mcm5|NP_524308.2|DMEL
OG0007861	LOC6903806|XP_033236221.1|DPSE	Desi|NP_650016.1|DMEL
OG0007862	LOC117184683|XP_033239189.1|DPSE, LOC117185014|XP_033240333.1|DPSE	CG45073|NP_001287601.1|DMEL
OG0007863	LOC4817707|XP_001357086.1|DPSE	CG6115|NP_652578.1|DMEL
OG0007864	LOC4801802|XP_033232564.1|DPSE	CG9626|NP_649781.1|DMEL
OG0007865	LOC4812561|XP_001352776.1|DPSE	CG7264|NP_648515.1|DMEL
OG0007866	LOC4801049|XP_001358212.3|DPSE	CG5285|NP_650609.1|DMEL
OG0007867	LOC4800616|XP_003736275.1|DPSE	AdipoR|NP_651061.1|DMEL
OG0007868	LOC4801376|XP_001358480.2|DPSE	mah|NP_651316.1|DMEL
OG0007869	LOC4814942|XP_033240957.1|DPSE	Nep1|NP_511056.2|DMEL
OG0007870	LOC4812944|XP_001354020.2|DPSE	SuUR|NP_524835.1|DMEL
OG0007871	LOC4814790|XP_001355194.4|DPSE	CG9114|NP_573016.1|DMEL
OG0007872	LOC4812286|XP_033240557.1|DPSE	unc-13-4A|NP_648096.4|DMEL
OG0007873	LOC6900082|XP_002135440.1|DPSE	CG42307|NP_001137899.1|DMEL
OG0007874	LOC4814969|XP_001355132.3|DPSE	CG3309|NP_572216.1|DMEL
OG0007875	LOC4805331|XP_004444450.3|DPSE	CG11883|NP_001097260.1|DMEL
OG0007876	LOC6901456|XP_033240955.1|DPSE	Tsp5D|NP_001259266.1|DMEL
OG0007877	LOC4815459|XP_033239812.1|DPSE	gce|NP_511160.2|DMEL
OG0007878	LOC4804425|XP_015039943.1|DPSE	CG33785|NP_001027443.1|DMEL
OG0007879	LOC4813295|XP_033238307.1|DPSE	Eip74EF|NP_730288.1|DMEL
OG0007880	LOC4814435|XP_001354510.2|DPSE	Xpac|NP_476866.1|DMEL
OG0007881	LOC4812087|XP_033239018.1|DPSE	CG14982|NP_647841.1|DMEL
OG0007882	LOC4812523|XP_001352420.1|DPSE	mge|NP_523910.1|DMEL
OG0007883	LOC6899934|XP_015043553.1|DPSE	Eip63F-1|NP_524902.2|DMEL
OG0007884	LOC6900159|XP_002135498.3|DPSE	Obp73a|NP_001097628.1|DMEL
OG0007885	LOC4805330|XP_001361748.3|DPSE	Git|NP_610599.3|DMEL
OG0007886	LOC4817826|XP_015035385.2|DPSE	CG7110|NP_609652.3|DMEL
OG0007887	LOC6899933|XP_002135301.1|DPSE	ida|NP_647837.2|DMEL
OG0007888	LOC4813146|XP_001353437.1|DPSE	APP-BP1|NP_648435.1|DMEL
OG0007889	LOC4813992|XP_001354189.1|DPSE	Syx7|NP_730632.1|DMEL
OG0007890	LOC4814128|XP_015042414.1|DPSE	Atg18a|NP_001261565.1|DMEL
OG0007891	LOC4800950|XP_001358133.3|DPSE	B9d1|NP_650470.1|DMEL
OG0007892	LOC4804847|XP_001361341.2|DPSE	l_2_09851|NP_610182.3|DMEL
OG0007893	LOC4804469|XP_001361027.3|DPSE	mi|NP_611803.1|DMEL
OG0007894	LOC6900909|XP_033241315.1|DPSE	nwk|NP_001286994.1|DMEL
OG0007895	LOC4812633|XP_001352510.4|DPSE	rno|NP_612007.2|DMEL
OG0007896	LOC4812489|XP_001352757.2|DPSE	ND-13B|NP_648409.1|DMEL
OG0007897	LOC4813647|XP_001353393.2|DPSE	ArfGAP1|NP_524040.2|DMEL
OG0007898	LOC4813623|XP_001354045.3|DPSE	yellow-g2|NP_647710.1|DMEL
OG0007899	LOC6900502|XP_033237390.1|DPSE	Ccn|NP_730294.1|DMEL
OG0007900	LOC6898161|XP_015039213.1|DPSE	ND-MWFE|NP_001097297.1|DMEL
OG0007901	LOC4812715|XP_001353094.3|DPSE	Prm|NP_523982.2|DMEL
OG0007902	LOC4815422|XP_001355611.2|DPSE	opm|NP_572994.1|DMEL
OG0007903	LOC4811987|XP_001352530.3|DPSE	Strump|NP_648840.1|DMEL
OG0007904	LOC4813075|XP_001353226.3|DPSE	HIPP1|NP_649261.1|DMEL
OG0007905	LOC4817102|XP_001356875.3|DPSE	Wwox|NP_609171.1|DMEL
OG0007906	LOC6900666|XP_002135032.2|DPSE	DIP-delta|NP_001097508.2|DMEL
OG0007907	LOC6900990|XP_002134686.1|DPSE	Fitm|NP_729053.2|DMEL
OG0007908	LOC4814142|XP_001354279.3|DPSE	Gdap1|NP_647945.1|DMEL
OG0007909	LOC4815074|XP_001354536.4|DPSE	Rtca|NP_569977.1|DMEL
OG0007910	LOC4812352|XP_001352923.3|DPSE	Ugt316A1|NP_649085.1|DMEL
OG0007911	LOC4811977|XP_001352418.1|DPSE	Ccz1|NP_647835.1|DMEL
OG0007912	LOC4812302|XP_001352414.2|DPSE	mRpL46|NP_647661.1|DMEL
OG0007913	LOC4812014|XP_001352417.2|DPSE	CG14977|NP_001261382.1|DMEL
OG0007914	LOC4812779|XP_015042708.2|DPSE	prc|NP_524658.2|DMEL
OG0007915	LOC4812676|XP_001353060.2|DPSE	Su_P_|NP_524116.2|DMEL
OG0007916	LOC4818054|XP_001357214.3|DPSE	CG14000|NP_608969.1|DMEL
OG0007917	LOC6898510|XP_002138551.1|DPSE	CG33774|NP_001027396.1|DMEL
OG0007918	LOC4803447|XP_001360169.3|DPSE	CG30157|NP_724519.1|DMEL
OG0007919	LOC4804858|XP_001361350.3|DPSE	CG8180|NP_001286458.1|DMEL
OG0007920	LOC4805290|XP_001361712.4|DPSE	CG15673|NP_611591.3|DMEL
OG0007921	LOC4805020|XP_001361490.2|DPSE	Tsp47F|NP_725044.1|DMEL
OG0007922	LOC4802599|XP_033232294.1|DPSE	CG4702|NP_001247070.1|DMEL
OG0007923	LOC4814696|XP_033237355.1|DPSE	Myo10A|NP_001036269.2|DMEL
OG0007924	LOC4804765|XP_015040189.1|DPSE	nemy|NP_725208.1|DMEL
OG0007925	LOC4803566|XP_001360273.3|DPSE	CG2736|NP_611991.1|DMEL
OG0007926	LOC4805660|XP_001362022.1|DPSE	CG8320|NP_611072.2|DMEL
OG0007927	LOC4818041|XP_033235193.1|DPSE	Liprin-alpha|NP_001260155.1|DMEL
OG0007928	LOC4816103|XP_015036953.2|DPSE	Hnf4|NP_723413.1|DMEL
OG0007929	LOC4816114|XP_001355767.3|DPSE	Nlg2|NP_523496.1|DMEL
OG0007930	LOC6898564|XP_002138584.2|DPSE	CG34038|NP_001033975.2|DMEL
OG0007931	LOC4816232|XP_001355853.2|DPSE	CG9527|NP_001137800.1|DMEL
OG0007932	LOC4815128|XP_033239281.1|DPSE	Mfe2|NP_573109.1|DMEL
OG0007933	LOC4802070|XP_001359063.3|DPSE	CG14906|NP_650573.1|DMEL
OG0007934	LOC6903324|XP_002132205.1|DPSE	CG14651|NP_649475.3|DMEL
OG0007935	LOC4816743|XP_001356142.3|DPSE	Edem2|NP_609611.1|DMEL
OG0007936	LOC6903648|XP_033235779.1|DPSE	RpS27A|NP_476778.1|DMEL
OG0007937	LOC6902986|XP_002132708.1|DPSE	mts|NP_476805.1|DMEL
OG0007938	LOC6898813|XP_002138787.2|DPSE	CG6729|NP_609449.1|DMEL
OG0007939	LOC4817472|XP_001356490.4|DPSE	Cep97|NP_608811.2|DMEL
OG0007940	LOC6902849|XP_015035870.2|DPSE	capu|NP_001137784.1|DMEL
OG0007941	LOC4811771|XP_001352340.3|DPSE	Atf6|NP_995745.1|DMEL
OG0007942	LOC6899788|XP_033240620.1|DPSE	CG15914|NP_573084.1|DMEL
OG0007943	LOC4816199|XP_001355757.4|DPSE	CG43778|NP_001369129.1|DMEL
OG0007944	LOC4812063|XP_001352416.3|DPSE	dlt|NP_728672.1|DMEL
OG0007945	LOC4816723|XP_001356043.3|DPSE	CG7384|NP_609417.1|DMEL
OG0007946	LOC4803517|XP_001360230.4|DPSE	CG17658|NP_611845.2|DMEL
OG0007947	LOC4816222|XP_001355753.3|DPSE	Uvrag|NP_609632.1|DMEL
OG0007948	LOC4816733|XP_001356167.4|DPSE	CycE|NP_001246037.1|DMEL
OG0007949	LOC4815054|XP_001355141.3|DPSE	fz4|NP_511068.2|DMEL
OG0007950	LOC4817448|XP_033236253.1|DPSE	Oseg5|NP_610064.2|DMEL
OG0007951	LOC4816682|XP_001355959.1|DPSE	CG31650|NP_608899.1|DMEL
OG0007952	LOC4817687|XP_001357072.3|DPSE	slf|NP_608858.3|DMEL
OG0007953	LOC4816235|XP_001355856.3|DPSE	CG13982|NP_609025.1|DMEL
OG0007954	LOC4817987|XP_001357410.2|DPSE	meng|NP_609070.1|DMEL
OG0007955	LOC6902771|XP_033235200.1|DPSE	CG42366|NP_723501.2|DMEL
OG0007956	LOC4816206|XP_001355745.2|DPSE	Nf-YB|NP_609997.1|DMEL
OG0007957	LOC6903316|XP_015035696.2|DPSE	CG5731|NP_609354.1|DMEL
OG0007958	LOC4814498|XP_001354822.2|DPSE	CG13404|NP_572954.2|DMEL
OG0007959	LOC4817200|XP_001356587.3|DPSE	amos|NP_477446.1|DMEL
OG0007960	LOC4817773|XP_001357165.3|DPSE	SmB|NP_001188780.1|DMEL
OG0007961	LOC4802415|XP_033241774.1|DPSE	CG5112|NP_651400.1|DMEL
OG0007962	LOC4814717|XP_015041837.1|DPSE	Smyd3|NP_524768.2|DMEL
OG0007963	LOC4816350|XP_001356139.1|DPSE	CG9426|NP_609616.1|DMEL
OG0007964	LOC4817829|XP_001357296.3|DPSE	CG9596|NP_995638.1|DMEL
OG0007965	LOC4817865|XP_015035236.2|DPSE	stai|NP_001245912.1|DMEL
OG0007966	LOC4817508|XP_001356926.1|DPSE	Rrp40|NP_722725.1|DMEL
OG0007967	LOC4818199|XP_001357510.4|DPSE	Itgbn|NP_523608.2|DMEL
OG0007968	LOC4817644|XP_015036393.1|DPSE	haf|NP_001356954.1|DMEL
OG0007969	LOC26534315|XP_033236573.1|DPSE	Mob3|NP_609364.1|DMEL
OG0007970	LOC4805557|XP_001361942.1|DPSE	CNBP|NP_611739.1|DMEL
OG0007971	LOC4814628|XP_001354881.2|DPSE	hop|NP_511119.2|DMEL
OG0007972	LOC4804277|XP_001360858.1|DPSE	Cpr49Ah|NP_610777.1|DMEL
OG0007973	LOC4816833|XP_015036135.2|DPSE	CG6405|NP_609564.1|DMEL
OG0007974	LOC26533336|XP_015041337.2|DPSE	Fer3HCH|NP_572854.1|DMEL
OG0007975	LOC4802052|XP_001359045.3|DPSE	cas|NP_524677.1|DMEL
OG0007976	LOC4814218|XP_001354317.3|DPSE	CG12659|NP_001259344.1|DMEL
OG0007977	LOC4816654|XP_001355924.2|DPSE	Mcr|NP_524688.1|DMEL
OG0007978	LOC4817158|XP_001356724.1|DPSE	mRpL24|NP_523476.1|DMEL
OG0007979	LOC4816604|XP_033236929.1|DPSE	CG43861|NP_001260615.1|DMEL
OG0007980	LOC4816687|XP_001356036.1|DPSE	Arpc2|NP_610033.1|DMEL
OG0007981	LOC4815659|XP_001355688.2|DPSE	CG8134|NP_573056.1|DMEL
OG0007982	LOC26533298|XP_033236339.1|DPSE	TTLL4A|NP_723642.2|DMEL
OG0007983	LOC4817342|XP_001356658.3|DPSE	JMJD4|NP_609870.1|DMEL
OG0007984	LOC4817913|XP_015035358.2|DPSE	CG10137|NP_609981.1|DMEL
OG0007985	LOC117184109|XP_033236204.1|DPSE	CG41378|NP_001163836.1|DMEL
OG0007986	LOC4817256|XP_001356554.3|DPSE	CG5435|NP_609567.2|DMEL
OG0007987	LOC4816290|XP_001355999.3|DPSE	Snx21|NP_608709.1|DMEL
OG0007988	LOC4816409|XP_033236186.1|DPSE	Kua|NP_610026.1|DMEL
OG0007989	LOC4817762|XP_015035687.1|DPSE	CG5708|NP_609359.1|DMEL
OG0007991	LOC4817474|XP_015036093.2|DPSE	bowl|NP_476883.1|DMEL
OG0007992	LOC26533575|XP_015035318.1|DPSE	lmgA|NP_001097122.1|DMEL
OG0007993	LOC4801123|XP_001358267.3|DPSE	gammaCOP|NP_001263145.1|DMEL
OG0007994	LOC4816979|XP_001356329.2|DPSE	CG4619|NP_001162929.1|DMEL
OG0007995	LOC4817940|XP_001357312.3|DPSE	DIP-kappa|NP_723828.1|DMEL
OG0007996	LOC4815373|XP_033239685.1|DPSE	CG7378|NP_001285421.1|DMEL
OG0007997	LOC4813767|XP_001353491.2|DPSE	MED11|NP_649057.1|DMEL
OG0007998	LOC4816927|XP_001356890.4|DPSE	Tango6|NP_609922.2|DMEL
OG0007999	LOC4816497|XP_015036680.1|DPSE	CG17124|NP_609450.1|DMEL
OG0008000	LOC4816498|XP_001356063.3|DPSE	CG6495|NP_609451.1|DMEL
OG0008001	LOC4816499|XP_001355884.1|DPSE	CCT4|NP_609579.1|DMEL
OG0008002	LOC4817178|XP_001356441.1|DPSE	AP-2alpha|NP_995607.1|DMEL
OG0008003	LOC4816571|XP_001355886.3|DPSE	IFT43|NP_609581.3|DMEL
OG0008004	LOC4815124|XP_033238341.1|DPSE	ewg|NP_001245444.1|DMEL
OG0008005	LOC6901478|XP_033241416.1|DPSE	spri|NP_001259418.1|DMEL
OG0008006	LOC4815304|XP_001354572.3|DPSE	CG14232|NP_608348.1|DMEL
OG0008007	LOC4815358|XP_001354672.3|DPSE	Usf|NP_572167.3|DMEL
OG0008008	LOC6900516|XP_002134904.2|DPSE	Blos3|NP_001097640.1|DMEL
OG0008009	LOC4815355|XP_001354507.4|DPSE	Nsun2|NP_652007.1|DMEL
OG0008010	LOC6901730|XP_033239676.1|DPSE	CG3632|NP_001096996.1|DMEL
OG0008011	LOC4804212|XP_001360807.2|DPSE	CG4269|NP_611683.1|DMEL
OG0008012	LOC6898686|XP_033234100.1|DPSE	Pex6|NP_001027403.2|DMEL
OG0008013	LOC6898713|XP_002138709.3|DPSE	isopeptidase-T-3|NP_001261098.1|DMEL
OG0008014	LOC6897558|XP_002137703.3|DPSE	Fip1|NP_649476.1|DMEL
OG0008015	LOC4813297|XP_001353930.4|DPSE	Plod|NP_648451.1|DMEL
OG0008016	LOC4813357|XP_001353931.2|DPSE	nkt|NP_648450.3|DMEL
OG0008017	LOC4814427|XP_001354436.3|DPSE	hec|NP_572843.2|DMEL
OG0008018	LOC4815526|XP_001355443.3|DPSE	futsch|NP_001096864.1|DMEL
OG0008019	LOC4815182|XP_001354575.3|DPSE	CG12531|NP_608350.2|DMEL
OG0008020	LOC4803067|XP_001359867.4|DPSE	Regnase-1|NP_650863.3|DMEL
OG0008021	LOC4814904|XP_001354663.4|DPSE	Fcp3C|NP_477482.2|DMEL
OG0008022	LOC4801137|XP_003736406.3|DPSE	Nep5|NP_733186.2|DMEL
OG0008023	LOC6902192|XP_002133719.2|DPSE	fs_1_N|NP_569901.1|DMEL
OG0008024	LOC4815576|XP_001355454.3|DPSE	CG11409|NP_569902.2|DMEL
OG0008025	LOC4816092|XP_001355441.2|DPSE	Lrpprc2|NP_569913.1|DMEL
OG0008026	LOC4814730|XP_001354882.2|DPSE	Pa1|NP_572712.1|DMEL
OG0008027	LOC6901801|XP_002134469.2|DPSE	pon|NP_525072.2|DMEL
OG0008028	LOC4802241|XP_001359202.1|DPSE	14-3-3epsilon|NP_732309.1|DMEL
OG0008029	LOC4802169|XP_001359142.2|DPSE	Nab2|NP_651243.1|DMEL
OG0008030	LOC4802525|XP_001359430.2|DPSE	atms|NP_649493.1|DMEL
OG0008031	LOC4816737|XP_001356153.1|DPSE	betaggt-II|NP_524894.1|DMEL
OG0008032	LOC4801117|XP_001358264.3|DPSE	RpL6|NP_651876.1|DMEL
OG0008033	LOC4802377|XP_033239225.1|DPSE	CG42327|NP_001036706.2|DMEL
OG0008034	LOC4802597|XP_015037937.2|DPSE	ATP8B|NP_731669.2|DMEL
OG0008035	LOC4814445|XP_001354819.3|DPSE	CG9411|NP_572962.1|DMEL
OG0008036	LOC4803045|XP_001359846.3|DPSE	CG4553|NP_651396.1|DMEL
OG0008037	LOC6897901|XP_033232388.1|DPSE	Fur1|NP_001262954.1|DMEL
OG0008038	LOC4815692|XP_001355642.3|DPSE	Klf15|NP_572185.1|DMEL
OG0008039	LOC6896787|XP_033237425.1|DPSE	CG15923|NP_001262769.1|DMEL
OG0008040	LOC4801979|XP_001358991.4|DPSE	CG1896|NP_651886.1|DMEL
OG0008041	LOC4814518|XP_001355076.3|DPSE	gd|NP_001259479.1|DMEL
OG0008042	LOC4800833|XP_001358037.2|DPSE	CG5641|NP_650196.1|DMEL
OG0008043	LOC4815677|XP_001355241.3|DPSE	CG2918|NP_569995.1|DMEL
OG0008044	LOC4814831|XP_001354548.4|DPSE	per|NP_525056.2|DMEL
OG0008045	LOC4814438|XP_001355026.2|DPSE	CG2875|NP_570069.1|DMEL
OG0008046	LOC4800532|XP_033237448.1|DPSE	CG16953|NP_650897.3|DMEL
OG0008047	LOC6897520|XP_033241694.1|DPSE	CG5793|NP_001247226.1|DMEL
OG0008048	LOC4800530|XP_001357794.1|DPSE	Srp72|NP_650898.1|DMEL
OG0008049	LOC6897521|XP_002137670.3|DPSE	slmb|NP_001262802.1|DMEL
OG0008050	LOC4802673|XP_001359543.2|DPSE	Tnks|NP_001262963.1|DMEL
OG0008051	LOC4801352|XP_001358461.2|DPSE	Su_fu_|NP_536750.2|DMEL
OG0008052	LOC4802339|XP_001359276.3|DPSE	Hel89B|NP_732097.2|DMEL
OG0008053	LOC6899768|XP_002135775.2|DPSE	Vps11|NP_730776.1|DMEL
OG0008054	LOC4815417|XP_001355262.1|DPSE	CG13377|NP_569835.1|DMEL
OG0008055	LOC4815303|XP_001354883.4|DPSE	dsh|NP_511118.2|DMEL
OG0008056	LOC4815603|XP_001355434.2|DPSE	pck|NP_726742.1|DMEL
OG0008057	LOC6897434|XP_015037555.2|DPSE	SecS|NP_649556.3|DMEL
OG0008058	LOC4801947|XP_015037491.2|DPSE	HEATR2|NP_731905.1|DMEL
OG0008059	LOC4802677|XP_001359547.3|DPSE	Rev7|NP_649555.1|DMEL
OG0008060	LOC4803151|XP_001359941.3|DPSE	CG17187|NP_650056.1|DMEL
OG0008061	LOC4814451|XP_001354530.2|DPSE	bys|NP_511074.1|DMEL
OG0008062	LOC4815038|XP_001355201.1|DPSE	Scamp|NP_573023.2|DMEL
OG0008063	LOC4800832|XP_001358036.4|DPSE	NANS|NP_650195.1|DMEL
OG0008064	LOC4814663|XP_015041978.1|DPSE	Nipsnap|NP_573103.1|DMEL
OG0008065	LOC4815509|XP_001355391.3|DPSE	CG3342|NP_572324.1|DMEL
OG0008066	LOC4815414|XP_001355284.4|DPSE	S6kII|NP_523437.2|DMEL
OG0008067	LOC6901416|XP_002134102.2|DPSE	Upf1|NP_572767.1|DMEL
OG0008068	LOC4814848|XP_001355078.3|DPSE	CG10362|NP_572771.1|DMEL
OG0008069	LOC6897127|XP_015037117.2|DPSE	CG14868|NP_650458.1|DMEL
OG0008070	LOC4800529|XP_015038645.2|DPSE	Pus1|NP_001163664.1|DMEL
OG0008071	LOC4815232|XP_033238306.1|DPSE	CG8300|NP_572384.1|DMEL
OG0008072	LOC4815424|XP_001355486.3|DPSE	CG32533|NP_728244.1|DMEL
OG0008073	LOC4814784|XP_033237457.1|DPSE	org-1|NP_511085.2|DMEL
OG0008074	LOC4815342|XP_001354715.2|DPSE	Es2|NP_572480.1|DMEL
OG0008075	LOC15382874|XP_033234520.1|DPSE	ppk9|NP_611622.2|DMEL
OG0008076	LOC4815912|XP_001355232.3|DPSE	pcx|NP_001259183.2|DMEL
OG0008077	LOC4802712|XP_001359578.1|DPSE	eIF3f1|NP_649489.1|DMEL
OG0008078	LOC4814776|XP_001355097.2|DPSE	schlank|NP_652526.1|DMEL
OG0008079	LOC4815271|XP_001355199.3|DPSE	CG9164|NP_573021.1|DMEL
OG0008080	LOC4815790|XP_001355234.3|DPSE	fs_1_K10|NP_477491.1|DMEL
OG0008081	LOC4814373|XP_001354448.1|DPSE	bcn92|NP_477059.2|DMEL
OG0008082	LOC4801152|XP_001358289.3|DPSE	spn-D|NP_733200.1|DMEL
OG0008083	LOC4802039|XP_015037560.1|DPSE	Spec2|NP_730968.1|DMEL
OG0008084	LOC4800962|XP_001358143.2|DPSE	Burs|NP_650983.1|DMEL
OG0008085	LOC4801079|XP_001358238.3|DPSE	CG14238|NP_651480.1|DMEL
OG0008086	LOC4802036|XP_015037557.1|DPSE	Rga|NP_730966.1|DMEL
OG0008087	LOC6901875|XP_033239491.1|DPSE	CG6340|NP_573034.1|DMEL
OG0008088	LOC4815194|XP_001354644.4|DPSE	fs_1_Ya|NP_477493.2|DMEL
OG0008089	LOC4812438|XP_001352455.4|DPSE	CG2277|NP_612095.3|DMEL
OG0008090	LOC6902107|XP_002133638.2|DPSE	Rpp21|NP_788853.1|DMEL
OG0008091	LOC4801761|XP_033232480.1|DPSE	Pisd|NP_651208.1|DMEL
OG0008092	LOC6899355|XP_033241066.1|DPSE	Hs6st|NP_524409.2|DMEL
OG0008093	LOC4815323|XP_001354829.2|DPSE	Dhc16F|NP_523394.1|DMEL
OG0008094	LOC4817088|XP_001356838.2|DPSE	dgt2|NP_609531.1|DMEL
OG0008095	LOC4802840|XP_001359676.3|DPSE	Blm|NP_524319.2|DMEL
OG0008096	LOC6902176|XP_002133707.2|DPSE	Mybbp1A|NP_476593.2|DMEL
OG0008097	LOC4814711|XP_015041853.1|DPSE	CG2004|NP_572501.1|DMEL
OG0008098	LOC4813162|XP_001353698.4|DPSE	HGTX|NP_001368954.1|DMEL
OG0008099	LOC4813763|XP_001353322.3|DPSE	CG5618|NP_649211.1|DMEL
OG0008100	LOC4803322|XP_033233037.1|DPSE	REPTOR|NP_001036752.1|DMEL
OG0008101	LOC4814578|XP_001354821.3|DPSE	na|NP_001096981.2|DMEL
OG0008102	LOC4802335|XP_001359273.4|DPSE	CG5516|NP_650515.1|DMEL
OG0008103	LOC4814764|XP_001355016.2|DPSE	CG7889|NP_573368.2|DMEL
OG0008104	LOC4813171|XP_001353144.1|DPSE	SCCRO|NP_001246770.1|DMEL
OG0008105	LOC6897026|XP_015038899.2|DPSE	CG33332|NP_996214.1|DMEL
OG0008106	LOC4813886|XP_001353381.1|DPSE	CG33169|NP_001137999.1|DMEL
OG0008107	LOC4802842|XP_033241778.1|DPSE	CG12594|NP_650109.1|DMEL
OG0008108	LOC4816079|XP_001355263.2|DPSE	cin|NP_477030.1|DMEL
OG0008109	LOC4815756|XP_001355221.1|DPSE	CG3527|NP_572170.1|DMEL
OG0008110	LOC4814467|XP_001354550.1|DPSE	v|NP_511113.1|DMEL
OG0008111	LOC4815091|XP_001354790.2|DPSE	CG3156|NP_569844.2|DMEL
OG0008112	LOC4815522|XP_015041046.2|DPSE	east|NP_001245484.1|DMEL
OG0008113	LOC4814234|XP_015042292.1|DPSE	mRpL49|NP_572839.1|DMEL
OG0008114	LOC4814233|XP_001354438.3|DPSE	Brms1|NP_572840.1|DMEL
OG0008115	LOC4814721|XP_033237601.1|DPSE	sdt|NP_001033835.2|DMEL
OG0008116	LOC6901390|XP_033238058.1|DPSE	slpr|NP_001188558.1|DMEL
OG0008117	LOC4814851|XP_015041832.2|DPSE	pico|NP_608363.1|DMEL
OG0008118	LOC4814865|XP_033237348.1|DPSE	CG17778|NP_569846.2|DMEL
OG0008119	LOC4815354|XP_001354568.1|DPSE	Ubqn|NP_608344.1|DMEL
OG0008120	LOC4815005|XP_001354689.3|DPSE	CDK2AP1|NP_001259439.1|DMEL
OG0008121	LOC4804359|XP_001360933.3|DPSE	CG8569|NP_610795.1|DMEL
OG0008122	LOC4815974|XP_033241435.1|DPSE	Pink1|NP_572340.2|DMEL
OG0008123	LOC4814665|XP_001354695.2|DPSE	Top3beta|NP_511059.2|DMEL
OG0008124	LOC4814343|XP_033238275.1|DPSE	Pdfr|NP_001245501.1|DMEL
OG0008125	LOC4815503|XP_001355393.3|DPSE	rb|NP_525071.2|DMEL
OG0008126	LOC4815600|XP_001355608.1|DPSE	CG3823|NP_572313.1|DMEL
OG0008127	LOC4815731|XP_033241432.1|DPSE	pigs|NP_572331.2|DMEL
OG0008128	LOC4815691|XP_001355247.2|DPSE	CG11679|NP_573063.1|DMEL
