Orthogroup	DPSE.longest_only	DANA.longest_only
OG0008640	LOC4801832|XP_001358865.4|DPSE	LOC6505867|XP_032305725.1|DANA
OG0008641	LOC6901384|XP_033239264.1|DPSE, LOC6901383|XP_033240334.1|DPSE	LOC6499001|XP_032311745.1|DANA
OG0008642	LOC4800756|XP_001357972.2|DPSE	LOC6499915|XP_001953643.2|DANA
OG0008643	LOC4801847|XP_001358879.2|DPSE	LOC6500283|XP_001952882.1|DANA
OG0008644	LOC4800268|XP_001357602.1|DPSE	LOC6505957|XP_001964682.1|DANA
OG0008645	LOC4817498|XP_001356917.2|DPSE	LOC6496826|XP_001963323.1|DANA
OG0008646	LOC4816985|XP_001356571.3|DPSE	LOC6497615|XP_001961709.1|DANA
OG0008647	LOC4817375|XP_001356684.3|DPSE	LOC6497475|XP_001961999.1|DANA
OG0008648	LOC4817499|XP_001356918.2|DPSE	LOC6498683|XP_001963322.2|DANA
OG0008649	LOC117183774|XP_033234926.1|DPSE	LOC6502743|XP_001965767.1|DANA
OG0008650	LOC4803320|XP_001360083.3|DPSE	LOC6501311|XP_001954970.1|DANA
OG0008651	LOC4803882|XP_001360530.1|DPSE	LOC6494215|XP_001960732.1|DANA
OG0008652	LOC6898656|XP_002138661.2|DPSE	LOC6495014|XP_001959220.1|DANA
OG0008653	LOC4804160|XP_001360765.2|DPSE	LOC6495126|XP_001958997.1|DANA
OG0008654	LOC4803513|XP_001360226.2|DPSE	LOC6495716|XP_001959428.1|DANA
OG0008655	LOC4803606|XP_001360300.3|DPSE	LOC6495435|XP_001958840.1|DANA
OG0008656	LOC4815495|XP_001355709.2|DPSE	LOC6503879|XP_001963767.1|DANA
OG0008656	LOC6902285|XP_002133812.2|DPSE	LOC6504825|XP_001966408.1|DANA
OG0008657	LOC4816072|XP_001355521.3|DPSE	LOC6502185|XP_001966065.1|DANA
OG0008658	LOC4815808|XP_001355573.4|DPSE	LOC6504113|XP_001964203.3|DANA
OG0008659	LOC4811981|XP_001352778.4|DPSE	LOC6504246|XP_001967385.3|DANA, LOC116655313|XP_032308869.1|DANA, LOC116655306|XP_032308842.1|DANA
OG0008661	LOC4811868|XP_033238269.1|DPSE	LOC6506702|XP_001957393.1|DANA
OG0008662	LOC4813770|XP_033237475.1|DPSE	LOC6499190|XP_001955146.1|DANA
OG0008663	LOC4811914|XP_001352968.3|DPSE	LOC6493585|XP_001958042.1|DANA
OG0008664	LOC4812198|XP_001352445.4|DPSE	LOC6492937|XP_001956688.1|DANA
OG0008665	LOC4816590|XP_015036790.2|DPSE, LOC6902686|XP_033236485.1|DPSE	LOC6498221|XP_001962329.1|DANA
OG0008666	LOC4812752|XP_001353512.2|DPSE	LOC6507268|XP_001956355.1|DANA
OG0008667	LOC6900418|XP_033238181.1|DPSE	LOC6507930|XP_001956627.3|DANA
OG0008668	LOC6897767|XP_002137872.2|DPSE, LOC6897489|XP_002137638.2|DPSE, LOC6896925|XP_002137110.2|DPSE	LOC6507394|XP_001956099.2|DANA
OG0008669	LOC4816683|XP_001356174.4|DPSE	LOC6497738|XP_001961451.2|DANA
OG0008670	LOC4801618|XP_001358680.2|DPSE	LOC26514144|XP_014767244.1|DANA, LOC6501546|XP_001955455.2|DANA
OG0008671	LOC6903054|XP_002132778.2|DPSE, LOC6903370|XP_002132252.1|DPSE	LOC26514694|XP_032311278.1|DANA
OG0008672	LOC6902873|XP_002132607.1|DPSE	LOC26514880|XP_014762384.1|DANA, LOC6497360|XP_001962248.2|DANA
OG0008675	LOC6900359|XP_002134754.2|DPSE	LOC6493616|XP_001958109.1|DANA
OG0008677	LOC4800931|XP_001358118.1|DPSE	LOC6499504|XP_001954489.3|DANA
OG0008679	LOC4814292|XP_033239750.1|DPSE	LOC6501926|XP_001966706.1|DANA
OG0008680	LOC4814503|XP_001355028.2|DPSE	LOC6504975|XP_001965705.2|DANA
OG0008681	LOC4814426|XP_001354374.1|DPSE	LOC6505184|XP_001965499.1|DANA
OG0008682	LOC6901040|XP_033238632.1|DPSE	LOC6501894|XP_001966715.1|DANA
OG0008683	LOC4814815|XP_001354739.2|DPSE	LOC6503765|XP_001963782.1|DANA
OG0008684	LOC4814864|XP_015041697.2|DPSE	LOC6505052|XP_001965554.2|DANA
OG0008685	LOC6898827|XP_002138800.2|DPSE	LOC6494485|XP_001960240.2|DANA
OG0008686	LOC4800578|XP_001357829.4|DPSE	LOC6500813|XP_001953967.1|DANA
OG0008687	LOC4804298|XP_001360878.1|DPSE	LOC6495736|XP_001959466.1|DANA
OG0008688	LOC6901836|XP_033238414.1|DPSE	LOC6504868|XP_001966485.1|DANA
OG0008689	LOC4802803|XP_001359648.3|DPSE	LOC6505711|XP_001964415.1|DANA
OG0008691	LOC4812962|XP_033238688.1|DPSE	LOC6493538|XP_032310235.1|DANA
OG0008692	LOC4814724|XP_001354766.4|DPSE	LOC6503667|XP_001963967.2|DANA
OG0008694	LOC4814392|XP_001354386.2|DPSE	LOC6505061|XP_032307893.1|DANA
OG0008695	LOC4805570|XP_001361955.2|DPSE	LOC6496652|XP_001961336.1|DANA
OG0008697	LOC4812649|XP_001353037.3|DPSE	LOC6493429|XP_001957729.2|DANA
OG0008698	LOC4814905|XP_001354590.3|DPSE	LOC6505249|XP_014760326.1|DANA
OG0008699	LOC117185168|XP_033241233.1|DPSE	LOC6506370|XP_032310220.1|DANA
OG0008701	LOC4805698|XP_015040821.2|DPSE	LOC6496086|XP_032306908.1|DANA
OG0008702	LOC4802593|XP_001359485.3|DPSE	LOC6500014|XP_001953402.1|DANA
OG0008703	LOC4812677|XP_001353061.1|DPSE	LOC6506559|XP_001957646.1|DANA
OG0008704	LOC4816830|XP_001356698.3|DPSE	LOC6498055|XP_001961980.1|DANA
OG0008705	LOC4818089|XP_001357389.2|DPSE	LOC6497759|XP_032307486.1|DANA
OG0008706	LOC4801980|XP_001358992.2|DPSE	LOC6505897|XP_001964569.1|DANA
OG0008707	LOC6902688|XP_002133203.2|DPSE	LOC116656469|XP_032312021.1|DANA
OG0008708	LOC6901535|XP_015041764.1|DPSE	LOC6502928|XP_001963572.1|DANA
OG0008709	LOC4801238|XP_015037105.2|DPSE	LOC6501485|XP_014767070.1|DANA
OG0008710	LOC4801283|XP_001358403.2|DPSE	LOC6500372|XP_001953073.1|DANA
OG0008711	LOC4803299|XP_033232727.1|DPSE	LOC6501296|XP_032306749.1|DANA
OG0008712	LOC4805661|XP_001362023.2|DPSE	LOC6496172|XP_001960371.1|DANA
OG0008714	LOC4816848|XP_001356637.3|DPSE	LOC6502453|XP_001962099.1|DANA
OG0008715	LOC4801971|XP_001358984.2|DPSE	LOC6502649|XP_001952885.1|DANA
OG0008716	LOC4802140|XP_001359119.3|DPSE	LOC6503448|XP_001967500.1|DANA
OG0008717	LOC4811947|XP_001352519.2|DPSE	LOC6506438|XP_001957880.1|DANA
OG0008718	LOC6898903|XP_002138873.3|DPSE	LOC6496063|XP_001960144.3|DANA
OG0008719	LOC4801984|XP_015037518.2|DPSE	LOC6505627|XP_014760735.1|DANA
OG0008721	LOC4815977|XP_001355530.3|DPSE	LOC6502164|XP_032309371.1|DANA
OG0008722	LOC4803019|XP_001359821.3|DPSE	LOC6500969|XP_001954270.1|DANA
OG0008723	LOC4814169|XP_001354263.1|DPSE	LOC6493352|XP_001957577.1|DANA
OG0008724	LOC26534002|XP_015035716.1|DPSE	LOC6498534|XP_032311083.1|DANA
OG0008725	LOC4804416|XP_001360984.2|DPSE	LOC6495594|XP_001959167.1|DANA
OG0008726	LOC6898339|XP_033233896.1|DPSE	LOC6495778|XP_032306572.1|DANA
OG0008727	LOC4801413|XP_033232342.1|DPSE	LOC6502061|XP_001967443.1|DANA, LOC6499715|XP_001954075.1|DANA
OG0008728	LOC4800796|XP_001358007.3|DPSE	LOC6499847|XP_001953779.1|DANA
OG0008729	LOC4814412|XP_001354349.1|DPSE	LOC6507951|XP_032307948.1|DANA
OG0008730	LOC6901912|XP_002133446.1|DPSE	LOC6503846|XP_001963709.1|DANA
OG0008731	LOC4801953|XP_001358968.4|DPSE	LOC6502651|XP_001952910.2|DANA
OG0008732	LOC4816584|XP_001355914.4|DPSE	LOC6497049|XP_001962851.1|DANA
OG0008734	LOC4802744|XP_001359607.4|DPSE	LOC6500989|XP_001954306.1|DANA
OG0008735	LOC4804641|XP_033234779.1|DPSE	LOC6495513|XP_001959007.1|DANA
OG0008736	LOC4805097|XP_001361557.3|DPSE	LOC6495393|XP_001958743.1|DANA
OG0008737	LOC4803022|XP_001359824.3|DPSE	LOC6499623|XP_001954273.1|DANA
OG0008738	LOC4816234|XP_001355855.2|DPSE	LOC6498199|XP_001962281.2|DANA
OG0008739	LOC4812083|XP_001352994.1|DPSE	LOC6503188|XP_001967723.2|DANA, LOC6493223|XP_001957296.1|DANA
OG0008740	LOC4805425|XP_001361826.4|DPSE	LOC6494629|XP_001959984.2|DANA
OG0008741	LOC6898868|XP_002138839.2|DPSE	LOC6504025|XP_001964029.1|DANA
OG0008742	LOC4813705|XP_001353477.1|DPSE	LOC6502796|XP_001957022.1|DANA
OG0008743	LOC4804741|XP_001361253.2|DPSE	LOC6495271|XP_001958728.1|DANA
OG0008744	LOC4804138|XP_001360744.1|DPSE	LOC6494566|XP_001960091.1|DANA
OG0008745	LOC4814745|XP_001354587.4|DPSE	LOC6501969|XP_001966784.1|DANA
OG0008746	LOC6897987|XP_033232736.1|DPSE	LOC6501230|XP_001954806.1|DANA
OG0008747	LOC6900878|XP_002135235.2|DPSE	LOC6493149|XP_001957151.2|DANA
OG0008748	LOC26532810|XP_033236618.1|DPSE, LOC6903178|XP_002132878.2|DPSE	LOC6497550|XP_001961842.1|DANA
OG0008749	LOC4817250|XP_001356800.3|DPSE	LOC6497584|XP_001961763.1|DANA
OG0008750	LOC4817351|XP_001356322.2|DPSE	LOC6496971|XP_001963022.1|DANA
OG0008751	LOC6897872|XP_002137974.1|DPSE	LOC6500464|XP_001953273.1|DANA, LOC6500571|XP_001953500.1|DANA
OG0008753	LOC6900782|XP_002135141.2|DPSE, LOC6900777|XP_002135136.1|DPSE	LOC6507203|XP_001956492.1|DANA
OG0008755	LOC4801182|XP_001358315.4|DPSE	LOC6499086|XP_001955334.3|DANA
OG0008756	LOC26532104|XP_015037195.1|DPSE	LOC6499910|XP_001953652.1|DANA
OG0008757	LOC13036449|XP_003736527.1|DPSE	LOC6499735|XP_032305634.1|DANA
OG0008758	LOC6903288|XP_033235264.1|DPSE	LOC6497644|XP_001961646.2|DANA
OG0008759	LOC4817213|XP_033236019.1|DPSE	LOC6497592|XP_032307774.1|DANA
OG0008760	LOC4816695|XP_001356050.3|DPSE	LOC6496912|XP_001963159.1|DANA
OG0008761	LOC6898341|XP_033234607.1|DPSE, LOC6902397|XP_002133332.1|DPSE	LOC6504794|XP_014760466.1|DANA
OG0008762	LOC6898151|XP_002138229.2|DPSE	LOC6495212|XP_001958839.1|DANA
OG0008763	LOC4816241|XP_001355861.3|DPSE	LOC6497341|XP_001962287.1|DANA
OG0008764	LOC6902708|XP_033236370.1|DPSE, LOC26533284|XP_033236584.1|DPSE, LOC26534307|XP_033236032.1|DPSE	LOC6497097|XP_001962763.3|DANA
OG0008765	LOC4804934|XP_001361416.3|DPSE	LOC6496237|XP_001960514.1|DANA
OG0008766	LOC6903140|XP_002132846.2|DPSE	LOC6498128|XP_001962136.2|DANA
OG0008767	LOC4804804|XP_001361306.1|DPSE	LOC6495613|XP_001959219.1|DANA
OG0008768	LOC4805590|XP_001361971.1|DPSE	LOC6494108|XP_001960955.1|DANA
OG0008769	LOC4805713|XP_001362067.2|DPSE	LOC6495662|XP_001959334.1|DANA
OG0008770	LOC6898113|XP_002138193.2|DPSE, LOC6896828|XP_033241692.1|DPSE	LOC6494813|XP_001959612.2|DANA
OG0008771	LOC4805024|XP_002138738.2|DPSE, LOC26532250|XP_033234117.1|DPSE	LOC6495400|XP_032306636.1|DANA
OG0008772	LOC4804740|XP_001361252.2|DPSE	LOC6495272|XP_001958727.1|DANA
OG0008773	LOC6898332|XP_002138387.1|DPSE	LOC26514272|XP_014763994.1|DANA
OG0008774	LOC4804628|XP_001361160.3|DPSE	LOC6495116|XP_001959020.1|DANA
OG0008775	LOC4804094|XP_001360712.4|DPSE	LOC6496270|XP_001960579.2|DANA
OG0008776	LOC4803949|XP_001360587.4|DPSE	LOC6502524|XP_001959969.3|DANA
OG0008777	LOC4804213|XP_001360808.4|DPSE	LOC6495858|XP_001959720.2|DANA
OG0008778	LOC4805584|XP_015040729.1|DPSE	LOC6496642|XP_001961318.1|DANA
OG0008779	LOC4815379|XP_001354639.2|DPSE	LOC6505148|XP_001965440.1|DANA
OG0008780	LOC4802310|XP_001359251.2|DPSE	LOC6499455|XP_001954603.1|DANA
OG0008781	LOC4815628|XP_015041293.2|DPSE	LOC6503609|XP_001964068.1|DANA
OG0008782	LOC6900932|XP_033240215.1|DPSE	LOC6493548|XP_032309596.1|DANA
OG0008783	LOC4803717|XP_001360391.4|DPSE	LOC6494429|XP_001960338.1|DANA
OG0008784	LOC4812281|XP_001352979.2|DPSE	LOC6493210|XP_014764253.1|DANA
OG0008786	LOC6902586|XP_002133114.3|DPSE, LOC4816303|XP_001356078.4|DPSE	LOC6498383|XP_001962682.2|DANA
OG0008787	LOC117185171|XP_033241287.1|DPSE	LOC6507309|XP_001956274.1|DANA
OG0008788	LOC4812199|XP_001352701.3|DPSE	LOC6493307|XP_001957493.1|DANA, LOC6493306|XP_032309865.1|DANA
OG0008789	LOC4814108|XP_001354241.3|DPSE	LOC6507393|XP_001956100.2|DANA
OG0008790	LOC4804004|XP_001360635.4|DPSE	LOC6495423|XP_001958818.1|DANA
OG0008791	LOC4804114|XP_001360726.3|DPSE	LOC6496050|XP_001960117.1|DANA
OG0008792	LOC4805707|XP_001362063.1|DPSE	LOC6496131|XP_001960294.2|DANA
OG0008793	LOC4805568|XP_001361953.3|DPSE	LOC6496645|XP_001961322.1|DANA, LOC6496646|XP_001961323.1|DANA
OG0008794	LOC4817505|XP_001356923.3|DPSE	LOC6496831|XP_001963315.1|DANA
OG0008795	LOC4802401|XP_033232310.1|DPSE	LOC116655268|XP_032308773.1|DANA, LOC116655293|XP_032308821.1|DANA, LOC116655288|XP_032308800.1|DANA, LOC116655282|XP_032308793.1|DANA, LOC6500614|XP_032308765.1|DANA
OG0008796	LOC4802228|XP_001359191.3|DPSE	LOC6499578|XP_001954352.1|DANA
OG0008797	LOC4801063|XP_001358223.3|DPSE	LOC6499685|XP_001954143.1|DANA
OG0008798	LOC117183366|XP_033232969.1|DPSE, LOC6896699|XP_033232581.1|DPSE, LOC4800236|XP_001357605.4|DPSE	LOC6505960|XP_001964685.3|DANA
OG0008799	LOC4803638|XP_001360326.1|DPSE	LOC6496044|XP_001960108.1|DANA
OG0008801	LOC26533549|XP_033240553.1|DPSE, LOC6900768|XP_002135127.2|DPSE, LOC117183238|XP_033232355.1|DPSE	LOC26514723|XP_014765659.1|DANA
OG0008805	LOC4815025|XP_033241521.1|DPSE	LOC6505005|XP_032307976.1|DANA
OG0008806	LOC6901862|XP_033240624.1|DPSE	LOC26514320|XP_014767271.1|DANA
OG0008807	LOC6901315|XP_015041562.2|DPSE	LOC6502273|XP_014759989.1|DANA
OG0008808	LOC6901163|XP_002133864.3|DPSE	LOC6503562|XP_001964154.2|DANA
OG0008809	LOC4800435|XP_001357713.1|DPSE	LOC6505692|XP_001964447.1|DANA
OG0008811	LOC4800692|XP_001357917.2|DPSE	LOC6505646|XP_001964538.2|DANA
OG0008813	LOC4801518|XP_001358596.5|DPSE	LOC6505842|XP_032305549.1|DANA
OG0008814	LOC4804295|XP_033234107.1|DPSE	LOC6494900|XP_001959463.1|DANA
OG0008815	LOC6900867|XP_002135224.2|DPSE	LOC6507545|XP_001955889.1|DANA
OG0008816	LOC4812019|XP_001352818.3|DPSE	LOC6493364|XP_001957604.1|DANA
OG0008819	LOC4804645|XP_001361174.2|DPSE	LOC6495511|XP_001959004.1|DANA
OG0008820	LOC6902789|XP_015035763.2|DPSE	LOC6505418|XP_001964886.1|DANA
OG0008821	LOC6901907|XP_002133441.3|DPSE	LOC6503612|XP_001964066.2|DANA
OG0008822	LOC117183915|XP_033235287.1|DPSE	LOC6498578|XP_032311283.1|DANA
OG0008825	LOC4813887|XP_001353588.3|DPSE	LOC6493288|XP_001957450.1|DANA
OG0008829	LOC4814980|XP_001354514.1|DPSE	LOC6502233|XP_001966032.1|DANA
OG0008830	LOC6901021|XP_015042199.1|DPSE	LOC6505098|XP_032307968.1|DANA
OG0008831	LOC4815666|XP_001355355.1|DPSE	LOC6504859|XP_001966466.1|DANA
OG0008832	LOC4816028|XP_033240819.1|DPSE	LOC6504654|XP_001966465.1|DANA
OG0008833	LOC4814971|XP_001354772.2|DPSE	LOC6503663|XP_032308575.1|DANA
OG0008834	LOC13036285|XP_003736669.2|DPSE	LOC6499885|XP_001953699.1|DANA
OG0008835	LOC26533920|XP_015037440.2|DPSE	LOC26514434|XP_014760920.1|DANA
OG0008837	LOC6898258|XP_002138324.1|DPSE	LOC6494147|XP_001960869.1|DANA
OG0008838	LOC4816867|XP_001356360.4|DPSE	LOC6505456|XP_001964916.2|DANA
OG0008839	LOC6898187|XP_002138256.1|DPSE	LOC6495672|XP_001959358.1|DANA
OG0008840	LOC4816669|XP_001356035.3|DPSE	LOC6498183|XP_001962249.1|DANA
OG0008841	LOC4812054|XP_001352674.3|DPSE	LOC6493002|XP_032310158.1|DANA
OG0008842	LOC4804554|XP_001361097.5|DPSE	LOC6495904|XP_001959829.2|DANA
OG0008843	LOC6899968|XP_002135336.1|DPSE	LOC6493399|XP_001957671.2|DANA
OG0008845	LOC4816405|XP_001356020.2|DPSE	LOC6498191|XP_001962266.1|DANA
OG0008847	LOC4802273|XP_001359225.1|DPSE	LOC6500587|XP_001953524.2|DANA
OG0008848	LOC4804767|XP_001361278.3|DPSE	LOC6494275|XP_001960619.2|DANA
OG0008849	LOC4815123|XP_015042161.2|DPSE	LOC6503924|XP_001963857.2|DANA
OG0008850	LOC4804403|XP_001360973.2|DPSE	LOC6495058|XP_001959151.2|DANA
OG0008851	LOC4816436|XP_001356047.2|DPSE	LOC6498608|XP_001963151.3|DANA, LOC6498609|XP_001963152.2|DANA
OG0008852	LOC4803581|XP_001360285.3|DPSE	LOC6495199|XP_001958871.1|DANA
OG0008854	LOC4817180|XP_015036134.2|DPSE	LOC6497637|XP_001961663.1|DANA
OG0008855	LOC4815381|XP_001354861.3|DPSE	LOC6502098|XP_001966218.1|DANA
OG0008856	LOC4811778|XP_001352348.2|DPSE	LOC6496745|XP_032311654.1|DANA
OG0008857	LOC4812836|XP_001353234.2|DPSE	LOC6506429|XP_001957893.2|DANA
OG0008858	LOC6897581|XP_002137726.2|DPSE	LOC6499961|XP_032305546.1|DANA
OG0008859	LOC4813732|XP_001353870.1|DPSE	LOC6507313|XP_001956266.1|DANA
OG0008860	LOC4800246|XP_001357637.1|DPSE	LOC6505641|XP_001964545.1|DANA
OG0008861	LOC4805082|XP_001361544.1|DPSE	LOC6495237|XP_001958788.1|DANA
OG0008862	LOC4802099|XP_033232839.1|DPSE	LOC6499871|XP_001953734.1|DANA
OG0008863	LOC6902678|XP_002133194.2|DPSE	LOC6497749|XP_001961428.3|DANA
OG0008864	LOC4805252|XP_001361684.5|DPSE	LOC6496116|XP_001960262.1|DANA
OG0008865	LOC4817759|XP_001357155.2|DPSE	LOC6506128|XP_001965119.3|DANA
OG0008866	LOC4817719|XP_033236403.1|DPSE	LOC6497861|XP_032307641.1|DANA
OG0008867	LOC6901387|XP_015041657.2|DPSE	LOC6503989|XP_001963965.1|DANA
OG0008868	LOC4804569|XP_001361110.3|DPSE	LOC6495561|XP_001959108.1|DANA
OG0008869	LOC4813750|XP_001353377.2|DPSE	LOC6493870|XP_032310010.1|DANA
OG0008870	LOC4812544|XP_001352927.3|DPSE	LOC6506301|XP_001958162.1|DANA
OG0008871	LOC4812503|XP_001352904.3|DPSE	LOC6493810|XP_014764543.1|DANA, LOC6506111|XP_001958528.1|DANA
OG0008872	LOC4817742|XP_001357142.3|DPSE	LOC6507070|XP_014760594.1|DANA
OG0008873	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE	LOC6498239|XP_032307310.1|DANA
OG0008874	LOC4804161|XP_001360766.3|DPSE	LOC6495507|XP_001958998.1|DANA
OG0008875	LOC4804762|XP_033233998.1|DPSE	LOC6494669|XP_001959899.1|DANA
OG0008876	LOC4811845|XP_001382226.1|DPSE	LOC6505343|XP_032308040.1|DANA
OG0008877	LOC4813791|XP_001353416.3|DPSE	LOC6506208|XP_001958341.1|DANA
OG0008878	LOC4818066|XP_001357422.3|DPSE	LOC6497200|XP_001962567.1|DANA
OG0008879	LOC4804768|XP_015040190.2|DPSE	LOC6496287|XP_001960618.2|DANA
OG0008880	LOC6902032|XP_002133566.1|DPSE	LOC6501363|XP_001955078.1|DANA
OG0008881	LOC4805593|XP_001361973.1|DPSE	LOC6496459|XP_001960951.1|DANA
OG0008882	LOC4817100|XP_001356354.4|DPSE	LOC6504553|XP_001964920.2|DANA
OG0008883	LOC4802533|XP_001359434.3|DPSE	LOC6501700|XP_001955795.1|DANA
OG0008884	LOC6897703|XP_033241887.1|DPSE	LOC6499560|XP_001954382.1|DANA
OG0008885	LOC4816758|XP_001356275.3|DPSE	LOC6497536|XP_001961887.1|DANA
OG0008886	LOC4805692|XP_001362051.4|DPSE	LOC6496299|XP_032306750.1|DANA
OG0008887	LOC4804431|XP_001360996.2|DPSE	LOC6495041|XP_001959183.1|DANA
OG0008888	LOC4812883|XP_001353644.3|DPSE	LOC6506455|XP_001957844.1|DANA
OG0008889	LOC4805711|XP_001362065.2|DPSE	LOC6496129|XP_001960290.1|DANA
OG0008890	LOC4802855|XP_001359690.3|DPSE, LOC6897825|XP_002137930.3|DPSE	LOC6502720|XP_001964380.2|DANA
OG0008891	LOC4812335|XP_033240988.1|DPSE	LOC6507696|XP_014765409.1|DANA
OG0008892	LOC6898452|XP_002138495.2|DPSE	LOC6494243|XP_001960674.1|DANA
OG0008893	LOC4814161|XP_001354277.1|DPSE	LOC6506605|XP_001957560.1|DANA
OG0008894	LOC4800620|XP_001357862.3|DPSE	LOC6501622|XP_001955623.2|DANA
OG0008895	LOC4802804|XP_001359649.2|DPSE	LOC6505812|XP_001964414.1|DANA
OG0008896	LOC4813502|XP_001353422.3|DPSE	LOC6493244|XP_001957345.1|DANA
OG0008897	LOC4802853|XP_033237150.1|DPSE	LOC6505791|XP_001964382.1|DANA
OG0008898	LOC4804165|XP_033234804.1|DPSE	LOC6495806|XP_032306597.1|DANA
OG0008899	LOC4816953|XP_001356891.3|DPSE	LOC6497467|XP_001962020.1|DANA
OG0008900	LOC4816983|XP_001356590.3|DPSE	LOC6497655|XP_001961626.1|DANA
OG0008901	LOC4813473|XP_033239047.1|DPSE	LOC6507428|XP_032309879.1|DANA
OG0008903	LOC4817431|XP_015036133.2|DPSE	LOC6497894|XP_032307400.1|DANA
OG0008904	LOC6898370|XP_015039611.2|DPSE	LOC6494551|XP_014762838.1|DANA
OG0008905	LOC4811774|XP_033237093.1|DPSE	LOC6505469|XP_032311776.1|DANA
OG0008906	LOC4813231|XP_001353766.4|DPSE	LOC6506476|XP_032310051.1|DANA
OG0008907	LOC4802149|XP_001359126.3|DPSE	LOC6503442|XP_001967490.1|DANA
OG0008908	LOC4802934|XP_033235390.1|DPSE	LOC6500446|XP_032312278.1|DANA
OG0008909	LOC4800631|XP_033233176.1|DPSE	LOC6499228|XP_001955066.1|DANA
OG0008910	LOC4800708|XP_001357933.5|DPSE	LOC6500557|XP_032307928.1|DANA
OG0008911	LOC4801973|XP_003736635.2|DPSE	LOC6505858|XP_032305532.1|DANA
OG0008912	LOC4802763|XP_033232427.1|DPSE	LOC6500975|XP_032305622.1|DANA
OG0008913	LOC4801663|XP_001358715.1|DPSE	LOC6506021|XP_001964788.1|DANA
OG0008914	LOC4801582|XP_001358652.2|DPSE	LOC6498962|XP_001955601.2|DANA, LOC6498963|XP_001955600.1|DANA
OG0008915	LOC4802260|XP_002137679.2|DPSE	LOC6499975|XP_001953508.1|DANA
OG0008916	LOC4816861|XP_015035843.2|DPSE	LOC6497409|XP_032307355.1|DANA
OG0008917	LOC4817173|XP_033235289.1|DPSE	LOC6505483|XP_001964938.1|DANA
OG0008919	LOC6902812|XP_002132549.2|DPSE	LOC6507392|XP_001965364.2|DANA
OG0008920	LOC6900341|XP_002134738.2|DPSE	LOC6507097|XP_001956675.1|DANA
OG0008921	LOC6903375|XP_002132257.2|DPSE	LOC26513678|XP_014762257.1|DANA
OG0008922	LOC6903541|XP_033235585.1|DPSE	LOC6504196|XP_032311866.1|DANA, LOC6497201|XP_001962566.2|DANA
OG0008923	LOC4804063|XP_001360684.3|DPSE	LOC6496572|XP_001961180.1|DANA
OG0008924	LOC6898486|XP_015039942.1|DPSE	LOC6495598|XP_001959174.2|DANA
OG0008925	LOC4804810|XP_001361312.2|DPSE	LOC6495031|XP_001959204.1|DANA
OG0008926	LOC4805504|XP_001361897.3|DPSE	LOC6494819|XP_014763005.1|DANA
OG0008927	LOC4805589|XP_033234359.1|DPSE	LOC6496462|XP_014763838.1|DANA
OG0008928	LOC4803465|XP_001360183.1|DPSE	LOC6495535|XP_001959050.1|DANA
OG0008929	LOC4803626|XP_001360314.1|DPSE	LOC6493986|XP_001961198.1|DANA
OG0008930	LOC4801635|XP_001358691.3|DPSE	LOC26515358|XP_014767420.1|DANA
OG0008931	LOC4804717|XP_001361235.2|DPSE	LOC6496402|XP_001960839.1|DANA
OG0008932	LOC4804699|XP_001361218.2|DPSE	LOC6494408|XP_001960388.1|DANA
OG0008933	LOC4804737|XP_001361250.2|DPSE	LOC6495276|XP_001958722.1|DANA
OG0008934	LOC4813842|XP_001353241.3|DPSE	LOC6502843|XP_014764617.1|DANA
OG0008935	LOC4803476|XP_001360194.3|DPSE	LOC6495545|XP_001959070.1|DANA
OG0008936	LOC4803690|XP_001360367.3|DPSE	LOC6496104|XP_001960233.1|DANA
OG0008937	LOC4804361|XP_001360935.3|DPSE	LOC6494337|XP_001960506.1|DANA
OG0008938	LOC4804391|XP_033234755.1|DPSE	LOC6496537|XP_001961095.1|DANA
OG0008939	LOC4804970|XP_001361446.3|DPSE	LOC6494606|XP_001960021.1|DANA
OG0008940	LOC4805712|XP_015040836.2|DPSE	LOC6494456|XP_001960289.1|DANA
OG0008941	LOC6901802|XP_033240669.1|DPSE	LOC6503551|XP_032308752.1|DANA
OG0008942	LOC4815293|XP_001354629.3|DPSE	LOC6505159|XP_001965458.3|DANA
OG0008943	LOC4815201|XP_001354918.2|DPSE	LOC6503037|XP_001963365.2|DANA
OG0008944	LOC4815970|XP_001355311.2|DPSE	LOC6503744|XP_001963821.1|DANA
OG0008945	LOC6901124|XP_002134599.2|DPSE	LOC6503709|XP_001963885.1|DANA
OG0008946	LOC6901321|XP_002134022.3|DPSE	LOC6503101|XP_001963424.1|DANA
OG0008947	LOC6902096|XP_002133627.2|DPSE	LOC6504699|XP_032309089.1|DANA
OG0008948	LOC6901118|XP_002134593.2|DPSE	LOC6504878|XP_032309246.1|DANA
OG0008949	LOC6900948|XP_002134649.3|DPSE	LOC26514506|XP_014765632.1|DANA
OG0008950	LOC4815288|XP_001354645.2|DPSE	LOC116655069|XP_032308014.1|DANA, LOC6505144|XP_001965433.2|DANA, LOC6504299|XP_001967689.2|DANA, LOC116656482|XP_032312034.1|DANA
OG0008951	LOC4812138|XP_001352587.2|DPSE	LOC6506551|XP_032310100.1|DANA
OG0008952	LOC4815216|XP_001354616.3|DPSE	LOC6505275|XP_001965666.1|DANA
