Orthogroup	DPSE.longest_only	DEUG.longest_only
OG0009278	LOC6902086|XP_002133617.3|DPSE	LOC108118513|XP_017086743.1|DEUG
OG0009279	LOC6902347|XP_002133293.2|DPSE	LOC108106911|XP_017069651.1|DEUG
OG0009280	LOC4815746|XP_033237846.1|DPSE	LOC108110320|XP_017074826.1|DEUG
OG0009281	LOC4815985|XP_001355545.2|DPSE	LOC108110122|XP_017074517.1|DEUG
OG0009282	LOC4817960|XP_001357466.3|DPSE	LOC108106099|XP_017068452.1|DEUG
OG0009284	LOC4813549|XP_001353484.2|DPSE	LOC108108625|XP_017072214.1|DEUG
OG0009285	LOC4811805|XP_001352369.3|DPSE	LOC108102345|XP_017062682.1|DEUG
OG0009286	LOC4813244|XP_001353831.3|DPSE	LOC108107815|XP_017071035.1|DEUG
OG0009287	LOC4814031|XP_001354180.2|DPSE	LOC108114111|XP_017080363.1|DEUG
OG0009288	LOC4814993|XP_001354851.3|DPSE	LOC108103258|XP_017064159.1|DEUG
OG0009289	LOC26533860|XP_033237214.1|DPSE	LOC108102359|XP_017062748.1|DEUG
OG0009290	LOC4804736|XP_033233473.1|DPSE	LOC108106344|XP_017068813.1|DEUG
OG0009291	LOC117184341|XP_033237179.1|DPSE	LOC108102360|XP_017062749.1|DEUG
OG0009292	LOC4815384|XP_001354765.3|DPSE	LOC108103464|XP_017064448.1|DEUG
OG0009293	LOC4815171|XP_015041656.2|DPSE	LOC108103434|XP_017064392.1|DEUG
OG0009294	LOC4805686|XP_001362045.4|DPSE	LOC108112449|XP_017077784.1|DEUG
OG0009295	LOC6902257|XP_015041340.2|DPSE	LOC108110038|XP_017074378.1|DEUG
OG0009296	LOC4802222|XP_001359187.3|DPSE	LOC108113599|XP_017079741.1|DEUG
OG0009297	LOC4802219|XP_033241552.1|DPSE	LOC108113533|XP_017079615.1|DEUG
OG0009298	LOC4802619|XP_001359505.2|DPSE	LOC108111710|XP_017076749.1|DEUG
OG0009299	LOC4803076|XP_001359875.4|DPSE	LOC108117282|XP_017085125.1|DEUG
OG0009300	LOC6897909|XP_002138011.2|DPSE	LOC108117243|XP_017085074.1|DEUG
OG0009301	LOC4802418|XP_001359340.3|DPSE	LOC108116605|XP_017084054.1|DEUG
OG0009302	LOC4802975|XP_001359785.3|DPSE	LOC108115094|XP_017081832.1|DEUG, LOC108108588|XP_017072175.1|DEUG
OG0009303	LOC6897734|XP_002137840.3|DPSE	LOC108106928|XP_017069719.1|DEUG
OG0009304	LOC4803081|XP_001359880.3|DPSE	LOC108117059|XP_017084720.1|DEUG
OG0009305	LOC4802554|XP_001359452.3|DPSE	LOC108111475|XP_017076436.1|DEUG
OG0009306	LOC4814495|XP_015041464.1|DPSE	LOC108111845|XP_017076940.1|DEUG
OG0009307	LOC4803120|XP_015038299.2|DPSE	LOC108116424|XP_017083803.1|DEUG
OG0009308	LOC4802296|XP_001359241.3|DPSE	LOC108109625|XP_017073690.1|DEUG
OG0009309	LOC6897607|XP_002137752.2|DPSE	LOC108111495|XP_017076498.1|DEUG
OG0009310	LOC4803165|XP_001359951.2|DPSE	LOC108105306|XP_017067289.1|DEUG
OG0009311	LOC4802820|XP_003736832.1|DPSE	LOC108116275|XP_017083550.1|DEUG
OG0009312	LOC4802556|XP_001359454.3|DPSE	LOC108111458|XP_017076417.1|DEUG
OG0009313	LOC4802561|XP_003736762.1|DPSE	LOC108111505|XP_017076507.1|DEUG
OG0009314	LOC4802893|XP_033232463.1|DPSE	LOC108116368|XP_017083690.1|DEUG
OG0009315	LOC4802726|XP_001359590.2|DPSE	LOC108112912|XP_017078782.1|DEUG
OG0009316	LOC6897887|XP_002137989.2|DPSE	LOC108109503|XP_017073533.1|DEUG
OG0009317	LOC4801185|XP_015037068.2|DPSE	LOC108115770|XP_017082829.1|DEUG
OG0009318	LOC4802812|XP_001359655.2|DPSE	LOC108110193|XP_017074643.1|DEUG
OG0009319	LOC4802321|XP_001359261.1|DPSE	LOC108116412|XP_017083785.1|DEUG
OG0009320	LOC4802211|XP_001359179.1|DPSE	LOC108113559|XP_017079641.1|DEUG
OG0009321	LOC4802204|XP_001359172.1|DPSE	LOC108113551|XP_017079634.1|DEUG
OG0009322	LOC4802392|XP_001359319.3|DPSE	LOC108116179|XP_017083409.1|DEUG
OG0009323	LOC4802290|XP_001359236.3|DPSE	LOC108116117|XP_017083330.1|DEUG
OG0009324	LOC6897423|XP_002137575.1|DPSE	LOC108115074|XP_017081811.1|DEUG
OG0009325	LOC4802090|XP_001359077.2|DPSE	LOC108117319|XP_017085178.1|DEUG
OG0009326	LOC4801724|XP_001358769.2|DPSE	LOC108111659|XP_017076679.1|DEUG
OG0009327	LOC4800235|XP_001357629.2|DPSE	LOC108111349|XP_017076269.1|DEUG
OG0009328	LOC4800276|XP_001357616.2|DPSE	LOC108111299|XP_017076181.1|DEUG
OG0009329	LOC6897256|XP_033233137.1|DPSE	LOC108116613|XP_017084068.1|DEUG
OG0009330	LOC4801298|XP_001358417.3|DPSE	LOC108116979|XP_017084629.1|DEUG
OG0009331	LOC4801829|XP_001358862.2|DPSE	LOC108117065|XP_017084726.1|DEUG
OG0009332	LOC4801408|XP_001358508.2|DPSE	LOC108116868|XP_017084435.1|DEUG
OG0009333	LOC4800955|XP_001358137.2|DPSE	LOC108109562|XP_017073624.1|DEUG
OG0009334	LOC4800318|XP_001357590.3|DPSE	LOC108113496|XP_017079571.1|DEUG
OG0009335	LOC4801819|XP_001358852.3|DPSE	LOC108109531|XP_017073584.1|DEUG
OG0009336	LOC4800728|XP_001357948.3|DPSE	LOC108105216|XP_017067168.1|DEUG
OG0009337	LOC6901991|XP_033239575.1|DPSE	LOC108103783|XP_017064903.1|DEUG
OG0009338	LOC4802761|XP_001359622.3|DPSE	LOC108114934|XP_017081607.1|DEUG
OG0009339	LOC4802764|XP_001359625.3|DPSE	LOC108115041|XP_017081778.1|DEUG
OG0009340	LOC4801989|XP_001359000.3|DPSE	LOC108116959|XP_017084604.1|DEUG
OG0009341	LOC4801853|XP_001358884.2|DPSE	LOC108117261|XP_017085102.1|DEUG
OG0009342	LOC4800876|XP_001358073.2|DPSE	LOC108111723|XP_017076764.1|DEUG
OG0009343	LOC4800875|XP_001358072.3|DPSE	LOC108111823|XP_017076920.1|DEUG
OG0009344	LOC4800967|XP_001358149.3|DPSE	LOC108109411|XP_017073398.1|DEUG
OG0009345	LOC4800656|XP_001357889.3|DPSE	LOC108115799|XP_017082875.1|DEUG
OG0009346	LOC4801175|XP_001358310.4|DPSE	LOC108115776|XP_017082837.1|DEUG
OG0009347	LOC5687544|XP_001358433.2|DPSE	LOC108113532|XP_017079614.1|DEUG
OG0009348	LOC6897329|XP_002137481.3|DPSE	LOC108115694|XP_017082752.1|DEUG
OG0009349	LOC4800794|XP_001358006.4|DPSE	LOC108105252|XP_017067215.1|DEUG, LOC108111532|XP_017076544.1|DEUG, LOC108111534|XP_017076546.1|DEUG
OG0009350	LOC4800306|XP_001357600.3|DPSE	LOC108111473|XP_017076434.1|DEUG
OG0009351	LOC4800295|XP_001357604.4|DPSE	LOC108111306|XP_017076188.1|DEUG
OG0009352	LOC4801910|XP_001358929.2|DPSE	LOC108115269|XP_017082114.1|DEUG
OG0009353	LOC4801678|XP_015037353.2|DPSE	LOC108115576|XP_017082574.1|DEUG
OG0009354	LOC4816957|XP_001356775.2|DPSE	LOC108111177|XP_017076046.1|DEUG
OG0009355	LOC4817423|XP_001356562.3|DPSE	LOC108104102|XP_017065489.1|DEUG
OG0009356	LOC4817381|XP_001356771.1|DPSE	LOC108110486|XP_017075052.1|DEUG
OG0009357	LOC6903069|XP_002132788.1|DPSE	LOC108104092|XP_017065477.1|DEUG
OG0009358	LOC4817253|XP_001356692.2|DPSE	LOC108110690|XP_017075310.1|DEUG
OG0009359	LOC4817186|XP_001356693.3|DPSE	LOC108110689|XP_017075309.1|DEUG
OG0009360	LOC6903110|XP_015036282.2|DPSE	LOC108106077|XP_017068425.1|DEUG
OG0009361	LOC6903109|XP_002132819.2|DPSE	LOC108106204|XP_017068621.1|DEUG
OG0009362	LOC6903108|XP_002132818.2|DPSE	LOC108106195|XP_017068611.1|DEUG
OG0009363	LOC6902512|XP_002133054.1|DPSE	LOC108102685|XP_017063314.1|DEUG
OG0009364	LOC4816392|XP_001355972.4|DPSE	LOC108111236|XP_017076128.1|DEUG
OG0009365	LOC4817135|XP_015036126.2|DPSE	LOC108102581|XP_017063156.1|DEUG
OG0009366	LOC4817167|XP_001356501.3|DPSE	LOC108111378|XP_017076303.1|DEUG
OG0009367	LOC6903496|XP_002132375.3|DPSE	LOC108104120|XP_017065510.1|DEUG
OG0009368	LOC4817389|XP_003736144.2|DPSE	LOC108110685|XP_017075301.1|DEUG
OG0009369	LOC4818114|XP_001357462.3|DPSE	LOC108106122|XP_017068490.1|DEUG
OG0009370	LOC6903079|XP_002132797.2|DPSE	LOC108115458|XP_017082399.1|DEUG
OG0009371	LOC4817216|XP_001356845.3|DPSE	LOC108115430|XP_017082356.1|DEUG
OG0009372	LOC4817849|XP_001357457.3|DPSE	LOC108111008|XP_017075809.1|DEUG
OG0009373	LOC4817656|XP_001357048.3|DPSE	LOC108105643|XP_017067820.1|DEUG
OG0009374	LOC6903277|XP_002132976.3|DPSE	LOC108118490|XP_017086711.1|DEUG
OG0009376	LOC4817024|XP_001356823.4|DPSE	LOC108110548|XP_017075127.1|DEUG
OG0009377	LOC4818172|XP_001357384.1|DPSE	LOC108110199|XP_017075047.1|DEUG
OG0009378	LOC4817082|XP_001356374.3|DPSE	LOC108110564|XP_017075150.1|DEUG
OG0009379	LOC4817841|XP_001357228.2|DPSE	LOC108102489|XP_017062992.1|DEUG
OG0009380	LOC4811667|XP_001352256.4|DPSE	LOC108111188|XP_017076063.1|DEUG
OG0009381	LOC4817903|XP_001357222.4|DPSE	LOC108102471|XP_017062969.1|DEUG
OG0009382	LOC4817814|XP_033235281.1|DPSE	LOC108107037|XP_017069884.1|DEUG
OG0009383	LOC4816239|XP_001355859.3|DPSE	LOC108113456|XP_017079524.1|DEUG
OG0009384	LOC4816416|XP_001356211.2|DPSE	LOC108105798|XP_017068019.1|DEUG
OG0009385	LOC4816396|XP_001356215.3|DPSE	LOC108105773|XP_017067985.1|DEUG
OG0009386	LOC6902711|XP_002133225.1|DPSE	LOC108105789|XP_017068005.1|DEUG
OG0009387	LOC4804061|XP_001360682.3|DPSE	LOC108111927|XP_017077058.1|DEUG
OG0009388	LOC4804057|XP_001360678.2|DPSE	LOC108112021|XP_017077251.1|DEUG
OG0009389	LOC4804485|XP_001361041.1|DPSE	LOC108109268|XP_017073246.1|DEUG
OG0009390	LOC4804409|XP_001360978.2|DPSE	LOC108109120|XP_017073002.1|DEUG
OG0009391	LOC4816771|XP_001355983.2|DPSE	LOC108110846|XP_017075579.1|DEUG
OG0009392	LOC4803458|XP_015039090.1|DPSE	LOC108112889|XP_017078734.1|DEUG
OG0009393	LOC4802504|XP_001359413.5|DPSE	LOC108114940|XP_017081614.1|DEUG
OG0009394	LOC4803946|XP_001360585.3|DPSE	LOC108106273|XP_017068728.1|DEUG
OG0009395	LOC4803844|XP_033233949.1|DPSE	LOC108112138|XP_017077375.1|DEUG
OG0009396	LOC4805094|XP_001361555.2|DPSE	LOC108106428|XP_017068945.1|DEUG
OG0009397	LOC6898235|XP_002138301.1|DPSE	LOC108109157|XP_017073065.1|DEUG
OG0009398	LOC4803953|XP_001360591.3|DPSE	LOC108109044|XP_017072830.1|DEUG
OG0009399	LOC4805647|XP_001362014.2|DPSE	LOC108106621|XP_017069313.1|DEUG
OG0009400	LOC4804565|XP_001361106.2|DPSE	LOC108104581|XP_017066231.1|DEUG
OG0009401	LOC4817288|XP_001356790.1|DPSE	LOC108111519|XP_017076529.1|DEUG
OG0009402	LOC4802455|XP_001359372.3|DPSE	LOC108110242|XP_017074722.1|DEUG
OG0009403	LOC6898253|XP_002138319.1|DPSE	LOC108112991|XP_017078891.1|DEUG
OG0009404	LOC6898095|XP_033233931.1|DPSE	LOC108112859|XP_017078673.1|DEUG
OG0009405	LOC4804566|XP_033233471.1|DPSE	LOC108104534|XP_017066157.1|DEUG
OG0009406	LOC4804522|XP_001361072.2|DPSE	LOC108104468|XP_017066021.1|DEUG
OG0009407	LOC6898511|XP_002138552.2|DPSE	LOC108104598|XP_017066255.1|DEUG
OG0009408	LOC4803557|XP_001360264.1|DPSE	LOC108107413|XP_017070429.1|DEUG
OG0009409	LOC4804273|XP_001360855.3|DPSE	LOC108106331|XP_017068792.1|DEUG
OG0009410	LOC6898629|XP_002138634.2|DPSE	LOC108106754|XP_017069483.1|DEUG
OG0009411	LOC4805192|XP_004444417.2|DPSE	LOC108113181|XP_017079189.1|DEUG
OG0009412	LOC4804872|XP_004444329.2|DPSE	LOC108113107|XP_017079074.1|DEUG
OG0009413	LOC4803466|XP_001360184.2|DPSE	LOC108112328|XP_017077645.1|DEUG
OG0009414	LOC4803470|XP_001360188.1|DPSE	LOC108112275|XP_017077587.1|DEUG
OG0009415	LOC4803484|XP_033234472.1|DPSE	LOC108112129|XP_017077368.1|DEUG
OG0009416	LOC4803825|XP_001360480.4|DPSE	LOC108113141|XP_017079138.1|DEUG
OG0009417	LOC117183518|XP_033233397.1|DPSE	LOC108113143|XP_017079140.1|DEUG
OG0009418	LOC4803828|XP_033233393.1|DPSE	LOC108112353|XP_017077670.1|DEUG
OG0009419	LOC6898257|XP_002138323.1|DPSE	LOC108112426|XP_017077758.1|DEUG
OG0009420	LOC4803830|XP_015039374.2|DPSE	LOC108112297|XP_017077610.1|DEUG
OG0009421	LOC4805390|XP_001361799.4|DPSE	LOC108113354|XP_017079406.1|DEUG
OG0009422	LOC6898685|XP_002138690.3|DPSE	LOC108106578|XP_017069246.1|DEUG
OG0009423	LOC4804246|XP_001360834.2|DPSE	LOC108112855|XP_017078666.1|DEUG
OG0009424	LOC4803698|XP_001360374.1|DPSE	LOC108113276|XP_017079314.1|DEUG
OG0009425	LOC4805573|XP_001361956.3|DPSE	LOC108111626|XP_017076649.1|DEUG
OG0009426	LOC4805156|XP_001361604.2|DPSE	LOC108106237|XP_017068652.1|DEUG
OG0009427	LOC6898221|XP_002138287.2|DPSE	LOC108111976|XP_017077177.1|DEUG
OG0009428	LOC4804944|XP_001361425.3|DPSE	LOC108109026|XP_017072789.1|DEUG
OG0009429	LOC4804629|XP_001361161.2|DPSE	LOC108108913|XP_017072652.1|DEUG
OG0009430	LOC4804465|XP_001361024.2|DPSE	LOC108112748|XP_017078482.1|DEUG
OG0009431	LOC4803505|XP_015039133.1|DPSE	LOC108107399|XP_017070409.1|DEUG
OG0009432	LOC4805616|XP_001361990.2|DPSE	LOC108107373|XP_017070368.1|DEUG
OG0009433	LOC4805206|XP_001361647.2|DPSE	LOC108112198|XP_017077501.1|DEUG
OG0009434	LOC4804457|XP_001361016.3|DPSE	LOC108113034|XP_017078953.1|DEUG
OG0009435	LOC4805199|XP_001361644.1|DPSE	LOC108112966|XP_017078856.1|DEUG
OG0009436	LOC4804392|XP_001360962.3|DPSE	LOC108114903|XP_017081565.1|DEUG
OG0009437	LOC4805123|XP_001361580.1|DPSE	LOC108104815|XP_017066588.1|DEUG
OG0009438	LOC4803584|XP_001360288.2|DPSE	LOC108105395|XP_017067429.1|DEUG
OG0009439	LOC6898134|XP_002138213.2|DPSE	LOC108105406|XP_017067441.1|DEUG
OG0009440	LOC4803519|XP_001360232.3|DPSE	LOC108107442|XP_017070471.1|DEUG
OG0009441	LOC6901985|XP_033238859.1|DPSE	LOC108103915|XP_017065151.1|DEUG
OG0009442	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE	LOC108110112|XP_017074498.1|DEUG
OG0009443	LOC4804472|XP_001361030.1|DPSE	LOC108108948|XP_017072691.1|DEUG
OG0009444	LOC4815345|XP_001354973.4|DPSE	LOC108103993|XP_017065270.1|DEUG
OG0009445	LOC6901420|XP_002134106.3|DPSE	LOC108102895|XP_017063589.1|DEUG
OG0009446	LOC6901545|XP_002134220.3|DPSE	LOC108110311|XP_017074810.1|DEUG
OG0009447	LOC6901506|XP_002134192.1|DPSE	LOC108102978|XP_017063776.1|DEUG
OG0009448	LOC4815310|XP_001354578.3|DPSE, LOC6903229|XP_002132930.2|DPSE	LOC108105387|XP_017067420.1|DEUG
OG0009449	LOC4814545|XP_033240660.1|DPSE	LOC108103170|XP_017064045.1|DEUG
OG0009450	LOC6901277|XP_033239505.1|DPSE	LOC108118161|XP_017086212.1|DEUG
OG0009451	LOC4817899|XP_001357219.2|DPSE	LOC108102481|XP_017062983.1|DEUG
OG0009452	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE	LOC108103672|XP_017064720.1|DEUG
OG0009453	LOC4800704|XP_001357929.2|DPSE	LOC108115622|XP_017082659.1|DEUG
OG0009454	LOC4812847|XP_001353492.3|DPSE	LOC108108472|XP_017072020.1|DEUG
OG0009455	LOC4815375|XP_001354671.4|DPSE	LOC108110303|XP_017074800.1|DEUG
OG0009456	LOC4814650|XP_001355090.3|DPSE	LOC108103204|XP_017064082.1|DEUG
OG0009457	LOC4814700|XP_001354506.3|DPSE	LOC108110401|XP_017074953.1|DEUG
OG0009458	LOC4815398|XP_001354495.3|DPSE	LOC108105455|XP_017067542.1|DEUG
OG0009459	LOC6900196|XP_015043933.2|DPSE	LOC108104694|XP_017066394.1|DEUG
OG0009460	LOC4812472|XP_001352675.2|DPSE	LOC108108240|XP_017071697.1|DEUG
OG0009461	LOC4812582|XP_033239913.1|DPSE	LOC108108149|XP_017071568.1|DEUG
OG0009462	LOC4814082|XP_001354239.4|DPSE	LOC108102859|XP_017063550.1|DEUG
OG0009463	LOC4812136|XP_001352833.3|DPSE	LOC108114238|XP_017080603.1|DEUG
OG0009464	LOC4813156|XP_001353810.2|DPSE	LOC108114041|XP_017080278.1|DEUG
OG0009465	LOC6900698|XP_015043173.2|DPSE	LOC108108651|XP_017072243.1|DEUG
OG0009466	LOC4813090|XP_001353257.3|DPSE	LOC108104915|XP_017066752.1|DEUG
OG0009467	LOC4811879|XP_001352632.2|DPSE	LOC108107700|XP_017070793.1|DEUG
OG0009468	LOC4814107|XP_001354285.4|DPSE	LOC108108203|XP_017071647.1|DEUG
OG0009469	LOC4813269|XP_001353847.4|DPSE	LOC108107922|XP_017071233.1|DEUG
OG0009470	LOC4814155|XP_001354222.4|DPSE	LOC108107662|XP_017070738.1|DEUG
OG0009471	LOC4811678|XP_033236576.1|DPSE	LOC108110511|XP_017075080.1|DEUG
OG0009472	LOC4813909|XP_001354058.3|DPSE	LOC108107689|XP_017070782.1|DEUG
OG0009473	LOC6897539|XP_002137684.2|DPSE	LOC108114052|XP_017080295.1|DEUG
OG0009474	LOC4812201|XP_001352465.3|DPSE	LOC108102850|XP_017063536.1|DEUG
OG0009475	LOC26533420|XP_033237417.1|DPSE, LOC6900315|XP_015044138.2|DPSE	LOC108108288|XP_017071780.1|DEUG
OG0009476	LOC4812232|XP_003736179.2|DPSE	LOC108114176|XP_017080470.1|DEUG
OG0009477	LOC4811901|XP_033238776.1|DPSE	LOC108114265|XP_017080651.1|DEUG
OG0009478	LOC6900004|XP_002135369.1|DPSE	LOC108114096|XP_017080344.1|DEUG
OG0009479	LOC6902859|XP_002132595.3|DPSE	LOC108111295|XP_017076178.1|DEUG
OG0009480	LOC4812446|XP_015043939.2|DPSE	LOC108109798|XP_017073995.1|DEUG
OG0009481	LOC4812621|XP_001352661.3|DPSE	LOC108107699|XP_017070792.1|DEUG
OG0009482	LOC4811858|XP_015044005.2|DPSE	LOC108108559|XP_017072131.1|DEUG
OG0009483	LOC4812381|XP_001352918.4|DPSE	LOC108108447|XP_017071990.1|DEUG
OG0009484	LOC4802464|XP_001359381.2|DPSE	LOC108111474|XP_017076435.1|DEUG
OG0009485	LOC4812333|XP_001352448.2|DPSE	LOC108102867|XP_017063562.1|DEUG
OG0009486	LOC4811941|XP_001352449.4|DPSE	LOC108102868|XP_017063563.1|DEUG
OG0009487	LOC4812959|XP_001353534.2|DPSE	LOC108114061|XP_017080303.1|DEUG
OG0009488	LOC4813363|XP_001353192.1|DPSE	LOC108104255|XP_017065693.1|DEUG
OG0009489	LOC4813250|XP_001353949.3|DPSE	LOC108108641|XP_017072231.1|DEUG
OG0009490	LOC4805157|XP_033233681.1|DPSE	LOC108106293|XP_017068751.1|DEUG
OG0009491	LOC4813954|XP_001354113.3|DPSE	LOC108108728|XP_017072354.1|DEUG
OG0009492	LOC4812300|XP_001352394.2|DPSE	LOC108116749|XP_017084257.1|DEUG
OG0009493	LOC4812480|XP_033238504.1|DPSE	LOC108116778|XP_017084302.1|DEUG
OG0009494	LOC4812249|XP_001352386.2|DPSE	LOC108116785|XP_017084321.1|DEUG
OG0009495	LOC4812338|XP_015044065.2|DPSE	LOC108114367|XP_017080806.1|DEUG
OG0009496	LOC4812773|XP_001353524.2|DPSE	LOC108108696|XP_017072290.1|DEUG
OG0009497	LOC4801617|XP_001358679.4|DPSE	LOC108111652|XP_017076672.1|DEUG, LOC108111691|XP_017076765.1|DEUG
OG0009498	LOC4812355|XP_015044080.2|DPSE	LOC108114361|XP_017080798.1|DEUG
OG0009499	LOC4812091|XP_001352997.4|DPSE	LOC108114504|XP_017081012.1|DEUG
OG0009500	LOC4811891|XP_001353015.1|DPSE	LOC108114066|XP_017080310.1|DEUG
OG0009501	LOC26534170|XP_015042568.2|DPSE	LOC108118184|XP_017086231.1|DEUG
OG0009502	LOC6897923|XP_002138025.1|DPSE	LOC108105610|XP_017067778.1|DEUG
OG0009503	LOC4817876|XP_015035262.2|DPSE	LOC108113408|XP_017079452.1|DEUG
OG0009504	LOC4800845|XP_001358048.5|DPSE	LOC108109977|XP_017074291.1|DEUG
OG0009505	LOC4817821|XP_033236252.1|DPSE	LOC108106921|XP_017069659.1|DEUG
OG0009507	LOC4812427|XP_001352796.1|DPSE	LOC108104732|XP_017066458.1|DEUG
OG0009508	LOC4816355|XP_001356165.1|DPSE	LOC108111239|XP_017076130.1|DEUG
OG0009509	LOC4803786|XP_001360448.3|DPSE	LOC108113384|XP_017079445.1|DEUG
OG0009510	LOC6901930|XP_002133464.2|DPSE, LOC4811659|XP_001352249.3|DPSE	LOC108110046|XP_017074411.1|DEUG
OG0009511	LOC6901377|XP_002134065.2|DPSE	LOC108116808|XP_017084345.1|DEUG
OG0009512	LOC4814358|XP_001354474.2|DPSE	LOC108103540|XP_017064558.1|DEUG
OG0009513	LOC6901223|XP_002133924.2|DPSE	LOC108105334|XP_017067316.1|DEUG
OG0009515	LOC4817385|XP_001356884.4|DPSE	LOC108106867|XP_017069600.1|DEUG
OG0009516	LOC4817665|XP_033236647.1|DPSE	LOC108103518|XP_017064518.1|DEUG
OG0009517	LOC4818038|XP_015035539.2|DPSE	LOC108106971|XP_017069773.1|DEUG
OG0009518	LOC6900689|XP_002135053.3|DPSE	LOC108114086|XP_017080330.1|DEUG
OG0009519	LOC4814100|XP_033238624.1|DPSE	LOC108102769|XP_017063415.1|DEUG
OG0009520	LOC4800736|XP_003736299.3|DPSE	LOC108115772|XP_017082831.1|DEUG
OG0009521	LOC6900097|XP_033239819.1|DPSE	LOC108107679|XP_017070756.1|DEUG
OG0009522	LOC4803389|XP_001357532.3|DPSE	LOC108107217|XP_017070123.1|DEUG
OG0009523	LOC4805207|XP_001361648.2|DPSE	LOC108113039|XP_017078960.1|DEUG
OG0009524	LOC4803813|XP_001360471.3|DPSE	LOC108112993|XP_017078893.1|DEUG, LOC108112995|XP_017078894.1|DEUG
OG0009525	LOC4804726|XP_001361242.1|DPSE	LOC108106314|XP_017068773.1|DEUG
OG0009526	LOC4804725|XP_033234852.1|DPSE	LOC108106322|XP_017068782.1|DEUG
OG0009527	LOC4804798|XP_001361303.1|DPSE	LOC108113267|XP_017079304.1|DEUG
OG0009528	LOC4805226|XP_001361664.1|DPSE	LOC108113370|XP_017079427.1|DEUG
OG0009529	LOC4803926|XP_033234140.1|DPSE	LOC108112537|XP_017077952.1|DEUG
OG0009530	LOC4805162|XP_033234116.1|DPSE	LOC108106238|XP_017068653.1|DEUG
OG0009531	LOC6898949|XP_004444505.2|DPSE	LOC108106318|XP_017068776.1|DEUG
OG0009532	LOC4805261|XP_001361689.4|DPSE	LOC108113227|XP_017079253.1|DEUG
OG0009533	LOC4804968|XP_033233481.1|DPSE	LOC108108916|XP_017072656.1|DEUG
OG0009534	LOC4804973|XP_001361448.3|DPSE	LOC108108950|XP_017072693.1|DEUG
OG0009535	LOC4803710|XP_033234035.1|DPSE	LOC108112151|XP_017077388.1|DEUG
OG0009536	LOC4802584|XP_001359477.4|DPSE	LOC108111719|XP_017076759.1|DEUG
OG0009537	LOC4801029|XP_033241733.1|DPSE	LOC108117535|XP_017085524.1|DEUG
OG0009538	LOC6896883|XP_033233078.1|DPSE	LOC108109032|XP_017072819.1|DEUG
OG0009539	LOC4803303|XP_001360066.3|DPSE	LOC108110260|XP_017074737.1|DEUG
OG0009540	LOC117184736|XP_033239368.1|DPSE, LOC4800494|XP_001357761.3|DPSE	LOC108115951|XP_017083077.1|DEUG
OG0009542	LOC4800307|XP_015038505.2|DPSE	LOC108111466|XP_017076426.1|DEUG
OG0009543	LOC4802227|XP_001359190.2|DPSE	LOC108113563|XP_017079645.1|DEUG, LOC108113567|XP_017079648.1|DEUG
OG0009544	LOC4800358|XP_033232610.1|DPSE, LOC117183368|XP_033232993.1|DPSE, LOC26533960|XP_015038971.2|DPSE, LOC117183370|XP_033232995.1|DPSE	LOC108112931|XP_017078815.1|DEUG
OG0009545	LOC6901431|XP_002134117.3|DPSE	LOC108111336|XP_017076250.1|DEUG
OG0009546	LOC4801650|XP_003736559.2|DPSE	LOC108116824|XP_017084363.1|DEUG
OG0009549	LOC4813266|XP_001353986.4|DPSE	LOC108108412|XP_017071954.1|DEUG, LOC108108411|XP_017071953.1|DEUG
OG0009560	LOC4814637|XP_001354763.3|DPSE	LOC108103458|XP_017064441.1|DEUG
OG0009562	LOC4817097|XP_001356864.3|DPSE	LOC108115431|XP_017082357.1|DEUG
OG0009563	LOC4813669|XP_001353493.3|DPSE	LOC108114738|XP_017081340.1|DEUG
OG0009564	LOC6901675|XP_002134344.2|DPSE	LOC108103617|XP_017064649.1|DEUG
OG0009567	LOC26533266|XP_015038964.2|DPSE	LOC108115129|XP_017081896.1|DEUG
OG0009568	LOC4818097|XP_001357277.3|DPSE	LOC108105059|XP_017066967.1|DEUG, LOC108114759|XP_017081361.1|DEUG, LOC108114761|XP_017081362.1|DEUG
OG0009569	LOC117183308|XP_033232640.1|DPSE	LOC108106033|XP_017068369.1|DEUG
OG0009570	LOC4803069|XP_001359869.3|DPSE	LOC108117221|XP_017085036.1|DEUG
OG0009572	LOC4815337|XP_001355206.4|DPSE	LOC108117413|XP_017085310.1|DEUG
OG0009573	LOC4814735|XP_001354839.2|DPSE	LOC108103885|XP_017065105.1|DEUG
OG0009574	LOC4815219|XP_015041774.2|DPSE	LOC108110298|XP_017074794.1|DEUG
OG0009575	LOC4804733|XP_001361246.2|DPSE	LOC108106306|XP_017068766.1|DEUG
OG0009576	LOC4801892|XP_001358914.1|DPSE	LOC108115272|XP_017082119.1|DEUG
OG0009577	LOC4818047|XP_001357215.3|DPSE	LOC108102479|XP_017062981.1|DEUG
OG0009578	LOC4817914|XP_033236659.1|DPSE	LOC108107123|XP_017070004.1|DEUG
OG0009579	LOC6901075|XP_002134554.1|DPSE	LOC108115708|XP_017082799.1|DEUG
OG0009580	LOC4804585|XP_001361122.2|DPSE	LOC108104565|XP_017066201.1|DEUG
OG0009581	LOC4816334|XP_001356190.2|DPSE	LOC108105151|XP_017067075.1|DEUG
