Orthogroup	DPSE.longest_only	DSUZ.longest_only
OG0008870	LOC4812544|XP_001352927.3|DPSE	LOC108020712|XP_016944569.2|DSUZ, LOC118877540|XP_036672491.1|DSUZ
OG0008871	LOC4812503|XP_001352904.3|DPSE	LOC108013418|XP_016934765.1|DSUZ
OG0008872	LOC4817742|XP_001357142.3|DPSE	LOC108021403|XP_016945591.1|DSUZ
OG0008873	LOC117183404|XP_033233165.1|DPSE, LOC4816209|XP_001355764.2|DPSE	LOC108006587|XP_016925603.1|DSUZ
OG0008874	LOC4804161|XP_001360766.3|DPSE	LOC108009005|XP_016928438.1|DSUZ
OG0008875	LOC4804762|XP_033233998.1|DPSE	LOC108019624|XP_016942995.1|DSUZ
OG0008876	LOC4811845|XP_001382226.1|DPSE	LOC108020413|XP_016944203.1|DSUZ
OG0008877	LOC4813791|XP_001353416.3|DPSE	LOC108005724|XP_036670856.1|DSUZ
OG0008878	LOC4818066|XP_001357422.3|DPSE	LOC108021651|XP_016945953.1|DSUZ
OG0008879	LOC4804768|XP_015040190.2|DPSE	LOC108009862|XP_016930051.1|DSUZ
OG0008880	LOC6902032|XP_002133566.1|DPSE	LOC108014624|XP_016936276.2|DSUZ, LOC118878104|XP_036675345.1|DSUZ
OG0008881	LOC4805593|XP_001361973.1|DPSE	LOC108008835|XP_016928230.1|DSUZ
OG0008882	LOC4817100|XP_001356354.4|DPSE	LOC108021072|XP_016945073.2|DSUZ
OG0008883	LOC4802533|XP_001359434.3|DPSE	LOC108017490|XP_016940029.2|DSUZ
OG0008884	LOC6897703|XP_033241887.1|DPSE	LOC108019976|XP_036674328.1|DSUZ
OG0008885	LOC4816758|XP_001356275.3|DPSE	LOC108021320|XP_016945475.1|DSUZ
OG0008886	LOC4805692|XP_001362051.4|DPSE	LOC108010155|XP_016930477.1|DSUZ
OG0008887	LOC4804431|XP_001360996.2|DPSE	LOC108009808|XP_016929971.1|DSUZ
OG0008888	LOC4812883|XP_001353644.3|DPSE	LOC108013296|XP_016934573.1|DSUZ
OG0008889	LOC4805711|XP_001362065.2|DPSE	LOC108009085|XP_016928631.1|DSUZ
OG0008890	LOC4802855|XP_001359690.3|DPSE, LOC6897825|XP_002137930.3|DPSE	LOC108007654|XP_016926866.2|DSUZ
OG0008891	LOC4812335|XP_033240988.1|DPSE	LOC108020198|XP_036670858.1|DSUZ
OG0008892	LOC6898452|XP_002138495.2|DPSE	LOC108009871|XP_016930063.1|DSUZ
OG0008893	LOC4814161|XP_001354277.1|DPSE	LOC108014465|XP_016936076.1|DSUZ
OG0008894	LOC4800620|XP_001357862.3|DPSE	LOC108012181|XP_036672951.1|DSUZ
OG0008895	LOC4802804|XP_001359649.2|DPSE	LOC108017200|XP_016939683.2|DSUZ
OG0008896	LOC4813502|XP_001353422.3|DPSE	LOC108020536|XP_016944369.2|DSUZ
OG0008897	LOC4802853|XP_033237150.1|DPSE	LOC108018625|XP_016941679.2|DSUZ, LOC108004865|XP_036673620.1|DSUZ
OG0008898	LOC4804165|XP_033234804.1|DPSE	LOC108019899|XP_016943475.1|DSUZ
OG0008899	LOC4816953|XP_001356891.3|DPSE	LOC108018477|XP_016941525.1|DSUZ
OG0008900	LOC4816983|XP_001356590.3|DPSE	LOC108021178|XP_016945249.1|DSUZ
OG0008901	LOC4813473|XP_033239047.1|DPSE	LOC108005893|XP_016924771.1|DSUZ
OG0008902	LOC4811658|XP_033237051.1|DPSE	LOC108020334|XP_016943956.1|DSUZ
OG0008903	LOC4817431|XP_015036133.2|DPSE	LOC108010463|XP_016930825.1|DSUZ
OG0008904	LOC6898370|XP_015039611.2|DPSE	LOC108008710|XP_016928096.1|DSUZ
OG0008905	LOC4811774|XP_033237093.1|DPSE	LOC108020399|XP_016944173.1|DSUZ
OG0008906	LOC4813231|XP_001353766.4|DPSE	LOC108013629|XP_016935062.1|DSUZ
OG0008907	LOC4802149|XP_001359126.3|DPSE	LOC108005703|XP_016924519.2|DSUZ
OG0008908	LOC4802934|XP_033235390.1|DPSE	LOC108017145|XP_036675068.1|DSUZ
OG0008909	LOC4800631|XP_033233176.1|DPSE	LOC108007614|XP_016926809.2|DSUZ
OG0008910	LOC4800708|XP_001357933.5|DPSE	LOC108006990|XP_016926086.2|DSUZ
OG0008911	LOC4801973|XP_003736635.2|DPSE	LOC108020098|XP_016943688.2|DSUZ, LOC108020100|XP_016943689.2|DSUZ
OG0008912	LOC4802763|XP_033232427.1|DPSE	LOC108011616|XP_016932276.1|DSUZ
OG0008913	LOC4801663|XP_001358715.1|DPSE	LOC108020524|XP_016944358.1|DSUZ
OG0008914	LOC4801582|XP_001358652.2|DPSE	LOC108010571|XP_016930939.1|DSUZ
OG0008915	LOC4802260|XP_002137679.2|DPSE	LOC108014244|XP_016935770.1|DSUZ
OG0008916	LOC4816861|XP_015035843.2|DPSE	LOC108021614|XP_016945902.1|DSUZ
OG0008917	LOC4817173|XP_033235289.1|DPSE	LOC108019211|XP_016942496.1|DSUZ
OG0008919	LOC6902812|XP_002132549.2|DPSE	LOC108020992|XP_016944942.1|DSUZ
OG0008920	LOC6900341|XP_002134738.2|DPSE	LOC108014902|XP_016936612.2|DSUZ
OG0008921	LOC6903375|XP_002132257.2|DPSE	LOC108016345|XP_016938471.1|DSUZ
OG0008922	LOC6903541|XP_033235585.1|DPSE	LOC108021373|XP_016945557.1|DSUZ
OG0008923	LOC4804063|XP_001360684.3|DPSE	LOC108017803|XP_016940438.1|DSUZ
OG0008924	LOC6898486|XP_015039942.1|DPSE	LOC108010000|XP_036669232.1|DSUZ
OG0008925	LOC4804810|XP_001361312.2|DPSE	LOC108018222|XP_016941230.1|DSUZ
OG0008926	LOC4805504|XP_001361897.3|DPSE	LOC108009366|XP_016929159.1|DSUZ
OG0008927	LOC4805589|XP_033234359.1|DPSE	LOC108010275|XP_016930625.1|DSUZ
OG0008928	LOC4803465|XP_001360183.1|DPSE	LOC108017764|XP_016940370.1|DSUZ, LOC108017765|XP_016940371.1|DSUZ
OG0008929	LOC4803626|XP_001360314.1|DPSE	LOC108017988|XP_016940819.1|DSUZ
OG0008930	LOC4801635|XP_001358691.3|DPSE	LOC108015946|XP_016938018.2|DSUZ
OG0008931	LOC4804717|XP_001361235.2|DPSE	LOC108008561|XP_016927921.1|DSUZ
OG0008932	LOC4804699|XP_001361218.2|DPSE	LOC108008934|XP_016928335.1|DSUZ
OG0008933	LOC4804737|XP_001361250.2|DPSE	LOC108008728|XP_016928117.1|DSUZ
OG0008934	LOC4813842|XP_001353241.3|DPSE	LOC108005834|XP_016924664.1|DSUZ, LOC108005832|XP_016924658.1|DSUZ
OG0008935	LOC4803476|XP_001360194.3|DPSE	LOC108017842|XP_016940486.1|DSUZ
OG0008936	LOC4803690|XP_001360367.3|DPSE	LOC108010238|XP_016930580.1|DSUZ
OG0008937	LOC4804361|XP_001360935.3|DPSE	LOC108009664|XP_016929679.1|DSUZ
OG0008938	LOC4804391|XP_033234755.1|DPSE	LOC108019738|XP_036669976.1|DSUZ
OG0008939	LOC4804970|XP_001361446.3|DPSE	LOC108018165|XP_016941145.2|DSUZ
OG0008940	LOC4805712|XP_015040836.2|DPSE	LOC108009441|XP_016929276.1|DSUZ
OG0008941	LOC6901802|XP_033240669.1|DPSE	LOC108017007|XP_016939449.1|DSUZ
OG0008942	LOC4815293|XP_001354629.3|DPSE	LOC108016947|XP_016939369.1|DSUZ
OG0008943	LOC4815201|XP_001354918.2|DPSE	LOC108016623|XP_016938807.1|DSUZ
OG0008944	LOC4815970|XP_001355311.2|DPSE	LOC108005433|XP_016924202.1|DSUZ
OG0008945	LOC6901124|XP_002134599.2|DPSE	LOC108015236|XP_016937071.1|DSUZ
OG0008946	LOC6901321|XP_002134022.3|DPSE	LOC108004725|XP_016923236.1|DSUZ
OG0008947	LOC6902096|XP_002133627.2|DPSE	LOC108015158|XP_016936924.1|DSUZ
OG0008948	LOC6901118|XP_002134593.2|DPSE	LOC108016897|XP_016939298.2|DSUZ
OG0008949	LOC6900948|XP_002134649.3|DPSE	LOC108012614|XP_016933523.1|DSUZ
OG0008950	LOC4815288|XP_001354645.2|DPSE	LOC108019006|XP_016942109.1|DSUZ
OG0008951	LOC4812138|XP_001352587.2|DPSE	LOC118877363|XP_036671761.1|DSUZ
OG0008952	LOC4815216|XP_001354616.3|DPSE	LOC108004598|XP_016923027.1|DSUZ
OG0008953	LOC4813775|XP_001353383.4|DPSE	LOC108007681|XP_036670559.1|DSUZ
OG0008955	LOC4813436|XP_001353343.1|DPSE	LOC108005817|XP_016924634.1|DSUZ
OG0008956	LOC6900124|XP_002135475.2|DPSE	LOC108008951|XP_016928351.1|DSUZ
OG0008957	LOC26532882|XP_015042905.2|DPSE	LOC108013615|XP_016935045.1|DSUZ
OG0008958	LOC4813454|XP_001353523.2|DPSE	LOC108017623|XP_016940210.2|DSUZ
OG0008959	LOC4812807|XP_033238173.1|DPSE, LOC117185411|XP_033241555.1|DPSE	LOC108006212|XP_016925139.1|DSUZ
OG0008960	LOC4813773|XP_001353272.4|DPSE	LOC108014645|XP_036671157.1|DSUZ
OG0008961	LOC4817421|XP_001356565.4|DPSE, LOC6902908|XP_002132641.3|DPSE	LOC108021692|XP_016946006.1|DSUZ
OG0008962	LOC4815264|XP_001354775.2|DPSE, LOC6896862|XP_002137053.2|DPSE	LOC108019011|XP_016942112.1|DSUZ
OG0008963	LOC6901224|XP_002133925.2|DPSE, LOC117185184|XP_033241370.1|DPSE, LOC4814447|XP_001354611.3|DPSE	LOC108021777|XP_036677015.1|DSUZ
OG0008964	LOC4815887|XP_001355442.2|DPSE	LOC108016576|XP_016938745.1|DSUZ
OG0008965	LOC4817086|XP_001356316.4|DPSE	LOC108021124|XP_016945169.1|DSUZ
OG0008966	LOC4816720|XP_001356180.2|DPSE	LOC108010277|XP_016930633.1|DSUZ
OG0008967	LOC6900596|XP_002134969.2|DPSE	LOC118877362|XP_036671748.1|DSUZ
OG0008968	LOC4817634|XP_001357029.2|DPSE	LOC108011281|XP_016931880.1|DSUZ
OG0008969	LOC4817628|XP_001357024.4|DPSE	LOC108012538|XP_016933445.1|DSUZ
OG0008970	LOC4817630|XP_001357026.1|DPSE, LOC6903193|XP_002132892.1|DPSE	LOC108009455|XP_016929316.1|DSUZ
OG0008971	LOC6902494|XP_002133039.2|DPSE, LOC4814110|XP_001354200.2|DPSE	LOC108012712|XP_016933630.1|DSUZ
OG0008972	LOC4812166|XP_001352838.2|DPSE	LOC108012607|XP_016933516.2|DSUZ
OG0008973	LOC4813601|XP_001353162.2|DPSE	LOC108007999|XP_016927267.2|DSUZ, LOC108008000|XP_036672145.1|DSUZ
OG0008974	LOC4800280|XP_001357615.3|DPSE	LOC108015470|XP_016937390.2|DSUZ
OG0008977	LOC6902336|XP_033235688.1|DPSE, LOC6902638|XP_002133158.2|DPSE	LOC108013714|XP_016935147.1|DSUZ
OG0008978	LOC4804842|XP_001361338.3|DPSE	LOC118878048|XP_036675107.1|DSUZ, LOC108007468|XP_016926640.2|DSUZ, LOC118878035|XP_036675058.1|DSUZ
OG0008979	LOC6903428|XP_002132307.3|DPSE, LOC6903436|XP_002132315.3|DPSE	LOC108017166|XP_016939653.1|DSUZ
OG0008983	LOC4804291|XP_001360871.4|DPSE	LOC108009900|XP_016930112.1|DSUZ
OG0008985	LOC4812151|XP_001352570.2|DPSE	LOC108011312|XP_016931907.2|DSUZ
OG0008986	LOC4802298|XP_001359242.6|DPSE	LOC108016061|XP_016938145.2|DSUZ
OG0008987	LOC4816356|XP_001355963.3|DPSE	LOC108017028|XP_016939475.1|DSUZ
OG0008988	LOC4801648|XP_001358701.3|DPSE	LOC108020856|XP_036674336.1|DSUZ, LOC118876792|XP_036672682.1|DSUZ
OG0008989	LOC6901255|XP_002133956.2|DPSE	LOC108018915|XP_036675710.1|DSUZ
OG0008990	LOC4812309|XP_001352618.2|DPSE	LOC108012974|XP_016934027.1|DSUZ
OG0008991	LOC26532184|XP_015038083.2|DPSE	LOC118878509|XP_036677405.1|DSUZ
OG0008992	LOC4802104|XP_033232840.1|DPSE	LOC108018316|XP_016941346.1|DSUZ
OG0008993	LOC4813278|XP_033238008.1|DPSE	LOC108015894|XP_036672020.1|DSUZ
OG0008994	LOC4817291|XP_001356607.1|DPSE	LOC108021559|XP_036672279.1|DSUZ
OG0008995	LOC4805625|XP_001361997.3|DPSE	LOC108008090|XP_016927369.2|DSUZ
OG0008996	LOC4815802|XP_001355684.3|DPSE	LOC108018962|XP_016942054.1|DSUZ
OG0008997	LOC4815294|XP_001354796.2|DPSE	LOC108016812|XP_016939101.1|DSUZ
OG0008999	LOC4814702|XP_001355122.3|DPSE	LOC108015080|XP_016936808.1|DSUZ
OG0009000	LOC6902043|XP_033240631.1|DPSE	LOC108004777|XP_016923315.1|DSUZ
OG0009001	LOC4816661|XP_015036860.1|DPSE	LOC108021110|XP_016945140.1|DSUZ
OG0009002	LOC13036292|XP_033232726.1|DPSE	LOC108013833|XP_016935304.2|DSUZ
OG0009003	LOC6902048|XP_002133582.2|DPSE	LOC108014520|XP_016936148.2|DSUZ
OG0009004	LOC4804735|XP_001361248.3|DPSE	LOC108008727|XP_016928115.1|DSUZ
OG0009005	LOC4816489|XP_001355919.1|DPSE	LOC108011962|XP_016932709.1|DSUZ
OG0009006	LOC4800252|XP_001357540.2|DPSE	LOC108011994|XP_016932749.2|DSUZ
OG0009007	LOC4813988|XP_001354172.1|DPSE	LOC108013500|XP_016934874.1|DSUZ
OG0009008	LOC4802902|XP_001359729.2|DPSE	LOC108015969|XP_036672610.1|DSUZ
OG0009009	LOC4813065|XP_001353648.3|DPSE	LOC108011047|XP_036670256.1|DSUZ
OG0009010	LOC4813936|XP_001354098.1|DPSE	LOC108013277|XP_016934537.1|DSUZ
OG0009011	LOC4812650|XP_001353038.3|DPSE	LOC108020017|XP_036671503.1|DSUZ
OG0009012	LOC4805282|XP_001361707.2|DPSE	LOC108008335|XP_016927650.1|DSUZ
OG0009013	LOC6901848|XP_002133386.2|DPSE	LOC108015267|XP_016937117.1|DSUZ
OG0009014	LOC4812157|XP_001352583.3|DPSE	LOC108011311|XP_016931906.1|DSUZ
OG0009015	LOC117183170|XP_015042644.2|DPSE	LOC108005757|XP_036672070.1|DSUZ
OG0009016	LOC4811857|XP_001352513.2|DPSE	LOC108006863|XP_016925921.1|DSUZ
OG0009017	LOC6902662|XP_033236864.1|DPSE	LOC108021562|XP_016945824.1|DSUZ
OG0009018	LOC6899894|XP_033237063.1|DPSE	LOC108020403|XP_016944178.1|DSUZ
OG0009019	LOC4811780|XP_033237294.1|DPSE	LOC108020336|XP_016943960.1|DSUZ
OG0009020	LOC6897048|XP_003736396.2|DPSE	LOC108006405|XP_036673292.1|DSUZ
OG0009021	LOC4802312|XP_001359253.4|DPSE	LOC108013796|XP_036674884.1|DSUZ
OG0009022	LOC4801422|XP_001358518.2|DPSE	LOC108005691|XP_036673928.1|DSUZ
OG0009023	LOC4801248|XP_001358371.2|DPSE	LOC108020155|XP_016943745.2|DSUZ
OG0009024	LOC4800436|XP_015038515.2|DPSE	LOC108011528|XP_016932180.1|DSUZ
OG0009025	LOC6896924|XP_002137109.3|DPSE	LOC108018376|XP_036672591.1|DSUZ
OG0009026	LOC6897320|XP_033240222.1|DPSE	LOC108020668|XP_036673348.1|DSUZ
OG0009027	LOC4803754|XP_003736954.3|DPSE	LOC108019804|XP_016943302.1|DSUZ
OG0009028	LOC4812235|XP_001352609.1|DPSE	LOC108013158|XP_016934341.1|DSUZ
OG0009029	LOC4817897|XP_001357202.1|DPSE	LOC108011042|XP_016931584.1|DSUZ
OG0009030	LOC4817601|XP_001357003.3|DPSE	LOC108021179|XP_016945250.1|DSUZ
OG0009031	LOC4802938|XP_001359753.1|DPSE	LOC108017117|XP_016939566.1|DSUZ
OG0009032	LOC4802937|XP_001359752.2|DPSE	LOC108017120|XP_016939570.1|DSUZ
OG0009033	LOC4816439|XP_001355913.3|DPSE	LOC108011968|XP_016932718.1|DSUZ
OG0009034	LOC4816471|XP_001356012.3|DPSE	LOC108021443|XP_016945652.2|DSUZ
OG0009035	LOC4817311|XP_001356349.3|DPSE	LOC108009656|XP_016929668.1|DSUZ
OG0009036	LOC4805134|XP_001361588.5|DPSE	LOC108009731|XP_016929803.1|DSUZ
OG0009037	LOC4817330|XP_001356767.4|DPSE	LOC108020792|XP_016944663.1|DSUZ
OG0009038	LOC6897045|XP_002137230.2|DPSE	LOC108014824|XP_016936511.2|DSUZ
OG0009039	LOC4802334|XP_001359272.3|DPSE	LOC108014570|XP_016936212.2|DSUZ
OG0009040	LOC26534446|XP_033233693.1|DPSE	LOC108009681|XP_016929708.1|DSUZ
OG0009041	LOC4801004|XP_001358178.3|DPSE	LOC108014141|XP_036672617.1|DSUZ
OG0009042	LOC4817043|XP_001356726.1|DPSE	LOC108005357|XP_016924095.2|DSUZ
OG0009043	LOC4816134|XP_001355819.3|DPSE	LOC108005626|XP_016924429.1|DSUZ
OG0009044	LOC4816528|XP_001355961.1|DPSE	LOC108016968|XP_016939400.1|DSUZ
OG0009045	LOC6897552|XP_033241178.1|DPSE	LOC108016011|XP_036674988.1|DSUZ
OG0009046	LOC4811944|XP_015043947.2|DPSE	LOC108007765|XP_016927010.2|DSUZ
OG0009047	LOC4803450|XP_015039082.1|DPSE	LOC108017742|XP_016940341.1|DSUZ
OG0009048	LOC4817946|XP_001357322.2|DPSE	LOC108017057|XP_016939507.1|DSUZ
OG0009049	LOC4802890|XP_001359718.1|DPSE	LOC108014555|XP_016936188.1|DSUZ
OG0009050	LOC4816759|XP_001356232.2|DPSE	LOC108016257|XP_016938371.1|DSUZ
OG0009051	LOC4804496|XP_001361052.2|DPSE	LOC108017898|XP_016940557.1|DSUZ
OG0009052	LOC4802994|XP_001359802.3|DPSE	LOC108011789|XP_036675110.1|DSUZ
OG0009053	LOC4802162|XP_015037646.2|DPSE	LOC108020615|XP_036673285.1|DSUZ
OG0009054	LOC4802586|XP_001359479.3|DPSE	LOC108019279|XP_036673853.1|DSUZ
OG0009055	LOC4811692|XP_001352274.3|DPSE	LOC108013394|XP_016934738.1|DSUZ
OG0009056	LOC4816141|XP_001355780.3|DPSE	LOC108009078|XP_016928617.1|DSUZ
OG0009057	LOC4812422|XP_033239540.1|DPSE	LOC108012858|XP_016933814.1|DSUZ
OG0009058	LOC26533170|XP_033237178.1|DPSE	LOC108020352|XP_036673235.1|DSUZ
OG0009059	LOC4813129|XP_015043169.2|DPSE	LOC108007405|XP_036671314.1|DSUZ
OG0009060	LOC6897746|XP_002137851.3|DPSE	LOC108014709|XP_036674276.1|DSUZ
OG0009061	LOC6898582|XP_015040075.2|DPSE	LOC108009659|XP_016929669.1|DSUZ
OG0009062	LOC4803803|XP_001360461.3|DPSE	LOC108009089|XP_016928635.1|DSUZ
OG0009063	LOC4817386|XP_015036011.1|DPSE	LOC108021090|XP_016945102.1|DSUZ
OG0009064	LOC4804988|XP_001361460.2|DPSE	LOC108009694|XP_016929732.1|DSUZ
OG0009065	LOC4800541|XP_002137001.3|DPSE	LOC108015826|XP_036674384.1|DSUZ
OG0009066	LOC4812171|XP_001352602.3|DPSE	LOC108012497|XP_016933395.1|DSUZ
OG0009067	LOC4812444|XP_015043809.2|DPSE	LOC108007449|XP_036671666.1|DSUZ
OG0009068	LOC4804904|XP_001361389.2|DPSE	LOC108017834|XP_016940476.1|DSUZ
OG0009069	LOC4817754|XP_033235973.1|DPSE	LOC108005747|XP_016924567.1|DSUZ
OG0009070	LOC4804365|XP_033234426.1|DPSE	LOC108009970|XP_016930221.1|DSUZ
OG0009071	LOC4802419|XP_003736732.2|DPSE	LOC118877895|XP_036674234.1|DSUZ
OG0009072	LOC4802982|XP_001359791.3|DPSE	LOC108013817|XP_016935283.2|DSUZ
OG0009073	LOC4803082|XP_015038273.2|DPSE	LOC108015575|XP_036672764.1|DSUZ
OG0009074	LOC6899285|XP_002136240.2|DPSE	LOC108011674|XP_036674195.1|DSUZ
OG0009075	LOC4802515|XP_001359423.3|DPSE	LOC108005939|XP_016924854.1|DSUZ
OG0009076	LOC4803024|XP_001359826.5|DPSE	LOC108018527|XP_016941568.2|DSUZ
OG0009077	LOC4802459|XP_001359376.4|DPSE	LOC108013797|XP_036674923.1|DSUZ, LOC118878006|XP_036674922.1|DSUZ
OG0009078	LOC4803154|XP_001359944.5|DPSE	LOC108006045|XP_016924978.1|DSUZ
OG0009079	LOC4802539|XP_001359440.5|DPSE	LOC108011520|XP_036674016.1|DSUZ
OG0009080	LOC6897562|XP_002137707.1|DPSE	LOC108014556|XP_036673328.1|DSUZ
OG0009081	LOC4802214|XP_001359182.2|DPSE	LOC108016311|XP_016938434.1|DSUZ
OG0009082	LOC4802871|XP_001359702.3|DPSE	LOC108014813|XP_036673485.1|DSUZ
OG0009083	LOC6901818|XP_002134486.3|DPSE	LOC108004741|XP_016923256.2|DSUZ
OG0009084	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE	LOC108010938|XP_036674655.1|DSUZ
OG0009085	LOC4803137|XP_001359929.3|DPSE	LOC108006013|XP_036674450.1|DSUZ
OG0009086	LOC6897776|XP_015038054.2|DPSE	LOC108011663|XP_016932349.1|DSUZ
OG0009087	LOC4800688|XP_001357914.1|DPSE	LOC108017461|XP_036674317.1|DSUZ
OG0009088	LOC4800373|XP_001357661.3|DPSE	LOC108017264|XP_016939767.2|DSUZ
OG0009089	LOC6901905|XP_002133440.1|DPSE	LOC108011211|XP_016931793.1|DSUZ, LOC108005198|XP_016923872.1|DSUZ
OG0009090	LOC4800242|XP_001357650.2|DPSE	LOC108015491|XP_036675578.1|DSUZ
OG0009091	LOC4802765|XP_001359626.3|DPSE	LOC108011594|XP_016932251.1|DSUZ
OG0009092	LOC4801353|XP_001358463.5|DPSE	LOC108013854|XP_016935331.1|DSUZ, LOC108016063|XP_036675135.1|DSUZ
OG0009093	LOC6897163|XP_033232735.1|DPSE	LOC108020241|XP_016943850.2|DSUZ, LOC118876770|XP_036677509.1|DSUZ
OG0009094	LOC4800493|XP_015038573.2|DPSE	LOC108007554|XP_016926734.1|DSUZ
OG0009095	LOC4800491|XP_015038501.2|DPSE	LOC118877917|XP_036674367.1|DSUZ
OG0009096	LOC4800751|XP_001357968.4|DPSE	LOC108006369|XP_016925379.2|DSUZ
OG0009097	LOC4800750|XP_001357967.4|DPSE	LOC108006368|XP_016925378.2|DSUZ
OG0009098	LOC4800743|XP_003736301.3|DPSE	LOC108006357|XP_036675366.1|DSUZ
OG0009099	LOC4800265|XP_001357628.2|DPSE	LOC108015459|XP_036675526.1|DSUZ
OG0009100	LOC4816511|XP_001356015.2|DPSE	LOC108011747|XP_016932465.1|DSUZ
OG0009101	LOC4817624|XP_001357023.4|DPSE	LOC108011382|XP_016931994.1|DSUZ
OG0009102	LOC4817303|XP_001356668.2|DPSE	LOC108021570|XP_016945839.1|DSUZ
OG0009103	LOC4817374|XP_001356683.3|DPSE	LOC108006217|XP_016925147.1|DSUZ
OG0009104	LOC6902962|XP_002132688.2|DPSE	LOC108006026|XP_016924961.1|DSUZ
OG0009105	LOC4816566|XP_001355905.2|DPSE	LOC108011957|XP_016932705.1|DSUZ
OG0009106	LOC4817533|XP_001356947.2|DPSE	LOC108021627|XP_016945923.1|DSUZ
OG0009107	LOC4817928|XP_001357440.2|DPSE	LOC108021571|XP_016945842.1|DSUZ
OG0009108	LOC4803314|XP_001360078.2|DPSE	LOC108007008|XP_016926103.1|DSUZ
OG0009109	LOC4816863|XP_001356756.4|DPSE	LOC108007931|XP_016927194.1|DSUZ
OG0009110	LOC4816805|XP_001356450.1|DPSE	LOC108020983|XP_016944931.1|DSUZ
OG0009111	LOC6900043|XP_033238672.1|DPSE	LOC108020204|XP_036670735.1|DSUZ
OG0009112	LOC4817379|XP_001356430.4|DPSE	LOC108020760|XP_016944630.1|DSUZ
OG0009113	LOC4816741|XP_001356051.2|DPSE	LOC108007402|XP_016926548.1|DSUZ
OG0009114	LOC4818113|XP_001357461.4|DPSE	LOC108005885|XP_036668716.1|DSUZ
OG0009115	LOC6903330|XP_002132211.1|DPSE	LOC108018581|XP_016941628.1|DSUZ, LOC108018799|XP_016941874.2|DSUZ
OG0009116	LOC6902661|XP_002133177.1|DPSE	LOC108011859|XP_016932591.1|DSUZ
OG0009117	LOC4816474|XP_033236602.1|DPSE	LOC108007732|XP_016926977.1|DSUZ
OG0009118	LOC4815080|XP_033239547.1|DPSE	LOC108016550|XP_016938713.1|DSUZ
OG0009119	LOC4816588|XP_001356220.3|DPSE	LOC108008178|XP_016927462.1|DSUZ
OG0009120	LOC4812741|XP_033237414.1|DPSE	LOC108012250|XP_016933038.1|DSUZ
OG0009121	LOC4804055|XP_001360676.2|DPSE	LOC108017797|XP_016940430.1|DSUZ
OG0009122	LOC4804471|XP_001361029.2|DPSE	LOC108008628|XP_016927998.1|DSUZ
OG0009123	LOC4804420|XP_001360987.1|DPSE	LOC108010118|XP_016930432.1|DSUZ
OG0009124	LOC4817930|XP_001357382.2|DPSE	LOC108009330|XP_016929099.1|DSUZ
OG0009125	LOC6898098|XP_002138180.1|DPSE	LOC108017751|XP_016940353.1|DSUZ
OG0009126	LOC4804111|XP_001360724.2|DPSE	LOC108008587|XP_016927955.1|DSUZ
OG0009127	LOC4805447|XP_001361847.2|DPSE	LOC108010126|XP_016930442.1|DSUZ
OG0009128	LOC4803488|XP_001360205.2|DPSE	LOC108017865|XP_016940513.1|DSUZ
OG0009129	LOC4803369|XP_001360100.2|DPSE	LOC108019719|XP_016943119.1|DSUZ
OG0009130	LOC4805004|XP_015040355.2|DPSE	LOC108019815|XP_016943314.1|DSUZ
OG0009131	LOC4805008|XP_001361478.1|DPSE	LOC108009930|XP_016930160.1|DSUZ
OG0009132	LOC4803547|XP_001360255.4|DPSE	LOC108009328|XP_016929090.1|DSUZ
OG0009133	LOC4803344|XP_001360122.3|DPSE	LOC108019693|XP_016943076.1|DSUZ
OG0009134	LOC4805727|XP_033233742.1|DPSE	LOC108017917|XP_016940575.1|DSUZ
OG0009135	LOC6898524|XP_002138565.3|DPSE	LOC108010312|XP_016930693.1|DSUZ
OG0009136	LOC4805422|XP_015040642.2|DPSE	LOC108008572|XP_016927935.1|DSUZ
OG0009137	LOC26532645|XP_033234039.1|DPSE	LOC108009830|XP_016930006.1|DSUZ
OG0009138	LOC4804271|XP_001360853.3|DPSE	LOC108008780|XP_016928167.1|DSUZ
OG0009139	LOC4805443|XP_001361844.1|DPSE	LOC108008361|XP_016927687.1|DSUZ
OG0009140	LOC4804734|XP_001361247.3|DPSE	LOC108008614|XP_016927984.1|DSUZ
OG0009141	LOC6898100|XP_002138182.1|DPSE	LOC108017767|XP_016940373.1|DSUZ
OG0009142	LOC4803480|XP_001360198.2|DPSE	LOC108018079|XP_016940970.1|DSUZ
OG0009143	LOC4803827|XP_001360481.3|DPSE	LOC108008880|XP_016928274.1|DSUZ
OG0009144	LOC26533240|XP_015039375.2|DPSE	LOC108008789|XP_016928174.1|DSUZ
OG0009145	LOC4805270|XP_001361695.1|DPSE	LOC108008740|XP_016928127.1|DSUZ
OG0009146	LOC4805155|XP_001361605.1|DPSE	LOC108019873|XP_016943432.1|DSUZ
OG0009147	LOC6899101|XP_002139018.3|DPSE	LOC108008758|XP_016928145.1|DSUZ
OG0009148	LOC4804005|XP_001360636.4|DPSE	LOC108019897|XP_016943469.1|DSUZ
OG0009149	LOC4804942|XP_001361423.3|DPSE	LOC108008110|XP_016927388.1|DSUZ
OG0009150	LOC6898467|XP_002138510.2|DPSE	LOC108019736|XP_036669854.1|DSUZ
OG0009151	LOC4805102|XP_001361560.2|DPSE	LOC108010270|XP_016930621.1|DSUZ
