Orthogroup	DPSE.longest_only	ASTE.longest_only
OG0007774	LOC4813198|XP_001353254.3|DPSE	LOC118516954|XP_035918680.1|ASTE
OG0007775	LOC4814475|XP_001354825.3|DPSE	LOC118511535|XP_035910624.1|ASTE
OG0007776	LOC4814384|XP_001354351.2|DPSE	LOC118510436|XP_035908150.1|ASTE
OG0007777	LOC4815319|XP_001354599.3|DPSE	LOC118517124|XP_035918914.1|ASTE
OG0007778	LOC4815767|XP_001355628.2|DPSE	LOC118502968|XP_035891626.1|ASTE
OG0007779	LOC4812399|XP_001352565.3|DPSE	LOC118504490|XP_035894906.1|ASTE
OG0007780	LOC6901266|XP_002133967.1|DPSE	LOC118504611|XP_035895184.1|ASTE
OG0007781	LOC6901909|XP_015040980.2|DPSE	LOC118506008|XP_035898490.1|ASTE
OG0007782	LOC4815107|XP_001355214.2|DPSE	LOC118506062|XP_035898612.1|ASTE
OG0007783	LOC4814900|XP_001355099.4|DPSE	LOC118507058|XP_035900917.1|ASTE
OG0007784	LOC4802745|XP_001359608.2|DPSE	LOC118515536|XP_035917927.1|ASTE
OG0007785	LOC4814613|XP_001355188.4|DPSE	LOC118503936|XP_035893699.1|ASTE
OG0007786	LOC4817197|XP_001356417.4|DPSE	LOC118505606|XP_035897530.1|ASTE
OG0007787	LOC4800283|XP_001357622.4|DPSE	LOC118505604|XP_035897526.1|ASTE
OG0007788	LOC4801671|XP_001358723.2|DPSE	LOC118505579|XP_035897428.1|ASTE
OG0007790	LOC4801254|XP_033233049.1|DPSE	LOC118508467|XP_035904163.1|ASTE
OG0007792	LOC4814624|XP_001354936.2|DPSE	LOC118502871|XP_035891472.1|ASTE
OG0007793	LOC13036434|XP_003736928.2|DPSE	LOC118504373|XP_035894673.1|ASTE
OG0007794	LOC4815667|XP_015041174.2|DPSE	LOC118503566|XP_035892873.1|ASTE
OG0007795	LOC4816015|XP_001355271.1|DPSE	LOC118505245|XP_035896689.1|ASTE
OG0007796	LOC4802116|XP_001359097.2|DPSE	LOC118507549|XP_035902023.1|ASTE
OG0007797	LOC4800404|XP_015038763.1|DPSE	LOC118506814|XP_035900380.1|ASTE
OG0007798	LOC6896740|XP_002136947.2|DPSE	LOC118506815|XP_035900392.1|ASTE
OG0007799	LOC4801660|XP_001358712.2|DPSE	LOC118506793|XP_035900305.1|ASTE
OG0007800	LOC4801478|XP_001358563.2|DPSE	LOC118502911|XP_035891527.1|ASTE
OG0007802	LOC6896825|XP_002137028.1|DPSE	LOC118508308|XP_035903859.1|ASTE
OG0007803	LOC4801339|XP_001358450.5|DPSE	LOC118502852|XP_035891449.1|ASTE
OG0007804	LOC4815151|XP_033240451.1|DPSE	LOC118502843|XP_035891427.1|ASTE
OG0007805	LOC4815078|XP_001354872.1|DPSE	LOC118502831|XP_035891399.1|ASTE
OG0007806	LOC4815077|XP_001354871.3|DPSE	LOC118502825|XP_035891394.1|ASTE
OG0007808	LOC4811821|XP_033232511.1|DPSE	LOC118504652|XP_035895312.1|ASTE
OG0007809	LOC4814580|XP_001354944.2|DPSE	LOC118504976|XP_035896011.1|ASTE
OG0007810	LOC4817991|XP_001357329.2|DPSE	LOC118504972|XP_035895998.1|ASTE
OG0007811	LOC4801032|XP_015038688.2|DPSE	LOC118504967|XP_035895984.1|ASTE
OG0007812	LOC4815075|XP_001354983.1|DPSE	LOC118507889|XP_035903021.1|ASTE
OG0007813	LOC4801288|XP_001358408.3|DPSE	LOC118505554|XP_035897400.1|ASTE
OG0007814	LOC4814612|XP_001355187.1|DPSE	LOC118502889|XP_035891500.1|ASTE
OG0007815	LOC4815146|XP_001354931.1|DPSE	LOC118503030|XP_035891753.1|ASTE
OG0007816	LOC4813966|XP_001354125.1|DPSE	LOC118506922|XP_035900612.1|ASTE
OG0007817	LOC4801481|XP_001358566.3|DPSE	LOC118506901|XP_035900577.1|ASTE
OG0007818	LOC6897336|XP_002137489.2|DPSE	LOC118505794|XP_035898020.1|ASTE
OG0007819	LOC26533210|XP_033239670.1|DPSE	LOC118502894|XP_035891507.1|ASTE
OG0007820	LOC6896888|XP_015038859.2|DPSE	LOC118505199|XP_035896564.1|ASTE
OG0007821	LOC4800414|XP_001357693.1|DPSE	LOC118505635|XP_035897603.1|ASTE
OG0007822	LOC4800413|XP_033241841.1|DPSE	LOC118505632|XP_035897599.1|ASTE
OG0007823	LOC6896744|XP_002136951.3|DPSE	LOC118505629|XP_035897595.1|ASTE
OG0007824	LOC4800476|XP_001357744.3|DPSE	LOC118505623|XP_035897579.1|ASTE
OG0007826	LOC4800637|XP_001357874.3|DPSE	LOC118502957|XP_035891613.1|ASTE
OG0007827	LOC4815913|XP_001355252.1|DPSE	LOC118507847|XP_035902872.1|ASTE
OG0007828	LOC4813423|XP_001353863.2|DPSE	LOC118511564|XP_035910696.1|ASTE
OG0007829	LOC4802737|XP_001359599.5|DPSE	LOC118507904|XP_035903052.1|ASTE
OG0007830	LOC4801450|XP_001358544.4|DPSE	LOC118504293|XP_035894482.1|ASTE
OG0007831	LOC4815788|XP_033238204.1|DPSE	LOC118505242|XP_035896685.1|ASTE
OG0007833	LOC4814477|XP_015041435.1|DPSE	LOC118505191|XP_035896547.1|ASTE
OG0007834	LOC6897459|XP_002137608.3|DPSE	LOC118508311|XP_035903864.1|ASTE
OG0007837	LOC4801897|XP_001358918.3|DPSE	LOC118502945|XP_035891588.1|ASTE
OG0007838	LOC4801905|XP_001358925.2|DPSE	LOC118502936|XP_035891578.1|ASTE
OG0007839	LOC4814842|XP_001354930.1|DPSE	LOC118507508|XP_035901941.1|ASTE
OG0007840	LOC4800271|XP_001357620.3|DPSE	LOC118507571|XP_035902099.1|ASTE
OG0007841	LOC4800974|XP_001358155.4|DPSE	LOC118506362|XP_035899270.1|ASTE
OG0007844	LOC6898647|XP_033234010.1|DPSE	LOC118507473|XP_035901870.1|ASTE
OG0007845	LOC4801263|XP_015037118.2|DPSE	LOC118507482|XP_035901890.1|ASTE
OG0007846	LOC6901184|XP_002133885.2|DPSE	LOC118507465|XP_035901853.1|ASTE
OG0007847	LOC4801768|XP_001358809.1|DPSE	LOC118508586|XP_035904384.1|ASTE
OG0007848	LOC6897334|XP_002137487.1|DPSE	LOC118502953|XP_035891603.1|ASTE
OG0007849	LOC6897241|XP_002137412.1|DPSE	LOC118502958|XP_035891614.1|ASTE
OG0007850	LOC4801515|XP_001358594.3|DPSE	LOC118502951|XP_035891600.1|ASTE
OG0007851	LOC6897075|XP_002137259.1|DPSE	LOC118502972|XP_035891635.1|ASTE
OG0007852	LOC4800817|XP_001358023.4|DPSE	LOC118502998|XP_035891699.1|ASTE
OG0007853	LOC6896836|XP_002137039.2|DPSE	LOC118503117|XP_035891955.1|ASTE
OG0007854	LOC4801784|XP_001358821.1|DPSE	LOC118503375|XP_035892468.1|ASTE
OG0007855	LOC4800770|XP_001357985.4|DPSE	LOC118504386|XP_035894687.1|ASTE
OG0007856	LOC4801774|XP_033232487.1|DPSE	LOC118504395|XP_035894694.1|ASTE
OG0007857	LOC4800575|XP_033241698.1|DPSE	LOC118505243|XP_035896686.1|ASTE, LOC118517171|XP_035918966.1|ASTE
OG0007858	LOC4817065|XP_015036038.2|DPSE	LOC118503274|XP_035892240.1|ASTE
OG0007859	LOC4815093|XP_001354923.2|DPSE	LOC118503190|XP_035892064.1|ASTE
OG0007860	LOC4802111|XP_033235978.1|DPSE	LOC118503373|XP_035892463.1|ASTE
OG0007861	LOC6903806|XP_033236221.1|DPSE	LOC118506945|XP_035900655.1|ASTE
OG0007863	LOC4817707|XP_001357086.1|DPSE	LOC118502752|XP_035891211.1|ASTE
OG0007864	LOC4801802|XP_033232564.1|DPSE	LOC118505032|XP_035896147.1|ASTE
OG0007865	LOC4812561|XP_001352776.1|DPSE	LOC118505081|XP_035896263.1|ASTE
OG0007866	LOC4801049|XP_001358212.3|DPSE	LOC118504423|XP_035894753.1|ASTE
OG0007867	LOC4800616|XP_003736275.1|DPSE	LOC118503275|XP_035892242.1|ASTE
OG0007868	LOC4801376|XP_001358480.2|DPSE	LOC118502862|XP_035891463.1|ASTE
OG0007869	LOC4814942|XP_033240957.1|DPSE	LOC118513436|XP_035915066.1|ASTE
OG0007870	LOC4812944|XP_001354020.2|DPSE	LOC118511493|XP_035910544.1|ASTE
OG0007871	LOC4814790|XP_001355194.4|DPSE	LOC118513128|XP_035914438.1|ASTE
OG0007872	LOC4812286|XP_033240557.1|DPSE	LOC118511492|XP_035910536.1|ASTE
OG0007873	LOC6900082|XP_002135440.1|DPSE	LOC118514269|XP_035916903.1|ASTE
OG0007874	LOC4814969|XP_001355132.3|DPSE	LOC118508900|XP_035904652.1|ASTE
OG0007875	LOC4805331|XP_004444450.3|DPSE	LOC118510148|XP_035907535.1|ASTE
OG0007876	LOC6901456|XP_033240955.1|DPSE	LOC118509096|XP_035905141.1|ASTE
OG0007877	LOC4815459|XP_033239812.1|DPSE	LOC118510075|XP_035907362.1|ASTE
OG0007878	LOC4804425|XP_015039943.1|DPSE	LOC118512965|XP_035914084.1|ASTE
OG0007879	LOC4813295|XP_033238307.1|DPSE	LOC118510137|XP_035907509.1|ASTE
OG0007880	LOC4814435|XP_001354510.2|DPSE	LOC118512103|XP_035911967.1|ASTE
OG0007881	LOC4812087|XP_033239018.1|DPSE	LOC118509121|XP_035905198.1|ASTE
OG0007882	LOC4812523|XP_001352420.1|DPSE	LOC118509424|XP_035905905.1|ASTE
OG0007883	LOC6899934|XP_015043553.1|DPSE	LOC118509422|XP_035905887.1|ASTE
OG0007884	LOC6900159|XP_002135498.3|DPSE	LOC118509531|XP_035906144.1|ASTE
OG0007885	LOC4805330|XP_001361748.3|DPSE	LOC118509896|XP_035907037.1|ASTE
OG0007886	LOC4817826|XP_015035385.2|DPSE	LOC118511425|XP_035910403.1|ASTE
OG0007887	LOC6899933|XP_002135301.1|DPSE	LOC118512839|XP_035913785.1|ASTE
OG0007888	LOC4813146|XP_001353437.1|DPSE	LOC118512875|XP_035913861.1|ASTE
OG0007889	LOC4813992|XP_001354189.1|DPSE	LOC118512877|XP_035913863.1|ASTE
OG0007890	LOC4814128|XP_015042414.1|DPSE	LOC118510371|XP_035907988.1|ASTE
OG0007891	LOC4800950|XP_001358133.3|DPSE	LOC118510484|XP_035908257.1|ASTE
OG0007892	LOC4804847|XP_001361341.2|DPSE	LOC118511378|XP_035910266.1|ASTE
OG0007893	LOC4804469|XP_001361027.3|DPSE	LOC118509642|XP_035906442.1|ASTE
OG0007894	LOC6900909|XP_033241315.1|DPSE	LOC118514443|XP_035917245.1|ASTE
OG0007895	LOC4812633|XP_001352510.4|DPSE	LOC118514442|XP_035917236.1|ASTE
OG0007896	LOC4812489|XP_001352757.2|DPSE	LOC118512803|XP_035913636.1|ASTE
OG0007897	LOC4813647|XP_001353393.2|DPSE	LOC118509690|XP_035906639.1|ASTE
OG0007898	LOC4813623|XP_001354045.3|DPSE	LOC118513063|XP_035914305.1|ASTE
OG0007899	LOC6900502|XP_033237390.1|DPSE	LOC118512663|XP_035913305.1|ASTE
OG0007900	LOC6898161|XP_015039213.1|DPSE	LOC118514345|XP_035917057.1|ASTE
OG0007901	LOC4812715|XP_001353094.3|DPSE	LOC118512259|XP_035912316.1|ASTE
OG0007902	LOC4815422|XP_001355611.2|DPSE	LOC118505249|XP_035896695.1|ASTE
OG0007903	LOC4811987|XP_001352530.3|DPSE	LOC118514208|XP_035916794.1|ASTE
OG0007904	LOC4813075|XP_001353226.3|DPSE	LOC118514198|XP_035916780.1|ASTE
OG0007905	LOC4817102|XP_001356875.3|DPSE	LOC118512611|XP_035913177.1|ASTE
OG0007906	LOC6900666|XP_002135032.2|DPSE	LOC118511891|XP_035911412.1|ASTE
OG0007907	LOC6900990|XP_002134686.1|DPSE	LOC118510306|XP_035907828.1|ASTE
OG0007908	LOC4814142|XP_001354279.3|DPSE	LOC118510309|XP_035907839.1|ASTE
OG0007909	LOC4815074|XP_001354536.4|DPSE	LOC118512304|XP_035912428.1|ASTE
OG0007910	LOC4812352|XP_001352923.3|DPSE	LOC118511553|XP_035910675.1|ASTE
OG0007911	LOC4811977|XP_001352418.1|DPSE	LOC118508854|XP_035904500.1|ASTE
OG0007912	LOC4812302|XP_001352414.2|DPSE	LOC118508856|XP_035904502.1|ASTE
OG0007913	LOC4812014|XP_001352417.2|DPSE	LOC118508858|XP_035904505.1|ASTE
OG0007914	LOC4812779|XP_015042708.2|DPSE	LOC118510585|XP_035908474.1|ASTE
OG0007915	LOC4812676|XP_001353060.2|DPSE	LOC118511818|XP_035911251.1|ASTE
OG0007916	LOC4818054|XP_001357214.3|DPSE	LOC118511863|XP_035911336.1|ASTE
OG0007917	LOC6898510|XP_002138551.1|DPSE	LOC118513175|XP_035914528.1|ASTE
OG0007918	LOC4803447|XP_001360169.3|DPSE	LOC118512912|XP_035913949.1|ASTE
OG0007919	LOC4804858|XP_001361350.3|DPSE	LOC118511960|XP_035911575.1|ASTE
OG0007920	LOC4805290|XP_001361712.4|DPSE	LOC118511981|XP_035911613.1|ASTE
OG0007921	LOC4805020|XP_001361490.2|DPSE	LOC118511980|XP_035911612.1|ASTE
OG0007922	LOC4802599|XP_033232294.1|DPSE	LOC118510958|XP_035909310.1|ASTE
OG0007923	LOC4814696|XP_033237355.1|DPSE	LOC118511934|XP_035911514.1|ASTE
OG0007924	LOC4804765|XP_015040189.1|DPSE	LOC118511977|XP_035911606.1|ASTE
OG0007925	LOC4803566|XP_001360273.3|DPSE	LOC118512244|XP_035912281.1|ASTE
OG0007926	LOC4805660|XP_001362022.1|DPSE	LOC118507077|XP_035900952.1|ASTE
OG0007927	LOC4818041|XP_033235193.1|DPSE	LOC118505154|XP_035896435.1|ASTE
OG0007928	LOC4816103|XP_015036953.2|DPSE	LOC118504542|XP_035895029.1|ASTE
OG0007929	LOC4816114|XP_001355767.3|DPSE	LOC118504330|XP_035894554.1|ASTE
OG0007930	LOC6898564|XP_002138584.2|DPSE	LOC118505099|XP_035896295.1|ASTE
OG0007931	LOC4816232|XP_001355853.2|DPSE	LOC118513926|XP_035916187.1|ASTE
OG0007932	LOC4815128|XP_033239281.1|DPSE	LOC118512713|XP_035913443.1|ASTE
OG0007933	LOC4802070|XP_001359063.3|DPSE	LOC118512717|XP_035913449.1|ASTE
OG0007934	LOC6903324|XP_002132205.1|DPSE	LOC118511742|XP_035911085.1|ASTE
OG0007935	LOC4816743|XP_001356142.3|DPSE	LOC118511738|XP_035911081.1|ASTE
OG0007936	LOC6903648|XP_033235779.1|DPSE	LOC118513856|XP_035916048.1|ASTE
OG0007937	LOC6902986|XP_002132708.1|DPSE	LOC118511118|XP_035909736.1|ASTE
OG0007938	LOC6898813|XP_002138787.2|DPSE	LOC118511083|XP_035909656.1|ASTE
OG0007939	LOC4817472|XP_001356490.4|DPSE	LOC118511082|XP_035909655.1|ASTE
OG0007940	LOC6902849|XP_015035870.2|DPSE	LOC118511072|XP_035909623.1|ASTE
OG0007941	LOC4811771|XP_001352340.3|DPSE	LOC118513586|XP_035915448.1|ASTE
OG0007942	LOC6899788|XP_033240620.1|DPSE	LOC118510629|XP_035908561.1|ASTE
OG0007943	LOC4816199|XP_001355757.4|DPSE	LOC118510615|XP_035908525.1|ASTE
OG0007944	LOC4812063|XP_001352416.3|DPSE	LOC118511209|XP_035909885.1|ASTE
OG0007945	LOC4816723|XP_001356043.3|DPSE	LOC118513538|XP_035915304.1|ASTE
OG0007946	LOC4803517|XP_001360230.4|DPSE	LOC118513540|XP_035915306.1|ASTE
OG0007947	LOC4816222|XP_001355753.3|DPSE	LOC118513920|XP_035916176.1|ASTE
OG0007948	LOC4816733|XP_001356167.4|DPSE	LOC118513659|XP_035915645.1|ASTE
OG0007949	LOC4815054|XP_001355141.3|DPSE	LOC118513545|XP_035915320.1|ASTE
OG0007950	LOC4817448|XP_033236253.1|DPSE	LOC118511092|XP_035909687.1|ASTE
OG0007951	LOC4816682|XP_001355959.1|DPSE	LOC118511113|XP_035909731.1|ASTE
OG0007952	LOC4817687|XP_001357072.3|DPSE	LOC118511120|XP_035909745.1|ASTE
OG0007953	LOC4816235|XP_001355856.3|DPSE	LOC118512642|XP_035913246.1|ASTE
OG0007954	LOC4817987|XP_001357410.2|DPSE	LOC118509045|XP_035905013.1|ASTE
OG0007955	LOC6902771|XP_033235200.1|DPSE	LOC118511152|XP_035909773.1|ASTE
OG0007956	LOC4816206|XP_001355745.2|DPSE	LOC118509131|XP_035905223.1|ASTE
OG0007957	LOC6903316|XP_015035696.2|DPSE	LOC118511646|XP_035910873.1|ASTE
OG0007958	LOC4814498|XP_001354822.2|DPSE	LOC118514023|XP_035916390.1|ASTE
OG0007959	LOC4817200|XP_001356587.3|DPSE	LOC118514022|XP_035916388.1|ASTE
OG0007960	LOC4817773|XP_001357165.3|DPSE	LOC118512900|XP_035913908.1|ASTE
OG0007961	LOC4802415|XP_033241774.1|DPSE	LOC118511644|XP_035910862.1|ASTE
OG0007962	LOC4814717|XP_015041837.1|DPSE	LOC118509268|XP_035905514.1|ASTE
OG0007963	LOC4816350|XP_001356139.1|DPSE	LOC118509070|XP_035905086.1|ASTE
OG0007964	LOC4817829|XP_001357296.3|DPSE	LOC118509075|XP_035905100.1|ASTE
OG0007965	LOC4817865|XP_015035236.2|DPSE	LOC118509039|XP_035904972.1|ASTE
OG0007966	LOC4817508|XP_001356926.1|DPSE	LOC118510999|XP_035909407.1|ASTE
OG0007967	LOC4818199|XP_001357510.4|DPSE	LOC118511015|XP_035909436.1|ASTE
OG0007968	LOC4817644|XP_015036393.1|DPSE	LOC118514157|XP_035916666.1|ASTE
OG0007969	LOC26534315|XP_033236573.1|DPSE	LOC118514126|XP_035916604.1|ASTE
OG0007971	LOC4814628|XP_001354881.2|DPSE	LOC118514703|XP_035917662.1|ASTE
OG0007972	LOC4804277|XP_001360858.1|DPSE	LOC118513366|XP_035914890.1|ASTE
OG0007973	LOC4816833|XP_015036135.2|DPSE	LOC118513336|XP_035914849.1|ASTE
OG0007975	LOC4802052|XP_001359045.3|DPSE	LOC118510648|XP_035908656.1|ASTE
OG0007976	LOC4814218|XP_001354317.3|DPSE	LOC118514672|XP_035917608.1|ASTE
OG0007977	LOC4816654|XP_001355924.2|DPSE	LOC118514653|XP_035917578.1|ASTE
OG0007978	LOC4817158|XP_001356724.1|DPSE	LOC118514657|XP_035917583.1|ASTE
OG0007979	LOC4816604|XP_033236929.1|DPSE	LOC118513593|XP_035915466.1|ASTE
OG0007980	LOC4816687|XP_001356036.1|DPSE	LOC118514566|XP_035917459.1|ASTE
OG0007981	LOC4815659|XP_001355688.2|DPSE	LOC118514568|XP_035917461.1|ASTE
OG0007982	LOC26533298|XP_033236339.1|DPSE	LOC118514512|XP_035917352.1|ASTE
OG0007983	LOC4817342|XP_001356658.3|DPSE	LOC118512598|XP_035913145.1|ASTE
OG0007984	LOC4817913|XP_015035358.2|DPSE	LOC118508804|XP_035904417.1|ASTE
OG0007985	LOC117184109|XP_033236204.1|DPSE	LOC118512632|XP_035913221.1|ASTE
OG0007986	LOC4817256|XP_001356554.3|DPSE	LOC118509828|XP_035906891.1|ASTE
OG0007987	LOC4816290|XP_001355999.3|DPSE	LOC118513266|XP_035914727.1|ASTE
OG0007988	LOC4816409|XP_033236186.1|DPSE	LOC118508960|XP_035904782.1|ASTE
OG0007989	LOC4817762|XP_015035687.1|DPSE	LOC118514036|XP_035916405.1|ASTE
OG0007991	LOC4817474|XP_015036093.2|DPSE	LOC118513629|XP_035915586.1|ASTE
OG0007993	LOC4801123|XP_001358267.3|DPSE	LOC118510878|XP_035909138.1|ASTE
OG0007994	LOC4816979|XP_001356329.2|DPSE	LOC118511235|XP_035909965.1|ASTE
OG0007995	LOC4817940|XP_001357312.3|DPSE	LOC118511703|XP_035911008.1|ASTE
OG0007996	LOC4815373|XP_033239685.1|DPSE	LOC118513624|XP_035915575.1|ASTE
OG0007997	LOC4813767|XP_001353491.2|DPSE	LOC118514127|XP_035916606.1|ASTE
OG0007998	LOC4816927|XP_001356890.4|DPSE	LOC118514077|XP_035916498.1|ASTE
OG0007999	LOC4816497|XP_015036680.1|DPSE	LOC118514117|XP_035916586.1|ASTE
OG0008000	LOC4816498|XP_001356063.3|DPSE	LOC118514106|XP_035916573.1|ASTE
OG0008001	LOC4816499|XP_001355884.1|DPSE	LOC118510708|XP_035908801.1|ASTE
OG0008002	LOC4817178|XP_001356441.1|DPSE	LOC118510669|XP_035908706.1|ASTE
OG0008003	LOC4816571|XP_001355886.3|DPSE	LOC118510665|XP_035908698.1|ASTE
OG0008004	LOC4815124|XP_033238341.1|DPSE	LOC118505760|XP_035897872.1|ASTE
OG0008005	LOC6901478|XP_033241416.1|DPSE	LOC118505763|XP_035897885.1|ASTE
OG0008006	LOC4815304|XP_001354572.3|DPSE	LOC118517027|XP_035918784.1|ASTE, LOC118505745|XP_035897835.1|ASTE
OG0008007	LOC4815358|XP_001354672.3|DPSE	LOC118505743|XP_035897830.1|ASTE
OG0008009	LOC4815355|XP_001354507.4|DPSE	LOC118503508|XP_035892751.1|ASTE
OG0008010	LOC6901730|XP_033239676.1|DPSE	LOC118505613|XP_035897551.1|ASTE
OG0008011	LOC4804212|XP_001360807.2|DPSE	LOC118505618|XP_035897572.1|ASTE
OG0008012	LOC6898686|XP_033234100.1|DPSE	LOC118505619|XP_035897574.1|ASTE
OG0008013	LOC6898713|XP_002138709.3|DPSE	LOC118508357|XP_035903954.1|ASTE
OG0008014	LOC6897558|XP_002137703.3|DPSE	LOC118505644|XP_035897615.1|ASTE
OG0008015	LOC4813297|XP_001353930.4|DPSE	LOC118505180|XP_035896526.1|ASTE
OG0008016	LOC4813357|XP_001353931.2|DPSE	LOC118505255|XP_035896704.1|ASTE
OG0008017	LOC4814427|XP_001354436.3|DPSE	LOC118517527|XP_035919653.1|ASTE
OG0008018	LOC4815526|XP_001355443.3|DPSE	LOC118502504|XP_035890630.1|ASTE
OG0008019	LOC4815182|XP_001354575.3|DPSE	LOC118505824|XP_035898066.1|ASTE
OG0008020	LOC4803067|XP_001359867.4|DPSE	LOC118506175|XP_035898839.1|ASTE
OG0008021	LOC4814904|XP_001354663.4|DPSE	LOC118504251|XP_035894371.1|ASTE
OG0008022	LOC4801137|XP_003736406.3|DPSE	LOC118508344|XP_035903917.1|ASTE
OG0008023	LOC6902192|XP_002133719.2|DPSE	LOC118502757|XP_035891221.1|ASTE
OG0008024	LOC4815576|XP_001355454.3|DPSE	LOC118502762|XP_035891234.1|ASTE
OG0008025	LOC4816092|XP_001355441.2|DPSE	LOC118505537|XP_035897350.1|ASTE
OG0008026	LOC4814730|XP_001354882.2|DPSE	LOC118504621|XP_035895204.1|ASTE
OG0008027	LOC6901801|XP_002134469.2|DPSE	LOC118504618|XP_035895191.1|ASTE
OG0008028	LOC4802241|XP_001359202.1|DPSE	LOC118517541|XP_035919672.1|ASTE
OG0008029	LOC4802169|XP_001359142.2|DPSE	LOC118508346|XP_035903925.1|ASTE
OG0008030	LOC4802525|XP_001359430.2|DPSE	LOC118505341|XP_035896891.1|ASTE
OG0008031	LOC4816737|XP_001356153.1|DPSE	LOC118505345|XP_035896897.1|ASTE
OG0008032	LOC4801117|XP_001358264.3|DPSE	LOC118506610|XP_035899870.1|ASTE
OG0008033	LOC4802377|XP_033239225.1|DPSE	LOC118502677|XP_035891068.1|ASTE
OG0008034	LOC4802597|XP_015037937.2|DPSE	LOC118504950|XP_035895952.1|ASTE
OG0008035	LOC4814445|XP_001354819.3|DPSE	LOC118517582|XP_035919749.1|ASTE
OG0008036	LOC4803045|XP_001359846.3|DPSE	LOC118505224|XP_035896645.1|ASTE
OG0008037	LOC6897901|XP_033232388.1|DPSE	LOC118505159|XP_035896446.1|ASTE
OG0008038	LOC4815692|XP_001355642.3|DPSE	LOC118504647|XP_035895296.1|ASTE
OG0008039	LOC6896787|XP_033237425.1|DPSE	LOC118503624|XP_035893004.1|ASTE
OG0008040	LOC4801979|XP_001358991.4|DPSE	LOC118503655|XP_035893070.1|ASTE
OG0008042	LOC4800833|XP_001358037.2|DPSE	LOC118505493|XP_035897241.1|ASTE
OG0008043	LOC4815677|XP_001355241.3|DPSE	LOC118506673|XP_035900000.1|ASTE
OG0008044	LOC4814831|XP_001354548.4|DPSE	LOC118506664|XP_035899977.1|ASTE
OG0008045	LOC4814438|XP_001355026.2|DPSE	LOC118506656|XP_035899967.1|ASTE
OG0008046	LOC4800532|XP_033237448.1|DPSE	LOC118506647|XP_035899940.1|ASTE
OG0008047	LOC6897520|XP_033241694.1|DPSE	LOC118506578|XP_035899827.1|ASTE
OG0008048	LOC4800530|XP_001357794.1|DPSE	LOC118506574|XP_035899809.1|ASTE
OG0008049	LOC6897521|XP_002137670.3|DPSE	LOC118506576|XP_035899815.1|ASTE
OG0008050	LOC4802673|XP_001359543.2|DPSE	LOC118506568|XP_035899785.1|ASTE
OG0008051	LOC4801352|XP_001358461.2|DPSE	LOC118506567|XP_035899784.1|ASTE
OG0008052	LOC4802339|XP_001359276.3|DPSE	LOC118503673|XP_035893107.1|ASTE
OG0008053	LOC6899768|XP_002135775.2|DPSE	LOC118504985|XP_035896035.1|ASTE
OG0008054	LOC4815417|XP_001355262.1|DPSE	LOC118506338|XP_035899211.1|ASTE
OG0008055	LOC4815303|XP_001354883.4|DPSE	LOC118506334|XP_035899202.1|ASTE
OG0008056	LOC4815603|XP_001355434.2|DPSE	LOC118502601|XP_035890858.1|ASTE
OG0008057	LOC6897434|XP_015037555.2|DPSE	LOC118504300|XP_035894491.1|ASTE
OG0008058	LOC4801947|XP_015037491.2|DPSE	LOC118504337|XP_035894590.1|ASTE
OG0008059	LOC4802677|XP_001359547.3|DPSE	LOC118505248|XP_035896694.1|ASTE
OG0008060	LOC4803151|XP_001359941.3|DPSE	LOC118504630|XP_035895241.1|ASTE
OG0008061	LOC4814451|XP_001354530.2|DPSE	LOC118507655|XP_035902324.1|ASTE
OG0008062	LOC4815038|XP_001355201.1|DPSE	LOC118507657|XP_035902325.1|ASTE
OG0008063	LOC4800832|XP_001358036.4|DPSE	LOC118508544|XP_035904320.1|ASTE
OG0008064	LOC4814663|XP_015041978.1|DPSE	LOC118505732|XP_035897813.1|ASTE
OG0008065	LOC4815509|XP_001355391.3|DPSE	LOC118504358|XP_035894643.1|ASTE
OG0008066	LOC4815414|XP_001355284.4|DPSE	LOC118506826|XP_035900415.1|ASTE
OG0008067	LOC6901416|XP_002134102.2|DPSE	LOC118517557|XP_035919692.1|ASTE
OG0008068	LOC4814848|XP_001355078.3|DPSE	LOC118505350|XP_035896911.1|ASTE
OG0008069	LOC6897127|XP_015037117.2|DPSE	LOC118502779|XP_035891269.1|ASTE
OG0008070	LOC4800529|XP_015038645.2|DPSE	LOC118506920|XP_035900609.1|ASTE
OG0008071	LOC4815232|XP_033238306.1|DPSE	LOC118504773|XP_035895595.1|ASTE
OG0008072	LOC4815424|XP_001355486.3|DPSE	LOC118506544|XP_035899728.1|ASTE
OG0008073	LOC4814784|XP_033237457.1|DPSE	LOC118506539|XP_035899706.1|ASTE
OG0008074	LOC4815342|XP_001354715.2|DPSE	LOC118506532|XP_035899693.1|ASTE, LOC118515301|XP_035917871.1|ASTE
OG0008075	LOC15382874|XP_033234520.1|DPSE	LOC118508541|XP_035904315.1|ASTE
OG0008076	LOC4815912|XP_001355232.3|DPSE	LOC118502529|XP_035890687.1|ASTE
OG0008077	LOC4802712|XP_001359578.1|DPSE	LOC118504468|XP_035894870.1|ASTE
OG0008078	LOC4814776|XP_001355097.2|DPSE	LOC118504466|XP_035894869.1|ASTE
OG0008079	LOC4815271|XP_001355199.3|DPSE	LOC118502718|XP_035891165.1|ASTE
