Orthogroup	DPSE.longest_only	CCAP.longest_only
OG0006773	LOC4812211|XP_001352740.2|DPSE	CCAP1982_LOCUS12324|CAD7003894.1|CCAP
OG0006774	LOC4812529|XP_001352965.3|DPSE	CCAP1982_LOCUS14523|CAD7006195.1|CCAP
OG0006775	LOC6899937|XP_002135305.2|DPSE	CCAP1982_LOCUS14926|CAD7006618.1|CCAP
OG0006776	LOC4812107|XP_001352429.3|DPSE	CCAP1982_LOCUS11503|CAD7003040.1|CCAP
OG0006777	LOC4811959|XP_001352430.2|DPSE	CCAP1982_LOCUS11504|CAD7003041.1|CCAP
OG0006778	LOC4812858|XP_001354044.3|DPSE	CCAP1982_LOCUS11498|CAD7003035.1|CCAP
OG0006779	LOC4814071|XP_001354235.2|DPSE	CCAP1982_LOCUS12215|CAD7003779.1|CCAP
OG0006780	LOC4813552|XP_001353249.1|DPSE	CCAP1982_LOCUS12379|CAD7003956.1|CCAP
OG0006781	LOC4812979|XP_015043115.2|DPSE	CCAP1982_LOCUS11281|CAD7002811.1|CCAP
OG0006782	LOC4812324|XP_015043837.2|DPSE	CCAP1982_LOCUS10877|CAD7002384.1|CCAP
OG0006783	LOC4805725|XP_001362080.3|DPSE	CCAP1982_LOCUS7224|CAD6998659.1|CCAP
OG0006784	LOC4812811|XP_015042950.2|DPSE	CCAP1982_LOCUS10883|CAD7002390.1|CCAP
OG0006785	LOC4805222|XP_033233483.1|DPSE	CCAP1982_LOCUS7106|CAD6998518.1|CCAP
OG0006786	LOC4804444|XP_001361005.4|DPSE	CCAP1982_LOCUS21704|CAD7013662.1|CCAP
OG0006787	LOC4813877|XP_001353900.2|DPSE	CCAP1982_LOCUS14017|CAD7005660.1|CCAP
OG0006788	LOC4812823|XP_001353899.3|DPSE	CCAP1982_LOCUS14016|CAD7005659.1|CCAP
OG0006791	LOC4812918|XP_033238519.1|DPSE	CCAP1982_LOCUS10830|CAD7002344.1|CCAP
OG0006792	LOC4812688|XP_033237449.1|DPSE	CCAP1982_LOCUS11819|CAD7003360.1|CCAP
OG0006793	LOC4812681|XP_001353065.4|DPSE	CCAP1982_LOCUS11825|CAD7003366.1|CCAP
OG0006794	LOC4803406|XP_033234941.1|DPSE	CCAP1982_LOCUS22771|CAD7014803.1|CCAP
OG0006795	LOC6900612|XP_002134984.1|DPSE	CCAP1982_LOCUS11223|CAD7002749.1|CCAP
OG0006796	LOC4813956|XP_001354115.1|DPSE	CCAP1982_LOCUS13876|CAD7005516.1|CCAP
OG0006797	LOC117184252|XP_033236848.1|DPSE	CCAP1982_LOCUS23178|CAD7015230.1|CCAP
OG0006798	LOC4812709|XP_001353088.2|DPSE	CCAP1982_LOCUS11086|CAD7002600.1|CCAP
OG0006799	LOC6900036|XP_002135401.2|DPSE	CCAP1982_LOCUS11439|CAD7002976.1|CCAP
OG0006800	LOC6900588|XP_002134961.3|DPSE	CCAP1982_LOCUS14319|CAD7005982.1|CCAP
OG0006802	LOC4805294|XP_001361716.2|DPSE	CCAP1982_LOCUS22732|CAD7014758.1|CCAP
OG0006803	LOC4805649|XP_001362016.1|DPSE	CCAP1982_LOCUS22731|CAD7014754.1|CCAP
OG0006804	LOC6900739|XP_015043274.1|DPSE	CCAP1982_LOCUS12218|CAD7003782.1|CCAP
OG0006805	LOC4804763|XP_001361274.2|DPSE	CCAP1982_LOCUS21586|CAD7013526.1|CCAP
OG0006806	LOC4812395|XP_001352572.4|DPSE	CCAP1982_LOCUS10782|CAD7002290.1|CCAP
OG0006808	LOC4804518|XP_001361069.1|DPSE	CCAP1982_LOCUS22812|CAD7014845.1|CCAP
OG0006809	LOC4812223|XP_001352859.3|DPSE	CCAP1982_LOCUS11949|CAD7003499.1|CCAP
OG0006810	LOC4813002|XP_001353267.2|DPSE	CCAP1982_LOCUS12057|CAD7003613.1|CCAP
OG0006811	LOC4801721|XP_001358766.1|DPSE	CCAP1982_LOCUS12056|CAD7003612.1|CCAP
OG0006812	LOC4814074|XP_001354190.2|DPSE	CCAP1982_LOCUS11262|CAD7002791.1|CCAP
OG0006813	LOC4801447|XP_001358541.5|DPSE	CCAP1982_LOCUS21788|CAD7013763.1|CCAP
OG0006814	LOC4813755|XP_001353350.1|DPSE	CCAP1982_LOCUS11577|CAD7003114.1|CCAP
OG0006815	LOC4811880|XP_001352860.3|DPSE	CCAP1982_LOCUS11766|CAD7003305.1|CCAP
OG0006816	LOC4812430|XP_001352861.4|DPSE	CCAP1982_LOCUS11759|CAD7003298.1|CCAP
OG0006817	LOC4813836|XP_033237758.1|DPSE	CCAP1982_LOCUS11401|CAD7002935.1|CCAP
OG0006820	LOC4812245|XP_001352953.2|DPSE	CCAP1982_LOCUS11817|CAD7003358.1|CCAP
OG0006822	LOC4804437|XP_015039955.2|DPSE	CCAP1982_LOCUS7185|CAD6998610.1|CCAP
OG0006823	LOC4812055|XP_001352441.1|DPSE	CCAP1982_LOCUS12185|CAD7003749.1|CCAP
OG0006825	LOC6900566|XP_002134944.1|DPSE	CCAP1982_LOCUS12860|CAD7004454.1|CCAP, CCAP1982_LOCUS12847|CAD7004441.1|CCAP
OG0006826	LOC6900166|XP_015043895.2|DPSE	CCAP1982_LOCUS11999|CAD7003551.1|CCAP
OG0006827	LOC4802929|XP_001359745.3|DPSE	CCAP1982_LOCUS4679|CAD6995969.1|CCAP
OG0006828	LOC6899811|XP_033235756.1|DPSE	CCAP1982_LOCUS6487|CAD6997867.1|CCAP
OG0006830	LOC4812618|XP_001352411.1|DPSE	CCAP1982_LOCUS14923|CAD7006615.1|CCAP
OG0006831	LOC6900887|XP_002135244.2|DPSE	CCAP1982_LOCUS11877|CAD7003421.1|CCAP
OG0006832	LOC4812724|XP_001353103.2|DPSE	CCAP1982_LOCUS11240|CAD7002768.1|CCAP
OG0006833	LOC6900880|XP_015043471.2|DPSE	CCAP1982_LOCUS13013|CAD7004618.1|CCAP
OG0006835	LOC4814164|XP_001354265.1|DPSE	CCAP1982_LOCUS12992|CAD7004597.1|CCAP
OG0006836	LOC4812594|XP_001352716.3|DPSE	CCAP1982_LOCUS13163|CAD7004773.1|CCAP
OG0006837	LOC4812674|XP_001353058.2|DPSE	CCAP1982_LOCUS12319|CAD7003889.1|CCAP
OG0006838	LOC4813276|XP_001353715.1|DPSE	CCAP1982_LOCUS12084|CAD7003645.1|CCAP
OG0006839	LOC4812670|XP_001353054.1|DPSE	CCAP1982_LOCUS12316|CAD7003886.1|CCAP
OG0006840	LOC6903407|XP_033236381.1|DPSE	CCAP1982_LOCUS13320|CAD7004940.1|CCAP
OG0006841	LOC4812026|XP_001352636.1|DPSE	CCAP1982_LOCUS12909|CAD7004510.1|CCAP
OG0006842	LOC6900620|XP_033239003.1|DPSE	CCAP1982_LOCUS12429|CAD7004006.1|CCAP
OG0006844	LOC4801031|XP_033241735.1|DPSE	CCAP1982_LOCUS3657|CAD6994924.1|CCAP
OG0006845	LOC4812584|XP_015043564.2|DPSE	CCAP1982_LOCUS11172|CAD7002695.1|CCAP
OG0006846	LOC6900174|XP_002135513.2|DPSE	CCAP1982_LOCUS11858|CAD7003402.1|CCAP
OG0006847	LOC4812608|XP_001352840.4|DPSE	CCAP1982_LOCUS11863|CAD7003407.1|CCAP
OG0006848	LOC4805719|XP_033233704.1|DPSE	CCAP1982_LOCUS21649|CAD7013594.1|CCAP
OG0006849	LOC4812732|XP_001353111.3|DPSE	CCAP1982_LOCUS11226|CAD7002752.1|CCAP
OG0006850	LOC4812731|XP_033238338.1|DPSE	CCAP1982_LOCUS11227|CAD7002753.1|CCAP
OG0006851	LOC6900324|XP_033238339.1|DPSE	CCAP1982_LOCUS11230|CAD7002756.1|CCAP
OG0006852	LOC4805340|XP_001361756.2|DPSE	CCAP1982_LOCUS21610|CAD7013551.1|CCAP
OG0006853	LOC4814089|XP_001354196.2|DPSE	CCAP1982_LOCUS11843|CAD7003384.1|CCAP
OG0006854	LOC4804718|XP_001361236.2|DPSE	CCAP1982_LOCUS22284|CAD7014281.1|CCAP
OG0006855	LOC4813566|XP_001353407.1|DPSE	CCAP1982_LOCUS10776|CAD7002281.1|CCAP
OG0006856	LOC4804816|XP_033233599.1|DPSE	CCAP1982_LOCUS22764|CAD7014795.1|CCAP
OG0006857	LOC4804835|XP_033233999.1|DPSE	CCAP1982_LOCUS21317|CAD7013246.1|CCAP
OG0006858	LOC4812552|XP_001352517.2|DPSE	CCAP1982_LOCUS10960|CAD7002471.1|CCAP
OG0006859	LOC4803636|XP_015039219.2|DPSE	CCAP1982_LOCUS22323|CAD7014325.1|CCAP
OG0006861	LOC6898636|XP_002138641.1|DPSE	CCAP1982_LOCUS21574|CAD7013514.1|CCAP
OG0006862	LOC4814010|XP_015042529.2|DPSE	CCAP1982_LOCUS10905|CAD7002413.1|CCAP
OG0006864	LOC4805194|XP_001361639.2|DPSE	CCAP1982_LOCUS23199|CAD7015250.1|CCAP
OG0006865	LOC4801195|XP_033241542.1|DPSE	CCAP1982_LOCUS3034|CAD6994273.1|CCAP
OG0006866	LOC4804221|XP_001360815.3|DPSE	CCAP1982_LOCUS22599|CAD7014606.1|CCAP
OG0006867	LOC4805373|XP_001361783.3|DPSE	CCAP1982_LOCUS22612|CAD7014621.1|CCAP
OG0006868	LOC4805374|XP_001361784.2|DPSE	CCAP1982_LOCUS22611|CAD7014620.1|CCAP, CCAP1982_LOCUS22610|CAD7014619.1|CCAP
OG0006869	LOC4803630|XP_033234677.1|DPSE	CCAP1982_LOCUS21592|CAD7013533.1|CCAP
OG0006870	LOC4805327|XP_033234609.1|DPSE	CCAP1982_LOCUS23310|CAD7015365.1|CCAP, CCAP1982_LOCUS23311|CAD7015366.1|CCAP
OG0006871	LOC4804341|XP_001360916.2|DPSE	CCAP1982_LOCUS22386|CAD7014392.1|CCAP
OG0006872	LOC4804137|XP_001360743.4|DPSE	CCAP1982_LOCUS21203|CAD7013131.1|CCAP
OG0006873	LOC6898234|XP_015039339.1|DPSE	CCAP1982_LOCUS22163|CAD7014157.1|CCAP
OG0006874	LOC6902757|XP_002133269.1|DPSE	CCAP1982_LOCUS5573|CAD6996900.1|CCAP
OG0006875	LOC4817233|XP_001356903.2|DPSE	CCAP1982_LOCUS8282|CAD6999759.1|CCAP
OG0006876	LOC4804323|XP_015039814.2|DPSE	CCAP1982_LOCUS20496|CAD7012409.1|CCAP
OG0006877	LOC4817272|XP_001356742.2|DPSE	CCAP1982_LOCUS21126|CAD7013044.1|CCAP
OG0006878	LOC6903334|XP_015035258.2|DPSE	CCAP1982_LOCUS5602|CAD6996932.1|CCAP
OG0006879	LOC4804766|XP_001361277.2|DPSE	CCAP1982_LOCUS21394|CAD7013324.1|CCAP
OG0006880	LOC4817737|XP_001357133.3|DPSE	CCAP1982_LOCUS6974|CAD6998374.1|CCAP
OG0006881	LOC4817963|XP_001357381.3|DPSE	CCAP1982_LOCUS5325|CAD6996641.1|CCAP
OG0006882	LOC4805322|XP_001361741.2|DPSE	CCAP1982_LOCUS23304|CAD7015359.1|CCAP
OG0006883	LOC4816230|XP_001355851.4|DPSE	CCAP1982_LOCUS6145|CAD6997506.1|CCAP
OG0006884	LOC4816376|XP_001356145.1|DPSE	CCAP1982_LOCUS5398|CAD6996715.1|CCAP
OG0006885	LOC4816752|XP_015036669.2|DPSE	CCAP1982_LOCUS7946|CAD6999421.1|CCAP
OG0006886	LOC4801228|XP_001358351.3|DPSE	CCAP1982_LOCUS4026|CAD6995307.1|CCAP
OG0006888	LOC26533276|XP_033235775.1|DPSE	CCAP1982_LOCUS5625|CAD6996958.1|CCAP
OG0006890	LOC4817194|XP_001356731.3|DPSE	CCAP1982_LOCUS7413|CAD6998865.1|CCAP
OG0006891	LOC4817357|XP_001356835.3|DPSE	CCAP1982_LOCUS7414|CAD6998866.1|CCAP
OG0006892	LOC4817777|XP_001357119.2|DPSE	CCAP1982_LOCUS8684|CAD7000191.1|CCAP
OG0006893	LOC4817857|XP_015035553.2|DPSE	CCAP1982_LOCUS8688|CAD7000195.1|CCAP
OG0006894	LOC4817828|XP_001357468.3|DPSE	CCAP1982_LOCUS8689|CAD7000196.1|CCAP
OG0006896	LOC4816684|XP_001356175.3|DPSE	CCAP1982_LOCUS6215|CAD6997576.1|CCAP
OG0006897	LOC6903362|XP_033235414.1|DPSE	CCAP1982_LOCUS7852|CAD6999325.1|CCAP
OG0006898	LOC4817327|XP_001356901.1|DPSE	CCAP1982_LOCUS7032|CAD6998432.1|CCAP
OG0006899	LOC4817072|XP_001356640.2|DPSE	CCAP1982_LOCUS6975|CAD6998375.1|CCAP
OG0006900	LOC4815722|XP_001355646.2|DPSE	CCAP1982_LOCUS7278|CAD6998721.1|CCAP
OG0006901	LOC4817817|XP_015035540.1|DPSE	CCAP1982_LOCUS8472|CAD6999965.1|CCAP
OG0006903	LOC4800488|XP_033233233.1|DPSE	CCAP1982_LOCUS2497|CAD6993691.1|CCAP
OG0006905	LOC6903243|XP_002132942.3|DPSE	CCAP1982_LOCUS7299|CAD6998744.1|CCAP
OG0006906	LOC4817289|XP_001356494.3|DPSE	CCAP1982_LOCUS7285|CAD6998730.1|CCAP
OG0006907	LOC4818192|XP_033236437.1|DPSE	CCAP1982_LOCUS8331|CAD6999819.1|CCAP
OG0006908	LOC4817989|XP_001357354.1|DPSE	CCAP1982_LOCUS5438|CAD6996759.1|CCAP
OG0006909	LOC4811682|XP_033236565.1|DPSE	CCAP1982_LOCUS5631|CAD6996965.1|CCAP
OG0006910	LOC4818039|XP_015035518.1|DPSE	CCAP1982_LOCUS5520|CAD6996844.1|CCAP
OG0006911	LOC4814508|XP_015041830.1|DPSE	CCAP1982_LOCUS9322|CAD7000848.1|CCAP
OG0006912	LOC4817871|XP_015035362.2|DPSE	CCAP1982_LOCUS5534|CAD6996858.1|CCAP
OG0006913	LOC4817042|XP_001356393.1|DPSE	CCAP1982_LOCUS7868|CAD6999341.1|CCAP
OG0006914	LOC4812386|XP_001352894.3|DPSE	CCAP1982_LOCUS13879|CAD7005519.1|CCAP
OG0006915	LOC4817382|XP_033237014.1|DPSE	CCAP1982_LOCUS12890|CAD7004486.1|CCAP
OG0006916	LOC4817896|XP_001357317.3|DPSE	CCAP1982_LOCUS6608|CAD6997992.1|CCAP
OG0006917	LOC4816652|XP_015036760.2|DPSE	CCAP1982_LOCUS6276|CAD6997643.1|CCAP
OG0006918	LOC4816734|XP_001356168.2|DPSE	CCAP1982_LOCUS6219|CAD6997580.1|CCAP
OG0006921	LOC4817047|XP_001356691.4|DPSE	CCAP1982_LOCUS8766|CAD7000276.1|CCAP
OG0006922	LOC4817980|XP_001357333.2|DPSE	CCAP1982_LOCUS5501|CAD6996828.1|CCAP, CCAP1982_LOCUS5502|CAD6996829.1|CCAP
OG0006923	LOC4817120|XP_001356671.4|DPSE	CCAP1982_LOCUS8722|CAD7000230.1|CCAP
OG0006924	LOC6902754|XP_002133266.1|DPSE	CCAP1982_LOCUS5568|CAD6996895.1|CCAP
OG0006925	LOC4800479|XP_001357746.1|DPSE	CCAP1982_LOCUS2530|CAD6993732.1|CCAP
OG0006926	LOC4816479|XP_001355977.4|DPSE	CCAP1982_LOCUS8948|CAD7000471.1|CCAP
OG0006927	LOC4816275|XP_001355976.2|DPSE	CCAP1982_LOCUS8942|CAD7000465.1|CCAP
OG0006928	LOC4816626|XP_001355974.3|DPSE	CCAP1982_LOCUS8939|CAD7000462.1|CCAP
OG0006929	LOC4817744|XP_015035620.1|DPSE	CCAP1982_LOCUS8843|CAD7000361.1|CCAP
OG0006930	LOC4817686|XP_001357071.4|DPSE	CCAP1982_LOCUS8846|CAD7000366.1|CCAP
OG0006932	LOC4811679|XP_001352264.1|DPSE	CCAP1982_LOCUS5658|CAD6996997.1|CCAP
OG0006933	LOC4811829|XP_001382219.3|DPSE	CCAP1982_LOCUS5646|CAD6996984.1|CCAP
OG0006934	LOC4803122|XP_001359917.4|DPSE	CCAP1982_LOCUS4601|CAD6995900.1|CCAP
OG0006935	LOC4816447|XP_015036762.1|DPSE	CCAP1982_LOCUS6277|CAD6997644.1|CCAP
OG0006936	LOC4816131|XP_015036961.2|DPSE	CCAP1982_LOCUS8400|CAD6999890.1|CCAP
OG0006937	LOC4818080|XP_001357400.3|DPSE	CCAP1982_LOCUS5709|CAD6997055.1|CCAP
OG0006938	LOC4816892|XP_001356337.1|DPSE	CCAP1982_LOCUS5742|CAD6997089.1|CCAP
OG0006939	LOC6902269|XP_015041355.1|DPSE	CCAP1982_LOCUS21452|CAD7013387.1|CCAP
OG0006940	LOC4818036|XP_001357443.3|DPSE	CCAP1982_LOCUS8047|CAD6999523.1|CCAP
OG0006941	LOC6903024|XP_033235573.1|DPSE	CCAP1982_LOCUS7072|CAD6998478.1|CCAP
OG0006942	LOC4805336|XP_015040567.2|DPSE	CCAP1982_LOCUS22668|CAD7014684.1|CCAP
OG0006943	LOC4816853|XP_033236671.1|DPSE	CCAP1982_LOCUS8610|CAD7000115.1|CCAP, CCAP1982_LOCUS8608|CAD7000113.1|CCAP
OG0006944	LOC4817507|XP_033235898.1|DPSE	CCAP1982_LOCUS8104|CAD6999579.1|CCAP
OG0006945	LOC4817447|XP_001356589.4|DPSE	CCAP1982_LOCUS6725|CAD6998111.1|CCAP
OG0006946	LOC4801419|XP_001358515.3|DPSE	CCAP1982_LOCUS1984|CAD6993158.1|CCAP
OG0006947	LOC4818154|XP_001357360.1|DPSE	CCAP1982_LOCUS5689|CAD6997030.1|CCAP
OG0006948	LOC6902611|XP_033236187.1|DPSE	CCAP1982_LOCUS5700|CAD6997043.1|CCAP
OG0006949	LOC4817572|XP_001356977.2|DPSE	CCAP1982_LOCUS7007|CAD6998407.1|CCAP
OG0006950	LOC4816337|XP_001356290.2|DPSE	CCAP1982_LOCUS5453|CAD6996778.1|CCAP
OG0006951	LOC6903542|XP_033235441.1|DPSE	CCAP1982_LOCUS5401|CAD6996721.1|CCAP
OG0006952	LOC4800526|XP_001357791.3|DPSE	CCAP1982_LOCUS2929|CAD6994163.1|CCAP
OG0006953	LOC4812142|XP_001352514.3|DPSE	CCAP1982_LOCUS11447|CAD7002984.1|CCAP
OG0006954	LOC4816369|XP_001355891.4|DPSE	CCAP1982_LOCUS8264|CAD6999738.1|CCAP
OG0006955	LOC4800534|XP_001357798.2|DPSE	CCAP1982_LOCUS3183|CAD6994432.1|CCAP
OG0006956	LOC4816896|XP_001356824.3|DPSE	CCAP1982_LOCUS7877|CAD6999350.1|CCAP
OG0006957	LOC6902723|XP_002133237.2|DPSE	CCAP1982_LOCUS5533|CAD6996857.1|CCAP
OG0006958	LOC4803514|XP_001360227.2|DPSE	CCAP1982_LOCUS21120|CAD7013036.1|CCAP
OG0006959	LOC4814067|XP_001354249.2|DPSE	CCAP1982_LOCUS14815|CAD7006498.1|CCAP
OG0006960	LOC4817968|XP_001357431.3|DPSE	CCAP1982_LOCUS5523|CAD6996847.1|CCAP
OG0006961	LOC4817669|XP_001357057.4|DPSE	CCAP1982_LOCUS7652|CAD6999107.1|CCAP
OG0006962	LOC4816680|XP_001356159.1|DPSE	CCAP1982_LOCUS6387|CAD6997756.1|CCAP
OG0006964	LOC4817396|XP_001356314.4|DPSE	CCAP1982_LOCUS5407|CAD6996727.1|CCAP
OG0006965	LOC4817133|XP_001356899.3|DPSE	CCAP1982_LOCUS8795|CAD7000309.1|CCAP
OG0006966	LOC4816617|XP_001356031.1|DPSE	CCAP1982_LOCUS6898|CAD6998289.1|CCAP
OG0006967	LOC6898488|XP_002138530.2|DPSE	CCAP1982_LOCUS21717|CAD7013674.1|CCAP
OG0006968	LOC4803911|XP_015039430.2|DPSE	CCAP1982_LOCUS21444|CAD7013379.1|CCAP
OG0006969	LOC4813379|XP_001353639.1|DPSE	CCAP1982_LOCUS11003|CAD7002514.1|CCAP
OG0006970	LOC4800653|XP_001357886.2|DPSE	CCAP1982_LOCUS2702|CAD6993910.1|CCAP
OG0006971	LOC4817603|XP_001357005.2|DPSE	CCAP1982_LOCUS7040|CAD6998441.1|CCAP
OG0006972	LOC4811740|XP_015044347.1|DPSE	CCAP1982_LOCUS5634|CAD6996968.1|CCAP
OG0006973	LOC6903287|XP_002132469.2|DPSE	CCAP1982_LOCUS6676|CAD6998062.1|CCAP
OG0006975	LOC4816620|XP_001355962.3|DPSE	CCAP1982_LOCUS8458|CAD6999950.1|CCAP
OG0006976	LOC4817990|XP_001357227.3|DPSE	CCAP1982_LOCUS7752|CAD6999218.1|CCAP
OG0006979	LOC4817255|XP_015035814.2|DPSE	CCAP1982_LOCUS6941|CAD6998337.1|CCAP
OG0006980	LOC4817942|XP_001357179.2|DPSE	CCAP1982_LOCUS5413|CAD6996733.1|CCAP
OG0006981	LOC4816742|XP_001356141.4|DPSE	CCAP1982_LOCUS6234|CAD6997598.1|CCAP
OG0006982	LOC4816543|XP_033235335.1|DPSE	CCAP1982_LOCUS7781|CAD6999250.1|CCAP
OG0006983	LOC4817808|XP_001357092.2|DPSE	CCAP1982_LOCUS6675|CAD6998061.1|CCAP
OG0006984	LOC6903127|XP_015036305.1|DPSE	CCAP1982_LOCUS8106|CAD6999582.1|CCAP
OG0006985	LOC4816925|XP_001356617.5|DPSE	CCAP1982_LOCUS8029|CAD6999505.1|CCAP
OG0006986	LOC4817365|XP_001356572.1|DPSE	CCAP1982_LOCUS7055|CAD6998458.1|CCAP
OG0006987	LOC4803407|XP_001360154.1|DPSE	CCAP1982_LOCUS22644|CAD7014656.1|CCAP
OG0006988	LOC4817446|XP_033235171.1|DPSE	CCAP1982_LOCUS8265|CAD6999739.1|CCAP
OG0006989	LOC4816496|XP_001355885.1|DPSE	CCAP1982_LOCUS7610|CAD6999064.1|CCAP
OG0006991	LOC4801707|XP_001358754.5|DPSE	CCAP1982_LOCUS5132|CAD6996463.1|CCAP
OG0006992	LOC4816745|XP_015036581.2|DPSE	CCAP1982_LOCUS7789|CAD6999259.1|CCAP
OG0006993	LOC6902903|XP_033236209.1|DPSE	CCAP1982_LOCUS7044|CAD6998446.1|CCAP, CCAP1982_LOCUS7045|CAD6998447.1|CCAP
OG0006994	LOC4816705|XP_001355922.3|DPSE	CCAP1982_LOCUS8388|CAD6999879.1|CCAP
OG0006995	LOC4817950|XP_001357338.3|DPSE	CCAP1982_LOCUS5690|CAD6997031.1|CCAP
OG0006996	LOC4817949|XP_001357337.1|DPSE	CCAP1982_LOCUS6107|CAD6997464.1|CCAP
OG0006997	LOC4804563|XP_001361104.3|DPSE	CCAP1982_LOCUS22555|CAD7014554.1|CCAP
OG0006998	LOC4802124|XP_001359105.3|DPSE	CCAP1982_LOCUS8778|CAD7000288.1|CCAP
OG0006999	LOC4817512|XP_001356930.1|DPSE	CCAP1982_LOCUS23139|CAD7015188.1|CCAP
OG0007000	LOC4817415|XP_001356443.3|DPSE	CCAP1982_LOCUS7504|CAD6998957.1|CCAP
OG0007002	LOC4816676|XP_015036837.2|DPSE	CCAP1982_LOCUS5776|CAD6997131.1|CCAP
OG0007003	LOC4803963|XP_015039512.1|DPSE	CCAP1982_LOCUS21089|CAD7012999.1|CCAP
OG0007004	LOC4816997|XP_001356622.2|DPSE	CCAP1982_LOCUS8615|CAD7000122.1|CCAP
OG0007005	LOC4817671|XP_015036433.1|DPSE	CCAP1982_LOCUS7656|CAD6999111.1|CCAP
OG0007006	LOC4818150|XP_015035252.2|DPSE	CCAP1982_LOCUS5395|CAD6996712.1|CCAP
OG0007007	LOC6901942|XP_002133476.2|DPSE	CCAP1982_LOCUS5618|CAD6996950.1|CCAP
OG0007008	LOC4817581|XP_001356985.3|DPSE	CCAP1982_LOCUS8437|CAD6999924.1|CCAP
OG0007009	LOC4811680|XP_001352265.2|DPSE	CCAP1982_LOCUS5645|CAD6996983.1|CCAP
OG0007010	LOC4817075|XP_033235685.1|DPSE	CCAP1982_LOCUS8665|CAD7000173.1|CCAP
OG0007011	LOC4801580|XP_001358650.2|DPSE	CCAP1982_LOCUS6463|CAD6997839.1|CCAP
OG0007012	LOC4817159|XP_015036118.2|DPSE	CCAP1982_LOCUS7841|CAD6999314.1|CCAP
OG0007015	LOC4816371|XP_033235900.1|DPSE	CCAP1982_LOCUS5400|CAD6996719.1|CCAP
OG0007016	LOC6903520|XP_015035466.2|DPSE	CCAP1982_LOCUS5545|CAD6996872.1|CCAP
OG0007019	LOC6903358|XP_002132239.3|DPSE	CCAP1982_LOCUS6166|CAD6997527.1|CCAP
OG0007020	LOC4818179|XP_033235790.1|DPSE	CCAP1982_LOCUS9090|CAD7000616.1|CCAP, CCAP1982_LOCUS9091|CAD7000617.1|CCAP
OG0007021	LOC4816885|XP_001356743.3|DPSE	CCAP1982_LOCUS7488|CAD6998942.1|CCAP
OG0007022	LOC4817121|XP_001356672.3|DPSE	CCAP1982_LOCUS8723|CAD7000231.1|CCAP
OG0007023	LOC4811832|XP_001382208.1|DPSE	CCAP1982_LOCUS13964|CAD7005605.1|CCAP
OG0007024	LOC4803179|XP_001359962.2|DPSE	CCAP1982_LOCUS650|CAD6991738.1|CCAP
OG0007026	LOC4817226|XP_001356434.4|DPSE	CCAP1982_LOCUS6944|CAD6998342.1|CCAP
OG0007027	LOC4817454|XP_001356825.2|DPSE	CCAP1982_LOCUS7358|CAD6998809.1|CCAP
OG0007028	LOC4817453|XP_033235623.1|DPSE	CCAP1982_LOCUS7384|CAD6998835.1|CCAP
OG0007029	LOC4817275|XP_033236669.1|DPSE	CCAP1982_LOCUS8603|CAD7000105.1|CCAP
OG0007031	LOC26532704|XP_033235515.1|DPSE	CCAP1982_LOCUS5857|CAD6997222.1|CCAP, CCAP1982_LOCUS5866|CAD6997232.1|CCAP
OG0007032	LOC4812829|XP_001353506.1|DPSE	CCAP1982_LOCUS21398|CAD7013329.1|CCAP
OG0007033	LOC4816546|XP_001356197.3|DPSE	CCAP1982_LOCUS6554|CAD6997936.1|CCAP
OG0007034	LOC4816618|XP_033236369.1|DPSE	CCAP1982_LOCUS8181|CAD6999651.1|CCAP
OG0007035	LOC4814205|XP_001354323.3|DPSE	CCAP1982_LOCUS23410|CAD7015470.1|CCAP
OG0007037	LOC4800611|XP_001357856.1|DPSE	CCAP1982_LOCUS3270|CAD6994526.1|CCAP
OG0007038	LOC6898981|XP_015040694.1|DPSE	CCAP1982_LOCUS7155|CAD6998576.1|CCAP
OG0007040	LOC4817434|XP_033235170.1|DPSE	CCAP1982_LOCUS8336|CAD6999824.1|CCAP
OG0007041	LOC4817810|XP_033236887.1|DPSE	CCAP1982_LOCUS6403|CAD6997778.1|CCAP
OG0007042	LOC4816124|XP_015036971.2|DPSE	CCAP1982_LOCUS5381|CAD6996697.1|CCAP
OG0007043	LOC6897601|XP_015037807.2|DPSE	CCAP1982_LOCUS4565|CAD6995864.1|CCAP
OG0007045	LOC4803086|XP_001359885.3|DPSE	CCAP1982_LOCUS99|CAD6991159.1|CCAP
OG0007046	LOC4802501|XP_001359411.3|DPSE	CCAP1982_LOCUS4323|CAD6995617.1|CCAP
OG0007047	LOC4817019|XP_033236129.1|DPSE	CCAP1982_LOCUS8507|CAD7000001.1|CCAP
OG0007048	LOC4817538|XP_001356951.3|DPSE	CCAP1982_LOCUS8594|CAD7000096.1|CCAP
OG0007049	LOC4817580|XP_001356984.1|DPSE	CCAP1982_LOCUS9153|CAD7000679.1|CCAP
OG0007050	LOC4818032|XP_001357437.2|DPSE	CCAP1982_LOCUS8068|CAD6999548.1|CCAP
OG0007051	LOC4816905|XP_033235932.1|DPSE	CCAP1982_LOCUS8732|CAD7000240.1|CCAP
OG0007053	LOC4802406|XP_001359330.3|DPSE	CCAP1982_LOCUS4789|CAD6996083.1|CCAP
OG0007054	LOC4804698|XP_001361217.1|DPSE	CCAP1982_LOCUS21443|CAD7013378.1|CCAP
