Orthogroup	DPSE.longest_only	DALB.longest_only
OG0009248	LOC4814740|XP_001354600.1|DPSE	LOC117564302|XP_034098893.1|DALB
OG0009249	LOC6902579|XP_002133107.2|DPSE	LOC117565166|XP_034100043.1|DALB
OG0009251	LOC6901177|XP_002133878.2|DPSE	LOC117569132|XP_034106051.1|DALB
OG0009252	LOC6901151|XP_002134627.3|DPSE	LOC117578259|XP_034119571.1|DALB
OG0009253	LOC4815163|XP_001354750.1|DPSE	LOC117578221|XP_034119486.1|DALB
OG0009254	LOC6901398|XP_033239192.1|DPSE	LOC117577810|XP_034118632.1|DALB
OG0009255	LOC4815152|XP_001354515.3|DPSE	LOC117577911|XP_034118800.1|DALB
OG0009256	LOC6901048|XP_015042229.1|DPSE	LOC117564508|XP_034099220.1|DALB
OG0009257	LOC4815614|XP_015041276.1|DPSE	LOC117572703|XP_034111654.1|DALB
OG0009258	LOC6901921|XP_002133455.2|DPSE	LOC117565735|XP_034100875.1|DALB
OG0009259	LOC4815086|XP_001354632.2|DPSE	LOC117577843|XP_034118678.1|DALB
OG0009260	LOC6902274|XP_002133801.1|DPSE	LOC117572413|XP_034111090.1|DALB
OG0009261	LOC4814709|XP_015041469.2|DPSE	LOC117577667|XP_034118446.1|DALB
OG0009262	LOC4815492|XP_001355508.2|DPSE	LOC117577853|XP_034118689.1|DALB
OG0009263	LOC4814763|XP_001355015.1|DPSE	LOC117578191|XP_034119398.1|DALB
OG0009264	LOC6901621|XP_033239169.1|DPSE	LOC117577725|XP_034118519.1|DALB
OG0009265	LOC4815213|XP_001355003.2|DPSE	LOC117577984|XP_034118971.1|DALB
OG0009266	LOC4816587|XP_033236890.1|DPSE	LOC117565957|XP_034101237.1|DALB
OG0009267	LOC4818125|XP_001357194.4|DPSE	LOC117565071|XP_034099908.1|DALB, LOC117563217|XP_034097297.1|DALB
OG0009268	LOC4804360|XP_001360934.2|DPSE	LOC117569097|XP_034106005.1|DALB
OG0009269	LOC4802237|XP_001359199.4|DPSE	LOC117575711|XP_034115932.1|DALB
OG0009270	LOC6898296|XP_002138358.3|DPSE	LOC117568429|XP_034104979.1|DALB
OG0009271	LOC4814775|XP_033240010.1|DPSE	LOC117564936|XP_034099783.1|DALB
OG0009272	LOC4811855|XP_001353000.3|DPSE	LOC117571690|XP_034109869.1|DALB
OG0009273	LOC4817476|XP_001356705.2|DPSE	LOC117565754|XP_034100893.1|DALB
OG0009274	LOC4811963|XP_015043793.2|DPSE	LOC117572267|XP_034110857.1|DALB
OG0009275	LOC4815399|XP_001354496.4|DPSE	LOC117571682|XP_034109817.1|DALB
OG0009276	LOC4803357|XP_001360109.2|DPSE	LOC117567603|XP_034103582.1|DALB
OG0009277	LOC4815454|XP_001355467.3|DPSE	LOC117567164|XP_034102872.1|DALB
OG0009278	LOC6902086|XP_002133617.3|DPSE	LOC117575591|XP_034115752.1|DALB
OG0009279	LOC6902347|XP_002133293.2|DPSE	LOC117564502|XP_034099210.1|DALB
OG0009280	LOC4815746|XP_033237846.1|DPSE	LOC117573379|XP_034112420.1|DALB
OG0009281	LOC4815985|XP_001355545.2|DPSE	LOC117578215|XP_034119478.1|DALB
OG0009282	LOC4817960|XP_001357466.3|DPSE	LOC117563432|XP_034097657.1|DALB
OG0009284	LOC4813549|XP_001353484.2|DPSE	LOC117568081|XP_034104346.1|DALB
OG0009285	LOC4811805|XP_001352369.3|DPSE	LOC117573186|XP_034112061.1|DALB
OG0009286	LOC4813244|XP_001353831.3|DPSE	LOC117569137|XP_034106056.1|DALB
OG0009287	LOC4814031|XP_001354180.2|DPSE	LOC117566967|XP_034102513.1|DALB
OG0009288	LOC4814993|XP_001354851.3|DPSE	LOC117574297|XP_034113994.1|DALB
OG0009289	LOC26533860|XP_033237214.1|DPSE	LOC117573241|XP_034112184.1|DALB
OG0009290	LOC4804736|XP_033233473.1|DPSE	LOC117566624|XP_034102056.1|DALB
OG0009291	LOC117184341|XP_033237179.1|DPSE	LOC117573243|XP_034112187.1|DALB
OG0009292	LOC4815384|XP_001354765.3|DPSE	LOC117567770|XP_034103860.1|DALB
OG0009293	LOC4815171|XP_015041656.2|DPSE	LOC117577933|XP_034118827.1|DALB
OG0009294	LOC4805686|XP_001362045.4|DPSE	LOC117566795|XP_034102229.1|DALB
OG0009295	LOC6902257|XP_015041340.2|DPSE	LOC117574694|XP_034114497.1|DALB
OG0009296	LOC4802222|XP_001359187.3|DPSE	LOC117576212|XP_034116708.1|DALB
OG0009297	LOC4802219|XP_033241552.1|DPSE	LOC117576210|XP_034116706.1|DALB
OG0009298	LOC4802619|XP_001359505.2|DPSE	LOC117576220|XP_034116720.1|DALB
OG0009299	LOC4803076|XP_001359875.4|DPSE	LOC117575861|XP_034116173.1|DALB
OG0009300	LOC6897909|XP_002138011.2|DPSE	LOC117575186|XP_034115187.1|DALB
OG0009301	LOC4802418|XP_001359340.3|DPSE	LOC117576692|XP_034117579.1|DALB
OG0009302	LOC4802975|XP_001359785.3|DPSE	LOC117574493|XP_034114221.1|DALB
OG0009303	LOC6897734|XP_002137840.3|DPSE	LOC117575245|XP_034115268.1|DALB
OG0009304	LOC4803081|XP_001359880.3|DPSE	LOC117576293|XP_034116834.1|DALB
OG0009305	LOC4802554|XP_001359452.3|DPSE	LOC117574916|XP_034114854.1|DALB
OG0009306	LOC4814495|XP_015041464.1|DPSE	LOC117576188|XP_034116673.1|DALB
OG0009307	LOC4803120|XP_015038299.2|DPSE	LOC117573760|XP_034113042.1|DALB
OG0009308	LOC4802296|XP_001359241.3|DPSE	LOC117575706|XP_034115927.1|DALB
OG0009309	LOC6897607|XP_002137752.2|DPSE	LOC117576286|XP_034116824.1|DALB
OG0009310	LOC4803165|XP_001359951.2|DPSE	LOC117574524|XP_034114277.1|DALB
OG0009311	LOC4802820|XP_003736832.1|DPSE	LOC117576199|XP_034116682.1|DALB
OG0009312	LOC4802556|XP_001359454.3|DPSE	LOC117574310|XP_034114010.1|DALB
OG0009313	LOC4802561|XP_003736762.1|DPSE	LOC117573828|XP_034113147.1|DALB, LOC117575888|XP_034116220.1|DALB
OG0009314	LOC4802893|XP_033232463.1|DPSE	LOC117575373|XP_034115435.1|DALB
OG0009315	LOC4802726|XP_001359590.2|DPSE	LOC117575303|XP_034115346.1|DALB
OG0009316	LOC6897887|XP_002137989.2|DPSE	LOC117574049|XP_034113541.1|DALB
OG0009317	LOC4801185|XP_015037068.2|DPSE	LOC117576261|XP_034116792.1|DALB
OG0009318	LOC4802812|XP_001359655.2|DPSE	LOC117575803|XP_034116080.1|DALB
OG0009319	LOC4802321|XP_001359261.1|DPSE	LOC117573431|XP_034112536.1|DALB
OG0009320	LOC4802211|XP_001359179.1|DPSE	LOC117575299|XP_034115340.1|DALB
OG0009321	LOC4802204|XP_001359172.1|DPSE	LOC117575185|XP_034115186.1|DALB
OG0009322	LOC4802392|XP_001359319.3|DPSE	LOC117574959|XP_034114911.1|DALB
OG0009323	LOC4802290|XP_001359236.3|DPSE	LOC117575411|XP_034115482.1|DALB
OG0009324	LOC6897423|XP_002137575.1|DPSE	LOC117576332|XP_034116895.1|DALB
OG0009325	LOC4802090|XP_001359077.2|DPSE	LOC117575702|XP_034115913.1|DALB
OG0009326	LOC4801724|XP_001358769.2|DPSE	LOC117576150|XP_034116609.1|DALB
OG0009327	LOC4800235|XP_001357629.2|DPSE	LOC117574229|XP_034113829.1|DALB
OG0009328	LOC4800276|XP_001357616.2|DPSE	LOC117574813|XP_034114671.1|DALB
OG0009329	LOC6897256|XP_033233137.1|DPSE	LOC117574777|XP_034114617.1|DALB
OG0009330	LOC4801298|XP_001358417.3|DPSE	LOC117574016|XP_034113495.1|DALB
OG0009331	LOC4801829|XP_001358862.2|DPSE	LOC117576718|XP_034117629.1|DALB
OG0009332	LOC4801408|XP_001358508.2|DPSE	LOC117576642|XP_034117462.1|DALB
OG0009333	LOC4800955|XP_001358137.2|DPSE	LOC117576731|XP_034117644.1|DALB
OG0009334	LOC4800318|XP_001357590.3|DPSE	LOC117576343|XP_034116909.1|DALB
OG0009335	LOC4801819|XP_001358852.3|DPSE	LOC117574817|XP_034114676.1|DALB
OG0009336	LOC4800728|XP_001357948.3|DPSE	LOC117574226|XP_034113825.1|DALB, LOC117574225|XP_034113824.1|DALB
OG0009337	LOC6901991|XP_033239575.1|DPSE	LOC117572633|XP_034111491.1|DALB
OG0009338	LOC4802761|XP_001359622.3|DPSE	LOC117576435|XP_034117077.1|DALB
OG0009339	LOC4802764|XP_001359625.3|DPSE	LOC117573405|XP_034112498.1|DALB
OG0009340	LOC4801989|XP_001359000.3|DPSE	LOC117574466|XP_034114193.1|DALB
OG0009341	LOC4801853|XP_001358884.2|DPSE	LOC117576621|XP_034117429.1|DALB
OG0009342	LOC4800876|XP_001358073.2|DPSE	LOC117574688|XP_034114484.1|DALB
OG0009343	LOC4800875|XP_001358072.3|DPSE	LOC117575739|XP_034115979.1|DALB
OG0009344	LOC4800967|XP_001358149.3|DPSE	LOC117575465|XP_034115570.1|DALB
OG0009345	LOC4800656|XP_001357889.3|DPSE	LOC117575988|XP_034116375.1|DALB
OG0009346	LOC4801175|XP_001358310.4|DPSE	LOC117575906|XP_034116241.1|DALB
OG0009347	LOC5687544|XP_001358433.2|DPSE	LOC117573499|XP_034112617.1|DALB
OG0009348	LOC6897329|XP_002137481.3|DPSE	LOC117574400|XP_034114130.1|DALB
OG0009350	LOC4800306|XP_001357600.3|DPSE	LOC117574257|XP_034113879.1|DALB
OG0009351	LOC4800295|XP_001357604.4|DPSE	LOC117576072|XP_034116500.1|DALB
OG0009352	LOC4801910|XP_001358929.2|DPSE	LOC117575945|XP_034116297.1|DALB
OG0009353	LOC4801678|XP_015037353.2|DPSE	LOC117574864|XP_034114772.1|DALB
OG0009354	LOC4816957|XP_001356775.2|DPSE	LOC117564874|XP_034099714.1|DALB
OG0009355	LOC4817423|XP_001356562.3|DPSE	LOC117563449|XP_034097678.1|DALB
OG0009356	LOC4817381|XP_001356771.1|DPSE	LOC117578382|XP_034119706.1|DALB
OG0009357	LOC6903069|XP_002132788.1|DPSE	LOC117565942|XP_034101220.1|DALB
OG0009358	LOC4817253|XP_001356692.2|DPSE	LOC117564827|XP_034099641.1|DALB
OG0009359	LOC4817186|XP_001356693.3|DPSE	LOC117564825|XP_034099640.1|DALB
OG0009360	LOC6903110|XP_015036282.2|DPSE	LOC117565298|XP_034100223.1|DALB
OG0009361	LOC6903109|XP_002132819.2|DPSE	LOC117565131|XP_034099991.1|DALB
OG0009362	LOC6903108|XP_002132818.2|DPSE	LOC117565146|XP_034100015.1|DALB
OG0009363	LOC6902512|XP_002133054.1|DPSE	LOC117566131|XP_034101503.1|DALB
OG0009364	LOC4816392|XP_001355972.4|DPSE	LOC117564775|XP_034099565.1|DALB
OG0009365	LOC4817135|XP_015036126.2|DPSE	LOC117564673|XP_034099428.1|DALB
OG0009366	LOC4817167|XP_001356501.3|DPSE	LOC117563212|XP_034097294.1|DALB
OG0009367	LOC6903496|XP_002132375.3|DPSE	LOC117571983|XP_034110384.1|DALB
OG0009368	LOC4817389|XP_003736144.2|DPSE	LOC117565905|XP_034101150.1|DALB
OG0009369	LOC4818114|XP_001357462.3|DPSE	LOC117563533|XP_034097804.1|DALB
OG0009370	LOC6903079|XP_002132797.2|DPSE	LOC117565162|XP_034100037.1|DALB
OG0009371	LOC4817216|XP_001356845.3|DPSE	LOC117565161|XP_034100036.1|DALB
OG0009372	LOC4817849|XP_001357457.3|DPSE	LOC117564176|XP_034098735.1|DALB
OG0009373	LOC4817656|XP_001357048.3|DPSE	LOC117564557|XP_034099281.1|DALB
OG0009374	LOC6903277|XP_002132976.3|DPSE	LOC117566240|XP_034101677.1|DALB
OG0009376	LOC4817024|XP_001356823.4|DPSE	LOC117564440|XP_034099069.1|DALB
OG0009377	LOC4818172|XP_001357384.1|DPSE	LOC117564671|XP_034099425.1|DALB
OG0009378	LOC4817082|XP_001356374.3|DPSE	LOC117565359|XP_034100311.1|DALB
OG0009379	LOC4817841|XP_001357228.2|DPSE	LOC117563413|XP_034097638.1|DALB
OG0009380	LOC4811667|XP_001352256.4|DPSE	LOC117564473|XP_034099165.1|DALB
OG0009381	LOC4817903|XP_001357222.4|DPSE	LOC117565366|XP_034100322.1|DALB
OG0009382	LOC4817814|XP_033235281.1|DPSE	LOC117565722|XP_034100862.1|DALB
OG0009383	LOC4816239|XP_001355859.3|DPSE	LOC117564512|XP_034099223.1|DALB
OG0009384	LOC4816416|XP_001356211.2|DPSE	LOC117563672|XP_034097988.1|DALB
OG0009385	LOC4816396|XP_001356215.3|DPSE	LOC117564427|XP_034099052.1|DALB
OG0009386	LOC6902711|XP_002133225.1|DPSE	LOC117565749|XP_034100888.1|DALB
OG0009387	LOC4804061|XP_001360682.3|DPSE	LOC117566572|XP_034102005.1|DALB
OG0009388	LOC4804057|XP_001360678.2|DPSE	LOC117570628|XP_034108286.1|DALB
OG0009390	LOC4804409|XP_001360978.2|DPSE	LOC117567171|XP_034102877.1|DALB
OG0009391	LOC4816771|XP_001355983.2|DPSE	LOC117565019|XP_034099854.1|DALB
OG0009392	LOC4803458|XP_015039090.1|DPSE	LOC117569325|XP_034106343.1|DALB
OG0009393	LOC4802504|XP_001359413.5|DPSE	LOC117569737|XP_034106906.1|DALB
OG0009394	LOC4803946|XP_001360585.3|DPSE	LOC117571488|XP_034109547.1|DALB
OG0009395	LOC4803844|XP_033233949.1|DPSE	LOC117566585|XP_034102018.1|DALB
OG0009396	LOC4805094|XP_001361555.2|DPSE	LOC117571898|XP_034110258.1|DALB
OG0009397	LOC6898235|XP_002138301.1|DPSE	LOC117569039|XP_034105929.1|DALB
OG0009398	LOC4803953|XP_001360591.3|DPSE	LOC117569456|XP_034106512.1|DALB
OG0009399	LOC4805647|XP_001362014.2|DPSE	LOC117572443|XP_034111164.1|DALB
OG0009400	LOC4804565|XP_001361106.2|DPSE	LOC117570409|XP_034107925.1|DALB
OG0009401	LOC4817288|XP_001356790.1|DPSE	LOC117565229|XP_034100126.1|DALB
OG0009402	LOC4802455|XP_001359372.3|DPSE	LOC117575003|XP_034114970.1|DALB
OG0009403	LOC6898253|XP_002138319.1|DPSE	LOC117570112|XP_034107465.1|DALB
OG0009404	LOC6898095|XP_033233931.1|DPSE	LOC117570065|XP_034107391.1|DALB
OG0009405	LOC4804566|XP_033233471.1|DPSE	LOC117567715|XP_034103766.1|DALB
OG0009406	LOC4804522|XP_001361072.2|DPSE	LOC117566628|XP_034102060.1|DALB
OG0009407	LOC6898511|XP_002138552.2|DPSE	LOC117570754|XP_034108468.1|DALB
OG0009408	LOC4803557|XP_001360264.1|DPSE	LOC117570444|XP_034107992.1|DALB
OG0009409	LOC4804273|XP_001360855.3|DPSE	LOC117569123|XP_034106035.1|DALB
OG0009410	LOC6898629|XP_002138634.2|DPSE	LOC117570465|XP_034108018.1|DALB
OG0009411	LOC4805192|XP_004444417.2|DPSE	LOC117567022|XP_034102600.1|DALB
OG0009412	LOC4804872|XP_004444329.2|DPSE	LOC117570307|XP_034107725.1|DALB
OG0009413	LOC4803466|XP_001360184.2|DPSE	LOC117568927|XP_034105729.1|DALB
OG0009414	LOC4803470|XP_001360188.1|DPSE	LOC117571035|XP_034108888.1|DALB
OG0009415	LOC4803484|XP_033234472.1|DPSE	LOC117566671|XP_034102108.1|DALB
OG0009416	LOC4803825|XP_001360480.4|DPSE	LOC117569264|XP_034106255.1|DALB
OG0009417	LOC117183518|XP_033233397.1|DPSE	LOC117569817|XP_034107029.1|DALB
OG0009418	LOC4803828|XP_033233393.1|DPSE	LOC117570414|XP_034107931.1|DALB, LOC117570746|XP_034108458.1|DALB
OG0009419	LOC6898257|XP_002138323.1|DPSE	LOC117571961|XP_034110352.1|DALB
OG0009420	LOC4803830|XP_015039374.2|DPSE	LOC117571965|XP_034110356.1|DALB
OG0009421	LOC4805390|XP_001361799.4|DPSE	LOC117569915|XP_034107149.1|DALB
OG0009422	LOC6898685|XP_002138690.3|DPSE	LOC117567962|XP_034104156.1|DALB
OG0009423	LOC4804246|XP_001360834.2|DPSE	LOC117568698|XP_034105401.1|DALB
OG0009424	LOC4803698|XP_001360374.1|DPSE	LOC117570796|XP_034108542.1|DALB
OG0009425	LOC4805573|XP_001361956.3|DPSE	LOC117571142|XP_034109035.1|DALB
OG0009426	LOC4805156|XP_001361604.2|DPSE	LOC117568410|XP_034104942.1|DALB
OG0009427	LOC6898221|XP_002138287.2|DPSE	LOC117572295|XP_034110897.1|DALB
OG0009428	LOC4804944|XP_001361425.3|DPSE	LOC117566784|XP_034102218.1|DALB
OG0009429	LOC4804629|XP_001361161.2|DPSE	LOC117566729|XP_034102163.1|DALB
OG0009430	LOC4804465|XP_001361024.2|DPSE	LOC117568451|XP_034105016.1|DALB
OG0009431	LOC4803505|XP_015039133.1|DPSE	LOC117569111|XP_034106020.1|DALB
OG0009432	LOC4805616|XP_001361990.2|DPSE	LOC117569530|XP_034106624.1|DALB
OG0009433	LOC4805206|XP_001361647.2|DPSE	LOC117572497|XP_034111239.1|DALB
OG0009434	LOC4804457|XP_001361016.3|DPSE	LOC117572493|XP_034111234.1|DALB
OG0009435	LOC4805199|XP_001361644.1|DPSE	LOC117572494|XP_034111235.1|DALB
OG0009436	LOC4804392|XP_001360962.3|DPSE	LOC117571467|XP_034109511.1|DALB
OG0009437	LOC4805123|XP_001361580.1|DPSE	LOC117570151|XP_034107507.1|DALB
OG0009438	LOC4803584|XP_001360288.2|DPSE	LOC117569572|XP_034106687.1|DALB
OG0009439	LOC6898134|XP_002138213.2|DPSE	LOC117569819|XP_034107032.1|DALB
OG0009440	LOC4803519|XP_001360232.3|DPSE	LOC117567200|XP_034102919.1|DALB
OG0009441	LOC6901985|XP_033238859.1|DPSE	LOC117570034|XP_034107351.1|DALB
OG0009442	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE	LOC117563345|XP_034097519.1|DALB
OG0009443	LOC4804472|XP_001361030.1|DPSE	LOC117569157|XP_034106112.1|DALB
OG0009444	LOC4815345|XP_001354973.4|DPSE	LOC117567297|XP_034103070.1|DALB
OG0009445	LOC6901420|XP_002134106.3|DPSE	LOC117577979|XP_034118956.1|DALB
OG0009446	LOC6901545|XP_002134220.3|DPSE	LOC117565501|XP_034100517.1|DALB
OG0009449	LOC4814545|XP_033240660.1|DPSE	LOC117578243|XP_034119553.1|DALB
OG0009450	LOC6901277|XP_033239505.1|DPSE	LOC117577635|XP_034118394.1|DALB
OG0009451	LOC4817899|XP_001357219.2|DPSE	LOC117565178|XP_034100067.1|DALB, LOC117564535|XP_034099248.1|DALB
OG0009452	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE	LOC117571194|XP_034109130.1|DALB
OG0009453	LOC4800704|XP_001357929.2|DPSE	LOC117573397|XP_034112491.1|DALB, LOC117573396|XP_034112490.1|DALB
OG0009454	LOC4812847|XP_001353492.3|DPSE	LOC117566509|XP_034101941.1|DALB, LOC117566508|XP_034101940.1|DALB, LOC117566507|XP_034101939.1|DALB
OG0009455	LOC4815375|XP_001354671.4|DPSE	LOC117578270|XP_034119584.1|DALB
OG0009456	LOC4814650|XP_001355090.3|DPSE	LOC117578178|XP_034119368.1|DALB
OG0009457	LOC4814700|XP_001354506.3|DPSE	LOC117578038|XP_034119046.1|DALB
OG0009458	LOC4815398|XP_001354495.3|DPSE	LOC117576676|XP_034117565.1|DALB
OG0009459	LOC6900196|XP_015043933.2|DPSE	LOC117568200|XP_034104557.1|DALB
OG0009460	LOC4812472|XP_001352675.2|DPSE	LOC117571395|XP_034109407.1|DALB
OG0009461	LOC4812582|XP_033239913.1|DPSE	LOC117568977|XP_034105828.1|DALB
OG0009462	LOC4814082|XP_001354239.4|DPSE	LOC117569386|XP_034106407.1|DALB
OG0009463	LOC4812136|XP_001352833.3|DPSE	LOC117571778|XP_034110027.1|DALB
OG0009464	LOC4813156|XP_001353810.2|DPSE	LOC117568612|XP_034105264.1|DALB
OG0009465	LOC6900698|XP_015043173.2|DPSE	LOC117571124|XP_034109017.1|DALB
OG0009466	LOC4813090|XP_001353257.3|DPSE	LOC117568695|XP_034105395.1|DALB
OG0009467	LOC4811879|XP_001352632.2|DPSE	LOC117568812|XP_034105564.1|DALB
OG0009468	LOC4814107|XP_001354285.4|DPSE	LOC117570076|XP_034107406.1|DALB
OG0009469	LOC4813269|XP_001353847.4|DPSE	LOC117570159|XP_034107518.1|DALB
OG0009470	LOC4814155|XP_001354222.4|DPSE	LOC117569827|XP_034107043.1|DALB
OG0009471	LOC4811678|XP_033236576.1|DPSE	LOC117565433|XP_034100411.1|DALB
OG0009472	LOC4813909|XP_001354058.3|DPSE	LOC117570611|XP_034108260.1|DALB
OG0009473	LOC6897539|XP_002137684.2|DPSE	LOC117568416|XP_034104952.1|DALB
OG0009474	LOC4812201|XP_001352465.3|DPSE	LOC117567044|XP_034102646.1|DALB
OG0009475	LOC26533420|XP_033237417.1|DPSE, LOC6900315|XP_015044138.2|DPSE	LOC117571204|XP_034109139.1|DALB
OG0009476	LOC4812232|XP_003736179.2|DPSE	LOC117570789|XP_034108528.1|DALB
OG0009477	LOC4811901|XP_033238776.1|DPSE	LOC117570719|XP_034108421.1|DALB
OG0009478	LOC6900004|XP_002135369.1|DPSE	LOC117571298|XP_034109259.1|DALB
OG0009480	LOC4812446|XP_015043939.2|DPSE	LOC117570497|XP_034108082.1|DALB
OG0009481	LOC4812621|XP_001352661.3|DPSE	LOC117571092|XP_034108967.1|DALB
OG0009482	LOC4811858|XP_015044005.2|DPSE	LOC117567802|XP_034103926.1|DALB
OG0009483	LOC4812381|XP_001352918.4|DPSE	LOC117566516|XP_034101948.1|DALB
OG0009484	LOC4802464|XP_001359381.2|DPSE	LOC117576288|XP_034116831.1|DALB
OG0009485	LOC4812333|XP_001352448.2|DPSE	LOC117572615|XP_034111458.1|DALB
OG0009486	LOC4811941|XP_001352449.4|DPSE	LOC117572616|XP_034111459.1|DALB
OG0009487	LOC4812959|XP_001353534.2|DPSE	LOC117570086|XP_034107422.1|DALB
OG0009488	LOC4813363|XP_001353192.1|DPSE	LOC117569540|XP_034106634.1|DALB
OG0009489	LOC4813250|XP_001353949.3|DPSE	LOC117568474|XP_034105050.1|DALB
OG0009490	LOC4805157|XP_033233681.1|DPSE	LOC117566356|XP_034101734.1|DALB
OG0009491	LOC4813954|XP_001354113.3|DPSE	LOC117571460|XP_034109502.1|DALB
OG0009492	LOC4812300|XP_001352394.2|DPSE	LOC117570196|XP_034107574.1|DALB
OG0009493	LOC4812480|XP_033238504.1|DPSE	LOC117567874|XP_034104033.1|DALB
OG0009494	LOC4812249|XP_001352386.2|DPSE	LOC117567878|XP_034104037.1|DALB
OG0009495	LOC4812338|XP_015044065.2|DPSE	LOC117568533|XP_034105138.1|DALB
OG0009496	LOC4812773|XP_001353524.2|DPSE	LOC117570579|XP_034108212.1|DALB
OG0009497	LOC4801617|XP_001358679.4|DPSE	LOC117575072|XP_034115054.1|DALB
OG0009498	LOC4812355|XP_015044080.2|DPSE	LOC117568643|XP_034105327.1|DALB
OG0009499	LOC4812091|XP_001352997.4|DPSE	LOC117567564|XP_034103515.1|DALB
OG0009500	LOC4811891|XP_001353015.1|DPSE	LOC117571809|XP_034110071.1|DALB
OG0009501	LOC26534170|XP_015042568.2|DPSE	LOC117568310|XP_034104751.1|DALB
OG0009502	LOC6897923|XP_002138025.1|DPSE	LOC117573539|XP_034112707.1|DALB
OG0009503	LOC4817876|XP_015035262.2|DPSE	LOC117565487|XP_034100480.1|DALB
OG0009504	LOC4800845|XP_001358048.5|DPSE	LOC117573799|XP_034113098.1|DALB
OG0009505	LOC4817821|XP_033236252.1|DPSE	LOC117565184|XP_034100077.1|DALB
OG0009507	LOC4812427|XP_001352796.1|DPSE	LOC117570107|XP_034107455.1|DALB
OG0009508	LOC4816355|XP_001356165.1|DPSE	LOC117564173|XP_034098732.1|DALB
OG0009509	LOC4803786|XP_001360448.3|DPSE	LOC117567336|XP_034103146.1|DALB
OG0009510	LOC6901930|XP_002133464.2|DPSE, LOC4811659|XP_001352249.3|DPSE	LOC117564435|XP_034099066.1|DALB
OG0009511	LOC6901377|XP_002134065.2|DPSE	LOC117573168|XP_034112032.1|DALB
OG0009512	LOC4814358|XP_001354474.2|DPSE	LOC117573297|XP_034112296.1|DALB
OG0009513	LOC6901223|XP_002133924.2|DPSE	LOC117567047|XP_034102655.1|DALB
OG0009515	LOC4817385|XP_001356884.4|DPSE	LOC117564934|XP_034099779.1|DALB
OG0009516	LOC4817665|XP_033236647.1|DPSE	LOC117563514|XP_034097782.1|DALB
OG0009517	LOC4818038|XP_015035539.2|DPSE	LOC117566202|XP_034101619.1|DALB
OG0009518	LOC6900689|XP_002135053.3|DPSE	LOC117568499|XP_034105081.1|DALB
OG0009519	LOC4814100|XP_033238624.1|DPSE	LOC117571139|XP_034109031.1|DALB
OG0009520	LOC4800736|XP_003736299.3|DPSE	LOC117571818|XP_034110080.1|DALB
OG0009521	LOC6900097|XP_033239819.1|DPSE	LOC117570661|XP_034108339.1|DALB
OG0009522	LOC4803389|XP_001357532.3|DPSE	LOC117569047|XP_034105938.1|DALB
OG0009523	LOC4805207|XP_001361648.2|DPSE	LOC117570049|XP_034107367.1|DALB
OG0009524	LOC4803813|XP_001360471.3|DPSE	LOC117570113|XP_034107467.1|DALB
OG0009525	LOC4804726|XP_001361242.1|DPSE	LOC117569308|XP_034106312.1|DALB
OG0009526	LOC4804725|XP_033234852.1|DPSE	LOC117566629|XP_034102061.1|DALB
OG0009527	LOC4804798|XP_001361303.1|DPSE	LOC117566638|XP_034102070.1|DALB
OG0009528	LOC4805226|XP_001361664.1|DPSE	LOC117571138|XP_034109030.1|DALB
OG0009529	LOC4803926|XP_033234140.1|DPSE	LOC117567655|XP_034103657.1|DALB
OG0009530	LOC4805162|XP_033234116.1|DPSE	LOC117570239|XP_034107633.1|DALB
OG0009531	LOC6898949|XP_004444505.2|DPSE	LOC117567220|XP_034102939.1|DALB
OG0009532	LOC4805261|XP_001361689.4|DPSE	LOC117566773|XP_034102207.1|DALB, LOC117566772|XP_034102206.1|DALB
OG0009533	LOC4804968|XP_033233481.1|DPSE	LOC117570876|XP_034108660.1|DALB
OG0009534	LOC4804973|XP_001361448.3|DPSE	LOC117571317|XP_034109286.1|DALB
OG0009535	LOC4803710|XP_033234035.1|DPSE	LOC117571049|XP_034108908.1|DALB
OG0009536	LOC4802584|XP_001359477.4|DPSE	LOC117575795|XP_034116062.1|DALB
OG0009537	LOC4801029|XP_033241733.1|DPSE	LOC117574611|XP_034114386.1|DALB
OG0009538	LOC6896883|XP_033233078.1|DPSE	LOC117573722|XP_034112982.1|DALB
OG0009539	LOC4803303|XP_001360066.3|DPSE	LOC117575021|XP_034114990.1|DALB, LOC117574925|XP_034114866.1|DALB
OG0009540	LOC117184736|XP_033239368.1|DPSE, LOC4800494|XP_001357761.3|DPSE	LOC117575824|XP_034116119.1|DALB
OG0009541	LOC6897327|XP_002137479.1|DPSE	LOC117574420|XP_034114148.1|DALB
OG0009542	LOC4800307|XP_015038505.2|DPSE	LOC117575817|XP_034116103.1|DALB
OG0009560	LOC4814637|XP_001354763.3|DPSE	LOC117577793|XP_034118610.1|DALB
OG0009562	LOC4817097|XP_001356864.3|DPSE	LOC117565387|XP_034100357.1|DALB, LOC117563815|XP_034098239.1|DALB
OG0009563	LOC4813669|XP_001353493.3|DPSE	LOC117569696|XP_034106846.1|DALB
OG0009564	LOC6901675|XP_002134344.2|DPSE	LOC117576022|XP_034116424.1|DALB
OG0009565	LOC4812714|XP_033238766.1|DPSE	LOC117569307|XP_034106310.1|DALB
