Orthogroup	DPSE.longest_only	DSIM.longest_only
OG0010772	LOC4802685|XP_001359555.2|DPSE	LOC6727675|XP_002103040.1|DSIM
OG0010773	LOC6897727|XP_002137836.2|DPSE	LOC6727677|XP_002103041.1|DSIM
OG0010774	LOC4802736|XP_001359600.2|DPSE	LOC6726689|XP_002102100.1|DSIM
OG0010775	LOC4801997|XP_033233518.1|DPSE	LOC6728208|XP_016034848.1|DSIM
OG0010776	LOC4817995|XP_001357417.1|DPSE	LOC6733086|XP_002080163.2|DSIM
OG0010777	LOC6897669|XP_002137805.2|DPSE	LOC6728393|XP_002103741.2|DSIM
OG0010778	LOC4802595|XP_001359486.3|DPSE	LOC6728429|XP_016035031.1|DSIM
OG0010779	LOC6897656|XP_002137795.2|DPSE	LOC6728434|XP_002103779.1|DSIM
OG0010780	LOC4800933|XP_001358120.3|DPSE	LOC6729157|XP_002104478.2|DSIM
OG0010781	LOC4801702|XP_003736577.2|DPSE	LOC6728941|XP_039150798.1|DSIM
OG0010782	LOC4803263|XP_001360034.5|DPSE	LOC6727448|XP_016034046.1|DSIM
OG0010783	LOC4802331|XP_001359269.3|DPSE	LOC6727894|XP_002103249.1|DSIM
OG0010784	LOC117183684|XP_033234318.1|DPSE	LOC27207905|XP_016028115.1|DSIM
OG0010785	LOC6898947|XP_002138908.2|DPSE	LOC27206985|XP_016027057.1|DSIM
OG0010786	LOC4804463|XP_001361022.4|DPSE	LOC27208938|XP_016029079.1|DSIM
OG0010787	LOC6898443|XP_033233448.1|DPSE	LOC6734152|XP_039147753.1|DSIM
OG0010788	LOC6898237|XP_033234790.1|DPSE	LOC6735534|XP_002082470.1|DSIM
OG0010789	LOC6899117|XP_002139034.3|DPSE, LOC6899118|XP_002139035.2|DPSE	LOC27209147|XP_016027822.1|DSIM
OG0010790	LOC6898802|XP_002138776.2|DPSE	LOC6734582|XP_016027703.2|DSIM
OG0010791	LOC6902493|XP_002133038.2|DPSE	LOC6731986|XP_002079120.1|DSIM
OG0010792	LOC4814372|XP_001354369.3|DPSE	LOC6740201|XP_002077081.1|DSIM
OG0010793	LOC6901173|XP_033240551.1|DPSE	LOC6740287|XP_002077164.2|DSIM
OG0010794	LOC6897098|XP_002137282.3|DPSE	LOC27206278|XP_016030460.1|DSIM
OG0010795	LOC6903171|XP_033235188.1|DPSE	LOC27207271|XP_016031075.1|DSIM
OG0010797	LOC6897525|XP_002137675.2|DPSE	LOC6738300|XP_002085111.1|DSIM
OG0010798	LOC6900146|XP_002135486.2|DPSE, LOC4812501|XP_033241099.1|DPSE	LOC27207980|XP_016029740.1|DSIM
OG0010799	LOC26533010|XP_015035180.2|DPSE	LOC6737930|XP_002084750.1|DSIM
OG0010800	LOC117184389|XP_033237366.1|DPSE	LOC6737607|XP_002084439.1|DSIM
OG0010801	LOC4816130|XP_001355756.3|DPSE	LOC6732189|XP_002079318.1|DSIM
OG0010802	LOC6903248|XP_002132947.1|DPSE	LOC6730990|XP_002078151.2|DSIM
OG0010803	LOC6901457|XP_033238679.1|DPSE	LOC6730616|XP_002077795.1|DSIM
OG0010804	LOC4811735|XP_001352307.3|DPSE	LOC6731911|XP_039146960.1|DSIM
OG0010805	LOC6900662|XP_002135030.2|DPSE	LOC6732102|XP_002079234.1|DSIM
OG0010806	LOC4817438|XP_033235575.1|DPSE	LOC6731928|XP_016024598.1|DSIM
OG0010807	LOC4817947|XP_001357206.2|DPSE	LOC6731140|XP_002078298.1|DSIM
OG0010808	LOC26533594|XP_033238853.1|DPSE	LOC6726069|XP_016039456.2|DSIM
OG0010810	LOC6898943|XP_015040630.2|DPSE	LOC6734038|XP_002081074.2|DSIM
OG0010820	LOC4814023|XP_001354150.1|DPSE	LOC6737390|XP_016031140.1|DSIM
OG0010821	LOC117184035|XP_033235929.1|DPSE, LOC6902679|XP_002133195.2|DPSE	LOC6739256|XP_016025628.1|DSIM
OG0010824	LOC4812574|XP_033238248.1|DPSE	LOC6736931|XP_002083778.1|DSIM
OG0010825	LOC6898805|XP_002138779.3|DPSE	LOC6734364|XP_016027446.1|DSIM
OG0010827	LOC4800357|XP_001357558.3|DPSE	LOC6728819|XP_002104153.2|DSIM
OG0010828	LOC4815875|XP_001355631.3|DPSE	LOC6725518|XP_002106531.1|DSIM
OG0010829	LOC6897780|XP_002137885.2|DPSE	LOC6726653|XP_039151360.1|DSIM
OG0010830	LOC117183953|XP_033235519.1|DPSE	LOC6731774|XP_016024463.1|DSIM
OG0010831	LOC117183938|XP_033235466.1|DPSE, LOC117183939|XP_033235467.1|DPSE	LOC120285820|XP_039154417.1|DSIM
OG0010832	LOC6898070|XP_002138155.2|DPSE	LOC6736114|XP_002083014.1|DSIM
OG0010834	LOC4815842|XP_001355653.1|DPSE	LOC6726155|XP_039153730.1|DSIM
OG0010835	LOC4814964|XP_033240233.1|DPSE	LOC6740250|XP_039153814.1|DSIM
OG0010836	LOC4811893|XP_001352475.2|DPSE	LOC6739180|XP_016029611.1|DSIM
OG0010837	LOC4812354|XP_001353004.4|DPSE	LOC6738895|XP_016032720.2|DSIM
OG0010838	LOC117184451|XP_033237975.1|DPSE	LOC120284830|XP_039150152.1|DSIM
OG0010839	LOC4812868|XP_033241068.1|DPSE, LOC117185406|XP_033241550.1|DPSE	LOC6738813|XP_002085613.1|DSIM
OG0010840	LOC4813736|XP_001353294.2|DPSE	LOC6738793|XP_016032607.2|DSIM
OG0010841	LOC4816291|XP_001356247.2|DPSE	LOC6732249|XP_002079378.2|DSIM
OG0010842	LOC6898019|XP_002138108.2|DPSE	LOC27207479|XP_039151348.1|DSIM
OG0010843	LOC26532188|XP_033233566.1|DPSE	LOC120284444|XP_039148293.1|DSIM
OG0010844	LOC13036408|XP_003736560.2|DPSE	LOC6729099|XP_002104420.1|DSIM
OG0010845	LOC6901800|XP_002134468.1|DPSE	LOC6725113|XP_002106139.2|DSIM
OG0010846	LOC4802192|XP_003736687.2|DPSE	LOC27209457|XP_016036378.1|DSIM
OG0010847	LOC4816003|XP_015041095.2|DPSE	LOC6725628|XP_016038842.1|DSIM
OG0010848	LOC6902139|XP_002133670.2|DPSE	LOC6725963|XP_039153188.1|DSIM
OG0010850	LOC4815533|XP_001355378.3|DPSE	LOC6725790|XP_016039109.1|DSIM
OG0010852	LOC6902244|XP_002133771.1|DPSE, LOC6902837|XP_002132573.2|DPSE	LOC27206598|XP_016029290.1|DSIM
OG0010853	LOC4815663|XP_001355228.1|DPSE	LOC27208478|XP_039152537.1|DSIM
OG0010854	LOC6901505|XP_033239268.1|DPSE	LOC6725925|XP_002105713.3|DSIM
OG0010855	LOC4815100|XP_033240370.1|DPSE	LOC6739965|XP_002076854.1|DSIM
OG0010858	LOC6901225|XP_002133926.2|DPSE	LOC27206593|XP_016039763.1|DSIM
OG0010859	LOC4816288|XP_001356227.1|DPSE	LOC6732280|XP_016024947.1|DSIM
OG0010861	LOC26531978|XP_015036352.1|DPSE, LOC6903163|XP_002132864.3|DPSE	LOC6730963|XP_016023425.2|DSIM
OG0010862	LOC4816335|XP_001355979.1|DPSE	LOC6730725|XP_002077893.1|DSIM
OG0010863	LOC6902772|XP_002132515.2|DPSE	LOC6731699|XP_002078835.1|DSIM
OG0010865	LOC4816596|XP_001356023.2|DPSE	LOC6732413|XP_016025075.1|DSIM
OG0010866	LOC4812605|XP_015043572.2|DPSE	LOC6736318|XP_016029799.2|DSIM
OG0010867	LOC4813457|XP_001353467.2|DPSE	LOC27206257|XP_016030191.2|DSIM
OG0010868	LOC4812010|XP_001352662.3|DPSE	LOC6736822|XP_002083678.1|DSIM
OG0010869	LOC6900205|XP_002135537.1|DPSE	LOC27209255|XP_016030915.1|DSIM
OG0010870	LOC6900854|XP_033237393.1|DPSE	LOC27207811|XP_016029956.1|DSIM
OG0010871	LOC6900855|XP_002135213.3|DPSE	LOC27209301|XP_016029957.1|DSIM
OG0010872	LOC117184805|XP_033239631.1|DPSE	LOC120284806|XP_039149903.1|DSIM
OG0010873	LOC6900157|XP_033239541.1|DPSE	LOC6738404|XP_016032237.1|DSIM
OG0010874	LOC6900372|XP_033238234.1|DPSE	LOC27206226|XP_016031884.1|DSIM, LOC27208588|XP_016031885.1|DSIM
OG0010875	LOC6900391|XP_002134784.3|DPSE	LOC6737143|XP_002083990.1|DSIM
OG0010877	LOC6900503|XP_033240023.1|DPSE	LOC6738494|XP_016032340.1|DSIM
OG0010878	LOC6900371|XP_002134766.1|DPSE	LOC27206296|XP_016031886.1|DSIM
OG0010879	LOC4813417|XP_001353693.1|DPSE	LOC6738038|XP_002084853.1|DSIM
OG0010880	LOC4812945|XP_001353976.4|DPSE	LOC27208603|XP_016032407.1|DSIM
OG0010881	LOC6898814|XP_002138788.2|DPSE	LOC6734229|XP_016027271.1|DSIM
OG0010882	LOC6898247|XP_002138313.2|DPSE	LOC6734767|XP_002081770.2|DSIM
OG0010883	LOC6900813|XP_002135172.2|DPSE	LOC6738594|XP_002085398.1|DSIM
OG0010885	LOC4813789|XP_001353594.4|DPSE	LOC6737940|XP_002084759.1|DSIM
OG0010886	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE	LOC6738098|XP_002084912.3|DSIM
OG0010887	LOC4812941|XP_001353190.4|DPSE	LOC6738089|XP_016031907.2|DSIM
OG0010888	LOC6898635|XP_002138640.3|DPSE	LOC6733973|XP_002081017.1|DSIM
OG0010889	LOC6898041|XP_002138129.1|DPSE	LOC6739391|XP_002076299.1|DSIM
OG0010890	LOC4804572|XP_001361113.3|DPSE	LOC6733647|XP_016026613.1|DSIM
OG0010892	LOC6899094|XP_002139011.3|DPSE	LOC6734811|XP_016028022.1|DSIM
OG0010893	LOC4803589|XP_001360290.4|DPSE	LOC6739338|XP_002076248.2|DSIM
OG0010894	LOC6899106|XP_002139023.2|DPSE	LOC27207824|XP_016029036.1|DSIM
OG0010896	LOC6898648|XP_033234017.1|DPSE	LOC120284433|XP_039148127.1|DSIM
OG0010897	LOC4802323|XP_001359263.2|DPSE	LOC27206443|XP_016034520.1|DSIM
OG0010898	LOC4802500|XP_001359410.4|DPSE	LOC6726765|XP_016033244.1|DSIM
OG0010901	LOC6897166|XP_002137346.3|DPSE	LOC6728262|XP_016034898.2|DSIM
OG0010902	LOC6896776|XP_002136982.1|DPSE	LOC6730061|XP_002105354.2|DSIM
OG0010903	LOC4800340|XP_001357573.3|DPSE	LOC6730305|XP_002105588.1|DSIM
OG0010904	LOC4803130|XP_001359923.3|DPSE	LOC6728565|XP_002103906.1|DSIM
OG0010905	LOC4801243|XP_001358366.3|DPSE	LOC6739779|XP_039151543.1|DSIM
OG0010907	LOC4802970|XP_001359781.2|DPSE	LOC6727117|XP_002102510.1|DSIM
OG0010908	LOC4802868|XP_001359700.3|DPSE	LOC27207630|XP_016035145.1|DSIM
OG0010909	LOC13036560|XP_003736646.3|DPSE	LOC27209079|XP_016033635.1|DSIM
OG0010910	LOC4800629|XP_001357869.2|DPSE	LOC6729952|XP_002105247.1|DSIM
OG0010911	LOC4802513|XP_001359421.3|DPSE	LOC6726744|XP_016033233.1|DSIM
OG0010912	LOC4803098|XP_001359896.3|DPSE	LOC6727998|XP_002103350.2|DSIM
OG0010913	LOC13036472|XP_033240594.1|DPSE	LOC6729822|XP_039150802.1|DSIM
OG0010914	LOC4803833|XP_001360487.4|DPSE	LOC6735738|XP_002082651.2|DSIM
OG0010916	LOC4805393|XP_001361802.2|DPSE	LOC6734874|XP_002081875.2|DSIM
OG0010917	LOC6898166|XP_015039233.1|DPSE	LOC6734398|XP_016027529.1|DSIM
OG0010918	LOC4816218|XP_001355742.4|DPSE	LOC6732871|XP_002079978.1|DSIM
OG0010919	LOC6903149|XP_002132849.3|DPSE	LOC6730644|XP_016023080.1|DSIM
OG0010921	LOC6902739|XP_015036858.1|DPSE	LOC27208094|XP_016025487.1|DSIM
OG0010922	LOC4817619|XP_001357019.3|DPSE	LOC6730554|XP_002077733.1|DSIM
OG0010923	LOC117184369|XP_033237343.1|DPSE	LOC6725588|XP_002106597.2|DSIM
OG0010924	LOC4816726|XP_001355990.3|DPSE	LOC6730751|XP_016023168.1|DSIM
OG0010925	LOC4814143|XP_015042410.2|DPSE	LOC6737236|XP_002084076.2|DSIM
OG0010927	LOC6900164|XP_002135503.2|DPSE	LOC27207582|XP_016032201.1|DSIM
OG0010928	LOC4813245|XP_001353832.3|DPSE	LOC6736981|XP_002083828.1|DSIM
OG0010929	LOC4816313|XP_001356135.2|DPSE	LOC6732169|XP_002079300.1|DSIM
OG0010930	LOC4816456|XP_001356125.4|DPSE, LOC117183909|XP_033235251.1|DPSE	LOC6732182|XP_016024864.1|DSIM
OG0010931	LOC26533818|XP_015036906.2|DPSE	LOC6732188|XP_002079317.1|DSIM
OG0010932	LOC6903510|XP_002132387.2|DPSE	LOC27206549|XP_016024413.1|DSIM
OG0010933	LOC4816977|XP_001356780.3|DPSE	LOC6731936|XP_002079071.1|DSIM
OG0010934	LOC4818083|XP_001357230.4|DPSE	LOC27208021|XP_039154514.1|DSIM
OG0010935	LOC4816351|XP_001356140.3|DPSE	LOC6732166|XP_002079298.1|DSIM
OG0010936	LOC6902673|XP_002133189.2|DPSE	LOC27206729|XP_016039483.1|DSIM
OG0010937	LOC4816512|XP_001355880.3|DPSE	LOC6732594|XP_002079713.3|DSIM
OG0010946	LOC4802324|XP_001359264.4|DPSE	LOC120284957|XP_039150676.1|DSIM
OG0010956	LOC117183712|XP_033234483.1|DPSE	LOC27208422|XP_016027380.1|DSIM
OG0010957	LOC6897345|XP_002137498.3|DPSE	LOC6728954|XP_002104282.1|DSIM
OG0010960	LOC6902576|XP_033235430.1|DPSE	LOC6731866|XP_016024546.2|DSIM
OG0010962	LOC4816115|XP_001355740.4|DPSE	LOC6733125|XP_016025838.1|DSIM
OG0010963	LOC4818060|XP_033235374.1|DPSE	LOC6732404|XP_002079525.1|DSIM
OG0010964	LOC4816236|XP_001355857.4|DPSE	LOC6731207|XP_002078366.1|DSIM
OG0010965	LOC4803862|XP_033233552.1|DPSE	LOC6735771|XP_002082684.1|DSIM
OG0010966	LOC4813032|XP_001353997.3|DPSE	LOC6738592|XP_002085396.1|DSIM
OG0010967	LOC4814606|XP_001354658.3|DPSE	LOC6724992|XP_002106027.1|DSIM
OG0010969	LOC4800976|XP_001358157.2|DPSE	LOC27206477|XP_016035681.1|DSIM
OG0010971	LOC4802095|XP_033239313.1|DPSE	LOC6727756|XP_016034331.1|DSIM
OG0010972	LOC4803244|XP_001360017.4|DPSE	LOC6727475|XP_002102855.1|DSIM
OG0010974	LOC4812717|XP_001353096.3|DPSE	LOC6737331|XP_002084169.1|DSIM
OG0010975	LOC26533184|XP_033232308.1|DPSE	LOC27208085|XP_039151610.1|DSIM
OG0010977	LOC26533261|XP_033241854.1|DPSE	LOC6728598|XP_039150437.1|DSIM
OG0010978	LOC6901100|XP_002134576.2|DPSE	LOC6725809|XP_016039139.2|DSIM
OG0010979	LOC4814228|XP_001354433.4|DPSE	LOC6740102|XP_002076985.1|DSIM
OG0010980	LOC4815931|XP_001355307.3|DPSE	LOC27206654|XP_016039374.2|DSIM
OG0010981	LOC4815579|XP_033240192.1|DPSE	LOC6724850|XP_002105890.1|DSIM
OG0010982	LOC4815205|XP_001354774.2|DPSE	LOC6740023|XP_002076905.1|DSIM
OG0010983	LOC4814365|XP_001354350.2|DPSE	LOC27206340|XP_016039910.2|DSIM
OG0010984	LOC4815551|XP_001355477.3|DPSE	LOC6739899|XP_002076789.2|DSIM
OG0010985	LOC4802049|XP_001359042.3|DPSE	LOC6726865|XP_002102267.1|DSIM
OG0010986	LOC6901230|XP_033238298.1|DPSE	LOC6726254|XP_039152362.1|DSIM
OG0010987	LOC4815989|XP_001355641.4|DPSE	LOC6725129|XP_016038103.1|DSIM
OG0010988	LOC6901765|XP_002134435.1|DPSE	LOC6725363|XP_002106380.1|DSIM
OG0010989	LOC26532915|XP_015037088.2|DPSE	LOC27207658|XP_016034287.1|DSIM
OG0010990	LOC4816380|XP_015036849.2|DPSE	LOC6732797|XP_002079910.1|DSIM
OG0010991	LOC4817884|XP_001357199.2|DPSE	LOC6731152|XP_002078310.1|DSIM
OG0010993	LOC4817542|XP_033235944.1|DPSE	LOC6730646|XP_016023083.1|DSIM
OG0010994	LOC4818101|XP_033235868.1|DPSE	LOC6733105|XP_002080182.1|DSIM
OG0010995	LOC4814105|XP_015042411.2|DPSE	LOC6737234|XP_016030945.1|DSIM
OG0010997	LOC6900048|XP_033240041.1|DPSE	LOC6736787|XP_039149620.1|DSIM
OG0010998	LOC117184427|XP_033237648.1|DPSE	LOC27209272|XP_016030469.1|DSIM
OG0010999	LOC6900003|XP_002135368.1|DPSE	LOC6738269|XP_002085080.2|DSIM
OG0011000	LOC26532947|XP_015042458.2|DPSE	LOC27206732|XP_016029839.1|DSIM
OG0011002	LOC6900342|XP_002134739.2|DPSE	LOC6738158|XP_002084971.2|DSIM
OG0011003	LOC4812825|XP_001353151.2|DPSE	LOC27206221|XP_016031984.1|DSIM
OG0011004	LOC26532794|XP_015039931.2|DPSE	LOC27207200|XP_016028740.1|DSIM
OG0011005	LOC6898273|XP_002138340.2|DPSE	LOC6734472|XP_016027599.1|DSIM
OG0011006	LOC117183498|XP_033233225.1|DPSE	LOC6734614|XP_002081622.1|DSIM
OG0011007	LOC117183529|XP_033233476.1|DPSE	LOC27209424|XP_039147964.1|DSIM
OG0011008	LOC4801196|XP_001358325.4|DPSE	LOC27206463|XP_039151123.1|DSIM
OG0011010	LOC13036506|XP_003736761.2|DPSE	LOC6727835|XP_016034421.1|DSIM
OG0011011	LOC4801201|XP_001358329.3|DPSE	LOC6727708|XP_002103070.1|DSIM
OG0011012	LOC26533969|XP_015038369.1|DPSE	LOC27207427|XP_016034060.1|DSIM
OG0011014	LOC4803228|XP_001360004.2|DPSE	LOC6728621|XP_002103962.1|DSIM
OG0011015	LOC4801502|XP_001358581.2|DPSE	LOC6728719|XP_002104055.1|DSIM
OG0011017	LOC4800790|XP_001358003.1|DPSE	LOC27206313|XP_016035374.1|DSIM
OG0011018	LOC6897416|XP_002137568.2|DPSE	LOC27206625|XP_016034845.2|DSIM
OG0011019	LOC4802001|XP_001359010.2|DPSE	LOC6728202|XP_002103551.1|DSIM
OG0011020	LOC6897852|XP_033232453.1|DPSE	LOC6727059|XP_002102456.1|DSIM
OG0011021	LOC13036360|XP_003736776.2|DPSE	LOC27206476|XP_039150749.1|DSIM
OG0011022	LOC4801338|XP_001358449.2|DPSE	LOC6727534|XP_002102914.1|DSIM
OG0011023	LOC117183317|XP_033232707.1|DPSE	LOC27209196|XP_016035698.1|DSIM
OG0011024	LOC4801810|XP_001358844.3|DPSE	LOC6728947|XP_002104275.2|DSIM
OG0011025	LOC4801656|XP_015037343.2|DPSE	LOC6728165|XP_002103515.2|DSIM
OG0011026	LOC26533096|XP_033235017.1|DPSE, LOC117183365|XP_033232958.1|DPSE	LOC6730238|XP_016036992.2|DSIM
OG0011027	LOC6901596|XP_002134267.1|DPSE, LOC13036432|XP_003736408.3|DPSE	LOC27209176|XP_016036501.1|DSIM
OG0011030	LOC26534339|XP_015040850.1|DPSE	LOC120284190|XP_039147775.1|DSIM
OG0011031	LOC6898816|XP_002138790.2|DPSE	LOC6735697|XP_016029073.1|DSIM
OG0011032	LOC4805433|XP_001361834.3|DPSE	LOC6736108|XP_002083008.2|DSIM
OG0011033	LOC6898445|XP_002138488.1|DPSE	LOC27207757|XP_039147594.1|DSIM
OG0011034	LOC4804279|XP_001360860.2|DPSE	LOC6734150|XP_016027157.1|DSIM
OG0011035	LOC6902359|XP_015036946.2|DPSE	LOC6731239|XP_016023776.1|DSIM
OG0011036	LOC4816869|XP_001356664.4|DPSE	LOC6732719|XP_016025448.1|DSIM
OG0011037	LOC6903191|XP_033236107.1|DPSE, LOC4817631|XP_033236388.1|DPSE	LOC6730569|XP_016023015.1|DSIM
OG0011038	LOC6903028|XP_002132752.3|DPSE	LOC27206680|XP_016024618.1|DSIM
OG0011039	LOC4817176|XP_001356799.3|DPSE	LOC6731960|XP_002079095.1|DSIM
OG0011040	LOC6903049|XP_002132773.3|DPSE	LOC6731974|XP_002079108.1|DSIM
OG0011041	LOC6903215|XP_002132916.1|DPSE	LOC27207711|XP_016025355.1|DSIM
OG0011042	LOC4817823|XP_033236724.1|DPSE	LOC6732373|XP_016025027.1|DSIM
OG0011043	LOC26532067|XP_015036750.1|DPSE	LOC27207740|XP_016025089.1|DSIM
OG0011045	LOC6901281|XP_002133982.1|DPSE	LOC27209472|XP_039154069.1|DSIM
OG0011047	LOC4815739|XP_001355523.3|DPSE	LOC6740133|XP_002077016.1|DSIM
OG0011048	LOC4815016|XP_001354950.2|DPSE, LOC6897264|XP_002137425.2|DPSE	LOC6726493|XP_002107449.1|DSIM
OG0011049	LOC6902131|XP_002133662.1|DPSE	LOC6740237|XP_016040050.1|DSIM
OG0011050	LOC4815744|XP_001355244.1|DPSE	LOC27206584|XP_016037770.1|DSIM
OG0011051	LOC4813043|XP_001353346.4|DPSE	LOC6737073|XP_002083920.1|DSIM
OG0011052	LOC6900764|XP_002135123.1|DPSE	LOC6737660|XP_002084492.1|DSIM
OG0011053	LOC6900162|XP_002135501.2|DPSE	LOC6738374|XP_039149619.1|DSIM
OG0011054	LOC6900176|XP_002135515.1|DPSE	LOC6737037|XP_002083884.2|DSIM
OG0011056	LOC117184163|XP_033236533.1|DPSE, LOC4817004|XP_015036289.1|DPSE	LOC6732512|XP_016025165.1|DSIM
OG0011057	LOC4805269|XP_001361694.2|DPSE	LOC6735653|XP_002082571.2|DSIM
OG0011058	LOC4816221|XP_001355807.2|DPSE	LOC6731570|XP_002078711.1|DSIM
OG0011059	LOC4805579|XP_001361961.2|DPSE	LOC6733231|XP_016026111.1|DSIM
OG0011062	LOC4813240|XP_001353382.3|DPSE	LOC27206310|XP_039149834.1|DSIM
OG0011063	LOC26532159|XP_015036805.2|DPSE	LOC27209068|XP_016024946.2|DSIM
OG0011077	LOC26533910|XP_015039786.2|DPSE	LOC27208421|XP_016029344.1|DSIM
OG0011078	LOC4812297|XP_001352830.2|DPSE	LOC6738376|XP_002085185.1|DSIM
OG0011080	LOC4801400|XP_001358500.5|DPSE	LOC6728270|XP_016034904.1|DSIM
OG0011081	LOC117184148|XP_033236466.1|DPSE	LOC120285246|XP_039152448.1|DSIM
OG0011082	LOC26533090|XP_033235076.1|DPSE	LOC27209229|XP_016027711.1|DSIM
OG0011084	LOC6899898|XP_002135266.2|DPSE	LOC27207951|XP_016032966.1|DSIM
OG0011086	LOC6901957|XP_033238220.1|DPSE	LOC6725709|XP_016038977.1|DSIM
OG0011087	LOC6901171|XP_002133872.2|DPSE	LOC120285628|XP_039154196.1|DSIM, LOC120285627|XP_039154194.1|DSIM
OG0011088	LOC26532449|XP_033241246.1|DPSE	LOC6726098|XP_039152870.1|DSIM
OG0011090	LOC4805407|XP_001361812.2|DPSE	LOC6734040|XP_002081076.2|DSIM
OG0011094	LOC4815402|XP_015041021.1|DPSE	LOC6725707|XP_002106710.1|DSIM
OG0011096	LOC4813459|XP_033239766.1|DPSE	LOC6738558|XP_016032417.1|DSIM
OG0011099	LOC4812719|XP_033237967.1|DPSE	LOC6737329|XP_016031058.1|DSIM
OG0011100	LOC4812718|XP_001353097.1|DPSE	LOC6737330|XP_002084168.1|DSIM
OG0011101	LOC4812713|XP_003736181.2|DPSE	LOC6737335|XP_002084173.1|DSIM
OG0011103	LOC117184442|XP_033237774.1|DPSE	LOC27207942|XP_016031845.1|DSIM
OG0011104	LOC13036461|XP_003736656.3|DPSE	LOC6727771|XP_002103133.2|DSIM
OG0011106	LOC6898911|XP_002138880.2|DPSE	LOC6734875|XP_002081876.1|DSIM
OG0011107	LOC6903161|XP_002132862.2|DPSE	LOC6725020|XP_002106051.1|DSIM
OG0011108	LOC4802944|XP_033241835.1|DPSE	LOC27207543|XP_016033577.2|DSIM
OG0011111	LOC6897565|XP_002137710.2|DPSE	LOC6727896|XP_016034502.1|DSIM
OG0011112	LOC26533669|XP_015038967.1|DPSE	LOC27207924|XP_016036973.1|DSIM
OG0011113	LOC4800337|XP_001357575.3|DPSE	LOC6730302|XP_016037066.1|DSIM
OG0011114	LOC117183326|XP_033232759.1|DPSE	LOC27208185|XP_016033734.1|DSIM
OG0011115	LOC4801477|XP_001358562.3|DPSE	LOC6729073|XP_002104394.1|DSIM
OG0011116	LOC4800627|XP_001357868.3|DPSE	LOC6729954|XP_002105249.1|DSIM
OG0011119	LOC4802907|XP_033232934.1|DPSE	LOC6727406|XP_002102791.2|DSIM
OG0011120	LOC4802920|XP_001359742.3|DPSE	LOC6727048|XP_002102445.1|DSIM
OG0011121	LOC6897666|XP_002137804.2|DPSE	LOC6728400|XP_002103747.1|DSIM
OG0011122	LOC4801062|XP_001358224.4|DPSE	LOC6728057|XP_002103409.1|DSIM
OG0011126	LOC4801202|XP_001358330.3|DPSE	LOC6727710|XP_002103072.1|DSIM
OG0011128	LOC6898372|XP_002138425.2|DPSE	LOC6735045|XP_002082026.1|DSIM
OG0011129	LOC6898379|XP_002138432.2|DPSE	LOC27206144|XP_016026361.1|DSIM
OG0011131	LOC6898630|XP_002138635.3|DPSE	LOC27207743|XP_016026998.1|DSIM
OG0011132	LOC4816495|XP_001356024.3|DPSE	LOC6732410|XP_002079531.1|DSIM
OG0011133	LOC6902861|XP_002132597.2|DPSE	LOC6731998|XP_002079132.1|DSIM
OG0011135	LOC4817636|XP_001357031.4|DPSE	LOC6730579|XP_002077758.1|DSIM
OG0011136	LOC4817637|XP_001357032.2|DPSE	LOC6730578|XP_002077757.3|DSIM
OG0011137	LOC4816294|XP_001356176.3|DPSE	LOC6732463|XP_002079583.2|DSIM
OG0011138	LOC4816624|XP_001356181.3|DPSE	LOC27207880|XP_016025106.1|DSIM
OG0011140	LOC4814652|XP_001354703.2|DPSE	LOC6740078|XP_002076960.1|DSIM
OG0011141	LOC26533400|XP_033240534.1|DPSE	LOC6725940|XP_039152327.1|DSIM
OG0011142	LOC4814774|XP_001355142.3|DPSE	LOC6725352|XP_002106369.2|DSIM
OG0011143	LOC6901756|XP_033238695.1|DPSE	LOC27206360|XP_016038413.1|DSIM
OG0011144	LOC4814366|XP_015042355.2|DPSE	LOC6725085|XP_016038062.1|DSIM
OG0011145	LOC4816554|XP_001355932.2|DPSE	LOC6730835|XP_002078000.1|DSIM
OG0011146	LOC4816644|XP_001355933.2|DPSE	LOC6730834|XP_002077999.1|DSIM
OG0011147	LOC6903021|XP_002132743.2|DPSE	LOC6725761|XP_002106760.2|DSIM
OG0011148	LOC6903893|XP_015044581.1|DPSE	LOC6725769|XP_002106768.1|DSIM
OG0011149	LOC26532514|XP_015041305.2|DPSE	LOC6740258|XP_039152592.1|DSIM
OG0011150	LOC6900856|XP_002135214.3|DPSE	LOC6736446|XP_016029958.1|DSIM
OG0011151	LOC4813914|XP_001353732.3|DPSE	LOC6736389|XP_016029896.2|DSIM
OG0011152	LOC4813684|XP_001353499.4|DPSE	LOC6737898|XP_002084726.1|DSIM
OG0011154	LOC4813239|XP_001353830.1|DPSE	LOC6736988|XP_002083835.1|DSIM
OG0011155	LOC4818005|XP_001357253.3|DPSE	LOC6731619|XP_016024300.1|DSIM
OG0011156	LOC4817350|XP_001356357.2|DPSE	LOC6731671|XP_002078811.1|DSIM
OG0011157	LOC4816312|XP_001356134.2|DPSE	LOC6732170|XP_016024859.1|DSIM
OG0011158	LOC4816457|XP_001356126.4|DPSE	LOC6732181|XP_002079310.2|DSIM
OG0011159	LOC4818146|XP_001357321.2|DPSE	LOC6732216|XP_016024895.1|DSIM
OG0011160	LOC4811737|XP_001352309.2|DPSE	LOC6731913|XP_002079048.2|DSIM
