Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0009171	LOC4812108|XP_001352435.3|DPSE	LOC108153380|XP_017138842.1|DMIR
OG0009172	LOC6900125|XP_002135476.3|DPSE	LOC108151398|XP_017135473.1|DMIR
OG0009173	LOC4814119|XP_001354291.2|DPSE	LOC108151806|XP_017136148.1|DMIR
OG0009174	LOC6902823|XP_002132560.2|DPSE	LOC108162235|XP_017152359.1|DMIR
OG0009175	LOC6902376|XP_033236629.1|DPSE	LOC108162446|XP_017152677.1|DMIR
OG0009176	LOC4813784|XP_001353540.2|DPSE	LOC108153273|XP_017138631.1|DMIR
OG0009178	LOC4812772|XP_001353128.2|DPSE	LOC108153247|XP_017138581.1|DMIR
OG0009179	LOC4813645|XP_033238790.1|DPSE	LOC108150840|XP_017134638.1|DMIR
OG0009180	LOC4813281|XP_001353686.3|DPSE	LOC108152192|XP_017136835.1|DMIR
OG0009181	LOC4813915|XP_001353324.4|DPSE	LOC108152726|XP_033242726.1|DMIR
OG0009182	LOC4812774|XP_015042579.2|DPSE	LOC108151694|XP_017135932.1|DMIR
OG0009183	LOC6900217|XP_002135547.2|DPSE	LOC108153438|XP_017138935.1|DMIR
OG0009184	LOC6899914|XP_002135282.3|DPSE	LOC108150985|XP_017134820.1|DMIR
OG0009185	LOC4813324|XP_001353521.2|DPSE	LOC108153044|XP_017138294.1|DMIR
OG0009186	LOC6900290|XP_033239464.1|DPSE	LOC108151657|XP_017135866.1|DMIR
OG0009187	LOC4802097|XP_001359082.2|DPSE	LOC108156928|XP_017144172.1|DMIR
OG0009188	LOC6898902|XP_002138872.1|DPSE	LOC117185805|XP_033248187.1|DMIR, LOC108160951|XP_033254202.1|DMIR
OG0009189	LOC4812015|XP_001352576.2|DPSE	LOC108151276|XP_017135293.1|DMIR
OG0009190	LOC4813651|XP_001354043.3|DPSE	LOC108153155|XP_017138447.1|DMIR
OG0009191	LOC4804234|XP_001360825.2|DPSE	LOC117191459|XP_033252211.1|DMIR, LOC108160668|XP_033247624.1|DMIR
OG0009192	LOC117183773|XP_033234924.1|DPSE	LOC117189379|XP_033250395.1|DMIR, LOC117188519|XP_033248414.1|DMIR
OG0009193	LOC4816328|XP_033235578.1|DPSE	LOC108161679|XP_017151475.1|DMIR
OG0009194	LOC6902423|XP_002133357.2|DPSE	LOC108162135|XP_017152205.1|DMIR
OG0009195	LOC6900678|XP_002135042.2|DPSE	LOC108151197|XP_017135156.1|DMIR
OG0009195	LOC6902746|XP_002133260.2|DPSE	LOC108162391|XP_017152597.1|DMIR
OG0009197	LOC6902129|XP_002133660.2|DPSE	LOC108165171|XP_017156732.1|DMIR
OG0009197	LOC6902933|XP_033235724.1|DPSE	LOC117185815|XP_033249666.1|DMIR
OG0009198	LOC6900338|XP_002134733.3|DPSE	LOC108153597|XP_017139167.1|DMIR
OG0009199	LOC4813005|XP_015043372.2|DPSE	LOC108152807|XP_017137882.1|DMIR
OG0009200	LOC4804205|XP_001360802.3|DPSE	LOC108159925|XP_017149054.1|DMIR, LOC117190813|XP_033251745.1|DMIR
OG0009201	LOC6898655|XP_002138660.3|DPSE	LOC117194029|XP_033254547.1|DMIR, LOC108158332|XP_017146062.1|DMIR
OG0009202	LOC6899059|XP_015040734.1|DPSE	LOC108158076|XP_017145714.2|DMIR, LOC117188274|XP_033247722.1|DMIR
OG0009203	LOC6899050|XP_002138975.2|DPSE	LOC108160835|XP_017150563.1|DMIR, LOC117193056|XP_033253680.1|DMIR, LOC117193659|XP_033254289.1|DMIR, LOC117192933|XP_033253554.1|DMIR, LOC117193055|XP_033253679.1|DMIR
OG0009204	LOC4804634|XP_001361165.3|DPSE	LOC108158266|XP_017145992.1|DMIR
OG0009205	LOC4804639|XP_001361169.2|DPSE	LOC108160585|XP_017150168.2|DMIR, LOC117187844|XP_033246608.1|DMIR
OG0009206	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE	LOC117190513|XP_033251472.1|DMIR, LOC108158543|XP_017146441.1|DMIR
OG0009207	LOC4803315|XP_001360079.2|DPSE	LOC108154566|XP_017140356.1|DMIR
OG0009208	LOC6897357|XP_002137510.3|DPSE	LOC108157319|XP_017144823.1|DMIR
OG0009208	LOC6897358|XP_002137511.2|DPSE	LOC108153935|XP_017139521.1|DMIR
OG0009209	LOC4803131|XP_001359924.3|DPSE	LOC108155941|XP_017142589.1|DMIR
OG0009210	LOC6898653|XP_002138658.3|DPSE	LOC108160851|XP_017150597.1|DMIR
OG0009211	LOC6903584|XP_033235739.1|DPSE	LOC108163323|XP_033248791.1|DMIR
OG0009213	LOC6902252|XP_002133779.3|DPSE	LOC108164998|XP_033245340.1|DMIR
OG0009214	LOC4812525|XP_001352722.2|DPSE	LOC108165578|XP_017157140.1|DMIR
OG0009216	LOC117184699|XP_033239257.1|DPSE, LOC6901918|XP_002133452.3|DPSE	LOC108156218|XP_017143452.1|DMIR, LOC108151289|XP_017135315.2|DMIR
OG0009216	LOC26532751|XP_015041012.2|DPSE	LOC108155475|XP_033241947.1|DMIR
OG0009216	LOC6902631|XP_033235614.1|DPSE	LOC117192113|XP_033252698.1|DMIR
OG0009216	LOC26532989|XP_033236365.1|DPSE	LOC108161160|XP_017150870.2|DMIR
OG0009219	LOC117183202|XP_033232700.1|DPSE	LOC108154021|XP_017139602.2|DMIR
OG0009221	LOC26533094|XP_033236541.1|DPSE	LOC108162844|XP_017153275.1|DMIR
OG0009222	LOC26532244|XP_033239896.1|DPSE	LOC117186459|XP_033243209.1|DMIR
OG0009224	LOC4802263|XP_001359218.2|DPSE	LOC108154228|XP_017139943.1|DMIR
OG0009228	LOC6901388|XP_002134076.2|DPSE	LOC108164906|XP_017156373.1|DMIR
OG0009229	LOC4802242|XP_001359203.2|DPSE	LOC108156606|XP_017143637.1|DMIR
OG0009230	LOC26532677|XP_033235943.1|DPSE	LOC117188760|XP_033248988.1|DMIR
OG0009231	LOC4815528|XP_001355686.3|DPSE	LOC108164988|XP_017156503.1|DMIR
OG0009232	LOC4815351|XP_015042133.2|DPSE	LOC108162179|XP_017152263.1|DMIR
OG0009235	LOC117184536|XP_033238579.1|DPSE	LOC117191838|XP_033252498.1|DMIR
OG0009236	LOC4811791|XP_001352359.4|DPSE	LOC108154163|XP_017139813.1|DMIR
OG0009237	LOC26532178|XP_033235758.1|DPSE	LOC108162204|XP_017152303.2|DMIR
OG0009238	LOC4812493|XP_001352780.2|DPSE	LOC108151402|XP_017135479.1|DMIR
OG0009239	LOC4813955|XP_001354114.1|DPSE	LOC108153066|XP_017138335.1|DMIR
OG0009241	LOC4816278|XP_001356158.2|DPSE	LOC108162616|XP_017152923.1|DMIR
OG0009243	LOC117183605|XP_033233989.1|DPSE	LOC117187698|XP_033246300.1|DMIR, LOC117189420|XP_033250438.1|DMIR
OG0009245	LOC4803180|XP_001359963.1|DPSE	LOC108155617|XP_017142035.1|DMIR
OG0009247	LOC4802076|XP_033232322.1|DPSE	LOC108157685|XP_017145341.1|DMIR
OG0009248	LOC4814740|XP_001354600.1|DPSE	LOC108161011|XP_017150813.1|DMIR
OG0009249	LOC6902579|XP_002133107.2|DPSE	LOC108163973|XP_017155019.2|DMIR
OG0009250	LOC117184515|XP_033238483.1|DPSE	LOC108152012|XP_017136478.1|DMIR
OG0009250	LOC6900052|XP_033237410.1|DPSE, LOC6899992|XP_002135358.1|DPSE	LOC108165391|XP_033242690.1|DMIR
OG0009250	LOC117184224|XP_033236722.1|DPSE, LOC117184223|XP_033236718.1|DPSE, LOC6903478|XP_002132357.2|DPSE, LOC6903477|XP_033236719.1|DPSE	LOC117188585|XP_033248463.1|DMIR, LOC108162893|XP_017153347.1|DMIR, LOC108165431|XP_033248464.1|DMIR, LOC108162894|XP_017153349.1|DMIR, LOC108162895|XP_017153351.2|DMIR, LOC117188887|XP_033249305.1|DMIR
OG0009250	LOC6903485|XP_002132364.3|DPSE	LOC108164229|XP_017155349.1|DMIR
OG0009251	LOC6901177|XP_002133878.2|DPSE	LOC108164928|XP_017156405.1|DMIR
OG0009252	LOC6901151|XP_002134627.3|DPSE	LOC108152788|XP_017137861.1|DMIR
OG0009253	LOC4815163|XP_001354750.1|DPSE	LOC108164706|XP_017156068.1|DMIR
OG0009254	LOC6901398|XP_033239192.1|DPSE	LOC108165004|XP_017156528.1|DMIR
OG0009255	LOC4815152|XP_001354515.3|DPSE	LOC108157586|XP_017145204.1|DMIR
OG0009256	LOC6901048|XP_015042229.1|DPSE	LOC108159409|XP_017148142.1|DMIR
OG0009257	LOC4815614|XP_015041276.1|DPSE	LOC108156303|XP_017143180.1|DMIR
OG0009258	LOC6901921|XP_002133455.2|DPSE	LOC108164812|XP_017156220.1|DMIR
OG0009259	LOC4815086|XP_001354632.2|DPSE	LOC108159101|XP_017147565.1|DMIR
OG0009260	LOC6902274|XP_002133801.1|DPSE	LOC108164997|XP_017156517.1|DMIR
OG0009261	LOC4814709|XP_015041469.2|DPSE	LOC108163076|XP_017153648.1|DMIR
OG0009262	LOC4815492|XP_001355508.2|DPSE	LOC108160638|XP_017150260.1|DMIR
OG0009263	LOC4814763|XP_001355015.1|DPSE	LOC108157237|XP_017144695.1|DMIR
OG0009264	LOC6901621|XP_033239169.1|DPSE	LOC108164650|XP_017155991.1|DMIR
OG0009265	LOC4815213|XP_001355003.2|DPSE	LOC108165139|XP_017156693.1|DMIR
OG0009266	LOC4816587|XP_033236890.1|DPSE	LOC108162656|XP_033248423.1|DMIR
OG0009267	LOC4818125|XP_001357194.4|DPSE	LOC108162061|XP_017152093.1|DMIR
OG0009268	LOC4804360|XP_001360934.2|DPSE	LOC117189623|XP_033250633.1|DMIR, LOC108158630|XP_017146599.1|DMIR
OG0009269	LOC4802237|XP_001359199.4|DPSE	LOC108155560|XP_017141941.1|DMIR
OG0009270	LOC6898296|XP_002138358.3|DPSE	LOC117194956|XP_033255324.1|DMIR, LOC117194961|XP_033255333.1|DMIR, LOC108160891|XP_017150649.1|DMIR
OG0009271	LOC4814775|XP_033240010.1|DPSE	LOC108160971|XP_017150762.1|DMIR
OG0009272	LOC4811855|XP_001353000.3|DPSE	LOC108165414|XP_033242067.1|DMIR
OG0009273	LOC4817476|XP_001356705.2|DPSE	LOC108164213|XP_017155334.1|DMIR
OG0009274	LOC4811963|XP_015043793.2|DPSE	LOC108151503|XP_017135634.1|DMIR
OG0009275	LOC4815399|XP_001354496.4|DPSE	LOC108161692|XP_017151896.1|DMIR
OG0009276	LOC4803357|XP_001360109.2|DPSE	LOC108158477|XP_017146271.1|DMIR
OG0009277	LOC4815454|XP_001355467.3|DPSE	LOC108150970|XP_017134793.1|DMIR
OG0009278	LOC6902086|XP_002133617.3|DPSE	LOC108152075|XP_017136589.1|DMIR
OG0009279	LOC6902347|XP_002133293.2|DPSE	LOC108164205|XP_017155324.1|DMIR
OG0009280	LOC4815746|XP_033237846.1|DPSE	LOC108160432|XP_017149929.1|DMIR
OG0009281	LOC4815985|XP_001355545.2|DPSE	LOC108165066|XP_017156603.1|DMIR
OG0009282	LOC4817960|XP_001357466.3|DPSE	LOC108161698|XP_017151499.1|DMIR
OG0009284	LOC4813549|XP_001353484.2|DPSE	LOC108151419|XP_017135499.1|DMIR
OG0009285	LOC4811805|XP_001352369.3|DPSE	LOC108164471|XP_017155709.1|DMIR
OG0009286	LOC4813244|XP_001353831.3|DPSE	LOC108150759|XP_017134542.1|DMIR
OG0009287	LOC4814031|XP_001354180.2|DPSE	LOC108151494|XP_017135623.1|DMIR
OG0009288	LOC4814993|XP_001354851.3|DPSE	LOC108164460|XP_017155683.1|DMIR
OG0009289	LOC26533860|XP_033237214.1|DPSE	LOC108164387|XP_033250212.1|DMIR
OG0009290	LOC4804736|XP_033233473.1|DPSE	LOC108158344|XP_017146072.1|DMIR
OG0009291	LOC117184341|XP_033237179.1|DPSE	LOC108164434|XP_017155620.1|DMIR
OG0009292	LOC4815384|XP_001354765.3|DPSE	LOC108153418|XP_017138912.1|DMIR
OG0009293	LOC4815171|XP_015041656.2|DPSE	LOC108165085|XP_017156625.1|DMIR
OG0009294	LOC4805686|XP_001362045.4|DPSE	LOC108158349|XP_017146077.1|DMIR
OG0009295	LOC6902257|XP_015041340.2|DPSE	LOC108156105|XP_017142892.2|DMIR
OG0009296	LOC4802222|XP_001359187.3|DPSE	LOC108157626|XP_017145252.1|DMIR
OG0009297	LOC4802219|XP_033241552.1|DPSE	LOC108157706|XP_033245427.1|DMIR
OG0009298	LOC4802619|XP_001359505.2|DPSE	LOC108156271|XP_017143130.1|DMIR
OG0009299	LOC4803076|XP_001359875.4|DPSE	LOC108154336|XP_017140086.1|DMIR
OG0009300	LOC6897909|XP_002138011.2|DPSE	LOC108155531|XP_017141882.1|DMIR
OG0009301	LOC4802418|XP_001359340.3|DPSE	LOC108155054|XP_017141126.1|DMIR
OG0009302	LOC4802975|XP_001359785.3|DPSE	LOC108157296|XP_017144787.1|DMIR
OG0009303	LOC6897734|XP_002137840.3|DPSE	LOC108157072|XP_033245317.1|DMIR
OG0009304	LOC4803081|XP_001359880.3|DPSE	LOC108157199|XP_017144620.1|DMIR
OG0009305	LOC4802554|XP_001359452.3|DPSE	LOC108154344|XP_017140099.1|DMIR
OG0009306	LOC4814495|XP_015041464.1|DPSE	LOC108162674|XP_017153010.1|DMIR
OG0009307	LOC4803120|XP_015038299.2|DPSE	LOC108156044|XP_017142804.1|DMIR
OG0009308	LOC4802296|XP_001359241.3|DPSE	LOC108155341|XP_017141585.1|DMIR
OG0009309	LOC6897607|XP_002137752.2|DPSE	LOC108154118|XP_017139732.2|DMIR
OG0009310	LOC4803165|XP_001359951.2|DPSE	LOC108154949|XP_017140944.1|DMIR
OG0009311	LOC4802820|XP_003736832.1|DPSE	LOC108154326|XP_017140075.1|DMIR
OG0009312	LOC4802556|XP_001359454.3|DPSE	LOC108157719|XP_017145376.1|DMIR
OG0009313	LOC4802561|XP_003736762.1|DPSE	LOC108156027|XP_017142766.1|DMIR
OG0009314	LOC4802893|XP_033232463.1|DPSE	LOC108154802|XP_017140689.2|DMIR
OG0009315	LOC4802726|XP_001359590.2|DPSE	LOC108155966|XP_017142632.1|DMIR
OG0009316	LOC6897887|XP_002137989.2|DPSE	LOC108155016|XP_017141057.1|DMIR
OG0009317	LOC4801185|XP_015037068.2|DPSE	LOC108157682|XP_033245857.1|DMIR
OG0009318	LOC4802812|XP_001359655.2|DPSE	LOC108155336|XP_017141574.1|DMIR
OG0009319	LOC4802321|XP_001359261.1|DPSE	LOC108155190|XP_017141350.1|DMIR
OG0009320	LOC4802211|XP_001359179.1|DPSE	LOC108154255|XP_017139979.1|DMIR
OG0009321	LOC4802204|XP_001359172.1|DPSE	LOC108157590|XP_017145206.1|DMIR
OG0009322	LOC4802392|XP_001359319.3|DPSE	LOC108156890|XP_017144114.1|DMIR
OG0009323	LOC4802290|XP_001359236.3|DPSE	LOC108157114|XP_017144484.1|DMIR
OG0009324	LOC6897423|XP_002137575.1|DPSE	LOC108157648|XP_033245063.1|DMIR
OG0009325	LOC4802090|XP_001359077.2|DPSE	LOC108156341|XP_017143229.1|DMIR
OG0009326	LOC4801724|XP_001358769.2|DPSE	LOC108154417|XP_017140177.1|DMIR
OG0009327	LOC4800235|XP_001357629.2|DPSE	LOC108155309|XP_017141516.1|DMIR
OG0009328	LOC4800276|XP_001357616.2|DPSE	LOC108156523|XP_017143516.1|DMIR
OG0009329	LOC6897256|XP_033233137.1|DPSE	LOC117185876|XP_033245123.1|DMIR
OG0009330	LOC4801298|XP_001358417.3|DPSE	LOC108156832|XP_017144030.1|DMIR
OG0009331	LOC4801829|XP_001358862.2|DPSE	LOC108157178|XP_017144590.1|DMIR
OG0009332	LOC4801408|XP_001358508.2|DPSE	LOC108154172|XP_017139837.2|DMIR
OG0009333	LOC4800955|XP_001358137.2|DPSE	LOC108155540|XP_017141906.2|DMIR
OG0009334	LOC4800318|XP_001357590.3|DPSE	LOC108155510|XP_033246054.1|DMIR
OG0009335	LOC4801819|XP_001358852.3|DPSE	LOC108154393|XP_017140146.2|DMIR, LOC117187116|XP_033244982.1|DMIR
OG0009336	LOC4800728|XP_001357948.3|DPSE	LOC108157477|XP_017145048.1|DMIR
OG0009337	LOC6901991|XP_033239575.1|DPSE	LOC108153302|XP_033243006.1|DMIR
OG0009338	LOC4802761|XP_001359622.3|DPSE	LOC108156805|XP_017143981.1|DMIR
OG0009339	LOC4802764|XP_001359625.3|DPSE	LOC108154602|XP_033244798.1|DMIR
OG0009340	LOC4801989|XP_001359000.3|DPSE	LOC108157245|XP_017144705.1|DMIR
OG0009341	LOC4801853|XP_001358884.2|DPSE	LOC108155383|XP_017141647.1|DMIR
OG0009342	LOC4800876|XP_001358073.2|DPSE	LOC108156330|XP_017143214.1|DMIR
OG0009343	LOC4800875|XP_001358072.3|DPSE	LOC108156329|XP_017143213.1|DMIR
OG0009344	LOC4800967|XP_001358149.3|DPSE	LOC108157513|XP_017145102.2|DMIR
OG0009345	LOC4800656|XP_001357889.3|DPSE	LOC108156759|XP_017143910.1|DMIR
OG0009346	LOC4801175|XP_001358310.4|DPSE	LOC108156535|XP_017143532.1|DMIR
OG0009347	LOC5687544|XP_001358433.2|DPSE	LOC108154570|XP_017140357.2|DMIR
OG0009348	LOC6897329|XP_002137481.3|DPSE	LOC108156004|XP_017142695.1|DMIR
OG0009349	LOC4800794|XP_001358006.4|DPSE	LOC108156438|XP_017143385.1|DMIR
OG0009350	LOC4800306|XP_001357600.3|DPSE	LOC108156030|XP_017142771.1|DMIR
OG0009351	LOC4800295|XP_001357604.4|DPSE	LOC108154309|XP_017140054.1|DMIR
OG0009352	LOC4801910|XP_001358929.2|DPSE	LOC108154367|XP_017140121.1|DMIR
OG0009353	LOC4801678|XP_015037353.2|DPSE	LOC108154299|XP_017140041.1|DMIR
OG0009354	LOC4816957|XP_001356775.2|DPSE	LOC108161280|XP_033248444.1|DMIR
OG0009355	LOC4817423|XP_001356562.3|DPSE	LOC108163446|XP_017154220.2|DMIR
OG0009356	LOC4817381|XP_001356771.1|DPSE	LOC108164253|XP_017155376.1|DMIR
OG0009357	LOC6903069|XP_002132788.1|DPSE	LOC108162924|XP_017153395.1|DMIR
OG0009358	LOC4817253|XP_001356692.2|DPSE	LOC108162421|XP_017152638.1|DMIR
OG0009359	LOC4817186|XP_001356693.3|DPSE	LOC108162420|XP_017152637.1|DMIR
OG0009360	LOC6903110|XP_015036282.2|DPSE	LOC108163106|XP_017153689.2|DMIR
OG0009361	LOC6903109|XP_002132819.2|DPSE	LOC108164126|XP_017155213.1|DMIR
OG0009362	LOC6903108|XP_002132818.2|DPSE	LOC108163548|XP_017154398.1|DMIR
OG0009363	LOC6902512|XP_002133054.1|DPSE	LOC108161968|XP_017151916.2|DMIR
OG0009364	LOC4816392|XP_001355972.4|DPSE	LOC108163721|XP_017154660.1|DMIR
OG0009365	LOC4817135|XP_015036126.2|DPSE	LOC108162034|XP_017152041.1|DMIR
OG0009366	LOC4817167|XP_001356501.3|DPSE	LOC108162523|XP_017152793.1|DMIR
OG0009367	LOC6903496|XP_002132375.3|DPSE	LOC108161501|XP_017151266.1|DMIR
OG0009368	LOC4817389|XP_003736144.2|DPSE	LOC108162561|XP_017152847.1|DMIR
OG0009369	LOC4818114|XP_001357462.3|DPSE	LOC108162275|XP_017152422.2|DMIR
OG0009370	LOC6903079|XP_002132797.2|DPSE	LOC108161383|XP_017151120.1|DMIR
OG0009371	LOC4817216|XP_001356845.3|DPSE	LOC108161395|XP_017151132.1|DMIR
OG0009372	LOC4817849|XP_001357457.3|DPSE	LOC108162587|XP_017152892.1|DMIR
OG0009373	LOC4817656|XP_001357048.3|DPSE	LOC108163890|XP_017154898.1|DMIR
OG0009374	LOC6903277|XP_002132976.3|DPSE	LOC108162724|XP_017153081.1|DMIR
OG0009376	LOC4817024|XP_001356823.4|DPSE	LOC108162268|XP_033249623.1|DMIR
OG0009377	LOC4818172|XP_001357384.1|DPSE	LOC108163779|XP_017154747.1|DMIR
OG0009378	LOC4817082|XP_001356374.3|DPSE	LOC108161789|XP_017151627.1|DMIR
OG0009379	LOC4817841|XP_001357228.2|DPSE	LOC108163314|XP_017154027.1|DMIR
OG0009380	LOC4811667|XP_001352256.4|DPSE	LOC117189013|XP_033249755.1|DMIR
OG0009381	LOC4817903|XP_001357222.4|DPSE	LOC108163248|XP_017153903.1|DMIR
OG0009382	LOC4817814|XP_033235281.1|DPSE	LOC108161419|XP_017151164.1|DMIR
OG0009383	LOC4816239|XP_001355859.3|DPSE	LOC108161354|XP_017151086.1|DMIR
OG0009384	LOC4816416|XP_001356211.2|DPSE	LOC108162218|XP_017152324.2|DMIR
OG0009385	LOC4816396|XP_001356215.3|DPSE	LOC108162220|XP_017152329.1|DMIR
OG0009386	LOC6902711|XP_002133225.1|DPSE	LOC108162632|XP_033248437.1|DMIR
OG0009387	LOC4804061|XP_001360682.3|DPSE	LOC117187992|XP_033246960.1|DMIR, LOC117191400|XP_033252171.1|DMIR, LOC108160105|XP_017149384.2|DMIR
OG0009388	LOC4804057|XP_001360678.2|DPSE	LOC108160871|XP_017150622.2|DMIR, LOC117188120|XP_033247359.1|DMIR
OG0009389	LOC4804485|XP_001361041.1|DPSE	LOC117192938|XP_033253558.1|DMIR, LOC108160675|XP_017150310.1|DMIR
OG0009390	LOC4804409|XP_001360978.2|DPSE	LOC108159729|XP_017148750.2|DMIR, LOC117187882|XP_033246672.1|DMIR
OG0009391	LOC4816771|XP_001355983.2|DPSE	LOC108162282|XP_017152430.2|DMIR
OG0009392	LOC4803458|XP_015039090.1|DPSE	LOC108160822|XP_017150541.1|DMIR
OG0009393	LOC4802504|XP_001359413.5|DPSE	LOC108157613|XP_033245428.1|DMIR
OG0009394	LOC4803946|XP_001360585.3|DPSE	LOC117195099|XP_033255644.1|DMIR, LOC108158216|XP_017145928.1|DMIR
OG0009395	LOC4803844|XP_033233949.1|DPSE	LOC108158569|XP_017146493.1|DMIR
OG0009396	LOC4805094|XP_001361555.2|DPSE	LOC108158310|XP_017146038.1|DMIR
OG0009397	LOC6898235|XP_002138301.1|DPSE	LOC108160723|XP_017150389.1|DMIR
OG0009398	LOC4803953|XP_001360591.3|DPSE	LOC117190535|XP_033251478.1|DMIR, LOC108159134|XP_017147617.1|DMIR
OG0009399	LOC4805647|XP_001362014.2|DPSE	LOC117192885|XP_033253522.1|DMIR, LOC108158902|XP_017147179.1|DMIR
OG0009400	LOC4804565|XP_001361106.2|DPSE	LOC108160902|XP_017150663.1|DMIR, LOC117193507|XP_033254145.1|DMIR
OG0009401	LOC4817288|XP_001356790.1|DPSE	LOC108161636|XP_033248589.1|DMIR
OG0009402	LOC4802455|XP_001359372.3|DPSE	LOC108154132|XP_017139755.1|DMIR
OG0009403	LOC6898253|XP_002138319.1|DPSE	LOC108159149|XP_017147635.1|DMIR
OG0009404	LOC6898095|XP_033233931.1|DPSE	LOC108160389|XP_017149864.1|DMIR
OG0009405	LOC4804566|XP_033233471.1|DPSE	LOC117187828|XP_033246581.1|DMIR, LOC108158036|XP_033253718.1|DMIR
OG0009406	LOC4804522|XP_001361072.2|DPSE	LOC108158400|XP_017146147.1|DMIR
OG0009407	LOC6898511|XP_002138552.2|DPSE	LOC108159278|XP_017147928.1|DMIR
OG0009408	LOC4803557|XP_001360264.1|DPSE	LOC117188517|XP_033248408.1|DMIR, LOC108159649|XP_017148604.2|DMIR
OG0009409	LOC4804273|XP_001360855.3|DPSE	LOC108158415|XP_017146171.1|DMIR
OG0009410	LOC6898629|XP_002138634.2|DPSE	LOC108160192|XP_017149515.1|DMIR
OG0009411	LOC4805192|XP_004444417.2|DPSE	LOC108159090|XP_017147535.1|DMIR, LOC117185698|XP_033251802.1|DMIR
OG0009412	LOC4804872|XP_004444329.2|DPSE	LOC117185843|XP_033253109.1|DMIR, LOC108158528|XP_017146400.1|DMIR
OG0009413	LOC4803466|XP_001360184.2|DPSE	LOC117190921|XP_033251814.1|DMIR, LOC108158309|XP_017146037.1|DMIR
OG0009414	LOC4803470|XP_001360188.1|DPSE	LOC108160682|XP_017150322.1|DMIR
OG0009415	LOC4803484|XP_033234472.1|DPSE	LOC117189390|XP_033250401.1|DMIR, LOC108158306|XP_017146035.1|DMIR
OG0009416	LOC4803825|XP_001360480.4|DPSE	LOC117191244|XP_033252053.1|DMIR, LOC108160175|XP_017149488.1|DMIR
OG0009417	LOC117183518|XP_033233397.1|DPSE	LOC108160183|XP_017149499.1|DMIR, LOC117191246|XP_033252055.1|DMIR
OG0009418	LOC4803828|XP_033233393.1|DPSE	LOC108160173|XP_017149486.1|DMIR, LOC117191243|XP_033252051.1|DMIR
OG0009419	LOC6898257|XP_002138323.1|DPSE	LOC108160178|XP_017149490.1|DMIR, LOC117191992|XP_033252606.1|DMIR
OG0009420	LOC4803830|XP_015039374.2|DPSE	LOC117192108|XP_033252697.1|DMIR, LOC108160182|XP_017149497.1|DMIR
OG0009421	LOC4805390|XP_001361799.4|DPSE	LOC108160874|XP_017150625.1|DMIR
OG0009422	LOC6898685|XP_002138690.3|DPSE	LOC108158519|XP_017146387.1|DMIR
OG0009423	LOC4804246|XP_001360834.2|DPSE	LOC108159258|XP_017147887.1|DMIR, LOC117190634|XP_033251573.1|DMIR
OG0009424	LOC4803698|XP_001360374.1|DPSE	LOC117187942|XP_033246828.1|DMIR, LOC108160155|XP_017149461.2|DMIR
OG0009425	LOC4805573|XP_001361956.3|DPSE	LOC117193658|XP_033254288.1|DMIR, LOC108160777|XP_017150468.1|DMIR
OG0009426	LOC4805156|XP_001361604.2|DPSE	LOC117188110|XP_033247338.1|DMIR, LOC108160914|XP_017150680.2|DMIR
OG0009427	LOC6898221|XP_002138287.2|DPSE	LOC117189873|XP_033250838.1|DMIR, LOC108160215|XP_017149553.1|DMIR
OG0009428	LOC4804944|XP_001361425.3|DPSE	LOC117193930|XP_033254485.1|DMIR, LOC108158245|XP_017145968.1|DMIR
OG0009429	LOC4804629|XP_001361161.2|DPSE	LOC108158025|XP_017145657.2|DMIR, LOC117187870|XP_033246652.1|DMIR
OG0009430	LOC4804465|XP_001361024.2|DPSE	LOC108159223|XP_017147813.1|DMIR
OG0009431	LOC4803505|XP_015039133.1|DPSE	LOC108159320|XP_017147999.1|DMIR
OG0009432	LOC4805616|XP_001361990.2|DPSE	LOC117192901|XP_033253533.1|DMIR, LOC108158242|XP_017145964.1|DMIR
OG0009433	LOC4805206|XP_001361647.2|DPSE	LOC108159699|XP_017148701.1|DMIR, LOC117192697|XP_033253327.1|DMIR
OG0009434	LOC4804457|XP_001361016.3|DPSE	LOC117187723|XP_033246366.1|DMIR, LOC108160240|XP_017149587.2|DMIR
OG0009435	LOC4805199|XP_001361644.1|DPSE	LOC117192695|XP_033253325.1|DMIR, LOC108159697|XP_017148698.1|DMIR
OG0009436	LOC4804392|XP_001360962.3|DPSE	LOC108158951|XP_017147268.1|DMIR, LOC117190877|XP_033251787.1|DMIR
OG0009437	LOC4805123|XP_001361580.1|DPSE	LOC117194010|XP_033254534.1|DMIR, LOC108158807|XP_017146983.1|DMIR
OG0009438	LOC4803584|XP_001360288.2|DPSE	LOC108158256|XP_017145982.1|DMIR
OG0009439	LOC6898134|XP_002138213.2|DPSE	LOC108158258|XP_017145984.1|DMIR
OG0009440	LOC4803519|XP_001360232.3|DPSE	LOC117189367|XP_033250386.1|DMIR, LOC108159525|XP_017148381.1|DMIR
OG0009441	LOC6901985|XP_033238859.1|DPSE	LOC108153366|XP_017138822.2|DMIR
OG0009442	LOC4815791|XP_001355704.4|DPSE	LOC108155443|XP_033249496.1|DMIR
OG0009443	LOC4804472|XP_001361030.1|DPSE	LOC108158327|XP_017146057.1|DMIR
