Orthogroup	DPSE.longest_only	DKIK.longest_only
OG0007540	LOC4800726|XP_001357946.2|DPSE	LOC108086034|XP_017038340.1|DKIK
OG0007541	LOC4805169|XP_001361616.1|DPSE	LOC108080857|XP_017031250.1|DKIK
OG0007542	LOC4805699|XP_004444581.2|DPSE	LOC108085155|XP_017037180.1|DKIK
OG0007543	LOC6899870|XP_033237262.1|DPSE	LOC108085550|XP_017037675.1|DKIK
OG0007544	LOC4812609|XP_001352623.3|DPSE	LOC108074000|XP_017021343.1|DKIK
OG0007545	LOC4816203|XP_001355751.2|DPSE	LOC108082850|XP_017033912.1|DKIK
OG0007546	LOC6897507|XP_002137656.1|DPSE	LOC108085895|XP_017038149.1|DKIK
OG0007547	LOC4804152|XP_001360758.1|DPSE	LOC108082410|XP_017033247.1|DKIK
OG0007548	LOC4814150|XP_033238089.1|DPSE	LOC108079064|XP_017028764.1|DKIK
OG0007549	LOC117184538|XP_033238588.1|DPSE	LOC108083245|XP_017034440.1|DKIK
OG0007550	LOC4812156|XP_001352902.1|DPSE	LOC108084803|XP_017036649.1|DKIK
OG0007551	LOC4804034|XP_033234626.1|DPSE	LOC108076788|XP_017025284.1|DKIK
OG0007552	LOC4817115|XP_001356747.4|DPSE	LOC108079109|XP_017028840.1|DKIK
OG0007553	LOC4817138|XP_001356826.1|DPSE	LOC108085371|XP_017037434.1|DKIK
OG0007554	LOC4812546|XP_001352604.1|DPSE	LOC108078935|XP_017028572.1|DKIK
OG0007555	LOC4804092|XP_033234653.1|DPSE	LOC108076355|XP_017024640.1|DKIK
OG0007556	LOC4805624|XP_033233719.1|DPSE	LOC108070768|XP_017016855.1|DKIK
OG0007557	LOC4805622|XP_033233717.1|DPSE	LOC108070897|XP_017017031.1|DKIK
OG0007558	LOC6898303|XP_033234414.1|DPSE	LOC108072953|XP_017019869.1|DKIK
OG0007559	LOC4816170|XP_001355815.1|DPSE	LOC108074774|XP_017022441.1|DKIK
OG0007560	LOC4811878|XP_015044064.2|DPSE	LOC108075306|XP_017023198.1|DKIK
OG0007561	LOC4812424|XP_033239055.1|DPSE	LOC108085532|XP_017037654.1|DKIK
OG0007562	LOC4813838|XP_001353278.3|DPSE	LOC108073801|XP_017021061.1|DKIK
OG0007563	LOC4813108|XP_001353957.1|DPSE	LOC108080680|XP_017031001.1|DKIK
OG0007564	LOC4813563|XP_001353587.2|DPSE	LOC108075309|XP_017023202.1|DKIK
OG0007565	LOC26532232|XP_033233421.1|DPSE	LOC108073303|XP_017020349.1|DKIK
OG0007566	LOC4803957|XP_001360595.2|DPSE	LOC108076442|XP_017024799.1|DKIK
OG0007567	LOC4801156|XP_001358291.1|DPSE	LOC108085021|XP_017036955.1|DKIK
OG0007568	LOC4804651|XP_001361179.2|DPSE	LOC108081802|XP_017032527.1|DKIK
OG0007569	LOC4804140|XP_001360746.2|DPSE	LOC108076765|XP_017025254.1|DKIK
OG0007570	LOC4804652|XP_001361180.2|DPSE	LOC108081801|XP_017032525.1|DKIK
OG0007571	LOC4804650|XP_001361178.4|DPSE	LOC108081806|XP_017032531.1|DKIK
OG0007572	LOC4818006|XP_001357476.3|DPSE	LOC108081390|XP_017032037.1|DKIK
OG0007573	LOC4803874|XP_001360523.2|DPSE	LOC108082445|XP_017033305.1|DKIK
OG0007574	LOC4805436|XP_001361837.1|DPSE	LOC108076507|XP_017024896.1|DKIK
OG0007575	LOC4805562|XP_001361947.3|DPSE	LOC108082422|XP_017033276.1|DKIK
OG0007576	LOC4814754|XP_033239087.1|DPSE	LOC108079208|XP_017028961.1|DKIK
OG0007577	LOC4815088|XP_001354834.2|DPSE	LOC108083365|XP_017034597.1|DKIK
OG0007578	LOC4817485|XP_001356906.4|DPSE	LOC108072550|XP_017019213.1|DKIK
OG0007579	LOC4805053|XP_001361517.2|DPSE	LOC108070878|XP_017017010.1|DKIK
OG0007580	LOC4813161|XP_001353135.2|DPSE	LOC108083035|XP_017034154.1|DKIK
OG0007581	LOC4816827|XP_001356542.2|DPSE	LOC108077408|XP_017026197.1|DKIK
OG0007582	LOC4802367|XP_001359296.1|DPSE	LOC108071310|XP_017017505.1|DKIK
OG0007583	LOC4805234|XP_001361670.3|DPSE	LOC108072378|XP_017018967.1|DKIK
OG0007584	LOC4815715|XP_001355626.4|DPSE	LOC108079197|XP_017028948.1|DKIK
OG0007585	LOC4813265|XP_001353291.4|DPSE	LOC108073983|XP_017021323.1|DKIK
OG0007586	LOC4816318|XP_001356249.3|DPSE	LOC108085292|XP_017037338.1|DKIK
OG0007587	LOC4805539|XP_033233415.1|DPSE	LOC108078313|XP_017027595.1|DKIK
OG0007588	LOC117184108|XP_033236202.1|DPSE	LOC108083313|XP_017034540.1|DKIK
OG0007589	LOC4814770|XP_001354759.2|DPSE	LOC108083540|XP_017034873.1|DKIK
OG0007590	LOC6900368|XP_015042616.2|DPSE	LOC108072739|XP_017019494.1|DKIK
OG0007591	LOC4805120|XP_001361577.2|DPSE	LOC108078095|XP_017027178.1|DKIK
OG0007592	LOC4804218|XP_001360812.3|DPSE	LOC108078181|XP_017027336.1|DKIK
OG0007593	LOC4814374|XP_001354449.2|DPSE	LOC108083889|XP_017035370.1|DKIK
OG0007594	LOC4805112|XP_003736964.1|DPSE	LOC108078096|XP_017027179.1|DKIK
OG0007595	LOC6898699|XP_002138704.1|DPSE	LOC108076604|XP_017025007.1|DKIK
OG0007596	LOC4813933|XP_001354095.2|DPSE	LOC108078852|XP_017028436.1|DKIK
OG0007597	LOC4813821|XP_001353995.2|DPSE	LOC108080690|XP_017031016.1|DKIK
OG0007598	LOC4805564|XP_001361949.2|DPSE	LOC108082426|XP_017033285.1|DKIK
OG0007599	LOC4813840|XP_001353599.1|DPSE	LOC108075068|XP_017022839.1|DKIK
OG0007600	LOC4811984|XP_033241393.1|DPSE	LOC108082989|XP_017034100.1|DKIK
OG0007601	LOC6900346|XP_002134743.1|DPSE	LOC108083022|XP_017034139.1|DKIK
OG0007602	LOC4813059|XP_001353518.1|DPSE	LOC108070390|XP_017016329.1|DKIK
OG0007603	LOC4813690|XP_001353519.1|DPSE	LOC108070482|XP_017016457.1|DKIK
OG0007605	LOC6903600|XP_033240199.1|DPSE	LOC108084757|XP_017036557.1|DKIK
OG0007606	LOC4811995|XP_001352785.3|DPSE	LOC108073794|XP_017021049.1|DKIK
OG0007607	LOC4801080|XP_015038658.2|DPSE	LOC108077823|XP_017026836.1|DKIK
OG0007608	LOC4812615|XP_001353008.3|DPSE	LOC108075208|XP_017023033.1|DKIK
OG0007609	LOC4814603|XP_001354815.1|DPSE	LOC108074145|XP_017021533.1|DKIK
OG0007610	LOC4804366|XP_001360940.2|DPSE	LOC108078455|XP_017027832.1|DKIK
OG0007611	LOC6899891|XP_015044270.1|DPSE	LOC108084524|XP_017036248.1|DKIK
OG0007612	LOC4805132|XP_033233581.1|DPSE	LOC108078412|XP_017027758.1|DKIK
OG0007613	LOC6898999|XP_002138959.2|DPSE	LOC108078134|XP_017027249.1|DKIK
OG0007614	LOC4811962|XP_001352737.1|DPSE	LOC108079840|XP_017029832.1|DKIK
OG0007615	LOC4814146|XP_001354300.2|DPSE	LOC108078777|XP_017028310.1|DKIK
OG0007616	LOC4801157|XP_001358292.2|DPSE	LOC108071429|XP_017017669.1|DKIK
OG0007617	LOC6900497|XP_033237811.1|DPSE	LOC108083739|XP_017035139.1|DKIK
OG0007618	LOC6900548|XP_002134932.3|DPSE	LOC108083014|XP_017034129.1|DKIK
OG0007619	LOC4812370|XP_001352744.3|DPSE	LOC108084800|XP_017036644.1|DKIK
OG0007620	LOC4811937|XP_033240824.1|DPSE	LOC108075171|XP_017022970.1|DKIK
OG0007621	LOC4804592|XP_001361127.4|DPSE	LOC108078431|XP_017027796.1|DKIK
OG0007622	LOC6900797|XP_033239100.1|DPSE	LOC108080637|XP_017030950.1|DKIK
OG0007623	LOC4813463|XP_033241065.1|DPSE	LOC108074993|XP_017022717.1|DKIK
OG0007624	LOC4812043|XP_001353014.1|DPSE	LOC108075064|XP_017022833.1|DKIK
OG0007625	LOC4813758|XP_033239104.1|DPSE	LOC108073958|XP_017021274.1|DKIK
OG0007626	LOC4812057|XP_001352447.3|DPSE	LOC108075091|XP_017022862.1|DKIK
OG0007627	LOC4812513|XP_001352446.3|DPSE	LOC108079811|XP_017029782.1|DKIK
OG0007628	LOC4811788|XP_001352355.1|DPSE	LOC108084517|XP_017036240.1|DKIK
OG0007629	LOC6900886|XP_033237476.1|DPSE	LOC108078773|XP_017028304.1|DKIK
OG0007630	LOC4803248|XP_001360021.3|DPSE	LOC108084321|XP_017035972.1|DKIK
OG0007631	LOC4800673|XP_001357905.2|DPSE	LOC108083746|XP_017035151.1|DKIK
OG0007632	LOC26533848|XP_015043587.1|DPSE	LOC108079043|XP_017028716.1|DKIK
OG0007633	LOC4816993|XP_033235742.1|DPSE	LOC108082783|XP_017033810.1|DKIK
OG0007634	LOC6896710|XP_002136924.1|DPSE	LOC108077743|XP_017026696.1|DKIK
OG0007635	LOC4816505|XP_001356244.3|DPSE	LOC108085304|XP_017037350.1|DKIK
OG0007636	LOC6903223|XP_002132924.3|DPSE, LOC4812568|XP_001352907.4|DPSE	LOC108085513|XP_017037626.1|DKIK
OG0007637	LOC6899753|XP_002135785.3|DPSE	LOC108083343|XP_017034579.1|DKIK
OG0007638	LOC6902079|XP_015041145.2|DPSE	LOC108079319|XP_017029101.1|DKIK
OG0007639	LOC6902133|XP_002133664.1|DPSE	LOC108080937|XP_017031330.1|DKIK, LOC108083582|XP_017034931.1|DKIK
OG0007640	LOC4804198|XP_001360797.3|DPSE, LOC6899141|XP_033233954.1|DPSE	LOC108085138|XP_017037136.1|DKIK
OG0007641	LOC4803023|XP_001359825.2|DPSE	LOC108085443|XP_017037541.1|DKIK
OG0007642	LOC4805482|XP_001361877.3|DPSE	LOC108074732|XP_017022388.1|DKIK
OG0007643	LOC4802325|XP_033237952.1|DPSE	LOC108081258|XP_017031840.1|DKIK
OG0007644	LOC4801976|XP_001358989.5|DPSE	LOC108077709|XP_017026642.1|DKIK
OG0007645	LOC4803312|XP_001360076.2|DPSE	LOC108080978|XP_017031393.1|DKIK
OG0007646	LOC4816820|XP_001356507.2|DPSE	LOC108081986|XP_017032713.1|DKIK
OG0007647	LOC4816176|XP_001355744.4|DPSE	LOC108082807|XP_017033855.1|DKIK
OG0007648	LOC6898455|XP_002138498.2|DPSE	LOC108078359|XP_017027667.1|DKIK
OG0007649	LOC6902901|XP_002132635.2|DPSE	LOC108078929|XP_017028566.1|DKIK
OG0007650	LOC4804943|XP_001361424.3|DPSE	LOC108076579|XP_017024977.1|DKIK
OG0007651	LOC4814406|XP_001354440.2|DPSE	LOC108079717|XP_017029615.1|DKIK
OG0007652	LOC4805076|XP_003736963.2|DPSE	LOC108078498|XP_017027884.1|DKIK
OG0007653	LOC6900295|XP_033240566.1|DPSE, LOC6903119|XP_002132829.2|DPSE	LOC108077934|XP_017026964.1|DKIK, LOC108078361|XP_017027675.1|DKIK
OG0007654	LOC4812131|XP_001352721.1|DPSE	LOC108075121|XP_017022892.1|DKIK
OG0007655	LOC6901010|XP_002134637.2|DPSE	LOC108082286|XP_017033106.1|DKIK
OG0007656	LOC4803300|XP_001360065.3|DPSE	LOC108084822|XP_017036673.1|DKIK
OG0007657	LOC6899180|XP_002136344.2|DPSE	LOC108077581|XP_017026465.1|DKIK, LOC108084012|XP_017035514.1|DKIK
OG0007658	LOC26533992|XP_015039651.1|DPSE	LOC108081783|XP_017032490.1|DKIK, LOC108081813|XP_017032539.1|DKIK, LOC108081812|XP_017032538.1|DKIK
OG0007660	LOC4803136|XP_001359928.3|DPSE	LOC108081503|XP_017032211.1|DKIK
OG0007661	LOC26532865|XP_033234376.1|DPSE	LOC108082150|XP_017032941.1|DKIK
OG0007662	LOC6898240|XP_002138306.2|DPSE, LOC6898229|XP_002138295.2|DPSE, LOC6898230|XP_033233993.1|DPSE	LOC108076143|XP_017024360.1|DKIK
OG0007663	LOC4804642|XP_001361172.2|DPSE	LOC108076554|XP_017024953.1|DKIK, LOC108076674|XP_017025095.1|DKIK
OG0007664	LOC4801634|XP_015037333.2|DPSE	LOC108072955|XP_017019911.1|DKIK
OG0007665	LOC4815560|XP_001355654.4|DPSE	LOC108085767|XP_017037999.1|DKIK
OG0007666	LOC4815899|XP_033240804.1|DPSE	LOC108085752|XP_017037979.1|DKIK
OG0007667	LOC4815905|XP_033240908.1|DPSE	LOC108079378|XP_017029187.1|DKIK
OG0007668	LOC4818159|XP_001357432.2|DPSE	LOC108074800|XP_017022474.1|DKIK
OG0007669	LOC6902277|XP_002133804.2|DPSE	LOC108074252|XP_017021706.1|DKIK
OG0007670	LOC6902278|XP_002133805.2|DPSE	LOC108074250|XP_017021705.1|DKIK
OG0007671	LOC4814872|XP_001354976.1|DPSE	LOC108071822|XP_017018217.1|DKIK
OG0007672	LOC4815662|XP_001355438.3|DPSE	LOC108076079|XP_017024280.1|DKIK
OG0007673	LOC4801143|XP_001358282.4|DPSE	LOC108085010|XP_017036938.1|DKIK
OG0007674	LOC4814200|XP_033237726.1|DPSE	LOC108083833|XP_017035296.1|DKIK
OG0007675	LOC6901216|XP_033239868.1|DPSE	LOC108071750|XP_017018063.1|DKIK
OG0007676	LOC6901019|XP_002134503.3|DPSE	LOC108083595|XP_017034947.1|DKIK
OG0007677	LOC4816095|XP_001355219.2|DPSE	LOC108080305|XP_017030468.1|DKIK
OG0007678	LOC6901727|XP_033239684.1|DPSE	LOC108083505|XP_017034802.1|DKIK
OG0007679	LOC4814544|XP_001355062.2|DPSE	LOC108083466|XP_017034739.1|DKIK
OG0007680	LOC4816422|XP_001356157.1|DPSE	LOC108075922|XP_017024046.1|DKIK
OG0007681	LOC6897343|XP_002137496.2|DPSE	LOC108084615|XP_017036389.1|DKIK
OG0007682	LOC26532857|XP_033240854.1|DPSE, LOC117184917|XP_033239991.1|DPSE	LOC108071726|XP_017018040.1|DKIK
OG0007683	LOC4815519|XP_001355491.2|DPSE	LOC108083484|XP_017034769.1|DKIK
OG0007684	LOC4815115|XP_001354602.1|DPSE	LOC108071696|XP_017017999.1|DKIK
OG0007685	LOC4811763|XP_033240909.1|DPSE	LOC108071763|XP_017018086.1|DKIK
OG0007686	LOC4815289|XP_001355070.3|DPSE	LOC108075284|XP_017023163.1|DKIK
OG0007687	LOC4815432|XP_001355718.3|DPSE	LOC108084635|XP_017036415.1|DKIK
OG0007688	LOC4801759|XP_001358800.4|DPSE	LOC108084556|XP_017036297.1|DKIK
OG0007689	LOC4814554|XP_001355048.3|DPSE	LOC108080162|XP_017030294.1|DKIK
OG0007690	LOC6901532|XP_033237779.1|DPSE	LOC108079218|XP_017028982.1|DKIK
OG0007691	LOC4801100|XP_001358249.2|DPSE	LOC108077836|XP_017026851.1|DKIK
OG0007692	LOC6901005|XP_002134632.3|DPSE	LOC108079198|XP_017028949.1|DKIK
OG0007693	LOC4814977|XP_001354998.3|DPSE	LOC108085231|XP_017037259.1|DKIK
OG0007694	LOC4813761|XP_001353158.2|DPSE	LOC108083092|XP_017034232.1|DKIK
OG0007695	LOC6901459|XP_033239284.1|DPSE	LOC108080392|XP_017030609.1|DKIK
OG0007696	LOC4813565|XP_001353485.3|DPSE	LOC108085503|XP_017037612.1|DKIK
OG0007697	LOC4811870|XP_001352637.2|DPSE	LOC108078875|XP_017028489.1|DKIK
OG0007698	LOC4815615|XP_001355679.3|DPSE	LOC108079419|XP_017029235.1|DKIK
OG0007699	LOC6901824|XP_002134492.1|DPSE	LOC108071711|XP_017018021.1|DKIK
OG0007700	LOC4816065|XP_001355229.4|DPSE	LOC108083548|XP_017034882.1|DKIK
OG0007701	LOC6901938|XP_033238201.1|DPSE	LOC108070827|XP_017016938.1|DKIK
OG0007702	LOC4815504|XP_001355581.3|DPSE	LOC108076076|XP_017024276.1|DKIK
OG0007703	LOC4815266|XP_001354686.1|DPSE	LOC108080397|XP_017030613.1|DKIK
OG0007704	LOC4800335|XP_001357577.3|DPSE	LOC108085321|XP_017037366.1|DKIK
OG0007705	LOC4814359|XP_001354382.2|DPSE	LOC108082939|XP_017034035.1|DKIK
OG0007706	LOC6903613|XP_033238780.1|DPSE	LOC108080380|XP_017030591.1|DKIK
OG0007707	LOC6901423|XP_033241357.1|DPSE	LOC108071775|XP_017018109.1|DKIK
OG0007708	LOC4815863|XP_015040928.2|DPSE	LOC108079409|XP_017029225.1|DKIK
OG0007709	LOC4815942|XP_001355526.2|DPSE	LOC108083576|XP_017034922.1|DKIK
OG0007710	LOC6901690|XP_033241441.1|DPSE	LOC108075220|XP_017023051.1|DKIK
OG0007711	LOC4814194|XP_001354337.1|DPSE	LOC108077084|XP_017025744.1|DKIK
OG0007712	LOC6901922|XP_002133456.2|DPSE	LOC108071118|XP_017017298.1|DKIK
OG0007713	LOC4815673|XP_033238917.1|DPSE	LOC108083801|XP_017035218.1|DKIK
OG0007714	LOC6901082|XP_033240392.1|DPSE	LOC108074157|XP_017021553.1|DKIK
OG0007715	LOC4814744|XP_001354897.2|DPSE, LOC6899484|XP_002136048.2|DPSE	LOC108079247|XP_017029024.1|DKIK
OG0007716	LOC6902158|XP_033237836.1|DPSE	LOC108079387|XP_017029199.1|DKIK
OG0007717	LOC4800341|XP_003736200.3|DPSE	LOC108083052|XP_017034172.1|DKIK
OG0007718	LOC4816082|XP_001355296.1|DPSE	LOC108079960|XP_017030010.1|DKIK
OG0007719	LOC4815622|XP_033238960.1|DPSE	LOC108083828|XP_017035280.1|DKIK
OG0007720	LOC4815915|XP_033238958.1|DPSE	LOC108083905|XP_017035390.1|DKIK
OG0007721	LOC4814318|XP_001354414.3|DPSE	LOC108080156|XP_017030283.1|DKIK
OG0007722	LOC4814227|XP_033239635.1|DPSE	LOC108080050|XP_017030117.1|DKIK
OG0007723	LOC4814327|XP_001354406.4|DPSE	LOC108080065|XP_017030139.1|DKIK
OG0007724	LOC4817319|XP_001356424.3|DPSE	LOC108074345|XP_017021858.1|DKIK
OG0007725	LOC4815191|XP_001354725.3|DPSE	LOC108083959|XP_017035455.1|DKIK
OG0007726	LOC4815768|XP_001355329.3|DPSE	LOC108079335|XP_017029127.1|DKIK
OG0007727	LOC4815817|XP_001355528.1|DPSE	LOC108083528|XP_017034851.1|DKIK
OG0007728	LOC4815362|XP_033240371.1|DPSE	LOC108084484|XP_017036200.1|DKIK
OG0007729	LOC4815689|XP_001355336.2|DPSE	LOC108079150|XP_017028887.1|DKIK
OG0007730	LOC4815361|XP_033237649.1|DPSE	LOC108084490|XP_017036212.1|DKIK
OG0007731	LOC4813009|XP_015043087.1|DPSE	LOC108071486|XP_017017733.1|DKIK
OG0007732	LOC4814846|XP_001355036.3|DPSE	LOC108080169|XP_017030302.1|DKIK
OG0007733	LOC4814448|XP_001354972.2|DPSE	LOC108071792|XP_017018161.1|DKIK
OG0007734	LOC4815039|XP_001354699.2|DPSE	LOC108071705|XP_017018011.1|DKIK
OG0007735	LOC4814944|XP_001354525.1|DPSE	LOC108083452|XP_017034711.1|DKIK
OG0007736	LOC4815465|XP_001355427.2|DPSE	LOC108079424|XP_017029244.1|DKIK
OG0007737	LOC4800882|XP_001358077.4|DPSE	LOC108071342|XP_017017557.1|DKIK
OG0007738	LOC4800586|XP_015038724.2|DPSE	LOC108071328|XP_017017530.1|DKIK
OG0007739	LOC4814585|XP_001355023.4|DPSE	LOC108082948|XP_017034053.1|DKIK
OG0007740	LOC4816014|XP_015041088.1|DPSE	LOC108079271|XP_017029054.1|DKIK
OG0007741	LOC6901385|XP_015041652.2|DPSE	LOC108080524|XP_017030804.1|DKIK
OG0007742	LOC6901684|XP_033239280.1|DPSE	LOC108071829|XP_017018226.1|DKIK
OG0007743	LOC4800490|XP_001357757.4|DPSE	LOC108074367|XP_017021881.1|DKIK
OG0007744	LOC26532603|XP_033238533.1|DPSE	LOC108076099|XP_017024315.1|DKIK
OG0007745	LOC4801438|XP_033234814.1|DPSE	LOC108083931|XP_017035421.1|DKIK
OG0007746	LOC4801708|XP_001358755.1|DPSE	LOC108085055|XP_017037004.1|DKIK
OG0007747	LOC4814581|XP_033238293.1|DPSE	LOC108082931|XP_017034022.1|DKIK
OG0007748	LOC4815062|XP_033239643.1|DPSE	LOC108080053|XP_017030123.1|DKIK
OG0007749	LOC4816087|XP_001355225.2|DPSE	LOC108083429|XP_017034673.1|DKIK
OG0007750	LOC4800321|XP_001357589.2|DPSE	LOC108073723|XP_017020958.1|DKIK
OG0007751	LOC6902805|XP_002132542.2|DPSE	LOC108074316|XP_017021801.1|DKIK
OG0007752	LOC4815633|XP_001355292.3|DPSE	LOC108079458|XP_017029286.1|DKIK
OG0007753	LOC4815544|XP_033239481.1|DPSE	LOC108080107|XP_017030211.1|DKIK
OG0007754	LOC4814656|XP_001354623.2|DPSE	LOC108071785|XP_017018137.1|DKIK
OG0007755	LOC4814719|XP_001354627.4|DPSE	LOC108071732|XP_017018046.1|DKIK
OG0007756	LOC6901443|XP_002134129.2|DPSE	LOC108083578|XP_017034926.1|DKIK
OG0007757	LOC4814990|XP_001354542.2|DPSE	LOC108071748|XP_017018061.1|DKIK
OG0007758	LOC4817822|XP_001357284.2|DPSE	LOC108079981|XP_017030035.1|DKIK
OG0007759	LOC4800391|XP_003736234.1|DPSE	LOC108079320|XP_017029102.1|DKIK, LOC108073730|XP_017020978.1|DKIK
OG0007760	LOC4815594|XP_015041367.1|DPSE	LOC108079348|XP_017029144.1|DKIK
OG0007761	LOC4814690|XP_033238182.1|DPSE	LOC108071823|XP_017018219.1|DKIK
OG0007762	LOC4814689|XP_015041523.2|DPSE	LOC108071817|XP_017018210.1|DKIK
OG0007763	LOC4817305|XP_033236076.1|DPSE	LOC108074330|XP_017021828.1|DKIK
OG0007764	LOC6901966|XP_033240849.1|DPSE	LOC108079321|XP_017029103.1|DKIK
OG0007765	LOC4815723|XP_001355342.2|DPSE	LOC108079331|XP_017029122.1|DKIK
OG0007766	LOC4801269|XP_015037120.2|DPSE	LOC108074113|XP_017021500.1|DKIK
OG0007767	LOC4811783|XP_001352350.2|DPSE	LOC108075357|XP_017023257.1|DKIK
OG0007768	LOC4815595|XP_001355703.1|DPSE	LOC108079462|XP_017029292.1|DKIK
OG0007769	LOC6903689|XP_033238701.1|DPSE	LOC108080530|XP_017030818.1|DKIK
OG0007770	LOC4811751|XP_033239046.1|DPSE, LOC117185093|XP_033240810.1|DPSE	LOC108077185|XP_017025916.1|DKIK
OG0007771	LOC4817877|XP_001357358.3|DPSE	LOC108085248|XP_017037284.1|DKIK
OG0007772	LOC4815278|XP_001354513.4|DPSE	LOC108079451|XP_017029274.1|DKIK
OG0007773	LOC6903333|XP_002132214.2|DPSE	LOC108075913|XP_017024030.1|DKIK
OG0007774	LOC4813198|XP_001353254.3|DPSE	LOC108078425|XP_017027782.1|DKIK
OG0007775	LOC4814475|XP_001354825.3|DPSE	LOC108077073|XP_017025733.1|DKIK
OG0007776	LOC4814384|XP_001354351.2|DPSE	LOC108083397|XP_017034638.1|DKIK
OG0007777	LOC4815319|XP_001354599.3|DPSE	LOC108080125|XP_017030245.1|DKIK
OG0007778	LOC4815767|XP_001355628.2|DPSE	LOC108079202|XP_017028955.1|DKIK
OG0007779	LOC4812399|XP_001352565.3|DPSE	LOC108084430|XP_017036126.1|DKIK
OG0007780	LOC6901266|XP_002133967.1|DPSE	LOC108080130|XP_017030250.1|DKIK
OG0007781	LOC6901909|XP_015040980.2|DPSE	LOC108079950|XP_017029993.1|DKIK
OG0007782	LOC4815107|XP_001355214.2|DPSE	LOC108083871|XP_017035349.1|DKIK
OG0007783	LOC4814900|XP_001355099.4|DPSE	LOC108079147|XP_017028883.1|DKIK
OG0007784	LOC4802745|XP_001359608.2|DPSE	LOC108077759|XP_017026729.1|DKIK
OG0007785	LOC4814613|XP_001355188.4|DPSE	LOC108083545|XP_017034879.1|DKIK
OG0007786	LOC4817197|XP_001356417.4|DPSE	LOC108074267|XP_017021726.1|DKIK
OG0007787	LOC4800283|XP_001357622.4|DPSE	LOC108077639|XP_017026542.1|DKIK
OG0007788	LOC4801671|XP_001358723.2|DPSE	LOC108084182|XP_017035762.1|DKIK
OG0007789	LOC4801539|XP_033238698.1|DPSE	LOC108071245|XP_017017419.1|DKIK
OG0007790	LOC4801254|XP_033233049.1|DPSE	LOC108083961|XP_017035457.1|DKIK
OG0007791	LOC4801252|XP_001358375.4|DPSE	LOC108079964|XP_017030014.1|DKIK, LOC108083980|XP_017035480.1|DKIK
OG0007792	LOC4814624|XP_001354936.2|DPSE	LOC108077009|XP_017025578.1|DKIK
OG0007793	LOC13036434|XP_003736928.2|DPSE	LOC108077724|XP_017026667.1|DKIK
OG0007794	LOC4815667|XP_015041174.2|DPSE	LOC108079399|XP_017029213.1|DKIK
OG0007795	LOC4816015|XP_001355271.1|DPSE	LOC108074909|XP_017022627.1|DKIK
OG0007796	LOC4802116|XP_001359097.2|DPSE	LOC108073521|XP_017020689.1|DKIK
OG0007797	LOC4800404|XP_015038763.1|DPSE	LOC108085871|XP_017038118.1|DKIK
OG0007798	LOC6896740|XP_002136947.2|DPSE	LOC108085872|XP_017038120.1|DKIK
OG0007799	LOC4801660|XP_001358712.2|DPSE	LOC108084258|XP_017035890.1|DKIK
OG0007800	LOC4801478|XP_001358563.2|DPSE	LOC108075408|XP_017023322.1|DKIK
OG0007801	LOC4802120|XP_003736671.2|DPSE	LOC108073495|XP_017020644.1|DKIK
OG0007802	LOC6896825|XP_002137028.1|DPSE	LOC108073423|XP_017020531.1|DKIK
OG0007803	LOC4801339|XP_001358450.5|DPSE	LOC108085662|XP_017037841.1|DKIK
OG0007804	LOC4815151|XP_033240451.1|DPSE	LOC108074150|XP_017021539.1|DKIK
OG0007805	LOC4815078|XP_001354872.1|DPSE	LOC108080150|XP_017030277.1|DKIK
OG0007806	LOC4815077|XP_001354871.3|DPSE	LOC108080149|XP_017030276.1|DKIK
OG0007808	LOC4811821|XP_033232511.1|DPSE	LOC108073329|XP_017020378.1|DKIK
OG0007809	LOC4814580|XP_001354944.2|DPSE	LOC108074170|XP_017021589.1|DKIK
OG0007810	LOC4817991|XP_001357329.2|DPSE	LOC108079968|XP_017030021.1|DKIK, LOC108077332|XP_017026108.1|DKIK
OG0007811	LOC4801032|XP_015038688.2|DPSE	LOC108084940|XP_017036827.1|DKIK
OG0007812	LOC4815075|XP_001354983.1|DPSE	LOC108071851|XP_017018255.1|DKIK
OG0007813	LOC4801288|XP_001358408.3|DPSE	LOC108075583|XP_017023590.1|DKIK
OG0007814	LOC4814612|XP_001355187.1|DPSE	LOC108083585|XP_017034933.1|DKIK
OG0007815	LOC4815146|XP_001354931.1|DPSE	LOC108077020|XP_017025616.1|DKIK
OG0007816	LOC4813966|XP_001354125.1|DPSE	LOC108075101|XP_017022872.1|DKIK
OG0007817	LOC4801481|XP_001358566.3|DPSE	LOC108070703|XP_017016781.1|DKIK
OG0007818	LOC6897336|XP_002137489.2|DPSE	LOC108084627|XP_017036405.1|DKIK
OG0007819	LOC26533210|XP_033239670.1|DPSE	LOC108083416|XP_017034660.1|DKIK
OG0007820	LOC6896888|XP_015038859.2|DPSE	LOC108086036|XP_017038342.1|DKIK
OG0007821	LOC4800414|XP_001357693.1|DPSE	LOC108085918|XP_017038182.1|DKIK
OG0007822	LOC4800413|XP_033241841.1|DPSE	LOC108085917|XP_017038180.1|DKIK
OG0007823	LOC6896744|XP_002136951.3|DPSE	LOC108085898|XP_017038151.1|DKIK
OG0007824	LOC4800476|XP_001357744.3|DPSE	LOC108075716|XP_017023743.1|DKIK
OG0007826	LOC4800637|XP_001357874.3|DPSE	LOC108081062|XP_017031530.1|DKIK
