Orthogroup	DPSE.longest_only	DNOV.longest_only
OG0010727	LOC4803455|XP_001360176.2|DPSE	LOC115762259|XP_030560275.1|DNOV
OG0010728	LOC4803472|XP_001360190.3|DPSE	LOC115762207|XP_030560193.1|DNOV
OG0010729	LOC4803427|XP_001360142.2|DPSE	LOC115758061|XP_030554472.1|DNOV
OG0010730	LOC6898915|XP_002138884.2|DPSE	LOC115757927|XP_030554253.1|DNOV
OG0010731	LOC4804602|XP_001361136.3|DPSE	LOC115762681|XP_030560859.1|DNOV
OG0010732	LOC26533219|XP_015039153.1|DPSE	LOC115761129|XP_030558649.1|DNOV
OG0010733	LOC6903655|XP_015034997.1|DPSE	LOC115758179|XP_030554580.1|DNOV
OG0010734	LOC4803975|XP_001360612.4|DPSE	LOC115758263|XP_030554683.1|DNOV
OG0010735	LOC4805104|XP_001361561.2|DPSE	LOC115758231|XP_030554643.1|DNOV
OG0010736	LOC4805673|XP_001362033.3|DPSE	LOC115767485|XP_030567653.1|DNOV
OG0010737	LOC117183588|XP_033233893.1|DPSE	LOC115767416|XP_030567552.1|DNOV
OG0010739	LOC6897433|XP_033232468.1|DPSE	LOC115763638|XP_030562127.1|DNOV
OG0010740	LOC6897641|XP_003736750.3|DPSE	LOC115763717|XP_030562269.1|DNOV
OG0010741	LOC6897660|XP_002137799.2|DPSE	LOC115763865|XP_030562501.1|DNOV
OG0010743	LOC6898000|XP_002138093.2|DPSE	LOC115763725|XP_030562280.1|DNOV
OG0010744	LOC4802984|XP_001359792.4|DPSE	LOC115761735|XP_030559480.1|DNOV
OG0010745	LOC4802337|XP_033234455.1|DPSE	LOC115770912|XP_030572217.1|DNOV
OG0010746	LOC6896782|XP_033241788.1|DPSE	LOC115763243|XP_030561581.1|DNOV
OG0010748	LOC4802081|XP_001359070.1|DPSE	LOC115764969|XP_030564153.1|DNOV
OG0010749	LOC6901060|XP_015042239.2|DPSE, LOC6900094|XP_002135452.3|DPSE	LOC115770848|XP_030572143.1|DNOV
OG0010750	LOC6897485|XP_002137634.3|DPSE	LOC115770871|XP_030572167.1|DNOV
OG0010751	LOC4803258|XP_003736933.1|DPSE	LOC115759541|XP_030556356.1|DNOV
OG0010753	LOC4800925|XP_001358112.4|DPSE	LOC115761211|XP_030558756.1|DNOV
OG0010754	LOC4801850|XP_001358881.2|DPSE	LOC115764657|XP_030563703.1|DNOV
OG0010755	LOC4801321|XP_033233141.1|DPSE	LOC115764208|XP_030562958.1|DNOV
OG0010756	LOC6897148|XP_033233140.1|DPSE	LOC115764209|XP_030562959.1|DNOV
OG0010757	LOC6896775|XP_033240265.1|DPSE	LOC115765074|XP_030564310.1|DNOV
OG0010758	LOC4800492|XP_015038574.2|DPSE	LOC115765009|XP_030564219.1|DNOV
OG0010759	LOC4800342|XP_001357570.3|DPSE	LOC115764979|XP_030564166.1|DNOV
OG0010760	LOC4803138|XP_001359930.3|DPSE	LOC115770568|XP_030571742.1|DNOV
OG0010761	LOC4802268|XP_001359222.2|DPSE	LOC115765614|XP_030565125.1|DNOV
OG0010762	LOC4801094|XP_001358246.3|DPSE	LOC115759606|XP_030556436.1|DNOV, LOC115759596|XP_030556427.1|DNOV
OG0010763	LOC4800982|XP_033232813.1|DPSE	LOC115761812|XP_030559620.1|DNOV
OG0010764	LOC6897033|XP_002137218.2|DPSE	LOC115761437|XP_030559065.1|DNOV
OG0010765	LOC6896834|XP_002137037.3|DPSE	LOC115771941|XP_030573701.1|DNOV
OG0010766	LOC6897237|XP_002137409.2|DPSE	LOC115772029|XP_030573820.1|DNOV
OG0010767	LOC4800288|XP_001357607.3|DPSE	LOC115757760|XP_030554031.1|DNOV
OG0010768	LOC4800754|XP_001357970.3|DPSE	LOC115772003|XP_030573794.1|DNOV
OG0010769	LOC4801381|XP_001358484.3|DPSE	LOC115771620|XP_030573258.1|DNOV
OG0010770	LOC4800250|XP_001357638.2|DPSE	LOC115761294|XP_030558881.1|DNOV
OG0010771	LOC4804027|XP_001360657.2|DPSE	LOC115762769|XP_030560978.1|DNOV
OG0010773	LOC6897727|XP_002137836.2|DPSE	LOC115759609|XP_030556441.1|DNOV
OG0010774	LOC4802736|XP_001359600.2|DPSE	LOC115761720|XP_030559459.1|DNOV
OG0010775	LOC4801997|XP_033233518.1|DPSE	LOC115761496|XP_030559123.1|DNOV
OG0010776	LOC4817995|XP_001357417.1|DPSE	LOC115762980|XP_030561219.1|DNOV
OG0010777	LOC6897669|XP_002137805.2|DPSE	LOC115765757|XP_030565280.1|DNOV
OG0010778	LOC4802595|XP_001359486.3|DPSE	LOC115763719|XP_030562272.1|DNOV
OG0010779	LOC6897656|XP_002137795.2|DPSE	LOC115763881|XP_030562517.1|DNOV
OG0010780	LOC4800933|XP_001358120.3|DPSE	LOC115757689|XP_030553888.1|DNOV
OG0010781	LOC4801702|XP_003736577.2|DPSE	LOC115759616|XP_030556455.1|DNOV
OG0010782	LOC4803263|XP_001360034.5|DPSE	LOC115759662|XP_030556518.1|DNOV
OG0010783	LOC4802331|XP_001359269.3|DPSE	LOC115770827|XP_030572120.1|DNOV
OG0010784	LOC117183684|XP_033234318.1|DPSE	LOC115760453|XP_030557631.1|DNOV
OG0010785	LOC6898947|XP_002138908.2|DPSE	LOC115758249|XP_030554665.1|DNOV
OG0010786	LOC4804463|XP_001361022.4|DPSE	LOC115760994|XP_030558462.1|DNOV
OG0010787	LOC6898443|XP_033233448.1|DPSE	LOC115760677|XP_030558004.1|DNOV
OG0010788	LOC6898237|XP_033234790.1|DPSE	LOC115760602|XP_030557903.1|DNOV
OG0010790	LOC6898802|XP_002138776.2|DPSE	LOC115758044|XP_030554418.1|DNOV
OG0010791	LOC6902493|XP_002133038.2|DPSE	LOC115760454|XP_030557632.1|DNOV
OG0010792	LOC4814372|XP_001354369.3|DPSE	LOC115767078|XP_030567082.1|DNOV
OG0010793	LOC6901173|XP_033240551.1|DPSE	LOC115767563|XP_030567704.1|DNOV
OG0010794	LOC6897098|XP_002137282.3|DPSE	LOC115758105|XP_030554488.1|DNOV
OG0010795	LOC6903171|XP_033235188.1|DPSE	LOC115771271|XP_030572746.1|DNOV
OG0010797	LOC6897525|XP_002137675.2|DPSE	LOC115762850|XP_030561086.1|DNOV
OG0010799	LOC26533010|XP_015035180.2|DPSE	LOC115766245|XP_030565968.1|DNOV
OG0010800	LOC117184389|XP_033237366.1|DPSE	LOC115770172|XP_030571192.1|DNOV
OG0010801	LOC4816130|XP_001355756.3|DPSE	LOC115763432|XP_030561855.1|DNOV
OG0010802	LOC6903248|XP_002132947.1|DPSE	LOC115763374|XP_030561768.1|DNOV
OG0010803	LOC6901457|XP_033238679.1|DPSE	LOC115759888|XP_030556864.1|DNOV
OG0010804	LOC4811735|XP_001352307.3|DPSE	LOC115765473|XP_030564913.1|DNOV
OG0010805	LOC6900662|XP_002135030.2|DPSE	LOC115765564|XP_030565067.1|DNOV
OG0010806	LOC4817438|XP_033235575.1|DPSE	LOC115758397|XP_030554899.1|DNOV
OG0010807	LOC4817947|XP_001357206.2|DPSE	LOC115758810|XP_030555448.1|DNOV
OG0010808	LOC26533594|XP_033238853.1|DPSE	LOC115764397|XP_030563237.1|DNOV
OG0010810	LOC6898943|XP_015040630.2|DPSE	LOC115758272|XP_030554695.1|DNOV
OG0010813	LOC6902434|XP_015036892.2|DPSE	LOC115758465|XP_030554997.1|DNOV
OG0010825	LOC6898805|XP_002138779.3|DPSE	LOC115757911|XP_030554226.1|DNOV
OG0010828	LOC4815875|XP_001355631.3|DPSE	LOC115764295|XP_030563088.1|DNOV
OG0010829	LOC6897780|XP_002137885.2|DPSE	LOC115764180|XP_030562927.1|DNOV
OG0010831	LOC117183938|XP_033235466.1|DPSE, LOC117183939|XP_033235467.1|DPSE	LOC115763579|XP_030562058.1|DNOV
OG0010833	LOC6897762|XP_002137867.2|DPSE	LOC115760768|XP_030558116.1|DNOV
OG0010836	LOC4811893|XP_001352475.2|DPSE	LOC115762617|XP_030560775.1|DNOV
OG0010837	LOC4812354|XP_001353004.4|DPSE	LOC115770030|XP_030570951.1|DNOV
OG0010838	LOC117184451|XP_033237975.1|DPSE	LOC115771437|XP_030573002.1|DNOV
OG0010840	LOC4813736|XP_001353294.2|DPSE	LOC115770121|XP_030571113.1|DNOV
OG0010841	LOC4816291|XP_001356247.2|DPSE	LOC115769317|XP_030569911.1|DNOV
OG0010842	LOC6898019|XP_002138108.2|DPSE	LOC115758985|XP_030555651.1|DNOV
OG0010844	LOC13036408|XP_003736560.2|DPSE	LOC115761199|XP_030558737.1|DNOV
OG0010845	LOC6901800|XP_002134468.1|DPSE	LOC115767791|XP_030567983.1|DNOV
OG0010846	LOC4802192|XP_003736687.2|DPSE	LOC115768225|XP_030568611.1|DNOV
OG0010847	LOC4816003|XP_015041095.2|DPSE	LOC115768860|XP_030569423.1|DNOV
OG0010848	LOC6902139|XP_002133670.2|DPSE	LOC115768856|XP_030569417.1|DNOV
OG0010850	LOC4815533|XP_001355378.3|DPSE	LOC115768594|XP_030569104.1|DNOV
OG0010852	LOC6902244|XP_002133771.1|DPSE, LOC6902837|XP_002132573.2|DPSE	LOC115765242|XP_030564562.1|DNOV
OG0010853	LOC4815663|XP_001355228.1|DPSE	LOC115768016|XP_030568289.1|DNOV
OG0010854	LOC6901505|XP_033239268.1|DPSE	LOC115765205|XP_030564505.1|DNOV
OG0010855	LOC4815100|XP_033240370.1|DPSE	LOC115769081|XP_030569654.1|DNOV
OG0010858	LOC6901225|XP_002133926.2|DPSE	LOC115767317|XP_030567417.1|DNOV
OG0010859	LOC4816288|XP_001356227.1|DPSE	LOC115769219|XP_030569792.1|DNOV
OG0010861	LOC26531978|XP_015036352.1|DPSE, LOC6903163|XP_002132864.3|DPSE	LOC115760110|XP_030557163.1|DNOV
OG0010862	LOC4816335|XP_001355979.1|DPSE	LOC115759141|XP_030555852.1|DNOV
OG0010863	LOC6902772|XP_002132515.2|DPSE	LOC115759813|XP_030556765.1|DNOV
OG0010865	LOC4816596|XP_001356023.2|DPSE	LOC115763139|XP_030561447.1|DNOV
OG0010866	LOC4812605|XP_015043572.2|DPSE	LOC115769506|XP_030570197.1|DNOV
OG0010867	LOC4813457|XP_001353467.2|DPSE	LOC115769369|XP_030570012.1|DNOV
OG0010868	LOC4812010|XP_001352662.3|DPSE	LOC115766918|XP_030566859.1|DNOV
OG0010869	LOC6900205|XP_002135537.1|DPSE	LOC115769652|XP_030570424.1|DNOV
OG0010870	LOC6900854|XP_033237393.1|DPSE	LOC115769445|XP_030570115.1|DNOV
OG0010871	LOC6900855|XP_002135213.3|DPSE	LOC115769446|XP_030570116.1|DNOV
OG0010872	LOC117184805|XP_033239631.1|DPSE	LOC115769876|XP_030570738.1|DNOV
OG0010873	LOC6900157|XP_033239541.1|DPSE	LOC115769486|XP_030570164.1|DNOV
OG0010874	LOC6900372|XP_033238234.1|DPSE	LOC115771171|XP_030572614.1|DNOV
OG0010875	LOC6900391|XP_002134784.3|DPSE	LOC115770823|XP_030572109.1|DNOV
OG0010877	LOC6900503|XP_033240023.1|DPSE	LOC115771087|XP_030572500.1|DNOV
OG0010878	LOC6900371|XP_002134766.1|DPSE	LOC115770480|XP_030571624.1|DNOV
OG0010879	LOC4813417|XP_001353693.1|DPSE	LOC115767595|XP_030567751.1|DNOV
OG0010880	LOC4812945|XP_001353976.4|DPSE	LOC115768706|XP_030569258.1|DNOV
OG0010881	LOC6898814|XP_002138788.2|DPSE	LOC115762192|XP_030560179.1|DNOV
OG0010882	LOC6898247|XP_002138313.2|DPSE	LOC115761029|XP_030558503.1|DNOV
OG0010883	LOC6900813|XP_002135172.2|DPSE	LOC115770316|XP_030571412.1|DNOV
OG0010885	LOC4813789|XP_001353594.4|DPSE	LOC115769440|XP_030570111.1|DNOV
OG0010886	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE	LOC115770470|XP_030571608.1|DNOV
OG0010887	LOC4812941|XP_001353190.4|DPSE	LOC115770141|XP_030571146.1|DNOV
OG0010888	LOC6898635|XP_002138640.3|DPSE	LOC115762266|XP_030560286.1|DNOV
OG0010889	LOC6898041|XP_002138129.1|DPSE	LOC115760992|XP_030558459.1|DNOV
OG0010893	LOC4803589|XP_001360290.4|DPSE	LOC115764396|XP_030563239.1|DNOV
OG0010894	LOC6899106|XP_002139023.2|DPSE	LOC115765217|XP_030564522.1|DNOV
OG0010896	LOC6898648|XP_033234017.1|DPSE	LOC115760711|XP_030558039.1|DNOV, LOC115760975|XP_030558436.1|DNOV
OG0010897	LOC4802323|XP_001359263.2|DPSE	LOC115770794|XP_030572075.1|DNOV
OG0010898	LOC4802500|XP_001359410.4|DPSE	LOC115763883|XP_030562519.1|DNOV
OG0010901	LOC6897166|XP_002137346.3|DPSE	LOC115761356|XP_030558963.1|DNOV
OG0010902	LOC6896776|XP_002136982.1|DPSE	LOC115765073|XP_030564309.1|DNOV
OG0010903	LOC4800340|XP_001357573.3|DPSE	LOC115765066|XP_030564301.1|DNOV
OG0010904	LOC4803130|XP_001359923.3|DPSE	LOC115770550|XP_030571713.1|DNOV
OG0010905	LOC4801243|XP_001358366.3|DPSE	LOC115761657|XP_030559358.1|DNOV
OG0010907	LOC4802970|XP_001359781.2|DPSE	LOC115761450|XP_030559077.1|DNOV
OG0010908	LOC4802868|XP_001359700.3|DPSE	LOC115767887|XP_030568112.1|DNOV
OG0010909	LOC13036560|XP_003736646.3|DPSE	LOC115763782|XP_030562362.1|DNOV
OG0010910	LOC4800629|XP_001357869.2|DPSE	LOC115771942|XP_030573702.1|DNOV
OG0010911	LOC4802513|XP_001359421.3|DPSE	LOC115770379|XP_030571488.1|DNOV
OG0010912	LOC4803098|XP_001359896.3|DPSE	LOC115766258|XP_030565978.1|DNOV
OG0010913	LOC13036472|XP_033240594.1|DPSE	LOC115772045|XP_030573843.1|DNOV
OG0010916	LOC4805393|XP_001361802.2|DPSE	LOC115757881|XP_030554181.1|DNOV
OG0010917	LOC6898166|XP_015039233.1|DPSE	LOC115764457|XP_030563353.1|DNOV
OG0010919	LOC6903149|XP_002132849.3|DPSE	LOC115763237|XP_030561573.1|DNOV
OG0010921	LOC6902739|XP_015036858.1|DPSE	LOC115763446|XP_030561874.1|DNOV
OG0010922	LOC4817619|XP_001357019.3|DPSE	LOC115758804|XP_030555440.1|DNOV
OG0010923	LOC117184369|XP_033237343.1|DPSE	LOC115769100|XP_030569670.1|DNOV
OG0010924	LOC4816726|XP_001355990.3|DPSE	LOC115759041|XP_030555724.1|DNOV
OG0010925	LOC4814143|XP_015042410.2|DPSE	LOC115762899|XP_030561133.1|DNOV
OG0010927	LOC6900164|XP_002135503.2|DPSE	LOC115769970|XP_030570882.1|DNOV
OG0010928	LOC4813245|XP_001353832.3|DPSE	LOC115762698|XP_030560879.1|DNOV
OG0010929	LOC4816313|XP_001356135.2|DPSE	LOC115763565|XP_030562044.1|DNOV
OG0010930	LOC4816456|XP_001356125.4|DPSE, LOC117183909|XP_033235251.1|DPSE	LOC115763489|XP_030561941.1|DNOV
OG0010931	LOC26533818|XP_015036906.2|DPSE	LOC115763433|XP_030561856.1|DNOV
OG0010932	LOC6903510|XP_002132387.2|DPSE	LOC115768826|XP_030569386.1|DNOV
OG0010933	LOC4816977|XP_001356780.3|DPSE	LOC115758884|XP_030555539.1|DNOV
OG0010934	LOC4818083|XP_001357230.4|DPSE	LOC115759143|XP_030555853.1|DNOV
OG0010935	LOC4816351|XP_001356140.3|DPSE	LOC115763467|XP_030561909.1|DNOV
OG0010936	LOC6902673|XP_002133189.2|DPSE	LOC115766293|XP_030566026.1|DNOV
OG0010946	LOC4802324|XP_001359264.4|DPSE	LOC115762971|XP_030561209.1|DNOV, LOC115770880|XP_030572175.1|DNOV
OG0010948	LOC6897365|XP_002137518.2|DPSE	LOC115757746|XP_030553998.1|DNOV
OG0010956	LOC117183712|XP_033234483.1|DPSE	LOC115764550|XP_030563529.1|DNOV
OG0010962	LOC4816115|XP_001355740.4|DPSE	LOC115758526|XP_030555077.1|DNOV
OG0010964	LOC4816236|XP_001355857.4|DPSE	LOC115759128|XP_030555832.1|DNOV
OG0010969	LOC4800976|XP_001358157.2|DPSE	LOC115771753|XP_030573463.1|DNOV
OG0010971	LOC4802095|XP_033239313.1|DPSE	LOC115764919|XP_030564083.1|DNOV
OG0010972	LOC4803244|XP_001360017.4|DPSE	LOC115759588|XP_030556417.1|DNOV
OG0010974	LOC4812717|XP_001353096.3|DPSE	LOC115771217|XP_030572678.1|DNOV
OG0010975	LOC26533184|XP_033232308.1|DPSE	LOC115772127|XP_030573965.1|DNOV
OG0010978	LOC6901100|XP_002134576.2|DPSE	LOC115767341|XP_030567452.1|DNOV
OG0010979	LOC4814228|XP_001354433.4|DPSE	LOC115767404|XP_030567530.1|DNOV
OG0010980	LOC4815931|XP_001355307.3|DPSE	LOC115768882|XP_030569452.1|DNOV
OG0010981	LOC4815579|XP_033240192.1|DPSE	LOC115768514|XP_030568960.1|DNOV
OG0010984	LOC4815551|XP_001355477.3|DPSE	LOC115767004|XP_030566986.1|DNOV
OG0010986	LOC6901230|XP_033238298.1|DPSE	LOC115767293|XP_030567385.1|DNOV
OG0010987	LOC4815989|XP_001355641.4|DPSE	LOC115764357|XP_030563176.1|DNOV
OG0010988	LOC6901765|XP_002134435.1|DPSE	LOC115764255|XP_030563033.1|DNOV
OG0010990	LOC4816380|XP_015036849.2|DPSE	LOC115763398|XP_030561801.1|DNOV
OG0010991	LOC4817884|XP_001357199.2|DPSE	LOC115759315|XP_030556086.1|DNOV
OG0010994	LOC4818101|XP_033235868.1|DPSE	LOC115759114|XP_030555816.1|DNOV
OG0010995	LOC4814105|XP_015042411.2|DPSE	LOC115762810|XP_030561028.1|DNOV
OG0010997	LOC6900048|XP_033240041.1|DPSE	LOC115766932|XP_030566879.1|DNOV
OG0010999	LOC6900003|XP_002135368.1|DPSE	LOC115762809|XP_030561027.1|DNOV
OG0011000	LOC26532947|XP_015042458.2|DPSE	LOC115765805|XP_030565379.1|DNOV
OG0011003	LOC4812825|XP_001353151.2|DPSE	LOC115768596|XP_030569110.1|DNOV
OG0011004	LOC26532794|XP_015039931.2|DPSE	LOC115762447|XP_030560507.1|DNOV
OG0011006	LOC117183498|XP_033233225.1|DPSE	LOC115760859|XP_030558272.1|DNOV
OG0011007	LOC117183529|XP_033233476.1|DPSE	LOC115762309|XP_030560336.1|DNOV
OG0011009	LOC26532139|XP_015038943.1|DPSE	LOC115761865|XP_030559722.1|DNOV
OG0011010	LOC13036506|XP_003736761.2|DPSE	LOC115759645|XP_030556494.1|DNOV
OG0011012	LOC26533969|XP_015038369.1|DPSE	LOC115759493|XP_030556292.1|DNOV
OG0011014	LOC4803228|XP_001360004.2|DPSE	LOC115765719|XP_030565243.1|DNOV
OG0011015	LOC4801502|XP_001358581.2|DPSE	LOC115759488|XP_030556284.1|DNOV
OG0011017	LOC4800790|XP_001358003.1|DPSE	LOC115772056|XP_030573860.1|DNOV
OG0011022	LOC4801338|XP_001358449.2|DPSE	LOC115759576|XP_030556404.1|DNOV
OG0011030	LOC26534339|XP_015040850.1|DPSE	LOC115760839|XP_030558243.1|DNOV
OG0011036	LOC4816869|XP_001356664.4|DPSE	LOC115759810|XP_030556761.1|DNOV
OG0011041	LOC6903215|XP_002132916.1|DPSE	LOC115759988|XP_030557002.1|DNOV
OG0011042	LOC4817823|XP_033236724.1|DPSE	LOC115758783|XP_030555414.1|DNOV
OG0011043	LOC26532067|XP_015036750.1|DPSE	LOC115763355|XP_030561740.1|DNOV
OG0011045	LOC6901281|XP_002133982.1|DPSE	LOC115769078|XP_030569650.1|DNOV
OG0011049	LOC6902131|XP_002133662.1|DPSE	LOC115768132|XP_030568488.1|DNOV
OG0011050	LOC4815744|XP_001355244.1|DPSE	LOC115767972|XP_030568232.1|DNOV
OG0011051	LOC4813043|XP_001353346.4|DPSE	LOC115771014|XP_030572391.1|DNOV
OG0011057	LOC4805269|XP_001361694.2|DPSE	LOC115762784|XP_030561000.1|DNOV
OG0011059	LOC4805579|XP_001361961.2|DPSE	LOC115758230|XP_030554642.1|DNOV
OG0011062	LOC4813240|XP_001353382.3|DPSE	LOC115771544|XP_030573143.1|DNOV
OG0011063	LOC26532159|XP_015036805.2|DPSE	LOC115769222|XP_030569795.1|DNOV, LOC115769221|XP_030569794.1|DNOV
OG0011081	LOC117184148|XP_033236466.1|DPSE	LOC115768536|XP_030568993.1|DNOV
OG0011082	LOC26533090|XP_033235076.1|DPSE	LOC115764548|XP_030563530.1|DNOV
OG0011088	LOC26532449|XP_033241246.1|DPSE	LOC115768329|XP_030568746.1|DNOV
OG0011095	LOC117183181|XP_015036968.2|DPSE, LOC6902394|XP_002133329.3|DPSE	LOC115763048|XP_030561332.1|DNOV
OG0011099	LOC4812719|XP_033237967.1|DPSE	LOC115771151|XP_030572583.1|DNOV
OG0011100	LOC4812718|XP_001353097.1|DPSE	LOC115771165|XP_030572607.1|DNOV
OG0011101	LOC4812713|XP_003736181.2|DPSE	LOC115771273|XP_030572753.1|DNOV
OG0011103	LOC117184442|XP_033237774.1|DPSE	LOC115766764|XP_030566622.1|DNOV
OG0011104	LOC13036461|XP_003736656.3|DPSE	LOC115762271|XP_030560293.1|DNOV
OG0011105	LOC6898355|XP_002138408.2|DPSE	LOC115760961|XP_030558410.1|DNOV, LOC115760962|XP_030558414.1|DNOV, LOC115760960|XP_030558409.1|DNOV
OG0011107	LOC6903161|XP_002132862.2|DPSE	LOC115758691|XP_030555296.1|DNOV
OG0011108	LOC4802944|XP_033241835.1|DPSE	LOC115761431|XP_030559057.1|DNOV
OG0011109	LOC6897854|XP_002137957.4|DPSE	LOC115769755|XP_030570560.1|DNOV
OG0011112	LOC26533669|XP_015038967.1|DPSE	LOC115761329|XP_030558921.1|DNOV
OG0011114	LOC117183326|XP_033232759.1|DPSE	LOC115770923|XP_030572241.1|DNOV
OG0011131	LOC6898630|XP_002138635.3|DPSE	LOC115762239|XP_030560241.1|DNOV
OG0011140	LOC4814652|XP_001354703.2|DPSE	LOC115766323|XP_030566073.1|DNOV
OG0011142	LOC4814774|XP_001355142.3|DPSE	LOC115767245|XP_030567307.1|DNOV
OG0011143	LOC6901756|XP_033238695.1|DPSE	LOC115764309|XP_030563107.1|DNOV
OG0011147	LOC6903021|XP_002132743.2|DPSE	LOC115767376|XP_030567495.1|DNOV
OG0011148	LOC6903893|XP_015044581.1|DPSE	LOC115767372|XP_030567492.1|DNOV
OG0011150	LOC6900856|XP_002135214.3|DPSE	LOC115769447|XP_030570117.1|DNOV
OG0011154	LOC4813239|XP_001353830.1|DPSE	LOC115762732|XP_030560926.1|DNOV
OG0011157	LOC4816312|XP_001356134.2|DPSE	LOC115763566|XP_030562046.1|DNOV
OG0011161	LOC4811731|XP_001352304.3|DPSE	LOC115765527|XP_030565004.1|DNOV
OG0011179	LOC26533140|XP_015036817.2|DPSE	LOC115769315|XP_030569909.1|DNOV
OG0011182	LOC4815475|XP_015041139.2|DPSE	LOC115768907|XP_030569493.1|DNOV
OG0011185	LOC6897782|XP_002137887.2|DPSE	LOC115764671|XP_030563718.1|DNOV
OG0011191	LOC117184076|XP_033236071.1|DPSE	LOC115765012|XP_030564224.1|DNOV
OG0011195	LOC6901674|XP_015041981.2|DPSE	LOC115766290|XP_030566017.1|DNOV
OG0011198	LOC6902318|XP_002133845.2|DPSE	LOC115766384|XP_030566147.1|DNOV
OG0011201	LOC6902424|XP_002133358.2|DPSE	LOC115758939|XP_030555600.1|DNOV
OG0011203	LOC26532779|XP_015036152.1|DPSE, LOC26533111|XP_033237354.1|DPSE	LOC115762193|XP_030560175.1|DNOV, LOC115762329|XP_030560355.1|DNOV, LOC115760206|XP_030557300.1|DNOV
OG0011206	LOC4813235|XP_001353465.1|DPSE	LOC115769423|XP_030570091.1|DNOV
OG0011218	LOC26532556|XP_015037873.2|DPSE	LOC115763672|XP_030562202.1|DNOV
OG0011220	LOC4803204|XP_001359986.3|DPSE	LOC115770690|XP_030571943.1|DNOV
OG0011221	LOC117183282|XP_033232569.1|DPSE	LOC115759454|XP_030556246.1|DNOV
OG0011235	LOC6897502|XP_002137651.2|DPSE	LOC115770925|XP_030572243.1|DNOV
OG0011247	LOC15382884|XP_004444279.1|DPSE	LOC115762343|XP_030560369.1|DNOV
OG0011251	LOC4818133|XP_015035242.2|DPSE	LOC115758481|XP_030555017.1|DNOV
OG0011255	LOC6902314|XP_002133841.2|DPSE	LOC115764288|XP_030563080.1|DNOV
OG0011259	LOC4814940|XP_033238995.1|DPSE	LOC115767824|XP_030568025.1|DNOV
OG0011262	LOC6901571|XP_015041806.2|DPSE	LOC115768211|XP_030568583.1|DNOV
OG0011263	LOC6902534|XP_002133074.2|DPSE	LOC115759175|XP_030555910.1|DNOV
OG0011278	LOC4817502|XP_001356921.3|DPSE	LOC115760283|XP_030557414.1|DNOV
OG0011280	LOC117183927|XP_033235381.1|DPSE	LOC115765484|XP_030564936.1|DNOV
OG0011282	LOC26533309|XP_015042359.1|DPSE	LOC115768384|XP_030568817.1|DNOV
OG0011283	LOC4804074|XP_001360692.2|DPSE	LOC115765065|XP_030564299.1|DNOV
OG0011299	LOC117184170|XP_033236548.1|DPSE	LOC115760183|XP_030557272.1|DNOV
OG0011325	LOC6901031|XP_033239040.1|DPSE	LOC115767253|XP_030567320.1|DNOV
OG0011329	LOC6902432|XP_002133366.2|DPSE	LOC115758718|XP_030555331.1|DNOV
OG0011330	LOC6902425|XP_002133359.2|DPSE	LOC115758938|XP_030555599.1|DNOV
OG0011338	LOC6897857|XP_002137960.2|DPSE	LOC115761392|XP_030559008.1|DNOV
OG0011361	LOC117183766|XP_033234845.1|DPSE	LOC115757917|XP_030554240.1|DNOV
OG0011366	LOC26534076|XP_033234324.1|DPSE	LOC115758072|XP_030554446.1|DNOV
OG0011377	LOC4814285|XP_001354427.3|DPSE	LOC115765304|XP_030564660.1|DNOV
OG0011419	LOC6904059|XP_002136460.1|DPSE	LOC115766321|XP_030566069.1|DNOV
OG0011425	LOC6899754|XP_002135782.3|DPSE	LOC115762993|XP_030561243.1|DNOV
OG0011440	LOC4814220|XP_033238376.1|DPSE	LOC115768700|XP_030569246.1|DNOV
OG0011442	LOC6900293|XP_015044081.2|DPSE	LOC115769696|XP_030570480.1|DNOV
OG0011445	LOC6901834|XP_002133372.2|DPSE	LOC115768921|XP_030569517.1|DNOV, LOC115768920|XP_030569513.1|DNOV
OG0011458	LOC6900639|XP_002135012.2|DPSE	LOC115770175|XP_030571195.1|DNOV
OG0011465	LOC6897614|XP_015037831.2|DPSE	LOC115767901|XP_030568133.1|DNOV
OG0011467	LOC26533395|XP_015038966.2|DPSE	LOC115771769|XP_030573483.1|DNOV
OG0011516	LOC26532077|XP_033235432.1|DPSE	LOC115760232|XP_030557345.1|DNOV
OG0011527	LOC26532654|XP_033237308.1|DPSE	LOC115766793|XP_030566672.1|DNOV
OG0011529	LOC6897490|XP_002137639.3|DPSE	LOC115759971|XP_030556982.1|DNOV, LOC115757742|XP_030553988.1|DNOV, LOC115758901|XP_030555558.1|DNOV
OG0011546	LOC6900409|XP_033239162.1|DPSE	LOC115770130|XP_030571126.1|DNOV
OG0011547	LOC6900411|XP_002134803.2|DPSE	LOC115770238|XP_030571302.1|DNOV
OG0011554	LOC4802735|XP_015038042.2|DPSE	LOC115761556|XP_030559199.1|DNOV
OG0011570	LOC6903327|XP_002132208.2|DPSE	LOC115758907|XP_030555563.1|DNOV
OG0011584	LOC6900747|XP_002135106.3|DPSE	LOC115768147|XP_030568505.1|DNOV
OG0011610	LOC6902760|XP_002133272.2|DPSE	LOC115759308|XP_030556075.1|DNOV
