Orthogroup	DPSE.longest_only	DSUP.longest_only
OG0010310	LOC4815734|XP_001355437.4|DPSE	LOC119557236|XP_037725848.1|DSUP
OG0010311	LOC6901623|XP_015041901.2|DPSE	LOC119557744|XP_037726558.1|DSUP
OG0010312	LOC4814794|XP_033240214.1|DPSE	LOC119555982|XP_037723638.1|DSUP
OG0010313	LOC6900891|XP_033238602.1|DPSE	LOC119553906|XP_037720505.1|DSUP
OG0010314	LOC4814895|XP_001354730.3|DPSE	LOC119557906|XP_037726840.1|DSUP
OG0010315	LOC6901069|XP_002134548.2|DPSE	LOC119556691|XP_037725014.1|DSUP
OG0010316	LOC6898256|XP_015039371.2|DPSE	LOC119551687|XP_037717079.1|DSUP
OG0010317	LOC4815382|XP_001354547.2|DPSE	LOC119558053|XP_037727131.1|DSUP
OG0010318	LOC4814304|XP_001354443.3|DPSE	LOC119558175|XP_037727369.1|DSUP
OG0010319	LOC4816032|XP_001355227.2|DPSE	LOC119556903|XP_037725317.1|DSUP
OG0010320	LOC4814805|XP_001354559.2|DPSE	LOC119557742|XP_037726556.1|DSUP
OG0010321	LOC6900047|XP_002135411.3|DPSE	LOC119555269|XP_037722501.1|DSUP
OG0010322	LOC6900051|XP_033238661.1|DPSE	LOC119554204|XP_037720932.1|DSUP
OG0010323	LOC6899976|XP_002135343.2|DPSE	LOC119552599|XP_037718184.1|DSUP
OG0010324	LOC4812656|XP_001353044.4|DPSE	LOC119554292|XP_037721079.1|DSUP
OG0010326	LOC6899935|XP_002135303.2|DPSE	LOC119555280|XP_037722511.1|DSUP
OG0010327	LOC4814052|XP_033239895.1|DPSE	LOC119552547|XP_037718094.1|DSUP
OG0010328	LOC4812144|XP_001352562.3|DPSE	LOC119554637|XP_037721562.1|DSUP
OG0010329	LOC6900015|XP_002135380.2|DPSE	LOC119554290|XP_037721075.1|DSUP
OG0010330	LOC4813236|XP_001353979.2|DPSE	LOC119553910|XP_037720514.1|DSUP
OG0010331	LOC6900792|XP_015043349.2|DPSE	LOC119554799|XP_037721776.1|DSUP
OG0010332	LOC4816073|XP_001355522.3|DPSE	LOC119558227|XP_037727473.1|DSUP
OG0010333	LOC4817919|XP_001357295.1|DPSE	LOC119547705|XP_037710608.1|DSUP
OG0010334	LOC4816870|XP_033236101.1|DPSE	LOC119548689|XP_037712079.1|DSUP
OG0010335	LOC6902197|XP_002133724.2|DPSE	LOC119556980|XP_037725427.1|DSUP
OG0010336	LOC4816008|XP_001355457.3|DPSE	LOC119558104|XP_037727245.1|DSUP
OG0010337	LOC4811755|XP_001352326.1|DPSE	LOC119556458|XP_037724632.1|DSUP
OG0010338	LOC4815840|XP_001355685.2|DPSE	LOC119557937|XP_037726874.1|DSUP
OG0010339	LOC6900415|XP_002134807.1|DPSE	LOC119559199|XP_037728195.1|DSUP
OG0010340	LOC6901550|XP_002134225.2|DPSE	LOC119557596|XP_037726326.1|DSUP
OG0010341	LOC4814573|XP_033239168.1|DPSE	LOC119557595|XP_037726325.1|DSUP
OG0010342	LOC6901382|XP_033240054.1|DPSE	LOC119556854|XP_037725254.1|DSUP
OG0010343	LOC6902151|XP_002133682.2|DPSE	LOC119559979|XP_037729150.1|DSUP
OG0010344	LOC4815598|XP_001355365.3|DPSE	LOC119557212|XP_037725795.1|DSUP
OG0010345	LOC4815843|XP_001355496.2|DPSE	LOC119556103|XP_037723900.1|DSUP
OG0010346	LOC4815524|XP_001355463.3|DPSE	LOC119557421|XP_037726101.1|DSUP
OG0010347	LOC4815556|XP_001355304.3|DPSE	LOC119555905|XP_037723523.1|DSUP
OG0010348	LOC4805057|XP_001361521.4|DPSE	LOC119552165|XP_037717917.1|DSUP
OG0010349	LOC6901130|XP_002134605.2|DPSE	LOC119556826|XP_037725210.1|DSUP
OG0010350	LOC4815172|XP_015041421.2|DPSE	LOC119557164|XP_037725692.1|DSUP
OG0010351	LOC4815566|XP_001355558.2|DPSE	LOC119556942|XP_037725362.1|DSUP
OG0010352	LOC4816034|XP_001355554.2|DPSE	LOC119558055|XP_037727133.1|DSUP
OG0010353	LOC6903644|XP_002136828.2|DPSE	LOC119556722|XP_037725048.1|DSUP
OG0010354	LOC4814802|XP_001354664.2|DPSE	LOC119556410|XP_037724534.1|DSUP
OG0010355	LOC4815933|XP_001355322.3|DPSE	LOC119557795|XP_037726626.1|DSUP
OG0010356	LOC6901017|XP_002134501.1|DPSE	LOC119557135|XP_037725646.1|DSUP
OG0010357	LOC4815463|XP_001355659.3|DPSE	LOC119557677|XP_037726474.1|DSUP
OG0010358	LOC6901222|XP_002133923.3|DPSE	LOC119556533|XP_037724741.1|DSUP
OG0010359	LOC4815975|XP_001355466.4|DPSE	LOC119555994|XP_037723652.1|DSUP
OG0010360	LOC4815578|XP_001355468.1|DPSE	LOC119557425|XP_037726104.1|DSUP
OG0010361	LOC4815963|XP_001355469.4|DPSE	LOC119557418|XP_037726095.1|DSUP
OG0010362	LOC4815537|XP_001355472.1|DPSE	LOC119558205|XP_037727430.1|DSUP
OG0010363	LOC4814649|XP_001354588.4|DPSE	LOC119555961|XP_037723607.1|DSUP
OG0010364	LOC4814834|XP_001355069.3|DPSE	LOC119556850|XP_037725248.1|DSUP
OG0010365	LOC4815621|XP_001355735.4|DPSE	LOC119546855|XP_037709381.1|DSUP
OG0010366	LOC6902231|XP_033238828.1|DPSE	LOC119557311|XP_037725951.1|DSUP
OG0010367	LOC4815385|XP_033239266.1|DPSE	LOC119557750|XP_037726564.1|DSUP
OG0010368	LOC4814570|XP_001354888.3|DPSE	LOC119555896|XP_037723490.1|DSUP
OG0010369	LOC4815113|XP_001354651.2|DPSE	LOC119557188|XP_037725765.1|DSUP
OG0010370	LOC6901068|XP_002134547.2|DPSE	LOC119556551|XP_037724763.1|DSUP
OG0010371	LOC6901074|XP_002134553.2|DPSE	LOC119557623|XP_037726378.1|DSUP
OG0010372	LOC4815168|XP_001354727.3|DPSE	LOC119558373|XP_037727817.1|DSUP
OG0010373	LOC4815004|XP_001354731.3|DPSE	LOC119557483|XP_037726180.1|DSUP
OG0010374	LOC4815758|XP_001355601.3|DPSE	LOC119555932|XP_037723560.1|DSUP
OG0010375	LOC4815903|XP_001355598.3|DPSE	LOC119555931|XP_037723559.1|DSUP
OG0010376	LOC4815514|XP_001355706.1|DPSE	LOC119556448|XP_037724615.1|DSUP
OG0010377	LOC6902291|XP_002133818.2|DPSE	LOC119558264|XP_037727543.1|DSUP
OG0010378	LOC4815571|XP_001355712.1|DPSE	LOC119557733|XP_037726546.1|DSUP
OG0010379	LOC26534283|XP_015042089.2|DPSE	LOC119556561|XP_037724783.1|DSUP
OG0010380	LOC4814881|XP_001355152.3|DPSE	LOC119556770|XP_037725123.1|DSUP
OG0010381	LOC117184563|XP_033238699.1|DPSE	LOC119557820|XP_037726688.1|DSUP
OG0010382	LOC6901763|XP_002134433.2|DPSE	LOC119557001|XP_037725460.1|DSUP
OG0010383	LOC4815258|XP_001355148.3|DPSE	LOC119557004|XP_037725463.1|DSUP
OG0010384	LOC6901123|XP_002134598.3|DPSE	LOC119557913|XP_037726848.1|DSUP
OG0010385	LOC4817955|XP_001357372.3|DPSE	LOC119547463|XP_037710276.1|DSUP
OG0010386	LOC4817866|XP_015035460.2|DPSE	LOC119547484|XP_037710300.1|DSUP
OG0010387	LOC4817961|XP_001357376.4|DPSE	LOC119547425|XP_037710210.1|DSUP
OG0010388	LOC4817219|XP_001356319.3|DPSE	LOC119547618|XP_037710471.1|DSUP
OG0010389	LOC6903364|XP_002132245.1|DPSE	LOC119548065|XP_037711079.1|DSUP
OG0010390	LOC26532093|XP_015035361.1|DPSE	LOC119548012|XP_037711009.1|DSUP
OG0010391	LOC4818180|XP_001357299.3|DPSE	LOC119546957|XP_037709530.1|DSUP
OG0010392	LOC4816186|XP_001355837.3|DPSE	LOC119547738|XP_037710653.1|DSUP
OG0010393	LOC4816532|XP_001356162.2|DPSE	LOC119547403|XP_037710180.1|DSUP
OG0010394	LOC4817844|XP_033236383.1|DPSE	LOC119548711|XP_037712104.1|DSUP
OG0010395	LOC6902607|XP_002133133.1|DPSE	LOC119546323|XP_037708450.1|DSUP
OG0010396	LOC4816192|XP_001355805.2|DPSE	LOC119547414|XP_037710191.1|DSUP
OG0010397	LOC4817858|XP_001357309.3|DPSE	LOC119547621|XP_037710476.1|DSUP
OG0010398	LOC6903447|XP_002132326.1|DPSE	LOC119547198|XP_037709866.1|DSUP
OG0010399	LOC4817965|XP_001357323.3|DPSE	LOC119546680|XP_037709075.1|DSUP
OG0010400	LOC6903433|XP_002132312.2|DPSE	LOC119546932|XP_037709497.1|DSUP
OG0010401	LOC4817867|XP_001357315.2|DPSE	LOC119546929|XP_037709493.1|DSUP
OG0010402	LOC6902785|XP_002132522.3|DPSE	LOC119546120|XP_037708139.1|DSUP
OG0010403	LOC4817471|XP_001356363.2|DPSE	LOC119546209|XP_037708272.1|DSUP
OG0010404	LOC4816717|XP_001356117.3|DPSE	LOC119548333|XP_037711451.1|DSUP
OG0010405	LOC6902619|XP_002133145.2|DPSE	LOC119548539|XP_037711761.1|DSUP
OG0010406	LOC4816766|XP_001356115.2|DPSE	LOC119547072|XP_037709687.1|DSUP
OG0010408	LOC6902699|XP_015036797.2|DPSE, LOC4816169|XP_001355737.3|DPSE	LOC119547722|XP_037710628.1|DSUP
OG0010409	LOC26532508|XP_015036777.2|DPSE	LOC119547320|XP_037710047.1|DSUP
OG0010410	LOC6902669|XP_002133185.3|DPSE	LOC119548435|XP_037711612.1|DSUP
OG0010411	LOC6903071|XP_002132789.2|DPSE	LOC119555524|XP_037722877.1|DSUP
OG0010412	LOC6903101|XP_002132812.3|DPSE	LOC119547492|XP_037710310.1|DSUP
OG0010413	LOC4817000|XP_001356629.2|DPSE	LOC119548385|XP_037711538.1|DSUP
OG0010414	LOC4817302|XP_001356628.1|DPSE	LOC119548390|XP_037711543.1|DSUP
OG0010415	LOC6903296|XP_002132484.2|DPSE	LOC119548543|XP_037711766.1|DSUP
OG0010416	LOC4811730|XP_001352302.4|DPSE	LOC119547691|XP_037710587.1|DSUP
OG0010417	LOC4817926|XP_001357236.4|DPSE	LOC119547447|XP_037710235.1|DSUP
OG0010418	LOC4816581|XP_001356073.2|DPSE	LOC119546266|XP_037708367.1|DSUP
OG0010419	LOC4816504|XP_001356052.3|DPSE	LOC119546989|XP_037709572.1|DSUP
OG0010420	LOC4817713|XP_001357130.3|DPSE	LOC119547106|XP_037709740.1|DSUP
OG0010421	LOC4817641|XP_001357034.2|DPSE	LOC119548243|XP_037711311.1|DSUP
OG0010422	LOC4816502|XP_001355899.3|DPSE	LOC119548707|XP_037712098.1|DSUP
OG0010423	LOC6902738|XP_033235539.1|DPSE	LOC119547938|XP_037710914.1|DSUP
OG0010424	LOC6902473|XP_002133018.3|DPSE	LOC119548446|XP_037711636.1|DSUP
OG0010425	LOC4817657|XP_001357049.3|DPSE	LOC119546341|XP_037708471.1|DSUP
OG0010426	LOC4817655|XP_001357047.4|DPSE	LOC119547809|XP_037710755.1|DSUP
OG0010427	LOC4818002|XP_033235652.1|DPSE	LOC119547656|XP_037710531.1|DSUP
OG0010428	LOC4818182|XP_001357494.2|DPSE	LOC119548700|XP_037712092.1|DSUP
OG0010429	LOC4817181|XP_001356467.1|DPSE	LOC119547950|XP_037710927.1|DSUP
OG0010430	LOC4817513|XP_001356931.3|DPSE	LOC119548030|XP_037711032.1|DSUP
OG0010431	LOC6902972|XP_002132698.2|DPSE	LOC119546654|XP_037709037.1|DSUP
OG0010432	LOC4817151|XP_033235649.1|DPSE	LOC119546604|XP_037708970.1|DSUP
OG0010433	LOC4817378|XP_001356687.1|DPSE	LOC119547244|XP_037709951.1|DSUP
OG0010434	LOC13036414|XP_033236996.1|DPSE	LOC119547654|XP_037710525.1|DSUP
OG0010435	LOC4816729|XP_001355943.2|DPSE	LOC119546609|XP_037708974.1|DSUP
OG0010436	LOC6903026|XP_002132749.2|DPSE	LOC119548745|XP_037712188.1|DSUP
OG0010437	LOC4816196|XP_001355776.2|DPSE	LOC119548040|XP_037711043.1|DSUP
OG0010438	LOC13036486|XP_033232591.1|DPSE, LOC6903213|XP_002132914.2|DPSE	LOC119547759|XP_037710693.1|DSUP
OG0010439	LOC4818171|XP_001357273.2|DPSE	LOC119547821|XP_037710772.1|DSUP
OG0010440	LOC6903265|XP_002132964.2|DPSE	LOC119547737|XP_037710652.1|DSUP
OG0010441	LOC4817702|XP_003736149.2|DPSE	LOC119547907|XP_037710873.1|DSUP
OG0010442	LOC4802613|XP_001359501.4|DPSE	LOC119556435|XP_037724596.1|DSUP
OG0010443	LOC4816452|XP_001356019.3|DPSE	LOC119547780|XP_037710719.1|DSUP
OG0010444	LOC4816537|XP_001356021.4|DPSE	LOC119547778|XP_037710717.1|DSUP
OG0010445	LOC6902536|XP_033236277.1|DPSE	LOC119547781|XP_037710720.1|DSUP
OG0010446	LOC4817757|XP_003736143.3|DPSE	LOC119545986|XP_037707899.1|DSUP
OG0010447	LOC6900943|XP_015042408.2|DPSE	LOC119553912|XP_037720516.1|DSUP
OG0010448	LOC4812795|XP_001353765.3|DPSE	LOC119554545|XP_037721434.1|DSUP
OG0010449	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE	LOC119555688|XP_037723263.1|DSUP
OG0010450	LOC4813735|XP_001353675.2|DPSE	LOC119553579|XP_037719955.1|DSUP
OG0010451	LOC4813560|XP_001353660.3|DPSE	LOC119553166|XP_037719329.1|DSUP
OG0010452	LOC6901000|XP_002134696.1|DPSE	LOC119554289|XP_037721074.1|DSUP
OG0010453	LOC4814177|XP_001354305.3|DPSE	LOC119553181|XP_037719350.1|DSUP
OG0010454	LOC6900161|XP_002135500.2|DPSE	LOC119552589|XP_037718151.1|DSUP
OG0010455	LOC4812176|XP_001352611.1|DPSE	LOC119552508|XP_037718050.1|DSUP
OG0010456	LOC4813792|XP_001353789.2|DPSE	LOC119553853|XP_037720428.1|DSUP
OG0010457	LOC6900044|XP_002135408.3|DPSE	LOC119554500|XP_037721361.1|DSUP
OG0010458	LOC4812459|XP_033239484.1|DPSE	LOC119554364|XP_037721166.1|DSUP
OG0010459	LOC6900046|XP_002135410.2|DPSE	LOC119555013|XP_037722084.1|DSUP
OG0010460	LOC4812328|XP_033240124.1|DPSE	LOC119554333|XP_037721126.1|DSUP
OG0010461	LOC6900073|XP_002135437.3|DPSE	LOC119553236|XP_037719433.1|DSUP
OG0010462	LOC4812169|XP_001352491.3|DPSE	LOC119553392|XP_037719680.1|DSUP
OG0010463	LOC4812018|XP_001352544.1|DPSE	LOC119554586|XP_037721496.1|DSUP
OG0010464	LOC6900011|XP_002135376.1|DPSE	LOC119553952|XP_037720574.1|DSUP
OG0010465	LOC4812432|XP_001352555.1|DPSE	LOC119553990|XP_037720625.1|DSUP
OG0010466	LOC4812117|XP_001352559.2|DPSE	LOC119554002|XP_037720637.1|DSUP
OG0010467	LOC4812218|XP_001352560.2|DPSE	LOC119554615|XP_037721537.1|DSUP
OG0010468	LOC4813680|XP_001353221.1|DPSE	LOC119552741|XP_037718434.1|DSUP
OG0010469	LOC6900647|XP_002135020.2|DPSE	LOC119554653|XP_037721581.1|DSUP
OG0010470	LOC6899986|XP_002135352.1|DPSE	LOC119553843|XP_037720415.1|DSUP
OG0010471	LOC6899984|XP_002135350.1|DPSE	LOC119553621|XP_037720014.1|DSUP
OG0010472	LOC4813834|XP_001354031.2|DPSE	LOC119554644|XP_037721572.1|DSUP
OG0010473	LOC4813329|XP_001353741.3|DPSE	LOC119554562|XP_037721461.1|DSUP
OG0010474	LOC117184660|XP_033239136.1|DPSE	LOC119554402|XP_037721218.1|DSUP
OG0010475	LOC4813925|XP_033239648.1|DPSE	LOC119552490|XP_037718018.1|DSUP
OG0010476	LOC4812744|XP_001353122.2|DPSE	LOC119554525|XP_037721399.1|DSUP
OG0010477	LOC6900622|XP_002134995.2|DPSE	LOC119554436|XP_037721275.1|DSUP
OG0010478	LOC4813591|XP_001353245.3|DPSE	LOC119554885|XP_037721902.1|DSUP
OG0010479	LOC4813616|XP_001353255.2|DPSE	LOC119553596|XP_037719978.1|DSUP
OG0010480	LOC6903066|XP_015036231.2|DPSE	LOC119554096|XP_037720773.1|DSUP
OG0010481	LOC4813402|XP_001353441.1|DPSE	LOC119553506|XP_037719857.1|DSUP
OG0010482	LOC6900481|XP_002134871.3|DPSE	LOC119554446|XP_037721286.1|DSUP
OG0010483	LOC4813900|XP_001353205.2|DPSE	LOC119553864|XP_037720445.1|DSUP
OG0010484	LOC6900466|XP_002134857.3|DPSE	LOC119553904|XP_037720503.1|DSUP
OG0010485	LOC4812890|XP_033237388.1|DPSE	LOC119553197|XP_037719376.1|DSUP
OG0010486	LOC4812855|XP_001353515.2|DPSE	LOC119554823|XP_037721825.1|DSUP
OG0010487	LOC4812599|XP_001352786.3|DPSE	LOC119552500|XP_037718033.1|DSUP
OG0010488	LOC4813181|XP_001353954.1|DPSE	LOC119555520|XP_037722873.1|DSUP
OG0010489	LOC4813397|XP_001353687.4|DPSE	LOC119553704|XP_037720193.1|DSUP
OG0010490	LOC6898407|XP_002138453.2|DPSE	LOC119549406|XP_037713390.1|DSUP
OG0010491	LOC4805251|XP_033234707.1|DPSE	LOC119551144|XP_037716263.1|DSUP
OG0010492	LOC4813033|XP_001353998.3|DPSE	LOC119553935|XP_037720553.1|DSUP
OG0010493	LOC6900804|XP_002135163.2|DPSE	LOC119553668|XP_037720108.1|DSUP
OG0010494	LOC6899899|XP_002135267.1|DPSE	LOC119552611|XP_037718203.1|DSUP
OG0010495	LOC4812111|XP_001352747.2|DPSE	LOC119553119|XP_037719234.1|DSUP
OG0010496	LOC6900574|XP_033237845.1|DPSE	LOC119552868|XP_037718691.1|DSUP
OG0010497	LOC4813589|XP_033237347.1|DPSE	LOC119555495|XP_037722836.1|DSUP
OG0010498	LOC4805178|XP_001361626.2|DPSE	LOC119550521|XP_037715159.1|DSUP
OG0010499	LOC6898474|XP_002138516.1|DPSE	LOC119551226|XP_037716391.1|DSUP
OG0010500	LOC6898483|XP_002138525.3|DPSE	LOC119551933|XP_037717512.1|DSUP
OG0010501	LOC6898272|XP_002138339.3|DPSE	LOC119551965|XP_037717594.1|DSUP
OG0010502	LOC6900354|XP_002134749.3|DPSE	LOC119552774|XP_037718511.1|DSUP
OG0010503	LOC4805658|XP_015040764.1|DPSE	LOC119550731|XP_037715563.1|DSUP
OG0010504	LOC6898064|XP_002138150.3|DPSE	LOC119550986|XP_037715949.1|DSUP
OG0010505	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE	LOC119549590|XP_037713677.1|DSUP
OG0010506	LOC4803449|XP_001360170.3|DPSE	LOC119549135|XP_037712834.1|DSUP
OG0010508	LOC4804493|XP_001361050.3|DPSE	LOC119550796|XP_037715656.1|DSUP
OG0010509	LOC4803915|XP_001360558.2|DPSE	LOC119549172|XP_037712900.1|DSUP
OG0010510	LOC4805391|XP_001361800.2|DPSE	LOC119550288|XP_037714807.1|DSUP
OG0010511	LOC4805364|XP_001361776.2|DPSE	LOC119549858|XP_037714082.1|DSUP
OG0010512	LOC4805600|XP_001361977.3|DPSE	LOC119551272|XP_037716463.1|DSUP
OG0010513	LOC4805605|XP_001361982.2|DPSE	LOC119550803|XP_037715665.1|DSUP
OG0010514	LOC117183542|XP_033233575.1|DPSE	LOC119549562|XP_037713642.1|DSUP
OG0010515	LOC4804453|XP_004444209.2|DPSE	LOC119550320|XP_037714854.1|DSUP
OG0010516	LOC4803583|XP_001360287.2|DPSE	LOC119550662|XP_037715436.1|DSUP
OG0010517	LOC4804636|XP_001361166.3|DPSE	LOC119551906|XP_037717447.1|DSUP
OG0010518	LOC6898329|XP_033234199.1|DPSE	LOC119550942|XP_037715895.1|DSUP
OG0010519	LOC6898948|XP_004444504.1|DPSE	LOC119551481|XP_037716772.1|DSUP
OG0010520	LOC4803974|XP_001360611.3|DPSE	LOC119550590|XP_037715322.1|DSUP
OG0010521	LOC6902675|XP_002133191.2|DPSE	LOC119549121|XP_037712812.1|DSUP
OG0010522	LOC4805061|XP_001361525.3|DPSE	LOC119550294|XP_037714816.1|DSUP
OG0010523	LOC4805059|XP_033234029.1|DPSE	LOC119551217|XP_037716382.1|DSUP
OG0010524	LOC4805275|XP_001361700.3|DPSE	LOC119551739|XP_037717168.1|DSUP
OG0010525	LOC4804946|XP_001361427.3|DPSE	LOC119549530|XP_037713579.1|DSUP
OG0010526	LOC117183174|XP_033234287.1|DPSE	LOC119550255|XP_037714759.1|DSUP
OG0010527	LOC4803709|XP_001360383.2|DPSE	LOC119550813|XP_037715682.1|DSUP
OG0010528	LOC6898200|XP_002138269.3|DPSE	LOC119551066|XP_037716116.1|DSUP
OG0010529	LOC26533177|XP_015039302.2|DPSE	LOC119551618|XP_037716959.1|DSUP
OG0010530	LOC4804177|XP_001360780.4|DPSE	LOC119551978|XP_037717621.1|DSUP
OG0010531	LOC4802126|XP_001359107.3|DPSE	LOC119546950|XP_037709522.1|DSUP
OG0010532	LOC4803017|XP_001359819.2|DPSE	LOC119562917|XP_037731993.1|DSUP
OG0010533	LOC4813420|XP_015043364.2|DPSE	LOC119554835|XP_037721837.1|DSUP
OG0010534	LOC4803301|XP_001360064.2|DPSE	LOC119560138|XP_037729418.1|DSUP
OG0010535	LOC26533672|XP_015038271.2|DPSE	LOC119559823|XP_037728842.1|DSUP
OG0010536	LOC4803080|XP_001359879.3|DPSE	LOC119559856|XP_037728889.1|DSUP
OG0010537	LOC6897890|XP_002137992.1|DPSE	LOC119562882|XP_037731924.1|DSUP
OG0010538	LOC6897840|XP_033232419.1|DPSE	LOC119550565|XP_037715286.1|DSUP
OG0010539	LOC26532407|XP_015037967.2|DPSE	LOC119560155|XP_037729438.1|DSUP, LOC119562642|XP_037731796.1|DSUP
OG0010540	LOC4800394|XP_015038548.1|DPSE	LOC119553044|XP_037719054.1|DSUP
OG0010541	LOC4813897|XP_033237384.1|DPSE	LOC119553265|XP_037719483.1|DSUP
OG0010542	LOC4801882|XP_001358906.3|DPSE	LOC119560621|XP_037730088.1|DSUP
OG0010543	LOC6896741|XP_015038822.2|DPSE	LOC119545806|XP_037707621.1|DSUP
OG0010544	LOC6903952|XP_002136565.2|DPSE	LOC119560561|XP_037730010.1|DSUP
OG0010545	LOC4801420|XP_001358516.5|DPSE	LOC119563124|XP_037732300.1|DSUP
OG0010546	LOC4801827|XP_001358860.2|DPSE	LOC119559826|XP_037728845.1|DSUP
OG0010547	LOC6897350|XP_033241622.1|DPSE	LOC119560233|XP_037729523.1|DSUP
OG0010548	LOC4801329|XP_001358442.3|DPSE	LOC119553905|XP_037720508.1|DSUP
OG0010549	LOC4800521|XP_001357786.3|DPSE	LOC119560005|XP_037729207.1|DSUP
OG0010550	LOC6896780|XP_002136986.3|DPSE	LOC119553365|XP_037719642.1|DSUP
OG0010551	LOC4800997|XP_001358172.3|DPSE	LOC119545639|XP_037707279.1|DSUP
OG0010552	LOC4800327|XP_001357583.3|DPSE	LOC119561010|XP_037730762.1|DSUP
OG0010553	LOC117185676|XP_033241864.1|DPSE	LOC119556167|XP_037724016.1|DSUP
OG0010554	LOC4800667|XP_001357899.4|DPSE	LOC119552711|XP_037718392.1|DSUP
OG0010555	LOC4801494|XP_001358573.4|DPSE	LOC119551373|XP_037716626.1|DSUP
OG0010556	LOC4802652|XP_001359533.2|DPSE	LOC119557098|XP_037725603.1|DSUP
OG0010557	LOC6899191|XP_033232520.1|DPSE	LOC119561038|XP_037730796.1|DSUP
OG0010558	LOC117183225|XP_033232778.1|DPSE, LOC117183332|XP_033232782.1|DPSE, LOC4803117|XP_001359913.4|DPSE	LOC119545798|XP_037707610.1|DSUP
OG0010559	LOC4802208|XP_001359176.3|DPSE	LOC119545667|XP_037707322.1|DSUP
OG0010560	LOC4802261|XP_001359217.3|DPSE	LOC119560841|XP_037730420.1|DSUP
OG0010561	LOC4803167|XP_015038333.1|DPSE	LOC119563025|XP_037732151.1|DSUP
OG0010562	LOC4803232|XP_001360006.1|DPSE	LOC119560061|XP_037729299.1|DSUP
OG0010563	LOC4803234|XP_001360008.2|DPSE	LOC119560072|XP_037729311.1|DSUP
OG0010564	LOC4801164|XP_001358298.3|DPSE	LOC119556737|XP_037725078.1|DSUP
OG0010565	LOC4800392|XP_001357677.5|DPSE	LOC119553032|XP_037719026.1|DSUP
OG0010566	LOC13036470|XP_003736230.1|DPSE	LOC119562746|XP_037731881.1|DSUP
OG0010567	LOC4801865|XP_001358894.2|DPSE	LOC119558331|XP_037727687.1|DSUP
OG0010568	LOC4800302|XP_001357606.4|DPSE	LOC119557276|XP_037725893.1|DSUP
OG0010569	LOC4800325|XP_001357585.2|DPSE	LOC119554995|XP_037722066.1|DSUP
OG0010570	LOC6896901|XP_002137088.2|DPSE	LOC119553503|XP_037719856.1|DSUP
OG0010571	LOC6896789|XP_033232653.1|DPSE	LOC119547831|XP_037710790.1|DSUP
OG0010572	LOC4800980|XP_001358161.2|DPSE	LOC119560950|XP_037730616.1|DSUP
OG0010573	LOC4800366|XP_001357549.4|DPSE	LOC119557106|XP_037725614.1|DSUP
OG0010574	LOC4800367|XP_001357548.1|DPSE	LOC119561502|XP_037731084.1|DSUP
OG0010575	LOC4800719|XP_001357942.3|DPSE	LOC119557369|XP_037726042.1|DSUP
OG0010576	LOC4800780|XP_001357995.4|DPSE	LOC119559999|XP_037729198.1|DSUP
OG0010577	LOC4800763|XP_001357977.3|DPSE	LOC119563292|XP_037732548.1|DSUP
OG0010578	LOC6896716|XP_002136930.1|DPSE	LOC119563084|XP_037732238.1|DSUP
OG0010579	LOC4802393|XP_001359320.2|DPSE	LOC119558234|XP_037727486.1|DSUP
OG0010580	LOC6897731|XP_002137837.2|DPSE	LOC119562943|XP_037732028.1|DSUP
OG0010581	LOC6897785|XP_002137890.3|DPSE	LOC119560212|XP_037729499.1|DSUP
OG0010582	LOC4801696|XP_001358743.4|DPSE	LOC119556589|XP_037724822.1|DSUP
OG0010583	LOC4801203|XP_001358331.3|DPSE	LOC119556164|XP_037724004.1|DSUP
OG0010584	LOC4801362|XP_001358469.4|DPSE	LOC119546224|XP_037708295.1|DSUP
OG0010585	LOC6897291|XP_002137450.2|DPSE	LOC119560264|XP_037729559.1|DSUP
OG0010586	LOC4802514|XP_001359422.2|DPSE	LOC119560629|XP_037730100.1|DSUP
OG0010587	LOC6903738|XP_002136737.2|DPSE, LOC6896722|XP_002136935.1|DPSE	LOC119554135|XP_037720842.1|DSUP
OG0010588	LOC26533361|XP_015037043.1|DPSE	LOC119561354|XP_037730987.1|DSUP
OG0010589	LOC6898516|XP_002138557.1|DPSE	LOC119550086|XP_037714490.1|DSUP, LOC119558809|XP_037728002.1|DSUP
OG0010590	LOC26532338|XP_015036276.2|DPSE	LOC119546088|XP_037708096.1|DSUP
OG0010592	LOC4816292|XP_001355876.3|DPSE	LOC119547115|XP_037709752.1|DSUP
OG0010593	LOC4812990|XP_001353295.3|DPSE	LOC119552724|XP_037718403.1|DSUP
OG0010594	LOC6897354|XP_002137507.2|DPSE	LOC119552920|XP_037718788.1|DSUP
OG0010595	LOC4812740|XP_001353118.3|DPSE	LOC119554679|XP_037721608.1|DSUP
OG0010596	LOC6903559|XP_002132432.3|DPSE	LOC119555402|XP_037722685.1|DSUP
OG0010597	LOC6903199|XP_002132898.2|DPSE	LOC119555396|XP_037722674.1|DSUP
OG0010598	LOC4811918|XP_001352391.3|DPSE	LOC119552618|XP_037718211.1|DSUP
OG0010599	LOC4816445|XP_001356127.2|DPSE	LOC119547758|XP_037710692.1|DSUP
OG0010600	LOC4817952|XP_001357341.3|DPSE	LOC119547208|XP_037709884.1|DSUP
