Orthogroup	DPSE.longest_only	DERE.longest_only
OG0011059	LOC4805579|XP_001361961.2|DPSE	LOC6542452|XP_015014665.1|DERE
OG0011062	LOC4813240|XP_001353382.3|DPSE	LOC6544172|XP_001973771.1|DERE
OG0011063	LOC26532159|XP_015036805.2|DPSE	LOC26526004|XP_015015427.2|DERE
OG0011077	LOC26533910|XP_015039786.2|DPSE	LOC26526991|XP_015012891.1|DERE
OG0011078	LOC4812297|XP_001352830.2|DPSE	LOC6544019|XP_026832682.1|DERE
OG0011080	LOC4801400|XP_001358500.5|DPSE	LOC6553735|XP_001980321.2|DERE
OG0011081	LOC117184148|XP_033236466.1|DPSE	LOC113564352|XP_026837073.1|DERE
OG0011082	LOC26533090|XP_033235076.1|DPSE	LOC113564322|XP_026836723.1|DERE
OG0011084	LOC6899898|XP_002135266.2|DPSE	LOC26526592|XP_015014306.2|DERE
OG0011086	LOC6901957|XP_033238220.1|DPSE	LOC6551348|XP_026838817.1|DERE
OG0011088	LOC26532449|XP_033241246.1|DPSE	LOC26526075|XP_026837765.1|DERE
OG0011090	LOC4805407|XP_001361812.2|DPSE	LOC6546990|XP_001976032.2|DERE
OG0011094	LOC4815402|XP_015041021.1|DPSE	LOC6551350|XP_001977084.1|DERE
OG0011096	LOC4813459|XP_033239766.1|DPSE	LOC6546306|XP_026833133.1|DERE
OG0011099	LOC4812719|XP_033237967.1|DPSE	LOC6545654|XP_001971613.1|DERE
OG0011100	LOC4812718|XP_001353097.1|DPSE	LOC6545653|XP_001971612.1|DERE
OG0011101	LOC4812713|XP_003736181.2|DPSE	LOC6545648|XP_001971607.1|DERE
OG0011104	LOC13036461|XP_003736656.3|DPSE	LOC6552361|XP_001979825.3|DERE
OG0011106	LOC6898911|XP_002138880.2|DPSE	LOC6548034|XP_001975247.1|DERE
OG0011107	LOC6903161|XP_002132862.2|DPSE	LOC6550761|XP_001976798.3|DERE
OG0011108	LOC4802944|XP_033241835.1|DPSE	LOC6553293|XP_026831911.1|DERE
OG0011109	LOC6897854|XP_002137957.4|DPSE	LOC6552665|XP_001979173.3|DERE
OG0011111	LOC6897565|XP_002137710.2|DPSE	LOC6553253|XP_015009709.1|DERE
OG0011112	LOC26533669|XP_015038967.1|DPSE	LOC26526183|XP_015009369.1|DERE
OG0011113	LOC4800337|XP_001357575.3|DPSE	LOC6554939|XP_001981120.1|DERE
OG0011114	LOC117183326|XP_033232759.1|DPSE	LOC26526186|XP_015010452.1|DERE
OG0011115	LOC4801477|XP_001358562.3|DPSE	LOC6555261|XP_001982302.1|DERE
OG0011116	LOC4800627|XP_001357868.3|DPSE	LOC6555356|XP_001981435.1|DERE
OG0011119	LOC4802907|XP_033232934.1|DPSE	LOC6553827|XP_001979492.1|DERE
OG0011120	LOC4802920|XP_001359742.3|DPSE	LOC6553009|XP_001979150.1|DERE
OG0011121	LOC6897666|XP_002137804.2|DPSE	LOC6553796|XP_001980444.1|DERE
OG0011122	LOC4801062|XP_001358224.4|DPSE	LOC6552817|XP_001979968.1|DERE
OG0011126	LOC4801202|XP_001358330.3|DPSE	LOC6552324|XP_001979765.1|DERE
OG0011128	LOC6898372|XP_002138425.2|DPSE	LOC6546974|XP_001974616.1|DERE
OG0011129	LOC6898379|XP_002138432.2|DPSE	LOC26527074|XP_015015600.1|DERE
OG0011131	LOC6898630|XP_002138635.3|DPSE	LOC6547145|XP_001976120.1|DERE
OG0011132	LOC4816495|XP_001356024.3|DPSE	LOC6541275|XP_001968956.1|DERE
OG0011133	LOC6902861|XP_002132597.2|DPSE	LOC6543122|XP_001969824.1|DERE
OG0011135	LOC4817636|XP_001357031.4|DPSE	LOC6541956|XP_001968294.1|DERE
OG0011136	LOC4817637|XP_001357032.2|DPSE	LOC6541490|XP_001968293.1|DERE
OG0011137	LOC4816294|XP_001356176.3|DPSE	LOC6541205|XP_001969001.3|DERE, LOC6556218|XP_001983051.1|DERE
OG0011138	LOC4816624|XP_001356181.3|DPSE	LOC6542035|XP_001969006.1|DERE
OG0011140	LOC4814652|XP_001354703.2|DPSE	LOC6551422|XP_001977148.1|DERE
OG0011141	LOC26533400|XP_033240534.1|DPSE	LOC113564535|XP_026838062.1|DERE
OG0011142	LOC4814774|XP_001355142.3|DPSE	LOC6551678|XP_026837833.1|DERE
OG0011143	LOC6901756|XP_033238695.1|DPSE	LOC6551441|XP_001978539.1|DERE
OG0011144	LOC4814366|XP_015042355.2|DPSE	LOC6550990|XP_026837711.1|DERE
OG0011145	LOC4816554|XP_001355932.2|DPSE	LOC6540874|XP_001968533.1|DERE
OG0011146	LOC4816644|XP_001355933.2|DPSE	LOC6541110|XP_001968532.1|DERE
OG0011148	LOC6903893|XP_015044581.1|DPSE	LOC6551268|XP_001978383.1|DERE
OG0011149	LOC26532514|XP_015041305.2|DPSE	LOC6550177|XP_001977882.1|DERE
OG0011150	LOC6900856|XP_002135214.3|DPSE	LOC26526321|XP_026833433.1|DERE
OG0011151	LOC4813914|XP_001353732.3|DPSE	LOC6545973|XP_026832729.1|DERE
OG0011152	LOC4813684|XP_001353499.4|DPSE	LOC6545019|XP_001972609.2|DERE
OG0011154	LOC4813239|XP_001353830.1|DPSE	LOC6545118|XP_001972087.1|DERE
OG0011155	LOC4818005|XP_001357253.3|DPSE	LOC6542754|XP_001969290.2|DERE
OG0011156	LOC4817350|XP_001356357.2|DPSE	LOC6542380|XP_001969343.1|DERE
OG0011157	LOC4816312|XP_001356134.2|DPSE	LOC6543361|XP_001969662.1|DERE
OG0011158	LOC4816457|XP_001356126.4|DPSE	LOC6541738|XP_001969652.1|DERE
OG0011159	LOC4818146|XP_001357321.2|DPSE	LOC6541646|XP_026834404.1|DERE
OG0011160	LOC4811737|XP_001352309.2|DPSE	LOC6542698|XP_001969892.3|DERE
OG0011161	LOC4811731|XP_001352304.3|DPSE	LOC6543025|XP_001969898.1|DERE
OG0011162	LOC6903346|XP_002132227.1|DPSE	LOC113564085|XP_026834660.1|DERE
OG0011163	LOC117183702|XP_033234434.1|DPSE	LOC26526928|XP_015015577.1|DERE
OG0011165	LOC117185150|XP_033241153.1|DPSE	LOC26526224|XP_015014244.1|DERE
OG0011177	LOC26534294|XP_033239988.1|DPSE	LOC26526395|XP_015014268.1|DERE
OG0011179	LOC26533140|XP_015036817.2|DPSE	LOC6542559|XP_001969577.3|DERE
OG0011182	LOC4815475|XP_015041139.2|DPSE	LOC6555777|XP_026837528.1|DERE
OG0011185	LOC6897782|XP_002137887.2|DPSE	LOC6552017|XP_026831968.1|DERE
OG0011187	LOC6901559|XP_002134233.2|DPSE	LOC6550489|XP_001977934.1|DERE
OG0011191	LOC117184076|XP_033236071.1|DPSE	LOC26526935|XP_026839395.1|DERE, LOC113563702|XP_026839396.1|DERE, LOC26526335|XP_026839410.1|DERE
OG0011193	LOC4800910|XP_001358099.3|DPSE	LOC6554759|XP_001982195.2|DERE
OG0011195	LOC6901674|XP_015041981.2|DPSE	LOC6550550|XP_026837568.1|DERE
OG0011197	LOC4814342|XP_001354418.3|DPSE	LOC6551449|XP_001977274.1|DERE
OG0011201	LOC6902424|XP_002133358.2|DPSE	LOC26526936|XP_015015579.1|DERE
OG0011206	LOC4813235|XP_001353465.1|DPSE	LOC6544348|XP_001971718.1|DERE
OG0011207	LOC6900045|XP_002135409.2|DPSE	LOC6544212|XP_001971905.3|DERE
OG0011208	LOC6900393|XP_002134786.2|DPSE	LOC26526917|XP_015014361.1|DERE
OG0011210	LOC4804350|XP_001360923.1|DPSE	LOC6541594|XP_001970519.1|DERE
OG0011214	LOC117183768|XP_033234873.1|DPSE	LOC113564347|XP_026836938.1|DERE
OG0011215	LOC4805073|XP_001361535.1|DPSE	LOC6542961|XP_001970414.1|DERE
OG0011216	LOC26533233|XP_015040329.1|DPSE	LOC26526655|XP_015012832.2|DERE
OG0011217	LOC117184337|XP_033237087.1|DPSE	LOC26526214|XP_026839192.1|DERE
OG0011218	LOC26532556|XP_015037873.2|DPSE	LOC6552374|XP_026831675.1|DERE
OG0011220	LOC4803204|XP_001359986.3|DPSE	LOC6551805|XP_001980574.1|DERE
OG0011221	LOC117183282|XP_033232569.1|DPSE	LOC6552912|XP_001980975.1|DERE
OG0011222	LOC6897356|XP_002137509.3|DPSE	LOC6554506|XP_001981032.1|DERE
OG0011223	LOC4801401|XP_001358501.4|DPSE	LOC6553737|XP_001980323.1|DERE
OG0011224	LOC6897993|XP_002138090.1|DPSE	LOC6554110|XP_001979506.1|DERE
OG0011225	LOC6897611|XP_033234134.1|DPSE	LOC6552483|XP_026838307.1|DERE
OG0011226	LOC4801688|XP_001358735.3|DPSE	LOC6555305|XP_026839335.1|DERE
OG0011227	LOC4801236|XP_001358359.3|DPSE	LOC6554614|XP_001982172.1|DERE
OG0011228	LOC4801474|XP_001358559.5|DPSE	LOC6555264|XP_026831493.1|DERE
OG0011229	LOC6898364|XP_002138417.2|DPSE	LOC6551795|XP_001979620.1|DERE
OG0011231	LOC117184278|XP_033237028.1|DPSE	LOC6552007|XP_001979706.1|DERE
OG0011232	LOC4801306|XP_001358423.3|DPSE	LOC6553395|XP_001980220.1|DERE
OG0011234	LOC6897413|XP_002137565.2|DPSE	LOC6552558|XP_001979896.1|DERE
OG0011235	LOC6897502|XP_002137651.2|DPSE	LOC6554138|XP_001981690.2|DERE
OG0011236	LOC4804071|XP_001360689.2|DPSE	LOC6547287|XP_001974769.1|DERE
OG0011237	LOC15382880|XP_004444448.1|DPSE	LOC26526727|XP_026836872.1|DERE
OG0011238	LOC4805149|XP_001361600.2|DPSE	LOC6549273|XP_001975715.3|DERE
OG0011239	LOC4803981|XP_001360616.1|DPSE	LOC6549078|XP_001975597.1|DERE
OG0011241	LOC4804319|XP_001360897.1|DPSE	LOC6547948|XP_001976550.1|DERE
OG0011242	LOC4805250|XP_001361682.3|DPSE	LOC6548157|XP_001975120.1|DERE
OG0011243	LOC4804108|XP_001360722.4|DPSE	LOC6546961|XP_001974603.1|DERE
OG0011244	LOC6901700|XP_002134370.1|DPSE	LOC6546644|XP_026836499.1|DERE
OG0011245	LOC6898479|XP_033233451.1|DPSE	LOC6547643|XP_026836024.1|DERE
OG0011246	LOC6898820|XP_002138794.1|DPSE	LOC6548083|XP_001975174.1|DERE
OG0011247	LOC15382884|XP_004444279.1|DPSE	LOC6547151|XP_001976126.1|DERE
OG0011248	LOC6898627|XP_002138632.2|DPSE	LOC113564338|XP_026836833.1|DERE
OG0011249	LOC6898626|XP_002138631.3|DPSE	LOC6547153|XP_001976128.1|DERE
OG0011250	LOC26533253|XP_033236207.1|DPSE	LOC6552295|XP_001978892.1|DERE
OG0011251	LOC4818133|XP_015035242.2|DPSE	LOC26526978|XP_015015585.1|DERE
OG0011252	LOC6902858|XP_002132594.3|DPSE	LOC6555989|XP_026834948.1|DERE
OG0011253	LOC26533807|XP_015041087.1|DPSE	LOC26526056|XP_015015443.1|DERE
OG0011254	LOC117184264|XP_033236914.1|DPSE	LOC6549408|XP_001974314.1|DERE
OG0011255	LOC6902314|XP_002133841.2|DPSE	LOC6553661|XP_001980310.1|DERE
OG0011256	LOC4814579|XP_033240457.1|DPSE	LOC6551623|XP_001977126.1|DERE
OG0011258	LOC4814751|XP_001354653.3|DPSE	LOC6550679|XP_001976757.1|DERE
OG0011259	LOC4814940|XP_033238995.1|DPSE	LOC6550680|XP_001976758.1|DERE
OG0011260	LOC6901008|XP_002134635.2|DPSE	LOC6550050|XP_001977516.1|DERE
OG0011261	LOC6896680|XP_033232602.1|DPSE	LOC6549243|XP_001974350.1|DERE
OG0011262	LOC6901571|XP_015041806.2|DPSE	LOC6550341|XP_026837869.1|DERE
OG0011263	LOC6902534|XP_002133074.2|DPSE	LOC26526920|XP_015015574.1|DERE
OG0011264	LOC4815743|XP_001355524.2|DPSE	LOC6550612|XP_001978139.1|DERE
OG0011265	LOC4813890|XP_001353874.3|DPSE	LOC6546019|XP_001972231.1|DERE
OG0011266	LOC4813866|XP_001353920.4|DPSE	LOC6544179|XP_001972376.2|DERE
OG0011268	LOC6900918|XP_002134701.2|DPSE	LOC6546139|XP_026832638.1|DERE
OG0011269	LOC6900008|XP_002135373.3|DPSE	LOC6545104|XP_026832761.1|DERE
OG0011270	LOC4812380|XP_001352545.3|DPSE	LOC6544745|XP_001973207.2|DERE
OG0011271	LOC4812092|XP_001352998.2|DPSE	LOC6546061|XP_001973514.1|DERE
OG0011272	LOC6900492|XP_002134882.2|DPSE	LOC6544294|XP_001973133.1|DERE
OG0011273	LOC4813117|XP_001353777.3|DPSE	LOC6546339|XP_001972283.1|DERE
OG0011274	LOC4812961|XP_001353181.3|DPSE	LOC6545898|XP_001972790.1|DERE
OG0011275	LOC6900245|XP_033237558.1|DPSE	LOC6543560|XP_001973321.1|DERE
OG0011276	LOC6900836|XP_033238607.1|DPSE	LOC6545169|XP_001972577.2|DERE
OG0011278	LOC4817502|XP_001356921.3|DPSE	LOC6547498|XP_001976231.1|DERE
OG0011279	LOC4816607|XP_015036672.2|DPSE	LOC6541102|XP_026834378.1|DERE
OG0011280	LOC117183927|XP_033235381.1|DPSE	LOC6542192|XP_001969714.1|DERE
OG0011281	LOC6898871|XP_002138842.1|DPSE	LOC6547352|XP_001976185.1|DERE
OG0011282	LOC26533309|XP_015042359.1|DPSE	LOC6551158|XP_001976859.2|DERE
OG0011283	LOC4804074|XP_001360692.2|DPSE	LOC6547290|XP_001974772.1|DERE
OG0011293	LOC4801284|XP_002137313.3|DPSE	LOC6554147|XP_001981906.1|DERE
OG0011314	LOC4813038|XP_001353251.4|DPSE	LOC6544068|XP_001971427.1|DERE
OG0011319	LOC6902056|XP_033238939.1|DPSE	LOC26526447|XP_015011459.1|DERE
OG0011321	LOC6901188|XP_002133889.3|DPSE	LOC6552555|XP_001978963.2|DERE
OG0011325	LOC6901031|XP_033239040.1|DPSE	LOC6550233|XP_026837744.1|DERE
OG0011328	LOC4818145|XP_033236734.1|DPSE	LOC6542235|XP_015014951.1|DERE
OG0011329	LOC6902432|XP_002133366.2|DPSE	LOC6541264|XP_001969989.3|DERE
OG0011330	LOC6902425|XP_002133359.2|DPSE	LOC6542463|XP_001969996.1|DERE
OG0011331	LOC6902824|XP_002132561.2|DPSE	LOC26526451|XP_026834432.1|DERE
OG0011338	LOC6897857|XP_002137960.2|DPSE	LOC26526269|XP_015010464.1|DERE
OG0011339	LOC26533923|XP_015038970.2|DPSE	LOC26525976|XP_015010426.1|DERE
OG0011340	LOC117183310|XP_033232646.1|DPSE	LOC6553793|XP_001980441.1|DERE
OG0011341	LOC6897732|XP_002137838.3|DPSE	LOC6552222|XP_001979743.2|DERE
OG0011342	LOC4800971|XP_001358152.3|DPSE	LOC6554379|XP_001982362.1|DERE
OG0011344	LOC4801476|XP_001358561.4|DPSE	LOC6555262|XP_026837128.1|DERE
OG0011346	LOC117183297|XP_033232613.1|DPSE	LOC6554760|XP_001982196.1|DERE
OG0011347	LOC6897833|XP_002137938.3|DPSE	LOC6554059|XP_001980548.1|DERE
OG0011348	LOC4800356|XP_001357557.2|DPSE	LOC6552499|XP_001980854.1|DERE
OG0011349	LOC4802543|XP_001359442.3|DPSE	LOC6553102|XP_001980097.1|DERE
OG0011350	LOC6896833|XP_002137036.3|DPSE	LOC26526379|XP_015009377.2|DERE
OG0011351	LOC4801204|XP_001358332.2|DPSE	LOC6552346|XP_001979767.1|DERE
OG0011352	LOC4801888|XP_033232519.1|DPSE	LOC26526315|XP_015010471.1|DERE
OG0011353	LOC6896830|XP_002137033.3|DPSE	LOC6555120|XP_001982262.1|DERE
OG0011354	LOC4800326|XP_001357584.3|DPSE	LOC6554963|XP_001981135.1|DERE
OG0011355	LOC26533439|XP_015039576.2|DPSE	LOC113564271|XP_026836084.1|DERE
OG0011356	LOC4805029|XP_001361497.2|DPSE	LOC6549474|XP_001975765.1|DERE
OG0011357	LOC6903920|XP_033233698.1|DPSE	LOC26526192|XP_026836624.1|DERE
OG0011358	LOC4805680|XP_001362039.1|DPSE	LOC6548353|XP_001975317.1|DERE
OG0011359	LOC6898395|XP_002138442.3|DPSE	LOC6547959|XP_001975287.1|DERE
OG0011360	LOC6898429|XP_002138471.2|DPSE	LOC26526475|XP_015012809.1|DERE
OG0011361	LOC117183766|XP_033234845.1|DPSE	LOC26526691|XP_026836565.1|DERE
OG0011362	LOC117183726|XP_033234556.1|DPSE	LOC6547489|XP_026836497.1|DERE
OG0011363	LOC26533547|XP_015039973.2|DPSE	LOC113564275|XP_026836183.1|DERE
OG0011364	LOC26533256|XP_015039957.2|DPSE	LOC6547014|XP_001974701.2|DERE
OG0011365	LOC6898815|XP_002138789.1|DPSE	LOC6546631|XP_001975847.1|DERE
OG0011366	LOC26534076|XP_033234324.1|DPSE	LOC26526105|XP_015012744.1|DERE
OG0011367	LOC4804797|XP_001361302.2|DPSE	LOC6547086|XP_026835968.1|DERE
OG0011368	LOC26532422|XP_015039096.1|DPSE	LOC6542431|XP_001970663.1|DERE
OG0011369	LOC26533680|XP_015036917.1|DPSE	LOC26526168|XP_026835492.1|DERE
OG0011371	LOC6903547|XP_033236777.1|DPSE	LOC6541023|XP_001970298.1|DERE
OG0011372	LOC26533597|XP_033236488.1|DPSE	LOC26525990|XP_015015425.1|DERE
OG0011373	LOC4816391|XP_001356178.3|DPSE	LOC6541540|XP_001969010.2|DERE
OG0011374	LOC4815224|XP_001355126.3|DPSE	LOC6549853|XP_001977359.1|DERE
OG0011375	LOC117183586|XP_033233879.1|DPSE	LOC113563698|XP_026833174.1|DERE
OG0011376	LOC4811715|XP_001352290.2|DPSE	LOC6550687|XP_001976765.3|DERE
OG0011377	LOC4814285|XP_001354427.3|DPSE	LOC6549884|XP_001978662.2|DERE
OG0011378	LOC6903641|XP_002136829.3|DPSE	LOC6551590|XP_026838487.1|DERE
OG0011379	LOC6901039|XP_002134518.2|DPSE	LOC6550127|XP_001977708.1|DERE
OG0011380	LOC6901784|XP_002134454.2|DPSE	LOC6551651|XP_001978565.1|DERE
OG0011381	LOC6901785|XP_015042114.1|DPSE	LOC6551652|XP_026837914.1|DERE
OG0011382	LOC4815609|XP_001355315.3|DPSE	LOC6550641|XP_001978129.3|DERE
OG0011383	LOC4814875|XP_033239263.1|DPSE	LOC6551470|XP_001978551.1|DERE
OG0011385	LOC4816623|XP_001356008.3|DPSE	LOC6543102|XP_001968976.1|DERE
OG0011387	LOC6901099|XP_002134575.2|DPSE	LOC6550186|XP_001978325.3|DERE
OG0011388	LOC26532095|XP_033240042.1|DPSE	LOC6543701|XP_026833923.1|DERE
OG0011389	LOC4812477|XP_001352670.2|DPSE	LOC6544272|XP_001971958.1|DERE
OG0011390	LOC4813012|XP_001353193.3|DPSE	LOC6545138|XP_001972769.1|DERE
OG0011391	LOC6900629|XP_002135002.1|DPSE	LOC6545873|XP_001972724.1|DERE
OG0011392	LOC26533572|XP_015043682.1|DPSE	LOC26526160|XP_015014234.1|DERE
OG0011393	LOC6900587|XP_015042939.2|DPSE	LOC6545560|XP_001972686.3|DERE
OG0011394	LOC6900033|XP_002135398.2|DPSE	LOC6544222|XP_001973038.2|DERE
OG0011395	LOC6900429|XP_002134820.1|DPSE	LOC6546440|XP_001972926.1|DERE
OG0011396	LOC4812653|XP_001353041.1|DPSE	LOC6543711|XP_001971854.1|DERE
OG0011397	LOC4812788|XP_001353496.4|DPSE	LOC6545363|XP_026832843.1|DERE
OG0011398	LOC4812960|XP_033240359.1|DPSE	LOC6545899|XP_001972791.3|DERE
OG0011399	LOC6900821|XP_002135180.3|DPSE	LOC6546204|XP_001972834.3|DERE
OG0011400	LOC6900842|XP_015043395.2|DPSE	LOC26526632|XP_015014317.1|DERE
OG0011401	LOC6900597|XP_002134970.2|DPSE	LOC6544661|XP_001972490.1|DERE
OG0011402	LOC26532737|XP_015036964.2|DPSE	LOC6542248|XP_001969255.2|DERE
OG0011403	LOC6903442|XP_002132321.2|DPSE	LOC6542087|XP_001969618.1|DERE
OG0011404	LOC4817925|XP_001357279.2|DPSE	LOC6548602|XP_001973947.1|DERE
OG0011405	LOC4817969|XP_001357274.2|DPSE	LOC6548360|XP_001973963.1|DERE
OG0011406	LOC4818040|XP_001357270.4|DPSE	LOC6548873|XP_001973969.1|DERE
OG0011407	LOC4817153|XP_001356847.4|DPSE	LOC6548743|XP_001974100.1|DERE
OG0011408	LOC4816793|XP_001356849.4|DPSE	LOC6548745|XP_026836430.1|DERE
OG0011410	LOC6903009|XP_002132731.2|DPSE	LOC6542725|XP_001968555.1|DERE
OG0011414	LOC6903945|XP_002136572.2|DPSE	LOC6548032|XP_001975245.1|DERE
OG0011415	LOC4812547|XP_015043535.2|DPSE	LOC6544101|XP_026832782.1|DERE
OG0011416	LOC4817653|XP_033236243.1|DPSE	LOC6549433|XP_001974404.1|DERE
OG0011440	LOC4814220|XP_033238376.1|DPSE	LOC6550290|XP_001977639.1|DERE
OG0011454	LOC6903524|XP_002132400.3|DPSE	LOC6542756|XP_026834913.1|DERE
OG0011465	LOC6897614|XP_015037831.2|DPSE	LOC26527076|XP_026831964.1|DERE
OG0011467	LOC26533395|XP_015038966.2|DPSE	LOC26526234|XP_015010459.1|DERE
OG0011468	LOC26533301|XP_015037977.2|DPSE	LOC6554282|XP_001981750.1|DERE
OG0011471	LOC6898353|XP_002138406.1|DPSE	LOC6547243|XP_001974760.2|DERE
OG0011472	LOC6898354|XP_002138407.2|DPSE	LOC6547134|XP_001974768.1|DERE
OG0011473	LOC6898809|XP_002138783.2|DPSE	LOC6549599|XP_001975732.1|DERE
OG0011474	LOC6898430|XP_002138472.1|DPSE	LOC26526309|XP_026836441.1|DERE
OG0011475	LOC26532399|XP_015040637.2|DPSE	LOC6546957|XP_001976026.2|DERE
OG0011476	LOC6897006|XP_033241734.1|DPSE	LOC6553103|XP_001980098.1|DERE, LOC6553104|XP_026839548.1|DERE
OG0011477	LOC6898183|XP_002138254.1|DPSE	LOC6546855|XP_001975957.1|DERE
OG0011478	LOC6898480|XP_033234759.1|DPSE	LOC6547641|XP_001974958.1|DERE
OG0011479	LOC26532905|XP_015039928.2|DPSE	LOC26527031|XP_015012901.1|DERE
OG0011480	LOC6898132|XP_002138211.3|DPSE	LOC6541958|XP_001970496.1|DERE
OG0011483	LOC6903545|XP_002132420.2|DPSE	LOC6540706|XP_001970299.2|DERE
OG0011485	LOC6903500|XP_002132379.2|DPSE	LOC6543119|XP_001968902.2|DERE
OG0011486	LOC4816711|XP_015036768.2|DPSE	LOC6542056|XP_001969008.1|DERE
OG0011487	LOC6901221|XP_033241371.1|DPSE	LOC6550141|XP_001977538.2|DERE
OG0011488	LOC117185043|XP_033240430.1|DPSE	LOC6549766|XP_001976785.1|DERE
OG0011490	LOC6902162|XP_002133693.2|DPSE	LOC6551312|XP_001977100.1|DERE
OG0011492	LOC6902306|XP_002133833.2|DPSE	LOC6550946|XP_026838138.1|DERE
OG0011493	LOC6901767|XP_002134437.2|DPSE	LOC6551466|XP_001978547.1|DERE
OG0011494	LOC4815508|XP_001355268.3|DPSE	LOC26526031|XP_015011432.1|DERE
OG0011497	LOC4813196|XP_033240617.1|DPSE	LOC6545626|XP_001972688.1|DERE
OG0011499	LOC4813700|XP_001353182.2|DPSE	LOC6546093|XP_001972785.1|DERE
OG0011500	LOC6900564|XP_002134942.1|DPSE	LOC6543688|XP_001973700.2|DERE
OG0011501	LOC6903117|XP_002132827.2|DPSE	LOC113564257|XP_026835962.1|DERE
OG0011504	LOC26533307|XP_015035274.2|DPSE	LOC6542913|XP_001968854.2|DERE
OG0011505	LOC6897207|XP_002137379.2|DPSE	LOC26526837|XP_015010529.1|DERE
OG0011506	LOC6900980|XP_002134677.2|DPSE	LOC6545234|XP_001971026.1|DERE
OG0011510	LOC26532325|XP_015043163.2|DPSE	LOC26526522|XP_015014295.2|DERE
OG0011511	LOC6900331|XP_033239304.1|DPSE	LOC6545980|XP_001972188.1|DERE
OG0011542	LOC26532078|XP_015036765.2|DPSE	LOC6541223|XP_001969002.2|DERE
OG0011543	LOC4816973|XP_015035805.2|DPSE	LOC6541357|XP_001970221.1|DERE
OG0011544	LOC6903103|XP_033236424.1|DPSE	LOC26526327|XP_015012781.1|DERE
OG0011549	LOC4802347|XP_001359281.3|DPSE	LOC6554934|XP_026839482.1|DERE
OG0011550	LOC117183315|XP_033232659.1|DPSE	LOC113563756|XP_026831918.1|DERE
OG0011554	LOC4802735|XP_015038042.2|DPSE	LOC6552152|XP_001978825.1|DERE
OG0011556	LOC117185659|XP_033241806.1|DPSE	LOC26527040|XP_015010545.1|DERE, LOC26526930|XP_015010540.1|DERE
OG0011557	LOC6897634|XP_002137777.2|DPSE	LOC6552372|XP_001978883.2|DERE
OG0011560	LOC4805679|XP_001362038.3|DPSE	LOC6548354|XP_001975318.3|DERE
OG0011561	LOC4804619|XP_001361152.2|DPSE	LOC6548419|XP_001976727.1|DERE
OG0011563	LOC15382892|XP_004444495.2|DPSE	LOC26526462|XP_026837159.1|DERE
OG0011564	LOC117183716|XP_033234487.1|DPSE	LOC26525959|XP_015012714.1|DERE
OG0011567	LOC4803582|XP_033233408.1|DPSE	LOC6543300|XP_001970487.1|DERE
OG0011569	LOC6898625|XP_002138630.2|DPSE	LOC6547154|XP_001976129.1|DERE
OG0011570	LOC6903327|XP_002132208.2|DPSE	LOC26526596|XP_015015537.2|DERE
OG0011571	LOC117184205|XP_033236657.1|DPSE	LOC6549274|XP_026836152.1|DERE
OG0011572	LOC6903216|XP_002132917.2|DPSE	LOC26526946|XP_015012885.1|DERE
OG0011573	LOC26533270|XP_015036403.2|DPSE	LOC113564267|XP_026836057.1|DERE
OG0011574	LOC26533104|XP_015036071.2|DPSE	LOC26526880|XP_015012871.1|DERE
OG0011576	LOC6901755|XP_002134425.2|DPSE	LOC6551438|XP_026838106.1|DERE
OG0011578	LOC6902207|XP_033238383.1|DPSE	LOC6551663|XP_001977241.1|DERE
OG0011579	LOC26532759|XP_015037017.2|DPSE, LOC6902421|XP_002133355.2|DPSE	LOC26526646|XP_026838624.1|DERE
OG0011581	LOC117184609|XP_033238898.1|DPSE	LOC6545664|XP_001971140.1|DERE
OG0011582	LOC4812745|XP_001353123.1|DPSE	LOC6545828|XP_001972197.1|DERE
OG0011583	LOC6900373|XP_002134768.2|DPSE	LOC6545845|XP_001972744.1|DERE
OG0011585	LOC4813023|XP_001353678.3|DPSE	LOC6546259|XP_015013348.1|DERE
OG0011588	LOC4816270|XP_001356083.4|DPSE	LOC6543383|XP_001968821.1|DERE
OG0011590	LOC6901128|XP_002134603.2|DPSE	LOC26526444|XP_015011458.1|DERE
OG0011593	LOC4805151|XP_001361602.4|DPSE	LOC6549158|XP_001975718.2|DERE
OG0011595	LOC6897278|XP_002137438.2|DPSE	LOC6552562|XP_026838688.1|DERE
OG0011608	ND1|YP_009742605.1|DPSE	LOC113564595|XP_026838606.1|DERE
OG0011623	LOC26532956|XP_033233748.1|DPSE	LOC113564045|XP_026834069.1|DERE
OG0011638	LOC117183898|XP_033235143.1|DPSE	LOC6543124|XP_001968406.1|DERE
OG0011639	LOC6897378|XP_033232492.1|DPSE	LOC6552721|XP_001979050.2|DERE
OG0011640	LOC6897090|XP_002137274.2|DPSE	LOC26526850|XP_015009412.1|DERE
OG0011642	LOC117184709|XP_033239291.1|DPSE	LOC113563906|XP_026832939.1|DERE
OG0011643	LOC4805681|XP_001362040.2|DPSE	LOC6548352|XP_001975316.1|DERE
OG0011647	LOC6902622|XP_002133148.3|DPSE	LOC6548943|XP_001974200.1|DERE
OG0011655	LOC26532854|XP_015042726.2|DPSE	LOC26526851|XP_015014351.1|DERE
OG0011656	LOC26533235|XP_033239765.1|DPSE	LOC6545079|XP_026832773.1|DERE
