Orthogroup	DPSE.longest_only	SLEB.longest_only
OG0010182	LOC26533558|XP_015039926.2|DPSE	LOC115634008|XP_030387395.1|SLEB
OG0010183	LOC6898477|XP_002138519.1|DPSE	LOC115634367|XP_030387890.1|SLEB
OG0010184	LOC6898274|XP_002138341.2|DPSE	LOC115634737|XP_030388485.1|SLEB
OG0010185	LOC4803889|XP_001360535.4|DPSE	LOC115634738|XP_030388486.1|SLEB
OG0010186	LOC4812954|XP_001353197.3|DPSE	LOC115622895|XP_030372871.1|SLEB
OG0010187	LOC4805656|XP_001362018.3|DPSE	LOC115631665|XP_030384341.1|SLEB
OG0010188	LOC4803804|XP_001360462.3|DPSE	LOC115620736|XP_030369985.1|SLEB
OG0010189	LOC4804758|XP_001361269.2|DPSE	LOC115633734|XP_030387070.1|SLEB
OG0010190	LOC4804747|XP_001361259.2|DPSE	LOC115627019|XP_030378408.1|SLEB
OG0010191	LOC4804727|XP_001361243.3|DPSE	LOC115633820|XP_030387170.1|SLEB
OG0010192	LOC26532301|XP_015040208.2|DPSE	LOC115634321|XP_030387840.1|SLEB
OG0010193	LOC4804923|XP_001361407.3|DPSE	LOC115633761|XP_030387096.1|SLEB
OG0010194	LOC4813134|XP_015043323.2|DPSE	LOC115622271|XP_030372033.1|SLEB
OG0010195	LOC4813224|XP_001353918.4|DPSE	LOC115623037|XP_030373074.1|SLEB
OG0010196	LOC4805437|XP_001361838.3|DPSE	LOC115626483|XP_030377732.1|SLEB
OG0010197	LOC4804042|XP_015039560.2|DPSE	LOC115631934|XP_030384648.1|SLEB
OG0010198	LOC4803938|XP_001360578.2|DPSE	LOC115621694|XP_030371265.1|SLEB
OG0010199	LOC6898998|XP_004444536.1|DPSE	LOC115626898|XP_030378267.1|SLEB
OG0010200	LOC6898912|XP_033233894.1|DPSE	LOC115633431|XP_030386753.1|SLEB
OG0010201	LOC4805601|XP_001361978.3|DPSE	LOC115627634|XP_030379233.1|SLEB
OG0010202	LOC4804599|XP_001361133.2|DPSE	LOC115624750|XP_030375438.1|SLEB
OG0010203	LOC6898856|XP_002138828.2|DPSE	LOC115632513|XP_030385567.1|SLEB
OG0010204	LOC4804455|XP_001361014.2|DPSE	LOC115634031|XP_030387432.1|SLEB
OG0010205	LOC6899108|XP_002139025.1|DPSE	LOC115624622|XP_030375235.1|SLEB
OG0010206	LOC6899109|XP_033233633.1|DPSE	LOC115624914|XP_030375623.1|SLEB
OG0010207	LOC4803972|XP_001360609.3|DPSE	LOC115634294|XP_030387806.1|SLEB
OG0010208	LOC4804451|XP_033234785.1|DPSE	LOC115634443|XP_030388012.1|SLEB
OG0010209	LOC6898493|XP_002138534.3|DPSE	LOC115624293|XP_030374781.1|SLEB
OG0010210	LOC4804362|XP_001360936.3|DPSE	LOC115625265|XP_030376130.1|SLEB
OG0010211	LOC4804192|XP_001360794.4|DPSE	LOC115631170|XP_030383723.1|SLEB
OG0010212	LOC6898848|XP_002138820.2|DPSE	LOC115624901|XP_030375610.1|SLEB
OG0010213	LOC4805267|XP_001361692.2|DPSE	LOC115624827|XP_030375533.1|SLEB
OG0010214	LOC4805273|XP_001361698.3|DPSE	LOC115624559|XP_030375147.1|SLEB
OG0010215	LOC4804954|XP_001361434.2|DPSE	LOC115634420|XP_030387987.1|SLEB
OG0010216	LOC4803675|XP_001360354.2|DPSE	LOC115619965|XP_030368860.1|SLEB
OG0010217	LOC4803711|XP_001360385.3|DPSE	LOC115634063|XP_030387469.1|SLEB
OG0010218	LOC4803715|XP_001360389.3|DPSE	LOC115633826|XP_030387174.1|SLEB
OG0010219	LOC4803723|XP_001360396.2|DPSE	LOC115634247|XP_030387701.1|SLEB
OG0010220	LOC4804178|XP_001360781.3|DPSE	LOC115630240|XP_030382648.1|SLEB
OG0010221	LOC4804179|XP_001360782.4|DPSE	LOC115634076|XP_030387482.1|SLEB
OG0010222	LOC4804770|XP_001361280.2|DPSE	LOC115622146|XP_030371877.1|SLEB
OG0010223	LOC6898167|XP_002138245.1|DPSE	LOC115621933|XP_030371677.1|SLEB
OG0010224	LOC4804145|XP_001360751.2|DPSE	LOC115634423|XP_030387990.1|SLEB
OG0010225	LOC4802603|XP_001359492.3|DPSE	LOC115624090|XP_030374540.1|SLEB
OG0010226	LOC4802951|XP_001359764.3|DPSE	LOC115624116|XP_030374570.1|SLEB
OG0010227	LOC13036428|XP_003736745.2|DPSE	LOC115623359|XP_030373504.1|SLEB
OG0010228	LOC4803060|XP_001359861.3|DPSE	LOC115624167|XP_030374624.1|SLEB
OG0010229	LOC4803243|XP_001360016.3|DPSE	LOC115624362|XP_030374881.1|SLEB
OG0010230	LOC4803247|XP_001360020.3|DPSE	LOC115624170|XP_030374627.1|SLEB
OG0010231	LOC4800398|XP_001357682.4|DPSE	LOC115620653|XP_030369862.1|SLEB, LOC115629483|XP_030381814.1|SLEB
OG0010232	LOC26533103|XP_015037128.2|DPSE	LOC115621886|XP_030371574.1|SLEB
OG0010233	LOC4801664|XP_001358716.2|DPSE	LOC115620361|XP_030369425.1|SLEB
OG0010234	LOC13036481|XP_003736624.1|DPSE	LOC115620953|XP_030370329.1|SLEB
OG0010235	LOC4800502|XP_001357768.2|DPSE	LOC115620696|XP_030369926.1|SLEB
OG0010236	LOC4800272|XP_001357656.3|DPSE	LOC115622027|XP_030371745.1|SLEB
OG0010237	LOC6897352|XP_015037420.2|DPSE	LOC115620870|XP_030370203.1|SLEB
OG0010238	LOC4802659|XP_001359536.4|DPSE	LOC115624178|XP_030374633.1|SLEB
OG0010239	LOC4801074|XP_001358234.3|DPSE	LOC115621401|XP_030370905.1|SLEB
OG0010240	LOC6902707|XP_002133221.1|DPSE	LOC115626128|XP_030377241.1|SLEB
OG0010241	LOC117184667|XP_033239158.1|DPSE	LOC115620826|XP_030370117.1|SLEB
OG0010242	LOC6896657|XP_002136873.2|DPSE	LOC115621472|XP_030370991.1|SLEB
OG0010243	LOC4800730|XP_001357950.2|DPSE	LOC115621548|XP_030371076.1|SLEB
OG0010244	LOC117183393|XP_033233088.1|DPSE	LOC115625466|XP_030376374.1|SLEB
OG0010245	LOC4802684|XP_001359554.2|DPSE	LOC115624262|XP_030374746.1|SLEB
OG0010246	LOC4801998|XP_033240147.1|DPSE	LOC115621956|XP_030371663.1|SLEB
OG0010247	LOC4800554|XP_001357812.4|DPSE	LOC115621248|XP_030370700.1|SLEB
OG0010248	LOC6897104|XP_033232614.1|DPSE	LOC115620390|XP_030369457.1|SLEB
OG0010249	LOC4802844|XP_003736839.2|DPSE	LOC115624103|XP_030374555.1|SLEB
OG0010251	LOC4800894|XP_001358088.3|DPSE	LOC115622034|XP_030371761.1|SLEB
OG0010253	LOC4804546|XP_033234080.1|DPSE	LOC115634636|XP_030388352.1|SLEB
OG0010254	LOC4804476|XP_001361034.2|DPSE	LOC115630536|XP_030383005.1|SLEB
OG0010255	LOC4815333|XP_001354706.3|DPSE	LOC115631105|XP_030383622.1|SLEB
OG0010256	LOC4800549|XP_001357809.3|DPSE	LOC115623789|XP_030374191.1|SLEB
OG0010258	LOC6900595|XP_002134968.1|DPSE, LOC6900520|XP_002134908.1|DPSE	LOC115623109|XP_030373175.1|SLEB
OG0010259	LOC6900687|XP_002135051.2|DPSE	LOC115623146|XP_030373215.1|SLEB
OG0010260	LOC6902366|XP_002133312.2|DPSE	LOC115626550|XP_030377788.1|SLEB
OG0010267	LOC4812963|XP_015043421.2|DPSE	LOC115622760|XP_030372675.1|SLEB
OG0010275	LOC4801913|XP_033240784.1|DPSE	LOC115620776|XP_030370045.1|SLEB
OG0010276	LOC4816096|XP_001355671.3|DPSE	LOC115627388|XP_030378902.1|SLEB
OG0010277	LOC117184915|XP_033239976.1|DPSE	LOC115621364|XP_030370849.1|SLEB
OG0010279	LOC4801286|XP_001358406.3|DPSE	LOC115621189|XP_030370625.1|SLEB
OG0010280	LOC4815200|XP_001354720.4|DPSE	LOC115629808|XP_030382236.1|SLEB
OG0010281	LOC117184462|XP_033238053.1|DPSE	LOC115623214|XP_030373313.1|SLEB
OG0010282	LOC4801242|XP_001358365.2|DPSE	LOC115621572|XP_030371119.1|SLEB
OG0010284	LOC6897072|XP_002137256.2|DPSE	LOC115620543|XP_030369686.1|SLEB
OG0010287	LOC6897307|XP_002137462.1|DPSE	LOC115620794|XP_030370074.1|SLEB
OG0010289	LOC4801323|XP_033241623.1|DPSE	LOC115621875|XP_030371561.1|SLEB
OG0010290	LOC6896756|XP_002136963.1|DPSE	LOC115625618|XP_030376619.1|SLEB
OG0010291	LOC4800379|XP_015038609.2|DPSE	LOC115620265|XP_030369283.1|SLEB
OG0010292	LOC6896746|XP_033241600.1|DPSE	LOC115621432|XP_030370944.1|SLEB
OG0010293	LOC4817478|XP_001356621.4|DPSE	LOC115631256|XP_030383829.1|SLEB
OG0010294	LOC4816394|XP_015036705.2|DPSE	LOC115626135|XP_030377253.1|SLEB
OG0010298	LOC6898366|XP_002138419.2|DPSE	LOC115633938|XP_030387316.1|SLEB
OG0010299	LOC4804997|XP_001361467.3|DPSE	LOC115634366|XP_030387888.1|SLEB
OG0010301	LOC4802284|XP_001359233.3|DPSE	LOC115623405|XP_030373574.1|SLEB
OG0010303	LOC4803527|XP_001360239.3|DPSE	LOC115633910|XP_030387278.1|SLEB
OG0010305	LOC6902199|XP_002133726.2|DPSE	LOC115629159|XP_030381392.1|SLEB
OG0010306	LOC4815553|XP_001355595.2|DPSE	LOC115629188|XP_030381448.1|SLEB
OG0010307	LOC6901470|XP_015041732.2|DPSE	LOC115628841|XP_030380942.1|SLEB
OG0010308	LOC4815092|XP_001354723.3|DPSE	LOC115629809|XP_030382237.1|SLEB
OG0010309	LOC26532302|XP_015043016.2|DPSE	LOC115627379|XP_030378892.1|SLEB
OG0010311	LOC6901623|XP_015041901.2|DPSE	LOC115629146|XP_030381362.1|SLEB
OG0010314	LOC4814895|XP_001354730.3|DPSE	LOC115627401|XP_030378916.1|SLEB
OG0010315	LOC6901069|XP_002134548.2|DPSE	LOC115627967|XP_030379721.1|SLEB
OG0010316	LOC6898256|XP_015039371.2|DPSE	LOC115633866|XP_030387221.1|SLEB
OG0010317	LOC4815382|XP_001354547.2|DPSE	LOC115626796|XP_030378123.1|SLEB
OG0010318	LOC4814304|XP_001354443.3|DPSE	LOC115629266|XP_030381550.1|SLEB
OG0010319	LOC4816032|XP_001355227.2|DPSE	LOC115630248|XP_030382651.1|SLEB
OG0010320	LOC4814805|XP_001354559.2|DPSE	LOC115626893|XP_030378262.1|SLEB
OG0010323	LOC6899976|XP_002135343.2|DPSE	LOC115633096|XP_030386337.1|SLEB
OG0010329	LOC6900015|XP_002135380.2|DPSE	LOC115632616|XP_030385704.1|SLEB
OG0010330	LOC4813236|XP_001353979.2|DPSE	LOC115622303|XP_030372067.1|SLEB
OG0010331	LOC6900792|XP_015043349.2|DPSE	LOC115622293|XP_030372057.1|SLEB
OG0010333	LOC4817919|XP_001357295.1|DPSE	LOC115629000|XP_030381146.1|SLEB
OG0010334	LOC4816870|XP_033236101.1|DPSE	LOC115631188|XP_030383739.1|SLEB
OG0010335	LOC6902197|XP_002133724.2|DPSE	LOC115629209|XP_030381469.1|SLEB
OG0010336	LOC4816008|XP_001355457.3|DPSE	LOC115627812|XP_030379503.1|SLEB
OG0010337	LOC4811755|XP_001352326.1|DPSE	LOC115621207|XP_030370648.1|SLEB
OG0010338	LOC4815840|XP_001355685.2|DPSE	LOC115627227|XP_030378710.1|SLEB
OG0010339	LOC6900415|XP_002134807.1|DPSE	LOC115620189|XP_030369179.1|SLEB
OG0010340	LOC6901550|XP_002134225.2|DPSE	LOC115629211|XP_030381473.1|SLEB
OG0010341	LOC4814573|XP_033239168.1|DPSE	LOC115626874|XP_030378245.1|SLEB
OG0010342	LOC6901382|XP_033240054.1|DPSE	LOC115629712|XP_030382092.1|SLEB
OG0010343	LOC6902151|XP_002133682.2|DPSE	LOC115629746|XP_030382141.1|SLEB
OG0010344	LOC4815598|XP_001355365.3|DPSE	LOC115629333|XP_030381641.1|SLEB
OG0010345	LOC4815843|XP_001355496.2|DPSE	LOC115628905|XP_030381023.1|SLEB
OG0010346	LOC4815524|XP_001355463.3|DPSE	LOC115629167|XP_030381399.1|SLEB
OG0010349	LOC6901130|XP_002134605.2|DPSE	LOC115629520|XP_030381859.1|SLEB
OG0010350	LOC4815172|XP_015041421.2|DPSE	LOC115629757|XP_030382158.1|SLEB
OG0010351	LOC4815566|XP_001355558.2|DPSE	LOC115628884|XP_030381000.1|SLEB
OG0010352	LOC4816034|XP_001355554.2|DPSE	LOC115629740|XP_030382135.1|SLEB
OG0010353	LOC6903644|XP_002136828.2|DPSE	LOC115633385|XP_030386689.1|SLEB
OG0010354	LOC4814802|XP_001354664.2|DPSE	LOC115629163|XP_030381397.1|SLEB
OG0010355	LOC4815933|XP_001355322.3|DPSE	LOC115627387|XP_030378900.1|SLEB
OG0010357	LOC4815463|XP_001355659.3|DPSE	LOC115630088|XP_030382575.1|SLEB
OG0010358	LOC6901222|XP_002133923.3|DPSE	LOC115633426|XP_030386746.1|SLEB
OG0010359	LOC4815975|XP_001355466.4|DPSE	LOC115627935|XP_030379688.1|SLEB
OG0010360	LOC4815578|XP_001355468.1|DPSE	LOC115627945|XP_030379698.1|SLEB
OG0010361	LOC4815963|XP_001355469.4|DPSE	LOC115627908|XP_030379663.1|SLEB
OG0010362	LOC4815537|XP_001355472.1|DPSE	LOC115627233|XP_030378715.1|SLEB
OG0010363	LOC4814649|XP_001354588.4|DPSE	LOC115633406|XP_030386709.1|SLEB
OG0010364	LOC4814834|XP_001355069.3|DPSE	LOC115627993|XP_030379749.1|SLEB
OG0010365	LOC4815621|XP_001355735.4|DPSE	LOC115627946|XP_030379699.1|SLEB
OG0010367	LOC4815385|XP_033239266.1|DPSE	LOC115627372|XP_030378884.1|SLEB
OG0010368	LOC4814570|XP_001354888.3|DPSE	LOC115627368|XP_030378880.1|SLEB
OG0010369	LOC4815113|XP_001354651.2|DPSE	LOC115633219|XP_030386468.1|SLEB
OG0010370	LOC6901068|XP_002134547.2|DPSE	LOC115627882|XP_030379628.1|SLEB
OG0010371	LOC6901074|XP_002134553.2|DPSE	LOC115629648|XP_030382019.1|SLEB
OG0010372	LOC4815168|XP_001354727.3|DPSE	LOC115627398|XP_030378913.1|SLEB
OG0010373	LOC4815004|XP_001354731.3|DPSE	LOC115627403|XP_030378917.1|SLEB
OG0010374	LOC4815758|XP_001355601.3|DPSE	LOC115629204|XP_030381463.1|SLEB
OG0010375	LOC4815903|XP_001355598.3|DPSE	LOC115629160|XP_030381393.1|SLEB
OG0010376	LOC4815514|XP_001355706.1|DPSE	LOC115626777|XP_030378103.1|SLEB
OG0010377	LOC6902291|XP_002133818.2|DPSE	LOC115628943|XP_030381076.1|SLEB
OG0010378	LOC4815571|XP_001355712.1|DPSE	LOC115629814|XP_030382242.1|SLEB
OG0010379	LOC26534283|XP_015042089.2|DPSE	LOC115633242|XP_030386497.1|SLEB
OG0010380	LOC4814881|XP_001355152.3|DPSE	LOC115629359|XP_030381671.1|SLEB
OG0010381	LOC117184563|XP_033238699.1|DPSE	LOC115632808|XP_030385920.1|SLEB
OG0010382	LOC6901763|XP_002134433.2|DPSE	LOC115629381|XP_030381695.1|SLEB
OG0010383	LOC4815258|XP_001355148.3|DPSE	LOC115629370|XP_030381688.1|SLEB
OG0010384	LOC6901123|XP_002134598.3|DPSE	LOC115626792|XP_030378117.1|SLEB
OG0010385	LOC4817955|XP_001357372.3|DPSE	LOC115626488|XP_030377733.1|SLEB
OG0010386	LOC4817866|XP_015035460.2|DPSE	LOC115626380|XP_030377597.1|SLEB
OG0010387	LOC4817961|XP_001357376.4|DPSE	LOC115626414|XP_030377641.1|SLEB
OG0010388	LOC4817219|XP_001356319.3|DPSE	LOC115626064|XP_030377177.1|SLEB
OG0010389	LOC6903364|XP_002132245.1|DPSE	LOC115621864|XP_030371545.1|SLEB
OG0010390	LOC26532093|XP_015035361.1|DPSE	LOC115625736|XP_030376749.1|SLEB
OG0010391	LOC4818180|XP_001357299.3|DPSE	LOC115625794|XP_030376830.1|SLEB
OG0010393	LOC4816532|XP_001356162.2|DPSE	LOC115626594|XP_030377837.1|SLEB
OG0010394	LOC4817844|XP_033236383.1|DPSE	LOC115625979|XP_030377085.1|SLEB
OG0010395	LOC6902607|XP_002133133.1|DPSE	LOC115625398|XP_030376297.1|SLEB
OG0010396	LOC4816192|XP_001355805.2|DPSE	LOC115626552|XP_030377790.1|SLEB
OG0010397	LOC4817858|XP_001357309.3|DPSE	LOC115626548|XP_030377785.1|SLEB
OG0010399	LOC4817965|XP_001357323.3|DPSE	LOC115626609|XP_030377862.1|SLEB
OG0010400	LOC6903433|XP_002132312.2|DPSE	LOC115626538|XP_030377778.1|SLEB
OG0010401	LOC4817867|XP_001357315.2|DPSE	LOC115626421|XP_030377650.1|SLEB
OG0010402	LOC6902785|XP_002132522.3|DPSE	LOC115625825|XP_030376875.1|SLEB
OG0010403	LOC4817471|XP_001356363.2|DPSE	LOC115625649|XP_030376637.1|SLEB
OG0010404	LOC4816717|XP_001356117.3|DPSE	LOC115629089|XP_030381262.1|SLEB, LOC115629027|XP_030381185.1|SLEB
OG0010405	LOC6902619|XP_002133145.2|DPSE	LOC115629086|XP_030381260.1|SLEB, LOC115629001|XP_030381147.1|SLEB
OG0010406	LOC4816766|XP_001356115.2|DPSE	LOC115629005|XP_030381153.1|SLEB
OG0010407	LOC4816243|XP_001355862.4|DPSE	LOC115626093|XP_030377205.1|SLEB
OG0010409	LOC26532508|XP_015036777.2|DPSE	LOC115629993|XP_030382479.1|SLEB
OG0010411	LOC6903071|XP_002132789.2|DPSE	LOC115631724|XP_030384419.1|SLEB
OG0010412	LOC6903101|XP_002132812.3|DPSE	LOC115630794|XP_030383312.1|SLEB
OG0010413	LOC4817000|XP_001356629.2|DPSE	LOC115631839|XP_030384541.1|SLEB
OG0010414	LOC4817302|XP_001356628.1|DPSE	LOC115631847|XP_030384551.1|SLEB
OG0010415	LOC6903296|XP_002132484.2|DPSE	LOC115631275|XP_030383846.1|SLEB
OG0010416	LOC4811730|XP_001352302.4|DPSE	LOC115631824|XP_030384524.1|SLEB
OG0010417	LOC4817926|XP_001357236.4|DPSE	LOC115631322|XP_030383901.1|SLEB
OG0010418	LOC4816581|XP_001356073.2|DPSE	LOC115631639|XP_030384307.1|SLEB
OG0010419	LOC4816504|XP_001356052.3|DPSE	LOC115630533|XP_030382997.1|SLEB
OG0010421	LOC4817641|XP_001357034.2|DPSE	LOC115631269|XP_030383841.1|SLEB
OG0010422	LOC4816502|XP_001355899.3|DPSE	LOC115631189|XP_030383740.1|SLEB
OG0010423	LOC6902738|XP_033235539.1|DPSE	LOC115621593|XP_030371144.1|SLEB
OG0010424	LOC6902473|XP_002133018.3|DPSE	LOC115628603|XP_030380647.1|SLEB
OG0010425	LOC4817657|XP_001357049.3|DPSE	LOC115630777|XP_030383292.1|SLEB
OG0010426	LOC4817655|XP_001357047.4|DPSE	LOC115630726|XP_030383241.1|SLEB
OG0010427	LOC4818002|XP_033235652.1|DPSE	LOC115628610|XP_030380653.1|SLEB
OG0010428	LOC4818182|XP_001357494.2|DPSE	LOC115628590|XP_030380633.1|SLEB
OG0010429	LOC4817181|XP_001356467.1|DPSE	LOC115632058|XP_030384895.1|SLEB
OG0010430	LOC4817513|XP_001356931.3|DPSE	LOC115631863|XP_030384572.1|SLEB
OG0010431	LOC6902972|XP_002132698.2|DPSE	LOC115631295|XP_030383870.1|SLEB
OG0010432	LOC4817151|XP_033235649.1|DPSE	LOC115631512|XP_030384139.1|SLEB
OG0010433	LOC4817378|XP_001356687.1|DPSE	LOC115631297|XP_030383872.1|SLEB
OG0010434	LOC13036414|XP_033236996.1|DPSE	LOC115631265|XP_030383837.1|SLEB
OG0010435	LOC4816729|XP_001355943.2|DPSE	LOC115631426|XP_030384016.1|SLEB
OG0010436	LOC6903026|XP_002132749.2|DPSE	LOC115631340|XP_030383917.1|SLEB
OG0010437	LOC4816196|XP_001355776.2|DPSE	LOC115625865|XP_030376936.1|SLEB
OG0010438	LOC13036486|XP_033232591.1|DPSE, LOC6903213|XP_002132914.2|DPSE	LOC115626112|XP_030377226.1|SLEB
OG0010439	LOC4818171|XP_001357273.2|DPSE	LOC115626002|XP_030377107.1|SLEB
OG0010440	LOC6903265|XP_002132964.2|DPSE	LOC115630783|XP_030383299.1|SLEB
OG0010441	LOC4817702|XP_003736149.2|DPSE	LOC115630492|XP_030382938.1|SLEB
OG0010442	LOC4802613|XP_001359501.4|DPSE	LOC115633679|XP_030386993.1|SLEB
OG0010443	LOC4816452|XP_001356019.3|DPSE	LOC115631841|XP_030384544.1|SLEB
OG0010444	LOC4816537|XP_001356021.4|DPSE	LOC115631823|XP_030384523.1|SLEB
OG0010445	LOC6902536|XP_033236277.1|DPSE	LOC115630523|XP_030382987.1|SLEB
OG0010446	LOC4817757|XP_003736143.3|DPSE	LOC115628562|XP_030380584.1|SLEB
OG0010447	LOC6900943|XP_015042408.2|DPSE	LOC115622975|XP_030372987.1|SLEB
OG0010448	LOC4812795|XP_001353765.3|DPSE	LOC115622668|XP_030372543.1|SLEB
OG0010449	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE	LOC115632954|XP_030386114.1|SLEB
OG0010450	LOC4813735|XP_001353675.2|DPSE	LOC115622422|XP_030372217.1|SLEB
OG0010451	LOC4813560|XP_001353660.3|DPSE	LOC115622845|XP_030372786.1|SLEB
OG0010452	LOC6901000|XP_002134696.1|DPSE	LOC115622916|XP_030372900.1|SLEB
OG0010453	LOC4814177|XP_001354305.3|DPSE	LOC115622640|XP_030372507.1|SLEB
OG0010454	LOC6900161|XP_002135500.2|DPSE	LOC115633010|XP_030386195.1|SLEB
OG0010455	LOC4812176|XP_001352611.1|DPSE	LOC115624817|XP_030375523.1|SLEB
OG0010456	LOC4813792|XP_001353789.2|DPSE	LOC115632922|XP_030386074.1|SLEB
OG0010457	LOC6900044|XP_002135408.3|DPSE	LOC115622524|XP_030372348.1|SLEB
OG0010458	LOC4812459|XP_033239484.1|DPSE	LOC115622526|XP_030372349.1|SLEB
OG0010459	LOC6900046|XP_002135410.2|DPSE	LOC115622532|XP_030372355.1|SLEB
OG0010460	LOC4812328|XP_033240124.1|DPSE	LOC115632801|XP_030385912.1|SLEB
OG0010461	LOC6900073|XP_002135437.3|DPSE	LOC115623024|XP_030373063.1|SLEB
OG0010462	LOC4812169|XP_001352491.3|DPSE	LOC115632208|XP_030385120.1|SLEB
OG0010463	LOC4812018|XP_001352544.1|DPSE	LOC115632612|XP_030385699.1|SLEB
OG0010464	LOC6900011|XP_002135376.1|DPSE	LOC115632614|XP_030385701.1|SLEB
OG0010465	LOC4812432|XP_001352555.1|DPSE	LOC115632897|XP_030386048.1|SLEB
OG0010466	LOC4812117|XP_001352559.2|DPSE	LOC115632912|XP_030386061.1|SLEB
OG0010467	LOC4812218|XP_001352560.2|DPSE	LOC115632834|XP_030385949.1|SLEB
OG0010468	LOC4813680|XP_001353221.1|DPSE	LOC115632662|XP_030385755.1|SLEB
OG0010469	LOC6900647|XP_002135020.2|DPSE	LOC115628412|XP_030380360.1|SLEB
OG0010470	LOC6899986|XP_002135352.1|DPSE	LOC115632796|XP_030385908.1|SLEB
OG0010471	LOC6899984|XP_002135350.1|DPSE	LOC115632812|XP_030385923.1|SLEB
OG0010472	LOC4813834|XP_001354031.2|DPSE	LOC115623171|XP_030373248.1|SLEB
OG0010473	LOC4813329|XP_001353741.3|DPSE	LOC115622340|XP_030372112.1|SLEB
OG0010474	LOC117184660|XP_033239136.1|DPSE	LOC115633052|XP_030386258.1|SLEB
OG0010475	LOC4813925|XP_033239648.1|DPSE	LOC115622954|XP_030372954.1|SLEB
OG0010476	LOC4812744|XP_001353122.2|DPSE	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB
OG0010477	LOC6900622|XP_002134995.2|DPSE	LOC115632974|XP_030386144.1|SLEB
OG0010478	LOC4813591|XP_001353245.3|DPSE	LOC115628417|XP_030380365.1|SLEB
OG0010479	LOC4813616|XP_001353255.2|DPSE	LOC115628336|XP_030380260.1|SLEB
OG0010480	LOC6903066|XP_015036231.2|DPSE	LOC115632959|XP_030386119.1|SLEB
OG0010481	LOC4813402|XP_001353441.1|DPSE	LOC115632341|XP_030385306.1|SLEB
OG0010482	LOC6900481|XP_002134871.3|DPSE	LOC115632399|XP_030385393.1|SLEB
OG0010483	LOC4813900|XP_001353205.2|DPSE	LOC115632554|XP_030385629.1|SLEB
OG0010484	LOC6900466|XP_002134857.3|DPSE	LOC115632859|XP_030385980.1|SLEB
OG0010485	LOC4812890|XP_033237388.1|DPSE	LOC115622820|XP_030372755.1|SLEB
OG0010486	LOC4812855|XP_001353515.2|DPSE	LOC115624920|XP_030375630.1|SLEB
OG0010487	LOC4812599|XP_001352786.3|DPSE	LOC115623287|XP_030373431.1|SLEB
OG0010488	LOC4813181|XP_001353954.1|DPSE	LOC115632257|XP_030385190.1|SLEB
OG0010489	LOC4813397|XP_001353687.4|DPSE	LOC115632938|XP_030386093.1|SLEB
OG0010490	LOC6898407|XP_002138453.2|DPSE	LOC115634607|XP_030388316.1|SLEB
OG0010491	LOC4805251|XP_033234707.1|DPSE	LOC115624893|XP_030375601.1|SLEB
OG0010492	LOC4813033|XP_001353998.3|DPSE	LOC115634260|XP_030387714.1|SLEB
OG0010493	LOC6900804|XP_002135163.2|DPSE	LOC115622991|XP_030373011.1|SLEB
OG0010494	LOC6899899|XP_002135267.1|DPSE	LOC115622201|XP_030371956.1|SLEB
OG0010495	LOC4812111|XP_001352747.2|DPSE	LOC115622283|XP_030372045.1|SLEB
OG0010496	LOC6900574|XP_033237845.1|DPSE	LOC115624040|XP_030374481.1|SLEB
OG0010497	LOC4813589|XP_033237347.1|DPSE	LOC115634065|XP_030387474.1|SLEB
OG0010498	LOC4805178|XP_001361626.2|DPSE	LOC115634171|XP_030387614.1|SLEB
OG0010499	LOC6898474|XP_002138516.1|DPSE	LOC115634406|XP_030387961.1|SLEB
OG0010500	LOC6898483|XP_002138525.3|DPSE	LOC115634682|XP_030388401.1|SLEB
OG0010501	LOC6898272|XP_002138339.3|DPSE	LOC115634741|XP_030388489.1|SLEB
OG0010502	LOC6900354|XP_002134749.3|DPSE	LOC115623183|XP_030373263.1|SLEB
OG0010503	LOC4805658|XP_015040764.1|DPSE	LOC115634790|XP_030388558.1|SLEB
OG0010504	LOC6898064|XP_002138150.3|DPSE	LOC115628750|XP_030380823.1|SLEB
OG0010505	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE	LOC115629667|XP_030382045.1|SLEB
OG0010506	LOC4803449|XP_001360170.3|DPSE	LOC115621278|XP_030370744.1|SLEB
OG0010507	LOC4804690|XP_001361209.3|DPSE	LOC115634228|XP_030387679.1|SLEB
OG0010508	LOC4804493|XP_001361050.3|DPSE	LOC115634434|XP_030388001.1|SLEB
OG0010509	LOC4803915|XP_001360558.2|DPSE	LOC115634399|XP_030387950.1|SLEB
OG0010510	LOC4805391|XP_001361800.2|DPSE	LOC115634315|XP_030387835.1|SLEB
OG0010511	LOC4805364|XP_001361776.2|DPSE	LOC115629765|XP_030382216.1|SLEB
OG0010512	LOC4805600|XP_001361977.3|DPSE	LOC115627644|XP_030379241.1|SLEB
OG0010513	LOC4805605|XP_001361982.2|DPSE	LOC115634102|XP_030387518.1|SLEB
OG0010514	LOC117183542|XP_033233575.1|DPSE	LOC115623181|XP_030373266.1|SLEB
OG0010515	LOC4804453|XP_004444209.2|DPSE	LOC115634030|XP_030387426.1|SLEB
