Orthogroup	DPSE.longest_only	DSUB.longest_only
OG0010903	LOC4800340|XP_001357573.3|DPSE	LOC117896978|XP_034661424.1|DSUB
OG0010904	LOC4803130|XP_001359923.3|DPSE	LOC117897192|XP_034661783.1|DSUB
OG0010905	LOC4801243|XP_001358366.3|DPSE	LOC117899054|XP_034664712.1|DSUB
OG0010906	LOC6903044|XP_033236430.1|DPSE	LOC117901532|XP_034668212.1|DSUB
OG0010907	LOC4802970|XP_001359781.2|DPSE	LOC117896809|XP_034661203.1|DSUB
OG0010908	LOC4802868|XP_001359700.3|DPSE	LOC117898415|XP_034663676.1|DSUB
OG0010909	LOC13036560|XP_003736646.3|DPSE	LOC117896636|XP_034660973.1|DSUB
OG0010910	LOC4800629|XP_001357869.2|DPSE	LOC117899293|XP_034665096.1|DSUB
OG0010911	LOC4802513|XP_001359421.3|DPSE	LOC117897443|XP_034662176.1|DSUB
OG0010912	LOC4803098|XP_001359896.3|DPSE	LOC117896519|XP_034660778.1|DSUB
OG0010913	LOC13036472|XP_033240594.1|DPSE	LOC117897838|XP_034662793.1|DSUB
OG0010914	LOC4803833|XP_001360487.4|DPSE	LOC117889924|XP_034650340.1|DSUB
OG0010916	LOC4805393|XP_001361802.2|DPSE	LOC117890551|XP_034651373.1|DSUB
OG0010917	LOC6898166|XP_015039233.1|DPSE	LOC117891787|XP_034653350.1|DSUB
OG0010918	LOC4816218|XP_001355742.4|DPSE	LOC117900269|XP_034666471.1|DSUB
OG0010919	LOC6903149|XP_002132849.3|DPSE	LOC117901764|XP_034668543.1|DSUB
OG0010921	LOC6902739|XP_015036858.1|DPSE	LOC117901607|XP_034668317.1|DSUB
OG0010922	LOC4817619|XP_001357019.3|DPSE	LOC117900787|XP_034667157.1|DSUB
OG0010923	LOC117184369|XP_033237343.1|DPSE	LOC117903398|XP_034671276.1|DSUB
OG0010924	LOC4816726|XP_001355990.3|DPSE	LOC117901656|XP_034668386.1|DSUB
OG0010925	LOC4814143|XP_015042410.2|DPSE	LOC117894977|XP_034658208.1|DSUB
OG0010927	LOC6900164|XP_002135503.2|DPSE	LOC117893985|XP_034656690.1|DSUB
OG0010928	LOC4813245|XP_001353832.3|DPSE	LOC117895262|XP_034658674.1|DSUB
OG0010929	LOC4816313|XP_001356135.2|DPSE	LOC117901513|XP_034668175.1|DSUB
OG0010930	LOC4816456|XP_001356125.4|DPSE, LOC117183909|XP_033235251.1|DPSE	LOC117902424|XP_034669675.1|DSUB
OG0010931	LOC26533818|XP_015036906.2|DPSE	LOC117900857|XP_034667268.1|DSUB
OG0010932	LOC6903510|XP_002132387.2|DPSE	LOC117900700|XP_034667043.1|DSUB
OG0010933	LOC4816977|XP_001356780.3|DPSE	LOC117900917|XP_034667370.1|DSUB
OG0010934	LOC4818083|XP_001357230.4|DPSE	LOC117902147|XP_034669176.1|DSUB
OG0010936	LOC6902673|XP_002133189.2|DPSE	LOC117900391|XP_034666635.1|DSUB
OG0010937	LOC4816512|XP_001355880.3|DPSE	LOC117901203|XP_034667748.1|DSUB
OG0010946	LOC4802324|XP_001359264.4|DPSE	LOC117896419|XP_034660627.1|DSUB
OG0010957	LOC6897345|XP_002137498.3|DPSE	LOC117896314|XP_034660434.1|DSUB
OG0010960	LOC6902576|XP_033235430.1|DPSE	LOC117900447|XP_034666707.1|DSUB
OG0010962	LOC4816115|XP_001355740.4|DPSE	LOC117902449|XP_034669735.1|DSUB
OG0010963	LOC4818060|XP_033235374.1|DPSE	LOC117901376|XP_034667976.1|DSUB
OG0010964	LOC4816236|XP_001355857.4|DPSE	LOC117900474|XP_034666744.1|DSUB
OG0010965	LOC4803862|XP_033233552.1|DPSE	LOC117891131|XP_034652230.1|DSUB
OG0010966	LOC4813032|XP_001353997.3|DPSE	LOC117895093|XP_034658380.1|DSUB, LOC117895092|XP_034658379.1|DSUB
OG0010967	LOC4814606|XP_001354658.3|DPSE	LOC117893126|XP_034655469.1|DSUB
OG0010972	LOC4803244|XP_001360017.4|DPSE	LOC117898766|XP_034664289.1|DSUB
OG0010974	LOC4812717|XP_001353096.3|DPSE	LOC117894934|XP_034658128.1|DSUB
OG0010975	LOC26533184|XP_033232308.1|DPSE	LOC117899397|XP_034665273.1|DSUB
OG0010977	LOC26533261|XP_033241854.1|DPSE	LOC117896530|XP_034660792.1|DSUB
OG0010978	LOC6901100|XP_002134576.2|DPSE	LOC117903080|XP_034670769.1|DSUB
OG0010979	LOC4814228|XP_001354433.4|DPSE	LOC117892006|XP_034653787.1|DSUB
OG0010981	LOC4815579|XP_033240192.1|DPSE	LOC117894598|XP_034657642.1|DSUB
OG0010982	LOC4815205|XP_001354774.2|DPSE	LOC117896254|XP_034660331.1|DSUB
OG0010983	LOC4814365|XP_001354350.2|DPSE	LOC117894902|XP_034658090.1|DSUB
OG0010984	LOC4815551|XP_001355477.3|DPSE	LOC117893118|XP_034655457.1|DSUB
OG0010985	LOC4802049|XP_001359042.3|DPSE	LOC117899522|XP_034665471.1|DSUB
OG0010987	LOC4815989|XP_001355641.4|DPSE	LOC117896899|XP_034661329.1|DSUB
OG0010988	LOC6901765|XP_002134435.1|DPSE	LOC117898183|XP_034663293.1|DSUB
OG0010989	LOC26532915|XP_015037088.2|DPSE	LOC117899398|XP_034665274.1|DSUB
OG0010990	LOC4816380|XP_015036849.2|DPSE	LOC117900873|XP_034667288.1|DSUB
OG0010991	LOC4817884|XP_001357199.2|DPSE	LOC117900744|XP_034667113.1|DSUB
OG0010993	LOC4817542|XP_033235944.1|DPSE	LOC117901668|XP_034668400.1|DSUB
OG0010995	LOC4814105|XP_015042411.2|DPSE	LOC117894955|XP_034658176.1|DSUB
OG0010997	LOC6900048|XP_033240041.1|DPSE	LOC117893489|XP_034656012.1|DSUB
OG0010999	LOC6900003|XP_002135368.1|DPSE	LOC117893697|XP_034656277.1|DSUB
OG0011000	LOC26532947|XP_015042458.2|DPSE	LOC117895697|XP_034659435.1|DSUB
OG0011002	LOC6900342|XP_002134739.2|DPSE	LOC117895127|XP_034658429.1|DSUB
OG0011004	LOC26532794|XP_015039931.2|DPSE	LOC117891447|XP_034652818.1|DSUB
OG0011005	LOC6898273|XP_002138340.2|DPSE	LOC117891590|XP_034653008.1|DSUB
OG0011006	LOC117183498|XP_033233225.1|DPSE	LOC117891273|XP_034652541.1|DSUB
OG0011007	LOC117183529|XP_033233476.1|DPSE	LOC117892525|XP_034654706.1|DSUB
OG0011008	LOC4801196|XP_001358325.4|DPSE	LOC117897267|XP_034661883.1|DSUB
OG0011009	LOC26532139|XP_015038943.1|DPSE	LOC117899664|XP_034665739.1|DSUB
OG0011010	LOC13036506|XP_003736761.2|DPSE	LOC117896113|XP_034660058.1|DSUB
OG0011011	LOC4801201|XP_001358329.3|DPSE	LOC117899388|XP_034665263.1|DSUB
OG0011014	LOC4803228|XP_001360004.2|DPSE	LOC117896977|XP_034661423.1|DSUB
OG0011015	LOC4801502|XP_001358581.2|DPSE	LOC117898127|XP_034663210.1|DSUB
OG0011017	LOC4800790|XP_001358003.1|DPSE	LOC117899022|XP_034664673.1|DSUB
OG0011018	LOC6897416|XP_002137568.2|DPSE	LOC117899005|XP_034664643.1|DSUB
OG0011019	LOC4802001|XP_001359010.2|DPSE	LOC117897229|XP_034661838.1|DSUB
OG0011020	LOC6897852|XP_033232453.1|DPSE	LOC117896805|XP_034661199.1|DSUB
OG0011021	LOC13036360|XP_003736776.2|DPSE	LOC117897220|XP_034661826.1|DSUB
OG0011022	LOC4801338|XP_001358449.2|DPSE	LOC117896564|XP_034660857.1|DSUB
OG0011023	LOC117183317|XP_033232707.1|DPSE	LOC117896476|XP_034660705.1|DSUB
OG0011025	LOC4801656|XP_015037343.2|DPSE	LOC117896879|XP_034661299.1|DSUB
OG0011027	LOC6901596|XP_002134267.1|DPSE, LOC13036432|XP_003736408.3|DPSE	LOC117899372|XP_034665243.1|DSUB
OG0011030	LOC26534339|XP_015040850.1|DPSE	LOC117891094|XP_034652168.1|DSUB
OG0011031	LOC6898816|XP_002138790.2|DPSE	LOC117891735|XP_034653219.1|DSUB
OG0011032	LOC4805433|XP_001361834.3|DPSE	LOC117892054|XP_034653873.1|DSUB
OG0011033	LOC6898445|XP_002138488.1|DPSE	LOC117891033|XP_034652091.1|DSUB
OG0011034	LOC4804279|XP_001360860.2|DPSE	LOC117891107|XP_034652188.1|DSUB
OG0011035	LOC6902359|XP_015036946.2|DPSE	LOC117901824|XP_034668643.1|DSUB
OG0011036	LOC4816869|XP_001356664.4|DPSE	LOC117902255|XP_034669405.1|DSUB
OG0011037	LOC6903191|XP_033236107.1|DPSE, LOC4817631|XP_033236388.1|DPSE	LOC117901143|XP_034667677.1|DSUB
OG0011038	LOC6903028|XP_002132752.3|DPSE	LOC117901355|XP_034667955.1|DSUB
OG0011039	LOC4817176|XP_001356799.3|DPSE	LOC117902573|XP_034669924.1|DSUB
OG0011040	LOC6903049|XP_002132773.3|DPSE	LOC117901536|XP_034668218.1|DSUB
OG0011041	LOC6903215|XP_002132916.1|DPSE	LOC117899995|XP_034666057.1|DSUB
OG0011043	LOC26532067|XP_015036750.1|DPSE	LOC117902776|XP_034670263.1|DSUB
OG0011045	LOC6901281|XP_002133982.1|DPSE	LOC117893141|XP_034655494.1|DSUB
OG0011047	LOC4815739|XP_001355523.3|DPSE	LOC117903669|XP_034671890.1|DSUB
OG0011048	LOC4815016|XP_001354950.2|DPSE, LOC6897264|XP_002137425.2|DPSE	LOC117896608|XP_034660933.1|DSUB
OG0011052	LOC6900764|XP_002135123.1|DPSE	LOC117893246|XP_034655700.1|DSUB
OG0011053	LOC6900162|XP_002135501.2|DPSE	LOC117893615|XP_034656183.1|DSUB
OG0011054	LOC6900176|XP_002135515.1|DPSE	LOC117893619|XP_034656186.1|DSUB
OG0011056	LOC4817004|XP_015036289.1|DPSE	LOC117900561|XP_034666860.1|DSUB
OG0011057	LOC4805269|XP_001361694.2|DPSE	LOC117892614|XP_034654855.1|DSUB
OG0011058	LOC4816221|XP_001355807.2|DPSE	LOC117901315|XP_034667916.1|DSUB
OG0011059	LOC4805579|XP_001361961.2|DPSE	LOC117892571|XP_034654788.1|DSUB
OG0011062	LOC4813240|XP_001353382.3|DPSE	LOC117893883|XP_034656545.1|DSUB
OG0011063	LOC26532159|XP_015036805.2|DPSE	LOC117900130|XP_034666247.1|DSUB
OG0011078	LOC4812297|XP_001352830.2|DPSE	LOC117893983|XP_034656688.1|DSUB
OG0011080	LOC4801400|XP_001358500.5|DPSE	LOC117898540|XP_034663909.1|DSUB
OG0011081	LOC117184148|XP_033236466.1|DPSE	LOC117902006|XP_034668944.1|DSUB
OG0011082	LOC26533090|XP_033235076.1|DPSE	LOC117891515|XP_034652901.1|DSUB
OG0011084	LOC6899898|XP_002135266.2|DPSE	LOC117893811|XP_034656449.1|DSUB
OG0011086	LOC6901957|XP_033238220.1|DPSE	LOC117903906|XP_034672303.1|DSUB
OG0011087	LOC6901171|XP_002133872.2|DPSE	LOC117897551|XP_034662374.1|DSUB
OG0011088	LOC26532449|XP_033241246.1|DPSE	LOC117891837|XP_034653519.1|DSUB
OG0011090	LOC4805407|XP_001361812.2|DPSE	LOC117892474|XP_034654616.1|DSUB
OG0011095	LOC117183181|XP_015036968.2|DPSE, LOC6902394|XP_002133329.3|DPSE	LOC117902510|XP_034669824.1|DSUB, LOC117902513|XP_034669828.1|DSUB, LOC117902516|XP_034669831.1|DSUB
OG0011096	LOC4813459|XP_033239766.1|DPSE	LOC117894674|XP_034657743.1|DSUB
OG0011099	LOC4812719|XP_033237967.1|DPSE	LOC117893115|XP_034655444.1|DSUB
OG0011100	LOC4812718|XP_001353097.1|DPSE	LOC117893784|XP_034656419.1|DSUB
OG0011101	LOC4812713|XP_003736181.2|DPSE	LOC117895385|XP_034658899.1|DSUB
OG0011104	LOC13036461|XP_003736656.3|DPSE	LOC117899132|XP_034664821.1|DSUB
OG0011105	LOC6898355|XP_002138408.2|DPSE	LOC117890280|XP_034650933.1|DSUB
OG0011106	LOC6898911|XP_002138880.2|DPSE	LOC117890553|XP_034651375.1|DSUB
OG0011108	LOC4802944|XP_033241835.1|DPSE	LOC117897891|XP_034662860.1|DSUB
OG0011109	LOC6897854|XP_002137957.4|DPSE	LOC117898892|XP_034664465.1|DSUB
OG0011111	LOC6897565|XP_002137710.2|DPSE	LOC117897344|XP_034662009.1|DSUB
OG0011113	LOC4800337|XP_001357575.3|DPSE	LOC117896400|XP_034660602.1|DSUB
OG0011114	LOC117183326|XP_033232759.1|DPSE	LOC117898457|XP_034663770.1|DSUB
OG0011115	LOC4801477|XP_001358562.3|DPSE	LOC117896974|XP_034661419.1|DSUB
OG0011116	LOC4800627|XP_001357868.3|DPSE	LOC117898185|XP_034663291.1|DSUB
OG0011119	LOC4802907|XP_033232934.1|DPSE	LOC117898506|XP_034663849.1|DSUB
OG0011120	LOC4802920|XP_001359742.3|DPSE	LOC117897161|XP_034661722.1|DSUB
OG0011121	LOC6897666|XP_002137804.2|DPSE	LOC117896605|XP_034660929.1|DSUB
OG0011122	LOC4801062|XP_001358224.4|DPSE	LOC117896537|XP_034660811.1|DSUB
OG0011126	LOC4801202|XP_001358330.3|DPSE	LOC117899384|XP_034665257.1|DSUB
OG0011128	LOC6898372|XP_002138425.2|DPSE	LOC117892100|XP_034653990.1|DSUB
OG0011129	LOC6898379|XP_002138432.2|DPSE	LOC117892664|XP_034654943.1|DSUB
OG0011131	LOC6898630|XP_002138635.3|DPSE	LOC117890803|XP_034651768.1|DSUB
OG0011133	LOC6902861|XP_002132597.2|DPSE	LOC117901180|XP_034667724.1|DSUB
OG0011135	LOC4817636|XP_001357031.4|DPSE	LOC117900637|XP_034666957.1|DSUB
OG0011136	LOC4817637|XP_001357032.2|DPSE	LOC117900635|XP_034666955.1|DSUB
OG0011137	LOC4816294|XP_001356176.3|DPSE	LOC117901683|XP_034668417.1|DSUB
OG0011138	LOC4816624|XP_001356181.3|DPSE	LOC117901644|XP_034668369.1|DSUB
OG0011140	LOC4814652|XP_001354703.2|DPSE	LOC117896808|XP_034661206.1|DSUB
OG0011141	LOC26533400|XP_033240534.1|DPSE	LOC117902702|XP_034670143.1|DSUB
OG0011142	LOC4814774|XP_001355142.3|DPSE	LOC117892230|XP_034654227.1|DSUB
OG0011143	LOC6901756|XP_033238695.1|DPSE	LOC117894158|XP_034656949.1|DSUB
OG0011144	LOC4814366|XP_015042355.2|DPSE	LOC117892393|XP_034654503.1|DSUB
OG0011145	LOC4816554|XP_001355932.2|DPSE	LOC117900612|XP_034666925.1|DSUB
OG0011146	LOC4816644|XP_001355933.2|DPSE	LOC117901187|XP_034667731.1|DSUB
OG0011148	LOC6903893|XP_015044581.1|DPSE	LOC117903651|XP_034671845.1|DSUB
OG0011149	LOC26532514|XP_015041305.2|DPSE	LOC117902604|XP_034670010.1|DSUB
OG0011150	LOC6900856|XP_002135214.3|DPSE	LOC117893626|XP_034656199.1|DSUB
OG0011151	LOC4813914|XP_001353732.3|DPSE	LOC117893894|XP_034656562.1|DSUB
OG0011152	LOC4813684|XP_001353499.4|DPSE	LOC117894344|XP_034657221.1|DSUB
OG0011154	LOC4813239|XP_001353830.1|DPSE	LOC117895271|XP_034658687.1|DSUB
OG0011155	LOC4818005|XP_001357253.3|DPSE	LOC117901977|XP_034668871.1|DSUB
OG0011156	LOC4817350|XP_001356357.2|DPSE	LOC117900145|XP_034666268.1|DSUB
OG0011157	LOC4816312|XP_001356134.2|DPSE	LOC117901120|XP_034667648.1|DSUB
OG0011158	LOC4816457|XP_001356126.4|DPSE	LOC117902425|XP_034669676.1|DSUB
OG0011159	LOC4818146|XP_001357321.2|DPSE	LOC117901904|XP_034668761.1|DSUB
OG0011160	LOC4811737|XP_001352309.2|DPSE	LOC117901421|XP_034668048.1|DSUB
OG0011162	LOC6903346|XP_002132227.1|DPSE	LOC117900630|XP_034666949.1|DSUB
OG0011163	LOC117183702|XP_033234434.1|DPSE	LOC117890841|XP_034651816.1|DSUB
OG0011165	LOC117185150|XP_033241153.1|DPSE	LOC117893358|XP_034655840.1|DSUB, LOC117899417|XP_034665298.1|DSUB
OG0011171	ND2|YP_009742606.1|DPSE	ND2|YP_009725118.1|DSUB
OG0011172	CYTB|YP_009742604.1|DPSE	CYTB|YP_009725129.1|DSUB
OG0011177	LOC26534294|XP_033239988.1|DPSE	LOC117893654|XP_034656235.1|DSUB
OG0011179	LOC26533140|XP_015036817.2|DPSE	LOC117902456|XP_034669744.1|DSUB
OG0011185	LOC6897782|XP_002137887.2|DPSE	LOC117899456|XP_034665358.1|DSUB
OG0011187	LOC6901559|XP_002134233.2|DPSE	LOC117895475|XP_034659048.1|DSUB
OG0011191	LOC117184076|XP_033236071.1|DPSE	LOC117898327|XP_034663541.1|DSUB
OG0011193	LOC4800910|XP_001358099.3|DPSE	LOC117897462|XP_034662200.1|DSUB
OG0011194	LOC26531971|XP_015042906.1|DPSE	LOC117895472|XP_034659040.1|DSUB
OG0011195	LOC6901674|XP_015041981.2|DPSE	LOC117892819|XP_034655081.1|DSUB
OG0011197	LOC4814342|XP_001354418.3|DPSE	LOC117891852|XP_034653498.1|DSUB
OG0011198	LOC6902318|XP_002133845.2|DPSE	LOC117903140|XP_034670869.1|DSUB
OG0011201	LOC6902424|XP_002133358.2|DPSE	LOC117902362|XP_034669566.1|DSUB
OG0011203	LOC26532779|XP_015036152.1|DPSE	LOC117901447|XP_034668083.1|DSUB
OG0011203	LOC26533111|XP_033237354.1|DPSE	LOC117896365|XP_034660532.1|DSUB
OG0011205	LOC117185663|XP_033241831.1|DPSE	LOC117902902|XP_034670349.1|DSUB
OG0011206	LOC4813235|XP_001353465.1|DPSE	LOC117893914|XP_034656586.1|DSUB
OG0011207	LOC6900045|XP_002135409.2|DPSE	LOC117893504|XP_034656033.1|DSUB
OG0011210	LOC4804350|XP_001360923.1|DPSE	LOC117892628|XP_034654871.1|DSUB, LOC117891375|XP_034652703.1|DSUB
OG0011214	LOC117183768|XP_033234873.1|DPSE	LOC117891740|XP_034653226.1|DSUB
OG0011217	LOC117184337|XP_033237087.1|DPSE	LOC117902956|XP_034670484.1|DSUB
OG0011220	LOC4803204|XP_001359986.3|DPSE	LOC117898343|XP_034663566.1|DSUB
OG0011221	LOC117183282|XP_033232569.1|DPSE	LOC117899213|XP_034664977.1|DSUB
OG0011222	LOC6897356|XP_002137509.3|DPSE	LOC117896701|XP_034661044.1|DSUB
OG0011223	LOC4801401|XP_001358501.4|DPSE	LOC117898543|XP_034663911.1|DSUB
OG0011224	LOC6897993|XP_002138090.1|DPSE	LOC117899725|XP_034665860.1|DSUB
OG0011225	LOC6897611|XP_033234134.1|DPSE	LOC117898799|XP_034664333.1|DSUB
OG0011226	LOC4801688|XP_001358735.3|DPSE	LOC117898703|XP_034664212.1|DSUB
OG0011227	LOC4801236|XP_001358359.3|DPSE	LOC117896398|XP_034660599.1|DSUB
OG0011228	LOC4801474|XP_001358559.5|DPSE	LOC117897372|XP_034662061.1|DSUB
OG0011229	LOC6898364|XP_002138417.2|DPSE	LOC117891608|XP_034653032.1|DSUB
OG0011232	LOC4801306|XP_001358423.3|DPSE	LOC117896786|XP_034661174.1|DSUB
OG0011235	LOC6897502|XP_002137651.2|DPSE	LOC117896655|XP_034660993.1|DSUB
OG0011236	LOC4804071|XP_001360689.2|DPSE	LOC117890378|XP_034651067.1|DSUB
OG0011237	LOC15382880|XP_004444448.1|DPSE	LOC117890441|XP_034651162.1|DSUB
OG0011238	LOC4805149|XP_001361600.2|DPSE	LOC117891513|XP_034652898.1|DSUB
OG0011239	LOC4803981|XP_001360616.1|DPSE	LOC117891919|XP_034653632.1|DSUB
OG0011241	LOC4804319|XP_001360897.1|DPSE	LOC117889728|XP_034650041.1|DSUB
OG0011242	LOC4805250|XP_001361682.3|DPSE	LOC117892607|XP_034654839.1|DSUB
OG0011243	LOC4804108|XP_001360722.4|DPSE	LOC117892588|XP_034654818.1|DSUB
OG0011244	LOC6901700|XP_002134370.1|DPSE	LOC117900101|XP_034666217.1|DSUB
OG0011245	LOC6898479|XP_033233451.1|DPSE	LOC117891091|XP_034652163.1|DSUB
OG0011246	LOC6898820|XP_002138794.1|DPSE	LOC117889819|XP_034650190.1|DSUB
OG0011247	LOC15382884|XP_004444279.1|DPSE	LOC117890586|XP_034651414.1|DSUB
OG0011248	LOC6898627|XP_002138632.2|DPSE	LOC117892684|XP_034654980.1|DSUB
OG0011249	LOC6898626|XP_002138631.3|DPSE	LOC117890929|XP_034651954.1|DSUB
OG0011250	LOC26533253|XP_033236207.1|DPSE	LOC117901113|XP_034667638.1|DSUB
OG0011251	LOC4818133|XP_015035242.2|DPSE	LOC117902574|XP_034669925.1|DSUB
OG0011252	LOC6902858|XP_002132594.3|DPSE	LOC117900504|XP_034666786.1|DSUB
OG0011253	LOC26533807|XP_015041087.1|DPSE	LOC117902755|XP_034670238.1|DSUB
OG0011254	LOC117184264|XP_033236914.1|DPSE	LOC117901243|XP_034667809.1|DSUB
OG0011256	LOC4814579|XP_033240457.1|DPSE	LOC117893979|XP_034656687.1|DSUB
OG0011258	LOC4814751|XP_001354653.3|DPSE	LOC117893198|XP_034655607.1|DSUB
OG0011259	LOC4814940|XP_033238995.1|DPSE	LOC117893172|XP_034655540.1|DSUB
OG0011260	LOC6901008|XP_002134635.2|DPSE	LOC117895709|XP_034659454.1|DSUB
OG0011261	LOC6896680|XP_033232602.1|DPSE	LOC117901022|XP_034667514.1|DSUB
OG0011263	LOC6902534|XP_002133074.2|DPSE	LOC117901792|XP_034668593.1|DSUB
OG0011264	LOC4815743|XP_001355524.2|DPSE	LOC117903654|XP_034671853.1|DSUB
OG0011265	LOC4813890|XP_001353874.3|DPSE	LOC117894468|XP_034657460.1|DSUB
OG0011266	LOC4813866|XP_001353920.4|DPSE	LOC117893425|XP_034655933.1|DSUB
OG0011268	LOC6900918|XP_002134701.2|DPSE	LOC117893143|XP_034655493.1|DSUB
OG0011269	LOC6900008|XP_002135373.3|DPSE	LOC117894539|XP_034657551.1|DSUB
OG0011270	LOC4812380|XP_001352545.3|DPSE	LOC117894524|XP_034657529.1|DSUB
OG0011271	LOC4812092|XP_001352998.2|DPSE	LOC117895220|XP_034658605.1|DSUB
OG0011272	LOC6900492|XP_002134882.2|DPSE	LOC117895662|XP_034659371.1|DSUB
OG0011273	LOC4813117|XP_001353777.3|DPSE	LOC117895381|XP_034658891.1|DSUB
OG0011274	LOC4812961|XP_001353181.3|DPSE	LOC117893193|XP_034655593.1|DSUB, LOC117894017|XP_034656742.1|DSUB
OG0011275	LOC6900245|XP_033237558.1|DPSE	LOC117893331|XP_034655812.1|DSUB
OG0011276	LOC6900836|XP_033238607.1|DPSE	LOC117895312|XP_034658764.1|DSUB
OG0011278	LOC4817502|XP_001356921.3|DPSE	LOC117901875|XP_034668723.1|DSUB
OG0011279	LOC4816607|XP_015036672.2|DPSE	LOC117900281|XP_034666485.1|DSUB
OG0011281	LOC6898871|XP_002138842.1|DPSE	LOC117890843|XP_034651818.1|DSUB
OG0011282	LOC26533309|XP_015042359.1|DPSE	LOC117894310|XP_034657172.1|DSUB
OG0011283	LOC4804074|XP_001360692.2|DPSE	LOC117892490|XP_034654647.1|DSUB
OG0011299	LOC117184170|XP_033236548.1|DPSE	LOC117902278|XP_034669437.1|DSUB
OG0011312	LOC26532575|XP_033234260.1|DPSE	LOC117889784|XP_034650144.1|DSUB, LOC117889785|XP_034650146.1|DSUB
OG0011313	LOC4817921|XP_033235830.1|DPSE	LOC117900092|XP_034666194.1|DSUB
OG0011314	LOC4813038|XP_001353251.4|DPSE	LOC117893959|XP_034656643.1|DSUB
OG0011319	LOC6902056|XP_033238939.1|DPSE	LOC117900729|XP_034667098.1|DSUB
OG0011330	LOC6902425|XP_002133359.2|DPSE	LOC117902361|XP_034669565.1|DSUB
OG0011331	LOC6902824|XP_002132561.2|DPSE	LOC117902055|XP_034669017.1|DSUB
OG0011338	LOC6897857|XP_002137960.2|DPSE	LOC117897004|XP_034661460.1|DSUB
OG0011339	LOC26533923|XP_015038970.2|DPSE	LOC117897076|XP_034661602.1|DSUB
OG0011340	LOC117183310|XP_033232646.1|DPSE	LOC117898769|XP_034664294.1|DSUB
OG0011341	LOC6897732|XP_002137838.3|DPSE	LOC117898467|XP_034663784.1|DSUB
OG0011342	LOC4800971|XP_001358152.3|DPSE	LOC117896987|XP_034661434.1|DSUB
OG0011344	LOC4801476|XP_001358561.4|DPSE	LOC117896855|XP_034661274.1|DSUB
OG0011346	LOC117183297|XP_033232613.1|DPSE	LOC117897463|XP_034662201.1|DSUB
OG0011347	LOC6897833|XP_002137938.3|DPSE	LOC117898413|XP_034663674.1|DSUB
OG0011348	LOC4800356|XP_001357557.2|DPSE	LOC117898274|XP_034663420.1|DSUB
OG0011349	LOC4802543|XP_001359442.3|DPSE	LOC117896711|XP_034661059.1|DSUB
OG0011350	LOC6896833|XP_002137036.3|DPSE	LOC117898186|XP_034663292.1|DSUB
OG0011351	LOC4801204|XP_001358332.2|DPSE	LOC117899265|XP_034665050.1|DSUB
OG0011352	LOC4801888|XP_033232519.1|DPSE	LOC117896048|XP_034659948.1|DSUB
OG0011353	LOC6896830|XP_002137033.3|DPSE	LOC117899261|XP_034665045.1|DSUB
OG0011354	LOC4800326|XP_001357584.3|DPSE	LOC117896660|XP_034660998.1|DSUB
OG0011355	LOC26533439|XP_015039576.2|DPSE	LOC117890295|XP_034650954.1|DSUB
OG0011356	LOC4805029|XP_001361497.2|DPSE	LOC117891122|XP_034652218.1|DSUB
OG0011357	LOC6903920|XP_033233698.1|DPSE	LOC117891908|XP_034653621.1|DSUB
OG0011358	LOC4805680|XP_001362039.1|DPSE	LOC117891327|XP_034652636.1|DSUB
OG0011359	LOC6898395|XP_002138442.3|DPSE	LOC117890496|XP_034651278.1|DSUB
OG0011360	LOC6898429|XP_002138471.2|DPSE	LOC117892135|XP_034654062.1|DSUB
OG0011361	LOC117183766|XP_033234845.1|DPSE	LOC117891562|XP_034652972.1|DSUB
OG0011362	LOC117183726|XP_033234556.1|DPSE	LOC117891812|XP_034653397.1|DSUB
OG0011363	LOC26533547|XP_015039973.2|DPSE	LOC117891090|XP_034652161.1|DSUB
OG0011364	LOC26533256|XP_015039957.2|DPSE	LOC117891638|XP_034653075.1|DSUB
OG0011365	LOC6898815|XP_002138789.1|DPSE	LOC117890525|XP_034651334.1|DSUB
OG0011366	LOC26534076|XP_033234324.1|DPSE	LOC117889698|XP_034650007.1|DSUB
OG0011367	LOC4804797|XP_001361302.2|DPSE	LOC117891865|XP_034653518.1|DSUB
OG0011368	LOC26532422|XP_015039096.1|DPSE	LOC117891373|XP_034652701.1|DSUB
OG0011369	LOC26533680|XP_015036917.1|DPSE	LOC117899974|XP_034666024.1|DSUB
OG0011371	LOC6903547|XP_033236777.1|DPSE	LOC117902299|XP_034669471.1|DSUB
OG0011372	LOC26533597|XP_033236488.1|DPSE	LOC117901133|XP_034667666.1|DSUB
OG0011373	LOC4816391|XP_001356178.3|DPSE	LOC117901498|XP_034668158.1|DSUB
OG0011374	LOC4815224|XP_001355126.3|DPSE	LOC117902499|XP_034669819.1|DSUB
OG0011376	LOC4811715|XP_001352290.2|DPSE	LOC117894987|XP_034658228.1|DSUB
OG0011377	LOC4814285|XP_001354427.3|DPSE	LOC117903486|XP_034671444.1|DSUB
OG0011378	LOC6903641|XP_002136829.3|DPSE	LOC117900093|XP_034666205.1|DSUB
OG0011379	LOC6901039|XP_002134518.2|DPSE	LOC117903576|XP_034671685.1|DSUB
OG0011380	LOC6901784|XP_002134454.2|DPSE	LOC117903236|XP_034671030.1|DSUB
OG0011381	LOC6901785|XP_015042114.1|DPSE	LOC117896765|XP_034661136.1|DSUB
