Orthogroup	DPSE.longest_only	DBIA.longest_only
OG0010697	LOC4816123|XP_001355778.3|DPSE	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA
OG0010698	LOC26532983|XP_015036924.1|DPSE	LOC108033715|XP_016963737.1|DBIA
OG0010699	LOC4818033|XP_001357278.2|DPSE	LOC108033514|XP_016963346.1|DBIA
OG0010700	LOC4816346|XP_033235617.1|DPSE	LOC108032439|XP_016961751.1|DBIA
OG0010701	LOC6902535|XP_002133075.2|DPSE	LOC108027731|XP_016954772.1|DBIA
OG0010702	LOC117184082|XP_033236103.1|DPSE, LOC6902802|XP_002132539.2|DPSE	LOC108028967|XP_016956496.1|DBIA
OG0010703	LOC4817247|XP_001356740.4|DPSE	LOC108029224|XP_016956907.1|DBIA
OG0010704	LOC4817760|XP_001357112.3|DPSE	LOC108029039|XP_016956579.1|DBIA
OG0010705	LOC6900944|XP_002134645.1|DPSE	LOC108034689|XP_016965119.1|DBIA
OG0010706	LOC4813152|XP_001353782.3|DPSE	LOC108035240|XP_016966262.1|DBIA
OG0010707	LOC6900069|XP_033239567.1|DPSE	LOC108034692|XP_016965122.1|DBIA
OG0010708	LOC6902828|XP_002132564.2|DPSE	LOC108034974|XP_016965777.1|DBIA
OG0010709	LOC4812569|XP_001352586.3|DPSE	LOC108034651|XP_016965079.1|DBIA
OG0010710	LOC4812285|XP_001352597.3|DPSE	LOC108034737|XP_016965166.1|DBIA
OG0010712	LOC4812711|XP_001353090.1|DPSE	LOC108029376|XP_016957096.1|DBIA
OG0010713	LOC4813144|XP_001353440.2|DPSE	LOC108028595|XP_016955999.1|DBIA
OG0010714	LOC6900436|XP_002134827.1|DPSE	LOC108028664|XP_016956084.1|DBIA
OG0010715	LOC26532847|XP_015043398.1|DPSE	LOC108028490|XP_016955849.1|DBIA
OG0010716	LOC4812832|XP_001353526.1|DPSE	LOC108030909|XP_016959583.1|DBIA
OG0010717	LOC26532009|XP_015042552.2|DPSE	LOC108030599|XP_016959069.1|DBIA
OG0010718	LOC6900626|XP_033237504.1|DPSE	LOC108035656|XP_016966852.1|DBIA
OG0010719	LOC4802963|XP_003736871.2|DPSE	LOC108027103|XP_016953809.1|DBIA
OG0010720	LOC4813818|XP_001353150.1|DPSE	LOC108030696|XP_016959222.1|DBIA
OG0010721	LOC4812997|XP_001353154.3|DPSE	LOC108030658|XP_016959169.1|DBIA
OG0010722	LOC4805211|XP_001361652.4|DPSE	LOC108026636|XP_016953146.1|DBIA
OG0010723	LOC6899902|XP_002135270.2|DPSE	LOC108030779|XP_016959320.1|DBIA
OG0010724	LOC26533119|XP_015039929.2|DPSE	LOC108022399|XP_016946773.1|DBIA
OG0010725	LOC4804413|XP_033234263.1|DPSE	LOC108022313|XP_016946662.1|DBIA
OG0010726	LOC6898254|XP_002138320.1|DPSE	LOC108036304|XP_016967804.1|DBIA
OG0010727	LOC4803455|XP_001360176.2|DPSE	LOC108029912|XP_016957894.1|DBIA
OG0010728	LOC4803472|XP_001360190.3|DPSE	LOC108029966|XP_016957958.1|DBIA
OG0010729	LOC4803427|XP_001360142.2|DPSE	LOC108030053|XP_016958119.1|DBIA
OG0010730	LOC6898915|XP_002138884.2|DPSE	LOC108022383|XP_016946754.1|DBIA
OG0010731	LOC4804602|XP_001361136.3|DPSE	LOC108029404|XP_016957126.1|DBIA
OG0010732	LOC26533219|XP_015039153.1|DPSE	LOC108023040|XP_016947770.1|DBIA
OG0010733	LOC6903655|XP_015034997.1|DPSE	LOC108026502|XP_016952938.1|DBIA
OG0010734	LOC4803975|XP_001360612.4|DPSE	LOC108022294|XP_016946642.1|DBIA
OG0010735	LOC4805104|XP_001361561.2|DPSE	LOC108023092|XP_016947841.1|DBIA
OG0010736	LOC4805673|XP_001362033.3|DPSE	LOC108035471|XP_016966612.1|DBIA
OG0010737	LOC117183588|XP_033233893.1|DPSE	LOC108035409|XP_016966521.1|DBIA
OG0010738	LOC4800233|XP_001357546.2|DPSE	LOC108031773|XP_016960969.1|DBIA
OG0010739	LOC6897433|XP_033232468.1|DPSE	LOC108031503|XP_016960495.1|DBIA
OG0010740	LOC6897641|XP_003736750.3|DPSE	LOC108032864|XP_016962353.1|DBIA
OG0010741	LOC6897660|XP_002137799.2|DPSE	LOC108032157|XP_016961491.1|DBIA
OG0010742	LOC6897455|XP_002137603.2|DPSE, LOC26533150|XP_033236429.1|DPSE	LOC108023527|XP_016948581.1|DBIA
OG0010743	LOC6898000|XP_002138093.2|DPSE	LOC108031242|XP_016959967.1|DBIA
OG0010744	LOC4802984|XP_001359792.4|DPSE	LOC108027426|XP_016954363.1|DBIA
OG0010745	LOC4802337|XP_033234455.1|DPSE	LOC108026279|XP_016952633.1|DBIA
OG0010746	LOC6896782|XP_033241788.1|DPSE	LOC108031951|XP_016961226.1|DBIA
OG0010747	LOC6903676|XP_033232512.1|DPSE	LOC108025979|XP_016952161.1|DBIA
OG0010748	LOC4802081|XP_001359070.1|DPSE	LOC108023721|XP_016948847.1|DBIA
OG0010749	LOC6901060|XP_015042239.2|DPSE, LOC6900094|XP_002135452.3|DPSE	LOC108026071|XP_016952258.1|DBIA
OG0010750	LOC6897485|XP_002137634.3|DPSE	LOC108026123|XP_016952315.1|DBIA
OG0010751	LOC4803258|XP_003736933.1|DPSE	LOC108031514|XP_016960520.1|DBIA
OG0010752	LOC6896728|XP_002136941.3|DPSE	LOC108025010|XP_016950755.1|DBIA, LOC108025182|XP_016950980.1|DBIA
OG0010753	LOC4800925|XP_001358112.4|DPSE	LOC108031359|XP_016960119.1|DBIA
OG0010754	LOC4801850|XP_001358881.2|DPSE	LOC108024581|XP_016950069.1|DBIA
OG0010755	LOC4801321|XP_033233141.1|DPSE	LOC108025166|XP_016950933.1|DBIA
OG0010756	LOC6897148|XP_033233140.1|DPSE	LOC108025025|XP_016950769.1|DBIA
OG0010757	LOC6896775|XP_033240265.1|DPSE	LOC108026033|XP_016952214.1|DBIA
OG0010758	LOC4800492|XP_015038574.2|DPSE	LOC108026416|XP_016952833.1|DBIA
OG0010759	LOC4800342|XP_001357570.3|DPSE	LOC108025309|XP_016951199.1|DBIA
OG0010760	LOC4803138|XP_001359930.3|DPSE	LOC108024455|XP_016949861.1|DBIA
OG0010761	LOC4802268|XP_001359222.2|DPSE	LOC108027122|XP_016953829.1|DBIA
OG0010762	LOC4801094|XP_001358246.3|DPSE	LOC108024311|XP_016949703.1|DBIA
OG0010763	LOC4800982|XP_033232813.1|DPSE	LOC108031291|XP_016960022.1|DBIA
OG0010764	LOC6897033|XP_002137218.2|DPSE	LOC108031135|XP_016959839.1|DBIA
OG0010765	LOC6896834|XP_002137037.3|DPSE	LOC108024424|XP_016949830.1|DBIA
OG0010766	LOC6897237|XP_002137409.2|DPSE	LOC108030990|XP_016959679.1|DBIA
OG0010767	LOC4800288|XP_001357607.3|DPSE	LOC108025136|XP_016950897.1|DBIA
OG0010768	LOC4800754|XP_001357970.3|DPSE	LOC108025027|XP_016950772.1|DBIA
OG0010769	LOC4801381|XP_001358484.3|DPSE	LOC108024838|XP_016950463.1|DBIA
OG0010770	LOC4800250|XP_001357638.2|DPSE	LOC108025455|XP_016951445.1|DBIA
OG0010771	LOC4804027|XP_001360657.2|DPSE	LOC108029420|XP_016957150.1|DBIA
OG0010772	LOC4802685|XP_001359555.2|DPSE	LOC108031251|XP_016959977.1|DBIA
OG0010773	LOC6897727|XP_002137836.2|DPSE	LOC108031323|XP_016960058.1|DBIA
OG0010774	LOC4802736|XP_001359600.2|DPSE	LOC108024961|XP_016950687.1|DBIA
OG0010775	LOC4801997|XP_033233518.1|DPSE	LOC108030972|XP_016959660.1|DBIA
OG0010776	LOC4817995|XP_001357417.1|DPSE	LOC108034067|XP_016964311.1|DBIA
OG0010777	LOC6897669|XP_002137805.2|DPSE	LOC108031232|XP_016959957.1|DBIA
OG0010778	LOC4802595|XP_001359486.3|DPSE	LOC108031265|XP_016959993.1|DBIA
OG0010779	LOC6897656|XP_002137795.2|DPSE	LOC108031299|XP_016960031.1|DBIA
OG0010780	LOC4800933|XP_001358120.3|DPSE	LOC108031191|XP_016959901.1|DBIA
OG0010781	LOC4801702|XP_003736577.2|DPSE	LOC108031826|XP_016961049.1|DBIA
OG0010782	LOC4803263|XP_001360034.5|DPSE	LOC108031363|XP_016960131.1|DBIA
OG0010783	LOC4802331|XP_001359269.3|DPSE	LOC108026429|XP_016952854.1|DBIA
OG0010784	LOC117183684|XP_033234318.1|DPSE	LOC108022506|XP_016946963.1|DBIA
OG0010785	LOC6898947|XP_002138908.2|DPSE	LOC108029998|XP_016958002.1|DBIA
OG0010786	LOC4804463|XP_001361022.4|DPSE	LOC108026553|XP_016952993.1|DBIA
OG0010787	LOC6898443|XP_033233448.1|DPSE	LOC108022436|XP_016946810.1|DBIA
OG0010788	LOC6898237|XP_033234790.1|DPSE	LOC108026707|XP_016953293.1|DBIA
OG0010790	LOC6898802|XP_002138776.2|DPSE	LOC108026924|XP_016953624.1|DBIA
OG0010791	LOC6902493|XP_002133038.2|DPSE	LOC108033396|XP_016963203.1|DBIA
OG0010792	LOC4814372|XP_001354369.3|DPSE	LOC108035770|XP_016966965.1|DBIA
OG0010793	LOC6901173|XP_033240551.1|DPSE	LOC108033343|XP_016963138.1|DBIA
OG0010794	LOC6897098|XP_002137282.3|DPSE	LOC108035056|XP_016965926.1|DBIA
OG0010795	LOC6903171|XP_033235188.1|DPSE	LOC108029475|XP_016957224.1|DBIA
OG0010797	LOC6897525|XP_002137675.2|DPSE	LOC108034647|XP_016965073.1|DBIA
OG0010798	LOC6900146|XP_002135486.2|DPSE, LOC4812501|XP_033241099.1|DPSE	LOC108029984|XP_016957986.1|DBIA
OG0010799	LOC26533010|XP_015035180.2|DPSE	LOC108028272|XP_016955460.1|DBIA
OG0010800	LOC117184389|XP_033237366.1|DPSE	LOC108028426|XP_016955745.1|DBIA
OG0010801	LOC4816130|XP_001355756.3|DPSE	LOC108032542|XP_016961905.1|DBIA
OG0010802	LOC6903248|XP_002132947.1|DPSE	LOC108027910|XP_016955021.1|DBIA
OG0010803	LOC6901457|XP_033238679.1|DPSE	LOC108032577|XP_016961969.1|DBIA
OG0010804	LOC4811735|XP_001352307.3|DPSE	LOC108034213|XP_016964542.1|DBIA
OG0010805	LOC6900662|XP_002135030.2|DPSE	LOC108033597|XP_016963438.1|DBIA
OG0010806	LOC4817438|XP_033235575.1|DPSE	LOC108033705|XP_016963703.1|DBIA
OG0010807	LOC4817947|XP_001357206.2|DPSE	LOC108024612|XP_016950527.1|DBIA
OG0010808	LOC26533594|XP_033238853.1|DPSE	LOC108032973|XP_016962533.1|DBIA
OG0010810	LOC6898943|XP_015040630.2|DPSE	LOC108030223|XP_016958495.1|DBIA
OG0010820	LOC4814023|XP_001354150.1|DPSE	LOC108031288|XP_016960023.1|DBIA
OG0010821	LOC117184035|XP_033235929.1|DPSE, LOC6902679|XP_002133195.2|DPSE	LOC108033286|XP_016963041.1|DBIA
OG0010824	LOC4812574|XP_033238248.1|DPSE	LOC108028617|XP_016956025.1|DBIA
OG0010825	LOC6898805|XP_002138779.3|DPSE	LOC108029329|XP_016957013.1|DBIA
OG0010827	LOC4800357|XP_001357558.3|DPSE	LOC108031201|XP_016959913.1|DBIA
OG0010828	LOC4815875|XP_001355631.3|DPSE	LOC108023266|XP_016948038.1|DBIA
OG0010830	LOC117183953|XP_033235519.1|DPSE	LOC108033772|XP_016963863.1|DBIA
OG0010832	LOC6898070|XP_002138155.2|DPSE	LOC108022929|XP_016947629.1|DBIA
OG0010833	LOC6897762|XP_002137867.2|DPSE	LOC108022761|XP_016947355.1|DBIA
OG0010834	LOC4815842|XP_001355653.1|DPSE	LOC108024038|XP_016949301.1|DBIA
OG0010835	LOC4814964|XP_033240233.1|DPSE	LOC108024285|XP_016949673.1|DBIA
OG0010836	LOC4811893|XP_001352475.2|DPSE	LOC108028043|XP_016955173.1|DBIA
OG0010837	LOC4812354|XP_001353004.4|DPSE	LOC108028643|XP_016956056.1|DBIA
OG0010838	LOC117184451|XP_033237975.1|DPSE	LOC108035906|XP_016967161.1|DBIA
OG0010839	LOC4812868|XP_033241068.1|DPSE, LOC117185406|XP_033241550.1|DPSE	LOC108028335|XP_016955574.1|DBIA
OG0010840	LOC4813736|XP_001353294.2|DPSE	LOC108028429|XP_016955748.1|DBIA
OG0010841	LOC4816291|XP_001356247.2|DPSE	LOC108032821|XP_016962325.1|DBIA
OG0010843	LOC26532188|XP_033233566.1|DPSE	LOC108022588|XP_016947104.1|DBIA
OG0010844	LOC13036408|XP_003736560.2|DPSE	LOC108031283|XP_016960015.1|DBIA
OG0010845	LOC6901800|XP_002134468.1|DPSE	LOC108021937|XP_016946252.1|DBIA
OG0010846	LOC4802192|XP_003736687.2|DPSE	LOC108025436|XP_016951416.1|DBIA
OG0010847	LOC4816003|XP_015041095.2|DPSE	LOC108025694|XP_016951720.1|DBIA
OG0010848	LOC6902139|XP_002133670.2|DPSE	LOC108025798|XP_016951931.1|DBIA
OG0010850	LOC4815533|XP_001355378.3|DPSE	LOC108030110|XP_016958334.1|DBIA
OG0010852	LOC6902244|XP_002133771.1|DPSE, LOC6902837|XP_002132573.2|DPSE	LOC108026775|XP_016953417.1|DBIA
OG0010853	LOC4815663|XP_001355228.1|DPSE	LOC108023292|XP_016948083.1|DBIA
OG0010854	LOC6901505|XP_033239268.1|DPSE	LOC108023921|XP_016949095.1|DBIA
OG0010855	LOC4815100|XP_033240370.1|DPSE	LOC108025677|XP_016951703.1|DBIA
OG0010858	LOC6901225|XP_002133926.2|DPSE	LOC108033036|XP_016962652.1|DBIA
OG0010859	LOC4816288|XP_001356227.1|DPSE	LOC108033801|XP_016963900.1|DBIA
OG0010861	LOC26531978|XP_015036352.1|DPSE, LOC6903163|XP_002132864.3|DPSE	LOC108027808|XP_016954875.1|DBIA
OG0010862	LOC4816335|XP_001355979.1|DPSE	LOC108029193|XP_016956858.1|DBIA
OG0010863	LOC6902772|XP_002132515.2|DPSE	LOC108035326|XP_016966393.1|DBIA
OG0010865	LOC4816596|XP_001356023.2|DPSE	LOC108028998|XP_016956530.1|DBIA
OG0010866	LOC4812605|XP_015043572.2|DPSE	LOC108030605|XP_016959086.1|DBIA
OG0010867	LOC4813457|XP_001353467.2|DPSE	LOC108034895|XP_016965598.1|DBIA
OG0010868	LOC4812010|XP_001352662.3|DPSE	LOC108034835|XP_016965443.1|DBIA
OG0010869	LOC6900205|XP_002135537.1|DPSE	LOC108034807|XP_016965330.1|DBIA
OG0010870	LOC6900854|XP_033237393.1|DPSE	LOC108034467|XP_016964839.1|DBIA
OG0010871	LOC6900855|XP_002135213.3|DPSE	LOC108034781|XP_016965228.1|DBIA
OG0010872	LOC117184805|XP_033239631.1|DPSE	LOC108028629|XP_016956038.1|DBIA
OG0010873	LOC6900157|XP_033239541.1|DPSE	LOC108035607|XP_016966776.1|DBIA
OG0010874	LOC6900372|XP_033238234.1|DPSE	LOC108034445|XP_016964819.1|DBIA
OG0010875	LOC6900391|XP_002134784.3|DPSE	LOC108028446|XP_016955773.1|DBIA
OG0010877	LOC6900503|XP_033240023.1|DPSE	LOC108028214|XP_016955367.1|DBIA
OG0010878	LOC6900371|XP_002134766.1|DPSE	LOC108035072|XP_016965953.1|DBIA
OG0010879	LOC4813417|XP_001353693.1|DPSE	LOC108034446|XP_016964820.1|DBIA
OG0010880	LOC4812945|XP_001353976.4|DPSE	LOC108027976|XP_016955090.1|DBIA
OG0010881	LOC6898814|XP_002138788.2|DPSE	LOC108029716|XP_016957681.1|DBIA
OG0010882	LOC6898247|XP_002138313.2|DPSE	LOC108036300|XP_016967800.1|DBIA
OG0010883	LOC6900813|XP_002135172.2|DPSE	LOC108028172|XP_016955322.1|DBIA
OG0010885	LOC4813789|XP_001353594.4|DPSE	LOC108028061|XP_016955191.1|DBIA
OG0010886	LOC6897709|XP_015038002.2|DPSE, LOC6897719|XP_002137834.2|DPSE	LOC108035108|XP_016966027.1|DBIA
OG0010887	LOC4812941|XP_001353190.4|DPSE	LOC108034631|XP_016965058.1|DBIA
OG0010888	LOC6898635|XP_002138640.3|DPSE	LOC108022703|XP_016947266.1|DBIA
OG0010889	LOC6898041|XP_002138129.1|DPSE	LOC108029991|XP_016957994.1|DBIA
OG0010890	LOC4804572|XP_001361113.3|DPSE	LOC108036591|XP_016968339.1|DBIA
OG0010892	LOC6899094|XP_002139011.3|DPSE	LOC108036288|XP_016967789.1|DBIA
OG0010893	LOC4803589|XP_001360290.4|DPSE	LOC108029582|XP_016957436.1|DBIA
OG0010894	LOC6899106|XP_002139023.2|DPSE	LOC108036177|XP_016967656.1|DBIA
OG0010897	LOC4802323|XP_001359263.2|DPSE	LOC108026310|XP_016952686.1|DBIA
OG0010898	LOC4802500|XP_001359410.4|DPSE	LOC108032898|XP_016962429.1|DBIA
OG0010901	LOC6897166|XP_002137346.3|DPSE	LOC108023023|XP_016947750.1|DBIA
OG0010902	LOC6896776|XP_002136982.1|DPSE	LOC108026032|XP_016952213.1|DBIA
OG0010903	LOC4800340|XP_001357573.3|DPSE	LOC108025135|XP_016950896.1|DBIA
OG0010904	LOC4803130|XP_001359923.3|DPSE	LOC108024843|XP_016950470.1|DBIA
OG0010905	LOC4801243|XP_001358366.3|DPSE	LOC108024668|XP_016950226.1|DBIA
OG0010906	LOC6903044|XP_033236430.1|DPSE	LOC108033506|XP_016963342.1|DBIA
OG0010907	LOC4802970|XP_001359781.2|DPSE	LOC108027115|XP_016953821.1|DBIA
OG0010908	LOC4802868|XP_001359700.3|DPSE	LOC108024410|XP_016949814.1|DBIA
OG0010909	LOC13036560|XP_003736646.3|DPSE	LOC108031161|XP_016959868.1|DBIA
OG0010910	LOC4800629|XP_001357869.2|DPSE	LOC108024383|XP_016949776.1|DBIA
OG0010911	LOC4802513|XP_001359421.3|DPSE	LOC108032884|XP_016962398.1|DBIA
OG0010912	LOC4803098|XP_001359896.3|DPSE	LOC108032161|XP_016961497.1|DBIA
OG0010913	LOC13036472|XP_033240594.1|DPSE	LOC108025461|XP_016951451.1|DBIA
OG0010914	LOC4803833|XP_001360487.4|DPSE	LOC108026722|XP_016953321.1|DBIA
OG0010916	LOC4805393|XP_001361802.2|DPSE	LOC108022206|XP_016946549.1|DBIA
OG0010917	LOC6898166|XP_015039233.1|DPSE	LOC108036904|XP_016968780.1|DBIA
OG0010918	LOC4816218|XP_001355742.4|DPSE	LOC108032337|XP_016961636.1|DBIA
OG0010919	LOC6903149|XP_002132849.3|DPSE	LOC108032814|XP_016962316.1|DBIA
OG0010921	LOC6902739|XP_015036858.1|DPSE	LOC108034122|XP_016964398.1|DBIA
OG0010922	LOC4817619|XP_001357019.3|DPSE	LOC108027735|XP_016954776.1|DBIA
OG0010923	LOC117184369|XP_033237343.1|DPSE	LOC108025753|XP_016951836.1|DBIA
OG0010924	LOC4816726|XP_001355990.3|DPSE	LOC108027916|XP_016955028.1|DBIA
OG0010925	LOC4814143|XP_015042410.2|DPSE	LOC108034561|XP_016964979.1|DBIA
OG0010927	LOC6900164|XP_002135503.2|DPSE	LOC108035105|XP_016966022.1|DBIA
OG0010928	LOC4813245|XP_001353832.3|DPSE	LOC108028401|XP_016955705.1|DBIA
OG0010929	LOC4816313|XP_001356135.2|DPSE	LOC108032457|XP_016961772.1|DBIA
OG0010930	LOC4816456|XP_001356125.4|DPSE, LOC117183909|XP_033235251.1|DPSE	LOC108032566|XP_016961951.1|DBIA
OG0010931	LOC26533818|XP_015036906.2|DPSE	LOC108032543|XP_016961907.1|DBIA
OG0010932	LOC6903510|XP_002132387.2|DPSE	LOC108033468|XP_016963297.1|DBIA
OG0010933	LOC4816977|XP_001356780.3|DPSE	LOC108033568|XP_016963402.1|DBIA
OG0010934	LOC4818083|XP_001357230.4|DPSE	LOC108033791|XP_016963889.1|DBIA
OG0010935	LOC4816351|XP_001356140.3|DPSE	LOC108032649|XP_016962089.1|DBIA
OG0010936	LOC6902673|XP_002133189.2|DPSE	LOC108025704|XP_016951735.1|DBIA
OG0010937	LOC4816512|XP_001355880.3|DPSE	LOC108033504|XP_016963336.1|DBIA
OG0010948	LOC6897365|XP_002137518.2|DPSE	LOC108031645|XP_016960765.1|DBIA
OG0010956	LOC117183712|XP_033234483.1|DPSE	LOC108029513|XP_016957299.1|DBIA
OG0010957	LOC6897345|XP_002137498.3|DPSE	LOC108031024|XP_016959713.1|DBIA
OG0010960	LOC6902576|XP_033235430.1|DPSE	LOC108033293|XP_016963049.1|DBIA
OG0010963	LOC4818060|XP_033235374.1|DPSE	LOC108029204|XP_016956870.1|DBIA
OG0010966	LOC4813032|XP_001353997.3|DPSE	LOC108026532|XP_016952969.1|DBIA, LOC108027981|XP_016955096.1|DBIA
OG0010967	LOC4814606|XP_001354658.3|DPSE	LOC108025673|XP_016951699.1|DBIA
OG0010969	LOC4800976|XP_001358157.2|DPSE	LOC108032077|XP_016961387.1|DBIA
OG0010971	LOC4802095|XP_033239313.1|DPSE	LOC108031955|XP_016961232.1|DBIA
OG0010972	LOC4803244|XP_001360017.4|DPSE	LOC108031257|XP_016959985.1|DBIA
OG0010975	LOC26533184|XP_033232308.1|DPSE	LOC108024324|XP_016949714.1|DBIA
OG0010977	LOC26533261|XP_033241854.1|DPSE	LOC108031151|XP_016959855.1|DBIA
OG0010978	LOC6901100|XP_002134576.2|DPSE	LOC108027798|XP_016954900.1|DBIA
OG0010979	LOC4814228|XP_001354433.4|DPSE	LOC108027624|XP_016954666.1|DBIA
OG0010980	LOC4815931|XP_001355307.3|DPSE	LOC108026005|XP_016952188.1|DBIA
OG0010981	LOC4815579|XP_033240192.1|DPSE	LOC108024086|XP_016949349.1|DBIA
OG0010982	LOC4815205|XP_001354774.2|DPSE	LOC108023933|XP_016949107.1|DBIA
OG0010983	LOC4814365|XP_001354350.2|DPSE	LOC108032948|XP_016962508.1|DBIA
OG0010984	LOC4815551|XP_001355477.3|DPSE	LOC108024119|XP_016949389.1|DBIA
OG0010985	LOC4802049|XP_001359042.3|DPSE	LOC108027213|XP_016954024.1|DBIA
OG0010986	LOC6901230|XP_033238298.1|DPSE	LOC108033005|XP_016962619.1|DBIA
OG0010987	LOC4815989|XP_001355641.4|DPSE	LOC108021945|XP_016946261.1|DBIA
OG0010988	LOC6901765|XP_002134435.1|DPSE	LOC108022011|XP_016946339.1|DBIA
OG0010989	LOC26532915|XP_015037088.2|DPSE	LOC108024482|XP_016949891.1|DBIA
OG0010990	LOC4816380|XP_015036849.2|DPSE	LOC108033358|XP_016963158.1|DBIA
OG0010993	LOC4817542|XP_033235944.1|DPSE	LOC108032744|XP_016962219.1|DBIA
OG0010994	LOC4818101|XP_033235868.1|DPSE	LOC108033567|XP_016963401.1|DBIA
OG0010995	LOC4814105|XP_015042411.2|DPSE	LOC108034638|XP_016965065.1|DBIA
OG0010997	LOC6900048|XP_033240041.1|DPSE	LOC108035265|XP_016966312.1|DBIA
OG0010998	LOC117184427|XP_033237648.1|DPSE	LOC108035046|XP_016965909.1|DBIA
OG0010999	LOC6900003|XP_002135368.1|DPSE	LOC108034770|XP_016965205.1|DBIA
OG0011000	LOC26532947|XP_015042458.2|DPSE	LOC108030422|XP_016958801.1|DBIA
OG0011002	LOC6900342|XP_002134739.2|DPSE	LOC108030509|XP_016958886.1|DBIA
OG0011003	LOC4812825|XP_001353151.2|DPSE	LOC108030695|XP_016959220.1|DBIA
OG0011004	LOC26532794|XP_015039931.2|DPSE	LOC108022422|XP_016946798.1|DBIA
OG0011005	LOC6898273|XP_002138340.2|DPSE	LOC108022253|XP_016946600.1|DBIA
OG0011006	LOC117183498|XP_033233225.1|DPSE	LOC108026631|XP_016953138.1|DBIA
OG0011008	LOC4801196|XP_001358325.4|DPSE	LOC108024466|XP_016949873.1|DBIA
OG0011009	LOC26532139|XP_015038943.1|DPSE	LOC108031449|XP_016960370.1|DBIA
OG0011010	LOC13036506|XP_003736761.2|DPSE	LOC108023751|XP_016948881.1|DBIA
OG0011011	LOC4801201|XP_001358329.3|DPSE	LOC108024326|XP_016949717.1|DBIA
OG0011012	LOC26533969|XP_015038369.1|DPSE	LOC108030959|XP_016959647.1|DBIA
OG0011014	LOC4803228|XP_001360004.2|DPSE	LOC108031244|XP_016959969.1|DBIA
OG0011015	LOC4801502|XP_001358581.2|DPSE	LOC108031234|XP_016959959.1|DBIA
OG0011017	LOC4800790|XP_001358003.1|DPSE	LOC108031060|XP_016959755.1|DBIA
OG0011018	LOC6897416|XP_002137568.2|DPSE	LOC108031261|XP_016959988.1|DBIA
OG0011019	LOC4802001|XP_001359010.2|DPSE	LOC108031306|XP_016960039.1|DBIA
OG0011020	LOC6897852|XP_033232453.1|DPSE	LOC108027070|XP_016953771.1|DBIA
OG0011021	LOC13036360|XP_003736776.2|DPSE	LOC108031293|XP_016960025.1|DBIA
OG0011022	LOC4801338|XP_001358449.2|DPSE	LOC108031391|XP_016960244.1|DBIA
OG0011023	LOC117183317|XP_033232707.1|DPSE	LOC108031574|XP_016960621.1|DBIA
OG0011024	LOC4801810|XP_001358844.3|DPSE	LOC108032001|XP_016961286.1|DBIA
OG0011025	LOC4801656|XP_015037343.2|DPSE	LOC108030976|XP_016959665.1|DBIA
OG0011026	LOC26533096|XP_033235017.1|DPSE, LOC117183365|XP_033232958.1|DPSE	LOC108025142|XP_016950903.1|DBIA, LOC108025007|XP_016950752.1|DBIA
OG0011027	LOC6901596|XP_002134267.1|DPSE, LOC13036432|XP_003736408.3|DPSE	LOC108025233|XP_016951069.1|DBIA
OG0011030	LOC26534339|XP_015040850.1|DPSE	LOC108029898|XP_016957877.1|DBIA
OG0011031	LOC6898816|XP_002138790.2|DPSE	LOC108026662|XP_016953190.1|DBIA
OG0011032	LOC4805433|XP_001361834.3|DPSE	LOC108022308|XP_016946657.1|DBIA
OG0011033	LOC6898445|XP_002138488.1|DPSE	LOC108026690|XP_016953267.1|DBIA
OG0011034	LOC4804279|XP_001360860.2|DPSE	LOC108022419|XP_016946794.1|DBIA
OG0011035	LOC6902359|XP_015036946.2|DPSE	LOC108033254|XP_016963008.1|DBIA
OG0011036	LOC4816869|XP_001356664.4|DPSE	LOC108033267|XP_016963022.1|DBIA
OG0011037	LOC6903191|XP_033236107.1|DPSE, LOC4817631|XP_033236388.1|DPSE	LOC108027693|XP_016954731.1|DBIA
OG0011038	LOC6903028|XP_002132752.3|DPSE	LOC108033305|XP_016963067.1|DBIA
OG0011039	LOC4817176|XP_001356799.3|DPSE	LOC108033724|XP_016963750.1|DBIA
OG0011040	LOC6903049|XP_002132773.3|DPSE	LOC108033499|XP_016963328.1|DBIA
OG0011041	LOC6903215|XP_002132916.1|DPSE	LOC108033481|XP_016963308.1|DBIA
OG0011042	LOC4817823|XP_033236724.1|DPSE	LOC108029025|XP_016956561.1|DBIA
OG0011043	LOC26532067|XP_015036750.1|DPSE	LOC108032587|XP_016961984.1|DBIA
OG0011045	LOC6901281|XP_002133982.1|DPSE	LOC108025661|XP_016951689.1|DBIA
OG0011047	LOC4815739|XP_001355523.3|DPSE	LOC108025974|XP_016952159.1|DBIA
OG0011048	LOC4815016|XP_001354950.2|DPSE, LOC6897264|XP_002137425.2|DPSE	LOC108024434|XP_016949840.1|DBIA
OG0011049	LOC6902131|XP_002133662.1|DPSE	LOC108024187|XP_016949517.1|DBIA
OG0011050	LOC4815744|XP_001355244.1|DPSE	LOC108023452|XP_016948438.1|DBIA
OG0011051	LOC4813043|XP_001353346.4|DPSE	LOC108028363|XP_016955641.1|DBIA
OG0011052	LOC6900764|XP_002135123.1|DPSE	LOC108028042|XP_016955169.1|DBIA
OG0011053	LOC6900162|XP_002135501.2|DPSE	LOC108034413|XP_016964785.1|DBIA
