Orthogroup	DPSE.longest_only	DSER.longest_only
OG0007741	LOC6901385|XP_015041652.2|DPSE	LOC110179610|XP_020802867.1|DSER
OG0007742	LOC6901684|XP_033239280.1|DPSE	LOC110184583|XP_020808827.1|DSER
OG0007743	LOC4800490|XP_001357757.4|DPSE	LOC110186317|XP_020811112.1|DSER
OG0007744	LOC26532603|XP_033238533.1|DPSE	LOC110183007|XP_020806855.1|DSER
OG0007745	LOC4801438|XP_033234814.1|DPSE	LOC110187642|XP_020812710.1|DSER
OG0007746	LOC4801708|XP_001358755.1|DPSE	LOC110186471|XP_020811317.1|DSER
OG0007747	LOC4814581|XP_033238293.1|DPSE	LOC110181890|XP_020805478.1|DSER
OG0007748	LOC4815062|XP_033239643.1|DPSE	LOC110176023|XP_020797893.1|DSER
OG0007749	LOC4816087|XP_001355225.2|DPSE	LOC110180171|XP_020803490.1|DSER
OG0007750	LOC4800321|XP_001357589.2|DPSE	LOC110186370|XP_020811180.1|DSER
OG0007751	LOC6902805|XP_002132542.2|DPSE	LOC110178171|XP_020800863.1|DSER
OG0007752	LOC4815633|XP_001355292.3|DPSE	LOC110184610|XP_020808862.1|DSER
OG0007753	LOC4815544|XP_033239481.1|DPSE	LOC110179378|XP_020802551.1|DSER
OG0007754	LOC4814656|XP_001354623.2|DPSE	LOC110183224|XP_020807097.1|DSER
OG0007755	LOC4814719|XP_001354627.4|DPSE	LOC110183234|XP_020807109.1|DSER
OG0007756	LOC6901443|XP_002134129.2|DPSE	LOC110184315|XP_020808463.1|DSER
OG0007757	LOC4814990|XP_001354542.2|DPSE	LOC110182568|XP_020806276.1|DSER
OG0007758	LOC4817822|XP_001357284.2|DPSE	LOC110185040|XP_020809351.1|DSER
OG0007759	LOC4800391|XP_003736234.1|DPSE	LOC110182185|XP_020805847.1|DSER, LOC110186421|XP_020811260.1|DSER
OG0007760	LOC4815594|XP_015041367.1|DPSE	LOC110179449|XP_020802656.1|DSER
OG0007761	LOC4814690|XP_033238182.1|DPSE	LOC110184527|XP_020808761.1|DSER
OG0007762	LOC4814689|XP_015041523.2|DPSE	LOC110184530|XP_020808765.1|DSER
OG0007763	LOC4817305|XP_033236076.1|DPSE	LOC110178183|XP_020800874.1|DSER
OG0007764	LOC6901966|XP_033240849.1|DPSE	LOC110184811|XP_020809109.1|DSER
OG0007765	LOC4815723|XP_001355342.2|DPSE	LOC110184812|XP_020809111.1|DSER
OG0007766	LOC4801269|XP_015037120.2|DPSE	LOC110183967|XP_020807985.1|DSER
OG0007767	LOC4811783|XP_001352350.2|DPSE	LOC110185407|XP_020809872.1|DSER
OG0007768	LOC4815595|XP_001355703.1|DPSE	LOC110179477|XP_020802709.1|DSER
OG0007769	LOC6903689|XP_033238701.1|DPSE	LOC110179506|XP_020802741.1|DSER
OG0007770	LOC4811751|XP_033239046.1|DPSE, LOC117185093|XP_033240810.1|DPSE	LOC110182614|XP_020806334.1|DSER
OG0007771	LOC4817877|XP_001357358.3|DPSE	LOC110185778|XP_020810439.1|DSER
OG0007772	LOC4815278|XP_001354513.4|DPSE	LOC110179624|XP_020802889.1|DSER
OG0007773	LOC6903333|XP_002132214.2|DPSE	LOC110185741|XP_020810391.1|DSER
OG0007774	LOC4813198|XP_001353254.3|DPSE	LOC110176721|XP_020798821.1|DSER
OG0007775	LOC4814475|XP_001354825.3|DPSE	LOC110180624|XP_020803967.1|DSER
OG0007776	LOC4814384|XP_001354351.2|DPSE	LOC110176006|XP_020797870.1|DSER
OG0007777	LOC4815319|XP_001354599.3|DPSE	LOC110175929|XP_020797767.1|DSER
OG0007778	LOC4815767|XP_001355628.2|DPSE	LOC110181723|XP_020805238.1|DSER
OG0007779	LOC4812399|XP_001352565.3|DPSE	LOC110190484|XP_020816655.1|DSER
OG0007780	LOC6901266|XP_002133967.1|DPSE	LOC110182556|XP_020806267.1|DSER
OG0007781	LOC6901909|XP_015040980.2|DPSE	LOC110181719|XP_020805232.1|DSER
OG0007782	LOC4815107|XP_001355214.2|DPSE	LOC110183056|XP_020806900.1|DSER
OG0007783	LOC4814900|XP_001355099.4|DPSE	LOC110179461|XP_020802679.1|DSER
OG0007784	LOC4802745|XP_001359608.2|DPSE	LOC110176456|XP_020798467.1|DSER
OG0007785	LOC4814613|XP_001355188.4|DPSE	LOC110181563|XP_020805010.1|DSER
OG0007786	LOC4817197|XP_001356417.4|DPSE	LOC110178131|XP_020800815.1|DSER
OG0007787	LOC4800283|XP_001357622.4|DPSE	LOC110176447|XP_020798455.1|DSER
OG0007788	LOC4801671|XP_001358723.2|DPSE	LOC110188335|XP_020813702.1|DSER
OG0007789	LOC4801539|XP_033238698.1|DPSE	LOC110177264|XP_020799574.1|DSER
OG0007790	LOC4801254|XP_033233049.1|DPSE	LOC110177399|XP_020799763.1|DSER
OG0007791	LOC4801252|XP_001358375.4|DPSE	LOC110181942|XP_020805538.1|DSER, LOC110177286|XP_020799601.1|DSER
OG0007792	LOC4814624|XP_001354936.2|DPSE	LOC110179101|XP_020802147.1|DSER
OG0007793	LOC13036434|XP_003736928.2|DPSE	LOC110189996|XP_020815956.1|DSER
OG0007794	LOC4815667|XP_015041174.2|DPSE	LOC110180151|XP_020803459.1|DSER
OG0007795	LOC4816015|XP_001355271.1|DPSE	LOC110181880|XP_020805466.1|DSER
OG0007796	LOC4802116|XP_001359097.2|DPSE	LOC110189032|XP_020814657.1|DSER
OG0007797	LOC4800404|XP_015038763.1|DPSE	LOC110186979|XP_020811989.1|DSER
OG0007798	LOC6896740|XP_002136947.2|DPSE	LOC110186980|XP_020811991.1|DSER
OG0007799	LOC4801660|XP_001358712.2|DPSE	LOC110188626|XP_020814058.1|DSER
OG0007800	LOC4801478|XP_001358563.2|DPSE	LOC110187653|XP_020812728.1|DSER
OG0007801	LOC4802120|XP_003736671.2|DPSE	LOC110191079|XP_020817473.1|DSER
OG0007802	LOC6896825|XP_002137028.1|DPSE	LOC110189190|XP_020814821.1|DSER
OG0007803	LOC4801339|XP_001358450.5|DPSE	LOC110186314|XP_020811096.1|DSER
OG0007804	LOC4815151|XP_033240451.1|DPSE	LOC110191972|XP_020818648.1|DSER
OG0007805	LOC4815078|XP_001354872.1|DPSE	LOC110176121|XP_020798017.1|DSER
OG0007806	LOC4815077|XP_001354871.3|DPSE	LOC110176116|XP_020798012.1|DSER
OG0007808	LOC4811821|XP_033232511.1|DPSE	LOC110190792|XP_020817094.1|DSER
OG0007809	LOC4814580|XP_001354944.2|DPSE	LOC110184162|XP_020808229.1|DSER
OG0007810	LOC4817991|XP_001357329.2|DPSE	LOC110185023|XP_020809333.1|DSER
OG0007811	LOC4801032|XP_015038688.2|DPSE	LOC110186836|XP_020811785.1|DSER
OG0007812	LOC4815075|XP_001354983.1|DPSE	LOC110184375|XP_020808533.1|DSER
OG0007813	LOC4801288|XP_001358408.3|DPSE	LOC110187708|XP_020812802.1|DSER
OG0007814	LOC4814612|XP_001355187.1|DPSE	LOC110181543|XP_020804984.1|DSER
OG0007815	LOC4815146|XP_001354931.1|DPSE	LOC110179104|XP_020802151.1|DSER
OG0007816	LOC4813966|XP_001354125.1|DPSE	LOC110184631|XP_020808886.1|DSER
OG0007817	LOC4801481|XP_001358566.3|DPSE	LOC110190946|XP_020817279.1|DSER
OG0007818	LOC6897336|XP_002137489.2|DPSE	LOC110191169|XP_020817588.1|DSER
OG0007819	LOC26533210|XP_033239670.1|DPSE	LOC110180101|XP_020803387.1|DSER
OG0007820	LOC6896888|XP_015038859.2|DPSE	LOC110190948|XP_020817285.1|DSER
OG0007821	LOC4800414|XP_001357693.1|DPSE	LOC110186487|XP_020811333.1|DSER
OG0007822	LOC4800413|XP_033241841.1|DPSE	LOC110186488|XP_020811334.1|DSER
OG0007823	LOC6896744|XP_002136951.3|DPSE	LOC110186274|XP_020811046.1|DSER
OG0007824	LOC4800476|XP_001357744.3|DPSE	LOC110186959|XP_020811959.1|DSER
OG0007826	LOC4800637|XP_001357874.3|DPSE	LOC110186679|XP_020811609.1|DSER
OG0007827	LOC4815913|XP_001355252.1|DPSE	LOC110187092|XP_020812155.1|DSER
OG0007828	LOC4813423|XP_001353863.2|DPSE	LOC110176223|XP_020798164.1|DSER
OG0007829	LOC4802737|XP_001359599.5|DPSE	LOC110189611|XP_020815411.1|DSER
OG0007830	LOC4801450|XP_001358544.4|DPSE	LOC110188313|XP_020813680.1|DSER
OG0007831	LOC4815788|XP_033238204.1|DPSE	LOC110187106|XP_020812170.1|DSER
OG0007832	LOC4814332|XP_001354421.4|DPSE	LOC110182217|XP_020805902.1|DSER
OG0007833	LOC4814477|XP_015041435.1|DPSE	LOC110180180|XP_020803500.1|DSER
OG0007834	LOC6897459|XP_002137608.3|DPSE	LOC110190860|XP_020817169.1|DSER
OG0007836	LOC6897371|XP_002137524.1|DPSE	LOC110191292|XP_020817760.1|DSER
OG0007837	LOC4801897|XP_001358918.3|DPSE	LOC110176588|XP_020798662.1|DSER
OG0007838	LOC4801905|XP_001358925.2|DPSE	LOC110176596|XP_020798671.1|DSER
OG0007839	LOC4814842|XP_001354930.1|DPSE	LOC110179081|XP_020802126.1|DSER
OG0007840	LOC4800271|XP_001357620.3|DPSE	LOC110191277|XP_020817734.1|DSER
OG0007841	LOC4800974|XP_001358155.4|DPSE	LOC110191207|XP_020817634.1|DSER
OG0007842	LOC4800456|XP_033237571.1|DPSE	LOC110186943|XP_020811935.1|DSER
OG0007843	LOC4800457|XP_001357729.2|DPSE	LOC110186342|XP_020811149.1|DSER
OG0007844	LOC6898647|XP_033234010.1|DPSE	LOC110191700|XP_020818275.1|DSER
OG0007845	LOC4801263|XP_015037118.2|DPSE	LOC110184349|XP_020808506.1|DSER
OG0007846	LOC6901184|XP_002133885.2|DPSE	LOC110187061|XP_020812106.1|DSER
OG0007847	LOC4801768|XP_001358809.1|DPSE	LOC110191076|XP_020817470.1|DSER
OG0007848	LOC6897334|XP_002137487.1|DPSE	LOC110191165|XP_020817584.1|DSER
OG0007849	LOC6897241|XP_002137412.1|DPSE	LOC110191885|XP_020818529.1|DSER
OG0007850	LOC4801515|XP_001358594.3|DPSE	LOC110191884|XP_020818527.1|DSER
OG0007851	LOC6897075|XP_002137259.1|DPSE	LOC110186510|XP_020811366.1|DSER
OG0007852	LOC4800817|XP_001358023.4|DPSE	LOC110191407|XP_020817924.1|DSER
OG0007853	LOC6896836|XP_002137039.2|DPSE	LOC110184630|XP_020808889.1|DSER
OG0007854	LOC4801784|XP_001358821.1|DPSE	LOC110189459|XP_020815197.1|DSER
OG0007855	LOC4800770|XP_001357985.4|DPSE	LOC110188673|XP_020814130.1|DSER
OG0007856	LOC4801774|XP_033232487.1|DPSE	LOC110191166|XP_020817585.1|DSER
OG0007857	LOC4800575|XP_033241698.1|DPSE	LOC110184779|XP_020809081.1|DSER
OG0007858	LOC4817065|XP_015036038.2|DPSE	LOC110176837|XP_020798950.1|DSER
OG0007859	LOC4815093|XP_001354923.2|DPSE	LOC110190586|XP_020816838.1|DSER
OG0007860	LOC4802111|XP_033235978.1|DPSE	LOC110186503|XP_020811357.1|DSER
OG0007861	LOC6903806|XP_033236221.1|DPSE	LOC110189042|XP_020814669.1|DSER
OG0007862	LOC117184683|XP_033239189.1|DPSE, LOC117185014|XP_033240333.1|DPSE	LOC110186843|XP_020811790.1|DSER
OG0007863	LOC4817707|XP_001357086.1|DPSE	LOC110184901|XP_020809206.1|DSER
OG0007864	LOC4801802|XP_033232564.1|DPSE	LOC110186694|XP_020811621.1|DSER
OG0007865	LOC4812561|XP_001352776.1|DPSE	LOC110179022|XP_020802026.1|DSER
OG0007866	LOC4801049|XP_001358212.3|DPSE	LOC110187636|XP_020812703.1|DSER
OG0007867	LOC4800616|XP_003736275.1|DPSE	LOC110188520|XP_020813919.1|DSER
OG0007868	LOC4801376|XP_001358480.2|DPSE	LOC110191260|XP_020817710.1|DSER
OG0007869	LOC4814942|XP_033240957.1|DPSE	LOC110182074|XP_020805717.1|DSER
OG0007870	LOC4812944|XP_001354020.2|DPSE	LOC110178584|XP_020801421.1|DSER
OG0007871	LOC4814790|XP_001355194.4|DPSE	LOC110187037|XP_020812060.1|DSER
OG0007872	LOC4812286|XP_033240557.1|DPSE	LOC110187031|XP_020812057.1|DSER
OG0007873	LOC6900082|XP_002135440.1|DPSE	LOC110190467|XP_020816635.1|DSER
OG0007874	LOC4814969|XP_001355132.3|DPSE	LOC110183511|XP_020807456.1|DSER
OG0007875	LOC4805331|XP_004444450.3|DPSE	LOC110189220|XP_020814853.1|DSER
OG0007876	LOC6901456|XP_033240955.1|DPSE	LOC110181875|XP_020805460.1|DSER
OG0007877	LOC4815459|XP_033239812.1|DPSE	LOC110187043|XP_020812068.1|DSER
OG0007878	LOC4804425|XP_015039943.1|DPSE	LOC110182866|XP_020806668.1|DSER
OG0007879	LOC4813295|XP_033238307.1|DPSE	LOC110185188|XP_020809568.1|DSER
OG0007880	LOC4814435|XP_001354510.2|DPSE	LOC110183067|XP_020806912.1|DSER
OG0007881	LOC4812087|XP_033239018.1|DPSE	LOC110183654|XP_020807637.1|DSER
OG0007882	LOC4812523|XP_001352420.1|DPSE	LOC110183671|XP_020807664.1|DSER
OG0007883	LOC6899934|XP_015043553.1|DPSE	LOC110183663|XP_020807649.1|DSER
OG0007884	LOC6900159|XP_002135498.3|DPSE	LOC110190212|XP_020816226.1|DSER
OG0007885	LOC4805330|XP_001361748.3|DPSE	LOC110189221|XP_020814858.1|DSER
OG0007886	LOC4817826|XP_015035385.2|DPSE	LOC110185105|XP_020809453.1|DSER
OG0007887	LOC6899933|XP_002135301.1|DPSE	LOC110183670|XP_020807663.1|DSER
OG0007888	LOC4813146|XP_001353437.1|DPSE	LOC110185272|XP_020809677.1|DSER
OG0007889	LOC4813992|XP_001354189.1|DPSE	LOC110190705|XP_020816983.1|DSER
OG0007890	LOC4814128|XP_015042414.1|DPSE	LOC110185166|XP_020809531.1|DSER
OG0007891	LOC4800950|XP_001358133.3|DPSE	LOC110191721|XP_020818297.1|DSER
OG0007892	LOC4804847|XP_001361341.2|DPSE	LOC110189485|XP_020815230.1|DSER
OG0007893	LOC4804469|XP_001361027.3|DPSE	LOC110181103|XP_020804433.1|DSER
OG0007894	LOC6900909|XP_033241315.1|DPSE	LOC110190525|XP_020816721.1|DSER
OG0007895	LOC4812633|XP_001352510.4|DPSE	LOC110178763|XP_020801660.1|DSER
OG0007896	LOC4812489|XP_001352757.2|DPSE	LOC110178595|XP_020801440.1|DSER
OG0007897	LOC4813647|XP_001353393.2|DPSE	LOC110190520|XP_020816713.1|DSER
OG0007898	LOC4813623|XP_001354045.3|DPSE	LOC110188829|XP_020814378.1|DSER
OG0007899	LOC6900502|XP_033237390.1|DPSE	LOC110185267|XP_020809673.1|DSER
OG0007900	LOC6898161|XP_015039213.1|DPSE	LOC110189250|XP_020814914.1|DSER
OG0007901	LOC4812715|XP_001353094.3|DPSE	LOC110190411|XP_020816535.1|DSER
OG0007902	LOC4815422|XP_001355611.2|DPSE	LOC110181495|XP_020804921.1|DSER
OG0007903	LOC4811987|XP_001352530.3|DPSE	LOC110190812|XP_020817121.1|DSER
OG0007904	LOC4813075|XP_001353226.3|DPSE	LOC110189960|XP_020815907.1|DSER
OG0007905	LOC4817102|XP_001356875.3|DPSE	LOC110176808|XP_020798906.1|DSER
OG0007906	LOC6900666|XP_002135032.2|DPSE	LOC110176174|XP_020798074.1|DSER
OG0007907	LOC6900990|XP_002134686.1|DPSE	LOC110189104|XP_020814740.1|DSER
OG0007908	LOC4814142|XP_001354279.3|DPSE	LOC110189105|XP_020814741.1|DSER
OG0007909	LOC4815074|XP_001354536.4|DPSE	LOC110181757|XP_020805279.1|DSER
OG0007910	LOC4812352|XP_001352923.3|DPSE	LOC110185287|XP_020809695.1|DSER
OG0007911	LOC4811977|XP_001352418.1|DPSE	LOC110185171|XP_020809547.1|DSER
OG0007912	LOC4812302|XP_001352414.2|DPSE	LOC110177577|XP_020800015.1|DSER
OG0007913	LOC4812014|XP_001352417.2|DPSE	LOC110185172|XP_020809549.1|DSER
OG0007914	LOC4812779|XP_015042708.2|DPSE	LOC110179004|XP_020801997.1|DSER
OG0007915	LOC4812676|XP_001353060.2|DPSE	LOC110183576|XP_020807547.1|DSER
OG0007916	LOC4818054|XP_001357214.3|DPSE	LOC110183090|XP_020806942.1|DSER
OG0007917	LOC6898510|XP_002138551.1|DPSE	LOC110176962|XP_020799127.1|DSER
OG0007918	LOC4803447|XP_001360169.3|DPSE	LOC110189610|XP_020815406.1|DSER
OG0007919	LOC4804858|XP_001361350.3|DPSE	LOC110177049|XP_020799224.1|DSER
OG0007920	LOC4805290|XP_001361712.4|DPSE	LOC110189520|XP_020815305.1|DSER
OG0007921	LOC4805020|XP_001361490.2|DPSE	LOC110179347|XP_020802517.1|DSER
OG0007922	LOC4802599|XP_033232294.1|DPSE	LOC110176627|XP_020798711.1|DSER
OG0007923	LOC4814696|XP_033237355.1|DPSE	LOC110181520|XP_020804952.1|DSER
OG0007924	LOC4804765|XP_015040189.1|DPSE	LOC110179259|XP_020802376.1|DSER
OG0007926	LOC4805660|XP_001362022.1|DPSE	LOC110178523|XP_020801336.1|DSER
OG0007927	LOC4818041|XP_033235193.1|DPSE	LOC110185671|XP_020810291.1|DSER
OG0007928	LOC4816103|XP_015036953.2|DPSE	LOC110183886|XP_020807890.1|DSER
OG0007929	LOC4816114|XP_001355767.3|DPSE	LOC110185911|XP_020810583.1|DSER
OG0007930	LOC6898564|XP_002138584.2|DPSE	LOC110180240|XP_020803556.1|DSER
OG0007931	LOC4816232|XP_001355853.2|DPSE	LOC110185623|XP_020810233.1|DSER
OG0007932	LOC4815128|XP_033239281.1|DPSE	LOC110184585|XP_020808830.1|DSER
OG0007934	LOC6903324|XP_002132205.1|DPSE	LOC110190863|XP_020817171.1|DSER
OG0007935	LOC4816743|XP_001356142.3|DPSE	LOC110185557|XP_020810133.1|DSER
OG0007936	LOC6903648|XP_033235779.1|DPSE	LOC110183363|XP_020807284.1|DSER
OG0007937	LOC6902986|XP_002132708.1|DPSE	LOC110176970|XP_020799136.1|DSER
OG0007938	LOC6898813|XP_002138787.2|DPSE	LOC110183427|XP_020807368.1|DSER
OG0007939	LOC4817472|XP_001356490.4|DPSE	LOC110187559|XP_020812607.1|DSER
OG0007940	LOC6902849|XP_015035870.2|DPSE	LOC110187603|XP_020812654.1|DSER
OG0007941	LOC4811771|XP_001352340.3|DPSE	LOC110177722|XP_020800265.1|DSER
OG0007942	LOC6899788|XP_033240620.1|DPSE	LOC110179576|XP_020802825.1|DSER
OG0007943	LOC4816199|XP_001355757.4|DPSE	LOC110185894|XP_020810564.1|DSER
OG0007944	LOC4812063|XP_001352416.3|DPSE	LOC110177575|XP_020800012.1|DSER
OG0007945	LOC4816723|XP_001356043.3|DPSE	LOC110183304|XP_020807202.1|DSER
OG0007946	LOC4803517|XP_001360230.4|DPSE	LOC110191489|XP_020818013.1|DSER
OG0007947	LOC4816222|XP_001355753.3|DPSE	LOC110185685|XP_020810311.1|DSER
OG0007948	LOC4816733|XP_001356167.4|DPSE	LOC110185949|XP_020810625.1|DSER
OG0007949	LOC4815054|XP_001355141.3|DPSE	LOC110183525|XP_020807477.1|DSER
OG0007950	LOC4817448|XP_033236253.1|DPSE	LOC110187283|XP_020812331.1|DSER
OG0007951	LOC4816682|XP_001355959.1|DPSE	LOC110182368|XP_020806068.1|DSER
OG0007952	LOC4817687|XP_001357072.3|DPSE	LOC110179170|XP_020802228.1|DSER
OG0007953	LOC4816235|XP_001355856.3|DPSE	LOC110185878|XP_020810549.1|DSER, LOC110183439|XP_020807381.1|DSER
OG0007954	LOC4817987|XP_001357410.2|DPSE	LOC110185965|XP_020810642.1|DSER
OG0007955	LOC6902771|XP_033235200.1|DPSE	LOC110183205|XP_020807077.1|DSER
OG0007956	LOC4816206|XP_001355745.2|DPSE	LOC110181323|XP_020804700.1|DSER
OG0007957	LOC6903316|XP_015035696.2|DPSE	LOC110183385|XP_020807310.1|DSER
OG0007958	LOC4814498|XP_001354822.2|DPSE	LOC110180627|XP_020803972.1|DSER
OG0007959	LOC4817200|XP_001356587.3|DPSE	LOC110178193|XP_020800886.1|DSER
OG0007960	LOC4817773|XP_001357165.3|DPSE	LOC110183314|XP_020807217.1|DSER
OG0007961	LOC4802415|XP_033241774.1|DPSE	LOC110191943|XP_020818622.1|DSER
OG0007962	LOC4814717|XP_015041837.1|DPSE	LOC110179510|XP_020802746.1|DSER
OG0007963	LOC4816350|XP_001356139.1|DPSE	LOC110185608|XP_020810212.1|DSER
OG0007964	LOC4817829|XP_001357296.3|DPSE	LOC110181463|XP_020804870.1|DSER
OG0007965	LOC4817865|XP_015035236.2|DPSE	LOC110185613|XP_020810219.1|DSER
OG0007966	LOC4817508|XP_001356926.1|DPSE	LOC110181153|XP_020804486.1|DSER
OG0007967	LOC4818199|XP_001357510.4|DPSE	LOC110187463|XP_020812510.1|DSER
OG0007968	LOC4817644|XP_015036393.1|DPSE	LOC110179929|XP_020803186.1|DSER
OG0007969	LOC26534315|XP_033236573.1|DPSE	LOC110183361|XP_020807282.1|DSER
OG0007970	LOC4805557|XP_001361942.1|DPSE	LOC110177700|XP_020800188.1|DSER
OG0007971	LOC4814628|XP_001354881.2|DPSE	LOC110182018|XP_020805608.1|DSER
OG0007972	LOC4804277|XP_001360858.1|DPSE	LOC110178329|XP_020801098.1|DSER
OG0007973	LOC4816833|XP_015036135.2|DPSE	LOC110183962|XP_020807977.1|DSER
OG0007974	LOC26533336|XP_015041337.2|DPSE	LOC110183521|XP_020807468.1|DSER
OG0007975	LOC4802052|XP_001359045.3|DPSE	LOC110188037|XP_020813239.1|DSER
OG0007976	LOC4814218|XP_001354317.3|DPSE	LOC110181500|XP_020804929.1|DSER
OG0007977	LOC4816654|XP_001355924.2|DPSE	LOC110176844|XP_020798964.1|DSER
OG0007978	LOC4817158|XP_001356724.1|DPSE	LOC110182317|XP_020806006.1|DSER
OG0007979	LOC4816604|XP_033236929.1|DPSE	LOC110185842|XP_020810509.1|DSER
OG0007980	LOC4816687|XP_001356036.1|DPSE	LOC110176840|XP_020798955.1|DSER
OG0007981	LOC4815659|XP_001355688.2|DPSE	LOC110187094|XP_020812158.1|DSER
OG0007982	LOC26533298|XP_033236339.1|DPSE	LOC110183483|XP_020807420.1|DSER
OG0007983	LOC4817342|XP_001356658.3|DPSE	LOC110178153|XP_020800841.1|DSER
OG0007984	LOC4817913|XP_015035358.2|DPSE	LOC110185673|XP_020810295.1|DSER
OG0007985	LOC117184109|XP_033236204.1|DPSE	LOC110188775|XP_020814275.1|DSER
OG0007986	LOC4817256|XP_001356554.3|DPSE	LOC110184829|XP_020809133.1|DSER
OG0007987	LOC4816290|XP_001355999.3|DPSE	LOC110182321|XP_020806010.1|DSER
OG0007988	LOC4816409|XP_033236186.1|DPSE	LOC110185755|XP_020810413.1|DSER
OG0007989	LOC4817762|XP_015035687.1|DPSE	LOC110183348|XP_020807261.1|DSER
OG0007991	LOC4817474|XP_015036093.2|DPSE	LOC110178211|XP_020800910.1|DSER
OG0007992	LOC26533575|XP_015035318.1|DPSE	LOC110183877|XP_020807889.1|DSER
OG0007993	LOC4801123|XP_001358267.3|DPSE	LOC110186783|XP_020811715.1|DSER
OG0007994	LOC4816979|XP_001356329.2|DPSE	LOC110183215|XP_020807089.1|DSER
OG0007995	LOC4817940|XP_001357312.3|DPSE	LOC110185973|XP_020810654.1|DSER
OG0007996	LOC4815373|XP_033239685.1|DPSE	LOC110181947|XP_020805542.1|DSER
OG0007997	LOC4813767|XP_001353491.2|DPSE	LOC110185207|XP_020809591.1|DSER
OG0007998	LOC4816927|XP_001356890.4|DPSE	LOC110176890|XP_020799034.1|DSER
OG0007999	LOC4816497|XP_015036680.1|DPSE	LOC110183430|XP_020807370.1|DSER
OG0008000	LOC4816498|XP_001356063.3|DPSE	LOC110183404|XP_020807338.1|DSER
OG0008001	LOC4816499|XP_001355884.1|DPSE	LOC110183916|XP_020807919.1|DSER
OG0008002	LOC4817178|XP_001356441.1|DPSE	LOC110187564|XP_020812612.1|DSER
OG0008003	LOC4816571|XP_001355886.3|DPSE	LOC110183924|XP_020807945.1|DSER
OG0008004	LOC4815124|XP_033238341.1|DPSE	LOC110183502|XP_020807447.1|DSER
OG0008005	LOC6901478|XP_033241416.1|DPSE	LOC110182119|XP_020805787.1|DSER
OG0008006	LOC4815304|XP_001354572.3|DPSE	LOC110191978|XP_020818663.1|DSER
OG0008007	LOC4815358|XP_001354672.3|DPSE	LOC110181755|XP_020805277.1|DSER
OG0008008	LOC6900516|XP_002134904.2|DPSE	LOC110185212|XP_020809601.1|DSER
OG0008009	LOC4815355|XP_001354507.4|DPSE	LOC110181687|XP_020805188.1|DSER
OG0008010	LOC6901730|XP_033239676.1|DPSE	LOC110184248|XP_020808364.1|DSER
OG0008011	LOC4804212|XP_001360807.2|DPSE	LOC110179679|XP_020802953.1|DSER
OG0008012	LOC6898686|XP_033234100.1|DPSE	LOC110189314|XP_020815014.1|DSER
OG0008013	LOC6898713|XP_002138709.3|DPSE	LOC110191709|XP_020818286.1|DSER
OG0008014	LOC6897558|XP_002137703.3|DPSE	LOC110187711|XP_020812805.1|DSER
OG0008015	LOC4813297|XP_001353930.4|DPSE	LOC110190243|XP_020816266.1|DSER
OG0008016	LOC4813357|XP_001353931.2|DPSE	LOC110190246|XP_020816268.1|DSER
OG0008017	LOC4814427|XP_001354436.3|DPSE	LOC110181568|XP_020805017.1|DSER
OG0008018	LOC4815526|XP_001355443.3|DPSE	LOC110182486|XP_020806193.1|DSER
OG0008019	LOC4815182|XP_001354575.3|DPSE	LOC110176022|XP_020797892.1|DSER
OG0008020	LOC4803067|XP_001359867.4|DPSE	LOC110187788|XP_020812919.1|DSER
OG0008021	LOC4814904|XP_001354663.4|DPSE	LOC110184348|XP_020808503.1|DSER
OG0008022	LOC4801137|XP_003736406.3|DPSE	LOC110186759|XP_020811680.1|DSER
OG0008023	LOC6902192|XP_002133719.2|DPSE	LOC110179517|XP_020802753.1|DSER
OG0008024	LOC4815576|XP_001355454.3|DPSE	LOC110179529|XP_020802768.1|DSER
OG0008025	LOC4816092|XP_001355441.2|DPSE	LOC110182455|XP_020806148.1|DSER
OG0008026	LOC4814730|XP_001354882.2|DPSE	LOC110181822|XP_020805379.1|DSER
OG0008027	LOC6901801|XP_002134469.2|DPSE	LOC110184313|XP_020808460.1|DSER
OG0008028	LOC4802241|XP_001359202.1|DPSE	LOC110188116|XP_020813349.1|DSER
OG0008029	LOC4802169|XP_001359142.2|DPSE	LOC110186139|XP_020810848.1|DSER
OG0008030	LOC4802525|XP_001359430.2|DPSE	LOC110187747|XP_020812864.1|DSER
OG0008031	LOC4816737|XP_001356153.1|DPSE	LOC110185731|XP_020810375.1|DSER
OG0008032	LOC4801117|XP_001358264.3|DPSE	LOC110186996|XP_020812015.1|DSER
OG0008033	LOC4802377|XP_033239225.1|DPSE	LOC110186512|XP_020811368.1|DSER
OG0008034	LOC4802597|XP_015037937.2|DPSE	LOC110176576|XP_020798647.1|DSER
OG0008035	LOC4814445|XP_001354819.3|DPSE	LOC110176114|XP_020798010.1|DSER
OG0008036	LOC4803045|XP_001359846.3|DPSE	LOC110186432|XP_020811274.1|DSER
OG0008037	LOC6897901|XP_033232388.1|DPSE	LOC110186787|XP_020811724.1|DSER
OG0008038	LOC4815692|XP_001355642.3|DPSE	LOC110180541|XP_020803890.1|DSER
OG0008039	LOC6896787|XP_033237425.1|DPSE	LOC110177258|XP_020799568.1|DSER
OG0008040	LOC4801979|XP_001358991.4|DPSE	LOC110186260|XP_020811026.1|DSER
OG0008041	LOC4814518|XP_001355076.3|DPSE	LOC110181865|XP_020805444.1|DSER
