Orthogroup	DPSE.longest_only	DHYD.longest_only
OG0009273	LOC4817476|XP_001356705.2|DPSE	LOC111601757|XP_023174268.1|DHYD
OG0009274	LOC4811963|XP_015043793.2|DPSE	LOC111597382|XP_023167808.2|DHYD
OG0009275	LOC4815399|XP_001354496.4|DPSE	LOC111598105|XP_023168924.2|DHYD
OG0009276	LOC4803357|XP_001360109.2|DPSE	LOC111600894|XP_023173002.2|DHYD
OG0009277	LOC4815454|XP_001355467.3|DPSE	LOC111601882|XP_023174492.2|DHYD
OG0009278	LOC6902086|XP_002133617.3|DPSE	LOC111601834|XP_023174431.2|DHYD
OG0009279	LOC6902347|XP_002133293.2|DPSE	LOC111597756|XP_023168379.2|DHYD
OG0009280	LOC4815746|XP_033237846.1|DPSE	LOC111601821|XP_023174410.2|DHYD
OG0009281	LOC4815985|XP_001355545.2|DPSE	LOC111604050|XP_023177675.2|DHYD
OG0009282	LOC4817960|XP_001357466.3|DPSE	LOC111602514|XP_023175365.1|DHYD
OG0009284	LOC4813549|XP_001353484.2|DPSE	LOC111592342|XP_023160239.2|DHYD
OG0009285	LOC4811805|XP_001352369.3|DPSE	LOC111594131|XP_023163058.2|DHYD
OG0009286	LOC4813244|XP_001353831.3|DPSE	LOC111600490|XP_023172385.1|DHYD
OG0009287	LOC4814031|XP_001354180.2|DPSE	LOC111601023|XP_023173198.2|DHYD
OG0009288	LOC4814993|XP_001354851.3|DPSE	LOC111597258|XP_023167630.2|DHYD
OG0009289	LOC26533860|XP_033237214.1|DPSE	LOC111595883|XP_023165578.2|DHYD
OG0009290	LOC4804736|XP_033233473.1|DPSE	LOC111605258|XP_023179464.2|DHYD
OG0009291	LOC117184341|XP_033237179.1|DPSE	LOC111595882|XP_023165576.1|DHYD
OG0009292	LOC4815384|XP_001354765.3|DPSE	LOC111595004|XP_023164271.2|DHYD
OG0009293	LOC4815171|XP_015041656.2|DPSE	LOC111594988|XP_023164256.1|DHYD
OG0009294	LOC4805686|XP_001362045.4|DPSE	LOC111594924|XP_023164189.2|DHYD
OG0009295	LOC6902257|XP_015041340.2|DPSE	LOC111596724|XP_030079424.1|DHYD
OG0009296	LOC4802222|XP_001359187.3|DPSE	LOC111602974|XP_023176131.1|DHYD
OG0009297	LOC4802219|XP_033241552.1|DPSE	LOC111602965|XP_023176112.2|DHYD
OG0009298	LOC4802619|XP_001359505.2|DPSE	LOC111604567|XP_023178436.1|DHYD
OG0009299	LOC4803076|XP_001359875.4|DPSE	LOC111602044|XP_023174723.1|DHYD
OG0009300	LOC6897909|XP_002138011.2|DPSE	LOC111602075|XP_023174770.2|DHYD
OG0009301	LOC4802418|XP_001359340.3|DPSE	LOC111602669|XP_030080822.1|DHYD
OG0009302	LOC4802975|XP_001359785.3|DPSE	LOC111602752|XP_023175772.2|DHYD
OG0009303	LOC6897734|XP_002137840.3|DPSE	LOC111599607|XP_023171063.1|DHYD
OG0009304	LOC4803081|XP_001359880.3|DPSE	LOC111596697|XP_023166783.1|DHYD
OG0009305	LOC4802554|XP_001359452.3|DPSE	LOC111598618|XP_023169720.2|DHYD
OG0009306	LOC4814495|XP_015041464.1|DPSE	LOC111604681|XP_023178617.2|DHYD
OG0009307	LOC4803120|XP_015038299.2|DPSE	LOC111600246|XP_023172053.2|DHYD
OG0009308	LOC4802296|XP_001359241.3|DPSE	LOC111599548|XP_023170980.1|DHYD
OG0009309	LOC6897607|XP_002137752.2|DPSE	LOC111603461|XP_023176817.2|DHYD
OG0009310	LOC4803165|XP_001359951.2|DPSE	LOC111601309|XP_023173598.1|DHYD
OG0009311	LOC4802820|XP_003736832.1|DPSE	LOC111604572|XP_023178442.2|DHYD
OG0009312	LOC4802556|XP_001359454.3|DPSE	LOC111598630|XP_023169739.1|DHYD
OG0009313	LOC4802561|XP_003736762.1|DPSE	LOC111602978|XP_023176136.1|DHYD
OG0009314	LOC4802893|XP_033232463.1|DPSE	LOC111604621|XP_023178516.2|DHYD
OG0009315	LOC4802726|XP_001359590.2|DPSE	LOC111593615|XP_023162251.2|DHYD
OG0009316	LOC6897887|XP_002137989.2|DPSE	LOC111603647|XP_023177094.2|DHYD
OG0009317	LOC4801185|XP_015037068.2|DPSE	LOC111599580|XP_030080796.1|DHYD
OG0009318	LOC4802812|XP_001359655.2|DPSE	LOC111600294|XP_023172116.2|DHYD
OG0009319	LOC4802321|XP_001359261.1|DPSE	LOC111603024|XP_023176222.1|DHYD
OG0009320	LOC4802211|XP_001359179.1|DPSE	LOC111595174|XP_023164522.2|DHYD
OG0009321	LOC4802204|XP_001359172.1|DPSE	LOC111595177|XP_023164525.2|DHYD
OG0009322	LOC4802392|XP_001359319.3|DPSE	LOC111599590|XP_023171036.2|DHYD, LOC115483782|XP_030081896.1|DHYD
OG0009323	LOC4802290|XP_001359236.3|DPSE	LOC111599599|XP_023171052.2|DHYD
OG0009324	LOC6897423|XP_002137575.1|DPSE	LOC111604966|XP_023179013.1|DHYD
OG0009325	LOC4802090|XP_001359077.2|DPSE	LOC111602440|XP_030081588.1|DHYD
OG0009326	LOC4801724|XP_001358769.2|DPSE	LOC111597192|XP_023167534.1|DHYD
OG0009327	LOC4800235|XP_001357629.2|DPSE	LOC111596414|XP_023166394.1|DHYD
OG0009328	LOC4800276|XP_001357616.2|DPSE	LOC111597862|XP_023168554.1|DHYD
OG0009329	LOC6897256|XP_033233137.1|DPSE	LOC111602837|XP_023175921.2|DHYD
OG0009330	LOC4801298|XP_001358417.3|DPSE	LOC111594413|XP_023163465.1|DHYD
OG0009331	LOC4801829|XP_001358862.2|DPSE	LOC111604232|XP_023177977.2|DHYD
OG0009332	LOC4801408|XP_001358508.2|DPSE	LOC111594590|XP_023163718.1|DHYD
OG0009333	LOC4800955|XP_001358137.2|DPSE	LOC111605456|XP_023179743.2|DHYD
OG0009334	LOC4800318|XP_001357590.3|DPSE	LOC111602024|XP_023174692.2|DHYD
OG0009335	LOC4801819|XP_001358852.3|DPSE	LOC111602775|XP_023175808.1|DHYD
OG0009336	LOC4800728|XP_001357948.3|DPSE	LOC111597158|XP_023167482.1|DHYD
OG0009337	LOC6901991|XP_033239575.1|DPSE	LOC111598825|XP_030079333.1|DHYD
OG0009338	LOC4802761|XP_001359622.3|DPSE	LOC111602605|XP_023175533.1|DHYD
OG0009339	LOC4802764|XP_001359625.3|DPSE	LOC111602631|XP_030081689.1|DHYD
OG0009340	LOC4801989|XP_001359000.3|DPSE	LOC111605578|XP_023179950.2|DHYD
OG0009341	LOC4801853|XP_001358884.2|DPSE	LOC111595981|XP_023165734.2|DHYD
OG0009342	LOC4800876|XP_001358073.2|DPSE	LOC111596078|XP_023165907.2|DHYD
OG0009343	LOC4800875|XP_001358072.3|DPSE	LOC111595421|XP_023164930.2|DHYD
OG0009344	LOC4800967|XP_001358149.3|DPSE	LOC111596427|XP_030078657.1|DHYD
OG0009345	LOC4800656|XP_001357889.3|DPSE	LOC111603512|XP_023176896.2|DHYD
OG0009346	LOC4801175|XP_001358310.4|DPSE	LOC111599545|XP_023170972.2|DHYD
OG0009347	LOC5687544|XP_001358433.2|DPSE	LOC111595922|XP_023165647.2|DHYD
OG0009348	LOC6897329|XP_002137481.3|DPSE	LOC111598360|XP_023169341.1|DHYD
OG0009350	LOC4800306|XP_001357600.3|DPSE	LOC111602006|XP_023174661.2|DHYD
OG0009351	LOC4800295|XP_001357604.4|DPSE	LOC111602013|XP_023174675.2|DHYD
OG0009352	LOC4801910|XP_001358929.2|DPSE	LOC111594570|XP_023163695.2|DHYD
OG0009353	LOC4801678|XP_015037353.2|DPSE	LOC111603612|XP_030080718.1|DHYD
OG0009354	LOC4816957|XP_001356775.2|DPSE	LOC111596126|XP_023165964.1|DHYD
OG0009355	LOC4817423|XP_001356562.3|DPSE	LOC111595809|XP_023165469.2|DHYD
OG0009356	LOC4817381|XP_001356771.1|DPSE	LOC111596132|XP_023165973.1|DHYD
OG0009357	LOC6903069|XP_002132788.1|DPSE	LOC111603767|XP_023177269.1|DHYD
OG0009358	LOC4817253|XP_001356692.2|DPSE	LOC111601404|XP_023173726.1|DHYD
OG0009359	LOC4817186|XP_001356693.3|DPSE	LOC111601397|XP_023173712.2|DHYD
OG0009360	LOC6903110|XP_015036282.2|DPSE	LOC111595782|XP_023165434.2|DHYD
OG0009361	LOC6903109|XP_002132819.2|DPSE	LOC111595769|XP_023165419.2|DHYD
OG0009362	LOC6903108|XP_002132818.2|DPSE	LOC111595771|XP_023165421.2|DHYD
OG0009363	LOC6902512|XP_002133054.1|DPSE	LOC111601866|XP_023174475.1|DHYD
OG0009364	LOC4816392|XP_001355972.4|DPSE	LOC111599360|XP_023170760.2|DHYD
OG0009365	LOC4817135|XP_015036126.2|DPSE	LOC111605472|XP_023179759.2|DHYD
OG0009366	LOC4817167|XP_001356501.3|DPSE	LOC111599477|XP_023170915.2|DHYD
OG0009367	LOC6903496|XP_002132375.3|DPSE	LOC111599389|XP_023170793.1|DHYD
OG0009368	LOC4817389|XP_003736144.2|DPSE	LOC111596122|XP_023165959.1|DHYD
OG0009369	LOC4818114|XP_001357462.3|DPSE	LOC111602531|XP_023175424.1|DHYD
OG0009370	LOC6903079|XP_002132797.2|DPSE	LOC111596115|XP_023165948.2|DHYD
OG0009371	LOC4817216|XP_001356845.3|DPSE	LOC111596113|XP_023165946.2|DHYD
OG0009372	LOC4817849|XP_001357457.3|DPSE	LOC111601965|XP_023174607.2|DHYD
OG0009373	LOC4817656|XP_001357048.3|DPSE	LOC111594206|XP_023163172.2|DHYD
OG0009374	LOC6903277|XP_002132976.3|DPSE	LOC111601140|XP_023173376.2|DHYD
OG0009376	LOC4817024|XP_001356823.4|DPSE	LOC111604009|XP_023177634.1|DHYD
OG0009377	LOC4818172|XP_001357384.1|DPSE	LOC111594088|XP_023163003.2|DHYD
OG0009378	LOC4817082|XP_001356374.3|DPSE	LOC111603897|XP_023177483.2|DHYD
OG0009379	LOC4817841|XP_001357228.2|DPSE	LOC111602286|XP_023175055.2|DHYD, LOC111602315|XP_023175086.2|DHYD
OG0009380	LOC4811667|XP_001352256.4|DPSE	LOC111597789|XP_023168432.1|DHYD
OG0009381	LOC4817903|XP_001357222.4|DPSE	LOC111596310|XP_023166239.2|DHYD
OG0009382	LOC4817814|XP_033235281.1|DPSE	LOC111593160|XP_030079165.1|DHYD
OG0009383	LOC4816239|XP_001355859.3|DPSE	LOC111602357|XP_023175134.2|DHYD
OG0009384	LOC4816416|XP_001356211.2|DPSE	LOC111600382|XP_030081052.1|DHYD
OG0009385	LOC4816396|XP_001356215.3|DPSE	LOC111600432|XP_023172293.2|DHYD
OG0009386	LOC6902711|XP_002133225.1|DPSE	LOC111600408|XP_023172257.1|DHYD
OG0009387	LOC4804061|XP_001360682.3|DPSE	LOC111592418|XP_023160362.2|DHYD
OG0009388	LOC4804057|XP_001360678.2|DPSE	LOC111592410|XP_023160353.2|DHYD
OG0009389	LOC4804485|XP_001361041.1|DPSE	LOC111603816|XP_023177342.2|DHYD
OG0009390	LOC4804409|XP_001360978.2|DPSE	LOC111602092|XP_023174794.2|DHYD
OG0009391	LOC4816771|XP_001355983.2|DPSE	LOC111596062|XP_023165879.2|DHYD
OG0009392	LOC4803458|XP_015039090.1|DPSE	LOC111593978|XP_023162839.2|DHYD
OG0009393	LOC4802504|XP_001359413.5|DPSE	LOC111600137|XP_030081249.1|DHYD
OG0009394	LOC4803946|XP_001360585.3|DPSE	LOC111600587|XP_023172545.1|DHYD
OG0009395	LOC4803844|XP_033233949.1|DPSE	LOC111600156|XP_030080938.1|DHYD
OG0009396	LOC4805094|XP_001361555.2|DPSE	LOC111604615|XP_023178497.2|DHYD
OG0009397	LOC6898235|XP_002138301.1|DPSE	LOC111604149|XP_023177841.2|DHYD
OG0009398	LOC4803953|XP_001360591.3|DPSE	LOC111593822|XP_023162621.1|DHYD
OG0009399	LOC4805647|XP_001362014.2|DPSE	LOC111599956|XP_030079784.1|DHYD
OG0009400	LOC4804565|XP_001361106.2|DPSE	LOC111597698|XP_023168301.1|DHYD
OG0009401	LOC4817288|XP_001356790.1|DPSE	LOC111592617|XP_023160720.1|DHYD
OG0009402	LOC4802455|XP_001359372.3|DPSE	LOC111603434|XP_023176787.1|DHYD
OG0009403	LOC6898253|XP_002138319.1|DPSE	LOC111600721|XP_023172762.1|DHYD
OG0009404	LOC6898095|XP_033233931.1|DPSE	LOC111599937|XP_023171554.2|DHYD
OG0009405	LOC4804566|XP_033233471.1|DPSE	LOC111597732|XP_023168345.2|DHYD
OG0009406	LOC4804522|XP_001361072.2|DPSE	LOC111605256|XP_023179461.2|DHYD
OG0009407	LOC6898511|XP_002138552.2|DPSE	LOC111599923|XP_023171533.1|DHYD
OG0009408	LOC4803557|XP_001360264.1|DPSE	LOC111605382|XP_023179639.2|DHYD
OG0009409	LOC4804273|XP_001360855.3|DPSE	LOC111597896|XP_030081374.1|DHYD
OG0009410	LOC6898629|XP_002138634.2|DPSE	LOC111605255|XP_023179460.2|DHYD
OG0009411	LOC4805192|XP_004444417.2|DPSE	LOC111605150|XP_023179304.2|DHYD
OG0009412	LOC4804872|XP_004444329.2|DPSE	LOC111600719|XP_023172744.1|DHYD
OG0009413	LOC4803466|XP_001360184.2|DPSE	LOC111593915|XP_023162756.2|DHYD
OG0009414	LOC4803470|XP_001360188.1|DPSE	LOC111593888|XP_023162723.2|DHYD
OG0009415	LOC4803484|XP_033234472.1|DPSE	LOC111593956|XP_023162815.2|DHYD
OG0009416	LOC4803825|XP_001360480.4|DPSE	LOC111600705|XP_023172730.2|DHYD
OG0009417	LOC117183518|XP_033233397.1|DPSE	LOC111600752|XP_023172798.1|DHYD
OG0009418	LOC4803828|XP_033233393.1|DPSE	LOC111600656|XP_023172648.2|DHYD
OG0009419	LOC6898257|XP_002138323.1|DPSE	LOC111600685|XP_023172707.2|DHYD
OG0009420	LOC4803830|XP_015039374.2|DPSE	LOC111600683|XP_023172705.1|DHYD
OG0009421	LOC4805390|XP_001361799.4|DPSE	LOC111595435|XP_023164927.2|DHYD
OG0009422	LOC6898685|XP_002138690.3|DPSE	LOC111592226|XP_023160073.2|DHYD
OG0009423	LOC4804246|XP_001360834.2|DPSE	LOC111592920|XP_023161144.1|DHYD
OG0009424	LOC4803698|XP_001360374.1|DPSE	LOC111592943|XP_023161182.1|DHYD
OG0009425	LOC4805573|XP_001361956.3|DPSE	LOC111604345|XP_023178177.2|DHYD
OG0009426	LOC4805156|XP_001361604.2|DPSE	LOC111595529|XP_023165079.2|DHYD
OG0009427	LOC6898221|XP_002138287.2|DPSE	LOC111604257|XP_023178020.2|DHYD
OG0009428	LOC4804944|XP_001361425.3|DPSE	LOC111594794|XP_023164032.2|DHYD
OG0009429	LOC4804629|XP_001361161.2|DPSE	LOC111595432|XP_023164923.1|DHYD
OG0009430	LOC4804465|XP_001361024.2|DPSE	LOC111592158|XP_023159978.2|DHYD
OG0009431	LOC4803505|XP_015039133.1|DPSE	LOC111600073|XP_023171778.2|DHYD
OG0009432	LOC4805616|XP_001361990.2|DPSE	LOC111599720|XP_023171231.2|DHYD
OG0009433	LOC4805206|XP_001361647.2|DPSE	LOC111595262|XP_023164676.1|DHYD
OG0009434	LOC4804457|XP_001361016.3|DPSE	LOC111595242|XP_023164648.1|DHYD
OG0009435	LOC4805199|XP_001361644.1|DPSE	LOC111595248|XP_023164658.1|DHYD
OG0009437	LOC4805123|XP_001361580.1|DPSE	LOC111592169|XP_023159991.1|DHYD
OG0009438	LOC4803584|XP_001360288.2|DPSE	LOC111594152|XP_023163098.2|DHYD
OG0009439	LOC6898134|XP_002138213.2|DPSE	LOC111594165|XP_023163117.1|DHYD
OG0009440	LOC4803519|XP_001360232.3|DPSE	LOC111600111|XP_023171841.2|DHYD
OG0009441	LOC6901985|XP_033238859.1|DPSE	LOC111598853|XP_030079335.1|DHYD
OG0009442	LOC6902296|XP_033240040.1|DPSE, LOC4815791|XP_001355704.4|DPSE	LOC111601956|XP_023174588.2|DHYD
OG0009443	LOC4804472|XP_001361030.1|DPSE	LOC111603821|XP_023177350.1|DHYD
OG0009444	LOC4815345|XP_001354973.4|DPSE	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC6901420|XP_002134106.3|DPSE	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC6901545|XP_002134220.3|DPSE	LOC111592992|XP_030078910.1|DHYD
OG0009447	LOC6901506|XP_002134192.1|DPSE	LOC111605033|XP_023179136.1|DHYD
OG0009448	LOC4815310|XP_001354578.3|DPSE, LOC6903229|XP_002132930.2|DPSE	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC4814545|XP_033240660.1|DPSE	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC6901277|XP_033239505.1|DPSE	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC4817899|XP_001357219.2|DPSE	LOC111596317|XP_023166251.1|DHYD
OG0009452	LOC4815708|XP_001355708.2|DPSE, LOC6902284|XP_002133811.2|DPSE	LOC111598444|XP_023169453.1|DHYD
OG0009453	LOC4800704|XP_001357929.2|DPSE	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC4812847|XP_001353492.3|DPSE	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC4815375|XP_001354671.4|DPSE	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC4814650|XP_001355090.3|DPSE	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC4814700|XP_001354506.3|DPSE	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC4815398|XP_001354495.3|DPSE	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC6900196|XP_015043933.2|DPSE	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC4812472|XP_001352675.2|DPSE	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC4812582|XP_033239913.1|DPSE	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC4814082|XP_001354239.4|DPSE	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC4812136|XP_001352833.3|DPSE	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC4813156|XP_001353810.2|DPSE	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC6900698|XP_015043173.2|DPSE	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC4813090|XP_001353257.3|DPSE	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC4811879|XP_001352632.2|DPSE	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC4814107|XP_001354285.4|DPSE	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC4813269|XP_001353847.4|DPSE	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC4814155|XP_001354222.4|DPSE	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC4811678|XP_033236576.1|DPSE	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC4813909|XP_001354058.3|DPSE	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC6897539|XP_002137684.2|DPSE	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC4812201|XP_001352465.3|DPSE	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC26533420|XP_033237417.1|DPSE, LOC6900315|XP_015044138.2|DPSE	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC4812232|XP_003736179.2|DPSE	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC4811901|XP_033238776.1|DPSE	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC6900004|XP_002135369.1|DPSE	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC6902859|XP_002132595.3|DPSE	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC4812446|XP_015043939.2|DPSE	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC4812621|XP_001352661.3|DPSE	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC4811858|XP_015044005.2|DPSE	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC4812381|XP_001352918.4|DPSE	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC4802464|XP_001359381.2|DPSE	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC4812333|XP_001352448.2|DPSE	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC4811941|XP_001352449.4|DPSE	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC4812959|XP_001353534.2|DPSE	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC4813363|XP_001353192.1|DPSE	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC4813250|XP_001353949.3|DPSE	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC4805157|XP_033233681.1|DPSE	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC4813954|XP_001354113.3|DPSE	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC4812300|XP_001352394.2|DPSE	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC4812480|XP_033238504.1|DPSE	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC4812249|XP_001352386.2|DPSE	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC4812338|XP_015044065.2|DPSE	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC4812773|XP_001353524.2|DPSE	LOC111600986|XP_023173145.1|DHYD
OG0009497	LOC4801617|XP_001358679.4|DPSE	LOC111593266|XP_023161701.1|DHYD
OG0009498	LOC4812355|XP_015044080.2|DPSE	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC4812091|XP_001352997.4|DPSE	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC4811891|XP_001353015.1|DPSE	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC26534170|XP_015042568.2|DPSE	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC6897923|XP_002138025.1|DPSE	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC4817876|XP_015035262.2|DPSE	LOC111602256|XP_023175017.2|DHYD
OG0009504	LOC4800845|XP_001358048.5|DPSE	LOC111602620|XP_023175550.2|DHYD
OG0009505	LOC4817821|XP_033236252.1|DPSE	LOC111601420|XP_023173767.1|DHYD
OG0009507	LOC4812427|XP_001352796.1|DPSE	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC4816355|XP_001356165.1|DPSE	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC4803786|XP_001360448.3|DPSE	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC6901930|XP_002133464.2|DPSE, LOC4811659|XP_001352249.3|DPSE	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC6901377|XP_002134065.2|DPSE	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC4814358|XP_001354474.2|DPSE	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC6901223|XP_002133924.2|DPSE	LOC111603136|XP_023176379.2|DHYD
OG0009515	LOC4817385|XP_001356884.4|DPSE	LOC111595777|XP_023165429.2|DHYD
OG0009516	LOC4817665|XP_033236647.1|DPSE	LOC111594208|XP_023163174.1|DHYD
OG0009517	LOC4818038|XP_015035539.2|DPSE	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC6900689|XP_002135053.3|DPSE	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC4814100|XP_033238624.1|DPSE	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	LOC4800736|XP_003736299.3|DPSE	LOC111594546|XP_023163666.2|DHYD
OG0009521	LOC6900097|XP_033239819.1|DPSE	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC4803389|XP_001357532.3|DPSE	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC4805207|XP_001361648.2|DPSE	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC4803813|XP_001360471.3|DPSE	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC4804726|XP_001361242.1|DPSE	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC4804725|XP_033234852.1|DPSE	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC4804798|XP_001361303.1|DPSE	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC4805226|XP_001361664.1|DPSE	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC4803926|XP_033234140.1|DPSE	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC4805162|XP_033234116.1|DPSE	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC6898949|XP_004444505.2|DPSE	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC4805261|XP_001361689.4|DPSE	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC4804968|XP_033233481.1|DPSE	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC4804973|XP_001361448.3|DPSE	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC4803710|XP_033234035.1|DPSE	LOC111594871|XP_023164121.2|DHYD
OG0009536	LOC4802584|XP_001359477.4|DPSE	LOC111592023|XP_023159784.1|DHYD
OG0009537	LOC4801029|XP_033241733.1|DPSE	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC6896883|XP_033233078.1|DPSE	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC4803303|XP_001360066.3|DPSE	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC117184736|XP_033239368.1|DPSE, LOC4800494|XP_001357761.3|DPSE	LOC111599421|XP_023170840.2|DHYD
OG0009541	LOC6897327|XP_002137479.1|DPSE	LOC111596914|XP_023167135.2|DHYD
OG0009542	LOC4800307|XP_015038505.2|DPSE	LOC111601975|XP_023174621.1|DHYD
OG0009543	LOC4802227|XP_001359190.2|DPSE	LOC111604237|XP_023177983.2|DHYD
OG0009545	LOC6901431|XP_002134117.3|DPSE	LOC111598437|XP_023169446.1|DHYD
OG0009546	LOC4801650|XP_003736559.2|DPSE	LOC111602696|XP_023175696.2|DHYD
OG0009560	LOC4814637|XP_001354763.3|DPSE	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC4817097|XP_001356864.3|DPSE	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC4813669|XP_001353493.3|DPSE	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC6901675|XP_002134344.2|DPSE	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC4812714|XP_033238766.1|DPSE	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC26533266|XP_015038964.2|DPSE	LOC111602677|XP_023175664.1|DHYD
OG0009568	LOC4818097|XP_001357277.3|DPSE	LOC111603904|XP_030080264.1|DHYD
OG0009569	LOC117183308|XP_033232640.1|DPSE	LOC111595962|XP_023165704.1|DHYD
OG0009570	LOC4803069|XP_001359869.3|DPSE	LOC111602081|XP_023174782.1|DHYD
OG0009572	LOC4815337|XP_001355206.4|DPSE	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC4814735|XP_001354839.2|DPSE	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC4815219|XP_015041774.2|DPSE	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC4804733|XP_001361246.2|DPSE	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC4801892|XP_001358914.1|DPSE	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC4818047|XP_001357215.3|DPSE	LOC111596365|XP_023166330.2|DHYD
OG0009578	LOC4817914|XP_033236659.1|DPSE	LOC111594112|XP_023163038.2|DHYD
