Orthogroup	DPSE.longest_only	DBUS.longest_only
OG0009052	LOC4802994|XP_001359802.3|DPSE	LOC108604570|XP_017849589.1|DBUS
OG0009053	LOC4802162|XP_015037646.2|DPSE	LOC108603377|XP_017847634.1|DBUS
OG0009054	LOC4802586|XP_001359479.3|DPSE	LOC108603851|XP_017848493.1|DBUS
OG0009055	LOC4811692|XP_001352274.3|DPSE	LOC108598937|XP_017841191.1|DBUS
OG0009056	LOC4816141|XP_001355780.3|DPSE	LOC108608468|XP_017855344.2|DBUS
OG0009057	LOC4812422|XP_033239540.1|DPSE	LOC108599697|XP_017842183.1|DBUS
OG0009058	LOC26533170|XP_033237178.1|DPSE	LOC108607348|XP_017853521.1|DBUS
OG0009059	LOC4813129|XP_015043169.2|DPSE	LOC108601026|XP_017844392.1|DBUS
OG0009060	LOC6897746|XP_002137851.3|DPSE	LOC108601472|XP_017844860.1|DBUS
OG0009061	LOC6898582|XP_015040075.2|DPSE	LOC108596928|XP_017838638.1|DBUS
OG0009062	LOC4803803|XP_001360461.3|DPSE	LOC108595236|XP_017835924.1|DBUS
OG0009064	LOC4804988|XP_001361460.2|DPSE	LOC108595053|XP_017835685.1|DBUS
OG0009065	LOC4800541|XP_002137001.3|DPSE	LOC108604505|XP_017849492.1|DBUS
OG0009066	LOC4812171|XP_001352602.3|DPSE	LOC108599019|XP_017841288.2|DBUS
OG0009067	LOC4812444|XP_015043809.2|DPSE	LOC108599986|XP_017842747.1|DBUS
OG0009068	LOC4804904|XP_001361389.2|DPSE	LOC108596265|XP_017837313.1|DBUS
OG0009069	LOC4817754|XP_033235973.1|DPSE	LOC108594379|XP_017835028.1|DBUS
OG0009070	LOC4804365|XP_033234426.1|DPSE	LOC108597566|XP_017839664.1|DBUS
OG0009071	LOC4802419|XP_003736732.2|DPSE	LOC108602884|XP_017846675.1|DBUS
OG0009072	LOC4802982|XP_001359791.3|DPSE	LOC108602266|XP_017845810.1|DBUS
OG0009073	LOC4803082|XP_015038273.2|DPSE	LOC108604322|XP_017849234.1|DBUS
OG0009074	LOC6899285|XP_002136240.2|DPSE	LOC108604626|XP_017849663.1|DBUS
OG0009075	LOC4802515|XP_001359423.3|DPSE	LOC108601932|XP_017845399.1|DBUS
OG0009076	LOC4803024|XP_001359826.5|DPSE	LOC108604596|XP_017849618.1|DBUS
OG0009077	LOC4802459|XP_001359376.4|DPSE	LOC108598138|XP_017840244.1|DBUS, LOC108605362|XP_017850520.1|DBUS
OG0009078	LOC4803154|XP_001359944.5|DPSE	LOC108603588|XP_017848018.1|DBUS
OG0009079	LOC4802539|XP_001359440.5|DPSE	LOC108603498|XP_017847850.1|DBUS
OG0009081	LOC4802214|XP_001359182.2|DPSE	LOC108602661|XP_017846296.1|DBUS
OG0009082	LOC4802871|XP_001359702.3|DPSE	LOC108602148|XP_017845669.1|DBUS
OG0009083	LOC6901818|XP_002134486.3|DPSE	LOC108605374|XP_033150268.1|DBUS
OG0009084	LOC117183972|XP_033235619.1|DPSE, LOC4803223|XP_015038353.2|DPSE	LOC108604805|XP_017849896.1|DBUS
OG0009086	LOC6897776|XP_015038054.2|DPSE	LOC108604420|XP_017849375.1|DBUS
OG0009087	LOC4800688|XP_001357914.1|DPSE	LOC108604075|XP_017848833.1|DBUS
OG0009088	LOC4800373|XP_001357661.3|DPSE	LOC108601577|XP_033149787.1|DBUS
OG0009089	LOC6901905|XP_002133440.1|DPSE	LOC108607075|XP_017853184.1|DBUS
OG0009090	LOC4800242|XP_001357650.2|DPSE	LOC108602991|XP_017846874.1|DBUS
OG0009091	LOC4802765|XP_001359626.3|DPSE	LOC108602223|XP_017845759.1|DBUS
OG0009092	LOC4801353|XP_001358463.5|DPSE	LOC108602190|XP_017845726.2|DBUS
OG0009093	LOC6897163|XP_033232735.1|DPSE	LOC108603334|XP_017847548.1|DBUS
OG0009094	LOC4800493|XP_015038573.2|DPSE	LOC108601382|XP_017844771.1|DBUS
OG0009095	LOC4800491|XP_015038501.2|DPSE	LOC108601381|XP_033149909.1|DBUS
OG0009096	LOC4800751|XP_001357968.4|DPSE	LOC108602612|XP_017846238.1|DBUS
OG0009097	LOC4800750|XP_001357967.4|DPSE	LOC108602651|XP_017846286.1|DBUS
OG0009098	LOC4800743|XP_003736301.3|DPSE	LOC108604386|XP_017849331.1|DBUS
OG0009099	LOC4800265|XP_001357628.2|DPSE	LOC108604609|XP_017849637.1|DBUS
OG0009100	LOC4816511|XP_001356015.2|DPSE	LOC108600459|XP_033149877.1|DBUS
OG0009101	LOC4817624|XP_001357023.4|DPSE	LOC108607525|XP_017853931.1|DBUS
OG0009102	LOC4817303|XP_001356668.2|DPSE	LOC108608526|XP_017855425.1|DBUS
OG0009103	LOC4817374|XP_001356683.3|DPSE	LOC108608205|XP_017854967.1|DBUS
OG0009104	LOC6902962|XP_002132688.2|DPSE	LOC108603764|XP_017848342.1|DBUS
OG0009105	LOC4816566|XP_001355905.2|DPSE	LOC108601893|XP_017845361.1|DBUS
OG0009106	LOC4817533|XP_001356947.2|DPSE	LOC108608319|XP_017855179.2|DBUS
OG0009107	LOC4817928|XP_001357440.2|DPSE	LOC108597936|XP_017840044.1|DBUS
OG0009108	LOC4803314|XP_001360078.2|DPSE	LOC108602001|XP_017845491.1|DBUS
OG0009109	LOC4816863|XP_001356756.4|DPSE	LOC108607867|XP_017854444.1|DBUS
OG0009110	LOC4816805|XP_001356450.1|DPSE	LOC108607534|XP_017853903.1|DBUS
OG0009111	LOC6900043|XP_033238672.1|DPSE	LOC108598670|XP_017840875.1|DBUS
OG0009112	LOC4817379|XP_001356430.4|DPSE	LOC108607927|XP_017854530.1|DBUS
OG0009113	LOC4816741|XP_001356051.2|DPSE	LOC108596470|XP_033149904.1|DBUS
OG0009114	LOC4818113|XP_001357461.4|DPSE	LOC108600905|XP_017844224.1|DBUS
OG0009115	LOC6903330|XP_002132211.1|DPSE	LOC108606099|XP_017851434.2|DBUS
OG0009116	LOC6902661|XP_002133177.1|DPSE	LOC108594797|XP_017835428.1|DBUS
OG0009117	LOC4816474|XP_033236602.1|DPSE	LOC108603487|XP_017847554.2|DBUS
OG0009119	LOC4816588|XP_001356220.3|DPSE	LOC108607748|XP_017854265.1|DBUS
OG0009120	LOC4812741|XP_033237414.1|DPSE	LOC108598062|XP_033149586.1|DBUS
OG0009121	LOC4804055|XP_001360676.2|DPSE	LOC108597079|XP_017838903.1|DBUS
OG0009122	LOC4804471|XP_001361029.2|DPSE	LOC108595756|XP_017836535.1|DBUS
OG0009123	LOC4804420|XP_001360987.1|DPSE	LOC108595877|XP_017836656.1|DBUS
OG0009124	LOC4817930|XP_001357382.2|DPSE	LOC108594848|XP_017835475.1|DBUS
OG0009125	LOC6898098|XP_002138180.1|DPSE	LOC108595550|XP_017836297.1|DBUS
OG0009127	LOC4805447|XP_001361847.2|DPSE	LOC108596278|XP_017837339.1|DBUS
OG0009128	LOC4803488|XP_001360205.2|DPSE	LOC108595788|XP_017836569.1|DBUS
OG0009129	LOC4803369|XP_001360100.2|DPSE	LOC108595784|XP_017836565.1|DBUS
OG0009130	LOC4805004|XP_015040355.2|DPSE	LOC108595246|XP_017835936.1|DBUS
OG0009131	LOC4805008|XP_001361478.1|DPSE	LOC108596790|XP_017838382.1|DBUS
OG0009132	LOC4803547|XP_001360255.4|DPSE	LOC108596810|XP_017838414.1|DBUS
OG0009133	LOC4803344|XP_001360122.3|DPSE	LOC108594714|XP_017835342.1|DBUS
OG0009134	LOC4805727|XP_033233742.1|DPSE	LOC108594827|XP_017835454.1|DBUS, LOC108594826|XP_017835453.1|DBUS
OG0009135	LOC6898524|XP_002138565.3|DPSE	LOC108594646|XP_017835277.1|DBUS
OG0009136	LOC4805422|XP_015040642.2|DPSE	LOC108596068|XP_017836951.1|DBUS
OG0009137	LOC26532645|XP_033234039.1|DPSE	LOC108597740|XP_017839930.1|DBUS
OG0009138	LOC4804271|XP_001360853.3|DPSE	LOC108595835|XP_017836614.1|DBUS
OG0009139	LOC4805443|XP_001361844.1|DPSE	LOC108596276|XP_017837337.1|DBUS
OG0009140	LOC4804734|XP_001361247.3|DPSE	LOC108595502|XP_017836244.1|DBUS
OG0009141	LOC6898100|XP_002138182.1|DPSE	LOC108595495|XP_017836237.1|DBUS
OG0009142	LOC4803480|XP_001360198.2|DPSE	LOC108596135|XP_017837091.1|DBUS
OG0009143	LOC4803827|XP_001360481.3|DPSE	LOC108594932|XP_017835555.1|DBUS
OG0009144	LOC26533240|XP_015039375.2|DPSE	LOC108595783|XP_017836564.1|DBUS
OG0009145	LOC4805270|XP_001361695.1|DPSE	LOC108595500|XP_017836241.1|DBUS
OG0009146	LOC4805155|XP_001361605.1|DPSE	LOC108597422|XP_017839463.1|DBUS
OG0009147	LOC6899101|XP_002139018.3|DPSE	LOC108594996|XP_017835618.1|DBUS
OG0009148	LOC4804005|XP_001360636.4|DPSE	LOC108597434|XP_017839481.1|DBUS
OG0009149	LOC4804942|XP_001361423.3|DPSE	LOC108595641|XP_033149012.1|DBUS
OG0009150	LOC6898467|XP_002138510.2|DPSE	LOC108600034|XP_017842861.1|DBUS
OG0009151	LOC4805102|XP_001361560.2|DPSE	LOC108596607|XP_017838027.1|DBUS
OG0009152	LOC4805116|XP_001361574.3|DPSE	LOC108596530|XP_017838211.1|DBUS
OG0009153	LOC4804302|XP_001360882.2|DPSE	LOC108595603|XP_017836358.1|DBUS
OG0009154	LOC6900811|XP_002135170.3|DPSE, LOC6896872|XP_033240084.1|DPSE	LOC108604273|XP_017849161.1|DBUS
OG0009155	LOC4805045|XP_001361510.3|DPSE	LOC108595479|XP_017836217.1|DBUS
OG0009156	LOC4816268|XP_001355845.4|DPSE	LOC108601269|XP_017844320.1|DBUS
OG0009157	LOC4816469|XP_001356271.3|DPSE	LOC108598610|XP_017840797.2|DBUS
OG0009158	LOC4812069|XP_001352474.3|DPSE	LOC108598714|XP_017840932.1|DBUS
OG0009159	LOC6901873|XP_002133411.2|DPSE	LOC108606438|XP_017852039.1|DBUS
OG0009160	LOC6898357|XP_002138410.2|DPSE	LOC108607014|XP_017853086.1|DBUS
OG0009161	LOC4814855|XP_015041836.1|DPSE	LOC108606775|XP_017852683.1|DBUS
OG0009162	LOC4813415|XP_001353804.3|DPSE	LOC108598999|XP_017841265.1|DBUS
OG0009163	LOC4812759|XP_015043085.2|DPSE	LOC108601164|XP_017844585.1|DBUS
OG0009164	LOC6900551|XP_015042910.2|DPSE	LOC108598602|XP_017840786.2|DBUS
OG0009165	LOC4813706|XP_001353848.4|DPSE	LOC108597968|XP_033149605.1|DBUS
OG0009166	LOC4813409|XP_001353617.4|DPSE	LOC108597887|XP_017839994.1|DBUS
OG0009167	LOC4813921|XP_001354084.2|DPSE	LOC108600282|XP_017843241.1|DBUS
OG0009168	LOC4813922|XP_001354085.2|DPSE	LOC108600283|XP_017843242.1|DBUS
OG0009169	LOC4812468|XP_033240828.1|DPSE	LOC108599735|XP_017842232.2|DBUS
OG0009170	LOC4812393|XP_033238772.1|DPSE	LOC108598893|XP_017841143.1|DBUS
OG0009171	LOC4812108|XP_001352435.3|DPSE	LOC108598596|XP_017840779.1|DBUS
OG0009172	LOC6900125|XP_002135476.3|DPSE	LOC108600205|XP_017843110.1|DBUS, LOC108598087|XP_017840190.1|DBUS
OG0009173	LOC4814119|XP_001354291.2|DPSE	LOC108599838|XP_017842437.1|DBUS
OG0009174	LOC6902823|XP_002132560.2|DPSE	LOC108605730|XP_017851014.1|DBUS
OG0009175	LOC6902376|XP_033236629.1|DPSE	LOC108607869|XP_017854450.1|DBUS
OG0009176	LOC4813784|XP_001353540.2|DPSE	LOC108598781|XP_017841010.2|DBUS
OG0009178	LOC4812772|XP_001353128.2|DPSE	LOC108598884|XP_017841134.2|DBUS
OG0009179	LOC4813645|XP_033238790.1|DPSE	LOC108599208|XP_017841492.1|DBUS
OG0009180	LOC4813281|XP_001353686.3|DPSE	LOC108599056|XP_017841325.1|DBUS
OG0009181	LOC4813915|XP_001353324.4|DPSE	LOC108598129|XP_017840236.1|DBUS, LOC108598277|XP_017840383.2|DBUS
OG0009182	LOC4812774|XP_015042579.2|DPSE	LOC108598750|XP_033149466.1|DBUS
OG0009183	LOC6900217|XP_002135547.2|DPSE	LOC108599232|XP_017841519.1|DBUS
OG0009185	LOC4813324|XP_001353521.2|DPSE	LOC108598426|XP_017840541.2|DBUS
OG0009186	LOC6900290|XP_033239464.1|DPSE	LOC108598959|XP_017841218.1|DBUS
OG0009187	LOC4802097|XP_001359082.2|DPSE	LOC108602363|XP_017845953.1|DBUS
OG0009188	LOC6898902|XP_002138872.1|DPSE	LOC108596236|XP_017837264.1|DBUS
OG0009189	LOC4812015|XP_001352576.2|DPSE	LOC108598643|XP_017841264.1|DBUS
OG0009190	LOC4813651|XP_001354043.3|DPSE	LOC108599260|XP_017841544.2|DBUS
OG0009191	LOC4804234|XP_001360825.2|DPSE	LOC108594650|XP_017835281.1|DBUS
OG0009192	LOC117183773|XP_033234924.1|DPSE	LOC108596074|XP_017836976.1|DBUS
OG0009193	LOC4816328|XP_033235578.1|DPSE	LOC108608063|XP_017854738.2|DBUS
OG0009194	LOC6902423|XP_002133357.2|DPSE	LOC108606310|XP_017851843.1|DBUS
OG0009195	LOC6900678|XP_002135042.2|DPSE, LOC6902746|XP_002133260.2|DPSE	LOC108599024|XP_017841294.1|DBUS
OG0009196	LOC6903399|XP_015035335.2|DPSE, LOC6901264|XP_002133965.3|DPSE, LOC6896840|XP_002137043.2|DPSE	LOC108598082|XP_033149341.1|DBUS
OG0009197	LOC6902129|XP_002133660.2|DPSE, LOC6902933|XP_033235724.1|DPSE	LOC108601024|XP_033149575.1|DBUS
OG0009198	LOC6900338|XP_002134733.3|DPSE	LOC108598633|XP_017840823.2|DBUS, LOC108599167|XP_017841441.2|DBUS
OG0009199	LOC4813005|XP_015043372.2|DPSE	LOC108599211|XP_033149402.1|DBUS
OG0009200	LOC4804205|XP_001360802.3|DPSE	LOC108597073|XP_017838892.1|DBUS
OG0009201	LOC6898655|XP_002138660.3|DPSE	LOC108597227|XP_017839159.1|DBUS
OG0009202	LOC6899059|XP_015040734.1|DPSE	LOC108595873|XP_017836654.1|DBUS
OG0009203	LOC6899050|XP_002138975.2|DPSE	LOC108595499|XP_017836240.1|DBUS
OG0009205	LOC4804639|XP_001361169.2|DPSE	LOC108594891|XP_017835518.1|DBUS
OG0009206	LOC117183162|XP_015039517.1|DPSE, LOC4803969|XP_033234184.1|DPSE	LOC108596619|XP_017838053.1|DBUS
OG0009207	LOC4803315|XP_001360079.2|DPSE	LOC108602487|XP_017846100.1|DBUS
OG0009209	LOC4803131|XP_001359924.3|DPSE	LOC108602207|XP_017845743.1|DBUS
OG0009210	LOC6898653|XP_002138658.3|DPSE	LOC108595573|XP_017836322.1|DBUS
OG0009211	LOC6903584|XP_033235739.1|DPSE	LOC108608160|XP_017854906.1|DBUS
OG0009214	LOC4812525|XP_001352722.2|DPSE	LOC108600053|XP_017842889.1|DBUS
OG0009219	LOC117183202|XP_033232700.1|DPSE	LOC108601618|XP_017845006.2|DBUS
OG0009221	LOC26533094|XP_033236541.1|DPSE	LOC108604238|XP_017849103.1|DBUS
OG0009222	LOC26532244|XP_033239896.1|DPSE	LOC108605738|XP_017851023.1|DBUS
OG0009224	LOC4802263|XP_001359218.2|DPSE	LOC108601545|XP_017844933.1|DBUS
OG0009228	LOC6901388|XP_002134076.2|DPSE	LOC108605838|XP_017851135.1|DBUS
OG0009230	LOC26533469|XP_033235942.1|DPSE, LOC26532677|XP_033235943.1|DPSE	LOC108594433|XP_017835096.2|DBUS
OG0009231	LOC4815528|XP_001355686.3|DPSE	LOC108605106|XP_017850158.1|DBUS
OG0009236	LOC4811791|XP_001352359.4|DPSE	LOC108602747|XP_017846393.1|DBUS
OG0009238	LOC4812493|XP_001352780.2|DPSE	LOC108598976|XP_017841239.2|DBUS
OG0009239	LOC4813955|XP_001354114.1|DPSE	LOC108598474|XP_017840612.1|DBUS
OG0009241	LOC4816278|XP_001356158.2|DPSE	LOC108608428|XP_017855285.2|DBUS
OG0009243	LOC117183605|XP_033233989.1|DPSE	LOC117134727|XP_033149249.1|DBUS
OG0009245	LOC4803180|XP_001359963.1|DPSE	LOC108601429|XP_017844816.1|DBUS
OG0009247	LOC4802076|XP_033232322.1|DPSE	LOC108602153|XP_017845675.1|DBUS
OG0009248	LOC4814740|XP_001354600.1|DPSE	LOC108607036|XP_017853118.1|DBUS
OG0009249	LOC6902579|XP_002133107.2|DPSE	LOC108607905|XP_033149912.1|DBUS
OG0009251	LOC6901177|XP_002133878.2|DPSE	LOC108605908|XP_017851212.1|DBUS
OG0009252	LOC6901151|XP_002134627.3|DPSE	LOC108606957|XP_017853004.1|DBUS
OG0009253	LOC4815163|XP_001354750.1|DPSE	LOC108605634|XP_017850906.1|DBUS
OG0009254	LOC6901398|XP_033239192.1|DPSE	LOC108607066|XP_017853171.1|DBUS
OG0009255	LOC4815152|XP_001354515.3|DPSE	LOC108605924|XP_017851230.1|DBUS
OG0009256	LOC6901048|XP_015042229.1|DPSE	LOC108607162|XP_017853301.1|DBUS
OG0009257	LOC4815614|XP_015041276.1|DPSE	LOC108605768|XP_017851060.1|DBUS
OG0009258	LOC6901921|XP_002133455.2|DPSE	LOC108605379|XP_033150356.1|DBUS
OG0009259	LOC4815086|XP_001354632.2|DPSE	LOC108605468|XP_017850643.1|DBUS
OG0009260	LOC6902274|XP_002133801.1|DPSE	LOC108606968|XP_017853020.1|DBUS
OG0009261	LOC4814709|XP_015041469.2|DPSE	LOC108606455|XP_017852057.1|DBUS
OG0009262	LOC4815492|XP_001355508.2|DPSE	LOC108605588|XP_017850847.1|DBUS
OG0009263	LOC4814763|XP_001355015.1|DPSE	LOC108606383|XP_017851937.1|DBUS
OG0009264	LOC6901621|XP_033239169.1|DPSE	LOC108605254|XP_017850363.1|DBUS
OG0009265	LOC4815213|XP_001355003.2|DPSE	LOC108606635|XP_017852419.1|DBUS
OG0009266	LOC4816587|XP_033236890.1|DPSE	LOC108608213|XP_033150684.1|DBUS
OG0009267	LOC4818125|XP_001357194.4|DPSE	LOC108599011|XP_017841281.2|DBUS
OG0009269	LOC4802237|XP_001359199.4|DPSE	LOC108601855|XP_017845295.1|DBUS
OG0009270	LOC6898296|XP_002138358.3|DPSE	LOC108594707|XP_017835336.1|DBUS
OG0009271	LOC4814775|XP_033240010.1|DPSE	LOC108606901|XP_017852921.1|DBUS
OG0009272	LOC4811855|XP_001353000.3|DPSE	LOC108598321|XP_017840427.1|DBUS
OG0009273	LOC4817476|XP_001356705.2|DPSE	LOC108601408|XP_017844799.1|DBUS
OG0009274	LOC4811963|XP_015043793.2|DPSE	LOC108599873|XP_017842514.1|DBUS
OG0009275	LOC4815399|XP_001354496.4|DPSE	LOC108604978|XP_017850036.1|DBUS
OG0009276	LOC4803357|XP_001360109.2|DPSE	LOC108595721|XP_017836491.1|DBUS
OG0009277	LOC4815454|XP_001355467.3|DPSE	LOC108605007|XP_017850062.1|DBUS
OG0009278	LOC6902086|XP_002133617.3|DPSE	LOC108604934|XP_033150259.1|DBUS
OG0009279	LOC6902347|XP_002133293.2|DPSE	LOC108603585|XP_017848019.1|DBUS
OG0009280	LOC4815746|XP_033237846.1|DPSE	LOC108606806|XP_017852765.1|DBUS
OG0009281	LOC4815985|XP_001355545.2|DPSE	LOC108607269|XP_017853451.1|DBUS
OG0009282	LOC4817960|XP_001357466.3|DPSE	LOC108606722|XP_017852597.1|DBUS
OG0009284	LOC4813549|XP_001353484.2|DPSE	LOC108598745|XP_017840969.1|DBUS
OG0009285	LOC4811805|XP_001352369.3|DPSE	LOC108607423|XP_017853717.1|DBUS
OG0009287	LOC4814031|XP_001354180.2|DPSE	LOC108599897|XP_017842577.1|DBUS
OG0009288	LOC4814993|XP_001354851.3|DPSE	LOC108605055|XP_017850111.1|DBUS
OG0009290	LOC4804736|XP_033233473.1|DPSE	LOC108595921|XP_017836699.1|DBUS
OG0009292	LOC4815384|XP_001354765.3|DPSE	LOC108605939|XP_017851249.1|DBUS
OG0009293	LOC4815171|XP_015041656.2|DPSE	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC4805686|XP_001362045.4|DPSE	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC6902257|XP_015041340.2|DPSE	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC4802222|XP_001359187.3|DPSE	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC4802219|XP_033241552.1|DPSE	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC4803076|XP_001359875.4|DPSE	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC6897909|XP_002138011.2|DPSE	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC4802418|XP_001359340.3|DPSE	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC4802975|XP_001359785.3|DPSE	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC6897734|XP_002137840.3|DPSE	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC4803081|XP_001359880.3|DPSE	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC4802554|XP_001359452.3|DPSE	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC4814495|XP_015041464.1|DPSE	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC4803120|XP_015038299.2|DPSE	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC4802296|XP_001359241.3|DPSE	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC6897607|XP_002137752.2|DPSE	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC4803165|XP_001359951.2|DPSE	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC4802820|XP_003736832.1|DPSE	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC4802556|XP_001359454.3|DPSE	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC4802561|XP_003736762.1|DPSE	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC4802893|XP_033232463.1|DPSE	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC4802726|XP_001359590.2|DPSE	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC6897887|XP_002137989.2|DPSE	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC4801185|XP_015037068.2|DPSE	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC4802812|XP_001359655.2|DPSE	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC4802321|XP_001359261.1|DPSE	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC4802211|XP_001359179.1|DPSE	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC4802204|XP_001359172.1|DPSE	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC4802392|XP_001359319.3|DPSE	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC4802290|XP_001359236.3|DPSE	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC6897423|XP_002137575.1|DPSE	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC4802090|XP_001359077.2|DPSE	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC4801724|XP_001358769.2|DPSE	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC4800235|XP_001357629.2|DPSE	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC4800276|XP_001357616.2|DPSE	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC6897256|XP_033233137.1|DPSE	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC4801298|XP_001358417.3|DPSE	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC4801829|XP_001358862.2|DPSE	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC4801408|XP_001358508.2|DPSE	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC4800955|XP_001358137.2|DPSE	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC4800318|XP_001357590.3|DPSE	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC4801819|XP_001358852.3|DPSE	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC4800728|XP_001357948.3|DPSE	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC6901991|XP_033239575.1|DPSE	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC4802761|XP_001359622.3|DPSE	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC4802764|XP_001359625.3|DPSE	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC4801989|XP_001359000.3|DPSE	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC4801853|XP_001358884.2|DPSE	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC4800876|XP_001358073.2|DPSE	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC4800875|XP_001358072.3|DPSE	LOC108601827|XP_017845257.1|DBUS
OG0009344	LOC4800967|XP_001358149.3|DPSE	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC4800656|XP_001357889.3|DPSE	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC4801175|XP_001358310.4|DPSE	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC5687544|XP_001358433.2|DPSE	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC6897329|XP_002137481.3|DPSE	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC4800794|XP_001358006.4|DPSE	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC4800306|XP_001357600.3|DPSE	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC4800295|XP_001357604.4|DPSE	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC4801910|XP_001358929.2|DPSE	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC4801678|XP_015037353.2|DPSE	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC4816957|XP_001356775.2|DPSE	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC4817423|XP_001356562.3|DPSE	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC4817381|XP_001356771.1|DPSE	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC6903069|XP_002132788.1|DPSE	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC4817253|XP_001356692.2|DPSE	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC4817186|XP_001356693.3|DPSE	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC6903110|XP_015036282.2|DPSE	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC6903109|XP_002132819.2|DPSE	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC6903108|XP_002132818.2|DPSE	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC6902512|XP_002133054.1|DPSE	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC4816392|XP_001355972.4|DPSE	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC4817135|XP_015036126.2|DPSE	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC4817167|XP_001356501.3|DPSE	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC6903496|XP_002132375.3|DPSE	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC4817389|XP_003736144.2|DPSE	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC4818114|XP_001357462.3|DPSE	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC6903079|XP_002132797.2|DPSE	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC4817849|XP_001357457.3|DPSE	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC4817656|XP_001357048.3|DPSE	LOC108608370|XP_017855207.1|DBUS
