Orthogroup	DBIA.longest_only	HILL.longest_only
OG0006451	LOC108023339|XP_016948167.1|DBIA	LOC119657451|XP_037920291.1|HILL
OG0006452	LOC108026329|XP_016952714.1|DBIA	LOC119651074|XP_037910343.1|HILL
OG0006453	LOC108028778|XP_016956246.1|DBIA	LOC119652794|XP_037913045.1|HILL
OG0006454	LOC108024129|XP_016949401.1|DBIA	LOC119660990|XP_037926006.1|HILL
OG0006455	LOC108024941|XP_016950631.1|DBIA	LOC119652509|XP_037912627.1|HILL
OG0006456	LOC108024986|XP_016950729.1|DBIA	LOC119652382|XP_037912408.1|HILL
OG0006457	LOC108031677|XP_016960808.1|DBIA	LOC119657853|XP_037920904.1|HILL
OG0006458	LOC108034938|XP_016965699.1|DBIA	LOC119659604|XP_037923702.1|HILL
OG0006459	LOC108031563|XP_016960599.1|DBIA	LOC119651822|XP_037911541.1|HILL
OG0006460	LOC108026355|XP_016952751.1|DBIA	LOC119650568|XP_037909313.1|HILL
OG0006461	LOC108027253|XP_016954096.1|DBIA	LOC119651452|XP_037910986.1|HILL
OG0006462	LOC108024340|XP_016949731.1|DBIA	LOC119651828|XP_037911549.1|HILL
OG0006463	LOC108026431|XP_016952856.1|DBIA	LOC119651817|XP_037911535.1|HILL
OG0006464	LOC108028570|XP_016955966.1|DBIA	LOC119652779|XP_037913018.1|HILL
OG0006465	LOC108023235|XP_016948000.1|DBIA	LOC119654608|XP_037916006.1|HILL
OG0006466	LOC108024122|XP_016949392.1|DBIA	LOC119661145|XP_037926282.1|HILL
OG0006467	LOC108032154|XP_016961489.1|DBIA	LOC119658422|XP_037921745.1|HILL
OG0006468	LOC108026464|XP_016952894.1|DBIA	LOC119651507|XP_037911059.1|HILL
OG0006469	LOC108024026|XP_016949282.1|DBIA	LOC119648566|XP_037906265.1|HILL
OG0006470	LOC108035422|XP_016966539.1|DBIA	LOC119648863|XP_037906675.1|HILL
OG0006471	LOC108026289|XP_016952644.1|DBIA	LOC119651429|XP_037910954.1|HILL
OG0006472	LOC108026435|XP_016952861.1|DBIA	LOC119650981|XP_037910171.1|HILL
OG0006473	LOC108035344|XP_016966419.1|DBIA	LOC119651655|XP_037911266.1|HILL
OG0006474	LOC108036267|XP_016967767.1|DBIA	LOC119651839|XP_037911564.1|HILL
OG0006475	LOC108027406|XP_016954334.1|DBIA	LOC119652621|XP_037912793.1|HILL
OG0006476	LOC108023736|XP_016948863.1|DBIA	LOC119658009|XP_037921161.1|HILL
OG0006477	LOC108025877|XP_016952040.1|DBIA	LOC119657804|XP_037920827.1|HILL
OG0006478	LOC108026367|XP_016952774.1|DBIA	LOC119651264|XP_037910692.1|HILL
OG0006479	LOC108026151|XP_016952373.1|DBIA	LOC119653217|XP_037913717.1|HILL
OG0006480	LOC108036523|XP_016968225.1|DBIA	LOC119652619|XP_037912791.1|HILL
OG0006481	LOC108034244|XP_016964585.1|DBIA	LOC119657111|XP_037919798.1|HILL
OG0006482	LOC108026286|XP_016952640.1|DBIA	LOC119652919|XP_037913234.1|HILL
OG0006483	LOC108031933|XP_016961201.1|DBIA	LOC119659278|XP_037923215.1|HILL
OG0006484	LOC108031930|XP_016961197.1|DBIA	LOC119659572|XP_037923654.1|HILL
OG0006485	LOC108032105|XP_016961423.1|DBIA	LOC119650887|XP_037909991.1|HILL
OG0006486	LOC108031101|XP_016959800.1|DBIA	LOC119659813|XP_037924022.1|HILL
OG0006487	LOC108032061|XP_016961368.1|DBIA	LOC119657932|XP_037921048.1|HILL
OG0006488	LOC108030893|XP_016959561.1|DBIA	LOC119658238|XP_037921443.1|HILL
OG0006489	LOC108024551|XP_016950020.1|DBIA	LOC119660606|XP_037925222.1|HILL
OG0006490	LOC108027339|XP_016954242.1|DBIA	LOC119651103|XP_037910388.1|HILL
OG0006491	LOC108033758|XP_016963820.1|DBIA	LOC119651712|XP_037911354.1|HILL
OG0006492	LOC108027313|XP_016954196.1|DBIA	LOC119653214|XP_037913712.1|HILL
OG0006493	LOC108033128|XP_016962839.1|DBIA	LOC119656486|XP_037918738.1|HILL
OG0006494	LOC108026135|XP_016952346.1|DBIA	LOC119656698|XP_037919131.1|HILL
OG0006495	LOC108032976|XP_016962538.1|DBIA	LOC119657028|XP_037919706.1|HILL
OG0006496	LOC108026337|XP_016952730.1|DBIA	LOC119651027|XP_037910267.1|HILL
OG0006498	LOC108025495|XP_016951502.1|DBIA	LOC119653040|XP_037913424.1|HILL
OG0006499	LOC108025277|XP_016951132.1|DBIA	LOC119657758|XP_037920742.1|HILL
OG0006500	LOC108035218|XP_016966237.1|DBIA	LOC119661012|XP_037926087.1|HILL
OG0006501	LOC108025247|XP_016951086.1|DBIA	LOC119656671|XP_037919082.1|HILL
OG0006502	LOC108025253|XP_016951096.1|DBIA	LOC119653085|XP_037913506.1|HILL
OG0006503	LOC108025255|XP_016951097.1|DBIA	LOC119651191|XP_037910557.1|HILL
OG0006504	LOC108025252|XP_016951093.1|DBIA	LOC119651519|XP_037911078.1|HILL
OG0006505	LOC108025413|XP_016951384.1|DBIA	LOC119657263|XP_037920022.1|HILL
OG0006506	LOC108035592|XP_016966752.1|DBIA	LOC119658062|XP_037921243.1|HILL
OG0006507	LOC108025480|XP_016951482.1|DBIA	LOC119660184|XP_037924523.1|HILL
OG0006508	LOC108025107|XP_016950858.1|DBIA	LOC119660356|XP_037924783.1|HILL
OG0006509	LOC108025915|XP_016952089.1|DBIA	LOC119658452|XP_037921787.1|HILL
OG0006510	LOC108031485|XP_016960457.1|DBIA	LOC119653249|XP_037913783.1|HILL
OG0006512	LOC108031457|XP_016960381.1|DBIA	LOC119653193|XP_037913681.1|HILL
OG0006513	LOC108024002|XP_016949235.1|DBIA	LOC119653075|XP_037913487.1|HILL
OG0006514	LOC108026459|XP_016952888.1|DBIA	LOC119652574|XP_037912716.1|HILL
OG0006515	LOC108031436|XP_016960338.1|DBIA	LOC119652573|XP_037912715.1|HILL
OG0006516	LOC108031131|XP_016959834.1|DBIA	LOC119651653|XP_037911264.1|HILL
OG0006517	LOC108032106|XP_016961424.1|DBIA	LOC119651985|XP_037911828.1|HILL
OG0006518	LOC108031365|XP_016960134.1|DBIA	LOC119652349|XP_037912317.1|HILL
OG0006519	LOC108032107|XP_016961426.1|DBIA	LOC119652695|XP_037912900.1|HILL
OG0006520	LOC108025443|XP_016951429.1|DBIA	LOC119651182|XP_037910540.1|HILL
OG0006521	LOC108032151|XP_016961485.1|DBIA	LOC119652980|XP_037913317.1|HILL
OG0006522	LOC108025459|XP_016951449.1|DBIA	LOC119650619|XP_037909436.1|HILL
OG0006523	LOC108026194|XP_016952474.1|DBIA	LOC119653189|XP_037913674.1|HILL
OG0006524	LOC108034088|XP_016964344.1|DBIA	LOC119658312|XP_037921562.1|HILL
OG0006525	LOC108024189|XP_016949525.1|DBIA	LOC119657066|XP_037919747.1|HILL
OG0006526	LOC108027129|XP_016953837.1|DBIA	LOC119651732|XP_037911388.1|HILL
OG0006527	LOC108027047|XP_016953737.1|DBIA	LOC119651540|XP_037911099.1|HILL
OG0006529	LOC108027126|XP_016953832.1|DBIA	LOC119652404|XP_037912438.1|HILL
OG0006530	LOC108027094|XP_016953801.1|DBIA	LOC119652934|XP_037913252.1|HILL
OG0006531	LOC108027130|XP_016953838.1|DBIA	LOC119652436|XP_037912506.1|HILL
OG0006532	LOC108027035|XP_016953721.1|DBIA	LOC119653118|XP_037913570.1|HILL
OG0006533	LOC108023100|XP_016947853.1|DBIA	LOC119652743|XP_037912970.1|HILL
OG0006534	LOC108026444|XP_016952870.1|DBIA	LOC119651146|XP_037910478.1|HILL
OG0006535	LOC108026155|XP_016952380.1|DBIA	LOC119650683|XP_037909571.1|HILL
OG0006536	LOC108027283|XP_016954159.1|DBIA	LOC119651773|XP_037911455.1|HILL
OG0006537	LOC108025094|XP_016950845.1|DBIA	LOC119651281|XP_037910718.1|HILL
OG0006538	LOC108024631|XP_016950161.1|DBIA	LOC119652334|XP_037912274.1|HILL
OG0006539	LOC108024587|XP_016950084.1|DBIA	LOC119651829|XP_037911550.1|HILL
OG0006540	LOC108032075|XP_016961384.1|DBIA	LOC119652783|XP_037913026.1|HILL
OG0006541	LOC108026447|XP_016952875.1|DBIA	LOC119651498|XP_037911043.1|HILL
OG0006542	LOC108026446|XP_016952874.1|DBIA	LOC119651499|XP_037911044.1|HILL
OG0006543	LOC108025299|XP_016951179.1|DBIA	LOC119650745|XP_037909746.1|HILL
OG0006544	LOC108027395|XP_016954321.1|DBIA	LOC119659523|XP_037923587.1|HILL
OG0006545	LOC108023282|XP_016948063.1|DBIA	LOC119651305|XP_037910760.1|HILL
OG0006546	LOC108031837|XP_016961075.1|DBIA	LOC119652898|XP_037913199.1|HILL
OG0006547	LOC108031496|XP_016960478.1|DBIA	LOC119652369|XP_037912390.1|HILL
OG0006548	LOC108031077|XP_016959771.1|DBIA	LOC119657121|XP_037919813.1|HILL
OG0006549	LOC108025622|XP_016951650.1|DBIA	LOC119660221|XP_037924587.1|HILL
OG0006550	LOC108023861|XP_016949005.1|DBIA	LOC119654118|XP_037915209.1|HILL, LOC119659972|XP_037924262.1|HILL
OG0006551	LOC108035818|XP_016967055.1|DBIA	LOC119656782|XP_037919295.1|HILL
OG0006552	LOC108035809|XP_016967044.1|DBIA, LOC108032886|XP_016962406.1|DBIA	LOC119657003|XP_037919669.1|HILL
OG0006553	LOC108025238|XP_016951073.1|DBIA	LOC119652849|XP_037913129.1|HILL
OG0006554	LOC108027191|XP_016953981.1|DBIA	LOC119652536|XP_037912665.1|HILL
OG0006555	LOC108024958|XP_016950683.1|DBIA	LOC119651458|XP_037910992.1|HILL
OG0006557	LOC108024671|XP_016950228.1|DBIA	LOC119660277|XP_037924675.1|HILL
OG0006558	LOC108031204|XP_016959916.1|DBIA	LOC119646603|XP_037903027.1|HILL
OG0006559	LOC108031146|XP_016959850.1|DBIA	LOC119652796|XP_037913046.1|HILL
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC119651149|XP_037910482.1|HILL
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC119651148|XP_037910481.1|HILL
OG0006562	LOC108025435|XP_016951414.1|DBIA	LOC119652452|XP_037912525.1|HILL
OG0006563	LOC108027237|XP_016954059.1|DBIA	LOC119652630|XP_037912805.1|HILL
OG0006564	LOC108027064|XP_016953761.1|DBIA	LOC119652651|XP_037912828.1|HILL
OG0006565	LOC108022975|XP_016947692.1|DBIA	LOC119652367|XP_037912387.1|HILL
OG0006566	LOC108024594|XP_016950091.1|DBIA	LOC119651112|XP_037910407.1|HILL
OG0006567	LOC108024402|XP_016949803.1|DBIA	LOC119656536|XP_037918810.1|HILL
OG0006568	LOC108024747|XP_016950343.1|DBIA	LOC119656537|XP_037918811.1|HILL
OG0006569	LOC108028618|XP_016956026.1|DBIA	LOC119658819|XP_037922471.1|HILL
OG0006570	LOC108032907|XP_016962456.1|DBIA	LOC119658841|XP_037922514.1|HILL
OG0006571	LOC108031783|XP_016960986.1|DBIA	LOC119651702|XP_037911343.1|HILL
OG0006572	LOC108031080|XP_016959775.1|DBIA	LOC119656551|XP_037918845.1|HILL
OG0006573	LOC108027371|XP_016954285.1|DBIA	LOC119652575|XP_037912717.1|HILL
OG0006574	LOC108031924|XP_016961185.1|DBIA	LOC119651224|XP_037910616.1|HILL
OG0006575	LOC108026007|XP_016952186.1|DBIA	LOC119657045|XP_037919727.1|HILL
OG0006576	LOC108031772|XP_016960968.1|DBIA	LOC119657999|XP_037921147.1|HILL
OG0006577	LOC108032104|XP_016961422.1|DBIA	LOC119651460|XP_037910994.1|HILL
OG0006578	LOC108031770|XP_016960966.1|DBIA	LOC119652253|XP_037912162.1|HILL
OG0006579	LOC108036771|XP_016968600.1|DBIA	LOC119656902|XP_037919514.1|HILL
OG0006580	LOC108024730|XP_016950316.1|DBIA	LOC119657922|XP_037921037.1|HILL
OG0006581	LOC108032876|XP_016962366.1|DBIA	LOC119660486|XP_037925003.1|HILL
OG0006582	LOC108031722|XP_016960881.1|DBIA	LOC119659834|XP_037924058.1|HILL
OG0006583	LOC108024692|XP_016950260.1|DBIA	LOC119651628|XP_037911217.1|HILL
OG0006584	LOC108029215|XP_016956895.1|DBIA	LOC119646970|XP_037903600.1|HILL
OG0006585	LOC108032506|XP_016961820.1|DBIA	LOC119657783|XP_037920786.1|HILL, LOC119657785|XP_037920787.1|HILL
OG0006586	LOC108025282|XP_016951147.1|DBIA	LOC119652220|XP_037912090.1|HILL
OG0006587	LOC108025279|XP_016951141.1|DBIA	LOC119652217|XP_037912087.1|HILL
OG0006588	LOC108025033|XP_016950781.1|DBIA	LOC119653122|XP_037913576.1|HILL
OG0006589	LOC108027353|XP_016954261.1|DBIA	LOC119653155|XP_037913623.1|HILL
OG0006590	LOC108027396|XP_016954323.1|DBIA	LOC119653132|XP_037913589.1|HILL
OG0006591	LOC108028247|XP_016955419.1|DBIA	LOC119648435|XP_037906118.1|HILL
OG0006592	LOC108032248|XP_016961601.1|DBIA	LOC119652647|XP_037912824.1|HILL
OG0006593	LOC108031068|XP_016959763.1|DBIA	LOC119652646|XP_037912822.1|HILL
OG0006594	LOC108035634|XP_016966824.1|DBIA	LOC119648050|XP_037905441.1|HILL
OG0006595	LOC108036561|XP_016968289.1|DBIA	LOC119658874|XP_037922572.1|HILL
OG0006596	LOC108030177|XP_016958408.1|DBIA	LOC119659414|XP_037923416.1|HILL
OG0006597	LOC108035225|XP_016966244.1|DBIA	LOC119648678|XP_037906399.1|HILL
OG0006598	LOC108034874|XP_016965566.1|DBIA	LOC119649983|XP_037908353.1|HILL
OG0006599	LOC108028424|XP_016955743.1|DBIA	LOC119647869|XP_037905067.1|HILL
OG0006600	LOC108028457|XP_016955794.1|DBIA	LOC119650219|XP_037908721.1|HILL
OG0006601	LOC108034929|XP_016965676.1|DBIA	LOC119647715|XP_037904735.1|HILL
OG0006602	LOC108034930|XP_016965677.1|DBIA	LOC119647716|XP_037904736.1|HILL
OG0006603	LOC108034923|XP_016965668.1|DBIA	LOC119649936|XP_037908284.1|HILL
OG0006604	LOC108030524|XP_016958902.1|DBIA	LOC119648393|XP_037906059.1|HILL
OG0006605	LOC108033229|XP_016962985.1|DBIA	LOC119657847|XP_037920897.1|HILL
OG0006606	LOC108028283|XP_016955477.1|DBIA	LOC119648454|XP_037906139.1|HILL
OG0006607	LOC108034917|XP_016965658.1|DBIA	LOC119647644|XP_037904634.1|HILL
OG0006608	LOC108032932|XP_016962491.1|DBIA	LOC119648457|XP_037906142.1|HILL
OG0006609	LOC108031901|XP_016961158.1|DBIA	LOC119648766|XP_037906523.1|HILL
OG0006610	LOC108035183|XP_016966145.1|DBIA	LOC119647929|XP_037905190.1|HILL
OG0006611	LOC108035421|XP_016966531.1|DBIA	LOC119648127|XP_037905576.1|HILL
OG0006612	LOC108034557|XP_016964974.1|DBIA	LOC119648253|XP_037905824.1|HILL
OG0006613	LOC108035599|XP_016966765.1|DBIA	LOC119648989|XP_037906841.1|HILL
OG0006614	LOC108035571|XP_016966729.1|DBIA	LOC119648696|XP_037906429.1|HILL
OG0006615	LOC108035529|XP_016966687.1|DBIA	LOC119649819|XP_037908079.1|HILL
OG0006616	LOC108029468|XP_016957212.1|DBIA	LOC119647444|XP_037904295.1|HILL
OG0006617	LOC108028600|XP_016956007.1|DBIA	LOC119647975|XP_037905275.1|HILL
OG0006618	LOC108034911|XP_016965645.1|DBIA	LOC119648360|XP_037906002.1|HILL
OG0006619	LOC108035323|XP_016966387.1|DBIA	LOC119648922|XP_037906755.1|HILL
OG0006620	LOC108035563|XP_016966720.1|DBIA	LOC119648932|XP_037906773.1|HILL
OG0006621	LOC108028722|XP_016956169.1|DBIA	LOC119649908|XP_037908234.1|HILL
OG0006622	LOC108030433|XP_016958813.1|DBIA	LOC119648062|XP_037905457.1|HILL
OG0006623	LOC108030852|XP_016959483.1|DBIA	LOC119648289|XP_037905873.1|HILL
OG0006624	LOC108030051|XP_016958116.1|DBIA	LOC119646852|XP_037903401.1|HILL
OG0006625	LOC108030056|XP_016958128.1|DBIA	LOC119646854|XP_037903404.1|HILL
OG0006626	LOC108023895|XP_016949069.1|DBIA	LOC119646320|XP_037902669.1|HILL
OG0006627	LOC108029503|XP_016957276.1|DBIA	LOC119661535|XP_037926843.1|HILL
OG0006628	LOC108029502|XP_016957272.1|DBIA	LOC119651079|XP_037910352.1|HILL
OG0006629	LOC108022734|XP_016947312.1|DBIA	LOC119646641|XP_037903082.1|HILL
OG0006630	LOC108022277|XP_016946625.1|DBIA	LOC119646423|XP_037902796.1|HILL
OG0006631	LOC108034564|XP_016964982.1|DBIA	LOC119649078|XP_037907002.1|HILL
OG0006632	LOC108029534|XP_016957332.1|DBIA	LOC119661230|XP_037926383.1|HILL
OG0006633	LOC108030646|XP_016959152.1|DBIA	LOC119649759|XP_037907981.1|HILL
OG0006634	LOC108029185|XP_016956845.1|DBIA	LOC119656414|XP_037918727.1|HILL
OG0006635	LOC108027790|XP_016954847.1|DBIA	LOC119649163|XP_037907115.1|HILL
OG0006636	LOC108025984|XP_016952168.1|DBIA	LOC119646544|XP_037902944.1|HILL
OG0006637	LOC108028544|XP_016955931.1|DBIA	LOC119649931|XP_037908277.1|HILL
OG0006638	LOC108036567|XP_016968303.1|DBIA	LOC119646231|XP_037902549.1|HILL
OG0006639	LOC108036338|XP_016967869.1|DBIA	LOC119652732|XP_037912959.1|HILL
OG0006640	LOC108029727|XP_016957699.1|DBIA	LOC119647104|XP_037903810.1|HILL
OG0006641	LOC108036343|XP_016967888.1|DBIA	LOC119646894|XP_037903461.1|HILL
OG0006642	LOC108022471|XP_016946910.1|DBIA	LOC119647177|XP_037903913.1|HILL
OG0006643	LOC108026657|XP_016953183.1|DBIA	LOC119646469|XP_037902847.1|HILL
OG0006644	LOC108028644|XP_016956057.1|DBIA	LOC119658235|XP_037921444.1|HILL
OG0006645	LOC108032594|XP_016961996.1|DBIA	LOC119659183|XP_037923074.1|HILL
OG0006646	LOC108030049|XP_016958113.1|DBIA	LOC119651013|XP_037910240.1|HILL
OG0006648	LOC108034626|XP_016965051.1|DBIA	LOC119650182|XP_037908663.1|HILL
OG0006649	LOC108026717|XP_016953314.1|DBIA	LOC119647292|XP_037904126.1|HILL
OG0006650	LOC108030126|XP_016958319.1|DBIA	LOC119649168|XP_037907127.1|HILL
OG0006651	LOC108028273|XP_016955462.1|DBIA	LOC119648095|XP_037905521.1|HILL
OG0006652	LOC108028746|XP_016956204.1|DBIA	LOC119650045|XP_037908456.1|HILL
OG0006653	LOC108034869|XP_016965554.1|DBIA	LOC119647725|XP_037904747.1|HILL
OG0006654	LOC108031074|XP_016959772.1|DBIA	LOC119649991|XP_037908375.1|HILL
OG0006655	LOC108034894|XP_016965597.1|DBIA	LOC119649426|XP_037907501.1|HILL
OG0006656	LOC108035057|XP_016965927.1|DBIA	LOC119650022|XP_037908426.1|HILL
OG0006657	LOC108022876|XP_016947560.1|DBIA	LOC119650079|XP_037908510.1|HILL
OG0006658	LOC108035341|XP_016966416.1|DBIA	LOC119649010|XP_037906888.1|HILL
OG0006659	LOC108035451|XP_016966578.1|DBIA	LOC119649474|XP_037907561.1|HILL
OG0006660	LOC108028682|XP_016956110.1|DBIA	LOC119648340|XP_037905963.1|HILL
OG0006661	LOC108028434|XP_016955753.1|DBIA	LOC119650375|XP_037909040.1|HILL
OG0006662	LOC108027787|XP_016954844.1|DBIA	LOC119660836|XP_037925636.1|HILL
OG0006663	LOC108028622|XP_016956031.1|DBIA	LOC119648026|XP_037905372.1|HILL
OG0006664	LOC108032096|XP_016961413.1|DBIA	LOC119653526|XP_037914129.1|HILL
OG0006665	LOC108027891|XP_016955002.1|DBIA	LOC119649164|XP_037907117.1|HILL
OG0006666	LOC108030341|XP_016958694.1|DBIA	LOC119649952|XP_037908316.1|HILL
OG0006667	LOC108028501|XP_016955866.1|DBIA	LOC119649797|XP_037908029.1|HILL
OG0006668	LOC108029424|XP_016957157.1|DBIA	LOC119661738|XP_037927132.1|HILL
OG0006669	LOC108028031|XP_016955158.1|DBIA	LOC119648923|XP_037906756.1|HILL
OG0006670	LOC108028750|XP_016956209.1|DBIA	LOC119650071|XP_037908495.1|HILL
OG0006671	LOC108028416|XP_016955724.1|DBIA	LOC119648973|XP_037906823.1|HILL
OG0006672	LOC108034880|XP_016965574.1|DBIA	LOC119648236|XP_037905787.1|HILL
OG0006673	LOC108035333|XP_016966400.1|DBIA	LOC119648804|XP_037906580.1|HILL
OG0006674	LOC108028288|XP_016955491.1|DBIA	LOC119649504|XP_037907600.1|HILL
OG0006675	LOC108034529|XP_016964944.1|DBIA	LOC119648645|XP_037906344.1|HILL
OG0006676	LOC108028413|XP_016955720.1|DBIA	LOC119649618|XP_037907767.1|HILL
OG0006677	LOC108034964|XP_016965762.1|DBIA	LOC119648799|XP_037906571.1|HILL
OG0006678	LOC108028325|XP_016955546.1|DBIA	LOC119649817|XP_037908076.1|HILL
OG0006679	LOC108034846|XP_016965467.1|DBIA	LOC119649878|XP_037908183.1|HILL
OG0006680	LOC108025328|XP_016951243.1|DBIA	LOC119660544|XP_037925107.1|HILL
OG0006681	LOC108028414|XP_016955721.1|DBIA	LOC119647706|XP_037904719.1|HILL
OG0006682	LOC108028621|XP_016956030.1|DBIA	LOC119648876|XP_037906695.1|HILL
OG0006683	LOC108028839|XP_016956319.1|DBIA	LOC119648877|XP_037906696.1|HILL
OG0006684	LOC108034963|XP_016965761.1|DBIA	LOC119650435|XP_037909184.1|HILL
OG0006685	LOC108036434|XP_016968063.1|DBIA	LOC119647412|XP_037904222.1|HILL
OG0006686	LOC108028331|XP_016955560.1|DBIA	LOC119650149|XP_037908614.1|HILL
OG0006687	LOC108035742|XP_016966927.1|DBIA	LOC119646568|XP_037902979.1|HILL, LOC119647044|XP_037903728.1|HILL, LOC119658612|XP_037922031.1|HILL
OG0006688	LOC108028039|XP_016955166.1|DBIA	LOC119649611|XP_037907759.1|HILL
OG0006689	LOC108034465|XP_016964838.1|DBIA	LOC119648980|XP_037906830.1|HILL
OG0006691	LOC108035151|XP_016966082.1|DBIA	LOC119647467|XP_037904329.1|HILL
OG0006692	LOC108030654|XP_016959163.1|DBIA	LOC119648021|XP_037905361.1|HILL
OG0006693	LOC108035433|XP_016966554.1|DBIA	LOC119649161|XP_037907097.1|HILL
OG0006694	LOC108023536|XP_016948592.1|DBIA	LOC119661022|XP_037926099.1|HILL
OG0006695	LOC108035289|XP_016966345.1|DBIA	LOC119649586|XP_037907719.1|HILL
OG0006697	LOC108035505|XP_016966652.1|DBIA	LOC119647480|XP_037904351.1|HILL
OG0006698	LOC108035138|XP_016966069.1|DBIA	LOC119648646|XP_037906346.1|HILL
OG0006699	LOC108035278|XP_016966330.1|DBIA	LOC119647901|XP_037905136.1|HILL
OG0006700	LOC108030302|XP_016958629.1|DBIA	LOC119655486|XP_037917316.1|HILL
OG0006701	LOC108036652|XP_016968421.1|DBIA	LOC119651642|XP_037911245.1|HILL
OG0006702	LOC108031020|XP_016959712.1|DBIA	LOC119648266|XP_037905846.1|HILL
OG0006703	LOC108035668|XP_016966864.1|DBIA	LOC119649368|XP_037907412.1|HILL
OG0006704	LOC108035669|XP_016966865.1|DBIA	LOC119649674|XP_037907861.1|HILL
OG0006707	LOC108026760|XP_016953389.1|DBIA	LOC119646489|XP_037902876.1|HILL
OG0006709	LOC108036333|XP_016967861.1|DBIA	LOC119646133|XP_037902410.1|HILL
OG0006710	LOC108028284|XP_016955482.1|DBIA	LOC119649858|XP_037908149.1|HILL
OG0006711	LOC108027960|XP_016955074.1|DBIA	LOC119649857|XP_037908144.1|HILL
OG0006712	LOC108035041|XP_016965900.1|DBIA	LOC119648307|XP_037905901.1|HILL
OG0006713	LOC108035559|XP_016966716.1|DBIA	LOC119650347|XP_037908949.1|HILL
OG0006714	LOC108035676|XP_016966874.1|DBIA	LOC119650346|XP_037908946.1|HILL
OG0006715	LOC108028613|XP_016956022.1|DBIA	LOC119648912|XP_037906746.1|HILL
OG0006716	LOC108027818|XP_016954886.1|DBIA	LOC119651593|XP_037911167.1|HILL
OG0006717	LOC108030687|XP_016959210.1|DBIA	LOC119648294|XP_037905882.1|HILL
OG0006718	LOC108030572|XP_016958972.1|DBIA	LOC119648409|XP_037906087.1|HILL
OG0006719	LOC108034556|XP_016964973.1|DBIA	LOC119650233|XP_037908739.1|HILL
OG0006720	LOC108028840|XP_016956322.1|DBIA	LOC119650370|XP_037909028.1|HILL
OG0006721	LOC108035354|XP_016966436.1|DBIA	LOC119649549|XP_037907669.1|HILL
OG0006722	LOC108035633|XP_016966823.1|DBIA	LOC119649327|XP_037907356.1|HILL
OG0006723	LOC108034130|XP_016964407.1|DBIA	LOC119658938|XP_037922719.1|HILL
OG0006724	LOC108031963|XP_016961241.1|DBIA	LOC119659984|XP_037924282.1|HILL
OG0006725	LOC108032120|XP_016961442.1|DBIA	LOC119660239|XP_037924621.1|HILL
OG0006726	LOC108024599|XP_016950099.1|DBIA	LOC119654868|XP_037916391.1|HILL
OG0006727	LOC108031904|XP_016961160.1|DBIA	LOC119659216|XP_037923117.1|HILL
OG0006728	LOC108031334|XP_016960076.1|DBIA	LOC119652388|XP_037912421.1|HILL
OG0006729	LOC108036563|XP_016968298.1|DBIA	LOC119647269|XP_037904088.1|HILL
OG0006730	LOC108036243|XP_016967740.1|DBIA	LOC119647270|XP_037904091.1|HILL
OG0006731	LOC108034054|XP_016964298.1|DBIA	LOC119649399|XP_037907452.1|HILL
OG0006732	LOC108034594|XP_016965015.1|DBIA	LOC119650157|XP_037908630.1|HILL
OG0006733	LOC108028050|XP_016955178.1|DBIA	LOC119650415|XP_037909136.1|HILL
OG0006734	LOC108028519|XP_016955891.1|DBIA	LOC119648874|XP_037906693.1|HILL
OG0006735	LOC108035321|XP_016966385.1|DBIA	LOC119648389|XP_037906054.1|HILL
OG0006736	LOC108035334|XP_016966401.1|DBIA	LOC119647995|XP_037905308.1|HILL
OG0006737	LOC108028057|XP_016955184.1|DBIA	LOC119650276|XP_037908829.1|HILL
OG0006738	LOC108029665|XP_016957581.1|DBIA	LOC119648263|XP_037905842.1|HILL
OG0006739	LOC108028372|XP_016955652.1|DBIA	LOC119648264|XP_037905844.1|HILL
OG0006740	LOC108035004|XP_016965836.1|DBIA	LOC119648149|XP_037905648.1|HILL
OG0006741	LOC108035003|XP_016965834.1|DBIA	LOC119648063|XP_037905458.1|HILL
OG0006743	LOC108029149|XP_016956769.1|DBIA	LOC119660984|XP_037925997.1|HILL
OG0006744	LOC108035425|XP_016966544.1|DBIA	LOC119648196|XP_037905717.1|HILL
OG0006745	LOC108024541|XP_016950002.1|DBIA	LOC119660191|XP_037924537.1|HILL
OG0006746	LOC108035280|XP_016966333.1|DBIA	LOC119648006|XP_037905326.1|HILL
OG0006747	LOC108035512|XP_016966663.1|DBIA	LOC119649601|XP_037907743.1|HILL
OG0006748	LOC108024149|XP_016949439.1|DBIA	LOC119646538|XP_037902937.1|HILL
OG0006749	LOC108035251|XP_016966278.1|DBIA	LOC119649274|XP_037907291.1|HILL
OG0006750	LOC108024878|XP_016950511.1|DBIA	LOC119657897|XP_037920981.1|HILL
OG0006752	LOC108034593|XP_016965014.1|DBIA	LOC119648292|XP_037905880.1|HILL
OG0006753	LOC108034654|XP_016965082.1|DBIA	LOC119649451|XP_037907534.1|HILL
OG0006754	LOC108029507|XP_016957284.1|DBIA	LOC119649029|XP_037906914.1|HILL
OG0006755	LOC108030819|XP_016959423.1|DBIA	LOC119649960|XP_037908324.1|HILL
