Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0010285	LOC108031355|XP_016960114.1|DBIA	Nepl14|NP_651097.1|DMEL
OG0010286	LOC108026052|XP_016952235.1|DBIA	Obp99d|NP_651712.1|DMEL
OG0010287	LOC108031007|XP_016959696.1|DBIA	CG34149|NP_001036745.1|DMEL
OG0010288	LOC108031389|XP_016960242.1|DBIA	CG7715|NP_650748.2|DMEL
OG0010289	LOC108025384|XP_016951346.1|DBIA	Tb|NP_651494.1|DMEL
OG0010290	LOC108031670|XP_016960799.1|DBIA	CG43222|NP_001247291.1|DMEL
OG0010291	LOC108025491|XP_016951495.1|DBIA, LOC108025492|XP_016951496.1|DBIA	PH4alphaSG1|NP_733376.1|DMEL
OG0010292	LOC108024555|XP_016950026.1|DBIA	Nepl17|NP_651641.1|DMEL
OG0010293	LOC108028971|XP_016956500.1|DBIA	CG3597|NP_001259930.1|DMEL
OG0010294	LOC108033738|XP_016963784.1|DBIA	Gr39a|NP_724330.1|DMEL
OG0010295	LOC108033411|XP_016963221.1|DBIA	GluRIIB|NP_523485.3|DMEL
OG0010297	LOC108036422|XP_016968038.1|DBIA	CG44286|NP_001286232.1|DMEL
OG0010298	LOC108022104|XP_016946435.1|DBIA	CG5084|NP_611279.1|DMEL
OG0010299	LOC108029527|XP_016957317.1|DBIA	CG34430|NP_001097222.1|DMEL
OG0010300	LOC108022389|XP_016946764.1|DBIA	CG34224|NP_001097266.1|DMEL
OG0010301	LOC108027101|XP_016953807.1|DBIA	CG1138|NP_649667.1|DMEL
OG0010302	LOC108029623|XP_016957504.1|DBIA	CG30062|NP_725299.2|DMEL
OG0010303	LOC108026882|XP_016953568.1|DBIA	Orcokinin|NP_611852.2|DMEL
OG0010304	LOC108032960|XP_016962520.1|DBIA	CG13002|NP_573178.1|DMEL
OG0010305	LOC108023989|XP_016949209.1|DBIA	sphe|NP_573148.2|DMEL
OG0010306	LOC108033110|XP_016962802.1|DBIA	TwdlX|NP_728016.1|DMEL
OG0010307	LOC108033180|XP_016963027.1|DBIA	CG12236|NP_727050.1|DMEL
OG0010308	LOC108033016|XP_016962631.1|DBIA	Cp38|NP_511088.1|DMEL
OG0010309	LOC108034377|XP_016964750.1|DBIA	ppk27|NP_647826.2|DMEL
OG0010310	LOC108023217|XP_016947976.1|DBIA	CG32808|NP_726740.1|DMEL
OG0010311	LOC108024247|XP_016949618.1|DBIA	CG8051|NP_573377.1|DMEL
OG0010312	LOC108024112|XP_016949379.1|DBIA	Muc18B|NP_573365.1|DMEL
OG0010313	LOC108030732|XP_016959264.1|DBIA	ppk5|NP_996138.2|DMEL
OG0010314	LOC108032952|XP_016962512.1|DBIA	CG15756|NP_572895.1|DMEL
OG0010315	LOC108027513|XP_016954445.1|DBIA	CG9689|NP_572587.1|DMEL
OG0010316	LOC108036216|XP_016967697.1|DBIA	CG33017|NP_788375.1|DMEL
OG0010317	LOC108024123|XP_016949393.1|DBIA	dyw|NP_570016.1|DMEL
OG0010318	LOC108033753|XP_016963859.1|DBIA	Nep6|NP_572831.2|DMEL
OG0010319	LOC108023175|XP_016947906.1|DBIA	CG17777|NP_652510.2|DMEL
OG0010320	LOC108025628|XP_016951653.1|DBIA	CG15203|NP_572679.1|DMEL
OG0010321	LOC108034474|XP_016964847.1|DBIA	CG32241|NP_729000.2|DMEL
OG0010322	LOC108034712|XP_016965142.1|DBIA	CG13721|NP_647912.1|DMEL
OG0010323	LOC108029845|XP_016957826.1|DBIA	ddbt|NP_001137864.1|DMEL
OG0010324	LOC108034854|XP_016965492.1|DBIA	CG15005|NP_647870.1|DMEL
OG0010325	LOC108028213|XP_016955365.1|DBIA	Cyp316a1|NP_648129.2|DMEL
OG0010326	LOC108034780|XP_016965227.1|DBIA	CG10853|NP_647842.1|DMEL
OG0010327	LOC108034761|XP_016965197.1|DBIA	CG4597|NP_647952.2|DMEL
OG0010328	LOC108034771|XP_016965206.1|DBIA	CG13056|NP_652414.2|DMEL
OG0010329	LOC108034418|XP_016964791.1|DBIA	CG13048|NP_648861.1|DMEL
OG0010330	LOC108028132|XP_016955275.1|DBIA	grim|NP_524137.2|DMEL
OG0010331	LOC108028714|XP_016956154.1|DBIA	CG7408|NP_649020.1|DMEL
OG0010332	LOC108025777|XP_016951877.1|DBIA	Eo|NP_572986.1|DMEL
OG0010333	LOC108034280|XP_016964628.1|DBIA	COX5BL|NP_609047.1|DMEL
OG0010334	LOC108033364|XP_016963163.1|DBIA	CG14937|NP_609518.1|DMEL
OG0010335	LOC108032966|XP_016962526.1|DBIA	CG32572|NP_728015.1|DMEL
OG0010336	LOC108023263|XP_016948035.1|DBIA	CG32812|NP_569899.3|DMEL
OG0010337	LOC108035397|XP_016966542.1|DBIA	CG15719|NP_572846.2|DMEL
OG0010338	LOC108033225|XP_016962978.1|DBIA	CG8191|NP_573060.1|DMEL
OG0010339	LOC108024425|XP_016949832.1|DBIA	Tengl4|NP_650038.2|DMEL
OG0010340	LOC108023704|XP_016948821.1|DBIA	nullo|NP_511067.3|DMEL
OG0010341	LOC108023703|XP_016948820.1|DBIA	CG14427|NP_572379.1|DMEL
OG0010342	LOC108036627|XP_016968392.1|DBIA	CG15740|NP_572753.2|DMEL
OG0010343	LOC108031384|XP_016960237.1|DBIA	CG3610|NP_650396.1|DMEL
OG0010344	LOC108024461|XP_016949868.1|DBIA	CG15927|NP_572798.1|DMEL
OG0010345	LOC108024169|XP_016949474.1|DBIA	CG14212|NP_608333.1|DMEL
OG0010346	LOC108024101|XP_016949366.1|DBIA	CG11381|NP_569894.2|DMEL
OG0010347	LOC108023359|XP_016948229.1|DBIA	CG12990|NP_573233.1|DMEL
OG0010348	LOC108029596|XP_016957457.1|DBIA	CG30355|NP_724698.1|DMEL
OG0010349	LOC108021879|XP_016946162.1|DBIA	Femcoat|NP_525067.2|DMEL
OG0010350	LOC108021894|XP_016946197.1|DBIA	tyf|NP_572152.2|DMEL
OG0010351	LOC108023293|XP_016948084.1|DBIA	Kmn1|NP_572729.1|DMEL
OG0010352	LOC108024125|XP_016949395.1|DBIA	CG2652|NP_570015.1|DMEL
OG0010353	LOC108027498|XP_016954430.1|DBIA	CG2962|NP_572612.2|DMEL
OG0010354	LOC108025604|XP_016951628.1|DBIA	CG3939|NP_570048.1|DMEL
OG0010355	LOC108036329|XP_016967847.1|DBIA	CG12239|NP_572265.1|DMEL
OG0010356	LOC108032949|XP_016962509.1|DBIA	upd3|NP_001097014.1|DMEL
OG0010357	LOC108023735|XP_016948862.1|DBIA	CG15317|NP_572569.1|DMEL
OG0010358	LOC108033015|XP_016962630.1|DBIA	CG32564|NP_728056.1|DMEL
OG0010359	LOC108024104|XP_016949371.1|DBIA	CG14626|NP_569890.1|DMEL
OG0010360	LOC108024117|XP_016949386.1|DBIA	CG11379|NP_569888.1|DMEL
OG0010361	LOC108024105|XP_016949372.1|DBIA	CG11384|NP_569887.1|DMEL
OG0010362	LOC108024175|XP_016949488.1|DBIA	CG14629|NP_569881.1|DMEL
OG0010363	LOC108023274|XP_016948048.1|DBIA	CG15370|NP_572544.1|DMEL
OG0010364	LOC108025831|XP_016951977.1|DBIA	CG9981|NP_573124.1|DMEL
OG0010365	LOC108028965|XP_016956492.1|DBIA	CG1494|NP_608444.2|DMEL
OG0010366	LOC108024039|XP_016949302.1|DBIA	CG42512|NP_001162776.1|DMEL
OG0010367	LOC108023917|XP_016949090.1|DBIA	CG12480|NP_572937.1|DMEL
OG0010368	LOC108023906|XP_016949079.1|DBIA	CG12481|NP_001033843.1|DMEL
OG0010369	LOC108025660|XP_016951688.1|DBIA	CG12498|NP_570030.1|DMEL
OG0010370	LOC108027614|XP_016954623.1|DBIA	CG1468|NP_572585.3|DMEL
OG0010371	LOC108027620|XP_016954631.1|DBIA	Yp2|NP_511102.3|DMEL
OG0010372	LOC108032953|XP_016962513.1|DBIA	CG32631|NP_727714.1|DMEL
OG0010373	LOC108032950|XP_016962510.1|DBIA	CG15754|NP_572894.1|DMEL
OG0010374	LOC108023987|XP_016949207.1|DBIA	CG4653|NP_573150.2|DMEL
OG0010375	LOC108023988|XP_016949208.1|DBIA	CG9672|NP_573151.1|DMEL
OG0010376	LOC108033106|XP_016962795.1|DBIA	Alp11|NP_573047.1|DMEL
OG0010377	LOC108028905|XP_016956415.1|DBIA	CG12446|NP_608475.1|DMEL
OG0010378	LOC108024136|XP_016949407.1|DBIA	CG16756|NP_572222.2|DMEL
OG0010379	LOC108027630|XP_016954641.1|DBIA	CG34330|NP_001097029.1|DMEL
OG0010380	LOC108021991|XP_016946320.1|DBIA	CG11369|NP_572398.1|DMEL
OG0010381	LOC108022012|XP_016946340.1|DBIA	CG42781|NP_001188555.1|DMEL
OG0010382	LOC108022002|XP_016946329.1|DBIA	CG42246|NP_001138173.1|DMEL
OG0010383	LOC108021996|XP_016946325.1|DBIA	CG1999|NP_572394.2|DMEL
OG0010384	LOC108023758|XP_016948887.1|DBIA	CG12219|NP_572312.1|DMEL
OG0010385	LOC108029011|XP_016956546.1|DBIA	CSN1a|NP_609720.1|DMEL
OG0010386	LOC108032759|XP_016962241.1|DBIA	twe|NP_476633.1|DMEL
OG0010387	LOC108032432|XP_016961742.1|DBIA	CG4218|NP_609714.1|DMEL
OG0010388	LOC108033457|XP_016963285.1|DBIA	SoYb|NP_609335.3|DMEL
OG0010389	LOC108032451|XP_016961766.1|DBIA	RpS28-like|NP_001097132.1|DMEL
OG0010390	LOC108032747|XP_016962224.1|DBIA	CG31697|NP_724209.1|DMEL
OG0010391	LOC108032691|XP_016962155.1|DBIA	CG10337|NP_609986.1|DMEL
OG0010392	LOC108032472|XP_016961784.1|DBIA	CG12439|NP_609274.2|DMEL
OG0010393	LOC108027700|XP_016954739.1|DBIA	Cpr23B|NP_608718.1|DMEL
OG0010394	LOC108033924|XP_016964086.1|DBIA	CG9550|NP_609042.1|DMEL
OG0010395	LOC108032831|XP_016962336.1|DBIA	CG13970|NP_610027.1|DMEL
OG0010396	LOC108036715|XP_016968505.1|DBIA	CG9483|NP_609255.1|DMEL
OG0010397	LOC108032460|XP_016961775.1|DBIA	nur|NP_723832.1|DMEL
OG0010398	LOC108032458|XP_016961773.1|DBIA	Vm34Ca|NP_476785.1|DMEL
OG0010399	LOC108032515|XP_016961838.1|DBIA	Tehao|NP_477438.1|DMEL
OG0010400	LOC108032560|XP_016961929.1|DBIA	CG33640|NP_001027255.2|DMEL
OG0010401	LOC108032556|XP_016961926.1|DBIA	CG9263|NP_609662.1|DMEL
OG0010402	LOC108032627|XP_016962054.1|DBIA	CG31710|NP_001260294.1|DMEL
OG0010403	LOC108032513|XP_016961833.1|DBIA	CG13117|NP_609307.1|DMEL
OG0010404	LOC108032826|XP_016962330.1|DBIA	CG16772|NP_610015.2|DMEL
OG0010405	LOC108032812|XP_016962314.1|DBIA	CG10680|NP_610016.1|DMEL
OG0010406	LOC108032729|XP_016962198.1|DBIA	Hf|NP_788078.1|DMEL
OG0010408	LOC108033242|XP_016962997.1|DBIA	CG31862|NP_723741.1|DMEL
OG0010409	LOC108032700|XP_016962168.1|DBIA	CG45084|NP_001285973.1|DMEL
OG0010410	LOC108032769|XP_016962254.1|DBIA	CG18109|NP_723933.1|DMEL
OG0010411	LOC108034650|XP_016965078.1|DBIA	CG11815|NP_647685.1|DMEL
OG0010412	LOC108033579|XP_016963414.1|DBIA	CG34007|NP_001286104.1|DMEL
OG0010413	LOC108029028|XP_016956564.1|DBIA	CG17237|NP_608666.1|DMEL
OG0010414	LOC108029042|XP_016956582.1|DBIA	robl22E|NP_608667.1|DMEL
OG0010415	LOC108034283|XP_016964630.1|DBIA	Ugt307A1|NP_609097.2|DMEL
OG0010416	LOC108033484|XP_016963312.1|DBIA	CG14070|NP_609467.1|DMEL
OG0010417	LOC108033515|XP_016963347.1|DBIA	CG12517|NP_609465.1|DMEL
OG0010418	LOC108034026|XP_016964255.1|DBIA	Porin2|NP_609462.1|DMEL
OG0010419	LOC108033340|XP_016963115.1|DBIA	dbf|NP_609430.1|DMEL
OG0010420	LOC108034200|XP_016964520.1|DBIA	c_2_M|NP_609788.1|DMEL
OG0010421	LOC108027724|XP_016954766.1|DBIA	halo|NP_001137765.1|DMEL
OG0010422	LOC108036729|XP_016968515.1|DBIA	CG16800|NP_609594.2|DMEL
OG0010423	LOC108033541|XP_016963375.1|DBIA	CG42688|NP_001188843.1|DMEL
OG0010424	LOC108036713|XP_016968503.1|DBIA	CG43050|NP_001246017.1|DMEL
OG0010425	LOC108033271|XP_016963025.1|DBIA	CG31741|NP_724088.2|DMEL
OG0010426	LOC108033440|XP_016963258.1|DBIA	CG15153|NP_609863.1|DMEL
OG0010427	LOC108033508|XP_016963340.1|DBIA	CG18269|NP_608940.1|DMEL
OG0010428	LOC108033986|XP_016964199.1|DBIA	CG43345|NP_610096.1|DMEL
OG0010429	LOC108033533|XP_016963367.1|DBIA	ATPsynGL|NP_609142.1|DMEL
OG0010430	LOC108027740|XP_016954780.1|DBIA	CG17648|NP_608620.1|DMEL
OG0010431	LOC108032708|XP_016962176.1|DBIA	sob|NP_476882.1|DMEL
OG0010432	LOC108032709|XP_016962177.1|DBIA	odd|NP_722922.1|DMEL
OG0010433	LOC108029254|XP_016956938.1|DBIA	CG3513|NP_608798.1|DMEL
OG0010434	LOC108036081|XP_016967516.1|DBIA	CG15382|NP_608650.1|DMEL
OG0010435	LOC108029116|XP_016956717.1|DBIA	l_2_05714|NP_723031.1|DMEL
OG0010436	LOC108033600|XP_016963441.1|DBIA	CG43725|NP_001260374.1|DMEL
OG0010437	LOC108034214|XP_016964544.1|DBIA	ihog|NP_609085.1|DMEL
OG0010438	LOC108033511|XP_016963344.1|DBIA	CG42597|NP_001163043.1|DMEL
OG0010439	LOC108033516|XP_016963348.1|DBIA	CG1421|NP_610126.1|DMEL
OG0010440	LOC108033503|XP_016963334.1|DBIA	CG15136|NP_609827.1|DMEL
OG0010441	LOC108034095|XP_016964350.1|DBIA	CG31806|NP_724032.1|DMEL
OG0010442	LOC108031128|XP_016959831.1|DBIA	CG3942|NP_650171.2|DMEL
OG0010443	LOC108029035|XP_016956574.1|DBIA	CG15258|NP_609751.1|DMEL
OG0010444	LOC108029037|XP_016956577.1|DBIA	nht|NP_523574.4|DMEL
OG0010445	LOC108027732|XP_016954773.1|DBIA	Trf4|NP_608699.1|DMEL
OG0010446	LOC108033310|XP_016963076.1|DBIA	CG11374|NP_608488.3|DMEL
OG0010447	LOC108034757|XP_016965195.1|DBIA	CG7213|NP_648195.1|DMEL
OG0010448	LOC108035388|XP_016966488.1|DBIA	CG6628|NP_648386.1|DMEL
OG0010449	LOC108028131|XP_016955273.1|DBIA	CG8620|NP_001137895.1|DMEL
OG0010450	LOC108028328|XP_016955562.1|DBIA	CG13905|NP_612072.2|DMEL
OG0010451	LOC108035687|XP_016966893.1|DBIA	Ugt305A1|NP_652703.1|DMEL
OG0010452	LOC108029712|XP_016957680.1|DBIA	CG34456|NP_001097559.1|DMEL
OG0010453	LOC108030369|XP_016958730.1|DBIA	Hsp22|NP_001027114.1|DMEL
OG0010454	LOC108035406|XP_016966515.1|DBIA	CG13026|NP_648915.2|DMEL
OG0010455	LOC108035286|XP_016966342.1|DBIA	phol|NP_648317.1|DMEL
OG0010456	LOC108028066|XP_016955195.1|DBIA	CG13733|NP_648986.1|DMEL
OG0010457	LOC108035264|XP_016966311.1|DBIA	CG11345|NP_647904.2|DMEL
OG0010458	LOC108035263|XP_016966310.1|DBIA	CG15022|NP_647905.1|DMEL
OG0010459	LOC108035269|XP_016966315.1|DBIA	CG15024|NP_652336.2|DMEL
OG0010460	LOC108035262|XP_016966309.1|DBIA	CG11349|NP_647908.2|DMEL
OG0010461	LOC108035542|XP_016966698.1|DBIA	CG17030|NP_647941.1|DMEL
OG0010462	LOC108031049|XP_016959742.1|DBIA	miple2|NP_001261198.1|DMEL
OG0010463	LOC108035031|XP_016965865.1|DBIA	CG13071|NP_001189117.1|DMEL
OG0010464	LOC108034420|XP_016964793.1|DBIA	CG13065|NP_648858.1|DMEL
OG0010465	LOC108035025|XP_016965858.1|DBIA	Nplp3|NP_652710.1|DMEL
OG0010466	LOC108034608|XP_016965031.1|DBIA	CG33061|NP_001097620.1|DMEL
OG0010467	LOC108034735|XP_016965164.1|DBIA	CG33060|NP_788513.2|DMEL
OG0010468	LOC108028291|XP_016955490.1|DBIA	CG13255|NP_652282.1|DMEL
OG0010469	LOC108028505|XP_016955877.1|DBIA	Bro|NP_477066.2|DMEL
OG0010470	LOC108034970|XP_016965771.1|DBIA	eIF4E5|NP_648160.2|DMEL
OG0010471	LOC108034606|XP_016965029.1|DBIA	HP4|NP_648166.2|DMEL
OG0010472	LOC108034686|XP_016965115.1|DBIA	CG8960|NP_647698.1|DMEL
OG0010473	LOC108028117|XP_016955255.1|DBIA	CG10591|NP_647978.1|DMEL
OG0010474	LOC108028234|XP_016955387.1|DBIA	CG33946|NP_001303406.1|DMEL
OG0010475	LOC108028161|XP_016955309.1|DBIA	sa|NP_649311.1|DMEL
OG0010476	LOC108035383|XP_016966478.1|DBIA	CG3306|NP_648335.1|DMEL
OG0010477	LOC108034795|XP_016965281.1|DBIA	CG32266|NP_728900.1|DMEL
OG0010478	LOC108028720|XP_016956167.1|DBIA	Cyp4d8|NP_523961.2|DMEL
OG0010479	LOC108028056|XP_016955183.1|DBIA	CG7716|NP_648139.1|DMEL
OG0010480	LOC108034653|XP_016965081.1|DBIA	CG13725|NP_648967.1|DMEL
OG0010481	LOC108028593|XP_016955996.1|DBIA	Adgf-A2|NP_525020.2|DMEL
OG0010482	LOC108030571|XP_016958971.1|DBIA	CG10654|NP_001261767.1|DMEL
OG0010483	LOC108035074|XP_016965956.1|DBIA	CG13473|NP_648717.1|DMEL
OG0010484	LOC108030763|XP_016959305.1|DBIA	CG32459|NP_730752.1|DMEL
OG0010485	LOC108028800|XP_016956273.1|DBIA	schuy|NP_649166.1|DMEL
OG0010486	LOC108030933|XP_016959622.1|DBIA	CG14573|NP_649356.1|DMEL
OG0010487	LOC108030578|XP_016959003.1|DBIA	CG14131|NP_648506.1|DMEL
OG0010488	LOC108028565|XP_016955960.1|DBIA	CG5577|NP_649014.1|DMEL
OG0010489	LOC108035655|XP_016966851.1|DBIA	CG7906|NP_001261835.1|DMEL
OG0010490	LOC108022400|XP_016946775.1|DBIA	CG34221|NP_001097255.2|DMEL
OG0010491	LOC108022375|XP_016946746.1|DBIA	CG9294|NP_995920.1|DMEL
OG0010492	LOC108028154|XP_016955300.1|DBIA	CG6893|NP_001369058.1|DMEL
OG0010493	LOC108028168|XP_016955317.1|DBIA	CG34253|NP_001097636.1|DMEL
OG0010494	LOC108030743|XP_016959279.1|DBIA	CG43331|NP_001246884.1|DMEL
OG0010495	LOC108034393|XP_016964764.1|DBIA	CG10116|NP_648652.1|DMEL
OG0010496	LOC108028271|XP_016955458.1|DBIA	caps|NP_001303391.1|DMEL
OG0010497	LOC108028060|XP_016955188.1|DBIA	CG14111|NP_648636.2|DMEL
OG0010498	LOC108036291|XP_016967792.1|DBIA	CG8046|NP_724761.1|DMEL
OG0010499	LOC108022368|XP_016946737.1|DBIA	CG33704|NP_001027445.1|DMEL
OG0010500	LOC108022073|XP_016946407.1|DBIA	CG34201|NP_001097385.1|DMEL
OG0010501	LOC108022424|XP_016946800.1|DBIA	CG34185|NP_001097314.1|DMEL
OG0010502	LOC108030603|XP_016959079.1|DBIA	CG13457|NP_648751.1|DMEL
OG0010503	LOC108022320|XP_016946672.1|DBIA	polyph|NP_610631.1|DMEL
OG0010504	LOC108029800|XP_016957804.1|DBIA	CG43691|NP_001260953.1|DMEL
OG0010505	LOC108029524|XP_016957314.1|DBIA	CG30379|NP_724626.2|DMEL
OG0010506	LOC108029849|XP_016957827.1|DBIA	CG30156|NP_724520.1|DMEL
OG0010507	LOC108022332|XP_016946684.1|DBIA	CG3611|NP_611970.1|DMEL
OG0010508	LOC108022479|XP_016946919.1|DBIA	yellow-d2|NP_611788.1|DMEL
OG0010509	LOC108030086|XP_016958213.1|DBIA	CG13198|NP_610690.1|DMEL
OG0010510	LOC108022367|XP_016946736.1|DBIA	CG15605|NP_611191.1|DMEL
OG0010511	LOC108023062|XP_016947799.1|DBIA	Ir54a|NP_611259.2|DMEL
OG0010512	LOC108023067|XP_016947804.1|DBIA	CG16837|NP_611916.1|DMEL
OG0010513	LOC108022306|XP_016946655.1|DBIA	Pgam5-2|NP_611911.1|DMEL
OG0010514	LOC108022918|XP_016947617.1|DBIA	CG42383|NP_523847.2|DMEL
OG0010515	LOC108026534|XP_016952970.1|DBIA	CG10265|NP_611012.1|DMEL
OG0010516	LOC108029428|XP_016957162.1|DBIA	CG30376|NP_724664.1|DMEL
OG0010517	LOC108029434|XP_016957169.1|DBIA	CG30154|NP_665881.1|DMEL
OG0010518	LOC108022154|XP_016946485.1|DBIA	CG34194|NP_001097358.1|DMEL
OG0010519	LOC108029462|XP_016957201.1|DBIA	CG43183|NP_001246203.1|DMEL
OG0010520	LOC108022272|XP_016946620.1|DBIA	CG12861|NP_610978.2|DMEL
OG0010521	LOC108022790|XP_016947409.1|DBIA	CG34021|NP_001033942.1|DMEL
OG0010522	LOC108029805|XP_016957812.1|DBIA	CG8584|NP_610404.1|DMEL
OG0010523	LOC108029680|XP_016957619.1|DBIA	CG8738|NP_610403.1|DMEL
OG0010524	LOC108022645|XP_016947189.1|DBIA	CG2921|NP_611635.1|DMEL
OG0010525	LOC108026586|XP_016953029.1|DBIA	TTLL6A|NP_611433.3|DMEL
OG0010526	LOC108026574|XP_016953015.1|DBIA	CG18367|NP_663311.1|DMEL
OG0010527	LOC108023035|XP_016947765.1|DBIA	CG9863|NP_611780.3|DMEL
OG0010528	LOC108022391|XP_016946766.1|DBIA	yip3|NP_726300.1|DMEL
OG0010529	LOC108022411|XP_016946787.1|DBIA	CG43207|NP_001246476.1|DMEL
OG0010530	LOC108036498|XP_016968180.1|DBIA	CG6429|NP_611164.3|DMEL
OG0010531	LOC108026202|XP_016952489.1|DBIA	CG31115|NP_733068.2|DMEL
OG0010532	LOC108031426|XP_016960319.1|DBIA	CG33189|NP_788599.1|DMEL
OG0010533	LOC108028679|XP_016956104.1|DBIA	CG7341|NP_649029.1|DMEL
OG0010534	LOC108027093|XP_016953799.1|DBIA	CG7079|NP_650936.1|DMEL
OG0010535	LOC108031524|XP_016960536.1|DBIA	CG4783|NP_650851.1|DMEL
OG0010536	LOC108031156|XP_016959860.1|DBIA	CG4465|NP_650847.1|DMEL
OG0010537	LOC108031267|XP_016959997.1|DBIA	CG34301|NP_001097710.1|DMEL
OG0010538	LOC108026218|XP_016952524.1|DBIA	srp|NP_732100.2|DMEL
OG0010539	LOC108030948|XP_016959636.1|DBIA	Obp85a|NP_001334691.1|DMEL
OG0010540	LOC108025369|XP_016951318.1|DBIA	CG15535|NP_651788.1|DMEL
OG0010541	LOC108028123|XP_016955262.1|DBIA	CG7573|NP_729695.2|DMEL
OG0010542	LOC108027116|XP_016953822.1|DBIA	CG17917|NP_649642.1|DMEL
OG0010543	LOC108025534|XP_016951551.1|DBIA	CG15530|NP_651777.1|DMEL
OG0010544	LOC108023630|XP_016948737.1|DBIA	CG8476|NP_731777.1|DMEL
OG0010545	LOC108023449|XP_016948434.1|DBIA	beat-Vb|NP_731748.1|DMEL
OG0010546	LOC108031691|XP_016960829.1|DBIA	CG14297|NP_650756.1|DMEL
OG0010547	LOC108031166|XP_016959875.1|DBIA	CG34284|NP_001097832.1|DMEL
OG0010548	LOC108025026|XP_016950771.1|DBIA	TwdlQ|NP_651496.1|DMEL
OG0010549	LOC108031202|XP_016959915.1|DBIA	Hug|NP_524329.1|DMEL
OG0010550	LOC108025987|XP_016952169.1|DBIA	CG34296|NP_001097973.1|DMEL
OG0010551	LOC108025257|XP_016951103.1|DBIA	fig|NP_651724.1|DMEL
OG0010552	LOC108025155|XP_016950921.1|DBIA	Ctr1C|NP_651837.1|DMEL
OG0010553	LOC108025085|XP_016950833.1|DBIA	CG15548|NP_651836.2|DMEL
OG0010554	LOC108024861|XP_016950491.1|DBIA	CG31055|NP_733226.1|DMEL
OG0010555	LOC108031273|XP_016960003.1|DBIA	CG17625|NP_651078.1|DMEL
OG0010556	LOC108026079|XP_016952267.1|DBIA	CG14545|NP_652254.3|DMEL
OG0010557	LOC108024437|XP_016949844.1|DBIA	CG6629|NP_650041.1|DMEL
OG0010558	LOC108024467|XP_016949874.1|DBIA	CG14695|NP_650032.1|DMEL
OG0010559	LOC108025162|XP_016950927.1|DBIA	E_spl_m6-BFM|NP_524512.2|DMEL
OG0010560	LOC108027415|XP_016954342.1|DBIA	bcd|NP_788587.1|DMEL
OG0010561	LOC108023521|XP_016948567.1|DBIA	CG14317|NP_650675.1|DMEL
OG0010562	LOC108031423|XP_016960313.1|DBIA	CG31373|NP_731495.1|DMEL
OG0010563	LOC108031422|XP_016960312.1|DBIA	CG14684|NP_650007.1|DMEL
OG0010564	LOC108026318|XP_016952696.1|DBIA	CG14511|NP_651675.1|DMEL
OG0010565	LOC108025367|XP_016951316.1|DBIA	CG15536|NP_651789.1|DMEL
OG0010566	LOC108025211|XP_016951044.1|DBIA	CG34155|NP_001036778.1|DMEL
OG0010567	LOC108031190|XP_016959900.1|DBIA	Dic2|NP_732513.1|DMEL
OG0010568	LOC108025112|XP_016950866.1|DBIA	CG2267|NP_651815.1|DMEL
OG0010569	LOC108025151|XP_016950915.1|DBIA	CG15549|NP_651834.2|DMEL
OG0010570	LOC108025101|XP_016950853.1|DBIA	CG14245|NP_651500.1|DMEL
OG0010571	LOC108031748|XP_016960940.1|DBIA	CG34008|NP_001034062.1|DMEL
OG0010572	LOC108031243|XP_016959968.1|DBIA	fit|NP_650993.1|DMEL
OG0010573	LOC108032159|XP_016961495.1|DBIA	CG7016|NP_651301.1|DMEL
OG0010574	LOC108031322|XP_016960057.1|DBIA	CG13640|NP_651300.1|DMEL
OG0010575	LOC108025079|XP_016950827.1|DBIA	pHCl-2|NP_651861.1|DMEL
OG0010576	LOC108031399|XP_016960255.1|DBIA	CG31407|NP_731435.1|DMEL
OG0010577	LOC108024358|XP_016949751.1|DBIA	CG31266|NP_001138068.1|DMEL
OG0010578	LOC108025457|XP_016951447.1|DBIA	Sry-beta|NP_524579.1|DMEL
OG0010579	LOC108031200|XP_016959912.1|DBIA	CG14861|NP_650409.1|DMEL
OG0010580	LOC108031249|XP_016959974.1|DBIA	CG14327|NP_650637.1|DMEL
OG0010581	LOC108031754|XP_016960953.1|DBIA	CG40198|NP_001015164.3|DMEL
OG0010582	LOC108024556|XP_016950027.1|DBIA	Nepl19|NP_651644.1|DMEL
OG0010583	LOC108024438|XP_016949845.1|DBIA	CG5860|NP_650622.1|DMEL
OG0010584	LOC108024350|XP_016949741.1|DBIA	CG3505|NP_650380.2|DMEL
OG0010585	LOC108031289|XP_016960020.1|DBIA	Art9|NP_650321.1|DMEL
OG0010586	LOC108032875|XP_016962365.1|DBIA	CG14658|NP_649502.1|DMEL
OG0010587	LOC108025132|XP_016950892.1|DBIA	CG15539|NP_001036776.1|DMEL
OG0010588	LOC108025471|XP_016951472.1|DBIA	CG43935|NP_001263004.1|DMEL
OG0010589	LOC108022759|XP_016947351.1|DBIA	Eglp3|NP_611812.2|DMEL
OG0010590	LOC108036704|XP_016968488.1|DBIA	Glyat|NP_001033883.2|DMEL
OG0010591	LOC108027667|XP_016954701.1|DBIA, LOC108027668|XP_016954702.1|DBIA	CG31681|NP_722789.1|DMEL
OG0010592	LOC108033402|XP_016963211.1|DBIA	CG31784|NP_724035.2|DMEL
OG0010593	LOC108028428|XP_016955747.1|DBIA	CG7335|NP_649180.1|DMEL
