Orthogroup	DBIA.longest_only	DSER.longest_only
OG0009719	LOC108023065|XP_016947802.1|DBIA	LOC110178006|XP_020800678.1|DSER
OG0009720	LOC108036369|XP_016967942.1|DBIA	LOC110183799|XP_020807845.1|DSER
OG0009721	LOC108022203|XP_016946545.1|DBIA	LOC110178376|XP_020801171.1|DSER
OG0009722	LOC108022611|XP_016947136.1|DBIA	LOC110189622|XP_020815422.1|DSER
OG0009723	LOC108034576|XP_016964996.1|DBIA	LOC110190097|XP_020816063.1|DSER
OG0009724	LOC108022905|XP_016947598.1|DBIA	LOC110179246|XP_020802364.1|DSER
OG0009725	LOC108026513|XP_016952948.1|DBIA	LOC110181644|XP_020805121.1|DSER
OG0009726	LOC108023430|XP_016948410.1|DBIA	LOC110190994|XP_020817365.1|DSER
OG0009727	LOC108029794|XP_016957797.1|DBIA	LOC110189753|XP_020815621.1|DSER
OG0009728	LOC108026595|XP_016953056.1|DBIA	LOC110179997|XP_020803249.1|DSER
OG0009729	LOC108026598|XP_016953058.1|DBIA	LOC110181766|XP_020805299.1|DSER
OG0009730	LOC108025667|XP_016951694.1|DBIA	LOC110181591|XP_020805043.1|DSER
OG0009731	LOC108029855|XP_016957833.1|DBIA	LOC110180272|XP_020803587.1|DSER
OG0009732	LOC108029738|XP_016957713.1|DBIA	LOC110176198|XP_020798115.1|DSER
OG0009733	LOC108023330|XP_016948140.1|DBIA	LOC110176112|XP_020798007.1|DSER
OG0009734	LOC108023786|XP_016948914.1|DBIA	LOC110184572|XP_020808805.1|DSER
OG0009735	LOC108028160|XP_016955308.1|DBIA	LOC110178173|XP_020800866.1|DSER
OG0009736	LOC108023485|XP_016948497.1|DBIA	LOC110182454|XP_020806147.1|DSER
OG0009737	LOC108023656|XP_016948768.1|DBIA	LOC110185520|XP_020810076.1|DSER
OG0009738	LOC108035753|XP_016966940.1|DBIA	LOC110182640|XP_020806368.1|DSER
OG0009739	LOC108035757|XP_016966945.1|DBIA	LOC110182643|XP_020806371.1|DSER
OG0009740	LOC108025861|XP_016952018.1|DBIA	LOC110181903|XP_020805494.1|DSER
OG0009741	LOC108032467|XP_016961781.1|DBIA	LOC110183794|XP_020807808.1|DSER
OG0009742	LOC108023946|XP_016949122.1|DBIA	LOC110179452|XP_020802658.1|DSER
OG0009743	LOC108033188|XP_016962919.1|DBIA	LOC110179703|XP_020802971.1|DSER
OG0009744	LOC108036562|XP_016968294.1|DBIA	LOC110183063|XP_020806908.1|DSER
OG0009745	LOC108033088|XP_016962772.1|DBIA	LOC110179086|XP_020802130.1|DSER
OG0009746	LOC108034711|XP_016965141.1|DBIA	LOC110190274|XP_020816305.1|DSER, LOC110187933|XP_020813107.1|DSER
OG0009747	LOC108032833|XP_016962338.1|DBIA	LOC110181305|XP_020804685.1|DSER
OG0009748	LOC108024244|XP_016949614.1|DBIA	LOC110191986|XP_020818676.1|DSER
OG0009749	LOC108028116|XP_016955254.1|DBIA	LOC110178955|XP_020801916.1|DSER
OG0009750	LOC108034577|XP_016964998.1|DBIA	LOC110188856|XP_020814421.1|DSER
OG0009751	LOC108023632|XP_016948734.1|DBIA	LOC110184434|XP_020808630.1|DSER
OG0009752	LOC108023242|XP_016948009.1|DBIA	LOC110183242|XP_020807122.1|DSER, LOC110183247|XP_020807127.1|DSER
OG0009753	LOC108023611|XP_016948707.1|DBIA	LOC110183248|XP_020807128.1|DSER
OG0009754	LOC108022451|XP_016946848.1|DBIA	LOC110184044|XP_020808077.1|DSER
OG0009755	LOC108025842|XP_016951996.1|DBIA	LOC110191958|XP_020818635.1|DSER
OG0009756	LOC108027621|XP_016954632.1|DBIA	LOC110182222|XP_020805908.1|DSER
OG0009757	LOC108023115|XP_016947870.1|DBIA	LOC110180241|XP_020803557.1|DSER
OG0009758	LOC108026260|XP_016952602.1|DBIA	LOC110186942|XP_020811933.1|DSER
OG0009759	LOC108032979|XP_016962547.1|DBIA	LOC110187076|XP_020812125.1|DSER
OG0009760	LOC108024257|XP_016949633.1|DBIA	LOC110180550|XP_020803904.1|DSER
OG0009761	LOC108024262|XP_016949637.1|DBIA	LOC110180538|XP_020803887.1|DSER
OG0009762	LOC108023285|XP_016948066.1|DBIA	LOC110179429|XP_020802619.1|DSER
OG0009763	LOC108028532|XP_016955921.1|DBIA	LOC110191330|XP_020817824.1|DSER
OG0009764	LOC108034704|XP_016965134.1|DBIA	LOC110190101|XP_020816067.1|DSER
OG0009765	LOC108028219|XP_016955378.1|DBIA	LOC110178616|XP_020801460.1|DSER
OG0009766	LOC108028403|XP_016955707.1|DBIA	LOC110184741|XP_020809029.1|DSER
OG0009767	LOC108028758|XP_016956220.1|DBIA	LOC110184757|XP_020809045.1|DSER
OG0009768	LOC108035583|XP_016966743.1|DBIA	LOC110186909|XP_020811892.1|DSER
OG0009769	LOC108028878|XP_016956363.1|DBIA	LOC110190599|XP_020816852.1|DSER
OG0009770	LOC108028169|XP_016955319.1|DBIA	LOC110176720|XP_020798820.1|DSER
OG0009771	LOC108029975|XP_016957974.1|DBIA	LOC110178746|XP_020801636.1|DSER
OG0009772	LOC108027799|XP_016954866.1|DBIA	LOC110178800|XP_020801712.1|DSER
OG0009773	LOC108035405|XP_016966514.1|DBIA	LOC110183577|XP_020807548.1|DSER
OG0009774	LOC108034454|XP_016964828.1|DBIA	LOC110190078|XP_020816043.1|DSER
OG0009775	LOC108028635|XP_016956047.1|DBIA	LOC110176734|XP_020798836.1|DSER
OG0009776	LOC108035202|XP_016966196.1|DBIA	LOC110190507|XP_020816687.1|DSER
OG0009777	LOC108035387|XP_016966483.1|DBIA	LOC110184781|XP_020809080.1|DSER
OG0009778	LOC108035672|XP_016966869.1|DBIA	LOC110188836|XP_020814388.1|DSER
OG0009779	LOC108028696|XP_016956130.1|DBIA	LOC110184771|XP_020809065.1|DSER
OG0009780	LOC108028770|XP_016956234.1|DBIA	LOC110184766|XP_020809055.1|DSER
OG0009781	LOC108028647|XP_016956061.1|DBIA	LOC110176674|XP_020798770.1|DSER
OG0009782	LOC108035054|XP_016965923.1|DBIA	LOC110182798|XP_020806590.1|DSER
OG0009783	LOC108030901|XP_016959572.1|DBIA	LOC110183650|XP_020807633.1|DSER
OG0009784	LOC108034506|XP_016964915.1|DBIA	LOC110188848|XP_020814413.1|DSER
OG0009785	LOC108028002|XP_016955119.1|DBIA	LOC110190718|XP_020816999.1|DSER
OG0009786	LOC108028281|XP_016955479.1|DBIA	LOC110190649|XP_020816906.1|DSER
OG0009787	LOC108030359|XP_016958719.1|DBIA	LOC110190596|XP_020816848.1|DSER
OG0009788	LOC108035632|XP_016966820.1|DBIA	LOC110188825|XP_020814375.1|DSER
OG0009789	LOC108035220|XP_016966234.1|DBIA	LOC110182769|XP_020806547.1|DSER
OG0009790	LOC108022385|XP_016946756.1|DBIA	LOC110177771|XP_020800295.1|DSER
OG0009791	LOC108034671|XP_016965100.1|DBIA	LOC110190358|XP_020816426.1|DSER
OG0009792	LOC108035149|XP_016966081.1|DBIA	LOC110189939|XP_020815884.1|DSER
OG0009793	LOC108028034|XP_016955164.1|DBIA	LOC110184499|XP_020808720.1|DSER
OG0009794	LOC108026121|XP_016952313.1|DBIA	LOC110186791|XP_020811727.1|DSER
OG0009795	LOC108035822|XP_016967058.1|DBIA	LOC110179071|XP_020802109.1|DSER
OG0009796	LOC108028191|XP_016955341.1|DBIA	LOC110178607|XP_020801451.1|DSER
OG0009797	LOC108034908|XP_016965631.1|DBIA	LOC110189125|XP_020814758.1|DSER
OG0009798	LOC108034907|XP_016965630.1|DBIA	LOC110189119|XP_020814753.1|DSER
OG0009799	LOC108028287|XP_016955487.1|DBIA	LOC110189839|XP_020815703.1|DSER
OG0009800	LOC108030749|XP_016959285.1|DBIA	LOC110190367|XP_020816438.1|DSER
OG0009801	LOC108034610|XP_016965034.1|DBIA	LOC110177562|XP_020799994.1|DSER
OG0009802	LOC108035642|XP_016966836.1|DBIA	LOC110177601|XP_020800055.1|DSER
OG0009803	LOC108034615|XP_016965038.1|DBIA	LOC110190446|XP_020816606.1|DSER
OG0009804	LOC108035022|XP_016965855.1|DBIA	LOC110190460|XP_020816620.1|DSER
OG0009805	LOC108034417|XP_016964789.1|DBIA	LOC110190449|XP_020816609.1|DSER
OG0009806	LOC108035014|XP_016965847.1|DBIA	LOC110190683|XP_020816952.1|DSER
OG0009807	LOC108034696|XP_016965125.1|DBIA	LOC110190760|XP_020817049.1|DSER
OG0009808	LOC108034406|XP_016964777.1|DBIA	LOC110182797|XP_020806588.1|DSER
OG0009809	LOC108028033|XP_016955160.1|DBIA	LOC110187233|XP_020812292.1|DSER
OG0009810	LOC108028065|XP_016955194.1|DBIA	LOC110190069|XP_020816034.1|DSER
OG0009811	LOC108028171|XP_016955321.1|DBIA	LOC110190068|XP_020816033.1|DSER
OG0009812	LOC108028520|XP_016955892.1|DBIA	LOC110189323|XP_020815028.1|DSER
OG0009813	LOC108030899|XP_016959564.1|DBIA	LOC110189916|XP_020815848.1|DSER
OG0009814	LOC108034851|XP_016965478.1|DBIA	LOC110176196|XP_020798107.1|DSER
OG0009815	LOC108035972|XP_016967280.1|DBIA	LOC110185316|XP_020809740.1|DSER
OG0009816	LOC108034673|XP_016965102.1|DBIA	LOC110190276|XP_020816309.1|DSER
OG0009817	LOC108034449|XP_016964822.1|DBIA	LOC110190280|XP_020816313.1|DSER
OG0009818	LOC108028059|XP_016955187.1|DBIA	LOC110191230|XP_020817659.1|DSER
OG0009819	LOC108028137|XP_016955282.1|DBIA	LOC110191399|XP_020817916.1|DSER
OG0009820	LOC108028740|XP_016956196.1|DBIA	LOC110191228|XP_020817657.1|DSER
OG0009821	LOC108028789|XP_016956259.1|DBIA	LOC110176691|XP_020798780.1|DSER
OG0009822	LOC108028615|XP_016956024.1|DBIA	LOC110178947|XP_020801905.1|DSER
OG0009823	LOC108035290|XP_016966346.1|DBIA	LOC110190790|XP_020817087.1|DSER
OG0009824	LOC108028591|XP_016955994.1|DBIA	LOC110190245|XP_020816267.1|DSER
OG0009825	LOC108034574|XP_016964995.1|DBIA	LOC110179830|XP_020803096.1|DSER
OG0009826	LOC108030790|XP_016959356.1|DBIA	LOC110190331|XP_020816386.1|DSER
OG0009827	LOC108030791|XP_016959357.1|DBIA	LOC110190332|XP_020816387.1|DSER
OG0009828	LOC108028753|XP_016956213.1|DBIA	LOC110181242|XP_020804606.1|DSER
OG0009829	LOC108030585|XP_016959044.1|DBIA	LOC110190196|XP_020816207.1|DSER
OG0009830	LOC108030934|XP_016959623.1|DBIA	LOC110177538|XP_020799965.1|DSER
OG0009831	LOC108030760|XP_016959300.1|DBIA	LOC110177537|XP_020799964.1|DSER
OG0009832	LOC108030766|XP_016959308.1|DBIA	LOC110177536|XP_020799963.1|DSER
OG0009833	LOC108030680|XP_016959201.1|DBIA	LOC110179976|XP_020803221.1|DSER
OG0009834	LOC108022871|XP_016947548.1|DBIA	LOC110178490|XP_020801294.1|DSER
OG0009835	LOC108022430|XP_016946804.1|DBIA	LOC110180033|XP_020803300.1|DSER
OG0009836	LOC108032087|XP_016961400.1|DBIA	LOC110177117|XP_020799322.1|DSER
OG0009837	LOC108031956|XP_016961233.1|DBIA	LOC110190977|XP_020817340.1|DSER
OG0009838	LOC108033421|XP_016963231.1|DBIA	LOC110187478|XP_020812523.1|DSER
OG0009839	LOC108030038|XP_016958098.1|DBIA	LOC110182748|XP_020806520.1|DSER
OG0009840	LOC108032783|XP_016962273.1|DBIA	LOC110178695|XP_020801557.1|DSER, LOC110181358|XP_020804741.1|DSER
OG0009841	LOC108026942|XP_016953648.1|DBIA	LOC110185888|XP_020810559.1|DSER
OG0009842	LOC108035073|XP_016965954.1|DBIA	LOC110176276|XP_020798252.1|DSER
OG0009843	LOC108034897|XP_016965600.1|DBIA	LOC110182754|XP_020806524.1|DSER
OG0009844	LOC108035428|XP_016966548.1|DBIA	LOC110185297|XP_020809704.1|DSER
OG0009845	LOC108030022|XP_016958051.1|DBIA	LOC110177708|XP_020800206.1|DSER
OG0009846	LOC108029284|XP_016956972.1|DBIA	LOC110185857|XP_020810525.1|DSER
OG0009847	LOC108025713|XP_016951758.1|DBIA	LOC110183069|XP_020806914.1|DSER
OG0009848	LOC108032528|XP_016961870.1|DBIA	LOC110180432|XP_020803762.1|DSER
OG0009849	LOC108032249|XP_016961602.1|DBIA	LOC110187825|XP_020812961.1|DSER
OG0009850	LOC108036170|XP_016967648.1|DBIA	LOC110180353|XP_020803674.1|DSER
OG0009851	LOC108025755|XP_016951839.1|DBIA	LOC110181844|XP_020805410.1|DSER
OG0009853	LOC108023947|XP_016949127.1|DBIA	LOC110178779|XP_020801684.1|DSER
OG0009855	LOC108036753|XP_016968568.1|DBIA	LOC110183903|XP_020807905.1|DSER, LOC110178080|XP_020800743.1|DSER
OG0009856	LOC108032421|XP_016961730.1|DBIA	LOC110176951|XP_020799112.1|DSER, LOC110185840|XP_020810507.1|DSER
OG0009857	LOC108032824|XP_016962328.1|DBIA	LOC110178696|XP_020801558.1|DSER, LOC110181360|XP_020804742.1|DSER
OG0009858	LOC108032353|XP_016961653.1|DBIA	LOC110177877|XP_020800501.1|DSER
OG0009859	LOC108032813|XP_016962315.1|DBIA	LOC110185766|XP_020810427.1|DSER
OG0009860	LOC108033430|XP_016963243.1|DBIA	LOC110183421|XP_020807357.1|DSER, LOC110183422|XP_020807359.1|DSER
OG0009861	LOC108027941|XP_016955058.1|DBIA	LOC110183091|XP_020806943.1|DSER
OG0009862	LOC108033437|XP_016963251.1|DBIA	LOC110183992|XP_020808007.1|DSER, LOC110179924|XP_020803180.1|DSER
OG0009863	LOC108029163|XP_016956792.1|DBIA	LOC110178166|XP_020800859.1|DSER
OG0009864	LOC108033961|XP_016964155.1|DBIA	LOC110187280|XP_020812327.1|DSER
OG0009865	LOC108027718|XP_016954757.1|DBIA	LOC110179171|XP_020802229.1|DSER
OG0009866	LOC108034724|XP_016965153.1|DBIA	LOC110185169|XP_020809538.1|DSER
OG0009867	LOC108035192|XP_016966171.1|DBIA	LOC110190082|XP_020816046.1|DSER
OG0009868	LOC108028027|XP_016955152.1|DBIA	LOC110178941|XP_020801899.1|DSER
OG0009869	LOC108033521|XP_016963351.1|DBIA, LOC108031114|XP_016959815.1|DBIA	LOC110184013|XP_020808038.1|DSER
OG0009870	LOC108028817|XP_016956293.1|DBIA	LOC110178873|XP_020801806.1|DSER
OG0009871	LOC108029422|XP_016957154.1|DBIA	LOC110179217|XP_020802311.1|DSER
OG0009872	LOC108030312|XP_016958639.1|DBIA	LOC110179231|XP_020802342.1|DSER
OG0009874	LOC108028715|XP_016956160.1|DBIA	LOC110178953|XP_020801913.1|DSER
OG0009875	LOC108030793|XP_016959359.1|DBIA	LOC110190040|XP_020816004.1|DSER
OG0009876	LOC108022087|XP_016946421.1|DBIA	LOC110178382|XP_020801178.1|DSER
OG0009877	LOC108036187|XP_016967667.1|DBIA	LOC110177085|XP_020799271.1|DSER
OG0009878	LOC108029575|XP_016957425.1|DBIA	LOC110181930|XP_020805528.1|DSER
OG0009879	LOC108022384|XP_016946755.1|DBIA	LOC110191157|XP_020817573.1|DSER
OG0009881	LOC108029446|XP_016957186.1|DBIA	LOC110179872|XP_020803133.1|DSER
OG0009882	LOC108022322|XP_016946673.1|DBIA	LOC110181110|XP_020804440.1|DSER
OG0009883	LOC108029419|XP_016957149.1|DBIA	LOC110182913|XP_020806733.1|DSER
OG0009884	LOC108029391|XP_016957108.1|DBIA	LOC110182936|XP_020806774.1|DSER
OG0009885	LOC108036575|XP_016968316.1|DBIA	LOC110177008|XP_020799182.1|DSER
OG0009886	LOC108036492|XP_016968172.1|DBIA	LOC110182552|XP_020806265.1|DSER
OG0009887	LOC108029678|XP_016957617.1|DBIA	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER
OG0009888	LOC108026602|XP_016953064.1|DBIA	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER
OG0009889	LOC108022333|XP_016946685.1|DBIA	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER
OG0009890	LOC108036534|XP_016968247.1|DBIA	LOC110187599|XP_020812681.1|DSER
OG0009891	LOC108024935|XP_016950622.1|DBIA	LOC110189871|XP_020815761.1|DSER
OG0009893	LOC108030460|XP_016958843.1|DBIA	LOC110176343|XP_020798331.1|DSER
OG0009894	LOC108027006|XP_016953693.1|DBIA, LOC108027433|XP_016954369.1|DBIA	LOC110185532|XP_020810102.1|DSER
OG0009895	LOC108026999|XP_016953687.1|DBIA	LOC110188546|XP_020813962.1|DSER
OG0009896	LOC108026304|XP_016952677.1|DBIA	LOC110186367|XP_020811176.1|DSER
OG0009897	LOC108026460|XP_016952889.1|DBIA	LOC110191791|XP_020818401.1|DSER
OG0009898	LOC108030995|XP_016959685.1|DBIA	LOC110188318|XP_020813685.1|DSER
OG0009899	LOC108024433|XP_016949839.1|DBIA	LOC110176463|XP_020798479.1|DSER
OG0009900	LOC108023461|XP_016948469.1|DBIA	LOC110185090|XP_020809438.1|DSER
OG0009901	LOC108025128|XP_016950884.1|DBIA	LOC110186195|XP_020810913.1|DSER
OG0009902	LOC108031254|XP_016959982.1|DBIA	LOC110176460|XP_020798474.1|DSER
OG0009903	LOC108027183|XP_016953973.1|DBIA	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER
OG0009904	LOC108031385|XP_016960238.1|DBIA	LOC110188043|XP_020813252.1|DSER
OG0009905	LOC108031661|XP_016960786.1|DBIA	LOC110184062|XP_020808102.1|DSER
OG0009906	LOC108031213|XP_016959937.1|DBIA	LOC110185797|XP_020810463.1|DSER
OG0009907	LOC108031616|XP_016960699.1|DBIA	LOC110177211|XP_020799488.1|DSER
OG0009908	LOC108030964|XP_016959653.1|DBIA, LOC108032152|XP_016961487.1|DBIA	LOC110186341|XP_020811148.1|DSER
OG0009909	LOC108025236|XP_016951072.1|DBIA	LOC110186887|XP_020811846.1|DSER
OG0009911	LOC108022392|XP_016946767.1|DBIA	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER
OG0009912	LOC108032526|XP_016961864.1|DBIA	LOC110181342|XP_020804720.1|DSER
OG0009913	LOC108027652|XP_016954658.1|DBIA	LOC110185841|XP_020810508.1|DSER
OG0009915	LOC108032419|XP_016961728.1|DBIA	LOC110181316|XP_020804695.1|DSER
OG0009917	LOC108036282|XP_016967782.1|DBIA	LOC110179514|XP_020802754.1|DSER
OG0009918	LOC108026780|XP_016953425.1|DBIA	LOC110176517|XP_020798552.1|DSER, LOC110176518|XP_020798553.1|DSER
OG0009922	LOC108028476|XP_016955826.1|DBIA	LOC110178990|XP_020801964.1|DSER
OG0009925	LOC108026251|XP_016952593.1|DBIA	LOC110186446|XP_020811288.1|DSER
OG0009926	LOC108028705|XP_016956143.1|DBIA	LOC110177476|XP_020799876.1|DSER
OG0009927	LOC108024266|XP_016949642.1|DBIA	LOC110180530|XP_020803861.1|DSER
OG0009928	LOC108025118|XP_016950872.1|DBIA	LOC110176419|XP_020798421.1|DSER
OG0009930	LOC108023182|XP_016947913.1|DBIA	LOC110181625|XP_020805093.1|DSER
OG0009931	LOC108022627|XP_016947164.1|DBIA	LOC110177938|XP_020800578.1|DSER
OG0009932	LOC108036503|XP_016968195.1|DBIA	LOC110188926|XP_020814510.1|DSER
OG0009933	LOC108029945|XP_016957937.1|DBIA	LOC110178531|XP_020801348.1|DSER
OG0009937	LOC108026670|XP_016953255.1|DBIA	LOC110178691|XP_020801552.1|DSER
OG0009938	LOC108023621|XP_016948721.1|DBIA	LOC110184363|XP_020808515.1|DSER
OG0009940	LOC108026004|XP_016952183.1|DBIA	LOC110186794|XP_020811731.1|DSER
OG0009941	LOC108033656|XP_016963579.1|DBIA	LOC110187417|XP_020812465.1|DSER
OG0009942	LOC108036487|XP_016968165.1|DBIA	LOC110188925|XP_020814509.1|DSER
OG0009943	LOC108033729|XP_016963770.1|DBIA	LOC110183465|XP_020807405.1|DSER
OG0009944	LOC108024106|XP_016949373.1|DBIA	LOC110180552|XP_020803906.1|DSER
OG0009945	LOC108025900|XP_016952072.1|DBIA	LOC110181906|XP_020805499.1|DSER
OG0009946	LOC108025307|XP_016951194.1|DBIA	LOC110188179|XP_020813410.1|DSER
OG0009947	LOC108028101|XP_016955237.1|DBIA	LOC110190645|XP_020816903.1|DSER
OG0009948	LOC108024135|XP_016949406.1|DBIA	LOC110179489|XP_020802722.1|DSER
OG0009949	LOC108032900|XP_016962431.1|DBIA	LOC110187854|XP_020812998.1|DSER
OG0009950	LOC108025138|XP_016950900.1|DBIA	LOC110186810|XP_020811754.1|DSER
OG0009951	LOC108031701|XP_016960851.1|DBIA	LOC110188282|XP_020813638.1|DSER
OG0009952	LOC108025644|XP_016951673.1|DBIA	LOC110187771|XP_020812894.1|DSER
OG0009953	LOC108026012|XP_016952192.1|DBIA	LOC110187012|XP_020812035.1|DSER
OG0009954	LOC108031444|XP_016960366.1|DBIA	LOC110176649|XP_020798739.1|DSER
OG0009955	LOC108030245|XP_016958540.1|DBIA	LOC110178354|XP_020801143.1|DSER
OG0009956	LOC108024215|XP_016949569.1|DBIA	LOC110182585|XP_020806291.1|DSER
OG0009957	LOC108025291|XP_016951167.1|DBIA	LOC110186734|XP_020811659.1|DSER
OG0009958	LOC108025462|XP_016951452.1|DBIA	LOC110186681|XP_020811606.1|DSER
OG0009960	LOC108024940|XP_016950630.1|DBIA	LOC110187894|XP_020813041.1|DSER
OG0009961	LOC108024928|XP_016950615.1|DBIA	LOC110188436|XP_020813822.1|DSER
OG0009962	LOC108031237|XP_016959962.1|DBIA	LOC110184123|XP_020808193.1|DSER
OG0009963	LOC108031769|XP_016960965.1|DBIA	LOC110188033|XP_020813229.1|DSER
OG0009964	LOC108024860|XP_016950490.1|DBIA	LOC110184716|XP_020808998.1|DSER
OG0009965	LOC108025008|XP_016950753.1|DBIA	LOC110186875|XP_020811831.1|DSER
OG0009966	LOC108033345|XP_016963141.1|DBIA	LOC110179804|XP_020803068.1|DSER
OG0009967	LOC108034305|XP_016964664.1|DBIA	LOC110176932|XP_020799088.1|DSER
OG0009968	LOC108029059|XP_016956616.1|DBIA	LOC110187602|XP_020812653.1|DSER
OG0009969	LOC108033697|XP_016963690.1|DBIA	LOC110187340|XP_020812387.1|DSER
OG0009970	LOC108034356|XP_016964732.1|DBIA	LOC110176913|XP_020799063.1|DSER
OG0009971	LOC108033620|XP_016963481.1|DBIA	LOC110184852|XP_020809151.1|DSER
OG0009972	LOC108033428|XP_016963240.1|DBIA	LOC110183302|XP_020807201.1|DSER
OG0009973	LOC108029508|XP_016957280.1|DBIA	LOC110176454|XP_020798469.1|DSER
OG0009974	LOC108033602|XP_016963444.1|DBIA	LOC110186077|XP_020810771.1|DSER
OG0009975	LOC108034160|XP_016964455.1|DBIA	LOC110182741|XP_020806502.1|DSER
OG0009976	LOC108034005|XP_016964224.1|DBIA	LOC110181460|XP_020804866.1|DSER
OG0009977	LOC108035335|XP_016966406.1|DBIA	LOC110187356|XP_020812405.1|DSER
OG0009978	LOC108034633|XP_016965063.1|DBIA	LOC110187350|XP_020812400.1|DSER
OG0009979	LOC108032817|XP_016962320.1|DBIA	LOC110185772|XP_020810434.1|DSER
OG0009980	LOC108022926|XP_016947627.1|DBIA	LOC110191365|XP_020817877.1|DSER
OG0009981	LOC108023021|XP_016947745.1|DBIA	LOC110180060|XP_020803341.1|DSER
OG0009983	LOC108026639|XP_016953151.1|DBIA	LOC110177503|XP_020799918.1|DSER
OG0009984	LOC108022952|XP_016947656.1|DBIA	LOC110180012|XP_020803264.1|DSER
OG0009985	LOC108022911|XP_016947608.1|DBIA	LOC110191624|XP_020818172.1|DSER
OG0009986	LOC108030466|XP_016958850.1|DBIA	LOC110189594|XP_020815384.1|DSER
OG0009987	LOC108026546|XP_016952985.1|DBIA	LOC110177712|XP_020800215.1|DSER
OG0009988	LOC108026945|XP_016953647.1|DBIA	LOC110177655|XP_020800130.1|DSER
OG0009989	LOC108022775|XP_016947378.1|DBIA	LOC110177935|XP_020800576.1|DSER
OG0009990	LOC108029438|XP_016957174.1|DBIA	LOC110182929|XP_020806766.1|DSER
OG0009991	LOC108022519|XP_016946979.1|DBIA	LOC110178040|XP_020800739.1|DSER
OG0009992	LOC108026075|XP_016952266.1|DBIA	LOC110187050|XP_020812085.1|DSER
OG0009993	LOC108025836|XP_016951983.1|DBIA	LOC110184588|XP_020808837.1|DSER
OG0009994	LOC108021947|XP_016946263.1|DBIA	LOC110181965|XP_020805573.1|DSER
OG0009995	LOC108024288|XP_016949676.1|DBIA	LOC110179671|XP_020802941.1|DSER
OG0009996	LOC108033117|XP_016962812.1|DBIA	LOC110184283|XP_020808423.1|DSER
OG0009997	LOC108023243|XP_016948010.1|DBIA	LOC110184138|XP_020808208.1|DSER
OG0009998	LOC108029158|XP_016956827.1|DBIA	LOC110184243|XP_020808358.1|DSER
OG0009999	LOC108022020|XP_016946353.1|DBIA	LOC110184586|XP_020808831.1|DSER
OG0010000	LOC108023364|XP_016948252.1|DBIA	LOC110182109|XP_020805775.1|DSER
OG0010001	LOC108024416|XP_016949821.1|DBIA	LOC110179683|XP_020802954.1|DSER
OG0010002	LOC108028963|XP_016956494.1|DBIA	LOC110178721|XP_020801585.1|DSER
OG0010003	LOC108033731|XP_016963772.1|DBIA	LOC110183400|XP_020807330.1|DSER
OG0010004	LOC108023714|XP_016948833.1|DBIA	LOC110182497|XP_020806205.1|DSER
OG0010005	LOC108023668|XP_016948779.1|DBIA	LOC110183222|XP_020807095.1|DSER
OG0010006	LOC108033051|XP_016962666.1|DBIA	LOC110184306|XP_020808453.1|DSER
OG0010007	LOC108036117|XP_016967593.1|DBIA	LOC110181600|XP_020805056.1|DSER
OG0010008	LOC108035797|XP_016967028.1|DBIA	LOC110175974|XP_020797828.1|DSER
OG0010009	LOC108032372|XP_016961683.1|DBIA	LOC110181325|XP_020804703.1|DSER
OG0010010	LOC108027593|XP_016954600.1|DBIA	LOC110175955|XP_020797802.1|DSER
OG0010011	LOC108021938|XP_016946254.1|DBIA	LOC110184266|XP_020808391.1|DSER
OG0010012	LOC108023910|XP_016949084.1|DBIA	LOC110179560|XP_020802801.1|DSER
OG0010013	LOC108025664|XP_016951692.1|DBIA	LOC110181594|XP_020805047.1|DSER
OG0010014	LOC108027623|XP_016954634.1|DBIA	LOC110175985|XP_020797843.1|DSER
OG0010015	LOC108025618|XP_016951641.1|DBIA	LOC110181558|XP_020805002.1|DSER
OG0010016	LOC108025568|XP_016951586.1|DBIA	LOC110182017|XP_020805607.1|DSER
OG0010017	LOC108025656|XP_016951683.1|DBIA	LOC110181589|XP_020805042.1|DSER
OG0010018	LOC108023579|XP_016948662.1|DBIA	LOC110180137|XP_020803442.1|DSER
OG0010019	LOC108025851|XP_016952005.1|DBIA	LOC110181691|XP_020805191.1|DSER
OG0010020	LOC108023677|XP_016948788.1|DBIA	LOC110181828|XP_020805391.1|DSER
OG0010021	LOC108023985|XP_016949204.1|DBIA	LOC110181633|XP_020805100.1|DSER
OG0010022	LOC108027628|XP_016954639.1|DBIA	LOC110189569|XP_020815359.1|DSER
OG0010023	LOC108023255|XP_016948026.1|DBIA	LOC110185515|XP_020810069.1|DSER
OG0010024	LOC108023306|XP_016948098.1|DBIA	LOC110185517|XP_020810072.1|DSER
OG0010025	LOC108023374|XP_016948265.1|DBIA	LOC110182208|XP_020805894.1|DSER
OG0010026	LOC108023940|XP_016949117.1|DBIA	LOC110181938|XP_020805534.1|DSER
