Orthogroup	DBIA.longest_only	DSUB.longest_only
OG0007804	LOC108023477|XP_016948487.1|DBIA	LOC117903303|XP_034671130.1|DSUB
OG0007805	LOC108027583|XP_016954587.1|DBIA	LOC117895769|XP_034659539.1|DSUB
OG0007806	LOC108027584|XP_016954588.1|DBIA	LOC117895759|XP_034659526.1|DSUB
OG0007808	LOC108026465|XP_016952895.1|DBIA	LOC117897938|XP_034662920.1|DSUB
OG0007809	LOC108025883|XP_016952048.1|DBIA	LOC117903199|XP_034670975.1|DSUB
OG0007810	LOC108032641|XP_016962076.1|DBIA	LOC117900236|XP_034666416.1|DSUB
OG0007811	LOC108031429|XP_016960321.1|DBIA	LOC117898316|XP_034663491.1|DSUB
OG0007812	LOC108023249|XP_016948018.1|DBIA	LOC117889631|XP_034649979.1|DSUB
OG0007813	LOC108031715|XP_016960870.1|DBIA	LOC117897377|XP_034662070.1|DSUB
OG0007814	LOC108023606|XP_016948701.1|DBIA	LOC117903869|XP_034672250.1|DSUB
OG0007815	LOC108023199|XP_016947947.1|DBIA	LOC117897061|XP_034661552.1|DSUB
OG0007816	LOC108028729|XP_016956180.1|DBIA	LOC117895775|XP_034659562.1|DSUB
OG0007818	LOC108026390|XP_016952801.1|DBIA	LOC117897029|XP_034661499.1|DSUB
OG0007819	LOC108023978|XP_016949195.1|DBIA	LOC117903521|XP_034671526.1|DSUB
OG0007820	LOC108025303|XP_016951187.1|DBIA	LOC117898387|XP_034663633.1|DSUB
OG0007821	LOC108025531|XP_016951545.1|DBIA	LOC117897573|XP_034662413.1|DSUB
OG0007822	LOC108025530|XP_016951543.1|DBIA	LOC117897572|XP_034662409.1|DSUB
OG0007823	LOC108025012|XP_016950756.1|DBIA	LOC117899105|XP_034664777.1|DSUB
OG0007824	LOC108026210|XP_016952515.1|DBIA	LOC117898157|XP_034663253.1|DSUB
OG0007825	LOC108023984|XP_016949206.1|DBIA	LOC117897661|XP_034662539.1|DSUB
OG0007826	LOC108024575|XP_016950060.1|DBIA	LOC117899635|XP_034665685.1|DSUB
OG0007827	LOC108023473|XP_016948484.1|DBIA	LOC117903410|XP_034671305.1|DSUB
OG0007828	LOC108028691|XP_016956124.1|DBIA	LOC117894572|XP_034657602.1|DSUB
OG0007829	LOC108024953|XP_016950675.1|DBIA	LOC117896907|XP_034661334.1|DSUB
OG0007830	LOC108023410|XP_016948360.1|DBIA	LOC117897048|XP_034661523.1|DSUB
OG0007831	LOC108033142|XP_016962853.1|DBIA	LOC117897994|XP_034663015.1|DSUB
OG0007832	LOC108027600|XP_016954610.1|DBIA	LOC117903485|XP_034671443.1|DSUB
OG0007833	LOC108023652|XP_016948761.1|DBIA	LOC117903376|XP_034671236.1|DSUB
OG0007834	LOC108026331|XP_016952716.1|DBIA	LOC117898625|XP_034664072.1|DSUB
OG0007835	LOC108026300|XP_016952672.1|DBIA	LOC117896915|XP_034661345.1|DSUB
OG0007836	LOC108031092|XP_016959788.1|DBIA	LOC117898805|XP_034664341.1|DSUB
OG0007837	LOC108027141|XP_016953849.1|DBIA	LOC117897183|XP_034661773.1|DSUB
OG0007838	LOC108027079|XP_016953783.1|DBIA	LOC117896569|XP_034660861.1|DSUB
OG0007839	LOC108023222|XP_016947983.1|DBIA	LOC117897084|XP_034661617.1|DSUB
OG0007840	LOC108025505|XP_016951516.1|DBIA	LOC117898612|XP_034664056.1|DSUB
OG0007841	LOC108031229|XP_016959953.1|DBIA	LOC117896988|XP_034661435.1|DSUB
OG0007842	LOC108026261|XP_016952603.1|DBIA	LOC117897788|XP_034662728.1|DSUB
OG0007843	LOC108026096|XP_016952285.1|DBIA	LOC117897182|XP_034661772.1|DSUB
OG0007844	LOC108029905|XP_016957885.1|DBIA	LOC117892522|XP_034654702.1|DSUB
OG0007845	LOC108031125|XP_016959826.1|DBIA	LOC117899119|XP_034664799.1|DSUB
OG0007846	LOC108024206|XP_016949548.1|DBIA	LOC117902780|XP_034670315.1|DSUB
OG0007847	LOC108026399|XP_016952811.1|DBIA	LOC117897045|XP_034661519.1|DSUB
OG0007848	LOC108026400|XP_016952812.1|DBIA	LOC117897023|XP_034661491.1|DSUB
OG0007849	LOC108031789|XP_016960991.1|DBIA	LOC117896142|XP_034660105.1|DSUB
OG0007850	LOC108031788|XP_016960990.1|DBIA	LOC117896141|XP_034660104.1|DSUB
OG0007851	LOC108025066|XP_016950812.1|DBIA	LOC117898131|XP_034663216.1|DSUB
OG0007852	LOC108027057|XP_016953755.1|DBIA	LOC117898592|XP_034664029.1|DSUB
OG0007853	LOC108024844|XP_016950471.1|DBIA	LOC117898965|XP_034664597.1|DSUB
OG0007854	LOC108026342|XP_016952735.1|DBIA	LOC117896641|XP_034660978.1|DSUB
OG0007855	LOC108031235|XP_016959960.1|DBIA	LOC117898476|XP_034663801.1|DSUB
OG0007856	LOC108026401|XP_016952813.1|DBIA	LOC117897042|XP_034661516.1|DSUB
OG0007857	LOC108024721|XP_016950302.1|DBIA	LOC117898466|XP_034663780.1|DSUB
OG0007858	LOC108036105|XP_016967566.1|DBIA	LOC117902792|XP_034670299.1|DSUB
OG0007859	LOC108023205|XP_016947957.1|DBIA	LOC117900380|XP_034666626.1|DSUB
OG0007860	LOC108032110|XP_016961430.1|DBIA	LOC117897657|XP_034662532.1|DSUB
OG0007861	LOC108031561|XP_016960595.1|DBIA	LOC117896940|XP_034661375.1|DSUB
OG0007862	LOC108025190|XP_016950989.1|DBIA	LOC117892736|XP_034655056.1|DSUB, LOC117896337|XP_034660473.1|DSUB
OG0007863	LOC108033759|XP_016963825.1|DBIA	LOC117900955|XP_034667419.1|DSUB
OG0007864	LOC108031888|XP_016961143.1|DBIA	LOC117896312|XP_034660428.1|DSUB
OG0007865	LOC108035339|XP_016966413.1|DBIA	LOC117894843|XP_034657984.1|DSUB
OG0007866	LOC108024695|XP_016950263.1|DBIA	LOC117899316|XP_034665139.1|DSUB
OG0007867	LOC108031970|XP_016961251.1|DBIA	LOC117899260|XP_034665041.1|DSUB
OG0007868	LOC108026105|XP_016952294.1|DBIA	LOC117896014|XP_034659910.1|DSUB
OG0007869	LOC108033057|XP_016962687.1|DBIA	LOC117903670|XP_034671888.1|DSUB
OG0007870	LOC108028422|XP_016955738.1|DBIA	LOC117894363|XP_034657248.1|DSUB
OG0007871	LOC108026550|XP_016952992.1|DBIA	LOC117903630|XP_034671792.1|DSUB
OG0007872	LOC108028580|XP_016955976.1|DBIA	LOC117893291|XP_034655752.1|DSUB
OG0007873	LOC108028552|XP_016955944.1|DBIA	LOC117893303|XP_034655771.1|DSUB
OG0007874	LOC108032498|XP_016961809.1|DBIA	LOC117894938|XP_034658148.1|DSUB
OG0007875	LOC108036454|XP_016968105.1|DBIA	LOC117890183|XP_034650773.1|DSUB
OG0007876	LOC108033201|XP_016962936.1|DBIA	LOC117903720|XP_034671960.1|DSUB
OG0007877	LOC108026161|XP_016952387.1|DBIA	LOC117893100|XP_034655426.1|DSUB
OG0007879	LOC108028452|XP_016955784.1|DBIA	LOC117894684|XP_034657754.1|DSUB
OG0007880	LOC108023953|XP_016949135.1|DBIA	LOC117902295|XP_034669470.1|DSUB
OG0007881	LOC108035527|XP_016966685.1|DBIA	LOC117894010|XP_034656725.1|DSUB
OG0007882	LOC108035159|XP_016966103.1|DBIA	LOC117895735|XP_034659484.1|DSUB
OG0007883	LOC108035158|XP_016966096.1|DBIA	LOC117895733|XP_034659479.1|DSUB
OG0007884	LOC108034411|XP_016964783.1|DBIA	LOC117894437|XP_034657394.1|DSUB
OG0007885	LOC108036456|XP_016968109.1|DBIA	LOC117890184|XP_034650779.1|DSUB
OG0007886	LOC108032736|XP_016962208.1|DBIA	LOC117902265|XP_034669416.1|DSUB
OG0007887	LOC108035156|XP_016966095.1|DBIA	LOC117895729|XP_034659474.1|DSUB
OG0007888	LOC108028627|XP_016956036.1|DBIA	LOC117894900|XP_034658083.1|DSUB
OG0007889	LOC108028786|XP_016956255.1|DBIA	LOC117894612|XP_034657655.1|DSUB
OG0007890	LOC108035461|XP_016966592.1|DBIA	LOC117893036|XP_034655293.1|DSUB
OG0007891	LOC108026185|XP_016952463.1|DBIA	LOC117897530|XP_034662341.1|DSUB
OG0007892	LOC108025751|XP_016951838.1|DBIA	LOC117889894|XP_034650296.1|DSUB
OG0007893	LOC108022786|XP_016947401.1|DBIA	LOC117892117|XP_034654036.1|DSUB
OG0007894	LOC108030205|XP_016958455.1|DBIA	LOC117893722|XP_034656302.1|DSUB
OG0007895	LOC108029663|XP_016957582.1|DBIA	LOC117895102|XP_034658389.1|DSUB
OG0007896	LOC108035657|XP_016966853.1|DBIA	LOC117893808|XP_034656447.1|DSUB
OG0007897	LOC108035602|XP_016966769.1|DBIA	LOC117895818|XP_034659641.1|DSUB
OG0007898	LOC108034513|XP_016964926.1|DBIA	LOC117894956|XP_034658177.1|DSUB
OG0007899	LOC108028437|XP_016955756.1|DBIA	LOC117895789|XP_034659582.1|DSUB
OG0007902	LOC108026681|XP_016953256.1|DBIA	LOC117903871|XP_034672252.1|DSUB
OG0007903	LOC108035235|XP_016966256.1|DBIA	LOC117893097|XP_034655420.1|DSUB
OG0007904	LOC108028482|XP_016955834.1|DBIA	LOC117895416|XP_034658941.1|DSUB
OG0007905	LOC108036737|XP_016968533.1|DBIA	LOC117901193|XP_034667737.1|DSUB
OG0007906	LOC108035698|XP_016966908.1|DBIA	LOC117893491|XP_034656015.1|DSUB
OG0007907	LOC108035297|XP_016966354.1|DBIA	LOC117893018|XP_034655265.1|DSUB
OG0007908	LOC108035298|XP_016966355.1|DBIA	LOC117893019|XP_034655266.1|DSUB
OG0007909	LOC108023451|XP_016948437.1|DBIA	LOC117903377|XP_034671238.1|DSUB
OG0007910	LOC108035952|XP_016967244.1|DBIA	LOC117892932|XP_034655139.1|DSUB
OG0007911	LOC108035653|XP_016966849.1|DBIA	LOC117893576|XP_034656139.1|DSUB
OG0007912	LOC108034800|XP_016965290.1|DBIA	LOC117893570|XP_034656132.1|DSUB
OG0007913	LOC108035654|XP_016966850.1|DBIA	LOC117893577|XP_034656140.1|DSUB
OG0007914	LOC108035165|XP_016966109.1|DBIA	LOC117894749|XP_034657851.1|DSUB
OG0007915	LOC108035691|XP_016966898.1|DBIA	LOC117894036|XP_034656774.1|DSUB
OG0007916	LOC108033718|XP_016963740.1|DBIA	LOC117900985|XP_034667473.1|DSUB
OG0007917	LOC108036260|XP_016967760.1|DBIA	LOC117891433|XP_034652796.1|DSUB
OG0007918	LOC108030327|XP_016958673.1|DBIA	LOC117890100|XP_034650655.1|DSUB
OG0007919	LOC108026843|XP_016953510.1|DBIA	LOC117890688|XP_034651566.1|DSUB
OG0007920	LOC108026835|XP_016953498.1|DBIA	LOC117891481|XP_034652851.1|DSUB
OG0007921	LOC108022193|XP_016946534.1|DBIA	LOC117890341|XP_034651023.1|DSUB
OG0007922	LOC108031160|XP_016959865.1|DBIA	LOC117896681|XP_034661020.1|DSUB
OG0007923	LOC108025738|XP_016951815.1|DBIA	LOC117903701|XP_034671930.1|DSUB
OG0007924	LOC108029704|XP_016957661.1|DBIA	LOC117890764|XP_034651719.1|DSUB
OG0007925	LOC108022446|XP_016946838.1|DBIA	LOC117891642|XP_034653080.1|DSUB
OG0007926	LOC108030154|XP_016958371.1|DBIA	LOC117890468|XP_034651214.1|DSUB
OG0007927	LOC108033895|XP_016964037.1|DBIA	LOC117900008|XP_034666082.1|DSUB
OG0007928	LOC108036756|XP_016968571.1|DBIA	LOC117902415|XP_034669653.1|DSUB
OG0007929	LOC108033960|XP_016964154.1|DBIA	LOC117899964|XP_034666010.1|DSUB
OG0007930	LOC108022187|XP_016946529.1|DBIA	LOC117890419|XP_034651128.1|DSUB
OG0007931	LOC108021864|XP_016946144.1|DBIA	LOC117902444|XP_034669725.1|DSUB
OG0007932	LOC108025807|XP_016951939.1|DBIA	LOC117894064|XP_034656811.1|DSUB
OG0007933	LOC108024983|XP_016950725.1|DBIA	LOC117896284|XP_034660379.1|DSUB
OG0007934	LOC108024996|XP_016950741.1|DBIA	LOC117901712|XP_034668477.1|DSUB
OG0007935	LOC108032508|XP_016961823.1|DBIA	LOC117901883|XP_034668731.1|DSUB
OG0007936	LOC108034115|XP_016964384.1|DBIA	LOC117902399|XP_034669621.1|DSUB
OG0007937	LOC108036782|XP_016968613.1|DBIA	LOC117902589|XP_034669979.1|DSUB
OG0007938	LOC108033918|XP_016964078.1|DBIA	LOC117900362|XP_034666602.1|DSUB
OG0007939	LOC108029139|XP_016956751.1|DBIA	LOC117901088|XP_034667604.1|DSUB
OG0007940	LOC108029140|XP_016956752.1|DBIA	LOC117900518|XP_034666804.1|DSUB
OG0007941	LOC108036688|XP_016968469.1|DBIA	LOC117889782|XP_034650139.1|DSUB
OG0007942	LOC108025848|XP_016952000.1|DBIA	LOC117903284|XP_034671098.1|DSUB
OG0007943	LOC108032348|XP_016961647.1|DBIA	LOC117901116|XP_034667642.1|DSUB
OG0007944	LOC108034798|XP_016965288.1|DBIA	LOC117893553|XP_034656099.1|DSUB
OG0007945	LOC108034194|XP_016964511.1|DBIA	LOC117900004|XP_034666069.1|DSUB
OG0007947	LOC108032760|XP_016962242.1|DBIA	LOC117901449|XP_034668085.1|DSUB
OG0007948	LOC108032676|XP_016962134.1|DBIA	LOC117902775|XP_034670259.1|DSUB
OG0007949	LOC108032565|XP_016961954.1|DBIA	LOC117903562|XP_034671658.1|DSUB
OG0007950	LOC108033373|XP_016963180.1|DBIA	LOC117901894|XP_034668747.1|DSUB
OG0007951	LOC108029159|XP_016956788.1|DBIA	LOC117900837|XP_034667239.1|DSUB
OG0007952	LOC108027864|XP_016954963.1|DBIA	LOC117900933|XP_034667390.1|DSUB
OG0007954	LOC108034033|XP_016964268.1|DBIA	LOC117901601|XP_034668304.1|DSUB
OG0007955	LOC108033748|XP_016963813.1|DBIA	LOC117902016|XP_034668954.1|DSUB
OG0007956	LOC108032375|XP_016961685.1|DBIA	LOC117902158|XP_034669188.1|DSUB
OG0007957	LOC108035253|XP_016966287.1|DBIA	LOC117902330|XP_034669514.1|DSUB
OG0007958	LOC108023973|XP_016949186.1|DBIA	LOC117891238|XP_034652519.1|DSUB
OG0007959	LOC108034031|XP_016964266.1|DBIA	LOC117900944|XP_034667404.1|DSUB
OG0007960	LOC108034184|XP_016964491.1|DBIA	LOC117901310|XP_034667910.1|DSUB
OG0007961	LOC108026439|XP_016952865.1|DBIA	LOC117897752|XP_034662684.1|DSUB
OG0007962	LOC108023538|XP_016948596.1|DBIA	LOC117903504|XP_034671475.1|DSUB
OG0007963	LOC108032724|XP_016962193.1|DBIA	LOC117901885|XP_034668734.1|DSUB
OG0007964	LOC108034279|XP_016964627.1|DBIA	LOC117901678|XP_034668411.1|DSUB
OG0007965	LOC108023831|XP_016948966.1|DBIA	LOC117901725|XP_034668494.1|DSUB
OG0007966	LOC108027751|XP_016954792.1|DBIA	LOC117901932|XP_034668791.1|DSUB
OG0007967	LOC108033831|XP_016963947.1|DBIA	LOC117900541|XP_034666830.1|DSUB
OG0007968	LOC108027765|XP_016954812.1|DBIA	LOC117900169|XP_034666301.1|DSUB
OG0007969	LOC108033764|XP_016963840.1|DBIA	LOC117901846|XP_034668680.1|DSUB
OG0007970	LOC108022859|XP_016947524.1|DBIA	LOC117891299|XP_034652597.1|DSUB
OG0007971	LOC108023540|XP_016948598.1|DBIA	LOC117894707|XP_034657783.1|DSUB
OG0007972	LOC108022338|XP_016946689.1|DBIA	LOC117892380|XP_034654482.1|DSUB
OG0007973	LOC108033806|XP_016963913.1|DBIA	LOC117900902|XP_034667350.1|DSUB
OG0007974	LOC108036138|XP_016967617.1|DBIA	LOC117896078|XP_034660009.1|DSUB
OG0007975	LOC108027211|XP_016954022.1|DBIA	LOC117899521|XP_034665469.1|DSUB
OG0007976	LOC108024234|XP_016949595.1|DBIA	LOC117891194|XP_034652424.1|DSUB
OG0007977	LOC108036765|XP_016968593.1|DBIA	LOC117901689|XP_034668423.1|DSUB
OG0007978	LOC108027677|XP_016954712.1|DBIA	LOC117902079|XP_034669063.1|DSUB
OG0007979	LOC108032728|XP_016962197.1|DBIA	LOC117901255|XP_034667839.1|DSUB
OG0007980	LOC108034146|XP_016964434.1|DBIA	LOC117901027|XP_034667521.1|DSUB
OG0007981	LOC108033120|XP_016962818.1|DBIA	LOC117889579|XP_034649876.1|DSUB
OG0007982	LOC108033728|XP_016963762.1|DBIA	LOC117902302|XP_034669474.1|DSUB
OG0007983	LOC108034109|XP_016964376.1|DBIA	LOC117900910|XP_034667361.1|DSUB
OG0007984	LOC108032579|XP_016961971.1|DBIA	LOC117900800|XP_034667176.1|DSUB
OG0007985	LOC108025963|XP_016952145.1|DBIA	LOC117900076|XP_034666171.1|DSUB
OG0007986	LOC108033808|XP_016963917.1|DBIA	LOC117901708|XP_034668470.1|DSUB
OG0007987	LOC108027857|XP_016954946.1|DBIA	LOC117900224|XP_034666398.1|DSUB
OG0007988	LOC108032766|XP_016962251.1|DBIA	LOC117902634|XP_034670044.1|DSUB
OG0007989	LOC108035150|XP_016966086.1|DBIA	LOC117901559|XP_034668248.1|DSUB
OG0007990	LOC108034183|XP_016964490.1|DBIA	LOC117901578|XP_034668270.1|DSUB
OG0007991	LOC108029155|XP_016956779.1|DBIA	LOC117902401|XP_034669628.1|DSUB
OG0007992	LOC108036788|XP_016968622.1|DBIA	LOC117900272|XP_034666474.1|DSUB
OG0007993	LOC108023876|XP_016949045.1|DBIA	LOC117899336|XP_034665165.1|DSUB
OG0007994	LOC108034020|XP_016964247.1|DBIA	LOC117900702|XP_034667045.1|DSUB
OG0007995	LOC108032598|XP_016962002.1|DBIA	LOC117900710|XP_034667059.1|DSUB
OG0007996	LOC108027578|XP_016954578.1|DBIA	LOC117903734|XP_034671979.1|DSUB
OG0007997	LOC108035967|XP_016967273.1|DBIA	LOC117894333|XP_034657207.1|DSUB
OG0007998	LOC108034042|XP_016964277.1|DBIA	LOC117900419|XP_034666672.1|DSUB
OG0007999	LOC108034308|XP_016964667.1|DBIA	LOC117901443|XP_034668077.1|DSUB
OG0008000	LOC108034273|XP_016964620.1|DBIA	LOC117900960|XP_034667426.1|DSUB
OG0008001	LOC108034203|XP_016964523.1|DBIA	LOC117901050|XP_034667553.1|DSUB
OG0008002	LOC108029099|XP_016956679.1|DBIA	LOC117902473|XP_034669772.1|DSUB
OG0008003	LOC108033931|XP_016964098.1|DBIA	LOC117900878|XP_034667297.1|DSUB
OG0008004	LOC108023511|XP_016948544.1|DBIA	LOC117903382|XP_034671255.1|DSUB
OG0008005	LOC108025720|XP_016951768.1|DBIA	LOC117903463|XP_034671394.1|DSUB
OG0008006	LOC108024048|XP_016949314.1|DBIA	LOC117903696|XP_034671926.1|DSUB
OG0008007	LOC108021966|XP_016946291.1|DBIA	LOC117900406|XP_034666656.1|DSUB
OG0008008	LOC108035915|XP_016967178.1|DBIA	LOC117894066|XP_034656809.1|DSUB
OG0008009	LOC108021898|XP_016946205.1|DBIA	LOC117895615|XP_034659259.1|DSUB
OG0008010	LOC108025797|XP_016951923.1|DBIA	LOC117892657|XP_034654928.1|DSUB
OG0008011	LOC108026751|XP_016953366.1|DBIA	LOC117892504|XP_034654671.1|DSUB
OG0008012	LOC108036182|XP_016967661.1|DBIA	LOC117892528|XP_034654720.1|DSUB
OG0008013	LOC108026923|XP_016953623.1|DBIA	LOC117891232|XP_034652468.1|DSUB
OG0008014	LOC108024987|XP_016950730.1|DBIA	LOC117896478|XP_034660709.1|DSUB
OG0008015	LOC108028590|XP_016955992.1|DBIA	LOC117893752|XP_034656377.1|DSUB
OG0008016	LOC108028592|XP_016955995.1|DBIA	LOC117893753|XP_034656378.1|DSUB
OG0008017	LOC108028792|XP_016956301.1|DBIA	LOC117890078|XP_034650628.1|DSUB
OG0008018	LOC108023190|XP_016947922.1|DBIA	LOC117894677|XP_034657749.1|DSUB
OG0008019	LOC108024008|XP_016949241.1|DBIA	LOC117903693|XP_034671923.1|DSUB
OG0008020	LOC108031542|XP_016960568.1|DBIA	LOC117896728|XP_034661084.1|DSUB
OG0008021	LOC108025678|XP_016951704.1|DBIA	LOC117890828|XP_034651801.1|DSUB
OG0008022	LOC108025235|XP_016951071.1|DBIA	LOC117899377|XP_034665250.1|DSUB
OG0008023	LOC108023667|XP_016948778.1|DBIA	LOC117889576|XP_034649869.1|DSUB
OG0008024	LOC108023708|XP_016948826.1|DBIA	LOC117894648|XP_034657716.1|DSUB
OG0008025	LOC108023192|XP_016947932.1|DBIA	LOC117903779|XP_034672095.1|DSUB
OG0008026	LOC108023297|XP_016948087.1|DBIA	LOC117890205|XP_034650828.1|DSUB
OG0008027	LOC108021981|XP_016946310.1|DBIA	LOC117902848|XP_034670343.1|DSUB
OG0008028	LOC108024223|XP_016949586.1|DBIA	LOC117898356|XP_034663580.1|DSUB
OG0008029	LOC108026371|XP_016952780.1|DBIA	LOC117897675|XP_034662574.1|DSUB
OG0008030	LOC108032920|XP_016962475.1|DBIA	LOC117897258|XP_034661873.1|DSUB
OG0008031	LOC108027860|XP_016954950.1|DBIA	LOC117900631|XP_034666951.1|DSUB
OG0008032	LOC108023884|XP_016949057.1|DBIA	LOC117899367|XP_034665237.1|DSUB
OG0008033	LOC108026280|XP_016952634.1|DBIA	LOC117896753|XP_034661114.1|DSUB
OG0008034	LOC108031732|XP_016960900.1|DBIA	LOC117896512|XP_034660757.1|DSUB
OG0008035	LOC108025940|XP_016952127.1|DBIA	LOC117896444|XP_034660668.1|DSUB
OG0008036	LOC108026120|XP_016952312.1|DBIA	LOC117899233|XP_034664997.1|DSUB
OG0008037	LOC108026116|XP_016952305.1|DBIA	LOC117899225|XP_034664990.1|DSUB
OG0008038	LOC108021943|XP_016946260.1|DBIA	LOC117894427|XP_034657380.1|DSUB
OG0008039	LOC108031567|XP_016960614.1|DBIA	LOC117897287|XP_034661920.1|DSUB
OG0008040	LOC108023871|XP_016949039.1|DBIA	LOC117899411|XP_034665289.1|DSUB
OG0008041	LOC108025700|XP_016951725.1|DBIA	LOC117899201|XP_034664968.1|DSUB
OG0008042	LOC108027424|XP_016954361.1|DBIA	LOC117897747|XP_034662678.1|DSUB
OG0008043	LOC108023598|XP_016948694.1|DBIA	LOC117903510|XP_034671485.1|DSUB
OG0008044	LOC108024120|XP_016949390.1|DBIA	LOC117902591|XP_034670022.1|DSUB
OG0008045	LOC108025948|XP_016952135.1|DBIA	LOC117899042|XP_034664696.1|DSUB
OG0008046	LOC108032011|XP_016961300.1|DBIA	LOC117897291|XP_034661923.1|DSUB
OG0008047	LOC108027297|XP_016954178.1|DBIA	LOC117899279|XP_034665075.1|DSUB
OG0008048	LOC108031705|XP_016960857.1|DBIA	LOC117897288|XP_034661921.1|DSUB
OG0008049	LOC108027294|XP_016954175.1|DBIA	LOC117899277|XP_034665072.1|DSUB
OG0008050	LOC108026292|XP_016952648.1|DBIA	LOC117896344|XP_034660478.1|DSUB
OG0008051	LOC108031667|XP_016960796.1|DBIA	LOC117898306|XP_034663473.1|DSUB
OG0008052	LOC108026258|XP_016952601.1|DBIA	LOC117895975|XP_034659825.1|DSUB
OG0008053	LOC108036888|XP_016968756.1|DBIA	LOC117899538|XP_034665503.1|DSUB
OG0008054	LOC108023615|XP_016948710.1|DBIA	LOC117903843|XP_034672194.1|DSUB
OG0008055	LOC108023672|XP_016948783.1|DBIA	LOC117903085|XP_034670779.1|DSUB
OG0008056	LOC108023219|XP_016947978.1|DBIA	LOC117901919|XP_034668782.1|DSUB
OG0008057	LOC108027029|XP_016953714.1|DBIA	LOC117898811|XP_034664356.1|DSUB
OG0008058	LOC108024595|XP_016950092.1|DBIA	LOC117898200|XP_034663311.1|DSUB
OG0008059	LOC108027398|XP_016954325.1|DBIA	LOC117898229|XP_034663355.1|DSUB
OG0008060	LOC108024513|XP_016949950.1|DBIA	LOC117897612|XP_034662467.1|DSUB
OG0008061	LOC108023801|XP_016948931.1|DBIA	LOC117897429|XP_034662162.1|DSUB
OG0008062	LOC108026633|XP_016953147.1|DBIA	LOC117898048|XP_034663102.1|DSUB
OG0008063	LOC108027425|XP_016954362.1|DBIA	LOC117897749|XP_034662679.1|DSUB
OG0008064	LOC108025732|XP_016951800.1|DBIA	LOC117903519|XP_034671524.1|DSUB
OG0008065	LOC108023762|XP_016948892.1|DBIA	LOC117897345|XP_034662014.1|DSUB
OG0008066	LOC108028880|XP_016956377.1|DBIA	LOC117901806|XP_034668614.1|DSUB
OG0008067	LOC108025766|XP_016951850.1|DBIA	LOC117903884|XP_034672274.1|DSUB
OG0008068	LOC108025925|XP_016952105.1|DBIA	LOC117903076|XP_034670762.1|DSUB
OG0008069	LOC108026010|XP_016952190.1|DBIA	LOC117898041|XP_034663089.1|DSUB
OG0008070	LOC108031706|XP_016960858.1|DBIA	LOC117897293|XP_034661926.1|DSUB
OG0008071	LOC108032573|XP_016961966.1|DBIA	LOC117903566|XP_034671665.1|DSUB
OG0008072	LOC108024191|XP_016949526.1|DBIA	LOC117889582|XP_034649879.1|DSUB
OG0008073	LOC108033196|XP_016962931.1|DBIA	LOC117902694|XP_034670130.1|DSUB
OG0008074	LOC108033175|XP_016962901.1|DBIA	LOC117898238|XP_034663372.1|DSUB
OG0008075	LOC108022151|XP_016946482.1|DBIA	LOC117890449|XP_034651178.1|DSUB
OG0008076	LOC108023434|XP_016948412.1|DBIA	LOC117903459|XP_034671387.1|DSUB
OG0008077	LOC108032941|XP_016962504.1|DBIA	LOC117898650|XP_034664112.1|DSUB
OG0008078	LOC108033155|XP_016962871.1|DBIA	LOC117903242|XP_034671039.1|DSUB
OG0008079	LOC108026671|XP_016953211.1|DBIA	LOC117891313|XP_034652621.1|DSUB
OG0008080	LOC108023657|XP_016948765.1|DBIA	LOC117903810|XP_034672141.1|DSUB
OG0008081	LOC108023468|XP_016948474.1|DBIA	LOC117903557|XP_034671652.1|DSUB
OG0008082	LOC108025169|XP_016950936.1|DBIA	LOC117896880|XP_034661300.1|DSUB
OG0008083	LOC108027205|XP_016954003.1|DBIA	LOC117899633|XP_034665681.1|DSUB
OG0008084	LOC108032023|XP_016961322.1|DBIA	LOC117896993|XP_034661441.1|DSUB
OG0008085	LOC108025179|XP_016950976.1|DBIA	LOC117896025|XP_034659924.1|DSUB
OG0008086	LOC108027202|XP_016953998.1|DBIA	LOC117898810|XP_034664353.1|DSUB
OG0008087	LOC108024012|XP_016949259.1|DBIA	LOC117903325|XP_034671159.1|DSUB
OG0008088	LOC108025615|XP_016951637.1|DBIA	LOC117903335|XP_034671173.1|DSUB
OG0008089	LOC108029611|XP_016957486.1|DBIA	LOC117894687|XP_034657757.1|DSUB
OG0008090	LOC108024176|XP_016949489.1|DBIA	LOC117903621|XP_034671770.1|DSUB
OG0008091	LOC108026154|XP_016952378.1|DBIA	LOC117897033|XP_034661503.1|DSUB
OG0008092	LOC108031523|XP_016960535.1|DBIA	LOC117896733|XP_034661088.1|DSUB
OG0008093	LOC108023475|XP_016948486.1|DBIA	LOC117889592|XP_034649894.1|DSUB
OG0008094	LOC108034137|XP_016964415.1|DBIA	LOC117902645|XP_034670061.1|DSUB
OG0008095	LOC108025379|XP_016951340.1|DBIA	LOC117899321|XP_034665143.1|DSUB
OG0008096	LOC108024218|XP_016949572.1|DBIA	LOC117903106|XP_034670820.1|DSUB
OG0008097	LOC108023582|XP_016948667.1|DBIA	LOC117892190|XP_034654173.1|DSUB
OG0008098	LOC108035692|XP_016966900.1|DBIA	LOC117894854|XP_034658000.1|DSUB
OG0008099	LOC108028774|XP_016956241.1|DBIA	LOC117894690|XP_034657759.1|DSUB
OG0008100	LOC108031590|XP_016960648.1|DBIA	LOC117896838|XP_034661248.1|DSUB
