Orthogroup	DBIA.longest_only	DANA.longest_only
OG0009338	LOC108024993|XP_016950738.1|DBIA	LOC26513701|XP_014767199.1|DANA
OG0009339	LOC108024927|XP_016950614.1|DBIA	LOC6502669|XP_032305749.1|DANA
OG0009340	LOC108031076|XP_016959770.1|DBIA	LOC6500165|XP_001953101.1|DANA
OG0009341	LOC108031848|XP_016961089.1|DBIA	LOC6505857|XP_001964493.1|DANA
OG0009342	LOC108031120|XP_016959821.1|DBIA	LOC6500661|XP_001953672.1|DANA
OG0009343	LOC108032139|XP_016961464.1|DBIA	LOC6499900|XP_014766272.1|DANA
OG0009344	LOC108031019|XP_016959708.1|DBIA	LOC6500825|XP_001953985.1|DANA
OG0009345	LOC108024663|XP_016950218.1|DBIA	LOC6501472|XP_001955322.1|DANA
OG0009346	LOC108024422|XP_016949828.1|DBIA	LOC6501481|XP_001955341.2|DANA
OG0009347	LOC108025078|XP_016950825.1|DBIA	LOC6499245|XP_001955034.1|DANA
OG0009348	LOC108031612|XP_016960692.1|DBIA	LOC6500858|XP_001954048.1|DANA
OG0009349	LOC108023335|XP_016948155.1|DBIA	LOC6500711|XP_014766687.1|DANA, LOC6500712|XP_032305542.1|DANA
OG0009350	LOC108025130|XP_016950887.1|DBIA	LOC6505955|XP_001964680.2|DANA
OG0009351	LOC108025493|XP_016951497.1|DBIA	LOC6505959|XP_001964684.2|DANA
OG0009352	LOC108027021|XP_016953705.1|DBIA	LOC6499166|XP_001955173.1|DANA
OG0009353	LOC108031247|XP_016959972.1|DBIA	LOC6501219|XP_001954785.1|DANA
OG0009354	LOC108034186|XP_016964497.1|DBIA	LOC6496919|XP_001963142.1|DANA
OG0009355	LOC108034052|XP_016964295.1|DBIA	LOC6498469|XP_001962888.2|DANA
OG0009356	LOC108034352|XP_016964731.1|DBIA	LOC6497003|XP_001962945.1|DANA
OG0009357	LOC108033244|XP_016962998.1|DBIA	LOC26513663|XP_014762256.1|DANA
OG0009358	LOC108032538|XP_016961900.1|DBIA	LOC6497482|XP_032307669.1|DANA
OG0009359	LOC108032539|XP_016961901.1|DBIA	LOC6498058|XP_001961988.1|DANA
OG0009360	LOC108036055|XP_016967486.1|DBIA	LOC6497462|XP_001962029.1|DANA
OG0009361	LOC108036144|XP_016967621.1|DBIA	LOC6497461|XP_001962030.1|DANA
OG0009362	LOC108036060|XP_016967492.1|DBIA	LOC6497460|XP_001962031.1|DANA
OG0009363	LOC108027775|XP_016954826.1|DBIA	LOC6504211|XP_001965148.2|DANA
OG0009364	LOC108029222|XP_016956905.1|DBIA	LOC6497229|XP_001962519.1|DANA
OG0009365	LOC108027841|XP_016954918.1|DBIA	LOC6504228|XP_014760418.1|DANA
OG0009366	LOC108033394|XP_016963201.1|DBIA	LOC6498152|XP_001962188.1|DANA
OG0009367	LOC108034275|XP_016964623.1|DBIA	LOC6497018|XP_001962921.1|DANA
OG0009368	LOC108029057|XP_016956613.1|DBIA	LOC26514683|XP_014760654.1|DANA
OG0009369	LOC108029124|XP_016956731.1|DBIA	LOC6504426|XP_001964957.1|DANA
OG0009370	LOC108033355|XP_016963154.1|DBIA	LOC6503697|XP_001965270.2|DANA
OG0009371	LOC108033361|XP_016963161.1|DBIA	LOC6503686|XP_001965271.1|DANA
OG0009372	LOC108029095|XP_016956674.1|DBIA	LOC6507565|XP_001965396.1|DANA
OG0009373	LOC108034311|XP_016964670.1|DBIA	LOC6497630|XP_001961674.1|DANA
OG0009374	LOC108035018|XP_016965854.1|DBIA	LOC6497595|XP_001961741.2|DANA
OG0009376	LOC108027670|XP_016954704.1|DBIA	LOC6497224|XP_001962525.2|DANA
OG0009377	LOC108032825|XP_016962329.1|DBIA	LOC6497776|XP_001961417.1|DANA
OG0009378	LOC108032358|XP_016961659.1|DBIA	LOC6505430|XP_001964895.2|DANA
OG0009379	LOC108033790|XP_016963887.1|DBIA	LOC6498385|XP_001962689.1|DANA
OG0009380	LOC108035267|XP_016966317.1|DBIA	LOC6502407|XP_001963053.3|DANA
OG0009381	LOC108034342|XP_016964714.1|DBIA	LOC6497129|XP_001962695.1|DANA
OG0009382	LOC108033236|XP_016962989.1|DBIA	LOC6497770|XP_001961408.2|DANA
OG0009384	LOC108033636|XP_016963544.1|DBIA	LOC6497106|XP_001962742.1|DANA
OG0009385	LOC108033553|XP_016963388.1|DBIA	LOC6498410|XP_032311136.1|DANA
OG0009386	LOC108032553|XP_016961920.1|DBIA	LOC6498422|XP_001962772.1|DANA
OG0009387	LOC108030176|XP_016958407.1|DBIA	LOC6496574|XP_001961184.2|DANA
OG0009388	LOC108030419|XP_016958795.1|DBIA	LOC6496577|XP_001961190.1|DANA
OG0009389	LOC108023006|XP_016947728.1|DBIA	LOC6495897|XP_001959808.2|DANA
OG0009390	LOC108022625|XP_016947158.1|DBIA	LOC6495588|XP_032305927.1|DANA
OG0009391	LOC108029178|XP_016956830.1|DBIA	LOC6503292|XP_001967568.1|DANA
OG0009392	LOC108029909|XP_016957889.1|DBIA	LOC6495530|XP_001959045.1|DANA
OG0009393	LOC108032873|XP_016962362.1|DBIA	LOC6498874|XP_032312220.1|DANA
OG0009394	LOC108022202|XP_016946543.1|DBIA	LOC6495980|XP_001959967.1|DANA
OG0009395	LOC108026510|XP_016952945.1|DBIA	LOC6496371|XP_001960780.1|DANA
OG0009396	LOC108022381|XP_016946752.1|DBIA	LOC6495261|XP_001958740.1|DANA
OG0009397	LOC108026797|XP_016953446.1|DBIA	LOC6494968|XP_001959311.2|DANA
OG0009398	LOC108022459|XP_016946855.1|DBIA	LOC6495981|XP_001959975.2|DANA
OG0009399	LOC108022824|XP_016947456.1|DBIA	LOC6502544|XP_001958695.2|DANA
OG0009400	LOC108036289|XP_016967790.1|DBIA	LOC6495078|XP_001959113.1|DANA
OG0009401	LOC108033483|XP_016963311.1|DBIA	LOC6497055|XP_001962841.1|DANA
OG0009402	LOC108024537|XP_016949994.1|DBIA	LOC6499326|XP_001954863.1|DANA
OG0009403	LOC108036278|XP_016967778.1|DBIA	LOC6494138|XP_001960888.1|DANA
OG0009404	LOC108030326|XP_016958672.1|DBIA	LOC6494618|XP_001960002.1|DANA
OG0009405	LOC108036190|XP_016967670.1|DBIA	LOC6495564|XP_001959111.1|DANA
OG0009406	LOC108036309|XP_016967807.1|DBIA	LOC6495922|XP_001959861.2|DANA
OG0009407	LOC108036229|XP_016967729.1|DBIA	LOC6494684|XP_001959862.1|DANA
OG0009408	LOC108022885|XP_016947572.1|DBIA	LOC6494387|XP_001960420.2|DANA
OG0009409	LOC108022091|XP_016946423.1|DBIA	LOC6494926|XP_001959403.2|DANA
OG0009410	LOC108022405|XP_016946780.1|DBIA	LOC6495382|XP_001958713.1|DANA
OG0009411	LOC108029718|XP_016957683.1|DBIA	LOC6494859|XP_014763015.1|DANA
OG0009412	LOC108030237|XP_016958519.1|DBIA	LOC6494009|XP_014762536.1|DANA
OG0009413	LOC108029969|XP_016957964.1|DBIA	LOC6495538|XP_001959053.1|DANA
OG0009414	LOC108030465|XP_016958849.1|DBIA	LOC6495104|XP_001959057.1|DANA
OG0009415	LOC108029989|XP_016957988.1|DBIA	LOC6495091|XP_032307160.1|DANA
OG0009416	LOC108026969|XP_016953674.1|DBIA	LOC6496420|XP_001960877.1|DANA
OG0009417	LOC108026971|XP_016953676.1|DBIA	LOC116654711|XP_032306602.1|DANA
OG0009418	LOC108026592|XP_016953053.1|DBIA	LOC6496418|XP_001960875.1|DANA
OG0009419	LOC108026723|XP_016953322.1|DBIA	LOC6496416|XP_001960873.2|DANA
OG0009420	LOC108026726|XP_016953326.1|DBIA	LOC6496415|XP_014763820.1|DANA
OG0009421	LOC108023016|XP_016947739.1|DBIA	LOC6494303|XP_001960568.1|DANA
OG0009422	LOC108030248|XP_016958544.1|DBIA	LOC6494013|XP_032306621.1|DANA
OG0009423	LOC108036448|XP_016968083.1|DBIA	LOC26514374|XP_014764003.1|DANA
OG0009424	LOC108022807|XP_016947430.1|DBIA	LOC6494495|XP_001960223.1|DANA
OG0009425	LOC108029790|XP_016957790.1|DBIA	LOC6493915|XP_001961332.1|DANA
OG0009426	LOC108029371|XP_016957088.1|DBIA	LOC6494027|XP_001961123.1|DANA
OG0009427	LOC108030275|XP_016958590.1|DBIA	LOC6496596|XP_001961220.1|DANA
OG0009428	LOC108026523|XP_016952958.1|DBIA	LOC6496020|XP_001960055.1|DANA
OG0009429	LOC108029383|XP_016957100.1|DBIA	LOC6495517|XP_001959019.1|DANA
OG0009430	LOC108022505|XP_016946960.1|DBIA	LOC6494296|XP_001960582.1|DANA
OG0009431	LOC108026896|XP_016953594.1|DBIA	LOC6495303|XP_001958664.1|DANA
OG0009432	LOC108026645|XP_016953157.1|DBIA	LOC6494257|XP_001960655.1|DANA
OG0009433	LOC108026660|XP_016953188.1|DBIA	LOC6494749|XP_001959741.1|DANA
OG0009434	LOC108026801|XP_016953452.1|DBIA	LOC6494751|XP_001959736.1|DANA
OG0009435	LOC108026856|XP_016953524.1|DBIA	LOC6495864|XP_014763520.1|DANA
OG0009436	LOC108029474|XP_016957220.1|DBIA	LOC6496538|XP_032307012.1|DANA
OG0009437	LOC108036322|XP_016967824.1|DBIA	LOC6495333|XP_014763264.1|DANA
OG0009438	LOC108029786|XP_016957785.1|DBIA	LOC6495448|XP_032306754.1|DANA
OG0009439	LOC108029480|XP_016957233.1|DBIA	LOC6495452|XP_001958874.1|DANA
OG0009440	LOC108026875|XP_016953555.1|DBIA	LOC6495719|XP_001959434.1|DANA
OG0009441	LOC108024773|XP_016950375.1|DBIA	LOC6502142|XP_032309349.1|DANA
OG0009442	LOC108033105|XP_016962794.1|DBIA	LOC6504915|XP_001966584.1|DANA
OG0009443	LOC108022398|XP_016946772.1|DBIA	LOC6495902|XP_001959822.2|DANA
OG0009444	LOC108024052|XP_016949318.1|DBIA	LOC6504401|XP_032308098.1|DANA
OG0009445	LOC108025626|XP_016951651.1|DBIA	LOC6504267|XP_001967376.2|DANA
OG0009446	LOC108023440|XP_016948418.1|DBIA	LOC6503041|XP_032308930.1|DANA
OG0009447	LOC108023916|XP_016949089.1|DBIA	LOC6501999|XP_001966845.1|DANA
OG0009448	LOC108033186|XP_016962917.1|DBIA	LOC6504413|XP_001967023.1|DANA
OG0009449	LOC108023583|XP_016948669.1|DBIA	LOC6501859|XP_001966787.2|DANA
OG0009450	LOC108025873|XP_016952034.1|DBIA	LOC6505120|XP_032307927.1|DANA
OG0009451	LOC108034099|XP_016964361.1|DBIA	LOC6497128|XP_001962699.1|DANA
OG0009452	LOC108024127|XP_016949398.1|DBIA	LOC6503776|XP_001963766.1|DANA
OG0009453	LOC108031482|XP_016960448.1|DBIA	LOC6501628|XP_001955639.1|DANA
OG0009454	LOC108035885|XP_016967129.1|DBIA	LOC6506279|XP_001958209.1|DANA
OG0009455	LOC108021965|XP_016946290.1|DBIA	LOC6502116|XP_001966178.1|DANA
OG0009456	LOC108033209|XP_016962949.1|DBIA	LOC6503017|XP_001963396.1|DANA
OG0009457	LOC108021897|XP_016946204.1|DBIA	LOC6503470|XP_001964320.1|DANA
OG0009458	LOC108023398|XP_016948333.1|DBIA	LOC6503789|XP_014761081.1|DANA
OG0009459	LOC108030071|XP_016958165.1|DBIA	LOC6492954|XP_032309821.1|DANA
OG0009460	LOC108035582|XP_016966742.1|DBIA	LOC6493000|XP_032310159.1|DANA
OG0009461	LOC108035603|XP_016966771.1|DBIA	LOC6493004|XP_032310685.1|DANA
OG0009462	LOC108031105|XP_016959808.1|DBIA	LOC6507396|XP_001956096.1|DANA
OG0009463	LOC108035102|XP_016966020.1|DBIA	LOC6506560|XP_001957640.1|DANA
OG0009464	LOC108034672|XP_016965101.1|DBIA	LOC6506958|XP_001956923.1|DANA
OG0009465	LOC108035702|XP_016966913.1|DBIA	LOC6506947|XP_001956936.3|DANA
OG0009466	LOC108028636|XP_016956049.1|DBIA	LOC6493523|XP_001957924.3|DANA
OG0009467	LOC108034717|XP_016965147.1|DBIA	LOC6507365|XP_001956160.1|DANA
OG0009468	LOC108035521|XP_016966676.1|DBIA	LOC6506876|XP_001957080.1|DANA
OG0009469	LOC108028306|XP_016955518.1|DBIA	LOC6493539|XP_001957960.1|DANA
OG0009470	LOC108028178|XP_016955329.1|DBIA	LOC6493770|XP_001958405.2|DANA
OG0009471	LOC108033395|XP_016963202.1|DBIA	LOC6498577|XP_001963102.1|DANA
OG0009472	LOC108034505|XP_016964911.1|DBIA	LOC6507549|XP_001955897.1|DANA
OG0009473	LOC108028813|XP_016956287.1|DBIA	LOC6493153|XP_001957159.1|DANA
OG0009474	LOC108029129|XP_016956743.1|DBIA	LOC6492945|XP_001956712.1|DANA
OG0009475	LOC108027881|XP_016954991.1|DBIA	LOC6506990|XP_001956869.1|DANA
OG0009476	LOC108034823|XP_016965405.1|DBIA	LOC26514698|XP_014765655.1|DANA
OG0009477	LOC108034584|XP_016965005.1|DBIA	LOC6506815|XP_001957185.1|DANA
OG0009478	LOC108034773|XP_016965208.1|DBIA	LOC6493181|XP_001957214.1|DANA
OG0009479	LOC108033443|XP_016963260.1|DBIA	LOC6497387|XP_001962187.2|DANA
OG0009480	LOC108034831|XP_016965432.1|DBIA	LOC6493497|XP_014764406.1|DANA
OG0009481	LOC108034701|XP_016965131.1|DBIA	LOC6507344|XP_001956205.1|DANA
OG0009482	LOC108035919|XP_016967185.1|DBIA	LOC6493658|XP_014764486.1|DANA
OG0009483	LOC108035971|XP_016967279.1|DBIA	LOC6493660|XP_001958175.1|DANA
OG0009484	LOC108023543|XP_016948607.1|DBIA	LOC6501271|XP_001954894.1|DANA
OG0009485	LOC108028397|XP_016955702.1|DBIA	LOC6492939|XP_001956691.1|DANA
OG0009486	LOC108028496|XP_016955864.1|DBIA	LOC6507088|XP_001956692.1|DANA
OG0009487	LOC108028222|XP_016955377.1|DBIA	LOC6507836|XP_001956447.1|DANA
OG0009488	LOC108034625|XP_016965050.1|DBIA	LOC6507255|XP_001956377.1|DANA
OG0009489	LOC108028049|XP_016955177.1|DBIA	LOC6507862|XP_001956485.1|DANA
OG0009490	LOC108029396|XP_016957113.1|DBIA	LOC6496548|XP_032307105.1|DANA
OG0009491	LOC108030742|XP_016959278.1|DBIA	LOC6506365|XP_001958019.1|DANA
OG0009492	LOC108030768|XP_016959310.1|DBIA	LOC6493854|XP_001958564.1|DANA
OG0009493	LOC108030789|XP_016959352.1|DBIA	LOC6493846|XP_032310035.1|DANA
OG0009494	LOC108030792|XP_016959358.1|DBIA	LOC6493845|XP_001958545.2|DANA
OG0009495	LOC108028345|XP_016955585.1|DBIA	LOC6506762|XP_001957285.2|DANA
OG0009496	LOC108030885|XP_016959535.1|DBIA	LOC6507277|XP_001956342.1|DANA
OG0009497	LOC108031236|XP_016959961.1|DBIA	LOC6501545|XP_001955454.1|DANA
OG0009498	LOC108028641|XP_016956055.1|DBIA	LOC6493228|XP_032309935.1|DANA
OG0009499	LOC108028577|XP_016955971.1|DBIA	LOC6506757|XP_032309623.1|DANA
OG0009500	LOC108028176|XP_016955327.1|DBIA	LOC6506744|XP_001957318.1|DANA
OG0009501	LOC108030527|XP_016958906.1|DBIA	LOC6506337|XP_001958075.1|DANA
OG0009502	LOC108031394|XP_016960248.1|DBIA	LOC6494578|XP_001965933.1|DANA
OG0009503	LOC108031560|XP_016960598.1|DBIA	LOC6497119|XP_001962718.1|DANA
OG0009504	LOC108031646|XP_016960766.1|DBIA	LOC6494545|XP_001965923.1|DANA
OG0009505	LOC108033552|XP_016963387.1|DBIA	LOC6496851|XP_001963275.1|DANA
OG0009506	LOC108028139|XP_016955288.1|DBIA	LOC6506989|XP_001956871.1|DANA
OG0009507	LOC108030004|XP_016958011.1|DBIA	LOC6506711|XP_001957382.1|DANA
OG0009508	LOC108027950|XP_016955068.1|DBIA	LOC6497797|XP_001961466.1|DANA
OG0009509	LOC108036264|XP_016967764.1|DBIA	LOC6494125|XP_001960918.1|DANA
OG0009510	LOC108026227|XP_016952553.1|DBIA	LOC6503745|XP_001963820.1|DANA
OG0009511	LOC108023069|XP_016947810.1|DBIA	LOC6502917|XP_001963591.1|DANA
OG0009512	LOC108021881|XP_016946164.1|DBIA	LOC6504163|XP_001964298.1|DANA
OG0009513	LOC108033050|XP_016962665.1|DBIA	LOC6504989|XP_001965680.2|DANA
OG0009514	LOC108036284|XP_016967783.1|DBIA	LOC6504665|XP_001966446.2|DANA
OG0009515	LOC108033265|XP_016963021.1|DBIA	LOC6497464|XP_001962026.1|DANA
OG0009516	LOC108033978|XP_016964186.1|DBIA	LOC6497623|XP_032307406.1|DANA
OG0009517	LOC108033692|XP_016963680.1|DBIA	LOC6496849|XP_001963279.2|DANA
OG0009518	LOC108034687|XP_016965117.1|DBIA	LOC26514296|XP_014765601.1|DANA
OG0009519	LOC108027826|XP_016954901.1|DBIA	LOC6507662|XP_001956098.2|DANA
OG0009520	LOC108025080|XP_016950828.1|DBIA	LOC26513652|XP_014767195.1|DANA
OG0009521	LOC108034621|XP_016965046.1|DBIA	LOC6493103|XP_001957048.1|DANA
OG0009522	LOC108026852|XP_016953520.1|DBIA	LOC6495356|XP_001958651.1|DANA
OG0009523	LOC108026661|XP_016953189.1|DBIA	LOC6495866|XP_001959742.2|DANA
OG0009524	LOC108036275|XP_016967774.1|DBIA	LOC6494137|XP_001960889.1|DANA
OG0009525	LOC108022319|XP_016946669.1|DBIA	LOC6495280|XP_001958711.1|DANA
OG0009526	LOC108022369|XP_016946738.1|DBIA	LOC6495281|XP_001958710.1|DANA
OG0009527	LOC108029957|XP_016957949.1|DBIA	LOC6495615|XP_001959224.1|DANA
OG0009528	LOC108026528|XP_016952965.1|DBIA	LOC6495177|XP_001958907.1|DANA
OG0009529	LOC108022662|XP_016947217.1|DBIA	LOC6495964|XP_001959943.1|DANA
OG0009530	LOC108029330|XP_016957014.1|DBIA	LOC6496545|XP_032306625.1|DANA
OG0009531	LOC108029990|XP_016957989.1|DBIA	LOC26515563|XP_014764141.1|DANA
OG0009532	LOC108022434|XP_016946809.1|DBIA	LOC6496122|XP_001960271.1|DANA
OG0009533	LOC108029401|XP_016957121.1|DBIA	LOC6496004|XP_001960026.1|DANA, LOC6496003|XP_032306464.1|DANA
OG0009534	LOC108029426|XP_016957160.1|DBIA	LOC6496002|XP_001960019.1|DANA
OG0009535	LOC108023034|XP_016947764.1|DBIA	LOC6496139|XP_001960324.2|DANA
OG0009536	LOC108031110|XP_016959810.1|DBIA	LOC6500538|XP_001953412.2|DANA
OG0009537	LOC108031712|XP_016960866.1|DBIA	LOC6500311|XP_014766494.1|DANA
OG0009538	LOC108025119|XP_016950874.1|DBIA	LOC6500561|XP_001953481.1|DANA
OG0009540	LOC108026113|XP_016952302.1|DBIA	LOC6505529|XP_001964754.1|DANA
OG0009541	LOC108024543|XP_016950000.1|DBIA	LOC116654557|XP_032305706.1|DANA
OG0009542	LOC108025124|XP_016950880.1|DBIA	LOC6505956|XP_014760856.1|DANA
OG0009543	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA	LOC6499577|XP_001954353.1|DANA
OG0009544	LOC108032146|XP_016961476.1|DBIA	LOC6502678|XP_001954746.2|DANA
OG0009545	LOC108025208|XP_016951030.1|DBIA	LOC6498983|XP_014765866.1|DANA
OG0009546	LOC108030978|XP_016959667.1|DBIA	LOC6501663|XP_001955710.2|DANA
OG0009547	LOC108022357|XP_016946728.1|DBIA, LOC108022353|XP_016946726.1|DBIA	LOC6496255|XP_001960553.2|DANA
OG0009548	LOC108028208|XP_016955362.1|DBIA	LOC26514844|XP_014765673.2|DANA
OG0009549	LOC108028046|XP_016955172.1|DBIA, LOC108028126|XP_016955266.1|DBIA	LOC6493683|XP_001958228.3|DANA
OG0009557	LOC108025978|XP_016952160.1|DBIA	LOC6500662|XP_001953676.2|DANA
OG0009560	LOC108024033|XP_016949295.1|DBIA	LOC6503992|XP_001963971.1|DANA
OG0009562	LOC108033405|XP_016963215.1|DBIA	LOC6497375|XP_001962213.1|DANA
OG0009563	LOC108028781|XP_016956249.1|DBIA	LOC6506384|XP_001957976.1|DANA
OG0009564	LOC108025782|XP_016951890.1|DBIA	LOC26515462|XP_032311983.1|DANA
OG0009565	LOC108028626|XP_016956039.1|DBIA	LOC6502833|XP_001956879.2|DANA
OG0009567	LOC108027159|XP_016953901.1|DBIA	LOC6498844|XP_032312276.1|DANA
OG0009568	LOC108033425|XP_016963235.1|DBIA	LOC6504198|XP_032311290.1|DANA
OG0009569	LOC108035759|XP_016966948.1|DBIA	LOC6501984|XP_001966815.2|DANA
OG0009571	LOC108024508|XP_016949944.1|DBIA	LOC6499647|XP_001954221.1|DANA
OG0009572	LOC108023799|XP_016948928.1|DBIA	LOC6503925|XP_001963858.2|DANA
OG0009573	LOC108024802|XP_016950411.1|DBIA	LOC6504004|XP_001963991.1|DANA
OG0009574	LOC108023381|XP_016948275.1|DBIA	LOC6503047|XP_032308934.1|DANA
OG0009575	LOC108022297|XP_016946644.1|DBIA	LOC6495387|XP_001958720.1|DANA
OG0009576	LOC108027102|XP_016953808.1|DBIA	LOC6499181|XP_001955155.1|DANA
OG0009577	LOC108033616|XP_016963467.1|DBIA	LOC6497124|XP_001962706.3|DANA
OG0009579	LOC108027616|XP_016954625.1|DBIA	LOC6504529|XP_001967080.1|DANA
OG0009580	LOC108036485|XP_016968160.1|DBIA	LOC6494817|XP_001959605.1|DANA
OG0009581	LOC108032338|XP_016961637.1|DBIA	LOC6497752|XP_032307470.1|DANA
OG0009582	LOC108034821|XP_016965402.1|DBIA	LOC6506579|XP_014764823.1|DANA
OG0009583	LOC108033021|XP_016962638.1|DBIA	LOC6505029|XP_001965601.1|DANA
OG0009584	LOC108025651|XP_016951679.1|DBIA	LOC6502392|XP_001967185.3|DANA
OG0009585	LOC108026252|XP_016952595.1|DBIA	LOC6499888|XP_032305418.1|DANA
OG0009586	LOC108034706|XP_016965135.1|DBIA	LOC6506580|XP_001957609.1|DANA
OG0009587	LOC108026946|XP_016953649.1|DBIA	LOC6494499|XP_001960215.1|DANA
OG0009588	LOC108026024|XP_016952205.1|DBIA	LOC6500675|XP_001953702.1|DANA
OG0009589	LOC108028587|XP_016955993.1|DBIA	LOC6493296|XP_001957464.1|DANA
OG0009590	LOC108028663|XP_016956081.1|DBIA	LOC6507631|XP_001956038.1|DANA
OG0009591	LOC108031556|XP_016960588.1|DBIA	LOC6501212|XP_001954774.1|DANA
OG0009592	LOC108031868|XP_016961116.1|DBIA	LOC26514686|XP_014767321.1|DANA
OG0009593	LOC108032175|XP_016961517.1|DBIA	LOC6499352|XP_032312242.1|DANA
OG0009594	LOC108026119|XP_016952311.1|DBIA	LOC26514404|XP_014767285.1|DANA
OG0009595	LOC108027085|XP_016953790.1|DBIA	LOC6500460|XP_014766566.1|DANA
OG0009596	LOC108027457|XP_016954401.1|DBIA	LOC6500466|XP_001953280.1|DANA
OG0009597	LOC108027067|XP_016953766.1|DBIA	LOC6505730|XP_001964368.1|DANA
OG0009598	LOC108027327|XP_016954225.1|DBIA	LOC6505729|XP_014760775.1|DANA
OG0009599	LOC108024874|XP_016950508.1|DBIA	LOC6498968|XP_001955589.1|DANA
OG0009600	LOC108026133|XP_016952336.1|DBIA	LOC6498951|XP_001955618.1|DANA
OG0009601	LOC108026114|XP_016952303.1|DBIA	LOC6503402|XP_001967499.1|DANA
OG0009602	LOC108025153|XP_016950919.1|DBIA	LOC6499576|XP_001954354.1|DANA
OG0009603	LOC108031602|XP_016960669.1|DBIA	LOC6500960|XP_032312279.1|DANA
OG0009604	LOC108023348|XP_016948181.1|DBIA	LOC6503856|XP_001963724.1|DANA
OG0009605	LOC108025097|XP_016950848.1|DBIA	LOC6499595|XP_001954329.1|DANA
OG0009606	LOC108025062|XP_016950809.1|DBIA	LOC6499593|XP_001954333.1|DANA
OG0009607	LOC108025127|XP_016950883.1|DBIA	LOC6501002|XP_001954334.3|DANA
OG0009608	LOC108026078|XP_016952265.1|DBIA	LOC6503408|XP_032312314.1|DANA
OG0009609	LOC108023893|XP_016949071.1|DBIA	LOC6501258|XP_001954867.1|DANA
OG0009610	LOC108031760|XP_016960957.1|DBIA	LOC6501233|XP_001954816.1|DANA
OG0009611	LOC108031344|XP_016960097.1|DBIA	LOC6499348|XP_001954817.3|DANA
OG0009612	LOC108027002|XP_016953690.1|DBIA	LOC6499288|XP_001954945.1|DANA
OG0009613	LOC108035201|XP_016966198.1|DBIA	LOC6502426|XP_001962244.1|DANA
OG0009614	LOC108030985|XP_016959674.1|DBIA	LOC6501556|XP_001955467.1|DANA
OG0009615	LOC108025185|XP_016950982.1|DBIA	LOC6505916|XP_001964613.1|DANA
OG0009616	LOC108025116|XP_016950870.1|DBIA	LOC6505908|XP_001964596.1|DANA
OG0009617	LOC108024259|XP_016949638.1|DBIA	LOC6500885|XP_032311353.1|DANA
OG0009618	LOC108027262|XP_016954162.1|DBIA	LOC116655072|XP_032308016.1|DANA
OG0009619	LOC108031768|XP_016960964.1|DBIA	LOC6499367|XP_001954782.1|DANA
OG0009620	LOC108031175|XP_016959883.1|DBIA	LOC6501114|XP_001954574.1|DANA
OG0009621	LOC108031023|XP_016959711.1|DBIA	LOC6499471|XP_001954572.2|DANA
OG0009622	LOC108031150|XP_016959854.1|DBIA	LOC6505860|XP_001964503.1|DANA
OG0009623	LOC108027000|XP_016953688.1|DBIA	LOC6502663|XP_001953828.2|DANA
OG0009624	LOC108023886|XP_016949060.1|DBIA	LOC6500275|XP_032309247.1|DANA
OG0009625	LOC108025399|XP_016951363.1|DBIA	LOC6505973|XP_001964705.1|DANA
OG0009626	LOC108031317|XP_016960053.1|DBIA	LOC6499508|XP_001954478.1|DANA
OG0009627	LOC108031277|XP_016960007.1|DBIA	LOC6501056|XP_001954476.2|DANA
OG0009628	LOC108031356|XP_016960115.1|DBIA	LOC6501059|XP_001954483.1|DANA
OG0009629	LOC108024431|XP_016949838.1|DBIA	LOC6500643|XP_032305778.1|DANA
OG0009630	LOC108024393|XP_016949793.1|DBIA	LOC6499919|XP_001953634.1|DANA
OG0009631	LOC108024908|XP_016950574.1|DBIA	LOC6499713|XP_001954079.1|DANA
OG0009632	LOC108032213|XP_016961566.1|DBIA	LOC6505016|XP_001965624.1|DANA
OG0009633	LOC108022199|XP_016946540.1|DBIA	LOC6495979|XP_001959965.1|DANA
OG0009634	LOC108025304|XP_016951191.1|DBIA	LOC6499985|XP_001953488.1|DANA
OG0009635	LOC108031806|XP_016961017.1|DBIA	LOC6501561|XP_001955475.3|DANA
OG0009636	LOC108028051|XP_016955179.1|DBIA	LOC6493215|XP_001957283.1|DANA
OG0009637	LOC108032020|XP_016961315.1|DBIA	LOC6499109|XP_032310198.1|DANA
OG0009638	LOC108031295|XP_016960027.1|DBIA	LOC6500652|XP_001953653.1|DANA
OG0009639	LOC108027074|XP_016953777.1|DBIA	LOC6500578|XP_001953511.1|DANA
OG0009640	LOC108025511|XP_016951522.1|DBIA	LOC6501341|XP_001955029.1|DANA
OG0009641	LOC108031008|XP_016959697.1|DBIA	LOC6499732|XP_001954042.1|DANA
OG0009642	LOC108031152|XP_016959857.1|DBIA	LOC6500854|XP_001954040.1|DANA
OG0009643	LOC108022984|XP_016947704.1|DBIA	LOC6500719|XP_001953788.2|DANA
OG0009644	LOC108024864|XP_016950495.1|DBIA	LOC6499050|XP_001955407.1|DANA
OG0009645	LOC108024458|XP_016949865.1|DBIA	LOC6499052|XP_001955405.1|DANA
OG0009646	LOC108025005|XP_016950750.1|DBIA	LOC6505559|XP_001964699.2|DANA
OG0009647	LOC108025108|XP_016950860.1|DBIA	LOC6505972|XP_001964704.1|DANA
OG0009648	LOC108027277|XP_016954141.1|DBIA	LOC6499164|XP_001955178.2|DANA
