Orthogroup	DBIA.longest_only	DPER.longest_only
OG0008318	LOC108025610|XP_016951634.1|DBIA	LOC6603107|XP_002028092.1|DPER
OG0008319	LOC108023124|XP_016947881.1|DBIA	LOC6593047|XP_002017602.1|DPER
OG0008320	LOC108024032|XP_016949291.1|DBIA	LOC6599134|XP_026849253.1|DPER
OG0008321	LOC108032030|XP_016961331.1|DBIA	LOC6587790|XP_002013735.2|DPER
OG0008322	LOC108034581|XP_016965006.1|DBIA	LOC6589299|XP_002014390.1|DPER
OG0008323	LOC108031865|XP_016961111.1|DBIA	LOC6591432|XP_002016736.1|DPER
OG0008324	LOC108036043|XP_016967477.1|DBIA	LOC6596886|XP_026845809.1|DPER
OG0008325	LOC108023965|XP_016949175.1|DBIA	LOC6600182|XP_026846714.1|DPER
OG0008326	LOC108024616|XP_016950143.1|DBIA	LOC6588363|XP_002014167.2|DPER
OG0008327	LOC108026842|XP_016953509.1|DBIA	LOC6591047|XP_002016558.1|DPER
OG0008328	LOC108033200|XP_016962935.1|DBIA	LOC6599278|XP_002024273.1|DPER
OG0008329	LOC108023759|XP_016948888.1|DBIA	LOC6599898|XP_002025011.1|DPER
OG0008330	LOC108036277|XP_016967777.1|DBIA	LOC6589939|XP_002015967.1|DPER
OG0008331	LOC108035646|XP_016966841.1|DBIA	LOC113566664|XP_026849060.1|DPER
OG0008332	LOC108035356|XP_016966439.1|DBIA	LOC6601000|XP_026849749.1|DPER
OG0008333	LOC108035623|XP_016966804.1|DBIA	LOC6596222|XP_002021182.1|DPER
OG0008334	LOC108035353|XP_016966433.1|DBIA	LOC6596187|XP_026845512.1|DPER
OG0008335	LOC108035585|XP_016966745.1|DBIA	LOC6600516|XP_026847518.1|DPER
OG0008336	LOC108035888|XP_016967132.1|DBIA	LOC6602386|XP_002027390.1|DPER
OG0008338	LOC108028475|XP_016955825.1|DBIA	LOC6602289|XP_002027348.1|DPER
OG0008339	LOC108023194|XP_016947939.1|DBIA	LOC6599956|XP_026849233.1|DPER
OG0008340	LOC108022491|XP_016946934.1|DBIA	LOC6592239|XP_002017590.1|DPER
OG0008341	LOC108035658|XP_016966854.1|DBIA	LOC6600623|XP_002025617.2|DPER
OG0008342	LOC108035123|XP_016966043.1|DBIA	LOC6599507|XP_002024727.1|DPER
OG0008343	LOC108025391|XP_016951354.1|DBIA	LOC6598657|XP_002023775.1|DPER
OG0008344	LOC108035619|XP_016966797.1|DBIA	LOC6595881|XP_002021394.1|DPER
OG0008345	LOC108034949|XP_016965722.1|DBIA	LOC6600607|XP_002025596.2|DPER
OG0008346	LOC108023719|XP_016948841.1|DBIA	LOC6596718|XP_026845825.1|DPER
OG0008347	LOC108027727|XP_016954768.1|DBIA	LOC6595643|XP_002020686.1|DPER
OG0008348	LOC108035444|XP_016966568.1|DBIA	LOC6601398|XP_002026501.2|DPER
OG0008349	LOC108028151|XP_016955297.1|DBIA	LOC6603708|XP_026845378.1|DPER
OG0008350	LOC108027579|XP_016954582.1|DBIA	LOC6599380|XP_026847083.1|DPER
OG0008351	LOC108035378|XP_016966473.1|DBIA	LOC6595866|XP_002021411.2|DPER
OG0008352	LOC108035285|XP_016966341.1|DBIA	LOC6599823|XP_002024922.1|DPER
OG0008353	LOC108028267|XP_016955457.1|DBIA	LOC6600547|XP_002025700.1|DPER
OG0008354	LOC108032582|XP_016961977.1|DBIA	LOC6602679|XP_002027690.1|DPER
OG0008355	LOC108022766|XP_016947361.1|DBIA	LOC113565232|XP_026842698.1|DPER
OG0008356	LOC108030588|XP_016959049.1|DBIA	LOC6595961|XP_002021199.1|DPER
OG0008357	LOC108031555|XP_016960587.1|DBIA	LOC6594011|XP_002019633.2|DPER
OG0008358	LOC108031470|XP_016960409.1|DBIA	LOC6589739|XP_002014237.1|DPER
OG0008359	LOC108022444|XP_016946835.1|DBIA	LOC6591163|XP_026842175.1|DPER
OG0008360	LOC108026892|XP_016953590.1|DBIA	LOC6600879|XP_026841696.1|DPER
OG0008361	LOC108033884|XP_016964017.1|DBIA	LOC6593975|XP_026843592.1|DPER
OG0008362	LOC108023537|XP_016948595.1|DBIA	LOC6597392|XP_002022486.2|DPER
OG0008363	LOC108022632|XP_016947174.1|DBIA	LOC6592663|XP_002018387.1|DPER
OG0008364	LOC108030582|XP_016959039.1|DBIA	LOC6597012|XP_002022175.2|DPER
OG0008365	LOC108029647|XP_016957550.1|DBIA	LOC6593257|XP_026842874.1|DPER
OG0008366	LOC108025474|XP_016951479.1|DBIA	LOC6591839|XP_002017207.1|DPER
OG0008367	LOC108024109|XP_016949376.1|DBIA	LOC6596836|XP_002022017.1|DPER
OG0008368	LOC108033964|XP_016964159.1|DBIA	LOC6589000|XP_002014322.2|DPER
OG0008369	LOC108033007|XP_016962623.1|DBIA	LOC6598173|XP_002023347.1|DPER
OG0008370	LOC108026402|XP_016952815.1|DBIA	LOC6592080|XP_002016765.2|DPER
OG0008371	LOC108024639|XP_016950174.1|DBIA	LOC6594028|XP_026850229.1|DPER
OG0008372	LOC108027366|XP_016954283.1|DBIA	LOC113565684|XP_026844264.1|DPER
OG0008373	LOC108034182|XP_016964488.1|DBIA	LOC6588970|XP_026844682.1|DPER
OG0008374	LOC108027478|XP_016954410.1|DBIA	LOC6597933|XP_002023103.1|DPER
OG0008375	LOC108034018|XP_016964242.1|DBIA	LOC6593400|XP_002018611.1|DPER
OG0008376	LOC108029090|XP_016956667.1|DBIA	LOC113565479|XP_026843414.1|DPER
OG0008377	LOC108033754|XP_016963814.1|DBIA	LOC113565678|XP_026844230.1|DPER
OG0008378	LOC108033751|XP_016963811.1|DBIA	LOC6589476|XP_026844229.1|DPER
OG0008379	LOC108034207|XP_016964528.1|DBIA	LOC6596603|XP_002021718.1|DPER
OG0008380	LOC108034266|XP_016964614.1|DBIA	LOC6589387|XP_002014348.2|DPER
OG0008381	LOC108027852|XP_016954937.1|DBIA	LOC6589532|XP_002015020.1|DPER
OG0008383	LOC108033573|XP_016963406.1|DBIA	LOC6596449|XP_002021619.1|DPER
OG0008384	LOC108034058|XP_016964302.1|DBIA	LOC113565651|XP_026844098.1|DPER
OG0008385	LOC108029275|XP_016956963.1|DBIA	LOC6588814|XP_026844032.1|DPER
OG0008386	LOC108024029|XP_016949286.1|DBIA	LOC6597429|XP_002022471.2|DPER
OG0008387	LOC108025321|XP_016951222.1|DBIA	LOC6595298|XP_026850582.1|DPER
OG0008388	LOC108036153|XP_016967633.1|DBIA	LOC6593842|XP_002018704.1|DPER
OG0008389	LOC108034362|XP_016964739.1|DBIA	LOC6596617|XP_002021613.1|DPER
OG0008390	LOC108034007|XP_016964226.1|DBIA	LOC6593462|XP_002018600.1|DPER
OG0008391	LOC108036065|XP_016967498.1|DBIA	LOC6589370|XP_002014896.1|DPER
OG0008392	LOC108028431|XP_016955749.1|DBIA	LOC6595996|XP_002021017.1|DPER
OG0008393	LOC108028388|XP_016955689.1|DBIA	LOC6595976|XP_002021042.1|DPER
OG0008394	LOC108030898|XP_016959563.1|DBIA	LOC6595894|XP_002021435.1|DPER
OG0008395	LOC108023597|XP_016948692.1|DBIA	LOC6597715|XP_026846396.1|DPER
OG0008396	LOC108023959|XP_016949153.1|DBIA	LOC6598248|XP_026846216.1|DPER
OG0008397	LOC108022026|XP_016946361.1|DBIA	LOC113566700|XP_026849299.1|DPER
OG0008398	LOC108023927|XP_016949100.1|DBIA	LOC6597484|XP_026848910.1|DPER
OG0008399	LOC108024172|XP_016949481.1|DBIA	LOC6596671|XP_026845894.1|DPER
OG0008400	LOC108035564|XP_016966721.1|DBIA	LOC6601255|XP_002026217.1|DPER
OG0008401	LOC108029262|XP_016956947.1|DBIA	LOC6593761|XP_002018673.1|DPER
OG0008402	LOC108027271|XP_016954135.1|DBIA	LOC6598728|XP_002023875.1|DPER
OG0008403	LOC108032193|XP_016961541.1|DBIA	LOC6599169|XP_002024360.1|DPER
OG0008404	LOC108027298|XP_016954179.1|DBIA	LOC6592043|XP_026851209.1|DPER
OG0008405	LOC108029332|XP_016957052.1|DBIA	LOC6603237|XP_002028213.2|DPER
OG0008406	LOC108028702|XP_016956182.1|DBIA	LOC6597377|XP_002022580.1|DPER
OG0008407	LOC108025341|XP_016951264.1|DBIA	LOC6594720|XP_002019405.1|DPER
OG0008408	LOC108023471|XP_016948477.1|DBIA	LOC6600230|XP_026846695.1|DPER
OG0008409	LOC108028606|XP_016956015.1|DBIA	LOC6603345|XP_026848048.1|DPER
OG0008410	LOC108026248|XP_016952580.1|DBIA	LOC6591735|XP_026844090.1|DPER
OG0008411	LOC108026361|XP_016952763.1|DBIA	LOC6594494|XP_002019965.2|DPER
OG0008412	LOC108036079|XP_016967519.1|DBIA	LOC6602580|XP_026845879.1|DPER
OG0008413	LOC108028016|XP_016955134.1|DBIA	LOC6599083|XP_026849012.1|DPER
OG0008414	LOC108023227|XP_016947990.1|DBIA	LOC6596736|XP_002021951.1|DPER
OG0008415	LOC108033072|XP_016962729.1|DBIA	LOC6598496|XP_002023584.1|DPER
OG0008416	LOC108035745|XP_016966930.1|DBIA	LOC6603104|XP_026847148.1|DPER
OG0008417	LOC108023686|XP_016948796.1|DBIA	LOC6600144|XP_026846673.1|DPER
OG0008418	LOC108021949|XP_016946265.1|DBIA	LOC6597435|XP_002022477.1|DPER
OG0008419	LOC108024140|XP_016949409.1|DBIA	LOC6602877|XP_002027912.1|DPER
OG0008420	LOC108024841|XP_016950466.1|DBIA	LOC6603917|XP_026847222.1|DPER
OG0008421	LOC108025817|XP_016951957.1|DBIA	LOC6599404|XP_002024454.2|DPER
OG0008422	LOC108023644|XP_016948750.1|DBIA	LOC6599892|XP_026849185.1|DPER
OG0008423	LOC108022345|XP_016946697.1|DBIA	LOC6590255|XP_002015885.1|DPER
OG0008424	LOC108026458|XP_016952891.1|DBIA	LOC6602868|XP_026849660.1|DPER
OG0008425	LOC108025271|XP_016951125.1|DBIA	LOC6591940|XP_026848901.1|DPER
OG0008426	LOC108022099|XP_016946431.1|DBIA	LOC6593247|XP_002018368.1|DPER
OG0008427	LOC108023760|XP_016948890.1|DBIA	LOC6598534|XP_026846262.1|DPER
OG0008428	LOC108027608|XP_016954618.1|DBIA	LOC6597908|XP_026847005.1|DPER
OG0008429	LOC108032204|XP_016961551.1|DBIA	LOC6591793|XP_002017393.1|DPER
OG0008430	LOC108021982|XP_016946312.1|DBIA	LOC6598536|XP_002023732.1|DPER
OG0008431	LOC108030708|XP_016959238.1|DBIA	LOC6602041|XP_002027082.2|DPER
OG0008432	LOC108024622|XP_016950149.1|DBIA	LOC6595182|XP_026850561.1|DPER
OG0008433	LOC108035302|XP_016966360.1|DBIA	LOC6601523|XP_026848003.1|DPER
OG0008434	LOC108025144|XP_016950906.1|DBIA	LOC6595307|XP_002020434.1|DPER
OG0008435	LOC108033323|XP_016963098.1|DBIA	LOC6589015|XP_002014331.1|DPER
OG0008436	LOC108036597|XP_016968345.1|DBIA	LOC113564879|XP_026841163.1|DPER
OG0008438	LOC108031898|XP_016961154.1|DBIA	LOC6594562|XP_026844381.1|DPER
OG0008439	LOC108022819|XP_016947449.1|DBIA	LOC6589900|XP_002016384.2|DPER
OG0008440	LOC108027204|XP_016954002.1|DBIA	LOC6588235|XP_026840476.1|DPER
OG0008441	LOC108030839|XP_016959458.1|DBIA	LOC6596138|XP_026845271.1|DPER, LOC6596141|XP_002021154.1|DPER
OG0008443	LOC108030608|XP_016959088.1|DBIA	LOC6597062|XP_002022187.1|DPER
OG0008444	LOC108028603|XP_016956011.1|DBIA	LOC113566639|XP_026848957.1|DPER
OG0008445	LOC108023757|XP_016948886.1|DBIA	LOC6599903|XP_002025016.1|DPER
OG0008446	LOC108033172|XP_016962894.1|DBIA	LOC6600757|XP_026848657.1|DPER
OG0008447	LOC108036095|XP_016967546.1|DBIA	LOC6599269|XP_026848312.1|DPER
OG0008448	LOC108024497|XP_016949920.1|DBIA	LOC6596980|XP_026845438.1|DPER
OG0008449	LOC108033010|XP_016962626.1|DBIA	LOC6598539|XP_026846204.1|DPER
OG0008450	LOC108035779|XP_016966981.1|DBIA	LOC113566271|XP_026847004.1|DPER
OG0008451	LOC108031702|XP_016960852.1|DBIA	LOC6594093|XP_002019685.1|DPER
OG0008452	LOC108028961|XP_016956489.1|DBIA	LOC6589587|XP_026844328.1|DPER
OG0008453	LOC108029528|XP_016957318.1|DBIA	LOC6590473|XP_002016659.2|DPER
OG0008454	LOC108023532|XP_016948586.1|DBIA	LOC6600450|XP_026848416.1|DPER
OG0008455	LOC108034840|XP_016965454.1|DBIA	LOC6601894|XP_026849385.1|DPER
OG0008456	LOC108025244|XP_016951081.1|DBIA	LOC6594465|XP_026841259.1|DPER
OG0008457	LOC108031758|XP_016960954.1|DBIA	LOC6592148|XP_026842799.1|DPER
OG0008458	LOC108026815|XP_016953469.1|DBIA	LOC6601328|XP_026841399.1|DPER
OG0008459	LOC108024781|XP_016950386.1|DBIA	LOC6597315|XP_002022503.2|DPER
OG0008460	LOC108034205|XP_016964526.1|DBIA	LOC6604107|XP_002029044.1|DPER, LOC6593686|XP_002018764.1|DPER
OG0008461	LOC108036077|XP_016967513.1|DBIA	LOC6589571|XP_026843921.1|DPER
OG0008462	LOC108036122|XP_016967596.1|DBIA	LOC6589159|XP_026843901.1|DPER
OG0008463	LOC108029094|XP_016956673.1|DBIA	LOC113565468|XP_026843353.1|DPER
OG0008464	LOC108023126|XP_016947884.1|DBIA	LOC6590746|XP_002015677.1|DPER
OG0008465	LOC108022727|XP_016947300.1|DBIA	LOC113565211|XP_026842512.1|DPER
OG0008466	LOC108022282|XP_016946630.1|DBIA	LOC6592951|XP_026841439.1|DPER
OG0008467	LOC108029776|XP_016957775.1|DBIA	LOC6591155|XP_026840969.1|DPER
OG0008468	LOC108033505|XP_016963338.1|DBIA	LOC6589543|XP_026844769.1|DPER
OG0008469	LOC108035790|XP_016967017.1|DBIA	LOC6600897|XP_026840860.1|DPER
OG0008470	LOC108022553|XP_016947032.1|DBIA	LOC6600961|XP_002025999.1|DPER
OG0008472	LOC108022740|XP_016947320.1|DBIA	LOC6591094|XP_026840906.1|DPER
OG0008473	LOC108025881|XP_016952045.1|DBIA	LOC6599356|XP_026847137.1|DPER
OG0008474	LOC108024064|XP_016949326.1|DBIA	LOC6592024|XP_026840304.1|DPER
OG0008475	LOC108032491|XP_016961801.1|DBIA	LOC6596261|XP_002021787.1|DPER
OG0008476	LOC108031071|XP_016959766.1|DBIA	LOC6594100|XP_002019692.1|DPER
OG0008477	LOC108029756|XP_016957745.1|DBIA	LOC6590375|XP_002015476.2|DPER
OG0008478	LOC108025980|XP_016952162.1|DBIA	LOC113565732|XP_026844541.1|DPER
OG0008479	LOC108030447|XP_016958829.1|DBIA	LOC6600816|XP_002025883.1|DPER
OG0008480	LOC108030600|XP_016959070.1|DBIA	LOC6597008|XP_026845520.1|DPER
OG0008481	LOC108023501|XP_016948525.1|DBIA	LOC6600148|XP_002025231.1|DPER
OG0008482	LOC108035337|XP_016966409.1|DBIA	LOC6601422|XP_026847894.1|DPER
OG0008483	LOC108027768|XP_016954819.1|DBIA	LOC6588935|XP_002015097.1|DPER
OG0008484	LOC108031922|XP_016961183.1|DBIA	LOC6591774|XP_026851019.1|DPER
OG0008485	LOC108023602|XP_016948736.1|DBIA, LOC108021868|XP_016946148.1|DBIA	LOC113565885|XP_026845047.1|DPER, LOC6589698|XP_026844466.1|DPER
OG0008486	LOC108036684|XP_016968454.1|DBIA	LOC6602551|XP_026846752.1|DPER
OG0008487	LOC108025833|XP_016951980.1|DBIA	LOC6598403|XP_002023647.1|DPER
OG0008488	LOC108027263|XP_016954122.1|DBIA	LOC6594364|XP_002019956.1|DPER
OG0008489	LOC108027119|XP_016953823.1|DBIA	LOC113567430|XP_026851024.1|DPER
OG0008490	LOC108026347|XP_016952741.1|DBIA	LOC6594621|XP_002019844.1|DPER
OG0008491	LOC108031188|XP_016959898.1|DBIA	LOC6588092|XP_002012864.2|DPER
OG0008492	LOC108033264|XP_016963020.1|DBIA	LOC6589257|XP_002015283.1|DPER
OG0008493	LOC108034083|XP_016964338.1|DBIA	LOC6598109|XP_002023250.1|DPER
OG0008494	LOC108026545|XP_016952984.1|DBIA	LOC6589998|XP_002016048.1|DPER
OG0008495	LOC108022096|XP_016946428.1|DBIA	LOC6590940|XP_026840930.1|DPER
OG0008496	LOC108022724|XP_016947299.1|DBIA	LOC6590361|XP_002015841.1|DPER
OG0008497	LOC108029746|XP_016957728.1|DBIA	LOC6593228|XP_002018349.1|DPER
OG0008498	LOC108023075|XP_016947815.1|DBIA	LOC6591313|XP_026842191.1|DPER
OG0008499	LOC108029403|XP_016957124.1|DBIA	LOC6590568|XP_002016698.1|DPER
OG0008500	LOC108029602|XP_016957464.1|DBIA	LOC6590859|XP_002016617.2|DPER
OG0008501	LOC108028200|XP_016955350.1|DBIA	LOC6601375|XP_002026511.1|DPER
OG0008502	LOC108023676|XP_016948786.1|DBIA	LOC6589202|XP_002014692.1|DPER, LOC6597410|XP_026846478.1|DPER
OG0008503	LOC108036011|XP_016967416.1|DBIA	LOC6600410|XP_002025515.1|DPER
OG0008504	LOC108034872|XP_016965560.1|DBIA	LOC6593581|XP_002018872.1|DPER, LOC113565417|XP_026843143.1|DPER
OG0008505	LOC108028255|XP_016955430.1|DBIA	LOC6601157|XP_026848210.1|DPER
OG0008506	LOC108028659|XP_016956076.1|DBIA	LOC6597145|XP_002022303.1|DPER
OG0008507	LOC108028677|XP_016956103.1|DBIA	LOC6598937|XP_002024124.2|DPER
OG0008508	LOC108024284|XP_016949672.1|DBIA	LOC6599342|XP_002024498.2|DPER
OG0008509	LOC108021896|XP_016946203.1|DBIA	LOC6596721|XP_002022044.1|DPER
OG0008510	LOC108033032|XP_016962647.1|DBIA	LOC6598218|XP_002023343.1|DPER
OG0008511	LOC108033296|XP_016963052.1|DBIA, LOC108032367|XP_016961669.1|DBIA	LOC6593442|XP_026843019.1|DPER, LOC6599062|XP_026848972.1|DPER, LOC113566643|XP_026848973.1|DPER
OG0008512	LOC108033696|XP_016963686.1|DBIA	LOC6588697|XP_026844052.1|DPER
OG0008513	LOC108036057|XP_016967489.1|DBIA	LOC6597886|XP_026846994.1|DPER, LOC6601709|XP_002026768.1|DPER
OG0008514	LOC108033726|XP_016963759.1|DBIA	LOC6589776|XP_002014719.1|DPER
OG0008515	LOC108027884|XP_016954992.1|DBIA	LOC6597423|XP_002022465.2|DPER, LOC6596500|XP_002021574.2|DPER
OG0008516	LOC108034640|XP_016965067.1|DBIA	LOC6602160|XP_002027236.1|DPER, LOC6596292|XP_002021452.1|DPER
OG0008517	LOC108027859|XP_016954952.1|DBIA, LOC108030293|XP_016958618.1|DBIA	LOC6602717|XP_026849461.1|DPER
OG0008518	LOC108030771|XP_016959312.1|DBIA	LOC6601819|XP_002026843.2|DPER, LOC6592272|XP_026842066.1|DPER
OG0008519	LOC108022192|XP_016946533.1|DBIA	LOC113565055|XP_026841039.1|DPER
OG0008520	LOC108031515|XP_016960522.1|DBIA	LOC6594226|XP_002019893.1|DPER
OG0008522	LOC108033490|XP_016963317.1|DBIA	LOC113565629|XP_026843953.1|DPER
OG0008523	LOC108032462|XP_016961777.1|DBIA	LOC6598128|XP_002023284.1|DPER, LOC113566425|XP_026847699.1|DPER, LOC113566422|XP_026847696.1|DPER, LOC113566423|XP_026847697.1|DPER, LOC113566431|XP_026847715.1|DPER, LOC113566430|XP_026847714.1|DPER, LOC113566432|XP_026847717.1|DPER, LOC113566424|XP_026847698.1|DPER
OG0008524	LOC108028854|XP_016956328.1|DBIA	LOC6600423|XP_002025528.2|DPER
OG0008525	LOC108033903|XP_016964058.1|DBIA, LOC108033904|XP_016964059.1|DBIA	LOC6596586|XP_002021673.1|DPER
OG0008527	LOC108033206|XP_016962943.1|DBIA	LOC6601786|XP_026849833.1|DPER
OG0008528	LOC108029643|XP_016957546.1|DBIA	LOC6601098|XP_002026063.1|DPER
OG0008529	LOC108023254|XP_016948025.1|DBIA	LOC6596750|XP_002021933.2|DPER
OG0008530	LOC108024019|XP_016949269.1|DBIA	LOC6602661|XP_002027701.1|DPER
OG0008531	LOC108023352|XP_016948186.1|DBIA	LOC6597572|XP_002022789.1|DPER
OG0008532	LOC108023919|XP_016949093.1|DBIA	LOC6600042|XP_026849237.1|DPER
OG0008534	LOC108033167|XP_016962888.1|DBIA	LOC6601707|XP_026846967.1|DPER
OG0008535	LOC108023701|XP_016948819.1|DBIA	LOC6599909|XP_026849161.1|DPER
OG0008536	LOC108023737|XP_016948864.1|DBIA	LOC113566672|XP_026849149.1|DPER
OG0008537	LOC108024322|XP_016949716.1|DBIA	LOC6587631|XP_002013907.2|DPER
OG0008538	LOC108023715|XP_016948834.1|DBIA	LOC6597265|XP_026846375.1|DPER
OG0008540	LOC108032189|XP_016961534.1|DBIA	LOC6595204|XP_002020239.2|DPER
OG0008541	LOC108029504|XP_016957277.1|DBIA	LOC6592769|XP_002017821.2|DPER
OG0008542	LOC108035051|XP_016965919.1|DBIA	LOC6596213|XP_002021281.2|DPER
OG0008544	LOC108036340|XP_016967885.1|DBIA	LOC113565177|XP_026842266.1|DPER
OG0008545	LOC108024271|XP_016949651.1|DBIA	LOC6590021|XP_002016575.1|DPER
OG0008546	LOC108034559|XP_016964977.1|DBIA	LOC6601247|XP_026849966.1|DPER
OG0008547	LOC108023283|XP_016948064.1|DBIA	LOC6596892|XP_002021839.2|DPER
OG0008549	LOC108031905|XP_016961162.1|DBIA	LOC6595267|XP_002020206.1|DPER
OG0008550	LOC108023641|XP_016948746.1|DBIA	LOC6597275|XP_026846552.1|DPER
OG0008551	LOC108034768|XP_016965203.1|DBIA	LOC6595889|XP_002021402.2|DPER
OG0008552	LOC108035591|XP_016966750.1|DBIA	LOC6602467|XP_026848741.1|DPER
OG0008553	LOC108036443|XP_016968072.1|DBIA	LOC6592994|XP_002017977.2|DPER
OG0008554	LOC108023202|XP_016947951.1|DBIA	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC108023371|XP_016948264.1|DBIA	LOC6596768|XP_026845897.1|DPER
OG0008556	LOC108029695|XP_016957646.1|DBIA	LOC6592442|XP_002017787.2|DPER
OG0008557	LOC108025506|XP_016951517.1|DBIA	LOC6595013|XP_002020470.1|DPER
OG0008558	LOC108034856|XP_016965497.1|DBIA	LOC6588824|XP_002014421.1|DPER
OG0008560	LOC108032604|XP_016962020.1|DBIA	LOC6593468|XP_026843851.1|DPER
OG0008561	LOC108033804|XP_016963911.1|DBIA	LOC6589365|XP_026844512.1|DPER
OG0008563	LOC108031757|XP_016960952.1|DBIA	LOC6595149|XP_002020139.1|DPER
OG0008564	LOC108034348|XP_016964723.1|DBIA	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC108034890|XP_016965589.1|DBIA	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008566	LOC108033797|XP_016963895.1|DBIA	LOC6598008|XP_002023233.1|DPER
OG0008567	LOC108034079|XP_016964334.1|DBIA	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC108023685|XP_016948795.1|DBIA	LOC6598376|XP_026846131.1|DPER
OG0008570	LOC108023564|XP_016948644.1|DBIA	LOC6600125|XP_026846682.1|DPER
OG0008572	LOC108032912|XP_016962465.1|DBIA	LOC6591796|XP_002017257.2|DPER
OG0008573	LOC108023509|XP_016948540.1|DBIA	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC108031692|XP_016960830.1|DBIA	LOC6587714|XP_026840318.1|DPER
OG0008576	LOC108033363|XP_016963166.1|DBIA	LOC6600712|XP_026848691.1|DPER
OG0008577	LOC108035524|XP_016966682.1|DBIA	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC108025115|XP_016950873.1|DBIA	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC108030311|XP_016958642.1|DBIA	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC108030895|XP_016959559.1|DBIA	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC108023236|XP_016948001.1|DBIA	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC108023763|XP_016948893.1|DBIA	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC108023670|XP_016948781.1|DBIA	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC108023647|XP_016948753.1|DBIA	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC108023769|XP_016948898.1|DBIA	LOC6599899|XP_002025012.1|DPER
OG0008587	LOC108031867|XP_016961112.1|DBIA	LOC6594448|XP_026850346.1|DPER
OG0008588	LOC108031498|XP_016960489.1|DBIA	LOC6594055|XP_002019878.1|DPER
OG0008589	LOC108030580|XP_016959064.1|DBIA	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC108025551|XP_016951572.1|DBIA	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC108022945|XP_016947650.1|DBIA	LOC6593126|XP_002018100.1|DPER
OG0008593	LOC108034605|XP_016965027.1|DBIA	LOC6600248|XP_002025413.2|DPER
OG0008594	LOC108032228|XP_016961580.1|DBIA	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC108029943|XP_016957934.1|DBIA	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC108029941|XP_016957931.1|DBIA	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC108026047|XP_016952231.1|DBIA	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC108025872|XP_016952033.1|DBIA	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC108023531|XP_016948585.1|DBIA	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC108027409|XP_016954337.1|DBIA	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC108034344|XP_016964715.1|DBIA	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC108031118|XP_016959818.1|DBIA	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC108023534|XP_016948594.1|DBIA	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC108022884|XP_016947571.1|DBIA	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC108033261|XP_016963016.1|DBIA, LOC108033677|XP_016963620.1|DBIA	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC108027671|XP_016954705.1|DBIA	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC108027305|XP_016954187.1|DBIA	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC108021939|XP_016946255.1|DBIA	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC108024510|XP_016949947.1|DBIA	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC108030445|XP_016958827.1|DBIA	LOC6593120|XP_002017619.1|DPER
OG0008612	LOC108036644|XP_016968409.1|DBIA	LOC6592950|XP_002017693.2|DPER
OG0008613	LOC108027160|XP_016953903.1|DBIA	LOC6598781|XP_002023923.1|DPER
OG0008614	LOC108024200|XP_016949539.1|DBIA	LOC6594821|XP_002020016.1|DPER, LOC6597446|XP_026846442.1|DPER
OG0008615	LOC108027375|XP_016954291.1|DBIA	LOC6594515|XP_002019498.1|DPER
OG0008616	LOC108025553|XP_016951574.1|DBIA	LOC6595027|XP_026839972.1|DPER
OG0008617	LOC108024471|XP_016949880.1|DBIA	LOC6595107|XP_002020181.2|DPER
OG0008619	LOC108034350|XP_016964725.1|DBIA	LOC113565757|XP_026844627.1|DPER
OG0008620	LOC108029707|XP_016957670.1|DBIA	LOC6592761|XP_002017813.1|DPER
OG0008621	LOC108031915|XP_016961174.1|DBIA	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER
OG0008622	LOC108036286|XP_016967786.1|DBIA	LOC6590355|XP_026841958.1|DPER
OG0008623	LOC108029629|XP_016957512.1|DBIA	LOC6592652|XP_002017988.1|DPER
