Orthogroup	DBIA.longest_only	AALB.longest_only
OG0006257	LOC108023506|XP_016948534.1|DBIA	LOC118469017|XP_035796353.1|AALB
OG0006258	LOC108033133|XP_016962845.1|DBIA	LOC118456994|XP_035774143.1|AALB
OG0006259	LOC108031326|XP_016960065.1|DBIA	LOC118458707|XP_035777341.1|AALB
OG0006260	LOC108023507|XP_016948536.1|DBIA	LOC118461408|XP_035782580.1|AALB
OG0006261	LOC108034290|XP_016964639.1|DBIA	LOC118457792|XP_035775531.1|AALB
OG0006262	LOC108027601|XP_016954611.1|DBIA	LOC118466942|XP_035792736.1|AALB
OG0006263	LOC108024226|XP_016949587.1|DBIA	LOC118462005|XP_035783834.1|AALB
OG0006264	LOC108023186|XP_016947917.1|DBIA	LOC118460208|XP_035780212.1|AALB
OG0006265	LOC108036508|XP_016968200.1|DBIA	LOC118459545|XP_035778921.1|AALB
OG0006266	LOC108023342|XP_016948172.1|DBIA	LOC118461682|XP_035783165.1|AALB
OG0006267	LOC108033150|XP_016962864.1|DBIA	LOC118457138|XP_035774345.1|AALB
OG0006268	LOC108026802|XP_016953453.1|DBIA	LOC118460298|XP_035780392.1|AALB
OG0006269	LOC108031896|XP_016961152.1|DBIA	LOC118465239|XP_035789153.1|AALB
OG0006270	LOC108027522|XP_016954454.1|DBIA	LOC118465046|XP_035788821.1|AALB
OG0006271	LOC108032091|XP_016961406.1|DBIA	LOC118459332|XP_035778492.1|AALB
OG0006272	LOC108024009|XP_016949243.1|DBIA	LOC118461970|XP_035783778.1|AALB
OG0006273	LOC108030403|XP_016958777.1|DBIA	LOC118460314|XP_035780416.1|AALB
OG0006274	LOC108035662|XP_016966899.1|DBIA	LOC118464853|XP_035788462.1|AALB
OG0006276	LOC108027940|XP_016955061.1|DBIA	LOC118460244|XP_035780297.1|AALB
OG0006278	LOC108023253|XP_016948023.1|DBIA	LOC118462294|XP_035784008.1|AALB
OG0006279	LOC108025795|XP_016951919.1|DBIA	LOC118460823|XP_035781357.1|AALB, LOC118464788|XP_035788316.1|AALB
OG0006280	LOC108028881|XP_016956378.1|DBIA	LOC118465053|XP_035788831.1|AALB
OG0006281	LOC108028882|XP_016956382.1|DBIA	LOC118465016|XP_035788768.1|AALB
OG0006282	LOC108024683|XP_016950249.1|DBIA	LOC118459291|XP_035778429.1|AALB
OG0006283	LOC108024532|XP_016949987.1|DBIA	LOC118466546|XP_035791956.1|AALB
OG0006284	LOC108035516|XP_016966668.1|DBIA	LOC118466134|XP_035790978.1|AALB
OG0006285	LOC108024950|XP_016950673.1|DBIA	LOC118468716|XP_035795740.1|AALB
OG0006286	LOC108025512|XP_016951534.1|DBIA	LOC118462808|XP_035784717.1|AALB
OG0006287	LOC108025942|XP_016952129.1|DBIA	LOC118465949|XP_035790571.1|AALB
OG0006288	LOC108025069|XP_016950816.1|DBIA	LOC118465979|XP_035790645.1|AALB
OG0006289	LOC108024171|XP_016949485.1|DBIA	LOC118458506|XP_035776966.1|AALB
OG0006290	LOC108023392|XP_016948302.1|DBIA	LOC118466363|XP_035791447.1|AALB
OG0006291	LOC108036761|XP_016968582.1|DBIA	LOC118465309|XP_035789316.1|AALB
OG0006292	LOC108024703|XP_016950273.1|DBIA	LOC118466281|XP_035791257.1|AALB
OG0006293	LOC108028909|XP_016956420.1|DBIA	LOC118461819|XP_035783510.1|AALB
OG0006294	LOC108023997|XP_016949226.1|DBIA	LOC118463794|XP_035786576.1|AALB
OG0006295	LOC108023596|XP_016948691.1|DBIA	LOC118468364|XP_035795020.1|AALB
OG0006296	LOC108024163|XP_016949465.1|DBIA	LOC118463357|XP_035785769.1|AALB
OG0006297	LOC108023497|XP_016948518.1|DBIA	LOC118466091|XP_035790937.1|AALB
OG0006298	LOC108024044|XP_016949309.1|DBIA	LOC118461726|XP_035783303.1|AALB
OG0006299	LOC108025705|XP_016951736.1|DBIA	LOC118464722|XP_035788191.1|AALB
OG0006300	LOC108025810|XP_016951946.1|DBIA	LOC118461782|XP_035783407.1|AALB
OG0006301	LOC108025882|XP_016952046.1|DBIA	LOC118460259|XP_035780328.1|AALB
OG0006302	LOC108025813|XP_016951950.1|DBIA	LOC118465105|XP_035788944.1|AALB
OG0006303	LOC108030138|XP_016958342.1|DBIA	LOC118468541|XP_035795317.1|AALB
OG0006305	LOC108024660|XP_016950211.1|DBIA	LOC118461623|XP_035783066.1|AALB
OG0006306	LOC108026201|XP_016952488.1|DBIA	LOC118461600|XP_035783011.1|AALB
OG0006308	LOC108033164|XP_016962885.1|DBIA	LOC118463970|XP_035786865.1|AALB
OG0006309	LOC108023983|XP_016949200.1|DBIA	LOC118460217|XP_035780229.1|AALB
OG0006311	LOC108023902|XP_016949077.1|DBIA	LOC118465547|XP_035789770.1|AALB
OG0006312	LOC108024050|XP_016949316.1|DBIA	LOC118468837|XP_035795975.1|AALB
OG0006313	LOC108023792|XP_016948920.1|DBIA	LOC118467803|XP_035794611.1|AALB
OG0006314	LOC108032987|XP_016962554.1|DBIA	LOC118461551|XP_035782898.1|AALB
OG0006315	LOC108025308|XP_016951195.1|DBIA	LOC118463018|XP_035785148.1|AALB
OG0006316	LOC108028886|XP_016956391.1|DBIA	LOC118457593|XP_035775187.1|AALB
OG0006317	LOC108022031|XP_016946365.1|DBIA	LOC118468456|XP_035795134.1|AALB
OG0006318	LOC108024198|XP_016949536.1|DBIA	LOC118457726|XP_035775414.1|AALB
OG0006319	LOC108036437|XP_016968066.1|DBIA	LOC118468591|XP_035795427.1|AALB
OG0006320	LOC108023753|XP_016948879.1|DBIA	LOC118456502|XP_035773227.1|AALB
OG0006321	LOC108023225|XP_016947987.1|DBIA	LOC118466569|XP_035792006.1|AALB
OG0006322	LOC108023237|XP_016948002.1|DBIA	LOC118466573|XP_035792012.1|AALB
OG0006323	LOC108025625|XP_016951649.1|DBIA	LOC118458746|XP_035777417.1|AALB
OG0006324	LOC108023496|XP_016948516.1|DBIA	LOC118461572|XP_035782959.1|AALB
OG0006325	LOC108031852|XP_016961094.1|DBIA	LOC118462663|XP_035784456.1|AALB
OG0006326	LOC108030667|XP_016959183.1|DBIA	LOC118461169|XP_035782062.1|AALB
OG0006327	LOC108025476|XP_016951477.1|DBIA	LOC118468971|XP_035796239.1|AALB
OG0006328	LOC108031352|XP_016960106.1|DBIA	LOC118456195|XP_035772649.1|AALB
OG0006329	LOC108033059|XP_016962693.1|DBIA	LOC118462177|XP_035783999.1|AALB
OG0006330	LOC108026298|XP_016952668.1|DBIA	LOC118464657|XP_035788047.1|AALB
OG0006331	LOC108033132|XP_016962844.1|DBIA	LOC118467416|XP_035793792.1|AALB
OG0006332	LOC108036088|XP_016967531.1|DBIA	LOC118460893|XP_035781531.1|AALB
OG0006333	LOC108033100|XP_016962786.1|DBIA	LOC118460274|XP_035780354.1|AALB
OG0006334	LOC108023386|XP_016948282.1|DBIA	LOC118466496|XP_035791815.1|AALB
OG0006335	LOC108031981|XP_016961265.1|DBIA	LOC118464913|XP_035788577.1|AALB
OG0006336	LOC108025743|XP_016951820.1|DBIA	LOC118459083|XP_035778077.1|AALB
OG0006337	LOC108032076|XP_016961389.1|DBIA	LOC118468488|XP_035795209.1|AALB
OG0006339	LOC108025888|XP_016952054.1|DBIA	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB
OG0006340	LOC108025837|XP_016951984.1|DBIA	LOC118465869|XP_035790399.1|AALB
OG0006341	LOC108023480|XP_016948490.1|DBIA	LOC118458683|XP_035777292.1|AALB
OG0006342	LOC108023696|XP_016948809.1|DBIA	LOC118456744|XP_035773694.1|AALB
OG0006343	LOC108023239|XP_016948006.1|DBIA	LOC118456724|XP_035773658.1|AALB
OG0006344	LOC108033006|XP_016962620.1|DBIA	LOC118466444|XP_035791657.1|AALB
OG0006345	LOC108031480|XP_016960446.1|DBIA	LOC118460464|XP_035780681.1|AALB
OG0006346	LOC108026336|XP_016952729.1|DBIA	LOC118468323|XP_035794960.1|AALB
OG0006347	LOC108026282|XP_016952638.1|DBIA	LOC118461583|XP_035782971.1|AALB
OG0006348	LOC108025917|XP_016952093.1|DBIA	LOC118461309|XP_035782428.1|AALB
OG0006349	LOC108023526|XP_016948574.1|DBIA	LOC118461711|XP_035783261.1|AALB
OG0006350	LOC108026001|XP_016952180.1|DBIA	LOC118461925|XP_035783695.1|AALB
OG0006351	LOC108024007|XP_016949238.1|DBIA	LOC118462622|XP_035784357.1|AALB
OG0006352	LOC108023081|XP_016947820.1|DBIA	LOC118465168|XP_035789021.1|AALB
OG0006353	LOC108025245|XP_016951084.1|DBIA	LOC118457074|XP_035774249.1|AALB
OG0006354	LOC108031850|XP_016961092.1|DBIA	LOC118457280|XP_035774615.1|AALB
OG0006355	LOC108023432|XP_016948408.1|DBIA	LOC118457027|XP_035774157.1|AALB
OG0006356	LOC108023453|XP_016948439.1|DBIA	LOC118461829|XP_035783483.1|AALB
OG0006357	LOC108023455|XP_016948441.1|DBIA	LOC118461140|XP_035782002.1|AALB
OG0006358	LOC108029288|XP_016956979.1|DBIA	LOC118458510|XP_035776975.1|AALB
OG0006359	LOC108026232|XP_016952556.1|DBIA	LOC118462581|XP_035784285.1|AALB
OG0006360	LOC108033216|XP_016962961.1|DBIA	LOC118462588|XP_035784298.1|AALB
OG0006361	LOC108027432|XP_016954368.1|DBIA	LOC118461356|XP_035782476.1|AALB
OG0006362	LOC108023551|XP_016948616.1|DBIA	LOC118466392|XP_035791528.1|AALB
OG0006364	LOC108033403|XP_016963213.1|DBIA	LOC118457719|XP_035775402.1|AALB
OG0006365	LOC108027626|XP_016954635.1|DBIA	LOC118458954|XP_035777833.1|AALB
OG0006366	LOC108027509|XP_016954441.1|DBIA	LOC118459652|XP_035779131.1|AALB
OG0006367	LOC108023260|XP_016948031.1|DBIA	LOC118458817|XP_035777581.1|AALB
OG0006368	LOC108025421|XP_016951393.1|DBIA	LOC118464099|XP_035787068.1|AALB
OG0006369	LOC108025210|XP_016951036.1|DBIA	LOC118463930|XP_035786786.1|AALB
OG0006370	LOC108035812|XP_016967048.1|DBIA	LOC118460029|XP_035779865.1|AALB
OG0006371	LOC108025052|XP_016950798.1|DBIA	LOC118460706|XP_035781116.1|AALB
OG0006372	LOC108025087|XP_016950836.1|DBIA	LOC118465530|XP_035789751.1|AALB
OG0006373	LOC108024221|XP_016949577.1|DBIA	LOC118457618|XP_035775268.1|AALB
OG0006374	LOC108023950|XP_016949130.1|DBIA	LOC118463184|XP_035785496.1|AALB
OG0006375	LOC108026250|XP_016952594.1|DBIA	LOC118464653|XP_035788012.1|AALB
OG0006376	LOC108023481|XP_016948491.1|DBIA	LOC118465134|XP_035788968.1|AALB
OG0006377	LOC108035782|XP_016966992.1|DBIA	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB
OG0006378	LOC108025340|XP_016951261.1|DBIA	LOC118468810|XP_035795922.1|AALB
OG0006379	LOC108026108|XP_016952299.1|DBIA	LOC118467580|XP_035794122.1|AALB
OG0006381	LOC108023967|XP_016949177.1|DBIA	LOC118465272|XP_035789197.1|AALB
OG0006382	LOC108036430|XP_016968059.1|DBIA	LOC118463072|XP_035785227.1|AALB
OG0006383	LOC108033062|XP_016962708.1|DBIA	LOC118468712|XP_035795738.1|AALB
OG0006384	LOC108033208|XP_016962948.1|DBIA	LOC118465637|XP_035789940.1|AALB
OG0006385	LOC108031696|XP_016960843.1|DBIA	LOC118460171|XP_035780167.1|AALB
OG0006386	LOC108033713|XP_016963735.1|DBIA	LOC118457589|XP_035775172.1|AALB
OG0006387	LOC108025368|XP_016951317.1|DBIA	LOC118468994|XP_035796316.1|AALB
OG0006388	LOC108023384|XP_016948280.1|DBIA	LOC118465098|XP_035788921.1|AALB
OG0006389	LOC108023385|XP_016948281.1|DBIA	LOC118465560|XP_035789847.1|AALB
OG0006392	LOC108024214|XP_016949566.1|DBIA	LOC118466535|XP_035791936.1|AALB
OG0006393	LOC108033665|XP_016963593.1|DBIA	LOC118459940|XP_035779712.1|AALB
OG0006394	LOC108031029|XP_016959719.1|DBIA	LOC118458395|XP_035776702.1|AALB
OG0006395	LOC108031897|XP_016961153.1|DBIA	LOC118460198|XP_035780199.1|AALB
OG0006396	LOC108023920|XP_016949094.1|DBIA	LOC118464016|XP_035786962.1|AALB
OG0006397	LOC108033053|XP_016962669.1|DBIA	LOC118461986|XP_035783814.1|AALB
OG0006398	LOC108023665|XP_016948775.1|DBIA	LOC118461991|XP_035783819.1|AALB
OG0006399	LOC108026275|XP_016952630.1|DBIA	LOC118456882|XP_035773888.1|AALB
OG0006400	LOC108026259|XP_016952605.1|DBIA	LOC118456879|XP_035773884.1|AALB
OG0006401	LOC108035970|XP_016967278.1|DBIA	LOC118456881|XP_035773886.1|AALB
OG0006402	LOC108027031|XP_016953717.1|DBIA	LOC118461435|XP_035782637.1|AALB
OG0006403	LOC108027053|XP_016953750.1|DBIA	LOC118457002|XP_035774118.1|AALB
OG0006404	LOC108025265|XP_016951115.1|DBIA	LOC118461789|XP_035783413.1|AALB
OG0006405	LOC108028742|XP_016956199.1|DBIA	LOC118461634|XP_035783093.1|AALB
OG0006406	LOC108025447|XP_016951434.1|DBIA	LOC118457806|XP_035775551.1|AALB
OG0006407	LOC108023585|XP_016948672.1|DBIA	LOC118468413|XP_035795070.1|AALB
OG0006408	LOC108025617|XP_016951640.1|DBIA	LOC118459970|XP_035779758.1|AALB
OG0006409	LOC108036595|XP_016968347.1|DBIA	LOC118459462|XP_035778765.1|AALB
OG0006410	LOC108033202|XP_016962937.1|DBIA	LOC118457597|XP_035775189.1|AALB
OG0006411	LOC108024873|XP_016950507.1|DBIA	LOC118457493|XP_035775019.1|AALB
OG0006412	LOC108025395|XP_016951360.1|DBIA	LOC118456826|XP_035773814.1|AALB
OG0006413	LOC108025325|XP_016951239.1|DBIA	LOC118456827|XP_035773815.1|AALB
OG0006414	LOC108031793|XP_016960998.1|DBIA	LOC118464924|XP_035788590.1|AALB
OG0006415	LOC108027563|XP_016954530.1|DBIA	LOC118459463|XP_035778762.1|AALB
OG0006416	LOC108022016|XP_016946350.1|DBIA	LOC118459745|XP_035779322.1|AALB
OG0006417	LOC108027778|XP_016954830.1|DBIA	LOC118467060|XP_035792954.1|AALB
OG0006418	LOC108033184|XP_016962915.1|DBIA	LOC118464433|XP_035787703.1|AALB
OG0006419	LOC108025466|XP_016951458.1|DBIA	LOC118461081|XP_035781866.1|AALB
OG0006420	LOC108024723|XP_016950305.1|DBIA	LOC118456331|XP_035772881.1|AALB
OG0006421	LOC108033322|XP_016963093.1|DBIA	LOC118456817|XP_035773802.1|AALB
OG0006422	LOC108033789|XP_016963886.1|DBIA	LOC118460444|XP_035780641.1|AALB
OG0006423	LOC108031593|XP_016960654.1|DBIA	LOC118468311|XP_035794942.1|AALB
OG0006424	LOC108031980|XP_016961263.1|DBIA	LOC118468321|XP_035794959.1|AALB
OG0006425	LOC108031996|XP_016961278.1|DBIA	LOC118458398|XP_035776701.1|AALB
OG0006426	LOC108031994|XP_016961277.1|DBIA	LOC118458397|XP_035776700.1|AALB
OG0006427	LOC108024869|XP_016950502.1|DBIA	LOC118460086|XP_035779994.1|AALB
OG0006429	LOC108026204|XP_016952494.1|DBIA	LOC118460195|XP_035780193.1|AALB
OG0006430	LOC108028717|XP_016956163.1|DBIA	LOC118456760|XP_035773717.1|AALB
OG0006431	LOC108025284|XP_016951150.1|DBIA	LOC118461001|XP_035781720.1|AALB
OG0006432	LOC108031440|XP_016960358.1|DBIA	LOC118461727|XP_035783304.1|AALB
OG0006433	LOC108024387|XP_016949785.1|DBIA	LOC118469005|XP_035796332.1|AALB
OG0006434	LOC108033798|XP_016963899.1|DBIA	LOC118458642|XP_035777223.1|AALB
OG0006435	LOC108025346|XP_016951286.1|DBIA	LOC118468969|XP_035796227.1|AALB
OG0006436	LOC108033130|XP_016962842.1|DBIA	LOC118460538|XP_035780821.1|AALB
OG0006437	LOC108033084|XP_016962752.1|DBIA	LOC118461884|XP_035783616.1|AALB
OG0006438	LOC108029052|XP_016956603.1|DBIA	LOC118461383|XP_035782535.1|AALB
OG0006439	LOC108023290|XP_016948085.1|DBIA	LOC118457630|XP_035775238.1|AALB
OG0006440	LOC108022993|XP_016947716.1|DBIA	LOC118457631|XP_035775242.1|AALB
OG0006441	LOC108027084|XP_016953789.1|DBIA	LOC118459382|XP_035778576.1|AALB
OG0006442	LOC108032007|XP_016961294.1|DBIA	LOC118456732|XP_035773670.1|AALB
OG0006443	LOC108027038|XP_016953727.1|DBIA	LOC118468663|XP_035795594.1|AALB
OG0006444	LOC108025360|XP_016951309.1|DBIA	LOC118457552|XP_035775112.1|AALB
OG0006445	LOC108028713|XP_016956153.1|DBIA	LOC118457876|XP_035775692.1|AALB
OG0006446	LOC108026415|XP_016952832.1|DBIA	LOC118456516|XP_035773245.1|AALB
OG0006447	LOC108026427|XP_016952849.1|DBIA	LOC118456514|XP_035773242.1|AALB
OG0006448	LOC108026316|XP_016952692.1|DBIA	LOC118460214|XP_035780223.1|AALB
OG0006449	LOC108025967|XP_016952150.1|DBIA	LOC118458130|XP_035776204.1|AALB
OG0006450	LOC108034003|XP_016964221.1|DBIA	LOC118458668|XP_035777266.1|AALB
OG0006451	LOC108023339|XP_016948167.1|DBIA	LOC118460533|XP_035780807.1|AALB
OG0006452	LOC108026329|XP_016952714.1|DBIA	LOC118460555|XP_035780845.1|AALB
OG0006453	LOC108028778|XP_016956246.1|DBIA	LOC118468524|XP_035795286.1|AALB
OG0006454	LOC108024129|XP_016949401.1|DBIA	LOC118459350|XP_035778525.1|AALB
OG0006455	LOC108024941|XP_016950631.1|DBIA	LOC118458473|XP_035776898.1|AALB
OG0006456	LOC108024986|XP_016950729.1|DBIA	LOC118459124|XP_035778086.1|AALB
OG0006457	LOC108031677|XP_016960808.1|DBIA	LOC118458093|XP_035776148.1|AALB
OG0006458	LOC108034938|XP_016965699.1|DBIA	LOC118461518|XP_035782843.1|AALB
OG0006459	LOC108031563|XP_016960599.1|DBIA	LOC118459587|XP_035779007.1|AALB
OG0006460	LOC108026355|XP_016952751.1|DBIA	LOC118457542|XP_035775088.1|AALB
OG0006461	LOC108027253|XP_016954096.1|DBIA	LOC118460668|XP_035781035.1|AALB
OG0006462	LOC108024340|XP_016949731.1|DBIA	LOC118461754|XP_035783374.1|AALB
OG0006463	LOC108026431|XP_016952856.1|DBIA	LOC118461753|XP_035783362.1|AALB
OG0006464	LOC108028570|XP_016955966.1|DBIA	LOC118461343|XP_035782448.1|AALB
OG0006465	LOC108023235|XP_016948000.1|DBIA	LOC118459380|XP_035778574.1|AALB
OG0006466	LOC108024122|XP_016949392.1|DBIA	LOC118459377|XP_035778570.1|AALB
OG0006467	LOC108032154|XP_016961489.1|DBIA	LOC118457444|XP_035774929.1|AALB
OG0006468	LOC108026464|XP_016952894.1|DBIA	LOC118468571|XP_035795396.1|AALB
OG0006469	LOC108024026|XP_016949282.1|DBIA	LOC118460904|XP_035781541.1|AALB
OG0006470	LOC108035422|XP_016966539.1|DBIA	LOC118468304|XP_035794935.1|AALB
OG0006471	LOC108026289|XP_016952644.1|DBIA	LOC118456584|XP_035773374.1|AALB
OG0006472	LOC108026435|XP_016952861.1|DBIA	LOC118456581|XP_035773365.1|AALB
OG0006473	LOC108035344|XP_016966419.1|DBIA	LOC118457182|XP_035774415.1|AALB
OG0006474	LOC108036267|XP_016967767.1|DBIA	LOC118457975|XP_035775915.1|AALB
OG0006475	LOC108027406|XP_016954334.1|DBIA	LOC118457093|XP_035774274.1|AALB
OG0006476	LOC108023736|XP_016948863.1|DBIA	LOC118460798|XP_035781302.1|AALB
OG0006477	LOC108025877|XP_016952040.1|DBIA	LOC118460799|XP_035781303.1|AALB
OG0006478	LOC108026367|XP_016952774.1|DBIA	LOC118459566|XP_035778959.1|AALB
OG0006479	LOC108026151|XP_016952373.1|DBIA	LOC118459555|XP_035778929.1|AALB
OG0006480	LOC108036523|XP_016968225.1|DBIA	LOC118459557|XP_035778942.1|AALB
OG0006481	LOC108034244|XP_016964585.1|DBIA	LOC118460158|XP_035780151.1|AALB
OG0006482	LOC108026286|XP_016952640.1|DBIA	LOC118461755|XP_035783375.1|AALB
OG0006483	LOC108031933|XP_016961201.1|DBIA	LOC118456277|XP_035772783.1|AALB
OG0006484	LOC108031930|XP_016961197.1|DBIA	LOC118460442|XP_035780635.1|AALB
OG0006485	LOC108032105|XP_016961423.1|DBIA	LOC118460239|XP_035780288.1|AALB
OG0006486	LOC108031101|XP_016959800.1|DBIA	LOC118457483|XP_035775001.1|AALB
OG0006487	LOC108032061|XP_016961368.1|DBIA	LOC118461452|XP_035782674.1|AALB
OG0006488	LOC108030893|XP_016959561.1|DBIA	LOC118462060|XP_035783941.1|AALB
OG0006489	LOC108024551|XP_016950020.1|DBIA	LOC118461463|XP_035782693.1|AALB
OG0006490	LOC108027339|XP_016954242.1|DBIA	LOC118460942|XP_035781602.1|AALB
OG0006491	LOC108033758|XP_016963820.1|DBIA	LOC118468305|XP_035794936.1|AALB
OG0006492	LOC108027313|XP_016954196.1|DBIA	LOC118457056|XP_035774197.1|AALB
OG0006493	LOC108033128|XP_016962839.1|DBIA	LOC118460453|XP_035780664.1|AALB
OG0006494	LOC108026135|XP_016952346.1|DBIA	LOC118459347|XP_035778516.1|AALB
OG0006495	LOC108032976|XP_016962538.1|DBIA	LOC118458449|XP_035776825.1|AALB
OG0006496	LOC108026337|XP_016952730.1|DBIA	LOC118456577|XP_035773359.1|AALB
OG0006497	LOC108025261|XP_016951114.1|DBIA	LOC118468776|XP_035795860.1|AALB
OG0006498	LOC108025495|XP_016951502.1|DBIA	LOC118458411|XP_035776720.1|AALB
OG0006499	LOC108025277|XP_016951132.1|DBIA	LOC118456421|XP_035773048.1|AALB
OG0006500	LOC108035218|XP_016966237.1|DBIA	LOC118457530|XP_035775073.1|AALB
OG0006501	LOC108025247|XP_016951086.1|DBIA	LOC118457531|XP_035775075.1|AALB
OG0006502	LOC108025253|XP_016951096.1|DBIA	LOC118458468|XP_035776886.1|AALB
OG0006503	LOC108025255|XP_016951097.1|DBIA	LOC118461214|XP_035782170.1|AALB
OG0006504	LOC108025252|XP_016951093.1|DBIA	LOC118458382|XP_035776681.1|AALB
OG0006505	LOC108025413|XP_016951384.1|DBIA	LOC118460808|XP_035781312.1|AALB
OG0006506	LOC108035592|XP_016966752.1|DBIA	LOC118467453|XP_035793856.1|AALB
OG0006507	LOC108025480|XP_016951482.1|DBIA	LOC118458399|XP_035776703.1|AALB
OG0006508	LOC108025107|XP_016950858.1|DBIA	LOC118458704|XP_035777336.1|AALB
OG0006509	LOC108025915|XP_016952089.1|DBIA	LOC118457061|XP_035774214.1|AALB
OG0006510	LOC108031485|XP_016960457.1|DBIA	LOC118460419|XP_035780600.1|AALB
OG0006511	LOC108024946|XP_016950665.1|DBIA	LOC118460898|XP_035781533.1|AALB
OG0006512	LOC108031457|XP_016960381.1|DBIA	LOC118458262|XP_035776446.1|AALB
OG0006513	LOC108024002|XP_016949235.1|DBIA	LOC118456726|XP_035773655.1|AALB
OG0006514	LOC108026459|XP_016952888.1|DBIA	LOC118459965|XP_035779747.1|AALB
OG0006515	LOC108031436|XP_016960338.1|DBIA	LOC118459958|XP_035779739.1|AALB
OG0006516	LOC108031131|XP_016959834.1|DBIA	LOC118468645|XP_035795560.1|AALB
OG0006517	LOC108032106|XP_016961424.1|DBIA	LOC118468647|XP_035795566.1|AALB
OG0006518	LOC108031365|XP_016960134.1|DBIA	LOC118459162|XP_035778150.1|AALB
OG0006519	LOC108032107|XP_016961426.1|DBIA	LOC118468650|XP_035795570.1|AALB
OG0006520	LOC108025443|XP_016951429.1|DBIA	LOC118457924|XP_035775827.1|AALB
OG0006521	LOC108032151|XP_016961485.1|DBIA	LOC118457952|XP_035775868.1|AALB
OG0006522	LOC108025459|XP_016951449.1|DBIA	LOC118457949|XP_035775860.1|AALB
OG0006523	LOC108026194|XP_016952474.1|DBIA	LOC118457958|XP_035775877.1|AALB
OG0006524	LOC108034088|XP_016964344.1|DBIA	LOC118457753|XP_035775462.1|AALB
OG0006525	LOC108024189|XP_016949525.1|DBIA	LOC118459262|XP_035778360.1|AALB
OG0006526	LOC108027129|XP_016953837.1|DBIA	LOC118459264|XP_035778377.1|AALB
OG0006527	LOC108027047|XP_016953737.1|DBIA	LOC118459265|XP_035778379.1|AALB
OG0006528	LOC108027086|XP_016953791.1|DBIA	LOC118458805|XP_035777566.1|AALB
OG0006529	LOC108027126|XP_016953832.1|DBIA	LOC118456348|XP_035772904.1|AALB
OG0006530	LOC108027094|XP_016953801.1|DBIA	LOC118456436|XP_035773087.1|AALB
OG0006531	LOC108027130|XP_016953838.1|DBIA	LOC118458402|XP_035776712.1|AALB
OG0006532	LOC108027035|XP_016953721.1|DBIA	LOC118459059|XP_035777983.1|AALB
OG0006533	LOC108023100|XP_016947853.1|DBIA	LOC118461326|XP_035782425.1|AALB
OG0006534	LOC108026444|XP_016952870.1|DBIA	LOC118456302|XP_035772833.1|AALB
OG0006535	LOC108026155|XP_016952380.1|DBIA	LOC118460765|XP_035781254.1|AALB
OG0006536	LOC108027283|XP_016954159.1|DBIA	LOC118462025|XP_035783888.1|AALB
OG0006537	LOC108025094|XP_016950845.1|DBIA	LOC118460215|XP_035780224.1|AALB
OG0006538	LOC108024631|XP_016950161.1|DBIA	LOC118468595|XP_035795444.1|AALB
OG0006539	LOC108024587|XP_016950084.1|DBIA	LOC118468921|XP_035796123.1|AALB
OG0006540	LOC108032075|XP_016961384.1|DBIA	LOC118459905|XP_035779627.1|AALB
OG0006541	LOC108026447|XP_016952875.1|DBIA	LOC118462078|XP_035783986.1|AALB
OG0006542	LOC108026446|XP_016952874.1|DBIA	LOC118462082|XP_035783991.1|AALB
OG0006543	LOC108025299|XP_016951179.1|DBIA	LOC118460726|XP_035781169.1|AALB
OG0006544	LOC108027395|XP_016954321.1|DBIA	LOC118460731|XP_035781180.1|AALB
OG0006545	LOC108023282|XP_016948063.1|DBIA	LOC118460919|XP_035781565.1|AALB
OG0006546	LOC108031837|XP_016961075.1|DBIA	LOC118460915|XP_035781559.1|AALB
OG0006547	LOC108031496|XP_016960478.1|DBIA	LOC118461332|XP_035782429.1|AALB
OG0006548	LOC108031077|XP_016959771.1|DBIA	LOC118458108|XP_035776174.1|AALB
OG0006549	LOC108025622|XP_016951650.1|DBIA	LOC118458290|XP_035776506.1|AALB
OG0006550	LOC108023861|XP_016949005.1|DBIA	LOC118458289|XP_035776505.1|AALB
OG0006551	LOC108035818|XP_016967055.1|DBIA	LOC118461005|XP_035781740.1|AALB
OG0006552	LOC108035809|XP_016967044.1|DBIA, LOC108032886|XP_016962406.1|DBIA	LOC118458059|XP_035776087.1|AALB
OG0006553	LOC108025238|XP_016951073.1|DBIA	LOC118463505|XP_035785997.1|AALB
OG0006554	LOC108027191|XP_016953981.1|DBIA	LOC118462568|XP_035784259.1|AALB
OG0006555	LOC108024958|XP_016950683.1|DBIA	LOC118462573|XP_035784269.1|AALB
OG0006556	LOC108030975|XP_016959664.1|DBIA	LOC118456672|XP_035773536.1|AALB
OG0006557	LOC108024671|XP_016950228.1|DBIA	LOC118466707|XP_035792248.1|AALB
OG0006558	LOC108031204|XP_016959916.1|DBIA	LOC118465920|XP_035790507.1|AALB
OG0006559	LOC108031146|XP_016959850.1|DBIA	LOC118465253|XP_035789167.1|AALB
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC118460768|XP_035781257.1|AALB
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC118460766|XP_035781255.1|AALB
