Orthogroup	DBIA.longest_only	DGUA.longest_only
OG0010791	LOC108033396|XP_016963203.1|DBIA	LOC117584318|XP_034129038.1|DGUA, LOC117583970|XP_034128568.1|DGUA
OG0010792	LOC108035770|XP_016966965.1|DBIA	LOC117581654|XP_034124922.1|DGUA
OG0010793	LOC108033343|XP_016963138.1|DBIA	LOC117591184|XP_034140205.1|DGUA
OG0010794	LOC108035056|XP_016965926.1|DBIA	LOC117579055|XP_034120648.1|DGUA
OG0010795	LOC108029475|XP_016957224.1|DBIA	LOC117579475|XP_034121256.1|DGUA
OG0010797	LOC108034647|XP_016965073.1|DBIA	LOC117588950|XP_034136423.1|DGUA
OG0010798	LOC108029984|XP_016957986.1|DBIA	LOC117589259|XP_034136927.1|DGUA
OG0010799	LOC108028272|XP_016955460.1|DBIA	LOC117579073|XP_034120668.1|DGUA
OG0010800	LOC108028426|XP_016955745.1|DBIA	LOC117586843|XP_034133026.1|DGUA
OG0010801	LOC108032542|XP_016961905.1|DBIA	LOC117587734|XP_034134543.1|DGUA
OG0010802	LOC108027910|XP_016955021.1|DBIA	LOC117582274|XP_034125793.1|DGUA
OG0010804	LOC108034213|XP_016964542.1|DBIA	LOC117584531|XP_034129372.1|DGUA
OG0010805	LOC108033597|XP_016963438.1|DBIA	LOC117582375|XP_034125932.1|DGUA
OG0010806	LOC108033705|XP_016963703.1|DBIA	LOC117581682|XP_034124949.1|DGUA
OG0010807	LOC108024612|XP_016950527.1|DBIA	LOC117587907|XP_034134778.1|DGUA
OG0010808	LOC108032973|XP_016962533.1|DBIA	LOC117588690|XP_034136030.1|DGUA
OG0010810	LOC108030223|XP_016958495.1|DBIA	LOC117582980|XP_034126997.1|DGUA
OG0010820	LOC108031288|XP_016960023.1|DBIA	LOC117586932|XP_034133186.1|DGUA
OG0010821	LOC108033286|XP_016963041.1|DBIA	LOC117584197|XP_034128858.1|DGUA, LOC117584195|XP_034128856.1|DGUA
OG0010824	LOC108028617|XP_016956025.1|DBIA	LOC117580424|XP_034122870.1|DGUA
OG0010825	LOC108029329|XP_016957013.1|DBIA	LOC117587973|XP_034134876.1|DGUA
OG0010827	LOC108031201|XP_016959913.1|DBIA	LOC117583493|XP_034127723.1|DGUA
OG0010828	LOC108023266|XP_016948038.1|DBIA	LOC117590267|XP_034138643.1|DGUA
OG0010830	LOC108033772|XP_016963863.1|DBIA	LOC117584653|XP_034129572.1|DGUA
OG0010832	LOC108022929|XP_016947629.1|DBIA	LOC117585210|XP_034130488.1|DGUA
OG0010833	LOC108022761|XP_016947355.1|DBIA	LOC117585248|XP_034130552.1|DGUA
OG0010834	LOC108024038|XP_016949301.1|DBIA	LOC117580980|XP_034123665.1|DGUA
OG0010835	LOC108024285|XP_016949673.1|DBIA	LOC117580818|XP_034123429.1|DGUA
OG0010836	LOC108028043|XP_016955173.1|DBIA	LOC117587234|XP_034133695.1|DGUA
OG0010837	LOC108028643|XP_016956056.1|DBIA	LOC117580125|XP_034122309.1|DGUA
OG0010838	LOC108035906|XP_016967161.1|DBIA	LOC117579088|XP_034120690.1|DGUA
OG0010839	LOC108028335|XP_016955574.1|DBIA	LOC117587219|XP_034133671.1|DGUA
OG0010840	LOC108028429|XP_016955748.1|DBIA	LOC117587490|XP_034134152.1|DGUA
OG0010841	LOC108032821|XP_016962325.1|DBIA	LOC117587885|XP_034134753.1|DGUA
OG0010843	LOC108022588|XP_016947104.1|DBIA	LOC117578503|XP_034119929.1|DGUA
OG0010844	LOC108031283|XP_016960015.1|DBIA	LOC117589592|XP_034137549.1|DGUA
OG0010845	LOC108021937|XP_016946252.1|DBIA	LOC117580938|XP_034123612.1|DGUA
OG0010846	LOC108025436|XP_016951416.1|DBIA	LOC117591109|XP_034140102.1|DGUA
OG0010847	LOC108025694|XP_016951720.1|DBIA	LOC117590858|XP_034139748.1|DGUA
OG0010848	LOC108025798|XP_016951931.1|DBIA	LOC117581268|XP_034124169.1|DGUA
OG0010849	LOC108021875|XP_016946156.1|DBIA	LOC117590715|XP_034139508.1|DGUA
OG0010850	LOC108030110|XP_016958334.1|DBIA	LOC117591000|XP_034139973.1|DGUA
OG0010851	LOC108027492|XP_016954425.1|DBIA	LOC117588615|XP_034135915.1|DGUA
OG0010853	LOC108023292|XP_016948083.1|DBIA	LOC117580932|XP_034123603.1|DGUA
OG0010854	LOC108023921|XP_016949095.1|DBIA	LOC117588702|XP_034136042.1|DGUA
OG0010855	LOC108025677|XP_016951703.1|DBIA	LOC117590281|XP_034138658.1|DGUA
OG0010856	LOC108027514|XP_016954446.1|DBIA	LOC117580851|XP_034123488.1|DGUA
OG0010858	LOC108033036|XP_016962652.1|DBIA	LOC117581362|XP_034124385.1|DGUA
OG0010859	LOC108033801|XP_016963900.1|DBIA	LOC117583884|XP_034128429.1|DGUA
OG0010860	LOC108032827|XP_016962331.1|DBIA	LOC117587873|XP_034134742.1|DGUA
OG0010861	LOC108027808|XP_016954875.1|DBIA	LOC117582324|XP_034125861.1|DGUA
OG0010862	LOC108029193|XP_016956858.1|DBIA	LOC117584152|XP_034128802.1|DGUA
OG0010863	LOC108035326|XP_016966393.1|DBIA	LOC117588111|XP_034135075.1|DGUA
OG0010864	LOC108033623|XP_016963485.1|DBIA	LOC117584564|XP_034129418.1|DGUA
OG0010865	LOC108028998|XP_016956530.1|DBIA	LOC117584386|XP_034129131.1|DGUA
OG0010866	LOC108030605|XP_016959086.1|DBIA	LOC117589331|XP_034137070.1|DGUA
OG0010868	LOC108034835|XP_016965443.1|DBIA	LOC117579813|XP_034121794.1|DGUA
OG0010869	LOC108034807|XP_016965330.1|DBIA	LOC117589173|XP_034136782.1|DGUA
OG0010870	LOC108034467|XP_016964839.1|DBIA	LOC117587157|XP_034133554.1|DGUA
OG0010871	LOC108034781|XP_016965228.1|DBIA	LOC117587168|XP_034133571.1|DGUA
OG0010872	LOC108028629|XP_016956038.1|DBIA	LOC117586990|XP_034133281.1|DGUA
OG0010873	LOC108035607|XP_016966776.1|DBIA	LOC117586980|XP_034133266.1|DGUA
OG0010874	LOC108034445|XP_016964819.1|DBIA	LOC117579942|XP_034121989.1|DGUA
OG0010875	LOC108028446|XP_016955773.1|DBIA	LOC117579412|XP_034121182.1|DGUA
OG0010876	LOC108035243|XP_016966266.1|DBIA	LOC117589064|XP_034136586.1|DGUA
OG0010877	LOC108028214|XP_016955367.1|DBIA	LOC117587004|XP_034133300.1|DGUA
OG0010878	LOC108035072|XP_016965953.1|DBIA	LOC117579936|XP_034121982.1|DGUA
OG0010879	LOC108034446|XP_016964820.1|DBIA	LOC117579439|XP_034121216.1|DGUA
OG0010880	LOC108027976|XP_016955090.1|DBIA	LOC117579175|XP_034120828.1|DGUA
OG0010881	LOC108029716|XP_016957681.1|DBIA	LOC117578657|XP_034120172.1|DGUA
OG0010882	LOC108036300|XP_016967800.1|DBIA	LOC117592298|XP_034141859.1|DGUA
OG0010883	LOC108028172|XP_016955322.1|DBIA	LOC117579822|XP_034121804.1|DGUA
OG0010884	LOC108035949|XP_016967241.1|DBIA	LOC117579725|XP_034121613.1|DGUA
OG0010885	LOC108028061|XP_016955191.1|DBIA	LOC117579792|XP_034121746.1|DGUA
OG0010886	LOC108035108|XP_016966027.1|DBIA	LOC117586620|XP_034132717.1|DGUA
OG0010887	LOC108034631|XP_016965058.1|DBIA	LOC117580380|XP_034122807.1|DGUA
OG0010888	LOC108022703|XP_016947266.1|DBIA	LOC117591893|XP_034141168.1|DGUA
OG0010889	LOC108029991|XP_016957994.1|DBIA	LOC117584619|XP_034129527.1|DGUA
OG0010890	LOC108036591|XP_016968339.1|DBIA	LOC117578803|XP_034120423.1|DGUA
OG0010891	LOC108035103|XP_016966021.1|DBIA	LOC117578739|XP_034120294.1|DGUA
OG0010892	LOC108036288|XP_016967789.1|DBIA	LOC117592236|XP_034141762.1|DGUA
OG0010894	LOC108036177|XP_016967656.1|DBIA	LOC117591835|XP_034141093.1|DGUA
OG0010895	LOC108036463|XP_016968120.1|DBIA	LOC117591844|XP_034141104.1|DGUA
OG0010898	LOC108032898|XP_016962429.1|DBIA	LOC117586354|XP_034132263.1|DGUA
OG0010899	LOC108032258|XP_016961612.1|DBIA	LOC117583468|XP_034127667.1|DGUA
OG0010900	LOC108031107|XP_016959806.1|DBIA	LOC117582971|XP_034126982.1|DGUA
OG0010901	LOC108023023|XP_016947750.1|DBIA	LOC117589672|XP_034137706.1|DGUA
OG0010902	LOC108026032|XP_016952213.1|DBIA	LOC117585191|XP_034130429.1|DGUA
OG0010903	LOC108025135|XP_016950896.1|DBIA	LOC117583083|XP_034127151.1|DGUA
OG0010904	LOC108024843|XP_016950470.1|DBIA	LOC117585300|XP_034130619.1|DGUA
OG0010905	LOC108024668|XP_016950226.1|DBIA	LOC117583758|XP_034128179.1|DGUA
OG0010906	LOC108033506|XP_016963342.1|DBIA	LOC117581944|XP_034125317.1|DGUA
OG0010907	LOC108027115|XP_016953821.1|DBIA	LOC117586125|XP_034131881.1|DGUA
OG0010908	LOC108024410|XP_016949814.1|DBIA	LOC117590167|XP_034138453.1|DGUA
OG0010909	LOC108031161|XP_016959868.1|DBIA	LOC117589582|XP_034137535.1|DGUA
OG0010910	LOC108024383|XP_016949776.1|DBIA	LOC117583174|XP_034127262.1|DGUA
OG0010911	LOC108032884|XP_016962398.1|DBIA	LOC117586280|XP_034132125.1|DGUA
OG0010912	LOC108032161|XP_016961497.1|DBIA	LOC117585979|XP_034131687.1|DGUA
OG0010913	LOC108025461|XP_016951451.1|DBIA	LOC117583700|XP_034128073.1|DGUA
OG0010914	LOC108026722|XP_016953321.1|DBIA	LOC117592095|XP_034141503.1|DGUA
OG0010915	LOC108036495|XP_016968177.1|DBIA	LOC117592064|XP_034141453.1|DGUA
OG0010916	LOC108022206|XP_016946549.1|DBIA	LOC117583863|XP_034128389.1|DGUA
OG0010917	LOC108036904|XP_016968780.1|DBIA	LOC117587180|XP_034133634.1|DGUA
OG0010918	LOC108032337|XP_016961636.1|DBIA	LOC117587760|XP_034134583.1|DGUA
OG0010919	LOC108032814|XP_016962316.1|DBIA	LOC117581751|XP_034125039.1|DGUA
OG0010921	LOC108034122|XP_016964398.1|DBIA	LOC117587839|XP_034134694.1|DGUA
OG0010922	LOC108027735|XP_016954776.1|DBIA	LOC117582371|XP_034125922.1|DGUA
OG0010923	LOC108025753|XP_016951836.1|DBIA	LOC117581569|XP_034124804.1|DGUA
OG0010924	LOC108027916|XP_016955028.1|DBIA	LOC117584472|XP_034129287.1|DGUA
OG0010925	LOC108034561|XP_016964979.1|DBIA	LOC117589425|XP_034137251.1|DGUA
OG0010926	LOC108034959|XP_016965753.1|DBIA	LOC117579038|XP_034120623.1|DGUA
OG0010927	LOC108035105|XP_016966022.1|DBIA	LOC117588870|XP_034136268.1|DGUA
OG0010928	LOC108028401|XP_016955705.1|DBIA	LOC117587355|XP_034133887.1|DGUA
OG0010929	LOC108032457|XP_016961772.1|DBIA	LOC117587828|XP_034134679.1|DGUA
OG0010930	LOC108032566|XP_016961951.1|DBIA	LOC117587994|XP_034134899.1|DGUA
OG0010931	LOC108032543|XP_016961907.1|DBIA	LOC117587733|XP_034134542.1|DGUA
OG0010932	LOC108033468|XP_016963297.1|DBIA	LOC117590898|XP_034139820.1|DGUA
OG0010933	LOC108033568|XP_016963402.1|DBIA	LOC117582003|XP_034125389.1|DGUA
OG0010934	LOC108033791|XP_016963889.1|DBIA	LOC117588013|XP_034134932.1|DGUA
OG0010935	LOC108032649|XP_016962089.1|DBIA	LOC117587633|XP_034134391.1|DGUA
OG0010936	LOC108025704|XP_016951735.1|DBIA	LOC117584091|XP_034128730.1|DGUA
OG0010937	LOC108033504|XP_016963336.1|DBIA	LOC117583957|XP_034128550.1|DGUA
OG0010957	LOC108031024|XP_016959713.1|DBIA	LOC117584965|XP_034130054.1|DGUA
OG0010960	LOC108033293|XP_016963049.1|DBIA	LOC117583928|XP_034128500.1|DGUA
OG0010963	LOC108029204|XP_016956870.1|DBIA	LOC117591148|XP_034140149.1|DGUA
OG0010966	LOC108026532|XP_016952969.1|DBIA, LOC108027981|XP_016955096.1|DBIA	LOC117579774|XP_034121721.1|DGUA
OG0010967	LOC108025673|XP_016951699.1|DBIA	LOC117590439|XP_034138950.1|DGUA
OG0010968	LOC108034382|XP_016964755.1|DBIA	LOC117588916|XP_034136380.1|DGUA
OG0010969	LOC108032077|XP_016961387.1|DBIA	LOC117585399|XP_034130754.1|DGUA
OG0010972	LOC108031257|XP_016959985.1|DBIA	LOC117586445|XP_034132376.1|DGUA
OG0010975	LOC108024324|XP_016949714.1|DBIA	LOC117583516|XP_034127752.1|DGUA
OG0010977	LOC108031151|XP_016959855.1|DBIA	LOC117584997|XP_034130116.1|DGUA
OG0010978	LOC108027798|XP_016954900.1|DBIA	LOC117590936|XP_034139868.1|DGUA
OG0010979	LOC108027624|XP_016954666.1|DBIA	LOC117591028|XP_034140014.1|DGUA
OG0010981	LOC108024086|XP_016949349.1|DBIA	LOC117590781|XP_034139622.1|DGUA
OG0010982	LOC108023933|XP_016949107.1|DBIA	LOC117590532|XP_034139141.1|DGUA
OG0010985	LOC108027213|XP_016954024.1|DBIA	LOC117585865|XP_034131516.1|DGUA
OG0010987	LOC108021945|XP_016946261.1|DBIA	LOC117591385|XP_034140519.1|DGUA
OG0010988	LOC108022011|XP_016946339.1|DBIA	LOC117581274|XP_034124176.1|DGUA
OG0010989	LOC108024482|XP_016949891.1|DBIA	LOC117583518|XP_034127753.1|DGUA
OG0010990	LOC108033358|XP_016963158.1|DBIA	LOC117587652|XP_034134433.1|DGUA
OG0010993	LOC108032744|XP_016962219.1|DBIA	LOC117582186|XP_034125680.1|DGUA
OG0010996	LOC108034667|XP_016965094.1|DBIA	LOC117579347|XP_034121064.1|DGUA
OG0010997	LOC108035265|XP_016966312.1|DBIA	LOC117580579|XP_034123075.1|DGUA
OG0010998	LOC108035046|XP_016965909.1|DBIA	LOC117579062|XP_034120657.1|DGUA
OG0010999	LOC108034770|XP_016965205.1|DBIA	LOC117588958|XP_034136436.1|DGUA
OG0011002	LOC108030509|XP_016958886.1|DBIA	LOC117591274|XP_034140364.1|DGUA
OG0011004	LOC108022422|XP_016946798.1|DBIA	LOC117591975|XP_034141301.1|DGUA
OG0011005	LOC108022253|XP_016946600.1|DBIA	LOC117583562|XP_034127825.1|DGUA
OG0011006	LOC108026631|XP_016953138.1|DBIA	LOC117588239|XP_034135284.1|DGUA
OG0011008	LOC108024466|XP_016949873.1|DBIA	LOC117583246|XP_034127361.1|DGUA
OG0011009	LOC108031449|XP_016960370.1|DBIA	LOC117583759|XP_034128181.1|DGUA
OG0011010	LOC108023751|XP_016948881.1|DBIA	LOC117586254|XP_034132086.1|DGUA
OG0011011	LOC108024326|XP_016949717.1|DBIA	LOC117582921|XP_034126909.1|DGUA
OG0011013	LOC108024990|XP_016950737.1|DBIA	LOC117584937|XP_034129988.1|DGUA
OG0011014	LOC108031244|XP_016959969.1|DBIA	LOC117586565|XP_034132616.1|DGUA
OG0011016	LOC108028155|XP_016955303.1|DBIA	LOC117579255|XP_034120933.1|DGUA
OG0011017	LOC108031060|XP_016959755.1|DBIA	LOC117583594|XP_034127875.1|DGUA
OG0011018	LOC108031261|XP_016959988.1|DBIA	LOC117589884|XP_034138046.1|DGUA
OG0011019	LOC108031306|XP_016960039.1|DBIA	LOC117589692|XP_034137743.1|DGUA
OG0011020	LOC108027070|XP_016953771.1|DBIA	LOC117586119|XP_034131873.1|DGUA
OG0011021	LOC108031293|XP_016960025.1|DBIA	LOC117586244|XP_034132073.1|DGUA
OG0011022	LOC108031391|XP_016960244.1|DBIA	LOC117582855|XP_034126815.1|DGUA
OG0011023	LOC108031574|XP_016960621.1|DBIA	LOC117583069|XP_034127133.1|DGUA
OG0011024	LOC108032001|XP_016961286.1|DBIA	LOC117585237|XP_034130528.1|DGUA
OG0011025	LOC108030976|XP_016959665.1|DBIA	LOC117589635|XP_034137616.1|DGUA
OG0011027	LOC108025233|XP_016951069.1|DBIA	LOC117583733|XP_034128141.1|DGUA
OG0011029	LOC108022495|XP_016946940.1|DBIA	LOC117579406|XP_034121179.1|DGUA
OG0011030	LOC108029898|XP_016957877.1|DBIA	LOC117592074|XP_034141472.1|DGUA
OG0011031	LOC108026662|XP_016953190.1|DBIA	LOC117592323|XP_034141893.1|DGUA
OG0011032	LOC108022308|XP_016946657.1|DBIA	LOC117590882|XP_034139805.1|DGUA
OG0011033	LOC108026690|XP_016953267.1|DBIA	LOC117578721|XP_034120264.1|DGUA
OG0011034	LOC108022419|XP_016946794.1|DBIA	LOC117590297|XP_034138678.1|DGUA
OG0011035	LOC108033254|XP_016963008.1|DBIA	LOC117583908|XP_034128477.1|DGUA
OG0011036	LOC108033267|XP_016963022.1|DBIA	LOC117582127|XP_034125600.1|DGUA
OG0011037	LOC108027693|XP_016954731.1|DBIA	LOC117582337|XP_034125880.1|DGUA
OG0011038	LOC108033305|XP_016963067.1|DBIA	LOC117582067|XP_034125514.1|DGUA
OG0011039	LOC108033724|XP_016963750.1|DBIA	LOC117582669|XP_034126492.1|DGUA
OG0011040	LOC108033499|XP_016963328.1|DBIA	LOC117581976|XP_034125353.1|DGUA
OG0011041	LOC108033481|XP_016963308.1|DBIA	LOC117582296|XP_034125825.1|DGUA
OG0011043	LOC108032587|XP_016961984.1|DBIA	LOC117584127|XP_034128770.1|DGUA
OG0011045	LOC108025661|XP_016951689.1|DBIA	LOC117590438|XP_034138949.1|DGUA
OG0011047	LOC108025974|XP_016952159.1|DBIA	LOC117581047|XP_034123773.1|DGUA
OG0011048	LOC108024434|XP_016949840.1|DBIA	LOC117585008|XP_034130138.1|DGUA
OG0011050	LOC108023452|XP_016948438.1|DBIA	LOC117581645|XP_034124910.1|DGUA
OG0011052	LOC108028042|XP_016955169.1|DBIA	LOC117579696|XP_034121577.1|DGUA
OG0011053	LOC108034413|XP_016964785.1|DBIA	LOC117589301|XP_034136985.1|DGUA
OG0011054	LOC108028000|XP_016955117.1|DBIA	LOC117589277|XP_034136958.1|DGUA
OG0011055	LOC108030737|XP_016959273.1|DBIA	LOC117580232|XP_034122545.1|DGUA, LOC117581151|XP_034123974.1|DGUA
OG0011056	LOC108035300|XP_016966362.1|DBIA	LOC117582040|XP_034125473.1|DGUA
OG0011057	LOC108022152|XP_016946483.1|DBIA	LOC117592624|XP_034142450.1|DGUA
OG0011058	LOC108036816|XP_016968655.1|DBIA	LOC117583920|XP_034128490.1|DGUA
OG0011059	LOC108030116|XP_016958303.1|DBIA	LOC117591433|XP_034140590.1|DGUA
OG0011061	LOC108024312|XP_016949704.1|DBIA	LOC117583690|XP_034128058.1|DGUA
OG0011062	LOC108030773|XP_016959314.1|DBIA	LOC117589094|XP_034136622.1|DGUA
OG0011078	LOC108035407|XP_016966516.1|DBIA	LOC117588867|XP_034136264.1|DGUA
OG0011079	LOC108024333|XP_016949727.1|DBIA	LOC117589571|XP_034137513.1|DGUA
OG0011080	LOC108023030|XP_016947763.1|DBIA	LOC117589816|XP_034137938.1|DGUA
OG0011082	LOC108026910|XP_016953608.1|DBIA	LOC117578674|XP_034120192.1|DGUA
OG0011084	LOC108030777|XP_016959318.1|DBIA	LOC117579422|XP_034121193.1|DGUA
OG0011086	LOC108036263|XP_016967765.1|DBIA	LOC117581102|XP_034123884.1|DGUA
OG0011089	LOC108024909|XP_016950570.1|DBIA, LOC108024907|XP_016950569.1|DBIA	LOC117590645|XP_034139378.1|DGUA
OG0011090	LOC108029846|XP_016957823.1|DBIA	LOC117592185|XP_034141678.1|DGUA
OG0011095	LOC108033367|XP_016963168.1|DBIA, LOC108032366|XP_016961668.1|DBIA	LOC117588038|XP_034134975.1|DGUA, LOC117588039|XP_034134977.1|DGUA
OG0011096	LOC108028094|XP_016955227.1|DBIA	LOC117579940|XP_034121986.1|DGUA
OG0011101	LOC108029365|XP_016957085.1|DBIA	LOC117579870|XP_034121882.1|DGUA
OG0011103	LOC108035361|XP_016966448.1|DBIA	LOC117579451|XP_034121230.1|DGUA
OG0011104	LOC108023515|XP_016948553.1|DBIA	LOC117585165|XP_034130396.1|DGUA
OG0011106	LOC108022342|XP_016946694.1|DBIA	LOC117583877|XP_034128424.1|DGUA
OG0011110	LOC108032881|XP_016962393.1|DBIA	LOC117586544|XP_034132596.1|DGUA
OG0011112	LOC108025370|XP_016951319.1|DBIA	LOC117583295|XP_034127427.1|DGUA
OG0011113	LOC108025408|XP_016951376.1|DBIA	LOC117583541|XP_034127788.1|DGUA
OG0011114	LOC108027156|XP_016953874.1|DBIA	LOC117590129|XP_034138393.1|DGUA
OG0011115	LOC108031333|XP_016960074.1|DBIA	LOC117583089|XP_034127158.1|DGUA
OG0011116	LOC108024447|XP_016949853.1|DBIA	LOC117583482|XP_034127682.1|DGUA
OG0011117	LOC108023684|XP_016948798.1|DBIA	LOC117589693|XP_034137744.1|DGUA
OG0011118	LOC108031214|XP_016959938.1|DBIA	LOC117589882|XP_034138043.1|DGUA
OG0011119	LOC108031149|XP_016959853.1|DBIA	LOC117586344|XP_034132250.1|DGUA
OG0011120	LOC108027015|XP_016953702.1|DBIA	LOC117586236|XP_034132064.1|DGUA
OG0011121	LOC108031271|XP_016960000.1|DBIA	LOC117586045|XP_034131780.1|DGUA
OG0011122	LOC108031154|XP_016959858.1|DBIA	LOC117589480|XP_034137332.1|DGUA
OG0011123	LOC108026182|XP_016952460.1|DBIA	LOC117582767|XP_034126622.1|DGUA
OG0011125	LOC108026412|XP_016952829.1|DBIA	LOC117585905|XP_034131553.1|DGUA
OG0011126	LOC108024373|XP_016949766.1|DBIA	LOC117583165|XP_034127251.1|DGUA, LOC117591673|XP_034140887.1|DGUA, LOC117583169|XP_034127256.1|DGUA
OG0011128	LOC108022100|XP_016946432.1|DBIA	LOC117592648|XP_034142483.1|DGUA
OG0011129	LOC108036572|XP_016968309.1|DBIA	LOC117590620|XP_034139318.1|DGUA
OG0011130	LOC108026880|XP_016953565.1|DBIA	LOC117587862|XP_034134722.1|DGUA
OG0011131	LOC108022083|XP_016946417.1|DBIA	LOC117591891|XP_034141166.1|DGUA
OG0011133	LOC108033502|XP_016963333.1|DBIA	LOC117584542|XP_034129384.1|DGUA
OG0011134	LOC108029034|XP_016956573.1|DBIA	LOC117581730|XP_034125001.1|DGUA
OG0011135	LOC108027684|XP_016954721.1|DBIA	LOC117582149|XP_034125624.1|DGUA
OG0011136	LOC108027711|XP_016954749.1|DBIA	LOC117582167|XP_034125658.1|DGUA
OG0011137	LOC108032773|XP_016962265.1|DBIA	LOC117584461|XP_034129269.1|DGUA
OG0011138	LOC108032426|XP_016961737.1|DBIA	LOC117584469|XP_034129281.1|DGUA
OG0011140	LOC108032395|XP_016961708.1|DBIA	LOC117588649|XP_034135972.1|DGUA
OG0011141	LOC108023909|XP_016949083.1|DBIA	LOC117590419|XP_034138917.1|DGUA
OG0011142	LOC108021994|XP_016946323.1|DBIA	LOC117580828|XP_034123440.1|DGUA
OG0011145	LOC108027743|XP_016954785.1|DBIA	LOC117584268|XP_034128971.1|DGUA
OG0011146	LOC108027746|XP_016954788.1|DBIA	LOC117584267|XP_034128970.1|DGUA
OG0011148	LOC108024498|XP_016949923.1|DBIA	LOC117581485|XP_034124619.1|DGUA
OG0011149	LOC108025715|XP_016951760.1|DBIA	LOC117580935|XP_034123607.1|DGUA
OG0011150	LOC108034777|XP_016965224.1|DBIA	LOC117587158|XP_034133555.1|DGUA
OG0011151	LOC108034380|XP_016964753.1|DBIA	LOC117579232|XP_034120904.1|DGUA
OG0011152	LOC108028818|XP_016956294.1|DBIA	LOC117579074|XP_034120671.1|DGUA
OG0011154	LOC108028760|XP_016956222.1|DBIA	LOC117587364|XP_034133898.1|DGUA
OG0011155	LOC108032420|XP_016961729.1|DBIA	LOC117587672|XP_034134455.1|DGUA
OG0011156	LOC108032742|XP_016962215.1|DBIA	LOC117587552|XP_034134249.1|DGUA
OG0011157	LOC108032473|XP_016961785.1|DBIA	LOC117587777|XP_034134610.1|DGUA
OG0011158	LOC108032477|XP_016961788.1|DBIA	LOC117587996|XP_034134901.1|DGUA
OG0011159	LOC108032516|XP_016961840.1|DBIA	LOC117587539|XP_034134235.1|DGUA
OG0011160	LOC108034168|XP_016964464.1|DBIA	LOC117584373|XP_034129104.1|DGUA
OG0011162	LOC108033415|XP_016963225.1|DBIA	LOC117587895|XP_034134763.1|DGUA
OG0011174	LOC108027475|XP_016954408.1|DBIA	LOC117590063|XP_034138276.1|DGUA
OG0011177	LOC108028555|XP_016955948.1|DBIA	LOC117587128|XP_034133519.1|DGUA
OG0011187	LOC108033024|XP_016962641.1|DBIA	LOC117581328|XP_034124333.1|DGUA
OG0011191	LOC108022316|XP_016946668.1|DBIA	LOC117585605|XP_034131043.1|DGUA
OG0011192	LOC108031390|XP_016960243.1|DBIA	LOC117582854|XP_034126813.1|DGUA
OG0011193	LOC108032236|XP_016961587.1|DBIA	LOC117585856|XP_034131497.1|DGUA
OG0011194	LOC108027571|XP_016954944.1|DBIA	LOC117587300|XP_034133783.1|DGUA
OG0011195	LOC108025783|XP_016951891.1|DBIA	LOC117591397|XP_034140533.1|DGUA
OG0011197	LOC108027480|XP_016954414.1|DBIA	LOC117580842|XP_034123474.1|DGUA
OG0011198	LOC108024023|XP_016949274.1|DBIA	LOC117591016|XP_034139993.1|DGUA
OG0011207	LOC108035268|XP_016966314.1|DBIA	LOC117579658|XP_034121531.1|DGUA
OG0011208	LOC108028218|XP_016955371.1|DBIA	LOC117579558|XP_034121370.1|DGUA
OG0011210	LOC108029655|XP_016957570.1|DBIA	LOC117578853|XP_034120533.1|DGUA
OG0011213	LOC108036676|XP_016968447.1|DBIA	LOC117583131|XP_034127216.1|DGUA
OG0011214	LOC108022640|XP_016947183.1|DBIA	LOC117590296|XP_034138713.1|DGUA
OG0011215	LOC108029409|XP_016957131.1|DBIA	LOC117583363|XP_034127536.1|DGUA
OG0011217	LOC108035988|XP_016967325.1|DBIA	LOC117590657|XP_034139399.1|DGUA
OG0011221	LOC108031945|XP_016961214.1|DBIA	LOC117585338|XP_034130668.1|DGUA
OG0011222	LOC108036891|XP_016968757.1|DBIA	LOC117585050|XP_034130199.1|DGUA
OG0011223	LOC108024504|XP_016949943.1|DBIA	LOC117589818|XP_034137941.1|DGUA
OG0011224	LOC108031303|XP_016960036.1|DBIA	LOC117586299|XP_034132146.1|DGUA
OG0011225	LOC108032910|XP_016962463.1|DBIA	LOC117585731|XP_034131266.1|DGUA
OG0011226	LOC108024450|XP_016949856.1|DBIA	LOC117589847|XP_034137995.1|DGUA
OG0011227	LOC108031301|XP_016960033.1|DBIA	LOC117582990|XP_034127029.1|DGUA
OG0011228	LOC108031185|XP_016959893.1|DBIA	LOC117583319|XP_034127469.1|DGUA
OG0011229	LOC108024597|XP_016950101.1|DBIA	LOC117589950|XP_034138137.1|DGUA
OG0011232	LOC108031220|XP_016959943.1|DBIA	LOC117583845|XP_034128354.1|DGUA
OG0011235	LOC108025150|XP_016950914.1|DBIA	LOC117585295|XP_034130615.1|DGUA
OG0011237	LOC108030209|XP_016958458.1|DBIA	LOC117582033|XP_034125462.1|DGUA
OG0011238	LOC108029754|XP_016957738.1|DBIA	LOC117578709|XP_034120250.1|DGUA
OG0011239	LOC108022330|XP_016946682.1|DBIA	LOC117584682|XP_034129642.1|DGUA
OG0011240	LOC108026584|XP_016953028.1|DBIA	LOC117582395|XP_034125973.1|DGUA
OG0011241	LOC108026605|XP_016953067.1|DBIA	LOC117591337|XP_034140456.1|DGUA
OG0011243	LOC108022292|XP_016946640.1|DBIA	LOC117581552|XP_034124773.1|DGUA
OG0011244	LOC108029460|XP_016957200.1|DBIA	LOC117581364|XP_034124388.1|DGUA
