Orthogroup	DBIA.longest_only	AAEG.longest_only
OG0006407	LOC108023585|XP_016948672.1|DBIA	LOC5576014|XP_001662348.2|AAEG, LOC110678003|XP_021706017.1|AAEG
OG0006408	LOC108025617|XP_016951640.1|DBIA	LOC5572170|XP_021706154.1|AAEG
OG0006409	LOC108036595|XP_016968347.1|DBIA	LOC110680525|XP_021712014.1|AAEG, LOC5575293|XP_001655672.2|AAEG
OG0006410	LOC108033202|XP_016962937.1|DBIA	LOC5569672|XP_001652937.1|AAEG
OG0006411	LOC108024873|XP_016950507.1|DBIA	LOC5569674|XP_001652936.2|AAEG
OG0006412	LOC108025395|XP_016951360.1|DBIA	LOC5564601|XP_001648949.2|AAEG
OG0006413	LOC108025325|XP_016951239.1|DBIA	LOC5566651|XP_021706607.1|AAEG
OG0006414	LOC108031793|XP_016960998.1|DBIA	LOC5566638|XP_001651016.2|AAEG
OG0006415	LOC108027563|XP_016954530.1|DBIA	LOC110678372|XP_021706861.1|AAEG, LOC5568056|XP_021705352.1|AAEG
OG0006416	LOC108022016|XP_016946350.1|DBIA	LOC110678495|XP_021707149.1|AAEG
OG0006417	LOC108027778|XP_016954830.1|DBIA	LOC5577671|XP_021707516.1|AAEG
OG0006418	LOC108033184|XP_016962915.1|DBIA	LOC110678669|XP_021707543.1|AAEG
OG0006419	LOC108025466|XP_016951458.1|DBIA	LOC5578712|XP_001664017.2|AAEG
OG0006420	LOC108024723|XP_016950305.1|DBIA	LOC5578715|XP_021707890.1|AAEG
OG0006421	LOC108033322|XP_016963093.1|DBIA	LOC5565264|XP_001649608.2|AAEG
OG0006422	LOC108033789|XP_016963886.1|DBIA	LOC5564418|XP_021708064.1|AAEG
OG0006423	LOC108031593|XP_016960654.1|DBIA	LOC23687841|XP_011493522.1|AAEG
OG0006424	LOC108031980|XP_016961263.1|DBIA	LOC5572775|XP_001654177.1|AAEG
OG0006425	LOC108031996|XP_016961278.1|DBIA	LOC5572780|XP_001654178.2|AAEG
OG0006426	LOC108031994|XP_016961277.1|DBIA	LOC5572779|XP_021708158.1|AAEG
OG0006427	LOC108024869|XP_016950502.1|DBIA	LOC5580228|XP_001655936.1|AAEG
OG0006428	LOC108031607|XP_016960679.1|DBIA	LOC5576866|XP_021708395.1|AAEG
OG0006429	LOC108026204|XP_016952494.1|DBIA	LOC5578696|XP_001657095.2|AAEG
OG0006430	LOC108028717|XP_016956163.1|DBIA	LOC5568284|XP_021708752.1|AAEG
OG0006431	LOC108025284|XP_016951150.1|DBIA	LOC5570607|XP_021709327.1|AAEG
OG0006432	LOC108031440|XP_016960358.1|DBIA	LOC5570605|XP_021709391.1|AAEG
OG0006433	LOC108024387|XP_016949785.1|DBIA	LOC5574577|XP_021709421.1|AAEG
OG0006434	LOC108033798|XP_016963899.1|DBIA	LOC5574585|XP_001655209.2|AAEG
OG0006435	LOC108025346|XP_016951286.1|DBIA	LOC5574602|XP_001655214.2|AAEG
OG0006436	LOC108033130|XP_016962842.1|DBIA	LOC110679386|XP_021709561.1|AAEG
OG0006437	LOC108033084|XP_016962752.1|DBIA	LOC5574604|XP_021709565.1|AAEG, LOC110680584|XP_021712075.1|AAEG
OG0006438	LOC108029052|XP_016956603.1|DBIA	LOC5574595|XP_001655227.1|AAEG
OG0006439	LOC108023290|XP_016948085.1|DBIA	LOC5575887|XP_021709907.1|AAEG
OG0006440	LOC108022993|XP_016947716.1|DBIA	LOC110679488|XP_021709944.1|AAEG
OG0006441	LOC108027084|XP_016953789.1|DBIA	LOC5573864|XP_001654896.2|AAEG
OG0006442	LOC108032007|XP_016961294.1|DBIA	LOC5573865|XP_021710083.1|AAEG
OG0006443	LOC108027038|XP_016953727.1|DBIA	LOC5567419|XP_001657407.2|AAEG
OG0006444	LOC108025360|XP_016951309.1|DBIA	LOC5567402|XP_001657421.1|AAEG
OG0006445	LOC108028713|XP_016956153.1|DBIA	LOC5578528|XP_001663919.2|AAEG
OG0006446	LOC108026415|XP_016952832.1|DBIA	LOC5578527|XP_021710791.1|AAEG
OG0006447	LOC108026427|XP_016952849.1|DBIA	LOC5569452|XP_021710822.1|AAEG
OG0006448	LOC108026316|XP_016952692.1|DBIA	LOC5569458|XP_001658541.1|AAEG
OG0006449	LOC108025967|XP_016952150.1|DBIA	LOC110679696|XP_021710973.1|AAEG
OG0006450	LOC108034003|XP_016964221.1|DBIA	LOC5578686|XP_001657084.1|AAEG
OG0006451	LOC108023339|XP_016948167.1|DBIA	LOC23687749|XP_021711806.1|AAEG
OG0006452	LOC108026329|XP_016952714.1|DBIA	LOC5572732|XP_001660548.1|AAEG
OG0006453	LOC108028778|XP_016956246.1|DBIA	LOC5572736|XP_001660556.1|AAEG, LOC110680508|XP_021712000.1|AAEG
OG0006454	LOC108024129|XP_016949401.1|DBIA	LOC5567800|XP_001657703.1|AAEG
OG0006455	LOC108024941|XP_016950631.1|DBIA	LOC5569269|XP_021712455.1|AAEG
OG0006456	LOC108024986|XP_016950729.1|DBIA	LOC5569267|XP_001658413.1|AAEG
OG0006457	LOC108031677|XP_016960808.1|DBIA	LOC5571791|XP_001659920.2|AAEG
OG0006458	LOC108034938|XP_016965699.1|DBIA	LOC5571785|XP_021712709.1|AAEG
OG0006459	LOC108031563|XP_016960599.1|DBIA	LOC5567067|XP_021712815.1|AAEG
OG0006460	LOC108026355|XP_016952751.1|DBIA	LOC5567061|XP_001651465.2|AAEG
OG0006461	LOC108027253|XP_016954096.1|DBIA	LOC5577526|XP_001663417.2|AAEG
OG0006462	LOC108024340|XP_016949731.1|DBIA	LOC5577533|XP_021712953.1|AAEG
OG0006463	LOC108026431|XP_016952856.1|DBIA	LOC5564080|XP_021712956.1|AAEG
OG0006464	LOC108028570|XP_016955966.1|DBIA	LOC110681487|XP_021712963.1|AAEG
OG0006465	LOC108023235|XP_016948000.1|DBIA	LOC5573377|XP_001660868.1|AAEG
OG0006466	LOC108024122|XP_016949392.1|DBIA	LOC5573379|XP_021712989.1|AAEG
OG0006467	LOC108032154|XP_016961489.1|DBIA	LOC5570620|XP_021713007.1|AAEG
OG0006468	LOC108026464|XP_016952894.1|DBIA	LOC5577011|XP_001663109.2|AAEG
OG0006469	LOC108024026|XP_016949282.1|DBIA	LOC5577985|XP_001656721.1|AAEG
OG0006470	LOC108035422|XP_016966539.1|DBIA	LOC5572597|XP_021713032.1|AAEG
OG0006471	LOC108026289|XP_016952644.1|DBIA	LOC5572590|XP_001654104.2|AAEG
OG0006472	LOC108026435|XP_016952861.1|DBIA	LOC5572580|XP_001654102.2|AAEG
OG0006473	LOC108035344|XP_016966419.1|DBIA	LOC110681502|XP_021713062.1|AAEG, LOC5572583|XP_021713054.1|AAEG
OG0006474	LOC108036267|XP_016967767.1|DBIA	LOC5572579|XP_001654094.2|AAEG
OG0006475	LOC108027406|XP_016954334.1|DBIA	LOC5572581|XP_001654090.1|AAEG
OG0006476	LOC108023736|XP_016948863.1|DBIA	LOC5580305|XP_001662923.2|AAEG
OG0006477	LOC108025877|XP_016952040.1|DBIA	LOC5580310|XP_001662922.1|AAEG
OG0006478	LOC108026367|XP_016952774.1|DBIA	LOC5567835|XP_001657742.1|AAEG
OG0006479	LOC108026151|XP_016952373.1|DBIA	LOC110681517|XP_021713143.1|AAEG
OG0006480	LOC108036523|XP_016968225.1|DBIA	LOC5567829|XP_021713150.1|AAEG
OG0006481	LOC108034244|XP_016964585.1|DBIA	LOC5576288|XP_001662578.1|AAEG
OG0006482	LOC108026286|XP_016952640.1|DBIA	LOC5574628|XP_001661544.2|AAEG
OG0006483	LOC108031933|XP_016961201.1|DBIA	LOC5575917|XP_021713246.1|AAEG
OG0006484	LOC108031930|XP_016961197.1|DBIA	LOC5569220|XP_021694302.1|AAEG
OG0006485	LOC108032105|XP_016961423.1|DBIA	LOC5569231|XP_001652791.2|AAEG
OG0006486	LOC108031101|XP_016959800.1|DBIA	LOC23687834|XP_021713276.1|AAEG
OG0006487	LOC108032061|XP_016961368.1|DBIA	LOC5578516|XP_001663907.2|AAEG
OG0006488	LOC108030893|XP_016959561.1|DBIA	LOC5580006|XP_001653894.1|AAEG
OG0006489	LOC108024551|XP_016950020.1|DBIA	LOC5574614|XP_001661531.2|AAEG
OG0006490	LOC108027339|XP_016954242.1|DBIA	LOC5567597|XP_021713385.1|AAEG
OG0006491	LOC108033758|XP_016963820.1|DBIA	LOC5567596|XP_001657573.2|AAEG
OG0006492	LOC108027313|XP_016954196.1|DBIA	LOC5577938|XP_021713399.1|AAEG
OG0006493	LOC108033128|XP_016962839.1|DBIA	LOC5580194|XP_021713405.1|AAEG
OG0006494	LOC108026135|XP_016952346.1|DBIA	LOC5580192|XP_021713406.1|AAEG
OG0006495	LOC108032976|XP_016962538.1|DBIA	LOC5580191|XP_021713407.1|AAEG
OG0006496	LOC108026337|XP_016952730.1|DBIA	LOC5580190|XP_021713408.1|AAEG
OG0006497	LOC108025261|XP_016951114.1|DBIA	LOC5580184|XP_021713412.1|AAEG
OG0006498	LOC108025495|XP_016951502.1|DBIA	LOC5580182|XP_021713413.1|AAEG
OG0006499	LOC108025277|XP_016951132.1|DBIA	LOC5580170|XP_021692917.1|AAEG
OG0006500	LOC108035218|XP_016966237.1|DBIA	LOC5580162|XP_021692929.1|AAEG
OG0006501	LOC108025247|XP_016951086.1|DBIA	LOC5580166|XP_001655586.1|AAEG
OG0006502	LOC108025253|XP_016951096.1|DBIA	LOC5580171|XP_001655580.2|AAEG
OG0006503	LOC108025255|XP_016951097.1|DBIA	LOC5580173|XP_001655578.1|AAEG
OG0006504	LOC108025252|XP_016951093.1|DBIA	LOC5578271|XP_021692940.1|AAEG
OG0006505	LOC108025413|XP_016951384.1|DBIA	LOC5578278|XP_021692945.1|AAEG
OG0006506	LOC108035592|XP_016966752.1|DBIA	LOC5575985|XP_021692952.1|AAEG
OG0006507	LOC108025480|XP_016951482.1|DBIA	LOC5564685|XP_021692996.1|AAEG
OG0006508	LOC108025107|XP_016950858.1|DBIA	LOC5564693|XP_021692998.1|AAEG
OG0006509	LOC108025915|XP_016952089.1|DBIA	LOC5573798|XP_001661045.2|AAEG
OG0006510	LOC108031485|XP_016960457.1|DBIA	LOC5573469|XP_021693046.1|AAEG
OG0006511	LOC108024946|XP_016950665.1|DBIA	LOC5563548|XP_021693062.1|AAEG
OG0006512	LOC108031457|XP_016960381.1|DBIA	LOC5580091|XP_001654841.2|AAEG
OG0006513	LOC108024002|XP_016949235.1|DBIA	LOC5566474|XP_021693097.1|AAEG
OG0006514	LOC108026459|XP_016952888.1|DBIA	LOC5566473|XP_001650857.1|AAEG
OG0006515	LOC108031436|XP_016960338.1|DBIA	LOC5566472|XP_001650856.2|AAEG
OG0006516	LOC108031131|XP_016959834.1|DBIA	LOC5578940|XP_001657228.2|AAEG
OG0006517	LOC108032106|XP_016961424.1|DBIA	LOC5578938|XP_021693141.1|AAEG
OG0006518	LOC108031365|XP_016960134.1|DBIA	LOC5578934|XP_021693153.1|AAEG
OG0006519	LOC108032107|XP_016961426.1|DBIA	LOC110680823|XP_021712295.1|AAEG, LOC5578931|XP_001657219.1|AAEG
OG0006520	LOC108025443|XP_016951429.1|DBIA	LOC5578926|XP_001657212.1|AAEG
OG0006521	LOC108032151|XP_016961485.1|DBIA	LOC5563723|XP_001647993.2|AAEG
OG0006522	LOC108025459|XP_016951449.1|DBIA	LOC5563722|XP_021693218.1|AAEG
OG0006523	LOC108026194|XP_016952474.1|DBIA	LOC5563708|XP_001647996.1|AAEG
OG0006524	LOC108034088|XP_016964344.1|DBIA	LOC5563714|XP_021693240.1|AAEG
OG0006525	LOC108024189|XP_016949525.1|DBIA	LOC5576740|XP_021693241.1|AAEG
OG0006526	LOC108027129|XP_016953837.1|DBIA	LOC5576714|XP_001656220.1|AAEG
OG0006527	LOC108027047|XP_016953737.1|DBIA	LOC5576712|XP_001656218.2|AAEG, LOC110680903|XP_021712381.1|AAEG
OG0006528	LOC108027086|XP_016953791.1|DBIA	LOC110680904|XP_021712382.1|AAEG, LOC5576738|XP_001656217.2|AAEG
OG0006529	LOC108027126|XP_016953832.1|DBIA	LOC110674096|XP_021693383.1|AAEG
OG0006530	LOC108027094|XP_016953801.1|DBIA	LOC110674097|XP_021693385.1|AAEG
OG0006531	LOC108027130|XP_016953838.1|DBIA	LOC5564498|XP_021693386.1|AAEG
OG0006532	LOC108027035|XP_016953721.1|DBIA	LOC5573637|XP_021693390.1|AAEG
OG0006533	LOC108023100|XP_016947853.1|DBIA	LOC5567119|XP_021693403.1|AAEG
OG0006534	LOC108026444|XP_016952870.1|DBIA	LOC5573313|XP_001654528.1|AAEG
OG0006535	LOC108026155|XP_016952380.1|DBIA	LOC5573315|XP_001654535.1|AAEG
OG0006536	LOC108027283|XP_016954159.1|DBIA	LOC5573322|XP_021693452.1|AAEG
OG0006537	LOC108025094|XP_016950845.1|DBIA	LOC5569641|XP_021694321.1|AAEG
OG0006538	LOC108024631|XP_016950161.1|DBIA	LOC5565349|XP_021694322.1|AAEG
OG0006539	LOC108024587|XP_016950084.1|DBIA	LOC5579481|XP_001647778.2|AAEG
OG0006540	LOC108032075|XP_016961384.1|DBIA	LOC5577200|XP_001663291.2|AAEG
OG0006541	LOC108026447|XP_016952875.1|DBIA	LOC5576518|XP_001662710.2|AAEG
OG0006542	LOC108026446|XP_016952874.1|DBIA	LOC5576534|XP_021693731.1|AAEG
OG0006543	LOC108025299|XP_016951179.1|DBIA	LOC5576528|XP_021693736.1|AAEG
OG0006544	LOC108027395|XP_016954321.1|DBIA	LOC110674164|XP_021693738.1|AAEG
OG0006545	LOC108023282|XP_016948063.1|DBIA	LOC5575641|XP_001655789.2|AAEG
OG0006546	LOC108031837|XP_016961075.1|DBIA	LOC5575644|XP_021693741.1|AAEG
OG0006547	LOC108031496|XP_016960478.1|DBIA	LOC5575651|XP_021693762.1|AAEG
OG0006548	LOC108031077|XP_016959771.1|DBIA	LOC5565608|XP_001649950.2|AAEG
OG0006549	LOC108025622|XP_016951650.1|DBIA	LOC5565594|XP_001649963.1|AAEG
OG0006550	LOC108023861|XP_016949005.1|DBIA	LOC5565589|XP_001649965.1|AAEG
OG0006551	LOC108035818|XP_016967055.1|DBIA	LOC110674175|XP_021693810.1|AAEG
OG0006552	LOC108035809|XP_016967044.1|DBIA, LOC108032886|XP_016962406.1|DBIA	LOC5569686|XP_001658684.2|AAEG
OG0006553	LOC108025238|XP_016951073.1|DBIA	LOC5577664|XP_001656662.2|AAEG
OG0006554	LOC108027191|XP_016953981.1|DBIA	LOC5577649|XP_021693827.1|AAEG
OG0006555	LOC108024958|XP_016950683.1|DBIA	LOC5577642|XP_021693845.1|AAEG
OG0006556	LOC108030975|XP_016959664.1|DBIA	LOC5577637|XP_001656635.1|AAEG
OG0006557	LOC108024671|XP_016950228.1|DBIA	LOC5577631|XP_021693882.1|AAEG
OG0006558	LOC108031204|XP_016959916.1|DBIA	LOC5565932|XP_021693909.1|AAEG
OG0006559	LOC108031146|XP_016959850.1|DBIA	LOC5565935|XP_001650313.2|AAEG
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC5565931|XP_021693915.1|AAEG
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC5565930|XP_001650308.2|AAEG
OG0006562	LOC108025435|XP_016951414.1|DBIA	LOC5565937|XP_021693929.1|AAEG
OG0006563	LOC108027237|XP_016954059.1|DBIA	LOC5568360|XP_001658012.1|AAEG
OG0006564	LOC108027064|XP_016953761.1|DBIA	LOC5568358|XP_001658010.2|AAEG
OG0006565	LOC108022975|XP_016947692.1|DBIA	LOC5568352|XP_021693940.1|AAEG
OG0006566	LOC108024594|XP_016950091.1|DBIA	LOC5577579|XP_021694031.1|AAEG
OG0006567	LOC108024402|XP_016949803.1|DBIA	LOC5576107|XP_001662452.2|AAEG
OG0006568	LOC108024747|XP_016950343.1|DBIA	LOC5576108|XP_001662453.2|AAEG
OG0006569	LOC108028618|XP_016956026.1|DBIA	LOC5576109|XP_001662454.2|AAEG
OG0006570	LOC108032907|XP_016962456.1|DBIA	LOC5576110|XP_021694084.1|AAEG
OG0006571	LOC108031783|XP_016960986.1|DBIA	LOC5576116|XP_001662462.1|AAEG
OG0006572	LOC108031080|XP_016959775.1|DBIA	LOC5576132|XP_001662478.2|AAEG
OG0006573	LOC108027371|XP_016954285.1|DBIA	LOC110674229|XP_021694111.1|AAEG
OG0006574	LOC108031924|XP_016961185.1|DBIA	LOC5576136|XP_021694113.1|AAEG
OG0006575	LOC108026007|XP_016952186.1|DBIA	LOC5565180|XP_001649527.2|AAEG
OG0006576	LOC108031772|XP_016960968.1|DBIA	LOC110674238|XP_021694147.1|AAEG
OG0006577	LOC108032104|XP_016961422.1|DBIA	LOC5565138|XP_001649513.2|AAEG
OG0006578	LOC108031770|XP_016960966.1|DBIA	LOC5565141|XP_001649511.2|AAEG
OG0006579	LOC108036771|XP_016968600.1|DBIA	LOC5565143|XP_001649510.2|AAEG
OG0006580	LOC108024730|XP_016950316.1|DBIA	LOC110674240|XP_021694152.1|AAEG
OG0006581	LOC108032876|XP_016962366.1|DBIA	LOC5577592|XP_001656580.2|AAEG
OG0006582	LOC108031722|XP_016960881.1|DBIA	LOC5577591|XP_021694159.1|AAEG
OG0006583	LOC108024692|XP_016950260.1|DBIA	LOC5565080|XP_021694165.1|AAEG
OG0006584	LOC108029215|XP_016956895.1|DBIA	LOC5564609|XP_001648956.2|AAEG
OG0006585	LOC108032506|XP_016961820.1|DBIA	LOC5564410|XP_021694178.1|AAEG
OG0006586	LOC108025282|XP_016951147.1|DBIA	LOC5572611|XP_001654122.2|AAEG
OG0006587	LOC108025279|XP_016951141.1|DBIA	LOC5572612|XP_001654123.2|AAEG
OG0006588	LOC108025033|XP_016950781.1|DBIA	LOC5572615|XP_021694184.1|AAEG
OG0006589	LOC108027353|XP_016954261.1|DBIA	LOC5572675|XP_021694204.1|AAEG
OG0006590	LOC108027396|XP_016954323.1|DBIA	LOC5572678|XP_001660498.2|AAEG
OG0006591	LOC108028247|XP_016955419.1|DBIA	LOC5566106|XP_021695274.1|AAEG
OG0006592	LOC108032248|XP_016961601.1|DBIA	LOC5566140|XP_001650507.1|AAEG
OG0006593	LOC108031068|XP_016959763.1|DBIA	LOC5566139|XP_001650506.1|AAEG
OG0006594	LOC108035634|XP_016966824.1|DBIA	LOC5566121|XP_001650501.2|AAEG
OG0006595	LOC108036561|XP_016968289.1|DBIA	LOC5566108|XP_021695437.1|AAEG
OG0006596	LOC108030177|XP_016958408.1|DBIA	LOC5570944|XP_021699203.1|AAEG
OG0006597	LOC108035225|XP_016966244.1|DBIA	LOC5570945|XP_021695449.1|AAEG
OG0006598	LOC108034874|XP_016965566.1|DBIA	LOC5570951|XP_021695450.1|AAEG
OG0006599	LOC108028424|XP_016955743.1|DBIA	LOC5571446|XP_001659697.2|AAEG
OG0006600	LOC108028457|XP_016955794.1|DBIA	LOC5571447|XP_021695466.1|AAEG
OG0006601	LOC108034929|XP_016965676.1|DBIA	LOC5571450|XP_001659703.1|AAEG
OG0006602	LOC108034930|XP_016965677.1|DBIA	LOC5571451|XP_001659704.1|AAEG
OG0006603	LOC108034923|XP_016965668.1|DBIA	LOC5571452|XP_001659705.2|AAEG
OG0006604	LOC108030524|XP_016958902.1|DBIA	LOC5573691|XP_021695485.1|AAEG
OG0006605	LOC108033229|XP_016962985.1|DBIA	LOC5574880|XP_021712349.1|AAEG, LOC110675294|XP_021695487.1|AAEG
OG0006606	LOC108028283|XP_016955477.1|DBIA	LOC23687391|XP_011493608.2|AAEG
OG0006607	LOC108034917|XP_016965658.1|DBIA	LOC5574895|XP_021695492.1|AAEG
OG0006608	LOC108032932|XP_016962491.1|DBIA	LOC5570277|XP_001659030.1|AAEG
OG0006609	LOC108031901|XP_016961158.1|DBIA	LOC5579871|XP_021695537.1|AAEG
OG0006610	LOC108035183|XP_016966145.1|DBIA	LOC5579867|XP_021695542.1|AAEG
OG0006611	LOC108035421|XP_016966531.1|DBIA	LOC5579865|XP_021695552.1|AAEG
OG0006612	LOC108034557|XP_016964974.1|DBIA	LOC5579863|XP_001664324.1|AAEG
OG0006613	LOC108035599|XP_016966765.1|DBIA	LOC5579876|XP_021695557.1|AAEG
OG0006614	LOC108035571|XP_016966729.1|DBIA	LOC5579861|XP_001664322.3|AAEG
OG0006615	LOC108035529|XP_016966687.1|DBIA	LOC5567814|XP_021695570.1|AAEG
OG0006616	LOC108029468|XP_016957212.1|DBIA	LOC5567811|XP_021695577.1|AAEG
OG0006617	LOC108028600|XP_016956007.1|DBIA	LOC5567808|XP_001657712.2|AAEG
OG0006618	LOC108034911|XP_016965645.1|DBIA	LOC5569147|XP_021695600.1|AAEG
OG0006619	LOC108035323|XP_016966387.1|DBIA	LOC5569150|XP_001658335.2|AAEG
OG0006620	LOC108035563|XP_016966720.1|DBIA	LOC5571220|XP_001659598.2|AAEG
OG0006621	LOC108028722|XP_016956169.1|DBIA	LOC5571216|XP_021695605.1|AAEG
OG0006622	LOC108030433|XP_016958813.1|DBIA	LOC5575759|XP_021695618.1|AAEG
OG0006623	LOC108030852|XP_016959483.1|DBIA	LOC5575760|XP_001662181.2|AAEG
OG0006624	LOC108030051|XP_016958116.1|DBIA	LOC5578213|XP_001656857.2|AAEG
OG0006625	LOC108030056|XP_016958128.1|DBIA	LOC5578216|XP_021695645.1|AAEG
OG0006626	LOC108023895|XP_016949069.1|DBIA	LOC110675343|XP_021695639.1|AAEG, LOC5578217|XP_001656860.2|AAEG
OG0006627	LOC108029503|XP_016957276.1|DBIA	LOC5578219|XP_021695649.1|AAEG
OG0006628	LOC108029502|XP_016957272.1|DBIA	LOC5578220|XP_021695658.1|AAEG
OG0006629	LOC108022734|XP_016947312.1|DBIA	LOC5575746|XP_021695709.1|AAEG
OG0006630	LOC108022277|XP_016946625.1|DBIA	LOC5575738|XP_021695717.1|AAEG
OG0006631	LOC108034564|XP_016964982.1|DBIA	LOC5566723|XP_001651131.1|AAEG
OG0006632	LOC108029534|XP_016957332.1|DBIA	LOC5569288|XP_021695732.1|AAEG
OG0006633	LOC108030646|XP_016959152.1|DBIA	LOC5579241|XP_021695737.1|AAEG
OG0006634	LOC108029185|XP_016956845.1|DBIA	LOC5571773|XP_001659905.2|AAEG
OG0006635	LOC108027790|XP_016954847.1|DBIA	LOC5571771|XP_001659904.1|AAEG
OG0006636	LOC108025984|XP_016952168.1|DBIA	LOC5570670|XP_001659261.1|AAEG
OG0006637	LOC108028544|XP_016955931.1|DBIA	LOC5570666|XP_001659265.1|AAEG
OG0006638	LOC108036567|XP_016968303.1|DBIA	LOC5571299|XP_001653603.2|AAEG
OG0006639	LOC108036338|XP_016967869.1|DBIA	LOC5571296|XP_021695823.1|AAEG
OG0006640	LOC108029727|XP_016957699.1|DBIA	LOC110675376|XP_021695875.1|AAEG
OG0006641	LOC108036343|XP_016967888.1|DBIA	LOC5571277|XP_021695876.1|AAEG
OG0006642	LOC108022471|XP_016946910.1|DBIA	LOC5571274|XP_021695903.1|AAEG
OG0006643	LOC108026657|XP_016953183.1|DBIA	LOC5579290|XP_021695906.1|AAEG
OG0006644	LOC108028644|XP_016956057.1|DBIA	LOC5571258|XP_001653556.1|AAEG
OG0006645	LOC108032594|XP_016961996.1|DBIA	LOC5578052|XP_021695953.1|AAEG
OG0006646	LOC108030049|XP_016958113.1|DBIA	LOC5578053|XP_021695958.1|AAEG
OG0006647	LOC108030225|XP_016958501.1|DBIA	LOC5568469|XP_021695997.1|AAEG
OG0006648	LOC108034626|XP_016965051.1|DBIA	LOC5573484|XP_001654632.1|AAEG
OG0006649	LOC108026717|XP_016953314.1|DBIA	LOC5575041|XP_001661771.2|AAEG
OG0006650	LOC108030126|XP_016958319.1|DBIA	LOC5573236|XP_021696049.1|AAEG
OG0006651	LOC108028273|XP_016955462.1|DBIA	LOC110675422|XP_021696083.1|AAEG
OG0006652	LOC108028746|XP_016956204.1|DBIA	LOC5574113|XP_001661185.1|AAEG
OG0006653	LOC108034869|XP_016965554.1|DBIA	LOC5574095|XP_021696112.1|AAEG
OG0006654	LOC108031074|XP_016959772.1|DBIA	LOC5574088|XP_021696127.1|AAEG
OG0006655	LOC108034894|XP_016965597.1|DBIA	LOC5574085|XP_021696132.1|AAEG
OG0006656	LOC108035057|XP_016965927.1|DBIA	LOC5565105|XP_021696171.1|AAEG
OG0006657	LOC108022876|XP_016947560.1|DBIA	LOC5572889|XP_001654239.2|AAEG
OG0006658	LOC108035341|XP_016966416.1|DBIA	LOC5574850|XP_001661673.2|AAEG
OG0006659	LOC108035451|XP_016966578.1|DBIA	LOC5566569|XP_021696260.1|AAEG
OG0006660	LOC108028682|XP_016956110.1|DBIA	LOC5574852|XP_021696264.1|AAEG
OG0006661	LOC108028434|XP_016955753.1|DBIA	LOC5579990|XP_021696271.1|AAEG
OG0006662	LOC108027787|XP_016954844.1|DBIA	LOC5574519|XP_001661488.1|AAEG
OG0006663	LOC108028622|XP_016956031.1|DBIA	LOC23687518|XP_011493493.2|AAEG
OG0006664	LOC108032096|XP_016961413.1|DBIA	LOC5577071|XP_021696368.1|AAEG
OG0006665	LOC108027891|XP_016955002.1|DBIA	LOC110675498|XP_021696371.1|AAEG
OG0006666	LOC108030341|XP_016958694.1|DBIA	LOC5570511|XP_021696425.1|AAEG
OG0006667	LOC108028501|XP_016955866.1|DBIA	LOC5570529|XP_021696429.1|AAEG
OG0006668	LOC108029424|XP_016957157.1|DBIA	LOC5570473|XP_021696469.1|AAEG
OG0006669	LOC108028031|XP_016955158.1|DBIA	LOC5571688|XP_021696474.1|AAEG
OG0006670	LOC108028750|XP_016956209.1|DBIA	LOC5571685|XP_001659821.1|AAEG
OG0006671	LOC108028416|XP_016955724.1|DBIA	LOC5571684|XP_021696476.1|AAEG
OG0006672	LOC108034880|XP_016965574.1|DBIA	LOC5567636|XP_021696480.1|AAEG
OG0006673	LOC108035333|XP_016966400.1|DBIA	LOC5567634|XP_001657589.2|AAEG
OG0006674	LOC108028288|XP_016955491.1|DBIA	LOC5567619|XP_001657593.2|AAEG
OG0006675	LOC108034529|XP_016964944.1|DBIA	LOC110675521|XP_021696504.1|AAEG
OG0006676	LOC108028413|XP_016955720.1|DBIA	LOC5564100|XP_021696522.1|AAEG
OG0006677	LOC108034964|XP_016965762.1|DBIA	LOC5564099|XP_001648425.2|AAEG
OG0006678	LOC108028325|XP_016955546.1|DBIA	LOC5566286|XP_021696527.1|AAEG
OG0006679	LOC108034846|XP_016965467.1|DBIA	LOC5566296|XP_001650672.2|AAEG
OG0006680	LOC108025328|XP_016951243.1|DBIA	LOC5566273|XP_021696539.1|AAEG
OG0006681	LOC108028414|XP_016955721.1|DBIA	LOC5566279|XP_021696554.1|AAEG
OG0006682	LOC108028621|XP_016956030.1|DBIA	LOC5566283|XP_021696559.1|AAEG
OG0006683	LOC108028839|XP_016956319.1|DBIA	LOC110675561|XP_021696569.1|AAEG
OG0006684	LOC108034963|XP_016965761.1|DBIA	LOC5566291|XP_021696570.1|AAEG
OG0006685	LOC108036434|XP_016968063.1|DBIA	LOC5570091|XP_001653078.1|AAEG
OG0006686	LOC108028331|XP_016955560.1|DBIA	LOC5570087|XP_021696585.1|AAEG
OG0006687	LOC108035742|XP_016966927.1|DBIA	LOC5569214|XP_001658387.1|AAEG
OG0006688	LOC108028039|XP_016955166.1|DBIA	LOC5568098|XP_001652035.1|AAEG
OG0006689	LOC108034465|XP_016964838.1|DBIA	LOC5568104|XP_001652043.2|AAEG
OG0006690	LOC108025613|XP_016951639.1|DBIA	LOC5566341|XP_021696745.1|AAEG
OG0006691	LOC108035151|XP_016966082.1|DBIA	LOC5578957|XP_001664136.2|AAEG
