Orthogroup	DBIA.longest_only	DVIR.longest_only
OG0008048	LOC108031705|XP_016960857.1|DBIA	LOC6629992|XP_002054174.1|DVIR
OG0008049	LOC108027294|XP_016954175.1|DBIA	LOC6629648|XP_002053558.3|DVIR
OG0008050	LOC108026292|XP_016952648.1|DBIA	LOC6632976|XP_032289409.1|DVIR
OG0008051	LOC108031667|XP_016960796.1|DBIA	LOC6630425|XP_002053737.1|DVIR
OG0008052	LOC108026258|XP_016952601.1|DBIA	LOC6630988|XP_002053233.3|DVIR
OG0008053	LOC108036888|XP_016968756.1|DBIA	LOC6629703|XP_002052961.1|DVIR
OG0008054	LOC108023615|XP_016948710.1|DBIA	LOC6633585|XP_002057263.1|DVIR
OG0008055	LOC108023672|XP_016948783.1|DBIA	LOC6635449|XP_002058989.2|DVIR
OG0008056	LOC108023219|XP_016947978.1|DBIA	LOC6634726|XP_002058325.1|DVIR
OG0008057	LOC108027029|XP_016953714.1|DBIA	LOC6633164|XP_002056613.1|DVIR
OG0008058	LOC108024595|XP_016950092.1|DBIA	LOC6631204|XP_002054435.1|DVIR
OG0008059	LOC108027398|XP_016954325.1|DBIA	LOC6629565|XP_002053653.1|DVIR
OG0008060	LOC108024513|XP_016949950.1|DBIA	LOC6629661|XP_002053600.1|DVIR
OG0008061	LOC108023801|XP_016948931.1|DBIA	LOC6634495|XP_002058233.1|DVIR
OG0008062	LOC108026633|XP_016953147.1|DBIA	LOC6633874|XP_032296185.1|DVIR
OG0008063	LOC108027425|XP_016954362.1|DBIA	LOC6629848|XP_032295214.1|DVIR
OG0008064	LOC108025732|XP_016951800.1|DBIA	LOC6636699|XP_002060172.1|DVIR
OG0008065	LOC108023762|XP_016948892.1|DBIA	LOC6633843|XP_002057195.2|DVIR
OG0008066	LOC108028880|XP_016956377.1|DBIA	LOC6631945|XP_015026431.2|DVIR
OG0008067	LOC108025766|XP_016951850.1|DBIA	LOC6633444|XP_032288722.1|DVIR
OG0008068	LOC108025925|XP_016952105.1|DBIA	LOC6631394|XP_002055531.1|DVIR
OG0008069	LOC108026010|XP_016952190.1|DBIA	LOC6633013|XP_002056134.1|DVIR
OG0008070	LOC108031706|XP_016960858.1|DBIA	LOC6629991|XP_015027600.1|DVIR
OG0008071	LOC108032573|XP_016961966.1|DBIA	LOC6633529|XP_032295876.1|DVIR
OG0008072	LOC108024191|XP_016949526.1|DBIA	LOC6634680|XP_002057996.1|DVIR
OG0008073	LOC108033196|XP_016962931.1|DBIA	LOC6631866|XP_032295980.1|DVIR
OG0008074	LOC108033175|XP_016962901.1|DBIA	LOC6631864|XP_015026323.1|DVIR
OG0008075	LOC108022151|XP_016946482.1|DBIA	LOC6624742|XP_015029827.1|DVIR
OG0008076	LOC108023434|XP_016948412.1|DBIA	LOC6634666|XP_002057982.2|DVIR
OG0008077	LOC108032941|XP_016962504.1|DBIA	LOC6629594|XP_002053547.1|DVIR
OG0008078	LOC108033155|XP_016962871.1|DBIA	LOC6634510|XP_032296364.1|DVIR
OG0008079	LOC108026671|XP_016953211.1|DBIA	LOC6633859|XP_032295879.1|DVIR
OG0008080	LOC108023657|XP_016948765.1|DBIA	LOC6633402|XP_002057212.2|DVIR
OG0008081	LOC108023468|XP_016948474.1|DBIA	LOC6633267|XP_002057148.1|DVIR
OG0008082	LOC108025169|XP_016950936.1|DBIA	LOC6634686|XP_002058339.1|DVIR
OG0008084	LOC108032023|XP_016961322.1|DBIA	LOC6630850|XP_002053932.2|DVIR
OG0008085	LOC108025179|XP_016950976.1|DBIA	LOC6630757|XP_002054496.1|DVIR
OG0008086	LOC108027202|XP_016953998.1|DBIA	LOC6632398|XP_015025800.1|DVIR
OG0008087	LOC108024012|XP_016949259.1|DBIA	LOC6631497|XP_002055131.1|DVIR
OG0008088	LOC108025615|XP_016951637.1|DBIA	LOC6631852|XP_002055588.2|DVIR
OG0008089	LOC108029611|XP_016957486.1|DBIA	LOC6622711|XP_002047040.2|DVIR
OG0008090	LOC108024176|XP_016949489.1|DBIA	LOC6635598|XP_002059023.2|DVIR
OG0008091	LOC108026154|XP_016952378.1|DBIA	LOC6635008|XP_002058652.1|DVIR
OG0008092	LOC108031523|XP_016960535.1|DBIA	LOC6632550|XP_032289407.1|DVIR
OG0008093	LOC108023475|XP_016948486.1|DBIA	LOC6633600|XP_002056996.1|DVIR
OG0008094	LOC108034137|XP_016964415.1|DBIA	LOC6627548|XP_002052283.2|DVIR
OG0008095	LOC108025379|XP_016951340.1|DBIA	LOC6632579|XP_002056744.2|DVIR
OG0008096	LOC108024218|XP_016949572.1|DBIA	LOC6633309|XP_032289127.1|DVIR
OG0008097	LOC108023582|XP_016948667.1|DBIA	LOC6635497|XP_032296262.1|DVIR
OG0008098	LOC108035692|XP_016966900.1|DBIA	LOC6624205|XP_002047881.2|DVIR
OG0008099	LOC108028774|XP_016956241.1|DBIA	LOC6622369|XP_002048138.2|DVIR
OG0008100	LOC108031590|XP_016960648.1|DBIA	LOC6629877|XP_002053386.2|DVIR
OG0008101	LOC108023971|XP_016949183.1|DBIA	LOC6631335|XP_032294824.1|DVIR
OG0008102	LOC108026174|XP_016952437.1|DBIA	LOC26531622|XP_015027917.1|DVIR
OG0008103	LOC108024166|XP_016949470.1|DBIA	LOC6635607|XP_002058950.1|DVIR
OG0008104	LOC108030567|XP_016958956.1|DBIA	LOC6623583|XP_002048258.1|DVIR
OG0008105	LOC108031680|XP_016960812.1|DBIA	LOC6633039|XP_002056262.1|DVIR
OG0008106	LOC108030840|XP_016959461.1|DBIA	LOC6622607|XP_002047669.1|DVIR
OG0008107	LOC108025509|XP_016951520.1|DBIA	LOC6632835|XP_032289591.1|DVIR
OG0008108	LOC108023613|XP_016948709.1|DBIA	LOC6633586|XP_002057264.1|DVIR
OG0008109	LOC108021975|XP_016946305.1|DBIA	LOC6633298|XP_002057397.3|DVIR
OG0008110	LOC108025608|XP_016951632.1|DBIA	LOC6633596|XP_002056808.3|DVIR
OG0008111	LOC108023733|XP_016948860.1|DBIA	LOC6634398|XP_002058151.1|DVIR
OG0008112	LOC108023277|XP_016948052.1|DBIA	LOC6636126|XP_032295491.1|DVIR
OG0008113	LOC108036447|XP_016968084.1|DBIA	LOC116652303|XP_032296592.1|DVIR
OG0008114	LOC108036439|XP_016968070.1|DBIA	LOC6633254|XP_002057132.1|DVIR
OG0008115	LOC108033061|XP_016962699.1|DBIA	LOC6632097|XP_032295465.1|DVIR
OG0008116	LOC108033097|XP_016962782.1|DBIA	LOC6632095|XP_032295529.1|DVIR
OG0008117	LOC108023974|XP_016949187.1|DBIA	LOC6636132|XP_015024186.2|DVIR
OG0008118	LOC108023268|XP_016948041.1|DBIA	LOC6636078|XP_002059609.1|DVIR
OG0008119	LOC108024161|XP_016949462.1|DBIA	LOC6634821|XP_002058210.1|DVIR
OG0008120	LOC108025893|XP_016952064.1|DBIA	LOC6633273|XP_032296584.1|DVIR
OG0008121	LOC108029768|XP_016957766.1|DBIA	LOC6626483|XP_002049077.2|DVIR
OG0008122	LOC108023409|XP_016948356.1|DBIA	LOC6633556|XP_032295944.1|DVIR
OG0008123	LOC108033177|XP_016962904.1|DBIA	LOC6634794|XP_002058130.1|DVIR
OG0008124	LOC108023618|XP_016948714.1|DBIA	LOC6633406|XP_032288761.1|DVIR
OG0008125	LOC108021957|XP_016946276.1|DBIA	LOC6633842|XP_002057194.1|DVIR
OG0008126	LOC108023766|XP_016948896.1|DBIA	LOC6633368|XP_002057172.1|DVIR
OG0008127	LOC108023421|XP_016948395.1|DBIA	LOC6633543|XP_002057240.1|DVIR
OG0008128	LOC108033228|XP_016962984.1|DBIA	LOC6633539|XP_002057237.1|DVIR
OG0008129	LOC108023699|XP_016948816.1|DBIA	LOC6636075|XP_015024188.1|DVIR
OG0008130	LOC108024744|XP_016950333.1|DBIA	LOC6632188|XP_002055643.1|DVIR
OG0008131	LOC108023716|XP_016948836.1|DBIA	LOC6636068|XP_002059599.3|DVIR
OG0008132	LOC108026307|XP_016952680.1|DBIA	LOC6630626|XP_002053300.2|DVIR
OG0008133	LOC108033129|XP_016962841.1|DBIA	LOC6633652|XP_032289169.1|DVIR
OG0008134	LOC108023604|XP_016948699.1|DBIA	LOC6633301|XP_032296059.1|DVIR
OG0008135	LOC108031704|XP_016960854.1|DBIA	LOC6629606|XP_002054671.1|DVIR
OG0008136	LOC108027921|XP_016955034.1|DBIA	LOC6635677|XP_002059248.2|DVIR
OG0008137	LOC108021936|XP_016946251.1|DBIA	LOC6634630|XP_002058029.1|DVIR
OG0008138	LOC108034549|XP_016964965.1|DBIA	LOC6623705|XP_002046185.2|DVIR
OG0008139	LOC108029510|XP_016957296.1|DBIA	LOC6636776|XP_002060238.1|DVIR
OG0008140	LOC108021958|XP_016946277.1|DBIA	LOC6633624|XP_032295687.1|DVIR
OG0008141	LOC108032463|XP_016961780.1|DBIA	LOC6631802|XP_032295610.1|DVIR
OG0008142	LOC108024239|XP_016949609.1|DBIA	LOC116652293|XP_032296492.1|DVIR, LOC6634492|XP_002058230.1|DVIR
OG0008143	LOC108025908|XP_016952081.1|DBIA	LOC6627665|XP_002051105.2|DVIR
OG0008144	LOC108029638|XP_016957530.1|DBIA	LOC6636409|XP_002059865.1|DVIR, LOC116650971|XP_032292228.1|DVIR
OG0008145	LOC108036069|XP_016967507.1|DBIA	LOC6633337|XP_002056865.2|DVIR
OG0008146	LOC108022030|XP_016946364.1|DBIA	LOC6636099|XP_015024167.1|DVIR
OG0008147	LOC108022024|XP_016946358.1|DBIA	LOC6636097|XP_032295501.1|DVIR
OG0008148	LOC108033058|XP_016962692.1|DBIA	LOC6634816|XP_002058142.2|DVIR
OG0008149	LOC108023508|XP_016948537.1|DBIA	LOC6633783|XP_002056955.1|DVIR
OG0008150	LOC108025834|XP_016951981.1|DBIA	LOC6634546|XP_002058290.1|DVIR
OG0008151	LOC108023357|XP_016948221.1|DBIA	LOC6634488|XP_015025018.1|DVIR
OG0008152	LOC108023516|XP_016948551.1|DBIA	LOC6636124|XP_032295494.1|DVIR
OG0008153	LOC108022925|XP_016947626.1|DBIA	LOC6625043|XP_002048814.2|DVIR
OG0008155	LOC108030629|XP_016959122.1|DBIA	LOC26531753|XP_015031796.1|DVIR
OG0008156	LOC108023885|XP_016949058.1|DBIA	LOC6629753|XP_002053895.2|DVIR
OG0008157	LOC108032090|XP_016961405.1|DBIA	LOC6629411|XP_002053067.3|DVIR
OG0008158	LOC108033138|XP_016962850.1|DBIA	LOC6631967|XP_002055014.1|DVIR
OG0008159	LOC108028193|XP_016955342.1|DBIA	LOC26530925|XP_015031667.1|DVIR
OG0008160	LOC108026732|XP_016953333.1|DBIA	LOC6626795|XP_015029862.1|DVIR
OG0008161	LOC108028054|XP_016955185.1|DBIA	LOC6636693|XP_002060171.1|DVIR
OG0008162	LOC108023505|XP_016948533.1|DBIA	LOC6632087|XP_002055635.1|DVIR
OG0008163	LOC108028338|XP_016955578.1|DBIA	LOC6622478|XP_002047204.1|DVIR
OG0008164	LOC108036171|XP_016967649.1|DBIA	LOC6633350|XP_002056791.2|DVIR
OG0008165	LOC108023654|XP_016948763.1|DBIA	LOC6633354|XP_002056978.1|DVIR
OG0008166	LOC108036491|XP_016968175.1|DBIA	LOC6633355|XP_002056979.1|DVIR
OG0008167	LOC108029802|XP_016957822.1|DBIA	LOC6633288|XP_002056871.1|DVIR
OG0008168	LOC108027707|XP_016954781.1|DBIA	LOC6633286|XP_002056869.2|DVIR
OG0008169	LOC108024152|XP_016949444.1|DBIA	LOC6635451|XP_032296044.1|DVIR
OG0008170	LOC108023009|XP_016947731.1|DBIA	LOC6626093|XP_002049402.1|DVIR
OG0008171	LOC108028863|XP_016956341.1|DBIA	LOC6631361|XP_032296000.1|DVIR
OG0008172	LOC108027399|XP_016954326.1|DBIA	LOC6629651|XP_002053561.1|DVIR
OG0008173	LOC108033658|XP_016963583.1|DBIA	LOC6627606|XP_002051408.1|DVIR
OG0008174	LOC108029545|XP_016957347.1|DBIA	LOC6624787|XP_002049338.1|DVIR
OG0008175	LOC108023499|XP_016948523.1|DBIA	LOC6631651|XP_032295803.1|DVIR
OG0008176	LOC108024254|XP_016949630.1|DBIA	LOC6633308|XP_002056779.1|DVIR
OG0008177	LOC108024207|XP_016949549.1|DBIA	LOC6633385|XP_002056796.1|DVIR
OG0008178	LOC108033171|XP_016962893.1|DBIA	LOC6634772|XP_032296460.1|DVIR
OG0008179	LOC108033214|XP_016962958.1|DBIA	LOC6634775|XP_002058201.1|DVIR
OG0008180	LOC108024227|XP_016949588.1|DBIA	LOC6635599|XP_002059024.1|DVIR
OG0008181	LOC108024228|XP_016949589.1|DBIA	LOC6635551|XP_002059025.3|DVIR
OG0008182	LOC108029549|XP_016957356.1|DBIA	LOC6626441|XP_002048909.2|DVIR
OG0008183	LOC108026890|XP_016953585.1|DBIA	LOC6626005|XP_002049448.2|DVIR
OG0008184	LOC108033308|XP_016963070.1|DBIA	LOC6628048|XP_002051159.3|DVIR
OG0008185	LOC108036893|XP_016968759.1|DBIA	LOC6629387|XP_002054456.1|DVIR
OG0008186	LOC108036593|XP_016968342.1|DBIA	LOC6626505|XP_002050204.1|DVIR
OG0008187	LOC108036596|XP_016968344.1|DBIA	LOC6626506|XP_002050205.1|DVIR
OG0008188	LOC108027674|XP_016954707.1|DBIA	LOC6628934|XP_002052750.1|DVIR
OG0008189	LOC108032780|XP_016962271.1|DBIA	LOC6634363|XP_002057704.1|DVIR
OG0008190	LOC108029122|XP_016956730.1|DBIA	LOC6622787|XP_032290636.1|DVIR
OG0008191	LOC108023196|XP_016947943.1|DBIA	LOC6632060|XP_002055113.1|DVIR
OG0008192	LOC108024160|XP_016949460.1|DBIA	LOC6634822|XP_002058211.1|DVIR
OG0008193	LOC108027622|XP_016954633.1|DBIA	LOC6631592|XP_002055444.1|DVIR
OG0008194	LOC108029287|XP_016956975.1|DBIA	LOC6628658|XP_002051508.2|DVIR
OG0008195	LOC108029413|XP_016957135.1|DBIA	LOC6626922|XP_002049536.2|DVIR
OG0008196	LOC108026562|XP_016953001.1|DBIA	LOC6626179|XP_002050243.1|DVIR
OG0008197	LOC108035679|XP_016966878.1|DBIA	LOC6622979|XP_032290666.1|DVIR
OG0008198	LOC108024217|XP_016949570.1|DBIA	LOC6635505|XP_002059045.3|DVIR
OG0008199	LOC108023500|XP_016948524.1|DBIA	LOC6631653|XP_002055343.1|DVIR
OG0008200	LOC108036580|XP_016968320.1|DBIA	LOC6626686|XP_002049823.1|DVIR
OG0008201	LOC108030627|XP_016959119.1|DBIA	LOC6623726|XP_002048614.1|DVIR
OG0008202	LOC108030632|XP_016959126.1|DBIA	LOC6624682|XP_015031351.1|DVIR
OG0008203	LOC108031248|XP_016959978.1|DBIA	LOC6622246|XP_002046371.1|DVIR
OG0008204	LOC108036408|XP_016968020.1|DBIA	LOC6633451|XP_002056913.1|DVIR
OG0008205	LOC108023669|XP_016948780.1|DBIA	LOC6631939|XP_002055032.1|DVIR
OG0008206	LOC108030610|XP_016959091.1|DBIA	LOC6622103|XP_015030611.1|DVIR
OG0008207	LOC108028836|XP_016956316.1|DBIA	LOC6622882|XP_002048084.1|DVIR
OG0008208	LOC108036635|XP_016968398.1|DBIA	LOC6626461|XP_002049150.1|DVIR
OG0008209	LOC108035577|XP_016966737.1|DBIA	LOC6627925|XP_002052800.1|DVIR
OG0008210	LOC108034641|XP_016965068.1|DBIA	LOC6627132|XP_002048950.1|DVIR
OG0008211	LOC108035035|XP_016965873.1|DBIA	LOC6634121|XP_002057722.2|DVIR
OG0008212	LOC108030894|XP_016959558.1|DBIA	LOC6622818|XP_002047542.1|DVIR
OG0008213	LOC108023720|XP_016948842.1|DBIA	LOC6631548|XP_032295861.1|DVIR
OG0008214	LOC108030532|XP_016958914.1|DBIA	LOC26530594|XP_015031627.1|DVIR
OG0008215	LOC108033220|XP_016962972.1|DBIA	LOC6631704|XP_002055352.1|DVIR
OG0008216	LOC108028336|XP_016955575.1|DBIA	LOC6622997|XP_002048062.1|DVIR
OG0008217	LOC108024158|XP_016949459.1|DBIA	LOC6634777|XP_002058203.1|DVIR
OG0008218	LOC108022712|XP_016947276.1|DBIA	LOC26531552|XP_015030346.1|DVIR
OG0008219	LOC108023406|XP_016948350.1|DBIA	LOC6631613|XP_002055071.2|DVIR
OG0008220	LOC108025760|XP_016951844.1|DBIA	LOC6633456|XP_002057339.2|DVIR
OG0008221	LOC108033669|XP_016963599.1|DBIA	LOC6627920|XP_002052795.3|DVIR
OG0008222	LOC108030811|XP_016959397.1|DBIA	LOC6622866|XP_002047684.2|DVIR
OG0008223	LOC108030602|XP_016959076.1|DBIA	LOC6624479|XP_032290711.1|DVIR
OG0008224	LOC108028320|XP_016955540.1|DBIA	LOC6622260|XP_002048079.1|DVIR
OG0008225	LOC108036306|XP_016967808.1|DBIA	LOC6631443|XP_002055681.2|DVIR
OG0008226	LOC108024213|XP_016949561.1|DBIA	LOC6631585|XP_002055695.1|DVIR
OG0008227	LOC108025067|XP_016950813.1|DBIA	LOC6630617|XP_002053746.3|DVIR
OG0008228	LOC108025273|XP_016951124.1|DBIA	LOC6632222|XP_032288758.1|DVIR
OG0008229	LOC108025205|XP_016951026.1|DBIA	LOC6631249|XP_015027259.1|DVIR
OG0008230	LOC108025197|XP_016950998.1|DBIA	LOC6629355|XP_002053564.1|DVIR
OG0008232	LOC108035187|XP_016966158.1|DBIA	LOC6622849|XP_002046553.1|DVIR
OG0008233	LOC108032647|XP_016962084.1|DBIA	LOC6628321|XP_002051194.1|DVIR
OG0008234	LOC108023053|XP_016947789.1|DBIA	LOC6626603|XP_015030072.1|DVIR
OG0008235	LOC108025724|XP_016951780.1|DBIA	LOC6636007|XP_002059507.1|DVIR
OG0008236	LOC108023896|XP_016949072.1|DBIA	LOC6625532|XP_002051014.1|DVIR
OG0008237	LOC108036573|XP_016968310.1|DBIA	LOC6626375|XP_002050352.2|DVIR
OG0008238	LOC108030492|XP_016958873.1|DBIA	LOC6622899|XP_002046493.1|DVIR
OG0008239	LOC108028768|XP_016956232.1|DBIA	LOC6623612|XP_015031385.1|DVIR
OG0008240	LOC108030298|XP_016958621.1|DBIA	LOC6625197|XP_002048750.1|DVIR
OG0008243	LOC108030463|XP_016958848.1|DBIA	LOC6635810|XP_002059319.1|DVIR
OG0008244	LOC108031233|XP_016959958.1|DBIA	LOC6631085|XP_002053811.1|DVIR
OG0008245	LOC108029381|XP_016957098.1|DBIA	LOC6624913|XP_002049110.1|DVIR
OG0008246	LOC108022255|XP_016946603.1|DBIA	LOC6625830|XP_032292978.1|DVIR
OG0008247	LOC108025504|XP_016951514.1|DBIA, LOC108025030|XP_016950775.1|DBIA	LOC6631079|XP_015027620.2|DVIR, LOC6631077|XP_015027618.2|DVIR, LOC116651953|XP_032295389.1|DVIR
OG0008248	LOC108025057|XP_016950802.1|DBIA	LOC6630616|XP_002053745.1|DVIR
OG0008249	LOC108025209|XP_016951034.1|DBIA	LOC6628153|XP_032294436.1|DVIR, LOC6629836|XP_002054536.1|DVIR
OG0008250	LOC108030015|XP_016958019.1|DBIA	LOC6626641|XP_002048777.1|DVIR
OG0008251	LOC108029935|XP_016957919.1|DBIA	LOC6636347|XP_002059946.1|DVIR
OG0008252	LOC108036658|XP_016968427.1|DBIA	LOC6632923|XP_002055926.1|DVIR, LOC116650928|XP_032292049.1|DVIR, LOC6635977|XP_032292633.1|DVIR
OG0008253	LOC108029366|XP_016957082.1|DBIA	LOC6624842|XP_002049658.3|DVIR
OG0008255	LOC108030796|XP_016959365.1|DBIA	LOC6622128|XP_002047678.1|DVIR
OG0008256	LOC108030043|XP_016958104.1|DBIA	LOC6636508|XP_002059988.2|DVIR
OG0008257	LOC108022997|XP_016947717.1|DBIA	LOC6634722|XP_002058321.1|DVIR
OG0008258	LOC108033438|XP_016963252.1|DBIA, LOC108033094|XP_016962779.1|DBIA	LOC6635722|XP_002059159.1|DVIR
OG0008259	LOC108027887|XP_016954994.1|DBIA	LOC116651617|XP_032294249.1|DVIR, LOC6627476|XP_032294293.1|DVIR
OG0008260	LOC108034849|XP_016965473.1|DBIA	LOC6623861|XP_032290800.1|DVIR
OG0008261	LOC108022493|XP_016946935.1|DBIA	LOC6624960|XP_002050615.2|DVIR
OG0008262	LOC108030941|XP_016959629.1|DBIA	LOC6635866|XP_002059340.1|DVIR
OG0008264	LOC108029380|XP_016957097.1|DBIA	LOC116652037|XP_032295808.1|DVIR, LOC6626026|XP_002049602.1|DVIR
OG0008265	LOC108026031|XP_016952212.1|DBIA	LOC6632546|XP_002055840.1|DVIR, LOC6632545|XP_002055839.1|DVIR
OG0008266	LOC108027337|XP_016954240.1|DBIA	LOC6632538|XP_002056181.1|DVIR
OG0008267	LOC108025322|XP_016951231.1|DBIA	LOC6632596|XP_032289485.1|DVIR
OG0008268	LOC108034017|XP_016964241.1|DBIA	LOC6635632|XP_002059237.1|DVIR
OG0008269	LOC108034038|XP_016964273.1|DBIA	LOC6627717|XP_002051639.1|DVIR
OG0008270	LOC108025934|XP_016952121.1|DBIA	LOC6636650|XP_002060128.2|DVIR
OG0008271	LOC108034547|XP_016964963.1|DBIA	LOC6623194|XP_002047753.1|DVIR
OG0008272	LOC108025784|XP_016951893.1|DBIA	LOC6633258|XP_032289053.1|DVIR
OG0008273	LOC108026030|XP_016952211.1|DBIA	LOC6629628|XP_015026826.1|DVIR
OG0008274	LOC108023322|XP_016948115.1|DBIA	LOC6631465|XP_002055005.1|DVIR
OG0008275	LOC108024124|XP_016949394.1|DBIA	LOC6633591|XP_002056803.1|DVIR
OG0008276	LOC108033101|XP_016962788.1|DBIA	LOC6634604|XP_002058259.2|DVIR
OG0008277	LOC108027604|XP_016954613.1|DBIA	LOC6631337|XP_015026748.1|DVIR
OG0008278	LOC108034233|XP_016964569.1|DBIA	LOC6628046|XP_002051157.1|DVIR
OG0008279	LOC108025821|XP_016951962.1|DBIA	LOC6631927|XP_015026734.1|DVIR
OG0008280	LOC108025946|XP_016952132.1|DBIA	LOC6631526|XP_002055333.3|DVIR
OG0008281	LOC108027534|XP_016954466.1|DBIA	LOC6632147|XP_002055756.1|DVIR
OG0008282	LOC108024399|XP_016949798.1|DBIA	LOC6633664|XP_002056858.1|DVIR
OG0008283	LOC108033108|XP_016962797.1|DBIA	LOC6631507|XP_015026449.1|DVIR
OG0008284	LOC108036022|XP_016967437.1|DBIA	LOC6636272|XP_002059685.1|DVIR
OG0008285	LOC108027599|XP_016954608.1|DBIA	LOC6631567|XP_002055554.1|DVIR
OG0008286	LOC108036451|XP_016968098.1|DBIA	LOC6636024|XP_002059548.1|DVIR
OG0008287	LOC108033086|XP_016962769.1|DBIA	LOC6632042|XP_002055019.1|DVIR
OG0008288	LOC108031553|XP_016960584.1|DBIA	LOC6629968|XP_002053077.1|DVIR
OG0008290	LOC108023731|XP_016948857.1|DBIA	LOC6631421|XP_002055306.1|DVIR
OG0008291	LOC108033116|XP_016962811.1|DBIA	LOC6633313|XP_002056890.1|DVIR
OG0008292	LOC108023275|XP_016948049.1|DBIA	LOC6631466|XP_002055006.2|DVIR
OG0008293	LOC108023880|XP_016949053.1|DBIA	LOC6629463|XP_002053880.3|DVIR
OG0008294	LOC108024772|XP_016950374.1|DBIA	LOC6630913|XP_002053772.1|DVIR
OG0008295	LOC108024051|XP_016949317.1|DBIA	LOC6632200|XP_032295353.1|DVIR
OG0008296	LOC108025818|XP_016951959.1|DBIA	LOC6631405|XP_002055003.1|DVIR
OG0008297	LOC108033087|XP_016962771.1|DBIA	LOC6632195|XP_002055022.1|DVIR
OG0008298	LOC108025898|XP_016952069.1|DBIA	LOC6634425|XP_002057937.1|DVIR
OG0008299	LOC108025336|XP_016951254.1|DBIA	LOC6630575|XP_015027059.1|DVIR
OG0008300	LOC108024208|XP_016949550.1|DBIA	LOC6631990|XP_032296166.1|DVIR
OG0008301	LOC108032246|XP_016961598.1|DBIA	LOC6629923|XP_002054557.2|DVIR
OG0008302	LOC108023722|XP_016948845.1|DBIA	LOC6631503|XP_032295856.1|DVIR
OG0008303	LOC108021899|XP_016946206.1|DBIA	LOC6633770|XP_002057302.1|DVIR
OG0008304	LOC108023774|XP_016948907.1|DBIA	LOC6631580|XP_032295546.1|DVIR
OG0008305	LOC108025907|XP_016952080.1|DBIA	LOC6636717|XP_002060190.1|DVIR
OG0008306	LOC108025801|XP_016951934.1|DBIA	LOC6631831|XP_002055473.1|DVIR
OG0008307	LOC108032150|XP_016961484.1|DBIA	LOC6629668|XP_002054762.1|DVIR
OG0008308	LOC108026253|XP_016952596.1|DBIA	LOC6630858|XP_015027280.1|DVIR
OG0008309	LOC108032405|XP_016961715.1|DBIA	LOC6634326|XP_002057679.1|DVIR
OG0008310	LOC108035968|XP_016967274.1|DBIA	LOC6624338|XP_002047590.1|DVIR
OG0008312	LOC108031388|XP_016960241.1|DBIA	LOC6634978|XP_002058426.1|DVIR
OG0008313	LOC108027595|XP_016954602.1|DBIA	LOC6632182|XP_002055280.1|DVIR
OG0008314	LOC108023031|XP_016947759.1|DBIA	LOC6626372|XP_002049395.1|DVIR
OG0008315	LOC108034491|XP_016964884.1|DBIA	LOC6623964|XP_002047386.1|DVIR
OG0008317	LOC108031094|XP_016959790.1|DBIA	LOC6630069|XP_015027682.1|DVIR
OG0008318	LOC108025610|XP_016951634.1|DBIA	LOC6636668|XP_032295790.1|DVIR
OG0008319	LOC108023124|XP_016947881.1|DBIA	LOC6626619|XP_002050603.1|DVIR
OG0008320	LOC108024032|XP_016949291.1|DBIA	LOC6631544|XP_015026610.1|DVIR
OG0008321	LOC108032030|XP_016961331.1|DBIA	LOC6629917|XP_002054551.1|DVIR
OG0008322	LOC108034581|XP_016965006.1|DBIA	LOC6634073|XP_002057415.1|DVIR
OG0008323	LOC108031865|XP_016961111.1|DBIA	LOC6632417|XP_002055798.1|DVIR
OG0008324	LOC108036043|XP_016967477.1|DBIA	LOC6633682|XP_002057287.1|DVIR
OG0008325	LOC108023965|XP_016949175.1|DBIA	LOC6631660|XP_002055011.2|DVIR
OG0008326	LOC108024616|XP_016950143.1|DBIA	LOC6632376|XP_032296731.1|DVIR
OG0008328	LOC108033200|XP_016962935.1|DBIA	LOC6633641|XP_002056835.1|DVIR
OG0008329	LOC108023759|XP_016948888.1|DBIA	LOC6634802|XP_032289259.1|DVIR
OG0008330	LOC108036277|XP_016967777.1|DBIA	LOC6627107|XP_002050847.1|DVIR
OG0008331	LOC108035646|XP_016966841.1|DBIA	LOC6622279|XP_002047122.1|DVIR
OG0008332	LOC108035356|XP_016966439.1|DBIA	LOC6622682|XP_032290386.1|DVIR
OG0008333	LOC108035623|XP_016966804.1|DBIA	LOC6623533|XP_002047133.1|DVIR
OG0008334	LOC108035353|XP_016966433.1|DBIA	LOC6624665|XP_032290958.1|DVIR
OG0008335	LOC108035585|XP_016966745.1|DBIA	LOC6623175|XP_002047754.1|DVIR
OG0008336	LOC108035888|XP_016967132.1|DBIA	LOC6622364|XP_002047501.2|DVIR
OG0008337	LOC108036544|XP_016968257.1|DBIA	LOC6626392|XP_002048731.1|DVIR
OG0008338	LOC108028475|XP_016955825.1|DBIA	LOC6623056|XP_002048499.1|DVIR
OG0008339	LOC108023194|XP_016947939.1|DBIA	LOC6636038|XP_002059643.3|DVIR
OG0008340	LOC108022491|XP_016946934.1|DBIA	LOC6624957|XP_002050612.1|DVIR
OG0008341	LOC108035658|XP_016966854.1|DBIA	LOC6624067|XP_002046277.2|DVIR
OG0008342	LOC108035123|XP_016966043.1|DBIA	LOC6624116|XP_002046622.1|DVIR
OG0008343	LOC108025391|XP_016951354.1|DBIA	LOC6630226|XP_002054800.1|DVIR
