Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0008135	LOC108031704|XP_016960854.1|DBIA	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC108027921|XP_016955034.1|DBIA	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC108021936|XP_016946251.1|DBIA	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC108034549|XP_016964965.1|DBIA	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC108029510|XP_016957296.1|DBIA	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC108021958|XP_016946277.1|DBIA	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC108032463|XP_016961780.1|DBIA	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC108024239|XP_016949609.1|DBIA	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC108025908|XP_016952081.1|DBIA	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC108029638|XP_016957530.1|DBIA	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC108036069|XP_016967507.1|DBIA	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC108022030|XP_016946364.1|DBIA	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC108022024|XP_016946358.1|DBIA	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC108033058|XP_016962692.1|DBIA	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC108023508|XP_016948537.1|DBIA	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC108025834|XP_016951981.1|DBIA	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC108023357|XP_016948221.1|DBIA	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC108023516|XP_016948551.1|DBIA	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC108022925|XP_016947626.1|DBIA	LOC108107377|XP_017070376.1|DEUG
OG0008155	LOC108030629|XP_016959122.1|DBIA	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC108023885|XP_016949058.1|DBIA	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC108032090|XP_016961405.1|DBIA	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC108033138|XP_016962850.1|DBIA	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC108028193|XP_016955342.1|DBIA	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC108026732|XP_016953333.1|DBIA	LOC108109080|XP_017072931.1|DEUG
OG0008161	LOC108028054|XP_016955185.1|DBIA	LOC108104717|XP_017066427.1|DEUG
OG0008162	LOC108023505|XP_016948533.1|DBIA	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC108028338|XP_016955578.1|DBIA	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC108036171|XP_016967649.1|DBIA	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC108023654|XP_016948763.1|DBIA	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC108036491|XP_016968175.1|DBIA	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC108029802|XP_016957822.1|DBIA	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC108027707|XP_016954781.1|DBIA	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC108024152|XP_016949444.1|DBIA	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC108023009|XP_016947731.1|DBIA	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC108028863|XP_016956341.1|DBIA	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC108027399|XP_016954326.1|DBIA	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC108033658|XP_016963583.1|DBIA	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC108029545|XP_016957347.1|DBIA	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC108023499|XP_016948523.1|DBIA	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC108024254|XP_016949630.1|DBIA	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC108024207|XP_016949549.1|DBIA	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC108033171|XP_016962893.1|DBIA	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC108033214|XP_016962958.1|DBIA	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC108024227|XP_016949588.1|DBIA	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC108024228|XP_016949589.1|DBIA	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC108029549|XP_016957356.1|DBIA	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC108026890|XP_016953585.1|DBIA	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC108033308|XP_016963070.1|DBIA	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC108036893|XP_016968759.1|DBIA	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC108036593|XP_016968342.1|DBIA	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC108036596|XP_016968344.1|DBIA	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC108027674|XP_016954707.1|DBIA	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC108032780|XP_016962271.1|DBIA	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC108029122|XP_016956730.1|DBIA	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC108023196|XP_016947943.1|DBIA	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC108024160|XP_016949460.1|DBIA	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC108027622|XP_016954633.1|DBIA	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC108029287|XP_016956975.1|DBIA	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC108029413|XP_016957135.1|DBIA	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC108026562|XP_016953001.1|DBIA	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC108035679|XP_016966878.1|DBIA	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC108024217|XP_016949570.1|DBIA	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC108023500|XP_016948524.1|DBIA	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC108036580|XP_016968320.1|DBIA	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC108030627|XP_016959119.1|DBIA	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC108030632|XP_016959126.1|DBIA	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC108031248|XP_016959978.1|DBIA	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC108036408|XP_016968020.1|DBIA	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC108023669|XP_016948780.1|DBIA	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC108030610|XP_016959091.1|DBIA	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC108028836|XP_016956316.1|DBIA	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC108036635|XP_016968398.1|DBIA	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC108035577|XP_016966737.1|DBIA	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC108034641|XP_016965068.1|DBIA	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC108035035|XP_016965873.1|DBIA	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC108030894|XP_016959558.1|DBIA	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC108023720|XP_016948842.1|DBIA	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC108030532|XP_016958914.1|DBIA	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC108033220|XP_016962972.1|DBIA	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC108028336|XP_016955575.1|DBIA	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC108024158|XP_016949459.1|DBIA	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC108022712|XP_016947276.1|DBIA	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC108023406|XP_016948350.1|DBIA	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC108025760|XP_016951844.1|DBIA	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC108033669|XP_016963599.1|DBIA	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC108030811|XP_016959397.1|DBIA	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC108030602|XP_016959076.1|DBIA	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC108028320|XP_016955540.1|DBIA	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC108036306|XP_016967808.1|DBIA	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC108024213|XP_016949561.1|DBIA	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC108025067|XP_016950813.1|DBIA	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC108025273|XP_016951124.1|DBIA	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC108025205|XP_016951026.1|DBIA	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC108025197|XP_016950998.1|DBIA	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC108035187|XP_016966158.1|DBIA	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC108032647|XP_016962084.1|DBIA	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC108023053|XP_016947789.1|DBIA	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC108025724|XP_016951780.1|DBIA	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC108023896|XP_016949072.1|DBIA	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC108036573|XP_016968310.1|DBIA	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC108030492|XP_016958873.1|DBIA	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC108028768|XP_016956232.1|DBIA	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC108030298|XP_016958621.1|DBIA	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC108030463|XP_016958848.1|DBIA	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC108031233|XP_016959958.1|DBIA	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC108029381|XP_016957098.1|DBIA	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC108022255|XP_016946603.1|DBIA	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC108025504|XP_016951514.1|DBIA, LOC108025030|XP_016950775.1|DBIA	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC108025057|XP_016950802.1|DBIA	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC108025209|XP_016951034.1|DBIA	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC108030015|XP_016958019.1|DBIA	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC108029935|XP_016957919.1|DBIA	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC108036658|XP_016968427.1|DBIA	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC108029366|XP_016957082.1|DBIA	LOC108113375|XP_017079437.1|DEUG
OG0008255	LOC108030796|XP_016959365.1|DBIA	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC108022997|XP_016947717.1|DBIA	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC108033438|XP_016963252.1|DBIA	LOC108118412|XP_017086577.1|DEUG
OG0008258	LOC108033094|XP_016962779.1|DBIA	LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC108027887|XP_016954994.1|DBIA	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC108034849|XP_016965473.1|DBIA	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC108022493|XP_016946935.1|DBIA	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC108030941|XP_016959629.1|DBIA	LOC108110360|XP_017074888.1|DEUG
OG0008263	LOC108029745|XP_016957727.1|DBIA	LOC108109257|XP_017073228.1|DEUG
OG0008263	LOC108029747|XP_016957729.1|DBIA	LOC108109259|XP_017073231.1|DEUG
OG0008264	LOC108029380|XP_016957097.1|DBIA	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC108026031|XP_016952212.1|DBIA	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC108027337|XP_016954240.1|DBIA	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC108025322|XP_016951231.1|DBIA	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC108034017|XP_016964241.1|DBIA	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC108034038|XP_016964273.1|DBIA	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC108025934|XP_016952121.1|DBIA	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC108034547|XP_016964963.1|DBIA	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC108025784|XP_016951893.1|DBIA	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC108026030|XP_016952211.1|DBIA	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC108023322|XP_016948115.1|DBIA	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC108024124|XP_016949394.1|DBIA	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC108033101|XP_016962788.1|DBIA	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC108027604|XP_016954613.1|DBIA	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC108034233|XP_016964569.1|DBIA	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC108025821|XP_016951962.1|DBIA	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC108025946|XP_016952132.1|DBIA	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC108027534|XP_016954466.1|DBIA	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC108024399|XP_016949798.1|DBIA	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC108033108|XP_016962797.1|DBIA	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC108036022|XP_016967437.1|DBIA	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC108027599|XP_016954608.1|DBIA	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC108036451|XP_016968098.1|DBIA	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC108033086|XP_016962769.1|DBIA	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC108031553|XP_016960584.1|DBIA	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC108031331|XP_016960072.1|DBIA	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC108023731|XP_016948857.1|DBIA	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC108033116|XP_016962811.1|DBIA	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC108023275|XP_016948049.1|DBIA	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC108023880|XP_016949053.1|DBIA	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC108024772|XP_016950374.1|DBIA	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC108024051|XP_016949317.1|DBIA	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC108025818|XP_016951959.1|DBIA	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC108033087|XP_016962771.1|DBIA	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC108025898|XP_016952069.1|DBIA	LOC108105054|XP_017066959.1|DEUG
OG0008299	LOC108025336|XP_016951254.1|DBIA	LOC108115867|XP_017082983.1|DEUG
OG0008300	LOC108024208|XP_016949550.1|DBIA	LOC108118088|XP_017086124.1|DEUG
OG0008301	LOC108032246|XP_016961598.1|DBIA	LOC108110342|XP_017074866.1|DEUG
OG0008302	LOC108023722|XP_016948845.1|DBIA	LOC108105392|XP_017067424.1|DEUG
OG0008303	LOC108021899|XP_016946206.1|DBIA	LOC108110407|XP_017074964.1|DEUG
OG0008304	LOC108023774|XP_016948907.1|DBIA	LOC108105525|XP_017067640.1|DEUG
OG0008305	LOC108025907|XP_016952080.1|DBIA	LOC108103955|XP_017065207.1|DEUG
OG0008306	LOC108025801|XP_016951934.1|DBIA	LOC108104310|XP_017065783.1|DEUG
OG0008307	LOC108032150|XP_016961484.1|DBIA	LOC108116983|XP_017084633.1|DEUG
OG0008308	LOC108026253|XP_016952596.1|DBIA	LOC108113741|XP_017079919.1|DEUG
OG0008309	LOC108032405|XP_016961715.1|DBIA	LOC108110815|XP_017075535.1|DEUG
OG0008310	LOC108035968|XP_016967274.1|DBIA	LOC108108538|XP_017072100.1|DEUG
OG0008311	LOC108025676|XP_016951702.1|DBIA	LOC108102896|XP_017063590.1|DEUG
OG0008312	LOC108031388|XP_016960241.1|DBIA	LOC108117142|XP_017084890.1|DEUG
OG0008313	LOC108027595|XP_016954602.1|DBIA	LOC108109696|XP_017073811.1|DEUG
OG0008314	LOC108023031|XP_016947759.1|DBIA	LOC108106758|XP_017069486.1|DEUG
OG0008315	LOC108034491|XP_016964884.1|DBIA	LOC108107863|XP_017071120.1|DEUG
OG0008317	LOC108031094|XP_016959790.1|DBIA	LOC108115572|XP_017082568.1|DEUG
OG0008318	LOC108025610|XP_016951634.1|DBIA	LOC108102989|XP_017063791.1|DEUG
OG0008319	LOC108023124|XP_016947881.1|DBIA	LOC108112255|XP_017077566.1|DEUG
OG0008320	LOC108024032|XP_016949291.1|DBIA	LOC108102902|XP_017063609.1|DEUG
OG0008321	LOC108032030|XP_016961331.1|DBIA	LOC108109374|XP_017073351.1|DEUG
OG0008322	LOC108034581|XP_016965006.1|DBIA	LOC108110798|XP_017075512.1|DEUG
OG0008323	LOC108031865|XP_016961111.1|DBIA	LOC108116490|XP_017083912.1|DEUG
OG0008324	LOC108036043|XP_016967477.1|DBIA	LOC108103358|XP_017064293.1|DEUG
OG0008325	LOC108023965|XP_016949175.1|DBIA	LOC108110027|XP_017074360.1|DEUG
OG0008326	LOC108024616|XP_016950143.1|DBIA	LOC108117227|XP_017085047.1|DEUG
OG0008327	LOC108026842|XP_016953509.1|DBIA	LOC108107314|XP_017070275.1|DEUG
OG0008328	LOC108033200|XP_016962935.1|DBIA	LOC108103274|XP_017064176.1|DEUG
OG0008329	LOC108023759|XP_016948888.1|DBIA	LOC108103663|XP_017064709.1|DEUG
OG0008330	LOC108036277|XP_016967777.1|DBIA	LOC108113055|XP_017078974.1|DEUG
OG0008331	LOC108035646|XP_016966841.1|DBIA	LOC108114589|XP_017081134.1|DEUG
OG0008332	LOC108035356|XP_016966439.1|DBIA	LOC108114508|XP_017081017.1|DEUG
OG0008333	LOC108035623|XP_016966804.1|DBIA	LOC108107985|XP_017071317.1|DEUG
OG0008334	LOC108035353|XP_016966433.1|DBIA	LOC108107983|XP_017071315.1|DEUG
OG0008335	LOC108035585|XP_016966745.1|DBIA	LOC108107998|XP_017071338.1|DEUG
OG0008336	LOC108035888|XP_016967132.1|DBIA	LOC108108470|XP_017072017.1|DEUG
OG0008337	LOC108036544|XP_016968257.1|DBIA	LOC108104570|XP_017066208.1|DEUG
OG0008338	LOC108028475|XP_016955825.1|DBIA	LOC108108056|XP_017071420.1|DEUG
OG0008339	LOC108023194|XP_016947939.1|DBIA	LOC108103145|XP_017064007.1|DEUG
OG0008340	LOC108022491|XP_016946934.1|DBIA	LOC108112527|XP_017077942.1|DEUG
OG0008341	LOC108035658|XP_016966854.1|DBIA	LOC108114667|XP_017081234.1|DEUG
OG0008342	LOC108035123|XP_016966043.1|DBIA	LOC108108025|XP_017071378.1|DEUG
OG0008343	LOC108025391|XP_016951354.1|DBIA	LOC108115835|XP_017082918.1|DEUG
OG0008344	LOC108035619|XP_016966797.1|DBIA	LOC108113626|XP_017079781.1|DEUG
OG0008345	LOC108034949|XP_016965722.1|DBIA	LOC108107742|XP_017070893.1|DEUG
OG0008346	LOC108023719|XP_016948841.1|DBIA	LOC108105506|XP_017067619.1|DEUG
OG0008347	LOC108027727|XP_016954768.1|DBIA	LOC108110924|XP_017075697.1|DEUG
OG0008348	LOC108035444|XP_016966568.1|DBIA	LOC108108593|XP_017072178.1|DEUG
OG0008349	LOC108028151|XP_016955297.1|DBIA	LOC108113844|XP_017080043.1|DEUG
OG0008350	LOC108027579|XP_016954582.1|DBIA	LOC108109677|XP_017073756.1|DEUG
OG0008351	LOC108035378|XP_016966473.1|DBIA	LOC108114059|XP_017080305.1|DEUG
OG0008352	LOC108035285|XP_016966341.1|DBIA	LOC108114670|XP_017081239.1|DEUG
OG0008353	LOC108028267|XP_016955457.1|DBIA	LOC108104621|XP_017066283.1|DEUG
OG0008354	LOC108032582|XP_016961977.1|DBIA	LOC108111877|XP_017076996.1|DEUG
OG0008355	LOC108022766|XP_016947361.1|DBIA	LOC108106681|XP_017069401.1|DEUG
OG0008356	LOC108030588|XP_016959049.1|DBIA	LOC108107765|XP_017070944.1|DEUG
OG0008357	LOC108031555|XP_016960587.1|DBIA	LOC108108327|XP_017071843.1|DEUG
OG0008358	LOC108031470|XP_016960409.1|DBIA	LOC108113435|XP_017079488.1|DEUG
OG0008359	LOC108022444|XP_016946835.1|DBIA	LOC108107271|XP_017070192.1|DEUG
OG0008360	LOC108026892|XP_016953590.1|DBIA	LOC108113207|XP_017079229.1|DEUG
OG0008361	LOC108033884|XP_016964017.1|DBIA	LOC108106182|XP_017068593.1|DEUG
OG0008362	LOC108023537|XP_016948595.1|DBIA	LOC108105465|XP_017067554.1|DEUG
OG0008363	LOC108022632|XP_016947174.1|DBIA	LOC108112574|XP_017078081.1|DEUG
OG0008364	LOC108030582|XP_016959039.1|DBIA	LOC108118207|XP_017086263.1|DEUG
OG0008365	LOC108029647|XP_016957550.1|DBIA	LOC108111984|XP_017077193.1|DEUG
OG0008366	LOC108025474|XP_016951479.1|DBIA	LOC108111513|XP_017076518.1|DEUG
OG0008367	LOC108024109|XP_016949376.1|DBIA	LOC108105459|XP_017067547.1|DEUG
OG0008368	LOC108033964|XP_016964159.1|DBIA	LOC108111817|XP_017076914.1|DEUG
OG0008370	LOC108026402|XP_016952815.1|DBIA	LOC108113765|XP_017079950.1|DEUG
OG0008371	LOC108024639|XP_016950174.1|DBIA	LOC108116425|XP_017083804.1|DEUG
OG0008372	LOC108027366|XP_016954283.1|DBIA	LOC108117450|XP_017085356.1|DEUG
OG0008373	LOC108034182|XP_016964488.1|DBIA	LOC108110783|XP_017075491.1|DEUG
OG0008374	LOC108027478|XP_016954410.1|DBIA	LOC108118311|XP_017086415.1|DEUG
OG0008375	LOC108034018|XP_016964242.1|DBIA	LOC108115521|XP_017082511.1|DEUG
OG0008376	LOC108029090|XP_016956667.1|DBIA	LOC108102577|XP_017063147.1|DEUG
OG0008377	LOC108033754|XP_016963814.1|DBIA	LOC108105667|XP_017067855.1|DEUG
OG0008378	LOC108033751|XP_016963811.1|DBIA	LOC108105666|XP_017067854.1|DEUG
OG0008379	LOC108034207|XP_016964528.1|DBIA	LOC108103414|XP_017064361.1|DEUG
OG0008380	LOC108034266|XP_016964614.1|DBIA	LOC108110822|XP_017075546.1|DEUG
OG0008381	LOC108027852|XP_016954937.1|DBIA	LOC108102664|XP_017063291.1|DEUG
OG0008383	LOC108033573|XP_016963406.1|DBIA	LOC108115517|XP_017082505.1|DEUG
OG0008384	LOC108034058|XP_016964302.1|DBIA	LOC108104127|XP_017065518.1|DEUG
OG0008385	LOC108029275|XP_016956963.1|DBIA	LOC108102694|XP_017063327.1|DEUG
OG0008386	LOC108024029|XP_016949286.1|DBIA	LOC108103990|XP_017065267.1|DEUG
OG0008387	LOC108025321|XP_016951222.1|DBIA	LOC108111402|XP_017076328.1|DEUG
OG0008388	LOC108036153|XP_016967633.1|DBIA	LOC108106140|XP_017068521.1|DEUG
OG0008389	LOC108034362|XP_016964739.1|DBIA	LOC108115553|XP_017082548.1|DEUG
OG0008390	LOC108034007|XP_016964226.1|DBIA	LOC108115507|XP_017082488.1|DEUG
OG0008391	LOC108036065|XP_016967498.1|DBIA	LOC108111127|XP_017075974.1|DEUG
OG0008392	LOC108028431|XP_016955749.1|DBIA	LOC108114486|XP_017080993.1|DEUG
OG0008393	LOC108028388|XP_016955689.1|DBIA	LOC108114423|XP_017080899.1|DEUG
OG0008394	LOC108030898|XP_016959563.1|DBIA	LOC108108780|XP_017072439.1|DEUG
OG0008395	LOC108023597|XP_016948692.1|DBIA	LOC108103167|XP_017064040.1|DEUG
OG0008396	LOC108023959|XP_016949153.1|DBIA	LOC108103450|XP_017064425.1|DEUG
OG0008397	LOC108022026|XP_016946361.1|DBIA	LOC108104930|XP_017066772.1|DEUG
OG0008398	LOC108023927|XP_016949100.1|DBIA	LOC108104977|XP_017066839.1|DEUG
OG0008399	LOC108024172|XP_016949481.1|DBIA	LOC108118531|XP_017086769.1|DEUG
OG0008400	LOC108035564|XP_016966721.1|DBIA	LOC108103607|XP_017064632.1|DEUG
OG0008401	LOC108029262|XP_016956947.1|DBIA	LOC108110745|XP_017075441.1|DEUG
OG0008402	LOC108027271|XP_016954135.1|DBIA	LOC108111769|XP_017076823.1|DEUG
OG0008403	LOC108032193|XP_016961541.1|DBIA	LOC108111836|XP_017076930.1|DEUG
OG0008404	LOC108027298|XP_016954179.1|DBIA	LOC108115369|XP_017082284.1|DEUG
OG0008405	LOC108029332|XP_016957052.1|DBIA	LOC108103945|XP_017065194.1|DEUG
OG0008406	LOC108028702|XP_016956182.1|DBIA	LOC108109957|XP_017074261.1|DEUG
OG0008407	LOC108025341|XP_016951264.1|DBIA	LOC108116387|XP_017083734.1|DEUG
OG0008408	LOC108023471|XP_016948477.1|DBIA	LOC108109739|XP_017073881.1|DEUG
OG0008409	LOC108028606|XP_016956015.1|DBIA	LOC108114454|XP_017080943.1|DEUG
OG0008410	LOC108026248|XP_016952580.1|DBIA	LOC108116451|XP_017083854.1|DEUG
OG0008411	LOC108026361|XP_016952763.1|DBIA	LOC108116394|XP_017083747.1|DEUG
OG0008412	LOC108036079|XP_016967519.1|DBIA	LOC108103862|XP_017065058.1|DEUG
OG0008413	LOC108028016|XP_016955134.1|DBIA	LOC108107555|XP_017070598.1|DEUG
OG0008414	LOC108023227|XP_016947990.1|DBIA	LOC108118543|XP_017086786.1|DEUG
OG0008415	LOC108033072|XP_016962729.1|DBIA	LOC108105363|XP_017067378.1|DEUG
OG0008416	LOC108035745|XP_016966930.1|DBIA	LOC108106031|XP_017068367.1|DEUG
OG0008417	LOC108023686|XP_016948796.1|DBIA	LOC108103319|XP_017064238.1|DEUG
OG0008418	LOC108021949|XP_016946265.1|DBIA	LOC108110322|XP_017074836.1|DEUG
OG0008419	LOC108024140|XP_016949409.1|DBIA	LOC108105063|XP_017066970.1|DEUG
OG0008420	LOC108024841|XP_016950466.1|DBIA	LOC108103880|XP_017065097.1|DEUG
OG0008421	LOC108025817|XP_016951957.1|DBIA	LOC108103002|XP_017063809.1|DEUG
OG0008422	LOC108023644|XP_016948750.1|DBIA	LOC108103708|XP_017064793.1|DEUG
OG0008423	LOC108022345|XP_016946697.1|DBIA	LOC108112241|XP_017077551.1|DEUG
OG0008424	LOC108026458|XP_016952891.1|DBIA	LOC108104359|XP_017065857.1|DEUG
OG0008425	LOC108025271|XP_016951125.1|DBIA	LOC108111520|XP_017076528.1|DEUG
OG0008426	LOC108022099|XP_016946431.1|DBIA	LOC108113000|XP_017078902.1|DEUG
OG0008427	LOC108023760|XP_016948890.1|DBIA	LOC108109747|XP_017073900.1|DEUG
OG0008428	LOC108027608|XP_016954618.1|DBIA	LOC108109703|XP_017073821.1|DEUG
OG0008429	LOC108032204|XP_016961551.1|DBIA	LOC108109586|XP_017073652.1|DEUG
OG0008430	LOC108021982|XP_016946312.1|DBIA	LOC108110305|XP_017074804.1|DEUG
OG0008432	LOC108024622|XP_016950149.1|DBIA	LOC108115851|XP_017082955.1|DEUG
