Orthogroup	DBIA.longest_only	DHYD.longest_only
OG0009444	LOC108024052|XP_016949318.1|DBIA	LOC111598283|XP_023169233.2|DHYD
OG0009445	LOC108025626|XP_016951651.1|DBIA	LOC111595373|XP_023164835.1|DHYD
OG0009446	LOC108023440|XP_016948418.1|DBIA	LOC111592992|XP_030078910.1|DHYD
OG0009447	LOC108023916|XP_016949089.1|DBIA	LOC111605033|XP_023179136.1|DHYD
OG0009448	LOC108033186|XP_016962917.1|DBIA	LOC111598279|XP_023169225.1|DHYD
OG0009449	LOC108023583|XP_016948669.1|DBIA	LOC111594048|XP_023162931.1|DHYD
OG0009450	LOC108025873|XP_016952034.1|DBIA	LOC111601615|XP_023174049.2|DHYD
OG0009451	LOC108034099|XP_016964361.1|DBIA	LOC111596317|XP_023166251.1|DHYD
OG0009452	LOC108024127|XP_016949398.1|DBIA	LOC111598444|XP_023169453.1|DHYD
OG0009453	LOC108031482|XP_016960448.1|DBIA	LOC111595905|XP_023165616.2|DHYD
OG0009454	LOC108035885|XP_016967129.1|DBIA	LOC111592335|XP_023160230.1|DHYD
OG0009455	LOC108021965|XP_016946290.1|DBIA	LOC111602040|XP_023174714.1|DHYD
OG0009456	LOC108033209|XP_016962949.1|DBIA	LOC111604335|XP_023178202.2|DHYD
OG0009457	LOC108021897|XP_016946204.1|DBIA	LOC111593952|XP_023162846.1|DHYD
OG0009458	LOC108023398|XP_016948333.1|DBIA	LOC111598103|XP_023168923.2|DHYD
OG0009459	LOC108030071|XP_016958165.1|DBIA	LOC111600486|XP_023172380.1|DHYD
OG0009460	LOC108035582|XP_016966742.1|DBIA	LOC111604488|XP_023178345.1|DHYD
OG0009461	LOC108035603|XP_016966771.1|DBIA	LOC111604500|XP_030081177.1|DHYD
OG0009462	LOC108031105|XP_016959808.1|DBIA	LOC111592443|XP_023160395.2|DHYD
OG0009463	LOC108035102|XP_016966020.1|DBIA	LOC111605630|XP_023180051.2|DHYD
OG0009464	LOC108034672|XP_016965101.1|DBIA	LOC111605181|XP_023179346.1|DHYD
OG0009465	LOC108035702|XP_016966913.1|DBIA	LOC111598486|XP_030081462.1|DHYD
OG0009466	LOC108028636|XP_016956049.1|DBIA	LOC111595092|XP_023164419.1|DHYD
OG0009467	LOC108034717|XP_016965147.1|DBIA	LOC111591924|XP_023159618.1|DHYD
OG0009468	LOC108035521|XP_016966676.1|DBIA	LOC111602928|XP_023176045.2|DHYD
OG0009469	LOC108028306|XP_016955518.1|DBIA	LOC111596935|XP_023167152.1|DHYD
OG0009470	LOC108028178|XP_016955329.1|DBIA	LOC111592312|XP_023160189.1|DHYD
OG0009471	LOC108033395|XP_016963202.1|DBIA	LOC115483011|XP_030079561.1|DHYD, LOC111600381|XP_023172225.2|DHYD
OG0009472	LOC108034505|XP_016964911.1|DBIA	LOC111597784|XP_023168423.2|DHYD
OG0009473	LOC108028813|XP_016956287.1|DBIA	LOC111601703|XP_023174187.1|DHYD
OG0009474	LOC108029129|XP_016956743.1|DBIA	LOC111598794|XP_023169978.2|DHYD
OG0009475	LOC108027881|XP_016954991.1|DBIA	LOC111592761|XP_023160929.2|DHYD
OG0009476	LOC108034823|XP_016965405.1|DBIA	LOC111594869|XP_023164117.1|DHYD, LOC115483476|XP_030081465.1|DHYD
OG0009477	LOC108034584|XP_016965005.1|DBIA	LOC111604717|XP_023178658.2|DHYD
OG0009478	LOC108034773|XP_016965208.1|DBIA	LOC111604712|XP_023178652.1|DHYD
OG0009479	LOC108033443|XP_016963260.1|DBIA	LOC111593364|XP_023161848.1|DHYD
OG0009480	LOC108034831|XP_016965432.1|DBIA	LOC115483761|XP_030081866.1|DHYD, LOC111603057|XP_023176282.2|DHYD
OG0009481	LOC108034701|XP_016965131.1|DBIA	LOC111599457|XP_023170898.2|DHYD
OG0009482	LOC108035919|XP_016967185.1|DBIA	LOC111592252|XP_023160098.2|DHYD
OG0009483	LOC108035971|XP_016967279.1|DBIA	LOC111592294|XP_023160165.2|DHYD
OG0009484	LOC108023543|XP_016948607.1|DBIA	LOC111603444|XP_023176799.1|DHYD
OG0009485	LOC108028397|XP_016955702.1|DBIA	LOC111605636|XP_023180061.1|DHYD
OG0009486	LOC108028496|XP_016955864.1|DBIA	LOC111594839|XP_023164071.1|DHYD
OG0009487	LOC108028222|XP_016955377.1|DBIA	LOC111600988|XP_023173148.1|DHYD, LOC115483753|XP_030081861.1|DHYD
OG0009488	LOC108034625|XP_016965050.1|DBIA	LOC111604316|XP_023178137.2|DHYD
OG0009489	LOC108028049|XP_016955177.1|DBIA	LOC111597270|XP_023167652.2|DHYD
OG0009490	LOC108029396|XP_016957113.1|DBIA	LOC111595399|XP_023164874.2|DHYD
OG0009491	LOC108030742|XP_016959278.1|DBIA	LOC111605739|XP_023180208.1|DHYD
OG0009492	LOC108030768|XP_016959310.1|DBIA	LOC111597528|XP_023168072.1|DHYD
OG0009493	LOC108030789|XP_016959352.1|DBIA	LOC111597614|XP_023168181.2|DHYD
OG0009494	LOC108030792|XP_016959358.1|DBIA	LOC111597615|XP_023168182.1|DHYD
OG0009495	LOC108028345|XP_016955585.1|DBIA	LOC111605721|XP_023180178.2|DHYD
OG0009496	LOC108030885|XP_016959535.1|DBIA	LOC111600986|XP_023173145.1|DHYD
OG0009497	LOC108031236|XP_016959961.1|DBIA	LOC111593266|XP_023161701.1|DHYD
OG0009498	LOC108028641|XP_016956055.1|DBIA	LOC111605720|XP_023180176.2|DHYD
OG0009499	LOC108028577|XP_016955971.1|DBIA	LOC111605716|XP_023180169.2|DHYD
OG0009500	LOC108028176|XP_016955327.1|DBIA	LOC111605700|XP_023180143.2|DHYD
OG0009501	LOC108030527|XP_016958906.1|DBIA	LOC111595064|XP_023164388.2|DHYD
OG0009502	LOC108031394|XP_016960248.1|DBIA	LOC111602972|XP_030078705.1|DHYD
OG0009503	LOC108031560|XP_016960598.1|DBIA	LOC111602256|XP_023175017.2|DHYD
OG0009504	LOC108031646|XP_016960766.1|DBIA	LOC111602620|XP_023175550.2|DHYD
OG0009505	LOC108033552|XP_016963387.1|DBIA	LOC111601420|XP_023173767.1|DHYD
OG0009506	LOC108028139|XP_016955288.1|DBIA	LOC111592746|XP_023160911.2|DHYD
OG0009507	LOC108030004|XP_016958011.1|DBIA	LOC111598772|XP_023169956.2|DHYD
OG0009508	LOC108027950|XP_016955068.1|DBIA	LOC111601379|XP_023173685.1|DHYD
OG0009509	LOC108036264|XP_016967764.1|DBIA	LOC111594120|XP_023163048.2|DHYD
OG0009510	LOC108026227|XP_016952553.1|DBIA	LOC111598191|XP_023169085.1|DHYD
OG0009511	LOC108023069|XP_016947810.1|DBIA	LOC111595998|XP_023165810.1|DHYD
OG0009512	LOC108021881|XP_016946164.1|DBIA	LOC111605226|XP_023179425.2|DHYD
OG0009513	LOC108033050|XP_016962665.1|DBIA	LOC111603136|XP_023176379.2|DHYD
OG0009514	LOC108036284|XP_016967783.1|DBIA	LOC111602854|XP_023175937.1|DHYD
OG0009515	LOC108033265|XP_016963021.1|DBIA	LOC111595777|XP_023165429.2|DHYD
OG0009516	LOC108033978|XP_016964186.1|DBIA	LOC111594208|XP_023163174.1|DHYD
OG0009517	LOC108033692|XP_016963680.1|DBIA	LOC111601817|XP_023174409.2|DHYD
OG0009518	LOC108034687|XP_016965117.1|DBIA	LOC111599773|XP_023171299.1|DHYD, LOC115482743|XP_030081526.1|DHYD
OG0009519	LOC108027826|XP_016954901.1|DBIA	LOC111603204|XP_023176461.1|DHYD, LOC111601052|XP_023173237.2|DHYD
OG0009520	LOC108025080|XP_016950828.1|DBIA	LOC111594546|XP_023163666.2|DHYD
OG0009521	LOC108034621|XP_016965046.1|DBIA	LOC111592794|XP_030079603.1|DHYD
OG0009522	LOC108026852|XP_016953520.1|DBIA	LOC111601239|XP_023173505.2|DHYD
OG0009523	LOC108026661|XP_016953189.1|DBIA	LOC111595251|XP_023164664.2|DHYD, LOC115483435|XP_030081264.1|DHYD, LOC115482849|XP_030078949.1|DHYD
OG0009524	LOC108036275|XP_016967774.1|DBIA	LOC111600722|XP_023172763.1|DHYD
OG0009525	LOC108022319|XP_016946669.1|DBIA	LOC111605254|XP_023179459.2|DHYD
OG0009526	LOC108022369|XP_016946738.1|DBIA	LOC111605252|XP_030081071.1|DHYD
OG0009527	LOC108029957|XP_016957949.1|DBIA	LOC111597677|XP_023168271.2|DHYD
OG0009528	LOC108026528|XP_016952965.1|DBIA	LOC111603812|XP_023177336.2|DHYD
OG0009529	LOC108022662|XP_016947217.1|DBIA	LOC111600581|XP_030082033.1|DHYD
OG0009530	LOC108029330|XP_016957014.1|DBIA	LOC111595427|XP_023164918.2|DHYD
OG0009531	LOC108029990|XP_016957989.1|DBIA	LOC111592241|XP_023160093.1|DHYD
OG0009532	LOC108022434|XP_016946809.1|DBIA	LOC111597132|XP_023167460.2|DHYD
OG0009533	LOC108029401|XP_016957121.1|DBIA	LOC111593102|XP_023161473.2|DHYD
OG0009534	LOC108029426|XP_016957160.1|DBIA	LOC111593708|XP_023162443.1|DHYD
OG0009535	LOC108023034|XP_016947764.1|DBIA	LOC111594871|XP_023164121.2|DHYD
OG0009536	LOC108031110|XP_016959810.1|DBIA	LOC111592023|XP_023159784.1|DHYD
OG0009537	LOC108031712|XP_016960866.1|DBIA	LOC111601787|XP_023174322.2|DHYD
OG0009538	LOC108025119|XP_016950874.1|DBIA	LOC111598568|XP_023169637.2|DHYD, LOC111598563|XP_023169629.2|DHYD
OG0009539	LOC108027456|XP_016954399.1|DBIA	LOC111596432|XP_023166414.2|DHYD
OG0009540	LOC108026113|XP_016952302.1|DBIA	LOC111599421|XP_023170840.2|DHYD
OG0009541	LOC108024543|XP_016950000.1|DBIA	LOC111596914|XP_023167135.2|DHYD
OG0009542	LOC108025124|XP_016950880.1|DBIA	LOC111601975|XP_023174621.1|DHYD
OG0009543	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA	LOC111604237|XP_023177983.2|DHYD
OG0009545	LOC108025208|XP_016951030.1|DBIA	LOC111598437|XP_023169446.1|DHYD
OG0009546	LOC108030978|XP_016959667.1|DBIA	LOC111602696|XP_023175696.2|DHYD
OG0009557	LOC108025978|XP_016952160.1|DBIA	LOC115483698|XP_030081617.1|DHYD
OG0009560	LOC108024033|XP_016949295.1|DBIA	LOC111594986|XP_023164253.2|DHYD
OG0009562	LOC108033405|XP_016963215.1|DBIA	LOC111594690|XP_023163877.2|DHYD
OG0009563	LOC108028781|XP_016956249.1|DBIA	LOC111597291|XP_023167674.2|DHYD
OG0009564	LOC108025782|XP_016951890.1|DBIA	LOC111592711|XP_023160866.2|DHYD
OG0009565	LOC108028626|XP_016956039.1|DBIA	LOC111592758|XP_023160926.2|DHYD
OG0009567	LOC108027159|XP_016953901.1|DBIA	LOC111602677|XP_023175664.1|DHYD
OG0009568	LOC108033425|XP_016963235.1|DBIA	LOC111603904|XP_030080264.1|DHYD
OG0009569	LOC108035759|XP_016966948.1|DBIA	LOC111595962|XP_023165704.1|DHYD
OG0009571	LOC108024508|XP_016949944.1|DBIA	LOC111604208|XP_023177937.2|DHYD
OG0009572	LOC108023799|XP_016948928.1|DBIA	LOC111598826|XP_023170026.2|DHYD
OG0009573	LOC108024802|XP_016950411.1|DBIA	LOC111596474|XP_023166495.2|DHYD
OG0009574	LOC108023381|XP_016948275.1|DBIA	LOC111593986|XP_023162843.2|DHYD
OG0009575	LOC108022297|XP_016946644.1|DBIA	LOC111605219|XP_023179410.2|DHYD
OG0009576	LOC108027102|XP_016953808.1|DBIA	LOC111594573|XP_023163699.2|DHYD
OG0009577	LOC108033616|XP_016963467.1|DBIA	LOC111596365|XP_023166330.2|DHYD
OG0009579	LOC108027616|XP_016954625.1|DBIA	LOC111600194|XP_023171975.2|DHYD
OG0009580	LOC108036485|XP_016968160.1|DBIA	LOC111593830|XP_023162635.2|DHYD
OG0009581	LOC108032338|XP_016961637.1|DBIA	LOC111594144|XP_023163081.2|DHYD
OG0009582	LOC108034821|XP_016965402.1|DBIA	LOC115482727|XP_023161609.2|DHYD
OG0009583	LOC108033021|XP_016962638.1|DBIA	LOC111600197|XP_023171980.2|DHYD
OG0009584	LOC108025651|XP_016951679.1|DBIA	LOC111598855|XP_023170058.2|DHYD
OG0009585	LOC108026252|XP_016952595.1|DBIA	LOC111600851|XP_023172927.2|DHYD
OG0009586	LOC108034706|XP_016965135.1|DBIA	LOC111603702|XP_023177170.2|DHYD
OG0009587	LOC108026946|XP_016953649.1|DBIA	LOC111600744|XP_023172791.2|DHYD
OG0009588	LOC108026024|XP_016952205.1|DBIA	LOC111601339|XP_023173636.2|DHYD
OG0009589	LOC108028587|XP_016955993.1|DBIA	LOC111602888|XP_023175991.2|DHYD
OG0009590	LOC108028663|XP_016956081.1|DBIA	LOC111597381|XP_030081488.1|DHYD
OG0009591	LOC108031556|XP_016960588.1|DBIA	LOC111604835|XP_023178832.2|DHYD
OG0009592	LOC108031868|XP_016961116.1|DBIA	LOC111604219|XP_023177956.1|DHYD
OG0009593	LOC108032175|XP_016961517.1|DBIA	LOC111604265|XP_023178030.2|DHYD
OG0009594	LOC108026119|XP_016952311.1|DBIA	LOC111604802|XP_023178790.2|DHYD
OG0009595	LOC108027085|XP_016953790.1|DBIA	LOC111603456|XP_023176812.2|DHYD
OG0009596	LOC108027457|XP_016954401.1|DBIA	LOC111602712|XP_023175720.2|DHYD
OG0009597	LOC108027067|XP_016953766.1|DBIA	LOC111602757|XP_023175779.2|DHYD
OG0009598	LOC108027327|XP_016954225.1|DBIA	LOC111602711|XP_023175717.1|DHYD
OG0009599	LOC108024874|XP_016950508.1|DBIA	LOC111600281|XP_023172099.2|DHYD
OG0009600	LOC108026133|XP_016952336.1|DBIA	LOC111604630|XP_023178529.2|DHYD
OG0009601	LOC108026114|XP_016952303.1|DBIA	LOC111593362|XP_023161843.2|DHYD
OG0009602	LOC108025153|XP_016950919.1|DBIA	LOC111604245|XP_023177998.1|DHYD
OG0009603	LOC108031602|XP_016960669.1|DBIA	LOC111603650|XP_023177097.1|DHYD
OG0009604	LOC108023348|XP_016948181.1|DBIA	LOC111596722|XP_023166819.1|DHYD
OG0009605	LOC108025097|XP_016950848.1|DBIA	LOC111595168|XP_023164517.2|DHYD
OG0009606	LOC108025062|XP_016950809.1|DBIA	LOC111595164|XP_023164512.1|DHYD
OG0009607	LOC108025127|XP_016950883.1|DBIA	LOC111595171|XP_023164519.2|DHYD
OG0009608	LOC108026078|XP_016952265.1|DBIA	LOC111593379|XP_023161866.2|DHYD
OG0009609	LOC108023893|XP_016949071.1|DBIA	LOC111602994|XP_023176159.2|DHYD
OG0009610	LOC108031760|XP_016960957.1|DBIA	LOC111597892|XP_023168595.2|DHYD
OG0009611	LOC108031344|XP_016960097.1|DBIA	LOC111596213|XP_023166095.2|DHYD
OG0009612	LOC108027002|XP_016953690.1|DBIA	LOC111596450|XP_023166444.2|DHYD
OG0009613	LOC108035201|XP_016966198.1|DBIA	LOC111601167|XP_023173413.2|DHYD
OG0009614	LOC108030985|XP_016959674.1|DBIA	LOC111593261|XP_023161696.1|DHYD
OG0009615	LOC108025185|XP_016950982.1|DBIA	LOC111603280|XP_030079667.1|DHYD
OG0009616	LOC108025116|XP_016950870.1|DBIA	LOC111597767|XP_023168393.2|DHYD
OG0009617	LOC108024259|XP_016949638.1|DBIA	LOC111592945|XP_023161183.2|DHYD
OG0009618	LOC108027262|XP_016954162.1|DBIA	LOC111600525|XP_023172426.1|DHYD
OG0009619	LOC108031768|XP_016960964.1|DBIA	LOC111603627|XP_023177063.2|DHYD
OG0009620	LOC108031175|XP_016959883.1|DBIA	LOC111596251|XP_023166152.2|DHYD
OG0009621	LOC108031023|XP_016959711.1|DBIA	LOC111596254|XP_023166157.2|DHYD
OG0009622	LOC108031150|XP_016959854.1|DBIA	LOC111604240|XP_023177991.1|DHYD
OG0009623	LOC108027000|XP_016953688.1|DBIA	LOC111599246|XP_023170615.2|DHYD
OG0009624	LOC108023886|XP_016949060.1|DBIA	LOC111601515|XP_023173889.2|DHYD
OG0009625	LOC108025399|XP_016951363.1|DBIA	LOC111592466|XP_023160435.2|DHYD
OG0009626	LOC108031317|XP_016960053.1|DBIA	LOC111600068|XP_023171770.2|DHYD
OG0009627	LOC108031277|XP_016960007.1|DBIA	LOC111599864|XP_023171453.2|DHYD
OG0009628	LOC108031356|XP_016960115.1|DBIA	LOC111599961|XP_023171624.2|DHYD
OG0009629	LOC108024431|XP_016949838.1|DBIA	LOC111594608|XP_023163752.2|DHYD
OG0009630	LOC108024393|XP_016949793.1|DBIA	LOC111594500|XP_023163579.2|DHYD
OG0009631	LOC108024908|XP_016950574.1|DBIA	LOC111594457|XP_023163521.2|DHYD
OG0009632	LOC108032213|XP_016961566.1|DBIA	LOC111600211|XP_023172000.2|DHYD
OG0009633	LOC108022199|XP_016946540.1|DBIA	LOC111600591|XP_023172551.1|DHYD
OG0009634	LOC108025304|XP_016951191.1|DBIA	LOC111597909|XP_023168617.2|DHYD
OG0009635	LOC108031806|XP_016961017.1|DBIA	LOC111593257|XP_023161689.2|DHYD
OG0009636	LOC108028051|XP_016955179.1|DBIA	LOC111605708|XP_023180162.2|DHYD
OG0009637	LOC108032020|XP_016961315.1|DBIA	LOC111594525|XP_023163623.2|DHYD
OG0009638	LOC108031295|XP_016960027.1|DBIA	LOC111598088|XP_023168905.1|DHYD
OG0009639	LOC108027074|XP_016953777.1|DBIA	LOC111595461|XP_023164975.2|DHYD
OG0009640	LOC108025511|XP_016951522.1|DBIA	LOC111595630|XP_023165211.2|DHYD
OG0009641	LOC108031008|XP_016959697.1|DBIA	LOC111597869|XP_023168562.1|DHYD
OG0009642	LOC108031152|XP_016959857.1|DBIA	LOC111597879|XP_023168572.2|DHYD
OG0009643	LOC108022984|XP_016947704.1|DBIA	LOC111598903|XP_023170144.2|DHYD
OG0009644	LOC108024864|XP_016950495.1|DBIA	LOC111601437|XP_023173781.2|DHYD
OG0009645	LOC108024458|XP_016949865.1|DBIA	LOC111601517|XP_023173891.1|DHYD
OG0009646	LOC108025005|XP_016950750.1|DBIA	LOC111592489|XP_023160477.2|DHYD
OG0009647	LOC108025108|XP_016950860.1|DBIA	LOC111592474|XP_023160459.1|DHYD
OG0009648	LOC108027277|XP_016954141.1|DBIA	LOC111594418|XP_023163473.1|DHYD
OG0009649	LOC108024554|XP_016950024.1|DBIA	LOC111598571|XP_023169643.2|DHYD
OG0009650	LOC108034395|XP_016964768.1|DBIA	LOC111594187|XP_023163139.2|DHYD
OG0009651	LOC108033610|XP_016963462.1|DBIA	LOC111603781|XP_023177291.2|DHYD
OG0009652	LOC108032752|XP_016962231.1|DBIA	LOC115483196|XP_030080255.1|DHYD, LOC111600862|XP_030079013.1|DHYD
OG0009653	LOC108029292|XP_016956983.1|DBIA	LOC111601953|XP_023174589.1|DHYD
OG0009654	LOC108029293|XP_016956984.1|DBIA	LOC111601070|XP_023173267.1|DHYD
OG0009655	LOC108036733|XP_016968525.1|DBIA	LOC111603776|XP_023177279.2|DHYD
OG0009656	LOC108032532|XP_016961882.1|DBIA	LOC111599342|XP_023170740.2|DHYD
OG0009657	LOC108028918|XP_016956426.1|DBIA	LOC111599313|XP_023170691.2|DHYD
OG0009658	LOC108033472|XP_016963298.1|DBIA	LOC111602510|XP_023175358.2|DHYD
OG0009659	LOC108027897|XP_016955005.1|DBIA	LOC111605557|XP_023179893.1|DHYD
OG0009660	LOC108036058|XP_016967490.1|DBIA	LOC111594235|XP_030080301.1|DHYD
OG0009661	LOC108034299|XP_016964651.1|DBIA	LOC111595841|XP_023165519.2|DHYD
OG0009662	LOC108034156|XP_016964448.1|DBIA	LOC111599493|XP_023170928.2|DHYD
OG0009663	LOC108029206|XP_016956873.1|DBIA	LOC111601961|XP_023174604.2|DHYD
OG0009664	LOC108027812|XP_016954879.1|DBIA	LOC111596116|XP_023165949.1|DHYD
OG0009665	LOC108029281|XP_016956969.1|DBIA	LOC111599115|XP_023170444.2|DHYD
OG0009666	LOC108033688|XP_016963663.1|DBIA	LOC111592892|XP_023161101.1|DHYD
OG0009667	LOC108033942|XP_016964116.1|DBIA	LOC111594740|XP_023163947.2|DHYD
OG0009668	LOC108034324|XP_016964684.1|DBIA	LOC111596114|XP_023165947.1|DHYD
OG0009669	LOC108033795|XP_016963894.1|DBIA	LOC111594232|XP_023163206.2|DHYD
OG0009670	LOC108029162|XP_016956791.1|DBIA	LOC111599394|XP_023170800.1|DHYD
OG0009671	LOC108033380|XP_016963189.1|DBIA	LOC111605536|XP_023179867.1|DHYD
OG0009672	LOC108032397|XP_016961706.1|DBIA	LOC111598474|XP_023169501.2|DHYD
OG0009673	LOC108032359|XP_016961660.1|DBIA	LOC111598481|XP_023169507.2|DHYD
OG0009674	LOC108032370|XP_016961679.1|DBIA	LOC111594346|XP_023163369.2|DHYD
OG0009675	LOC108029205|XP_016956871.1|DBIA	LOC111602241|XP_023174998.2|DHYD
OG0009676	LOC108033939|XP_016964112.1|DBIA	LOC111603625|XP_030080318.1|DHYD
OG0009677	LOC108036159|XP_016967640.1|DBIA	LOC111603896|XP_023177482.2|DHYD
OG0009678	LOC108033727|XP_016963761.1|DBIA	LOC111594279|XP_023163278.2|DHYD
OG0009679	LOC108034259|XP_016964605.1|DBIA	LOC111596292|XP_023166216.1|DHYD
OG0009680	LOC108032555|XP_016961925.1|DBIA	LOC111594770|XP_023163988.2|DHYD
OG0009681	LOC108022223|XP_016946566.1|DBIA	LOC111603818|XP_023177345.2|DHYD
OG0009682	LOC108022296|XP_016946643.1|DBIA	LOC111602133|XP_030081066.1|DHYD
OG0009683	LOC108030204|XP_016958451.1|DBIA	LOC111593979|XP_023162840.1|DHYD
OG0009684	LOC108030202|XP_016958448.1|DBIA	LOC111593975|XP_023162834.1|DHYD
OG0009685	LOC108029920|XP_016957902.1|DBIA	LOC111593889|XP_023162724.1|DHYD
OG0009686	LOC108022103|XP_016946434.1|DBIA	LOC111600662|XP_030080930.1|DHYD
OG0009687	LOC108023020|XP_016947744.1|DBIA	LOC111600658|XP_023172652.2|DHYD
OG0009688	LOC108030297|XP_016958620.1|DBIA	LOC111604139|XP_023177830.1|DHYD
OG0009689	LOC108029848|XP_016957825.1|DBIA	LOC111602366|XP_023175146.2|DHYD
OG0009690	LOC108022878|XP_016947562.1|DBIA	LOC111593292|XP_023161738.1|DHYD
OG0009691	LOC108026711|XP_016953302.1|DBIA	LOC111604099|XP_023177767.2|DHYD
OG0009692	LOC108036299|XP_016967799.1|DBIA	LOC111600725|XP_030080977.1|DHYD
OG0009693	LOC108022622|XP_016947153.1|DBIA	LOC111593191|XP_023161579.1|DHYD
OG0009694	LOC108022826|XP_016947457.1|DBIA	LOC111599896|XP_023171486.1|DHYD
OG0009695	LOC108022452|XP_016946849.1|DBIA	LOC111604610|XP_023178492.1|DHYD
OG0009696	LOC108030353|XP_016958709.1|DBIA	LOC111597688|XP_023168288.2|DHYD
OG0009697	LOC108034760|XP_016965196.1|DBIA	LOC111602165|XP_023174890.2|DHYD
OG0009698	LOC108030332|XP_016958682.1|DBIA	LOC111599902|XP_023171491.2|DHYD
OG0009699	LOC108023025|XP_016947751.1|DBIA	LOC111605267|XP_023179475.1|DHYD
OG0009700	LOC108022991|XP_016947710.1|DBIA	LOC111595318|XP_023164743.2|DHYD
OG0009701	LOC108025483|XP_016951487.1|DBIA	LOC111596426|XP_023166406.1|DHYD
OG0009703	LOC108029165|XP_016956795.1|DBIA	LOC111602467|XP_023175297.2|DHYD
OG0009704	LOC108029394|XP_016957111.1|DBIA	LOC111604144|XP_023177834.2|DHYD
OG0009705	LOC108022936|XP_016947638.1|DBIA	LOC111593579|XP_023162212.2|DHYD
OG0009706	LOC108022299|XP_016946648.1|DBIA	LOC111593563|XP_023162192.2|DHYD
OG0009707	LOC108032029|XP_016961328.1|DBIA	LOC111602754|XP_023175774.2|DHYD
OG0009708	LOC108029896|XP_016957875.1|DBIA	LOC111593890|XP_023162725.1|DHYD
OG0009709	LOC108030305|XP_016958628.1|DBIA	LOC111593906|XP_023162745.1|DHYD
OG0009710	LOC108030306|XP_016958630.1|DBIA	LOC111593967|XP_023162826.2|DHYD
OG0009711	LOC108030044|XP_016958105.1|DBIA	LOC111593816|XP_023162612.2|DHYD
OG0009712	LOC108035020|XP_016965852.1|DBIA	LOC111604706|XP_023178647.1|DHYD
OG0009713	LOC108029548|XP_016957354.1|DBIA	LOC111597964|XP_023168705.2|DHYD
OG0009714	LOC108030316|XP_016958644.1|DBIA	LOC111592161|XP_023159981.1|DHYD
OG0009715	LOC108026853|XP_016953521.1|DBIA	LOC111601240|XP_023173506.2|DHYD
OG0009717	LOC108030214|XP_016958470.1|DBIA	LOC111597977|XP_023168720.1|DHYD
OG0009718	LOC108029378|XP_016957094.1|DBIA	LOC111595553|XP_023165114.2|DHYD
OG0009719	LOC108023065|XP_016947802.1|DBIA	LOC111594321|XP_023163333.1|DHYD
OG0009720	LOC108036369|XP_016967942.1|DBIA	LOC111594751|XP_023163971.2|DHYD
OG0009721	LOC108022203|XP_016946545.1|DBIA	LOC111597976|XP_023168719.2|DHYD
OG0009723	LOC108034576|XP_016964996.1|DBIA	LOC111591929|XP_023159627.1|DHYD
OG0009724	LOC108022905|XP_016947598.1|DBIA	LOC111597068|XP_023167362.2|DHYD
OG0009725	LOC108026513|XP_016952948.1|DBIA	LOC111595263|XP_030081256.1|DHYD
OG0009726	LOC108023430|XP_016948410.1|DBIA	LOC111595884|XP_023165584.1|DHYD
OG0009727	LOC108029794|XP_016957797.1|DBIA	LOC111599712|XP_023171213.2|DHYD
OG0009728	LOC108026595|XP_016953056.1|DBIA	LOC111594817|XP_030082000.1|DHYD
OG0009729	LOC108026598|XP_016953058.1|DBIA	LOC111594806|XP_023164040.2|DHYD
OG0009730	LOC108025667|XP_016951694.1|DBIA	LOC111597265|XP_023167646.1|DHYD
OG0009731	LOC108029855|XP_016957833.1|DBIA	LOC111592236|XP_030081988.1|DHYD
OG0009732	LOC108029738|XP_016957713.1|DBIA	LOC111596392|XP_023166366.1|DHYD
OG0009733	LOC108023330|XP_016948140.1|DBIA	LOC111601843|XP_023174445.1|DHYD
OG0009734	LOC108023786|XP_016948914.1|DBIA	LOC111605138|XP_023179284.2|DHYD
OG0009735	LOC108028160|XP_016955308.1|DBIA	LOC111599167|XP_023170514.2|DHYD
OG0009736	LOC108023485|XP_016948497.1|DBIA	LOC111597244|XP_030080077.1|DHYD
OG0009737	LOC108023656|XP_016948768.1|DBIA	LOC111594577|XP_023163703.1|DHYD
OG0009738	LOC108035753|XP_016966940.1|DBIA	LOC111603220|XP_023176485.2|DHYD, LOC111603110|XP_023176347.2|DHYD
OG0009739	LOC108035757|XP_016966945.1|DBIA	LOC111603149|XP_023176392.1|DHYD
OG0009740	LOC108025861|XP_016952018.1|DBIA	LOC111603083|XP_023176309.2|DHYD
OG0009741	LOC108032467|XP_016961781.1|DBIA	LOC111600411|XP_023172259.2|DHYD
OG0009742	LOC108023946|XP_016949122.1|DBIA	LOC111605050|XP_023179154.2|DHYD
OG0009743	LOC108033188|XP_016962919.1|DBIA	LOC111598291|XP_023169242.2|DHYD
OG0009744	LOC108036562|XP_016968294.1|DBIA	LOC111593684|XP_023162397.2|DHYD
OG0009745	LOC108033088|XP_016962772.1|DBIA	LOC111605298|XP_023179519.2|DHYD
OG0009746	LOC108034711|XP_016965141.1|DBIA	LOC111604844|XP_023178848.2|DHYD
OG0009747	LOC108032833|XP_016962338.1|DBIA	LOC111605159|XP_023179313.1|DHYD
OG0009748	LOC108024244|XP_016949614.1|DBIA	LOC111595943|XP_023165677.2|DHYD
