Orthogroup	DBIA.longest_only	BTRY.longest_only
OG0007406	LOC108027196|XP_016953991.1|DBIA	LOC120782818|XP_039971265.1|BTRY
OG0007407	LOC108033717|XP_016963739.1|DBIA	LOC120767627|XP_039949719.1|BTRY
OG0007408	LOC108035918|XP_016967183.1|DBIA	LOC120778483|XP_039966234.1|BTRY
OG0007409	LOC108027842|XP_016954922.1|DBIA	LOC120769182|XP_039952001.1|BTRY
OG0007410	LOC108025823|XP_016951964.1|DBIA	LOC120774424|XP_039959991.1|BTRY
OG0007411	LOC108023262|XP_016948033.1|DBIA	LOC120773423|XP_039958230.1|BTRY
OG0007412	LOC108035813|XP_016967050.1|DBIA	LOC120774546|XP_039960211.1|BTRY
OG0007413	LOC108022565|XP_016947052.1|DBIA	LOC120770102|XP_039953206.1|BTRY
OG0007414	LOC108024196|XP_016949532.1|DBIA	LOC120774888|XP_039960684.1|BTRY
OG0007415	LOC108024294|XP_016949683.1|DBIA	LOC120774430|XP_039960002.1|BTRY
OG0007416	LOC108030513|XP_016958927.1|DBIA	LOC120774640|XP_039960298.1|BTRY
OG0007417	LOC108021961|XP_016946280.1|DBIA	LOC120775860|XP_039962164.1|BTRY
OG0007418	LOC108022769|XP_016947366.1|DBIA	LOC120774213|XP_039959600.1|BTRY
OG0007419	LOC108024601|XP_016950104.1|DBIA	LOC120782320|XP_039970475.1|BTRY
OG0007420	LOC108029637|XP_016957529.1|DBIA	LOC120770236|XP_039953460.1|BTRY
OG0007421	LOC108024182|XP_016949507.1|DBIA	LOC120775824|XP_039962114.1|BTRY
OG0007422	LOC108023558|XP_016948632.1|DBIA	LOC120774419|XP_039959980.1|BTRY
OG0007423	LOC108025754|XP_016951837.1|DBIA	LOC120775361|XP_039961454.1|BTRY
OG0007424	LOC108028300|XP_016955512.1|DBIA	LOC120778993|XP_039967028.1|BTRY
OG0007425	LOC108030913|XP_016959591.1|DBIA	LOC120777250|XP_039964378.1|BTRY
OG0007426	LOC108023584|XP_016948671.1|DBIA	LOC120774398|XP_039959950.1|BTRY
OG0007427	LOC108023560|XP_016948636.1|DBIA	LOC120774843|XP_039960593.1|BTRY
OG0007428	LOC108023393|XP_016948307.1|DBIA	LOC120773443|XP_039958259.1|BTRY
OG0007429	LOC108029442|XP_016957179.1|DBIA	LOC120772837|XP_039957580.1|BTRY
OG0007430	LOC108030759|XP_016959304.1|DBIA	LOC120778171|XP_039965841.1|BTRY
OG0007431	LOC108027898|XP_016955006.1|DBIA	LOC120769422|XP_039952338.1|BTRY
OG0007432	LOC108030928|XP_016959611.1|DBIA	LOC120777240|XP_039964366.1|BTRY
OG0007433	LOC108028852|XP_016956325.1|DBIA	LOC120778759|XP_039966671.1|BTRY
OG0007434	LOC108030631|XP_016959124.1|DBIA	LOC120777668|XP_039965059.1|BTRY
OG0007435	LOC108030594|XP_016959060.1|DBIA	LOC120777967|XP_039965520.1|BTRY
OG0007436	LOC108028048|XP_016955176.1|DBIA	LOC120776464|XP_039963065.1|BTRY
OG0007437	LOC108035566|XP_016966724.1|DBIA	LOC120777395|XP_039964625.1|BTRY
OG0007438	LOC108028280|XP_016955474.1|DBIA	LOC120777411|XP_039964644.1|BTRY
OG0007439	LOC108031437|XP_016960339.1|DBIA	LOC120774009|XP_039959222.1|BTRY
OG0007440	LOC108028904|XP_016956412.1|DBIA	LOC120773679|XP_039958644.1|BTRY
OG0007441	LOC108030280|XP_016958595.1|DBIA	LOC120772822|XP_039957553.1|BTRY
OG0007442	LOC108023904|XP_016949081.1|DBIA	LOC120770219|XP_039953432.1|BTRY
OG0007443	LOC108022603|XP_016947127.1|DBIA	LOC120770560|XP_039954073.1|BTRY
OG0007444	LOC108022189|XP_016946531.1|DBIA	LOC120772543|XP_039957157.1|BTRY
OG0007445	LOC108022188|XP_016946530.1|DBIA	LOC120772541|XP_039957156.1|BTRY
OG0007446	LOC108033833|XP_016963949.1|DBIA	LOC120767541|XP_039949579.1|BTRY
OG0007447	LOC108033300|XP_016963058.1|DBIA	LOC120772499|XP_039957079.1|BTRY
OG0007448	LOC108036654|XP_016968423.1|DBIA	LOC120771692|XP_039955761.1|BTRY
OG0007449	LOC108030577|XP_016959002.1|DBIA	LOC120778678|XP_039966546.1|BTRY
OG0007450	LOC108033655|XP_016963578.1|DBIA	LOC120777666|XP_039965056.1|BTRY
OG0007451	LOC108030634|XP_016959130.1|DBIA	LOC120777991|XP_039965572.1|BTRY
OG0007452	LOC108030556|XP_016958940.1|DBIA	LOC120777074|XP_039964136.1|BTRY
OG0007453	LOC108028645|XP_016956058.1|DBIA	LOC120777259|XP_039964392.1|BTRY
OG0007454	LOC108030597|XP_016959066.1|DBIA	LOC120776623|XP_039963354.1|BTRY
OG0007455	LOC108026870|XP_016953546.1|DBIA	LOC120770222|XP_039953436.1|BTRY
OG0007456	LOC108023707|XP_016948825.1|DBIA	LOC120775561|XP_039961720.1|BTRY
OG0007457	LOC108031184|XP_016959896.1|DBIA	LOC120776792|XP_039963712.1|BTRY
OG0007458	LOC108022262|XP_016946646.1|DBIA	LOC120769462|XP_039952408.1|BTRY
OG0007459	LOC108031357|XP_016960116.1|DBIA	LOC120766863|XP_039948528.1|BTRY
OG0007460	LOC108022965|XP_016947676.1|DBIA	LOC120770359|XP_039953704.1|BTRY
OG0007461	LOC108028427|XP_016955746.1|DBIA	LOC120776419|XP_039962991.1|BTRY
OG0007462	LOC108035636|XP_016966826.1|DBIA	LOC120776431|XP_039963018.1|BTRY
OG0007463	LOC108034680|XP_016965110.1|DBIA	LOC120776421|XP_039962995.1|BTRY
OG0007464	LOC108028292|XP_016955492.1|DBIA	LOC120776420|XP_039962992.1|BTRY
OG0007465	LOC108034485|XP_016964879.1|DBIA	LOC120778617|XP_039966429.1|BTRY
OG0007466	LOC108030085|XP_016958212.1|DBIA	LOC120772518|XP_039957100.1|BTRY
OG0007467	LOC108030432|XP_016958808.1|DBIA	LOC120771098|XP_039954866.1|BTRY
OG0007468	LOC108036570|XP_016968307.1|DBIA	LOC120770070|XP_039953133.1|BTRY
OG0007469	LOC108028576|XP_016955970.1|DBIA	LOC120777711|XP_039965123.1|BTRY
OG0007470	LOC108034330|XP_016964696.1|DBIA	LOC120776734|XP_039963596.1|BTRY
OG0007471	LOC108036497|XP_016968179.1|DBIA	LOC120771380|XP_039955281.1|BTRY
OG0007472	LOC108025921|XP_016952100.1|DBIA	LOC120775693|XP_039961937.1|BTRY
OG0007473	LOC108028710|XP_016956149.1|DBIA	LOC120778941|XP_039966933.1|BTRY
OG0007474	LOC108036553|XP_016968276.1|DBIA	LOC120771612|XP_039955630.1|BTRY
OG0007475	LOC108028545|XP_016955932.1|DBIA	LOC120777766|XP_039965207.1|BTRY
OG0007476	LOC108036477|XP_016968150.1|DBIA	LOC120774167|XP_039959521.1|BTRY
OG0007477	LOC108033826|XP_016963982.1|DBIA	LOC120776097|XP_039962513.1|BTRY
OG0007478	LOC108034045|XP_016964281.1|DBIA	LOC120781756|XP_039969922.1|BTRY
OG0007479	LOC108023700|XP_016948817.1|DBIA	LOC120775434|XP_039961554.1|BTRY
OG0007480	LOC108026332|XP_016952724.1|DBIA	LOC120767226|XP_039948990.1|BTRY
OG0007481	LOC108035210|XP_016966209.1|DBIA	LOC120778563|XP_039966360.1|BTRY
OG0007482	LOC108036156|XP_016967637.1|DBIA	LOC120767437|XP_039949434.1|BTRY
OG0007483	LOC108023019|XP_016947743.1|DBIA	LOC120770845|XP_039954376.1|BTRY
OG0007484	LOC108033137|XP_016962849.1|DBIA	LOC120775193|XP_039961182.1|BTRY
OG0007485	LOC108027174|XP_016953952.1|DBIA	LOC120774001|XP_039959211.1|BTRY
OG0007486	LOC108024092|XP_016949356.1|DBIA	LOC120774842|XP_039960592.1|BTRY
OG0007487	LOC108036027|XP_016967450.1|DBIA	LOC120779606|XP_039967886.1|BTRY
OG0007488	LOC108028420|XP_016955737.1|DBIA	LOC120777040|XP_039964083.1|BTRY
OG0007489	LOC108031745|XP_016960932.1|DBIA	LOC120766821|XP_039948465.1|BTRY
OG0007490	LOC108032975|XP_016962537.1|DBIA	LOC120773683|XP_039958648.1|BTRY
OG0007491	LOC108023470|XP_016948476.1|DBIA	LOC120774379|XP_039959910.1|BTRY
OG0007492	LOC108030227|XP_016958506.1|DBIA	LOC120771559|XP_039955555.1|BTRY
OG0007493	LOC108025869|XP_016952031.1|DBIA	LOC120773418|XP_039958223.1|BTRY
OG0007494	LOC108034261|XP_016964611.1|DBIA	LOC120769250|XP_039952086.1|BTRY, LOC120769167|XP_039951986.1|BTRY
OG0007495	LOC108035774|XP_016966970.1|DBIA	LOC120774108|XP_039959400.1|BTRY
OG0007496	LOC108028731|XP_016956183.1|DBIA	LOC120778163|XP_039965829.1|BTRY
OG0007497	LOC108035309|XP_016966369.1|DBIA	LOC120778639|XP_039966472.1|BTRY
OG0007498	LOC108035166|XP_016966116.1|DBIA	LOC120777119|XP_039964191.1|BTRY
OG0007499	LOC108030812|XP_016959400.1|DBIA	LOC120777498|XP_039964778.1|BTRY
OG0007500	LOC108030813|XP_016959402.1|DBIA	LOC120778287|XP_039966008.1|BTRY
OG0007501	LOC108030830|XP_016959439.1|DBIA	LOC120778667|XP_039966529.1|BTRY
OG0007502	LOC108024210|XP_016949559.1|DBIA	LOC120772406|XP_039956936.1|BTRY, LOC120772204|XP_039956605.1|BTRY
OG0007503	LOC108027918|XP_016955030.1|DBIA	LOC120771021|XP_039954731.1|BTRY
OG0007504	LOC108028578|XP_016955974.1|DBIA	LOC120777501|XP_039964786.1|BTRY
OG0007505	LOC108035544|XP_016966702.1|DBIA	LOC120777583|XP_039964932.1|BTRY
OG0007506	LOC108035683|XP_016966886.1|DBIA	LOC120778450|XP_039966177.1|BTRY
OG0007507	LOC108033897|XP_016964042.1|DBIA	LOC120767645|XP_039949751.1|BTRY
OG0007508	LOC108032727|XP_016962196.1|DBIA	LOC120769310|XP_039952186.1|BTRY
OG0007509	LOC108032675|XP_016962133.1|DBIA	LOC120768096|XP_039950570.1|BTRY
OG0007510	LOC108029615|XP_016957489.1|DBIA	LOC120770393|XP_039953758.1|BTRY
OG0007511	LOC108032779|XP_016962270.1|DBIA	LOC120769066|XP_039951857.1|BTRY
OG0007512	LOC108031522|XP_016960532.1|DBIA	LOC120768358|XP_039950950.1|BTRY
OG0007513	LOC108029276|XP_016956964.1|DBIA	LOC120767610|XP_039949697.1|BTRY
OG0007514	LOC108035131|XP_016966061.1|DBIA	LOC120779058|XP_039967126.1|BTRY
OG0007515	LOC108034345|XP_016964716.1|DBIA	LOC120769653|XP_039952692.1|BTRY
OG0007516	LOC108033648|XP_016963572.1|DBIA	LOC120768241|XP_039950764.1|BTRY
OG0007517	LOC108028507|XP_016955878.1|DBIA	LOC120778671|XP_039966538.1|BTRY
OG0007518	LOC108026814|XP_016953468.1|DBIA	LOC120771095|XP_039954862.1|BTRY
OG0007520	LOC108026150|XP_016952376.1|DBIA	LOC120773379|XP_039958139.1|BTRY
OG0007521	LOC108024022|XP_016949273.1|DBIA	LOC120774227|XP_039959619.1|BTRY
OG0007522	LOC108024142|XP_016949415.1|DBIA	LOC120776107|XP_039962532.1|BTRY
OG0007523	LOC108030272|XP_016958586.1|DBIA	LOC120772943|XP_039957779.1|BTRY
OG0007524	LOC108027844|XP_016954923.1|DBIA	LOC120769181|XP_039952000.1|BTRY
OG0007525	LOC108032796|XP_016962291.1|DBIA	LOC120767876|XP_039950135.1|BTRY
OG0007526	LOC108026186|XP_016952464.1|DBIA	LOC120782798|XP_039971209.1|BTRY
OG0007527	LOC108034918|XP_016965660.1|DBIA	LOC120777712|XP_039965124.1|BTRY
OG0007528	LOC108029515|XP_016957301.1|DBIA	LOC120770309|XP_039953613.1|BTRY
OG0007529	LOC108022794|XP_016947412.1|DBIA	LOC120772954|XP_039957790.1|BTRY
OG0007530	LOC108026228|XP_016952551.1|DBIA	LOC120773982|XP_039959172.1|BTRY
OG0007531	LOC108029325|XP_016957008.1|DBIA	LOC120771773|XP_039955897.1|BTRY
OG0007532	LOC108023063|XP_016947800.1|DBIA	LOC120771446|XP_039955385.1|BTRY
OG0007533	LOC108030833|XP_016959446.1|DBIA	LOC120779206|XP_039967413.1|BTRY, LOC120777747|XP_039965174.1|BTRY
OG0007534	LOC108035689|XP_016966896.1|DBIA	LOC120777532|XP_039964849.1|BTRY
OG0007535	LOC108028041|XP_016955168.1|DBIA	LOC120777744|XP_039965171.1|BTRY
OG0007536	LOC108024798|XP_016950407.1|DBIA	LOC120782557|XP_039970821.1|BTRY
OG0007537	LOC108034937|XP_016965689.1|DBIA	LOC120778707|XP_039966602.1|BTRY
OG0007538	LOC108035254|XP_016966286.1|DBIA	LOC120776455|XP_039963048.1|BTRY
OG0007539	LOC108033977|XP_016964184.1|DBIA	LOC120780699|XP_039968894.1|BTRY
OG0007540	LOC108025287|XP_016951157.1|DBIA	LOC120768044|XP_039950489.1|BTRY
OG0007541	LOC108029750|XP_016957733.1|DBIA	LOC120771803|XP_039955939.1|BTRY
OG0007542	LOC108036426|XP_016968043.1|DBIA	LOC120771503|XP_039955490.1|BTRY
OG0007543	LOC108024901|XP_016950556.1|DBIA	LOC120779468|XP_039967665.1|BTRY
OG0007544	LOC108035502|XP_016966646.1|DBIA	LOC120776687|XP_039963499.1|BTRY
OG0007545	LOC108032735|XP_016962207.1|DBIA	LOC120773348|XP_039958102.1|BTRY
OG0007546	LOC108025550|XP_016951571.1|DBIA	LOC120782609|XP_039970914.1|BTRY
OG0007547	LOC108022503|XP_016946954.1|DBIA	LOC120771770|XP_039955895.1|BTRY
OG0007548	LOC108030171|XP_016958413.1|DBIA	LOC120776771|XP_039963671.1|BTRY
OG0007549	LOC108030892|XP_016959557.1|DBIA	LOC120777366|XP_039964568.1|BTRY
OG0007550	LOC108035303|XP_016966361.1|DBIA	LOC120776744|XP_039963622.1|BTRY
OG0007551	LOC108029554|XP_016957364.1|DBIA	LOC120771187|XP_039955012.1|BTRY
OG0007552	LOC108028966|XP_016956495.1|DBIA	LOC120769552|XP_039952534.1|BTRY
OG0007553	LOC108027923|XP_016955036.1|DBIA	LOC120769082|XP_039951876.1|BTRY
OG0007554	LOC108035442|XP_016966565.1|DBIA	LOC120777938|XP_039965471.1|BTRY
OG0007555	LOC108022573|XP_016947079.1|DBIA	LOC120772011|XP_039956310.1|BTRY
OG0007556	LOC108026940|XP_016953642.1|DBIA	LOC120771448|XP_039955389.1|BTRY
OG0007557	LOC108026885|XP_016953574.1|DBIA	LOC120770858|XP_039954405.1|BTRY
OG0007558	LOC108022870|XP_016947537.1|DBIA	LOC120772584|XP_039957220.1|BTRY
OG0007559	LOC108036798|XP_016968634.1|DBIA	LOC120767795|XP_039949994.1|BTRY
OG0007560	LOC108028571|XP_016955967.1|DBIA	LOC120777400|XP_039964631.1|BTRY
OG0007561	LOC108035939|XP_016967223.1|DBIA	LOC120777292|XP_039964436.1|BTRY
OG0007562	LOC108035089|XP_016965998.1|DBIA	LOC120776721|XP_039963566.1|BTRY
OG0007563	LOC108028721|XP_016956168.1|DBIA	LOC120777610|XP_039964993.1|BTRY
OG0007564	LOC108028599|XP_016956006.1|DBIA	LOC120777825|XP_039965297.1|BTRY
OG0007565	LOC108026263|XP_016952611.1|DBIA	LOC120780139|XP_039968361.1|BTRY
OG0007566	LOC108022461|XP_016946858.1|DBIA	LOC120770977|XP_039954649.1|BTRY
OG0007567	LOC108026423|XP_016952841.1|DBIA	LOC120778129|XP_039965778.1|BTRY
OG0007568	LOC108029498|XP_016957269.1|DBIA	LOC120772307|XP_039956754.1|BTRY
OG0007569	LOC108026792|XP_016953442.1|DBIA	LOC120772188|XP_039956588.1|BTRY
OG0007570	LOC108029497|XP_016957266.1|DBIA	LOC120770878|XP_039954448.1|BTRY
OG0007571	LOC108029759|XP_016957748.1|DBIA	LOC120770303|XP_039953604.1|BTRY
OG0007572	LOC108033652|XP_016963576.1|DBIA	LOC120772574|XP_039957202.1|BTRY
OG0007573	LOC108036507|XP_016968199.1|DBIA	LOC120771324|XP_039955203.1|BTRY
OG0007574	LOC108022550|XP_016947024.1|DBIA	LOC120773052|XP_039957916.1|BTRY
OG0007575	LOC108030224|XP_016958497.1|DBIA	LOC120770232|XP_039953451.1|BTRY
OG0007576	LOC108025707|XP_016951742.1|DBIA	LOC120776044|XP_039962423.1|BTRY
OG0007577	LOC108023251|XP_016948021.1|DBIA	LOC120773503|XP_039958389.1|BTRY
OG0007578	LOC108034071|XP_016964322.1|DBIA	LOC120769595|XP_039952587.1|BTRY
OG0007579	LOC108029762|XP_016957756.1|DBIA	LOC120770571|XP_039954085.1|BTRY
OG0007580	LOC108030550|XP_016958932.1|DBIA	LOC120778115|XP_039965751.1|BTRY
OG0007581	LOC108034603|XP_016965028.1|DBIA	LOC120769345|XP_039952238.1|BTRY
OG0007582	LOC108026256|XP_016952599.1|DBIA	LOC120771218|XP_039955054.1|BTRY
OG0007583	LOC108022944|XP_016947649.1|DBIA	LOC120771443|XP_039955382.1|BTRY
OG0007584	LOC108025714|XP_016951759.1|DBIA	LOC120775604|XP_039961778.1|BTRY
OG0007585	LOC108035453|XP_016966580.1|DBIA	LOC120774371|XP_039959899.1|BTRY
OG0007586	LOC108032593|XP_016961995.1|DBIA	LOC120781480|XP_039969633.1|BTRY
OG0007587	LOC108022741|XP_016947321.1|DBIA	LOC120772655|XP_039957316.1|BTRY
OG0007588	LOC108026737|XP_016953346.1|DBIA	LOC120768005|XP_039950364.1|BTRY
OG0007589	LOC108024020|XP_016949270.1|DBIA	LOC120774221|XP_039959613.1|BTRY
OG0007590	LOC108035076|XP_016965958.1|DBIA	LOC120777621|XP_039965004.1|BTRY
OG0007591	LOC108036324|XP_016967827.1|DBIA	LOC120771353|XP_039955237.1|BTRY
OG0007592	LOC108026755|XP_016953375.1|DBIA	LOC120772147|XP_039956513.1|BTRY
OG0007593	LOC108036032|XP_016967466.1|DBIA	LOC120774533|XP_039960180.1|BTRY
OG0007594	LOC108036657|XP_016968425.1|DBIA	LOC120772184|XP_039956568.1|BTRY
OG0007595	LOC108026949|XP_016953651.1|DBIA	LOC120770446|XP_039953853.1|BTRY
OG0007596	LOC108034591|XP_016965013.1|DBIA	LOC120779150|XP_039967301.1|BTRY
OG0007597	LOC108028791|XP_016956262.1|DBIA	LOC120778299|XP_039966020.1|BTRY
OG0007598	LOC108030147|XP_016958356.1|DBIA	LOC120770149|XP_039953276.1|BTRY
OG0007599	LOC108028741|XP_016956197.1|DBIA	LOC120778694|XP_039966583.1|BTRY
OG0007600	LOC108035931|XP_016967210.1|DBIA	LOC120778219|XP_039965911.1|BTRY
OG0007601	LOC108030522|XP_016958898.1|DBIA	LOC120779046|XP_039967117.1|BTRY
OG0007602	LOC108030926|XP_016959609.1|DBIA	LOC120778060|XP_039965675.1|BTRY
OG0007603	LOC108030886|XP_016959537.1|DBIA	LOC120777221|XP_039964334.1|BTRY
OG0007604	LOC108030127|XP_016958324.1|DBIA	LOC120779079|XP_039967160.1|BTRY
OG0007605	LOC108030736|XP_016959267.1|DBIA	LOC120777892|XP_039965393.1|BTRY
OG0007606	LOC108030575|XP_016958999.1|DBIA	LOC120776406|XP_039962962.1|BTRY
OG0007607	LOC108025260|XP_016951109.1|DBIA	LOC120775743|XP_039962005.1|BTRY
OG0007608	LOC108028324|XP_016955545.1|DBIA	LOC120777627|XP_039965015.1|BTRY
OG0007609	LOC108025825|XP_016951967.1|DBIA	LOC120774759|XP_039960453.1|BTRY
OG0007610	LOC108036675|XP_016968446.1|DBIA	LOC120772273|XP_039956711.1|BTRY
OG0007611	LOC108035728|XP_016966922.1|DBIA	LOC120779425|XP_039967560.1|BTRY
OG0007612	LOC108036574|XP_016968311.1|DBIA	LOC120770591|XP_039954116.1|BTRY
OG0007613	LOC108023011|XP_016947733.1|DBIA	LOC120770380|XP_039953734.1|BTRY
OG0007614	LOC108035472|XP_016966610.1|DBIA	LOC120776925|XP_039963930.1|BTRY
OG0007615	LOC108029892|XP_016957874.1|DBIA	LOC120782869|XP_039971346.1|BTRY
OG0007616	LOC108026287|XP_016952642.1|DBIA	LOC120782837|XP_039971296.1|BTRY
OG0007617	LOC108030616|XP_016959099.1|DBIA	LOC120779179|XP_039967356.1|BTRY
OG0007618	LOC108034620|XP_016965045.1|DBIA	LOC120778968|XP_039966978.1|BTRY
OG0007619	LOC108035155|XP_016966094.1|DBIA	LOC120777452|XP_039964705.1|BTRY
OG0007620	LOC108034836|XP_016965444.1|DBIA	LOC120777255|XP_039964385.1|BTRY
OG0007621	LOC108036651|XP_016968420.1|DBIA	LOC120771910|XP_039956130.1|BTRY
OG0007622	LOC108028246|XP_016955414.1|DBIA	LOC120778193|XP_039965865.1|BTRY
OG0007623	LOC108028333|XP_016955566.1|DBIA	LOC120776610|XP_039963332.1|BTRY
OG0007624	LOC108028771|XP_016956237.1|DBIA	LOC120779100|XP_039967200.1|BTRY
OG0007625	LOC108028351|XP_016955594.1|DBIA	LOC120776665|XP_039963469.1|BTRY
OG0007626	LOC108028334|XP_016955576.1|DBIA	LOC120777266|XP_039964403.1|BTRY
OG0007627	LOC108030858|XP_016959495.1|DBIA	LOC120776805|XP_039963734.1|BTRY
OG0007628	LOC108035643|XP_016966840.1|DBIA	LOC120781998|XP_039970097.1|BTRY
OG0007629	LOC108035380|XP_016966475.1|DBIA	LOC120778439|XP_039966159.1|BTRY
OG0007630	LOC108031339|XP_016960092.1|DBIA	LOC120766453|XP_039947908.1|BTRY
OG0007631	LOC108024621|XP_016950148.1|DBIA	LOC120766840|XP_039948488.1|BTRY
OG0007632	LOC108030166|XP_016958392.1|DBIA	LOC120776951|XP_039963972.1|BTRY
OG0007633	LOC108033757|XP_016963819.1|DBIA	LOC120768645|XP_039951348.1|BTRY
OG0007634	LOC108025507|XP_016951518.1|DBIA	LOC120777541|XP_039964866.1|BTRY
OG0007635	LOC108032703|XP_016962170.1|DBIA	LOC120777525|XP_039964840.1|BTRY
OG0007636	LOC108035878|XP_016967117.1|DBIA	LOC120775029|XP_039960919.1|BTRY, LOC120773903|XP_039959017.1|BTRY
OG0007637	LOC108026904|XP_016953606.1|DBIA	LOC120767887|XP_039950145.1|BTRY
OG0007638	LOC108023360|XP_016948230.1|DBIA	LOC120781284|XP_039969414.1|BTRY
OG0007639	LOC108024240|XP_016949610.1|DBIA	LOC120766745|XP_039948349.1|BTRY
OG0007640	LOC108022566|XP_016947053.1|DBIA	LOC120772131|XP_039956481.1|BTRY
OG0007642	LOC108036444|XP_016968073.1|DBIA	LOC120771204|XP_039955040.1|BTRY
OG0007643	LOC108026372|XP_016952782.1|DBIA	LOC120767307|XP_039949159.1|BTRY, LOC120767304|XP_039949132.1|BTRY
OG0007644	LOC108023869|XP_016949037.1|DBIA	LOC120774930|XP_039960744.1|BTRY
OG0007645	LOC108026070|XP_016952257.1|DBIA	LOC120778576|XP_039966377.1|BTRY, LOC120782477|XP_039970706.1|BTRY
OG0007646	LOC108034351|XP_016964726.1|DBIA	LOC120768602|XP_039951298.1|BTRY
OG0007647	LOC108032374|XP_016961684.1|DBIA	LOC120767197|XP_039948932.1|BTRY
OG0007648	LOC108029752|XP_016957736.1|DBIA	LOC120772399|XP_039956923.1|BTRY
OG0007649	LOC108035385|XP_016966481.1|DBIA	LOC120772318|XP_039956770.1|BTRY, LOC120772623|XP_039957273.1|BTRY, LOC120772813|XP_039957536.1|BTRY
OG0007650	LOC108026522|XP_016952957.1|DBIA	LOC120770768|XP_039954284.1|BTRY, LOC120770771|XP_039954287.1|BTRY, LOC120770774|XP_039954290.1|BTRY, LOC120770773|XP_039954289.1|BTRY
OG0007651	LOC108036509|XP_016968204.1|DBIA	LOC120774358|XP_039959877.1|BTRY, LOC120775570|XP_039961733.1|BTRY, LOC120776345|XP_039962832.1|BTRY, LOC120773560|XP_039958462.1|BTRY
OG0007652	LOC108029571|XP_016957418.1|DBIA	LOC120778568|XP_039966367.1|BTRY, LOC120777413|XP_039964648.1|BTRY, LOC120778703|XP_039966597.1|BTRY
OG0007653	LOC108028500|XP_016955865.1|DBIA	LOC120780268|XP_039968466.1|BTRY
OG0007664	LOC108031126|XP_016959829.1|DBIA	LOC120766458|XP_039947916.1|BTRY
OG0007665	LOC108025735|XP_016951812.1|DBIA	LOC120776071|XP_039962474.1|BTRY
OG0007666	LOC108025800|XP_016951928.1|DBIA	LOC120775705|XP_039961950.1|BTRY
OG0007667	LOC108028888|XP_016956394.1|DBIA	LOC120775356|XP_039961448.1|BTRY
OG0007668	LOC108036151|XP_016967631.1|DBIA	LOC120770907|XP_039954519.1|BTRY
OG0007669	LOC108027158|XP_016953883.1|DBIA	LOC120774854|XP_039960609.1|BTRY
OG0007670	LOC108027144|XP_016953857.1|DBIA	LOC120774853|XP_039960607.1|BTRY
OG0007671	LOC108023600|XP_016948697.1|DBIA	LOC120774818|XP_039960556.1|BTRY
OG0007672	LOC108023200|XP_016947949.1|DBIA	LOC120775524|XP_039961678.1|BTRY
OG0007673	LOC108025239|XP_016951074.1|DBIA	LOC120768064|XP_039950523.1|BTRY
OG0007674	LOC108023948|XP_016949128.1|DBIA	LOC120776160|XP_039962689.1|BTRY
OG0007675	LOC108023993|XP_016949218.1|DBIA	LOC120773978|XP_039959162.1|BTRY
OG0007676	LOC108035803|XP_016967038.1|DBIA	LOC120774102|XP_039959390.1|BTRY
OG0007677	LOC108023742|XP_016948868.1|DBIA	LOC120775412|XP_039961514.1|BTRY
OG0007678	LOC108025884|XP_016952049.1|DBIA	LOC120774875|XP_039960662.1|BTRY
OG0007679	LOC108025840|XP_016951986.1|DBIA	LOC120774126|XP_039959431.1|BTRY
OG0007680	LOC108027873|XP_016954977.1|DBIA	LOC120767225|XP_039948985.1|BTRY
OG0007681	LOC108031957|XP_016961234.1|DBIA	LOC120771847|XP_039956024.1|BTRY
OG0007682	LOC108025636|XP_016951660.1|DBIA	LOC120774277|XP_039959701.1|BTRY
OG0007683	LOC108024188|XP_016949522.1|DBIA	LOC120775091|XP_039961025.1|BTRY
OG0007684	LOC108023962|XP_016949165.1|DBIA	LOC120775907|XP_039962232.1|BTRY
OG0007685	LOC108025702|XP_016951734.1|DBIA	LOC120775003|XP_039960863.1|BTRY
OG0007686	LOC108025865|XP_016952023.1|DBIA	LOC120775148|XP_039961113.1|BTRY
OG0007687	LOC108021955|XP_016946273.1|DBIA	LOC120774142|XP_039959470.1|BTRY
OG0007688	LOC108026157|XP_016952381.1|DBIA	LOC120771545|XP_039955538.1|BTRY
OG0007689	LOC108027605|XP_016954614.1|DBIA	LOC120775640|XP_039961829.1|BTRY
OG0007690	LOC108023954|XP_016949136.1|DBIA	LOC120775837|XP_039962140.1|BTRY
OG0007691	LOC108024740|XP_016950326.1|DBIA	LOC120778891|XP_039966877.1|BTRY
OG0007692	LOC108024043|XP_016949308.1|DBIA	LOC120773834|XP_039958890.1|BTRY
OG0007693	LOC108027526|XP_016954459.1|DBIA	LOC120774218|XP_039959608.1|BTRY
OG0007694	LOC108030709|XP_016959239.1|DBIA	LOC120775692|XP_039961936.1|BTRY
OG0007695	LOC108033207|XP_016962946.1|DBIA	LOC120775330|XP_039961406.1|BTRY
OG0007696	LOC108035969|XP_016967276.1|DBIA	LOC120775455|XP_039961575.1|BTRY
OG0007697	LOC108035099|XP_016966014.1|DBIA	LOC120768304|XP_039950875.1|BTRY
OG0007698	LOC108036127|XP_016967604.1|DBIA	LOC120775716|XP_039961962.1|BTRY
OG0007699	LOC108022043|XP_016946376.1|DBIA	LOC120775601|XP_039961774.1|BTRY
OG0007700	LOC108023577|XP_016948661.1|DBIA	LOC120775094|XP_039961029.1|BTRY
OG0007701	LOC108036148|XP_016967629.1|DBIA	LOC120775080|XP_039961008.1|BTRY
