Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0010394	LOC108033924|XP_016964086.1|DBIA	LOC108082776|XP_017033798.1|DKIK
OG0010395	LOC108032831|XP_016962336.1|DBIA	LOC108082734|XP_017033729.1|DKIK
OG0010396	LOC108036715|XP_016968505.1|DBIA	LOC108075872|XP_017023968.1|DKIK
OG0010397	LOC108032460|XP_016961775.1|DBIA	LOC108085276|XP_017037315.1|DKIK
OG0010398	LOC108032458|XP_016961773.1|DBIA	LOC108077362|XP_017026145.1|DKIK
OG0010399	LOC108032515|XP_016961838.1|DBIA	LOC108070434|XP_017016396.1|DKIK
OG0010400	LOC108032560|XP_016961929.1|DBIA	LOC108070422|XP_017016369.1|DKIK
OG0010401	LOC108032556|XP_016961926.1|DBIA	LOC108070412|XP_017016357.1|DKIK
OG0010402	LOC108032627|XP_016962054.1|DBIA	LOC108077243|XP_017025992.1|DKIK
OG0010403	LOC108032513|XP_016961833.1|DBIA	LOC108077200|XP_017025937.1|DKIK
OG0010404	LOC108032826|XP_016962330.1|DBIA	LOC108072494|XP_017019149.1|DKIK
OG0010405	LOC108032812|XP_016962314.1|DBIA	LOC108072613|XP_017019325.1|DKIK
OG0010406	LOC108032729|XP_016962198.1|DBIA	LOC108072614|XP_017019327.1|DKIK
OG0010409	LOC108032700|XP_016962168.1|DBIA	LOC108075903|XP_017024011.1|DKIK
OG0010410	LOC108032769|XP_016962254.1|DBIA	LOC108075774|XP_017023822.1|DKIK
OG0010411	LOC108034650|XP_016965078.1|DBIA	LOC108075934|XP_017024065.1|DKIK
OG0010412	LOC108033579|XP_016963414.1|DBIA	LOC108074518|XP_017022085.1|DKIK
OG0010413	LOC108029028|XP_016956564.1|DBIA	LOC108074544|XP_017022127.1|DKIK
OG0010414	LOC108029042|XP_016956582.1|DBIA	LOC108074546|XP_017022130.1|DKIK
OG0010415	LOC108034283|XP_016964630.1|DBIA	LOC108072500|XP_017019156.1|DKIK
OG0010416	LOC108033484|XP_016963312.1|DBIA	LOC108076975|XP_017025517.1|DKIK
OG0010417	LOC108033515|XP_016963347.1|DBIA	LOC108076976|XP_017025518.1|DKIK
OG0010418	LOC108034026|XP_016964255.1|DBIA	LOC108077196|XP_017025930.1|DKIK
OG0010419	LOC108033340|XP_016963115.1|DBIA	LOC108076908|XP_017025437.1|DKIK
OG0010420	LOC108034200|XP_016964520.1|DBIA	LOC108072629|XP_017019348.1|DKIK, LOC108073074|XP_017020030.1|DKIK
OG0010421	LOC108027724|XP_016954766.1|DBIA	LOC108074305|XP_017021791.1|DKIK
OG0010422	LOC108036729|XP_016968515.1|DBIA	LOC108076998|XP_017025557.1|DKIK
OG0010423	LOC108033541|XP_016963375.1|DBIA	LOC108082726|XP_017033723.1|DKIK
OG0010424	LOC108036713|XP_016968503.1|DBIA	LOC108076973|XP_017025514.1|DKIK
OG0010425	LOC108033271|XP_016963025.1|DBIA	LOC108082706|XP_017033703.1|DKIK
OG0010426	LOC108033440|XP_016963258.1|DBIA	LOC108082717|XP_017033714.1|DKIK
OG0010427	LOC108033508|XP_016963340.1|DBIA	LOC108081369|XP_017032011.1|DKIK
OG0010428	LOC108033986|XP_016964199.1|DBIA	LOC108081401|XP_017032050.1|DKIK
OG0010429	LOC108033533|XP_016963367.1|DBIA	LOC108079590|XP_017029424.1|DKIK
OG0010430	LOC108027740|XP_016954780.1|DBIA	LOC108075824|XP_017023884.1|DKIK
OG0010431	LOC108032708|XP_016962176.1|DBIA	LOC108086172|XP_017038522.1|DKIK
OG0010432	LOC108032709|XP_016962177.1|DBIA	LOC108086167|XP_017038518.1|DKIK
OG0010433	LOC108029254|XP_016956938.1|DBIA	LOC108086083|XP_017038390.1|DKIK
OG0010434	LOC108036081|XP_016967516.1|DBIA	LOC108074535|XP_017022110.1|DKIK
OG0010435	LOC108029116|XP_016956717.1|DBIA	LOC108086232|XP_017038590.1|DKIK
OG0010436	LOC108033600|XP_016963441.1|DBIA	LOC108081999|XP_017032731.1|DKIK
OG0010437	LOC108034214|XP_016964544.1|DBIA	LOC108075874|XP_017023966.1|DKIK
OG0010438	LOC108033511|XP_016963344.1|DBIA	LOC108081859|XP_017032587.1|DKIK
OG0010439	LOC108033516|XP_016963348.1|DBIA	LOC108081854|XP_017032584.1|DKIK
OG0010440	LOC108033503|XP_016963334.1|DBIA	LOC108076964|XP_017025504.1|DKIK
OG0010441	LOC108034095|XP_016964350.1|DBIA	LOC108076921|XP_017025454.1|DKIK
OG0010442	LOC108031128|XP_016959831.1|DBIA	LOC108080438|XP_017030662.1|DKIK
OG0010443	LOC108029035|XP_016956574.1|DBIA	LOC108086202|XP_017038553.1|DKIK
OG0010444	LOC108029037|XP_016956577.1|DBIA	LOC108086200|XP_017038551.1|DKIK
OG0010445	LOC108027732|XP_016954773.1|DBIA	LOC108077365|XP_017026149.1|DKIK
OG0010446	LOC108033310|XP_016963076.1|DBIA	LOC108074269|XP_017021728.1|DKIK
OG0010447	LOC108034757|XP_016965195.1|DBIA	LOC108072637|XP_017019356.1|DKIK
OG0010448	LOC108035388|XP_016966488.1|DBIA	LOC108071640|XP_017017920.1|DKIK
OG0010449	LOC108028131|XP_016955273.1|DBIA	LOC108073890|XP_017021164.1|DKIK
OG0010450	LOC108028328|XP_016955562.1|DBIA	LOC108071490|XP_017017742.1|DKIK
OG0010451	LOC108035687|XP_016966893.1|DBIA	LOC108073301|XP_017020347.1|DKIK
OG0010452	LOC108029712|XP_016957680.1|DBIA	LOC108078811|XP_017028379.1|DKIK
OG0010453	LOC108030369|XP_016958730.1|DBIA	LOC108078732|XP_017028223.1|DKIK
OG0010454	LOC108035406|XP_016966515.1|DBIA	LOC108079749|XP_017029653.1|DKIK
OG0010455	LOC108035286|XP_016966342.1|DBIA	LOC108078758|XP_017028281.1|DKIK
OG0010456	LOC108028066|XP_016955195.1|DBIA	LOC108071889|XP_017018306.1|DKIK
OG0010457	LOC108035264|XP_016966311.1|DBIA	LOC108078674|XP_017028096.1|DKIK
OG0010458	LOC108035263|XP_016966310.1|DBIA	LOC108078644|XP_017028062.1|DKIK
OG0010459	LOC108035269|XP_016966315.1|DBIA	LOC108078576|XP_017027984.1|DKIK
OG0010460	LOC108035262|XP_016966309.1|DBIA	LOC108078572|XP_017027981.1|DKIK
OG0010461	LOC108035542|XP_016966698.1|DBIA	LOC108071928|XP_017018381.1|DKIK
OG0010462	LOC108031049|XP_016959742.1|DBIA	LOC108079092|XP_017028807.1|DKIK
OG0010463	LOC108035031|XP_016965865.1|DBIA	LOC108078686|XP_017028123.1|DKIK
OG0010464	LOC108034420|XP_016964793.1|DBIA	LOC108078608|XP_017028018.1|DKIK
OG0010465	LOC108035025|XP_016965858.1|DBIA	LOC108084437|XP_017036134.1|DKIK
OG0010466	LOC108034608|XP_016965031.1|DBIA	LOC108084397|XP_017036081.1|DKIK
OG0010467	LOC108034735|XP_016965164.1|DBIA	LOC108084401|XP_017036087.1|DKIK
OG0010468	LOC108028291|XP_016955490.1|DBIA	LOC108083691|XP_017035065.1|DKIK
OG0010469	LOC108028505|XP_016955877.1|DBIA	LOC108079849|XP_017029846.1|DKIK
OG0010470	LOC108034970|XP_016965771.1|DBIA	LOC108070590|XP_017016638.1|DKIK
OG0010471	LOC108034606|XP_016965029.1|DBIA	LOC108070554|XP_017016569.1|DKIK
OG0010472	LOC108034686|XP_016965115.1|DBIA	LOC108075046|XP_017022803.1|DKIK
OG0010473	LOC108028117|XP_016955255.1|DBIA	LOC108085989|XP_017038279.1|DKIK
OG0010474	LOC108028234|XP_016955387.1|DBIA	LOC108071621|XP_017017890.1|DKIK
OG0010475	LOC108028161|XP_016955309.1|DBIA	LOC108078840|XP_017028421.1|DKIK
OG0010476	LOC108035383|XP_016966478.1|DBIA	LOC108078566|XP_017027974.1|DKIK
OG0010477	LOC108034795|XP_016965281.1|DBIA	LOC108079771|XP_017029697.1|DKIK
OG0010478	LOC108028720|XP_016956167.1|DBIA	LOC108078415|XP_017027771.1|DKIK
OG0010479	LOC108028056|XP_016955183.1|DBIA	LOC108078029|XP_017027082.1|DKIK
OG0010480	LOC108034653|XP_016965081.1|DBIA	LOC108077488|XP_017026300.1|DKIK
OG0010481	LOC108028593|XP_016955996.1|DBIA	LOC108071936|XP_017018390.1|DKIK
OG0010482	LOC108030571|XP_016958971.1|DBIA	LOC108070478|XP_017016453.1|DKIK
OG0010483	LOC108035074|XP_016965956.1|DBIA	LOC108072750|XP_017019508.1|DKIK
OG0010484	LOC108030763|XP_016959305.1|DBIA	LOC108083310|XP_017034537.1|DKIK
OG0010485	LOC108028800|XP_016956273.1|DBIA	LOC108082999|XP_017034112.1|DKIK
OG0010486	LOC108030933|XP_016959622.1|DBIA	LOC108070409|XP_017016351.1|DKIK
OG0010487	LOC108030578|XP_016959003.1|DBIA	LOC108073799|XP_017021060.1|DKIK
OG0010488	LOC108028565|XP_016955960.1|DBIA	LOC108080669|XP_017030989.1|DKIK
OG0010489	LOC108035655|XP_016966851.1|DBIA	LOC108075136|XP_017022909.1|DKIK
OG0010490	LOC108022400|XP_016946775.1|DBIA	LOC108085141|XP_017037149.1|DKIK
OG0010491	LOC108022375|XP_016946746.1|DBIA	LOC108072276|XP_017018831.1|DKIK
OG0010492	LOC108028154|XP_016955300.1|DBIA	LOC108080613|XP_017030926.1|DKIK, LOC108085504|XP_017037614.1|DKIK
OG0010493	LOC108028168|XP_016955317.1|DBIA	LOC108080633|XP_017030946.1|DKIK
OG0010494	LOC108030743|XP_016959279.1|DBIA	LOC108084762|XP_017036566.1|DKIK
OG0010495	LOC108034393|XP_016964764.1|DBIA	LOC108084786|XP_017036611.1|DKIK
OG0010496	LOC108028271|XP_016955458.1|DBIA	LOC108075197|XP_017023022.1|DKIK
OG0010497	LOC108028060|XP_016955188.1|DBIA	LOC108075338|XP_017023242.1|DKIK
OG0010498	LOC108036291|XP_016967792.1|DBIA	LOC108078019|XP_017027068.1|DKIK
OG0010499	LOC108022368|XP_016946737.1|DBIA	LOC108078056|XP_017027109.1|DKIK
OG0010500	LOC108022073|XP_016946407.1|DBIA	LOC108076558|XP_017024958.1|DKIK
OG0010501	LOC108022424|XP_016946800.1|DBIA	LOC108074688|XP_017022303.1|DKIK
OG0010503	LOC108022320|XP_016946672.1|DBIA	LOC108085101|XP_017037062.1|DKIK
OG0010505	LOC108029524|XP_016957314.1|DBIA	LOC108076743|XP_017025227.1|DKIK
OG0010507	LOC108022332|XP_016946684.1|DBIA	LOC108072264|XP_017018821.1|DKIK
OG0010508	LOC108022479|XP_016946919.1|DBIA	LOC108074220|XP_017021654.1|DKIK
OG0010509	LOC108030086|XP_016958213.1|DBIA	LOC108073066|XP_017020021.1|DKIK
OG0010510	LOC108022367|XP_016946736.1|DBIA	LOC108078053|XP_017027106.1|DKIK
OG0010511	LOC108023062|XP_016947799.1|DBIA	LOC108072870|XP_017019678.1|DKIK
OG0010512	LOC108023067|XP_016947804.1|DBIA	LOC108070812|XP_017016900.1|DKIK
OG0010513	LOC108022306|XP_016946655.1|DBIA	LOC108070797|XP_017016886.1|DKIK
OG0010514	LOC108022918|XP_016947617.1|DBIA	LOC108070865|XP_017016986.1|DKIK
OG0010515	LOC108026534|XP_016952970.1|DBIA	LOC108072411|XP_017019004.1|DKIK
OG0010516	LOC108029428|XP_016957162.1|DBIA	LOC108074666|XP_017022274.1|DKIK
OG0010517	LOC108029434|XP_016957169.1|DBIA	LOC108076634|XP_017025049.1|DKIK
OG0010518	LOC108022154|XP_016946485.1|DBIA	LOC108078278|XP_017027519.1|DKIK
OG0010519	LOC108029462|XP_016957201.1|DBIA	LOC108082352|XP_017033178.1|DKIK
OG0010520	LOC108022272|XP_016946620.1|DBIA	LOC108076218|XP_017024449.1|DKIK
OG0010521	LOC108022790|XP_016947409.1|DBIA	LOC108082390|XP_017033224.1|DKIK
OG0010522	LOC108029805|XP_016957812.1|DBIA	LOC108078508|XP_017027900.1|DKIK
OG0010523	LOC108029680|XP_016957619.1|DBIA	LOC108078505|XP_017027896.1|DKIK
OG0010524	LOC108022645|XP_016947189.1|DBIA	LOC108085093|XP_017037056.1|DKIK
OG0010525	LOC108026586|XP_016953029.1|DBIA	LOC108082163|XP_017032955.1|DKIK
OG0010526	LOC108026574|XP_016953015.1|DBIA	LOC108082133|XP_017032924.1|DKIK
OG0010528	LOC108022391|XP_016946766.1|DBIA	LOC108072226|XP_017018778.1|DKIK
OG0010529	LOC108022411|XP_016946787.1|DBIA	LOC108072282|XP_017018837.1|DKIK
OG0010530	LOC108036498|XP_016968180.1|DBIA	LOC108076170|XP_017024390.1|DKIK
OG0010531	LOC108026202|XP_016952489.1|DBIA	LOC108073412|XP_017020506.1|DKIK
OG0010532	LOC108031426|XP_016960319.1|DBIA	LOC108085423|XP_017037495.1|DKIK
OG0010533	LOC108028679|XP_016956104.1|DBIA	LOC108080644|XP_017030957.1|DKIK
OG0010534	LOC108027093|XP_016953799.1|DBIA	LOC108084827|XP_017036678.1|DKIK
OG0010535	LOC108031524|XP_016960536.1|DBIA	LOC108076401|XP_017024770.1|DKIK
OG0010536	LOC108031156|XP_016959860.1|DBIA	LOC108076667|XP_017025130.1|DKIK
OG0010537	LOC108031267|XP_016959997.1|DBIA	LOC108085413|XP_017037470.1|DKIK
OG0010538	LOC108026218|XP_016952524.1|DBIA	LOC108081076|XP_017031545.1|DKIK
OG0010539	LOC108030948|XP_016959636.1|DBIA	LOC108080861|XP_017031254.1|DKIK
OG0010540	LOC108025369|XP_016951318.1|DBIA	LOC108073745|XP_017020997.1|DKIK
OG0010541	LOC108028123|XP_016955262.1|DBIA	LOC108073789|XP_017021045.1|DKIK
OG0010542	LOC108027116|XP_016953822.1|DBIA	LOC108085645|XP_017037824.1|DKIK
OG0010543	LOC108025534|XP_016951551.1|DBIA	LOC108085852|XP_017038099.1|DKIK
OG0010544	LOC108023630|XP_016948737.1|DBIA	LOC108073260|XP_017020307.1|DKIK
OG0010545	LOC108023449|XP_016948434.1|DBIA	LOC108084538|XP_017036264.1|DKIK
OG0010546	LOC108031691|XP_016960829.1|DBIA	LOC108085673|XP_017037855.1|DKIK
OG0010547	LOC108031166|XP_016959875.1|DBIA	LOC108085676|XP_017037859.1|DKIK
OG0010548	LOC108025026|XP_016950771.1|DBIA	LOC108085573|XP_017037702.1|DKIK
OG0010549	LOC108031202|XP_016959915.1|DBIA	LOC108085723|XP_017037937.1|DKIK
OG0010550	LOC108025987|XP_016952169.1|DBIA	LOC108077607|XP_017026505.1|DKIK
OG0010551	LOC108025257|XP_016951103.1|DBIA	LOC108073385|XP_017020459.1|DKIK
OG0010552	LOC108025155|XP_016950921.1|DBIA	LOC108073685|XP_017020902.1|DKIK
OG0010553	LOC108025085|XP_016950833.1|DBIA	LOC108073673|XP_017020887.1|DKIK
OG0010554	LOC108024861|XP_016950491.1|DBIA	LOC108083766|XP_017035179.1|DKIK
OG0010555	LOC108031273|XP_016960003.1|DBIA	LOC108083758|XP_017035170.1|DKIK
OG0010556	LOC108026079|XP_016952267.1|DBIA	LOC108077647|XP_017026549.1|DKIK
OG0010557	LOC108024437|XP_016949844.1|DBIA	LOC108081488|XP_017032175.1|DKIK
OG0010558	LOC108024467|XP_016949874.1|DBIA	LOC108081506|XP_017032213.1|DKIK
OG0010559	LOC108025162|XP_016950927.1|DBIA	LOC108085861|XP_017038107.1|DKIK
OG0010560	LOC108027415|XP_016954342.1|DBIA	LOC108080496|XP_017030749.1|DKIK
OG0010561	LOC108023521|XP_016948567.1|DBIA	LOC108084893|XP_017036779.1|DKIK
OG0010562	LOC108031423|XP_016960313.1|DBIA	LOC108077656|XP_017026560.1|DKIK
OG0010563	LOC108031422|XP_016960312.1|DBIA	LOC108077856|XP_017026878.1|DKIK
OG0010564	LOC108026318|XP_016952696.1|DBIA	LOC108075724|XP_017023753.1|DKIK
OG0010565	LOC108025367|XP_016951316.1|DBIA	LOC108073675|XP_017020891.1|DKIK
OG0010566	LOC108025211|XP_016951044.1|DBIA	LOC108073714|XP_017020946.1|DKIK
OG0010567	LOC108031190|XP_016959900.1|DBIA	LOC108084081|XP_017035591.1|DKIK
OG0010568	LOC108025112|XP_016950866.1|DBIA	LOC108073669|XP_017020884.1|DKIK
OG0010569	LOC108025151|XP_016950915.1|DBIA	LOC108073690|XP_017020911.1|DKIK
OG0010570	LOC108025101|XP_016950853.1|DBIA	LOC108085563|XP_017037691.1|DKIK
OG0010571	LOC108031748|XP_016960940.1|DBIA	LOC108073021|XP_017019972.1|DKIK
OG0010572	LOC108031243|XP_016959968.1|DBIA	LOC108073538|XP_017020710.1|DKIK
OG0010573	LOC108032159|XP_016961495.1|DBIA	LOC108075419|XP_017023333.1|DKIK
OG0010574	LOC108031322|XP_016960057.1|DBIA	LOC108075481|XP_017023425.1|DKIK
OG0010575	LOC108025079|XP_016950827.1|DBIA	LOC108086021|XP_017038321.1|DKIK
OG0010576	LOC108031399|XP_016960255.1|DBIA	LOC108084158|XP_017035705.1|DKIK
OG0010577	LOC108024358|XP_016949751.1|DBIA	LOC108084067|XP_017035575.1|DKIK
OG0010578	LOC108025457|XP_016951447.1|DBIA	LOC108084981|XP_017036894.1|DKIK
OG0010579	LOC108031200|XP_016959912.1|DBIA	LOC108084090|XP_017035603.1|DKIK
OG0010580	LOC108031249|XP_016959974.1|DBIA	LOC108075368|XP_017023267.1|DKIK
OG0010581	LOC108031754|XP_016960953.1|DBIA	LOC108071214|XP_017017384.1|DKIK
OG0010582	LOC108024556|XP_016950027.1|DBIA	LOC108081005|XP_017031427.1|DKIK
OG0010583	LOC108024438|XP_016949845.1|DBIA	LOC108075451|XP_017023395.1|DKIK
OG0010584	LOC108024350|XP_016949741.1|DBIA	LOC108085844|XP_017038091.1|DKIK
OG0010585	LOC108031289|XP_016960020.1|DBIA	LOC108084895|XP_017036780.1|DKIK
OG0010586	LOC108032875|XP_016962365.1|DBIA	LOC108080779|XP_017031134.1|DKIK
OG0010588	LOC108025471|XP_016951472.1|DBIA	LOC108085043|XP_017036992.1|DKIK
OG0010589	LOC108022759|XP_016947351.1|DBIA	LOC108076432|XP_017024776.1|DKIK
OG0010590	LOC108036704|XP_016968488.1|DBIA	LOC108077037|XP_017025656.1|DKIK
OG0010591	LOC108028917|XP_016956425.1|DBIA	LOC108074541|XP_017022123.1|DKIK
OG0010591	LOC108027667|XP_016954701.1|DBIA, LOC108027668|XP_016954702.1|DBIA	LOC108074542|XP_017022124.1|DKIK
OG0010592	LOC108033402|XP_016963211.1|DBIA	LOC108076844|XP_017025362.1|DKIK
OG0010593	LOC108028428|XP_016955747.1|DBIA	LOC108075118|XP_017022890.1|DKIK
OG0010595	LOC108034979|XP_016965796.1|DBIA	LOC108073754|XP_017021010.1|DKIK
OG0010596	LOC108034885|XP_016965584.1|DBIA	LOC108074981|XP_017022703.1|DKIK
OG0010597	LOC108034986|XP_016965805.1|DBIA	LOC108078847|XP_017028431.1|DKIK
OG0010598	LOC108030751|XP_016959287.1|DBIA	LOC108085416|XP_017037477.1|DKIK
OG0010599	LOC108032448|XP_016961763.1|DBIA	LOC108072538|XP_017019202.1|DKIK
OG0010600	LOC108032424|XP_016961734.1|DBIA	LOC108072514|XP_017019173.1|DKIK
OG0010601	LOC108032561|XP_016961931.1|DBIA	LOC108070427|XP_017016383.1|DKIK
OG0010602	LOC108025637|XP_016951662.1|DBIA	LOC108074188|XP_017021615.1|DKIK
OG0010603	LOC108031050|XP_016959739.1|DBIA	LOC108071246|XP_017017420.1|DKIK
OG0010613	LOC108031656|XP_016960783.1|DBIA	LOC108085888|XP_017038143.1|DKIK
OG0010619	LOC108035479|XP_016966619.1|DBIA	LOC108078728|XP_017028219.1|DKIK
OG0010621	LOC108032822|XP_016962326.1|DBIA	LOC108072485|XP_017019139.1|DKIK
OG0010622	LOC108026176|XP_016952440.1|DBIA	LOC108081060|XP_017031528.1|DKIK
OG0010624	LOC108031337|XP_016960089.1|DBIA	LOC108072042|XP_017018517.1|DKIK
OG0010626	LOC108027080|XP_016953784.1|DBIA	LOC108084825|XP_017036676.1|DKIK
OG0010627	LOC108031169|XP_016959878.1|DBIA	LOC108073323|XP_017020373.1|DKIK
OG0010628	LOC108024929|XP_016950616.1|DBIA	LOC108084338|XP_017035987.1|DKIK
OG0010629	LOC108032045|XP_016961347.1|DBIA	LOC108074056|XP_017021417.1|DKIK
OG0010630	LOC108032072|XP_016961381.1|DBIA	LOC108071258|XP_017017433.1|DKIK
OG0010632	LOC108036173|XP_016967652.1|DBIA	LOC108076124|XP_017024342.1|DKIK
OG0010633	LOC108030074|XP_016958164.1|DBIA	LOC108076336|XP_017024610.1|DKIK
OG0010634	LOC108029807|XP_016957814.1|DBIA	LOC108070758|XP_017016844.1|DKIK
OG0010635	LOC108022186|XP_016946527.1|DBIA	LOC108076255|XP_017024494.1|DKIK
OG0010636	LOC108022086|XP_016946420.1|DBIA	LOC108085088|XP_017037046.1|DKIK
OG0010638	LOC108036272|XP_016967775.1|DBIA	LOC108079341|XP_017029136.1|DKIK
OG0010639	LOC108033031|XP_016962646.1|DBIA	LOC108071206|XP_017017373.1|DKIK
OG0010640	LOC108033022|XP_016962639.1|DBIA	LOC108071205|XP_017017371.1|DKIK
OG0010641	LOC108033223|XP_016962976.1|DBIA	LOC108071211|XP_017017380.1|DKIK
OG0010642	LOC108025947|XP_016952133.1|DBIA	LOC108080179|XP_017030316.1|DKIK
OG0010643	LOC108023216|XP_016947975.1|DBIA	LOC108083590|XP_017034939.1|DKIK
OG0010644	LOC108023336|XP_016948152.1|DBIA	LOC108083405|XP_017034648.1|DKIK
OG0010645	LOC108024634|XP_016950167.1|DBIA	LOC108076003|XP_017024147.1|DKIK
OG0010646	LOC108035029|XP_016965863.1|DBIA	LOC108078664|XP_017028084.1|DKIK
OG0010647	LOC108028282|XP_016955475.1|DBIA	LOC108079945|XP_017029982.1|DKIK
OG0010648	LOC108028608|XP_016956018.1|DBIA	LOC108071543|XP_017017808.1|DKIK
OG0010651	LOC108035028|XP_016965862.1|DBIA	LOC108078628|XP_017028040.1|DKIK
OG0010653	LOC108026098|XP_016952286.1|DBIA	LOC108073361|XP_017020414.1|DKIK
OG0010655	LOC108030681|XP_016959203.1|DBIA	LOC108082976|XP_017034087.1|DKIK
OG0010657	LOC108026505|XP_016952943.1|DBIA	LOC108070852|XP_017016975.1|DKIK
OG0010658	LOC108024293|XP_016949682.1|DBIA	LOC108075991|XP_017024133.1|DKIK
OG0010659	LOC108021878|XP_016946161.1|DBIA	LOC108080230|XP_017030375.1|DKIK
OG0010660	LOC108021889|XP_016946171.1|DBIA	LOC108080279|XP_017030432.1|DKIK
OG0010661	LOC108024114|XP_016949383.1|DBIA	LOC108083335|XP_017034567.1|DKIK
OG0010662	LOC108024250|XP_016949622.1|DBIA	LOC108077651|XP_017026555.1|DKIK
OG0010663	LOC108027539|XP_016954473.1|DBIA	LOC108080152|XP_017030279.1|DKIK
OG0010664	LOC108024435|XP_016949841.1|DBIA	LOC108080048|XP_017030116.1|DKIK
OG0010665	LOC108033013|XP_016962629.1|DBIA	LOC108083381|XP_017034617.1|DKIK
OG0010666	LOC108024113|XP_016949381.1|DBIA	LOC108074206|XP_017021637.1|DKIK
OG0010667	LOC108023935|XP_016949110.1|DBIA	LOC108079140|XP_017028877.1|DKIK
OG0010668	LOC108024480|XP_016949889.1|DBIA	LOC108079168|XP_017028907.1|DKIK
OG0010669	LOC108023782|XP_016948910.1|DBIA	LOC108071669|XP_017017963.1|DKIK
OG0010670	LOC108025658|XP_016951686.1|DBIA	LOC108080079|XP_017030151.1|DKIK
OG0010671	LOC108025671|XP_016951698.1|DBIA	LOC108080009|XP_017030064.1|DKIK
OG0010672	LOC108034490|XP_016964883.1|DBIA	LOC108070451|XP_017016418.1|DKIK
OG0010673	LOC108033187|XP_016962918.1|DBIA	LOC108080238|XP_017030385.1|DKIK
OG0010674	LOC108024212|XP_016949560.1|DBIA	LOC108076006|XP_017024150.1|DKIK
OG0010675	LOC108023180|XP_016947910.1|DBIA	LOC108072403|XP_017018995.1|DKIK
OG0010676	LOC108027586|XP_016954589.1|DBIA	LOC108080144|XP_017030266.1|DKIK
OG0010677	LOC108025750|XP_016951834.1|DBIA	LOC108079239|XP_017029012.1|DKIK
OG0010678	LOC108035798|XP_016967029.1|DBIA	LOC108083330|XP_017034564.1|DKIK
OG0010680	LOC108021986|XP_016946315.1|DBIA	LOC108074905|XP_017022623.1|DKIK
OG0010681	LOC108022004|XP_016946332.1|DBIA	LOC108074925|XP_017022641.1|DKIK
OG0010682	LOC108021987|XP_016946316.1|DBIA	LOC108074903|XP_017022620.1|DKIK
OG0010683	LOC108029029|XP_016956566.1|DBIA	LOC108072502|XP_017019165.1|DKIK, LOC108072523|XP_017019188.1|DKIK
OG0010684	LOC108029024|XP_016956559.1|DBIA	LOC108072533|XP_017019199.1|DKIK
OG0010685	LOC108033434|XP_016963247.1|DBIA	LOC108072518|XP_017019178.1|DKIK
OG0010686	LOC108032479|XP_016961791.1|DBIA	LOC108077377|XP_017026160.1|DKIK
OG0010687	LOC108033667|XP_016963597.1|DBIA	LOC108077224|XP_017025971.1|DKIK
OG0010688	LOC108034154|XP_016964443.1|DBIA	LOC108082230|XP_017033056.1|DKIK
OG0010689	LOC108033605|XP_016963447.1|DBIA	LOC108072847|XP_017019647.1|DKIK
OG0010690	LOC108034313|XP_016964671.1|DBIA	LOC108076903|XP_017025432.1|DKIK
OG0010691	LOC108033842|XP_016963958.1|DBIA	LOC108077045|XP_017025667.1|DKIK
OG0010692	LOC108033840|XP_016963955.1|DBIA	LOC108077043|XP_017025664.1|DKIK
OG0010693	LOC108033735|XP_016963776.1|DBIA	LOC108082794|XP_017033830.1|DKIK
OG0010694	LOC108036718|XP_016968507.1|DBIA	LOC108076862|XP_017025381.1|DKIK
OG0010695	LOC108036719|XP_016968508.1|DBIA	LOC108079586|XP_017029420.1|DKIK
OG0010696	LOC108032493|XP_016961803.1|DBIA	LOC108074526|XP_017022093.1|DKIK
OG0010697	LOC108034055|XP_016964299.1|DBIA, LOC108033253|XP_016963007.1|DBIA	LOC108075898|XP_017024003.1|DKIK
OG0010698	LOC108033715|XP_016963737.1|DBIA	LOC108077389|XP_017026172.1|DKIK
OG0010699	LOC108033514|XP_016963346.1|DBIA	LOC108081855|XP_017032585.1|DKIK
OG0010700	LOC108032439|XP_016961751.1|DBIA	LOC108086198|XP_017038549.1|DKIK
OG0010701	LOC108027731|XP_016954772.1|DBIA	LOC108077355|XP_017026136.1|DKIK
OG0010702	LOC108028967|XP_016956496.1|DBIA	LOC108074283|XP_017021745.1|DKIK
OG0010704	LOC108029039|XP_016956579.1|DBIA	LOC108079585|XP_017029419.1|DKIK
OG0010705	LOC108034689|XP_016965119.1|DBIA	LOC108072696|XP_017019422.1|DKIK
OG0010706	LOC108035240|XP_016966262.1|DBIA	LOC108071865|XP_017018282.1|DKIK
OG0010707	LOC108034692|XP_016965122.1|DBIA	LOC108071902|XP_017018322.1|DKIK
OG0010708	LOC108034974|XP_016965777.1|DBIA	LOC108078781|XP_017028318.1|DKIK
OG0010709	LOC108034651|XP_016965079.1|DBIA	LOC108071496|XP_017017747.1|DKIK
OG0010710	LOC108034737|XP_016965166.1|DBIA	LOC108079738|XP_017029639.1|DKIK
OG0010711	LOC108027104|XP_016953811.1|DBIA	LOC108085385|XP_017037442.1|DKIK, LOC108080956|XP_017031360.1|DKIK
OG0010712	LOC108029376|XP_016957096.1|DBIA	LOC108077513|XP_017026366.1|DKIK
OG0010713	LOC108028595|XP_016955999.1|DBIA	LOC108071939|XP_017018393.1|DKIK
OG0010714	LOC108028664|XP_016956084.1|DBIA	LOC108073846|XP_017021116.1|DKIK
