Orthogroup	DBIA.longest_only	DPSE.longest_only
OG0010238	LOC108026037|XP_016952219.1|DBIA	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC108031178|XP_016959887.1|DBIA	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC108033535|XP_016963369.1|DBIA	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC108032207|XP_016961556.1|DBIA	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC108032160|XP_016961496.1|DBIA	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC108025164|XP_016950930.1|DBIA	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC108024446|XP_016949851.1|DBIA	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC108031307|XP_016960040.1|DBIA	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC108031274|XP_016960004.1|DBIA	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC108024395|XP_016949795.1|DBIA	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC108024693|XP_016950261.1|DBIA	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC108025074|XP_016950821.1|DBIA	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC108024942|XP_016950650.1|DBIA	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC108031615|XP_016960698.1|DBIA	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC108026041|XP_016952224.1|DBIA	LOC4802369|XP_001359298.3|DPSE, LOC6901964|XP_015041032.2|DPSE, LOC26534455|XP_033240028.1|DPSE, LOC6901963|XP_033239451.1|DPSE, LOC26532315|XP_033239453.1|DPSE, LOC117184743|XP_033239455.1|DPSE
OG0010253	LOC108022937|XP_016947639.1|DBIA	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC108022957|XP_016947663.1|DBIA	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC108032663|XP_016962116.1|DBIA	LOC4815333|XP_001354706.3|DPSE
OG0010256	LOC108024334|XP_016949724.1|DBIA, LOC108024291|XP_016949680.1|DBIA	LOC4800549|XP_001357809.3|DPSE
OG0010258	LOC108034721|XP_016965151.1|DBIA	LOC6900595|XP_002134968.1|DPSE, LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC108034697|XP_016965126.1|DBIA	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC108036815|XP_016968654.1|DBIA	LOC6902366|XP_002133312.2|DPSE
OG0010267	LOC108035369|XP_016966458.1|DBIA	LOC4812963|XP_015043421.2|DPSE
OG0010275	LOC108027278|XP_016954142.1|DBIA	LOC4801913|XP_033240784.1|DPSE
OG0010276	LOC108023498|XP_016948521.1|DBIA	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC108024449|XP_016949855.1|DBIA	LOC117184915|XP_033239976.1|DPSE
OG0010278	LOC108036885|XP_016968753.1|DBIA	LOC117184897|XP_033239914.1|DPSE
OG0010279	LOC108031931|XP_016961200.1|DBIA	LOC4801286|XP_001358406.3|DPSE
OG0010280	LOC108033020|XP_016962636.1|DBIA	LOC4815200|XP_001354720.4|DPSE
OG0010281	LOC108034805|XP_016965320.1|DBIA	LOC117184462|XP_033238053.1|DPSE
OG0010282	LOC108024669|XP_016950227.1|DBIA	LOC4801242|XP_001358365.2|DPSE
OG0010283	LOC108026175|XP_016952438.1|DBIA	LOC6897567|XP_002137712.2|DPSE
OG0010284	LOC108025528|XP_016951542.1|DBIA	LOC6897072|XP_002137256.2|DPSE
OG0010285	LOC108031355|XP_016960114.1|DBIA	LOC4800926|XP_001358114.3|DPSE
OG0010286	LOC108026052|XP_016952235.1|DBIA	LOC4800501|XP_001357767.2|DPSE
OG0010287	LOC108031007|XP_016959696.1|DBIA	LOC6897307|XP_002137462.1|DPSE
OG0010288	LOC108031389|XP_016960242.1|DBIA	LOC4801340|XP_001358451.2|DPSE
OG0010289	LOC108025384|XP_016951346.1|DBIA	LOC4801323|XP_033241623.1|DPSE
OG0010290	LOC108031670|XP_016960799.1|DBIA	LOC6896756|XP_002136963.1|DPSE
OG0010291	LOC108025491|XP_016951495.1|DBIA, LOC108025492|XP_016951496.1|DBIA	LOC4800379|XP_015038609.2|DPSE
OG0010292	LOC108024555|XP_016950026.1|DBIA	LOC6896746|XP_033241600.1|DPSE
OG0010293	LOC108028971|XP_016956500.1|DBIA	LOC4817478|XP_001356621.4|DPSE
OG0010294	LOC108033738|XP_016963784.1|DBIA	LOC4816394|XP_015036705.2|DPSE
OG0010295	LOC108033411|XP_016963221.1|DBIA	LOC4816667|XP_001356081.3|DPSE
OG0010297	LOC108036422|XP_016968038.1|DBIA	LOC117183736|XP_033234602.1|DPSE
OG0010298	LOC108022104|XP_016946435.1|DBIA	LOC6898366|XP_002138419.2|DPSE
OG0010299	LOC108029527|XP_016957317.1|DBIA	LOC4804997|XP_001361467.3|DPSE
OG0010300	LOC108022389|XP_016946764.1|DBIA	LOC15382898|XP_033234854.1|DPSE
OG0010301	LOC108027101|XP_016953807.1|DBIA	LOC4802284|XP_001359233.3|DPSE
OG0010303	LOC108026882|XP_016953568.1|DBIA	LOC4803527|XP_001360239.3|DPSE
OG0010304	LOC108032960|XP_016962520.1|DBIA	LOC4814213|XP_001354333.3|DPSE
OG0010305	LOC108023989|XP_016949209.1|DBIA	LOC6902199|XP_002133726.2|DPSE
OG0010306	LOC108033110|XP_016962802.1|DBIA	LOC4815553|XP_001355595.2|DPSE
OG0010307	LOC108033180|XP_016963027.1|DBIA	LOC6901470|XP_015041732.2|DPSE
OG0010308	LOC108033016|XP_016962631.1|DBIA	LOC4815092|XP_001354723.3|DPSE
OG0010309	LOC108034377|XP_016964750.1|DBIA	LOC26532302|XP_015043016.2|DPSE
OG0010310	LOC108023217|XP_016947976.1|DBIA	LOC4815734|XP_001355437.4|DPSE
OG0010311	LOC108024247|XP_016949618.1|DBIA	LOC6901623|XP_015041901.2|DPSE
OG0010312	LOC108024112|XP_016949379.1|DBIA	LOC4814794|XP_033240214.1|DPSE
OG0010313	LOC108030732|XP_016959264.1|DBIA	LOC6900891|XP_033238602.1|DPSE
OG0010314	LOC108032952|XP_016962512.1|DBIA	LOC4814895|XP_001354730.3|DPSE
OG0010315	LOC108027513|XP_016954445.1|DBIA	LOC6901069|XP_002134548.2|DPSE
OG0010316	LOC108036217|XP_016967698.1|DBIA, LOC108036216|XP_016967697.1|DBIA	LOC6898256|XP_015039371.2|DPSE
OG0010317	LOC108024123|XP_016949393.1|DBIA	LOC4815382|XP_001354547.2|DPSE
OG0010318	LOC108033753|XP_016963859.1|DBIA	LOC4814304|XP_001354443.3|DPSE
OG0010319	LOC108023175|XP_016947906.1|DBIA	LOC4816032|XP_001355227.2|DPSE
OG0010320	LOC108025628|XP_016951653.1|DBIA	LOC4814805|XP_001354559.2|DPSE
OG0010321	LOC108034474|XP_016964847.1|DBIA	LOC6900047|XP_002135411.3|DPSE
OG0010322	LOC108034712|XP_016965142.1|DBIA	LOC6900051|XP_033238661.1|DPSE
OG0010323	LOC108029845|XP_016957826.1|DBIA	LOC6899976|XP_002135343.2|DPSE
OG0010324	LOC108034854|XP_016965492.1|DBIA	LOC4812656|XP_001353044.4|DPSE
OG0010325	LOC108028213|XP_016955365.1|DBIA	LOC4812901|XP_001353244.1|DPSE
OG0010326	LOC108034780|XP_016965227.1|DBIA	LOC6899935|XP_002135303.2|DPSE
OG0010327	LOC108034761|XP_016965197.1|DBIA	LOC4814052|XP_033239895.1|DPSE
OG0010328	LOC108034771|XP_016965206.1|DBIA	LOC4812144|XP_001352562.3|DPSE
OG0010329	LOC108034418|XP_016964791.1|DBIA	LOC6900015|XP_002135380.2|DPSE
OG0010330	LOC108028132|XP_016955275.1|DBIA	LOC4813236|XP_001353979.2|DPSE
OG0010331	LOC108028714|XP_016956154.1|DBIA	LOC6900792|XP_015043349.2|DPSE
OG0010332	LOC108025777|XP_016951877.1|DBIA	LOC4816073|XP_001355522.3|DPSE
OG0010333	LOC108034280|XP_016964628.1|DBIA	LOC4817919|XP_001357295.1|DPSE
OG0010334	LOC108033364|XP_016963163.1|DBIA	LOC4816870|XP_033236101.1|DPSE
OG0010335	LOC108032966|XP_016962526.1|DBIA	LOC6902197|XP_002133724.2|DPSE
OG0010336	LOC108023263|XP_016948035.1|DBIA	LOC4816008|XP_001355457.3|DPSE
OG0010337	LOC108035397|XP_016966542.1|DBIA	LOC4811755|XP_001352326.1|DPSE
OG0010338	LOC108033225|XP_016962978.1|DBIA	LOC4815840|XP_001355685.2|DPSE
OG0010339	LOC108024425|XP_016949832.1|DBIA	LOC6900415|XP_002134807.1|DPSE
OG0010340	LOC108023704|XP_016948821.1|DBIA	LOC6901550|XP_002134225.2|DPSE
OG0010341	LOC108023703|XP_016948820.1|DBIA	LOC4814573|XP_033239168.1|DPSE
OG0010342	LOC108036627|XP_016968392.1|DBIA	LOC6901382|XP_033240054.1|DPSE
OG0010343	LOC108031384|XP_016960237.1|DBIA	LOC6902151|XP_002133682.2|DPSE
OG0010344	LOC108024461|XP_016949868.1|DBIA	LOC4815598|XP_001355365.3|DPSE
OG0010345	LOC108024169|XP_016949474.1|DBIA	LOC4815843|XP_001355496.2|DPSE
OG0010346	LOC108024101|XP_016949366.1|DBIA	LOC4815524|XP_001355463.3|DPSE
OG0010347	LOC108023359|XP_016948229.1|DBIA	LOC4815556|XP_001355304.3|DPSE
OG0010348	LOC108029596|XP_016957457.1|DBIA	LOC4805057|XP_001361521.4|DPSE
OG0010349	LOC108021879|XP_016946162.1|DBIA	LOC6901130|XP_002134605.2|DPSE
OG0010350	LOC108021894|XP_016946197.1|DBIA	LOC4815172|XP_015041421.2|DPSE
OG0010351	LOC108023293|XP_016948084.1|DBIA	LOC4815566|XP_001355558.2|DPSE
OG0010352	LOC108024125|XP_016949395.1|DBIA	LOC4816034|XP_001355554.2|DPSE
OG0010353	LOC108027498|XP_016954430.1|DBIA	LOC6903644|XP_002136828.2|DPSE
OG0010354	LOC108025604|XP_016951628.1|DBIA	LOC4814802|XP_001354664.2|DPSE
OG0010355	LOC108036329|XP_016967847.1|DBIA	LOC4815933|XP_001355322.3|DPSE
OG0010356	LOC108032949|XP_016962509.1|DBIA	LOC6901017|XP_002134501.1|DPSE
OG0010357	LOC108023735|XP_016948862.1|DBIA	LOC4815463|XP_001355659.3|DPSE
OG0010358	LOC108033015|XP_016962630.1|DBIA	LOC6901222|XP_002133923.3|DPSE
OG0010359	LOC108024104|XP_016949371.1|DBIA	LOC4815975|XP_001355466.4|DPSE
OG0010360	LOC108024117|XP_016949386.1|DBIA	LOC4815578|XP_001355468.1|DPSE
OG0010361	LOC108024105|XP_016949372.1|DBIA	LOC4815963|XP_001355469.4|DPSE
OG0010362	LOC108024175|XP_016949488.1|DBIA	LOC4815537|XP_001355472.1|DPSE
OG0010363	LOC108023274|XP_016948048.1|DBIA	LOC4814649|XP_001354588.4|DPSE
OG0010364	LOC108025831|XP_016951977.1|DBIA	LOC4814834|XP_001355069.3|DPSE
OG0010365	LOC108028965|XP_016956492.1|DBIA	LOC4815621|XP_001355735.4|DPSE
OG0010366	LOC108024039|XP_016949302.1|DBIA	LOC6902231|XP_033238828.1|DPSE
OG0010367	LOC108023917|XP_016949090.1|DBIA	LOC4815385|XP_033239266.1|DPSE
OG0010368	LOC108023906|XP_016949079.1|DBIA	LOC4814570|XP_001354888.3|DPSE
OG0010369	LOC108025660|XP_016951688.1|DBIA	LOC4815113|XP_001354651.2|DPSE
OG0010370	LOC108027614|XP_016954623.1|DBIA	LOC6901068|XP_002134547.2|DPSE
OG0010371	LOC108027620|XP_016954631.1|DBIA	LOC6901074|XP_002134553.2|DPSE
OG0010372	LOC108032953|XP_016962513.1|DBIA	LOC4815168|XP_001354727.3|DPSE
OG0010373	LOC108032950|XP_016962510.1|DBIA	LOC4815004|XP_001354731.3|DPSE
OG0010374	LOC108023987|XP_016949207.1|DBIA	LOC4815758|XP_001355601.3|DPSE
OG0010375	LOC108023988|XP_016949208.1|DBIA	LOC4815903|XP_001355598.3|DPSE
OG0010376	LOC108033106|XP_016962795.1|DBIA	LOC4815514|XP_001355706.1|DPSE
OG0010377	LOC108028905|XP_016956415.1|DBIA	LOC6902291|XP_002133818.2|DPSE
OG0010378	LOC108024136|XP_016949407.1|DBIA	LOC4815571|XP_001355712.1|DPSE
OG0010379	LOC108027630|XP_016954641.1|DBIA	LOC26534283|XP_015042089.2|DPSE
OG0010380	LOC108021991|XP_016946320.1|DBIA	LOC4814881|XP_001355152.3|DPSE
OG0010381	LOC108022012|XP_016946340.1|DBIA	LOC117184563|XP_033238699.1|DPSE
OG0010382	LOC108022002|XP_016946329.1|DBIA	LOC6901763|XP_002134433.2|DPSE
OG0010383	LOC108021996|XP_016946325.1|DBIA	LOC4815258|XP_001355148.3|DPSE
OG0010384	LOC108023758|XP_016948887.1|DBIA	LOC6901123|XP_002134598.3|DPSE
OG0010385	LOC108029011|XP_016956546.1|DBIA	LOC4817955|XP_001357372.3|DPSE
OG0010386	LOC108032759|XP_016962241.1|DBIA	LOC4817866|XP_015035460.2|DPSE
OG0010387	LOC108032432|XP_016961742.1|DBIA	LOC4817961|XP_001357376.4|DPSE
OG0010388	LOC108033457|XP_016963285.1|DBIA	LOC4817219|XP_001356319.3|DPSE
OG0010389	LOC108032451|XP_016961766.1|DBIA	LOC6903364|XP_002132245.1|DPSE
OG0010390	LOC108032747|XP_016962224.1|DBIA	LOC26532093|XP_015035361.1|DPSE
OG0010391	LOC108032691|XP_016962155.1|DBIA	LOC4818180|XP_001357299.3|DPSE
OG0010392	LOC108032472|XP_016961784.1|DBIA	LOC4816186|XP_001355837.3|DPSE
OG0010393	LOC108027700|XP_016954739.1|DBIA	LOC4816532|XP_001356162.2|DPSE
OG0010394	LOC108033924|XP_016964086.1|DBIA	LOC4817844|XP_033236383.1|DPSE
OG0010395	LOC108032831|XP_016962336.1|DBIA	LOC6902607|XP_002133133.1|DPSE
OG0010396	LOC108036715|XP_016968505.1|DBIA	LOC4816192|XP_001355805.2|DPSE
OG0010397	LOC108032460|XP_016961775.1|DBIA	LOC4817858|XP_001357309.3|DPSE
OG0010398	LOC108032458|XP_016961773.1|DBIA	LOC6903447|XP_002132326.1|DPSE
OG0010399	LOC108032515|XP_016961838.1|DBIA	LOC4817965|XP_001357323.3|DPSE
OG0010400	LOC108032560|XP_016961929.1|DBIA	LOC6903433|XP_002132312.2|DPSE
OG0010401	LOC108032556|XP_016961926.1|DBIA	LOC4817867|XP_001357315.2|DPSE
OG0010402	LOC108032627|XP_016962054.1|DBIA	LOC6902785|XP_002132522.3|DPSE
OG0010403	LOC108032513|XP_016961833.1|DBIA	LOC4817471|XP_001356363.2|DPSE
OG0010404	LOC108032826|XP_016962330.1|DBIA	LOC4816717|XP_001356117.3|DPSE
OG0010405	LOC108032812|XP_016962314.1|DBIA	LOC6902619|XP_002133145.2|DPSE
OG0010406	LOC108032729|XP_016962198.1|DBIA	LOC4816766|XP_001356115.2|DPSE
OG0010408	LOC108033242|XP_016962997.1|DBIA	LOC6902699|XP_015036797.2|DPSE, LOC4816169|XP_001355737.3|DPSE
OG0010409	LOC108032700|XP_016962168.1|DBIA	LOC26532508|XP_015036777.2|DPSE
OG0010410	LOC108032769|XP_016962254.1|DBIA	LOC6902669|XP_002133185.3|DPSE
OG0010411	LOC108034650|XP_016965078.1|DBIA	LOC6903071|XP_002132789.2|DPSE
OG0010412	LOC108033579|XP_016963414.1|DBIA	LOC6903101|XP_002132812.3|DPSE
OG0010413	LOC108029028|XP_016956564.1|DBIA	LOC4817000|XP_001356629.2|DPSE
OG0010414	LOC108029042|XP_016956582.1|DBIA	LOC4817302|XP_001356628.1|DPSE
OG0010415	LOC108034283|XP_016964630.1|DBIA	LOC6903296|XP_002132484.2|DPSE
OG0010416	LOC108033484|XP_016963312.1|DBIA	LOC4811730|XP_001352302.4|DPSE
OG0010417	LOC108033515|XP_016963347.1|DBIA	LOC4817926|XP_001357236.4|DPSE
OG0010418	LOC108034026|XP_016964255.1|DBIA	LOC4816581|XP_001356073.2|DPSE
OG0010419	LOC108033340|XP_016963115.1|DBIA	LOC4816504|XP_001356052.3|DPSE
OG0010420	LOC108034200|XP_016964520.1|DBIA	LOC4817713|XP_001357130.3|DPSE
OG0010421	LOC108027724|XP_016954766.1|DBIA	LOC4817641|XP_001357034.2|DPSE
OG0010422	LOC108036729|XP_016968515.1|DBIA	LOC4816502|XP_001355899.3|DPSE
OG0010423	LOC108033541|XP_016963375.1|DBIA	LOC6902738|XP_033235539.1|DPSE
OG0010424	LOC108036713|XP_016968503.1|DBIA	LOC6902473|XP_002133018.3|DPSE
OG0010425	LOC108033271|XP_016963025.1|DBIA	LOC4817657|XP_001357049.3|DPSE
OG0010426	LOC108033440|XP_016963258.1|DBIA	LOC4817655|XP_001357047.4|DPSE
OG0010427	LOC108033508|XP_016963340.1|DBIA	LOC4818002|XP_033235652.1|DPSE
OG0010428	LOC108033986|XP_016964199.1|DBIA	LOC4818182|XP_001357494.2|DPSE
OG0010429	LOC108033533|XP_016963367.1|DBIA	LOC4817181|XP_001356467.1|DPSE
OG0010430	LOC108027740|XP_016954780.1|DBIA	LOC4817513|XP_001356931.3|DPSE
OG0010431	LOC108032708|XP_016962176.1|DBIA	LOC6902972|XP_002132698.2|DPSE
OG0010432	LOC108032709|XP_016962177.1|DBIA	LOC4817151|XP_033235649.1|DPSE
OG0010433	LOC108029254|XP_016956938.1|DBIA	LOC4817378|XP_001356687.1|DPSE
OG0010434	LOC108036081|XP_016967516.1|DBIA	LOC13036414|XP_033236996.1|DPSE
OG0010435	LOC108029116|XP_016956717.1|DBIA	LOC4816729|XP_001355943.2|DPSE
OG0010436	LOC108033600|XP_016963441.1|DBIA	LOC6903026|XP_002132749.2|DPSE
OG0010437	LOC108034214|XP_016964544.1|DBIA	LOC4816196|XP_001355776.2|DPSE
OG0010438	LOC108033511|XP_016963344.1|DBIA	LOC13036486|XP_033232591.1|DPSE, LOC6903213|XP_002132914.2|DPSE
OG0010439	LOC108033516|XP_016963348.1|DBIA	LOC4818171|XP_001357273.2|DPSE
OG0010440	LOC108033503|XP_016963334.1|DBIA	LOC6903265|XP_002132964.2|DPSE
OG0010441	LOC108034095|XP_016964350.1|DBIA	LOC4817702|XP_003736149.2|DPSE
OG0010442	LOC108031128|XP_016959831.1|DBIA	LOC4802613|XP_001359501.4|DPSE
OG0010443	LOC108029035|XP_016956574.1|DBIA	LOC4816452|XP_001356019.3|DPSE
OG0010444	LOC108029037|XP_016956577.1|DBIA	LOC4816537|XP_001356021.4|DPSE
OG0010445	LOC108027732|XP_016954773.1|DBIA	LOC6902536|XP_033236277.1|DPSE
OG0010446	LOC108033310|XP_016963076.1|DBIA	LOC4817757|XP_003736143.3|DPSE
OG0010447	LOC108034757|XP_016965195.1|DBIA	LOC6900943|XP_015042408.2|DPSE
OG0010448	LOC108035388|XP_016966488.1|DBIA	LOC4812795|XP_001353765.3|DPSE
OG0010449	LOC108028131|XP_016955273.1|DBIA	LOC4813744|XP_001353452.2|DPSE, LOC6900508|XP_033238336.1|DPSE
OG0010450	LOC108028328|XP_016955562.1|DBIA	LOC4813735|XP_001353675.2|DPSE
OG0010451	LOC108035687|XP_016966893.1|DBIA	LOC4813560|XP_001353660.3|DPSE
OG0010452	LOC108029712|XP_016957680.1|DBIA	LOC6901000|XP_002134696.1|DPSE
OG0010453	LOC108030369|XP_016958730.1|DBIA	LOC4814177|XP_001354305.3|DPSE
OG0010454	LOC108035406|XP_016966515.1|DBIA	LOC6900161|XP_002135500.2|DPSE
OG0010455	LOC108035286|XP_016966342.1|DBIA	LOC4812176|XP_001352611.1|DPSE
OG0010456	LOC108028066|XP_016955195.1|DBIA	LOC4813792|XP_001353789.2|DPSE
OG0010457	LOC108035264|XP_016966311.1|DBIA	LOC6900044|XP_002135408.3|DPSE
OG0010458	LOC108035263|XP_016966310.1|DBIA	LOC4812459|XP_033239484.1|DPSE
OG0010459	LOC108035269|XP_016966315.1|DBIA	LOC6900046|XP_002135410.2|DPSE
OG0010460	LOC108035262|XP_016966309.1|DBIA	LOC4812328|XP_033240124.1|DPSE
OG0010461	LOC108035542|XP_016966698.1|DBIA	LOC6900073|XP_002135437.3|DPSE
OG0010462	LOC108031049|XP_016959742.1|DBIA	LOC4812169|XP_001352491.3|DPSE
OG0010463	LOC108035031|XP_016965865.1|DBIA	LOC4812018|XP_001352544.1|DPSE
OG0010464	LOC108034420|XP_016964793.1|DBIA	LOC6900011|XP_002135376.1|DPSE
OG0010465	LOC108035025|XP_016965858.1|DBIA	LOC4812432|XP_001352555.1|DPSE
OG0010466	LOC108034608|XP_016965031.1|DBIA	LOC4812117|XP_001352559.2|DPSE
OG0010467	LOC108034735|XP_016965164.1|DBIA	LOC4812218|XP_001352560.2|DPSE
OG0010468	LOC108028291|XP_016955490.1|DBIA	LOC4813680|XP_001353221.1|DPSE
OG0010469	LOC108028505|XP_016955877.1|DBIA	LOC6900647|XP_002135020.2|DPSE
OG0010470	LOC108034970|XP_016965771.1|DBIA	LOC6899986|XP_002135352.1|DPSE
OG0010471	LOC108034606|XP_016965029.1|DBIA	LOC6899984|XP_002135350.1|DPSE
OG0010472	LOC108034686|XP_016965115.1|DBIA	LOC4813834|XP_001354031.2|DPSE
OG0010473	LOC108028117|XP_016955255.1|DBIA	LOC4813329|XP_001353741.3|DPSE
OG0010474	LOC108028234|XP_016955387.1|DBIA	LOC117184660|XP_033239136.1|DPSE
OG0010475	LOC108028161|XP_016955309.1|DBIA	LOC4813925|XP_033239648.1|DPSE
OG0010476	LOC108035383|XP_016966478.1|DBIA	LOC4812744|XP_001353122.2|DPSE
OG0010477	LOC108034795|XP_016965281.1|DBIA	LOC6900622|XP_002134995.2|DPSE
OG0010478	LOC108028720|XP_016956167.1|DBIA	LOC4813591|XP_001353245.3|DPSE
OG0010479	LOC108028056|XP_016955183.1|DBIA	LOC4813616|XP_001353255.2|DPSE
OG0010480	LOC108034653|XP_016965081.1|DBIA	LOC6903066|XP_015036231.2|DPSE
OG0010481	LOC108028593|XP_016955996.1|DBIA	LOC4813402|XP_001353441.1|DPSE
OG0010482	LOC108030571|XP_016958971.1|DBIA	LOC6900481|XP_002134871.3|DPSE
OG0010483	LOC108035074|XP_016965956.1|DBIA	LOC4813900|XP_001353205.2|DPSE
OG0010484	LOC108030763|XP_016959305.1|DBIA	LOC6900466|XP_002134857.3|DPSE
OG0010485	LOC108028800|XP_016956273.1|DBIA	LOC4812890|XP_033237388.1|DPSE
OG0010486	LOC108030933|XP_016959622.1|DBIA	LOC4812855|XP_001353515.2|DPSE
OG0010487	LOC108030578|XP_016959003.1|DBIA	LOC4812599|XP_001352786.3|DPSE
OG0010488	LOC108028565|XP_016955960.1|DBIA	LOC4813181|XP_001353954.1|DPSE
OG0010489	LOC108035655|XP_016966851.1|DBIA	LOC4813397|XP_001353687.4|DPSE
OG0010490	LOC108022400|XP_016946775.1|DBIA	LOC6898407|XP_002138453.2|DPSE
OG0010491	LOC108022375|XP_016946746.1|DBIA	LOC4805251|XP_033234707.1|DPSE
OG0010492	LOC108028154|XP_016955300.1|DBIA	LOC4813033|XP_001353998.3|DPSE
OG0010493	LOC108028168|XP_016955317.1|DBIA	LOC6900804|XP_002135163.2|DPSE
OG0010494	LOC108030743|XP_016959279.1|DBIA	LOC6899899|XP_002135267.1|DPSE
OG0010495	LOC108034393|XP_016964764.1|DBIA	LOC4812111|XP_001352747.2|DPSE
OG0010496	LOC108028271|XP_016955458.1|DBIA	LOC6900574|XP_033237845.1|DPSE
OG0010497	LOC108028060|XP_016955188.1|DBIA	LOC4813589|XP_033237347.1|DPSE
OG0010498	LOC108036291|XP_016967792.1|DBIA	LOC4805178|XP_001361626.2|DPSE
OG0010499	LOC108022368|XP_016946737.1|DBIA	LOC6898474|XP_002138516.1|DPSE
OG0010500	LOC108022073|XP_016946407.1|DBIA	LOC6898483|XP_002138525.3|DPSE
OG0010501	LOC108022424|XP_016946800.1|DBIA	LOC6898272|XP_002138339.3|DPSE
OG0010502	LOC108030603|XP_016959079.1|DBIA	LOC6900354|XP_002134749.3|DPSE
OG0010503	LOC108022320|XP_016946672.1|DBIA	LOC4805658|XP_015040764.1|DPSE
OG0010504	LOC108029800|XP_016957804.1|DBIA	LOC6898064|XP_002138150.3|DPSE
OG0010505	LOC108029524|XP_016957314.1|DBIA	LOC6898744|XP_002138731.1|DPSE, LOC4804998|XP_001361468.3|DPSE
OG0010506	LOC108029849|XP_016957827.1|DBIA	LOC4803449|XP_001360170.3|DPSE
OG0010507	LOC108022332|XP_016946684.1|DBIA	LOC4804690|XP_001361209.3|DPSE
OG0010508	LOC108022479|XP_016946919.1|DBIA	LOC4804493|XP_001361050.3|DPSE
OG0010509	LOC108030086|XP_016958213.1|DBIA	LOC4803915|XP_001360558.2|DPSE
OG0010510	LOC108022367|XP_016946736.1|DBIA	LOC4805391|XP_001361800.2|DPSE
OG0010511	LOC108023062|XP_016947799.1|DBIA	LOC4805364|XP_001361776.2|DPSE
OG0010512	LOC108023067|XP_016947804.1|DBIA	LOC4805600|XP_001361977.3|DPSE
OG0010513	LOC108022306|XP_016946655.1|DBIA	LOC4805605|XP_001361982.2|DPSE
OG0010514	LOC108022918|XP_016947617.1|DBIA	LOC117183542|XP_033233575.1|DPSE
OG0010515	LOC108026534|XP_016952970.1|DBIA	LOC4804453|XP_004444209.2|DPSE
OG0010516	LOC108029428|XP_016957162.1|DBIA	LOC4803583|XP_001360287.2|DPSE
OG0010517	LOC108029434|XP_016957169.1|DBIA	LOC4804636|XP_001361166.3|DPSE
OG0010518	LOC108022154|XP_016946485.1|DBIA	LOC6898329|XP_033234199.1|DPSE
OG0010519	LOC108029462|XP_016957201.1|DBIA	LOC6898948|XP_004444504.1|DPSE
OG0010520	LOC108022272|XP_016946620.1|DBIA	LOC4803974|XP_001360611.3|DPSE
OG0010521	LOC108022790|XP_016947409.1|DBIA	LOC6902675|XP_002133191.2|DPSE
OG0010522	LOC108029805|XP_016957812.1|DBIA	LOC4805061|XP_001361525.3|DPSE
OG0010523	LOC108029680|XP_016957619.1|DBIA	LOC4805059|XP_033234029.1|DPSE
OG0010524	LOC108022645|XP_016947189.1|DBIA	LOC4805275|XP_001361700.3|DPSE
OG0010525	LOC108026586|XP_016953029.1|DBIA	LOC4804946|XP_001361427.3|DPSE
OG0010526	LOC108026574|XP_016953015.1|DBIA	LOC117183174|XP_033234287.1|DPSE
OG0010527	LOC108023035|XP_016947765.1|DBIA	LOC4803709|XP_001360383.2|DPSE
OG0010528	LOC108022391|XP_016946766.1|DBIA	LOC6898200|XP_002138269.3|DPSE
OG0010529	LOC108022411|XP_016946787.1|DBIA	LOC26533177|XP_015039302.2|DPSE
OG0010530	LOC108036498|XP_016968180.1|DBIA	LOC4804177|XP_001360780.4|DPSE
OG0010531	LOC108026202|XP_016952489.1|DBIA	LOC4802126|XP_001359107.3|DPSE
OG0010532	LOC108031426|XP_016960319.1|DBIA	LOC4803017|XP_001359819.2|DPSE
OG0010533	LOC108028679|XP_016956104.1|DBIA	LOC4813420|XP_015043364.2|DPSE
OG0010534	LOC108027093|XP_016953799.1|DBIA	LOC4803301|XP_001360064.2|DPSE
OG0010535	LOC108031524|XP_016960536.1|DBIA	LOC26533672|XP_015038271.2|DPSE
OG0010536	LOC108031156|XP_016959860.1|DBIA	LOC4803080|XP_001359879.3|DPSE
OG0010537	LOC108031267|XP_016959997.1|DBIA	LOC6897890|XP_002137992.1|DPSE
OG0010538	LOC108026218|XP_016952524.1|DBIA	LOC6897840|XP_033232419.1|DPSE
OG0010539	LOC108030948|XP_016959636.1|DBIA	LOC26532407|XP_015037967.2|DPSE
