Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0008654	LOC108026895|XP_016953593.1|DBIA	LOC120446094|XP_039482822.1|DSAN
OG0008655	LOC108029364|XP_016957081.1|DBIA	LOC120458374|XP_039501928.1|DSAN
OG0008656	LOC108024081|XP_016949345.1|DBIA	LOC120455610|XP_039497924.1|DSAN
OG0008657	LOC108025822|XP_016951966.1|DBIA	LOC120455819|XP_039498218.1|DSAN
OG0008658	LOC108023332|XP_016948143.1|DBIA	LOC120455206|XP_039497096.1|DSAN
OG0008659	LOC108022113|XP_016946444.1|DBIA, LOC108030539|XP_016958920.1|DBIA	LOC120449660|XP_039488191.1|DSAN
OG0008660	LOC108027971|XP_016955085.1|DBIA	LOC120448132|XP_039485884.1|DSAN
OG0008661	LOC108028241|XP_016955399.1|DBIA	LOC120449815|XP_039488396.1|DSAN
OG0008662	LOC108031528|XP_016960551.1|DBIA	LOC120448790|XP_039486914.1|DSAN
OG0008663	LOC108030908|XP_016959581.1|DBIA	LOC120449150|XP_039487419.1|DSAN
OG0008664	LOC108030108|XP_016958291.1|DBIA	LOC120447447|XP_039484740.1|DSAN
OG0008665	LOC108032795|XP_016962290.1|DBIA	LOC120444311|XP_039479830.1|DSAN
OG0008666	LOC108030758|XP_016959298.1|DBIA	LOC120448839|XP_039486975.1|DSAN
OG0008667	LOC108035466|XP_016966603.1|DBIA	LOC120447735|XP_039485213.1|DSAN
OG0008668	LOC108028406|XP_016955714.1|DBIA	LOC120449928|XP_039488555.1|DSAN
OG0008669	LOC108032410|XP_016961719.1|DBIA	LOC120458898|XP_039502675.1|DSAN
OG0008670	LOC108031876|XP_016961129.1|DBIA	LOC120451578|XP_039491322.1|DSAN
OG0008672	LOC108033827|XP_016963946.1|DBIA	LOC120445238|XP_039481438.1|DSAN
OG0008673	LOC108036075|XP_016967511.1|DBIA	LOC120458247|XP_039501769.1|DSAN
OG0008675	LOC108035112|XP_016966031.1|DBIA	LOC120448161|XP_039485933.1|DSAN
OG0008675	LOC108035109|XP_016966028.1|DBIA	LOC120448159|XP_039485930.1|DSAN
OG0008677	LOC108031973|XP_016961256.1|DBIA	LOC120452880|XP_039493265.1|DSAN
OG0008679	LOC108027612|XP_016954622.1|DBIA	LOC120456816|XP_039499798.1|DSAN
OG0008680	LOC108025619|XP_016951643.1|DBIA	LOC120455330|XP_039497342.1|DSAN
OG0008681	LOC108033145|XP_016962858.1|DBIA	LOC120455937|XP_039498399.1|DSAN
OG0008682	LOC108035777|XP_016966977.1|DBIA	LOC120457012|XP_039500102.1|DSAN
OG0008683	LOC108023655|XP_016948764.1|DBIA	LOC120457069|XP_039500182.1|DSAN
OG0008684	LOC108023907|XP_016949080.1|DBIA	LOC120457063|XP_039500174.1|DSAN
OG0008685	LOC108022560|XP_016947045.1|DBIA	LOC120446452|XP_039483379.1|DSAN
OG0008686	LOC108031906|XP_016961163.1|DBIA	LOC120451006|XP_039490254.1|DSAN
OG0008687	LOC108026837|XP_016953501.1|DBIA	LOC120446309|XP_039483157.1|DSAN
OG0008688	LOC108023298|XP_016948088.1|DBIA	LOC120456437|XP_039499204.1|DSAN
OG0008689	LOC108031623|XP_016960718.1|DBIA	LOC120453175|XP_039493669.1|DSAN
OG0008691	LOC108028308|XP_016955520.1|DBIA	LOC120449664|XP_039488198.1|DSAN
OG0008692	LOC108023901|XP_016949076.1|DBIA	LOC120456230|XP_039498850.1|DSAN
OG0008694	LOC108035808|XP_016967043.1|DBIA	LOC120456156|XP_039498728.1|DSAN
OG0008695	LOC108029431|XP_016957165.1|DBIA	LOC120443802|XP_039479077.1|DSAN
OG0008696	LOC108026137|XP_016952348.1|DBIA	LOC120450840|XP_039489961.1|DSAN
OG0008697	LOC108034390|XP_016964761.1|DBIA	LOC120447634|XP_039485071.1|DSAN
OG0008698	LOC108032475|XP_016961790.1|DBIA	LOC120457122|XP_039500273.1|DSAN
OG0008699	LOC108030846|XP_016959472.1|DBIA	LOC120449853|XP_039488446.1|DSAN
OG0008700	LOC108031545|XP_016960570.1|DBIA	LOC120454439|XP_039495668.1|DSAN
OG0008701	LOC108036428|XP_016968046.1|DBIA	LOC120446288|XP_039483114.1|DSAN
OG0008702	LOC108031130|XP_016959833.1|DBIA	LOC120453325|XP_039493919.1|DSAN
OG0008703	LOC108034676|XP_016965107.1|DBIA	LOC120449864|XP_039488458.1|DSAN
OG0008704	LOC108032818|XP_016962321.1|DBIA	LOC120455618|XP_039497937.1|DSAN
OG0008705	LOC108034108|XP_016964374.1|DBIA	LOC120449919|XP_039488548.1|DSAN
OG0008706	LOC108023856|XP_016948992.1|DBIA	LOC120452738|XP_039493044.1|DSAN
OG0008707	LOC108025675|XP_016951701.1|DBIA	LOC120455654|XP_039497978.1|DSAN
OG0008708	LOC108023979|XP_016949196.1|DBIA	LOC120457221|XP_039500525.1|DSAN
OG0008709	LOC108024592|XP_016950088.1|DBIA	LOC120454286|XP_039495406.1|DSAN
OG0008710	LOC108025065|XP_016950815.1|DBIA	LOC120453041|XP_039493495.1|DSAN
OG0008711	LOC108027272|XP_016954136.1|DBIA	LOC120451625|XP_039491412.1|DSAN
OG0008712	LOC108029944|XP_016957935.1|DBIA	LOC120446128|XP_039482887.1|DSAN
OG0008714	LOC108036123|XP_016967597.1|DBIA	LOC120454967|XP_039496686.1|DSAN
OG0008715	LOC108031797|XP_016961004.1|DBIA	LOC120451700|XP_039491529.1|DSAN
OG0008716	LOC108026022|XP_016952203.1|DBIA	LOC120451929|XP_039491884.1|DSAN
OG0008717	LOC108034969|XP_016965770.1|DBIA	LOC120449170|XP_039487446.1|DSAN
OG0008718	LOC108022643|XP_016947187.1|DBIA	LOC120447219|XP_039484672.1|DSAN
OG0008719	LOC108023865|XP_016949015.1|DBIA	LOC120454424|XP_039495643.1|DSAN
OG0008721	LOC108035933|XP_016967253.1|DBIA	LOC120456836|XP_039499822.1|DSAN
OG0008722	LOC108031428|XP_016960320.1|DBIA	LOC120453912|XP_039494780.1|DSAN
OG0008723	LOC108035307|XP_016966366.1|DBIA	LOC120448371|XP_039486274.1|DSAN
OG0008724	LOC108033863|XP_016963995.1|DBIA	LOC120449814|XP_039488399.1|DSAN
OG0008725	LOC108022397|XP_016946771.1|DBIA	LOC120446703|XP_039483735.1|DSAN
OG0008726	LOC108030283|XP_016958601.1|DBIA	LOC120445160|XP_039481269.1|DSAN
OG0008727	LOC108023388|XP_016948289.1|DBIA, LOC108027570|XP_016954554.1|DBIA	LOC120451805|XP_039491694.1|DSAN
OG0008728	LOC108023363|XP_016948246.1|DBIA	LOC120451958|XP_039491914.1|DSAN
OG0008729	LOC108033227|XP_016962980.1|DBIA	LOC120456911|XP_039499975.1|DSAN
OG0008730	LOC108023674|XP_016948784.1|DBIA	LOC120457400|XP_039500913.1|DSAN
OG0008731	LOC108024522|XP_016949966.1|DBIA	LOC120451085|XP_039490388.1|DSAN
OG0008732	LOC108036778|XP_016968607.1|DBIA	LOC120444075|XP_039479527.1|DSAN
OG0008734	LOC108024989|XP_016950733.1|DBIA	LOC120453151|XP_039493641.1|DSAN
OG0008735	LOC108029421|XP_016957153.1|DBIA	LOC120446134|XP_039482892.1|DSAN
OG0008736	LOC108022586|XP_016947102.1|DBIA	LOC120457768|XP_039501199.1|DSAN
OG0008737	LOC108031859|XP_016961102.1|DBIA	LOC120452067|XP_039492064.1|DSAN
OG0008738	LOC108036141|XP_016967653.1|DBIA	LOC120443731|XP_039478919.1|DSAN
OG0008739	LOC108028690|XP_016956123.1|DBIA	LOC120448803|XP_039486927.1|DSAN
OG0008740	LOC108036433|XP_016968062.1|DBIA	LOC120447205|XP_039484645.1|DSAN
OG0008741	LOC108036332|XP_016967856.1|DBIA	LOC120448232|XP_039486070.1|DSAN
OG0008742	LOC108035660|XP_016966857.1|DBIA	LOC120447568|XP_039484962.1|DSAN
OG0008743	LOC108022854|XP_016947517.1|DBIA	LOC120457767|XP_039501198.1|DSAN
OG0008744	LOC108029986|XP_016957984.1|DBIA	LOC120451408|XP_039491014.1|DSAN
OG0008745	LOC108023635|XP_016948740.1|DBIA	LOC120456773|XP_039499704.1|DSAN
OG0008746	LOC108031921|XP_016961182.1|DBIA	LOC120452497|XP_039492681.1|DSAN
OG0008747	LOC108028314|XP_016955526.1|DBIA	LOC120447522|XP_039484888.1|DSAN
OG0008748	LOC108027943|XP_016955060.1|DBIA	LOC120458447|XP_039502026.1|DSAN
OG0008749	LOC108033723|XP_016963749.1|DBIA	LOC120456922|XP_039500029.1|DSAN
OG0008750	LOC108034644|XP_016965075.1|DBIA	LOC120450622|XP_039489707.1|DSAN
OG0008751	LOC108027120|XP_016953825.1|DBIA	LOC120452269|XP_039492332.1|DSAN
OG0008752	LOC108031424|XP_016960314.1|DBIA	LOC120453911|XP_039494779.1|DSAN
OG0008753	LOC108028077|XP_016955206.1|DBIA	LOC120448101|XP_039485838.1|DSAN
OG0008754	LOC108029798|XP_016957802.1|DBIA	LOC120446742|XP_039483800.1|DSAN
OG0008755	LOC108024298|XP_016949688.1|DBIA	LOC120453438|XP_039494080.1|DSAN
OG0008756	LOC108030954|XP_016959642.1|DBIA	LOC120453634|XP_039494360.1|DSAN
OG0008757	LOC108031319|XP_016960055.1|DBIA	LOC120452174|XP_039492216.1|DSAN
OG0008758	LOC108029238|XP_016956921.1|DBIA	LOC120458134|XP_039501611.1|DSAN
OG0008759	LOC108034048|XP_016964286.1|DBIA	LOC120458156|XP_039501641.1|DSAN
OG0008760	LOC108033365|XP_016963164.1|DBIA	LOC120443893|XP_039479254.1|DSAN
OG0008761	LOC108032765|XP_016962250.1|DBIA	LOC120458329|XP_039501880.1|DSAN
OG0008762	LOC108029363|XP_016957080.1|DBIA	LOC120458369|XP_039501923.1|DSAN
OG0008763	LOC108035744|XP_016966929.1|DBIA	LOC120456717|XP_039499637.1|DSAN
OG0008764	LOC108033576|XP_016963411.1|DBIA	LOC120458652|XP_039502316.1|DSAN
OG0008765	LOC108029340|XP_016957022.1|DBIA	LOC120447111|XP_039484466.1|DSAN
OG0008766	LOC108032389|XP_016961700.1|DBIA	LOC120443961|XP_039479357.1|DSAN
OG0008767	LOC108029936|XP_016957920.1|DBIA	LOC120444396|XP_039479951.1|DSAN
OG0008768	LOC108022872|XP_016947551.1|DBIA	LOC120446337|XP_039483187.1|DSAN
OG0008769	LOC108026673|XP_016953231.1|DBIA	LOC120447075|XP_039484400.1|DSAN
OG0008770	LOC108030381|XP_016958739.1|DBIA	LOC120446662|XP_039483711.1|DSAN
OG0008771	LOC108022801|XP_016947423.1|DBIA	LOC120444710|XP_039480521.1|DSAN
OG0008772	LOC108022855|XP_016947518.1|DBIA	LOC120457724|XP_039501157.1|DSAN
OG0008773	LOC108022515|XP_016946973.1|DBIA	LOC120447104|XP_039484449.1|DSAN
OG0008774	LOC108029400|XP_016957120.1|DBIA	LOC120446673|XP_039483680.1|DSAN
OG0008775	LOC108022575|XP_016947082.1|DBIA	LOC120446914|XP_039484086.1|DSAN
OG0008776	LOC108023091|XP_016947840.1|DBIA	LOC120445460|XP_039481838.1|DSAN
OG0008777	LOC108026749|XP_016953364.1|DBIA	LOC120444772|XP_039480638.1|DSAN
OG0008778	LOC108030413|XP_016958787.1|DBIA	LOC120443946|XP_039479328.1|DSAN
OG0008779	LOC108025812|XP_016951949.1|DBIA	LOC120456960|XP_039500039.1|DSAN
OG0008780	LOC108032928|XP_016962487.1|DBIA	LOC120452192|XP_039492237.1|DSAN
OG0008781	LOC108023705|XP_016948822.1|DBIA	LOC120455204|XP_039497094.1|DSAN
OG0008782	LOC108030538|XP_016958923.1|DBIA	LOC120447612|XP_039485019.1|DSAN
OG0008783	LOC108022276|XP_016946623.1|DBIA	LOC120446782|XP_039483862.1|DSAN
OG0008784	LOC108028693|XP_016956126.1|DBIA	LOC120450440|XP_039489386.1|DSAN
OG0008785	LOC108035239|XP_016966260.1|DBIA	LOC120448484|XP_039486447.1|DSAN
OG0008786	LOC108033531|XP_016963365.1|DBIA	LOC120454153|XP_039495151.1|DSAN
OG0008787	LOC108035348|XP_016966428.1|DBIA	LOC120448277|XP_039486140.1|DSAN
OG0008788	LOC108028207|XP_016955361.1|DBIA	LOC120449161|XP_039487435.1|DSAN
OG0008789	LOC108028369|XP_016955650.1|DBIA	LOC120449832|XP_039488416.1|DSAN
OG0008790	LOC108029662|XP_016957578.1|DBIA	LOC120451601|XP_039491369.1|DSAN
OG0008791	LOC108022196|XP_016946537.1|DBIA	LOC120446697|XP_039483729.1|DSAN
OG0008792	LOC108022844|XP_016947505.1|DBIA	LOC120445345|XP_039481616.1|DSAN
OG0008793	LOC108029758|XP_016957747.1|DBIA	LOC120458147|XP_039501627.1|DSAN
OG0008794	LOC108033653|XP_016963581.1|DBIA	LOC120447068|XP_039484391.1|DSAN
OG0008795	LOC108031100|XP_016959799.1|DBIA	LOC120453984|XP_039494873.1|DSAN
OG0008796	LOC108025186|XP_016950983.1|DBIA	LOC120454063|XP_039495006.1|DSAN
OG0008797	LOC108031122|XP_016959823.1|DBIA	LOC120451753|XP_039491612.1|DSAN
OG0008798	LOC108025072|XP_016950819.1|DBIA	LOC120452926|XP_039493326.1|DSAN
OG0008798	LOC108025071|XP_016950818.1|DBIA	LOC120452923|XP_039493321.1|DSAN
OG0008799	LOC108036558|XP_016968286.1|DBIA	LOC120458381|XP_039501937.1|DSAN
OG0008800	LOC108036039|XP_016967470.1|DBIA, LOC108036040|XP_016967471.1|DBIA	LOC120444095|XP_039479556.1|DSAN
OG0008800	LOC108029141|XP_016956754.1|DBIA	LOC120453322|XP_039493916.1|DSAN
OG0008802	LOC108034503|XP_016964912.1|DBIA, LOC108033627|XP_016963517.1|DBIA, LOC108027422|XP_016954355.1|DBIA	LOC120447227|XP_039484685.1|DSAN, LOC120444457|XP_039480055.1|DSAN
OG0008806	LOC108025905|XP_016952079.1|DBIA	LOC120455349|XP_039497377.1|DSAN
OG0008807	LOC108024614|XP_016950128.1|DBIA	LOC120457111|XP_039500253.1|DSAN
OG0008808	LOC108035977|XP_016967295.1|DBIA	LOC120455001|XP_039496750.1|DSAN
OG0008809	LOC108032225|XP_016961576.1|DBIA	LOC120453572|XP_039494263.1|DSAN
OG0008811	LOC108026195|XP_016952475.1|DBIA	LOC120451255|XP_039490714.1|DSAN
OG0008813	LOC108030989|XP_016959678.1|DBIA	LOC120452611|XP_039492844.1|DSAN
OG0008814	LOC108026565|XP_016953005.1|DBIA	LOC120446310|XP_039483158.1|DSAN
OG0008815	LOC108034508|XP_016964918.1|DBIA	LOC120447844|XP_039485384.1|DSAN
OG0008816	LOC108034412|XP_016964784.1|DBIA	LOC120450104|XP_039488833.1|DSAN
OG0008819	LOC108029765|XP_016957760.1|DBIA	LOC120446100|XP_039482826.1|DSAN
OG0008820	LOC108032396|XP_016961705.1|DBIA	LOC120458287|XP_039501819.1|DSAN
OG0008822	LOC108033309|XP_016963071.1|DBIA	LOC120458706|XP_039502384.1|DSAN
OG0008823	LOC108023176|XP_016947907.1|DBIA	LOC120456798|XP_039499766.1|DSAN
OG0008824	LOC108028237|XP_016955391.1|DBIA	LOC120448743|XP_039486856.1|DSAN
OG0008825	LOC108028195|XP_016955344.1|DBIA	LOC120449880|XP_039488488.1|DSAN
OG0008826	LOC108027056|XP_016953754.1|DBIA	LOC120453141|XP_039493628.1|DSAN
OG0008829	LOC108023438|XP_016948417.1|DBIA	LOC120456160|XP_039498733.1|DSAN
OG0008830	LOC108035764|XP_016966953.1|DBIA	LOC120456812|XP_039499789.1|DSAN
OG0008831	LOC108023533|XP_016948588.1|DBIA	LOC120455393|XP_039497464.1|DSAN
OG0008832	LOC108023279|XP_016948057.1|DBIA	LOC120455391|XP_039497455.1|DSAN
OG0008833	LOC108024015|XP_016949263.1|DBIA	LOC120456203|XP_039498817.1|DSAN
OG0008834	LOC108026340|XP_016952733.1|DBIA	LOC120452081|XP_039492078.1|DSAN
OG0008835	LOC108031511|XP_016960515.1|DBIA	LOC120454525|XP_039495824.1|DSAN
OG0008836	LOC108030354|XP_016958710.1|DBIA	LOC120455274|XP_039497232.1|DSAN
OG0008837	LOC108026724|XP_016953323.1|DBIA	LOC120446700|XP_039483732.1|DSAN
OG0008838	LOC108032710|XP_016962178.1|DBIA	LOC120456111|XP_039498676.1|DSAN
OG0008839	LOC108023029|XP_016947758.1|DBIA	LOC120446938|XP_039484122.1|DSAN
OG0008840	LOC108033925|XP_016964087.1|DBIA	LOC120446521|XP_039483467.1|DSAN
OG0008841	LOC108035584|XP_016966744.1|DBIA	LOC120447629|XP_039485062.1|DSAN
OG0008842	LOC108022129|XP_016946459.1|DBIA	LOC120445674|XP_039482160.1|DSAN
OG0008843	LOC108035511|XP_016966662.1|DBIA	LOC120450196|XP_039488998.1|DSAN
OG0008845	LOC108028958|XP_016956486.1|DBIA	LOC120458596|XP_039502233.1|DSAN
OG0008846	LOC108035880|XP_016967119.1|DBIA	LOC120450285|XP_039489136.1|DSAN
OG0008847	LOC108027440|XP_016954378.1|DBIA	LOC120454458|XP_039495707.1|DSAN
OG0008848	LOC108036197|XP_016967677.1|DBIA	LOC120446479|XP_039483415.1|DSAN
OG0008849	LOC108023790|XP_016948917.1|DBIA	LOC120456232|XP_039498852.1|DSAN
OG0008850	LOC108022364|XP_016946734.1|DBIA	LOC120445243|XP_039481449.1|DSAN
OG0008851	LOC108033369|XP_016963173.1|DBIA	LOC120458902|XP_039502682.1|DSAN
OG0008852	LOC108029433|XP_016957168.1|DBIA	LOC120458392|XP_039501945.1|DSAN
OG0008854	LOC108029184|XP_016956843.1|DBIA	LOC120447837|XP_039485379.1|DSAN
OG0008855	LOC108025935|XP_016952122.1|DBIA	LOC120455908|XP_039498349.1|DSAN
OG0008856	LOC108024893|XP_016950524.1|DBIA, LOC108024904|XP_016950559.1|DBIA	LOC120454891|XP_039496465.1|DSAN
OG0008857	LOC108028509|XP_016955881.1|DBIA	LOC120448438|XP_039486384.1|DSAN
OG0008858	LOC108025536|XP_016951554.1|DBIA	LOC120450743|XP_039489799.1|DSAN
OG0008859	LOC108035629|XP_016966814.1|DBIA	LOC120449374|XP_039487740.1|DSAN
OG0008860	LOC108025525|XP_016951539.1|DBIA	LOC120453591|XP_039494287.1|DSAN
OG0008861	LOC108029550|XP_016957357.1|DBIA	LOC120458670|XP_039502339.1|DSAN
OG0008862	LOC108031461|XP_016960389.1|DBIA	LOC120452406|XP_039492558.1|DSAN
OG0008863	LOC108032718|XP_016962188.1|DBIA	LOC120457218|XP_039500526.1|DSAN
OG0008864	LOC108022259|XP_016946607.1|DBIA	LOC120446835|XP_039483954.1|DSAN
OG0008865	LOC108034306|XP_016964665.1|DBIA	LOC120443818|XP_039479094.1|DSAN
OG0008866	LOC108036859|XP_016968721.1|DBIA	LOC120458406|XP_039501969.1|DSAN
OG0008867	LOC108023995|XP_016949220.1|DBIA	LOC120456219|XP_039498835.1|DSAN
OG0008868	LOC108036280|XP_016967780.1|DBIA	LOC120444576|XP_039480274.1|DSAN
OG0008869	LOC108030740|XP_016959276.1|DBIA	LOC120450508|XP_039489495.1|DSAN
OG0008870	LOC108035954|XP_016967246.1|DBIA	LOC120449783|XP_039488358.1|DSAN
OG0008871	LOC108035312|XP_016966374.1|DBIA	LOC120450178|XP_039488971.1|DSAN
OG0008872	LOC108034116|XP_016964385.1|DBIA	LOC120454058|XP_039495004.1|DSAN
OG0008873	LOC108034294|XP_016964644.1|DBIA	LOC120458482|XP_039502077.1|DSAN
OG0008874	LOC108022427|XP_016946802.1|DBIA	LOC120446885|XP_039484030.1|DSAN
OG0008875	LOC108029386|XP_016957103.1|DBIA	LOC120445702|XP_039482195.1|DSAN
OG0008876	LOC108036015|XP_016967423.1|DBIA	LOC120454844|XP_039496272.1|DSAN
OG0008877	LOC108035897|XP_016967144.1|DBIA	LOC120448008|XP_039485657.1|DSAN
OG0008878	LOC108036130|XP_016967603.1|DBIA	LOC120444012|XP_039479429.1|DSAN
OG0008879	LOC108036234|XP_016967731.1|DBIA	LOC120446477|XP_039483413.1|DSAN
OG0008880	LOC108024652|XP_016950201.1|DBIA	LOC120454398|XP_039495584.1|DSAN
OG0008881	LOC108022334|XP_016946686.1|DBIA	LOC120446822|XP_039483933.1|DSAN
OG0008882	LOC108032354|XP_016961654.1|DBIA	LOC120450450|XP_039489405.1|DSAN
OG0008883	LOC108024578|XP_016950066.1|DBIA	LOC120453687|XP_039494441.1|DSAN
OG0008884	LOC108026003|XP_016952182.1|DBIA	LOC120452800|XP_039493133.1|DSAN
OG0008885	LOC108034082|XP_016964337.1|DBIA	LOC120445189|XP_039481339.1|DSAN
OG0008886	LOC108036533|XP_016968246.1|DBIA	LOC120444963|XP_039480913.1|DSAN
OG0008887	LOC108030194|XP_016958438.1|DBIA	LOC120447159|XP_039484544.1|DSAN
OG0008888	LOC108035558|XP_016966715.1|DBIA	LOC120449089|XP_039487331.1|DSAN
OG0008889	LOC108022557|XP_016947040.1|DBIA	LOC120444308|XP_039479783.1|DSAN
OG0008890	LOC108032071|XP_016961380.1|DBIA	LOC120452777|XP_039493100.1|DSAN
OG0008891	LOC108035217|XP_016966231.1|DBIA	LOC120448147|XP_039485912.1|DSAN
OG0008892	LOC108026747|XP_016953361.1|DBIA	LOC120446886|XP_039484031.1|DSAN
OG0008893	LOC108035301|XP_016966359.1|DBIA	LOC120449235|XP_039487542.1|DSAN
OG0008894	LOC108031562|XP_016960597.1|DBIA	LOC120451320|XP_039490825.1|DSAN
OG0008895	LOC108031627|XP_016960721.1|DBIA	LOC120453173|XP_039493668.1|DSAN
OG0008896	LOC108030598|XP_016959068.1|DBIA	LOC120450253|XP_039489074.1|DSAN
OG0008897	LOC108024531|XP_016949991.1|DBIA	LOC120452535|XP_039492735.1|DSAN
OG0008898	LOC108029671|XP_016957602.1|DBIA	LOC120447145|XP_039484518.1|DSAN
OG0008899	LOC108033720|XP_016963741.1|DBIA	LOC120446421|XP_039483315.1|DSAN
OG0008900	LOC108033993|XP_016964207.1|DBIA	LOC120445187|XP_039481335.1|DSAN
OG0008901	LOC108028662|XP_016956079.1|DBIA	LOC120448572|XP_039486567.1|DSAN
OG0008902	LOC108035990|XP_016967332.1|DBIA	LOC120454860|XP_039496335.1|DSAN
OG0008903	LOC108029273|XP_016956961.1|DBIA	LOC120447857|XP_039485402.1|DSAN
OG0008904	LOC108023101|XP_016947854.1|DBIA	LOC120446378|XP_039483243.1|DSAN
OG0008905	LOC108035826|XP_016967066.1|DBIA	LOC120454855|XP_039496319.1|DSAN
OG0008906	LOC108035457|XP_016966585.1|DBIA	LOC120449702|XP_039488252.1|DSAN
OG0008907	LOC108025972|XP_016952154.1|DBIA	LOC120454317|XP_039495454.1|DSAN
OG0008908	LOC108027420|XP_016954351.1|DBIA	LOC120454043|XP_039494971.1|DSAN
OG0008909	LOC108024851|XP_016950481.1|DBIA	LOC120453481|XP_039494148.1|DSAN
OG0008910	LOC108032051|XP_016961352.1|DBIA	LOC120453314|XP_039493904.1|DSAN
OG0008911	LOC108024362|XP_016949754.1|DBIA, LOC108024791|XP_016950399.1|DBIA	LOC120452377|XP_039492502.1|DSAN
OG0008912	LOC108024933|XP_016950620.1|DBIA	LOC120453165|XP_039493658.1|DSAN
OG0008913	LOC108031929|XP_016961195.1|DBIA	LOC120453747|XP_039494513.1|DSAN
OG0008914	LOC108031256|XP_016959984.1|DBIA	LOC120452237|XP_039492296.1|DSAN
OG0008915	LOC108027041|XP_016953729.1|DBIA	LOC120453764|XP_039494532.1|DSAN
OG0008916	LOC108034226|XP_016964560.1|DBIA	LOC120452041|XP_039492031.1|DSAN
OG0008917	LOC108036803|XP_016968639.1|DBIA	LOC120458673|XP_039502343.1|DSAN, LOC120449455|XP_039487865.1|DSAN
OG0008918	LOC108033463|XP_016963288.1|DBIA	LOC120446263|XP_039483071.1|DSAN
OG0008919	LOC108029157|XP_016956785.1|DBIA	LOC120454096|XP_039495044.1|DSAN
OG0008920	LOC108030707|XP_016959236.1|DBIA	LOC120449914|XP_039488540.1|DSAN
OG0008921	LOC108036786|XP_016968621.1|DBIA	LOC120444307|XP_039479780.1|DSAN
OG0008922	LOC108036090|XP_016967530.1|DBIA	LOC120454216|XP_039495289.1|DSAN
OG0008923	LOC108030434|XP_016958809.1|DBIA	LOC120446052|XP_039482761.1|DSAN
OG0008924	LOC108022846|XP_016947507.1|DBIA	LOC120444416|XP_039479976.1|DSAN
OG0008925	LOC108030437|XP_016958815.1|DBIA	LOC120444873|XP_039480787.1|DSAN
OG0008926	LOC108036421|XP_016968037.1|DBIA	LOC120443864|XP_039479162.1|DSAN
OG0008927	LOC108022108|XP_016946440.1|DBIA	LOC120446339|XP_039483190.1|DSAN
OG0008928	LOC108029993|XP_016957996.1|DBIA	LOC120452465|XP_039492634.1|DSAN
OG0008929	LOC108030120|XP_016958310.1|DBIA	LOC120445908|XP_039482498.1|DSAN
OG0008930	LOC108031316|XP_016960052.1|DBIA	LOC120452315|XP_039492400.1|DSAN
OG0008931	LOC108036236|XP_016967733.1|DBIA	LOC120455358|XP_039497441.1|DSAN
OG0008932	LOC108022403|XP_016946778.1|DBIA	LOC120444766|XP_039480629.1|DSAN
OG0008933	LOC108022380|XP_016946751.1|DBIA	LOC120457720|XP_039501153.1|DSAN
OG0008934	LOC108028087|XP_016955218.1|DBIA	LOC120450011|XP_039488662.1|DSAN
OG0008935	LOC108029923|XP_016957907.1|DBIA	LOC120458747|XP_039502442.1|DSAN
OG0008936	LOC108023012|XP_016947734.1|DBIA	LOC120445866|XP_039482442.1|DSAN
OG0008937	LOC108036515|XP_016968209.1|DBIA	LOC120447224|XP_039484677.1|DSAN
OG0008938	LOC108029472|XP_016957215.1|DBIA	LOC120446491|XP_039483432.1|DSAN
OG0008939	LOC108029652|XP_016957565.1|DBIA	LOC120444962|XP_039480912.1|DSAN
OG0008940	LOC108022713|XP_016947278.1|DBIA	LOC120446900|XP_039484052.1|DSAN
OG0008941	LOC108021956|XP_016946275.1|DBIA	LOC120457385|XP_039500869.1|DSAN
OG0008942	LOC108023608|XP_016948704.1|DBIA	LOC120456094|XP_039498624.1|DSAN
OG0008943	LOC108023755|XP_016948882.1|DBIA	LOC120456733|XP_039499654.1|DSAN
OG0008944	LOC108026223|XP_016952540.1|DBIA	LOC120454954|XP_039496667.1|DSAN
OG0008945	LOC108023744|XP_016948871.1|DBIA	LOC120457420|XP_039500952.1|DSAN
OG0008946	LOC108025894|XP_016952065.1|DBIA	LOC120455129|XP_039496955.1|DSAN
OG0008947	LOC108024084|XP_016949347.1|DBIA	LOC120455596|XP_039497904.1|DSAN
OG0008948	LOC108023555|XP_016948627.1|DBIA	LOC120455339|XP_039497355.1|DSAN
OG0008949	LOC108028538|XP_016955924.1|DBIA	LOC120448387|XP_039486309.1|DSAN
OG0008950	LOC108025674|XP_016951700.1|DBIA	LOC120456961|XP_039500040.1|DSAN
OG0008951	LOC108034669|XP_016965096.1|DBIA	LOC120447788|XP_039485280.1|DSAN
OG0008952	LOC108033018|XP_016962634.1|DBIA	LOC120454993|XP_039496727.1|DSAN
OG0008953	LOC108030762|XP_016959302.1|DBIA	LOC120448494|XP_039486457.1|DSAN
OG0008954	LOC108029007|XP_016956540.1|DBIA	LOC120457184|XP_039500450.1|DSAN
OG0008955	LOC108028177|XP_016955328.1|DBIA	LOC120448900|XP_039487054.1|DSAN, LOC120447679|XP_039485140.1|DSAN
OG0008956	LOC108036312|XP_016967811.1|DBIA	LOC120456298|XP_039498982.1|DSAN
OG0008957	LOC108035540|XP_016966696.1|DBIA, LOC108034450|XP_016964823.1|DBIA	LOC120449333|XP_039487666.1|DSAN
OG0008958	LOC108030848|XP_016959475.1|DBIA	LOC120447443|XP_039484734.1|DSAN
