Orthogroup	DBIA.longest_only	ASTE.longest_only
OG0006345	LOC108031480|XP_016960446.1|DBIA	LOC118517395|XP_035919350.1|ASTE
OG0006346	LOC108026336|XP_016952729.1|DBIA	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC108026282|XP_016952638.1|DBIA	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC108025917|XP_016952093.1|DBIA	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC108023526|XP_016948574.1|DBIA	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC108026001|XP_016952180.1|DBIA	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC108024007|XP_016949238.1|DBIA	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC108023081|XP_016947820.1|DBIA	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC108025245|XP_016951084.1|DBIA	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC108031850|XP_016961092.1|DBIA	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC108023432|XP_016948408.1|DBIA	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC108023453|XP_016948439.1|DBIA	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC108023455|XP_016948441.1|DBIA	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC108029288|XP_016956979.1|DBIA	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC108026232|XP_016952556.1|DBIA	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC108033216|XP_016962961.1|DBIA	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC108027432|XP_016954368.1|DBIA	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC108023551|XP_016948616.1|DBIA	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC108033403|XP_016963213.1|DBIA	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC108027626|XP_016954635.1|DBIA	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC108027509|XP_016954441.1|DBIA	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC108023260|XP_016948031.1|DBIA	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC108025421|XP_016951393.1|DBIA	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC108025210|XP_016951036.1|DBIA	LOC118502358|XP_035890460.1|ASTE
OG0006370	LOC108035812|XP_016967048.1|DBIA	LOC118506825|XP_035900414.1|ASTE
OG0006371	LOC108025052|XP_016950798.1|DBIA	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC108025087|XP_016950836.1|DBIA	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC108024221|XP_016949577.1|DBIA	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC108023950|XP_016949130.1|DBIA	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC108026250|XP_016952594.1|DBIA	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC108023481|XP_016948491.1|DBIA	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC108035782|XP_016966992.1|DBIA	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC108025340|XP_016951261.1|DBIA	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC108026108|XP_016952299.1|DBIA	LOC118503456|XP_035892624.1|ASTE
OG0006380	LOC108021974|XP_016946304.1|DBIA	LOC118510639|XP_035909033.1|ASTE
OG0006381	LOC108023967|XP_016949177.1|DBIA	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC108036430|XP_016968059.1|DBIA	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC108033062|XP_016962708.1|DBIA	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC108033208|XP_016962948.1|DBIA	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC108031696|XP_016960843.1|DBIA	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC108033713|XP_016963735.1|DBIA	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC108025368|XP_016951317.1|DBIA	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC108023384|XP_016948280.1|DBIA	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC108023385|XP_016948281.1|DBIA	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC108024214|XP_016949566.1|DBIA	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC108033665|XP_016963593.1|DBIA	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC108031029|XP_016959719.1|DBIA	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC108031897|XP_016961153.1|DBIA	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC108023920|XP_016949094.1|DBIA	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC108033053|XP_016962669.1|DBIA	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC108023665|XP_016948775.1|DBIA	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC108026275|XP_016952630.1|DBIA	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC108026259|XP_016952605.1|DBIA	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC108035970|XP_016967278.1|DBIA	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC108027031|XP_016953717.1|DBIA	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC108027053|XP_016953750.1|DBIA	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC108025265|XP_016951115.1|DBIA	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC108028742|XP_016956199.1|DBIA	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC108025447|XP_016951434.1|DBIA	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC108023585|XP_016948672.1|DBIA	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC108025617|XP_016951640.1|DBIA	LOC118517137|XP_035918891.1|ASTE, LOC118509591|XP_035906264.1|ASTE
OG0006409	LOC108036595|XP_016968347.1|DBIA	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC108033202|XP_016962937.1|DBIA	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC108024873|XP_016950507.1|DBIA	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC108025395|XP_016951360.1|DBIA	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC108025325|XP_016951239.1|DBIA	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC108031793|XP_016960998.1|DBIA	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC108027563|XP_016954530.1|DBIA	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC108022016|XP_016946350.1|DBIA	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC108027778|XP_016954830.1|DBIA	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC108033184|XP_016962915.1|DBIA	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC108025466|XP_016951458.1|DBIA	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC108024723|XP_016950305.1|DBIA	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC108033322|XP_016963093.1|DBIA	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC108033789|XP_016963886.1|DBIA	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC108031593|XP_016960654.1|DBIA	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC108031980|XP_016961263.1|DBIA	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC108031996|XP_016961278.1|DBIA	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC108031994|XP_016961277.1|DBIA	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC108024869|XP_016950502.1|DBIA	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC108026204|XP_016952494.1|DBIA	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC108028717|XP_016956163.1|DBIA	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC108025284|XP_016951150.1|DBIA	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC108031440|XP_016960358.1|DBIA	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC108024387|XP_016949785.1|DBIA	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC108033798|XP_016963899.1|DBIA	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC108025346|XP_016951286.1|DBIA	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC108033130|XP_016962842.1|DBIA	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC108033084|XP_016962752.1|DBIA	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC108029052|XP_016956603.1|DBIA	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC108023290|XP_016948085.1|DBIA	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC108022993|XP_016947716.1|DBIA	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC108027084|XP_016953789.1|DBIA	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC108032007|XP_016961294.1|DBIA	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC108027038|XP_016953727.1|DBIA	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC108025360|XP_016951309.1|DBIA	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC108028713|XP_016956153.1|DBIA	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC108026415|XP_016952832.1|DBIA	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC108026427|XP_016952849.1|DBIA	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC108026316|XP_016952692.1|DBIA	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC108025967|XP_016952150.1|DBIA	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC108034003|XP_016964221.1|DBIA	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC108023339|XP_016948167.1|DBIA	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC108026329|XP_016952714.1|DBIA	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC108028778|XP_016956246.1|DBIA	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC108024129|XP_016949401.1|DBIA	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC108024941|XP_016950631.1|DBIA	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC108024986|XP_016950729.1|DBIA	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC108031677|XP_016960808.1|DBIA	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC108034938|XP_016965699.1|DBIA	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC108031563|XP_016960599.1|DBIA	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC108026355|XP_016952751.1|DBIA	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC108027253|XP_016954096.1|DBIA	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC108024340|XP_016949731.1|DBIA	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC108026431|XP_016952856.1|DBIA	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC108028570|XP_016955966.1|DBIA	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC108023235|XP_016948000.1|DBIA	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC108024122|XP_016949392.1|DBIA	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC108032154|XP_016961489.1|DBIA	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC108026464|XP_016952894.1|DBIA	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC108024026|XP_016949282.1|DBIA	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC108035422|XP_016966539.1|DBIA	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC108026289|XP_016952644.1|DBIA	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC108026435|XP_016952861.1|DBIA	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC108035344|XP_016966419.1|DBIA	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC108036267|XP_016967767.1|DBIA	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC108027406|XP_016954334.1|DBIA	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC108023736|XP_016948863.1|DBIA	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC108025877|XP_016952040.1|DBIA	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC108026367|XP_016952774.1|DBIA	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC108026151|XP_016952373.1|DBIA	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC108036523|XP_016968225.1|DBIA	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC108034244|XP_016964585.1|DBIA	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC108026286|XP_016952640.1|DBIA	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC108031933|XP_016961201.1|DBIA	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC108031930|XP_016961197.1|DBIA	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC108032105|XP_016961423.1|DBIA	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC108031101|XP_016959800.1|DBIA	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC108032061|XP_016961368.1|DBIA	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC108030893|XP_016959561.1|DBIA	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC108024551|XP_016950020.1|DBIA	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC108027339|XP_016954242.1|DBIA	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC108033758|XP_016963820.1|DBIA	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC108027313|XP_016954196.1|DBIA	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC108033128|XP_016962839.1|DBIA	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC108026135|XP_016952346.1|DBIA	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC108032976|XP_016962538.1|DBIA	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC108026337|XP_016952730.1|DBIA	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC108025261|XP_016951114.1|DBIA	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC108025495|XP_016951502.1|DBIA	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC108025277|XP_016951132.1|DBIA	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC108035218|XP_016966237.1|DBIA	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC108025247|XP_016951086.1|DBIA	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC108025253|XP_016951096.1|DBIA	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC108025255|XP_016951097.1|DBIA	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC108025252|XP_016951093.1|DBIA	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC108025413|XP_016951384.1|DBIA	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC108035592|XP_016966752.1|DBIA	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC108025480|XP_016951482.1|DBIA	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC108025107|XP_016950858.1|DBIA	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC108025915|XP_016952089.1|DBIA	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC108031485|XP_016960457.1|DBIA	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC108024946|XP_016950665.1|DBIA	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC108031457|XP_016960381.1|DBIA	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC108024002|XP_016949235.1|DBIA	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC108026459|XP_016952888.1|DBIA	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC108031436|XP_016960338.1|DBIA	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC108031131|XP_016959834.1|DBIA	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC108032106|XP_016961424.1|DBIA	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC108031365|XP_016960134.1|DBIA	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC108032107|XP_016961426.1|DBIA	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC108025443|XP_016951429.1|DBIA	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC108032151|XP_016961485.1|DBIA	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC108025459|XP_016951449.1|DBIA	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC108026194|XP_016952474.1|DBIA	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC108034088|XP_016964344.1|DBIA	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC108024189|XP_016949525.1|DBIA	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC108027129|XP_016953837.1|DBIA	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC108027047|XP_016953737.1|DBIA	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC108027086|XP_016953791.1|DBIA	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC108027126|XP_016953832.1|DBIA	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC108027094|XP_016953801.1|DBIA	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC108027130|XP_016953838.1|DBIA	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC108027035|XP_016953721.1|DBIA	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC108023100|XP_016947853.1|DBIA	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC108026444|XP_016952870.1|DBIA	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC108026155|XP_016952380.1|DBIA	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC108027283|XP_016954159.1|DBIA	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC108025094|XP_016950845.1|DBIA	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC108024631|XP_016950161.1|DBIA	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC108024587|XP_016950084.1|DBIA	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC108032075|XP_016961384.1|DBIA	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC108026447|XP_016952875.1|DBIA	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC108026446|XP_016952874.1|DBIA	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC108025299|XP_016951179.1|DBIA	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC108027395|XP_016954321.1|DBIA	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC108023282|XP_016948063.1|DBIA	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC108031837|XP_016961075.1|DBIA	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC108031496|XP_016960478.1|DBIA	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC108031077|XP_016959771.1|DBIA	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC108025622|XP_016951650.1|DBIA	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC108023861|XP_016949005.1|DBIA	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC108035818|XP_016967055.1|DBIA	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC108035809|XP_016967044.1|DBIA, LOC108032886|XP_016962406.1|DBIA	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC108025238|XP_016951073.1|DBIA	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC108027191|XP_016953981.1|DBIA	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC108024958|XP_016950683.1|DBIA	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC108030975|XP_016959664.1|DBIA	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC108024671|XP_016950228.1|DBIA	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC108031204|XP_016959916.1|DBIA	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC108031146|XP_016959850.1|DBIA	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC108025375|XP_016951332.1|DBIA	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC108025251|XP_016951092.1|DBIA	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC108025435|XP_016951414.1|DBIA	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC108027237|XP_016954059.1|DBIA	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC108027064|XP_016953761.1|DBIA	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC108022975|XP_016947692.1|DBIA	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC108024594|XP_016950091.1|DBIA	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC108024402|XP_016949803.1|DBIA	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC108024747|XP_016950343.1|DBIA	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC108028618|XP_016956026.1|DBIA	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC108032907|XP_016962456.1|DBIA	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC108031783|XP_016960986.1|DBIA	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC108031080|XP_016959775.1|DBIA	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC108027371|XP_016954285.1|DBIA	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC108031924|XP_016961185.1|DBIA	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC108026007|XP_016952186.1|DBIA	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC108031772|XP_016960968.1|DBIA	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC108032104|XP_016961422.1|DBIA	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC108031770|XP_016960966.1|DBIA	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC108036771|XP_016968600.1|DBIA	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC108024730|XP_016950316.1|DBIA	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC108032876|XP_016962366.1|DBIA	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC108031722|XP_016960881.1|DBIA	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC108024692|XP_016950260.1|DBIA	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC108029215|XP_016956895.1|DBIA	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC108032506|XP_016961820.1|DBIA	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC108025282|XP_016951147.1|DBIA	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC108025279|XP_016951141.1|DBIA	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC108025033|XP_016950781.1|DBIA	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC108027353|XP_016954261.1|DBIA	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC108027396|XP_016954323.1|DBIA	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC108028247|XP_016955419.1|DBIA	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC108032248|XP_016961601.1|DBIA	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC108031068|XP_016959763.1|DBIA	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC108035634|XP_016966824.1|DBIA	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC108036561|XP_016968289.1|DBIA	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC108030177|XP_016958408.1|DBIA	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC108035225|XP_016966244.1|DBIA	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC108034874|XP_016965566.1|DBIA	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC108028424|XP_016955743.1|DBIA	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC108028457|XP_016955794.1|DBIA	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC108034929|XP_016965676.1|DBIA	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC108034930|XP_016965677.1|DBIA	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC108034923|XP_016965668.1|DBIA	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC108030524|XP_016958902.1|DBIA	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC108033229|XP_016962985.1|DBIA	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC108028283|XP_016955477.1|DBIA	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC108034917|XP_016965658.1|DBIA	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC108032932|XP_016962491.1|DBIA	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC108031901|XP_016961158.1|DBIA	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC108035183|XP_016966145.1|DBIA	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC108035421|XP_016966531.1|DBIA	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC108034557|XP_016964974.1|DBIA	LOC118513133|XP_035914452.1|ASTE
OG0006613	LOC108035599|XP_016966765.1|DBIA	LOC118513132|XP_035914447.1|ASTE
OG0006614	LOC108035571|XP_016966729.1|DBIA	LOC118513134|XP_035914453.1|ASTE
OG0006615	LOC108035529|XP_016966687.1|DBIA	LOC118514417|XP_035917193.1|ASTE
OG0006616	LOC108029468|XP_016957212.1|DBIA	LOC118514420|XP_035917202.1|ASTE
OG0006617	LOC108028600|XP_016956007.1|DBIA	LOC118514427|XP_035917222.1|ASTE
OG0006618	LOC108034911|XP_016965645.1|DBIA	LOC118509839|XP_035906924.1|ASTE
OG0006619	LOC108035323|XP_016966387.1|DBIA	LOC118509840|XP_035906925.1|ASTE
OG0006620	LOC108035563|XP_016966720.1|DBIA	LOC118511497|XP_035910549.1|ASTE
OG0006621	LOC108028722|XP_016956169.1|DBIA	LOC118511498|XP_035910550.1|ASTE
OG0006622	LOC108030433|XP_016958813.1|DBIA	LOC118512865|XP_035913842.1|ASTE
OG0006623	LOC108030852|XP_016959483.1|DBIA	LOC118508924|XP_035904700.1|ASTE
OG0006624	LOC108030051|XP_016958116.1|DBIA	LOC118510594|XP_035908489.1|ASTE
OG0006625	LOC108030056|XP_016958128.1|DBIA	LOC118510597|XP_035908496.1|ASTE
OG0006626	LOC108023895|XP_016949069.1|DBIA	LOC118510146|XP_035907530.1|ASTE
OG0006627	LOC108029503|XP_016957276.1|DBIA	LOC118510145|XP_035907526.1|ASTE
OG0006628	LOC108029502|XP_016957272.1|DBIA	LOC118512057|XP_035911801.1|ASTE
OG0006629	LOC108022734|XP_016947312.1|DBIA	LOC118509638|XP_035906438.1|ASTE
OG0006630	LOC108022277|XP_016946625.1|DBIA	LOC118512200|XP_035912198.1|ASTE
OG0006631	LOC108034564|XP_016964982.1|DBIA	LOC118512197|XP_035912193.1|ASTE
OG0006632	LOC108029534|XP_016957332.1|DBIA	LOC118512189|XP_035912173.1|ASTE
OG0006633	LOC108030646|XP_016959152.1|DBIA	LOC118512196|XP_035912191.1|ASTE
OG0006634	LOC108029185|XP_016956845.1|DBIA	LOC118512186|XP_035912170.1|ASTE
OG0006635	LOC108027790|XP_016954847.1|DBIA	LOC118512187|XP_035912171.1|ASTE
OG0006636	LOC108025984|XP_016952168.1|DBIA	LOC118512117|XP_035911986.1|ASTE
OG0006638	LOC108036567|XP_016968303.1|DBIA	LOC118512078|XP_035911910.1|ASTE
