Orthogroup	DBIA.longest_only	CCAP.longest_only
OG0008754	LOC108029798|XP_016957802.1|DBIA	CCAP1982_LOCUS1543|CAD6992698.1|CCAP, CCAP1982_LOCUS1552|CAD6992707.1|CCAP, CCAP1982_LOCUS1550|CAD6992705.1|CCAP, CCAP1982_LOCUS1541|CAD6992696.1|CCAP
OG0008755	LOC108024298|XP_016949688.1|DBIA	CCAP1982_LOCUS2695|CAD6993902.1|CCAP
OG0008756	LOC108030954|XP_016959642.1|DBIA	CCAP1982_LOCUS3007|CAD6994246.1|CCAP
OG0008757	LOC108031319|XP_016960055.1|DBIA	CCAP1982_LOCUS3713|CAD6994982.1|CCAP
OG0008758	LOC108029238|XP_016956921.1|DBIA	CCAP1982_LOCUS8687|CAD7000194.1|CCAP, CCAP1982_LOCUS8685|CAD7000192.1|CCAP, CCAP1982_LOCUS8686|CAD7000193.1|CCAP
OG0008759	LOC108034048|XP_016964286.1|DBIA	CCAP1982_LOCUS8539|CAD7000035.1|CCAP
OG0008760	LOC108033365|XP_016963164.1|DBIA	CCAP1982_LOCUS7945|CAD6999419.1|CCAP
OG0008761	LOC108032765|XP_016962250.1|DBIA	CCAP1982_LOCUS5384|CAD6996700.1|CCAP
OG0008762	LOC108029363|XP_016957080.1|DBIA	CCAP1982_LOCUS20993|CAD7012894.1|CCAP
OG0008763	LOC108035744|XP_016966929.1|DBIA	CCAP1982_LOCUS6155|CAD6997516.1|CCAP
OG0008764	LOC108033576|XP_016963411.1|DBIA	CCAP1982_LOCUS6030|CAD6997389.1|CCAP
OG0008765	LOC108029340|XP_016957022.1|DBIA	CCAP1982_LOCUS21954|CAD7013942.1|CCAP
OG0008766	LOC108032389|XP_016961700.1|DBIA	CCAP1982_LOCUS23200|CAD7015251.1|CCAP
OG0008767	LOC108029936|XP_016957920.1|DBIA	CCAP1982_LOCUS23255|CAD7015310.1|CCAP
OG0008768	LOC108022872|XP_016947551.1|DBIA	CCAP1982_LOCUS8440|CAD6999927.1|CCAP, CCAP1982_LOCUS23404|CAD7015464.1|CCAP, CCAP1982_LOCUS23405|CAD7015465.1|CCAP
OG0008769	LOC108026673|XP_016953231.1|DBIA	CCAP1982_LOCUS22208|CAD7014204.1|CCAP
OG0008770	LOC108030381|XP_016958739.1|DBIA	CCAP1982_LOCUS21615|CAD7013557.1|CCAP
OG0008771	LOC108022801|XP_016947423.1|DBIA	CCAP1982_LOCUS21633|CAD7013577.1|CCAP
OG0008772	LOC108022855|XP_016947518.1|DBIA	CCAP1982_LOCUS21275|CAD7013204.1|CCAP
OG0008773	LOC108022515|XP_016946973.1|DBIA	CCAP1982_LOCUS19409|CAD7011303.1|CCAP
OG0008774	LOC108029400|XP_016957120.1|DBIA	CCAP1982_LOCUS19458|CAD7011355.1|CCAP, CCAP1982_LOCUS19456|CAD7011353.1|CCAP, CCAP1982_LOCUS19457|CAD7011354.1|CCAP
OG0008776	LOC108023091|XP_016947840.1|DBIA	CCAP1982_LOCUS20440|CAD7012346.1|CCAP
OG0008777	LOC108026749|XP_016953364.1|DBIA	CCAP1982_LOCUS20433|CAD7012339.1|CCAP, CCAP1982_LOCUS20434|CAD7012340.1|CCAP, CCAP1982_LOCUS20435|CAD7012341.1|CCAP
OG0008778	LOC108030413|XP_016958787.1|DBIA	CCAP1982_LOCUS20836|CAD7012732.1|CCAP, CCAP1982_LOCUS20835|CAD7012731.1|CCAP, CCAP1982_LOCUS20834|CAD7012730.1|CCAP
OG0008782	LOC108030538|XP_016958923.1|DBIA	CCAP1982_LOCUS12075|CAD7003636.1|CCAP
OG0008783	LOC108022276|XP_016946623.1|DBIA	CCAP1982_LOCUS12958|CAD7004562.1|CCAP
OG0008784	LOC108028693|XP_016956126.1|DBIA	CCAP1982_LOCUS14038|CAD7005686.1|CCAP
OG0008811	LOC108026195|XP_016952475.1|DBIA	CCAP1982_LOCUS2036|CAD6993217.1|CCAP
OG0008814	LOC108026565|XP_016953005.1|DBIA	CCAP1982_LOCUS7259|CAD6998702.1|CCAP
OG0008819	LOC108029765|XP_016957760.1|DBIA	CCAP1982_LOCUS19691|CAD7011602.1|CCAP
OG0008820	LOC108032396|XP_016961705.1|DBIA	CCAP1982_LOCUS5750|CAD6997098.1|CCAP
OG0008824	LOC108028237|XP_016955391.1|DBIA	CCAP1982_LOCUS22196|CAD7014191.1|CCAP
OG0008825	LOC108028195|XP_016955344.1|DBIA	CCAP1982_LOCUS14388|CAD7006053.1|CCAP
OG0008836	LOC108030354|XP_016958710.1|DBIA	CCAP1982_LOCUS22544|CAD7014543.1|CCAP
OG0008838	LOC108032710|XP_016962178.1|DBIA	CCAP1982_LOCUS7720|CAD6999183.1|CCAP
OG0008839	LOC108023029|XP_016947758.1|DBIA	CCAP1982_LOCUS20062|CAD7011951.1|CCAP
OG0008840	LOC108033925|XP_016964087.1|DBIA	CCAP1982_LOCUS7606|CAD6999059.1|CCAP
OG0008841	LOC108035584|XP_016966744.1|DBIA	CCAP1982_LOCUS12504|CAD7004081.1|CCAP
OG0008842	LOC108022129|XP_016946459.1|DBIA	CCAP1982_LOCUS22249|CAD7014246.1|CCAP
OG0008843	LOC108035511|XP_016966662.1|DBIA	CCAP1982_LOCUS14974|CAD7006672.1|CCAP
OG0008845	LOC108028958|XP_016956486.1|DBIA	CCAP1982_LOCUS8635|CAD7000142.1|CCAP
OG0008848	LOC108036197|XP_016967677.1|DBIA	CCAP1982_LOCUS21393|CAD7013323.1|CCAP
OG0008852	LOC108029433|XP_016957168.1|DBIA	CCAP1982_LOCUS21004|CAD7012905.1|CCAP
OG0008854	LOC108029184|XP_016956843.1|DBIA	CCAP1982_LOCUS9420|CAD7000947.1|CCAP
OG0008856	LOC108024893|XP_016950524.1|DBIA, LOC108024904|XP_016950559.1|DBIA	CCAP1982_LOCUS10194|CAD7001704.1|CCAP
OG0008857	LOC108028509|XP_016955881.1|DBIA	CCAP1982_LOCUS12355|CAD7003933.1|CCAP
OG0008858	LOC108025536|XP_016951554.1|DBIA	CCAP1982_LOCUS11044|CAD7002555.1|CCAP
OG0008859	LOC108035629|XP_016966814.1|DBIA	CCAP1982_LOCUS11266|CAD7002796.1|CCAP
OG0008860	LOC108025525|XP_016951539.1|DBIA	CCAP1982_LOCUS174|CAD6991237.1|CCAP, CCAP1982_LOCUS172|CAD6991235.1|CCAP
OG0008861	LOC108029550|XP_016957357.1|DBIA	CCAP1982_LOCUS19444|CAD7011339.1|CCAP
OG0008862	LOC108031461|XP_016960389.1|DBIA	CCAP1982_LOCUS4205|CAD6995490.1|CCAP
OG0008863	LOC108032718|XP_016962188.1|DBIA	CCAP1982_LOCUS5963|CAD6997329.1|CCAP
OG0008865	LOC108034306|XP_016964665.1|DBIA	CCAP1982_LOCUS22724|CAD7014747.1|CCAP, CCAP1982_LOCUS192|CAD6991258.1|CCAP
OG0008866	LOC108036859|XP_016968721.1|DBIA	CCAP1982_LOCUS6672|CAD6998056.1|CCAP
OG0008868	LOC108036280|XP_016967780.1|DBIA	CCAP1982_LOCUS7217|CAD6998649.1|CCAP
OG0008869	LOC108030740|XP_016959276.1|DBIA	CCAP1982_LOCUS14637|CAD7006315.1|CCAP
OG0008870	LOC108035954|XP_016967246.1|DBIA	CCAP1982_LOCUS14603|CAD7006280.1|CCAP
OG0008871	LOC108035312|XP_016966374.1|DBIA	CCAP1982_LOCUS14487|CAD7006160.1|CCAP
OG0008872	LOC108034116|XP_016964385.1|DBIA	CCAP1982_LOCUS6870|CAD6998261.1|CCAP
OG0008875	LOC108029386|XP_016957103.1|DBIA	CCAP1982_LOCUS21585|CAD7013525.1|CCAP
OG0008876	LOC108036015|XP_016967423.1|DBIA	CCAP1982_LOCUS10392|CAD7001905.1|CCAP
OG0008877	LOC108035897|XP_016967144.1|DBIA	CCAP1982_LOCUS14436|CAD7006104.1|CCAP
OG0008878	LOC108036130|XP_016967603.1|DBIA	CCAP1982_LOCUS7850|CAD6999323.1|CCAP
OG0008879	LOC108036234|XP_016967731.1|DBIA	CCAP1982_LOCUS21392|CAD7013322.1|CCAP
OG0008881	LOC108022334|XP_016946686.1|DBIA	CCAP1982_LOCUS19739|CAD7011653.1|CCAP
OG0008882	LOC108032354|XP_016961654.1|DBIA	CCAP1982_LOCUS7724|CAD6999188.1|CCAP
OG0008883	LOC108024578|XP_016950066.1|DBIA	CCAP1982_LOCUS4530|CAD6995828.1|CCAP
OG0008884	LOC108026003|XP_016952182.1|DBIA	CCAP1982_LOCUS4838|CAD6996145.1|CCAP, CCAP1982_LOCUS4837|CAD6996144.1|CCAP
OG0008885	LOC108034082|XP_016964337.1|DBIA	CCAP1982_LOCUS5772|CAD6997126.1|CCAP
OG0008886	LOC108036533|XP_016968246.1|DBIA	CCAP1982_LOCUS20331|CAD7012234.1|CCAP
OG0008887	LOC108030194|XP_016958438.1|DBIA	CCAP1982_LOCUS21718|CAD7013676.1|CCAP
OG0008888	LOC108035558|XP_016966715.1|DBIA	CCAP1982_LOCUS12807|CAD7004397.1|CCAP
OG0008889	LOC108022557|XP_016947040.1|DBIA	CCAP1982_LOCUS19841|CAD7011727.1|CCAP
OG0008890	LOC108032071|XP_016961380.1|DBIA	CCAP1982_LOCUS20631|CAD7012546.1|CCAP, CCAP1982_LOCUS20630|CAD7012545.1|CCAP, CCAP1982_LOCUS20629|CAD7012544.1|CCAP, CCAP1982_LOCUS20628|CAD7012543.1|CCAP
OG0008891	LOC108035217|XP_016966231.1|DBIA	CCAP1982_LOCUS12910|CAD7004511.1|CCAP
OG0008892	LOC108026747|XP_016953361.1|DBIA	CCAP1982_LOCUS22399|CAD7014407.1|CCAP
OG0008893	LOC108035301|XP_016966359.1|DBIA	CCAP1982_LOCUS13223|CAD7004834.1|CCAP
OG0008894	LOC108031562|XP_016960597.1|DBIA	CCAP1982_LOCUS3280|CAD6994537.1|CCAP
OG0008895	LOC108031627|XP_016960721.1|DBIA	CCAP1982_LOCUS520|CAD6991603.1|CCAP
OG0008897	LOC108024531|XP_016949991.1|DBIA	CCAP1982_LOCUS740|CAD6991841.1|CCAP
OG0008898	LOC108029671|XP_016957602.1|DBIA	CCAP1982_LOCUS19439|CAD7011334.1|CCAP
OG0008899	LOC108033720|XP_016963741.1|DBIA	CCAP1982_LOCUS8803|CAD7000318.1|CCAP, CCAP1982_LOCUS8802|CAD7000317.1|CCAP
OG0008900	LOC108033993|XP_016964207.1|DBIA	CCAP1982_LOCUS6726|CAD6998112.1|CCAP
OG0008901	LOC108028662|XP_016956079.1|DBIA	CCAP1982_LOCUS11548|CAD7003085.1|CCAP
OG0008902	LOC108035990|XP_016967332.1|DBIA	CCAP1982_LOCUS10029|CAD7001533.1|CCAP
OG0008903	LOC108029273|XP_016956961.1|DBIA	CCAP1982_LOCUS7300|CAD6998746.1|CCAP
OG0008904	LOC108023101|XP_016947854.1|DBIA	CCAP1982_LOCUS23071|CAD7015121.1|CCAP
OG0008905	LOC108035826|XP_016967066.1|DBIA	CCAP1982_LOCUS10031|CAD7001535.1|CCAP
OG0008906	LOC108035457|XP_016966585.1|DBIA	CCAP1982_LOCUS12106|CAD7003668.1|CCAP, CCAP1982_LOCUS12107|CAD7003669.1|CCAP
OG0008907	LOC108025972|XP_016952154.1|DBIA	CCAP1982_LOCUS413|CAD6991489.1|CCAP
OG0008908	LOC108027420|XP_016954351.1|DBIA	CCAP1982_LOCUS4378|CAD6995671.1|CCAP, CCAP1982_LOCUS4376|CAD6995669.1|CCAP, CCAP1982_LOCUS4377|CAD6995670.1|CCAP
OG0008909	LOC108024851|XP_016950481.1|DBIA	CCAP1982_LOCUS1393|CAD6992545.1|CCAP
OG0008910	LOC108032051|XP_016961352.1|DBIA	CCAP1982_LOCUS1337|CAD6992485.1|CCAP, CCAP1982_LOCUS1332|CAD6992480.1|CCAP
OG0008911	LOC108024362|XP_016949754.1|DBIA, LOC108024791|XP_016950399.1|DBIA	CCAP1982_LOCUS2275|CAD6993462.1|CCAP
OG0008912	LOC108024933|XP_016950620.1|DBIA	CCAP1982_LOCUS2311|CAD6993498.1|CCAP, CCAP1982_LOCUS2310|CAD6993497.1|CCAP
OG0008913	LOC108031929|XP_016961195.1|DBIA	CCAP1982_LOCUS2840|CAD6994069.1|CCAP
OG0008914	LOC108031256|XP_016959984.1|DBIA	CCAP1982_LOCUS2760|CAD6993977.1|CCAP
OG0008915	LOC108027041|XP_016953729.1|DBIA	CCAP1982_LOCUS3581|CAD6994846.1|CCAP
OG0008916	LOC108034226|XP_016964560.1|DBIA	CCAP1982_LOCUS8302|CAD6999780.1|CCAP, CCAP1982_LOCUS8300|CAD6999778.1|CCAP
OG0008917	LOC108036803|XP_016968639.1|DBIA	CCAP1982_LOCUS8136|CAD6999613.1|CCAP, CCAP1982_LOCUS8138|CAD6999615.1|CCAP
OG0008918	LOC108033026|XP_016962642.1|DBIA	CCAP1982_LOCUS7279|CAD6998722.1|CCAP
OG0008919	LOC108029157|XP_016956785.1|DBIA	CCAP1982_LOCUS7561|CAD6999014.1|CCAP, CCAP1982_LOCUS7562|CAD6999015.1|CCAP, CCAP1982_LOCUS7563|CAD6999016.1|CCAP, CCAP1982_LOCUS7560|CAD6999013.1|CCAP
OG0008920	LOC108030707|XP_016959236.1|DBIA	CCAP1982_LOCUS7759|CAD6999225.1|CCAP, CCAP1982_LOCUS7760|CAD6999226.1|CCAP
OG0008921	LOC108036786|XP_016968621.1|DBIA	CCAP1982_LOCUS2132|CAD6993315.1|CCAP, CCAP1982_LOCUS9115|CAD7000641.1|CCAP
OG0008922	LOC108036090|XP_016967530.1|DBIA	CCAP1982_LOCUS6595|CAD6997979.1|CCAP
OG0008923	LOC108030434|XP_016958809.1|DBIA	CCAP1982_LOCUS21920|CAD7013907.1|CCAP
OG0008924	LOC108022846|XP_016947507.1|DBIA	CCAP1982_LOCUS22040|CAD7014034.1|CCAP
OG0008925	LOC108030437|XP_016958815.1|DBIA	CCAP1982_LOCUS23261|CAD7015316.1|CCAP
OG0008926	LOC108036421|XP_016968037.1|DBIA	CCAP1982_LOCUS23319|CAD7015375.1|CCAP
OG0008927	LOC108022108|XP_016946440.1|DBIA	CCAP1982_LOCUS23406|CAD7015466.1|CCAP, CCAP1982_LOCUS23407|CAD7015467.1|CCAP
OG0008928	LOC108029993|XP_016957996.1|DBIA	CCAP1982_LOCUS23369|CAD7015427.1|CCAP
OG0008929	LOC108030120|XP_016958310.1|DBIA	CCAP1982_LOCUS22113|CAD7014107.1|CCAP
OG0008930	LOC108031316|XP_016960052.1|DBIA	CCAP1982_LOCUS22409|CAD7014413.1|CCAP
OG0008931	LOC108036236|XP_016967733.1|DBIA	CCAP1982_LOCUS22283|CAD7014280.1|CCAP
OG0008932	LOC108022403|XP_016946778.1|DBIA	CCAP1982_LOCUS21274|CAD7013203.1|CCAP, CCAP1982_LOCUS21273|CAD7013202.1|CCAP
OG0008933	LOC108022380|XP_016946751.1|DBIA	CCAP1982_LOCUS21287|CAD7013216.1|CCAP
OG0008935	LOC108029923|XP_016957907.1|DBIA	CCAP1982_LOCUS21498|CAD7013433.1|CCAP, CCAP1982_LOCUS21497|CAD7013432.1|CCAP
OG0008936	LOC108023012|XP_016947734.1|DBIA	CCAP1982_LOCUS19449|CAD7011346.1|CCAP
OG0008937	LOC108036515|XP_016968209.1|DBIA	CCAP1982_LOCUS20341|CAD7012245.1|CCAP, CCAP1982_LOCUS20342|CAD7012246.1|CCAP, CCAP1982_LOCUS20343|CAD7012247.1|CCAP, CCAP1982_LOCUS20340|CAD7012244.1|CCAP
OG0008938	LOC108029472|XP_016957215.1|DBIA	CCAP1982_LOCUS20561|CAD7012484.1|CCAP
OG0008939	LOC108029652|XP_016957565.1|DBIA	CCAP1982_LOCUS20782|CAD7012675.1|CCAP
OG0008940	LOC108022713|XP_016947278.1|DBIA	CCAP1982_LOCUS21046|CAD7012952.1|CCAP
OG0008946	LOC108025894|XP_016952065.1|DBIA	CCAP1982_LOCUS19692|CAD7011603.1|CCAP
OG0008949	LOC108028538|XP_016955924.1|DBIA	CCAP1982_LOCUS12415|CAD7003993.1|CCAP
OG0008950	LOC108025674|XP_016951700.1|DBIA	CCAP1982_LOCUS12886|CAD7004481.1|CCAP
OG0008951	LOC108034669|XP_016965096.1|DBIA	CCAP1982_LOCUS12900|CAD7004501.1|CCAP
OG0008952	LOC108033018|XP_016962634.1|DBIA	CCAP1982_LOCUS12363|CAD7003941.1|CCAP, CCAP1982_LOCUS12373|CAD7003951.1|CCAP
OG0008953	LOC108030762|XP_016959302.1|DBIA	CCAP1982_LOCUS13060|CAD7004665.1|CCAP
OG0008955	LOC108028177|XP_016955328.1|DBIA	CCAP1982_LOCUS11543|CAD7003080.1|CCAP
OG0008956	LOC108036312|XP_016967811.1|DBIA	CCAP1982_LOCUS14575|CAD7006249.1|CCAP
OG0008957	LOC108035540|XP_016966696.1|DBIA, LOC108034450|XP_016964823.1|DBIA	CCAP1982_LOCUS12274|CAD7003841.1|CCAP
OG0008958	LOC108030848|XP_016959475.1|DBIA	CCAP1982_LOCUS13525|CAD7005164.1|CCAP
OG0008959	LOC108028097|XP_016955231.1|DBIA	CCAP1982_LOCUS13474|CAD7005112.1|CCAP, CCAP1982_LOCUS13473|CAD7005111.1|CCAP
OG0008960	LOC108035085|XP_016965990.1|DBIA	CCAP1982_LOCUS13422|CAD7005052.1|CCAP
OG0008961	LOC108033745|XP_016963793.1|DBIA	CCAP1982_LOCUS7054|CAD6998457.1|CCAP
OG0008985	LOC108034785|XP_016965233.1|DBIA	CCAP1982_LOCUS12236|CAD7003803.1|CCAP
OG0008986	LOC108027176|XP_016953953.1|DBIA	CCAP1982_LOCUS5702|CAD6997047.1|CCAP
OG0008990	LOC108034595|XP_016965016.1|DBIA	CCAP1982_LOCUS11431|CAD7002967.1|CCAP
OG0008992	LOC108032253|XP_016961607.1|DBIA	CCAP1982_LOCUS3524|CAD6994793.1|CCAP
OG0008993	LOC108028573|XP_016955968.1|DBIA	CCAP1982_LOCUS13676|CAD7005315.1|CCAP
OG0008994	LOC108036106|XP_016967569.1|DBIA	CCAP1982_LOCUS6730|CAD6998118.1|CCAP
OG0008995	LOC108026939|XP_016953641.1|DBIA	CCAP1982_LOCUS19479|CAD7011378.1|CCAP
OG0008999	LOC108027482|XP_016954416.1|DBIA	CCAP1982_LOCUS4623|CAD6995921.1|CCAP, CCAP1982_LOCUS4622|CAD6995920.1|CCAP
OG0009003	LOC108028136|XP_016955281.1|DBIA	CCAP1982_LOCUS14538|CAD7006210.1|CCAP
OG0009005	LOC108036747|XP_016968545.1|DBIA	CCAP1982_LOCUS8449|CAD6999940.1|CCAP
OG0009006	LOC108032227|XP_016961579.1|DBIA	CCAP1982_LOCUS3116|CAD6994363.1|CCAP
OG0009007	LOC108030998|XP_016959691.1|DBIA	CCAP1982_LOCUS14979|CAD7006678.1|CCAP
OG0009008	LOC108031350|XP_016960104.1|DBIA	CCAP1982_LOCUS93|CAD6991153.1|CCAP
OG0009009	LOC108028931|XP_016956442.1|DBIA	CCAP1982_LOCUS12773|CAD7004361.1|CCAP
OG0009010	LOC108035230|XP_016966248.1|DBIA	CCAP1982_LOCUS14898|CAD7006587.1|CCAP
OG0009011	LOC108034838|XP_016965449.1|DBIA	CCAP1982_LOCUS12729|CAD7004309.1|CCAP
OG0009014	LOC108034868|XP_016965540.1|DBIA	CCAP1982_LOCUS13336|CAD7004957.1|CCAP
OG0009015	LOC108028510|XP_016955882.1|DBIA	CCAP1982_LOCUS12356|CAD7003934.1|CCAP
OG0009016	LOC108035411|XP_016966520.1|DBIA	CCAP1982_LOCUS10869|CAD7002375.1|CCAP
OG0009017	LOC108027872|XP_016954975.1|DBIA	CCAP1982_LOCUS5361|CAD6996677.1|CCAP
OG0009018	LOC108036017|XP_016967427.1|DBIA	CCAP1982_LOCUS10355|CAD7001867.1|CCAP, CCAP1982_LOCUS10357|CAD7001869.1|CCAP
OG0009019	LOC108024910|XP_016950571.1|DBIA	CCAP1982_LOCUS10619|CAD7002131.1|CCAP
OG0009020	LOC108026426|XP_016952847.1|DBIA	CCAP1982_LOCUS2828|CAD6994056.1|CCAP
OG0009021	LOC108032926|XP_016962484.1|DBIA	CCAP1982_LOCUS4666|CAD6995955.1|CCAP
OG0009022	LOC108023488|XP_016948506.1|DBIA	CCAP1982_LOCUS1965|CAD6993139.1|CCAP
OG0009023	LOC108024417|XP_016949822.1|DBIA	CCAP1982_LOCUS3398|CAD6994663.1|CCAP
OG0009024	LOC108031598|XP_016960665.1|DBIA	CCAP1982_LOCUS2458|CAD6993649.1|CCAP
OG0009025	LOC108027232|XP_016954054.1|DBIA	CCAP1982_LOCUS3816|CAD6995093.1|CCAP
OG0009026	LOC108026425|XP_016952846.1|DBIA	CCAP1982_LOCUS20439|CAD7012345.1|CCAP
OG0009027	LOC108029491|XP_016957249.1|DBIA	CCAP1982_LOCUS21777|CAD7013746.1|CCAP
OG0009028	LOC108035506|XP_016966655.1|DBIA	CCAP1982_LOCUS11381|CAD7002914.1|CCAP
OG0009029	LOC108023832|XP_016948967.1|DBIA	CCAP1982_LOCUS5388|CAD6996704.1|CCAP
OG0009030	LOC108027815|XP_016954882.1|DBIA	CCAP1982_LOCUS7038|CAD6998438.1|CCAP
OG0009031	LOC108027361|XP_016954272.1|DBIA	CCAP1982_LOCUS4387|CAD6995680.1|CCAP
OG0009032	LOC108027362|XP_016954273.1|DBIA	CCAP1982_LOCUS4386|CAD6995679.1|CCAP
OG0009033	LOC108036793|XP_016968629.1|DBIA	CCAP1982_LOCUS8791|CAD7000303.1|CCAP
OG0009034	LOC108032755|XP_016962234.1|DBIA	CCAP1982_LOCUS7585|CAD6999038.1|CCAP
OG0009035	LOC108032815|XP_016962318.1|DBIA	CCAP1982_LOCUS7736|CAD6999202.1|CCAP
OG0009036	LOC108036577|XP_016968318.1|DBIA	CCAP1982_LOCUS20353|CAD7012257.1|CCAP
OG0009037	LOC108034842|XP_016965466.1|DBIA	CCAP1982_LOCUS6931|CAD6998326.1|CCAP
OG0009038	LOC108024739|XP_016950325.1|DBIA	CCAP1982_LOCUS3917|CAD6995198.1|CCAP
OG0009039	LOC108026173|XP_016952435.1|DBIA	CCAP1982_LOCUS4800|CAD6996100.1|CCAP
OG0009040	LOC108022175|XP_016946508.1|DBIA	CCAP1982_LOCUS5253|CAD6996584.1|CCAP
OG0009041	LOC108031673|XP_016960802.1|DBIA	CCAP1982_LOCUS2610|CAD6993813.1|CCAP
OG0009042	LOC108027920|XP_016955032.1|DBIA	CCAP1982_LOCUS7840|CAD6999312.1|CCAP
OG0009043	LOC108032748|XP_016962225.1|DBIA	CCAP1982_LOCUS2208|CAD6993392.1|CCAP
OG0009044	LOC108029085|XP_016956661.1|DBIA	CCAP1982_LOCUS8461|CAD6999953.1|CCAP
OG0009046	LOC108030835|XP_016959448.1|DBIA	CCAP1982_LOCUS13800|CAD7005440.1|CCAP
OG0009047	LOC108030441|XP_016958820.1|DBIA	CCAP1982_LOCUS23383|CAD7015441.1|CCAP
OG0009048	LOC108032517|XP_016961841.1|DBIA	CCAP1982_LOCUS5609|CAD6996939.1|CCAP
OG0009049	LOC108026277|XP_016952629.1|DBIA	CCAP1982_LOCUS923|CAD6992042.1|CCAP
OG0009050	LOC108032551|XP_016961917.1|DBIA	CCAP1982_LOCUS6009|CAD6997372.1|CCAP
OG0009052	LOC108027446|XP_016954386.1|DBIA	CCAP1982_LOCUS4264|CAD6995553.1|CCAP
OG0009053	LOC108026360|XP_016952756.1|DBIA	CCAP1982_LOCUS5061|CAD6996384.1|CCAP
OG0009054	LOC108031920|XP_016961180.1|DBIA	CCAP1982_LOCUS5162|CAD6996493.1|CCAP
OG0009055	LOC108033617|XP_016963469.1|DBIA	CCAP1982_LOCUS5834|CAD6997195.1|CCAP
OG0009056	LOC108033375|XP_016963182.1|DBIA	CCAP1982_LOCUS11346|CAD7002877.1|CCAP
OG0009057	LOC108029017|XP_016956555.1|DBIA	CCAP1982_LOCUS22424|CAD7014428.1|CCAP
OG0009058	LOC108036006|XP_016967391.1|DBIA	CCAP1982_LOCUS9823|CAD7001326.1|CCAP
OG0009059	LOC108028736|XP_016956191.1|DBIA	CCAP1982_LOCUS13234|CAD7004849.1|CCAP
OG0009060	LOC108024602|XP_016950105.1|DBIA	CCAP1982_LOCUS717|CAD6991816.1|CCAP
OG0009061	LOC108022748|XP_016947330.1|DBIA	CCAP1982_LOCUS19686|CAD7011597.1|CCAP
OG0009062	LOC108036337|XP_016967868.1|DBIA	CCAP1982_LOCUS21703|CAD7013661.1|CCAP, CCAP1982_LOCUS21701|CAD7013659.1|CCAP
OG0009063	LOC108033825|XP_016963942.1|DBIA	CCAP1982_LOCUS8667|CAD7000176.1|CCAP
OG0009064	LOC108030031|XP_016958077.1|DBIA	CCAP1982_LOCUS10160|CAD7001669.1|CCAP
OG0009065	LOC108024725|XP_016950308.1|DBIA	CCAP1982_LOCUS485|CAD6991566.1|CCAP
OG0009066	LOC108034516|XP_016964929.1|DBIA	CCAP1982_LOCUS11170|CAD7002692.1|CCAP
OG0009067	LOC108030817|XP_016959406.1|DBIA	CCAP1982_LOCUS14161|CAD7005815.1|CCAP
OG0009068	LOC108029914|XP_016957896.1|DBIA	CCAP1982_LOCUS22489|CAD7014487.1|CCAP
OG0009069	LOC108033315|XP_016963083.1|DBIA	CCAP1982_LOCUS7799|CAD6999269.1|CCAP
OG0009071	LOC108026141|XP_016952359.1|DBIA	CCAP1982_LOCUS4781|CAD6996074.1|CCAP, CCAP1982_LOCUS4779|CAD6996072.1|CCAP
OG0009072	LOC108027329|XP_016954228.1|DBIA	CCAP1982_LOCUS4696|CAD6995990.1|CCAP, CCAP1982_LOCUS4697|CAD6995991.1|CCAP, CCAP1982_LOCUS4698|CAD6995992.1|CCAP
OG0009073	LOC108032136|XP_016961460.1|DBIA	CCAP1982_LOCUS103|CAD6991164.1|CCAP
OG0009074	LOC108024968|XP_016950700.1|DBIA	CCAP1982_LOCUS4576|CAD6995875.1|CCAP, CCAP1982_LOCUS4575|CAD6995874.1|CCAP
OG0009075	LOC108032930|XP_016962489.1|DBIA	CCAP1982_LOCUS735|CAD6991836.1|CCAP
OG0009076	LOC108031845|XP_016961084.1|DBIA	CCAP1982_LOCUS4960|CAD6996277.1|CCAP
OG0009077	LOC108032916|XP_016962468.1|DBIA	CCAP1982_LOCUS4889|CAD6996199.1|CCAP
OG0009078	LOC108024517|XP_016949957.1|DBIA	CCAP1982_LOCUS4867|CAD6996175.1|CCAP
OG0009079	LOC108031411|XP_016960297.1|DBIA	CCAP1982_LOCUS552|CAD6991638.1|CCAP, CCAP1982_LOCUS545|CAD6991631.1|CCAP, CCAP1982_LOCUS551|CAD6991637.1|CCAP
OG0009080	LOC108026333|XP_016952725.1|DBIA	CCAP1982_LOCUS4812|CAD6996117.1|CCAP
OG0009081	LOC108025156|XP_016950922.1|DBIA	CCAP1982_LOCUS344|CAD6991417.1|CCAP
OG0009082	LOC108024378|XP_016949770.1|DBIA	CCAP1982_LOCUS5090|CAD6996417.1|CCAP
OG0009083	LOC108023794|XP_016948922.1|DBIA	CCAP1982_LOCUS4292|CAD6995582.1|CCAP, CCAP1982_LOCUS4293|CAD6995583.1|CCAP
OG0009084	LOC108031790|XP_016960992.1|DBIA	CCAP1982_LOCUS4255|CAD6995544.1|CCAP
OG0009085	LOC108024806|XP_016950417.1|DBIA	CCAP1982_LOCUS3214|CAD6994469.1|CCAP
OG0009086	LOC108024982|XP_016950719.1|DBIA	CCAP1982_LOCUS1993|CAD6993169.1|CCAP
OG0009087	LOC108024801|XP_016950410.1|DBIA	CCAP1982_LOCUS2170|CAD6993352.1|CCAP, CCAP1982_LOCUS2750|CAD6993965.1|CCAP
