Orthogroup	DBIA.longest_only	DSEC.longest_only
OG0010020	LOC108023677|XP_016948788.1|DBIA	LOC6619754|XP_032580280.1|DSEC
OG0010021	LOC108023985|XP_016949204.1|DBIA	LOC6617978|XP_002042286.1|DSEC
OG0010022	LOC108027628|XP_016954639.1|DBIA	LOC6615218|XP_032581425.1|DSEC
OG0010023	LOC108023255|XP_016948026.1|DBIA	LOC6615854|XP_002040224.2|DSEC
OG0010024	LOC108023306|XP_016948098.1|DBIA	LOC6615853|XP_002040223.1|DSEC
OG0010025	LOC108023374|XP_016948265.1|DBIA	LOC6616019|XP_032581770.1|DSEC
OG0010026	LOC108023940|XP_016949117.1|DBIA	LOC116802102|XP_032581133.1|DSEC
OG0010027	LOC108024156|XP_016949457.1|DBIA	LOC6619824|XP_032580859.1|DSEC
OG0010028	LOC108023478|XP_016948489.1|DBIA	LOC6619863|XP_032581499.1|DSEC
OG0010029	LOC108024366|XP_016949759.1|DBIA	LOC6615084|XP_002039500.1|DSEC
OG0010030	LOC108033047|XP_016962662.1|DBIA	LOC6618419|XP_002042692.1|DSEC
OG0010031	LOC108033040|XP_016962656.1|DBIA	LOC6618420|XP_002042693.2|DSEC
OG0010032	LOC108032437|XP_016961749.1|DBIA	LOC6611373|XP_002035918.1|DSEC
OG0010033	LOC108025666|XP_016951693.1|DBIA	LOC6616218|XP_002040583.1|DSEC
OG0010034	LOC108025646|XP_016951671.1|DBIA	LOC6616214|XP_002040579.1|DSEC
OG0010035	LOC108025652|XP_016951680.1|DBIA	LOC6616210|XP_002040575.1|DSEC
OG0010036	LOC108025952|XP_016952139.1|DBIA	LOC6616208|XP_032581814.1|DSEC
OG0010037	LOC108025657|XP_016951684.1|DBIA	LOC6616207|XP_002040572.1|DSEC
OG0010038	LOC108032124|XP_016961449.1|DBIA	LOC6612439|XP_032580527.1|DSEC
OG0010039	LOC108022423|XP_016946799.1|DBIA	LOC6608789|XP_002033508.1|DSEC
OG0010040	LOC108034035|XP_016964269.1|DBIA	LOC6611437|XP_002035981.1|DSEC
OG0010041	LOC108034679|XP_016965220.1|DBIA	LOC6612360|XP_032580880.1|DSEC
OG0010042	LOC108027615|XP_016954624.1|DBIA	LOC6617495|XP_002041812.1|DSEC
OG0010043	LOC108027503|XP_016954436.1|DBIA	LOC6617499|XP_002041816.1|DSEC
OG0010044	LOC108023728|XP_016948855.1|DBIA	LOC6616142|XP_002040507.2|DSEC
OG0010045	LOC108025771|XP_016951857.1|DBIA	LOC6615126|XP_002039542.1|DSEC
OG0010046	LOC108025649|XP_016951677.1|DBIA	LOC6615125|XP_002039541.2|DSEC
OG0010047	LOC108023961|XP_016949164.1|DBIA	LOC6618457|XP_002042727.1|DSEC
OG0010048	LOC108026516|XP_016952961.1|DBIA	LOC6619589|XP_032580017.1|DSEC
OG0010049	LOC108033224|XP_016962977.1|DBIA	LOC6619964|XP_032580360.1|DSEC
OG0010050	LOC108033153|XP_016962868.1|DBIA	LOC6619968|XP_032580359.1|DSEC
OG0010051	LOC108021874|XP_016946155.1|DBIA	LOC6612528|XP_032581869.1|DSEC
OG0010052	LOC108033382|XP_016963194.1|DBIA	LOC6620592|XP_032581446.1|DSEC
OG0010053	LOC108025768|XP_016951853.1|DBIA	LOC6617538|XP_002041853.1|DSEC
OG0010054	LOC108024047|XP_016949312.1|DBIA	LOC6620168|XP_002044379.2|DSEC
OG0010055	LOC108023918|XP_016949091.1|DBIA	LOC6620172|XP_002044383.1|DSEC
OG0010056	LOC108032281|XP_016961627.1|DBIA	LOC6619892|XP_002044104.1|DSEC
OG0010057	LOC108024174|XP_016949487.1|DBIA	LOC6615939|XP_002040306.1|DSEC
OG0010058	LOC108033017|XP_016962632.1|DBIA	LOC6618641|XP_032582408.1|DSEC
OG0010059	LOC108025752|XP_016951835.1|DBIA	LOC6617591|XP_002041904.1|DSEC
OG0010060	LOC108024658|XP_016950208.1|DBIA	LOC6618569|XP_002042828.1|DSEC
OG0010061	LOC108034783|XP_016965231.1|DBIA	LOC6610796|XP_002035362.2|DSEC
OG0010062	LOC108028757|XP_016956218.1|DBIA	LOC6610990|XP_002035547.1|DSEC
OG0010063	LOC108034772|XP_016965207.1|DBIA	LOC6606075|XP_002030884.1|DSEC
OG0010064	LOC108035581|XP_016966741.1|DBIA	LOC6606085|XP_002030894.1|DSEC
OG0010065	LOC108034495|XP_016964889.1|DBIA	LOC6610882|XP_002035445.1|DSEC
OG0010066	LOC108034381|XP_016964754.1|DBIA	LOC6610381|XP_032575816.1|DSEC
OG0010067	LOC108034507|XP_016964916.1|DBIA	LOC6610484|XP_032575593.1|DSEC
OG0010068	LOC108028253|XP_016955426.1|DBIA	LOC6616408|XP_002040768.1|DSEC
OG0010069	LOC108035486|XP_016966626.1|DBIA	LOC6610412|XP_002034994.1|DSEC
OG0010070	LOC108028269|XP_016955455.1|DBIA	LOC116801236|XP_032575367.1|DSEC
OG0010071	LOC108028119|XP_016955256.1|DBIA	LOC6606091|XP_032574308.1|DSEC
OG0010072	LOC108034729|XP_016965157.1|DBIA	LOC6610851|XP_002035417.1|DSEC
OG0010073	LOC108034569|XP_016964989.1|DBIA	LOC6604825|XP_032574837.1|DSEC
OG0010074	LOC108032183|XP_016961530.1|DBIA	LOC6612424|XP_032580956.1|DSEC
OG0010075	LOC108034378|XP_016964751.1|DBIA	LOC6610591|XP_002035164.1|DSEC
OG0010076	LOC108030686|XP_016959208.1|DBIA	LOC6605457|XP_002030290.1|DSEC
OG0010077	LOC108034707|XP_016965136.1|DBIA	LOC6605934|XP_002030747.1|DSEC
OG0010078	LOC108034733|XP_016965162.1|DBIA	LOC6605933|XP_002030746.1|DSEC
OG0010079	LOC108035015|XP_016965848.1|DBIA	LOC6605918|XP_032573433.1|DSEC
OG0010080	LOC108034702|XP_016965132.1|DBIA	LOC6604838|XP_002029683.2|DSEC
OG0010081	LOC108029881|XP_016957864.1|DBIA	LOC6605025|XP_002029868.2|DSEC
OG0010082	LOC108034409|XP_016964780.1|DBIA	LOC6610642|XP_002035209.1|DSEC
OG0010083	LOC108035063|XP_016965941.1|DBIA	LOC6605667|XP_002030485.2|DSEC
OG0010084	LOC108035077|XP_016965966.1|DBIA	LOC6605690|XP_002030506.1|DSEC
OG0010085	LOC108030727|XP_016959258.1|DBIA	LOC6616566|XP_032573971.1|DSEC
OG0010086	LOC108035671|XP_016966868.1|DBIA	LOC6605670|XP_002030488.1|DSEC
OG0010087	LOC108034939|XP_016965702.1|DBIA	LOC6605610|XP_002030428.1|DSEC
OG0010088	LOC108030925|XP_016959608.1|DBIA	LOC6616499|XP_002040859.1|DSEC
OG0010089	LOC108028259|XP_016955438.1|DBIA	LOC6605282|XP_032574860.1|DSEC
OG0010090	LOC108036028|XP_016967451.1|DBIA	LOC6619480|XP_002043695.1|DSEC
OG0010091	LOC108022213|XP_016946555.1|DBIA	LOC6609186|XP_002033877.1|DSEC
OG0010092	LOC108027208|XP_016954014.1|DBIA	LOC116801205|XP_032575222.1|DSEC
OG0010093	LOC108026968|XP_016953673.1|DBIA	LOC6615559|XP_002039933.1|DSEC
OG0010094	LOC108031354|XP_016960112.1|DBIA	LOC6607497|XP_002032266.2|DSEC
OG0010095	LOC108026168|XP_016952412.1|DBIA	LOC116801483|XP_032577290.1|DSEC
OG0010096	LOC108033203|XP_016962939.1|DBIA	LOC6612307|XP_002036817.1|DSEC
OG0010097	LOC108024151|XP_016949441.1|DBIA	LOC116802039|XP_032580934.1|DSEC
OG0010098	LOC108021940|XP_016946256.1|DBIA	LOC6613550|XP_002038018.1|DSEC
OG0010099	LOC108033721|XP_016963743.1|DBIA	LOC6614610|XP_002039038.1|DSEC
OG0010100	LOC108028477|XP_016955828.1|DBIA	LOC6610889|XP_032574074.1|DSEC
OG0010101	LOC108030859|XP_016959491.1|DBIA	LOC6616517|XP_002040877.1|DSEC
OG0010102	LOC108030872|XP_016959515.1|DBIA	LOC6616507|XP_002040867.1|DSEC
OG0010103	LOC108030923|XP_016959606.1|DBIA	LOC6616498|XP_002040858.1|DSEC
OG0010104	LOC108035128|XP_016966050.1|DBIA	LOC6605032|XP_002029874.1|DSEC
OG0010105	LOC108036848|XP_016968707.1|DBIA	LOC6611686|XP_002036220.1|DSEC
OG0010106	LOC108023103|XP_016947857.1|DBIA	LOC6608803|XP_002033522.1|DSEC
OG0010107	LOC108022428|XP_016946803.1|DBIA	LOC6615729|XP_002040100.2|DSEC
OG0010108	LOC108022707|XP_016947271.1|DBIA	LOC6609730|XP_002034387.1|DSEC
OG0010110	LOC108028504|XP_016955872.1|DBIA	LOC6610968|XP_002035525.1|DSEC
OG0010111	LOC108024300|XP_016949690.1|DBIA	LOC6612626|XP_032578168.1|DSEC
OG0010112	LOC108023614|XP_016948713.1|DBIA	LOC6606552|XP_002031353.1|DSEC
OG0010113	LOC108036586|XP_016968335.1|DBIA	LOC6612321|XP_002036831.1|DSEC
OG0010114	LOC108023304|XP_016948096.1|DBIA	LOC6612448|XP_002036956.1|DSEC
OG0010115	LOC108032113|XP_016961438.1|DBIA	LOC6612438|XP_002036946.1|DSEC
OG0010116	LOC108023785|XP_016948913.1|DBIA	LOC6620242|XP_002044452.1|DSEC
OG0010117	LOC108025716|XP_016951761.1|DBIA	LOC6615123|XP_032581305.1|DSEC
OG0010118	LOC108025804|XP_016951937.1|DBIA	LOC6612563|XP_032580373.1|DSEC
OG0010119	LOC108027512|XP_016954444.1|DBIA	LOC6617529|XP_032581467.1|DSEC
OG0010120	LOC108023226|XP_016947989.1|DBIA	LOC6619776|XP_002043989.1|DSEC
OG0010121	LOC108033035|XP_016962651.1|DBIA	LOC6614839|XP_032582085.1|DSEC
OG0010122	LOC108023991|XP_016949216.1|DBIA	LOC6618465|XP_002042735.1|DSEC
OG0010123	LOC108023941|XP_016949118.1|DBIA	LOC6618508|XP_002042768.1|DSEC
OG0010125	LOC108027627|XP_016954637.1|DBIA	LOC6617489|XP_002041806.1|DSEC
OG0010126	LOC108029069|XP_016956630.1|DBIA	LOC6611293|XP_002035840.1|DSEC
OG0010127	LOC108032484|XP_016961794.1|DBIA	LOC6611838|XP_032583159.1|DSEC
OG0010128	LOC108032357|XP_016961658.1|DBIA	LOC6611831|XP_002036353.1|DSEC
OG0010129	LOC108032832|XP_016962337.1|DBIA	LOC6617849|XP_002042157.1|DSEC
OG0010130	LOC108032786|XP_016962279.1|DBIA	LOC6611770|XP_002036293.1|DSEC
OG0010131	LOC108032653|XP_016962099.1|DBIA	LOC6611265|XP_002035820.1|DSEC
OG0010132	LOC108032435|XP_016961747.1|DBIA	LOC6614692|XP_002039119.1|DSEC
OG0010133	LOC108032805|XP_016962301.1|DBIA	LOC6614691|XP_032581657.1|DSEC
OG0010134	LOC108032512|XP_016961832.1|DBIA	LOC6611845|XP_002036367.1|DSEC
OG0010135	LOC108033376|XP_016963184.1|DBIA	LOC6613506|XP_032583467.1|DSEC
OG0010136	LOC108033446|XP_016963267.1|DBIA	LOC6613504|XP_032583651.1|DSEC
OG0010137	LOC108032992|XP_016962575.1|DBIA	LOC6613604|XP_002038074.1|DSEC
OG0010138	LOC108032534|XP_016961892.1|DBIA	LOC6619337|XP_032583167.1|DSEC
OG0010139	LOC108033466|XP_016963292.1|DBIA	LOC6618169|XP_002042447.1|DSEC
OG0010140	LOC108028914|XP_016956422.1|DBIA	LOC6613077|XP_032573113.1|DSEC
OG0010141	LOC108033528|XP_016963362.1|DBIA	LOC6612081|XP_032579043.1|DSEC
OG0010142	LOC108027733|XP_016954774.1|DBIA	LOC6617376|XP_002041701.1|DSEC
OG0010143	LOC108034353|XP_016964728.1|DBIA	LOC6612183|XP_002036700.2|DSEC
OG0010144	LOC108033473|XP_016963300.1|DBIA	LOC6614493|XP_002038926.1|DSEC
OG0010145	LOC108033476|XP_016963303.1|DBIA	LOC6613495|XP_002037964.1|DSEC
OG0010146	LOC108033778|XP_016963867.1|DBIA	LOC6618255|XP_002042529.2|DSEC
OG0010147	LOC108029306|XP_016956999.1|DBIA	LOC6613304|XP_002037781.1|DSEC
OG0010148	LOC108034425|XP_016964802.1|DBIA	LOC6614781|XP_002038815.1|DSEC
OG0010149	LOC108032461|XP_016961776.1|DBIA	LOC6617416|XP_002041741.1|DSEC
OG0010150	LOC108033510|XP_016963343.1|DBIA	LOC6614540|XP_002038971.1|DSEC
OG0010151	LOC108033574|XP_016963408.1|DBIA	LOC116802352|XP_032582736.1|DSEC
OG0010152	LOC108033454|XP_016963280.1|DBIA	LOC6617743|XP_002042055.1|DSEC
OG0010153	LOC108028986|XP_016956516.1|DBIA	LOC6611366|XP_002035911.1|DSEC
OG0010154	LOC108029005|XP_016956538.1|DBIA	LOC6611353|XP_002035899.1|DSEC
OG0010155	LOC108033525|XP_016963359.1|DBIA	LOC6618123|XP_002042421.1|DSEC
OG0010156	LOC108028302|XP_016955517.1|DBIA	LOC6604974|XP_032575280.1|DSEC
OG0010157	LOC108034719|XP_016965148.1|DBIA	LOC6605164|XP_002030003.1|DSEC
OG0010158	LOC108035389|XP_016966490.1|DBIA	LOC6605140|XP_002029981.2|DSEC
OG0010159	LOC108035190|XP_016966169.1|DBIA	LOC6610818|XP_002035384.1|DSEC
OG0010160	LOC108034691|XP_016965121.1|DBIA	LOC6610606|XP_002035174.1|DSEC
OG0010161	LOC108034646|XP_016965072.1|DBIA	LOC6605931|XP_002030744.1|DSEC
OG0010162	LOC108035403|XP_016966512.1|DBIA	LOC116801035|XP_032574239.1|DSEC
OG0010163	LOC108028275|XP_016955468.1|DBIA	LOC6616387|XP_002040747.1|DSEC
OG0010164	LOC108028628|XP_016956037.1|DBIA	LOC6605223|XP_002030061.1|DSEC
OG0010165	LOC108028537|XP_016955923.1|DBIA	LOC6611006|XP_002035563.1|DSEC
OG0010166	LOC108035270|XP_016966316.1|DBIA	LOC6605072|XP_002029913.1|DSEC
OG0010167	LOC108034779|XP_016965226.1|DBIA	LOC6605052|XP_002029893.1|DSEC
OG0010168	LOC108030728|XP_016959259.1|DBIA	LOC116800909|XP_032573277.1|DSEC
OG0010169	LOC108030496|XP_016958875.1|DBIA	LOC6605302|XP_032574127.1|DSEC
OG0010170	LOC108028115|XP_016955253.1|DBIA	LOC6618305|XP_002042578.1|DSEC
OG0010171	LOC108028144|XP_016955290.1|DBIA	LOC6618303|XP_032575196.1|DSEC
OG0010172	LOC108030535|XP_016958917.1|DBIA	LOC6605773|XP_002030588.1|DSEC
OG0010173	LOC108029384|XP_016957101.1|DBIA	LOC6608901|XP_032572273.1|DSEC
OG0010174	LOC108022563|XP_016947049.1|DBIA	LOC6615433|XP_002039815.1|DSEC
OG0010175	LOC108022312|XP_016946661.1|DBIA	LOC6620710|XP_002044913.1|DSEC
OG0010176	LOC108022395|XP_016946770.1|DBIA	LOC6615459|XP_002039839.1|DSEC
OG0010177	LOC108030217|XP_016958480.1|DBIA	LOC6608016|XP_002032764.2|DSEC
OG0010178	LOC108036661|XP_016968432.1|DBIA	LOC6609447|XP_002034132.1|DSEC
OG0010179	LOC108028463|XP_016955810.1|DBIA	LOC6619397|XP_002043612.1|DSEC
OG0010180	LOC108035921|XP_016967187.1|DBIA	LOC6618375|XP_032575937.1|DSEC
OG0010181	LOC108030748|XP_016959284.1|DBIA	LOC6616532|XP_002040891.1|DSEC
OG0010182	LOC108022946|XP_016947651.1|DBIA	LOC6615262|XP_002039667.1|DSEC
OG0010183	LOC108022379|XP_016946749.1|DBIA	LOC6615261|XP_002039666.1|DSEC
OG0010184	LOC108022250|XP_016946598.1|DBIA	LOC116800452|XP_032571389.1|DSEC
OG0010185	LOC108022254|XP_016946601.1|DBIA	LOC6609132|XP_032571392.1|DSEC
OG0010186	LOC108034443|XP_016964817.1|DBIA	LOC6605702|XP_002030518.1|DSEC
OG0010187	LOC108023114|XP_016947869.1|DBIA	LOC6608586|XP_002033320.2|DSEC
OG0010188	LOC108036215|XP_016967696.1|DBIA	LOC6609431|XP_002034116.2|DSEC
OG0010189	LOC108029447|XP_016957187.1|DBIA	LOC6608892|XP_002033606.1|DSEC
OG0010190	LOC108023026|XP_016947755.1|DBIA	LOC6608634|XP_002033368.1|DSEC
OG0010191	LOC108022343|XP_016946695.1|DBIA	LOC6608609|XP_002033343.1|DSEC
OG0010192	LOC108030003|XP_016958008.1|DBIA	LOC116800471|XP_032571579.1|DSEC
OG0010193	LOC108030431|XP_016958807.1|DBIA	LOC6608004|XP_002032752.1|DSEC
OG0010194	LOC108028044|XP_016955170.1|DBIA	LOC6605269|XP_002030107.1|DSEC
OG0010195	LOC108028147|XP_016955293.1|DBIA	LOC6605266|XP_032575499.1|DSEC
OG0010196	LOC108022555|XP_016947033.1|DBIA	LOC6618850|XP_002043099.1|DSEC
OG0010197	LOC108030347|XP_016958701.1|DBIA	LOC6608926|XP_002033640.2|DSEC
OG0010198	LOC108022467|XP_016946905.1|DBIA	LOC6609615|XP_002034292.1|DSEC
OG0010199	LOC108022373|XP_016946743.1|DBIA	LOC6615309|XP_002039713.1|DSEC
OG0010200	LOC108023118|XP_016947873.1|DBIA	LOC6609561|XP_002034244.1|DSEC
OG0010201	LOC108023066|XP_016947803.1|DBIA	LOC6618812|XP_002043061.1|DSEC
OG0010202	LOC108029764|XP_016957759.1|DBIA	LOC6610055|XP_002034671.1|DSEC
OG0010203	LOC108026682|XP_016953258.1|DBIA	LOC6615388|XP_002039770.1|DSEC
OG0010204	LOC108026779|XP_016953422.1|DBIA	LOC6609241|XP_002033931.1|DSEC
OG0010205	LOC108036462|XP_016968119.1|DBIA	LOC6615488|XP_002039868.1|DSEC
OG0010206	LOC108036202|XP_016967682.1|DBIA	LOC6615486|XP_032571970.1|DSEC
OG0010207	LOC108022234|XP_016946581.1|DBIA	LOC6609182|XP_002033873.1|DSEC
OG0010208	LOC108036457|XP_016968110.1|DBIA	LOC6608405|XP_002033139.2|DSEC
OG0010209	LOC108036458|XP_016968113.1|DBIA	LOC6608406|XP_002033140.1|DSEC
OG0010210	LOC108036639|XP_016968401.1|DBIA	LOC6608580|XP_002033314.1|DSEC
OG0010211	LOC108036493|XP_016968173.1|DBIA	LOC6609530|XP_002034213.1|DSEC
OG0010212	LOC108022901|XP_016947595.1|DBIA	LOC6615464|XP_002039844.2|DSEC
OG0010213	LOC108022903|XP_016947597.1|DBIA	LOC6615467|XP_002039847.1|DSEC
OG0010214	LOC108022646|XP_016947191.1|DBIA	LOC6615472|XP_002039852.1|DSEC
OG0010215	LOC108026596|XP_016953057.1|DBIA	LOC6609984|XP_002034620.1|DSEC
OG0010216	LOC108022298|XP_016946645.1|DBIA	LOC6608793|XP_002033512.1|DSEC
OG0010217	LOC108022302|XP_016946651.1|DBIA	LOC6615682|XP_032571281.1|DSEC
OG0010218	LOC108022285|XP_016946632.1|DBIA	LOC6615678|XP_002040049.1|DSEC
OG0010219	LOC108022288|XP_016946636.1|DBIA	LOC6615663|XP_032572416.1|DSEC
OG0010220	LOC108036499|XP_016968181.1|DBIA	LOC6609510|XP_002034194.2|DSEC
OG0010221	LOC108036199|XP_016967679.1|DBIA	LOC6609513|XP_002034197.1|DSEC
OG0010222	LOC108036902|XP_016968774.1|DBIA	LOC6609082|XP_032570691.1|DSEC
OG0010223	LOC108036905|XP_016968781.1|DBIA	LOC6609086|XP_032570697.1|DSEC
OG0010224	LOC108029911|XP_016957893.1|DBIA	LOC6608744|XP_002033467.1|DSEC
OG0010225	LOC108031216|XP_016959940.1|DBIA	LOC6606722|XP_002031520.1|DSEC
OG0010226	LOC108027069|XP_016953770.1|DBIA	LOC6614239|XP_032578655.1|DSEC
OG0010227	LOC108032895|XP_016962420.1|DBIA	LOC116801769|XP_032579083.1|DSEC
OG0010228	LOC108031189|XP_016959899.1|DBIA	LOC6619293|XP_002043510.1|DSEC
OG0010229	LOC108031226|XP_016959951.1|DBIA	LOC116801734|XP_032578836.1|DSEC
OG0010230	LOC108031253|XP_016959981.1|DBIA	LOC6620800|XP_002044998.1|DSEC
OG0010231	LOC108025145|XP_016950907.1|DBIA	LOC6612853|XP_002037345.1|DSEC
OG0010232	LOC108024849|XP_016950480.1|DBIA	LOC116801419|XP_032576668.1|DSEC
OG0010233	LOC108031928|XP_016961194.1|DBIA	LOC6607437|XP_002032206.1|DSEC
OG0010234	LOC108032239|XP_016961592.1|DBIA	LOC116801586|XP_032578008.1|DSEC
OG0010235	LOC108026045|XP_016952229.1|DBIA	LOC6612724|XP_002037227.1|DSEC
OG0010236	LOC108025015|XP_016950760.1|DBIA	LOC6612770|XP_002037271.2|DSEC
OG0010237	LOC108036895|XP_016968762.1|DBIA	LOC6619541|XP_032578624.1|DSEC
OG0010238	LOC108026037|XP_016952219.1|DBIA	LOC6616966|XP_002041294.1|DSEC
OG0010239	LOC108031178|XP_016959887.1|DBIA	LOC6607378|XP_002032151.1|DSEC
OG0010240	LOC108033535|XP_016963369.1|DBIA	LOC6611221|XP_002035777.1|DSEC
OG0010241	LOC108032207|XP_016961556.1|DBIA	LOC116801466|XP_032577127.1|DSEC
OG0010242	LOC108032160|XP_016961496.1|DBIA	LOC6607823|XP_002032581.1|DSEC
OG0010243	LOC108025164|XP_016950930.1|DBIA	LOC6612987|XP_002037478.1|DSEC
OG0010244	LOC108024446|XP_016949851.1|DBIA	LOC6616791|XP_002041128.1|DSEC
OG0010245	LOC108031307|XP_016960040.1|DBIA	LOC6616716|XP_002041061.1|DSEC
OG0010246	LOC108031274|XP_016960004.1|DBIA	LOC6606516|XP_002031317.1|DSEC
OG0010247	LOC108024395|XP_016949795.1|DBIA	LOC6607588|XP_032578675.1|DSEC
OG0010248	LOC108024693|XP_016950261.1|DBIA	LOC6616760|XP_032578352.1|DSEC
OG0010249	LOC108025074|XP_016950821.1|DBIA	LOC6606783|XP_002031580.1|DSEC
OG0010250	LOC108024942|XP_016950650.1|DBIA	LOC6606595|XP_002031396.1|DSEC
OG0010251	LOC108031615|XP_016960698.1|DBIA	LOC6619223|XP_002043442.1|DSEC
OG0010252	LOC108026041|XP_016952224.1|DBIA	LOC6606800|XP_002031597.1|DSEC
OG0010253	LOC108022937|XP_016947639.1|DBIA	LOC6615740|XP_002040111.1|DSEC
OG0010254	LOC108022957|XP_016947663.1|DBIA	LOC6615718|XP_002040089.1|DSEC
OG0010255	LOC108032663|XP_016962116.1|DBIA	LOC6617641|XP_002041954.2|DSEC
OG0010256	LOC108024334|XP_016949724.1|DBIA, LOC108024291|XP_016949680.1|DBIA	LOC6607583|XP_032578729.1|DSEC
OG0010257	LOC108035533|XP_016966690.1|DBIA, LOC108035532|XP_016966689.1|DBIA	LOC6610665|XP_032574920.1|DSEC
OG0010258	LOC108034721|XP_016965151.1|DBIA	LOC6605393|XP_002030226.1|DSEC
OG0010259	LOC108034697|XP_016965126.1|DBIA	LOC116801206|XP_032575225.1|DSEC
OG0010260	LOC108036815|XP_016968654.1|DBIA	LOC6611750|XP_002036273.1|DSEC
OG0010261	LOC108032449|XP_016961764.1|DBIA, LOC108032339|XP_016961638.1|DBIA	LOC116803579|XP_032583344.1|DSEC, LOC6613645|XP_002038115.1|DSEC, LOC116803588|XP_032583410.1|DSEC
OG0010272	LOC108029450|XP_016957189.1|DBIA	LOC6609039|XP_002033742.1|DSEC
OG0010275	LOC108027278|XP_016954142.1|DBIA	LOC6614062|XP_002038516.1|DSEC
OG0010276	LOC108023498|XP_016948521.1|DBIA	LOC6620454|XP_032581470.1|DSEC
OG0010277	LOC108024449|XP_016949855.1|DBIA	LOC6607646|XP_002032411.1|DSEC
OG0010279	LOC108031931|XP_016961200.1|DBIA	LOC6607832|XP_002032590.2|DSEC
OG0010280	LOC108033020|XP_016962636.1|DBIA	LOC6619816|XP_002044029.1|DSEC
OG0010281	LOC108034805|XP_016965320.1|DBIA	LOC6610532|XP_032575731.1|DSEC
OG0010282	LOC108024669|XP_016950227.1|DBIA	LOC6617165|XP_002041492.2|DSEC
OG0010283	LOC108026175|XP_016952438.1|DBIA	LOC6606183|XP_002030991.1|DSEC
OG0010284	LOC108025528|XP_016951542.1|DBIA	LOC6617133|XP_002041460.1|DSEC
OG0010285	LOC108031355|XP_016960114.1|DBIA	LOC6607498|XP_002032267.1|DSEC
OG0010286	LOC108026052|XP_016952235.1|DBIA	LOC6612722|XP_002037225.1|DSEC
OG0010287	LOC108031007|XP_016959696.1|DBIA	LOC116801452|XP_032577017.1|DSEC
OG0010288	LOC108031389|XP_016960242.1|DBIA	LOC6613726|XP_002038196.1|DSEC
OG0010289	LOC108025384|XP_016951346.1|DBIA	LOC6617071|XP_002041399.1|DSEC
OG0010290	LOC108031670|XP_016960799.1|DBIA	LOC6607777|XP_002032536.1|DSEC
OG0010291	LOC108025491|XP_016951495.1|DBIA, LOC108025492|XP_016951496.1|DBIA	LOC6612876|XP_002037368.1|DSEC
OG0010292	LOC108024555|XP_016950026.1|DBIA	LOC6612619|XP_032578723.1|DSEC
OG0010293	LOC108028971|XP_016956500.1|DBIA	LOC6613087|XP_032573023.1|DSEC
OG0010294	LOC108033738|XP_016963784.1|DBIA	LOC6618270|XP_002042543.1|DSEC
OG0010295	LOC108033411|XP_016963221.1|DBIA	LOC6613502|XP_002037971.2|DSEC
OG0010297	LOC108036422|XP_016968038.1|DBIA	LOC116800337|XP_032570382.1|DSEC
OG0010298	LOC108022104|XP_016946435.1|DBIA	LOC6609716|XP_002034373.1|DSEC
OG0010299	LOC108029527|XP_016957317.1|DBIA	LOC6608085|XP_032571630.1|DSEC
OG0010300	LOC108022389|XP_016946764.1|DBIA	LOC6608606|XP_002033340.1|DSEC
OG0010301	LOC108027101|XP_016953807.1|DBIA	LOC6614128|XP_002038581.2|DSEC
OG0010302	LOC108029623|XP_016957504.1|DBIA	LOC116800614|XP_032572413.1|DSEC
OG0010303	LOC108026882|XP_016953568.1|DBIA	LOC6615811|XP_002040181.1|DSEC
OG0010304	LOC108032960|XP_016962520.1|DBIA	LOC6618010|XP_002042318.1|DSEC
OG0010305	LOC108023989|XP_016949209.1|DBIA	LOC6617977|XP_002042285.1|DSEC
OG0010306	LOC108033110|XP_016962802.1|DBIA	LOC6617986|XP_002042294.1|DSEC
OG0010307	LOC108033180|XP_016963027.1|DBIA	LOC6612337|XP_002036847.1|DSEC
OG0010308	LOC108033016|XP_016962631.1|DBIA	LOC6619819|XP_002044032.2|DSEC
OG0010309	LOC108034377|XP_016964750.1|DBIA	LOC116801227|XP_032575336.1|DSEC
OG0010310	LOC108023217|XP_016947976.1|DBIA	LOC6615991|XP_002040358.1|DSEC
OG0010311	LOC108024247|XP_016949618.1|DBIA	LOC6614982|XP_032581317.1|DSEC
OG0010312	LOC108024112|XP_016949379.1|DBIA	LOC6614967|XP_002039384.1|DSEC
OG0010313	LOC108030732|XP_016959264.1|DBIA	LOC6616462|XP_032573660.1|DSEC
OG0010314	LOC108032952|XP_016962512.1|DBIA	LOC6618418|XP_002042691.1|DSEC
OG0010315	LOC108027513|XP_016954445.1|DBIA	LOC6617497|XP_002041814.1|DSEC
OG0010316	LOC108036216|XP_016967697.1|DBIA	LOC6609414|XP_032572224.1|DSEC
OG0010317	LOC108024123|XP_016949393.1|DBIA	LOC6616177|XP_002040542.1|DSEC
OG0010318	LOC108033753|XP_016963859.1|DBIA	LOC6618596|XP_002042855.1|DSEC
OG0010319	LOC108023175|XP_016947906.1|DBIA	LOC6616109|XP_002040474.2|DSEC
OG0010320	LOC108025628|XP_016951653.1|DBIA	LOC6617620|XP_002041933.1|DSEC
OG0010321	LOC108034474|XP_016964847.1|DBIA	LOC6610789|XP_032575105.1|DSEC
OG0010322	LOC108034712|XP_016965142.1|DBIA	LOC6610795|XP_002035361.1|DSEC
OG0010323	LOC108029845|XP_016957826.1|DBIA	LOC6610171|XP_032575468.1|DSEC
