Orthogroup	DBIA.longest_only	DBUS.longest_only
OG0009293	LOC108023932|XP_016949106.1|DBIA	LOC108606746|XP_017852633.1|DBUS
OG0009294	LOC108036308|XP_016967806.1|DBIA	LOC108594867|XP_017835494.1|DBUS
OG0009295	LOC108033055|XP_016962674.1|DBIA	LOC108605129|XP_033150410.1|DBUS
OG0009296	LOC108025123|XP_016950878.1|DBIA	LOC108603649|XP_017848104.1|DBUS
OG0009297	LOC108025093|XP_016950844.1|DBIA	LOC108601826|XP_017845256.1|DBUS
OG0009299	LOC108031958|XP_016961235.1|DBIA	LOC108603655|XP_033150110.1|DBUS
OG0009300	LOC108031777|XP_016960975.1|DBIA	LOC108603652|XP_017848115.1|DBUS
OG0009301	LOC108026140|XP_016952358.1|DBIA	LOC108601620|XP_033150122.1|DBUS
OG0009302	LOC108027042|XP_016953730.1|DBIA	LOC108601677|XP_017845075.1|DBUS
OG0009303	LOC108031275|XP_016960005.1|DBIA	LOC108601302|XP_033150052.1|DBUS
OG0009304	LOC108031116|XP_016959816.1|DBIA	LOC108602434|XP_017846044.1|DBUS
OG0009305	LOC108023640|XP_016948749.1|DBIA	LOC108603384|XP_017847644.1|DBUS
OG0009306	LOC108025653|XP_016951681.1|DBIA	LOC108605482|XP_017850662.1|DBUS
OG0009307	LOC108024638|XP_016950173.1|DBIA	LOC108603480|XP_017847817.1|DBUS
OG0009308	LOC108027347|XP_016954253.1|DBIA	LOC108602968|XP_017846839.1|DBUS
OG0009309	LOC108024139|XP_016949413.1|DBIA	LOC117135097|XP_033150960.1|DBUS
OG0009310	LOC108023593|XP_016948690.1|DBIA	LOC108602213|XP_017845749.1|DBUS
OG0009311	LOC108024865|XP_016950496.1|DBIA	LOC108602302|XP_017845873.1|DBUS
OG0009312	LOC108023622|XP_016948725.1|DBIA	LOC108602508|XP_017846127.2|DBUS
OG0009313	LOC108024547|XP_016950016.1|DBIA	LOC108604821|XP_017849920.1|DBUS
OG0009314	LOC108026219|XP_016952529.1|DBIA	LOC108601672|XP_017845066.1|DBUS
OG0009315	LOC108031709|XP_016960863.1|DBIA	LOC108602827|XP_017846550.1|DBUS
OG0009316	LOC108031604|XP_016960673.1|DBIA	LOC108603087|XP_017847066.1|DBUS
OG0009317	LOC108024881|XP_016950515.1|DBIA	LOC108601943|XP_017845412.1|DBUS
OG0009318	LOC108027154|XP_016953872.1|DBIA	LOC108602782|XP_017846483.1|DBUS
OG0009319	LOC108026216|XP_016952522.1|DBIA	LOC108602920|XP_017846750.1|DBUS
OG0009320	LOC108025159|XP_016950925.1|DBIA	LOC108602397|XP_017845997.1|DBUS
OG0009321	LOC108025134|XP_016950895.1|DBIA	LOC108602613|XP_017846240.1|DBUS
OG0009322	LOC108032116|XP_016961437.1|DBIA	LOC108601734|XP_017845144.1|DBUS
OG0009323	LOC108027443|XP_016954384.1|DBIA	LOC108602172|XP_017845697.1|DBUS
OG0009324	LOC108031163|XP_016959870.1|DBIA	LOC108602709|XP_017846352.1|DBUS
OG0009325	LOC108025315|XP_016951218.1|DBIA	LOC108603915|XP_017848589.1|DBUS
OG0009326	LOC108024343|XP_016949734.1|DBIA	LOC108602641|XP_017846275.1|DBUS
OG0009327	LOC108025460|XP_016951450.1|DBIA	LOC108602462|XP_017846074.1|DBUS
OG0009328	LOC108025114|XP_016950868.1|DBIA	LOC108602529|XP_033149979.1|DBUS
OG0009329	LOC108024385|XP_016949778.1|DBIA	LOC108601570|XP_033149783.1|DBUS
OG0009330	LOC108032018|XP_016961313.1|DBIA	LOC108602011|XP_017845503.1|DBUS
OG0009331	LOC108031159|XP_016959864.1|DBIA	LOC108602458|XP_017846069.1|DBUS
OG0009332	LOC108025584|XP_016951605.1|DBIA	LOC108602880|XP_017846670.1|DBUS
OG0009333	LOC108031952|XP_016961227.1|DBIA	LOC108601288|XP_033150011.1|DBUS
OG0009334	LOC108025180|XP_016950977.1|DBIA	LOC108601405|XP_017844793.1|DBUS
OG0009335	LOC108031106|XP_016959805.1|DBIA	LOC108604842|XP_017849950.1|DBUS
OG0009336	LOC108025467|XP_016951460.1|DBIA	LOC108601723|XP_017845130.1|DBUS
OG0009337	LOC108024830|XP_016950450.1|DBIA	LOC108605087|XP_017850143.2|DBUS
OG0009338	LOC108024993|XP_016950738.1|DBIA	LOC108601886|XP_017845350.1|DBUS
OG0009339	LOC108024927|XP_016950614.1|DBIA	LOC108601329|XP_033149825.1|DBUS
OG0009340	LOC108031076|XP_016959770.1|DBIA	LOC108601380|XP_017844768.1|DBUS
OG0009341	LOC108031848|XP_016961089.1|DBIA	LOC108604618|XP_017849648.1|DBUS
OG0009342	LOC108031120|XP_016959821.1|DBIA	LOC108602054|XP_017845557.1|DBUS
OG0009343	LOC108032139|XP_016961464.1|DBIA	LOC108601827|XP_017845257.1|DBUS
OG0009344	LOC108031019|XP_016959708.1|DBIA	LOC108601376|XP_017844765.1|DBUS
OG0009345	LOC108024663|XP_016950218.1|DBIA	LOC108603115|XP_017847114.1|DBUS
OG0009346	LOC108024422|XP_016949828.1|DBIA	LOC108602313|XP_017845886.1|DBUS
OG0009347	LOC108025078|XP_016950825.1|DBIA	LOC108601362|XP_017844751.1|DBUS
OG0009348	LOC108031612|XP_016960692.1|DBIA	LOC108603887|XP_017848548.1|DBUS
OG0009349	LOC108023335|XP_016948155.1|DBIA	LOC108595515|XP_017836258.1|DBUS
OG0009350	LOC108025130|XP_016950887.1|DBIA	LOC108602512|XP_017846131.1|DBUS
OG0009351	LOC108025493|XP_016951497.1|DBIA	LOC108604749|XP_017849825.2|DBUS, LOC108604750|XP_017849826.2|DBUS
OG0009352	LOC108027021|XP_016953705.1|DBIA	LOC108601418|XP_017844806.1|DBUS
OG0009353	LOC108031247|XP_016959972.1|DBIA	LOC108603063|XP_017846988.1|DBUS
OG0009354	LOC108034186|XP_016964497.1|DBIA	LOC108608033|XP_017854702.1|DBUS
OG0009355	LOC108034052|XP_016964295.1|DBIA	LOC108605807|XP_017851104.2|DBUS
OG0009356	LOC108034352|XP_016964731.1|DBIA	LOC108607614|XP_033150847.1|DBUS
OG0009357	LOC108033244|XP_016962998.1|DBIA	LOC108608561|XP_017855473.1|DBUS
OG0009358	LOC108032538|XP_016961900.1|DBIA	LOC108598305|XP_017840413.1|DBUS
OG0009359	LOC108032539|XP_016961901.1|DBIA	LOC108598294|XP_017840402.1|DBUS
OG0009360	LOC108036055|XP_016967486.1|DBIA	LOC108601258|XP_017844650.1|DBUS
OG0009361	LOC108036144|XP_016967621.1|DBIA	LOC108598283|XP_017840391.1|DBUS
OG0009362	LOC108036060|XP_016967492.1|DBIA	LOC108602828|XP_017846555.1|DBUS
OG0009363	LOC108027775|XP_016954826.1|DBIA	LOC108608287|XP_017855093.2|DBUS
OG0009364	LOC108029222|XP_016956905.1|DBIA	LOC108597536|XP_017839628.1|DBUS
OG0009365	LOC108027841|XP_016954918.1|DBIA	LOC108608184|XP_017854954.1|DBUS
OG0009366	LOC108033394|XP_016963201.1|DBIA	LOC108602106|XP_017845623.2|DBUS
OG0009367	LOC108034275|XP_016964623.1|DBIA	LOC108603560|XP_017847970.1|DBUS, LOC108598867|XP_017841114.2|DBUS
OG0009368	LOC108029057|XP_016956613.1|DBIA	LOC108607532|XP_017853902.1|DBUS
OG0009369	LOC108029124|XP_016956731.1|DBIA	LOC108607935|XP_017854540.1|DBUS
OG0009370	LOC108033355|XP_016963154.1|DBIA	LOC108603214|XP_017847301.2|DBUS
OG0009372	LOC108029095|XP_016956674.1|DBIA	LOC108599568|XP_017841974.1|DBUS
OG0009373	LOC108034311|XP_016964670.1|DBIA	LOC108608370|XP_017855207.1|DBUS
OG0009374	LOC108035018|XP_016965854.1|DBIA	LOC108607731|XP_033150888.1|DBUS
OG0009376	LOC108027670|XP_016954704.1|DBIA	LOC108599270|XP_017841556.1|DBUS
OG0009377	LOC108032825|XP_016962329.1|DBIA	LOC108601764|XP_017846159.2|DBUS
OG0009378	LOC108032358|XP_016961659.1|DBIA	LOC108596223|XP_017837244.2|DBUS
OG0009379	LOC108033790|XP_016963887.1|DBIA	LOC108607940|XP_017854546.1|DBUS
OG0009380	LOC108035267|XP_016966317.1|DBIA	LOC108594244|XP_017834849.1|DBUS
OG0009381	LOC108034342|XP_016964714.1|DBIA	LOC108608115|XP_017854832.1|DBUS
OG0009382	LOC108033236|XP_016962989.1|DBIA	LOC108607666|XP_017854115.1|DBUS
OG0009384	LOC108033636|XP_016963544.1|DBIA	LOC108594235|XP_017834840.1|DBUS, LOC108594251|XP_017834864.2|DBUS
OG0009385	LOC108033553|XP_016963388.1|DBIA	LOC108607750|XP_017854267.1|DBUS
OG0009386	LOC108032553|XP_016961920.1|DBIA	LOC108604706|XP_017849762.2|DBUS
OG0009387	LOC108030176|XP_016958407.1|DBIA	LOC108596556|XP_017837942.1|DBUS
OG0009388	LOC108030419|XP_016958795.1|DBIA	LOC108595082|XP_017835722.1|DBUS
OG0009390	LOC108022625|XP_016947158.1|DBIA	LOC108596880|XP_017838546.1|DBUS
OG0009391	LOC108029178|XP_016956830.1|DBIA	LOC108607463|XP_017854277.1|DBUS
OG0009392	LOC108029909|XP_016957889.1|DBIA	LOC108595613|XP_017836367.1|DBUS
OG0009393	LOC108032873|XP_016962362.1|DBIA	LOC108602567|XP_017846190.1|DBUS
OG0009394	LOC108022202|XP_016946543.1|DBIA	LOC108595625|XP_017836380.1|DBUS
OG0009395	LOC108026510|XP_016952945.1|DBIA	LOC108596128|XP_017837080.1|DBUS
OG0009396	LOC108022381|XP_016946752.1|DBIA	LOC108596554|XP_017837940.1|DBUS
OG0009397	LOC108026797|XP_016953446.1|DBIA	LOC108595869|XP_017836650.1|DBUS
OG0009398	LOC108022459|XP_016946855.1|DBIA	LOC108595123|XP_017835773.1|DBUS
OG0009399	LOC108022824|XP_016947456.1|DBIA	LOC108596717|XP_017838240.1|DBUS
OG0009400	LOC108036289|XP_016967790.1|DBIA	LOC108597595|XP_017839706.1|DBUS
OG0009401	LOC108033483|XP_016963311.1|DBIA	LOC108608281|XP_017855084.1|DBUS
OG0009402	LOC108024537|XP_016949994.1|DBIA	LOC108601856|XP_017845297.1|DBUS
OG0009403	LOC108036278|XP_016967778.1|DBIA	LOC108595295|XP_017835996.1|DBUS
OG0009404	LOC108030326|XP_016958672.1|DBIA	LOC108597212|XP_017839140.1|DBUS
OG0009405	LOC108036190|XP_016967670.1|DBIA	LOC108595374|XP_017836090.1|DBUS
OG0009407	LOC108036229|XP_016967729.1|DBIA	LOC108595355|XP_017836067.1|DBUS
OG0009408	LOC108022885|XP_016947572.1|DBIA	LOC108594904|XP_017835531.1|DBUS
OG0009409	LOC108022091|XP_016946423.1|DBIA	LOC108595893|XP_017836672.1|DBUS
OG0009410	LOC108022405|XP_016946780.1|DBIA	LOC108594771|XP_033149187.1|DBUS
OG0009411	LOC108029718|XP_016957683.1|DBIA	LOC108595154|XP_017835808.1|DBUS
OG0009412	LOC108030237|XP_016958519.1|DBIA	LOC108597604|XP_017839716.1|DBUS
OG0009413	LOC108029969|XP_016957964.1|DBIA	LOC108595892|XP_017836671.1|DBUS
OG0009414	LOC108030465|XP_016958849.1|DBIA	LOC108597062|XP_017838875.1|DBUS
OG0009415	LOC108029989|XP_016957988.1|DBIA	LOC108594726|XP_033149240.1|DBUS
OG0009416	LOC108026969|XP_016953674.1|DBIA	LOC108595875|XP_017836655.1|DBUS
OG0009417	LOC108026971|XP_016953676.1|DBIA	LOC108595954|XP_017836728.1|DBUS
OG0009418	LOC108026592|XP_016953053.1|DBIA	LOC108595881|XP_017836661.2|DBUS
OG0009419	LOC108026723|XP_016953322.1|DBIA	LOC108595713|XP_017836485.1|DBUS
OG0009420	LOC108026726|XP_016953326.1|DBIA	LOC108595714|XP_017836486.1|DBUS
OG0009421	LOC108023016|XP_016947739.1|DBIA	LOC108595048|XP_017835677.1|DBUS
OG0009422	LOC108030248|XP_016958544.1|DBIA	LOC108597004|XP_017838770.1|DBUS
OG0009423	LOC108036448|XP_016968083.1|DBIA	LOC108595304|XP_017836007.1|DBUS
OG0009424	LOC108022807|XP_016947430.1|DBIA	LOC108595583|XP_017836333.1|DBUS
OG0009425	LOC108029790|XP_016957790.1|DBIA	LOC108595771|XP_017836549.1|DBUS
OG0009426	LOC108029371|XP_016957088.1|DBIA	LOC108595503|XP_017836245.1|DBUS
OG0009427	LOC108030275|XP_016958590.1|DBIA	LOC108597707|XP_017839882.1|DBUS
OG0009428	LOC108026523|XP_016952958.1|DBIA	LOC108594962|XP_017835585.1|DBUS
OG0009429	LOC108029383|XP_016957100.1|DBIA	LOC108594892|XP_017835519.1|DBUS
OG0009430	LOC108022505|XP_016946960.1|DBIA	LOC108595356|XP_017836068.1|DBUS
OG0009431	LOC108026896|XP_016953594.1|DBIA	LOC108597334|XP_017839320.1|DBUS
OG0009432	LOC108026645|XP_016953157.1|DBIA	LOC108595841|XP_017836621.1|DBUS
OG0009433	LOC108026660|XP_016953188.1|DBIA	LOC108595285|XP_017835986.1|DBUS
OG0009434	LOC108026801|XP_016953452.1|DBIA	LOC108595166|XP_017835827.1|DBUS
OG0009435	LOC108026856|XP_016953524.1|DBIA	LOC108595164|XP_017835824.1|DBUS
OG0009436	LOC108029474|XP_016957220.1|DBIA	LOC108597103|XP_017838964.1|DBUS
OG0009437	LOC108036322|XP_016967824.1|DBIA	LOC108596532|XP_017838212.2|DBUS
OG0009438	LOC108029786|XP_016957785.1|DBIA	LOC108595337|XP_017836046.1|DBUS
OG0009439	LOC108029480|XP_016957233.1|DBIA	LOC108595818|XP_017836598.1|DBUS
OG0009440	LOC108026875|XP_016953555.1|DBIA	LOC108597469|XP_017839531.1|DBUS
OG0009441	LOC108024773|XP_016950375.1|DBIA	LOC108605076|XP_033150414.1|DBUS, LOC108605086|XP_033150412.1|DBUS
OG0009442	LOC108033105|XP_016962794.1|DBIA	LOC108607111|XP_017853229.1|DBUS
OG0009443	LOC108022398|XP_016946772.1|DBIA	LOC108595751|XP_017836529.1|DBUS
OG0009444	LOC108024052|XP_016949318.1|DBIA	LOC108606717|XP_017852583.1|DBUS
OG0009445	LOC108025626|XP_016951651.1|DBIA	LOC108605946|XP_017851256.1|DBUS
OG0009446	LOC108023440|XP_016948418.1|DBIA	LOC108604945|XP_033150372.1|DBUS
OG0009447	LOC108023916|XP_016949089.1|DBIA	LOC108605062|XP_033150336.1|DBUS
OG0009448	LOC108033186|XP_016962917.1|DBIA	LOC108607030|XP_017853109.1|DBUS
OG0009449	LOC108023583|XP_016948669.1|DBIA	LOC108605099|XP_017850151.1|DBUS
OG0009450	LOC108025873|XP_016952034.1|DBIA	LOC108606911|XP_017852941.1|DBUS
OG0009451	LOC108034099|XP_016964361.1|DBIA	LOC108604787|XP_017849879.1|DBUS, LOC108605227|XP_017850330.1|DBUS
OG0009453	LOC108031482|XP_016960448.1|DBIA	LOC108603135|XP_017847145.1|DBUS
OG0009454	LOC108035885|XP_016967129.1|DBIA	LOC108598177|XP_017840282.1|DBUS
OG0009455	LOC108021965|XP_016946290.1|DBIA	LOC108605150|XP_017850213.1|DBUS
OG0009456	LOC108033209|XP_016962949.1|DBIA	LOC108606661|XP_017852475.1|DBUS
OG0009457	LOC108021897|XP_016946204.1|DBIA	LOC108606133|XP_017851475.1|DBUS
OG0009458	LOC108023398|XP_016948333.1|DBIA	LOC108604977|XP_017850035.1|DBUS
OG0009459	LOC108030071|XP_016958165.1|DBIA	LOC108599930|XP_033149711.1|DBUS
OG0009460	LOC108035582|XP_016966742.1|DBIA	LOC108598500|XP_017840659.1|DBUS
OG0009461	LOC108035603|XP_016966771.1|DBIA	LOC108597952|XP_033149604.1|DBUS
OG0009462	LOC108031105|XP_016959808.1|DBIA	LOC117134999|XP_033150639.1|DBUS
OG0009463	LOC108035102|XP_016966020.1|DBIA	LOC108598270|XP_017840375.2|DBUS
OG0009464	LOC108034672|XP_016965101.1|DBIA	LOC108599171|XP_017841447.2|DBUS
OG0009465	LOC108035702|XP_016966913.1|DBIA	LOC108598585|XP_033149383.1|DBUS
OG0009466	LOC108028636|XP_016956049.1|DBIA	LOC108600903|XP_017844219.1|DBUS
OG0009467	LOC108034717|XP_016965147.1|DBIA	LOC108599262|XP_017841546.1|DBUS
OG0009468	LOC108035521|XP_016966676.1|DBIA	LOC108600278|XP_017843234.1|DBUS
OG0009469	LOC108028306|XP_016955518.1|DBIA	LOC108600600|XP_017843768.2|DBUS
OG0009470	LOC108028178|XP_016955329.1|DBIA	LOC108598338|XP_017840445.1|DBUS
OG0009471	LOC108033395|XP_016963202.1|DBIA	LOC108604839|XP_017849951.2|DBUS
OG0009472	LOC108034505|XP_016964911.1|DBIA	LOC108599432|XP_017841746.1|DBUS
OG0009473	LOC108028813|XP_016956287.1|DBIA	LOC108599393|XP_017841690.1|DBUS
OG0009474	LOC108029129|XP_016956743.1|DBIA	LOC108600149|XP_017843033.1|DBUS
OG0009475	LOC108027881|XP_016954991.1|DBIA	LOC117134800|XP_033149609.1|DBUS
OG0009477	LOC108034584|XP_016965005.1|DBIA	LOC108598101|XP_017840207.1|DBUS
OG0009478	LOC108034773|XP_016965208.1|DBIA	LOC108599715|XP_017842201.1|DBUS
OG0009479	LOC108033443|XP_016963260.1|DBIA	LOC108595660|XP_017836425.1|DBUS
OG0009480	LOC108034831|XP_016965432.1|DBIA	LOC108598693|XP_017840903.2|DBUS
OG0009481	LOC108034701|XP_016965131.1|DBIA	LOC108597948|XP_017840052.1|DBUS
OG0009482	LOC108035919|XP_016967185.1|DBIA	LOC108600365|XP_017843388.1|DBUS
OG0009483	LOC108035971|XP_016967279.1|DBIA	LOC108598323|XP_017840429.1|DBUS
OG0009484	LOC108023543|XP_016948607.1|DBIA	LOC108604812|XP_017849907.1|DBUS
OG0009485	LOC108028397|XP_016955702.1|DBIA	LOC108600164|XP_017843054.1|DBUS
OG0009486	LOC108028496|XP_016955864.1|DBIA	LOC108600166|XP_017843060.1|DBUS
OG0009487	LOC108028222|XP_016955377.1|DBIA	LOC108599373|XP_017841666.1|DBUS
OG0009488	LOC108034625|XP_016965050.1|DBIA	LOC108599317|XP_017841609.1|DBUS
OG0009489	LOC108028049|XP_016955177.1|DBIA	LOC108599624|XP_017842072.1|DBUS
OG0009490	LOC108029396|XP_016957113.1|DBIA	LOC108597421|XP_017839460.1|DBUS
OG0009491	LOC108030742|XP_016959278.1|DBIA	LOC108600089|XP_017842938.1|DBUS
OG0009492	LOC108030768|XP_016959310.1|DBIA	LOC108599369|XP_017841663.1|DBUS
OG0009493	LOC108030789|XP_016959352.1|DBIA	LOC108599648|XP_017842112.1|DBUS
OG0009494	LOC108030792|XP_016959358.1|DBIA	LOC108599651|XP_017842115.1|DBUS
OG0009495	LOC108028345|XP_016955585.1|DBIA	LOC108600068|XP_017842910.1|DBUS
OG0009496	LOC108030885|XP_016959535.1|DBIA	LOC108600693|XP_017843899.2|DBUS
OG0009497	LOC108031236|XP_016959961.1|DBIA	LOC108602445|XP_017846056.1|DBUS
OG0009498	LOC108028641|XP_016956055.1|DBIA	LOC108600843|XP_017844130.1|DBUS
OG0009499	LOC108028577|XP_016955971.1|DBIA	LOC108600954|XP_017844290.1|DBUS
OG0009500	LOC108028176|XP_016955327.1|DBIA	LOC108599105|XP_017841385.2|DBUS
OG0009501	LOC108030527|XP_016958906.1|DBIA	LOC108599075|XP_017841352.1|DBUS
OG0009502	LOC108031394|XP_016960248.1|DBIA	LOC108602038|XP_017845535.1|DBUS
OG0009503	LOC108031560|XP_016960598.1|DBIA	LOC108599801|XP_017842408.2|DBUS
OG0009504	LOC108031646|XP_016960766.1|DBIA	LOC108601808|XP_017845233.1|DBUS
OG0009505	LOC108033552|XP_016963387.1|DBIA	LOC108606189|XP_017851574.1|DBUS
OG0009506	LOC108028139|XP_016955288.1|DBIA	LOC108598593|XP_017840775.2|DBUS
OG0009507	LOC108030004|XP_016958011.1|DBIA	LOC108598662|XP_017840862.1|DBUS
OG0009508	LOC108027950|XP_016955068.1|DBIA	LOC108600904|XP_017844220.2|DBUS
OG0009509	LOC108036264|XP_016967764.1|DBIA	LOC108597780|XP_017839985.1|DBUS
OG0009510	LOC108026227|XP_016952553.1|DBIA	LOC108606479|XP_017852104.1|DBUS
OG0009511	LOC108023069|XP_016947810.1|DBIA	LOC108606667|XP_017852486.1|DBUS
OG0009512	LOC108021881|XP_016946164.1|DBIA	LOC108607211|XP_017853368.1|DBUS
OG0009513	LOC108033050|XP_016962665.1|DBIA	LOC108605772|XP_017851065.2|DBUS
OG0009514	LOC108036284|XP_016967783.1|DBIA	LOC108606075|XP_017851410.1|DBUS
OG0009515	LOC108033265|XP_016963021.1|DBIA	LOC108608157|XP_017854899.1|DBUS, LOC108601154|XP_017844573.2|DBUS
OG0009517	LOC108033692|XP_016963680.1|DBIA	LOC108607721|XP_017854231.1|DBUS, LOC108607722|XP_017854232.1|DBUS
OG0009518	LOC108034687|XP_016965117.1|DBIA	LOC108599288|XP_017841573.1|DBUS
OG0009519	LOC108027826|XP_016954901.1|DBIA	LOC108597910|XP_017840017.1|DBUS
OG0009521	LOC108034621|XP_016965046.1|DBIA	LOC108600781|XP_017844039.1|DBUS
OG0009522	LOC108026852|XP_016953520.1|DBIA	LOC108595453|XP_017836181.1|DBUS
OG0009523	LOC108026661|XP_016953189.1|DBIA	LOC108596904|XP_017838582.1|DBUS
OG0009524	LOC108036275|XP_016967774.1|DBIA	LOC108597265|XP_017839212.1|DBUS
OG0009525	LOC108022319|XP_016946669.1|DBIA	LOC108596878|XP_017838544.1|DBUS, LOC108596874|XP_017838541.1|DBUS
OG0009526	LOC108022369|XP_016946738.1|DBIA	LOC108594770|XP_017835398.1|DBUS
OG0009527	LOC108029957|XP_016957949.1|DBIA	LOC108595572|XP_017836321.2|DBUS
OG0009528	LOC108026528|XP_016952965.1|DBIA	LOC108597492|XP_017839561.1|DBUS, LOC108597493|XP_017839562.1|DBUS
OG0009529	LOC108022662|XP_016947217.1|DBIA	LOC108596302|XP_017837386.1|DBUS
OG0009530	LOC108029330|XP_016957014.1|DBIA	LOC108594703|XP_017835333.1|DBUS
OG0009531	LOC108029990|XP_016957989.1|DBIA	LOC108597668|XP_017839827.1|DBUS
OG0009532	LOC108022434|XP_016946809.1|DBIA	LOC108594721|XP_017835348.1|DBUS
OG0009533	LOC108029401|XP_016957121.1|DBIA	LOC108595269|XP_017835971.1|DBUS
OG0009534	LOC108029426|XP_016957160.1|DBIA	LOC108595578|XP_017836328.1|DBUS
OG0009535	LOC108023034|XP_016947764.1|DBIA	LOC108594745|XP_017835371.1|DBUS
OG0009537	LOC108031712|XP_016960866.1|DBIA	LOC108604464|XP_017849435.1|DBUS
OG0009538	LOC108025119|XP_016950874.1|DBIA	LOC108603998|XP_017848721.1|DBUS
OG0009539	LOC108027456|XP_016954399.1|DBIA	LOC108602431|XP_017846039.1|DBUS
OG0009540	LOC108026113|XP_016952302.1|DBIA	LOC108602820|XP_017846540.1|DBUS
OG0009542	LOC108025124|XP_016950880.1|DBIA	LOC108604831|XP_017849934.1|DBUS
OG0009543	LOC108025167|XP_016950934.1|DBIA, LOC108025018|XP_016950763.1|DBIA	LOC108601559|XP_017844946.1|DBUS
OG0009545	LOC108025208|XP_016951030.1|DBIA	LOC108606095|XP_017851429.1|DBUS
OG0009548	LOC108028208|XP_016955362.1|DBIA	LOC108598161|XP_017840266.1|DBUS
OG0009557	LOC108025978|XP_016952160.1|DBIA	LOC108604796|XP_017849886.1|DBUS
OG0009560	LOC108024033|XP_016949295.1|DBIA	LOC108605694|XP_017850975.1|DBUS
OG0009562	LOC108033405|XP_016963215.1|DBIA	LOC108607430|XP_017842793.1|DBUS
OG0009563	LOC108028781|XP_016956249.1|DBIA	LOC108598154|XP_017840260.2|DBUS
OG0009564	LOC108025782|XP_016951890.1|DBIA	LOC108606808|XP_017852766.1|DBUS
OG0009565	LOC108028626|XP_016956039.1|DBIA	LOC108599366|XP_017841660.2|DBUS
OG0009567	LOC108027159|XP_016953901.1|DBIA	LOC108601221|XP_017844608.1|DBUS
OG0009569	LOC108035759|XP_016966948.1|DBIA	LOC108605944|XP_017851253.1|DBUS
OG0009571	LOC108024508|XP_016949944.1|DBIA	LOC108601782|XP_017845198.1|DBUS
OG0009572	LOC108023799|XP_016948928.1|DBIA	LOC108605868|XP_017851170.1|DBUS
OG0009573	LOC108024802|XP_016950411.1|DBIA	LOC108605563|XP_017850819.1|DBUS
OG0009574	LOC108023381|XP_016948275.1|DBIA	LOC108607071|XP_017853178.1|DBUS
OG0009575	LOC108022297|XP_016946644.1|DBIA	LOC108594773|XP_017835401.1|DBUS
OG0009576	LOC108027102|XP_016953808.1|DBIA	LOC108603897|XP_017848561.1|DBUS
OG0009577	LOC108033616|XP_016963467.1|DBIA	LOC108603544|XP_017847949.1|DBUS
OG0009579	LOC108027616|XP_016954625.1|DBIA	LOC108606680|XP_017852515.1|DBUS
OG0009581	LOC108032338|XP_016961637.1|DBIA	LOC108595132|XP_017835786.2|DBUS
OG0009582	LOC108034821|XP_016965402.1|DBIA	LOC108599571|XP_017841976.2|DBUS
OG0009583	LOC108033021|XP_016962638.1|DBIA	LOC108606169|XP_017851510.1|DBUS
OG0009584	LOC108025651|XP_016951679.1|DBIA	LOC108606013|XP_017851327.1|DBUS
OG0009585	LOC108026252|XP_016952595.1|DBIA	LOC108603815|XP_017848424.1|DBUS
OG0009586	LOC108034706|XP_016965135.1|DBIA	LOC108599365|XP_017841658.2|DBUS
OG0009588	LOC108026024|XP_016952205.1|DBIA	LOC108602469|XP_017846081.1|DBUS
OG0009589	LOC108028587|XP_016955993.1|DBIA	LOC108599523|XP_017841886.1|DBUS
OG0009590	LOC108028663|XP_016956081.1|DBIA	LOC108601011|XP_017844372.1|DBUS
OG0009591	LOC108031556|XP_016960588.1|DBIA	LOC108604109|XP_017848880.1|DBUS
OG0009592	LOC108031868|XP_016961116.1|DBIA	LOC108603229|XP_017847333.1|DBUS
OG0009593	LOC108032175|XP_016961517.1|DBIA	LOC108602013|XP_017845505.1|DBUS
OG0009594	LOC108026119|XP_016952311.1|DBIA	LOC108602848|XP_017846607.1|DBUS
OG0009595	LOC108027085|XP_016953790.1|DBIA	LOC108602559|XP_017846183.1|DBUS
OG0009596	LOC108027457|XP_016954401.1|DBIA	LOC108602060|XP_017845568.1|DBUS
OG0009597	LOC108027067|XP_016953766.1|DBIA	LOC108602443|XP_017846054.1|DBUS
OG0009598	LOC108027327|XP_016954225.1|DBIA	LOC108603993|XP_017848712.1|DBUS
OG0009600	LOC108026133|XP_016952336.1|DBIA	LOC108601222|XP_033150107.1|DBUS
OG0009601	LOC108026114|XP_016952303.1|DBIA	LOC108601531|XP_017844920.1|DBUS
OG0009602	LOC108025153|XP_016950919.1|DBIA	LOC108607103|XP_017853219.1|DBUS
OG0009603	LOC108031602|XP_016960669.1|DBIA	LOC108603089|XP_017847068.1|DBUS
OG0009604	LOC108023348|XP_016948181.1|DBIA	LOC108606324|XP_017851831.1|DBUS
OG0009605	LOC108025097|XP_016950848.1|DBIA	LOC108602565|XP_017846187.1|DBUS
OG0009606	LOC108025062|XP_016950809.1|DBIA	LOC108602254|XP_017845797.1|DBUS
OG0009607	LOC108025127|XP_016950883.1|DBIA	LOC108602446|XP_017846057.1|DBUS
OG0009608	LOC108026078|XP_016952265.1|DBIA	LOC108601525|XP_017844913.1|DBUS
OG0009609	LOC108023893|XP_016949071.1|DBIA	LOC108603871|XP_017848531.1|DBUS
OG0009610	LOC108031760|XP_016960957.1|DBIA	LOC108604286|XP_017849185.1|DBUS
OG0009611	LOC108031344|XP_016960097.1|DBIA	LOC108601489|XP_017844875.1|DBUS
