Orthogroup	DBIA.longest_only	CQUI.longest_only
OG0007471	LOC108036497|XP_016968179.1|DBIA	LOC6051162|XP_038110767.1|CQUI
OG0007472	LOC108025921|XP_016952100.1|DBIA	LOC6048276|XP_001865216.2|CQUI
OG0007473	LOC108028710|XP_016956149.1|DBIA	LOC6045980|XP_001863250.2|CQUI
OG0007474	LOC108036553|XP_016968276.1|DBIA	LOC6043659|XP_038112098.1|CQUI
OG0007475	LOC108028545|XP_016955932.1|DBIA	LOC6049071|XP_001865890.2|CQUI
OG0007476	LOC108036477|XP_016968150.1|DBIA	LOC6040770|XP_038112122.1|CQUI
OG0007477	LOC108033826|XP_016963982.1|DBIA	LOC6051638|XP_038114197.1|CQUI
OG0007478	LOC108034045|XP_016964281.1|DBIA	LOC6040783|XP_038111206.1|CQUI
OG0007479	LOC108023700|XP_016948817.1|DBIA	LOC6051163|XP_001867645.2|CQUI
OG0007480	LOC108026332|XP_016952724.1|DBIA	LOC6051165|XP_038112960.1|CQUI
OG0007481	LOC108035210|XP_016966209.1|DBIA	LOC6037974|XP_001847824.2|CQUI
OG0007482	LOC108036156|XP_016967637.1|DBIA	LOC6045068|XP_001862480.2|CQUI
OG0007483	LOC108023019|XP_016947743.1|DBIA	LOC6051367|XP_038114427.1|CQUI
OG0007484	LOC108033137|XP_016962849.1|DBIA	LOC119766793|XP_038108541.1|CQUI
OG0007485	LOC108027174|XP_016953952.1|DBIA	LOC6042625|XP_001870687.2|CQUI
OG0007486	LOC108024092|XP_016949356.1|DBIA	LOC6042627|XP_001870689.2|CQUI
OG0007487	LOC108036027|XP_016967450.1|DBIA	LOC6042623|XP_038108537.1|CQUI
OG0007488	LOC108028420|XP_016955737.1|DBIA	LOC6037713|XP_038114458.1|CQUI
OG0007489	LOC108031745|XP_016960932.1|DBIA	LOC6037720|XP_038114456.1|CQUI
OG0007490	LOC108032975|XP_016962537.1|DBIA	LOC6037735|XP_038111156.1|CQUI
OG0007491	LOC108023470|XP_016948476.1|DBIA	LOC6037736|XP_038111158.1|CQUI
OG0007492	LOC108030227|XP_016958506.1|DBIA	LOC6037743|XP_038108632.1|CQUI
OG0007493	LOC108025869|XP_016952031.1|DBIA	LOC6035956|XP_038114264.1|CQUI
OG0007494	LOC108034261|XP_016964611.1|DBIA	LOC6035935|XP_038107134.1|CQUI
OG0007495	LOC108035774|XP_016966970.1|DBIA	LOC6035931|XP_001846041.2|CQUI
OG0007496	LOC108028731|XP_016956183.1|DBIA	LOC6038572|XP_038110567.1|CQUI
OG0007497	LOC108035309|XP_016966369.1|DBIA	LOC6038570|XP_038108672.1|CQUI
OG0007498	LOC108035166|XP_016966116.1|DBIA	LOC6035701|XP_038114470.1|CQUI
OG0007499	LOC108030812|XP_016959400.1|DBIA	LOC6035699|XP_038107936.1|CQUI
OG0007500	LOC108030813|XP_016959402.1|DBIA	LOC6035698|XP_038111230.1|CQUI
OG0007501	LOC108030830|XP_016959439.1|DBIA	LOC6035686|XP_038110155.1|CQUI
OG0007502	LOC108024210|XP_016949559.1|DBIA	LOC119767968|XP_038114006.1|CQUI
OG0007503	LOC108027918|XP_016955030.1|DBIA	LOC6051246|XP_038114015.1|CQUI
OG0007504	LOC108028578|XP_016955974.1|DBIA	LOC6051242|XP_001867712.2|CQUI
OG0007505	LOC108035544|XP_016966702.1|DBIA	LOC6051244|XP_038110939.1|CQUI
OG0007506	LOC108035683|XP_016966886.1|DBIA	LOC6048606|XP_001865502.2|CQUI
OG0007507	LOC108033897|XP_016964042.1|DBIA	LOC6036084|XP_038107959.1|CQUI
OG0007508	LOC108032727|XP_016962196.1|DBIA	LOC6048207|XP_001865160.2|CQUI
OG0007509	LOC108032675|XP_016962133.1|DBIA	LOC6035871|XP_038110787.1|CQUI
OG0007510	LOC108029615|XP_016957489.1|DBIA	LOC6037818|XP_001847693.2|CQUI
OG0007511	LOC108032779|XP_016962270.1|DBIA	LOC6053361|XP_001869460.1|CQUI
OG0007512	LOC108031522|XP_016960532.1|DBIA	LOC6052892|XP_038112264.1|CQUI
OG0007513	LOC108029276|XP_016956964.1|DBIA	LOC119767764|XP_038113137.1|CQUI
OG0007514	LOC108035131|XP_016966061.1|DBIA	LOC6034175|XP_001844530.2|CQUI
OG0007515	LOC108034345|XP_016964716.1|DBIA	LOC6044272|XP_001861805.2|CQUI
OG0007516	LOC108033648|XP_016963572.1|DBIA	LOC6034184|XP_038109178.1|CQUI
OG0007517	LOC108028507|XP_016955878.1|DBIA	LOC6044479|XP_038112221.1|CQUI
OG0007518	LOC108026814|XP_016953468.1|DBIA	LOC6034194|XP_001844549.2|CQUI
OG0007519	LOC108022886|XP_016947573.1|DBIA	LOC6042934|XP_038108491.1|CQUI
OG0007520	LOC108026150|XP_016952376.1|DBIA	LOC6035894|XP_001846007.2|CQUI
OG0007521	LOC108024022|XP_016949273.1|DBIA	LOC6037827|XP_038112095.1|CQUI
OG0007522	LOC108024142|XP_016949415.1|DBIA	LOC6053988|XP_001869977.1|CQUI
OG0007523	LOC108030272|XP_016958586.1|DBIA	LOC6035906|XP_038108572.1|CQUI
OG0007524	LOC108027844|XP_016954923.1|DBIA	LOC6031688|XP_001842428.2|CQUI
OG0007525	LOC108032796|XP_016962291.1|DBIA	LOC119767841|XP_038113432.1|CQUI
OG0007526	LOC108026186|XP_016952464.1|DBIA	LOC6049705|XP_001866424.2|CQUI
OG0007527	LOC108034918|XP_016965660.1|DBIA	LOC6053332|XP_038111250.1|CQUI
OG0007528	LOC108029515|XP_016957301.1|DBIA	LOC6034233|XP_038109310.1|CQUI
OG0007529	LOC108022794|XP_016947412.1|DBIA	LOC6042169|XP_038110930.1|CQUI
OG0007530	LOC108026228|XP_016952551.1|DBIA	LOC6034675|XP_038108405.1|CQUI
OG0007531	LOC108029325|XP_016957008.1|DBIA	LOC6034672|XP_001844960.1|CQUI
OG0007532	LOC108023063|XP_016947800.1|DBIA	LOC6034655|XP_001844944.2|CQUI
OG0007534	LOC108035689|XP_016966896.1|DBIA	LOC119767738|XP_038113026.1|CQUI
OG0007535	LOC108028041|XP_016955168.1|DBIA	LOC6045963|XP_038113821.1|CQUI
OG0007536	LOC108024798|XP_016950407.1|DBIA	LOC6045961|XP_038111765.1|CQUI
OG0007537	LOC108034937|XP_016965689.1|DBIA	LOC6045974|XP_038108038.1|CQUI
OG0007538	LOC108035254|XP_016966286.1|DBIA	LOC6037853|XP_038108081.1|CQUI
OG0007539	LOC108033977|XP_016964184.1|DBIA	LOC6037839|XP_001847712.2|CQUI
OG0007540	LOC108025287|XP_016951157.1|DBIA	LOC6037837|XP_001847711.2|CQUI
OG0007541	LOC108029750|XP_016957733.1|DBIA	LOC6037836|XP_001847710.2|CQUI
OG0007542	LOC108036426|XP_016968043.1|DBIA	LOC6037834|XP_001847708.2|CQUI
OG0007543	LOC108024901|XP_016950556.1|DBIA	LOC6049144|XP_038107226.1|CQUI
OG0007544	LOC108035502|XP_016966646.1|DBIA	LOC6049878|XP_038112267.1|CQUI
OG0007545	LOC108032735|XP_016962207.1|DBIA	LOC6049137|XP_001865940.1|CQUI
OG0007546	LOC108025550|XP_016951571.1|DBIA	LOC119767832|XP_038113366.1|CQUI
OG0007547	LOC108022503|XP_016946954.1|DBIA	LOC6032319|XP_038107131.1|CQUI
OG0007548	LOC108030171|XP_016958413.1|DBIA	LOC6038347|XP_038107324.1|CQUI
OG0007549	LOC108030892|XP_016959557.1|DBIA	LOC6038354|XP_038109030.1|CQUI
OG0007550	LOC108035303|XP_016966361.1|DBIA	LOC6045578|XP_038112432.1|CQUI
OG0007551	LOC108029554|XP_016957364.1|DBIA	LOC6045576|XP_038109319.1|CQUI
OG0007552	LOC108028966|XP_016956495.1|DBIA	LOC6045577|XP_038113560.1|CQUI
OG0007553	LOC108027923|XP_016955036.1|DBIA	LOC6045581|XP_001862921.2|CQUI
OG0007554	LOC108035442|XP_016966565.1|DBIA	LOC6042350|XP_038110848.1|CQUI
OG0007555	LOC108022573|XP_016947079.1|DBIA	LOC6042354|XP_038111049.1|CQUI
OG0007556	LOC108026940|XP_016953642.1|DBIA	LOC6042355|XP_038112334.1|CQUI
OG0007557	LOC108026885|XP_016953574.1|DBIA	LOC6042357|XP_038113600.1|CQUI
OG0007558	LOC108022870|XP_016947537.1|DBIA	LOC6042374|XP_038113420.1|CQUI
OG0007559	LOC108036798|XP_016968634.1|DBIA	LOC6042377|XP_001851502.1|CQUI
OG0007560	LOC108028571|XP_016955967.1|DBIA	LOC6040183|XP_038112146.1|CQUI
OG0007561	LOC108035939|XP_016967223.1|DBIA	LOC119768045|XP_038114296.1|CQUI
OG0007562	LOC108035089|XP_016965998.1|DBIA	LOC6044037|XP_038114235.1|CQUI
OG0007563	LOC108028721|XP_016956168.1|DBIA	LOC6053991|XP_001869981.1|CQUI
OG0007564	LOC108028599|XP_016956006.1|DBIA	LOC6053387|XP_001869485.2|CQUI
OG0007565	LOC108026263|XP_016952611.1|DBIA	LOC119767243|XP_038111316.1|CQUI
OG0007566	LOC108022461|XP_016946858.1|DBIA	LOC119766669|XP_038107784.1|CQUI
OG0007567	LOC108026423|XP_016952841.1|DBIA	LOC6049868|XP_001866559.1|CQUI
OG0007568	LOC108029498|XP_016957269.1|DBIA	LOC6049869|XP_001866560.2|CQUI
OG0007569	LOC108026792|XP_016953442.1|DBIA	LOC6043097|XP_038111959.1|CQUI
OG0007570	LOC108029497|XP_016957266.1|DBIA	LOC6043109|XP_038109776.1|CQUI
OG0007571	LOC108029759|XP_016957748.1|DBIA	LOC6043107|XP_001855864.2|CQUI
OG0007572	LOC108033652|XP_016963576.1|DBIA	LOC6049650|XP_038113671.1|CQUI
OG0007573	LOC108036507|XP_016968199.1|DBIA	LOC6043046|XP_038111748.1|CQUI
OG0007574	LOC108022550|XP_016947024.1|DBIA	LOC6043052|XP_001855172.1|CQUI
OG0007575	LOC108030224|XP_016958497.1|DBIA	LOC6043056|XP_038110524.1|CQUI
OG0007576	LOC108025707|XP_016951742.1|DBIA	LOC6036090|XP_038114102.1|CQUI
OG0007577	LOC108023251|XP_016948021.1|DBIA	LOC6036093|XP_038113829.1|CQUI
OG0007578	LOC108034071|XP_016964322.1|DBIA	LOC6036104|XP_038107051.1|CQUI
OG0007579	LOC108029762|XP_016957756.1|DBIA	LOC6047573|XP_038112508.1|CQUI
OG0007580	LOC108030550|XP_016958932.1|DBIA	LOC6047571|XP_038106154.1|CQUI
OG0007581	LOC108034603|XP_016965028.1|DBIA	LOC6047565|XP_001864610.2|CQUI
OG0007582	LOC108026256|XP_016952599.1|DBIA	LOC119767436|XP_038111964.1|CQUI
OG0007583	LOC108022944|XP_016947649.1|DBIA	LOC6054435|XP_001870350.2|CQUI
OG0007584	LOC108025714|XP_016951759.1|DBIA	LOC6043941|XP_038110639.1|CQUI
OG0007585	LOC108035453|XP_016966580.1|DBIA	LOC6043959|XP_038110472.1|CQUI
OG0007586	LOC108032593|XP_016961995.1|DBIA	LOC6037439|XP_001847353.2|CQUI
OG0007587	LOC108022741|XP_016947321.1|DBIA	LOC6037455|XP_038109360.1|CQUI
OG0007588	LOC108026737|XP_016953346.1|DBIA	LOC6051910|XP_038107395.1|CQUI
OG0007589	LOC108024020|XP_016949270.1|DBIA	LOC6053821|XP_001869841.2|CQUI
OG0007590	LOC108035076|XP_016965958.1|DBIA	LOC6032269|XP_038112339.1|CQUI
OG0007591	LOC108036324|XP_016967827.1|DBIA	LOC6032276|XP_001842910.2|CQUI
OG0007592	LOC108026755|XP_016953375.1|DBIA	LOC6032275|XP_038114312.1|CQUI
OG0007593	LOC108036032|XP_016967466.1|DBIA	LOC6045880|XP_038109347.1|CQUI
OG0007594	LOC108036657|XP_016968425.1|DBIA	LOC6051761|XP_001868148.2|CQUI
OG0007595	LOC108026949|XP_016953651.1|DBIA	LOC6053924|XP_038113794.1|CQUI
OG0007596	LOC108034591|XP_016965013.1|DBIA	LOC6036712|XP_001846716.2|CQUI
OG0007597	LOC108028791|XP_016956262.1|DBIA	LOC6050979|XP_001867488.1|CQUI
OG0007598	LOC108030147|XP_016958356.1|DBIA	LOC6049830|XP_001866531.2|CQUI
OG0007599	LOC108028741|XP_016956197.1|DBIA	LOC6043024|XP_038110698.1|CQUI
OG0007600	LOC108035931|XP_016967210.1|DBIA	LOC6043026|XP_001854864.1|CQUI
OG0007601	LOC108030522|XP_016958898.1|DBIA	LOC6037694|XP_038113712.1|CQUI
OG0007602	LOC108030926|XP_016959609.1|DBIA	LOC6052476|XP_001868741.1|CQUI
OG0007603	LOC108030886|XP_016959537.1|DBIA	LOC6047155|XP_038111322.1|CQUI
OG0007604	LOC108030127|XP_016958324.1|DBIA	LOC6043293|XP_038112660.1|CQUI
OG0007605	LOC108030736|XP_016959267.1|DBIA	LOC6034502|XP_038107230.1|CQUI
OG0007606	LOC108030575|XP_016958999.1|DBIA	LOC6034505|XP_001844810.2|CQUI
OG0007607	LOC108025260|XP_016951109.1|DBIA	LOC6034527|XP_038109421.1|CQUI
OG0007608	LOC108028324|XP_016955545.1|DBIA	LOC6034549|XP_001844849.2|CQUI
OG0007609	LOC108025825|XP_016951967.1|DBIA	LOC6034551|XP_001844851.2|CQUI
OG0007610	LOC108036675|XP_016968446.1|DBIA	LOC6037238|XP_038114160.1|CQUI
OG0007611	LOC108035728|XP_016966922.1|DBIA	LOC6037235|XP_038108646.1|CQUI
OG0007612	LOC108036574|XP_016968311.1|DBIA	LOC6037234|XP_001847164.2|CQUI
OG0007613	LOC108023011|XP_016947733.1|DBIA	LOC6037223|XP_038111253.1|CQUI
OG0007614	LOC108035472|XP_016966610.1|DBIA	LOC6037199|XP_001847129.2|CQUI
OG0007615	LOC108029892|XP_016957874.1|DBIA	LOC6037200|XP_038112374.1|CQUI
OG0007616	LOC108026287|XP_016952642.1|DBIA	LOC6037201|XP_001847131.2|CQUI
OG0007617	LOC108030616|XP_016959099.1|DBIA	LOC6037203|XP_038112373.1|CQUI
OG0007618	LOC108034620|XP_016965045.1|DBIA	LOC6037206|XP_001847136.2|CQUI
OG0007619	LOC108035155|XP_016966094.1|DBIA	LOC6037207|XP_038110127.1|CQUI
OG0007620	LOC108034836|XP_016965444.1|DBIA	LOC6037212|XP_038109985.1|CQUI
OG0007621	LOC108036651|XP_016968420.1|DBIA	LOC6037222|XP_001847152.2|CQUI
OG0007622	LOC108028246|XP_016955414.1|DBIA	LOC6040533|XP_038113830.1|CQUI
OG0007623	LOC108028333|XP_016955566.1|DBIA	LOC6040538|XP_038112703.1|CQUI
OG0007624	LOC108028771|XP_016956237.1|DBIA	LOC6040524|XP_038114299.1|CQUI
OG0007625	LOC108028351|XP_016955594.1|DBIA	LOC6040529|XP_038111602.1|CQUI
OG0007626	LOC108028334|XP_016955576.1|DBIA	LOC6040565|XP_001849945.1|CQUI
OG0007627	LOC108030858|XP_016959495.1|DBIA	LOC6040562|XP_038110642.1|CQUI
OG0007628	LOC108035643|XP_016966840.1|DBIA	LOC6041672|XP_038104105.1|CQUI
OG0007629	LOC108035380|XP_016966475.1|DBIA	LOC6035227|XP_038122586.1|CQUI
OG0007630	LOC108031339|XP_016960092.1|DBIA	LOC6048477|XP_001865388.2|CQUI
OG0007631	LOC108024621|XP_016950148.1|DBIA	LOC6042768|XP_038116429.1|CQUI
OG0007632	LOC108030166|XP_016958392.1|DBIA	LOC119766390|XP_038106829.1|CQUI
OG0007633	LOC108033757|XP_016963819.1|DBIA	LOC6032949|XP_001843468.2|CQUI
OG0007635	LOC108032703|XP_016962170.1|DBIA	LOC6041543|XP_038111123.1|CQUI
OG0007638	LOC108023360|XP_016948230.1|DBIA	LOC119769182|XP_038117015.1|CQUI, LOC119770023|XP_038120006.1|CQUI
OG0007639	LOC108024240|XP_016949610.1|DBIA	LOC6043711|XP_001861335.2|CQUI
OG0007640	LOC108022566|XP_016947053.1|DBIA	LOC6045407|XP_038106968.1|CQUI
OG0007641	LOC108031844|XP_016961083.1|DBIA	LOC6044290|XP_001861822.2|CQUI
OG0007651	LOC108036509|XP_016968204.1|DBIA	LOC6034313|XP_038104211.1|CQUI, LOC6034312|XP_001844646.2|CQUI
OG0007664	LOC108031126|XP_016959829.1|DBIA	LOC6048860|XP_038122644.1|CQUI
OG0007666	LOC108025800|XP_016951928.1|DBIA	LOC6035090|XP_038105572.1|CQUI
OG0007668	LOC108036151|XP_016967631.1|DBIA	LOC6041674|XP_001850901.2|CQUI
OG0007669	LOC108027158|XP_016953883.1|DBIA	LOC6038178|XP_038113778.1|CQUI
OG0007670	LOC108027144|XP_016953857.1|DBIA	LOC6038179|XP_038113768.1|CQUI
OG0007671	LOC108023600|XP_016948697.1|DBIA	LOC6044326|XP_038115172.1|CQUI
OG0007672	LOC108023200|XP_016947949.1|DBIA	LOC6054816|XP_001871000.2|CQUI
OG0007673	LOC108025239|XP_016951074.1|DBIA	LOC6045219|XP_038117264.1|CQUI
OG0007674	LOC108023948|XP_016949128.1|DBIA	LOC6053089|XP_038104749.1|CQUI
OG0007675	LOC108023993|XP_016949218.1|DBIA	LOC6049032|XP_001865859.2|CQUI
OG0007676	LOC108035803|XP_016967038.1|DBIA	LOC6049042|XP_001865858.2|CQUI
OG0007677	LOC108023742|XP_016948868.1|DBIA	LOC6049041|XP_001865868.2|CQUI
OG0007678	LOC108025884|XP_016952049.1|DBIA	LOC6047028|XP_001864138.2|CQUI
OG0007679	LOC108025840|XP_016951986.1|DBIA	LOC119771142|XP_038122489.1|CQUI
OG0007680	LOC108027873|XP_016954977.1|DBIA	LOC6038192|XP_001848022.2|CQUI
OG0007681	LOC108031957|XP_016961234.1|DBIA	LOC6051663|XP_038122699.1|CQUI
OG0007682	LOC108025636|XP_016951660.1|DBIA	LOC6042758|XP_038105041.1|CQUI
OG0007684	LOC108023962|XP_016949165.1|DBIA	LOC6044975|XP_001862397.1|CQUI
OG0007685	LOC108025702|XP_016951734.1|DBIA	LOC6046579|XP_038104974.1|CQUI
OG0007686	LOC108025865|XP_016952023.1|DBIA	LOC6043384|XP_038114144.1|CQUI
OG0007687	LOC108021955|XP_016946273.1|DBIA	LOC6051582|XP_038122454.1|CQUI, LOC119765127|XP_038104247.1|CQUI
OG0007689	LOC108027605|XP_016954614.1|DBIA	LOC6048471|XP_038117109.1|CQUI
OG0007690	LOC108023954|XP_016949136.1|DBIA	LOC6034319|XP_001844652.1|CQUI
OG0007691	LOC108024740|XP_016950326.1|DBIA	LOC119765259|XP_038104684.1|CQUI
OG0007692	LOC108024043|XP_016949308.1|DBIA	LOC6051501|XP_038104423.1|CQUI
OG0007693	LOC108027526|XP_016954459.1|DBIA	LOC6051499|XP_001867935.2|CQUI
OG0007694	LOC108030709|XP_016959239.1|DBIA	LOC6051125|XP_001867609.2|CQUI
OG0007695	LOC108033207|XP_016962946.1|DBIA	LOC6045741|XP_038107976.1|CQUI
OG0007696	LOC108035969|XP_016967276.1|DBIA	LOC6050066|XP_001866734.2|CQUI
OG0007697	LOC108035099|XP_016966014.1|DBIA	LOC6049761|XP_001866461.2|CQUI
OG0007698	LOC108036127|XP_016967604.1|DBIA	LOC6052316|XP_038104291.1|CQUI
OG0007699	LOC108022043|XP_016946376.1|DBIA	LOC6054358|XP_038122937.1|CQUI
OG0007700	LOC108023577|XP_016948661.1|DBIA	LOC6052349|XP_038122556.1|CQUI
OG0007701	LOC108036148|XP_016967629.1|DBIA	LOC6052276|XP_038105152.1|CQUI
OG0007702	LOC108024130|XP_016949402.1|DBIA	LOC6052275|XP_038104618.1|CQUI
OG0007703	LOC108021973|XP_016946303.1|DBIA	LOC6047713|XP_001864735.2|CQUI
OG0007704	LOC108025103|XP_016950856.1|DBIA	LOC6046907|XP_038104744.1|CQUI
OG0007705	LOC108035794|XP_016967023.1|DBIA	LOC6053691|XP_038104567.1|CQUI
OG0007706	LOC108035804|XP_016967039.1|DBIA	LOC6050932|XP_038104334.1|CQUI
OG0007707	LOC108025733|XP_016951801.1|DBIA	LOC6050933|XP_038105671.1|CQUI
OG0007708	LOC108023975|XP_016949189.1|DBIA	LOC6051386|XP_038112207.1|CQUI
OG0007709	LOC108036351|XP_016967917.1|DBIA	LOC6049207|XP_038106397.1|CQUI
OG0007710	LOC108025886|XP_016952051.1|DBIA	LOC119766105|XP_038106427.1|CQUI
OG0007711	LOC108033163|XP_016962884.1|DBIA	LOC6054433|XP_001870346.1|CQUI
OG0007712	LOC108026475|XP_016952925.1|DBIA	LOC6053047|XP_038121443.1|CQUI
OG0007714	LOC108027555|XP_016954508.1|DBIA	LOC6044149|XP_001861702.1|CQUI
OG0007715	LOC108024035|XP_016949297.1|DBIA	LOC6049180|XP_038106734.1|CQUI
OG0007716	LOC108025719|XP_016951766.1|DBIA	LOC6045251|XP_001862643.2|CQUI
OG0007717	LOC108025357|XP_016951306.1|DBIA	LOC6050924|XP_001867440.1|CQUI
OG0007718	LOC108035819|XP_016967056.1|DBIA	LOC6045343|XP_001862732.2|CQUI
OG0007719	LOC108024179|XP_016949491.1|DBIA	LOC6052025|XP_038105554.1|CQUI
OG0007720	LOC108024205|XP_016949544.1|DBIA	LOC6044216|XP_001861756.2|CQUI
OG0007721	LOC108027577|XP_016954573.1|DBIA	LOC6044208|XP_038113186.1|CQUI
OG0007722	LOC108027510|XP_016954443.1|DBIA	LOC6054682|XP_038121853.1|CQUI
OG0007723	LOC108027495|XP_016954428.1|DBIA	LOC6054604|XP_038104460.1|CQUI
OG0007724	LOC108029134|XP_016956746.1|DBIA	LOC6044431|XP_001861949.2|CQUI
OG0007725	LOC108033174|XP_016962900.1|DBIA	LOC6054480|XP_038122541.1|CQUI
OG0007727	LOC108036546|XP_016968268.1|DBIA	LOC6052595|XP_038105045.1|CQUI
OG0007728	LOC108033098|XP_016962828.1|DBIA	LOC6044992|XP_038112317.1|CQUI
OG0007729	LOC108032878|XP_016962415.1|DBIA	LOC6044996|XP_038122829.1|CQUI
OG0007730	LOC108032993|XP_016962621.1|DBIA	LOC6044762|XP_038122691.1|CQUI
OG0007732	LOC108027602|XP_016954612.1|DBIA	LOC6048958|XP_038117502.1|CQUI
OG0007735	LOC108028867|XP_016956347.1|DBIA	LOC6045131|XP_001862533.1|CQUI
OG0007736	LOC108023616|XP_016948711.1|DBIA	LOC6036921|XP_038104006.1|CQUI
OG0007737	LOC108031775|XP_016960973.1|DBIA	LOC6037927|XP_038109365.1|CQUI
OG0007738	LOC108031756|XP_016960950.1|DBIA	LOC6037939|XP_038122583.1|CQUI
OG0007739	LOC108025876|XP_016952039.1|DBIA, LOC108032790|XP_016962287.1|DBIA	LOC6042681|XP_001853435.2|CQUI
OG0007740	LOC108023643|XP_016948748.1|DBIA	LOC6042695|XP_038104246.1|CQUI
OG0007741	LOC108031292|XP_016960059.1|DBIA	LOC6042499|XP_038122803.1|CQUI
OG0007742	LOC108025808|XP_016951940.1|DBIA	LOC6039063|XP_038112797.1|CQUI
OG0007743	LOC108026385|XP_016952795.1|DBIA	LOC6046975|XP_038122746.1|CQUI
OG0007744	LOC108033734|XP_016963774.1|DBIA	LOC6053775|XP_001869804.2|CQUI
OG0007745	LOC108024704|XP_016950290.1|DBIA	LOC6048774|XP_038105485.1|CQUI
OG0007747	LOC108033073|XP_016962730.1|DBIA	LOC6050775|XP_038107338.1|CQUI
OG0007748	LOC108027488|XP_016954420.1|DBIA	LOC6038330|XP_038122467.1|CQUI
OG0007750	LOC108025312|XP_016951201.1|DBIA	LOC6047654|XP_001864690.2|CQUI
OG0007752	LOC108028890|XP_016956397.1|DBIA	LOC6053536|XP_001869600.2|CQUI
OG0007755	LOC108023264|XP_016948036.1|DBIA	LOC6052578|XP_038121672.1|CQUI
OG0007756	LOC108023287|XP_016948067.1|DBIA	LOC6034417|XP_038122766.1|CQUI
OG0007757	LOC108024225|XP_016949585.1|DBIA	LOC6034428|XP_038108334.1|CQUI
OG0007760	LOC108033135|XP_016962846.1|DBIA	LOC6034457|XP_001844770.2|CQUI
OG0007761	LOC108027544|XP_016954485.1|DBIA	LOC6034471|XP_038122821.1|CQUI
OG0007762	LOC108027543|XP_016954482.1|DBIA	LOC6034472|XP_038115983.1|CQUI
OG0007763	LOC108029295|XP_016956986.1|DBIA	LOC6034474|XP_001844784.1|CQUI
OG0007764	LOC108028857|XP_016956334.1|DBIA	LOC6034476|XP_038122923.1|CQUI
OG0007765	LOC108028858|XP_016956335.1|DBIA	LOC6034480|XP_038104014.1|CQUI
OG0007766	LOC108031909|XP_016961166.1|DBIA	LOC6034483|XP_038104015.1|CQUI
OG0007768	LOC108033197|XP_016962932.1|DBIA	LOC6052779|XP_038113508.1|CQUI
OG0007769	LOC108033000|XP_016962613.1|DBIA	LOC6051179|XP_001867661.1|CQUI
OG0007770	LOC108036700|XP_016968478.1|DBIA	LOC6049167|XP_038122974.1|CQUI
OG0007771	LOC108029286|XP_016956974.1|DBIA	LOC6031445|XP_001842249.2|CQUI
OG0007772	LOC108023436|XP_016948415.1|DBIA	LOC6042570|XP_038105036.1|CQUI
OG0007774	LOC108028837|XP_016956317.1|DBIA	LOC6031438|XP_038105652.1|CQUI
OG0007775	LOC108024042|XP_016949306.1|DBIA	LOC6052605|XP_038105818.1|CQUI
OG0007776	LOC108033230|XP_016962986.1|DBIA	LOC6053471|XP_038122686.1|CQUI
OG0007777	LOC108024004|XP_016949234.1|DBIA	LOC6043994|XP_038116333.1|CQUI
OG0007779	LOC108035281|XP_016966335.1|DBIA	LOC119765085|XP_038104145.1|CQUI
OG0007780	LOC108025874|XP_016952037.1|DBIA	LOC6052646|XP_038105404.1|CQUI
OG0007781	LOC108027573|XP_016954567.1|DBIA	LOC119769479|XP_038118005.1|CQUI
OG0007782	LOC108024794|XP_016950401.1|DBIA	LOC6039069|XP_038104568.1|CQUI
OG0007784	LOC108024974|XP_016950706.1|DBIA	LOC6051726|XP_001868120.2|CQUI
OG0007786	LOC108028977|XP_016956506.1|DBIA	LOC6053054|XP_038105741.1|CQUI
OG0007787	LOC108025545|XP_016951564.1|DBIA	LOC119765323|XP_038104889.1|CQUI
OG0007788	LOC108031979|XP_016961262.1|DBIA	LOC6034808|XP_001845080.2|CQUI
OG0007789	LOC108031051|XP_016959740.1|DBIA	LOC6046774|XP_038104944.1|CQUI
OG0007790	LOC108026142|XP_016952360.1|DBIA	LOC6036488|XP_038105712.1|CQUI
OG0007792	LOC108025838|XP_016951985.1|DBIA	LOC6042419|XP_038113154.1|CQUI
OG0007793	LOC108031417|XP_016960307.1|DBIA	LOC119769520|XP_038118274.1|CQUI
OG0007794	LOC108024192|XP_016949527.1|DBIA	LOC6034931|XP_038113474.1|CQUI
OG0007795	LOC108023681|XP_016948792.1|DBIA	LOC6048844|XP_001865691.2|CQUI
OG0007796	LOC108026264|XP_016952612.1|DBIA	LOC6032710|XP_001843262.2|CQUI
OG0007797	LOC108025333|XP_016951251.1|DBIA	LOC6047473|XP_038122879.1|CQUI
OG0007798	LOC108025296|XP_016951174.1|DBIA	LOC6054407|XP_038112909.1|CQUI
OG0007799	LOC108031084|XP_016959779.1|DBIA	LOC6052080|XP_001868407.1|CQUI
OG0007800	LOC108032224|XP_016961575.1|DBIA	LOC6044840|XP_001862290.2|CQUI
OG0007801	LOC108026404|XP_016952816.1|DBIA	LOC6035567|XP_038107035.1|CQUI
OG0007802	LOC108032042|XP_016961343.1|DBIA	LOC119771186|XP_038122713.1|CQUI
OG0007803	LOC108030955|XP_016959644.1|DBIA	LOC6032576|XP_038104221.1|CQUI
OG0007804	LOC108023477|XP_016948487.1|DBIA	LOC6035085|XP_038122773.1|CQUI
OG0007805	LOC108027583|XP_016954587.1|DBIA	LOC6048399|XP_001865322.2|CQUI
OG0007806	LOC108027584|XP_016954588.1|DBIA	LOC6048398|XP_038122542.1|CQUI
