Orthogroup	DSUB.longest_only	DPER.longest_only
OG0011549	LOC117898994|XP_034664628.1|DSUB	LOC6591554|XP_002017063.2|DPER
OG0011550	LOC117898732|XP_034664243.1|DSUB	LOC113564902|XP_026839996.1|DPER
OG0011557	LOC117896710|XP_034661057.1|DSUB	LOC113565565|XP_026843718.1|DPER
OG0011560	LOC117891231|XP_034652467.1|DSUB	LOC6601594|XP_002026615.1|DPER
OG0011561	LOC117891435|XP_034652798.1|DSUB	LOC6592509|XP_002018325.1|DPER
OG0011564	LOC117890870|XP_034651850.1|DSUB	LOC113565029|XP_026840722.1|DPER
OG0011569	LOC117890252|XP_034650890.1|DSUB	LOC6592927|XP_002018447.1|DPER
OG0011573	LOC117900182|XP_034666319.1|DSUB	LOC113565633|XP_026843973.1|DPER
OG0011575	LOC117903799|XP_034672120.1|DSUB	LOC6599424|XP_002024522.1|DPER
OG0011576	LOC117896943|XP_034661381.1|DSUB	LOC6597649|XP_002022680.2|DPER
OG0011581	LOC117895703|XP_034659442.1|DSUB	LOC6599523|XP_002024650.1|DPER
OG0011584	LOC117893437|XP_034655945.1|DSUB	LOC6598897|XP_026847769.1|DPER
OG0011588	LOC117901986|XP_034668884.1|DSUB	LOC6596340|XP_002021696.2|DPER
OG0011590	LOC117899021|XP_034664675.1|DSUB	LOC113566112|XP_026846007.1|DPER
OG0011591	LOC117896434|XP_034660656.1|DSUB	LOC6597576|XP_002022793.1|DPER
OG0011593	LOC117891494|XP_034652872.1|DSUB	LOC6592437|XP_026842115.1|DPER
OG0011602	LOC117893641|XP_034656219.1|DSUB	LOC6600534|XP_026847651.1|DPER
OG0011612	LOC117893091|XP_034655409.1|DSUB	LOC113565449|XP_026843266.1|DPER
OG0011613	LOC117894196|XP_034657003.1|DSUB	LOC6601943|XP_002026993.2|DPER
OG0011617	LOC117900163|XP_034666296.1|DSUB	LOC6593720|XP_002018899.1|DPER
OG0011623	LOC117890292|XP_034650950.1|DSUB	LOC113565221|XP_026842578.1|DPER
OG0011632	LOC117903205|XP_034670982.1|DSUB	LOC6597238|XP_002022533.2|DPER
OG0011634	LOC117891734|XP_034653218.1|DSUB	LOC6592386|XP_002018141.2|DPER
OG0011642	LOC117895546|XP_034659140.1|DSUB	LOC6596147|XP_002021159.1|DPER
OG0011643	LOC117891330|XP_034652640.1|DSUB	LOC6601592|XP_002026613.1|DPER
OG0011648	LOC117900376|XP_034666619.1|DSUB	LOC6598056|XP_026843079.1|DPER
OG0011654	LOC117903198|XP_034670974.1|DSUB	LOC6597328|XP_026846506.1|DPER, LOC6597243|XP_026846509.1|DPER, LOC6597326|XP_026846507.1|DPER
OG0011655	LOC117894779|XP_034657895.1|DSUB	LOC113565977|XP_026845304.1|DPER
OG0011658	LOC117894543|XP_034657554.1|DSUB	LOC6599695|XP_002024948.1|DPER
OG0011659	LOC117893700|XP_034656279.1|DSUB	LOC113566338|XP_026847384.1|DPER
OG0011669	LOC117890663|XP_034651527.1|DSUB	LOC6592885|XP_002018204.1|DPER
OG0011673	LOC117892296|XP_034654333.1|DSUB	LOC6598344|XP_002023470.1|DPER
OG0011677	LOC117890321|XP_034651000.1|DSUB	LOC6589953|XP_026842171.1|DPER
OG0011679	LOC117897127|XP_034661671.1|DSUB	LOC6587878|XP_026850667.1|DPER
OG0011681	LOC117899091|XP_034664759.1|DSUB	LOC6591354|XP_026849574.1|DPER
OG0011685	LOC117897540|XP_034662353.1|DSUB	LOC6591920|XP_026840214.1|DPER
OG0011718	LOC117898226|XP_034663352.1|DSUB	LOC6591708|XP_002017409.1|DPER
OG0011722	LOC117901265|XP_034667848.1|DSUB	LOC113565395|XP_026843045.1|DPER
OG0011753	LOC117894927|XP_034658124.1|DSUB	LOC6602745|XP_002027793.1|DPER
OG0011754	LOC117898648|XP_034664110.1|DSUB	LOC6591961|XP_002017503.1|DPER
OG0011756	LOC117903823|XP_034672163.1|DSUB	LOC6596710|XP_002022033.1|DPER
OG0011763	LOC117900404|XP_034666651.1|DSUB	LOC6588924|XP_002014655.1|DPER
OG0011768	LOC117896882|XP_034661304.1|DSUB	LOC6602579|XP_002027630.1|DPER
OG0011777	LOC117902628|XP_034670039.1|DSUB	LOC113565522|XP_026843591.1|DPER
OG0011783	LOC117897589|XP_034662433.1|DSUB	LOC6587444|XP_002013508.1|DPER, LOC6587468|XP_026840362.1|DPER
OG0011784	LOC117891126|XP_034652225.1|DSUB	LOC6597637|XP_026848942.1|DPER
OG0011820	LOC117898240|XP_034663375.1|DSUB	LOC113567320|XP_026850478.1|DPER
OG0011829	LOC117892916|XP_034655120.1|DSUB	LOC6601051|XP_002026106.2|DPER
OG0011911	LOC117890606|XP_034651436.1|DSUB	LOC113566819|XP_026849778.1|DPER, LOC113566382|XP_026847483.1|DPER, LOC6598410|XP_002023654.2|DPER, LOC6598476|XP_026846317.1|DPER
OG0011988	LOC117895639|XP_034659292.1|DSUB	LOC113565974|XP_026845280.1|DPER
OG0011989	LOC117891339|XP_034652650.1|DSUB	LOC6590394|XP_002015487.1|DPER
OG0011990	LOC117896716|XP_034661067.1|DSUB	LOC6594241|XP_002019975.1|DPER
OG0011991	LOC117896276|XP_034660369.1|DSUB	LOC6587920|XP_026850494.1|DPER
OG0011996	LOC117898970|XP_034664601.1|DSUB	LOC6594772|XP_002020086.2|DPER
OG0012027	LOC117900891|XP_034667313.1|DSUB	LOC113565787|XP_026844726.1|DPER
OG0012031	LOC117898842|XP_034664408.1|DSUB	LOC113567445|XP_026851121.1|DPER
OG0012057	LOC117901411|XP_034668037.1|DSUB	LOC6600368|XP_026848367.1|DPER, LOC113566544|XP_026848407.1|DPER, LOC6603767|XP_026848410.1|DPER, LOC113566545|XP_026848411.1|DPER, LOC6597620|XP_002022758.2|DPER
OG0012058	LOC117901198|XP_034667741.1|DSUB	LOC6593610|XP_002018979.1|DPER, LOC6599344|XP_026847149.1|DPER, LOC6599446|XP_026847208.1|DPER
OG0012123	LOC117896744|XP_034661101.1|DSUB	LOC113567262|XP_026850329.1|DPER
OG0012126	LOC117891665|XP_034653125.1|DSUB	LOC6599263|XP_026848311.1|DPER
OG0012127	LOC117901263|XP_034667847.1|DSUB	LOC6596462|XP_002021757.2|DPER
OG0012129	LOC117893694|XP_034656275.1|DSUB	LOC6599692|XP_002024945.1|DPER
OG0012145	LOC117901499|XP_034668159.1|DSUB	LOC113565454|XP_026843281.1|DPER
OG0012191	LOC117898039|XP_034663090.1|DSUB	LOC6597461|XP_026849311.1|DPER
OG0012192	LOC117895316|XP_034658768.1|DSUB	LOC113566648|XP_026848996.1|DPER
OG0012253	LOC117896053|XP_034659952.1|DSUB	LOC6594830|XP_026850693.1|DPER, LOC6594826|XP_026850694.1|DPER
OG0012265	LOC117899145|XP_034664843.1|DSUB	LOC6588053|XP_026846185.1|DPER
OG0012283	LOC117897804|XP_034662744.1|DSUB	LOC6591760|XP_002017421.2|DPER
OG0012284	LOC117899126|XP_034664809.1|DSUB	LOC113567367|XP_026850762.1|DPER
OG0012293	LOC117894273|XP_034657123.1|DSUB	LOC6600158|XP_026846709.1|DPER
OG0012296	LOC117890644|XP_034651487.1|DSUB	LOC113566447|XP_026847836.1|DPER, LOC6601281|XP_002026353.1|DPER
OG0012350	LOC117895621|XP_034659266.1|DSUB, LOC117895622|XP_034659267.1|DSUB	LOC6603430|XP_026848162.1|DPER, LOC6602153|XP_002027201.1|DPER, LOC6603431|XP_002028409.2|DPER, LOC113566497|XP_026848164.1|DPER
OG0012351	LOC117894594|XP_034657635.1|DSUB	LOC6601478|XP_002026415.1|DPER
OG0012351	LOC117894595|XP_034657636.1|DSUB	LOC6601479|XP_002026417.2|DPER
OG0012352	LOC117894814|XP_034657947.1|DSUB	LOC6588834|XP_026844648.1|DPER, LOC6599383|XP_026847220.1|DPER, LOC6599311|XP_026847168.1|DPER
OG0012440	LOC117900654|XP_034666979.1|DSUB	LOC113565444|XP_026843246.1|DPER
OG0012447	LOC117901762|XP_034668541.1|DSUB	LOC6588809|XP_002014819.2|DPER
OG0012448	LOC117894292|XP_034657146.1|DSUB	LOC6597274|XP_002022561.2|DPER
OG0012451	LOC117901173|XP_034667718.1|DSUB	LOC6593318|XP_002018940.1|DPER
OG0012454	LOC117893903|XP_034656573.1|DSUB	LOC6589412|XP_002015215.1|DPER
OG0012456	LOC117900350|XP_034666586.1|DSUB	LOC113565663|XP_026844145.1|DPER
OG0012457	LOC117889801|XP_034650169.1|DSUB	LOC6590312|XP_002015857.1|DPER
OG0012507	LOC117901758|XP_034668537.1|DSUB	LOC6596639|XP_002021647.1|DPER, LOC6596637|XP_002021645.1|DPER
OG0012511	LOC117893613|XP_034656181.1|DSUB	LOC113566408|XP_026847652.1|DPER
OG0012514	LOC117901168|XP_034667711.1|DSUB, LOC117894252|XP_034657100.1|DSUB	LOC6598118|XP_002023274.1|DPER, LOC6598092|XP_026843261.1|DPER
OG0012646	LOC117893940|XP_034656623.1|DSUB	LOC113566514|XP_026848321.1|DPER
OG0012647	LOC117903288|XP_034671105.1|DSUB	LOC113566089|XP_026845890.1|DPER
OG0012648	LOC117893353|XP_034655834.1|DSUB	LOC6601359|XP_026847912.1|DPER
OG0012656	LOC117898142|XP_034663229.1|DSUB	LOC6598698|XP_002023952.2|DPER
OG0012672	LOC117901267|XP_034667852.1|DSUB	LOC113565438|XP_026843202.1|DPER
OG0012722	LOC117900757|XP_034667130.1|DSUB	LOC6599540|XP_002024634.1|DPER
OG0012723	LOC117898013|XP_034663036.1|DSUB, LOC117898029|XP_034663061.1|DSUB	LOC6599405|XP_026847179.1|DPER, LOC6599406|XP_026847178.1|DPER
OG0012726	LOC117890136|XP_034650713.1|DSUB	LOC6590447|XP_002015874.2|DPER
OG0012897	LOC117902207|XP_034669318.1|DSUB	LOC6593888|XP_002019183.2|DPER
OG0012899	LOC117899961|XP_034666007.1|DSUB	LOC6593397|XP_026843468.1|DPER
OG0012916	LOC117900349|XP_034666585.1|DSUB	LOC6596632|XP_002021640.1|DPER
OG0012917	LOC117901189|XP_034667732.1|DSUB	LOC6593962|XP_002018647.1|DPER
OG0012918	LOC117895714|XP_034659458.1|DSUB	LOC113565984|XP_026845367.1|DPER
OG0012922	LOC117897998|XP_034663017.1|DSUB	LOC6588269|XP_002013768.1|DPER, LOC6587281|XP_026851126.1|DPER
OG0012929	LOC117892642|XP_034654891.1|DSUB	LOC6599298|XP_026848310.1|DPER
OG0012936	LOC117896913|XP_034661342.1|DSUB	LOC6588458|XP_026840203.1|DPER
OG0012947	LOC117893430|XP_034655939.1|DSUB	LOC6602501|XP_002027546.1|DPER
OG0012969	LOC117903230|XP_034671021.1|DSUB	LOC113566164|XP_026846333.1|DPER, LOC113566165|XP_026846336.1|DPER
OG0012970	LOC117898280|XP_034663429.1|DSUB, LOC117891973|XP_034653741.1|DSUB	LOC6598240|XP_002023410.1|DPER, LOC6598380|XP_002023405.1|DPER
OG0012971	LOC117901669|XP_034668401.1|DSUB, LOC117900678|XP_034667015.1|DSUB	LOC113565760|XP_026844641.1|DPER, LOC6595432|XP_002020580.2|DPER
OG0012972	LOC117901001|XP_034667489.1|DSUB, LOC117901049|XP_034667551.1|DSUB	LOC6600341|XP_002025500.1|DPER, LOC113565516|XP_026843579.1|DPER
OG0012973	LOC117895016|XP_034658258.1|DSUB, LOC117895017|XP_034658259.1|DSUB	LOC113566752|XP_026849577.1|DPER, LOC6599570|XP_002024677.1|DPER
OG0012974	LOC117900881|XP_034667299.1|DSUB	LOC113565478|XP_026843412.1|DPER, LOC113565476|XP_026843403.1|DPER
OG0012975	LOC117901818|XP_034668627.1|DSUB	LOC6588734|XP_002014247.1|DPER, LOC6588733|XP_026844449.1|DPER
OG0012980	LOC117903422|XP_034671329.1|DSUB	LOC6598548|XP_026846270.1|DPER, LOC6598553|XP_026846269.1|DPER, LOC6598560|XP_026846267.1|DPER, LOC6598552|XP_002023706.1|DPER
OG0013274	LOC117894461|XP_034657455.1|DSUB	LOC6596819|XP_026845993.1|DPER
OG0013275	LOC117894688|XP_034657761.1|DSUB	LOC6596727|XP_002021943.1|DPER
OG0013276	LOC117900853|XP_034667264.1|DSUB	LOC6596543|XP_026843216.1|DPER
OG0013281	LOC117898139|XP_034663226.1|DSUB	LOC113567449|XP_026851180.1|DPER
OG0013282	LOC117896823|XP_034661223.1|DSUB	LOC6604219|XP_002029139.1|DPER
OG0013285	LOC117891326|XP_034652634.1|DSUB	LOC6601591|XP_026842053.1|DPER
OG0013286	LOC117894551|XP_034657568.1|DSUB	LOC6596685|XP_002021988.1|DPER
OG0013294	LOC117891465|XP_034652839.1|DSUB	LOC6592584|XP_002018066.2|DPER
OG0013299	LOC117893447|XP_034655957.1|DSUB	LOC6597169|XP_002022347.2|DPER
OG0013320	LOC117891917|XP_034653631.1|DSUB	LOC6590732|XP_002016183.1|DPER
OG0013331	LOC117901060|XP_034667562.1|DSUB	LOC113565558|XP_026843673.1|DPER
OG0013333	LOC117896506|XP_034660753.1|DSUB, LOC117896513|XP_034660769.1|DSUB	LOC113566304|XP_026847160.1|DPER, LOC6599328|XP_002024571.1|DPER
OG0013334	LOC117903639|XP_034671811.1|DSUB	LOC6596329|XP_002021467.2|DPER
OG0013335	LOC117902120|XP_034669139.1|DSUB	LOC6598350|XP_026846245.1|DPER
OG0013337	LOC117899410|XP_034665288.1|DSUB	LOC113564946|XP_026840359.1|DPER
OG0013338	LOC117898943|XP_034664554.1|DSUB	LOC6602106|XP_026841929.1|DPER
OG0013339	LOC117901884|XP_034668737.1|DSUB, LOC117897408|XP_034662128.1|DSUB, LOC117894188|XP_034656995.1|DSUB	LOC113565541|XP_026843644.1|DPER
OG0013340	LOC117896721|XP_034661077.1|DSUB	LOC6596796|XP_002021876.1|DPER, LOC6590902|XP_002015579.2|DPER
OG0013351	LOC117889746|XP_034650076.1|DSUB	LOC6603196|XP_002028157.1|DPER
OG0013720	LOC117900392|XP_034666636.1|DSUB	LOC6593909|XP_002018785.1|DPER
OG0013726	LOC117892552|XP_034654752.1|DSUB	LOC6587180|XP_002014022.2|DPER
OG0013730	LOC117895422|XP_034658953.1|DSUB	LOC113566028|XP_026845594.1|DPER
OG0013752	LOC117900570|XP_034666868.1|DSUB	LOC6596546|XP_002021683.2|DPER
OG0013776	LOC117893280|XP_034655734.1|DSUB	LOC6603255|XP_002028242.1|DPER
OG0013802	LOC117895309|XP_034658760.1|DSUB	LOC6597673|XP_002022827.1|DPER, LOC6598956|XP_026849014.1|DPER
OG0013803	LOC117893469|XP_034655983.1|DSUB	LOC6597611|XP_002022749.1|DPER, LOC113565635|XP_026843981.1|DPER
OG0013804	LOC117902547|XP_034669875.1|DSUB	LOC6591923|XP_026840002.1|DPER
OG0013806	LOC117900647|XP_034666970.1|DSUB	LOC6595415|XP_026844614.1|DPER, LOC6595417|XP_026845154.1|DPER, LOC113565946|XP_026845156.1|DPER, LOC6604281|XP_026845155.1|DPER
OG0013807	LOC117900704|XP_034667049.1|DSUB	LOC113565447|XP_026843256.1|DPER
OG0013808	LOC117895954|XP_034659796.1|DSUB	LOC6591493|XP_002016877.2|DPER, LOC6591914|XP_002016871.1|DPER
OG0013810	LOC117901896|XP_034668750.1|DSUB	LOC6593529|XP_026843721.1|DPER, LOC113565533|XP_026843630.1|DPER
OG0013812	LOC117893057|XP_034655342.1|DSUB	LOC6599205|XP_026848284.1|DPER, LOC6599211|XP_002024335.2|DPER
OG0014325	LOC117894232|XP_034657086.1|DSUB	LOC6600223|XP_002025221.2|DPER
OG0014333	LOC117898712|XP_034664220.1|DSUB	LOC6594061|XP_026850357.1|DPER
OG0014340	LOC117901535|XP_034668216.1|DSUB	LOC6589004|XP_026844507.1|DPER
OG0014346	LOC117897400|XP_034662116.1|DSUB	LOC6600752|XP_026848660.1|DPER
OG0014348	LOC117896269|XP_034660356.1|DSUB	LOC6598158|XP_002023445.2|DPER
OG0014350	LOC117893687|XP_034656267.1|DSUB	LOC113566330|XP_026847312.1|DPER
OG0014352	LOC117893305|XP_034655774.1|DSUB	LOC6602334|XP_026848568.1|DPER
OG0014354	LOC117893354|XP_034655835.1|DSUB	LOC113566461|XP_026847913.1|DPER
OG0014356	LOC117902512|XP_034669827.1|DSUB	LOC6593440|XP_026843012.1|DPER
OG0014365	LOC117901091|XP_034667609.1|DSUB	LOC113565539|XP_026843638.1|DPER
OG0014370	LOC117895572|XP_034659183.1|DSUB	LOC6600629|XP_026847645.1|DPER
OG0014438	LOC117889717|XP_034650029.1|DSUB	LOC6591010|XP_002015575.2|DPER
OG0014439	LOC117895337|XP_034658805.1|DSUB	LOC6602316|XP_002027330.1|DPER
OG0014440	LOC117903661|XP_034671877.1|DSUB	LOC6602863|XP_026849667.1|DPER
OG0014442	LOC117900772|XP_034667144.1|DSUB	LOC6595346|XP_002020819.1|DPER
OG0014445	LOC117902693|XP_034670126.1|DSUB	LOC6596285|XP_002021807.2|DPER
OG0014446	LOC117903509|XP_034671484.1|DSUB, LOC117896363|XP_034660530.1|DSUB, LOC117896361|XP_034660528.1|DSUB	LOC6594326|XP_002019904.1|DPER
OG0014448	LOC117893884|XP_034656546.1|DSUB	LOC113566474|XP_026848028.1|DPER
OG0014933	LOC117901386|XP_034668003.1|DSUB	LOC6596633|XP_026843211.1|DPER
OG0015080	LOC117895723|XP_034659471.1|DSUB	LOC6601538|XP_002026552.2|DPER
OG0015095	LOC117900531|XP_034666822.1|DSUB	LOC6593351|XP_026843725.1|DPER
OG0015172	LOC117897211|XP_034661806.1|DSUB	LOC113564919|XP_026840151.1|DPER
OG0015186	LOC117899511|XP_034665453.1|DSUB	LOC6598770|XP_002023912.1|DPER
OG0015187	LOC117891328|XP_034652638.1|DSUB	LOC113565096|XP_026841463.1|DPER
OG0015188	LOC117890677|XP_034651549.1|DSUB	LOC6593230|XP_026842381.1|DPER
OG0015189	LOC117891806|XP_034653378.1|DSUB	LOC113565227|XP_026842647.1|DPER
OG0015190	LOC117892577|XP_034654798.1|DSUB	LOC6591151|XP_026842872.1|DPER
OG0015191	LOC117889911|XP_034650328.1|DSUB	LOC113565238|XP_026842749.1|DPER
OG0015192	LOC117891786|XP_034653348.1|DSUB	LOC113565218|XP_026842553.1|DPER
OG0015193	LOC117889966|XP_034650419.1|DSUB	LOC6592549|XP_026841528.1|DPER
OG0015194	LOC117891083|XP_034652154.1|DSUB	LOC6592614|XP_002018162.1|DPER
OG0015195	LOC117892751|XP_034655065.1|DSUB	LOC6592302|XP_002017565.1|DPER
OG0015196	LOC117903280|XP_034671085.1|DSUB	LOC6597481|XP_002022717.1|DPER
OG0015197	LOC117896804|XP_034661198.1|DSUB	LOC6595341|XP_026851099.1|DPER
OG0015198	LOC117899455|XP_034665357.1|DSUB	LOC6598671|XP_002023758.1|DPER
OG0015200	LOC117900810|XP_034667191.1|DSUB	LOC6603061|XP_026843583.1|DPER
OG0015201	LOC117902045|XP_034669002.1|DSUB	LOC6590893|XP_002015434.1|DPER
OG0015202	LOC117898423|XP_034663699.1|DSUB, LOC117896055|XP_034659954.1|DSUB	LOC6595340|XP_026851208.1|DPER
OG0015203	LOC117896766|XP_034661132.1|DSUB	LOC6591565|XP_002017114.1|DPER
OG0015204	LOC117902621|XP_034670030.1|DSUB	LOC6596695|XP_002021964.2|DPER
OG0015205	LOC117900200|XP_034666353.1|DSUB	LOC113565618|XP_026843880.1|DPER, LOC6596348|XP_002021703.2|DPER
OG0015210	LOC117896950|XP_034661385.1|DSUB	LOC113565505|XP_026843528.1|DPER
OG0015227	LOC117903245|XP_034671038.1|DSUB	LOC6587577|XP_002013548.1|DPER
OG0015236	LOC117901742|XP_034668521.1|DSUB	LOC6589577|XP_002014202.2|DPER
OG0015237	LOC117900641|XP_034666963.1|DSUB	LOC6588787|XP_026844470.1|DPER
OG0015238	LOC117901051|XP_034667554.1|DSUB	LOC6601856|XP_002026905.1|DPER, LOC6603046|XP_002028068.1|DPER
OG0015243	LOC117896807|XP_034661202.1|DSUB	LOC6595110|XP_002020184.2|DPER
OG0016064	LOC117890281|XP_034650934.1|DSUB	LOC6592508|XP_026842202.1|DPER
OG0016065	LOC117891229|XP_034652466.1|DSUB	LOC6601596|XP_026842276.1|DPER
OG0016066	LOC117890350|XP_034651034.1|DSUB	LOC113565122|XP_026841690.1|DPER
OG0016068	LOC117892631|XP_034654874.1|DSUB	LOC6600811|XP_002025982.1|DPER
OG0016070	LOC117890251|XP_034650889.1|DSUB	LOC6592926|XP_002018446.1|DPER
OG0016072	LOC117891560|XP_034652971.1|DSUB	LOC6592920|XP_026841504.1|DPER
OG0016073	LOC117892562|XP_034654775.1|DSUB	LOC6592530|XP_026842048.1|DPER
OG0016074	LOC117893319|XP_034655797.1|DSUB	LOC6602315|XP_002027329.1|DPER
OG0016075	LOC117895889|XP_034659785.1|DSUB	LOC6599042|XP_026848965.1|DPER
OG0016076	LOC117894009|XP_034656724.1|DSUB	LOC6599034|XP_002024151.1|DPER
OG0016077	LOC117895317|XP_034658770.1|DSUB	LOC113566649|XP_026848997.1|DPER
OG0016078	LOC117895311|XP_034658763.1|DSUB	LOC6598962|XP_002024200.2|DPER
OG0016079	LOC117894288|XP_034657139.1|DSUB	LOC6595798|XP_026845511.1|DPER
OG0016080	LOC117893051|XP_034655323.1|DSUB	LOC113566345|XP_026847404.1|DPER
OG0016081	LOC117896414|XP_034660624.1|DSUB	LOC6600059|XP_026849235.1|DPER
OG0016082	LOC117899823|XP_034665979.1|DSUB	LOC6598452|XP_002023579.1|DPER
OG0016083	LOC117897261|XP_034661879.1|DSUB	LOC6597887|XP_002023047.1|DPER
OG0016084	LOC117897165|XP_034661731.1|DSUB	LOC113566267|XP_026846991.1|DPER
OG0016085	LOC117897378|XP_034662076.1|DSUB	LOC6597557|XP_002022806.2|DPER
OG0016086	LOC117894717|XP_034657796.1|DSUB	LOC6602763|XP_002027792.1|DPER
OG0016088	LOC117903229|XP_034671020.1|DSUB	LOC6600420|XP_002025525.2|DPER
OG0016089	LOC117903240|XP_034671034.1|DSUB	LOC6597523|XP_026849304.1|DPER
OG0016090	LOC117903241|XP_034671035.1|DSUB	LOC6597518|XP_026849284.1|DPER
OG0016091	LOC117895974|XP_034659828.1|DSUB	LOC6597659|XP_026849305.1|DPER
OG0016092	LOC117902774|XP_034670262.1|DSUB	LOC6597657|XP_026849303.1|DPER
OG0016093	LOC117903250|XP_034671044.1|DSUB	LOC6600028|XP_026849238.1|DPER
OG0016094	LOC117903413|XP_034671319.1|DSUB	LOC6596686|XP_002021989.1|DPER
OG0016095	LOC117903419|XP_034671326.1|DSUB	LOC6598551|XP_002023705.1|DPER
OG0016096	LOC117903778|XP_034672093.1|DSUB	LOC6597790|XP_026846554.1|DPER
OG0016097	LOC117898213|XP_034663333.1|DSUB	LOC6597807|XP_026846927.1|DPER
OG0016098	LOC117903058|XP_034670696.1|DSUB	LOC6597775|XP_002022978.1|DPER
OG0016099	LOC117900401|XP_034666648.1|DSUB	LOC6589283|XP_002014653.1|DPER
OG0016100	LOC117901410|XP_034668035.1|DSUB	LOC6588811|XP_002014821.1|DPER
OG0016101	LOC117902402|XP_034669630.1|DSUB	LOC113565647|XP_026844087.1|DPER
OG0016102	LOC117902533|XP_034669851.1|DSUB	LOC6589746|XP_002014997.1|DPER
OG0016103	LOC117901391|XP_034668016.1|DSUB	LOC6588855|XP_002015085.1|DPER
OG0016104	LOC117900965|XP_034667435.1|DSUB	LOC113565763|XP_026844650.1|DPER
OG0016105	LOC117901367|XP_034667967.1|DSUB	LOC6589717|XP_002015307.2|DPER
OG0016106	LOC117900996|XP_034667484.1|DSUB	LOC113565740|XP_026844564.1|DPER
OG0016107	LOC117900920|XP_034667374.1|DSUB	LOC6589113|XP_002015232.1|DPER
OG0016108	LOC117901340|XP_034667941.1|DSUB	LOC6595501|XP_002020606.1|DPER
OG0016109	LOC117901147|XP_034667680.1|DSUB	LOC6595631|XP_026843982.1|DPER
OG0016110	LOC117901327|XP_034667927.1|DSUB	LOC6595667|XP_026843977.1|DPER
OG0016111	LOC117899994|XP_034666056.1|DSUB	LOC6595727|XP_026843971.1|DPER
OG0016112	LOC117901320|XP_034667920.1|DSUB	LOC6595728|XP_002020762.2|DPER
OG0016113	LOC117900695|XP_034667039.1|DSUB	LOC6595731|XP_002020765.1|DPER
OG0016114	LOC117899171|XP_034664921.1|DSUB	LOC6598739|XP_026840087.1|DPER
OG0016115	LOC117897822|XP_034662766.1|DSUB	LOC6587623|XP_002013112.2|DPER
OG0016116	LOC117897104|XP_034661640.1|DSUB	LOC6594854|XP_002020062.1|DPER
OG0016117	LOC117897279|XP_034661900.1|DSUB	LOC113567432|XP_026851046.1|DPER
OG0016118	LOC117896992|XP_034661440.1|DSUB	LOC6598679|XP_002023766.1|DPER
OG0016119	LOC117900441|XP_034666702.1|DSUB	LOC6596643|XP_002021651.2|DPER
OG0016120	LOC117901791|XP_034668592.1|DSUB	LOC6596395|XP_026843740.1|DPER
OG0016121	LOC117900587|XP_034666888.1|DSUB	LOC113565515|XP_026843576.1|DPER
OG0016122	LOC117900708|XP_034667056.1|DSUB	LOC6603051|XP_002028073.2|DPER
OG0016123	LOC117900554|XP_034666849.1|DSUB	LOC6589134|XP_026844661.1|DPER
OG0016124	LOC117900836|XP_034667238.1|DSUB	LOC6603516|XP_002028498.1|DPER
OG0016125	LOC117901139|XP_034667673.1|DSUB	LOC6602433|XP_026843251.1|DPER
OG0016127	LOC117902716|XP_034670172.1|DSUB	LOC113565452|XP_026843274.1|DPER
OG0016128	LOC117899063|XP_034664720.1|DSUB	LOC6588104|XP_026840334.1|DPER
OG0016129	LOC117898944|XP_034664556.1|DSUB	LOC6587517|XP_026840364.1|DPER
OG0016130	LOC117897532|XP_034662344.1|DSUB	LOC6587723|XP_026839919.1|DPER
OG0016131	LOC117897677|XP_034662579.1|DSUB	LOC6591497|XP_002016881.2|DPER
OG0016132	LOC117899177|XP_034664929.1|DSUB	LOC6591995|XP_002017219.1|DPER
OG0016133	LOC117898713|XP_034664221.1|DSUB	LOC6594060|XP_002019859.1|DPER
OG0016134	LOC117896939|XP_034661372.1|DSUB	LOC6594269|XP_002019516.1|DPER
OG0016135	LOC117898733|XP_034664244.1|DSUB	LOC6591466|XP_026841797.1|DPER
OG0016136	LOC117896657|XP_034660995.1|DSUB	LOC6591663|XP_002016992.2|DPER
OG0016137	LOC117895731|XP_034659477.1|DSUB	LOC6597912|XP_026847001.1|DPER
OG0016138	LOC117901110|XP_034667634.1|DSUB	LOC6593485|XP_002018924.1|DPER
OG0016139	LOC117901101|XP_034667620.1|DSUB	LOC6593444|XP_026843098.1|DPER
OG0016140	LOC117901094|XP_034667612.1|DSUB	LOC6596593|XP_002021708.1|DPER
OG0016141	LOC117901090|XP_034667608.1|DSUB	LOC6588788|XP_002014266.1|DPER
OG0016142	LOC117901072|XP_034667575.1|DSUB	LOC6593655|XP_002019242.1|DPER
OG0016143	LOC117891547|XP_034652958.1|DSUB	LOC6597466|XP_026849309.1|DPER
OG0016144	LOC117894318|XP_034657184.1|DSUB	LOC6599429|XP_002024527.2|DPER
OG0016145	LOC117895004|XP_034658242.1|DSUB	LOC6596202|XP_026845411.1|DPER
OG0016146	LOC117893773|XP_034656403.1|DSUB	LOC6603009|XP_026849501.1|DPER
OG0016147	LOC117898950|XP_034664565.1|DSUB	LOC6587638|XP_002013558.1|DPER
OG0016149	LOC117903166|XP_034670902.1|DSUB	LOC6597299|XP_002022440.2|DPER
OG0016150	LOC117895194|XP_034658570.1|DSUB	LOC6597413|XP_026846416.1|DPER
OG0016152	LOC117895077|XP_034658359.1|DSUB	LOC6596791|XP_002021907.2|DPER
OG0016153	LOC117892481|XP_034654629.1|DSUB	LOC6596803|XP_002021883.2|DPER
