Orthogroup	DSUB.longest_only	DHYD.longest_only
OG0008313	LOC117901911|XP_034668771.1|DSUB	LOC111603157|XP_023176402.2|DHYD
OG0008314	LOC117892517|XP_034654694.1|DSUB	LOC111597934|XP_023168656.1|DHYD
OG0008315	LOC117895782|XP_034659571.1|DSUB	LOC111593089|XP_023161452.2|DHYD
OG0008317	LOC117899314|XP_034665131.1|DSUB	LOC111603638|XP_023177075.2|DHYD
OG0008318	LOC117889616|XP_034649931.1|DSUB	LOC111598834|XP_023170038.1|DHYD
OG0008319	LOC117891846|XP_034653488.1|DSUB	LOC111605356|XP_023179601.2|DHYD
OG0008320	LOC117890016|XP_034650511.1|DSUB	LOC111596749|XP_023166848.1|DHYD
OG0008321	LOC117896143|XP_034660106.1|DSUB	LOC111602794|XP_023175835.1|DHYD
OG0008322	LOC117902382|XP_034669594.1|DSUB	LOC111604001|XP_023177623.1|DHYD
OG0008323	LOC117897744|XP_034662677.1|DSUB	LOC111601349|XP_023173649.1|DHYD
OG0008324	LOC117903547|XP_034671629.1|DSUB	LOC111592843|XP_023161085.2|DHYD
OG0008326	LOC117896810|XP_034661204.1|DSUB	LOC111602489|XP_023175324.1|DHYD
OG0008327	LOC117889841|XP_034650222.1|DSUB	LOC111600077|XP_023171784.2|DHYD
OG0008329	LOC117901738|XP_034668520.1|DSUB	LOC111592990|XP_023161260.1|DHYD
OG0008331	LOC117893793|XP_034656428.1|DSUB	LOC111598736|XP_023169897.1|DHYD
OG0008332	LOC117895400|XP_034658918.1|DSUB	LOC111605671|XP_023180103.1|DHYD
OG0008333	LOC117894453|XP_034657441.1|DSUB	LOC111598704|XP_023169857.2|DHYD
OG0008334	LOC117894446|XP_034657422.1|DSUB	LOC111598738|XP_023169900.2|DHYD
OG0008335	LOC117895223|XP_034658609.1|DSUB	LOC111597587|XP_023168154.2|DHYD
OG0008336	LOC117893816|XP_034656458.1|DSUB	LOC111604529|XP_023178395.2|DHYD
OG0008337	LOC117889969|XP_034650423.1|DSUB	LOC111593926|XP_023162768.2|DHYD
OG0008338	LOC117894827|XP_034657966.1|DSUB	LOC111604442|XP_023178280.1|DHYD
OG0008339	LOC117890800|XP_034651769.1|DSUB	LOC111603107|XP_023176341.2|DHYD
OG0008341	LOC117893810|XP_034656448.1|DSUB	LOC111592974|XP_023161237.1|DHYD
OG0008342	LOC117894355|XP_034657236.1|DSUB	LOC111602883|XP_023175983.2|DHYD
OG0008343	LOC117896126|XP_034660074.1|DSUB	LOC111602912|XP_023176027.1|DHYD
OG0008344	LOC117895470|XP_034659038.1|DSUB	LOC111601600|XP_023174032.1|DHYD
OG0008345	LOC117894051|XP_034656795.1|DSUB	LOC111597383|XP_023167813.2|DHYD
OG0008346	LOC117900233|XP_034666414.1|DSUB	LOC111602810|XP_023175873.1|DHYD
OG0008347	LOC117900986|XP_034667474.1|DSUB	LOC111595836|XP_023165512.2|DHYD
OG0008348	LOC117893513|XP_034656043.1|DSUB	LOC111594887|XP_023164141.2|DHYD
OG0008349	LOC117894917|XP_034658107.1|DSUB	LOC111604527|XP_023178393.2|DHYD
OG0008350	LOC117903901|XP_034672300.1|DSUB	LOC111593032|XP_023161366.2|DHYD
OG0008351	LOC117893541|XP_034656081.1|DSUB	LOC111596958|XP_023167185.1|DHYD
OG0008352	LOC117894517|XP_034657520.1|DSUB	LOC111604660|XP_023178584.1|DHYD
OG0008353	LOC117893768|XP_034656399.1|DSUB	LOC111594867|XP_023164115.2|DHYD
OG0008354	LOC117903764|XP_034672066.1|DSUB	LOC111603188|XP_023176439.1|DHYD
OG0008355	LOC117889998|XP_034650476.1|DSUB	LOC111605396|XP_023179664.1|DHYD
OG0008356	LOC117895193|XP_034658566.1|DSUB	LOC111592378|XP_023160351.2|DHYD
OG0008357	LOC117899224|XP_034664989.1|DSUB	LOC111604909|XP_023178920.2|DHYD
OG0008358	LOC117902116|XP_034669122.1|DSUB	LOC111602326|XP_023175095.2|DHYD
OG0008359	LOC117891660|XP_034653106.1|DSUB	LOC111605386|XP_023179645.2|DHYD
OG0008360	LOC117890721|XP_034651654.1|DSUB	LOC111593747|XP_023162509.1|DHYD
OG0008361	LOC117901333|XP_034667932.1|DSUB	LOC111603948|XP_023177546.2|DHYD
OG0008362	LOC117903501|XP_034671472.1|DSUB	LOC111604989|XP_023179076.2|DHYD
OG0008363	LOC117890366|XP_034651051.1|DSUB	LOC111601274|XP_023173555.2|DHYD
OG0008364	LOC117901790|XP_034668591.1|DSUB	LOC111597290|XP_023167673.1|DHYD
OG0008365	LOC117892146|XP_034654081.1|DSUB	LOC111597022|XP_023167299.2|DHYD
OG0008366	LOC117897456|XP_034662193.1|DSUB	LOC111603463|XP_023176820.2|DHYD
OG0008367	LOC117903346|XP_034671186.1|DSUB	LOC111601896|XP_023174507.2|DHYD
OG0008368	LOC117902166|XP_034669196.1|DSUB	LOC111592646|XP_023160760.2|DHYD
OG0008369	LOC117898244|XP_034663385.1|DSUB	LOC111600190|XP_023171967.2|DHYD
OG0008370	LOC117898070|XP_034663133.1|DSUB	LOC111598557|XP_023169620.1|DHYD
OG0008371	LOC117899792|XP_034665963.1|DSUB	LOC111600247|XP_023172054.1|DHYD
OG0008372	LOC117902395|XP_034669612.1|DSUB	LOC111603065|XP_023176291.2|DHYD
OG0008373	LOC117901837|XP_034668663.1|DSUB	LOC111603959|XP_023177561.2|DHYD
OG0008374	LOC117902187|XP_034669253.1|DSUB	LOC111592079|XP_023159867.2|DHYD
OG0008375	LOC117899958|XP_034666003.1|DSUB	LOC111595818|XP_023165492.2|DHYD
OG0008376	LOC117902720|XP_034670176.1|DSUB	LOC111599396|XP_023170802.1|DHYD
OG0008377	LOC117900343|XP_034666574.1|DSUB	LOC111600557|XP_023172475.1|DHYD
OG0008378	LOC117900342|XP_034666572.1|DSUB	LOC111600556|XP_030080323.1|DHYD
OG0008379	LOC117902030|XP_034668982.1|DSUB	LOC111600380|XP_030081051.1|DHYD
OG0008380	LOC117901453|XP_034668093.1|DSUB	LOC111592668|XP_023160799.1|DHYD
OG0008381	LOC117902074|XP_034669055.1|DSUB	LOC111601471|XP_023173828.1|DHYD
OG0008383	LOC117901028|XP_034667522.1|DSUB	LOC111599188|XP_023170542.1|DHYD
OG0008384	LOC117901102|XP_034667622.1|DSUB	LOC111599455|XP_030080284.1|DHYD
OG0008385	LOC117902170|XP_034669201.1|DSUB	LOC111603934|XP_023177531.1|DHYD
OG0008386	LOC117903112|XP_034670829.1|DSUB	LOC111598267|XP_023169211.1|DHYD
OG0008387	LOC117899526|XP_034665479.1|DSUB	LOC111597800|XP_023168449.2|DHYD
OG0008388	LOC117902300|XP_034669472.1|DSUB	LOC111598948|XP_023170197.1|DHYD
OG0008389	LOC117900521|XP_034666809.1|DSUB	LOC111599131|XP_023170462.2|DHYD
OG0008390	LOC117900676|XP_034667012.1|DSUB	LOC111601463|XP_023173817.1|DHYD
OG0008391	LOC117900054|XP_034666142.1|DSUB	LOC111599375|XP_023170779.1|DHYD
OG0008392	LOC117894766|XP_034657875.1|DSUB	LOC111601005|XP_023173172.2|DHYD
OG0008393	LOC117893133|XP_034655474.1|DSUB	LOC111592345|XP_023160242.1|DHYD
OG0008394	LOC117893732|XP_034656347.1|DSUB	LOC111594917|XP_023164172.1|DHYD
OG0008395	LOC117893809|XP_034656451.1|DSUB	LOC111598352|XP_023169327.2|DHYD
OG0008396	LOC117903180|XP_034670915.1|DSUB	LOC111591888|XP_023159560.2|DHYD
OG0008397	LOC117898330|XP_034663548.1|DSUB	LOC111598409|XP_023169416.2|DHYD
OG0008399	LOC117889587|XP_034649886.1|DSUB	LOC111596769|XP_030079883.1|DHYD
OG0008400	LOC117895348|XP_034658820.1|DSUB	LOC111599284|XP_023170650.2|DHYD
OG0008401	LOC117901503|XP_034668164.1|DSUB	LOC111602471|XP_023175300.1|DHYD
OG0008402	LOC117898589|XP_034664024.1|DSUB	LOC111601541|XP_023173944.1|DHYD
OG0008403	LOC117903090|XP_034670788.1|DSUB	LOC111601848|XP_023174451.1|DHYD
OG0008404	LOC117898224|XP_034663349.1|DSUB	LOC111603592|XP_023177016.1|DHYD
OG0008405	LOC117903131|XP_034670854.1|DSUB	LOC111593372|XP_023161895.1|DHYD
OG0008406	LOC117892970|XP_034655199.1|DSUB	LOC111605144|XP_023179292.1|DHYD
OG0008407	LOC117899322|XP_034665147.1|DSUB	LOC111596428|XP_023166409.2|DHYD
OG0008408	LOC117903409|XP_034671299.1|DSUB	LOC111597327|XP_023167734.1|DHYD
OG0008409	LOC117893860|XP_034656521.1|DSUB	LOC111592298|XP_030079894.1|DHYD
OG0008410	LOC117897707|XP_034662620.1|DSUB	LOC111604204|XP_023177929.2|DHYD
OG0008411	LOC117896372|XP_034660539.1|DSUB	LOC111604936|XP_023178974.2|DHYD
OG0008412	LOC117903548|XP_034671631.1|DSUB	LOC111593446|XP_023161967.2|DHYD
OG0008413	LOC117894397|XP_034657293.1|DSUB	LOC111604472|XP_023178321.2|DHYD
OG0008414	LOC117896586|XP_034660904.1|DSUB	LOC111605142|XP_023179290.1|DHYD
OG0008415	LOC117899930|XP_034665990.1|DSUB	LOC111603103|XP_023176332.2|DHYD
OG0008416	LOC117903458|XP_034671386.1|DSUB	LOC111594896|XP_023164151.1|DHYD
OG0008417	LOC117903460|XP_034671389.1|DSUB	LOC111595348|XP_023164831.2|DHYD
OG0008418	LOC117890995|XP_034652038.1|DSUB	LOC111601838|XP_030079395.1|DHYD
OG0008419	LOC117892594|XP_034654827.1|DSUB	LOC111593435|XP_023161950.2|DHYD
OG0008420	LOC117900540|XP_034666834.1|DSUB	LOC111604871|XP_023178879.2|DHYD
OG0008421	LOC117903907|XP_034672304.1|DSUB	LOC111592369|XP_023160302.2|DHYD
OG0008422	LOC117896423|XP_034660635.1|DSUB	LOC111592994|XP_023161265.1|DHYD
OG0008423	LOC117890575|XP_034651403.1|DSUB	LOC111594058|XP_023162950.1|DHYD
OG0008424	LOC117903808|XP_034672134.1|DSUB	LOC111605079|XP_030079701.1|DHYD
OG0008425	LOC117896084|XP_034660014.1|DSUB	LOC111598619|XP_023169721.2|DHYD
OG0008426	LOC117889885|XP_034650286.1|DSUB	LOC111595429|XP_023164920.2|DHYD
OG0008427	LOC117903274|XP_034671068.1|DSUB	LOC111602038|XP_030079528.1|DHYD
OG0008428	LOC117898643|XP_034664100.1|DSUB	LOC111592084|XP_023159875.2|DHYD
OG0008429	LOC117897843|XP_034662800.1|DSUB	LOC111601419|XP_023173763.1|DHYD
OG0008430	LOC117898230|XP_034663359.1|DSUB	LOC111602059|XP_023174740.1|DHYD
OG0008431	LOC117891134|XP_034652233.1|DSUB	LOC111600094|XP_023171802.2|DHYD
OG0008432	LOC117898739|XP_034664249.1|DSUB	LOC111593239|XP_030081694.1|DHYD
OG0008433	LOC117893618|XP_034656185.1|DSUB	LOC111604294|XP_023178089.2|DHYD
OG0008434	LOC117896656|XP_034660994.1|DSUB	LOC111602004|XP_023174660.2|DHYD
OG0008435	LOC117902309|XP_034669481.1|DSUB	LOC111592671|XP_023160803.1|DHYD
OG0008436	LOC117892400|XP_034654507.1|DSUB	LOC111600691|XP_023172713.1|DHYD
OG0008438	LOC117897475|XP_034662218.1|DSUB	LOC111595662|XP_023165256.2|DHYD
OG0008439	LOC117890511|XP_034651305.1|DSUB	LOC111595533|XP_023165084.2|DHYD
OG0008440	LOC117899632|XP_034665678.1|DSUB	LOC111604845|XP_023178844.1|DHYD
OG0008441	LOC117894313|XP_034657170.1|DSUB	LOC111592861|XP_023161074.1|DHYD
OG0008442	LOC117892235|XP_034654231.1|DSUB	LOC111594309|XP_023168673.2|DHYD
OG0008444	LOC117895091|XP_034658378.1|DSUB	LOC111597447|XP_023167937.2|DHYD
OG0008445	LOC117893974|XP_034656673.1|DSUB	LOC111592984|XP_023161249.1|DHYD
OG0008446	LOC117897394|XP_034662101.1|DSUB	LOC111598272|XP_030080140.1|DHYD
OG0008447	LOC117896737|XP_034661131.1|DSUB	LOC111596466|XP_023166486.1|DHYD
OG0008448	LOC117903650|XP_034671842.1|DSUB	LOC111598861|XP_023170073.2|DHYD
OG0008449	LOC117889613|XP_034649929.1|DSUB	LOC111595956|XP_023165696.2|DHYD
OG0008450	LOC117903583|XP_034671693.1|DSUB	LOC111598653|XP_023169769.1|DHYD
OG0008451	LOC117896718|XP_034661070.1|DSUB	LOC111596700|XP_023166786.1|DHYD
OG0008452	LOC117901437|XP_034668072.1|DSUB	LOC111599118|XP_023170447.1|DHYD
OG0008453	LOC117892372|XP_034654473.1|DSUB	LOC111599907|XP_023171499.1|DHYD
OG0008454	LOC117903748|XP_034672040.1|DSUB	LOC111604052|XP_023177679.2|DHYD
OG0008455	LOC117895322|XP_034658780.1|DSUB	LOC111596027|XP_023165823.2|DHYD
OG0008456	LOC117898383|XP_034663628.1|DSUB	LOC111596438|XP_023166428.1|DHYD
OG0008457	LOC117896505|XP_034660748.1|DSUB	LOC111593334|XP_023161813.2|DHYD
OG0008460	LOC117900885|XP_034667305.1|DSUB	LOC111593155|XP_023161525.2|DHYD
OG0008461	LOC117902783|XP_034670276.1|DSUB	LOC111596214|XP_030080418.1|DHYD
OG0008462	LOC117900936|XP_034667393.1|DSUB	LOC111599330|XP_023170719.1|DHYD
OG0008463	LOC117900000|XP_034666062.1|DSUB	LOC111602501|XP_023175340.2|DHYD
OG0008464	LOC117891966|XP_034653730.1|DSUB	LOC111605362|XP_023179609.1|DHYD
OG0008465	LOC117889995|XP_034650470.1|DSUB	LOC111599707|XP_023171205.1|DHYD
OG0008466	LOC117890922|XP_034651943.1|DSUB	LOC111593843|XP_023162655.2|DHYD
OG0008467	LOC117890049|XP_034650561.1|DSUB	LOC111604134|XP_023177820.1|DHYD
OG0008468	LOC117901394|XP_034668019.1|DSUB	LOC111599385|XP_023170790.2|DHYD
OG0008469	LOC117890233|XP_034650861.1|DSUB	LOC111597979|XP_023168722.2|DHYD
OG0008470	LOC117892057|XP_034653876.1|DSUB	LOC111593900|XP_023162738.1|DHYD
OG0008472	LOC117892339|XP_034654384.1|DSUB	LOC115483817|XP_030082029.1|DHYD, LOC111600575|XP_023172531.1|DHYD
OG0008473	LOC117895377|XP_034658880.1|DSUB	LOC111594051|XP_023162933.2|DHYD
OG0008474	LOC117896090|XP_034660019.1|DSUB	LOC111604884|XP_023178892.1|DHYD
OG0008475	LOC117901920|XP_034668779.1|DSUB	LOC111603986|XP_023177599.2|DHYD
OG0008476	LOC117899221|XP_034664985.1|DSUB	LOC111603011|XP_023176185.2|DHYD
OG0008477	LOC117891202|XP_034652429.1|DSUB	LOC111593831|XP_023162637.2|DHYD
OG0008479	LOC117891780|XP_034653339.1|DSUB	LOC111597092|XP_023167399.1|DHYD
OG0008480	LOC117893180|XP_034655563.1|DSUB	LOC111597220|XP_023167568.2|DHYD
OG0008481	LOC117891187|XP_034652410.1|DSUB, LOC117903407|XP_034671297.1|DSUB	LOC111597325|XP_023167731.2|DHYD
OG0008482	LOC117893995|XP_034656698.1|DSUB	LOC111605178|XP_023179340.2|DHYD
OG0008483	LOC117901815|XP_034668621.1|DSUB	LOC111596124|XP_023165962.1|DHYD
OG0008484	LOC117898773|XP_034664297.1|DSUB	LOC111602744|XP_023175767.2|DHYD, LOC115483795|XP_030081910.1|DHYD
OG0008485	LOC117901719|XP_034668486.1|DSUB	LOC111596344|XP_023166297.2|DHYD
OG0008486	LOC117902929|XP_034670408.1|DSUB	LOC111595873|XP_023165556.1|DHYD
OG0008488	LOC117897697|XP_034662609.1|DSUB	LOC111602058|XP_023174739.1|DHYD
OG0008489	LOC117897081|XP_034661610.1|DSUB	LOC111603401|XP_023176736.1|DHYD
OG0008489	LOC117897308|XP_034661952.1|DSUB	LOC111602684|XP_023175672.1|DHYD
OG0008490	LOC117898715|XP_034664223.1|DSUB	LOC111598599|XP_023169683.2|DHYD
OG0008491	LOC117897871|XP_034662836.1|DSUB	LOC111601776|XP_023174290.2|DHYD
OG0008492	LOC117900119|XP_034666236.1|DSUB	LOC111595778|XP_023165430.2|DHYD
OG0008493	LOC117900062|XP_034666157.1|DSUB	LOC111600415|XP_023172263.2|DHYD
OG0008494	LOC117891130|XP_034652229.1|DSUB	LOC111604095|XP_023177764.2|DHYD
OG0008495	LOC117891411|XP_034652748.1|DSUB	LOC111597115|XP_023167439.2|DHYD
OG0008496	LOC117889994|XP_034650469.1|DSUB	LOC111599706|XP_023171204.1|DHYD
OG0008497	LOC117890289|XP_034650943.1|DSUB	LOC111595431|XP_023164922.1|DHYD, LOC111595528|XP_023165078.2|DHYD
OG0008498	LOC117891164|XP_034652375.1|DSUB	LOC111600547|XP_023172460.2|DHYD
OG0008499	LOC117891464|XP_034652838.1|DSUB, LOC117891463|XP_034652837.1|DSUB	LOC111593865|XP_023162696.2|DHYD
OG0008500	LOC117892299|XP_034654332.1|DSUB	LOC111598037|XP_023168834.2|DHYD
OG0008501	LOC117895457|XP_034659020.1|DSUB	LOC111601695|XP_023174179.2|DHYD
OG0008502	LOC117893685|XP_034656268.1|DSUB, LOC117903667|XP_034671884.1|DSUB	LOC111593064|XP_023161408.1|DHYD
OG0008503	LOC117903878|XP_034672260.1|DSUB	LOC111605145|XP_023179294.1|DHYD
OG0008504	LOC117896872|XP_034661295.1|DSUB, LOC117893059|XP_034655351.1|DSUB	LOC111597181|XP_023167511.1|DHYD
OG0008505	LOC117901179|XP_034667722.1|DSUB, LOC117902502|XP_034669821.1|DSUB, LOC117889706|XP_034650018.1|DSUB, LOC117892733|XP_034655046.1|DSUB, LOC117902501|XP_034669820.1|DSUB, LOC117893801|XP_034656436.1|DSUB	LOC111594383|XP_023163418.1|DHYD
OG0008506	LOC117894171|XP_034656965.1|DSUB	LOC111592968|XP_023161228.2|DHYD
OG0008507	LOC117892963|XP_034655187.1|DSUB	LOC111599266|XP_023170632.2|DHYD
OG0008508	LOC117894821|XP_034657961.1|DSUB	LOC111592727|XP_030079337.1|DHYD
OG0008509	LOC117894488|XP_034657490.1|DSUB	LOC111593732|XP_023162530.1|DHYD
OG0008510	LOC117892703|XP_034655009.1|DSUB	LOC111600227|XP_023172021.1|DHYD
OG0008511	LOC117902511|XP_034669826.1|DSUB, LOC117893459|XP_034655969.1|DSUB	LOC111593784|XP_023162570.2|DHYD, LOC111593783|XP_023162569.2|DHYD, LOC111593782|XP_023162568.2|DHYD
OG0008512	LOC117903036|XP_034670657.1|DSUB	LOC111602292|XP_023175061.1|DHYD, LOC111602340|XP_023175118.2|DHYD
OG0008513	LOC117893083|XP_034655395.1|DSUB, LOC117903360|XP_034671206.1|DSUB, LOC117893643|XP_034656224.1|DSUB	LOC111594234|XP_023163208.2|DHYD
OG0008514	LOC117901223|XP_034667785.1|DSUB	LOC111601137|XP_023173372.2|DHYD
OG0008515	LOC117900811|XP_034667193.1|DSUB	LOC111601149|XP_023173385.1|DHYD
OG0008516	LOC117895304|XP_034658755.1|DSUB	LOC111603054|XP_023176279.1|DHYD
OG0008517	LOC117893073|XP_034655382.1|DSUB	LOC111604755|XP_023178713.2|DHYD
OG0008518	LOC117893866|XP_034656529.1|DSUB	LOC111596664|XP_023166739.2|DHYD
OG0008519	LOC117890217|XP_034650846.1|DSUB	LOC111593198|XP_023161590.2|DHYD, LOC115483074|XP_030079790.1|DHYD
OG0008520	LOC117899552|XP_034665532.1|DSUB	LOC111596200|XP_023166080.2|DHYD, LOC111596205|XP_023166085.2|DHYD
OG0008523	LOC117900510|XP_034666794.1|DSUB	LOC111594145|XP_023163082.2|DHYD
OG0008524	LOC117903228|XP_034671018.1|DSUB	LOC111594276|XP_030078912.1|DHYD
OG0008527	LOC117903079|XP_034670767.1|DSUB	LOC111593049|XP_030080121.1|DHYD
OG0008528	LOC117895114|XP_034658411.1|DSUB	LOC111596369|XP_023166334.1|DHYD
OG0008529	LOC117890934|XP_034651962.1|DSUB	LOC111598940|XP_023170228.1|DHYD
OG0008530	LOC117903393|XP_034671270.1|DSUB	LOC111593024|XP_023161335.2|DHYD
OG0008531	LOC117903875|XP_034672255.1|DSUB	LOC111596728|XP_023166825.2|DHYD
OG0008532	LOC117895677|XP_034659396.1|DSUB	LOC111596560|XP_030079919.1|DHYD
OG0008534	LOC117893606|XP_034656176.1|DSUB	LOC111603374|XP_030079554.1|DHYD
OG0008535	LOC117901976|XP_034668874.1|DSUB	LOC111592980|XP_023161243.2|DHYD
OG0008536	LOC117901253|XP_034667840.1|DSUB	LOC111598844|XP_030078913.1|DHYD
OG0008537	LOC117896501|XP_034660739.1|DSUB	LOC111594628|XP_023163787.2|DHYD
OG0008538	LOC117903308|XP_034671132.1|DSUB	LOC111596804|XP_023166933.2|DHYD
OG0008540	LOC117897115|XP_034661656.1|DSUB	LOC111593691|XP_023162358.2|DHYD
OG0008541	LOC117892239|XP_034654238.1|DSUB	LOC111600643|XP_023172626.2|DHYD
OG0008542	LOC117893006|XP_034655253.1|DSUB	LOC111601705|XP_023174192.2|DHYD
OG0008544	LOC117890655|XP_034651515.1|DSUB	LOC111604184|XP_023177907.2|DHYD
OG0008546	LOC117893128|XP_034655467.1|DSUB	LOC111596144|XP_023165995.1|DHYD
OG0008547	LOC117890418|XP_034651130.1|DSUB	LOC111596464|XP_023166484.2|DHYD
OG0008549	LOC117899435|XP_034665329.1|DSUB	LOC111601760|XP_023174266.1|DHYD
OG0008550	LOC117896623|XP_034660955.1|DSUB	LOC111597288|XP_023167672.1|DHYD, LOC111597344|XP_023167757.2|DHYD
OG0008552	LOC117893114|XP_034655442.1|DSUB	LOC111598371|XP_023169347.2|DHYD
OG0008553	LOC117891362|XP_034652689.1|DSUB	LOC111602109|XP_023174820.2|DHYD
OG0008554	LOC117896578|XP_034660888.1|DSUB	LOC111601826|XP_023174420.1|DHYD
OG0008555	LOC117889633|XP_034649983.1|DSUB	LOC111592170|XP_023159996.2|DHYD
OG0008556	LOC117889939|XP_034650362.1|DSUB	LOC111597080|XP_023167379.2|DHYD
OG0008557	LOC117898615|XP_034664058.1|DSUB	LOC111598237|XP_023169169.2|DHYD
OG0008558	LOC117901510|XP_034668171.1|DSUB	LOC111603971|XP_030079166.1|DHYD
OG0008560	LOC117900060|XP_034666156.1|DSUB	LOC111593149|XP_023161521.1|DHYD
OG0008561	LOC117901390|XP_034668015.1|DSUB	LOC111594744|XP_023163955.1|DHYD
OG0008562	LOC117902445|XP_034669728.1|DSUB	LOC111592076|XP_023159864.1|DHYD
OG0008563	LOC117899713|XP_034665819.1|DSUB	LOC111599573|XP_023171012.2|DHYD
OG0008564	LOC117900657|XP_034666983.1|DSUB	LOC111592660|XP_023160780.2|DHYD
OG0008565	LOC117903606|XP_034671752.1|DSUB	LOC111600213|XP_023172003.1|DHYD
OG0008566	LOC117900123|XP_034666239.1|DSUB	LOC111600312|XP_023172134.2|DHYD
OG0008569	LOC117891943|XP_034653686.1|DSUB	LOC111600956|XP_023173143.1|DHYD
OG0008570	LOC117895360|XP_034658838.1|DSUB	LOC111592996|XP_030078909.1|DHYD
OG0008571	LOC117893113|XP_034655441.1|DSUB	LOC111598370|XP_023169346.2|DHYD
OG0008572	LOC117897501|XP_034662282.1|DSUB	LOC111593619|XP_023162256.1|DHYD
OG0008573	LOC117903514|XP_034671511.1|DSUB	LOC111596751|XP_023166851.2|DHYD
OG0008576	LOC117897610|XP_034662468.1|DSUB	LOC111598111|XP_023168932.1|DHYD
OG0008577	LOC117894101|XP_034656867.1|DSUB	LOC111598727|XP_023169887.2|DHYD
OG0008578	LOC117897713|XP_034662626.1|DSUB	LOC111595386|XP_023164857.1|DHYD
OG0008579	LOC117893077|XP_034655386.1|DSUB	LOC111604764|XP_023178730.1|DHYD
OG0008581	LOC117893879|XP_034656542.1|DSUB	LOC111605090|XP_023179195.2|DHYD
OG0008582	LOC117897352|XP_034662028.1|DSUB	LOC111596803|XP_023166932.1|DHYD
OG0008583	LOC117902986|XP_034670579.1|DSUB	LOC111602860|XP_023175943.2|DHYD
OG0008584	LOC117903750|XP_034672047.1|DSUB	LOC111604021|XP_023177642.1|DHYD
OG0008585	LOC117895424|XP_034659000.1|DSUB	LOC111592985|XP_023161250.1|DHYD
OG0008586	LOC117895356|XP_034658874.1|DSUB	LOC111592989|XP_023161259.1|DHYD
OG0008587	LOC117896967|XP_034661402.1|DSUB	LOC111604216|XP_023177952.2|DHYD
OG0008588	LOC117898765|XP_034664286.1|DSUB	LOC111603640|XP_023177087.2|DHYD
OG0008590	LOC117898749|XP_034664261.1|DSUB	LOC111595159|XP_023164508.2|DHYD
OG0008593	LOC117893111|XP_034655438.1|DSUB	LOC111597465|XP_023167981.2|DHYD
OG0008594	LOC117897897|XP_034662864.1|DSUB	LOC111595032|XP_023164324.1|DHYD
OG0008595	LOC117890465|XP_034651211.1|DSUB	LOC111594036|XP_023162918.1|DHYD
OG0008596	LOC117890459|XP_034651196.1|DSUB	LOC111605393|XP_030081349.1|DHYD
OG0008597	LOC117898831|XP_034664389.1|DSUB	LOC111593365|XP_030078754.1|DHYD
OG0008598	LOC117903059|XP_034670697.1|DSUB	LOC111602049|XP_023174727.1|DHYD
OG0008599	LOC117894141|XP_034656966.1|DSUB	LOC111597355|XP_023167772.2|DHYD
OG0008600	LOC117897613|XP_034662469.1|DSUB	LOC111598595|XP_023169678.1|DHYD
OG0008601	LOC117900240|XP_034666420.1|DSUB	LOC111595933|XP_023165661.1|DHYD
OG0008602	LOC117897442|XP_034662175.1|DSUB	LOC111593685|XP_023162349.2|DHYD
OG0008603	LOC117898875|XP_034664447.1|DSUB	LOC111594591|XP_023163720.2|DHYD
OG0008604	LOC117891964|XP_034653727.1|DSUB	LOC111605380|XP_023179635.1|DHYD
OG0008605	LOC117901307|XP_034667908.1|DSUB	LOC111592666|XP_023160793.1|DHYD
OG0008606	LOC117900398|XP_034666644.1|DSUB	LOC111596054|XP_023165870.1|DHYD
OG0008607	LOC117897138|XP_034661700.1|DSUB	LOC111603030|XP_023176227.1|DHYD
OG0008608	LOC117894881|XP_034658052.1|DSUB	LOC111605722|XP_023180184.1|DHYD
OG0008609	LOC117897609|XP_034662464.1|DSUB	LOC111601367|XP_023173670.2|DHYD
OG0008610	LOC117890990|XP_034652032.1|DSUB	LOC111593567|XP_023162197.1|DHYD
OG0008612	LOC117901032|XP_034667524.1|DSUB, LOC117901351|XP_034667953.1|DSUB, LOC117890921|XP_034651942.1|DSUB	LOC111604608|XP_023178489.1|DHYD
OG0008614	LOC117902280|XP_034669446.1|DSUB	LOC111593034|XP_023161368.1|DHYD
OG0008615	LOC117898895|XP_034664469.1|DSUB	LOC111603389|XP_023176720.2|DHYD
OG0008616	LOC117897403|XP_034662117.1|DSUB	LOC115483535|XP_030081572.1|DHYD, LOC111598564|XP_023169633.2|DHYD
OG0008617	LOC117896713|XP_034661063.1|DSUB	LOC111605534|XP_023179865.1|DHYD
OG0008619	LOC117900552|XP_034666846.1|DSUB	LOC111599448|XP_023170872.2|DHYD
OG0008620	LOC117892727|XP_034655041.1|DSUB	LOC111600677|XP_023172696.1|DHYD, LOC115482839|XP_030078937.1|DHYD
OG0008621	LOC117898119|XP_034663199.1|DSUB	LOC111602745|XP_023175764.2|DHYD
OG0008622	LOC117890495|XP_034651277.1|DSUB	LOC111594953|XP_023164222.1|DHYD
OG0008623	LOC117891480|XP_034652850.1|DSUB	LOC111597085|XP_023167388.1|DHYD
OG0008624	LOC117891249|XP_034652486.1|DSUB, LOC117892617|XP_034654859.1|DSUB	LOC111599639|XP_030081383.1|DHYD
OG0008625	LOC117890033|XP_034650540.1|DSUB	LOC111594029|XP_023162910.1|DHYD
OG0008626	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB	LOC111600005|XP_023171675.1|DHYD
