Orthogroup	DSUB.longest_only	DERE.longest_only
OG0011035	LOC117901824|XP_034668643.1|DSUB	LOC6540833|XP_015014491.1|DERE
OG0011036	LOC117902255|XP_034669405.1|DSUB	LOC6549237|XP_026836614.1|DERE
OG0011037	LOC117901143|XP_034667677.1|DSUB	LOC6542260|XP_001968282.1|DERE
OG0011038	LOC117901355|XP_034667955.1|DSUB	LOC26526387|XP_015015498.1|DERE
OG0011039	LOC117902573|XP_034669924.1|DSUB	LOC6542574|XP_001969852.1|DERE
OG0011040	LOC117901536|XP_034668218.1|DSUB	LOC6541985|XP_001969840.1|DERE
OG0011041	LOC117899995|XP_034666057.1|DSUB	LOC6549196|XP_001974415.1|DERE
OG0011043	LOC117902776|XP_034670263.1|DSUB	LOC26526965|XP_015015583.1|DERE
OG0011045	LOC117893141|XP_034655494.1|DSUB	LOC6550321|XP_001976769.1|DERE
OG0011047	LOC117903669|XP_034671890.1|DSUB	LOC6550631|XP_001978143.2|DERE
OG0011048	LOC117896608|XP_034660933.1|DSUB	LOC6550400|XP_001977847.1|DERE
OG0011052	LOC117893246|XP_034655700.1|DSUB	LOC6544584|XP_001972383.1|DERE
OG0011053	LOC117893615|XP_034656183.1|DSUB	LOC6544021|XP_001973021.1|DERE
OG0011054	LOC117893619|XP_034656186.1|DSUB	LOC6544951|XP_001971545.2|DERE
OG0011055	LOC117895426|XP_034658955.1|DSUB, LOC117903371|XP_034671233.1|DSUB	LOC6544137|XP_001973731.1|DERE
OG0011056	LOC117900561|XP_034666860.1|DSUB	LOC6547463|XP_026836244.1|DERE
OG0011057	LOC117892614|XP_034654855.1|DSUB	LOC6548382|XP_001975141.1|DERE
OG0011058	LOC117901315|XP_034667916.1|DSUB	LOC6542579|XP_001969241.1|DERE
OG0011059	LOC117892571|XP_034654788.1|DSUB	LOC6542452|XP_015014665.1|DERE
OG0011061	LOC117896027|XP_034659927.1|DSUB	LOC6554320|XP_001981479.1|DERE
OG0011062	LOC117893883|XP_034656545.1|DSUB	LOC6544172|XP_001973771.1|DERE
OG0011063	LOC117900130|XP_034666247.1|DSUB	LOC26526004|XP_015015427.2|DERE
OG0011078	LOC117893983|XP_034656688.1|DSUB	LOC6544019|XP_026832682.1|DERE
OG0011079	LOC117896502|XP_034660742.1|DSUB	LOC26526260|XP_015010462.2|DERE
OG0011080	LOC117898540|XP_034663909.1|DSUB	LOC6553735|XP_001980321.2|DERE
OG0011081	LOC117902006|XP_034668944.1|DSUB	LOC113564352|XP_026837073.1|DERE
OG0011082	LOC117891515|XP_034652901.1|DSUB	LOC113564322|XP_026836723.1|DERE
OG0011084	LOC117893811|XP_034656449.1|DSUB	LOC26526592|XP_015014306.2|DERE
OG0011086	LOC117903906|XP_034672303.1|DSUB	LOC6551348|XP_026838817.1|DERE
OG0011088	LOC117891837|XP_034653519.1|DSUB	LOC26526075|XP_026837765.1|DERE
OG0011090	LOC117892474|XP_034654616.1|DSUB	LOC6546990|XP_001976032.2|DERE
OG0011093	LOC117895668|XP_034659384.1|DSUB	LOC6551092|XP_001977106.1|DERE
OG0011096	LOC117894674|XP_034657743.1|DSUB	LOC6546306|XP_026833133.1|DERE
OG0011099	LOC117893115|XP_034655444.1|DSUB	LOC6545654|XP_001971613.1|DERE
OG0011100	LOC117893784|XP_034656419.1|DSUB	LOC6545653|XP_001971612.1|DERE
OG0011101	LOC117895385|XP_034658899.1|DSUB	LOC6545648|XP_001971607.1|DERE
OG0011104	LOC117899132|XP_034664821.1|DSUB	LOC6552361|XP_001979825.3|DERE
OG0011106	LOC117890553|XP_034651375.1|DSUB	LOC6548034|XP_001975247.1|DERE
OG0011108	LOC117897890|XP_034662859.1|DSUB, LOC117897891|XP_034662860.1|DSUB	LOC6553293|XP_026831911.1|DERE
OG0011109	LOC117898892|XP_034664465.1|DSUB	LOC6552665|XP_001979173.3|DERE
OG0011111	LOC117897344|XP_034662009.1|DSUB	LOC6553253|XP_015009709.1|DERE
OG0011113	LOC117896400|XP_034660602.1|DSUB	LOC6554939|XP_001981120.1|DERE
OG0011114	LOC117898457|XP_034663770.1|DSUB	LOC26526186|XP_015010452.1|DERE
OG0011115	LOC117896974|XP_034661419.1|DSUB	LOC6555261|XP_001982302.1|DERE
OG0011116	LOC117898185|XP_034663291.1|DSUB	LOC6555356|XP_001981435.1|DERE
OG0011117	LOC117899002|XP_034664640.1|DSUB	LOC6553659|XP_001980308.1|DERE
OG0011118	LOC117899017|XP_034664667.1|DSUB	LOC6553547|XP_001980248.1|DERE
OG0011119	LOC117898506|XP_034663849.1|DSUB	LOC6553827|XP_001979492.1|DERE
OG0011120	LOC117897161|XP_034661722.1|DSUB	LOC6553009|XP_001979150.1|DERE
OG0011121	LOC117896605|XP_034660929.1|DSUB	LOC6553796|XP_001980444.1|DERE
OG0011122	LOC117896537|XP_034660811.1|DSUB	LOC6552817|XP_001979968.1|DERE
OG0011123	LOC117898044|XP_034663094.1|DSUB	LOC6552999|XP_001980059.1|DERE
OG0011124	LOC117899150|XP_034664849.1|DSUB	LOC6553521|XP_001979396.2|DERE
OG0011125	LOC117897498|XP_034662279.1|DSUB	LOC26526460|XP_026838854.1|DERE
OG0011126	LOC117899384|XP_034665257.1|DSUB	LOC6552324|XP_001979765.1|DERE
OG0011128	LOC117892100|XP_034653990.1|DSUB	LOC6546974|XP_001974616.1|DERE
OG0011129	LOC117892664|XP_034654943.1|DSUB	LOC26527074|XP_015015600.1|DERE
OG0011131	LOC117890803|XP_034651768.1|DSUB	LOC6547145|XP_001976120.1|DERE
OG0011133	LOC117901180|XP_034667724.1|DSUB	LOC6543122|XP_001969824.1|DERE
OG0011134	LOC117900928|XP_034667383.1|DSUB	LOC6542092|XP_001968395.1|DERE
OG0011135	LOC117900637|XP_034666957.1|DSUB	LOC6541956|XP_001968294.1|DERE
OG0011136	LOC117900635|XP_034666955.1|DSUB	LOC6541490|XP_001968293.1|DERE
OG0011137	LOC117901683|XP_034668417.1|DSUB	LOC6541205|XP_001969001.3|DERE, LOC6556218|XP_001983051.1|DERE
OG0011138	LOC117901644|XP_034668369.1|DSUB	LOC6542035|XP_001969006.1|DERE
OG0011140	LOC117896808|XP_034661206.1|DSUB	LOC6551422|XP_001977148.1|DERE
OG0011141	LOC117902702|XP_034670143.1|DSUB	LOC113564535|XP_026838062.1|DERE
OG0011142	LOC117892230|XP_034654227.1|DSUB	LOC6551678|XP_026837833.1|DERE
OG0011143	LOC117894158|XP_034656949.1|DSUB	LOC6551441|XP_001978539.1|DERE
OG0011144	LOC117892393|XP_034654503.1|DSUB	LOC6550990|XP_026837711.1|DERE
OG0011145	LOC117900612|XP_034666925.1|DSUB	LOC6540874|XP_001968533.1|DERE
OG0011146	LOC117901187|XP_034667731.1|DSUB	LOC6541110|XP_001968532.1|DERE
OG0011148	LOC117903651|XP_034671845.1|DSUB	LOC6551268|XP_001978383.1|DERE
OG0011149	LOC117902604|XP_034670010.1|DSUB	LOC6550177|XP_001977882.1|DERE
OG0011150	LOC117893626|XP_034656199.1|DSUB	LOC26526321|XP_026833433.1|DERE
OG0011151	LOC117893894|XP_034656562.1|DSUB	LOC6545973|XP_026832729.1|DERE
OG0011152	LOC117894344|XP_034657221.1|DSUB	LOC6545019|XP_001972609.2|DERE
OG0011153	LOC117895208|XP_034658589.1|DSUB	LOC6545990|XP_001973504.3|DERE
OG0011154	LOC117895271|XP_034658687.1|DSUB	LOC6545118|XP_001972087.1|DERE
OG0011155	LOC117901977|XP_034668871.1|DSUB	LOC6542754|XP_001969290.2|DERE
OG0011156	LOC117900145|XP_034666268.1|DSUB	LOC6542380|XP_001969343.1|DERE
OG0011157	LOC117901120|XP_034667648.1|DSUB	LOC6543361|XP_001969662.1|DERE
OG0011158	LOC117902425|XP_034669676.1|DSUB	LOC6541738|XP_001969652.1|DERE
OG0011159	LOC117901904|XP_034668761.1|DSUB	LOC6541646|XP_026834404.1|DERE
OG0011160	LOC117901421|XP_034668048.1|DSUB	LOC6542698|XP_001969892.3|DERE
OG0011162	LOC117900630|XP_034666949.1|DSUB	LOC113564085|XP_026834660.1|DERE
OG0011163	LOC117890841|XP_034651816.1|DSUB	LOC26526928|XP_015015577.1|DERE
OG0011165	LOC117893358|XP_034655840.1|DSUB, LOC117899417|XP_034665298.1|DSUB	LOC26526224|XP_015014244.1|DERE
OG0011173	LOC117899540|XP_034665511.1|DSUB	LOC113563908|XP_026832957.1|DERE, LOC113563865|XP_026832217.1|DERE
OG0011177	LOC117893654|XP_034656235.1|DSUB	LOC26526395|XP_015014268.1|DERE
OG0011179	LOC117902456|XP_034669744.1|DSUB	LOC6542559|XP_001969577.3|DERE
OG0011185	LOC117899456|XP_034665358.1|DSUB	LOC6552017|XP_026831968.1|DERE
OG0011187	LOC117895475|XP_034659048.1|DSUB	LOC6550489|XP_001977934.1|DERE
OG0011191	LOC117898327|XP_034663541.1|DSUB	LOC26526935|XP_026839395.1|DERE, LOC113563702|XP_026839396.1|DERE, LOC26526335|XP_026839410.1|DERE
OG0011193	LOC117897462|XP_034662200.1|DSUB	LOC6554759|XP_001982195.2|DERE
OG0011195	LOC117892819|XP_034655081.1|DSUB	LOC6550550|XP_026837568.1|DERE
OG0011197	LOC117891852|XP_034653498.1|DSUB	LOC6551449|XP_001977274.1|DERE
OG0011201	LOC117902362|XP_034669566.1|DSUB	LOC26526936|XP_015015579.1|DERE
OG0011206	LOC117893914|XP_034656586.1|DSUB	LOC6544348|XP_001971718.1|DERE
OG0011207	LOC117893504|XP_034656033.1|DSUB	LOC6544212|XP_001971905.3|DERE
OG0011210	LOC117892628|XP_034654871.1|DSUB, LOC117891375|XP_034652703.1|DSUB	LOC6541594|XP_001970519.1|DERE
OG0011213	LOC117891541|XP_034652942.1|DSUB	LOC6543094|XP_001969135.1|DERE
OG0011214	LOC117891740|XP_034653226.1|DSUB	LOC113564347|XP_026836938.1|DERE
OG0011217	LOC117902956|XP_034670484.1|DSUB	LOC26526214|XP_026839192.1|DERE
OG0011220	LOC117898343|XP_034663566.1|DSUB	LOC6551805|XP_001980574.1|DERE
OG0011221	LOC117899213|XP_034664977.1|DSUB	LOC6552912|XP_001980975.1|DERE
OG0011222	LOC117896701|XP_034661044.1|DSUB	LOC6554506|XP_001981032.1|DERE
OG0011223	LOC117898543|XP_034663911.1|DSUB	LOC6553737|XP_001980323.1|DERE
OG0011224	LOC117899725|XP_034665860.1|DSUB	LOC6554110|XP_001979506.1|DERE
OG0011225	LOC117898799|XP_034664333.1|DSUB	LOC6552483|XP_026838307.1|DERE
OG0011226	LOC117898703|XP_034664212.1|DSUB	LOC6555305|XP_026839335.1|DERE
OG0011227	LOC117896398|XP_034660599.1|DSUB	LOC6554614|XP_001982172.1|DERE
OG0011228	LOC117897372|XP_034662061.1|DSUB	LOC6555264|XP_026831493.1|DERE
OG0011229	LOC117891608|XP_034653032.1|DSUB	LOC6551795|XP_001979620.1|DERE
OG0011230	LOC117899585|XP_034665594.1|DSUB	LOC6551813|XP_001980582.1|DERE
OG0011232	LOC117896786|XP_034661174.1|DSUB	LOC6553395|XP_001980220.1|DERE
OG0011235	LOC117896655|XP_034660993.1|DSUB	LOC6554138|XP_001981690.2|DERE
OG0011236	LOC117890378|XP_034651067.1|DSUB	LOC6547287|XP_001974769.1|DERE
OG0011237	LOC117890441|XP_034651162.1|DSUB	LOC26526727|XP_026836872.1|DERE
OG0011238	LOC117891513|XP_034652898.1|DSUB	LOC6549273|XP_001975715.3|DERE
OG0011239	LOC117891919|XP_034653632.1|DSUB	LOC6549078|XP_001975597.1|DERE
OG0011240	LOC117890374|XP_034651061.1|DSUB	LOC6548125|XP_026836442.1|DERE
OG0011241	LOC117889728|XP_034650041.1|DSUB	LOC6547948|XP_001976550.1|DERE
OG0011242	LOC117892607|XP_034654839.1|DSUB	LOC6548157|XP_001975120.1|DERE
OG0011243	LOC117892588|XP_034654818.1|DSUB	LOC6546961|XP_001974603.1|DERE
OG0011244	LOC117900101|XP_034666217.1|DSUB	LOC6546644|XP_026836499.1|DERE
OG0011245	LOC117891091|XP_034652163.1|DSUB	LOC6547643|XP_026836024.1|DERE
OG0011246	LOC117889819|XP_034650190.1|DSUB	LOC6548083|XP_001975174.1|DERE
OG0011247	LOC117890586|XP_034651414.1|DSUB	LOC6547151|XP_001976126.1|DERE
OG0011248	LOC117892684|XP_034654980.1|DSUB	LOC113564338|XP_026836833.1|DERE
OG0011249	LOC117890929|XP_034651954.1|DSUB	LOC6547153|XP_001976128.1|DERE
OG0011250	LOC117901113|XP_034667638.1|DSUB	LOC6552295|XP_001978892.1|DERE
OG0011251	LOC117902574|XP_034669925.1|DSUB	LOC26526978|XP_015015585.1|DERE
OG0011252	LOC117900504|XP_034666786.1|DSUB	LOC6555989|XP_026834948.1|DERE
OG0011253	LOC117902755|XP_034670238.1|DSUB	LOC26526056|XP_015015443.1|DERE
OG0011254	LOC117901243|XP_034667809.1|DSUB	LOC6549408|XP_001974314.1|DERE
OG0011256	LOC117893979|XP_034656687.1|DSUB	LOC6551623|XP_001977126.1|DERE
OG0011258	LOC117893198|XP_034655607.1|DSUB	LOC6550679|XP_001976757.1|DERE
OG0011259	LOC117893172|XP_034655540.1|DSUB	LOC6550680|XP_001976758.1|DERE
OG0011260	LOC117895709|XP_034659454.1|DSUB	LOC6550050|XP_001977516.1|DERE
OG0011261	LOC117901022|XP_034667514.1|DSUB	LOC6549243|XP_001974350.1|DERE
OG0011263	LOC117901792|XP_034668593.1|DSUB	LOC26526920|XP_015015574.1|DERE
OG0011264	LOC117903654|XP_034671853.1|DSUB	LOC6550612|XP_001978139.1|DERE
OG0011265	LOC117894468|XP_034657460.1|DSUB	LOC6546019|XP_001972231.1|DERE
OG0011266	LOC117893425|XP_034655933.1|DSUB	LOC6544179|XP_001972376.2|DERE
OG0011268	LOC117893143|XP_034655493.1|DSUB	LOC6546139|XP_026832638.1|DERE
OG0011269	LOC117894539|XP_034657551.1|DSUB	LOC6545104|XP_026832761.1|DERE
OG0011270	LOC117894524|XP_034657529.1|DSUB	LOC6544745|XP_001973207.2|DERE
OG0011271	LOC117895220|XP_034658605.1|DSUB	LOC6546061|XP_001973514.1|DERE
OG0011272	LOC117895662|XP_034659371.1|DSUB	LOC6544294|XP_001973133.1|DERE
OG0011273	LOC117895381|XP_034658891.1|DSUB	LOC6546339|XP_001972283.1|DERE
OG0011274	LOC117893193|XP_034655593.1|DSUB, LOC117894017|XP_034656742.1|DSUB	LOC6545898|XP_001972790.1|DERE
OG0011275	LOC117893331|XP_034655812.1|DSUB	LOC6543560|XP_001973321.1|DERE
OG0011276	LOC117895312|XP_034658764.1|DSUB	LOC6545169|XP_001972577.2|DERE
OG0011278	LOC117901875|XP_034668723.1|DSUB	LOC6547498|XP_001976231.1|DERE
OG0011279	LOC117900281|XP_034666485.1|DSUB	LOC6541102|XP_026834378.1|DERE
OG0011281	LOC117890843|XP_034651818.1|DSUB	LOC6547352|XP_001976185.1|DERE
OG0011282	LOC117894310|XP_034657172.1|DSUB	LOC6551158|XP_001976859.2|DERE
OG0011283	LOC117892490|XP_034654647.1|DSUB	LOC6547290|XP_001974772.1|DERE
OG0011314	LOC117893959|XP_034656643.1|DSUB	LOC6544068|XP_001971427.1|DERE
OG0011319	LOC117900729|XP_034667098.1|DSUB	LOC26526447|XP_015011459.1|DERE
OG0011326	LOC117900454|XP_034666721.1|DSUB	LOC6551063|XP_001976923.1|DERE
OG0011330	LOC117902361|XP_034669565.1|DSUB	LOC6542463|XP_001969996.1|DERE
OG0011331	LOC117902055|XP_034669017.1|DSUB	LOC26526451|XP_026834432.1|DERE
OG0011332	LOC117893481|XP_034656002.1|DSUB	LOC6544270|XP_001971956.1|DERE
OG0011333	LOC117893510|XP_034656040.1|DSUB, LOC117893384|XP_034655871.1|DSUB	LOC6544698|XP_001972452.1|DERE
OG0011338	LOC117897004|XP_034661460.1|DSUB	LOC26526269|XP_015010464.1|DERE
OG0011339	LOC117897076|XP_034661602.1|DSUB	LOC26525976|XP_015010426.1|DERE
OG0011340	LOC117898769|XP_034664294.1|DSUB	LOC6553793|XP_001980441.1|DERE
OG0011341	LOC117898467|XP_034663784.1|DSUB	LOC6552222|XP_001979743.2|DERE
OG0011342	LOC117896987|XP_034661434.1|DSUB	LOC6554379|XP_001982362.1|DERE
OG0011343	LOC117899708|XP_034665806.1|DSUB	LOC113564860|XP_026839696.1|DERE
OG0011344	LOC117896855|XP_034661274.1|DSUB	LOC6555262|XP_026837128.1|DERE
OG0011346	LOC117897463|XP_034662201.1|DSUB	LOC6554760|XP_001982196.1|DERE
OG0011347	LOC117898413|XP_034663674.1|DSUB	LOC6554059|XP_001980548.1|DERE
OG0011348	LOC117898274|XP_034663420.1|DSUB	LOC6552499|XP_001980854.1|DERE
OG0011349	LOC117896711|XP_034661059.1|DSUB	LOC6553102|XP_001980097.1|DERE
OG0011350	LOC117898186|XP_034663292.1|DSUB	LOC26526379|XP_015009377.2|DERE
OG0011351	LOC117899265|XP_034665050.1|DSUB	LOC6552346|XP_001979767.1|DERE
OG0011352	LOC117896048|XP_034659948.1|DSUB	LOC26526315|XP_015010471.1|DERE
OG0011353	LOC117899261|XP_034665045.1|DSUB	LOC6555120|XP_001982262.1|DERE
OG0011354	LOC117896660|XP_034660998.1|DSUB	LOC6554963|XP_001981135.1|DERE
OG0011355	LOC117890295|XP_034650954.1|DSUB	LOC113564271|XP_026836084.1|DERE
OG0011356	LOC117891122|XP_034652218.1|DSUB	LOC6549474|XP_001975765.1|DERE
OG0011357	LOC117891908|XP_034653621.1|DSUB	LOC26526192|XP_026836624.1|DERE
OG0011358	LOC117891327|XP_034652636.1|DSUB	LOC6548353|XP_001975317.1|DERE
OG0011359	LOC117890496|XP_034651278.1|DSUB	LOC6547959|XP_001975287.1|DERE
OG0011360	LOC117892135|XP_034654062.1|DSUB	LOC26526475|XP_015012809.1|DERE
OG0011361	LOC117891562|XP_034652972.1|DSUB	LOC26526691|XP_026836565.1|DERE
OG0011362	LOC117891812|XP_034653397.1|DSUB	LOC6547489|XP_026836497.1|DERE
OG0011363	LOC117891090|XP_034652161.1|DSUB	LOC113564275|XP_026836183.1|DERE
OG0011364	LOC117891638|XP_034653075.1|DSUB	LOC6547014|XP_001974701.2|DERE
OG0011365	LOC117890525|XP_034651334.1|DSUB	LOC6546631|XP_001975847.1|DERE
OG0011366	LOC117889698|XP_034650007.1|DSUB	LOC26526105|XP_015012744.1|DERE
OG0011367	LOC117891865|XP_034653518.1|DSUB	LOC6547086|XP_026835968.1|DERE
OG0011368	LOC117891373|XP_034652701.1|DSUB	LOC6542431|XP_001970663.1|DERE
OG0011369	LOC117899974|XP_034666024.1|DSUB	LOC26526168|XP_026835492.1|DERE
OG0011371	LOC117902299|XP_034669471.1|DSUB	LOC6541023|XP_001970298.1|DERE
OG0011372	LOC117901133|XP_034667666.1|DSUB	LOC26525990|XP_015015425.1|DERE
OG0011373	LOC117901498|XP_034668158.1|DSUB	LOC6541540|XP_001969010.2|DERE
OG0011374	LOC117902499|XP_034669819.1|DSUB	LOC6549853|XP_001977359.1|DERE
OG0011376	LOC117894987|XP_034658228.1|DSUB	LOC6550687|XP_001976765.3|DERE
OG0011377	LOC117903486|XP_034671444.1|DSUB	LOC6549884|XP_001978662.2|DERE
OG0011378	LOC117900093|XP_034666205.1|DSUB	LOC6551590|XP_026838487.1|DERE
OG0011379	LOC117903576|XP_034671685.1|DSUB	LOC6550127|XP_001977708.1|DERE
OG0011380	LOC117903236|XP_034671030.1|DSUB	LOC6551651|XP_001978565.1|DERE
OG0011381	LOC117896765|XP_034661136.1|DSUB	LOC6551652|XP_026837914.1|DERE
OG0011382	LOC117903683|XP_034671913.1|DSUB	LOC6550641|XP_001978129.3|DERE
OG0011383	LOC117903069|XP_034670729.1|DSUB	LOC6551470|XP_001978551.1|DERE
OG0011385	LOC117901831|XP_034668653.1|DSUB	LOC6543102|XP_001968976.1|DERE
OG0011386	LOC117893686|XP_034656266.1|DSUB	LOC6551216|XP_001978389.1|DERE, LOC26526093|XP_026837696.1|DERE
OG0011387	LOC117902961|XP_034670504.1|DSUB	LOC6550186|XP_001978325.3|DERE
OG0011388	LOC117894951|XP_034658168.1|DSUB	LOC6543701|XP_026833923.1|DERE
OG0011389	LOC117894897|XP_034658079.1|DSUB	LOC6544272|XP_001971958.1|DERE
OG0011390	LOC117893928|XP_034656601.1|DSUB	LOC6545138|XP_001972769.1|DERE
OG0011391	LOC117894602|XP_034657643.1|DSUB	LOC6545873|XP_001972724.1|DERE
OG0011392	LOC117894545|XP_034657557.1|DSUB	LOC26526160|XP_015014234.1|DERE
OG0011393	LOC117893153|XP_034655505.1|DSUB	LOC6545560|XP_001972686.3|DERE
OG0011394	LOC117894433|XP_034657387.1|DSUB	LOC6544222|XP_001973038.2|DERE
OG0011395	LOC117893526|XP_034656058.1|DSUB	LOC6546440|XP_001972926.1|DERE
OG0011396	LOC117895325|XP_034658785.1|DSUB	LOC6543711|XP_001971854.1|DERE
OG0011397	LOC117893902|XP_034656571.1|DSUB	LOC6545363|XP_026832843.1|DERE
OG0011398	LOC117893794|XP_034656429.1|DSUB	LOC6545899|XP_001972791.3|DERE
OG0011399	LOC117895886|XP_034659780.1|DSUB	LOC6546204|XP_001972834.3|DERE
OG0011400	LOC117895315|XP_034658767.1|DSUB	LOC26526632|XP_015014317.1|DERE
OG0011401	LOC117894989|XP_034658227.1|DSUB	LOC6544661|XP_001972490.1|DERE
OG0011402	LOC117902519|XP_034669835.1|DSUB	LOC6542248|XP_001969255.2|DERE
OG0011403	LOC117900166|XP_034666299.1|DSUB	LOC6542087|XP_001969618.1|DERE
OG0011404	LOC117902342|XP_034669533.1|DSUB	LOC6548602|XP_001973947.1|DERE
OG0011405	LOC117901019|XP_034667511.1|DSUB	LOC6548360|XP_001973963.1|DERE
OG0011407	LOC117900859|XP_034667270.1|DSUB	LOC6548743|XP_001974100.1|DERE
OG0011408	LOC117901358|XP_034667959.1|DSUB	LOC6548745|XP_026836430.1|DERE
OG0011410	LOC117900909|XP_034667360.1|DSUB	LOC6542725|XP_001968555.1|DERE
OG0011411	LOC117901008|XP_034667496.1|DSUB	LOC6541999|XP_001969878.2|DERE
OG0011412	LOC117901950|XP_034668815.1|DSUB	LOC6540711|XP_001968864.1|DERE
OG0011413	LOC117892740|XP_034655057.1|DSUB	LOC6547916|XP_001976435.1|DERE
OG0011414	LOC117890554|XP_034651376.1|DSUB	LOC6548032|XP_001975245.1|DERE
OG0011415	LOC117895612|XP_034659252.1|DSUB	LOC6544101|XP_026832782.1|DERE
OG0011416	LOC117901004|XP_034667492.1|DSUB	LOC6549433|XP_001974404.1|DERE
OG0011444	LOC117889778|XP_034650134.1|DSUB	LOC6547872|XP_001976348.2|DERE
OG0011456	LOC117899996|XP_034666058.1|DSUB	LOC6549275|XP_001974417.1|DERE
OG0011465	LOC117898793|XP_034664321.1|DSUB	LOC26527076|XP_026831964.1|DERE
OG0011466	LOC117897886|XP_034662854.1|DSUB	LOC6552253|XP_001980848.1|DERE
OG0011467	LOC117896896|XP_034661320.1|DSUB	LOC26526234|XP_015010459.1|DERE
OG0011469	LOC117896644|XP_034660981.1|DSUB	LOC6554584|XP_001981540.1|DERE
OG0011472	LOC117889813|XP_034650182.1|DSUB	LOC6547134|XP_001974768.1|DERE
OG0011474	LOC117892136|XP_034654064.1|DSUB	LOC26526309|XP_026836441.1|DERE
OG0011476	LOC117900171|XP_034666307.1|DSUB	LOC6553103|XP_001980098.1|DERE, LOC6553104|XP_026839548.1|DERE
OG0011477	LOC117889700|XP_034650008.1|DSUB	LOC6546855|XP_001975957.1|DERE
OG0011478	LOC117889827|XP_034650198.1|DSUB	LOC6547641|XP_001974958.1|DERE
OG0011479	LOC117889825|XP_034650196.1|DSUB	LOC26527031|XP_015012901.1|DERE
OG0011480	LOC117892043|XP_034653860.1|DSUB	LOC6541958|XP_001970496.1|DERE
OG0011483	LOC117902292|XP_034669462.1|DSUB	LOC6540706|XP_001970299.2|DERE
OG0011486	LOC117900994|XP_034667482.1|DSUB	LOC6542056|XP_001969008.1|DERE
OG0011488	LOC117903251|XP_034671045.1|DSUB	LOC6549766|XP_001976785.1|DERE
OG0011489	LOC117895776|XP_034659567.1|DSUB	LOC6549924|XP_001978674.1|DERE
OG0011492	LOC117898318|XP_034663519.1|DSUB	LOC6550946|XP_026838138.1|DERE
OG0011493	LOC117895741|XP_034659502.1|DSUB	LOC6551466|XP_001978547.1|DERE
OG0011494	LOC117897704|XP_034662658.1|DSUB	LOC26526031|XP_015011432.1|DERE
OG0011496	LOC117894119|XP_034656892.1|DSUB	LOC6545533|XP_001972701.1|DERE
OG0011497	LOC117895338|XP_034658806.1|DSUB	LOC6545626|XP_001972688.1|DERE
OG0011499	LOC117893189|XP_034655590.1|DSUB	LOC6546093|XP_001972785.1|DERE
OG0011500	LOC117894250|XP_034657094.1|DSUB	LOC6543688|XP_001973700.2|DERE
OG0011501	LOC117900560|XP_034666858.1|DSUB	LOC113564257|XP_026835962.1|DERE
OG0011502	LOC117902022|XP_034668970.1|DSUB	LOC6541532|XP_026835439.1|DERE
OG0011505	LOC117897156|XP_034661718.1|DSUB	LOC26526837|XP_015010529.1|DERE
OG0011506	LOC117895013|XP_034658256.1|DSUB	LOC6545234|XP_001971026.1|DERE
OG0011509	LOC117889923|XP_034650339.1|DSUB	LOC26526161|XP_015012752.1|DERE
OG0011510	LOC117895446|XP_034659003.1|DSUB	LOC26526522|XP_015014295.2|DERE
OG0011511	LOC117893339|XP_034655819.1|DSUB	LOC6545980|XP_001972188.1|DERE
OG0011538	LOC117894110|XP_034656879.1|DSUB	LOC26526023|XP_015014207.1|DERE
OG0011542	LOC117901140|XP_034667674.1|DSUB	LOC6541223|XP_001969002.2|DERE
OG0011543	LOC117902068|XP_034669044.1|DSUB	LOC6541357|XP_001970221.1|DERE
OG0011544	LOC117900997|XP_034667485.1|DSUB	LOC26526327|XP_015012781.1|DERE
OG0011545	LOC117893904|XP_034656574.1|DSUB	LOC6545362|XP_001972597.1|DERE
OG0011549	LOC117898994|XP_034664628.1|DSUB	LOC6554934|XP_026839482.1|DERE
OG0011550	LOC117898732|XP_034664243.1|DSUB	LOC113563756|XP_026831918.1|DERE
OG0011555	LOC117897496|XP_034662276.1|DSUB	LOC6553087|XP_001980106.2|DERE
OG0011556	LOC117897731|XP_034662651.1|DSUB	LOC26527040|XP_015010545.1|DERE, LOC26526930|XP_015010540.1|DERE
OG0011557	LOC117896710|XP_034661057.1|DSUB	LOC6552372|XP_001978883.2|DERE
OG0011560	LOC117891231|XP_034652467.1|DSUB	LOC6548354|XP_001975318.3|DERE
OG0011561	LOC117891435|XP_034652798.1|DSUB	LOC6548419|XP_001976727.1|DERE
OG0011562	LOC117891714|XP_034653199.1|DSUB	LOC6546569|XP_001974559.1|DERE
OG0011564	LOC117890870|XP_034651850.1|DSUB	LOC26525959|XP_015012714.1|DERE
OG0011569	LOC117890252|XP_034650890.1|DSUB	LOC6547154|XP_001976129.1|DERE
OG0011573	LOC117900182|XP_034666319.1|DSUB	LOC113564267|XP_026836057.1|DERE
OG0011574	LOC117902709|XP_034670163.1|DSUB	LOC26526880|XP_015012871.1|DERE
OG0011575	LOC117903799|XP_034672120.1|DSUB	LOC6549733|XP_001978638.1|DERE
OG0011576	LOC117896943|XP_034661381.1|DSUB	LOC6551438|XP_026838106.1|DERE
OG0011577	LOC117892685|XP_034654985.1|DSUB	LOC26526647|XP_015008826.1|DERE
OG0011579	LOC117900918|XP_034667372.1|DSUB	LOC26526646|XP_026838624.1|DERE
OG0011581	LOC117895703|XP_034659442.1|DSUB	LOC6545664|XP_001971140.1|DERE
