Orthogroup	DSUB.longest_only	DFIC.longest_only
OG0008920	LOC117895128|XP_034658431.1|DSUB	LOC108096195|XP_017053068.1|DFIC
OG0008921	LOC117900267|XP_034666469.1|DSUB	LOC108100961|XP_017060601.1|DFIC
OG0008922	LOC117901039|XP_034667539.1|DSUB	LOC108094138|XP_017050053.1|DFIC, LOC108100954|XP_017060592.1|DFIC
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC108095240|XP_017051757.1|DFIC
OG0008924	LOC117892604|XP_034654836.1|DSUB	LOC108094843|XP_017051135.1|DFIC
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC108086312|XP_017038702.1|DFIC
OG0008926	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB	LOC108090413|XP_017044557.1|DFIC
OG0008927	LOC117891078|XP_034652148.1|DSUB	LOC108101887|XP_017061931.1|DFIC
OG0008928	LOC117892327|XP_034654371.1|DSUB	LOC108094227|XP_017050173.1|DFIC
OG0008929	LOC117892616|XP_034654858.1|DSUB	LOC108095176|XP_017051630.1|DFIC
OG0008930	LOC117896214|XP_034660238.1|DSUB	LOC108091943|XP_017046820.1|DFIC
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC108090916|XP_017045328.1|DFIC
OG0008932	LOC117890409|XP_034651112.1|DSUB	LOC108090695|XP_017044967.1|DFIC
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC108086397|XP_017038788.1|DFIC
OG0008934	LOC117893815|XP_034656457.1|DSUB	LOC108086990|XP_017039611.1|DFIC, LOC108086991|XP_017039617.1|DFIC
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC108094334|XP_017050372.1|DFIC
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC108096913|XP_017054352.1|DFIC
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC108094851|XP_017051147.1|DFIC
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC108094892|XP_017051221.1|DFIC
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC108090864|XP_017045241.1|DFIC
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC108086498|XP_017038913.1|DFIC
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC108091101|XP_017045610.1|DFIC
OG0008943	LOC117893951|XP_034656635.1|DSUB	LOC108092978|XP_017048359.1|DFIC
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC108094612|XP_017050776.1|DFIC
OG0008945	LOC117892220|XP_034654212.1|DSUB	LOC108097281|XP_017054971.1|DFIC
OG0008947	LOC117891143|XP_034652268.1|DSUB	LOC108097043|XP_017054563.1|DFIC
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC108092823|XP_017048115.1|DFIC
OG0008949	LOC117895030|XP_034658293.1|DSUB	LOC108093053|XP_017048449.1|DFIC
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC108097196|XP_017054830.1|DFIC
OG0008951	LOC117894167|XP_034656959.1|DSUB	LOC108089351|XP_017043020.1|DFIC
OG0008952	LOC117899956|XP_034666004.1|DSUB	LOC108097901|XP_017055927.1|DFIC
OG0008953	LOC117893599|XP_034656165.1|DSUB	LOC108088741|XP_017042178.1|DFIC
OG0008955	LOC117893888|XP_034656551.1|DSUB	LOC108089345|XP_017043015.1|DFIC
OG0008956	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB	LOC108100171|XP_017059428.1|DFIC
OG0008957	LOC117893021|XP_034655269.1|DSUB	LOC108086951|XP_017039553.1|DFIC
OG0008958	LOC117893311|XP_034655790.1|DSUB	LOC108088879|XP_017042363.1|DFIC
OG0008959	LOC117894760|XP_034657868.1|DSUB	LOC108100230|XP_017059497.1|DFIC
OG0008960	LOC117893418|XP_034655921.1|DSUB	LOC108100409|XP_017059785.1|DFIC
OG0008961	LOC117900397|XP_034666642.1|DSUB, LOC117900844|XP_034667250.1|DSUB	LOC108090612|XP_017044872.1|DFIC
OG0008962	LOC117892729|XP_034655044.1|DSUB, LOC117899275|XP_034665067.1|DSUB	LOC108097892|XP_017055920.1|DFIC
OG0008963	LOC117899771|XP_034665932.1|DSUB, LOC117899796|XP_034665973.1|DSUB	LOC108097897|XP_017055924.1|DFIC
OG0008964	LOC117890728|XP_034651675.1|DSUB	LOC108097359|XP_017055088.1|DFIC
OG0008965	LOC117901124|XP_034667653.1|DSUB	LOC108089221|XP_017042865.1|DFIC
OG0008966	LOC117901645|XP_034668370.1|DSUB	LOC108101360|XP_017061160.1|DFIC
OG0008967	LOC117894990|XP_034658229.1|DSUB	LOC108100151|XP_017059397.1|DFIC
OG0008968	LOC117900640|XP_034666961.1|DSUB	LOC108094118|XP_017050029.1|DFIC
OG0008969	LOC117901145|XP_034667679.1|DSUB	LOC108095171|XP_017051628.1|DFIC
OG0008970	LOC117901142|XP_034667676.1|DSUB	LOC108095192|XP_017051684.1|DFIC
OG0008971	LOC117894624|XP_034657681.1|DSUB	LOC108088949|XP_017042459.1|DFIC
OG0008972	LOC117893976|XP_034656674.1|DSUB	LOC108093269|XP_017048737.1|DFIC
OG0008973	LOC117893538|XP_034656077.1|DSUB	LOC108096192|XP_017053065.1|DFIC
OG0008974	LOC117896466|XP_034660690.1|DSUB	LOC108088377|XP_017041613.1|DFIC, LOC108088372|XP_017041606.1|DFIC
OG0008975	LOC117889824|XP_034650194.1|DSUB	LOC108090632|XP_017044900.1|DFIC
OG0008976	LOC117895724|XP_034659472.1|DSUB	LOC108088353|XP_017041589.1|DFIC
OG0008977	LOC117901174|XP_034667719.1|DSUB	LOC108092639|XP_017047766.1|DFIC, LOC108100767|XP_017060696.1|DFIC
OG0008978	LOC117890996|XP_034652035.1|DSUB	LOC108099989|XP_017059175.1|DFIC
OG0008979	LOC117902759|XP_034670243.1|DSUB, LOC117902761|XP_034670245.1|DSUB	LOC108092658|XP_017047808.1|DFIC
OG0008983	LOC117891356|XP_034652682.1|DSUB	LOC108090978|XP_017045422.1|DFIC
OG0008985	LOC117894805|XP_034657930.1|DSUB	LOC108089358|XP_017043025.1|DFIC
OG0008986	LOC117897423|XP_034662151.1|DSUB	LOC108091789|XP_017046637.1|DFIC
OG0008987	LOC117902723|XP_034670180.1|DSUB	LOC108089867|XP_017043804.1|DFIC
OG0008988	LOC117898675|XP_034664146.1|DSUB	LOC108092124|XP_017047115.1|DFIC
OG0008989	LOC117893463|XP_034655977.1|DSUB	LOC108097192|XP_017054826.1|DFIC
OG0008990	LOC117893682|XP_034656262.1|DSUB	LOC108087412|XP_017040240.1|DFIC
OG0008993	LOC117895174|XP_034658528.1|DSUB	LOC108100565|XP_017060031.1|DFIC
OG0008994	LOC117902806|XP_034670318.1|DSUB	LOC108092716|XP_017047933.1|DFIC
OG0008995	LOC117892483|XP_034654627.1|DSUB	LOC108090947|XP_017045371.1|DFIC
OG0008996	LOC117901375|XP_034667980.1|DSUB	LOC108094666|XP_017050866.1|DFIC
OG0008997	LOC117900699|XP_034667084.1|DSUB	LOC108092841|XP_017048136.1|DFIC
OG0008999	LOC117890890|XP_034651879.1|DSUB	LOC108094224|XP_017050174.1|DFIC
OG0009000	LOC117896378|XP_034660551.1|DSUB, LOC117895376|XP_034658863.1|DSUB, LOC117900124|XP_034666279.1|DSUB	LOC108095347|XP_017051916.1|DFIC
OG0009001	LOC117901865|XP_034668711.1|DSUB	LOC108101202|XP_017060938.1|DFIC
OG0009002	LOC117897249|XP_034661862.1|DSUB	LOC108087962|XP_017041045.1|DFIC
OG0009003	LOC117890984|XP_034652028.1|DSUB	LOC108089339|XP_017043009.1|DFIC
OG0009004	LOC117890736|XP_034651679.1|DSUB	LOC108086389|XP_017038780.1|DFIC
OG0009005	LOC117900335|XP_034666564.1|DSUB	LOC108100862|XP_017060430.1|DFIC
OG0009006	LOC117897896|XP_034662863.1|DSUB	LOC108093368|XP_017048878.1|DFIC
OG0009007	LOC117894208|XP_034657013.1|DSUB	LOC108093955|XP_017049847.1|DFIC
OG0009008	LOC117898523|XP_034663883.1|DSUB	LOC108101090|XP_017060782.1|DFIC
OG0009009	LOC117892985|XP_034655228.1|DSUB	LOC108100505|XP_017059945.1|DFIC
OG0009010	LOC117895802|XP_034659615.1|DSUB	LOC108089033|XP_017042619.1|DFIC
OG0009011	LOC117895320|XP_034658777.1|DSUB	LOC108100358|XP_017059680.1|DFIC
OG0009012	LOC117890284|XP_034650937.1|DSUB	LOC108101324|XP_017061125.1|DFIC
OG0009013	LOC117895425|XP_034658958.1|DSUB	LOC108097080|XP_017054611.1|DFIC
OG0009014	LOC117895066|XP_034658338.1|DSUB	LOC108089380|XP_017043052.1|DFIC
OG0009015	LOC117895603|XP_034659242.1|DSUB	LOC108088247|XP_017041453.1|DFIC
OG0009016	LOC117894129|XP_034656910.1|DSUB	LOC108096370|XP_017053411.1|DFIC
OG0009017	LOC117901336|XP_034667936.1|DSUB	LOC108092514|XP_017047624.1|DFIC
OG0009018	LOC117902991|XP_034670596.1|DSUB	LOC108098407|XP_017056787.1|DFIC
OG0009019	LOC117902987|XP_034670578.1|DSUB	LOC108098401|XP_017056769.1|DFIC
OG0009020	LOC117899340|XP_034665178.1|DSUB	LOC108097214|XP_017054854.1|DFIC
OG0009021	LOC117897314|XP_034661956.1|DSUB	LOC108091395|XP_017046069.1|DFIC
OG0009022	LOC117898197|XP_034663308.1|DSUB	LOC108087393|XP_017040225.1|DFIC
OG0009023	LOC117896720|XP_034661072.1|DSUB	LOC108088379|XP_017041615.1|DFIC
OG0009024	LOC117896325|XP_034660451.1|DSUB	LOC108099462|XP_017058500.1|DFIC
OG0009025	LOC117898581|XP_034664014.1|DSUB	LOC108087973|XP_017041061.1|DFIC
OG0009026	LOC117897584|XP_034662429.1|DSUB	LOC108092160|XP_017047169.1|DFIC
OG0009027	LOC117892580|XP_034654804.1|DSUB	LOC108087805|XP_017040851.1|DFIC
OG0009028	LOC117895218|XP_034658602.1|DSUB	LOC108087446|XP_017040290.1|DFIC
OG0009029	LOC117902117|XP_034669126.1|DSUB	LOC108088129|XP_017041279.1|DFIC
OG0009030	LOC117902744|XP_034670218.1|DSUB	LOC108101325|XP_017061122.1|DFIC
OG0009031	LOC117898896|XP_034664470.1|DSUB	LOC108093551|XP_017049136.1|DFIC
OG0009032	LOC117898898|XP_034664471.1|DSUB	LOC108093552|XP_017049137.1|DFIC
OG0009033	LOC117900017|XP_034666094.1|DSUB	LOC108100891|XP_017060489.1|DFIC
OG0009034	LOC117901496|XP_034668156.1|DSUB	LOC108094546|XP_017050644.1|DFIC
OG0009035	LOC117902181|XP_034669244.1|DSUB	LOC108101251|XP_017060996.1|DFIC
OG0009036	LOC117890569|XP_034651392.1|DSUB	LOC108090900|XP_017045300.1|DFIC
OG0009037	LOC117902540|XP_034669865.1|DSUB	LOC108092444|XP_017047514.1|DFIC
OG0009038	LOC117898661|XP_034664128.1|DSUB	LOC108088521|XP_017041849.1|DFIC
OG0009039	LOC117895985|XP_034659859.1|DSUB	LOC108096705|XP_017054032.1|DFIC
OG0009040	LOC117892627|XP_034654870.1|DSUB	LOC108086692|XP_017039177.1|DFIC
OG0009041	LOC117898794|XP_034664323.1|DSUB	LOC108088016|XP_017041117.1|DFIC
OG0009042	LOC117902072|XP_034669052.1|DSUB	LOC108089974|XP_017043964.1|DFIC
OG0009043	LOC117901772|XP_034668562.1|DSUB	LOC108092731|XP_017047948.1|DFIC
OG0009044	LOC117902717|XP_034670173.1|DSUB	LOC108089857|XP_017043791.1|DFIC
OG0009045	LOC117896240|XP_034660278.1|DSUB	LOC108091816|XP_017046676.1|DFIC
OG0009046	LOC117893453|XP_034655962.1|DSUB	LOC108093580|XP_017049191.1|DFIC
OG0009047	LOC117891332|XP_034652642.1|DSUB	LOC108094203|XP_017050147.1|DFIC
OG0009048	LOC117900164|XP_034666297.1|DSUB	LOC108092725|XP_017047943.1|DFIC
OG0009049	LOC117898526|XP_034663886.1|DSUB	LOC108097663|XP_017055602.1|DFIC
OG0009050	LOC117902131|XP_034669151.1|DSUB	LOC108098324|XP_017056638.1|DFIC, LOC108099786|XP_017058936.1|DFIC
OG0009051	LOC117891246|XP_034652483.1|DSUB	LOC108094870|XP_017051181.1|DFIC
OG0009052	LOC117899719|XP_034665829.1|DSUB	LOC108098466|XP_017056863.1|DFIC
OG0009053	LOC117898823|XP_034664378.1|DSUB	LOC108092052|XP_017046990.1|DFIC
OG0009054	LOC117898409|XP_034663669.1|DSUB	LOC108088047|XP_017041171.1|DFIC
OG0009055	LOC117902173|XP_034669205.1|DSUB	LOC108101179|XP_017060899.1|DFIC
OG0009056	LOC117902607|XP_034670009.1|DSUB	LOC108088210|XP_017041400.1|DFIC
OG0009057	LOC117894722|XP_034657800.1|DSUB	LOC108099092|XP_017057899.1|DFIC
OG0009058	LOC117902951|XP_034670464.1|DSUB	LOC108101719|XP_017061652.1|DFIC
OG0009059	LOC117895453|XP_034659016.1|DSUB	LOC108099859|XP_017058994.1|DFIC
OG0009060	LOC117899247|XP_034665018.1|DSUB	LOC108098787|XP_017057411.1|DFIC
OG0009061	LOC117892303|XP_034654340.1|DSUB	LOC108093934|XP_017049801.1|DFIC
OG0009062	LOC117891941|XP_034653680.1|DSUB	LOC108090343|XP_017044448.1|DFIC
OG0009063	LOC117900491|XP_034666770.1|DSUB	LOC108101704|XP_017061634.1|DFIC, LOC108096058|XP_017052905.1|DFIC
OG0009064	LOC117890718|XP_034651650.1|DSUB	LOC108087730|XP_017040739.1|DFIC
OG0009065	LOC117897106|XP_034661642.1|DSUB	LOC108091689|XP_017046507.1|DFIC
OG0009066	LOC117894108|XP_034656876.1|DSUB	LOC108087552|XP_017040462.1|DFIC
OG0009067	LOC117895438|XP_034658983.1|DSUB	LOC108093576|XP_017049181.1|DFIC
OG0009068	LOC117891975|XP_034653739.1|DSUB	LOC108093766|XP_017049524.1|DFIC
OG0009069	LOC117902733|XP_034670198.1|DSUB	LOC108093472|XP_017049046.1|DFIC
OG0009070	LOC117890168|XP_034650757.1|DSUB	LOC108090698|XP_017044973.1|DFIC
OG0009071	LOC117897741|XP_034662670.1|DSUB	LOC108095751|XP_017052426.1|DFIC
OG0009072	LOC117899408|XP_034665286.1|DSUB	LOC108098624|XP_017057184.1|DFIC
OG0009073	LOC117896725|XP_034661080.1|DSUB	LOC108101123|XP_017060833.1|DFIC
OG0009074	LOC117898412|XP_034663672.1|DSUB	LOC108102049|XP_017062163.1|DFIC
OG0009075	LOC117897208|XP_034661802.1|DSUB	LOC108091381|XP_017046050.1|DFIC
OG0009076	LOC117899496|XP_034665436.1|DSUB	LOC108099393|XP_017058381.1|DFIC
OG0009077	LOC117896075|XP_034659996.1|DSUB	LOC108091399|XP_017046077.1|DFIC
OG0009078	LOC117897617|XP_034662474.1|DSUB	LOC108087360|XP_017040190.1|DFIC, LOC108087261|XP_017040056.1|DFIC
OG0009079	LOC117896077|XP_034660002.1|DSUB	LOC108092013|XP_017046936.1|DFIC
OG0009080	LOC117898100|XP_034663171.1|DSUB	LOC108097785|XP_017055808.1|DFIC
OG0009081	LOC117896552|XP_034660829.1|DSUB	LOC108095699|XP_017052359.1|DFIC
OG0009082	LOC117896245|XP_034660294.1|DSUB	LOC108098037|XP_017056190.1|DFIC
OG0009083	LOC117903809|XP_034672136.1|DSUB	LOC108095339|XP_017051910.1|DFIC
OG0009084	LOC117899578|XP_034665582.1|DSUB	LOC108098862|XP_017057525.1|DFIC
OG0009085	LOC117897880|XP_034662846.1|DSUB	LOC108087302|XP_017040110.1|DFIC, LOC108087303|XP_017040111.1|DFIC
OG0009086	LOC117896445|XP_034660665.1|DSUB	LOC108098634|XP_017057197.1|DFIC
OG0009087	LOC117898784|XP_034664312.1|DSUB	LOC108095956|XP_017052785.1|DFIC
OG0009088	LOC117897939|XP_034662921.1|DSUB	LOC108099678|XP_017058805.1|DFIC
OG0009089	LOC117899140|XP_034664884.1|DSUB	LOC108092800|XP_017048060.1|DFIC
OG0009090	LOC117898018|XP_034663038.1|DSUB	LOC108088493|XP_017041806.1|DFIC
OG0009091	LOC117898290|XP_034663437.1|DSUB	LOC108098484|XP_017056885.1|DFIC
OG0009092	LOC117898308|XP_034663474.1|DSUB	LOC108098474|XP_017056873.1|DFIC
OG0009093	LOC117898868|XP_034664438.1|DSUB	LOC108087241|XP_017040025.1|DFIC
OG0009094	LOC117899086|XP_034664753.1|DSUB	LOC108088462|XP_017041735.1|DFIC, LOC108088461|XP_017041734.1|DFIC
OG0009095	LOC117899085|XP_034664752.1|DSUB	LOC108088363|XP_017041599.1|DFIC
OG0009096	LOC117896867|XP_034661288.1|DSUB	LOC108095730|XP_017052394.1|DFIC
OG0009097	LOC117896625|XP_034660953.1|DSUB	LOC108095724|XP_017052387.1|DFIC
OG0009098	LOC117896123|XP_034660068.1|DSUB	LOC108095799|XP_017052552.1|DFIC
OG0009099	LOC117898883|XP_034664457.1|DSUB	LOC108088418|XP_017041668.1|DFIC
OG0009100	LOC117900439|XP_034666700.1|DSUB	LOC108098430|XP_017056809.1|DFIC
OG0009101	LOC117900843|XP_034667248.1|DSUB	LOC108095155|XP_017051587.1|DFIC
OG0009102	LOC117902661|XP_034670080.1|DSUB	LOC108091544|XP_017046303.1|DFIC
OG0009103	LOC117900189|XP_034666329.1|DSUB	LOC108092472|XP_017047551.1|DFIC
OG0009104	LOC117900590|XP_034666890.1|DSUB	LOC108092469|XP_017047548.1|DFIC
OG0009105	LOC117900664|XP_034666996.1|DSUB	LOC108101391|XP_017061199.1|DFIC
OG0009106	LOC117901341|XP_034667942.1|DSUB	LOC108094183|XP_017050133.1|DFIC
OG0009107	LOC117901128|XP_034667657.1|DSUB	LOC108100883|XP_017060481.1|DFIC
OG0009108	LOC117896373|XP_034660540.1|DSUB	LOC108096206|XP_017053086.1|DFIC
OG0009109	LOC117901417|XP_034668044.1|DSUB	LOC108094521|XP_017050612.1|DFIC
OG0009110	LOC117901158|XP_034667700.1|DSUB	LOC108091402|XP_017046082.1|DFIC
OG0009111	LOC117894965|XP_034658190.1|DSUB	LOC108096156|XP_017053026.1|DFIC
OG0009112	LOC117900957|XP_034667421.1|DSUB	LOC108091521|XP_017046270.1|DFIC
OG0009113	LOC117900252|XP_034666442.1|DSUB	LOC108100112|XP_017059350.1|DFIC
OG0009114	LOC117902562|XP_034669894.1|DSUB	LOC108091474|XP_017046182.1|DFIC
OG0009115	LOC117901735|XP_034668509.1|DSUB	LOC108098218|XP_017056489.1|DFIC
OG0009116	LOC117900585|XP_034666886.1|DSUB	LOC108092342|XP_017047368.1|DFIC
OG0009117	LOC117900852|XP_034667263.1|DSUB	LOC108094557|XP_017050654.1|DFIC
OG0009118	LOC117892692|XP_034654997.1|DSUB	LOC108092811|XP_017048073.1|DFIC
OG0009119	LOC117900067|XP_034666162.1|DSUB	LOC108098292|XP_017056590.1|DFIC
OG0009120	LOC117893340|XP_034655821.1|DSUB	LOC108087407|XP_017040236.1|DFIC
OG0009121	LOC117890599|XP_034651427.1|DSUB	LOC108095236|XP_017051752.1|DFIC
OG0009122	LOC117891524|XP_034652915.1|DSUB	LOC108087616|XP_017040547.1|DFIC
OG0009123	LOC117889832|XP_034650204.1|DSUB	LOC108094844|XP_017051136.1|DFIC
OG0009124	LOC117900305|XP_034666510.1|DSUB	LOC108090018|XP_017044007.1|DFIC
OG0009125	LOC117892319|XP_034654363.1|DSUB	LOC108094214|XP_017050160.1|DFIC
OG0009126	LOC117892583|XP_034654812.1|DSUB	LOC108093972|XP_017049867.1|DFIC
OG0009127	LOC117892209|XP_034654201.1|DSUB	LOC108101842|XP_017061850.1|DFIC
OG0009128	LOC117890376|XP_034651064.1|DSUB	LOC108094235|XP_017050182.1|DFIC
OG0009129	LOC117890561|XP_034651385.1|DSUB	LOC108090297|XP_017044395.1|DFIC
OG0009130	LOC117890619|XP_034651450.1|DSUB	LOC108101502|XP_017061350.1|DFIC
OG0009131	LOC117890417|XP_034651125.1|DSUB	LOC108101534|XP_017061398.1|DFIC
OG0009132	LOC117891958|XP_034653721.1|DSUB	LOC108090857|XP_017045232.1|DFIC
OG0009133	LOC117890601|XP_034651431.1|DSUB	LOC108087772|XP_017040790.1|DFIC
OG0009134	LOC117891093|XP_034652165.1|DSUB	LOC108087614|XP_017040545.1|DFIC
OG0009135	LOC117889964|XP_034650416.1|DSUB	LOC108090566|XP_017044797.1|DFIC
OG0009136	LOC117891870|XP_034653527.1|DSUB	LOC108094074|XP_017050004.1|DFIC
OG0009137	LOC117891316|XP_034652620.1|DSUB	LOC108086637|XP_017039102.1|DFIC
OG0009138	LOC117891303|XP_034652602.1|DSUB	LOC108086652|XP_017039125.1|DFIC
OG0009139	LOC117892207|XP_034654198.1|DSUB	LOC108101919|XP_017061986.1|DFIC
OG0009140	LOC117890754|XP_034651704.1|DSUB	LOC108086385|XP_017038776.1|DFIC
OG0009141	LOC117892328|XP_034654372.1|DSUB	LOC108094229|XP_017050176.1|DFIC
OG0009142	LOC117889732|XP_034650046.1|DSUB	LOC108094271|XP_017050232.1|DFIC
OG0009143	LOC117890840|XP_034651815.1|DSUB	LOC108096761|XP_017054109.1|DFIC
OG0009144	LOC117889913|XP_034650330.1|DSUB	LOC108096534|XP_017053708.1|DFIC
OG0009145	LOC117891604|XP_034653028.1|DSUB	LOC108090994|XP_017045440.1|DFIC
OG0009146	LOC117891521|XP_034652909.1|DSUB	LOC108094758|XP_017051004.1|DFIC
OG0009147	LOC117892550|XP_034654751.1|DSUB	LOC108090293|XP_017044392.1|DFIC
OG0009148	LOC117890501|XP_034651285.1|DSUB	LOC108090463|XP_017044650.1|DFIC
OG0009149	LOC117890500|XP_034651284.1|DSUB	LOC108094822|XP_017051082.1|DFIC
OG0009150	LOC117890825|XP_034651793.1|DSUB	LOC108094849|XP_017051144.1|DFIC
OG0009152	LOC117891380|XP_034652710.1|DSUB	LOC108090754|XP_017045075.1|DFIC
OG0009153	LOC117889843|XP_034650227.1|DSUB	LOC108090742|XP_017045056.1|DFIC
OG0009154	LOC117897217|XP_034661822.1|DSUB	LOC108095861|XP_017052651.1|DFIC
OG0009155	LOC117892297|XP_034654330.1|DSUB	LOC108090392|XP_017044530.1|DFIC
OG0009156	LOC117901871|XP_034668719.1|DSUB	LOC108097865|XP_017055890.1|DFIC, LOC108094935|XP_017051287.1|DFIC
OG0009157	LOC117901301|XP_034667897.1|DSUB	LOC108094442|XP_017050504.1|DFIC, LOC108094470|XP_017050543.1|DFIC
OG0009158	LOC117892908|XP_034655110.1|DSUB	LOC108099050|XP_017057803.1|DFIC
OG0009159	LOC117903321|XP_034671154.1|DSUB	LOC108094622|XP_017050794.1|DFIC
OG0009160	LOC117891452|XP_034652824.1|DSUB	LOC108101256|XP_017061001.1|DFIC
OG0009161	LOC117891685|XP_034653158.1|DSUB	LOC108092909|XP_017048257.1|DFIC
OG0009162	LOC117894003|XP_034656717.1|DSUB	LOC108099736|XP_017058846.1|DFIC
OG0009163	LOC117895053|XP_034658321.1|DSUB	LOC108087535|XP_017040430.1|DFIC
OG0009164	LOC117895468|XP_034659033.1|DSUB	LOC108100646|XP_017060139.1|DFIC
OG0009165	LOC117894583|XP_034657618.1|DSUB	LOC108093032|XP_017048425.1|DFIC
OG0009166	LOC117894999|XP_034658237.1|DSUB	LOC108100274|XP_017059548.1|DFIC
OG0009167	LOC117893375|XP_034655860.1|DSUB	LOC108093166|XP_017048607.1|DFIC
OG0009168	LOC117893377|XP_034655862.1|DSUB	LOC108093167|XP_017048609.1|DFIC
OG0009169	LOC117895202|XP_034658578.1|DSUB	LOC108087438|XP_017040280.1|DFIC
OG0009170	LOC117894504|XP_034657505.1|DSUB, LOC117894508|XP_034657508.1|DSUB	LOC108089572|XP_017043415.1|DFIC
OG0009171	LOC117893947|XP_034656628.1|DSUB	LOC108099825|XP_017058944.1|DFIC
OG0009172	LOC117894839|XP_034657978.1|DSUB	LOC108100158|XP_017059403.1|DFIC
OG0009173	LOC117894349|XP_034657230.1|DSUB	LOC108099102|XP_017057911.1|DFIC
OG0009174	LOC117900329|XP_034666559.1|DSUB	LOC108097368|XP_017055101.1|DFIC
OG0009175	LOC117900651|XP_034666975.1|DSUB	LOC108098737|XP_017057356.1|DFIC
OG0009176	LOC117894874|XP_034658033.1|DSUB	LOC108086934|XP_017039532.1|DFIC
OG0009178	LOC117893781|XP_034656412.1|DSUB	LOC108096416|XP_017053484.1|DFIC
OG0009179	LOC117893799|XP_034656435.1|DSUB	LOC108088761|XP_017042199.1|DFIC
OG0009180	LOC117895839|XP_034659682.1|DSUB	LOC108086923|XP_017039514.1|DFIC
OG0009181	LOC117894694|XP_034657766.1|DSUB	LOC108100408|XP_017059784.1|DFIC
OG0009182	LOC117893206|XP_034655622.1|DSUB	LOC108096431|XP_017053509.1|DFIC
OG0009183	LOC117893281|XP_034655735.1|DSUB	LOC108095398|XP_017051970.1|DFIC
OG0009184	LOC117893219|XP_034655644.1|DSUB	LOC108088771|XP_017042212.1|DFIC
OG0009185	LOC117894231|XP_034657040.1|DSUB	LOC108088917|XP_017042421.1|DFIC
OG0009186	LOC117894652|XP_034657717.1|DSUB	LOC108100716|XP_017060238.1|DFIC
OG0009187	LOC117897648|XP_034662514.1|DSUB	LOC108097922|XP_017055961.1|DFIC
OG0009188	LOC117891849|XP_034653491.1|DSUB	LOC108093903|XP_017049751.1|DFIC
OG0009189	LOC117894803|XP_034657928.1|DSUB	LOC108089626|XP_017043479.1|DFIC
OG0009190	LOC117895345|XP_034658817.1|DSUB	LOC108100089|XP_017059324.1|DFIC
OG0009191	LOC117892356|XP_034654453.1|DSUB	LOC108096954|XP_017054410.1|DFIC
OG0009192	LOC117889790|XP_034650153.1|DSUB	LOC108097745|XP_017055743.1|DFIC
OG0009193	LOC117900373|XP_034666616.1|DSUB	LOC108090053|XP_017044050.1|DFIC, LOC108088216|XP_017041410.1|DFIC
OG0009194	LOC117902356|XP_034669559.1|DSUB	LOC108101484|XP_017061321.1|DFIC
OG0009195	LOC117893758|XP_034656385.1|DSUB, LOC117898568|XP_034663946.1|DSUB	LOC108089698|XP_017043535.1|DFIC
OG0009196	LOC117893432|XP_034655941.1|DSUB, LOC117893217|XP_034655646.1|DSUB	LOC108089768|XP_017043648.1|DFIC
OG0009197	LOC117901917|XP_034668777.1|DSUB	LOC108093222|XP_017048682.1|DFIC
OG0009198	LOC117893747|XP_034656374.1|DSUB	LOC108096469|XP_017053572.1|DFIC
OG0009199	LOC117895885|XP_034659779.1|DSUB	LOC108099741|XP_017058855.1|DFIC
OG0009200	LOC117892355|XP_034654451.1|DSUB	LOC108096852|XP_017054257.1|DFIC
OG0009201	LOC117890892|XP_034651876.1|DSUB	LOC108090507|XP_017044712.1|DFIC
OG0009202	LOC117889759|XP_034650095.1|DSUB	LOC108101810|XP_017061775.1|DFIC
OG0009203	LOC117890293|XP_034650951.1|DSUB	LOC108094237|XP_017050184.1|DFIC
OG0009204	LOC117890192|XP_034650789.1|DSUB	LOC108094783|XP_017051046.1|DFIC
OG0009205	LOC117892313|XP_034654355.1|DSUB	LOC108094805|XP_017051065.1|DFIC, LOC108094742|XP_017050979.1|DFIC
OG0009206	LOC117892229|XP_034654224.1|DSUB	LOC108086744|XP_017039273.1|DFIC
OG0009207	LOC117896956|XP_034661391.1|DSUB	LOC108096320|XP_017053336.1|DFIC
OG0009208	LOC117899061|XP_034664718.1|DSUB, LOC117899062|XP_034664719.1|DSUB	LOC108098662|XP_017057227.1|DFIC
OG0009209	LOC117898108|XP_034663183.1|DSUB	LOC108087091|XP_017039761.1|DFIC
OG0009210	LOC117891359|XP_034652685.1|DSUB	LOC108090245|XP_017044330.1|DFIC, LOC108090506|XP_017044711.1|DFIC
