Orthogroup	DSUB.longest_only	SLEB.longest_only
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC115631265|XP_030383837.1|SLEB
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC115631426|XP_030384016.1|SLEB
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC115631340|XP_030383917.1|SLEB
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC115625865|XP_030376936.1|SLEB
OG0010438	LOC117893873|XP_034656535.1|DSUB	LOC115626112|XP_030377226.1|SLEB
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC115626002|XP_030377107.1|SLEB
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC115630783|XP_030383299.1|SLEB
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC115630492|XP_030382938.1|SLEB
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC115633679|XP_030386993.1|SLEB
OG0010443	LOC117900481|XP_034666757.1|DSUB	LOC115631841|XP_030384544.1|SLEB
OG0010444	LOC117900467|XP_034666734.1|DSUB	LOC115631823|XP_030384523.1|SLEB
OG0010445	LOC117900377|XP_034666620.1|DSUB	LOC115630523|XP_030382987.1|SLEB
OG0010446	LOC117900089|XP_034666190.1|DSUB	LOC115628562|XP_030380584.1|SLEB
OG0010447	LOC117893610|XP_034656178.1|DSUB	LOC115622975|XP_030372987.1|SLEB
OG0010448	LOC117893151|XP_034655502.1|DSUB	LOC115622668|XP_030372543.1|SLEB
OG0010449	LOC117893177|XP_034655559.1|DSUB	LOC115632954|XP_030386114.1|SLEB
OG0010450	LOC117894200|XP_034657006.1|DSUB	LOC115622422|XP_030372217.1|SLEB
OG0010451	LOC117892974|XP_034655205.1|DSUB	LOC115622845|XP_030372786.1|SLEB
OG0010452	LOC117895527|XP_034659124.1|DSUB	LOC115622916|XP_030372900.1|SLEB
OG0010453	LOC117895525|XP_034659122.1|DSUB	LOC115622640|XP_030372507.1|SLEB
OG0010454	LOC117893986|XP_034656691.1|DSUB	LOC115633010|XP_030386195.1|SLEB
OG0010455	LOC117895204|XP_034658579.1|DSUB	LOC115624817|XP_030375523.1|SLEB
OG0010456	LOC117894360|XP_034657244.1|DSUB	LOC115632922|XP_030386074.1|SLEB
OG0010457	LOC117893863|XP_034656524.1|DSUB	LOC115622524|XP_030372348.1|SLEB
OG0010458	LOC117894022|XP_034656751.1|DSUB	LOC115622526|XP_030372349.1|SLEB
OG0010459	LOC117893490|XP_034656013.1|DSUB	LOC115622532|XP_030372355.1|SLEB
OG0010460	LOC117893488|XP_034656011.1|DSUB	LOC115632801|XP_030385912.1|SLEB
OG0010461	LOC117894896|XP_034658077.1|DSUB	LOC115623024|XP_030373063.1|SLEB
OG0010462	LOC117894613|XP_034657656.1|DSUB	LOC115632208|XP_030385120.1|SLEB
OG0010463	LOC117894547|XP_034657559.1|DSUB	LOC115632612|XP_030385699.1|SLEB
OG0010464	LOC117894521|XP_034657525.1|DSUB	LOC115632614|XP_030385701.1|SLEB
OG0010465	LOC117894512|XP_034657512.1|DSUB	LOC115632897|XP_030386048.1|SLEB
OG0010466	LOC117894510|XP_034657510.1|DSUB	LOC115632912|XP_030386061.1|SLEB
OG0010467	LOC117894534|XP_034657542.1|DSUB	LOC115632834|XP_030385949.1|SLEB
OG0010468	LOC117893859|XP_034656520.1|DSUB	LOC115632662|XP_030385755.1|SLEB
OG0010469	LOC117895279|XP_034658705.1|DSUB	LOC115628412|XP_030380360.1|SLEB
OG0010470	LOC117894140|XP_034656925.1|DSUB	LOC115632796|XP_030385908.1|SLEB
OG0010471	LOC117894144|XP_034656929.1|DSUB	LOC115632812|XP_030385923.1|SLEB
OG0010472	LOC117893127|XP_034655466.1|DSUB	LOC115623171|XP_030373248.1|SLEB
OG0010473	LOC117895463|XP_034659029.1|DSUB	LOC115622340|XP_030372112.1|SLEB
OG0010474	LOC117895031|XP_034658294.1|DSUB	LOC115633052|XP_030386258.1|SLEB
OG0010475	LOC117893635|XP_034656212.1|DSUB	LOC115622954|XP_030372954.1|SLEB
OG0010476	LOC117894492|XP_034657491.1|DSUB	LOC115632760|XP_030385869.1|SLEB, LOC115632915|XP_030386066.1|SLEB
OG0010477	LOC117894202|XP_034657009.1|DSUB	LOC115632974|XP_030386144.1|SLEB
OG0010478	LOC117894306|XP_034657164.1|DSUB	LOC115628417|XP_030380365.1|SLEB
OG0010479	LOC117895711|XP_034659453.1|DSUB	LOC115628336|XP_030380260.1|SLEB
OG0010480	LOC117893741|XP_034656361.1|DSUB	LOC115632959|XP_030386119.1|SLEB
OG0010481	LOC117895786|XP_034659577.1|DSUB	LOC115632341|XP_030385306.1|SLEB
OG0010482	LOC117894455|XP_034657445.1|DSUB	LOC115632399|XP_030385393.1|SLEB
OG0010483	LOC117895087|XP_034658375.1|DSUB	LOC115632554|XP_030385629.1|SLEB
OG0010484	LOC117893594|XP_034656159.1|DSUB	LOC115632859|XP_030385980.1|SLEB
OG0010486	LOC117894555|XP_034657570.1|DSUB	LOC115624920|XP_030375630.1|SLEB
OG0010487	LOC117895037|XP_034658302.1|DSUB	LOC115623287|XP_030373431.1|SLEB
OG0010488	LOC117893598|XP_034656163.1|DSUB	LOC115632257|XP_030385190.1|SLEB
OG0010489	LOC117893487|XP_034656010.1|DSUB	LOC115632938|XP_030386093.1|SLEB
OG0010491	LOC117892611|XP_034654853.1|DSUB	LOC115624893|XP_030375601.1|SLEB
OG0010492	LOC117895097|XP_034658385.1|DSUB	LOC115634260|XP_030387714.1|SLEB
OG0010493	LOC117893168|XP_034655537.1|DSUB	LOC115622991|XP_030373011.1|SLEB
OG0010494	LOC117893778|XP_034656410.1|DSUB	LOC115622201|XP_030371956.1|SLEB
OG0010495	LOC117894220|XP_034657027.1|DSUB	LOC115622283|XP_030372045.1|SLEB
OG0010496	LOC117893012|XP_034655258.1|DSUB	LOC115624040|XP_030374481.1|SLEB
OG0010497	LOC117893312|XP_034655791.1|DSUB	LOC115634065|XP_030387474.1|SLEB
OG0010498	LOC117890230|XP_034650859.1|DSUB	LOC115634171|XP_030387614.1|SLEB
OG0010499	LOC117890363|XP_034651047.1|DSUB	LOC115634406|XP_030387961.1|SLEB
OG0010500	LOC117889855|XP_034650245.1|DSUB	LOC115634682|XP_030388401.1|SLEB
OG0010501	LOC117891596|XP_034653019.1|DSUB	LOC115634741|XP_030388489.1|SLEB
OG0010502	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB	LOC115623183|XP_030373263.1|SLEB
OG0010503	LOC117890240|XP_034650875.1|DSUB	LOC115634790|XP_030388558.1|SLEB
OG0010504	LOC117889711|XP_034650022.1|DSUB	LOC115628750|XP_030380823.1|SLEB
OG0010506	LOC117890099|XP_034650654.1|DSUB	LOC115621278|XP_030370744.1|SLEB
OG0010507	LOC117892286|XP_034654297.1|DSUB	LOC115634228|XP_030387679.1|SLEB
OG0010508	LOC117891575|XP_034652990.1|DSUB	LOC115634434|XP_030388001.1|SLEB
OG0010509	LOC117890779|XP_034651741.1|DSUB	LOC115634399|XP_030387950.1|SLEB
OG0010510	LOC117890437|XP_034651158.1|DSUB	LOC115634315|XP_030387835.1|SLEB
OG0010511	LOC117892749|XP_034655063.1|DSUB	LOC115629765|XP_030382216.1|SLEB
OG0010512	LOC117891227|XP_034652464.1|DSUB	LOC115627644|XP_030379241.1|SLEB
OG0010513	LOC117890405|XP_034651106.1|DSUB	LOC115634102|XP_030387518.1|SLEB
OG0010514	LOC117891748|XP_034653244.1|DSUB	LOC115623181|XP_030373266.1|SLEB
OG0010515	LOC117891631|XP_034653064.1|DSUB	LOC115634030|XP_030387426.1|SLEB
OG0010516	LOC117892075|XP_034653955.1|DSUB	LOC115634518|XP_030388145.1|SLEB
OG0010517	LOC117892315|XP_034654357.1|DSUB	LOC115634249|XP_030387704.1|SLEB
OG0010518	LOC117891410|XP_034652747.1|DSUB	LOC115634179|XP_030387628.1|SLEB
OG0010519	LOC117891652|XP_034653093.1|DSUB	LOC115624693|XP_030375366.1|SLEB
OG0010521	LOC117890445|XP_034651167.1|DSUB	LOC115633926|XP_030387302.1|SLEB
OG0010522	LOC117890332|XP_034651014.1|DSUB	LOC115633958|XP_030387336.1|SLEB
OG0010523	LOC117890904|XP_034651894.1|DSUB	LOC115624064|XP_030374513.1|SLEB
OG0010524	LOC117890307|XP_034650977.1|DSUB	LOC115624527|XP_030375107.1|SLEB
OG0010525	LOC117891811|XP_034653396.1|DSUB	LOC115634595|XP_030388288.1|SLEB
OG0010526	LOC117890497|XP_034651279.1|DSUB	LOC115634398|XP_030387949.1|SLEB
OG0010527	LOC117889802|XP_034650170.1|DSUB	LOC115634617|XP_030388325.1|SLEB
OG0010528	LOC117891208|XP_034652438.1|DSUB	LOC115634374|XP_030387912.1|SLEB
OG0010530	LOC117889960|XP_034650409.1|DSUB	LOC115630251|XP_030382652.1|SLEB
OG0010531	LOC117899761|XP_034665907.1|DSUB	LOC115621061|XP_030370445.1|SLEB
OG0010533	LOC117892964|XP_034655188.1|DSUB	LOC115622635|XP_030372502.1|SLEB
OG0010534	LOC117897693|XP_034662603.1|DSUB	LOC115624303|XP_030374786.1|SLEB
OG0010536	LOC117896858|XP_034661278.1|DSUB	LOC115623800|XP_030374202.1|SLEB
OG0010537	LOC117899498|XP_034665438.1|DSUB	LOC115624129|XP_030374585.1|SLEB
OG0010538	LOC117898514|XP_034663863.1|DSUB	LOC115625098|XP_030375856.1|SLEB
OG0010539	LOC117898499|XP_034663832.1|DSUB	LOC115625063|XP_030375797.1|SLEB
OG0010540	LOC117899560|XP_034665543.1|DSUB	LOC115621560|XP_030371093.1|SLEB
OG0010541	LOC117895176|XP_034658529.1|DSUB	LOC115627243|XP_030378765.1|SLEB
OG0010542	LOC117896848|XP_034661263.1|DSUB	LOC115622006|XP_030371721.1|SLEB
OG0010543	LOC117899106|XP_034664781.1|DSUB	LOC115621194|XP_030370630.1|SLEB
OG0010544	LOC117898874|XP_034664446.1|DSUB	LOC115621531|XP_030371056.1|SLEB
OG0010545	LOC117898285|XP_034663431.1|DSUB	LOC115621001|XP_030370382.1|SLEB
OG0010546	LOC117899745|XP_034665881.1|DSUB	LOC115620494|XP_030369597.1|SLEB
OG0010547	LOC117899747|XP_034665883.1|DSUB	LOC115621410|XP_030370917.1|SLEB
OG0010548	LOC117899437|XP_034665332.1|DSUB	LOC115620359|XP_030369423.1|SLEB
OG0010549	LOC117896238|XP_034660276.1|DSUB	LOC115620848|XP_030370151.1|SLEB
OG0010550	LOC117897726|XP_034662644.1|DSUB	LOC115621732|XP_030371322.1|SLEB
OG0010551	LOC117899144|XP_034664842.1|DSUB	LOC115621977|XP_030371688.1|SLEB
OG0010552	LOC117899328|XP_034665155.1|DSUB	LOC115621602|XP_030371155.1|SLEB
OG0010553	LOC117899332|XP_034665159.1|DSUB	LOC115621456|XP_030370972.1|SLEB
OG0010554	LOC117898741|XP_034664253.1|DSUB	LOC115621317|XP_030370794.1|SLEB
OG0010555	LOC117897257|XP_034661872.1|DSUB	LOC115620705|XP_030369937.1|SLEB, LOC115621608|XP_030371161.1|SLEB
OG0010556	LOC117899470|XP_034665378.1|DSUB	LOC115624045|XP_030374485.1|SLEB
OG0010557	LOC117896825|XP_034661224.1|DSUB	LOC115624227|XP_030374702.1|SLEB
OG0010559	LOC117898757|XP_034664273.1|DSUB	LOC115625567|XP_030376521.1|SLEB
OG0010560	LOC117897903|XP_034662873.1|DSUB	LOC115623408|XP_030373578.1|SLEB
OG0010561	LOC117898298|XP_034663460.1|DSUB	LOC115624218|XP_030374692.1|SLEB
OG0010562	LOC117896480|XP_034660711.1|DSUB	LOC115624175|XP_030374631.1|SLEB
OG0010563	LOC117896633|XP_034660967.1|DSUB	LOC115623869|XP_030374274.1|SLEB
OG0010564	LOC117896293|XP_034660404.1|DSUB	LOC115621104|XP_030370502.1|SLEB
OG0010565	LOC117898090|XP_034663161.1|DSUB	LOC115621233|XP_030370683.1|SLEB
OG0010566	LOC117899644|XP_034665711.1|DSUB	LOC115621827|XP_030371495.1|SLEB
OG0010567	LOC117896274|XP_034660367.1|DSUB	LOC115621419|XP_030370928.1|SLEB
OG0010568	LOC117897774|XP_034662710.1|DSUB	LOC115621157|XP_030370574.1|SLEB
OG0010569	LOC117896658|XP_034660996.1|DSUB	LOC115621553|XP_030371082.1|SLEB
OG0010570	LOC117898104|XP_034663177.1|DSUB	LOC115621325|XP_030370805.1|SLEB
OG0010571	LOC117899661|XP_034665735.1|DSUB	LOC115621895|XP_030371584.1|SLEB
OG0010572	LOC117899706|XP_034665805.1|DSUB	LOC115622045|XP_030371777.1|SLEB
OG0010573	LOC117899302|XP_034665112.1|DSUB	LOC115621005|XP_030370385.1|SLEB
OG0010574	LOC117899309|XP_034665126.1|DSUB	LOC115621006|XP_030370386.1|SLEB
OG0010575	LOC117898151|XP_034663240.1|DSUB	LOC115621225|XP_030370672.1|SLEB
OG0010576	LOC117898456|XP_034663769.1|DSUB	LOC115625090|XP_030375849.1|SLEB
OG0010577	LOC117898480|XP_034663807.1|DSUB	LOC115625189|XP_030376015.1|SLEB
OG0010578	LOC117898848|XP_034664416.1|DSUB	LOC115620986|XP_030370366.1|SLEB
OG0010579	LOC117898335|XP_034663550.1|DSUB	LOC115624118|XP_030374573.1|SLEB
OG0010580	LOC117898486|XP_034663814.1|DSUB	LOC115623937|XP_030374358.1|SLEB
OG0010581	LOC117896432|XP_034660650.1|DSUB	LOC115620991|XP_030370370.1|SLEB
OG0010582	LOC117898669|XP_034664136.1|DSUB	LOC115621888|XP_030371576.1|SLEB
OG0010583	LOC117899385|XP_034665258.1|DSUB	LOC115620389|XP_030369456.1|SLEB
OG0010584	LOC117899448|XP_034665347.1|DSUB	LOC115625588|XP_030376560.1|SLEB
OG0010585	LOC117896693|XP_034661034.1|DSUB	LOC115621643|XP_030371203.1|SLEB
OG0010586	LOC117896923|XP_034661354.1|DSUB	LOC115623061|XP_030373100.1|SLEB, LOC115623190|XP_030373273.1|SLEB
OG0010587	LOC117898068|XP_034663132.1|DSUB, LOC117898067|XP_034663131.1|DSUB, LOC117897579|XP_034662423.1|DSUB	LOC115620266|XP_030369284.1|SLEB
OG0010588	LOC117899376|XP_034665249.1|DSUB	LOC115621319|XP_030370798.1|SLEB
OG0010589	LOC117892737|XP_034655053.1|DSUB	LOC115634342|XP_030387858.1|SLEB
OG0010592	LOC117901629|XP_034668349.1|DSUB	LOC115633700|XP_030387019.1|SLEB
OG0010593	LOC117894758|XP_034657866.1|DSUB	LOC115623004|XP_030373034.1|SLEB
OG0010594	LOC117898209|XP_034663322.1|DSUB	LOC115633076|XP_030386310.1|SLEB, LOC115633075|XP_030386308.1|SLEB
OG0010595	LOC117895718|XP_034659466.1|DSUB	LOC115627666|XP_030379268.1|SLEB
OG0010596	LOC117893313|XP_034655792.1|DSUB, LOC117895335|XP_034658802.1|DSUB	LOC115625368|XP_030376268.1|SLEB
OG0010597	LOC117895056|XP_034658327.1|DSUB	LOC115632947|XP_030386103.1|SLEB
OG0010598	LOC117894879|XP_034658038.1|DSUB	LOC115632966|XP_030386126.1|SLEB
OG0010599	LOC117901117|XP_034667643.1|DSUB	LOC115626168|XP_030377302.1|SLEB
OG0010600	LOC117902243|XP_034669379.1|DSUB	LOC115626089|XP_030377202.1|SLEB
OG0010601	LOC117902765|XP_034670248.1|DSUB	LOC115626422|XP_030377651.1|SLEB
OG0010608	LOC117902279|XP_034669440.1|DSUB	LOC115631406|XP_030383989.1|SLEB
OG0010612	LOC117901727|XP_034668500.1|DSUB	LOC115626628|XP_030377892.1|SLEB
OG0010619	LOC117903507|XP_034671481.1|DSUB	LOC115622871|XP_030372820.1|SLEB
OG0010621	LOC117903356|XP_034671200.1|DSUB	LOC115627994|XP_030379750.1|SLEB
OG0010622	LOC117895988|XP_034659864.1|DSUB	LOC115623623|XP_030373920.1|SLEB
OG0010624	LOC117896916|XP_034661346.1|DSUB	LOC115623766|XP_030374162.1|SLEB
OG0010626	LOC117897695|XP_034662607.1|DSUB	LOC115624308|XP_030374791.1|SLEB
OG0010628	LOC117896057|XP_034659961.1|DSUB	LOC115621039|XP_030370421.1|SLEB
OG0010631	LOC117900688|XP_034667028.1|DSUB	LOC115625713|XP_030376718.1|SLEB
OG0010632	LOC117890660|XP_034651524.1|DSUB	LOC115624094|XP_030374547.1|SLEB
OG0010634	LOC117891290|XP_034652574.1|DSUB	LOC115619980|XP_030368885.1|SLEB
OG0010636	LOC117890241|XP_034650878.1|DSUB	LOC115634795|XP_030388562.1|SLEB
OG0010637	LOC117900791|XP_034667162.1|DSUB	LOC115624378|XP_030374941.1|SLEB
OG0010639	LOC117903070|XP_034670730.1|DSUB	LOC115629820|XP_030382250.1|SLEB
OG0010640	LOC117903098|XP_034670801.1|DSUB	LOC115629821|XP_030382251.1|SLEB
OG0010641	LOC117895561|XP_034659167.1|DSUB	LOC115629812|XP_030382239.1|SLEB
OG0010642	LOC117899051|XP_034664709.1|DSUB	LOC115628759|XP_030380834.1|SLEB
OG0010643	LOC117903782|XP_034672098.1|DSUB	LOC115627927|XP_030379681.1|SLEB
OG0010644	LOC117902536|XP_034669859.1|DSUB	LOC115629891|XP_030382348.1|SLEB
OG0010647	LOC117894429|XP_034657382.1|DSUB	LOC115622826|XP_030372764.1|SLEB
OG0010648	LOC117893201|XP_034655606.1|DSUB	LOC115632868|XP_030385992.1|SLEB
OG0010649	LOC117895563|XP_034659170.1|DSUB	LOC115624937|XP_030375648.1|SLEB
OG0010650	LOC117894933|XP_034658127.1|DSUB	LOC115622883|XP_030372840.1|SLEB
OG0010655	LOC117894725|XP_034657804.1|DSUB	LOC115622254|XP_030372013.1|SLEB
OG0010658	LOC117903742|XP_034672003.1|DSUB	LOC115629332|XP_030381640.1|SLEB
OG0010659	LOC117903159|XP_034670889.1|DSUB	LOC115629517|XP_030381858.1|SLEB
OG0010661	LOC117899205|XP_034665005.1|DSUB	LOC115629708|XP_030382087.1|SLEB
OG0010662	LOC117903352|XP_034671194.1|DSUB	LOC115626988|XP_030378364.1|SLEB
OG0010663	LOC117903802|XP_034672128.1|DSUB	LOC115627490|XP_030379035.1|SLEB
OG0010666	LOC117890576|XP_034651408.1|DSUB	LOC115628032|XP_030379834.1|SLEB
OG0010667	LOC117893780|XP_034656416.1|DSUB	LOC115627370|XP_030378882.1|SLEB
OG0010668	LOC117903088|XP_034670787.1|DSUB	LOC115628375|XP_030380313.1|SLEB
OG0010669	LOC117903817|XP_034672148.1|DSUB	LOC115627662|XP_030379264.1|SLEB
OG0010670	LOC117893162|XP_034655532.1|DSUB	LOC115633374|XP_030386678.1|SLEB
OG0010671	LOC117893150|XP_034655506.1|DSUB	LOC115633371|XP_030386675.1|SLEB
OG0010672	LOC117903220|XP_034671011.1|DSUB	LOC115630247|XP_030382650.1|SLEB
OG0010673	LOC117901216|XP_034667777.1|DSUB	LOC115627290|XP_030378782.1|SLEB
OG0010676	LOC117898924|XP_034664528.1|DSUB	LOC115627693|XP_030379296.1|SLEB
OG0010677	LOC117903301|XP_034671125.1|DSUB	LOC115627420|XP_030378950.1|SLEB
OG0010678	LOC117894895|XP_034658078.1|DSUB	LOC115627561|XP_030379142.1|SLEB
OG0010679	LOC117902504|XP_034669823.1|DSUB	LOC115627850|XP_030379570.1|SLEB
OG0010684	LOC117900520|XP_034666806.1|DSUB	LOC115626580|XP_030377821.1|SLEB
OG0010686	LOC117900780|XP_034667152.1|DSUB	LOC115626615|XP_030377868.1|SLEB
OG0010690	LOC117901757|XP_034668535.1|DSUB	LOC115630739|XP_030383253.1|SLEB
OG0010691	LOC117900286|XP_034666488.1|DSUB	LOC115630641|XP_030383141.1|SLEB
OG0010692	LOC117900282|XP_034666486.1|DSUB	LOC115630639|XP_030383139.1|SLEB
OG0010695	LOC117900582|XP_034666883.1|DSUB	LOC115631843|XP_030384546.1|SLEB
OG0010698	LOC117902613|XP_034670016.1|DSUB	LOC115626147|XP_030377271.1|SLEB
OG0010699	LOC117902341|XP_034669531.1|DSUB	LOC115626055|XP_030377166.1|SLEB
OG0010700	LOC117900862|XP_034667275.1|DSUB	LOC115631230|XP_030383798.1|SLEB
OG0010702	LOC117900390|XP_034666634.1|DSUB	LOC115631817|XP_030384514.1|SLEB
OG0010703	LOC117900732|XP_034667097.1|DSUB	LOC115631159|XP_030383695.1|SLEB
OG0010706	LOC117895443|XP_034658999.1|DSUB	LOC115622562|XP_030372392.1|SLEB
OG0010707	LOC117892955|XP_034655179.1|DSUB	LOC115622556|XP_030372385.1|SLEB
OG0010708	LOC117893392|XP_034655880.1|DSUB	LOC115632609|XP_030385697.1|SLEB
OG0010711	LOC117898778|XP_034664305.1|DSUB	LOC115623778|XP_030374177.1|SLEB
OG0010712	LOC117895389|XP_034658904.1|DSUB	LOC115623136|XP_030373205.1|SLEB
OG0010714	LOC117894945|XP_034658159.1|DSUB	LOC115632127|XP_030384993.1|SLEB
OG0010717	LOC117893178|XP_034655560.1|DSUB	LOC115622418|XP_030372211.1|SLEB
OG0010718	LOC117893868|XP_034656532.1|DSUB	LOC115632799|XP_030385911.1|SLEB
OG0010722	LOC117891558|XP_034652969.1|DSUB	LOC115634336|XP_030387853.1|SLEB
OG0010723	LOC117894029|XP_034656759.1|DSUB	LOC115632847|XP_030385965.1|SLEB
OG0010726	LOC117890612|XP_034651443.1|DSUB	LOC115634499|XP_030388118.1|SLEB
OG0010728	LOC117890399|XP_034651095.1|DSUB	LOC115634072|XP_030387479.1|SLEB
OG0010729	LOC117892411|XP_034654532.1|DSUB	LOC115633849|XP_030387201.1|SLEB
OG0010734	LOC117891016|XP_034652065.1|DSUB	LOC115634130|XP_030387555.1|SLEB
OG0010736	LOC117890265|XP_034650915.1|DSUB	LOC115624794|XP_030375497.1|SLEB
OG0010738	LOC117899305|XP_034665121.1|DSUB	LOC115625153|XP_030375938.1|SLEB
OG0010739	LOC117897099|XP_034661633.1|DSUB	LOC115624092|XP_030374542.1|SLEB
OG0010740	LOC117896632|XP_034660966.1|DSUB	LOC115623644|XP_030373949.1|SLEB
OG0010741	LOC117898055|XP_034663109.1|DSUB	LOC115623905|XP_030374321.1|SLEB
OG0010744	LOC117897910|XP_034662879.1|DSUB	LOC115624246|XP_030374726.1|SLEB
OG0010745	LOC117895979|XP_034659832.1|DSUB	LOC115623796|XP_030374196.1|SLEB
OG0010746	LOC117899235|XP_034665000.1|DSUB	LOC115623081|XP_030373140.1|SLEB
OG0010747	LOC117896034|XP_034659934.1|DSUB	LOC115629542|XP_030381885.1|SLEB
OG0010748	LOC117899134|XP_034664824.1|DSUB	LOC115625552|XP_030376504.1|SLEB
OG0010751	LOC117896793|XP_034661180.1|DSUB	LOC115624357|XP_030374876.1|SLEB
OG0010752	LOC117896803|XP_034661197.1|DSUB	LOC115621696|XP_030371262.1|SLEB
OG0010753	LOC117897536|XP_034662348.1|DSUB	LOC115620959|XP_030370338.1|SLEB
OG0010757	LOC117897190|XP_034661781.1|DSUB	LOC115620272|XP_030369299.1|SLEB
OG0010760	LOC117899603|XP_034665617.1|DSUB	LOC115623982|XP_030374413.1|SLEB
OG0010761	LOC117898735|XP_034664246.1|DSUB	LOC115623889|XP_030374302.1|SLEB
OG0010762	LOC117896649|XP_034660987.1|DSUB	LOC115620244|XP_030369253.1|SLEB
OG0010763	LOC117899704|XP_034665802.1|DSUB	LOC115620343|XP_030369404.1|SLEB
OG0010765	LOC117898969|XP_034664600.1|DSUB	LOC115621496|XP_030371024.1|SLEB
OG0010768	LOC117896196|XP_034660183.1|DSUB	LOC115621940|XP_030371646.1|SLEB
OG0010769	LOC117898188|XP_034663295.1|DSUB	LOC115621846|XP_030371518.1|SLEB
OG0010771	LOC117891614|XP_034653042.1|DSUB	LOC115624176|XP_030374632.1|SLEB
OG0010772	LOC117898719|XP_034664227.1|DSUB	LOC115623938|XP_030374360.1|SLEB
OG0010775	LOC117899004|XP_034664642.1|DSUB	LOC115621957|XP_030371664.1|SLEB
OG0010776	LOC117900766|XP_034667137.1|DSUB	LOC115628983|XP_030381122.1|SLEB
OG0010778	LOC117896815|XP_034661211.1|DSUB	LOC115624216|XP_030374689.1|SLEB
OG0010779	LOC117898176|XP_034663276.1|DSUB	LOC115624259|XP_030374742.1|SLEB
OG0010780	LOC117897519|XP_034662326.1|DSUB	LOC115621408|XP_030370912.1|SLEB
OG0010781	LOC117896683|XP_034661025.1|DSUB	LOC115621632|XP_030371193.1|SLEB
OG0010783	LOC117897343|XP_034662008.1|DSUB	LOC115623922|XP_030374339.1|SLEB
OG0010784	LOC117892131|XP_034654058.1|DSUB	LOC115633493|XP_030386820.1|SLEB
OG0010785	LOC117890882|XP_034651865.1|DSUB	LOC115624695|XP_030375368.1|SLEB
OG0010786	LOC117891088|XP_034652159.1|DSUB	LOC115622204|XP_030371960.1|SLEB
OG0010788	LOC117892186|XP_034654164.1|DSUB	LOC115634483|XP_030388079.1|SLEB
OG0010791	LOC117900939|XP_034667396.1|DSUB, LOC117901182|XP_034667726.1|DSUB	LOC115633515|XP_030386839.1|SLEB
OG0010792	LOC117900019|XP_034666099.1|DSUB	LOC115627522|XP_030379082.1|SLEB
OG0010793	LOC117897654|XP_034662531.1|DSUB	LOC115627669|XP_030379270.1|SLEB
OG0010794	LOC117895856|XP_034659713.1|DSUB	LOC115629710|XP_030382089.1|SLEB, LOC115623020|XP_030373052.1|SLEB
OG0010795	LOC117895673|XP_034659386.1|DSUB	LOC115632181|XP_030385075.1|SLEB
OG0010797	LOC117894529|XP_034657537.1|DSUB	LOC115632991|XP_030386172.1|SLEB
OG0010799	LOC117893013|XP_034655259.1|DSUB	LOC115625244|XP_030376095.1|SLEB, LOC115625243|XP_030376094.1|SLEB
OG0010800	LOC117894381|XP_034657276.1|DSUB	LOC115623180|XP_030373260.1|SLEB
OG0010801	LOC117900856|XP_034667267.1|DSUB	LOC115625899|XP_030376988.1|SLEB
OG0010802	LOC117900775|XP_034667147.1|DSUB	LOC115621936|XP_030371643.1|SLEB
OG0010803	LOC117900809|XP_034667190.1|DSUB	LOC115631058|XP_030383557.1|SLEB
OG0010804	LOC117900503|XP_034666785.1|DSUB	LOC115631415|XP_030384001.1|SLEB
OG0010805	LOC117901780|XP_034668579.1|DSUB	LOC115628560|XP_030380583.1|SLEB
OG0010806	LOC117901805|XP_034668610.1|DSUB	LOC115631640|XP_030384308.1|SLEB
OG0010807	LOC117901819|XP_034668628.1|DSUB	LOC115626282|XP_030377467.1|SLEB
OG0010810	LOC117892196|XP_034654178.1|DSUB	LOC115624574|XP_030375165.1|SLEB
OG0010813	LOC117900384|XP_034666628.1|DSUB	LOC115625729|XP_030376738.1|SLEB
OG0010828	LOC117897107|XP_034661647.1|DSUB	LOC115630197|XP_030382625.1|SLEB
OG0010829	LOC117898293|XP_034663439.1|DSUB	LOC115621038|XP_030370420.1|SLEB
OG0010830	LOC117901586|XP_034668286.1|DSUB	LOC115629974|XP_030382455.1|SLEB, LOC115630732|XP_030383246.1|SLEB
OG0010831	LOC117902823|XP_034670341.1|DSUB	LOC115626360|XP_030377570.1|SLEB
OG0010832	LOC117890191|XP_034650788.1|DSUB	LOC115628706|XP_030380755.1|SLEB
OG0010833	LOC117896260|XP_034660341.1|DSUB	LOC115633975|XP_030387355.1|SLEB
OG0010834	LOC117899741|XP_034665880.1|DSUB	LOC115633293|XP_030386565.1|SLEB
OG0010836	LOC117893443|XP_034655953.1|DSUB	LOC115624835|XP_030375542.1|SLEB
OG0010838	LOC117895725|XP_034659473.1|DSUB	LOC115622322|XP_030372089.1|SLEB
OG0010839	LOC117894754|XP_034657858.1|DSUB	LOC115622259|XP_030372020.1|SLEB
