Orthogroup	DSUB.longest_only	DEUG.longest_only
OG0008008	LOC117894066|XP_034656809.1|DSUB	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC117895615|XP_034659259.1|DSUB	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC117892657|XP_034654928.1|DSUB	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC117892504|XP_034654671.1|DSUB	LOC108112895|XP_017078741.1|DEUG
OG0008012	LOC117892528|XP_034654720.1|DSUB	LOC108113257|XP_017079295.1|DEUG
OG0008013	LOC117891232|XP_034652468.1|DSUB	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC117896478|XP_034660709.1|DSUB	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC117893752|XP_034656377.1|DSUB	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC117893753|XP_034656378.1|DSUB	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC117890078|XP_034650628.1|DSUB	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC117894677|XP_034657749.1|DSUB	LOC108118518|XP_017086752.1|DEUG
OG0008019	LOC117903693|XP_034671923.1|DSUB	LOC108105068|XP_017066977.1|DEUG
OG0008020	LOC117896728|XP_034661084.1|DSUB	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC117890828|XP_034651801.1|DSUB	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC117899377|XP_034665250.1|DSUB	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC117889576|XP_034649869.1|DSUB	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC117894648|XP_034657716.1|DSUB	LOC108118541|XP_017086783.1|DEUG
OG0008025	LOC117903779|XP_034672095.1|DSUB	LOC108118546|XP_017086788.1|DEUG
OG0008026	LOC117890205|XP_034650828.1|DSUB	LOC108111875|XP_017076992.1|DEUG
OG0008027	LOC117902848|XP_034670343.1|DSUB	LOC108110313|XP_017074816.1|DEUG
OG0008028	LOC117898356|XP_034663580.1|DSUB	LOC108105274|XP_017067249.1|DEUG
OG0008029	LOC117897675|XP_034662574.1|DSUB	LOC108116645|XP_017084119.1|DEUG
OG0008030	LOC117897258|XP_034661873.1|DSUB	LOC108115005|XP_017081735.1|DEUG
OG0008031	LOC117900631|XP_034666951.1|DSUB	LOC108111160|XP_017076021.1|DEUG
OG0008032	LOC117899367|XP_034665237.1|DSUB	LOC108109388|XP_017073374.1|DEUG
OG0008033	LOC117896753|XP_034661114.1|DSUB	LOC108116435|XP_017083824.1|DEUG
OG0008034	LOC117896512|XP_034660757.1|DSUB	LOC108111778|XP_017076835.1|DEUG
OG0008035	LOC117896444|XP_034660668.1|DSUB	LOC108103021|XP_017063836.1|DEUG
OG0008036	LOC117899233|XP_034664997.1|DSUB	LOC108113786|XP_017079981.1|DEUG
OG0008037	LOC117899225|XP_034664990.1|DSUB	LOC108113713|XP_017079881.1|DEUG
OG0008038	LOC117894427|XP_034657380.1|DSUB	LOC108110326|XP_017074840.1|DEUG
OG0008039	LOC117897287|XP_034661920.1|DSUB	LOC108117201|XP_017085003.1|DEUG
OG0008040	LOC117899411|XP_034665289.1|DSUB	LOC108109390|XP_017073376.1|DEUG
OG0008041	LOC117899201|XP_034664968.1|DSUB	LOC108102942|XP_017063701.1|DEUG
OG0008042	LOC117897747|XP_034662678.1|DSUB	LOC108111785|XP_017076859.1|DEUG
OG0008043	LOC117903510|XP_034671485.1|DSUB	LOC108103316|XP_017064235.1|DEUG
OG0008044	LOC117902591|XP_034670022.1|DSUB	LOC108103673|XP_017064721.1|DEUG
OG0008045	LOC117899042|XP_034664696.1|DSUB	LOC108118287|XP_017086377.1|DEUG
OG0008046	LOC117897291|XP_034661923.1|DSUB	LOC108117170|XP_017084940.1|DEUG
OG0008047	LOC117899279|XP_034665075.1|DSUB	LOC108110167|XP_017074579.1|DEUG
OG0008048	LOC117897288|XP_034661921.1|DSUB	LOC108117228|XP_017085049.1|DEUG
OG0008049	LOC117899277|XP_034665072.1|DSUB	LOC108110233|XP_017074708.1|DEUG
OG0008050	LOC117896344|XP_034660478.1|DSUB	LOC108113589|XP_017079724.1|DEUG
OG0008051	LOC117898306|XP_034663473.1|DSUB	LOC108117236|XP_017085060.1|DEUG
OG0008052	LOC117895975|XP_034659825.1|DSUB	LOC108116314|XP_017083593.1|DEUG
OG0008053	LOC117899538|XP_034665503.1|DSUB	LOC108118343|XP_017086475.1|DEUG
OG0008054	LOC117903843|XP_034672194.1|DSUB	LOC108105448|XP_017067524.1|DEUG
OG0008055	LOC117903085|XP_034670779.1|DSUB	LOC108111884|XP_017077007.1|DEUG
OG0008056	LOC117901919|XP_034668782.1|DSUB	LOC108102429|XP_017062896.1|DEUG
OG0008057	LOC117898811|XP_034664356.1|DSUB	LOC108115362|XP_017082278.1|DEUG
OG0008058	LOC117898200|XP_034663311.1|DSUB	LOC108111667|XP_017076688.1|DEUG
OG0008059	LOC117898229|XP_034663355.1|DSUB	LOC108115336|XP_017082239.1|DEUG
OG0008060	LOC117897612|XP_034662467.1|DSUB	LOC108116335|XP_017083639.1|DEUG
OG0008061	LOC117897429|XP_034662162.1|DSUB	LOC108117434|XP_017085338.1|DEUG
OG0008062	LOC117898048|XP_034663102.1|DSUB	LOC108110100|XP_017074482.1|DEUG
OG0008063	LOC117897749|XP_034662679.1|DSUB	LOC108111786|XP_017076861.1|DEUG
OG0008064	LOC117903519|XP_034671524.1|DSUB	LOC108103624|XP_017064658.1|DEUG
OG0008065	LOC117897345|XP_034662014.1|DSUB	LOC108109756|XP_017073917.1|DEUG
OG0008066	LOC117901806|XP_034668614.1|DSUB	LOC108102397|XP_017062827.1|DEUG
OG0008067	LOC117903884|XP_034672274.1|DSUB	LOC108102947|XP_017063712.1|DEUG
OG0008068	LOC117903076|XP_034670762.1|DSUB	LOC108103027|XP_017063843.1|DEUG
OG0008069	LOC117898041|XP_034663089.1|DSUB	LOC108105624|XP_017067798.1|DEUG
OG0008070	LOC117897293|XP_034661926.1|DSUB	LOC108117229|XP_017085052.1|DEUG
OG0008071	LOC117903566|XP_034671665.1|DSUB	LOC108103287|XP_017064187.1|DEUG
OG0008072	LOC117889582|XP_034649879.1|DSUB	LOC108103753|XP_017064853.1|DEUG
OG0008073	LOC117902694|XP_034670130.1|DSUB	LOC108115225|XP_017082069.1|DEUG
OG0008075	LOC117890449|XP_034651178.1|DSUB	LOC108112159|XP_017077397.1|DEUG
OG0008076	LOC117903459|XP_034671387.1|DSUB	LOC108103306|XP_017064218.1|DEUG
OG0008077	LOC117898650|XP_034664112.1|DSUB	LOC108114969|XP_017081670.1|DEUG
OG0008078	LOC117903242|XP_034671039.1|DSUB	LOC108103247|XP_017064139.1|DEUG
OG0008079	LOC117891313|XP_034652621.1|DSUB	LOC108110108|XP_017074492.1|DEUG
OG0008080	LOC117903810|XP_034672141.1|DSUB	LOC108103317|XP_017064236.1|DEUG
OG0008081	LOC117903557|XP_034671652.1|DSUB	LOC108103639|XP_017064679.1|DEUG
OG0008082	LOC117896880|XP_034661300.1|DSUB	LOC108115781|XP_017082842.1|DEUG
OG0008083	LOC117899633|XP_034665681.1|DSUB	LOC108115376|XP_017082300.1|DEUG
OG0008084	LOC117896993|XP_034661441.1|DSUB	LOC108109579|XP_017073645.1|DEUG
OG0008085	LOC117896025|XP_034659924.1|DSUB	LOC108113558|XP_017079640.1|DEUG
OG0008086	LOC117898810|XP_034664353.1|DSUB	LOC108115338|XP_017082241.1|DEUG
OG0008087	LOC117903325|XP_034671159.1|DSUB	LOC108110091|XP_017074472.1|DEUG
OG0008088	LOC117903335|XP_034671173.1|DSUB	LOC108103366|XP_017064302.1|DEUG
OG0008089	LOC117894687|XP_034657757.1|DSUB	LOC108102840|XP_017063522.1|DEUG
OG0008090	LOC117903621|XP_034671770.1|DSUB	LOC108105538|XP_017067659.1|DEUG
OG0008091	LOC117897033|XP_034661503.1|DSUB	LOC108116620|XP_017084084.1|DEUG
OG0008092	LOC117896733|XP_034661088.1|DSUB	LOC108117127|XP_017084849.1|DEUG
OG0008093	LOC117889592|XP_034649894.1|DSUB	LOC108117384|XP_017085272.1|DEUG
OG0008094	LOC117902645|XP_034670061.1|DSUB	LOC108104091|XP_017065476.1|DEUG
OG0008095	LOC117899321|XP_034665143.1|DSUB	LOC108116386|XP_017083733.1|DEUG
OG0008096	LOC117903106|XP_034670820.1|DSUB	LOC108118523|XP_017086760.1|DEUG
OG0008097	LOC117892190|XP_034654173.1|DSUB	LOC108118079|XP_017086111.1|DEUG
OG0008098	LOC117894854|XP_034658000.1|DSUB	LOC108106008|XP_017068342.1|DEUG
OG0008099	LOC117894690|XP_034657759.1|DSUB	LOC108114326|XP_017080733.1|DEUG
OG0008100	LOC117896838|XP_034661248.1|DSUB	LOC108117505|XP_017085477.1|DEUG
OG0008101	LOC117891393|XP_034652769.1|DSUB	LOC108102956|XP_017063736.1|DEUG
OG0008102	LOC117895986|XP_034659862.1|DSUB	LOC108116320|XP_017083616.1|DEUG
OG0008103	LOC117891141|XP_034652296.1|DSUB	LOC108103780|XP_017064900.1|DEUG
OG0008104	LOC117895836|XP_034659669.1|DSUB	LOC108118253|XP_017086332.1|DEUG
OG0008105	LOC117899188|XP_034664941.1|DSUB	LOC108116165|XP_017083390.1|DEUG
OG0008106	LOC117894314|XP_034657176.1|DSUB	LOC108116741|XP_017084248.1|DEUG
OG0008107	LOC117898129|XP_034663214.1|DSUB	LOC108116502|XP_017083924.1|DEUG
OG0008108	LOC117903842|XP_034672193.1|DSUB	LOC108105447|XP_017067523.1|DEUG
OG0008109	LOC117903174|XP_034670910.1|DSUB	LOC108110329|XP_017074849.1|DEUG
OG0008110	LOC117901615|XP_034668339.1|DSUB	LOC108117586|XP_017085579.1|DEUG
OG0008111	LOC117900038|XP_034666159.1|DSUB	LOC108105489|XP_017067597.1|DEUG
OG0008112	LOC117903745|XP_034672026.1|DSUB	LOC108104370|XP_017065872.1|DEUG
OG0008113	LOC117903593|XP_034671708.1|DSUB	LOC108103841|XP_017065019.1|DEUG
OG0008114	LOC117903592|XP_034671707.1|DSUB	LOC108103800|XP_017064970.1|DEUG
OG0008115	LOC117903381|XP_034671253.1|DSUB	LOC108103420|XP_017064366.1|DEUG
OG0008116	LOC117896133|XP_034660092.1|DSUB	LOC108103421|XP_017064376.1|DEUG
OG0008117	LOC117903134|XP_034670865.1|DSUB	LOC108105019|XP_017066904.1|DEUG
OG0008118	LOC117901352|XP_034667995.1|DSUB	LOC108105491|XP_017067599.1|DEUG
OG0008119	LOC117897727|XP_034662648.1|DSUB	LOC108105008|XP_017066877.1|DEUG
OG0008120	LOC117903133|XP_034670857.1|DSUB	LOC108111864|XP_017076978.1|DEUG
OG0008121	LOC117890167|XP_034650756.1|DSUB	LOC108113381|XP_017079442.1|DEUG
OG0008122	LOC117893703|XP_034656489.1|DSUB	LOC108109755|XP_017073913.1|DEUG
OG0008123	LOC117903685|XP_034671914.1|DSUB	LOC108103266|XP_017064166.1|DEUG
OG0008124	LOC117890908|XP_034651916.1|DSUB	LOC108105501|XP_017067614.1|DEUG
OG0008125	LOC117889622|XP_034649961.1|DSUB	LOC108110301|XP_017074798.1|DEUG
OG0008126	LOC117903867|XP_034672248.1|DSUB	LOC108103201|XP_017064079.1|DEUG
OG0008127	LOC117903404|XP_034671289.1|DSUB	LOC108109726|XP_017073861.1|DEUG
OG0008128	LOC117900499|XP_034666783.1|DSUB	LOC108110113|XP_017074499.1|DEUG
OG0008129	LOC117890325|XP_034651016.1|DSUB	LOC108103252|XP_017064146.1|DEUG
OG0008130	LOC117903207|XP_034670985.1|DSUB	LOC108105060|XP_017066968.1|DEUG
OG0008131	LOC117897487|XP_034662267.1|DSUB	LOC108105505|XP_017067616.1|DEUG
OG0008132	LOC117897832|XP_034662785.1|DSUB	LOC108116681|XP_017084171.1|DEUG
OG0008133	LOC117892413|XP_034654538.1|DSUB	LOC108103881|XP_017065098.1|DEUG
OG0008134	LOC117903848|XP_034672197.1|DSUB	LOC108103254|XP_017064148.1|DEUG
OG0008135	LOC117898369|XP_034663598.1|DSUB	LOC108109497|XP_017073524.1|DEUG
OG0008136	LOC117902426|XP_034669677.1|DSUB	LOC108102582|XP_017063162.1|DEUG
OG0008137	LOC117896474|XP_034660704.1|DSUB	LOC108110285|XP_017074769.1|DEUG
OG0008138	LOC117894511|XP_034657511.1|DSUB	LOC108114439|XP_017080921.1|DEUG
OG0008139	LOC117889929|XP_034650348.1|DSUB	LOC108112040|XP_017077281.1|DEUG
OG0008140	LOC117889623|XP_034649962.1|DSUB	LOC108110302|XP_017074799.1|DEUG
OG0008141	LOC117889596|XP_034649897.1|DSUB	LOC108111871|XP_017076984.1|DEUG
OG0008142	LOC117898580|XP_034664013.1|DSUB	LOC108105081|XP_017066993.1|DEUG
OG0008143	LOC117893346|XP_034655830.1|DSUB	LOC108115224|XP_017082068.1|DEUG
OG0008144	LOC117890806|XP_034651772.1|DSUB	LOC108112549|XP_017077974.1|DEUG
OG0008145	LOC117898093|XP_034663167.1|DSUB	LOC108103931|XP_017065174.1|DEUG
OG0008146	LOC117903674|XP_034649854.1|DSUB	LOC108104924|XP_017066765.1|DEUG
OG0008147	LOC117889569|XP_034654003.1|DSUB	LOC108104922|XP_017066761.1|DEUG
OG0008148	LOC117903831|XP_034672177.1|DSUB	LOC108103216|XP_017064100.1|DEUG
OG0008149	LOC117903113|XP_034670830.1|DSUB	LOC108109742|XP_017073891.1|DEUG
OG0008150	LOC117898426|XP_034663709.1|DSUB	LOC108111880|XP_017076999.1|DEUG
OG0008151	LOC117903740|XP_034671994.1|DSUB	LOC108105351|XP_017067352.1|DEUG
OG0008152	LOC117903747|XP_034672038.1|DSUB	LOC108104398|XP_017065930.1|DEUG
OG0008153	LOC117891172|XP_034652385.1|DSUB	LOC108107377|XP_017070376.1|DEUG
OG0008154	LOC117895084|XP_034658371.1|DSUB	LOC108105939|XP_017068223.1|DEUG
OG0008155	LOC117895079|XP_034658360.1|DSUB	LOC108114545|XP_017081079.1|DEUG
OG0008156	LOC117899334|XP_034665162.1|DSUB	LOC108109368|XP_017073334.1|DEUG
OG0008157	LOC117896216|XP_034660241.1|DSUB	LOC108113802|XP_017079999.1|DEUG
OG0008158	LOC117903546|XP_034671628.1|DSUB	LOC108103925|XP_017065166.1|DEUG
OG0008159	LOC117895879|XP_034659772.1|DSUB	LOC108108506|XP_017072064.1|DEUG
OG0008160	LOC117890482|XP_034651241.1|DSUB	LOC108109080|XP_017072931.1|DEUG
OG0008161	LOC117903518|XP_034671523.1|DSUB	LOC108104717|XP_017066427.1|DEUG
OG0008162	LOC117903391|XP_034671268.1|DSUB	LOC108103168|XP_017064043.1|DEUG
OG0008163	LOC117895492|XP_034659079.1|DSUB	LOC108107747|XP_017070897.1|DEUG
OG0008164	LOC117903605|XP_034671747.1|DSUB	LOC108102420|XP_017062884.1|DEUG
OG0008165	LOC117903042|XP_034670670.1|DSUB	LOC108103298|XP_017064209.1|DEUG
OG0008166	LOC117903046|XP_034670674.1|DSUB	LOC108103946|XP_017065197.1|DEUG
OG0008167	LOC117903135|XP_034670862.1|DSUB	LOC108103935|XP_017065180.1|DEUG
OG0008168	LOC117903127|XP_034670847.1|DSUB	LOC108103933|XP_017065179.1|DEUG
OG0008169	LOC117903821|XP_034672162.1|DSUB	LOC108105473|XP_017067574.1|DEUG
OG0008170	LOC117891345|XP_034652667.1|DSUB	LOC108106613|XP_017069302.1|DEUG
OG0008171	LOC117903440|XP_034671363.1|DSUB	LOC108117425|XP_017085327.1|DEUG
OG0008172	LOC117896688|XP_034661030.1|DSUB	LOC108110243|XP_017074719.1|DEUG
OG0008173	LOC117901982|XP_034668882.1|DSUB	LOC108103405|XP_017064352.1|DEUG
OG0008174	LOC117891153|XP_034652299.1|DSUB	LOC108106418|XP_017068930.1|DEUG
OG0008175	LOC117893835|XP_034656493.1|DSUB	LOC108103187|XP_017064063.1|DEUG
OG0008176	LOC117903120|XP_034670838.1|DSUB	LOC108118522|XP_017086757.1|DEUG
OG0008177	LOC117903083|XP_034670778.1|DSUB	LOC108103698|XP_017064783.1|DEUG
OG0008178	LOC117892142|XP_034654075.1|DSUB	LOC108103936|XP_017065182.1|DEUG
OG0008179	LOC117900338|XP_034666571.1|DSUB	LOC108110111|XP_017074497.1|DEUG
OG0008180	LOC117903616|XP_034671763.1|DSUB	LOC108105523|XP_017067638.1|DEUG
OG0008181	LOC117903618|XP_034671765.1|DSUB	LOC108105524|XP_017067639.1|DEUG
OG0008182	LOC117892300|XP_034654336.1|DSUB	LOC108104549|XP_017066179.1|DEUG
OG0008183	LOC117890947|XP_034651973.1|DSUB	LOC108107454|XP_017070492.1|DEUG
OG0008184	LOC117899033|XP_034664682.1|DSUB	LOC108110943|XP_017075726.1|DEUG
OG0008185	LOC117896180|XP_034660155.1|DSUB	LOC108109363|XP_017073321.1|DEUG
OG0008186	LOC117892391|XP_034654498.1|DSUB	LOC108112988|XP_017078888.1|DEUG
OG0008187	LOC117892398|XP_034654505.1|DSUB	LOC108112996|XP_017078895.1|DEUG
OG0008188	LOC117902090|XP_034669077.1|DSUB	LOC108102621|XP_017063218.1|DEUG
OG0008189	LOC117901888|XP_034668741.1|DSUB	LOC108110888|XP_017075634.1|DEUG
OG0008190	LOC117895634|XP_034659280.1|DSUB	LOC108102875|XP_017063572.1|DEUG
OG0008191	LOC117903780|XP_034672096.1|DSUB	LOC108118520|XP_017086755.1|DEUG
OG0008192	LOC117897845|XP_034662806.1|DSUB	LOC108105007|XP_017066874.1|DEUG
OG0008193	LOC117903473|XP_034671419.1|DSUB	LOC108117680|XP_017085697.1|DEUG
OG0008194	LOC117900806|XP_034667184.1|DSUB	LOC108105860|XP_017068123.1|DEUG
OG0008195	LOC117892644|XP_034654889.1|DSUB	LOC108106239|XP_017068654.1|DEUG
OG0008196	LOC117892492|XP_034654649.1|DSUB	LOC108112941|XP_017078826.1|DEUG
OG0008197	LOC117894154|XP_034656941.1|DSUB	LOC108106004|XP_017068335.1|DEUG
OG0008198	LOC117903343|XP_034671182.1|DSUB	LOC108105458|XP_017067546.1|DEUG
OG0008199	LOC117893854|XP_034656515.1|DSUB	LOC108103166|XP_017064039.1|DEUG
OG0008200	LOC117890564|XP_034651389.1|DSUB	LOC108113137|XP_017079133.1|DEUG
OG0008201	LOC117895076|XP_034658356.1|DSUB	LOC108114544|XP_017081078.1|DEUG
OG0008202	LOC117894844|XP_034657985.1|DSUB	LOC108114434|XP_017080914.1|DEUG
OG0008203	LOC117895283|XP_034658710.1|DSUB	LOC108102819|XP_017063490.1|DEUG
OG0008204	LOC117903678|XP_034671907.1|DSUB	LOC108103263|XP_017064164.1|DEUG
OG0008205	LOC117903362|XP_034671208.1|DSUB	LOC108117264|XP_017085110.1|DEUG
OG0008206	LOC117895827|XP_034659655.1|DSUB	LOC108117353|XP_017085217.1|DEUG
OG0008207	LOC117893106|XP_034655430.1|DSUB	LOC108114198|XP_017080505.1|DEUG
OG0008208	LOC117890498|XP_034651280.1|DSUB	LOC108113379|XP_017079438.1|DEUG
OG0008209	LOC117894906|XP_034658092.1|DSUB	LOC108107579|XP_017070628.1|DEUG
OG0008210	LOC117900367|XP_034666606.1|DSUB	LOC108105928|XP_017068198.1|DEUG
OG0008211	LOC117901484|XP_034668143.1|DSUB	LOC108111153|XP_017076013.1|DEUG
OG0008212	LOC117893878|XP_034656541.1|DSUB	LOC108108774|XP_017072433.1|DEUG
OG0008213	LOC117897679|XP_034662584.1|DSUB	LOC108105433|XP_017067504.1|DEUG
OG0008214	LOC117895197|XP_034658569.1|DSUB	LOC108107772|XP_017070951.1|DEUG
OG0008215	LOC117894712|XP_034657826.1|DSUB	LOC108103503|XP_017064504.1|DEUG
OG0008216	LOC117894772|XP_034657887.1|DSUB	LOC108114359|XP_017080795.1|DEUG
OG0008217	LOC117903213|XP_034670994.1|DSUB	LOC108105096|XP_017067018.1|DEUG
OG0008218	LOC117891600|XP_034653024.1|DSUB	LOC108112658|XP_017078279.1|DEUG
OG0008219	LOC117903664|XP_034671876.1|DSUB	LOC108116448|XP_017083887.1|DEUG
OG0008220	LOC117903824|XP_034672164.1|DSUB	LOC108117603|XP_017085612.1|DEUG
OG0008221	LOC117902708|XP_034670153.1|DSUB	LOC108105660|XP_017067835.1|DEUG
OG0008222	LOC117893004|XP_034655251.1|DSUB	LOC108116777|XP_017084299.1|DEUG
OG0008223	LOC117893212|XP_034655631.1|DSUB	LOC108104289|XP_017065749.1|DEUG
OG0008224	LOC117894645|XP_034657708.1|DSUB	LOC108114196|XP_017080500.1|DEUG
OG0008225	LOC117903327|XP_034671161.1|DSUB	LOC108109971|XP_017074280.1|DEUG
OG0008226	LOC117898968|XP_034664603.1|DSUB	LOC108103695|XP_017064778.1|DEUG
OG0008227	LOC117898130|XP_034663215.1|DSUB	LOC108115742|XP_017082802.1|DEUG
OG0008228	LOC117897715|XP_034662629.1|DSUB	LOC108111374|XP_017076295.1|DEUG
OG0008229	LOC117896251|XP_034660312.1|DSUB	LOC108117493|XP_017085457.1|DEUG
OG0008230	LOC117896691|XP_034661032.1|DSUB	LOC108105284|XP_017067262.1|DEUG
OG0008232	LOC117895473|XP_034659042.1|DSUB	LOC108114005|XP_017080244.1|DEUG
OG0008233	LOC117902317|XP_034669495.1|DSUB	LOC108114877|XP_017081523.1|DEUG
OG0008234	LOC117891967|XP_034653731.1|DSUB	LOC108107408|XP_017070424.1|DEUG
OG0008235	LOC117890087|XP_034650640.1|DSUB	LOC108110138|XP_017074541.1|DEUG
OG0008236	LOC117892143|XP_034654073.1|DSUB	LOC108117584|XP_017085577.1|DEUG
OG0008237	LOC117892662|XP_034654940.1|DSUB	LOC108112691|XP_017078381.1|DEUG
OG0008238	LOC117895695|XP_034659432.1|DSUB	LOC108102791|XP_017063449.1|DEUG
OG0008239	LOC117893374|XP_034655859.1|DSUB	LOC108114564|XP_017081103.1|DEUG
OG0008240	LOC117891630|XP_034653063.1|DSUB	LOC108113150|XP_017079148.1|DEUG
OG0008243	LOC117892542|XP_034654742.1|DSUB	LOC108106705|XP_017069426.1|DEUG
OG0008244	LOC117899143|XP_034664841.1|DSUB	LOC108109456|XP_017073444.1|DEUG
OG0008245	LOC117890245|XP_034650883.1|DSUB	LOC108108888|XP_017072595.1|DEUG
OG0008246	LOC117890550|XP_034651371.1|DSUB	LOC108112928|XP_017078809.1|DEUG
OG0008247	LOC117896904|XP_034661332.1|DSUB	LOC108115762|XP_017082818.1|DEUG
OG0008248	LOC117898071|XP_034663137.1|DSUB	LOC108115765|XP_017082822.1|DEUG
OG0008249	LOC117897955|XP_034662948.1|DSUB	LOC108111321|XP_017076206.1|DEUG
OG0008250	LOC117891100|XP_034652176.1|DSUB	LOC108112264|XP_017077576.1|DEUG
OG0008251	LOC117890160|XP_034650745.1|DSUB	LOC108112728|XP_017078456.1|DEUG
OG0008252	LOC117892693|XP_034654994.1|DSUB	LOC108104604|XP_017066264.1|DEUG
OG0008253	LOC117890541|XP_034651357.1|DSUB	LOC108113375|XP_017079437.1|DEUG
OG0008254	LOC117892935|XP_034655144.1|DSUB	LOC108104739|XP_017066465.1|DEUG
OG0008255	LOC117895544|XP_034659138.1|DSUB	LOC108116770|XP_017084288.1|DEUG
OG0008257	LOC117897914|XP_034662889.1|DSUB	LOC108110410|XP_017074967.1|DEUG
OG0008258	LOC117900360|XP_034666600.1|DSUB	LOC108118412|XP_017086577.1|DEUG, LOC108103894|XP_017065128.1|DEUG
OG0008259	LOC117900767|XP_034667139.1|DSUB, LOC117900498|XP_034666779.1|DSUB	LOC108102592|XP_017063183.1|DEUG
OG0008260	LOC117893144|XP_034655495.1|DSUB, LOC117893142|XP_034655490.1|DSUB	LOC108107872|XP_017071143.1|DEUG
OG0008261	LOC117890083|XP_034650633.1|DSUB	LOC108112920|XP_017078798.1|DEUG
OG0008262	LOC117892563|XP_034654776.1|DSUB	LOC108110360|XP_017074888.1|DEUG
OG0008263	LOC117890288|XP_034650942.1|DSUB	LOC108109260|XP_017073232.1|DEUG, LOC108109257|XP_017073228.1|DEUG, LOC108109259|XP_017073231.1|DEUG
OG0008264	LOC117892308|XP_034654346.1|DSUB, LOC117892306|XP_034654343.1|DSUB	LOC108108915|XP_017072654.1|DEUG
OG0008265	LOC117896752|XP_034661113.1|DSUB, LOC117896941|XP_034661376.1|DSUB, LOC117896944|XP_034661378.1|DSUB, LOC117896932|XP_034661363.1|DSUB	LOC108116033|XP_017083212.1|DEUG, LOC108115962|XP_017083088.1|DEUG
OG0008266	LOC117899545|XP_034665518.1|DSUB	LOC108115357|XP_017082272.1|DEUG
OG0008267	LOC117896575|XP_034660867.1|DSUB	LOC108115862|XP_017082976.1|DEUG
OG0008268	LOC117899957|XP_034666002.1|DSUB	LOC108115520|XP_017082510.1|DEUG
OG0008269	LOC117900547|XP_034666841.1|DSUB	LOC108115530|XP_017082521.1|DEUG
OG0008270	LOC117903364|XP_034671215.1|DSUB	LOC108103343|XP_017064270.1|DEUG
OG0008271	LOC117895229|XP_034658617.1|DSUB	LOC108108000|XP_017071340.1|DEUG
OG0008272	LOC117903534|XP_034671604.1|DSUB	LOC108103350|XP_017064279.1|DEUG
OG0008273	LOC117898134|XP_034663219.1|DSUB	LOC108116450|XP_017083852.1|DEUG
OG0008274	LOC117901726|XP_034668499.1|DSUB	LOC108104411|XP_017065949.1|DEUG
OG0008275	LOC117903062|XP_034670707.1|DSUB	LOC108103712|XP_017064798.1|DEUG
OG0008276	LOC117891416|XP_034652763.1|DSUB	LOC108110032|XP_017074371.1|DEUG
OG0008277	LOC117903480|XP_034671427.1|DSUB	LOC108109682|XP_017073766.1|DEUG
OG0008278	LOC117902308|XP_034669480.1|DSUB	LOC108111168|XP_017076035.1|DEUG
OG0008279	LOC117903888|XP_034672278.1|DSUB	LOC108103008|XP_017063820.1|DEUG
OG0008280	LOC117903891|XP_034672284.1|DSUB	LOC108103018|XP_017063832.1|DEUG
OG0008281	LOC117898772|XP_034664300.1|DSUB	LOC108103579|XP_017064592.1|DEUG
OG0008282	LOC117894922|XP_034658160.1|DSUB	LOC108103921|XP_017065160.1|DEUG
OG0008283	LOC117903424|XP_034671330.1|DSUB	LOC108103493|XP_017064491.1|DEUG
OG0008284	LOC117902975|XP_034670526.1|DSUB	LOC108102370|XP_017062778.1|DEUG
OG0008285	LOC117901700|XP_034668457.1|DSUB	LOC108109702|XP_017073818.1|DEUG
OG0008286	LOC117903900|XP_034672296.1|DSUB	LOC108103584|XP_017064598.1|DEUG
OG0008287	LOC117889603|XP_034649908.1|DSUB	LOC108103423|XP_017064379.1|DEUG
OG0008288	LOC117897248|XP_034661861.1|DSUB	LOC108117313|XP_017085171.1|DEUG
OG0008289	LOC117899308|XP_034665125.1|DSUB	LOC108117473|XP_017085385.1|DEUG
OG0008290	LOC117889907|XP_034650324.1|DSUB	LOC108103106|XP_017063963.1|DEUG
OG0008291	LOC117891099|XP_034652179.1|DSUB	LOC108103428|XP_017064387.1|DEUG
OG0008292	LOC117901716|XP_034668487.1|DSUB	LOC108104409|XP_017065948.1|DEUG
OG0008293	LOC117897863|XP_034662827.1|DSUB	LOC108109386|XP_017073371.1|DEUG
OG0008294	LOC117899039|XP_034664691.1|DSUB	LOC108116633|XP_017084102.1|DEUG
OG0008295	LOC117890895|XP_034651924.1|DSUB	LOC108102929|XP_017063676.1|DEUG
OG0008296	LOC117897299|XP_034661936.1|DSUB	LOC108103000|XP_017063806.1|DEUG
OG0008297	LOC117889605|XP_034649914.1|DSUB	LOC108103427|XP_017064386.1|DEUG
OG0008298	LOC117903189|XP_034670937.1|DSUB	LOC108105054|XP_017066959.1|DEUG
