Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0008729	LOC117902812|XP_034670332.1|DSUB	LOC108164749|XP_017156134.1|DMIR
OG0008730	LOC117903729|XP_034671973.1|DSUB	LOC108155372|XP_017141631.1|DMIR
OG0008731	LOC117898532|XP_034663893.1|DSUB	LOC108155216|XP_017141389.1|DMIR
OG0008732	LOC117900014|XP_034666090.1|DSUB	LOC108163184|XP_033248907.1|DMIR
OG0008733	LOC117898569|XP_034663947.1|DSUB	LOC117190356|XP_033251326.1|DMIR
OG0008734	LOC117897755|XP_034662687.1|DSUB	LOC108156569|XP_017143592.1|DMIR
OG0008735	LOC117892311|XP_034654353.1|DSUB	LOC108158255|XP_033253906.1|DMIR, LOC117188415|XP_033248163.1|DMIR
OG0008736	LOC117889776|XP_034650132.1|DSUB	LOC108159713|XP_017148721.2|DMIR, LOC117187889|XP_033246714.1|DMIR
OG0008737	LOC117899490|XP_034665429.1|DSUB	LOC108156008|XP_017142701.1|DMIR
OG0008738	LOC117902441|XP_034669722.1|DSUB	LOC108161348|XP_017151075.1|DMIR
OG0008739	LOC117895221|XP_034658606.1|DSUB	LOC108151527|XP_017135666.1|DMIR
OG0008740	LOC117890035|XP_034650544.1|DSUB	LOC108158791|XP_017146962.1|DMIR, LOC117192211|XP_033252772.1|DMIR
OG0008741	LOC117891268|XP_034652533.1|DSUB	LOC108159025|XP_017147427.1|DMIR
OG0008742	LOC117894671|XP_034657740.1|DSUB	LOC108152958|XP_017138147.1|DMIR
OG0008743	LOC117890786|XP_034651752.1|DSUB	LOC108159837|XP_017148916.1|DMIR
OG0008744	LOC117892097|XP_034653984.1|DSUB	LOC108158301|XP_017146031.1|DMIR, LOC117191399|XP_033252170.1|DMIR
OG0008745	LOC117895770|XP_034659555.1|DSUB	LOC108165424|XP_017156987.2|DMIR
OG0008746	LOC117896352|XP_034660517.1|DSUB	LOC108156207|XP_017143035.1|DMIR
OG0008747	LOC117893646|XP_034656223.1|DSUB	LOC108153570|XP_017139135.1|DMIR
OG0008748	LOC117901622|XP_034668341.1|DSUB	LOC108161766|XP_017151588.1|DMIR
OG0008749	LOC117902572|XP_034669922.1|DSUB	LOC108161861|XP_017151738.1|DMIR
OG0008750	LOC117901991|XP_034668894.1|DSUB	LOC108163178|XP_017153804.1|DMIR
OG0008751	LOC117896910|XP_034661337.1|DSUB	LOC108154380|XP_017140133.1|DMIR
OG0008752	LOC117899487|XP_034665416.1|DSUB	LOC108155922|XP_033244212.1|DMIR
OG0008753	LOC117895528|XP_034659125.1|DSUB	LOC108153732|XP_017139350.1|DMIR, LOC117186325|XP_033242848.1|DMIR
OG0008755	LOC117899256|XP_034665034.1|DSUB	LOC108153974|XP_017139560.1|DMIR
OG0008756	LOC117896496|XP_034660728.1|DSUB	LOC108154527|XP_017140319.1|DMIR
OG0008757	LOC117897369|XP_034662059.1|DSUB	LOC108157749|XP_017145419.1|DMIR
OG0008758	LOC117900816|XP_034667200.1|DSUB	LOC108162912|XP_017153377.1|DMIR
OG0008759	LOC117901527|XP_034668198.1|DSUB	LOC108161866|XP_033249213.1|DMIR
OG0008760	LOC117901286|XP_034667870.1|DSUB	LOC108162635|XP_017152948.1|DMIR
OG0008761	LOC117901588|XP_034668289.1|DSUB	LOC108163356|XP_017154088.1|DMIR
OG0008762	LOC117890539|XP_034651355.1|DSUB	LOC117191598|XP_033252310.1|DMIR, LOC108160958|XP_017150740.1|DMIR
OG0008763	LOC117900687|XP_034667026.1|DSUB	LOC108161351|XP_017151081.1|DMIR
OG0008764	LOC117901136|XP_034667669.1|DSUB	LOC108161508|XP_017151272.2|DMIR
OG0008765	LOC117889908|XP_034650325.1|DSUB	LOC117186627|XP_033243529.1|DMIR, LOC117193799|XP_033254409.1|DMIR, LOC117186626|XP_033243528.1|DMIR, LOC108158407|XP_017146164.1|DMIR
OG0008766	LOC117902434|XP_034669707.1|DSUB	LOC108161585|XP_017151363.1|DMIR
OG0008767	LOC117890106|XP_034650663.1|DSUB	LOC108158180|XP_017145887.1|DMIR
OG0008768	LOC117890562|XP_034651386.1|DSUB	LOC117193198|XP_033253839.1|DMIR, LOC108160297|XP_017149696.1|DMIR
OG0008769	LOC117891887|XP_034653577.1|DSUB	LOC108159984|XP_017149175.1|DMIR
OG0008770	LOC117891929|XP_034653655.1|DSUB	LOC108160596|XP_017150182.1|DMIR, LOC108155778|XP_017142326.1|DMIR
OG0008771	LOC117891123|XP_034652219.1|DSUB	LOC117187814|XP_033246564.1|DMIR, LOC108159516|XP_017148364.2|DMIR, LOC117188230|XP_033247637.1|DMIR
OG0008772	LOC117890792|XP_034651757.1|DSUB	LOC117193523|XP_033254160.1|DMIR, LOC108159838|XP_017148917.1|DMIR
OG0008773	LOC117891878|XP_034653534.1|DSUB	LOC108158397|XP_017146143.1|DMIR, LOC117189518|XP_033250556.1|DMIR, LOC117189519|XP_033250557.1|DMIR
OG0008774	LOC117891477|XP_034652848.1|DSUB	LOC108160941|XP_017150718.1|DMIR
OG0008775	LOC117892435|XP_034654565.1|DSUB	LOC117189811|XP_033250762.1|DMIR, LOC117190439|XP_033251409.1|DMIR, LOC117191916|XP_033252557.1|DMIR, LOC117189808|XP_033250758.1|DMIR, LOC117191915|XP_033252556.1|DMIR, LOC108158448|XP_017146220.1|DMIR, LOC117189806|XP_033250756.1|DMIR
OG0008776	LOC117889722|XP_034650033.1|DSUB	LOC117194972|XP_033255337.1|DMIR, LOC108159250|XP_017147861.1|DMIR
OG0008777	LOC117892500|XP_034654668.1|DSUB	LOC117185756|XP_033246907.1|DMIR, LOC108159812|XP_017148870.2|DMIR
OG0008778	LOC117891336|XP_034652647.1|DSUB	LOC108160518|XP_017150059.1|DMIR
OG0008779	LOC117903397|XP_034671279.1|DSUB	LOC108159243|XP_017147858.1|DMIR
OG0008780	LOC117897445|XP_034662178.1|DSUB	LOC108157551|XP_017145144.1|DMIR
OG0008781	LOC117903861|XP_034672239.1|DSUB	LOC108162143|XP_017152219.1|DMIR
OG0008782	LOC117893069|XP_034655370.1|DSUB	LOC108152109|XP_017136658.1|DMIR
OG0008783	LOC117890257|XP_034650900.1|DSUB	LOC117187735|XP_033246422.1|DMIR, LOC117187736|XP_033246423.1|DMIR, LOC108157965|XP_033252690.1|DMIR
OG0008784	LOC117894083|XP_034656839.1|DSUB	LOC108151787|XP_017136124.1|DMIR
OG0008785	LOC117895445|XP_034659002.1|DSUB	LOC117190940|XP_033251827.1|DMIR, LOC117191870|XP_033252526.1|DMIR, LOC117192078|XP_033252672.1|DMIR, LOC117191812|XP_033252466.1|DMIR
OG0008786	LOC117900755|XP_034667128.1|DSUB	LOC108161593|XP_017151368.1|DMIR
OG0008786	LOC117901012|XP_034667502.1|DSUB	LOC108161490|XP_017151252.1|DMIR
OG0008787	LOC117894467|XP_034657459.1|DSUB	LOC108152248|XP_017136943.1|DMIR
OG0008788	LOC117895508|XP_034659098.1|DSUB	LOC108153088|XP_017138357.1|DMIR
OG0008789	LOC117894559|XP_034657574.1|DSUB	LOC108153739|XP_017139358.1|DMIR
OG0008790	LOC117890502|XP_034651287.1|DSUB	LOC117190023|XP_033251003.1|DMIR, LOC117187730|XP_033246406.1|DMIR, LOC117188054|XP_033247175.1|DMIR, LOC117188079|XP_033247292.1|DMIR, LOC117190389|XP_033251357.1|DMIR, LOC117188025|XP_033247052.1|DMIR, LOC108158391|XP_017146137.2|DMIR, LOC117188049|XP_033247155.1|DMIR
OG0008791	LOC117889803|XP_034650171.1|DSUB	LOC117192080|XP_033252674.1|DMIR, LOC108159306|XP_017147967.1|DMIR
OG0008792	LOC117891989|XP_034653757.1|DSUB	LOC117192859|XP_033253504.1|DMIR, LOC108160047|XP_017149280.1|DMIR
OG0008793	LOC117891457|XP_034652831.1|DSUB	LOC108159346|XP_017148042.1|DMIR
OG0008794	LOC117901579|XP_034668271.1|DSUB	LOC108163541|XP_017154387.1|DMIR
OG0008795	LOC117897736|XP_034662661.1|DSUB	LOC108157699|XP_017145357.1|DMIR
OG0008796	LOC117896554|XP_034660831.1|DSUB	LOC108157832|XP_017145524.1|DMIR, LOC108154363|XP_017140117.1|DMIR
OG0008797	LOC117896536|XP_034660810.1|DSUB	LOC108155325|XP_017141549.2|DMIR
OG0008798	LOC117897771|XP_034662708.1|DSUB	LOC108154063|XP_017139643.1|DMIR, LOC108157852|XP_017145545.1|DMIR
OG0008799	LOC117891841|XP_034653482.1|DSUB	LOC108159129|XP_017147610.1|DMIR
OG0008801	LOC117903741|XP_034671998.1|DSUB	LOC108153298|XP_017138677.1|DMIR, LOC117186662|XP_033243592.1|DMIR, LOC108152202|XP_017136850.1|DMIR, LOC108155713|XP_017142199.1|DMIR
OG0008805	LOC117893890|XP_034656560.1|DSUB	LOC108164603|XP_033251709.1|DMIR
OG0008806	LOC117903285|XP_034671099.1|DSUB	LOC117186230|XP_033242560.1|DMIR
OG0008807	LOC117903530|XP_034671591.1|DSUB	LOC108152064|XP_017136578.1|DMIR
OG0008808	LOC117903374|XP_034671234.1|DSUB	LOC108158725|XP_017146802.1|DMIR
OG0008809	LOC117897644|XP_034662511.1|DSUB	LOC108157529|XP_017145121.1|DMIR
OG0008811	LOC117898782|XP_034664309.1|DSUB	LOC108155127|XP_017141259.1|DMIR
OG0008813	LOC117897953|XP_034662946.1|DSUB	LOC108153949|XP_033245234.1|DMIR
OG0008814	LOC117889839|XP_034650219.1|DSUB	LOC108160427|XP_017149917.1|DMIR
OG0008815	LOC117895594|XP_034659235.1|DSUB	LOC108165530|XP_017157090.1|DMIR
OG0008816	LOC117894436|XP_034657393.1|DSUB	LOC108165435|XP_017156963.1|DMIR
OG0008819	LOC117892305|XP_034654342.1|DSUB	LOC108158425|XP_017146194.1|DMIR
OG0008820	LOC117902627|XP_034670037.1|DSUB	LOC108164048|XP_017155114.1|DMIR
OG0008821	LOC117898808|XP_034664392.1|DSUB	LOC108156511|XP_033251162.1|DMIR
OG0008822	LOC117901843|XP_034668677.1|DSUB	LOC108163844|XP_017154849.1|DMIR
OG0008824	LOC117890679|XP_034651554.1|DSUB	LOC108160663|XP_033248059.1|DMIR
OG0008825	LOC117893371|XP_034655855.1|DSUB	LOC108150884|XP_017134682.1|DMIR
OG0008826	LOC117897196|XP_034661789.1|DSUB	LOC108164083|XP_033250040.1|DMIR, LOC117189140|XP_033250070.1|DMIR, LOC108154214|XP_017139928.1|DMIR, LOC108154851|XP_033245724.1|DMIR, LOC108155183|XP_017141343.1|DMIR, LOC117187356|XP_033245737.1|DMIR, LOC117187074|XP_033244803.1|DMIR
OG0008829	LOC117903056|XP_034670691.1|DSUB	LOC108157595|XP_017145215.1|DMIR
OG0008830	LOC117901571|XP_034668264.1|DSUB	LOC108165470|XP_017157013.1|DMIR
OG0008831	LOC117903752|XP_034672052.1|DSUB	LOC108164553|XP_017155861.1|DMIR
OG0008832	LOC117903751|XP_034672048.1|DSUB	LOC108164524|XP_017155806.1|DMIR
OG0008833	LOC117896247|XP_034660301.1|DSUB	LOC108164693|XP_017156054.1|DMIR
OG0008834	LOC117898865|XP_034664434.1|DSUB	LOC108157143|XP_017144536.1|DMIR
OG0008835	LOC117896000|XP_034659886.1|DSUB	LOC108155917|XP_017142557.1|DMIR
OG0008836	LOC117892024|XP_034653810.1|DSUB	LOC108159720|XP_017148730.1|DMIR
OG0008837	LOC117889921|XP_034650338.1|DSUB	LOC108160179|XP_017149491.1|DMIR, LOC117190853|XP_033251771.1|DMIR
OG0008838	LOC117900312|XP_034666532.1|DSUB	LOC108162245|XP_017152380.1|DMIR
OG0008839	LOC117892516|XP_034654693.1|DSUB	LOC108159104|XP_017147566.1|DMIR, LOC117189848|XP_033250811.1|DMIR
OG0008840	LOC117900522|XP_034666811.1|DSUB	LOC108163496|XP_017154309.2|DMIR
OG0008841	LOC117893690|XP_034656271.1|DSUB	LOC108150815|XP_017134608.1|DMIR
OG0008842	LOC117892682|XP_034654978.1|DSUB	LOC108158035|XP_033246582.1|DMIR
OG0008843	LOC117893047|XP_034655315.1|DSUB	LOC108151181|XP_017135103.1|DMIR
OG0008845	LOC117901769|XP_034668557.1|DSUB	LOC108163968|XP_017155013.1|DMIR
OG0008846	LOC117901269|XP_034667855.1|DSUB	LOC108163953|XP_017154991.1|DMIR
OG0008846	LOC117901270|XP_034667856.1|DSUB	LOC108163954|XP_017154992.1|DMIR
OG0008847	LOC117898637|XP_034664091.1|DSUB	LOC108155596|XP_017142007.1|DMIR
OG0008848	LOC117892701|XP_034655003.1|DSUB	LOC108159989|XP_017149186.1|DMIR, LOC117193344|XP_033253957.1|DMIR
OG0008849	LOC117902162|XP_034669195.1|DSUB	LOC108155963|XP_017142637.1|DMIR
OG0008850	LOC117889823|XP_034650193.1|DSUB	LOC108158374|XP_017146117.2|DMIR, LOC117190412|XP_033251380.1|DMIR, LOC108160930|XP_017150707.1|DMIR, LOC108157732|XP_017145396.2|DMIR
OG0008851	LOC117900280|XP_034666484.1|DSUB	LOC108164281|XP_017155419.1|DMIR
OG0008852	LOC117892071|XP_034653950.1|DSUB	LOC108157958|XP_017145592.1|DMIR
OG0008854	LOC117900818|XP_034667205.1|DSUB	LOC108162677|XP_017153008.1|DMIR
OG0008855	LOC117903365|XP_034671211.1|DSUB	LOC108157017|XP_017144316.1|DMIR
OG0008856	LOC117902994|XP_034670602.1|DSUB	LOC108164488|XP_017155742.1|DMIR
OG0008857	LOC117893446|XP_034655956.1|DSUB, LOC117895601|XP_034659240.1|DSUB	LOC108152706|XP_017137717.1|DMIR
OG0008858	LOC117899786|XP_034665951.1|DSUB	LOC108155976|XP_017142654.1|DMIR
OG0008859	LOC117894459|XP_034657450.1|DSUB	LOC108153303|XP_017138696.1|DMIR
OG0008860	LOC117898847|XP_034664415.1|DSUB	LOC108156416|XP_017143352.1|DMIR
OG0008861	LOC117889807|XP_034650177.1|DSUB	LOC108160893|XP_017150651.1|DMIR
OG0008862	LOC117896264|XP_034660346.1|DSUB	LOC108155251|XP_033245113.1|DMIR
OG0008863	LOC117901059|XP_034667561.1|DSUB	LOC108163910|XP_017154927.1|DMIR
OG0008864	LOC117890302|XP_034650967.1|DSUB	LOC117185776|XP_017150554.1|DMIR, LOC117192986|XP_033253606.1|DMIR, LOC108160831|XP_033253605.1|DMIR
OG0008865	LOC117902389|XP_034669604.1|DSUB	LOC108162293|XP_017152443.1|DMIR
OG0008866	LOC117901210|XP_034667761.1|DSUB	LOC108161843|XP_033249772.1|DMIR
OG0008867	LOC117896328|XP_034660460.1|DSUB	LOC108153436|XP_017138934.1|DMIR
OG0008868	LOC117890059|XP_034650583.1|DSUB	LOC108160954|XP_017150734.1|DMIR, LOC117193592|XP_033254221.1|DMIR
OG0008869	LOC117895352|XP_034658825.1|DSUB	LOC108151432|XP_017135516.1|DMIR
OG0008870	LOC117894836|XP_034657975.1|DSUB	LOC108152736|XP_017137770.1|DMIR
OG0008871	LOC117894322|XP_034657193.1|DSUB	LOC108153000|XP_017138229.1|DMIR
OG0008872	LOC117900963|XP_034667429.1|DSUB	LOC108163514|XP_017154335.1|DMIR
OG0008873	LOC117902567|XP_034669902.1|DSUB	LOC108154487|XP_017140277.1|DMIR, LOC108163813|XP_017154792.1|DMIR
OG0008874	LOC117891616|XP_034653043.1|DSUB	LOC117191440|XP_033252197.1|DMIR, LOC108160948|XP_017150728.2|DMIR, LOC117188458|XP_033248260.1|DMIR
OG0008875	LOC117890753|XP_034651703.1|DSUB	LOC117193398|XP_033254038.1|DMIR, LOC108158179|XP_017145885.1|DMIR
OG0008876	LOC117902921|XP_034670391.1|DSUB	LOC108164516|XP_017155791.1|DMIR
OG0008877	LOC117894604|XP_034657646.1|DSUB	LOC108151911|XP_017136311.1|DMIR
OG0008878	LOC117901035|XP_034667531.1|DSUB	LOC108162333|XP_017152514.1|DMIR
OG0008879	LOC117890743|XP_034651688.1|DSUB	LOC117187995|XP_033246975.1|DMIR, LOC108159988|XP_017149185.2|DMIR
OG0008880	LOC117898283|XP_034663428.1|DSUB, LOC117889625|XP_034649963.1|DSUB, LOC117889626|XP_034649964.1|DSUB	LOC108165471|XP_017157010.1|DMIR
OG0008881	LOC117890571|XP_034651395.1|DSUB	LOC117193698|XP_033254315.1|DMIR, LOC108158313|XP_033246906.1|DMIR
OG0008882	LOC117900147|XP_034666270.1|DSUB	LOC108162259|XP_017152396.1|DMIR
OG0008883	LOC117897552|XP_034662371.1|DSUB	LOC108154106|XP_017139718.1|DMIR
OG0008884	LOC117898841|XP_034664407.1|DSUB	LOC108156346|XP_017143235.1|DMIR
OG0008885	LOC117901304|XP_034667903.1|DSUB	LOC108164067|XP_017155140.2|DMIR
OG0008886	LOC117892258|XP_034654265.1|DSUB	LOC117192866|XP_033253511.1|DMIR, LOC108159655|XP_017148617.2|DMIR
OG0008887	LOC117892518|XP_034654696.1|DSUB	LOC108158614|XP_033252545.1|DMIR, LOC117188169|XP_033247501.1|DMIR
OG0008888	LOC117893040|XP_034655299.1|DSUB	LOC108153448|XP_017138956.2|DMIR
OG0008889	LOC117891987|XP_034653755.1|DSUB	LOC108159520|XP_017148373.1|DMIR
OG0008890	LOC117896591|XP_034660907.1|DSUB	LOC108156590|XP_017143618.1|DMIR, LOC117187158|XP_033245119.1|DMIR
OG0008891	LOC117894960|XP_034658181.1|DSUB	LOC108152772|XP_017137839.1|DMIR
OG0008892	LOC117892710|XP_034655017.1|DSUB	LOC108159898|XP_033246759.1|DMIR
OG0008893	LOC117893028|XP_034655277.1|DSUB	LOC108151068|XP_017134936.1|DMIR
OG0008894	LOC117899259|XP_034665037.1|DSUB	LOC108157759|XP_017145429.1|DMIR
OG0008895	LOC117896451|XP_034660672.1|DSUB	LOC108155107|XP_017141229.1|DMIR
OG0008896	LOC117895657|XP_034659365.1|DSUB	LOC117186139|XP_033242204.1|DMIR, LOC108151978|XP_017136432.2|DMIR
OG0008897	LOC117896589|XP_034660905.1|DSUB	LOC108156491|XP_017143466.1|DMIR
OG0008898	LOC117891793|XP_034653356.1|DSUB	LOC108159036|XP_017147449.1|DMIR
OG0008899	LOC117900059|XP_034666152.1|DSUB	LOC108163001|XP_017153509.1|DMIR
OG0008900	LOC117900013|XP_034666089.1|DSUB	LOC108162484|XP_017152723.1|DMIR
OG0008901	LOC117894944|XP_034658157.1|DSUB	LOC108153613|XP_017139201.1|DMIR
OG0008902	LOC117902982|XP_034670556.1|DSUB	LOC108164478|XP_017155720.1|DMIR
OG0008903	LOC117900824|XP_034667222.1|DSUB	LOC108162681|XP_017153015.1|DMIR
OG0008904	LOC117892582|XP_034654811.1|DSUB	LOC117191422|XP_033252184.1|DMIR, LOC108159302|XP_017147963.1|DMIR
OG0008905	LOC117902901|XP_034670348.1|DSUB	LOC108164486|XP_017155731.1|DMIR
OG0008906	LOC117893847|XP_034656502.1|DSUB	LOC108153659|XP_033243546.1|DMIR
OG0008907	LOC117898887|XP_034664461.1|DSUB	LOC108153905|XP_017139491.1|DMIR
OG0008908	LOC117897924|XP_034662898.1|DSUB	LOC108155756|XP_017142285.1|DMIR
OG0008909	LOC117898966|XP_034664598.1|DSUB	LOC108157691|XP_017145348.1|DMIR
OG0008910	LOC117897885|XP_034662853.1|DSUB	LOC108157793|XP_017145476.1|DMIR
OG0008911	LOC117897310|XP_034661954.1|DSUB	LOC108154645|XP_017140463.1|DMIR
OG0008912	LOC117898292|XP_034663438.1|DSUB	LOC108154573|XP_017140362.1|DMIR
OG0008913	LOC117896370|XP_034660536.1|DSUB	LOC108155404|XP_017141690.1|DMIR
OG0008914	LOC117899479|XP_034665401.1|DSUB	LOC108156082|XP_017142859.1|DMIR
OG0008915	LOC117897969|XP_034662971.1|DSUB	LOC108155431|XP_017141731.1|DMIR
OG0008916	LOC117902548|XP_034669876.1|DSUB	LOC108162940|XP_017153415.1|DMIR
OG0008917	LOC117901913|XP_034668769.1|DSUB	LOC108162381|XP_017152587.1|DMIR
OG0008919	LOC117902468|XP_034669765.1|DSUB	LOC108162084|XP_017152127.1|DMIR
OG0008920	LOC117895128|XP_034658431.1|DSUB	LOC108151041|XP_017134901.1|DMIR
OG0008921	LOC117900267|XP_034666469.1|DSUB	LOC108162094|XP_017152145.1|DMIR
OG0008922	LOC117901039|XP_034667539.1|DSUB	LOC108162335|XP_017152516.1|DMIR
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC108160423|XP_017149914.2|DMIR, LOC117187953|XP_033246846.1|DMIR
OG0008924	LOC117892604|XP_034654836.1|DSUB	LOC108158847|XP_017147057.1|DMIR, LOC117189620|XP_033250630.1|DMIR
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC117193050|XP_033253674.1|DMIR, LOC108160372|XP_017149834.1|DMIR
OG0008926	LOC117890804|XP_034651770.1|DSUB, LOC117889961|XP_034650410.1|DSUB	LOC108158365|XP_017146108.1|DMIR, LOC117192913|XP_033253539.1|DMIR
OG0008927	LOC117891078|XP_034652148.1|DSUB	LOC117193300|XP_033253930.1|DMIR, LOC108160307|XP_017149709.2|DMIR
OG0008928	LOC117892327|XP_034654371.1|DSUB	LOC108160928|XP_017150703.1|DMIR
OG0008929	LOC117892616|XP_034654858.1|DSUB	LOC117187912|XP_033246754.1|DMIR, LOC108159509|XP_017148357.2|DMIR
OG0008930	LOC117896214|XP_034660238.1|DSUB	LOC108157334|XP_017144839.1|DMIR
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC117193410|XP_033254051.1|DMIR, LOC108160881|XP_017150639.1|DMIR
OG0008932	LOC117890409|XP_034651112.1|DSUB	LOC108159161|XP_017147656.1|DMIR, LOC117192583|XP_033253193.1|DMIR
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC108158319|XP_017146049.1|DMIR
OG0008934	LOC117893815|XP_034656457.1|DSUB	LOC108150779|XP_033242069.1|DMIR
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC108159890|XP_017148995.1|DMIR
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC117188134|XP_033247382.1|DMIR, LOC108160377|XP_017149844.2|DMIR
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC108158950|XP_033247434.1|DMIR
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC108160164|XP_017149473.2|DMIR, LOC117188040|XP_033247096.1|DMIR
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC108159983|XP_017149171.1|DMIR, LOC117192857|XP_033253502.1|DMIR
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC108163962|XP_017155007.1|DMIR
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC108157289|XP_017144781.1|DMIR
OG0008943	LOC117893951|XP_034656635.1|DSUB	LOC108162767|XP_017153146.1|DMIR
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC108164939|XP_017156416.1|DMIR
OG0008945	LOC117892220|XP_034654212.1|DSUB	LOC108152491|XP_017137356.1|DMIR
OG0008947	LOC117891143|XP_034652268.1|DSUB	LOC108165564|XP_017157127.1|DMIR
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC108152267|XP_017136978.2|DMIR
OG0008949	LOC117895030|XP_034658293.1|DSUB	LOC108165499|XP_017157046.1|DMIR
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC108161527|XP_017151298.1|DMIR
OG0008951	LOC117894167|XP_034656959.1|DSUB	LOC108165382|XP_033243476.1|DMIR
OG0008952	LOC117899956|XP_034666004.1|DSUB	LOC108151036|XP_017134894.1|DMIR
OG0008953	LOC117893599|XP_034656165.1|DSUB	LOC108153667|XP_017139270.1|DMIR
OG0008955	LOC117893888|XP_034656551.1|DSUB	LOC108150858|XP_017134650.1|DMIR
OG0008956	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB	LOC108151404|XP_017135481.1|DMIR
OG0008957	LOC117893021|XP_034655269.1|DSUB	LOC108152297|XP_017137008.1|DMIR
OG0008958	LOC117893311|XP_034655790.1|DSUB	LOC108152904|XP_017138038.1|DMIR
OG0008959	LOC117894760|XP_034657868.1|DSUB	LOC108165609|XP_017157175.1|DMIR
OG0008960	LOC117893418|XP_034655921.1|DSUB	LOC108152764|XP_017137825.1|DMIR
OG0008961	LOC117900397|XP_034666642.1|DSUB	LOC108162809|XP_017153209.1|DMIR
OG0008961	LOC117900844|XP_034667250.1|DSUB	LOC108162811|XP_017153211.2|DMIR
OG0008962	LOC117892729|XP_034655044.1|DSUB	LOC108152934|XP_017138156.1|DMIR
OG0008962	LOC117899275|XP_034665067.1|DSUB	LOC108154023|XP_017139605.1|DMIR
OG0008963	LOC117899771|XP_034665932.1|DSUB, LOC117899796|XP_034665973.1|DSUB	LOC108150932|XP_017134789.1|DMIR, LOC108164974|XP_017156478.1|DMIR
OG0008964	LOC117890728|XP_034651675.1|DSUB	LOC108153629|XP_017139222.1|DMIR
OG0008965	LOC117901124|XP_034667653.1|DSUB	LOC108163466|XP_017154250.1|DMIR
OG0008966	LOC117901645|XP_034668370.1|DSUB	LOC108161503|XP_017151269.1|DMIR
OG0008968	LOC117900640|XP_034666961.1|DSUB	LOC108161531|XP_017151300.1|DMIR
OG0008969	LOC117901145|XP_034667679.1|DSUB	LOC108161572|XP_017151350.1|DMIR
OG0008970	LOC117901142|XP_034667676.1|DSUB	LOC117189030|XP_033249796.1|DMIR, LOC108164113|XP_017155194.2|DMIR
OG0008971	LOC117894624|XP_034657681.1|DSUB	LOC117189124|XP_033250042.1|DMIR, LOC108163375|XP_017154116.1|DMIR, LOC117189125|XP_033250043.1|DMIR, LOC108153692|XP_017139307.1|DMIR
OG0008972	LOC117893976|XP_034656674.1|DSUB	LOC108152218|XP_017136885.1|DMIR
OG0008973	LOC117893538|XP_034656077.1|DSUB	LOC108153781|XP_017139412.1|DMIR
OG0008974	LOC117896466|XP_034660690.1|DSUB	LOC108154287|XP_017140026.1|DMIR
OG0008975	LOC117889824|XP_034650194.1|DSUB	LOC117187702|XP_033246304.1|DMIR
OG0008976	LOC117895724|XP_034659472.1|DSUB	LOC108165426|XP_033243386.1|DMIR
OG0008977	LOC117901174|XP_034667719.1|DSUB	LOC108163026|XP_017153556.1|DMIR, LOC108161380|XP_017151116.1|DMIR
OG0008978	LOC117890996|XP_034652035.1|DSUB	LOC108159974|XP_017149150.1|DMIR
OG0008979	LOC117902759|XP_034670243.1|DSUB	LOC108162870|XP_017153311.1|DMIR
OG0008979	LOC117902761|XP_034670245.1|DSUB	LOC108162873|XP_017153314.1|DMIR
OG0008983	LOC117891356|XP_034652682.1|DSUB	LOC117190474|XP_033251438.1|DMIR, LOC108160710|XP_017150370.1|DMIR
OG0008985	LOC117894805|XP_034657930.1|DSUB	LOC108165381|XP_017156908.1|DMIR
OG0008986	LOC117897423|XP_034662151.1|DSUB	LOC108155339|XP_017141583.1|DMIR
OG0008987	LOC117902723|XP_034670180.1|DSUB	LOC108162361|XP_017152555.1|DMIR
OG0008988	LOC117898675|XP_034664146.1|DSUB	LOC108154936|XP_017140914.1|DMIR
OG0008989	LOC117893463|XP_034655977.1|DSUB	LOC108156700|XP_017143840.1|DMIR
OG0008990	LOC117893682|XP_034656262.1|DSUB	LOC108165383|XP_033243047.1|DMIR
OG0008991	LOC117898002|XP_034663021.1|DSUB	LOC108157788|XP_017145467.1|DMIR
OG0008993	LOC117895174|XP_034658528.1|DSUB	LOC108153340|XP_017138764.1|DMIR
OG0008994	LOC117902806|XP_034670318.1|DSUB	LOC108162784|XP_017153173.1|DMIR
OG0008995	LOC117892483|XP_034654627.1|DSUB	LOC108157938|XP_017145571.1|DMIR
OG0008996	LOC117901375|XP_034667980.1|DSUB	LOC108165068|XP_017156609.1|DMIR
OG0008997	LOC117900699|XP_034667084.1|DSUB	LOC108157772|XP_017145450.1|DMIR
