Orthogroup	DSUB.longest_only	DPSE.longest_only
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC26534211|XP_015035953.1|DPSE
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC4817408|XP_001356662.2|DPSE
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC6903276|XP_002132975.2|DPSE
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC26532478|XP_015044388.2|DPSE
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC6903317|XP_002132505.3|DPSE
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC4816629|XP_001356098.3|DPSE
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC4816739|XP_001356082.2|DPSE
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC4816252|XP_001355822.2|DPSE
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC4816780|XP_015035709.2|DPSE
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC4817405|XP_001356310.1|DPSE
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC4816413|XP_001356130.3|DPSE
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC6900352|XP_002134748.3|DPSE
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC6898368|XP_002138421.3|DPSE
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC6898369|XP_033234896.1|DPSE
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC4805468|XP_001361863.3|DPSE
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC26532494|XP_015039718.1|DPSE
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC6903853|XP_033234493.1|DPSE
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC6898261|XP_002138327.1|DPSE
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC4803834|XP_001360488.1|DPSE
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC4803704|XP_001360379.2|DPSE
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC4804627|XP_001361159.2|DPSE
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC4803962|XP_001360600.4|DPSE
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC4815626|XP_001355308.2|DPSE
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC6901678|XP_015041982.2|DPSE
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC26533778|XP_015041662.2|DPSE
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC6901990|XP_002133524.3|DPSE
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC4814377|XP_033239315.1|DPSE
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC4815223|XP_001355125.3|DPSE
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC4815281|XP_001354756.3|DPSE
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC4814839|XP_033240320.1|DPSE
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC6901602|XP_002134273.2|DPSE
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC6901709|XP_002134377.2|DPSE
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC26533223|XP_015043628.1|DPSE
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC4811741|XP_001352313.3|DPSE
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC4815434|XP_001355260.2|DPSE
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC6901246|XP_002133947.1|DPSE
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC4814654|XP_001354609.3|DPSE
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC6901463|XP_033237653.1|DPSE
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC4814305|XP_001354356.3|DPSE
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC4816200|XP_001355847.4|DPSE
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC4814787|XP_001355042.1|DPSE
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC4815433|XP_033239079.1|DPSE
OG0010012	LOC117903087|XP_034670782.1|DSUB	LOC117184707|XP_033239269.1|DPSE
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC4814529|XP_001354557.2|DPSE
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC4811662|XP_001352252.2|DPSE
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC6901193|XP_033239956.1|DPSE
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC4814519|XP_001355077.2|DPSE
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC4815286|XP_001354558.4|DPSE
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC4815751|XP_001355230.2|DPSE
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC6901427|XP_002134113.3|DPSE
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC4815142|XP_015041893.2|DPSE
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC4815774|XP_001355600.2|DPSE
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC6902321|XP_002133848.2|DPSE
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC6901403|XP_002134089.3|DPSE
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC4815372|XP_001354784.2|DPSE
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC4816037|XP_001355422.3|DPSE
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC4814201|XP_001354324.1|DPSE
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC6901007|XP_002134634.2|DPSE
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC4814588|XP_001354873.3|DPSE
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC6901574|XP_002134247.1|DPSE
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC4814749|XP_001354729.4|DPSE
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC4814970|XP_001354728.4|DPSE
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC4816293|XP_001356013.3|DPSE
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC4814820|XP_001354660.3|DPSE
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC4815060|XP_033239502.1|DPSE
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC6901279|XP_033239202.1|DPSE
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC6901278|XP_002133979.3|DPSE
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC4814967|XP_001354655.2|DPSE
OG0010038	LOC117900739|XP_034667110.1|DSUB	LOC4816049|XP_033238938.1|DPSE
OG0010039	LOC117890867|XP_034651844.1|DSUB	LOC4803678|XP_001360356.3|DPSE
OG0010040	LOC117901602|XP_034668306.1|DSUB	LOC4818168|XP_001357409.3|DPSE
OG0010042	LOC117897241|XP_034661855.1|DSUB	LOC4814306|XP_001354403.1|DPSE
OG0010043	LOC117897251|XP_034661868.1|DSUB	LOC4814387|XP_001354404.2|DPSE
OG0010044	LOC117900303|XP_034666512.1|DSUB	LOC6901843|XP_002133381.3|DPSE
OG0010045	LOC117902633|XP_034670047.1|DSUB	LOC4816057|XP_001355621.3|DPSE
OG0010046	LOC117902641|XP_034670059.1|DSUB	LOC4815713|XP_001355622.3|DPSE
OG0010047	LOC117903217|XP_034671007.1|DSUB	LOC4814618|XP_001354603.1|DPSE
OG0010048	LOC117901637|XP_034668363.1|DSUB	LOC6901928|XP_015041006.1|DPSE
OG0010049	LOC117903522|XP_034671531.1|DSUB	LOC4815041|XP_001354904.1|DPSE
OG0010050	LOC117892133|XP_034654063.1|DSUB	LOC4815020|XP_001354905.3|DPSE
OG0010051	LOC117901675|XP_034668412.1|DSUB	LOC6901131|XP_002134606.2|DPSE
OG0010052	LOC117897630|XP_034662498.1|DSUB	LOC6901175|XP_002133876.2|DPSE
OG0010053	LOC117897146|XP_034661709.1|DSUB	LOC4815959|XP_001355618.2|DPSE
OG0010054	LOC117896204|XP_034660226.1|DSUB	LOC4815047|XP_001354762.4|DPSE
OG0010055	LOC117896321|XP_034660448.1|DSUB	LOC4815053|XP_001354769.2|DPSE
OG0010056	LOC117903328|XP_034671162.1|DSUB	LOC4815426|XP_001355648.3|DPSE
OG0010057	LOC117903617|XP_034671764.1|DSUB	LOC6902106|XP_002133637.1|DPSE
OG0010058	LOC117894786|XP_034657910.1|DSUB	LOC4814547|XP_001355086.3|DPSE
OG0010059	LOC117903304|XP_034671127.1|DSUB	LOC4816046|XP_001355397.2|DPSE
OG0010060	LOC117903202|XP_034670983.1|DSUB	LOC4815613|XP_001355374.2|DPSE
OG0010061	LOC117893053|XP_034655324.1|DSUB	LOC4812203|XP_001352642.3|DPSE
OG0010062	LOC117895259|XP_034658671.1|DSUB	LOC6900709|XP_002135072.2|DPSE
OG0010063	LOC117894007|XP_034656721.1|DSUB	LOC4813737|XP_033240209.1|DPSE
OG0010064	LOC117893511|XP_034656041.1|DSUB	LOC4813901|XP_001353794.3|DPSE
OG0010065	LOC117893589|XP_034656153.1|DSUB	LOC26532264|XP_015043111.2|DPSE
OG0010066	LOC117893895|XP_034656563.1|DSUB	LOC4813164|XP_001353733.3|DPSE
OG0010067	LOC117895593|XP_034659234.1|DSUB	LOC4813633|XP_033241119.1|DPSE
OG0010068	LOC117893286|XP_034655743.1|DSUB	LOC4812936|XP_033239984.1|DPSE
OG0010069	LOC117894297|XP_034657152.1|DSUB	LOC4812885|XP_001353559.1|DPSE
OG0010070	LOC117893607|XP_034656173.1|DSUB	LOC26532034|XP_015043780.2|DPSE
OG0010071	LOC117894362|XP_034657247.1|DSUB	LOC117184418|XP_033237550.1|DPSE
OG0010072	LOC117893733|XP_034656348.1|DSUB	LOC4814149|XP_001354272.2|DPSE
OG0010073	LOC117895306|XP_034658757.1|DSUB	LOC6900987|XP_002134683.1|DPSE
OG0010074	LOC117900610|XP_034666962.1|DSUB	LOC4815637|XP_001355408.3|DPSE
OG0010075	LOC117893917|XP_034656590.1|DSUB	LOC26533666|XP_015042864.2|DPSE
OG0010076	LOC117894596|XP_034657637.1|DSUB	LOC4813807|XP_001353405.3|DPSE
OG0010077	LOC117894522|XP_034657527.1|DSUB	LOC6900022|XP_002135387.2|DPSE
OG0010078	LOC117894540|XP_034657552.1|DSUB	LOC6900021|XP_015043685.2|DPSE
OG0010079	LOC117894518|XP_034657521.1|DSUB	LOC6900016|XP_002135381.4|DPSE
OG0010080	LOC117893612|XP_034656180.1|DSUB	LOC4814139|XP_001354204.3|DPSE
OG0010081	LOC117894484|XP_034657482.1|DSUB	LOC6900997|XP_002134693.3|DPSE
OG0010082	LOC117893742|XP_034656362.1|DSUB	LOC4812267|XP_001352864.1|DPSE
OG0010083	LOC117893196|XP_034655602.1|DSUB	LOC4813499|XP_001353694.3|DPSE
OG0010084	LOC117895083|XP_034658370.1|DSUB	LOC6900369|XP_033238235.1|DPSE
OG0010085	LOC117893231|XP_034655674.1|DSUB	LOC26533890|XP_033237401.1|DPSE
OG0010086	LOC117894253|XP_034657097.1|DSUB	LOC4813809|XP_001353697.3|DPSE
OG0010087	LOC117894985|XP_034658221.1|DSUB	LOC4813093|XP_033238200.1|DPSE
OG0010088	LOC117894554|XP_034657569.1|DSUB	LOC4813044|XP_001353516.3|DPSE
OG0010089	LOC117893243|XP_034655698.1|DSUB	LOC6900757|XP_015043317.2|DPSE
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC4811806|XP_033237225.1|DPSE
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC6897405|XP_002137557.1|DPSE
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC13036438|XP_003736826.2|DPSE
OG0010093	LOC117891829|XP_034653466.1|DSUB	LOC6903244|XP_015036445.2|DPSE
OG0010094	LOC117897516|XP_034662322.1|DSUB	LOC4800927|XP_001358115.3|DPSE
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC4801791|XP_003736605.2|DPSE
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC6901719|XP_002134387.2|DPSE
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC26533384|XP_015042367.1|DPSE
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC6903337|XP_002132218.2|DPSE
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC4816950|XP_001356892.2|DPSE
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC6900659|XP_002135027.2|DPSE
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC4812834|XP_001353582.2|DPSE
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC4812812|XP_001353509.2|DPSE
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC4813058|XP_001353517.3|DPSE
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC6900035|XP_002135400.2|DPSE
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC6903283|XP_033236404.1|DPSE
OG0010106	LOC117891237|XP_034652474.1|DSUB	LOC4803668|XP_001360351.2|DPSE
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC4804555|XP_001361098.3|DPSE
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC6898371|XP_002138424.2|DPSE
OG0010110	LOC117894600|XP_034657640.1|DSUB	LOC4813060|XP_001353838.4|DPSE
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC6897273|XP_002137433.4|DPSE
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC4801279|XP_001358399.3|DPSE
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC4814932|XP_001354846.3|DPSE
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC4814913|XP_001354912.4|DPSE
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC4815771|XP_001355417.3|DPSE
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC4815133|XP_001355210.4|DPSE
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC4815960|XP_001355624.2|DPSE
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC4814617|XP_033238227.1|DPSE
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC6903643|XP_002136831.2|DPSE
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC4815364|XP_001354925.1|DPSE
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC4814413|XP_001354346.3|DPSE
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC6901415|XP_002134101.2|DPSE
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC4814706|XP_001354887.3|DPSE
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC4814385|XP_001354399.3|DPSE
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC6903503|XP_002132382.2|DPSE
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC6902786|XP_033235144.1|DPSE
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC4816877|XP_015035754.2|DPSE
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC4816138|XP_033236069.1|DPSE
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC4816257|XP_001355830.1|DPSE
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC117184152|XP_033236481.1|DPSE
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC4816536|XP_001356259.3|DPSE
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC6902726|XP_002133240.2|DPSE
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC4817057|XP_001356364.2|DPSE
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC4816524|XP_001356079.3|DPSE
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC4816492|XP_001356080.2|DPSE
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC4816155|XP_001355872.4|DPSE
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC6902408|XP_002133342.2|DPSE
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC6903093|XP_033235853.1|DPSE
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC6902928|XP_002132654.3|DPSE
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC4811729|XP_015044340.2|DPSE
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC4817629|XP_001357025.2|DPSE
OG0010143	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB	LOC6902866|XP_002132602.2|DPSE
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC4817677|XP_001357063.3|DPSE
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC4817880|XP_001357486.3|DPSE
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC4818178|XP_001357492.3|DPSE
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC4817271|XP_001356487.2|DPSE
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC4817491|XP_015036295.2|DPSE
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC6903137|XP_002132844.2|DPSE
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC4816826|XP_001356653.2|DPSE
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC117184023|XP_033235864.1|DPSE
OG0010152	LOC117900622|XP_034666941.1|DSUB	LOC4816785|XP_001356556.2|DPSE
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC4816287|XP_033236371.1|DPSE
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC4816277|XP_001356022.4|DPSE
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC4816470|XP_001356029.2|DPSE
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC6897093|XP_015037072.2|DPSE
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC6900688|XP_002135052.2|DPSE
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC4813362|XP_001353764.3|DPSE
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC4812081|XP_001352657.3|DPSE
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC6902884|XP_002132618.2|DPSE
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC4811992|XP_001352557.1|DPSE
OG0010162	LOC117903771|XP_034672077.1|DSUB	LOC6901534|XP_002134208.1|DPSE, LOC117184823|XP_033239672.1|DPSE
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC4813650|XP_001353215.4|DPSE
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC4813757|XP_001353436.2|DPSE
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC4814093|XP_001354220.2|DPSE
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC4812748|XP_001353126.1|DPSE
OG0010167	LOC117895005|XP_034658243.1|DSUB	LOC6900330|XP_033237415.1|DPSE
OG0010168	LOC117893901|XP_034656570.1|DSUB	LOC117184396|XP_033237403.1|DPSE
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC6900746|XP_002135105.2|DPSE
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC4813358|XP_001353981.5|DPSE
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC4813234|XP_001353980.1|DPSE
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC6900634|XP_002135007.1|DPSE
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC4805185|XP_001361632.1|DPSE
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC4805240|XP_001361673.3|DPSE
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC4805255|XP_001361686.2|DPSE
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC6898846|XP_002138817.1|DPSE
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC4804911|XP_001361396.1|DPSE
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC4803791|XP_001360451.3|DPSE
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC4813381|XP_001353619.2|DPSE
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC6900234|XP_002135563.3|DPSE
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC6900209|XP_002135541.2|DPSE
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC26533558|XP_015039926.2|DPSE
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC6898477|XP_002138519.1|DPSE
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC6898274|XP_002138341.2|DPSE
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC4803889|XP_001360535.4|DPSE
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC4812954|XP_001353197.3|DPSE
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC4805656|XP_001362018.3|DPSE
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC4803804|XP_001360462.3|DPSE
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC4804758|XP_001361269.2|DPSE
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC4804747|XP_001361259.2|DPSE
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC4804727|XP_001361243.3|DPSE
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC26532301|XP_015040208.2|DPSE
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC4804923|XP_001361407.3|DPSE
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC4813134|XP_015043323.2|DPSE
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC4813224|XP_001353918.4|DPSE
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC4805437|XP_001361838.3|DPSE
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC4804042|XP_015039560.2|DPSE
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC4803938|XP_001360578.2|DPSE
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC6898998|XP_004444536.1|DPSE
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC6898912|XP_033233894.1|DPSE
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC4805601|XP_001361978.3|DPSE
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC4804599|XP_001361133.2|DPSE
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC6898856|XP_002138828.2|DPSE
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC4804455|XP_001361014.2|DPSE
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC6899108|XP_002139025.1|DPSE
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC6899109|XP_033233633.1|DPSE
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC4803972|XP_001360609.3|DPSE
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC4804451|XP_033234785.1|DPSE
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC6898493|XP_002138534.3|DPSE
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC4804362|XP_001360936.3|DPSE
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC4804192|XP_001360794.4|DPSE
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC6898848|XP_002138820.2|DPSE
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC4805267|XP_001361692.2|DPSE
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC4805273|XP_001361698.3|DPSE
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC4804954|XP_001361434.2|DPSE
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC4803675|XP_001360354.2|DPSE
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC4803711|XP_001360385.3|DPSE
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC4803715|XP_001360389.3|DPSE
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC4803723|XP_001360396.2|DPSE
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC4804178|XP_001360781.3|DPSE
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC4804179|XP_001360782.4|DPSE
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC4804770|XP_001361280.2|DPSE
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC6898167|XP_002138245.1|DPSE
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC4804145|XP_001360751.2|DPSE
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC4802603|XP_001359492.3|DPSE
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC4802951|XP_001359764.3|DPSE
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC13036428|XP_003736745.2|DPSE
OG0010228	LOC117897481|XP_034662234.1|DSUB	LOC4803060|XP_001359861.3|DPSE
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC4803243|XP_001360016.3|DPSE
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC4803247|XP_001360020.3|DPSE
OG0010231	LOC117896798|XP_034661188.1|DSUB	LOC4800398|XP_001357682.4|DPSE
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC26533103|XP_015037128.2|DPSE
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC4801664|XP_001358716.2|DPSE
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC13036481|XP_003736624.1|DPSE
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC4800502|XP_001357768.2|DPSE
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC4800272|XP_001357656.3|DPSE
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC6897352|XP_015037420.2|DPSE
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC4802659|XP_001359536.4|DPSE
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC4801074|XP_001358234.3|DPSE
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC6902707|XP_002133221.1|DPSE
OG0010241	LOC117899674|XP_034665753.1|DSUB	LOC117184667|XP_033239158.1|DPSE
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC6896657|XP_002136873.2|DPSE
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC4800730|XP_001357950.2|DPSE
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC117183393|XP_033233088.1|DPSE
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC4802684|XP_001359554.2|DPSE
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC4801998|XP_033240147.1|DPSE
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC4800554|XP_001357812.4|DPSE
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC6897104|XP_033232614.1|DPSE
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC4802844|XP_003736839.2|DPSE
OG0010250	LOC117896062|XP_034659968.1|DSUB	LOC4801411|XP_001358510.3|DPSE
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC4800894|XP_001358088.3|DPSE
OG0010252	LOC117896410|XP_034660617.1|DSUB	LOC4802369|XP_001359298.3|DPSE
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC4804546|XP_033234080.1|DPSE
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC4804476|XP_001361034.2|DPSE
OG0010255	LOC117889600|XP_034649906.1|DSUB	LOC4815333|XP_001354706.3|DPSE
OG0010256	LOC117899473|XP_034665391.1|DSUB	LOC4800549|XP_001357809.3|DPSE
OG0010258	LOC117895010|XP_034658251.1|DSUB	LOC6900520|XP_002134908.1|DPSE
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC6900687|XP_002135051.2|DPSE
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC6902366|XP_002133312.2|DPSE
OG0010276	LOC117896482|XP_034660716.1|DSUB	LOC4816096|XP_001355671.3|DPSE
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC117184915|XP_033239976.1|DPSE
