Orthogroup	DSUB.longest_only	HILL.longest_only
OG0008538	LOC117903308|XP_034671132.1|DSUB	LOC119656958|XP_037919605.1|HILL
OG0008540	LOC117897115|XP_034661656.1|DSUB	LOC119653019|XP_037913386.1|HILL
OG0008541	LOC117892239|XP_034654238.1|DSUB	LOC119653135|XP_037913597.1|HILL
OG0008542	LOC117893006|XP_034655253.1|DSUB	LOC119649841|XP_037908113.1|HILL
OG0008544	LOC117890655|XP_034651515.1|DSUB	LOC119652767|XP_037913006.1|HILL
OG0008545	LOC117891072|XP_034652136.1|DSUB	LOC119661353|XP_037926587.1|HILL
OG0008547	LOC117890418|XP_034651130.1|DSUB	LOC119657476|XP_037920325.1|HILL
OG0008550	LOC117896623|XP_034660955.1|DSUB	LOC119656706|XP_037919144.1|HILL
OG0008551	LOC117895476|XP_034659044.1|DSUB	LOC119649435|XP_037907513.1|HILL
OG0008552	LOC117893114|XP_034655442.1|DSUB	LOC119649916|XP_037908246.1|HILL
OG0008554	LOC117896578|XP_034660888.1|DSUB	LOC119654641|XP_037916044.1|HILL
OG0008555	LOC117889633|XP_034649983.1|DSUB	LOC119654383|XP_037915679.1|HILL
OG0008556	LOC117889939|XP_034650362.1|DSUB	LOC119654250|XP_037915421.1|HILL
OG0008557	LOC117898615|XP_034664058.1|DSUB	LOC119653004|XP_037913360.1|HILL
OG0008558	LOC117901510|XP_034668171.1|DSUB	LOC119651726|XP_037911378.1|HILL
OG0008560	LOC117900060|XP_034666156.1|DSUB	LOC119651038|XP_037910283.1|HILL
OG0008562	LOC117902445|XP_034669728.1|DSUB	LOC119651236|XP_037910642.1|HILL
OG0008563	LOC117899713|XP_034665819.1|DSUB	LOC119647201|XP_037903945.1|HILL
OG0008564	LOC117900657|XP_034666983.1|DSUB	LOC119652179|XP_037912051.1|HILL
OG0008565	LOC117903606|XP_034671752.1|DSUB	LOC119659222|XP_037923126.1|HILL
OG0008567	LOC117901368|XP_034667969.1|DSUB	LOC119661497|XP_037926791.1|HILL
OG0008569	LOC117891943|XP_034653686.1|DSUB	LOC119653537|XP_037914142.1|HILL
OG0008570	LOC117895360|XP_034658838.1|DSUB	LOC119654622|XP_037916022.1|HILL
OG0008571	LOC117893113|XP_034655441.1|DSUB	LOC119649231|XP_037907220.1|HILL
OG0008573	LOC117903514|XP_034671511.1|DSUB	LOC119654214|XP_037915354.1|HILL
OG0008576	LOC117897610|XP_034662468.1|DSUB	LOC119654176|XP_037915289.1|HILL
OG0008578	LOC117897713|XP_034662626.1|DSUB	LOC119658856|XP_037922537.1|HILL
OG0008579	LOC117893077|XP_034655386.1|DSUB	LOC119648986|XP_037906837.1|HILL
OG0008581	LOC117893879|XP_034656542.1|DSUB	LOC119659924|XP_037924189.1|HILL
OG0008583	LOC117902986|XP_034670579.1|DSUB	LOC119656058|XP_037918259.1|HILL
OG0008584	LOC117903750|XP_034672047.1|DSUB	LOC119655742|XP_037917723.1|HILL
OG0008585	LOC117895424|XP_034659000.1|DSUB	LOC119655897|XP_037917976.1|HILL
OG0008586	LOC117895356|XP_034658874.1|DSUB	LOC119655642|XP_037917547.1|HILL
OG0008587	LOC117896967|XP_034661402.1|DSUB	LOC119658942|XP_037922726.1|HILL
OG0008588	LOC117898765|XP_034664286.1|DSUB	LOC119658908|XP_037922642.1|HILL
OG0008589	LOC117903111|XP_034670828.1|DSUB	LOC119654185|XP_037915308.1|HILL
OG0008590	LOC117898749|XP_034664261.1|DSUB	LOC119655852|XP_037917898.1|HILL
OG0008592	LOC117892017|XP_034653801.1|DSUB	LOC119654260|XP_037915453.1|HILL
OG0008593	LOC117893111|XP_034655438.1|DSUB	LOC119655800|XP_037917825.1|HILL, LOC119653808|XP_037914759.1|HILL
OG0008594	LOC117897897|XP_034662864.1|DSUB	LOC119651649|XP_037911253.1|HILL
OG0008595	LOC117890465|XP_034651211.1|DSUB	LOC119661579|XP_037926906.1|HILL
OG0008596	LOC117890459|XP_034651196.1|DSUB	LOC119661663|XP_037927025.1|HILL
OG0008597	LOC117898831|XP_034664389.1|DSUB	LOC119659496|XP_037923542.1|HILL
OG0008598	LOC117903059|XP_034670697.1|DSUB	LOC119655847|XP_037917890.1|HILL
OG0008599	LOC117894141|XP_034656966.1|DSUB	LOC119654310|XP_037915561.1|HILL
OG0008600	LOC117897613|XP_034662469.1|DSUB	LOC119652068|XP_037911934.1|HILL
OG0008601	LOC117900240|XP_034666420.1|DSUB	LOC119659540|XP_037923612.1|HILL
OG0008602	LOC117897442|XP_034662175.1|DSUB	LOC119652694|XP_037912899.1|HILL
OG0008603	LOC117898875|XP_034664447.1|DSUB	LOC119652884|XP_037913179.1|HILL
OG0008604	LOC117891964|XP_034653727.1|DSUB	LOC119647128|XP_037903843.1|HILL
OG0008605	LOC117901307|XP_034667908.1|DSUB	LOC119654333|XP_037915592.1|HILL
OG0008606	LOC117900398|XP_034666644.1|DSUB	LOC119652360|XP_037912374.1|HILL
OG0008607	LOC117897138|XP_034661700.1|DSUB	LOC119659335|XP_037923305.1|HILL
OG0008608	LOC117894881|XP_034658052.1|DSUB	LOC119653630|XP_037914334.1|HILL
OG0008609	LOC117897609|XP_034662464.1|DSUB	LOC119658860|XP_037922541.1|HILL
OG0008610	LOC117890990|XP_034652032.1|DSUB	LOC119646361|XP_037902726.1|HILL
OG0008615	LOC117898895|XP_034664469.1|DSUB	LOC119660332|XP_037924743.1|HILL
OG0008616	LOC117897403|XP_034662117.1|DSUB	LOC119646548|XP_037902951.1|HILL
OG0008619	LOC117900552|XP_034666846.1|DSUB	LOC119661363|XP_037926600.1|HILL
OG0008620	LOC117892727|XP_034655041.1|DSUB	LOC119651578|XP_037911144.1|HILL
OG0008621	LOC117898119|XP_034663199.1|DSUB	LOC119651459|XP_037910993.1|HILL
OG0008622	LOC117890495|XP_034651277.1|DSUB	LOC119655405|XP_037917216.1|HILL
OG0008623	LOC117891480|XP_034652850.1|DSUB	LOC119655278|XP_037917025.1|HILL
OG0008624	LOC117891249|XP_034652486.1|DSUB, LOC117892617|XP_034654859.1|DSUB	LOC119648961|XP_037906812.1|HILL
OG0008626	LOC117889789|XP_034650151.1|DSUB, LOC117889788|XP_034650149.1|DSUB	LOC119660175|XP_037924511.1|HILL
OG0008627	LOC117895162|XP_034658511.1|DSUB	LOC119661010|XP_037926080.1|HILL
OG0008629	LOC117900799|XP_034667175.1|DSUB	LOC119646898|XP_037903484.1|HILL
OG0008631	LOC117899696|XP_034665790.1|DSUB	LOC119651864|XP_037911599.1|HILL
OG0008632	LOC117899060|XP_034664717.1|DSUB, LOC117899327|XP_034665152.1|DSUB	LOC119647306|XP_037904144.1|HILL
OG0008633	LOC117890980|XP_034652012.1|DSUB	LOC119653603|XP_037914285.1|HILL
OG0008634	LOC117902186|XP_034669251.1|DSUB	LOC119651860|XP_037911595.1|HILL
OG0008635	LOC117899716|XP_034665825.1|DSUB, LOC117890730|XP_034651674.1|DSUB	LOC119652745|XP_037912972.1|HILL
OG0008636	LOC117896870|XP_034661291.1|DSUB	LOC119659458|XP_037923470.1|HILL, LOC119660038|XP_037924345.1|HILL, LOC119660354|XP_037924781.1|HILL, LOC119659719|XP_037923902.1|HILL, LOC119659753|XP_037923943.1|HILL
OG0008638	LOC117899392|XP_034665267.1|DSUB	LOC119649500|XP_037907596.1|HILL, LOC119649892|XP_037908210.1|HILL, LOC119648824|XP_037906611.1|HILL, LOC119649659|XP_037907843.1|HILL
OG0008639	LOC117897262|XP_034661876.1|DSUB	LOC119653912|XP_037914998.1|HILL
OG0008644	LOC117898077|XP_034663143.1|DSUB	LOC119661311|XP_037926531.1|HILL
OG0008645	LOC117901878|XP_034668727.1|DSUB	LOC119651500|XP_037911050.1|HILL
OG0008646	LOC117901387|XP_034668011.1|DSUB	LOC119661294|XP_037926508.1|HILL
OG0008647	LOC117900591|XP_034666891.1|DSUB	LOC119652432|XP_037912489.1|HILL, LOC119651435|XP_037910963.1|HILL
OG0008648	LOC117901877|XP_034668726.1|DSUB	LOC119661642|XP_037927001.1|HILL, LOC119650789|XP_037909841.1|HILL
OG0008650	LOC117897645|XP_034662512.1|DSUB	LOC119659612|XP_037923713.1|HILL, LOC119659875|XP_037924121.1|HILL
OG0008651	LOC117891583|XP_034653002.1|DSUB	LOC119661505|XP_037926800.1|HILL
OG0008653	LOC117891617|XP_034653044.1|DSUB	LOC119654871|XP_037916394.1|HILL
OG0008660	LOC117895784|XP_034659575.1|DSUB	LOC119651738|XP_037911393.1|HILL
OG0008661	LOC117892936|XP_034655148.1|DSUB	LOC119651426|XP_037910951.1|HILL
OG0008665	LOC117902651|XP_034670068.1|DSUB	LOC119648579|XP_037906277.1|HILL
OG0008667	LOC117894743|XP_034657836.1|DSUB	LOC119647590|XP_037904532.1|HILL, LOC119647588|XP_037904525.1|HILL, LOC119647591|XP_037904533.1|HILL
OG0008669	LOC117901923|XP_034668783.1|DSUB	LOC119651956|XP_037911740.1|HILL, LOC119647317|XP_037904172.1|HILL
OG0008671	LOC117900537|XP_034666827.1|DSUB	LOC119651955|XP_037911736.1|HILL, LOC119646767|XP_037903278.1|HILL
OG0008677	LOC117897531|XP_034662342.1|DSUB	LOC119653088|XP_037913514.1|HILL
OG0008681	LOC117903361|XP_034671207.1|DSUB	LOC119657738|XP_037920708.1|HILL
OG0008682	LOC117894888|XP_034658064.1|DSUB	LOC119656988|XP_037919650.1|HILL
OG0008683	LOC117891881|XP_034653551.1|DSUB	LOC119657037|XP_037919719.1|HILL
OG0008684	LOC117891475|XP_034652886.1|DSUB	LOC119657286|XP_037920060.1|HILL
OG0008685	LOC117892012|XP_034653796.1|DSUB	LOC119651979|XP_037911814.1|HILL
OG0008687	LOC117889840|XP_034650221.1|DSUB	LOC119648628|XP_037906329.1|HILL
OG0008688	LOC117903462|XP_034671393.1|DSUB	LOC119661651|XP_037927011.1|HILL
OG0008689	LOC117896452|XP_034660673.1|DSUB	LOC119659228|XP_037923130.1|HILL
OG0008694	LOC117897868|XP_034662837.1|DSUB	LOC119647760|XP_037904807.1|HILL
OG0008696	LOC117898509|XP_034663853.1|DSUB	LOC119660568|XP_037925146.1|HILL
OG0008697	LOC117893478|XP_034655993.1|DSUB	LOC119647676|XP_037904681.1|HILL
OG0008698	LOC117903290|XP_034671109.1|DSUB	LOC119653864|XP_037914849.1|HILL
OG0008699	LOC117894975|XP_034658204.1|DSUB	LOC119647603|XP_037904559.1|HILL
OG0008700	LOC117896738|XP_034661094.1|DSUB	LOC119660060|XP_037924367.1|HILL, LOC119658676|XP_037922166.1|HILL, LOC119660313|XP_037924715.1|HILL
OG0008701	LOC117890113|XP_034650674.1|DSUB	LOC119654395|XP_037915704.1|HILL
OG0008703	LOC117894041|XP_034656781.1|DSUB	LOC119655914|XP_037918007.1|HILL
OG0008704	LOC117902373|XP_034669581.1|DSUB	LOC119646957|XP_037903582.1|HILL
OG0008705	LOC117900875|XP_034667291.1|DSUB	LOC119652801|XP_037913052.1|HILL
OG0008706	LOC117899655|XP_034665727.1|DSUB	LOC119658902|XP_037922635.1|HILL
OG0008707	LOC117902042|XP_034668997.1|DSUB	LOC119658237|XP_037921442.1|HILL
OG0008708	LOC117903523|XP_034671533.1|DSUB	LOC119649332|XP_037907367.1|HILL
OG0008709	LOC117899052|XP_034664706.1|DSUB	LOC119660146|XP_037924474.1|HILL
OG0008710	LOC117897653|XP_034662526.1|DSUB	LOC119651226|XP_037910624.1|HILL
OG0008711	LOC117897686|XP_034662589.1|DSUB	LOC119658610|XP_037922019.1|HILL
OG0008712	LOC117890467|XP_034651213.1|DSUB	LOC119661789|XP_037927201.1|HILL
OG0008714	LOC117900937|XP_034667394.1|DSUB	LOC119660523|XP_037925077.1|HILL
OG0008716	LOC117896845|XP_034661260.1|DSUB	LOC119659307|XP_037923248.1|HILL
OG0008717	LOC117894135|XP_034656921.1|DSUB	LOC119659717|XP_037923900.1|HILL
OG0008719	LOC117899648|XP_034665715.1|DSUB	LOC119660257|XP_037924639.1|HILL
OG0008721	LOC117895407|XP_034658934.1|DSUB	LOC119658130|XP_037921327.1|HILL
OG0008723	LOC117895305|XP_034658756.1|DSUB	LOC119648752|XP_037906504.1|HILL
OG0008725	LOC117889861|XP_034650253.1|DSUB	LOC119652896|XP_037913196.1|HILL, LOC119652672|XP_037912866.1|HILL
OG0008726	LOC117890614|XP_034651446.1|DSUB	LOC119652874|XP_037913167.1|HILL
OG0008728	LOC117899742|XP_034665877.1|DSUB	LOC119651993|XP_037911841.1|HILL
OG0008729	LOC117902812|XP_034670332.1|DSUB	LOC119658474|XP_037921837.1|HILL
OG0008730	LOC117903729|XP_034671973.1|DSUB	LOC119657477|XP_037920326.1|HILL
OG0008731	LOC117898532|XP_034663893.1|DSUB	LOC119652835|XP_037913097.1|HILL
OG0008732	LOC117900014|XP_034666090.1|DSUB	LOC119661042|XP_037926161.1|HILL, LOC119658333|XP_037921600.1|HILL
OG0008734	LOC117897755|XP_034662687.1|DSUB	LOC119652484|XP_037912593.1|HILL
OG0008735	LOC117892311|XP_034654353.1|DSUB	LOC119659632|XP_037923759.1|HILL
OG0008736	LOC117889776|XP_034650132.1|DSUB	LOC119646665|XP_037903123.1|HILL, LOC119655995|XP_037918161.1|HILL
OG0008737	LOC117899490|XP_034665429.1|DSUB	LOC119659112|XP_037922962.1|HILL, LOC119650913|XP_037910066.1|HILL, LOC119652054|XP_037911917.1|HILL
OG0008738	LOC117902441|XP_034669722.1|DSUB	LOC119650897|XP_037910004.1|HILL
OG0008739	LOC117895221|XP_034658606.1|DSUB	LOC119660717|XP_037925288.1|HILL
OG0008740	LOC117890035|XP_034650544.1|DSUB	LOC119654783|XP_037916254.1|HILL
OG0008741	LOC117891268|XP_034652533.1|DSUB	LOC119660921|XP_037925824.1|HILL
OG0008742	LOC117894671|XP_034657740.1|DSUB	LOC119649509|XP_037907608.1|HILL
OG0008743	LOC117890786|XP_034651752.1|DSUB	LOC119659149|XP_037923025.1|HILL
OG0008745	LOC117895770|XP_034659555.1|DSUB	LOC119652723|XP_037912944.1|HILL, LOC119651758|XP_037911424.1|HILL
OG0008746	LOC117896352|XP_034660517.1|DSUB	LOC119660160|XP_037924492.1|HILL
OG0008747	LOC117893646|XP_034656223.1|DSUB	LOC119649072|XP_037906993.1|HILL
OG0008748	LOC117901622|XP_034668341.1|DSUB	LOC119652918|XP_037913232.1|HILL
OG0008750	LOC117901991|XP_034668894.1|DSUB	LOC119654153|XP_037915245.1|HILL, LOC119646967|XP_037903596.1|HILL
OG0008751	LOC117896910|XP_034661337.1|DSUB	LOC119651705|XP_037911346.1|HILL
OG0008752	LOC117899487|XP_034665416.1|DSUB	LOC119659709|XP_037923891.1|HILL
OG0008753	LOC117895528|XP_034659125.1|DSUB	LOC119655884|XP_037917957.1|HILL
OG0008756	LOC117896496|XP_034660728.1|DSUB	LOC119648773|XP_037906534.1|HILL, LOC119648252|XP_037905823.1|HILL, LOC119650144|XP_037908608.1|HILL, LOC119648374|XP_037906030.1|HILL
OG0008757	LOC117897369|XP_034662059.1|DSUB	LOC119652413|XP_037912458.1|HILL
OG0008758	LOC117900816|XP_034667200.1|DSUB	LOC119647030|XP_037903703.1|HILL, LOC119660917|XP_037925821.1|HILL
OG0008759	LOC117901527|XP_034668198.1|DSUB	LOC119661245|XP_037926411.1|HILL
OG0008765	LOC117889908|XP_034650325.1|DSUB	LOC119647084|XP_037903773.1|HILL
OG0008766	LOC117902434|XP_034669707.1|DSUB	LOC119646230|XP_037902548.1|HILL
OG0008770	LOC117891929|XP_034653655.1|DSUB	LOC119661763|XP_037927161.1|HILL
OG0008773	LOC117891878|XP_034653534.1|DSUB	LOC119646200|XP_037902511.1|HILL
OG0008774	LOC117891477|XP_034652848.1|DSUB	LOC119655518|XP_037917356.1|HILL
OG0008777	LOC117892500|XP_034654668.1|DSUB	LOC119653606|XP_037914294.1|HILL
OG0008781	LOC117903861|XP_034672239.1|DSUB	LOC119661729|XP_037927124.1|HILL
OG0008782	LOC117893069|XP_034655370.1|DSUB	LOC119648896|XP_037906723.1|HILL
OG0008783	LOC117890257|XP_034650900.1|DSUB	LOC119649405|XP_037907468.1|HILL, LOC119658910|XP_037922647.1|HILL
OG0008784	LOC117894083|XP_034656839.1|DSUB	LOC119648371|XP_037906026.1|HILL
OG0008795	LOC117897736|XP_034662661.1|DSUB	LOC119660196|XP_037924544.1|HILL
OG0008805	LOC117893890|XP_034656560.1|DSUB	LOC119656803|XP_037919340.1|HILL
OG0008806	LOC117903285|XP_034671099.1|DSUB	LOC119656959|XP_037919607.1|HILL
OG0008807	LOC117903530|XP_034671591.1|DSUB	LOC119656811|XP_037919359.1|HILL
OG0008808	LOC117903374|XP_034671234.1|DSUB	LOC119658445|XP_037921777.1|HILL
OG0008811	LOC117898782|XP_034664309.1|DSUB	LOC119652683|XP_037912885.1|HILL
OG0008813	LOC117897953|XP_034662946.1|DSUB	LOC119652049|XP_037911913.1|HILL
OG0008814	LOC117889839|XP_034650219.1|DSUB	LOC119646576|XP_037902997.1|HILL
OG0008815	LOC117895594|XP_034659235.1|DSUB, LOC117899375|XP_034665247.1|DSUB	LOC119646510|XP_037902894.1|HILL
OG0008820	LOC117902627|XP_034670037.1|DSUB	LOC119651683|XP_037911310.1|HILL
OG0008821	LOC117898808|XP_034664392.1|DSUB	LOC119659241|XP_037923149.1|HILL
OG0008822	LOC117901843|XP_034668677.1|DSUB	LOC119651280|XP_037910712.1|HILL
OG0008824	LOC117890679|XP_034651554.1|DSUB	LOC119653399|XP_037913891.1|HILL
OG0008829	LOC117903056|XP_034670691.1|DSUB	LOC119657846|XP_037920896.1|HILL
OG0008830	LOC117901571|XP_034668264.1|DSUB	LOC119657594|XP_037920505.1|HILL
OG0008831	LOC117903752|XP_034672052.1|DSUB	LOC119655773|XP_037917756.1|HILL
OG0008832	LOC117903751|XP_034672048.1|DSUB	LOC119655195|XP_037916893.1|HILL
OG0008833	LOC117896247|XP_034660301.1|DSUB	LOC119654244|XP_037915414.1|HILL
OG0008834	LOC117898865|XP_034664434.1|DSUB	LOC119653011|XP_037913377.1|HILL
OG0008836	LOC117892024|XP_034653810.1|DSUB	LOC119647253|XP_037904059.1|HILL
OG0008838	LOC117900312|XP_034666532.1|DSUB	LOC119647489|XP_037904376.1|HILL
OG0008839	LOC117892516|XP_034654693.1|DSUB	LOC119654967|XP_037916555.1|HILL
OG0008841	LOC117893690|XP_034656271.1|DSUB	LOC119649018|XP_037906899.1|HILL
OG0008843	LOC117893047|XP_034655315.1|DSUB	LOC119649087|XP_037907017.1|HILL
OG0008845	LOC117901769|XP_034668557.1|DSUB	LOC119661334|XP_037926564.1|HILL
OG0008848	LOC117892701|XP_034655003.1|DSUB	LOC119661193|XP_037926343.1|HILL
OG0008854	LOC117900818|XP_034667205.1|DSUB	LOC119660814|XP_037925583.1|HILL
OG0008856	LOC117902994|XP_034670602.1|DSUB	LOC119660757|XP_037925446.1|HILL
OG0008857	LOC117893446|XP_034655956.1|DSUB, LOC117895601|XP_034659240.1|DSUB	LOC119647684|XP_037904693.1|HILL
OG0008858	LOC117899786|XP_034665951.1|DSUB	LOC119647867|XP_037905065.1|HILL
OG0008859	LOC117894459|XP_034657450.1|DSUB	LOC119648271|XP_037905854.1|HILL
OG0008861	LOC117889807|XP_034650177.1|DSUB	LOC119657118|XP_037919809.1|HILL
OG0008862	LOC117896264|XP_034660346.1|DSUB	LOC119659261|XP_037923181.1|HILL
OG0008864	LOC117890302|XP_034650967.1|DSUB	LOC119657040|XP_037919722.1|HILL
OG0008866	LOC117901210|XP_034667761.1|DSUB	LOC119655429|XP_037917252.1|HILL
OG0008867	LOC117896328|XP_034660460.1|DSUB	LOC119659595|XP_037923685.1|HILL
OG0008869	LOC117895352|XP_034658825.1|DSUB	LOC119648431|XP_037906113.1|HILL
OG0008870	LOC117894836|XP_034657975.1|DSUB	LOC119649996|XP_037908385.1|HILL
OG0008871	LOC117894322|XP_034657193.1|DSUB	LOC119649205|XP_037907186.1|HILL
OG0008872	LOC117900963|XP_034667429.1|DSUB	LOC119646954|XP_037903578.1|HILL
OG0008874	LOC117891616|XP_034653043.1|DSUB	LOC119655356|XP_037917135.1|HILL
OG0008875	LOC117890753|XP_034651703.1|DSUB	LOC119660608|XP_037925232.1|HILL
OG0008876	LOC117902921|XP_034670391.1|DSUB	LOC119660895|XP_037925755.1|HILL
OG0008877	LOC117894604|XP_034657646.1|DSUB	LOC119648262|XP_037905841.1|HILL
OG0008878	LOC117901035|XP_034667531.1|DSUB	LOC119647885|XP_037905110.1|HILL
OG0008881	LOC117890571|XP_034651395.1|DSUB	LOC119647216|XP_037903972.1|HILL
OG0008883	LOC117897552|XP_034662371.1|DSUB	LOC119658801|XP_037922449.1|HILL
OG0008884	LOC117898841|XP_034664407.1|DSUB	LOC119660387|XP_037924839.1|HILL
OG0008885	LOC117901304|XP_034667903.1|DSUB	LOC119650933|XP_037910090.1|HILL
OG0008886	LOC117892258|XP_034654265.1|DSUB	LOC119655445|XP_037917267.1|HILL
OG0008887	LOC117892518|XP_034654696.1|DSUB	LOC119659660|XP_037923801.1|HILL
OG0008889	LOC117891987|XP_034653755.1|DSUB	LOC119660979|XP_037925990.1|HILL
OG0008891	LOC117894960|XP_034658181.1|DSUB	LOC119647408|XP_037904212.1|HILL
OG0008892	LOC117892710|XP_034655017.1|DSUB	LOC119660794|XP_037925536.1|HILL
OG0008893	LOC117893028|XP_034655277.1|DSUB	LOC119659288|XP_037923229.1|HILL
OG0008894	LOC117899259|XP_034665037.1|DSUB	LOC119652791|XP_037913033.1|HILL
OG0008895	LOC117896451|XP_034660672.1|DSUB	LOC119659336|XP_037923306.1|HILL
OG0008897	LOC117896589|XP_034660905.1|DSUB	LOC119660513|XP_037925057.1|HILL
OG0008898	LOC117891793|XP_034653356.1|DSUB	LOC119653683|XP_037914472.1|HILL
OG0008899	LOC117900059|XP_034666152.1|DSUB	LOC119656195|XP_037918495.1|HILL
OG0008900	LOC117900013|XP_034666089.1|DSUB	LOC119651674|XP_037911294.1|HILL
OG0008901	LOC117894944|XP_034658157.1|DSUB	LOC119649002|XP_037906872.1|HILL
OG0008902	LOC117902982|XP_034670556.1|DSUB	LOC119660885|XP_037925731.1|HILL
OG0008903	LOC117900824|XP_034667222.1|DSUB	LOC119652361|XP_037912376.1|HILL, LOC119659524|XP_037923588.1|HILL
OG0008904	LOC117892582|XP_034654811.1|DSUB	LOC119660474|XP_037924992.1|HILL
OG0008905	LOC117902901|XP_034670348.1|DSUB	LOC119660991|XP_037926007.1|HILL
OG0008906	LOC117893847|XP_034656502.1|DSUB	LOC119649724|XP_037907932.1|HILL
OG0008908	LOC117897924|XP_034662898.1|DSUB	LOC119659189|XP_037923077.1|HILL
OG0008909	LOC117898966|XP_034664598.1|DSUB	LOC119657223|XP_037919962.1|HILL
OG0008910	LOC117897885|XP_034662853.1|DSUB	LOC119659166|XP_037923045.1|HILL
OG0008913	LOC117896370|XP_034660536.1|DSUB	LOC119650939|XP_037910097.1|HILL
OG0008914	LOC117899479|XP_034665401.1|DSUB	LOC119657618|XP_037920549.1|HILL
OG0008915	LOC117897969|XP_034662971.1|DSUB	LOC119652900|XP_037913201.1|HILL
OG0008917	LOC117901913|XP_034668769.1|DSUB	LOC119660762|XP_037925456.1|HILL
OG0008920	LOC117895128|XP_034658431.1|DSUB	LOC119650299|XP_037908865.1|HILL, LOC119648363|XP_037906015.1|HILL
OG0008923	LOC117891129|XP_034652226.1|DSUB	LOC119659201|XP_037923097.1|HILL
OG0008925	LOC117891012|XP_034652061.1|DSUB	LOC119649709|XP_037907910.1|HILL, LOC119649710|XP_037907911.1|HILL
OG0008931	LOC117891527|XP_034652918.1|DSUB	LOC119647158|XP_037903893.1|HILL
OG0008933	LOC117890777|XP_034651739.1|DSUB	LOC119658928|XP_037922689.1|HILL, LOC119660460|XP_037924953.1|HILL
OG0008935	LOC117891372|XP_034652700.1|DSUB	LOC119648742|XP_037906489.1|HILL
OG0008936	LOC117890145|XP_034650725.1|DSUB	LOC119655807|XP_037917835.1|HILL
OG0008938	LOC117890830|XP_034651803.1|DSUB	LOC119655926|XP_037918025.1|HILL
OG0008939	LOC117890331|XP_034651013.1|DSUB	LOC119654889|XP_037916433.1|HILL
OG0008940	LOC117891883|XP_034653568.1|DSUB	LOC119655215|XP_037916919.1|HILL
OG0008941	LOC117903850|XP_034672205.1|DSUB	LOC119652985|XP_037913336.1|HILL
OG0008942	LOC117892189|XP_034654209.1|DSUB	LOC119657439|XP_037920274.1|HILL
OG0008944	LOC117903597|XP_034671727.1|DSUB	LOC119656926|XP_037919547.1|HILL
OG0008945	LOC117892220|XP_034654212.1|DSUB, LOC117890342|XP_034651027.1|DSUB	LOC119661430|XP_037926703.1|HILL
OG0008948	LOC117903655|XP_034671849.1|DSUB	LOC119655393|XP_037917198.1|HILL
OG0008950	LOC117903339|XP_034671176.1|DSUB	LOC119656087|XP_037918318.1|HILL
OG0008956	LOC117896051|XP_034659951.1|DSUB, LOC117894846|XP_034657993.1|DSUB	LOC119648667|XP_037906383.1|HILL
OG0008958	LOC117893311|XP_034655790.1|DSUB	LOC119647560|XP_037904481.1|HILL, LOC119649217|XP_037907204.1|HILL
OG0008960	LOC117893418|XP_034655921.1|DSUB	LOC119650357|XP_037908967.1|HILL
OG0008968	LOC117900640|XP_034666961.1|DSUB	LOC119660293|XP_037924692.1|HILL, LOC119659550|XP_037923628.1|HILL, LOC119660371|XP_037924815.1|HILL, LOC119660376|XP_037924822.1|HILL, LOC119660302|XP_037924702.1|HILL, LOC119659580|XP_037923665.1|HILL
OG0008975	LOC117889824|XP_034650194.1|DSUB	LOC119658438|XP_037921769.1|HILL
OG0008983	LOC117891356|XP_034652682.1|DSUB	LOC119650796|XP_037909861.1|HILL
OG0008986	LOC117897423|XP_034662151.1|DSUB	LOC119652384|XP_037912412.1|HILL
OG0008987	LOC117902723|XP_034670180.1|DSUB	LOC119656913|XP_037919536.1|HILL, LOC119656904|XP_037919517.1|HILL
OG0008991	LOC117898002|XP_034663021.1|DSUB	LOC119659421|XP_037923423.1|HILL
OG0008994	LOC117902806|XP_034670318.1|DSUB	LOC119646475|XP_037902857.1|HILL
OG0008996	LOC117901375|XP_034667980.1|DSUB	LOC119658447|XP_037921779.1|HILL
OG0009001	LOC117901865|XP_034668711.1|DSUB	LOC119658316|XP_037921569.1|HILL
OG0009002	LOC117897249|XP_034661862.1|DSUB	LOC119660139|XP_037924465.1|HILL
OG0009004	LOC117890736|XP_034651679.1|DSUB	LOC119649545|XP_037907664.1|HILL, LOC119649374|XP_037907418.1|HILL, LOC119648622|XP_037906320.1|HILL, LOC119649409|XP_037907473.1|HILL
OG0009005	LOC117900335|XP_034666564.1|DSUB	LOC119646720|XP_037903227.1|HILL
OG0009008	LOC117898523|XP_034663883.1|DSUB	LOC119658631|XP_037922073.1|HILL
OG0009009	LOC117892985|XP_034655228.1|DSUB	LOC119647859|XP_037905055.1|HILL
OG0009010	LOC117895802|XP_034659615.1|DSUB	LOC119660924|XP_037925831.1|HILL
OG0009011	LOC117895320|XP_034658777.1|DSUB	LOC119647672|XP_037904678.1|HILL
OG0009012	LOC117890284|XP_034650937.1|DSUB	LOC119655380|XP_037917176.1|HILL
OG0009013	LOC117895425|XP_034658958.1|DSUB	LOC119654311|XP_037915562.1|HILL, LOC119654309|XP_037915558.1|HILL
OG0009014	LOC117895066|XP_034658338.1|DSUB	LOC119648214|XP_037905750.1|HILL
