Orthogroup	DSUB.longest_only	DBIA.longest_only
OG0010750	LOC117898828|XP_034664385.1|DSUB	LOC108026123|XP_016952315.1|DBIA
OG0010751	LOC117896793|XP_034661180.1|DSUB	LOC108031514|XP_016960520.1|DBIA
OG0010752	LOC117896803|XP_034661197.1|DSUB	LOC108025010|XP_016950755.1|DBIA, LOC108025182|XP_016950980.1|DBIA
OG0010753	LOC117897536|XP_034662348.1|DSUB	LOC108031359|XP_016960119.1|DBIA
OG0010754	LOC117899161|XP_034664911.1|DSUB	LOC108024581|XP_016950069.1|DBIA
OG0010755	LOC117899431|XP_034665324.1|DSUB	LOC108025166|XP_016950933.1|DBIA
OG0010756	LOC117899429|XP_034665319.1|DSUB	LOC108025025|XP_016950769.1|DBIA
OG0010757	LOC117897190|XP_034661781.1|DSUB	LOC108026033|XP_016952214.1|DBIA
OG0010758	LOC117896935|XP_034661366.1|DSUB	LOC108026416|XP_016952833.1|DBIA
OG0010759	LOC117899619|XP_034665659.1|DSUB	LOC108025309|XP_016951199.1|DBIA
OG0010760	LOC117899603|XP_034665617.1|DSUB	LOC108024455|XP_016949861.1|DBIA
OG0010761	LOC117898735|XP_034664246.1|DSUB	LOC108027122|XP_016953829.1|DBIA
OG0010762	LOC117896649|XP_034660987.1|DSUB	LOC108024311|XP_016949703.1|DBIA
OG0010763	LOC117899704|XP_034665802.1|DSUB	LOC108031291|XP_016960022.1|DBIA
OG0010765	LOC117898969|XP_034664600.1|DSUB	LOC108024424|XP_016949830.1|DBIA
OG0010766	LOC117897266|XP_034661882.1|DSUB	LOC108030990|XP_016959679.1|DBIA
OG0010767	LOC117897670|XP_034662560.1|DSUB	LOC108025136|XP_016950897.1|DBIA
OG0010768	LOC117896196|XP_034660183.1|DSUB	LOC108025027|XP_016950772.1|DBIA
OG0010769	LOC117898188|XP_034663295.1|DSUB	LOC108024838|XP_016950463.1|DBIA
OG0010770	LOC117898845|XP_034664412.1|DSUB	LOC108025455|XP_016951445.1|DBIA
OG0010771	LOC117891614|XP_034653042.1|DSUB	LOC108029420|XP_016957150.1|DBIA
OG0010772	LOC117898719|XP_034664227.1|DSUB	LOC108031251|XP_016959977.1|DBIA
OG0010773	LOC117899090|XP_034664758.1|DSUB	LOC108031323|XP_016960058.1|DBIA
OG0010775	LOC117899004|XP_034664642.1|DSUB	LOC108030972|XP_016959660.1|DBIA
OG0010776	LOC117900766|XP_034667137.1|DSUB	LOC108034067|XP_016964311.1|DBIA
OG0010778	LOC117896815|XP_034661211.1|DSUB	LOC108031265|XP_016959993.1|DBIA
OG0010779	LOC117898176|XP_034663276.1|DSUB	LOC108031299|XP_016960031.1|DBIA
OG0010780	LOC117897519|XP_034662326.1|DSUB	LOC108031191|XP_016959901.1|DBIA
OG0010781	LOC117896683|XP_034661025.1|DSUB	LOC108031826|XP_016961049.1|DBIA
OG0010782	LOC117896359|XP_034660525.1|DSUB	LOC108031363|XP_016960131.1|DBIA
OG0010783	LOC117897343|XP_034662008.1|DSUB	LOC108026429|XP_016952854.1|DBIA
OG0010784	LOC117892131|XP_034654058.1|DSUB	LOC108022506|XP_016946963.1|DBIA
OG0010785	LOC117890882|XP_034651865.1|DSUB	LOC108029998|XP_016958002.1|DBIA
OG0010786	LOC117891088|XP_034652159.1|DSUB	LOC108026553|XP_016952993.1|DBIA
OG0010787	LOC117892643|XP_034654888.1|DSUB	LOC108022436|XP_016946810.1|DBIA
OG0010788	LOC117892186|XP_034654164.1|DSUB	LOC108026707|XP_016953293.1|DBIA
OG0010790	LOC117891497|XP_034652875.1|DSUB	LOC108026924|XP_016953624.1|DBIA
OG0010791	LOC117900939|XP_034667396.1|DSUB, LOC117901182|XP_034667726.1|DSUB	LOC108033396|XP_016963203.1|DBIA
OG0010792	LOC117900019|XP_034666099.1|DSUB	LOC108035770|XP_016966965.1|DBIA
OG0010793	LOC117897654|XP_034662531.1|DSUB	LOC108033343|XP_016963138.1|DBIA
OG0010794	LOC117895856|XP_034659713.1|DSUB	LOC108035056|XP_016965926.1|DBIA
OG0010795	LOC117895673|XP_034659386.1|DSUB	LOC108029475|XP_016957224.1|DBIA
OG0010797	LOC117894529|XP_034657537.1|DSUB	LOC108034647|XP_016965073.1|DBIA
OG0010798	LOC117894916|XP_034658104.1|DSUB	LOC108029984|XP_016957986.1|DBIA
OG0010799	LOC117893013|XP_034655259.1|DSUB	LOC108028272|XP_016955460.1|DBIA
OG0010800	LOC117894381|XP_034657276.1|DSUB	LOC108028426|XP_016955745.1|DBIA
OG0010801	LOC117900856|XP_034667267.1|DSUB	LOC108032542|XP_016961905.1|DBIA
OG0010802	LOC117900775|XP_034667147.1|DSUB	LOC108027910|XP_016955021.1|DBIA
OG0010803	LOC117900809|XP_034667190.1|DSUB	LOC108032577|XP_016961969.1|DBIA
OG0010804	LOC117900503|XP_034666785.1|DSUB	LOC108034213|XP_016964542.1|DBIA
OG0010805	LOC117901780|XP_034668579.1|DSUB	LOC108033597|XP_016963438.1|DBIA
OG0010806	LOC117901805|XP_034668610.1|DSUB	LOC108033705|XP_016963703.1|DBIA
OG0010807	LOC117901819|XP_034668628.1|DSUB	LOC108024612|XP_016950527.1|DBIA
OG0010808	LOC117901130|XP_034667661.1|DSUB	LOC108032973|XP_016962533.1|DBIA
OG0010810	LOC117892196|XP_034654178.1|DSUB	LOC108030223|XP_016958495.1|DBIA
OG0010820	LOC117893734|XP_034656349.1|DSUB	LOC108031288|XP_016960023.1|DBIA
OG0010821	LOC117900141|XP_034666264.1|DSUB, LOC117900140|XP_034666261.1|DSUB	LOC108033286|XP_016963041.1|DBIA
OG0010824	LOC117895493|XP_034659080.1|DSUB	LOC108028617|XP_016956025.1|DBIA
OG0010825	LOC117891518|XP_034652906.1|DSUB	LOC108029329|XP_016957013.1|DBIA
OG0010827	LOC117898269|XP_034663414.1|DSUB	LOC108031201|XP_016959913.1|DBIA
OG0010828	LOC117897107|XP_034661647.1|DSUB	LOC108023266|XP_016948038.1|DBIA
OG0010830	LOC117901586|XP_034668286.1|DSUB	LOC108033772|XP_016963863.1|DBIA
OG0010832	LOC117890191|XP_034650788.1|DSUB	LOC108022929|XP_016947629.1|DBIA
OG0010833	LOC117896260|XP_034660341.1|DSUB	LOC108022761|XP_016947355.1|DBIA
OG0010834	LOC117899741|XP_034665880.1|DSUB	LOC108024038|XP_016949301.1|DBIA
OG0010835	LOC117903190|XP_034670939.1|DSUB	LOC108024285|XP_016949673.1|DBIA
OG0010836	LOC117893443|XP_034655953.1|DSUB	LOC108028043|XP_016955173.1|DBIA
OG0010837	LOC117894656|XP_034657723.1|DSUB	LOC108028643|XP_016956056.1|DBIA
OG0010838	LOC117895725|XP_034659473.1|DSUB	LOC108035906|XP_016967161.1|DBIA
OG0010839	LOC117894754|XP_034657858.1|DSUB	LOC108028335|XP_016955574.1|DBIA
OG0010840	LOC117894757|XP_034657865.1|DSUB	LOC108028429|XP_016955748.1|DBIA
OG0010841	LOC117902436|XP_034669709.1|DSUB	LOC108032821|XP_016962325.1|DBIA
OG0010843	LOC117892476|XP_034654619.1|DSUB	LOC108022588|XP_016947104.1|DBIA
OG0010844	LOC117896610|XP_034660934.1|DSUB	LOC108031283|XP_016960015.1|DBIA
OG0010845	LOC117893549|XP_034656094.1|DSUB	LOC108021937|XP_016946252.1|DBIA
OG0010846	LOC117897874|XP_034662840.1|DSUB	LOC108025436|XP_016951416.1|DBIA
OG0010847	LOC117903178|XP_034670918.1|DSUB	LOC108025694|XP_016951720.1|DBIA
OG0010848	LOC117902560|XP_034669896.1|DSUB	LOC108025798|XP_016951931.1|DBIA
OG0010849	LOC117903099|XP_034670802.1|DSUB	LOC108021875|XP_016946156.1|DBIA
OG0010850	LOC117903128|XP_034670849.1|DSUB	LOC108030110|XP_016958334.1|DBIA
OG0010851	LOC117903040|XP_034670665.1|DSUB	LOC108027492|XP_016954425.1|DBIA
OG0010853	LOC117893575|XP_034656141.1|DSUB	LOC108023292|XP_016948083.1|DBIA
OG0010854	LOC117893933|XP_034656610.1|DSUB	LOC108023921|XP_016949095.1|DBIA
OG0010855	LOC117889729|XP_034650045.1|DSUB	LOC108025677|XP_016951703.1|DBIA
OG0010856	LOC117898083|XP_034663156.1|DSUB	LOC108027514|XP_016954446.1|DBIA
OG0010858	LOC117900057|XP_034666155.1|DSUB	LOC108033036|XP_016962652.1|DBIA
OG0010859	LOC117900129|XP_034666244.1|DSUB	LOC108033801|XP_016963900.1|DBIA
OG0010860	LOC117901098|XP_034667617.1|DSUB	LOC108032827|XP_016962331.1|DBIA
OG0010861	LOC117900892|XP_034667314.1|DSUB	LOC108027808|XP_016954875.1|DBIA
OG0010862	LOC117900575|XP_034666876.1|DSUB	LOC108029193|XP_016956858.1|DBIA
OG0010863	LOC117902021|XP_034668969.1|DSUB	LOC108035326|XP_016966393.1|DBIA
OG0010865	LOC117901285|XP_034667869.1|DSUB	LOC108028998|XP_016956530.1|DBIA
OG0010866	LOC117895144|XP_034658462.1|DSUB	LOC108030605|XP_016959086.1|DBIA
OG0010867	LOC117893913|XP_034656585.1|DSUB	LOC108034895|XP_016965598.1|DBIA
OG0010868	LOC117892956|XP_034655180.1|DSUB	LOC108034835|XP_016965443.1|DBIA
OG0010869	LOC117895302|XP_034658752.1|DSUB	LOC108034807|XP_016965330.1|DBIA
OG0010870	LOC117893630|XP_034656203.1|DSUB	LOC108034467|XP_016964839.1|DBIA
OG0010871	LOC117895003|XP_034658241.1|DSUB	LOC108034781|XP_016965228.1|DBIA
OG0010872	LOC117894904|XP_034658087.1|DSUB	LOC108028629|XP_016956038.1|DBIA
OG0010873	LOC117893640|XP_034656218.1|DSUB	LOC108035607|XP_016966776.1|DBIA
OG0010874	LOC117893192|XP_034655592.1|DSUB	LOC108034445|XP_016964819.1|DBIA
OG0010875	LOC117895608|XP_034659247.1|DSUB	LOC108028446|XP_016955773.1|DBIA
OG0010876	LOC117893772|XP_034656402.1|DSUB	LOC108035243|XP_016966266.1|DBIA
OG0010877	LOC117893465|XP_034655974.1|DSUB	LOC108028214|XP_016955367.1|DBIA
OG0010878	LOC117895086|XP_034658374.1|DSUB	LOC108035072|XP_016965953.1|DBIA
OG0010879	LOC117895584|XP_034659208.1|DSUB	LOC108034446|XP_016964820.1|DBIA
OG0010880	LOC117893434|XP_034655943.1|DSUB	LOC108027976|XP_016955090.1|DBIA
OG0010881	LOC117890523|XP_034651322.1|DSUB	LOC108029716|XP_016957681.1|DBIA
OG0010882	LOC117889866|XP_034650264.1|DSUB	LOC108036300|XP_016967800.1|DBIA
OG0010883	LOC117893864|XP_034656525.1|DSUB	LOC108028172|XP_016955322.1|DBIA
OG0010884	LOC117893350|XP_034655831.1|DSUB	LOC108035949|XP_016967241.1|DBIA
OG0010885	LOC117894329|XP_034657204.1|DSUB	LOC108028061|XP_016955191.1|DBIA
OG0010886	LOC117896320|XP_034660443.1|DSUB	LOC108035108|XP_016966027.1|DBIA
OG0010887	LOC117893190|XP_034655591.1|DSUB	LOC108034631|XP_016965058.1|DBIA
OG0010888	LOC117890805|XP_034651771.1|DSUB	LOC108022703|XP_016947266.1|DBIA
OG0010889	LOC117902046|XP_034669003.1|DSUB	LOC108029991|XP_016957994.1|DBIA
OG0010890	LOC117889965|XP_034650418.1|DSUB	LOC108036591|XP_016968339.1|DBIA
OG0010891	LOC117891044|XP_034652104.1|DSUB, LOC117891045|XP_034652105.1|DSUB	LOC108035103|XP_016966021.1|DBIA
OG0010892	LOC117891329|XP_034652639.1|DSUB	LOC108036288|XP_016967789.1|DBIA
OG0010894	LOC117890013|XP_034650503.1|DSUB	LOC108036177|XP_016967656.1|DBIA
OG0010895	LOC117890014|XP_034650504.1|DSUB	LOC108036463|XP_016968120.1|DBIA
OG0010897	LOC117896420|XP_034660628.1|DSUB	LOC108026310|XP_016952686.1|DBIA
OG0010898	LOC117897899|XP_034662867.1|DSUB	LOC108032898|XP_016962429.1|DBIA
OG0010899	LOC117896491|XP_034660723.1|DSUB	LOC108032258|XP_016961612.1|DBIA
OG0010900	LOC117896789|XP_034661177.1|DSUB	LOC108031107|XP_016959806.1|DBIA
OG0010901	LOC117897207|XP_034661801.1|DSUB	LOC108023023|XP_016947750.1|DBIA
OG0010902	LOC117899081|XP_034664741.1|DSUB	LOC108026032|XP_016952213.1|DBIA
OG0010903	LOC117896978|XP_034661424.1|DSUB	LOC108025135|XP_016950896.1|DBIA
OG0010904	LOC117897192|XP_034661783.1|DSUB	LOC108024843|XP_016950470.1|DBIA
OG0010905	LOC117899054|XP_034664712.1|DSUB	LOC108024668|XP_016950226.1|DBIA
OG0010906	LOC117901532|XP_034668212.1|DSUB	LOC108033506|XP_016963342.1|DBIA
OG0010907	LOC117896809|XP_034661203.1|DSUB	LOC108027115|XP_016953821.1|DBIA
OG0010908	LOC117898415|XP_034663676.1|DSUB	LOC108024410|XP_016949814.1|DBIA
OG0010909	LOC117896636|XP_034660973.1|DSUB	LOC108031161|XP_016959868.1|DBIA
OG0010910	LOC117899293|XP_034665096.1|DSUB	LOC108024383|XP_016949776.1|DBIA
OG0010911	LOC117897443|XP_034662176.1|DSUB	LOC108032884|XP_016962398.1|DBIA
OG0010912	LOC117896519|XP_034660778.1|DSUB	LOC108032161|XP_016961497.1|DBIA
OG0010913	LOC117897838|XP_034662793.1|DSUB	LOC108025461|XP_016951451.1|DBIA
OG0010914	LOC117889924|XP_034650340.1|DSUB	LOC108026722|XP_016953321.1|DBIA
OG0010915	LOC117892134|XP_034654061.1|DSUB	LOC108036495|XP_016968177.1|DBIA
OG0010916	LOC117890551|XP_034651373.1|DSUB	LOC108022206|XP_016946549.1|DBIA
OG0010917	LOC117891787|XP_034653350.1|DSUB	LOC108036904|XP_016968780.1|DBIA
OG0010918	LOC117900269|XP_034666471.1|DSUB	LOC108032337|XP_016961636.1|DBIA
OG0010919	LOC117901764|XP_034668543.1|DSUB	LOC108032814|XP_016962316.1|DBIA
OG0010921	LOC117901607|XP_034668317.1|DSUB	LOC108034122|XP_016964398.1|DBIA
OG0010922	LOC117900787|XP_034667157.1|DSUB	LOC108027735|XP_016954776.1|DBIA
OG0010923	LOC117903398|XP_034671276.1|DSUB	LOC108025753|XP_016951836.1|DBIA
OG0010924	LOC117901656|XP_034668386.1|DSUB	LOC108027916|XP_016955028.1|DBIA
OG0010925	LOC117894977|XP_034658208.1|DSUB	LOC108034561|XP_016964979.1|DBIA
OG0010926	LOC117895840|XP_034659683.1|DSUB	LOC108034959|XP_016965753.1|DBIA
OG0010927	LOC117893985|XP_034656690.1|DSUB	LOC108035105|XP_016966022.1|DBIA
OG0010928	LOC117895262|XP_034658674.1|DSUB	LOC108028401|XP_016955705.1|DBIA
OG0010929	LOC117901513|XP_034668175.1|DSUB	LOC108032457|XP_016961772.1|DBIA
OG0010930	LOC117902424|XP_034669675.1|DSUB	LOC108032566|XP_016961951.1|DBIA
OG0010931	LOC117900857|XP_034667268.1|DSUB	LOC108032543|XP_016961907.1|DBIA
OG0010932	LOC117900700|XP_034667043.1|DSUB	LOC108033468|XP_016963297.1|DBIA
OG0010933	LOC117900917|XP_034667370.1|DSUB	LOC108033568|XP_016963402.1|DBIA
OG0010934	LOC117902147|XP_034669176.1|DSUB	LOC108033791|XP_016963889.1|DBIA
OG0010936	LOC117900391|XP_034666635.1|DSUB	LOC108025704|XP_016951735.1|DBIA
OG0010937	LOC117901203|XP_034667748.1|DSUB	LOC108033504|XP_016963336.1|DBIA
OG0010957	LOC117896314|XP_034660434.1|DSUB	LOC108031024|XP_016959713.1|DBIA
OG0010960	LOC117900447|XP_034666707.1|DSUB	LOC108033293|XP_016963049.1|DBIA
OG0010963	LOC117901376|XP_034667976.1|DSUB	LOC108029204|XP_016956870.1|DBIA
OG0010966	LOC117895093|XP_034658380.1|DSUB, LOC117895092|XP_034658379.1|DSUB	LOC108026532|XP_016952969.1|DBIA, LOC108027981|XP_016955096.1|DBIA
OG0010967	LOC117893126|XP_034655469.1|DSUB	LOC108025673|XP_016951699.1|DBIA
OG0010968	LOC117895597|XP_034659238.1|DSUB	LOC108034382|XP_016964755.1|DBIA
OG0010972	LOC117898766|XP_034664289.1|DSUB	LOC108031257|XP_016959985.1|DBIA
OG0010975	LOC117899397|XP_034665273.1|DSUB	LOC108024324|XP_016949714.1|DBIA
OG0010977	LOC117896530|XP_034660792.1|DSUB	LOC108031151|XP_016959855.1|DBIA
OG0010978	LOC117903080|XP_034670769.1|DSUB	LOC108027798|XP_016954900.1|DBIA
OG0010979	LOC117892006|XP_034653787.1|DSUB	LOC108027624|XP_016954666.1|DBIA
OG0010981	LOC117894598|XP_034657642.1|DSUB	LOC108024086|XP_016949349.1|DBIA
OG0010982	LOC117896254|XP_034660331.1|DSUB	LOC108023933|XP_016949107.1|DBIA
OG0010983	LOC117894902|XP_034658090.1|DSUB	LOC108032948|XP_016962508.1|DBIA
OG0010984	LOC117893118|XP_034655457.1|DSUB	LOC108024119|XP_016949389.1|DBIA
OG0010985	LOC117899522|XP_034665471.1|DSUB	LOC108027213|XP_016954024.1|DBIA
OG0010987	LOC117896899|XP_034661329.1|DSUB	LOC108021945|XP_016946261.1|DBIA
OG0010988	LOC117898183|XP_034663293.1|DSUB	LOC108022011|XP_016946339.1|DBIA
OG0010989	LOC117899398|XP_034665274.1|DSUB	LOC108024482|XP_016949891.1|DBIA
OG0010990	LOC117900873|XP_034667288.1|DSUB	LOC108033358|XP_016963158.1|DBIA
OG0010993	LOC117901668|XP_034668400.1|DSUB	LOC108032744|XP_016962219.1|DBIA
OG0010995	LOC117894955|XP_034658176.1|DSUB	LOC108034638|XP_016965065.1|DBIA
OG0010996	LOC117893262|XP_034655720.1|DSUB	LOC108034667|XP_016965094.1|DBIA
OG0010997	LOC117893489|XP_034656012.1|DSUB	LOC108035265|XP_016966312.1|DBIA
OG0010999	LOC117893697|XP_034656277.1|DSUB	LOC108034770|XP_016965205.1|DBIA
OG0011000	LOC117895697|XP_034659435.1|DSUB	LOC108030422|XP_016958801.1|DBIA
OG0011001	LOC117893451|XP_034655961.1|DSUB	LOC108027992|XP_016955107.1|DBIA
OG0011002	LOC117895127|XP_034658429.1|DSUB	LOC108030509|XP_016958886.1|DBIA
OG0011004	LOC117891447|XP_034652818.1|DSUB	LOC108022422|XP_016946798.1|DBIA
OG0011005	LOC117891590|XP_034653008.1|DSUB	LOC108022253|XP_016946600.1|DBIA
OG0011006	LOC117891273|XP_034652541.1|DSUB	LOC108026631|XP_016953138.1|DBIA
OG0011008	LOC117897267|XP_034661883.1|DSUB	LOC108024466|XP_016949873.1|DBIA
OG0011009	LOC117899664|XP_034665739.1|DSUB	LOC108031449|XP_016960370.1|DBIA
OG0011010	LOC117896113|XP_034660058.1|DSUB	LOC108023751|XP_016948881.1|DBIA
OG0011011	LOC117899388|XP_034665263.1|DSUB	LOC108024326|XP_016949717.1|DBIA
OG0011013	LOC117896989|XP_034661437.1|DSUB	LOC108024990|XP_016950737.1|DBIA
OG0011014	LOC117896977|XP_034661423.1|DSUB	LOC108031244|XP_016959969.1|DBIA
OG0011015	LOC117898127|XP_034663210.1|DSUB	LOC108031234|XP_016959959.1|DBIA
OG0011016	LOC117893529|XP_034656063.1|DSUB	LOC108028155|XP_016955303.1|DBIA
OG0011017	LOC117899022|XP_034664673.1|DSUB	LOC108031060|XP_016959755.1|DBIA
OG0011018	LOC117899005|XP_034664643.1|DSUB	LOC108031261|XP_016959988.1|DBIA
OG0011019	LOC117897229|XP_034661838.1|DSUB	LOC108031306|XP_016960039.1|DBIA
OG0011020	LOC117896805|XP_034661199.1|DSUB	LOC108027070|XP_016953771.1|DBIA
OG0011021	LOC117897220|XP_034661826.1|DSUB	LOC108031293|XP_016960025.1|DBIA
OG0011022	LOC117896564|XP_034660857.1|DSUB	LOC108031391|XP_016960244.1|DBIA
OG0011023	LOC117896476|XP_034660705.1|DSUB	LOC108031574|XP_016960621.1|DBIA
OG0011025	LOC117896879|XP_034661299.1|DSUB	LOC108030976|XP_016959665.1|DBIA
OG0011027	LOC117899372|XP_034665243.1|DSUB	LOC108025233|XP_016951069.1|DBIA
OG0011028	LOC117892396|XP_034654502.1|DSUB	LOC108036276|XP_016967776.1|DBIA
OG0011029	LOC117891409|XP_034652746.1|DSUB	LOC108022495|XP_016946940.1|DBIA
OG0011030	LOC117891094|XP_034652168.1|DSUB	LOC108029898|XP_016957877.1|DBIA
OG0011031	LOC117891735|XP_034653219.1|DSUB	LOC108026662|XP_016953190.1|DBIA
OG0011032	LOC117892054|XP_034653873.1|DSUB	LOC108022308|XP_016946657.1|DBIA
OG0011033	LOC117891033|XP_034652091.1|DSUB	LOC108026690|XP_016953267.1|DBIA
OG0011034	LOC117891107|XP_034652188.1|DSUB	LOC108022419|XP_016946794.1|DBIA
OG0011035	LOC117901824|XP_034668643.1|DSUB	LOC108033254|XP_016963008.1|DBIA
OG0011036	LOC117902255|XP_034669405.1|DSUB	LOC108033267|XP_016963022.1|DBIA
OG0011037	LOC117901143|XP_034667677.1|DSUB	LOC108027693|XP_016954731.1|DBIA
OG0011038	LOC117901355|XP_034667955.1|DSUB	LOC108033305|XP_016963067.1|DBIA
OG0011039	LOC117902573|XP_034669924.1|DSUB	LOC108033724|XP_016963750.1|DBIA
OG0011040	LOC117901536|XP_034668218.1|DSUB	LOC108033499|XP_016963328.1|DBIA
OG0011041	LOC117899995|XP_034666057.1|DSUB	LOC108033481|XP_016963308.1|DBIA
OG0011043	LOC117902776|XP_034670263.1|DSUB	LOC108032587|XP_016961984.1|DBIA
OG0011045	LOC117893141|XP_034655494.1|DSUB	LOC108025661|XP_016951689.1|DBIA
OG0011047	LOC117903669|XP_034671890.1|DSUB	LOC108025974|XP_016952159.1|DBIA
OG0011048	LOC117896608|XP_034660933.1|DSUB	LOC108024434|XP_016949840.1|DBIA
OG0011052	LOC117893246|XP_034655700.1|DSUB	LOC108028042|XP_016955169.1|DBIA
OG0011053	LOC117893615|XP_034656183.1|DSUB	LOC108034413|XP_016964785.1|DBIA
OG0011054	LOC117893619|XP_034656186.1|DSUB	LOC108028000|XP_016955117.1|DBIA
OG0011055	LOC117895426|XP_034658955.1|DSUB, LOC117903371|XP_034671233.1|DSUB	LOC108030737|XP_016959273.1|DBIA
OG0011056	LOC117900561|XP_034666860.1|DSUB	LOC108035300|XP_016966362.1|DBIA
OG0011057	LOC117892614|XP_034654855.1|DSUB	LOC108022152|XP_016946483.1|DBIA
OG0011058	LOC117901315|XP_034667916.1|DSUB	LOC108036816|XP_016968655.1|DBIA
OG0011059	LOC117892571|XP_034654788.1|DSUB	LOC108030116|XP_016958303.1|DBIA
OG0011061	LOC117896027|XP_034659927.1|DSUB	LOC108024312|XP_016949704.1|DBIA
OG0011062	LOC117893883|XP_034656545.1|DSUB	LOC108030773|XP_016959314.1|DBIA
OG0011078	LOC117893983|XP_034656688.1|DSUB	LOC108035407|XP_016966516.1|DBIA
OG0011079	LOC117896502|XP_034660742.1|DSUB	LOC108024333|XP_016949727.1|DBIA
OG0011080	LOC117898540|XP_034663909.1|DSUB	LOC108023030|XP_016947763.1|DBIA
OG0011082	LOC117891515|XP_034652901.1|DSUB	LOC108026910|XP_016953608.1|DBIA
OG0011084	LOC117893811|XP_034656449.1|DSUB	LOC108030777|XP_016959318.1|DBIA
OG0011086	LOC117903906|XP_034672303.1|DSUB	LOC108036263|XP_016967765.1|DBIA
OG0011089	LOC117902969|XP_034670514.1|DSUB	LOC108024909|XP_016950570.1|DBIA, LOC108024907|XP_016950569.1|DBIA
OG0011090	LOC117892474|XP_034654616.1|DSUB	LOC108029846|XP_016957823.1|DBIA
OG0011093	LOC117895668|XP_034659384.1|DSUB	LOC108023660|XP_016948769.1|DBIA
OG0011095	LOC117902510|XP_034669824.1|DSUB, LOC117902513|XP_034669828.1|DSUB, LOC117902516|XP_034669831.1|DSUB	LOC108033367|XP_016963168.1|DBIA, LOC108032366|XP_016961668.1|DBIA
OG0011096	LOC117894674|XP_034657743.1|DSUB	LOC108028094|XP_016955227.1|DBIA
OG0011101	LOC117895385|XP_034658899.1|DSUB	LOC108029365|XP_016957085.1|DBIA
OG0011104	LOC117899132|XP_034664821.1|DSUB	LOC108023515|XP_016948553.1|DBIA
OG0011106	LOC117890553|XP_034651375.1|DSUB	LOC108022342|XP_016946694.1|DBIA
OG0011111	LOC117897344|XP_034662009.1|DSUB	LOC108026430|XP_016952855.1|DBIA
OG0011113	LOC117896400|XP_034660602.1|DSUB	LOC108025408|XP_016951376.1|DBIA
OG0011114	LOC117898457|XP_034663770.1|DSUB	LOC108027156|XP_016953874.1|DBIA
OG0011115	LOC117896974|XP_034661419.1|DSUB	LOC108031333|XP_016960074.1|DBIA
OG0011116	LOC117898185|XP_034663291.1|DSUB	LOC108024447|XP_016949853.1|DBIA
OG0011117	LOC117899002|XP_034664640.1|DSUB	LOC108023684|XP_016948798.1|DBIA
OG0011118	LOC117899017|XP_034664667.1|DSUB	LOC108031214|XP_016959938.1|DBIA
OG0011119	LOC117898506|XP_034663849.1|DSUB	LOC108031149|XP_016959853.1|DBIA
OG0011120	LOC117897161|XP_034661722.1|DSUB	LOC108027015|XP_016953702.1|DBIA
OG0011121	LOC117896605|XP_034660929.1|DSUB	LOC108031271|XP_016960000.1|DBIA
OG0011122	LOC117896537|XP_034660811.1|DSUB	LOC108031154|XP_016959858.1|DBIA
OG0011123	LOC117898044|XP_034663094.1|DSUB	LOC108026182|XP_016952460.1|DBIA
OG0011124	LOC117899150|XP_034664849.1|DSUB	LOC108032073|XP_016961382.1|DBIA
OG0011125	LOC117897498|XP_034662279.1|DSUB	LOC108026412|XP_016952829.1|DBIA
OG0011126	LOC117899384|XP_034665257.1|DSUB	LOC108024373|XP_016949766.1|DBIA
OG0011128	LOC117892100|XP_034653990.1|DSUB	LOC108022100|XP_016946432.1|DBIA
OG0011129	LOC117892664|XP_034654943.1|DSUB	LOC108036572|XP_016968309.1|DBIA
OG0011131	LOC117890803|XP_034651768.1|DSUB	LOC108022083|XP_016946417.1|DBIA
OG0011133	LOC117901180|XP_034667724.1|DSUB	LOC108033502|XP_016963333.1|DBIA
OG0011134	LOC117900928|XP_034667383.1|DSUB	LOC108029034|XP_016956573.1|DBIA
OG0011135	LOC117900637|XP_034666957.1|DSUB	LOC108027684|XP_016954721.1|DBIA
OG0011136	LOC117900635|XP_034666955.1|DSUB	LOC108027711|XP_016954749.1|DBIA
OG0011137	LOC117901683|XP_034668417.1|DSUB	LOC108032773|XP_016962265.1|DBIA
OG0011138	LOC117901644|XP_034668369.1|DSUB	LOC108032426|XP_016961737.1|DBIA
OG0011140	LOC117896808|XP_034661206.1|DSUB	LOC108032395|XP_016961708.1|DBIA
OG0011141	LOC117902702|XP_034670143.1|DSUB	LOC108023909|XP_016949083.1|DBIA
OG0011142	LOC117892230|XP_034654227.1|DSUB	LOC108021994|XP_016946323.1|DBIA
OG0011143	LOC117894158|XP_034656949.1|DSUB	LOC108022006|XP_016946335.1|DBIA
OG0011145	LOC117900612|XP_034666925.1|DSUB	LOC108027743|XP_016954785.1|DBIA
OG0011146	LOC117901187|XP_034667731.1|DSUB	LOC108027746|XP_016954788.1|DBIA
OG0011148	LOC117903651|XP_034671845.1|DSUB	LOC108024498|XP_016949923.1|DBIA
OG0011149	LOC117902604|XP_034670010.1|DSUB	LOC108025715|XP_016951760.1|DBIA
OG0011150	LOC117893626|XP_034656199.1|DSUB	LOC108034777|XP_016965224.1|DBIA
OG0011151	LOC117893894|XP_034656562.1|DSUB	LOC108034380|XP_016964753.1|DBIA
OG0011152	LOC117894344|XP_034657221.1|DSUB	LOC108028818|XP_016956294.1|DBIA
OG0011154	LOC117895271|XP_034658687.1|DSUB	LOC108028760|XP_016956222.1|DBIA
