Orthogroup	DSUB.longest_only	DNOV.longest_only
OG0007759	LOC117897447|XP_034662182.1|DSUB	LOC115759422|XP_030556179.1|DNOV
OG0007760	LOC117897829|XP_034662786.1|DSUB	LOC115764320|XP_030563125.1|DNOV
OG0007761	LOC117893603|XP_034656209.1|DSUB	LOC115767825|XP_030568026.1|DNOV
OG0007762	LOC117893272|XP_034655769.1|DSUB	LOC115767874|XP_030568094.1|DNOV
OG0007763	LOC117901438|XP_034668073.1|DSUB	LOC115765862|XP_030565452.1|DNOV
OG0007764	LOC117903412|XP_034671317.1|DSUB	LOC115767353|XP_030567466.1|DNOV
OG0007765	LOC117895877|XP_034659770.1|DSUB	LOC115767389|XP_030567512.1|DNOV
OG0007766	LOC117899115|XP_034664794.1|DSUB	LOC115761750|XP_030559509.1|DNOV
OG0007767	LOC117902950|XP_034670463.1|DSUB	LOC115766731|XP_030566551.1|DNOV
OG0007768	LOC117903714|XP_034671952.1|DSUB	LOC115764327|XP_030563137.1|DNOV
OG0007769	LOC117893395|XP_034655888.1|DSUB	LOC115767751|XP_030567927.1|DNOV
OG0007770	LOC117893435|XP_034655947.1|DSUB	LOC115767747|XP_030567920.1|DNOV
OG0007771	LOC117900803|XP_034667179.1|DSUB	LOC115758350|XP_030554792.1|DNOV
OG0007772	LOC117903052|XP_034670682.1|DSUB	LOC115767329|XP_030567434.1|DNOV
OG0007773	LOC117902115|XP_034669121.1|DSUB	LOC115759198|XP_030555940.1|DNOV
OG0007774	LOC117895710|XP_034659452.1|DSUB	LOC115771153|XP_030572586.1|DNOV
OG0007775	LOC117890653|XP_034651552.1|DSUB	LOC115765141|XP_030564404.1|DNOV
OG0007776	LOC117901321|XP_034667923.1|DSUB	LOC115764348|XP_030563166.1|DNOV
OG0007777	LOC117903761|XP_034672061.1|DSUB	LOC115765258|XP_030564597.1|DNOV
OG0007778	LOC117902623|XP_034670035.1|DSUB	LOC115768767|XP_030569317.1|DNOV
OG0007779	LOC117894501|XP_034657502.1|DSUB	LOC115762606|XP_030560762.1|DNOV
OG0007780	LOC117898339|XP_034663561.1|DSUB	LOC115767840|XP_030568046.1|DNOV
OG0007781	LOC117898219|XP_034663384.1|DSUB	LOC115768297|XP_030568702.1|DNOV
OG0007782	LOC117898299|XP_034663465.1|DSUB	LOC115768367|XP_030568799.1|DNOV
OG0007783	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB	LOC115768288|XP_030568691.1|DNOV
OG0007784	LOC117896465|XP_034660688.1|DSUB	LOC115771797|XP_030573526.1|DNOV
OG0007785	LOC117903626|XP_034671784.1|DSUB	LOC115766886|XP_030566817.1|DNOV
OG0007786	LOC117900624|XP_034666944.1|DSUB	LOC115765991|XP_030565619.1|DNOV
OG0007787	LOC117898611|XP_034664055.1|DSUB	LOC115761212|XP_030558758.1|DNOV
OG0007788	LOC117896305|XP_034660418.1|DSUB	LOC115771767|XP_030573479.1|DNOV
OG0007789	LOC117899024|XP_034664674.1|DSUB	LOC115761186|XP_030558709.1|DNOV
OG0007790	LOC117898180|XP_034663279.1|DSUB	LOC115764895|XP_030564046.1|DNOV
OG0007791	LOC117898182|XP_034663289.1|DSUB	LOC115765026|XP_030564246.1|DNOV
OG0007792	LOC117903196|XP_034670972.1|DSUB	LOC115768215|XP_030568592.1|DNOV
OG0007793	LOC117899289|XP_034665092.1|DSUB	LOC115765642|XP_030565159.1|DNOV
OG0007794	LOC117889583|XP_034649880.1|DSUB	LOC115769122|XP_030569687.1|DNOV
OG0007795	LOC117903796|XP_034672115.1|DSUB	LOC115766848|XP_030566758.1|DNOV
OG0007797	LOC117896139|XP_034660100.1|DSUB	LOC115761517|XP_030559146.1|DNOV
OG0007798	LOC117896140|XP_034660103.1|DSUB	LOC115761519|XP_030559149.1|DNOV
OG0007799	LOC117897933|XP_034662914.1|DSUB	LOC115761176|XP_030558698.1|DNOV
OG0007800	LOC117898097|XP_034663168.1|DSUB	LOC115761371|XP_030558980.1|DNOV
OG0007801	LOC117898620|XP_034664066.1|DSUB	LOC115760423|XP_030557593.1|DNOV
OG0007802	LOC117897640|XP_034662507.1|DSUB	LOC115761945|XP_030559841.1|DNOV
OG0007803	LOC117899169|XP_034664919.1|DSUB	LOC115759657|XP_030556506.1|DNOV
OG0007804	LOC117903303|XP_034671130.1|DSUB	LOC115767105|XP_030567112.1|DNOV
OG0007805	LOC117895769|XP_034659539.1|DSUB	LOC115767109|XP_030567121.1|DNOV
OG0007806	LOC117895759|XP_034659526.1|DSUB	LOC115767106|XP_030567118.1|DNOV
OG0007809	LOC117903199|XP_034670975.1|DSUB	LOC115768222|XP_030568608.1|DNOV
OG0007810	LOC117900236|XP_034666416.1|DSUB	LOC115769244|XP_030569817.1|DNOV
OG0007811	LOC117898316|XP_034663491.1|DSUB	LOC115761935|XP_030559826.1|DNOV
OG0007812	LOC117889631|XP_034649979.1|DSUB	LOC115767294|XP_030567387.1|DNOV
OG0007813	LOC117897377|XP_034662070.1|DSUB	LOC115761745|XP_030559502.1|DNOV
OG0007814	LOC117903869|XP_034672250.1|DSUB	LOC115766403|XP_030566180.1|DNOV
OG0007815	LOC117897061|XP_034661552.1|DSUB	LOC115766445|XP_030566232.1|DNOV
OG0007816	LOC117895775|XP_034659562.1|DSUB	LOC115771530|XP_030573127.1|DNOV
OG0007818	LOC117897029|XP_034661499.1|DSUB	LOC115764092|XP_030562805.1|DNOV
OG0007819	LOC117903521|XP_034671526.1|DSUB	LOC115768756|XP_030569306.1|DNOV
OG0007820	LOC117898387|XP_034663633.1|DSUB	LOC115771718|XP_030573397.1|DNOV
OG0007821	LOC117897573|XP_034662413.1|DSUB	LOC115761354|XP_030558960.1|DNOV
OG0007822	LOC117897572|XP_034662409.1|DSUB	LOC115761353|XP_030558959.1|DNOV
OG0007823	LOC117899105|XP_034664777.1|DSUB	LOC115761335|XP_030558931.1|DNOV
OG0007824	LOC117898157|XP_034663253.1|DSUB	LOC115764204|XP_030562953.1|DNOV
OG0007825	LOC117897661|XP_034662539.1|DSUB	LOC115761669|XP_030559378.1|DNOV
OG0007826	LOC117899635|XP_034665685.1|DSUB	LOC115772123|XP_030573958.1|DNOV
OG0007827	LOC117903410|XP_034671305.1|DSUB	LOC115767998|XP_030568264.1|DNOV
OG0007828	LOC117894572|XP_034657602.1|DSUB	LOC115762920|XP_030561161.1|DNOV
OG0007829	LOC117896907|XP_034661334.1|DSUB	LOC115761555|XP_030559198.1|DNOV
OG0007830	LOC117897048|XP_034661523.1|DSUB	LOC115761479|XP_030559106.1|DNOV
OG0007831	LOC117897994|XP_034663015.1|DSUB	LOC115767727|XP_030567897.1|DNOV
OG0007832	LOC117903485|XP_034671443.1|DSUB	LOC115766314|XP_030566056.1|DNOV
OG0007833	LOC117903376|XP_034671236.1|DSUB	LOC115767408|XP_030567543.1|DNOV
OG0007836	LOC117898805|XP_034664341.1|DSUB	LOC115764058|XP_030562765.1|DNOV
OG0007837	LOC117897183|XP_034661773.1|DSUB	LOC115764191|XP_030562938.1|DNOV
OG0007838	LOC117896569|XP_034660861.1|DSUB	LOC115764195|XP_030562942.1|DNOV
OG0007839	LOC117897084|XP_034661617.1|DSUB	LOC115767280|XP_030567372.1|DNOV
OG0007840	LOC117898612|XP_034664056.1|DSUB	LOC115761180|XP_030558703.1|DNOV
OG0007841	LOC117896988|XP_034661435.1|DSUB	LOC115771755|XP_030573465.1|DNOV
OG0007842	LOC117897788|XP_034662728.1|DSUB	LOC115764228|XP_030563002.1|DNOV
OG0007843	LOC117897182|XP_034661772.1|DSUB	LOC115764232|XP_030563009.1|DNOV
OG0007844	LOC117892522|XP_034654702.1|DSUB	LOC115760934|XP_030558370.1|DNOV
OG0007845	LOC117899119|XP_034664799.1|DSUB	LOC115761347|XP_030558952.1|DNOV
OG0007846	LOC117902780|XP_034670315.1|DSUB	LOC115767590|XP_030567740.1|DNOV
OG0007847	LOC117897045|XP_034661519.1|DSUB	LOC115764103|XP_030562815.1|DNOV
OG0007848	LOC117897023|XP_034661491.1|DSUB	LOC115764105|XP_030562817.1|DNOV
OG0007849	LOC117896142|XP_034660105.1|DSUB	LOC115759585|XP_030556412.1|DNOV
OG0007850	LOC117896141|XP_034660104.1|DSUB	LOC115759584|XP_030556411.1|DNOV
OG0007851	LOC117898131|XP_034663216.1|DSUB	LOC115761724|XP_030559465.1|DNOV
OG0007852	LOC117898592|XP_034664029.1|DSUB	LOC115771846|XP_030573587.1|DNOV
OG0007853	LOC117898965|XP_034664597.1|DSUB	LOC115772061|XP_030573864.1|DNOV
OG0007854	LOC117896641|XP_034660978.1|DSUB	LOC115764061|XP_030562768.1|DNOV
OG0007855	LOC117898476|XP_034663801.1|DSUB	LOC115761459|XP_030559086.1|DNOV
OG0007856	LOC117897042|XP_034661516.1|DSUB	LOC115764106|XP_030562819.1|DNOV
OG0007857	LOC117898466|XP_034663780.1|DSUB	LOC115757724|XP_030553949.1|DNOV
OG0007858	LOC117902792|XP_034670299.1|DSUB	LOC115758513|XP_030555065.1|DNOV
OG0007859	LOC117900380|XP_034666626.1|DSUB	LOC115767086|XP_030567094.1|DNOV
OG0007860	LOC117897657|XP_034662532.1|DSUB	LOC115764898|XP_030564049.1|DNOV
OG0007861	LOC117896940|XP_034661375.1|DSUB	LOC115765078|XP_030564314.1|DNOV
OG0007863	LOC117900955|XP_034667419.1|DSUB	LOC115763154|XP_030561464.1|DNOV
OG0007864	LOC117896312|XP_034660428.1|DSUB	LOC115764987|XP_030564175.1|DNOV
OG0007865	LOC117894843|XP_034657984.1|DSUB	LOC115771539|XP_030573136.1|DNOV
OG0007866	LOC117899316|XP_034665139.1|DSUB	LOC115757768|XP_030554053.1|DNOV
OG0007867	LOC117899260|XP_034665041.1|DSUB	LOC115764631|XP_030563657.1|DNOV
OG0007868	LOC117896014|XP_034659910.1|DSUB	LOC115771694|XP_030573371.1|DNOV
OG0007869	LOC117903670|XP_034671888.1|DSUB	LOC115767607|XP_030567764.1|DNOV
OG0007870	LOC117894363|XP_034657248.1|DSUB	LOC115770170|XP_030571189.1|DNOV
OG0007871	LOC117903630|XP_034671792.1|DSUB	LOC115768276|XP_030568674.1|DNOV
OG0007872	LOC117893291|XP_034655752.1|DSUB	LOC115762634|XP_030560798.1|DNOV
OG0007873	LOC117893303|XP_034655771.1|DSUB	LOC115762832|XP_030561059.1|DNOV
OG0007874	LOC117894938|XP_034658148.1|DSUB	LOC115768607|XP_030569120.1|DNOV
OG0007876	LOC117903720|XP_034671960.1|DSUB	LOC115767617|XP_030567777.1|DNOV
OG0007877	LOC117893100|XP_034655426.1|DSUB	LOC115768916|XP_030569506.1|DNOV
OG0007879	LOC117894684|XP_034657754.1|DSUB	LOC115771227|XP_030572688.1|DNOV
OG0007880	LOC117902295|XP_034669470.1|DSUB	LOC115768394|XP_030568828.1|DNOV
OG0007881	LOC117894010|XP_034656725.1|DSUB	LOC115766977|XP_030566932.1|DNOV
OG0007884	LOC117894437|XP_034657394.1|DSUB	LOC115769823|XP_030570654.1|DNOV
OG0007886	LOC117902265|XP_034669416.1|DSUB	LOC115769197|XP_030569761.1|DNOV
OG0007888	LOC117894900|XP_034658083.1|DSUB	LOC115769794|XP_030570622.1|DNOV
OG0007889	LOC117894612|XP_034657655.1|DSUB	LOC115770919|XP_030572236.1|DNOV
OG0007890	LOC117893036|XP_034655293.1|DSUB	LOC115762725|XP_030560914.1|DNOV
OG0007891	LOC117897530|XP_034662341.1|DSUB	LOC115771881|XP_030573629.1|DNOV
OG0007892	LOC117889894|XP_034650296.1|DSUB	LOC115760620|XP_030557929.1|DNOV
OG0007893	LOC117892117|XP_034654036.1|DSUB	LOC115760720|XP_030558051.1|DNOV
OG0007894	LOC117893722|XP_034656302.1|DSUB	LOC115762682|XP_030560855.1|DNOV
OG0007895	LOC117895102|XP_034658389.1|DSUB	LOC115762871|XP_030561106.1|DNOV
OG0007896	LOC117893808|XP_034656447.1|DSUB	LOC115762916|XP_030561156.1|DNOV
OG0007897	LOC117895818|XP_034659641.1|DSUB	LOC115769404|XP_030570067.1|DNOV
OG0007898	LOC117894956|XP_034658177.1|DSUB	LOC115769451|XP_030570124.1|DNOV
OG0007899	LOC117895789|XP_034659582.1|DSUB	LOC115771229|XP_030572690.1|DNOV
OG0007900	LOC117891104|XP_034652183.1|DSUB	LOC115761113|XP_030558603.1|DNOV
OG0007901	LOC117895869|XP_034659733.1|DSUB	LOC115771298|XP_030572782.1|DNOV
OG0007902	LOC117903871|XP_034672252.1|DSUB	LOC115766844|XP_030566752.1|DNOV
OG0007903	LOC117893097|XP_034655420.1|DSUB	LOC115767657|XP_030567804.1|DNOV
OG0007904	LOC117895416|XP_034658941.1|DSUB	LOC115762909|XP_030561149.1|DNOV
OG0007905	LOC117901193|XP_034667737.1|DSUB	LOC115758637|XP_030555233.1|DNOV
OG0007906	LOC117893491|XP_034656015.1|DSUB	LOC115769667|XP_030570439.1|DNOV
OG0007907	LOC117893018|XP_034655265.1|DSUB	LOC115771182|XP_030572630.1|DNOV
OG0007908	LOC117893019|XP_034655266.1|DSUB	LOC115771183|XP_030572631.1|DNOV
OG0007909	LOC117903377|XP_034671238.1|DSUB	LOC115767366|XP_030567483.1|DNOV
OG0007910	LOC117892932|XP_034655139.1|DSUB	LOC115771563|XP_030573174.1|DNOV
OG0007914	LOC117894749|XP_034657851.1|DSUB	LOC115769433|XP_030570101.1|DNOV
OG0007915	LOC117894036|XP_034656774.1|DSUB	LOC115765827|XP_030565411.1|DNOV
OG0007916	LOC117900985|XP_034667473.1|DSUB	LOC115769695|XP_030570479.1|DNOV
OG0007917	LOC117891433|XP_034652796.1|DSUB	LOC115762400|XP_030560445.1|DNOV
OG0007918	LOC117890100|XP_034650655.1|DSUB	LOC115762052|XP_030559992.1|DNOV
OG0007919	LOC117890688|XP_034651566.1|DSUB	LOC115760971|XP_030558432.1|DNOV
OG0007920	LOC117891481|XP_034652851.1|DSUB	LOC115760587|XP_030557873.1|DNOV
OG0007921	LOC117890341|XP_034651023.1|DSUB	LOC115760650|XP_030557977.1|DNOV
OG0007923	LOC117903701|XP_034671930.1|DSUB	LOC115768178|XP_030568544.1|DNOV
OG0007924	LOC117890764|XP_034651719.1|DSUB	LOC115762515|XP_030560625.1|DNOV
OG0007925	LOC117891642|XP_034653080.1|DSUB	LOC115760986|XP_030558454.1|DNOV
OG0007926	LOC117890468|XP_034651214.1|DSUB	LOC115761014|XP_030558488.1|DNOV
OG0007927	LOC117900008|XP_034666082.1|DSUB	LOC115759059|XP_030555744.1|DNOV
OG0007928	LOC117902415|XP_034669653.1|DSUB	LOC115763299|XP_030561647.1|DNOV
OG0007929	LOC117899964|XP_034666010.1|DSUB	LOC115760260|XP_030557383.1|DNOV
OG0007930	LOC117890419|XP_034651128.1|DSUB	LOC115764546|XP_030563521.1|DNOV
OG0007931	LOC117902444|XP_034669725.1|DSUB	LOC115758873|XP_030555527.1|DNOV
OG0007932	LOC117894064|XP_034656811.1|DSUB	LOC115765212|XP_030564515.1|DNOV
OG0007933	LOC117896284|XP_034660379.1|DSUB	LOC115765671|XP_030565194.1|DNOV
OG0007934	LOC117901712|XP_034668477.1|DSUB	LOC115759347|XP_030556130.1|DNOV
OG0007935	LOC117901883|XP_034668731.1|DSUB	LOC115763453|XP_030561884.1|DNOV
OG0007936	LOC117902399|XP_034669621.1|DSUB	LOC115759926|XP_030556923.1|DNOV
OG0007937	LOC117902589|XP_034669979.1|DSUB	LOC115758758|XP_030555377.1|DNOV
OG0007938	LOC117900362|XP_034666602.1|DSUB	LOC115759938|XP_030556937.1|DNOV
OG0007939	LOC117901088|XP_034667604.1|DSUB	LOC115759294|XP_030556056.1|DNOV
OG0007940	LOC117900518|XP_034666804.1|DSUB	LOC115759296|XP_030556058.1|DNOV
OG0007941	LOC117889782|XP_034650139.1|DSUB	LOC115772098|XP_030573924.1|DNOV
OG0007942	LOC117903284|XP_034671098.1|DSUB	LOC115766330|XP_030566080.1|DNOV
OG0007943	LOC117901116|XP_034667642.1|DSUB	LOC115763571|XP_030562050.1|DNOV
OG0007945	LOC117900004|XP_034666069.1|DSUB	LOC115765450|XP_030564872.1|DNOV
OG0007947	LOC117901449|XP_034668085.1|DSUB	LOC115763476|XP_030561920.1|DNOV
OG0007948	LOC117902775|XP_034670259.1|DSUB	LOC115763544|XP_030562020.1|DNOV
OG0007949	LOC117903562|XP_034671658.1|DSUB	LOC115768868|XP_030569433.1|DNOV
OG0007950	LOC117901894|XP_034668747.1|DSUB	LOC115758579|XP_030555155.1|DNOV
OG0007951	LOC117900837|XP_034667239.1|DSUB	LOC115758564|XP_030555133.1|DNOV
OG0007952	LOC117900933|XP_034667390.1|DSUB	LOC115758648|XP_030555243.1|DNOV
OG0007953	LOC117902450|XP_034669736.1|DSUB	LOC115758424|XP_030554935.1|DNOV
OG0007954	LOC117901601|XP_034668304.1|DSUB	LOC115759017|XP_030555689.1|DNOV
OG0007955	LOC117902016|XP_034668954.1|DSUB	LOC115759904|XP_030556886.1|DNOV
OG0007956	LOC117902158|XP_034669188.1|DSUB	LOC115759225|XP_030555982.1|DNOV
OG0007957	LOC117902330|XP_034669514.1|DSUB	LOC115769195|XP_030569759.1|DNOV
OG0007958	LOC117891238|XP_034652519.1|DSUB	LOC115765178|XP_030564460.1|DNOV
OG0007959	LOC117900944|XP_034667404.1|DSUB	LOC115767710|XP_030567865.1|DNOV
OG0007960	LOC117901310|XP_034667910.1|DSUB	LOC115763192|XP_030561514.1|DNOV
OG0007961	LOC117897752|XP_034662684.1|DSUB	LOC115761649|XP_030559348.1|DNOV
OG0007962	LOC117903504|XP_034671475.1|DSUB	LOC115767758|XP_030567936.1|DNOV
OG0007963	LOC117901885|XP_034668734.1|DSUB	LOC115763416|XP_030561832.1|DNOV
OG0007964	LOC117901678|XP_034668411.1|DSUB	LOC115763044|XP_030561326.1|DNOV
OG0007965	LOC117901725|XP_034668494.1|DSUB	LOC115758484|XP_030555019.1|DNOV
OG0007966	LOC117901932|XP_034668791.1|DSUB	LOC115760258|XP_030557380.1|DNOV
OG0007967	LOC117900541|XP_034666830.1|DSUB	LOC115759053|XP_030555737.1|DNOV
OG0007968	LOC117900169|XP_034666301.1|DSUB	LOC115758504|XP_030555054.1|DNOV
OG0007969	LOC117901846|XP_034668680.1|DSUB	LOC115758511|XP_030555063.1|DNOV
OG0007970	LOC117891299|XP_034652597.1|DSUB	LOC115758119|XP_030554535.1|DNOV
OG0007971	LOC117894707|XP_034657783.1|DSUB	LOC115767028|XP_030567014.1|DNOV
OG0007972	LOC117892380|XP_034654482.1|DSUB	LOC115760676|XP_030558003.1|DNOV
OG0007973	LOC117900902|XP_034667350.1|DSUB	LOC115759914|XP_030556905.1|DNOV
OG0007974	LOC117896078|XP_034660009.1|DSUB	LOC115767387|XP_030567510.1|DNOV
OG0007975	LOC117899521|XP_034665469.1|DSUB	LOC115765761|XP_030565283.1|DNOV
OG0007976	LOC117891194|XP_034652424.1|DSUB	LOC115764238|XP_030563013.1|DNOV
OG0007977	LOC117901689|XP_034668423.1|DSUB	LOC115759731|XP_030556610.1|DNOV
OG0007978	LOC117902079|XP_034669063.1|DSUB	LOC115760049|XP_030557080.1|DNOV
OG0007979	LOC117901255|XP_034667839.1|DSUB	LOC115758589|XP_030555168.1|DNOV
OG0007980	LOC117901027|XP_034667521.1|DSUB	LOC115759932|XP_030556930.1|DNOV
OG0007981	LOC117889579|XP_034649876.1|DSUB	LOC115767725|XP_030567895.1|DNOV
OG0007982	LOC117902302|XP_034669474.1|DSUB	LOC115763018|XP_030561273.1|DNOV
OG0007984	LOC117900800|XP_034667176.1|DSUB	LOC115763600|XP_030562085.1|DNOV
OG0007985	LOC117900076|XP_034666171.1|DSUB	LOC115760159|XP_030557231.1|DNOV
OG0007986	LOC117901708|XP_034668470.1|DSUB	LOC115765454|XP_030564878.1|DNOV
OG0007987	LOC117900224|XP_034666398.1|DSUB	LOC115763426|XP_030561846.1|DNOV
OG0007988	LOC117902634|XP_034670044.1|DSUB	LOC115763167|XP_030561480.1|DNOV
OG0007989	LOC117901559|XP_034668248.1|DSUB	LOC115768711|XP_030569265.1|DNOV
OG0007990	LOC117901578|XP_034668270.1|DSUB	LOC115763186|XP_030561503.1|DNOV
OG0007991	LOC117902401|XP_034669628.1|DSUB	LOC115759696|XP_030556554.1|DNOV
OG0007992	LOC117900272|XP_034666474.1|DSUB	LOC115760059|XP_030557098.1|DNOV
OG0007993	LOC117899336|XP_034665165.1|DSUB	LOC115757730|XP_030553966.1|DNOV
OG0007994	LOC117900702|XP_034667045.1|DSUB	LOC115763587|XP_030562068.1|DNOV
OG0007995	LOC117900710|XP_034667059.1|DSUB	LOC115763302|XP_030561653.1|DNOV
OG0007996	LOC117903734|XP_034671979.1|DSUB	LOC115768050|XP_030568345.1|DNOV
OG0007997	LOC117894333|XP_034657207.1|DSUB	LOC115770200|XP_030571253.1|DNOV
OG0007998	LOC117900419|XP_034666672.1|DSUB	LOC115759796|XP_030556736.1|DNOV
OG0007999	LOC117901443|XP_034668077.1|DSUB	LOC115760131|XP_030557190.1|DNOV
OG0008000	LOC117900960|XP_034667426.1|DSUB	LOC115759799|XP_030556742.1|DNOV
OG0008001	LOC117901050|XP_034667553.1|DSUB	LOC115765521|XP_030564999.1|DNOV
OG0008002	LOC117902473|XP_034669772.1|DSUB	LOC115765853|XP_030565441.1|DNOV
OG0008003	LOC117900878|XP_034667297.1|DSUB	LOC115765485|XP_030564937.1|DNOV
OG0008004	LOC117903382|XP_034671255.1|DSUB	LOC115771337|XP_030572866.1|DNOV
OG0008005	LOC117903463|XP_034671394.1|DSUB	LOC115767298|XP_030567392.1|DNOV
OG0008006	LOC117903696|XP_034671926.1|DSUB	LOC115769002|XP_030569572.1|DNOV
OG0008007	LOC117900406|XP_034666656.1|DSUB	LOC115768854|XP_030569415.1|DNOV
OG0008008	LOC117894066|XP_034656809.1|DSUB	LOC115771519|XP_030573113.1|DNOV
OG0008009	LOC117895615|XP_034659259.1|DSUB	LOC115768390|XP_030568821.1|DNOV
OG0008010	LOC117892657|XP_034654928.1|DSUB	LOC115765109|XP_030564354.1|DNOV
OG0008011	LOC117892504|XP_034654671.1|DSUB	LOC115761065|XP_030558546.1|DNOV
OG0008012	LOC117892528|XP_034654720.1|DSUB	LOC115772001|XP_030573796.1|DNOV
OG0008013	LOC117891232|XP_034652468.1|DSUB	LOC115767472|XP_030567637.1|DNOV
OG0008014	LOC117896478|XP_034660709.1|DSUB	LOC115764774|XP_030563873.1|DNOV
OG0008015	LOC117893752|XP_034656377.1|DSUB	LOC115767652|XP_030567802.1|DNOV
OG0008016	LOC117893753|XP_034656378.1|DSUB	LOC115767663|XP_030567814.1|DNOV
OG0008017	LOC117890078|XP_034650628.1|DSUB	LOC115767364|XP_030567481.1|DNOV
OG0008018	LOC117894677|XP_034657749.1|DSUB	LOC115767012|XP_030566994.1|DNOV
OG0008020	LOC117896728|XP_034661084.1|DSUB	LOC115763807|XP_030562411.1|DNOV
OG0008021	LOC117890828|XP_034651801.1|DSUB	LOC115768066|XP_030568377.1|DNOV
OG0008022	LOC117899377|XP_034665250.1|DSUB	LOC115771638|XP_030573298.1|DNOV
OG0008023	LOC117889576|XP_034649869.1|DSUB	LOC115764321|XP_030563127.1|DNOV
OG0008024	LOC117894648|XP_034657716.1|DSUB	LOC115764247|XP_030563025.1|DNOV
OG0008025	LOC117903779|XP_034672095.1|DSUB	LOC115767061|XP_030567061.1|DNOV
OG0008026	LOC117890205|XP_034650828.1|DSUB	LOC115767029|XP_030567015.1|DNOV
OG0008027	LOC117902848|XP_034670343.1|DSUB	LOC115767773|XP_030567958.1|DNOV
OG0008028	LOC117898356|XP_034663580.1|DSUB	LOC115764719|XP_030563778.1|DNOV
OG0008029	LOC117897675|XP_034662574.1|DSUB	LOC115770639|XP_030571845.1|DNOV
OG0008030	LOC117897258|XP_034661873.1|DSUB	LOC115763787|XP_030562375.1|DNOV
OG0008031	LOC117900631|XP_034666951.1|DSUB	LOC115763349|XP_030561727.1|DNOV
OG0008032	LOC117899367|XP_034665237.1|DSUB	LOC115757776|XP_030554060.1|DNOV
OG0008033	LOC117896753|XP_034661114.1|DSUB	LOC115766109|XP_030565789.1|DNOV
OG0008034	LOC117896512|XP_034660757.1|DSUB	LOC115765407|XP_030564806.1|DNOV
OG0008035	LOC117896444|XP_034660668.1|DSUB	LOC115765091|XP_030564335.1|DNOV
OG0008036	LOC117899233|XP_034664997.1|DSUB	LOC115766175|XP_030565878.1|DNOV
OG0008037	LOC117899225|XP_034664990.1|DSUB	LOC115770948|XP_030572268.1|DNOV
OG0008038	LOC117894427|XP_034657380.1|DSUB	LOC115764250|XP_030563028.1|DNOV
OG0008039	LOC117897287|XP_034661920.1|DSUB	LOC115771685|XP_030573362.1|DNOV
OG0008040	LOC117899411|XP_034665289.1|DSUB	LOC115766112|XP_030565793.1|DNOV
OG0008041	LOC117899201|XP_034664968.1|DSUB	LOC115765344|XP_030564715.1|DNOV
OG0008042	LOC117897747|XP_034662678.1|DSUB	LOC115757723|XP_030553948.1|DNOV
OG0008043	LOC117903510|XP_034671485.1|DSUB	LOC115767961|XP_030568220.1|DNOV
OG0008044	LOC117902591|XP_034670022.1|DSUB	LOC115767589|XP_030567735.1|DNOV
OG0008045	LOC117899042|XP_034664696.1|DSUB	LOC115767052|XP_030567044.1|DNOV
OG0008046	LOC117897291|XP_034661923.1|DSUB	LOC115771928|XP_030573686.1|DNOV
OG0008047	LOC117899279|XP_034665075.1|DSUB	LOC115765682|XP_030565200.1|DNOV
OG0008048	LOC117897288|XP_034661921.1|DSUB	LOC115772084|XP_030573899.1|DNOV
OG0008049	LOC117899277|XP_034665072.1|DSUB	LOC115765654|XP_030565171.1|DNOV
OG0008050	LOC117896344|XP_034660478.1|DSUB	LOC115763704|XP_030562253.1|DNOV
OG0008051	LOC117898306|XP_034663473.1|DSUB	LOC115761705|XP_030559436.1|DNOV
OG0008052	LOC117895975|XP_034659825.1|DSUB	LOC115770601|XP_030571799.1|DNOV
OG0008054	LOC117903843|XP_034672194.1|DSUB	LOC115768002|XP_030568271.1|DNOV
OG0008055	LOC117903085|XP_034670779.1|DSUB	LOC115767087|XP_030567095.1|DNOV
OG0008056	LOC117901919|XP_034668782.1|DSUB	LOC115768442|XP_030568860.1|DNOV
OG0008057	LOC117898811|XP_034664356.1|DSUB	LOC115763641|XP_030562134.1|DNOV
OG0008058	LOC117898200|XP_034663311.1|DSUB	LOC115771775|XP_030573489.1|DNOV
OG0008059	LOC117898229|XP_034663355.1|DSUB	LOC115766218|XP_030565932.1|DNOV
OG0008060	LOC117897612|XP_034662467.1|DSUB	LOC115765780|XP_030565314.1|DNOV
OG0008061	LOC117897429|XP_034662162.1|DSUB	LOC115768130|XP_030568485.1|DNOV
OG0008062	LOC117898048|XP_034663102.1|DSUB	LOC115766441|XP_030566231.1|DNOV
OG0008063	LOC117897749|XP_034662679.1|DSUB	LOC115771714|XP_030573394.1|DNOV
OG0008064	LOC117903519|XP_034671524.1|DSUB	LOC115766299|XP_030566035.1|DNOV
OG0008065	LOC117897345|XP_034662014.1|DSUB	LOC115768028|XP_030568310.1|DNOV
OG0008066	LOC117901806|XP_034668614.1|DSUB	LOC115765223|XP_030564525.1|DNOV
OG0008067	LOC117903884|XP_034672274.1|DSUB	LOC115766841|XP_030566743.1|DNOV
OG0008068	LOC117903076|XP_034670762.1|DSUB	LOC115765397|XP_030564786.1|DNOV
OG0008069	LOC117898041|XP_034663089.1|DSUB	LOC115761393|XP_030559009.1|DNOV
OG0008070	LOC117897293|XP_034661926.1|DSUB	LOC115772085|XP_030573901.1|DNOV
