Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0007695	LOC117903718|XP_034671958.1|DSUB	LOC119557854|XP_037726769.1|DSUP
OG0007696	LOC117894065|XP_034656808.1|DSUB	LOC119553356|XP_037719627.1|DSUP
OG0007697	LOC117894958|XP_034658179.1|DSUB	LOC119552763|XP_037718493.1|DSUP
OG0007698	LOC117895990|XP_034659870.1|DSUB	LOC119556881|XP_037725285.1|DSUP
OG0007699	LOC117890115|XP_034650681.1|DSUB	LOC119556732|XP_037725063.1|DSUP
OG0007700	LOC117894323|XP_034657198.1|DSUB	LOC119556287|XP_037724270.1|DSUP
OG0007701	LOC117894830|XP_034657972.1|DSUB	LOC119556636|XP_037724892.1|DSUP
OG0007702	LOC117899012|XP_034664664.1|DSUB	LOC119557731|XP_037726543.1|DSUP
OG0007703	LOC117903122|XP_034670839.1|DSUB	LOC119556862|XP_037725262.1|DSUP
OG0007704	LOC117897904|XP_034662874.1|DSUB	LOC119556750|XP_037725103.1|DSUP
OG0007705	LOC117897895|XP_034662866.1|DSUB	LOC119557140|XP_037725650.1|DSUP
OG0007706	LOC117903828|XP_034672171.1|DSUB	LOC119557493|XP_037726192.1|DSUP
OG0007707	LOC117903881|XP_034672261.1|DSUB	LOC119558084|XP_037727194.1|DSUP
OG0007708	LOC117894527|XP_034657536.1|DSUB	LOC119556613|XP_037724856.1|DSUP
OG0007709	LOC117903611|XP_034671760.1|DSUB	LOC119557537|XP_037726237.1|DSUP
OG0007710	LOC117903886|XP_034649855.1|DSUB	LOC119556866|XP_037725266.1|DSUP
OG0007711	LOC117896013|XP_034659914.1|DSUB	LOC119556155|XP_037723985.1|DSUP
OG0007712	LOC117903807|XP_034672132.1|DSUB	LOC119557131|XP_037725643.1|DSUP
OG0007713	LOC117900589|XP_034666893.1|DSUB	LOC119555898|XP_037723492.1|DSUP
OG0007714	LOC117903477|XP_034671423.1|DSUB	LOC119558000|XP_037727030.1|DSUP
OG0007715	LOC117890050|XP_034650565.1|DSUB	LOC119557639|XP_037726403.1|DSUP
OG0007716	LOC117903294|XP_034671118.1|DSUB	LOC119555938|XP_037723572.1|DSUP
OG0007717	LOC117899618|XP_034665657.1|DSUB	LOC119547444|XP_037710236.1|DSUP
OG0007718	LOC117898897|XP_034664515.1|DSUB	LOC119557819|XP_037726687.1|DSUP
OG0007719	LOC117890452|XP_034651189.1|DSUB	LOC119556163|XP_037723996.1|DSUP
OG0007720	LOC117890427|XP_034651143.1|DSUB	LOC119556372|XP_037724465.1|DSUP
OG0007721	LOC117895138|XP_034658457.1|DSUB	LOC119556292|XP_037724277.1|DSUP
OG0007722	LOC117895796|XP_034659608.1|DSUB	LOC119557611|XP_037726346.1|DSUP
OG0007723	LOC117897232|XP_034661843.1|DSUB	LOC119557259|XP_037725872.1|DSUP
OG0007724	LOC117901952|XP_034668817.1|DSUB	LOC119546179|XP_037708230.1|DSUP
OG0007725	LOC117903061|XP_034670702.1|DSUB	LOC119556754|XP_037725104.1|DSUP
OG0007726	LOC117903759|XP_034672063.1|DSUB	LOC119556690|XP_037725013.1|DSUP
OG0007727	LOC117903738|XP_034671991.1|DSUB	LOC119556576|XP_037724803.1|DSUP
OG0007728	LOC117903785|XP_034672106.1|DSUB	LOC119556011|XP_037723707.1|DSUP
OG0007729	LOC117903903|XP_034672298.1|DSUB	LOC119557473|XP_037726169.1|DSUP
OG0007730	LOC117900364|XP_034666608.1|DSUB	LOC119557558|XP_037726271.1|DSUP
OG0007731	LOC117894295|XP_034657147.1|DSUB	LOC119553072|XP_037719126.1|DSUP
OG0007732	LOC117903225|XP_034671019.1|DSUB	LOC119556050|XP_037723773.1|DSUP
OG0007733	LOC117903141|XP_034670870.1|DSUB	LOC119557326|XP_037725976.1|DSUP
OG0007734	LOC117903306|XP_034671129.1|DSUB	LOC119558172|XP_037727366.1|DSUP
OG0007735	LOC117894407|XP_034657312.1|DSUB	LOC119557911|XP_037726846.1|DSUP
OG0007736	LOC117894443|XP_034657420.1|DSUB	LOC119556917|XP_037725331.1|DSUP
OG0007737	LOC117899751|XP_034665890.1|DSUB	LOC119555417|XP_037722710.1|DSUP
OG0007738	LOC117899711|XP_034665816.1|DSUB	LOC119551801|XP_037717283.1|DSUP
OG0007739	LOC117897923|XP_034662901.1|DSUB	LOC119557468|XP_037726162.1|DSUP
OG0007740	LOC117896776|XP_034661147.1|DSUB	LOC119557155|XP_037725680.1|DSUP
OG0007741	LOC117896121|XP_034660070.1|DSUB	LOC119557693|XP_037726494.1|DSUP
OG0007742	LOC117894034|XP_034656772.1|DSUB	LOC119556230|XP_037724179.1|DSUP
OG0007744	LOC117893452|XP_034655966.1|DSUB	LOC119548834|XP_037712381.1|DSUP
OG0007745	LOC117896267|XP_034660349.1|DSUB	LOC119563309|XP_037732574.1|DSUP
OG0007746	LOC117898947|XP_034664561.1|DSUB	LOC119560980|XP_037730683.1|DSUP
OG0007747	LOC117899471|XP_034665390.1|DSUB	LOC119557858|XP_037726779.1|DSUP
OG0007748	LOC117903057|XP_034670692.1|DSUB	LOC119556905|XP_037725318.1|DSUP
OG0007749	LOC117893560|XP_034656117.1|DSUB	LOC119558176|XP_037727370.1|DSUP
OG0007750	LOC117899729|XP_034665864.1|DSUB	LOC119563502|XP_037732871.1|DSUP
OG0007751	LOC117900698|XP_034667042.1|DSUB	LOC119547370|XP_037710118.1|DSUP
OG0007752	LOC117900974|XP_034667454.1|DSUB	LOC119556901|XP_037725315.1|DSUP
OG0007753	LOC117893872|XP_034656538.1|DSUB	LOC119558129|XP_037727288.1|DSUP
OG0007754	LOC117903359|XP_034671205.1|DSUB	LOC119557500|XP_037726200.1|DSUP
OG0007755	LOC117892343|XP_034654461.1|DSUB	LOC119556813|XP_037725194.1|DSUP
OG0007756	LOC117892651|XP_034654903.1|DSUB	LOC119557336|XP_037726000.1|DSUP
OG0007757	LOC117903044|XP_034670676.1|DSUB	LOC119556719|XP_037725044.1|DSUP
OG0007758	LOC117902334|XP_034669520.1|DSUB	LOC119546500|XP_037708742.1|DSUP
OG0007759	LOC117897447|XP_034662182.1|DSUB	LOC119562884|XP_037731928.1|DSUP
OG0007760	LOC117897829|XP_034662786.1|DSUB	LOC119556267|XP_037724245.1|DSUP
OG0007761	LOC117893603|XP_034656209.1|DSUB	LOC119558249|XP_037727503.1|DSUP
OG0007762	LOC117893272|XP_034655769.1|DSUB	LOC119558248|XP_037727501.1|DSUP
OG0007763	LOC117901438|XP_034668073.1|DSUB	LOC119546649|XP_037709024.1|DSUP
OG0007764	LOC117903412|XP_034671317.1|DSUB	LOC119557983|XP_037726998.1|DSUP
OG0007765	LOC117895877|XP_034659770.1|DSUB	LOC119557985|XP_037727002.1|DSUP
OG0007766	LOC117899115|XP_034664794.1|DSUB	LOC119559862|XP_037728900.1|DSUP
OG0007767	LOC117902950|XP_034670463.1|DSUB	LOC119562880|XP_037731926.1|DSUP
OG0007768	LOC117903714|XP_034671952.1|DSUB	LOC119557770|XP_037726596.1|DSUP
OG0007769	LOC117893395|XP_034655888.1|DSUB	LOC119556521|XP_037724725.1|DSUP
OG0007770	LOC117893435|XP_034655947.1|DSUB	LOC119546917|XP_037709474.1|DSUP
OG0007771	LOC117900803|XP_034667179.1|DSUB	LOC119548466|XP_037711661.1|DSUP
OG0007772	LOC117903052|XP_034670682.1|DSUB	LOC119556023|XP_037723731.1|DSUP
OG0007774	LOC117895710|XP_034659452.1|DSUB	LOC119553450|XP_037719779.1|DSUP
OG0007775	LOC117890653|XP_034651552.1|DSUB	LOC119556766|XP_037725120.1|DSUP
OG0007776	LOC117901321|XP_034667923.1|DSUB	LOC119557108|XP_037725615.1|DSUP
OG0007777	LOC117903761|XP_034672061.1|DSUB	LOC119556298|XP_037724300.1|DSUP
OG0007778	LOC117902623|XP_034670035.1|DSUB	LOC119557681|XP_037726481.1|DSUP
OG0007779	LOC117894501|XP_034657502.1|DSUB	LOC119552679|XP_037718326.1|DSUP
OG0007780	LOC117898339|XP_034663561.1|DSUB	LOC119557699|XP_037726501.1|DSUP
OG0007781	LOC117898219|XP_034663384.1|DSUB	LOC119556202|XP_037724084.1|DSUP
OG0007782	LOC117898299|XP_034663465.1|DSUB	LOC119557324|XP_037725973.1|DSUP
OG0007783	LOC117897753|XP_034662685.1|DSUB, LOC117899631|XP_034665722.1|DSUB	LOC119556115|XP_037723914.1|DSUP
OG0007784	LOC117896465|XP_034660688.1|DSUB	LOC119560056|XP_037729290.1|DSUP
OG0007785	LOC117903626|XP_034671784.1|DSUB	LOC119556536|XP_037724744.1|DSUP
OG0007786	LOC117900624|XP_034666944.1|DSUB	LOC119547454|XP_037710245.1|DSUP
OG0007787	LOC117898611|XP_034664055.1|DSUB	LOC119561068|XP_037730843.1|DSUP
OG0007788	LOC117896305|XP_034660418.1|DSUB	LOC119560975|XP_037730676.1|DSUP
OG0007789	LOC117899024|XP_034664674.1|DSUB	LOC119551913|XP_037717459.1|DSUP
OG0007790	LOC117898180|XP_034663279.1|DSUB	LOC119546811|XP_037709325.1|DSUP
OG0007791	LOC117898182|XP_034663289.1|DSUB	LOC119550304|XP_037714835.1|DSUP
OG0007792	LOC117903196|XP_034670972.1|DSUB	LOC119557965|XP_037726938.1|DSUP
OG0007793	LOC117899289|XP_034665092.1|DSUB	LOC119560042|XP_037729276.1|DSUP
OG0007794	LOC117889583|XP_034649880.1|DSUB	LOC119555825|XP_037723372.1|DSUP
OG0007795	LOC117903796|XP_034672115.1|DSUB	LOC119557386|XP_037726059.1|DSUP
OG0007796	LOC117899198|XP_034664961.1|DSUB	LOC119546710|XP_037709127.1|DSUP
OG0007797	LOC117896139|XP_034660100.1|DSUB	LOC119562968|XP_037732071.1|DSUP
OG0007798	LOC117896140|XP_034660103.1|DSUB	LOC119550926|XP_037715875.1|DSUP
OG0007799	LOC117897933|XP_034662914.1|DSUB	LOC119563403|XP_037732696.1|DSUP
OG0007800	LOC117898097|XP_034663168.1|DSUB	LOC119560749|XP_037730294.1|DSUP
OG0007801	LOC117898620|XP_034664066.1|DSUB	LOC119563251|XP_037732492.1|DSUP
OG0007802	LOC117897640|XP_034662507.1|DSUB	LOC119562875|XP_037731918.1|DSUP
OG0007803	LOC117899169|XP_034664919.1|DSUB	LOC119560229|XP_037729519.1|DSUP
OG0007804	LOC117903303|XP_034671130.1|DSUB	LOC119558222|XP_037727468.1|DSUP
OG0007805	LOC117895769|XP_034659539.1|DSUB	LOC119557068|XP_037725549.1|DSUP
OG0007806	LOC117895759|XP_034659526.1|DSUB	LOC119557066|XP_037725548.1|DSUP
OG0007808	LOC117897938|XP_034662920.1|DSUB	LOC119545764|XP_037707538.1|DSUP
OG0007809	LOC117903199|XP_034670975.1|DSUB	LOC119556323|XP_037724339.1|DSUP
OG0007810	LOC117900236|XP_034666416.1|DSUB	LOC119548609|XP_037711897.1|DSUP
OG0007811	LOC117898316|XP_034663491.1|DSUB	LOC119557612|XP_037726350.1|DSUP
OG0007812	LOC117889631|XP_034649979.1|DSUB	LOC119556630|XP_037724883.1|DSUP
OG0007813	LOC117897377|XP_034662070.1|DSUB	LOC119563496|XP_037732863.1|DSUP
OG0007814	LOC117903869|XP_034672250.1|DSUB	LOC119557439|XP_037726129.1|DSUP
OG0007815	LOC117897061|XP_034661552.1|DSUB	LOC119557069|XP_037725550.1|DSUP
OG0007816	LOC117895775|XP_034659562.1|DSUB	LOC119555262|XP_037722494.1|DSUP
OG0007818	LOC117897029|XP_034661499.1|DSUB	LOC119560674|XP_037730178.1|DSUP
OG0007819	LOC117903521|XP_034671526.1|DSUB	LOC119558046|XP_037727122.1|DSUP
OG0007820	LOC117898387|XP_034663633.1|DSUB	LOC119554216|XP_037720958.1|DSUP
OG0007821	LOC117897573|XP_034662413.1|DSUB	LOC119562939|XP_037732023.1|DSUP
OG0007822	LOC117897572|XP_034662409.1|DSUB	LOC119562938|XP_037732022.1|DSUP
OG0007823	LOC117899105|XP_034664777.1|DSUB	LOC119559224|XP_037728226.1|DSUP
OG0007824	LOC117898157|XP_034663253.1|DSUB	LOC119545753|XP_037707519.1|DSUP
OG0007825	LOC117897661|XP_034662539.1|DSUB	LOC119563423|XP_037732725.1|DSUP
OG0007826	LOC117899635|XP_034665685.1|DSUB	LOC119545635|XP_037707278.1|DSUP
OG0007827	LOC117903410|XP_034671305.1|DSUB	LOC119557579|XP_037726307.1|DSUP
OG0007828	LOC117894572|XP_034657602.1|DSUB	LOC119554146|XP_037720850.1|DSUP
OG0007829	LOC117896907|XP_034661334.1|DSUB	LOC119560147|XP_037729429.1|DSUP
OG0007830	LOC117897048|XP_034661523.1|DSUB	LOC119563360|XP_037732639.1|DSUP
OG0007831	LOC117897994|XP_034663015.1|DSUB	LOC119556370|XP_037724463.1|DSUP
OG0007832	LOC117903485|XP_034671443.1|DSUB	LOC119557375|XP_037726047.1|DSUP
OG0007833	LOC117903376|XP_034671236.1|DSUB	LOC119557272|XP_037725887.1|DSUP
OG0007834	LOC117898625|XP_034664072.1|DSUB	LOC119551263|XP_037716453.1|DSUP
OG0007836	LOC117898805|XP_034664341.1|DSUB	LOC119560756|XP_037730303.1|DSUP
OG0007837	LOC117897183|XP_034661773.1|DSUB	LOC119560965|XP_037730646.1|DSUP
OG0007838	LOC117896569|XP_034660861.1|DSUB	LOC119560449|XP_037729825.1|DSUP
OG0007839	LOC117897084|XP_034661617.1|DSUB	LOC119556118|XP_037723926.1|DSUP
OG0007840	LOC117898612|XP_034664056.1|DSUB	LOC119563430|XP_037732744.1|DSUP
OG0007841	LOC117896988|XP_034661435.1|DSUB	LOC119560760|XP_037730309.1|DSUP
OG0007842	LOC117897788|XP_034662728.1|DSUB	LOC119548599|XP_037711895.1|DSUP
OG0007843	LOC117897182|XP_034661772.1|DSUB	LOC119553254|XP_037719473.1|DSUP
OG0007844	LOC117892522|XP_034654702.1|DSUB	LOC119550083|XP_037714483.1|DSUP
OG0007845	LOC117899119|XP_034664799.1|DSUB	LOC119560654|XP_037730147.1|DSUP
OG0007846	LOC117902780|XP_034670315.1|DSUB	LOC119556174|XP_037724023.1|DSUP
OG0007847	LOC117897045|XP_034661519.1|DSUB	LOC119562620|XP_037731782.1|DSUP
OG0007848	LOC117897023|XP_034661491.1|DSUB	LOC119561664|XP_037731136.1|DSUP
OG0007849	LOC117896142|XP_034660105.1|DSUB	LOC119560067|XP_037729302.1|DSUP
OG0007850	LOC117896141|XP_034660104.1|DSUB	LOC119560066|XP_037729301.1|DSUP
OG0007851	LOC117898131|XP_034663216.1|DSUB	LOC119552435|XP_037718006.1|DSUP
OG0007852	LOC117898592|XP_034664029.1|DSUB	LOC119560572|XP_037730018.1|DSUP
OG0007853	LOC117898965|XP_034664597.1|DSUB	LOC119557071|XP_037725555.1|DSUP
OG0007854	LOC117896641|XP_034660978.1|DSUB	LOC119556931|XP_037725354.1|DSUP
OG0007855	LOC117898476|XP_034663801.1|DSUB	LOC119560696|XP_037730206.1|DSUP
OG0007856	LOC117897042|XP_034661516.1|DSUB	LOC119561680|XP_037731137.1|DSUP
OG0007857	LOC117898466|XP_034663780.1|DSUB	LOC119551230|XP_037716400.1|DSUP
OG0007858	LOC117902792|XP_034670299.1|DSUB	LOC119546834|XP_037709355.1|DSUP
OG0007859	LOC117900380|XP_034666626.1|DSUB	LOC119556130|XP_037723947.1|DSUP
OG0007860	LOC117897657|XP_034662532.1|DSUB	LOC119549863|XP_037714090.1|DSUP
OG0007861	LOC117896940|XP_034661375.1|DSUB	LOC119563080|XP_037732233.1|DSUP
OG0007862	LOC117892736|XP_034655056.1|DSUB, LOC117896337|XP_034660473.1|DSUB	LOC119562936|XP_037732019.1|DSUP
OG0007863	LOC117900955|XP_034667419.1|DSUB	LOC119546996|XP_037709589.1|DSUP
OG0007864	LOC117896312|XP_034660428.1|DSUB	LOC119560026|XP_037729248.1|DSUP
OG0007865	LOC117894843|XP_034657984.1|DSUB	LOC119554093|XP_037720770.1|DSUP
OG0007866	LOC117899316|XP_034665139.1|DSUB	LOC119554689|XP_037721621.1|DSUP
OG0007867	LOC117899260|XP_034665041.1|DSUB	LOC119559410|XP_037728428.1|DSUP
OG0007868	LOC117896014|XP_034659910.1|DSUB	LOC119563312|XP_037732573.1|DSUP
OG0007869	LOC117903670|XP_034671888.1|DSUB	LOC119557979|XP_037726988.1|DSUP
OG0007870	LOC117894363|XP_034657248.1|DSUB	LOC119552666|XP_037718302.1|DSUP
OG0007871	LOC117903630|XP_034671792.1|DSUB	LOC119558319|XP_037727659.1|DSUP
OG0007872	LOC117893291|XP_034655752.1|DSUB	LOC119554013|XP_037720654.1|DSUP
OG0007873	LOC117893303|XP_034655771.1|DSUB	LOC119553277|XP_037719498.1|DSUP
OG0007874	LOC117894938|XP_034658148.1|DSUB	LOC119557618|XP_037726354.1|DSUP
OG0007875	LOC117890183|XP_034650773.1|DSUB	LOC119549212|XP_037712993.1|DSUP
OG0007876	LOC117903720|XP_034671960.1|DSUB	LOC119557409|XP_037726085.1|DSUP
OG0007877	LOC117893100|XP_034655426.1|DSUB	LOC119558317|XP_037727656.1|DSUP
OG0007879	LOC117894684|XP_034657754.1|DSUB	LOC119552594|XP_037718176.1|DSUP
OG0007880	LOC117902295|XP_034669470.1|DSUB	LOC119557905|XP_037726839.1|DSUP
OG0007881	LOC117894010|XP_034656725.1|DSUB	LOC119553022|XP_037719006.1|DSUP
OG0007882	LOC117895735|XP_034659484.1|DSUB	LOC119553029|XP_037719020.1|DSUP
OG0007883	LOC117895733|XP_034659479.1|DSUB	LOC119553028|XP_037719012.1|DSUP
OG0007884	LOC117894437|XP_034657394.1|DSUB	LOC119553372|XP_037719651.1|DSUP
OG0007885	LOC117890184|XP_034650779.1|DSUB	LOC119549213|XP_037712999.1|DSUP
OG0007886	LOC117902265|XP_034669416.1|DSUB	LOC119548266|XP_037711338.1|DSUP
OG0007887	LOC117895729|XP_034659474.1|DSUB	LOC119553023|XP_037719008.1|DSUP
OG0007888	LOC117894900|XP_034658083.1|DSUB	LOC119554273|XP_037721053.1|DSUP
OG0007889	LOC117894612|XP_034657655.1|DSUB	LOC119554958|XP_037722010.1|DSUP
OG0007890	LOC117893036|XP_034655293.1|DSUB	LOC119554503|XP_037721365.1|DSUP
OG0007891	LOC117897530|XP_034662341.1|DSUB	LOC119561957|XP_037731295.1|DSUP
OG0007892	LOC117889894|XP_034650296.1|DSUB	LOC119562978|XP_037732084.1|DSUP
OG0007893	LOC117892117|XP_034654036.1|DSUB	LOC119549834|XP_037714041.1|DSUP
OG0007894	LOC117893722|XP_034656302.1|DSUB	LOC119552591|XP_037718152.1|DSUP
OG0007895	LOC117895102|XP_034658389.1|DSUB	LOC119555545|XP_037722906.1|DSUP
OG0007896	LOC117893808|XP_034656447.1|DSUB	LOC119554048|XP_037720715.1|DSUP
OG0007897	LOC117895818|XP_034659641.1|DSUB	LOC119554720|XP_037721662.1|DSUP
OG0007898	LOC117894956|XP_034658177.1|DSUB	LOC119553398|XP_037719690.1|DSUP
OG0007899	LOC117895789|XP_034659582.1|DSUB	LOC119552689|XP_037718342.1|DSUP
OG0007900	LOC117891104|XP_034652183.1|DSUB	LOC119549341|XP_037713254.1|DSUP
OG0007901	LOC117895869|XP_034659733.1|DSUB	LOC119555426|XP_037722720.1|DSUP
OG0007902	LOC117903871|XP_034672252.1|DSUB	LOC119557345|XP_037726010.1|DSUP
OG0007903	LOC117893097|XP_034655420.1|DSUB	LOC119554845|XP_037721849.1|DSUP
OG0007904	LOC117895416|XP_034658941.1|DSUB	LOC119552733|XP_037718419.1|DSUP
OG0007905	LOC117901193|XP_034667737.1|DSUB	LOC119547764|XP_037710700.1|DSUP
OG0007906	LOC117893491|XP_034656015.1|DSUB	LOC119554746|XP_037721698.1|DSUP
OG0007907	LOC117893018|XP_034655265.1|DSUB	LOC119555561|XP_037722935.1|DSUP
OG0007908	LOC117893019|XP_034655266.1|DSUB	LOC119555562|XP_037722936.1|DSUP
OG0007909	LOC117903377|XP_034671238.1|DSUB	LOC119555976|XP_037723631.1|DSUP
OG0007910	LOC117892932|XP_034655139.1|DSUB	LOC119554375|XP_037721182.1|DSUP
OG0007911	LOC117893576|XP_034656139.1|DSUB	LOC119554972|XP_037722028.1|DSUP
OG0007912	LOC117893570|XP_034656132.1|DSUB	LOC119554564|XP_037721463.1|DSUP
OG0007913	LOC117893577|XP_034656140.1|DSUB	LOC119554973|XP_037722029.1|DSUP
OG0007914	LOC117894749|XP_034657851.1|DSUB	LOC119555539|XP_037722899.1|DSUP
OG0007915	LOC117894036|XP_034656774.1|DSUB	LOC119552930|XP_037718801.1|DSUP
OG0007916	LOC117900985|XP_034667473.1|DSUB	LOC119548772|XP_037712245.1|DSUP
OG0007917	LOC117891433|XP_034652796.1|DSUB	LOC119550286|XP_037714804.1|DSUP
OG0007918	LOC117890100|XP_034650655.1|DSUB	LOC119549137|XP_037712836.1|DSUP
OG0007919	LOC117890688|XP_034651566.1|DSUB	LOC119551075|XP_037716132.1|DSUP
OG0007920	LOC117891481|XP_034652851.1|DSUB	LOC119550653|XP_037715422.1|DSUP
OG0007921	LOC117890341|XP_034651023.1|DSUB	LOC119550504|XP_037715136.1|DSUP
OG0007922	LOC117896681|XP_034661020.1|DSUB	LOC119557038|XP_037725513.1|DSUP
OG0007923	LOC117903701|XP_034671930.1|DSUB	LOC119558305|XP_037727634.1|DSUP
OG0007924	LOC117890764|XP_034651719.1|DSUB	LOC119550988|XP_037715952.1|DSUP
OG0007925	LOC117891642|XP_034653080.1|DSUB	LOC119551454|XP_037716729.1|DSUP
OG0007926	LOC117890468|XP_034651214.1|DSUB	LOC119549156|XP_037712870.1|DSUP
OG0007927	LOC117900008|XP_034666082.1|DSUB	LOC119546633|XP_037709003.1|DSUP
OG0007928	LOC117902415|XP_034669653.1|DSUB	LOC119548791|XP_037712295.1|DSUP
OG0007929	LOC117899964|XP_034666010.1|DSUB	LOC119547317|XP_037710043.1|DSUP
OG0007930	LOC117890419|XP_034651128.1|DSUB	LOC119551448|XP_037716719.1|DSUP
OG0007932	LOC117894064|XP_034656811.1|DSUB	LOC119556231|XP_037724182.1|DSUP
OG0007933	LOC117896284|XP_034660379.1|DSUB	LOC119556316|XP_037724333.1|DSUP
OG0007934	LOC117901712|XP_034668477.1|DSUB	LOC119560126|XP_037729405.1|DSUP
OG0007935	LOC117901883|XP_034668731.1|DSUB	LOC119545994|XP_037707915.1|DSUP
OG0007936	LOC117902399|XP_034669621.1|DSUB	LOC119546217|XP_037708285.1|DSUP
OG0007937	LOC117902589|XP_034669979.1|DSUB	LOC119547294|XP_037710010.1|DSUP
OG0007938	LOC117900362|XP_034666602.1|DSUB	LOC119546667|XP_037709053.1|DSUP
OG0007939	LOC117901088|XP_034667604.1|DSUB	LOC119547264|XP_037709973.1|DSUP
OG0007940	LOC117900518|XP_034666804.1|DSUB	LOC119548335|XP_037711453.1|DSUP
OG0007942	LOC117903284|XP_034671098.1|DSUB	LOC119556812|XP_037725193.1|DSUP
OG0007943	LOC117901116|XP_034667642.1|DSUB	LOC119546168|XP_037708216.1|DSUP
OG0007944	LOC117893553|XP_034656099.1|DSUB	LOC119553558|XP_037719930.1|DSUP
OG0007945	LOC117900004|XP_034666069.1|DSUB	LOC119547096|XP_037709727.1|DSUP
OG0007947	LOC117901449|XP_034668085.1|DSUB	LOC119548153|XP_037711181.1|DSUP
OG0007948	LOC117902775|XP_034670259.1|DSUB	LOC119546469|XP_037708678.1|DSUP
OG0007949	LOC117903562|XP_034671658.1|DSUB	LOC119556935|XP_037725355.1|DSUP
OG0007950	LOC117901894|XP_034668747.1|DSUB	LOC119547382|XP_037710145.1|DSUP
OG0007951	LOC117900837|XP_034667239.1|DSUB	LOC119547329|XP_037710063.1|DSUP
OG0007952	LOC117900933|XP_034667390.1|DSUB	LOC119546903|XP_037709457.1|DSUP
OG0007954	LOC117901601|XP_034668304.1|DSUB	LOC119547877|XP_037710841.1|DSUP
OG0007955	LOC117902016|XP_034668954.1|DSUB	LOC119547029|XP_037709627.1|DSUP
OG0007956	LOC117902158|XP_034669188.1|DSUB	LOC119546434|XP_037708631.1|DSUP
OG0007957	LOC117902330|XP_034669514.1|DSUB	LOC119548396|XP_037711550.1|DSUP
OG0007958	LOC117891238|XP_034652519.1|DSUB	LOC119558283|XP_037727586.1|DSUP
OG0007959	LOC117900944|XP_034667404.1|DSUB	LOC119547580|XP_037710414.1|DSUP
OG0007960	LOC117901310|XP_034667910.1|DSUB	LOC119548136|XP_037711161.1|DSUP
OG0007961	LOC117897752|XP_034662684.1|DSUB	LOC119558593|XP_037727954.1|DSUP
OG0007962	LOC117903504|XP_034671475.1|DSUB	LOC119556060|XP_037723795.1|DSUP
OG0007963	LOC117901885|XP_034668734.1|DSUB	LOC119546191|XP_037708245.1|DSUP
OG0007964	LOC117901678|XP_034668411.1|DSUB	LOC119547703|XP_037710606.1|DSUP
OG0007966	LOC117901932|XP_034668791.1|DSUB	LOC119547872|XP_037710836.1|DSUP
OG0007967	LOC117900541|XP_034666830.1|DSUB	LOC119547608|XP_037710460.1|DSUP
OG0007968	LOC117900169|XP_034666301.1|DSUB	LOC119545997|XP_037707921.1|DSUP
OG0007969	LOC117901846|XP_034668680.1|DSUB	LOC119548438|XP_037711625.1|DSUP
OG0007970	LOC117891299|XP_034652597.1|DSUB	LOC119551791|XP_037717266.1|DSUP
OG0007971	LOC117894707|XP_034657783.1|DSUB	LOC119556200|XP_037724081.1|DSUP
OG0007972	LOC117892380|XP_034654482.1|DSUB	LOC119550114|XP_037714522.1|DSUP
OG0007973	LOC117900902|XP_034667350.1|DSUB	LOC119546117|XP_037708136.1|DSUP
OG0007974	LOC117896078|XP_034660009.1|DSUB	LOC119556882|XP_037725286.1|DSUP
OG0007975	LOC117899521|XP_034665469.1|DSUB	LOC119560376|XP_037729711.1|DSUP
OG0007976	LOC117891194|XP_034652424.1|DSUB	LOC119557590|XP_037726320.1|DSUP
OG0007977	LOC117901689|XP_034668423.1|DSUB	LOC119546305|XP_037708425.1|DSUP
OG0007978	LOC117902079|XP_034669063.1|DSUB	LOC119546733|XP_037709153.1|DSUP
OG0007979	LOC117901255|XP_034667839.1|DSUB	LOC119547071|XP_037709684.1|DSUP
OG0007980	LOC117901027|XP_034667521.1|DSUB	LOC119547669|XP_037710555.1|DSUP
OG0007981	LOC117889579|XP_034649876.1|DSUB	LOC119556214|XP_037724122.1|DSUP
OG0007982	LOC117902302|XP_034669474.1|DSUB	LOC119546499|XP_037708736.1|DSUP
OG0007983	LOC117900910|XP_034667361.1|DSUB	LOC119548002|XP_037710992.1|DSUP
OG0007984	LOC117900800|XP_034667176.1|DSUB	LOC119548497|XP_037711704.1|DSUP
OG0007985	LOC117900076|XP_034666171.1|DSUB	LOC119561981|XP_037731300.1|DSUP
OG0007986	LOC117901708|XP_034668470.1|DSUB	LOC119546820|XP_037709334.1|DSUP
OG0007987	LOC117900224|XP_034666398.1|DSUB	LOC119546858|XP_037709386.1|DSUP
OG0007988	LOC117902634|XP_034670044.1|DSUB	LOC119547627|XP_037710482.1|DSUP
OG0007989	LOC117901559|XP_034668248.1|DSUB	LOC119547997|XP_037710984.1|DSUP
OG0007990	LOC117901578|XP_034668270.1|DSUB	LOC119548135|XP_037711159.1|DSUP
OG0007991	LOC117902401|XP_034669628.1|DSUB	LOC119547233|XP_037709927.1|DSUP
OG0007992	LOC117900272|XP_034666474.1|DSUB	LOC119547681|XP_037710568.1|DSUP
OG0007993	LOC117899336|XP_034665165.1|DSUB	LOC119560518|XP_037729924.1|DSUP
OG0007994	LOC117900702|XP_034667045.1|DSUB	LOC119546636|XP_037709010.1|DSUP
OG0007995	LOC117900710|XP_034667059.1|DSUB	LOC119546015|XP_037707950.1|DSUP
