Orthogroup	DSUB.longest_only	DYAK.longest_only
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC6523794|XP_002099669.1|DYAK
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC6523793|XP_002099668.1|DYAK
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC6523944|XP_002099816.1|DYAK
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC6524641|XP_002100498.2|DYAK
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC6525297|XP_002101133.1|DYAK
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC6525023|XP_002100862.1|DYAK
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC6525111|XP_002100950.1|DYAK
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC6524623|XP_002100480.1|DYAK
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC6524624|XP_002100481.2|DYAK
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC6528995|XP_002090027.2|DYAK
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC6524338|XP_002100196.1|DYAK
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC6524343|XP_002100201.1|DYAK
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC120322383|XP_039233497.1|DYAK
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC6524346|XP_002100204.1|DYAK
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC6524347|XP_002100205.1|DYAK
OG0010038	LOC117900739|XP_034667110.1|DSUB	LOC6524175|XP_002100038.1|DYAK
OG0010039	LOC117890867|XP_034651844.1|DSUB	LOC6530160|XP_002091102.1|DYAK
OG0010040	LOC117901602|XP_034668306.1|DSUB	LOC6527038|XP_002088132.1|DYAK
OG0010042	LOC117897241|XP_034661855.1|DSUB	LOC6525955|XP_002101775.1|DYAK
OG0010043	LOC117897251|XP_034661868.1|DSUB	LOC6525958|XP_002101778.1|DYAK
OG0010044	LOC117900303|XP_034666512.1|DSUB	LOC6540000|XP_039233706.1|DYAK
OG0010045	LOC117902633|XP_034670047.1|DSUB	LOC6526085|XP_002101902.1|DYAK
OG0010046	LOC117902641|XP_034670059.1|DSUB	LOC6526084|XP_002101901.1|DYAK
OG0010047	LOC117903217|XP_034671007.1|DSUB	LOC6524656|XP_002100513.3|DYAK
OG0010048	LOC117901637|XP_034668363.1|DSUB	LOC6524781|XP_015045886.1|DYAK
OG0010049	LOC117903522|XP_034671531.1|DSUB	LOC6524870|XP_002100710.1|DYAK
OG0010050	LOC117892133|XP_034654063.1|DSUB	LOC6524871|XP_002100711.1|DYAK
OG0010051	LOC117901675|XP_034668412.1|DSUB	LOC6524259|XP_002100122.1|DYAK
OG0010052	LOC117897630|XP_034662498.1|DSUB	LOC6539104|XP_002086006.2|DYAK
OG0010053	LOC117897146|XP_034661709.1|DSUB	LOC6526002|XP_002101820.1|DYAK
OG0010054	LOC117896204|XP_034660226.1|DSUB	LOC6525352|XP_039228043.1|DYAK
OG0010055	LOC117896321|XP_034660448.1|DSUB	LOC6525348|XP_002101184.1|DYAK
OG0010056	LOC117903328|XP_034671162.1|DSUB	LOC6525559|XP_002101394.1|DYAK
OG0010057	LOC117903617|XP_034671764.1|DSUB	LOC6523877|XP_002099750.1|DYAK
OG0010058	LOC117894786|XP_034657910.1|DSUB	LOC6524580|XP_039226920.1|DYAK
OG0010059	LOC117903304|XP_034671127.1|DSUB	LOC6526049|XP_002101866.1|DYAK
OG0010060	LOC117903202|XP_034670983.1|DSUB	LOC6524510|XP_002100367.1|DYAK
OG0010061	LOC117893053|XP_034655324.1|DSUB	LOC6532983|XP_002093718.1|DYAK
OG0010062	LOC117895259|XP_034658671.1|DSUB	LOC6533173|XP_002093899.1|DYAK
OG0010063	LOC117894007|XP_034656721.1|DSUB	LOC6534341|XP_002095021.1|DYAK
OG0010064	LOC117893511|XP_034656041.1|DSUB	LOC6534331|XP_002095011.1|DYAK
OG0010065	LOC117893589|XP_034656153.1|DSUB	LOC6533067|XP_002093799.1|DYAK
OG0010066	LOC117893895|XP_034656563.1|DSUB	LOC6532429|XP_002093176.2|DYAK
OG0010067	LOC117895593|XP_034659234.1|DSUB	LOC6533508|XP_002094219.1|DYAK
OG0010068	LOC117893286|XP_034655743.1|DSUB	LOC6539398|XP_002086286.1|DYAK
OG0010069	LOC117894297|XP_034657152.1|DSUB	LOC6532458|XP_002093205.1|DYAK
OG0010070	LOC117893607|XP_034656173.1|DSUB	LOC26534900|XP_015050787.1|DYAK
OG0010071	LOC117894362|XP_034657247.1|DSUB	LOC6534325|XP_002095005.1|DYAK
OG0010072	LOC117893733|XP_034656348.1|DSUB	LOC6533033|XP_002093768.1|DYAK
OG0010073	LOC117895306|XP_034658757.1|DSUB	LOC6533410|XP_002094128.1|DYAK
OG0010074	LOC117900610|XP_034666962.1|DSUB	LOC6524163|XP_002100026.2|DYAK
OG0010075	LOC117893917|XP_034656590.1|DSUB	LOC6532780|XP_002093522.1|DYAK
OG0010076	LOC117894596|XP_034657637.1|DSUB	LOC6533901|XP_002094601.1|DYAK
OG0010077	LOC117894522|XP_034657527.1|DSUB	LOC6535056|XP_002095720.1|DYAK
OG0010078	LOC117894540|XP_034657552.1|DSUB	LOC6535057|XP_002095721.1|DYAK
OG0010079	LOC117894518|XP_034657521.1|DSUB	LOC6539496|XP_002086386.2|DYAK
OG0010080	LOC117893612|XP_034656180.1|DSUB	LOC6532755|XP_002093497.1|DYAK
OG0010081	LOC117894484|XP_034657482.1|DSUB	LOC26534560|XP_015049436.1|DYAK
OG0010082	LOC117893742|XP_034656362.1|DSUB	LOC6532830|XP_002093567.1|DYAK
OG0010083	LOC117893196|XP_034655602.1|DSUB	LOC6534101|XP_002094787.1|DYAK
OG0010084	LOC117895083|XP_034658370.1|DSUB	LOC6534126|XP_039229884.1|DYAK
OG0010085	LOC117893231|XP_034655674.1|DSUB	LOC6539326|XP_039230262.1|DYAK
OG0010086	LOC117894253|XP_034657097.1|DSUB	LOC6534104|XP_002094790.1|DYAK
OG0010087	LOC117894985|XP_034658221.1|DSUB	LOC6534045|XP_002094731.1|DYAK
OG0010088	LOC117894554|XP_034657569.1|DSUB	LOC6539351|XP_002086244.2|DYAK
OG0010089	LOC117893243|XP_034655698.1|DSUB	LOC6533721|XP_039230556.1|DYAK
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC6523743|XP_002099618.1|DYAK
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC6530422|XP_002091338.1|DYAK
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC120322286|XP_039233277.1|DYAK
OG0010093	LOC117891829|XP_034653466.1|DSUB	LOC6531297|XP_039229238.1|DYAK
OG0010094	LOC117897516|XP_034662322.1|DSUB	LOC6537807|XP_002098348.1|DYAK
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC26536240|XP_015049021.1|DYAK
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC6523999|XP_002099871.1|DYAK
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC6540556|XP_039226584.1|DYAK
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC6528088|XP_002089155.1|DYAK
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC6529637|XP_002090631.1|DYAK
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC6533075|XP_002093807.2|DYAK
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC6535115|XP_002095778.1|DYAK
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC6539358|XP_002086251.2|DYAK
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC6539350|XP_002086243.1|DYAK
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC6532565|XP_002093310.2|DYAK
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC6527724|XP_002088807.1|DYAK
OG0010106	LOC117891237|XP_034652474.1|DSUB	LOC6530149|XP_002091091.1|DYAK
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC6531845|XP_002092632.1|DYAK
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC6531153|XP_039227960.1|DYAK
OG0010110	LOC117894600|XP_034657640.1|DSUB	LOC6533156|XP_002093882.1|DYAK
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC6538121|XP_002098656.3|DYAK
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC6536936|XP_002097505.1|DYAK
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC6525506|XP_002101341.1|DYAK
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC6524180|XP_002100043.3|DYAK
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC6524174|XP_002100037.1|DYAK
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC6525394|XP_039232013.1|DYAK
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC6526082|XP_002101899.1|DYAK
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC6524294|XP_015045592.1|DYAK
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC26534724|XP_039228152.1|DYAK
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC6525228|XP_002101066.1|DYAK
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC6525761|XP_039233275.1|DYAK
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC6524660|XP_002100517.1|DYAK
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC6524700|XP_002100544.2|DYAK
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC6525949|XP_002101769.2|DYAK
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC6528254|XP_039227434.1|DYAK
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC6527882|XP_002088954.1|DYAK
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC6527877|XP_002088949.3|DYAK
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC6527488|XP_002088578.1|DYAK
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC6527816|XP_002088889.1|DYAK
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC6528223|XP_002089285.2|DYAK
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC6529716|XP_002090709.1|DYAK
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC6529715|XP_002090708.2|DYAK
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC6527890|XP_002088962.1|DYAK
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC6528130|XP_002089197.1|DYAK
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC6528132|XP_002089199.1|DYAK
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC6527115|XP_002088208.1|DYAK
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC26536042|XP_015052951.2|DYAK
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC6529858|XP_002090822.1|DYAK
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC6526545|XP_002087655.3|DYAK
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC6527205|XP_002088299.1|DYAK
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC6526422|XP_039227060.1|DYAK
OG0010143	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB	LOC6527296|XP_039227616.1|DYAK
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC6529452|XP_002090454.2|DYAK
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC6528139|XP_039226341.1|DYAK
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC6529235|XP_002090241.2|DYAK
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC6526788|XP_002087891.1|DYAK
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC6529412|XP_039229351.1|DYAK
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC6526463|XP_002087582.2|DYAK
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC6529567|XP_002090564.1|DYAK
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK
OG0010152	LOC117900622|XP_034666941.1|DSUB	LOC6527386|XP_002088478.1|DYAK
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC6529002|XP_002090034.1|DYAK
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC6529013|XP_002090045.2|DYAK
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC6529816|XP_002090798.1|DYAK
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC6532624|XP_002093368.1|DYAK
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC6533600|XP_002094308.1|DYAK
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC6533573|XP_002094283.1|DYAK
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC6533006|XP_002093741.1|DYAK
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC6532794|XP_002093532.2|DYAK
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC6535059|XP_002095723.1|DYAK
OG0010162	LOC117903771|XP_034672077.1|DSUB	LOC26534963|XP_015050636.1|DYAK
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC6539774|XP_002086660.3|DYAK
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC6533660|XP_002094366.1|DYAK
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC6533188|XP_002093914.1|DYAK
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC6532529|XP_002093275.2|DYAK
OG0010167	LOC117895005|XP_034658243.1|DSUB	LOC6532543|XP_002093289.1|DYAK
OG0010168	LOC117893901|XP_034656570.1|DSUB	LOC26536210|XP_015051051.1|DYAK
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC6533745|XP_039230619.1|DYAK
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC6534223|XP_002094905.1|DYAK
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC6534224|XP_002094906.1|DYAK
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC6539567|XP_002086458.1|DYAK
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC6530050|XP_002090996.1|DYAK
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC6530569|XP_002091482.1|DYAK
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC6530546|XP_002091461.1|DYAK
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC6530542|XP_002091457.1|DYAK
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC6528443|XP_002089489.2|DYAK
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC6531404|XP_002092207.1|DYAK
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC6540532|XP_039230741.1|DYAK
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC6534999|XP_002095669.1|DYAK
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC6535131|XP_002095793.1|DYAK
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC26534869|XP_039228099.1|DYAK
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC6530737|XP_002091627.1|DYAK
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC26536180|XP_015052955.1|DYAK
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC6530376|XP_015051952.1|DYAK
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC6534136|XP_002094820.1|DYAK
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC6529338|XP_002090343.1|DYAK
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC6531422|XP_015051322.1|DYAK
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC6530059|XP_039228906.1|DYAK
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC6529290|XP_002090295.1|DYAK
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC6529313|XP_002090318.1|DYAK
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC26536364|XP_015051123.1|DYAK
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC6528430|XP_002089476.1|DYAK
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC6533707|XP_002094412.1|DYAK
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC6533703|XP_002094408.1|DYAK
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC6532087|XP_002092864.2|DYAK
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC6530026|XP_002090972.2|DYAK
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC6531271|XP_002092080.2|DYAK
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC6530691|XP_002091582.1|DYAK
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC6531675|XP_002092466.1|DYAK
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC6532046|XP_002092823.1|DYAK
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC6530822|XP_002091705.1|DYAK
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC6530615|XP_002091528.1|DYAK
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC6530477|XP_002091392.1|DYAK
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC6531582|XP_002092380.1|DYAK
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC6530513|XP_002091428.2|DYAK
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC6530421|XP_002091337.1|DYAK
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC6528807|XP_002089839.1|DYAK
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC6528808|XP_002089840.1|DYAK
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC6529343|XP_002090348.2|DYAK
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC6531706|XP_002092497.1|DYAK
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC6530537|XP_002091452.1|DYAK
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC6530534|XP_002091449.1|DYAK
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC6530527|XP_002091442.3|DYAK
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC6530901|XP_002091753.1|DYAK
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC6530157|XP_002091099.1|DYAK
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC6531799|XP_002092586.1|DYAK
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC6531795|XP_002092582.1|DYAK
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC6531779|XP_002092566.1|DYAK
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC6531344|XP_002092148.1|DYAK
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC6531342|XP_002092146.2|DYAK
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC6529875|XP_002090832.1|DYAK
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC6530331|XP_002091258.2|DYAK
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC6530205|XP_002091143.1|DYAK
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC6536766|XP_002097338.2|DYAK
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC6539851|XP_002086735.3|DYAK
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC26536268|XP_039232467.1|DYAK
OG0010228	LOC117897481|XP_034662234.1|DSUB	LOC6539847|XP_002086728.1|DYAK
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC6535662|XP_002096290.1|DYAK
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC6535666|XP_002096294.1|DYAK
OG0010231	LOC117896798|XP_034661188.1|DSUB	LOC6538874|XP_002099378.2|DYAK
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC26535266|XP_015048020.1|DYAK
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC6537753|XP_002098294.1|DYAK
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC26534506|XP_015048069.1|DYAK
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC6538023|XP_002098558.1|DYAK
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC6537979|XP_002098516.2|DYAK
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC6539061|XP_002099563.1|DYAK
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC6538469|XP_002098993.1|DYAK
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC6537696|XP_002098241.1|DYAK
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC6528179|XP_002089242.1|DYAK
OG0010241	LOC117899674|XP_034665753.1|DSUB	LOC26535575|XP_015047968.1|DYAK
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC6538642|XP_002099162.1|DYAK
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC6539011|XP_015049164.1|DYAK
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC6536656|XP_002097228.1|DYAK
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC6535454|XP_002096095.2|DYAK
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC6536971|XP_002097540.1|DYAK
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC6537899|XP_002098440.1|DYAK
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC26535518|XP_015048360.1|DYAK
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC6537403|XP_015048332.1|DYAK
OG0010250	LOC117896062|XP_034659968.1|DSUB	LOC6536891|XP_002097460.2|DYAK
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC6535837|XP_002096458.2|DYAK
OG0010252	LOC117896410|XP_034660617.1|DSUB	LOC6537421|XP_002097977.1|DYAK
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC6531856|XP_002092643.1|DYAK
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC6531834|XP_002092621.1|DYAK
OG0010255	LOC117889600|XP_034649906.1|DSUB	LOC6525057|XP_002100896.1|DYAK
OG0010256	LOC117899473|XP_034665391.1|DSUB	LOC26536351|XP_015048564.2|DYAK
OG0010258	LOC117895010|XP_034658251.1|DSUB	LOC6533837|XP_002094537.1|DYAK
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC26536348|XP_015050181.1|DYAK
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC6527789|XP_002088862.1|DYAK
OG0010276	LOC117896482|XP_034660716.1|DSUB	LOC6525905|XP_039226040.1|DYAK
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC6537959|XP_002098496.1|DYAK
OG0010279	LOC117897384|XP_034662084.1|DSUB	LOC6538634|XP_002099154.1|DYAK
OG0010280	LOC117895537|XP_034659134.1|DSUB	LOC6525303|XP_002101139.1|DYAK
OG0010281	LOC117893249|XP_034655705.1|DSUB	LOC6533459|XP_015050040.1|DYAK
OG0010282	LOC117899053|XP_034664710.1|DSUB	LOC6538281|XP_002098808.1|DYAK
OG0010283	LOC117895987|XP_034659863.1|DSUB	LOC6537108|XP_002097669.1|DYAK
OG0010284	LOC117896484|XP_034660714.1|DSUB	LOC6538308|XP_002098835.1|DYAK
OG0010285	LOC117897515|XP_034662321.1|DSUB	LOC6537808|XP_002098349.1|DYAK
OG0010286	LOC117899093|XP_034664760.1|DSUB	LOC26536385|XP_039231710.1|DYAK
OG0010287	LOC117898699|XP_034664208.1|DSUB	LOC26534565|XP_015048476.1|DYAK
OG0010288	LOC117896563|XP_034660856.1|DSUB	LOC6535604|XP_002096232.1|DYAK
OG0010289	LOC117898547|XP_034663916.1|DSUB	LOC6538367|XP_002098891.1|DYAK
OG0010290	LOC117897117|XP_034661660.1|DSUB	LOC6538685|XP_002099204.1|DYAK
OG0010291	LOC117897578|XP_034662422.1|DSUB	LOC6538900|XP_002099404.2|DYAK
OG0010292	LOC117898667|XP_034664133.1|DSUB	LOC6538131|XP_002098666.1|DYAK
OG0010293	LOC117902798|XP_034670308.1|DSUB	LOC6526555|XP_002087665.1|DYAK
OG0010294	LOC117901431|XP_034668066.1|DSUB	LOC6529222|XP_015052218.1|DYAK
OG0010295	LOC117901980|XP_034668880.1|DSUB	LOC6528134|XP_002089200.1|DYAK
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC6528528|XP_002089574.1|DYAK
OG0010297	LOC117889962|XP_034650414.1|DSUB, LOC117890807|XP_034651773.1|DSUB	LOC120320848|XP_039227685.1|DYAK
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC6531169|XP_002091998.1|DYAK
OG0010299	LOC117892368|XP_034654469.1|DSUB	LOC6528504|XP_039227134.1|DYAK
OG0010300	LOC117890588|XP_034651415.1|DSUB	LOC6529316|XP_002090321.1|DYAK
OG0010301	LOC117896606|XP_034660930.1|DSUB	LOC26535173|XP_015048446.1|DYAK
OG0010302	LOC117891151|XP_034652295.1|DSUB	LOC26534917|XP_015052851.1|DYAK
OG0010303	LOC117890928|XP_034651951.1|DSUB	LOC6531933|XP_002092719.1|DYAK
OG0010304	LOC117903438|XP_034671353.1|DSUB	LOC6525603|XP_002101438.1|DYAK
OG0010305	LOC117903432|XP_034671346.1|DSUB	LOC6525568|XP_002101403.1|DYAK
OG0010306	LOC117903427|XP_034671340.1|DSUB	LOC6525577|XP_002101412.1|DYAK
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC6525490|XP_015046306.1|DYAK
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC6525300|XP_002101136.1|DYAK
OG0010309	LOC117893155|XP_034655508.1|DSUB	LOC6532842|XP_002093579.2|DYAK
OG0010310	LOC117903783|XP_034672099.1|DSUB	LOC6523922|XP_002099795.1|DYAK
OG0010312	LOC117898790|XP_034664322.1|DSUB	LOC6525216|XP_002101054.1|DYAK
OG0010313	LOC117894792|XP_034657912.1|DSUB	LOC6534632|XP_002095307.3|DYAK
OG0010314	LOC117895025|XP_034658289.1|DSUB	LOC6524621|XP_002100478.2|DYAK
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC6525956|XP_002101776.1|DYAK
OG0010316	LOC117891260|XP_034652524.1|DSUB	LOC6531439|XP_002092242.2|DYAK
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC6524435|XP_002100293.1|DYAK
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC6525080|XP_002100919.1|DYAK
OG0010321	LOC117894894|XP_034658067.1|DSUB	LOC6532975|XP_002093710.3|DYAK
OG0010322	LOC117893055|XP_034655328.1|DSUB	LOC6532982|XP_002093717.1|DYAK
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC6532222|XP_002092995.1|DYAK
OG0010324	LOC117895166|XP_034658518.1|DSUB	LOC6532925|XP_039229952.1|DYAK
OG0010325	LOC117894307|XP_034657165.1|DSUB	LOC6533331|XP_002094057.2|DYAK
OG0010326	LOC117893637|XP_034656215.1|DSUB	LOC6532873|XP_002093609.2|DYAK
OG0010327	LOC117894935|XP_034658129.1|DSUB	LOC6533031|XP_039229986.1|DYAK
OG0010328	LOC117894538|XP_034657550.1|DSUB	LOC6539492|XP_002086381.2|DYAK
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC6539498|XP_002086388.3|DYAK
OG0010331	LOC117894151|XP_034656935.1|DSUB	LOC6534269|XP_002094950.1|DYAK
OG0010332	LOC117903567|XP_034671669.1|DSUB	LOC6524767|XP_002100611.1|DYAK
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC6527072|XP_002088165.1|DYAK
OG0010334	LOC117902069|XP_034669045.1|DSUB	LOC6527298|XP_002088392.1|DYAK
