Orthogroup	DSUB.longest_only	DMEL.longest_only
OG0009710	LOC117892317|XP_034654361.1|DSUB	Tsp42Ep|NP_523642.1|DMEL
OG0009711	LOC117889733|XP_034650047.1|DSUB	Spn43Ab|NP_001027395.1|DMEL
OG0009712	LOC117894531|XP_034657539.1|DSUB	CG13062|NP_648871.3|DMEL
OG0009713	LOC117889805|XP_034650173.1|DSUB	ana2|NP_610415.1|DMEL
OG0009714	LOC117890129|XP_034650707.1|DSUB	CG18568|NP_610919.1|DMEL
OG0009715	LOC117890581|XP_034651410.1|DSUB	CG13561|NP_611830.3|DMEL
OG0009716	LOC117892629|XP_034654873.1|DSUB	CG30356|NP_724709.1|DMEL
OG0009717	LOC117890616|XP_034651448.1|DSUB	CG11906|NP_611402.2|DMEL
OG0009718	LOC117891509|XP_034652894.1|DSUB	CG6347|NP_610906.1|DMEL
OG0009719	LOC117891225|XP_034652462.1|DSUB	CG3492|NP_611914.1|DMEL
OG0009720	LOC117892547|XP_034654748.1|DSUB	Idgf6|NP_477081.1|DMEL
OG0009721	LOC117890858|XP_034651835.1|DSUB	CG30203|NP_725128.2|DMEL
OG0009722	LOC117892510|XP_034654683.1|DSUB	Cyp6t3|NP_610745.1|DMEL
OG0009723	LOC117893874|XP_034656536.1|DSUB	CG12607|NP_647903.1|DMEL
OG0009724	LOC117891697|XP_034653179.1|DSUB	CG9394|NP_611548.1|DMEL
OG0009725	LOC117891725|XP_034653208.1|DSUB	ppk12|NP_611672.1|DMEL
OG0009726	LOC117898210|XP_034663325.1|DSUB	CG31275|NP_732175.1|DMEL
OG0009727	LOC117890352|XP_034651035.1|DSUB	link|NP_610887.1|DMEL
OG0009728	LOC117892597|XP_034654826.1|DSUB	Obp56c|NP_995902.1|DMEL
OG0009729	LOC117890932|XP_034651958.1|DSUB	Obp56b|NP_611443.1|DMEL
OG0009730	LOC117903143|XP_034670872.1|DSUB	CG15201|NP_572691.1|DMEL
OG0009731	LOC117892756|XP_034655073.1|DSUB	pyr|NP_001097275.1|DMEL
OG0009732	LOC117891430|XP_034652792.1|DSUB	Cyp4ad1|NP_610380.1|DMEL
OG0009733	LOC117903446|XP_034671369.1|DSUB	Gr10a|NP_727523.1|DMEL
OG0009734	LOC117903232|XP_034671023.1|DSUB	Ir7b|NP_572410.2|DMEL
OG0009735	LOC117901959|XP_034668830.1|DSUB	Mis12|NP_648066.1|DMEL
OG0009736	LOC117903841|XP_034672187.1|DSUB	CG14441|NP_572344.2|DMEL
OG0009737	LOC117897256|XP_034661871.1|DSUB	CG14380|NP_650262.2|DMEL
OG0009738	LOC117891820|XP_034653448.1|DSUB	CG15046|NP_573298.1|DMEL
OG0009739	LOC117903585|XP_034671696.1|DSUB	CG15044|NP_573299.1|DMEL
OG0009740	LOC117897509|XP_034662303.1|DSUB	Hmr|NP_572637.2|DMEL
OG0009741	LOC117900777|XP_034667149.1|DSUB	CG34181|NP_001097130.1|DMEL
OG0009742	LOC117890075|XP_034650614.1|DSUB	mamo|NP_727743.3|DMEL
OG0009743	LOC117901152|XP_034667697.1|DSUB	CG4991|NP_001259638.1|DMEL
OG0009744	LOC117903552|XP_034671643.1|DSUB	CG15772|NP_572255.1|DMEL
OG0009745	LOC117889607|XP_034649917.1|DSUB	Corp|NP_572468.1|DMEL
OG0009746	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB	CG8757|NP_648664.2|DMEL
OG0009747	LOC117901374|XP_034667975.1|DSUB	CG15357|NP_001259888.1|DMEL
OG0009748	LOC117902274|XP_034669433.1|DSUB	CG32537|NP_728236.1|DMEL
OG0009749	LOC117893711|XP_034656289.1|DSUB	CG32187|NP_730303.1|DMEL
OG0009750	LOC117893121|XP_034655461.1|DSUB	CG13810|NP_647697.2|DMEL
OG0009751	LOC117903836|XP_034672179.1|DSUB	CG32700|NP_727344.1|DMEL
OG0009752	LOC117903820|XP_034672154.1|DSUB	CG3091|NP_569990.2|DMEL
OG0009753	LOC117903822|XP_034672166.1|DSUB	CG3191|NP_726804.1|DMEL
OG0009754	LOC117891961|XP_034653724.1|DSUB	CG9083|NP_611976.3|DMEL
OG0009755	LOC117896905|XP_034661368.1|DSUB	CG3679|NP_573113.1|DMEL
OG0009756	LOC117903483|XP_034671438.1|DSUB	Yp1|NP_511103.1|DMEL
OG0009757	LOC117901793|XP_034668594.1|DSUB	CG30429|NP_726512.1|DMEL
OG0009758	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB	CG11898|NP_651679.2|DMEL
OG0009759	LOC117897603|XP_034662455.1|DSUB	ATbp|NP_001104481.2|DMEL
OG0009760	LOC117894590|XP_034657632.1|DSUB	CG14625|NP_569892.1|DMEL
OG0009761	LOC117901075|XP_034667582.1|DSUB	CG11378|NP_569886.1|DMEL
OG0009762	LOC117894481|XP_034657478.1|DSUB	CG12496|NP_570003.1|DMEL
OG0009763	LOC117895567|XP_034659174.1|DSUB	CG12105|NP_647632.2|DMEL
OG0009764	LOC117895233|XP_034658630.1|DSUB	CG13023|NP_648935.1|DMEL
OG0009765	LOC117894738|XP_034657828.1|DSUB	CG13912|NP_612079.1|DMEL
OG0009766	LOC117895267|XP_034658681.1|DSUB	Cpr65Au|NP_652661.1|DMEL
OG0009767	LOC117895266|XP_034658680.1|DSUB	Cpr65Ay|NP_001097524.1|DMEL
OG0009768	LOC117894833|XP_034657971.1|DSUB	CG34265|NP_001097491.1|DMEL
OG0009769	LOC117893730|XP_034656342.1|DSUB	CG13315|NP_652443.1|DMEL
OG0009770	LOC117893449|XP_034655959.1|DSUB	CG14837|NP_648136.2|DMEL
OG0009771	LOC117895117|XP_034658414.1|DSUB	CG13877|NP_612014.2|DMEL
OG0009772	LOC117893428|XP_034655937.1|DSUB	ru|NP_524790.1|DMEL
OG0009773	LOC117893982|XP_034656685.1|DSUB	PGRP-SB1|NP_648917.1|DMEL
OG0009774	LOC117893588|XP_034656151.1|DSUB	CG13724|NP_648966.1|DMEL
OG0009775	LOC117894988|XP_034658226.1|DSUB	CG7492|NP_648146.1|DMEL
OG0009776	LOC117894021|XP_034656749.1|DSUB	CG6685|NP_648376.1|DMEL
OG0009777	LOC117893849|XP_034656507.1|DSUB	dpr10|NP_729591.1|DMEL
OG0009778	LOC117894853|XP_034657999.1|DSUB	CG1143|NP_647735.1|DMEL
OG0009779	LOC117894579|XP_034657611.1|DSUB	CG10479|NP_001261458.1|DMEL
OG0009780	LOC117894568|XP_034657592.1|DSUB	PVRAP|NP_729124.1|DMEL
OG0009781	LOC117894228|XP_034657035.1|DSUB	CG13300|NP_648043.1|DMEL
OG0009782	LOC117893008|XP_034655255.1|DSUB	CG14958|NP_647782.1|DMEL
OG0009783	LOC117895364|XP_034658839.1|DSUB	CG42554|NP_001163314.1|DMEL
OG0009784	LOC117895592|XP_034659233.1|DSUB	CG16762|NP_647722.1|DMEL
OG0009785	LOC117893378|XP_034655863.1|DSUB	CG12971|NP_001262154.1|DMEL
OG0009786	LOC117895523|XP_034659119.1|DSUB	Hsp67Bc|NP_523994.1|DMEL
OG0009787	LOC117895516|XP_034659112.1|DSUB	CG4461|NP_648304.1|DMEL
OG0009788	LOC117893123|XP_034655463.1|DSUB	CG5707|NP_001246563.1|DMEL
OG0009789	LOC117894669|XP_034657737.1|DSUB	CG14963|NP_647778.1|DMEL
OG0009790	LOC117892041|XP_034653857.1|DSUB	CG34204|NP_001097401.1|DMEL
OG0009791	LOC117895161|XP_034658507.1|DSUB	CG13305|NP_001137913.1|DMEL
OG0009792	LOC117895149|XP_034658473.1|DSUB	CG6683|NP_648232.1|DMEL
OG0009793	LOC117894608|XP_034657650.1|DSUB	mthl9|NP_612029.1|DMEL
OG0009794	LOC117898490|XP_034663817.1|DSUB	CG31437|NP_733105.1|DMEL
OG0009795	LOC117896650|XP_034660991.1|DSUB	CG7101|NP_573329.2|DMEL
OG0009796	LOC117893804|XP_034656441.1|DSUB	CG14147|NP_648422.1|DMEL
OG0009797	LOC117894143|XP_034656928.1|DSUB	CG7409|NP_648155.1|DMEL
OG0009798	LOC117893702|XP_034656281.1|DSUB	CG13685|NP_001303397.1|DMEL
OG0009799	LOC117893858|XP_034656518.1|DSUB	CG3288|NP_649264.1|DMEL
OG0009800	LOC117893542|XP_034656083.1|DSUB	CG7173|NP_649330.1|DMEL
OG0009801	LOC117894856|XP_034658004.1|DSUB	ImpE2|NP_476580.1|DMEL
OG0009802	LOC117893034|XP_034655286.1|DSUB	CG10359|NP_001137882.1|DMEL
OG0009803	LOC117894515|XP_034657516.1|DSUB	retinin|NP_524995.2|DMEL
OG0009804	LOC117894533|XP_034657541.1|DSUB	CG4982|NP_648866.1|DMEL
OG0009805	LOC117894525|XP_034657530.1|DSUB	CG4962|NP_648865.1|DMEL
OG0009806	LOC117894514|XP_034657515.1|DSUB	CG13046|NP_648863.2|DMEL
OG0009807	LOC117894549|XP_034657561.1|DSUB	CG13054|NP_648852.1|DMEL
OG0009808	LOC117893011|XP_034655257.1|DSUB	CG42525|NP_001163335.1|DMEL
OG0009809	LOC117894636|XP_034657699.1|DSUB	Acbp6|NP_648082.1|DMEL
OG0009810	LOC117893657|XP_034656239.1|DSUB	Cpr78Cb|NP_001262144.1|DMEL
OG0009811	LOC117893658|XP_034656240.1|DSUB	Cpr78Ca|NP_649298.2|DMEL
OG0009812	LOC117893769|XP_034656400.1|DSUB	CG10063|NP_648068.1|DMEL
OG0009813	LOC117894255|XP_034657099.1|DSUB	CG9279|NP_649124.1|DMEL
OG0009814	LOC117894388|XP_034657285.1|DSUB	CG4669|NP_647956.2|DMEL
OG0009815	LOC117893604|XP_034656171.1|DSUB	CG14075|NP_649080.1|DMEL
OG0009816	LOC117893467|XP_034655979.1|DSUB	Fbp1|NP_524065.1|DMEL
OG0009817	LOC117893023|XP_034655271.1|DSUB	CG8100|NP_648693.2|DMEL
OG0009818	LOC117893885|XP_034656548.1|DSUB	CG14107|NP_648637.2|DMEL
OG0009819	LOC117893460|XP_034655970.1|DSUB	ImpL1|NP_729885.1|DMEL
OG0009820	LOC117894411|XP_034657311.1|DSUB	CG14110|NP_648638.1|DMEL
OG0009821	LOC117894647|XP_034657710.1|DSUB	kni|NP_001287130.1|DMEL
OG0009822	LOC117894222|XP_034657029.1|DSUB	hid|NP_524136.2|DMEL
OG0009823	LOC117895331|XP_034658795.1|DSUB	mtrm|NP_648223.1|DMEL
OG0009824	LOC117893754|XP_034656379.1|DSUB	CG7607|NP_648449.1|DMEL
OG0009825	LOC117895748|XP_034659510.1|DSUB	CG14109|NP_648649.1|DMEL
OG0009826	LOC117892999|XP_034655245.1|DSUB	CG11438|NP_649392.1|DMEL
OG0009827	LOC117892997|XP_034655243.1|DSUB	laza|NP_649391.1|DMEL
OG0009828	LOC117895177|XP_034658530.1|DSUB	CG6163|NP_648460.1|DMEL
OG0009829	LOC117894284|XP_034657133.1|DSUB	CG17032|NP_648817.1|DMEL
OG0009830	LOC117894556|XP_034657571.1|DSUB	CG14568|NP_649355.1|DMEL
OG0009831	LOC117893431|XP_034655940.1|DSUB	CG14572|NP_649359.1|DMEL
OG0009832	LOC117894118|XP_034656891.1|DSUB	CG14565|NP_649360.1|DMEL
OG0009833	LOC117894727|XP_034657807.1|DSUB	CG34452|NP_001097611.2|DMEL
OG0009834	LOC117891165|XP_034652379.1|DSUB	BEAF-32|NP_523747.1|DMEL
OG0009835	LOC117891168|XP_034652382.1|DSUB	CG34193|NP_001097357.1|DMEL
OG0009836	LOC117897449|XP_034662184.1|DSUB	CG14282|NP_650788.1|DMEL
OG0009837	LOC117897989|XP_034663005.1|DSUB	CG4009|NP_650588.2|DMEL
OG0009838	LOC117900181|XP_034666318.1|DSUB	CG15152|NP_609865.1|DMEL
OG0009839	LOC117892543|XP_034654743.1|DSUB	CG43341|NP_001246190.1|DMEL
OG0009840	LOC117900759|XP_034667132.1|DSUB	CG18094|NP_001260584.1|DMEL
OG0009841	LOC117901949|XP_034668814.1|DSUB	Vm26Ab|NP_476784.1|DMEL
OG0009842	LOC117895088|XP_034658376.1|DSUB	CG13474|NP_648714.1|DMEL
OG0009843	LOC117893921|XP_034656594.1|DSUB	CG32270|NP_728837.1|DMEL
OG0009844	LOC117895582|XP_034659203.1|DSUB	stwl|NP_524068.2|DMEL
OG0009845	LOC117890981|XP_034652021.1|DSUB	Cyp317a1|NP_611004.1|DMEL
OG0009846	LOC117901967|XP_034668839.1|DSUB	CG42585|NP_001162977.1|DMEL, CG31835|NP_723881.1|DMEL
OG0009847	LOC117891084|XP_034652158.1|DSUB	CG15773|NP_572251.1|DMEL
OG0009848	LOC117896749|XP_034661110.1|DSUB	CG17764|NP_572211.1|DMEL
OG0009849	LOC117899304|XP_034665116.1|DSUB	Elal|NP_524491.1|DMEL
OG0009850	LOC117902687|XP_034670118.1|DSUB	CG12061|NP_001104467.2|DMEL
OG0009851	LOC117900509|XP_034666793.1|DSUB	CG2898|NP_572623.1|DMEL
OG0009852	LOC117891533|XP_034652933.1|DSUB	CG10752|NP_648614.1|DMEL
OG0009853	LOC117890031|XP_034650542.1|DSUB	CG11068|NP_572936.1|DMEL
OG0009855	LOC117900649|XP_034666972.1|DSUB	CG12438|NP_609249.1|DMEL
OG0009856	LOC117900407|XP_034666653.1|DSUB	CG9014|NP_609668.2|DMEL
OG0009857	LOC117900762|XP_034667134.1|DSUB	CG13083|NP_995727.1|DMEL
OG0009858	LOC117901123|XP_034667652.1|DSUB	ppk11|NP_001334672.1|DMEL
OG0009859	LOC117901261|XP_034667845.1|DSUB	OS9|NP_652666.2|DMEL
OG0009860	LOC117901937|XP_034668796.1|DSUB	CG7309|NP_609468.4|DMEL
OG0009861	LOC117900636|XP_034666956.1|DSUB	CG33128|NP_787961.1|DMEL
OG0009862	LOC117901436|XP_034668071.1|DSUB	CG4983|NP_609513.1|DMEL
OG0009863	LOC117902561|XP_034669893.1|DSUB	CG17078|NP_608512.2|DMEL
OG0009864	LOC117900919|XP_034667373.1|DSUB	CG33322|NP_995734.1|DMEL
OG0009865	LOC117900770|XP_034667141.1|DSUB	Elba3|NP_608850.1|DMEL
OG0009866	LOC117895444|XP_034659001.1|DSUB	CG43127|NP_001097575.2|DMEL
OG0009867	LOC117895861|XP_034659720.1|DSUB	CG13712|NP_647926.1|DMEL
OG0009868	LOC117894405|XP_034657308.1|DSUB	CG32221|NP_730456.2|DMEL
OG0009870	LOC117892962|XP_034655185.1|DSUB	Cyp312a1|NP_649030.1|DMEL
OG0009871	LOC117890522|XP_034651319.1|DSUB	CG17575|NP_001188917.1|DMEL
OG0009872	LOC117891783|XP_034653344.1|DSUB	CG4286|NP_611560.1|DMEL
OG0009873	LOC117891559|XP_034652970.1|DSUB	pgc|NP_001097411.1|DMEL
OG0009874	LOC117894152|XP_034656939.1|DSUB	CG5506|NP_649021.1|DMEL
OG0009875	LOC117894661|XP_034657727.1|DSUB	CG11425|NP_649395.1|DMEL
OG0009876	LOC117892641|XP_034654887.1|DSUB	CG33626|NP_001027405.2|DMEL
OG0009877	LOC117890662|XP_034651526.1|DSUB	Tsen15|NP_724774.1|DMEL
OG0009878	LOC117890109|XP_034650668.1|DSUB	CG30056|NP_725186.1|DMEL
OG0009879	LOC117890223|XP_034650851.1|DSUB	CG10931|NP_611261.1|DMEL
OG0009880	LOC117889820|XP_034650191.1|DSUB	CG30278|NP_726180.1|DMEL
OG0009881	LOC117890682|XP_034651556.1|DSUB	CG17048|NP_610866.1|DMEL
OG0009882	LOC117892739|XP_034655055.1|DSUB	CG10332|NP_611809.2|DMEL
OG0009883	LOC117889883|XP_034650284.1|DSUB	CG13423|NP_611485.1|DMEL
OG0009884	LOC117892310|XP_034654348.1|DSUB	CG13428|NP_611487.1|DMEL
OG0009885	LOC117891019|XP_034652072.1|DSUB	CG1690|NP_610515.1|DMEL
OG0009886	LOC117892124|XP_034654047.1|DSUB	ste24c|NP_001261038.1|DMEL
OG0009887	LOC117890905|XP_034651895.1|DSUB	CG8586|NP_610402.1|DMEL
OG0009888	LOC117891528|XP_034652920.1|DSUB	CG15124|NP_611435.1|DMEL
OG0009889	LOC117891474|XP_034652846.1|DSUB	Gpdh2|NP_611760.2|DMEL
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	CG5089|NP_611142.3|DMEL
OG0009891	LOC117891708|XP_034653193.1|DSUB	CG14644|NP_649445.3|DMEL
OG0009892	LOC117898933|XP_034664533.1|DSUB	CG8260|NP_573069.1|DMEL
OG0009893	LOC117892639|XP_034654885.1|DSUB	Drep3|NP_610723.2|DMEL
OG0009894	LOC117897088|XP_034661618.1|DSUB	CG10445|NP_649751.2|DMEL
OG0009895	LOC117898894|XP_034664468.1|DSUB	RacGAP84C|NP_476704.1|DMEL
OG0009896	LOC117895984|XP_034659857.1|DSUB	CHKov2|NP_651387.1|DMEL
OG0009897	LOC117896375|XP_034660542.1|DSUB	CG5399|NP_650481.1|DMEL
OG0009898	LOC117898558|XP_034663934.1|DSUB	CG3987|NP_650421.3|DMEL
OG0009899	LOC117897079|XP_034661606.1|DSUB	soti|NP_650358.1|DMEL
OG0009900	LOC117898873|XP_034664445.1|DSUB	Ravus|NP_731779.1|DMEL
OG0009901	LOC117896567|XP_034660859.1|DSUB	Hex-t1|NP_788744.1|DMEL
OG0009902	LOC117896687|XP_034661029.1|DSUB	CG14691|NP_650012.2|DMEL
OG0009903	LOC117897402|XP_034662112.1|DSUB	e_y_2b|NP_652310.1|DMEL
OG0009904	LOC117896535|XP_034660809.1|DSUB	CG14857|NP_650392.1|DMEL
OG0009905	LOC117899691|XP_034665786.1|DSUB	Rbp4|NP_476935.1|DMEL
OG0009906	LOC117896822|XP_034661221.1|DSUB	CG9759|NP_650296.1|DMEL
OG0009907	LOC117896205|XP_034660223.1|DSUB	CG31199|NP_732546.1|DMEL
OG0009909	LOC117899248|XP_034665019.1|DSUB	CG6059|NP_651541.2|DMEL
OG0009910	LOC117898945|XP_034664557.1|DSUB	CG18749|NP_001287228.1|DMEL, CG15864|NP_652183.2|DMEL
OG0009911	LOC117891177|XP_034652392.1|DSUB	CG34210|NP_001097430.1|DMEL
OG0009912	LOC117901254|XP_034667838.1|DSUB	CG10481|NP_995731.1|DMEL
OG0009913	LOC117901907|XP_034668764.1|DSUB	CG18558|NP_608720.2|DMEL
OG0009915	LOC117901775|XP_034668566.1|DSUB	CG31933|NP_722734.1|DMEL
OG0009916	LOC117900069|XP_034666163.1|DSUB	NimC1|NP_001260453.1|DMEL
OG0009922	LOC117894828|XP_034657967.1|DSUB	CG14104|NP_652408.2|DMEL
OG0009925	LOC117897705|XP_034662618.1|DSUB	CG14710|NP_650092.4|DMEL
OG0009927	LOC117889586|XP_034649885.1|DSUB	CG11398|NP_569896.1|DMEL
OG0009928	LOC117899000|XP_034664637.1|DSUB	CG7829|NP_651732.1|DMEL
OG0009930	LOC117892022|XP_034653812.1|DSUB	CG12986|NP_573243.1|DMEL
OG0009931	LOC117892092|XP_034653975.1|DSUB	CG30284|NP_726097.1|DMEL
OG0009932	LOC117890032|XP_034650539.1|DSUB	CG12923|NP_610532.1|DMEL
OG0009934	LOC117895021|XP_034658280.1|DSUB	CG46320|NP_001334709.1|DMEL
OG0009937	LOC117896032|XP_034659931.1|DSUB	CG43968|NP_001262238.1|DMEL
OG0009938	LOC117899587|XP_034665600.1|DSUB	CG8568|NP_573217.1|DMEL
OG0009941	LOC117900108|XP_034666222.1|DSUB	tomb|NP_608936.1|DMEL
OG0009942	LOC117891549|XP_034652956.1|DSUB	CG12744|NP_610530.1|DMEL
OG0009943	LOC117902307|XP_034669479.1|DSUB	CG12253|NP_652056.2|DMEL
OG0009944	LOC117889748|XP_034650085.1|DSUB	CG11382|NP_569895.1|DMEL
OG0009945	LOC117903825|XP_034672165.1|DSUB	CG2202|NP_572657.2|DMEL
OG0009946	LOC117898027|XP_034663056.1|DSUB	CG34307|NP_001097753.2|DMEL
OG0009947	LOC117895487|XP_034659068.1|DSUB	CG10486|NP_647998.2|DMEL
OG0009948	LOC117903351|XP_034671193.1|DSUB	CG3699|NP_569875.2|DMEL
OG0009949	LOC117897898|XP_034662865.1|DSUB	dpr16|NP_001287169.1|DMEL
OG0009950	LOC117896922|XP_034661353.1|DSUB	CG18765|NP_001097750.1|DMEL
OG0009951	LOC117896719|XP_034661071.1|DSUB	Xport-B|NP_001163658.1|DMEL
OG0009953	LOC117896446|XP_034660666.1|DSUB	CG5039|NP_651414.1|DMEL
OG0009954	LOC117896091|XP_034660022.1|DSUB	CG3281|NP_650132.1|DMEL
OG0009955	LOC117891281|XP_034652560.1|DSUB	CG30466|NP_001286463.1|DMEL
OG0009956	LOC117903071|XP_034670734.1|DSUB	CG42449|NP_572244.1|DMEL
OG0009957	LOC117898846|XP_034664414.1|DSUB	ZIPIC|NP_651765.1|DMEL
OG0009958	LOC117899365|XP_034665235.1|DSUB	CG14259|NP_651532.1|DMEL
OG0009960	LOC117899607|XP_034665627.1|DSUB	Nepl11|NP_649449.1|DMEL
OG0009961	LOC117896056|XP_034659956.1|DSUB	CG14642|NP_730791.1|DMEL
OG0009962	LOC117896826|XP_034661225.1|DSUB	Lip3|NP_477331.1|DMEL
OG0009963	LOC117899317|XP_034665140.1|DSUB	CG43342|NP_001247238.1|DMEL
OG0009964	LOC117897935|XP_034662917.1|DSUB	CG10300|NP_651174.2|DMEL
OG0009965	LOC117897580|XP_034662425.1|DSUB	CG31371|NP_733375.2|DMEL
OG0009966	LOC117902321|XP_034669501.1|DSUB	Dif|NP_001162998.1|DMEL
OG0009967	LOC117901366|XP_034667966.1|DSUB	CG10650|NP_609929.2|DMEL
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	CG11912|NP_608517.1|DMEL
OG0009969	LOC117901575|XP_034668265.1|DSUB	CG31808|NP_001188822.1|DMEL
OG0009970	LOC117902261|XP_034669411.1|DSUB	CG10570|NP_652585.1|DMEL
OG0009971	LOC117900949|XP_034667412.1|DSUB	CG31805|NP_001246052.1|DMEL
OG0009972	LOC117900395|XP_034666640.1|DSUB	l_2_SH0834|NP_609376.1|DMEL
OG0009973	LOC117902333|XP_034669519.1|DSUB	udd|NP_610353.1|DMEL
OG0009974	LOC117901096|XP_034667615.1|DSUB	Gr39b|NP_724336.1|DMEL
OG0009975	LOC117901981|XP_034668881.1|DSUB	GluRIIA|NP_523484.2|DMEL
OG0009976	LOC117902268|XP_034669418.1|DSUB	CG13766|NP_609050.1|DMEL
OG0009977	LOC117900599|XP_034666902.1|DSUB	Spn31A|NP_609341.1|DMEL
OG0009978	LOC117900600|XP_034666903.1|DSUB	CG13133|NP_609343.1|DMEL
OG0009979	LOC117901614|XP_034668325.1|DSUB	CG16820|NP_609627.1|DMEL
OG0009980	LOC117891337|XP_034652648.1|DSUB	CG30161|NP_611953.2|DMEL
OG0009981	LOC117892587|XP_034654817.1|DSUB	CG34005|NP_001033957.2|DMEL
OG0009982	LOC117889808|XP_034650178.1|DSUB	Muc55B|NP_611285.2|DMEL
OG0009984	LOC117890275|XP_034650925.1|DSUB	CG13151|NP_610793.1|DMEL
OG0009985	LOC117892361|XP_034654460.1|DSUB	CG34222|NP_001097257.1|DMEL
OG0009986	LOC117890140|XP_034650717.1|DSUB	Tsp42Er|NP_523644.1|DMEL
OG0009987	LOC117889912|XP_034650329.1|DSUB	CG13516|NP_001286741.1|DMEL
OG0009988	LOC117889917|XP_034650333.1|DSUB	CG30269|NP_611704.2|DMEL
OG0009989	LOC117892087|XP_034653969.1|DSUB	CG15674|NP_611593.1|DMEL
OG0009990	LOC117892498|XP_034654665.1|DSUB	CG16739|NP_611477.1|DMEL
OG0009991	LOC117889769|XP_034650122.1|DSUB	CG30076|NP_725400.2|DMEL
OG0009992	LOC117895734|XP_034659488.1|DSUB	CG9101|NP_573011.1|DMEL
OG0009993	LOC117893227|XP_034655658.1|DSUB	disco-r|NP_727938.1|DMEL
OG0009994	LOC117895847|XP_034659703.1|DSUB	CG15579|NP_652515.1|DMEL
OG0009995	LOC117903267|XP_034671060.1|DSUB	CG11356|NP_572786.2|DMEL
OG0009996	LOC117891111|XP_034652201.1|DSUB	CG2147|NP_572465.1|DMEL
OG0009997	LOC117902518|XP_034669837.1|DSUB	CG12057|NP_572534.1|DMEL
OG0009998	LOC117896212|XP_034660237.1|DSUB	Cyp28c1|NP_572752.1|DMEL
OG0009999	LOC117903608|XP_034671756.1|DSUB	CG12155|NP_572403.1|DMEL
OG0010000	LOC117903647|XP_034671839.1|DSUB	CG10962|NP_788887.1|DMEL
OG0010001	LOC117892945|XP_034655162.1|DSUB	Cyp318a1|NP_727590.1|DMEL
OG0010002	LOC117894723|XP_034657801.1|DSUB	CG34263|NP_001097459.1|DMEL
OG0010003	LOC117900194|XP_034666339.1|DSUB	piwi|NP_476875.1|DMEL
OG0010004	LOC117895510|XP_034659104.1|DSUB	CG14440|NP_572343.1|DMEL
OG0010005	LOC117902570|XP_034669923.1|DSUB	CG32396|NP_729172.1|DMEL
OG0010006	LOC117899989|XP_034666053.1|DSUB	CG12995|NP_728059.1|DMEL
OG0010007	LOC117893736|XP_034656357.1|DSUB	CG6067|NP_572283.1|DMEL
OG0010008	LOC117901589|XP_034668294.1|DSUB	CG6290|NP_573294.1|DMEL
OG0010009	LOC117900993|XP_034667481.1|DSUB	scw|NP_524863.3|DMEL
OG0010010	LOC117897327|XP_034661990.1|DSUB	Cyp6v1|NP_608403.1|DMEL
OG0010011	LOC117903273|XP_034671067.1|DSUB	CG3546|NP_572172.1|DMEL
OG0010012	LOC117903087|XP_034670782.1|DSUB	CG32603|NP_727758.1|DMEL
OG0010013	LOC117890395|XP_034651094.1|DSUB	CG1545|NP_572677.2|DMEL
OG0010014	LOC117902315|XP_034669494.1|DSUB	CG12643|NP_652547.1|DMEL
OG0010015	LOC117890902|XP_034651892.1|DSUB	CG1552|NP_572676.2|DMEL
OG0010016	LOC117899219|XP_034664987.1|DSUB	tsg|NP_511135.1|DMEL
OG0010017	LOC117900259|XP_034666459.1|DSUB	CG1537|NP_572678.1|DMEL
OG0010018	LOC117894332|XP_034657210.1|DSUB	FarO|NP_652021.1|DMEL
OG0010019	LOC117903528|XP_034671566.1|DSUB	NetB|NP_511155.1|DMEL
OG0010020	LOC117903666|XP_034671883.1|DSUB	CG44325|NP_001285034.1|DMEL
OG0010021	LOC117903429|XP_034671343.1|DSUB	CG9673|NP_573149.1|DMEL
OG0010022	LOC117903291|XP_034671112.1|DSUB	CG1801|NP_728408.3|DMEL
OG0010023	LOC117891157|XP_034652310.1|DSUB	sc|NP_476803.1|DMEL
OG0010024	LOC117893744|XP_034656369.1|DSUB	ac|NP_476824.1|DMEL
OG0010025	LOC117899032|XP_034664685.1|DSUB	a6|NP_477309.1|DMEL
OG0010026	LOC117903663|XP_034671875.1|DSUB	CG11162|NP_572910.1|DMEL
OG0010027	LOC117896354|XP_034660561.1|DSUB	PIP82|NP_572487.3|DMEL
OG0010028	LOC117903329|XP_034671167.1|DSUB	Sk1|NP_572717.1|DMEL
OG0010029	LOC117903209|XP_034670987.1|DSUB	CG34331|NP_001285478.1|DMEL
OG0010030	LOC117891825|XP_034653461.1|DSUB	Cpr12A|NP_572896.1|DMEL
OG0010031	LOC117896389|XP_034660588.1|DSUB	CG11816|NP_001259515.1|DMEL
OG0010032	LOC117900660|XP_034666986.1|DSUB	CG15256|NP_609754.2|DMEL
OG0010033	LOC117893078|XP_034655390.1|DSUB	CG4116|NP_570047.1|DMEL
OG0010034	LOC117889699|XP_034650011.1|DSUB	CG14423|NP_570044.1|DMEL
OG0010035	LOC117889708|XP_034650024.1|DSUB	CG3598|NP_570040.1|DMEL
