Orthogroup	DSUB.longest_only	DSER.longest_only
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC110177896|XP_020800524.1|DSER
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC110177886|XP_020800510.1|DSER
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC110186020|XP_020810714.1|DSER
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC110181444|XP_020804847.1|DSER
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC110186007|XP_020810701.1|DSER
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC110181385|XP_020804775.1|DSER
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC110177875|XP_020800499.1|DSER
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC110182723|XP_020806482.1|DSER
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC110185665|XP_020810286.1|DSER
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC110185131|XP_020809487.1|DSER
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC110187319|XP_020812366.1|DSER
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC110182291|XP_020805969.1|DSER
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC110183470|XP_020807408.1|DSER
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC110187436|XP_020812486.1|DSER
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC110187430|XP_020812477.1|DSER
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC117900622|XP_034666941.1|DSUB	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC117903771|XP_034672077.1|DSUB	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC117895005|XP_034658243.1|DSUB	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC117893901|XP_034656570.1|DSUB	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC110181489|XP_020804912.1|DSER
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC110179039|XP_020802053.1|DSER
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC110185319|XP_020809744.1|DSER
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC110179557|XP_020802798.1|DSER, LOC110179843|XP_020803109.1|DSER
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC110182998|XP_020806849.1|DSER
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC110182977|XP_020806829.1|DSER
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC110189207|XP_020814838.1|DSER
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC110189194|XP_020814822.1|DSER
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC110176206|XP_020798128.1|DSER
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC110191566|XP_020818106.1|DSER
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC110181621|XP_020805092.1|DSER
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC110181629|XP_020805099.1|DSER
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC110179344|XP_020802511.1|DSER
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC110180143|XP_020803452.1|DSER
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC110191653|XP_020818210.1|DSER
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC110180021|XP_020803280.1|DSER
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC110181237|XP_020804601.1|DSER, LOC110180402|XP_020803716.1|DSER
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC110181271|XP_020804641.1|DSER
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC110177229|XP_020799511.1|DSER
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC110189255|XP_020814924.1|DSER
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC110180067|XP_020803347.1|DSER
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC110179232|XP_020802343.1|DSER
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC110191182|XP_020817610.1|DSER
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC110178014|XP_020800690.1|DSER
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC110182903|XP_020806719.1|DSER
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC110189321|XP_020815023.1|DSER
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC110177810|XP_020800359.1|DSER
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC110177730|XP_020800241.1|DSER
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC110177813|XP_020800362.1|DSER
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC110180150|XP_020803463.1|DSER
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC110179606|XP_020802891.1|DSER
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC110179518|XP_020802791.1|DSER
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC110177297|XP_020799623.1|DSER
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC110182570|XP_020806281.1|DSER
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC110177758|XP_020800280.1|DSER
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC110177756|XP_020800278.1|DSER
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC110177695|XP_020800178.1|DSER
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC110180375|XP_020803705.1|DSER
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC110178310|XP_020801062.1|DSER
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC110177962|XP_020800613.1|DSER
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC110177951|XP_020800599.1|DSER
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC110179739|XP_020803015.1|DSER, LOC110177957|XP_020800608.1|DSER
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC110191554|XP_020818092.1|DSER
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC110191546|XP_020818080.1|DSER
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC110177994|XP_020800651.1|DSER
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC110179283|XP_020802430.1|DSER
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC110176352|XP_020798340.1|DSER
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC110176612|XP_020798695.1|DSER
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC110188583|XP_020814007.1|DSER
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC110188010|XP_020813192.1|DSER
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC110187892|XP_020813038.1|DSER
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC110188387|XP_020813766.1|DSER
OG0010231	LOC117896798|XP_034661188.1|DSUB	LOC110186702|XP_020811634.1|DSER
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC110184017|XP_020808045.1|DSER
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC110188551|XP_020813967.1|DSER
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC110176641|XP_020798727.1|DSER
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC110186740|XP_020811664.1|DSER
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC110176481|XP_020798506.1|DSER
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC110176459|XP_020798472.1|DSER
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC110186297|XP_020811071.1|DSER, LOC110186898|XP_020811876.1|DSER
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC110183846|XP_020807858.1|DSER, LOC110187903|XP_020813061.1|DSER
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC110186040|XP_020810737.1|DSER
OG0010241	LOC117899674|XP_034665753.1|DSUB	LOC110186711|XP_020811642.1|DSER
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC110187795|XP_020812928.1|DSER
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC110191210|XP_020817637.1|DSER
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC110188493|XP_020813882.1|DSER
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC110188048|XP_020813256.1|DSER
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC110186249|XP_020810990.1|DSER
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC110176047|XP_020797919.1|DSER, LOC110185071|XP_020809414.1|DSER
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC110187797|XP_020812930.1|DSER
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC110186516|XP_020811372.1|DSER
OG0010250	LOC117896062|XP_034659968.1|DSUB	LOC110187660|XP_020812738.1|DSER
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC110177212|XP_020799490.1|DSER
OG0010252	LOC117896410|XP_034660617.1|DSUB	LOC110186447|XP_020811290.1|DSER
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC110181129|XP_020804459.1|DSER
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC110178453|XP_020801246.1|DSER
OG0010255	LOC117889600|XP_034649906.1|DSUB	LOC110176088|XP_020797989.1|DSER
OG0010258	LOC117895010|XP_034658251.1|DSUB	LOC110178965|XP_020801928.1|DSER
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC110185167|XP_020809535.1|DSER
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC110183040|XP_020806885.1|DSER
OG0010276	LOC117896482|XP_034660716.1|DSUB	LOC110184320|XP_020808471.1|DSER
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC110191343|XP_020817847.1|DSER
OG0010279	LOC117897384|XP_034662084.1|DSUB	LOC110187727|XP_020812837.1|DSER
OG0010280	LOC117895537|XP_034659134.1|DSUB	LOC110175997|XP_020797851.1|DSER
OG0010281	LOC117893249|XP_034655705.1|DSUB	LOC110185313|XP_020809738.1|DSER
OG0010283	LOC117895987|XP_034659863.1|DSUB	LOC110191928|XP_020818588.1|DSER
OG0010284	LOC117896484|XP_034660714.1|DSUB	LOC110186455|XP_020811299.1|DSER
OG0010285	LOC117897515|XP_034662321.1|DSUB	LOC110177335|XP_020799680.1|DSER
OG0010286	LOC117899093|XP_034664760.1|DSUB	LOC110186353|XP_020811159.1|DSER
OG0010287	LOC117898699|XP_034664208.1|DSUB	LOC110188030|XP_020813227.1|DSER
OG0010288	LOC117896563|XP_034660856.1|DSUB	LOC110186271|XP_020811042.1|DSER
OG0010289	LOC117898547|XP_034663916.1|DSUB	LOC110186272|XP_020811043.1|DSER
OG0010290	LOC117897117|XP_034661660.1|DSUB	LOC110188192|XP_020813440.1|DSER
OG0010291	LOC117897578|XP_034662422.1|DSUB	LOC110186281|XP_020811054.1|DSER
OG0010292	LOC117898667|XP_034664133.1|DSUB	LOC110186152|XP_020810865.1|DSER
OG0010293	LOC117902798|XP_034670308.1|DSUB	LOC110187308|XP_020812356.1|DSER
OG0010294	LOC117901431|XP_034668066.1|DSUB	LOC110182722|XP_020806481.1|DSER
OG0010295	LOC117901980|XP_034668880.1|DSUB	LOC110180610|XP_020803953.1|DSER, LOC110182740|XP_020806501.1|DSER
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC110182870|XP_020806672.1|DSER
OG0010297	LOC117889962|XP_034650414.1|DSUB, LOC117890807|XP_034651773.1|DSUB	LOC110188975|XP_020814582.1|DSER
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC110177920|XP_020800557.1|DSER
OG0010299	LOC117892368|XP_034654469.1|DSUB	LOC110182953|XP_020806803.1|DSER
OG0010300	LOC117890588|XP_034651415.1|DSUB	LOC110191688|XP_020818263.1|DSER
OG0010302	LOC117891151|XP_034652295.1|DSUB	LOC110182320|XP_020806014.1|DSER
OG0010303	LOC117890928|XP_034651951.1|DSUB	LOC110191527|XP_020818054.1|DSER
OG0010304	LOC117903438|XP_034671353.1|DSUB	LOC110179115|XP_020802164.1|DSER
OG0010305	LOC117903432|XP_034671346.1|DSUB	LOC110181611|XP_020805072.1|DSER
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC110181476|XP_020804883.1|DSER
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC110175926|XP_020797764.1|DSER
OG0010309	LOC117893155|XP_034655508.1|DSUB	LOC110177640|XP_020800113.1|DSER
OG0010310	LOC117903783|XP_034672099.1|DSUB	LOC110182459|XP_020806154.1|DSER
OG0010312	LOC117898790|XP_034664322.1|DSUB	LOC110182037|XP_020805625.1|DSER
OG0010313	LOC117894792|XP_034657912.1|DSUB	LOC110190050|XP_020816014.1|DSER
OG0010314	LOC117895025|XP_034658289.1|DSUB	LOC110184139|XP_020808209.1|DSER
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC110179058|XP_020802077.1|DSER
OG0010316	LOC117891260|XP_034652524.1|DSUB	LOC110177754|XP_020800277.1|DSER
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC110180197|XP_020803510.1|DSER
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC110181571|XP_020805021.1|DSER
OG0010321	LOC117894894|XP_034658067.1|DSUB	LOC110190091|XP_020816056.1|DSER
OG0010322	LOC117893055|XP_034655328.1|DSUB	LOC110190391|XP_020816503.1|DSER
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC110178792|XP_020801704.1|DSER
OG0010324	LOC117895166|XP_034658518.1|DSUB	LOC110183607|XP_020807584.1|DSER
OG0010325	LOC117894307|XP_034657165.1|DSUB	LOC110176741|XP_020798844.1|DSER
OG0010326	LOC117893637|XP_034656215.1|DSUB	LOC110183721|XP_020807729.1|DSER
OG0010327	LOC117894935|XP_034658129.1|DSUB	LOC110189048|XP_020814674.1|DSER
OG0010328	LOC117894538|XP_034657550.1|DSUB	LOC110190757|XP_020817045.1|DSER
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC110190682|XP_020816951.1|DSER
OG0010331	LOC117894151|XP_034656935.1|DSUB	LOC110178925|XP_020801870.1|DSER
OG0010332	LOC117903567|XP_034671669.1|DSUB	LOC110187124|XP_020812193.1|DSER
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC110181464|XP_020804871.1|DSER
OG0010334	LOC117902069|XP_034669045.1|DSUB	LOC110184001|XP_020808017.1|DSER
OG0010335	LOC117903426|XP_034671339.1|DSUB	LOC110181614|XP_020805075.1|DSER
OG0010336	LOC117894631|XP_034657691.1|DSUB	LOC110188516|XP_020813911.1|DSER
OG0010337	LOC117897131|XP_034661684.1|DSUB	LOC110188857|XP_020814422.1|DSER
OG0010338	LOC117901364|XP_034667968.1|DSUB	LOC110187088|XP_020812147.1|DSER
OG0010339	LOC117894611|XP_034657652.1|DSUB	LOC110189721|XP_020815570.1|DSER
OG0010340	LOC117901993|XP_034668899.1|DSUB	LOC110182022|XP_020805612.1|DSER
OG0010341	LOC117901984|XP_034668887.1|DSUB	LOC110182056|XP_020805671.1|DSER
OG0010342	LOC117896170|XP_034660146.1|DSUB	LOC110184235|XP_020808351.1|DSER
OG0010343	LOC117903603|XP_034671750.1|DSUB	LOC110185773|XP_020810435.1|DSER
OG0010344	LOC117903744|XP_034672019.1|DSUB	LOC110182477|XP_020806182.1|DSER
OG0010345	LOC117898518|XP_034663879.1|DSUB	LOC110180167|XP_020803484.1|DSER
OG0010346	LOC117903158|XP_034670888.1|DSUB	LOC110180529|XP_020803860.1|DSER
OG0010347	LOC117903726|XP_034671969.1|DSUB	LOC110182086|XP_020805726.1|DSER
OG0010348	LOC117890017|XP_034650510.1|DSUB	LOC110189739|XP_020815596.1|DSER
OG0010349	LOC117893751|XP_034656380.1|DSUB	LOC110181924|XP_020805518.1|DSER
OG0010350	LOC117895586|XP_034659222.1|DSUB	LOC110182072|XP_020805715.1|DSER
OG0010351	LOC117894106|XP_034656877.1|DSUB	LOC110180443|XP_020803772.1|DSER
OG0010352	LOC117903582|XP_034671692.1|DSUB	LOC110178132|XP_020800816.1|DSER
OG0010353	LOC117899750|XP_034665892.1|DSUB	LOC110179385|XP_020802568.1|DSER
OG0010354	LOC117890411|XP_034651117.1|DSUB	LOC110184350|XP_020808504.1|DSER
OG0010355	LOC117903039|XP_034670661.1|DSUB	LOC110182839|XP_020806631.1|DSER
OG0010356	LOC117891809|XP_034653390.1|DSUB	LOC110176081|XP_020797981.1|DSER
OG0010357	LOC117903837|XP_034672180.1|DSUB	LOC110184373|XP_020808531.1|DSER
OG0010358	LOC117899723|XP_034665852.1|DSUB	LOC110184330|XP_020808484.1|DSER
OG0010359	LOC117894561|XP_034657580.1|DSUB	LOC110180548|XP_020803901.1|DSER
OG0010360	LOC117892748|XP_034655066.1|DSUB	LOC110177218|XP_020799495.1|DSER
OG0010361	LOC117902678|XP_034670105.1|DSUB	LOC110180553|XP_020803907.1|DSER
OG0010362	LOC117903620|XP_034671769.1|DSUB	LOC110179491|XP_020802724.1|DSER
OG0010363	LOC117903295|XP_034671115.1|DSUB	LOC110184186|XP_020808256.1|DSER
OG0010364	LOC117895576|XP_034659192.1|DSUB	LOC110181709|XP_020805217.1|DSER
OG0010365	LOC117891901|XP_034653654.1|DSUB	LOC110188651|XP_020814087.1|DSER
OG0010366	LOC117900087|XP_034666191.1|DSUB	LOC110181484|XP_020804895.1|DSER
OG0010367	LOC117893760|XP_034656393.1|DSUB	LOC110179604|XP_020802861.1|DSER
OG0010368	LOC117903091|XP_034670789.1|DSUB	LOC110179601|XP_020802858.1|DSER
OG0010369	LOC117894638|XP_034657704.1|DSUB	LOC110182557|XP_020806268.1|DSER
OG0010370	LOC117898069|XP_034663136.1|DSUB	LOC110179062|XP_020802083.1|DSER
OG0010371	LOC117903479|XP_034671426.1|DSUB	LOC110182223|XP_020805909.1|DSER
OG0010372	LOC117895034|XP_034658300.1|DSUB	LOC110184143|XP_020808212.1|DSER
OG0010373	LOC117894732|XP_034657822.1|DSUB	LOC110184199|XP_020808301.1|DSER
OG0010374	LOC117895692|XP_034659433.1|DSUB	LOC110181610|XP_020805071.1|DSER
OG0010375	LOC117903431|XP_034671345.1|DSUB	LOC110181609|XP_020805070.1|DSER
OG0010376	LOC117903712|XP_034671950.1|DSUB	LOC110187139|XP_020812212.1|DSER
OG0010377	LOC117891496|XP_034652878.1|DSUB	LOC110180364|XP_020803689.1|DSER
OG0010378	LOC117890232|XP_034650864.1|DSUB	LOC110182466|XP_020806163.1|DSER
OG0010379	LOC117890926|XP_034651952.1|DSUB	LOC110181796|XP_020805337.1|DSER
OG0010380	LOC117903101|XP_034670804.1|DSUB	LOC110178023|XP_020800697.1|DSER
OG0010381	LOC117902781|XP_034670275.1|DSUB	LOC110178046|XP_020800719.1|DSER
OG0010382	LOC117892358|XP_034654462.1|DSUB	LOC110178038|XP_020800714.1|DSER
OG0010383	LOC117890973|XP_034652006.1|DSUB	LOC110178045|XP_020800718.1|DSER
OG0010384	LOC117901058|XP_034667564.1|DSUB	LOC110179497|XP_020802730.1|DSER
OG0010385	LOC117900408|XP_034666654.1|DSUB	LOC110186026|XP_020810721.1|DSER
OG0010386	LOC117901800|XP_034668604.1|DSUB	LOC110185736|XP_020810386.1|DSER
OG0010387	LOC117900978|XP_034667462.1|DSUB	LOC110186036|XP_020810732.1|DSER
OG0010388	LOC117901990|XP_034668891.1|DSUB	LOC110187370|XP_020812420.1|DSER
OG0010389	LOC117902039|XP_034668994.1|DSUB	LOC110183802|XP_020807814.1|DSER
OG0010390	LOC117900995|XP_034667483.1|DSUB	LOC110185955|XP_020810632.1|DSER
OG0010391	LOC117901680|XP_034668414.1|DSUB	LOC110185796|XP_020810459.1|DSER
OG0010392	LOC117900478|XP_034666753.1|DSUB	LOC110181437|XP_020804838.1|DSER
OG0010393	LOC117900896|XP_034667318.1|DSUB	LOC110185923|XP_020810595.1|DSER
OG0010394	LOC117901752|XP_034668530.1|DSUB	LOC110180582|XP_020803932.1|DSER
OG0010395	LOC117900740|XP_034667106.1|DSUB	LOC110186060|XP_020810756.1|DSER
OG0010396	LOC117901314|XP_034667915.1|DSUB	LOC110183036|XP_020806881.1|DSER
OG0010397	LOC117900849|XP_034667260.1|DSUB	LOC110185943|XP_020810617.1|DSER
OG0010398	LOC117900479|XP_034666755.1|DSUB	LOC110185075|XP_020809413.1|DSER
OG0010399	LOC117900162|XP_034666295.1|DSUB	LOC110185079|XP_020809417.1|DSER
OG0010400	LOC117902764|XP_034670247.1|DSUB	LOC110185128|XP_020809484.1|DSER
OG0010401	LOC117902760|XP_034670244.1|DSUB	LOC110185127|XP_020809483.1|DSER
OG0010402	LOC117900318|XP_034666539.1|DSUB	LOC110177894|XP_020800522.1|DSER
OG0010403	LOC117900321|XP_034666544.1|DSUB	LOC110177876|XP_020800500.1|DSER
OG0010404	LOC117901258|XP_034667842.1|DSUB	LOC110185738|XP_020810388.1|DSER
OG0010405	LOC117901259|XP_034667843.1|DSUB	LOC110185764|XP_020810426.1|DSER
OG0010406	LOC117901260|XP_034667844.1|DSUB	LOC110185824|XP_020810490.1|DSER
OG0010407	LOC117900689|XP_034667029.1|DSUB	LOC110185881|XP_020810551.1|DSER, LOC110183321|XP_020807230.1|DSER
OG0010409	LOC117900142|XP_034666265.1|DSUB	LOC110185564|XP_020810142.1|DSER
OG0010410	LOC117901162|XP_034667703.1|DSUB	LOC110186070|XP_020810764.1|DSER
OG0010411	LOC117900586|XP_034666887.1|DSUB	LOC110183988|XP_020808004.1|DSER
OG0010412	LOC117900998|XP_034667487.1|DSUB	LOC110187285|XP_020812333.1|DSER
OG0010413	LOC117901347|XP_034667949.1|DSUB	LOC110182263|XP_020805940.1|DSER
OG0010414	LOC117900931|XP_034667386.1|DSUB	LOC110182298|XP_020805977.1|DSER
OG0010415	LOC117901650|XP_034668378.1|DSUB	LOC110181204|XP_020804544.1|DSER
OG0010416	LOC117901828|XP_034668649.1|DSUB	LOC110183471|XP_020807409.1|DSER
OG0010417	LOC117900712|XP_034667064.1|DSUB	LOC110183473|XP_020807410.1|DSER
OG0010418	LOC117901053|XP_034667556.1|DSUB	LOC110183488|XP_020807429.1|DSER
OG0010419	LOC117901916|XP_034668776.1|DSUB	LOC110183489|XP_020807430.1|DSER
OG0010420	LOC117902056|XP_034669019.1|DSUB	LOC110181202|XP_020804542.1|DSER
OG0010421	LOC117901191|XP_034667735.1|DSUB	LOC110183108|XP_020806957.1|DSER
OG0010422	LOC117901455|XP_034668098.1|DSUB	LOC110183947|XP_020807967.1|DSER
OG0010423	LOC117901766|XP_034668547.1|DSUB	LOC110181390|XP_020804780.1|DSER
OG0010424	LOC117900764|XP_034667135.1|DSUB	LOC110182615|XP_020806336.1|DSER
OG0010425	LOC117899993|XP_034666055.1|DSUB	LOC110187471|XP_020812517.1|DSER
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC110187482|XP_020812528.1|DSER
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC110187434|XP_020812483.1|DSER
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC110187449|XP_020812497.1|DSER
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC110177039|XP_020799214.1|DSER
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC110181146|XP_020804478.1|DSER
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC110182619|XP_020806343.1|DSER
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC110182605|XP_020806326.1|DSER
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC110187581|XP_020812626.1|DSER
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC110182292|XP_020805970.1|DSER
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC110182336|XP_020806027.1|DSER
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC110183186|XP_020807034.1|DSER
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC110185641|XP_020810256.1|DSER
OG0010438	LOC117893873|XP_034656535.1|DSUB	LOC110185087|XP_020809430.1|DSER
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC110185107|XP_020809456.1|DSER
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC110184921|XP_020809225.1|DSER
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC110184867|XP_020809172.1|DSER
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC110176606|XP_020798689.1|DSER
