Orthogroup	DSUB.longest_only	DBUS.longest_only
OG0010202	LOC117891984|XP_034653753.1|DSUB	LOC108595120|XP_017835771.1|DBUS
OG0010203	LOC117891810|XP_034653395.1|DSUB	LOC108595514|XP_017836256.1|DBUS
OG0010204	LOC117890872|XP_034651852.1|DSUB	LOC108597012|XP_017838779.1|DBUS
OG0010205	LOC117890012|XP_034650502.1|DSUB	LOC108595558|XP_017836307.2|DBUS
OG0010206	LOC117891992|XP_034653761.1|DSUB	LOC108595289|XP_017835991.1|DBUS
OG0010207	LOC117890731|XP_034651676.1|DSUB	LOC108595700|XP_017836472.1|DBUS
OG0010208	LOC117891629|XP_034653062.1|DSUB	LOC108597205|XP_017839014.2|DBUS
OG0010209	LOC117891628|XP_034653057.1|DSUB	LOC108594617|XP_017839013.2|DBUS
OG0010210	LOC117890164|XP_034650751.1|DSUB	LOC108595035|XP_017835665.1|DBUS
OG0010211	LOC117892121|XP_034654044.1|DSUB	LOC108603500|XP_017847860.2|DBUS
OG0010212	LOC117890969|XP_034651999.1|DSUB	LOC108595676|XP_017836445.1|DBUS
OG0010213	LOC117890970|XP_034652000.1|DSUB	LOC108597224|XP_017839157.1|DBUS
OG0010214	LOC117890152|XP_034650733.1|DSUB	LOC108594723|XP_017835350.1|DBUS
OG0010215	LOC117890446|XP_034651168.1|DSUB	LOC108595885|XP_017836664.1|DBUS
OG0010216	LOC117891607|XP_034653031.1|DSUB	LOC108595592|XP_017836343.1|DBUS
OG0010217	LOC117890966|XP_034651996.1|DSUB	LOC108595617|XP_017836372.1|DBUS
OG0010218	LOC117891207|XP_034652437.1|DSUB	LOC108595628|XP_017836385.1|DBUS
OG0010219	LOC117890248|XP_034650885.1|DSUB	LOC108595512|XP_017836254.1|DBUS
OG0010220	LOC117889959|XP_034650408.1|DSUB	LOC108595738|XP_017836514.1|DBUS
OG0010221	LOC117889956|XP_034650405.1|DSUB	LOC108594870|XP_017835498.1|DBUS
OG0010222	LOC117891790|XP_034653352.1|DSUB	LOC108596501|XP_017837821.1|DBUS
OG0010223	LOC117891785|XP_034653347.1|DSUB	LOC108596734|XP_017838282.1|DBUS
OG0010224	LOC117890509|XP_034651300.1|DSUB	LOC108596793|XP_017838385.1|DBUS
OG0010225	LOC117898300|XP_034663461.1|DSUB	LOC108604613|XP_017849641.1|DBUS
OG0010226	LOC117896504|XP_034660747.1|DSUB	LOC108602558|XP_017846182.1|DBUS
OG0010227	LOC117896435|XP_034660654.1|DSUB	LOC108603715|XP_017848245.1|DBUS
OG0010228	LOC117897481|XP_034662234.1|DSUB	LOC108603730|XP_017848263.1|DBUS
OG0010229	LOC117898762|XP_034664284.1|DSUB	LOC108602870|XP_017846647.1|DBUS
OG0010230	LOC117898768|XP_034664293.1|DSUB	LOC108602330|XP_017845905.1|DBUS
OG0010231	LOC117896798|XP_034661188.1|DSUB	LOC108602597|XP_017846223.1|DBUS
OG0010232	LOC117899486|XP_034665415.1|DSUB	LOC108601231|XP_017844618.1|DBUS
OG0010233	LOC117896369|XP_034660535.1|DSUB	LOC108603277|XP_017847426.1|DBUS
OG0010234	LOC117897999|XP_034663018.1|DSUB	LOC108602242|XP_017845780.1|DBUS
OG0010235	LOC117897725|XP_034662643.1|DSUB	LOC108602256|XP_017845799.1|DBUS
OG0010236	LOC117897865|XP_034662829.1|DSUB	LOC108603739|XP_017848285.1|DBUS
OG0010237	LOC117898441|XP_034663737.1|DSUB	LOC108603148|XP_017847183.1|DBUS
OG0010238	LOC117898017|XP_034663037.1|DSUB	LOC108602399|XP_017845999.1|DBUS
OG0010239	LOC117896662|XP_034660999.1|DSUB	LOC108602262|XP_017845805.1|DBUS
OG0010240	LOC117900516|XP_034666803.1|DSUB	LOC108603366|XP_017847613.1|DBUS
OG0010242	LOC117899307|XP_034665123.1|DSUB	LOC108601978|XP_017845461.1|DBUS
OG0010243	LOC117896921|XP_034661352.1|DSUB	LOC108602436|XP_017846046.1|DBUS
OG0010244	LOC117896714|XP_034661064.1|DSUB	LOC108602497|XP_017846114.1|DBUS
OG0010245	LOC117897086|XP_034661615.1|DSUB	LOC108602643|XP_017846277.1|DBUS
OG0010246	LOC117897320|XP_034661982.1|DSUB	LOC108604022|XP_017848756.1|DBUS
OG0010247	LOC117898313|XP_034663488.1|DSUB	LOC108602034|XP_017845531.1|DBUS
OG0010248	LOC117899396|XP_034665272.1|DSUB	LOC108604423|XP_017849378.1|DBUS
OG0010249	LOC117896603|XP_034660927.1|DSUB	LOC108602175|XP_017845701.1|DBUS
OG0010250	LOC117896062|XP_034659968.1|DSUB	LOC108603156|XP_017847201.1|DBUS
OG0010251	LOC117896206|XP_034660224.1|DSUB	LOC108602475|XP_017846088.1|DBUS
OG0010253	LOC117889871|XP_034650270.1|DSUB	LOC108597407|XP_017839443.1|DBUS
OG0010254	LOC117891085|XP_034652155.1|DSUB	LOC108597561|XP_017839659.1|DBUS
OG0010259	LOC117893355|XP_034655836.1|DSUB	LOC108599090|XP_033149532.1|DBUS
OG0010260	LOC117901905|XP_034668762.1|DSUB	LOC108603474|XP_017847806.1|DBUS
OG0010277	LOC117898702|XP_034664211.1|DSUB	LOC108604492|XP_017849474.1|DBUS
OG0010279	LOC117897384|XP_034662084.1|DSUB	LOC108603855|XP_017848498.1|DBUS
OG0010280	LOC117895537|XP_034659134.1|DSUB	LOC108606179|XP_017851518.1|DBUS
OG0010281	LOC117893249|XP_034655705.1|DSUB	LOC108599771|XP_017842305.2|DBUS
OG0010282	LOC117899053|XP_034664710.1|DSUB	LOC108603165|XP_017847211.1|DBUS
OG0010284	LOC117896484|XP_034660714.1|DSUB	LOC108601777|XP_017845193.1|DBUS
OG0010285	LOC117897515|XP_034662321.1|DSUB	LOC108601353|XP_017844742.1|DBUS
OG0010287	LOC117898699|XP_034664208.1|DSUB	LOC108602474|XP_017846087.1|DBUS
OG0010288	LOC117896563|XP_034660856.1|DSUB	LOC108603485|XP_017847823.1|DBUS
OG0010289	LOC117898547|XP_034663916.1|DSUB	LOC108601775|XP_017845190.1|DBUS
OG0010292	LOC117898667|XP_034664133.1|DSUB	LOC117134866|XP_033150063.1|DBUS
OG0010295	LOC117901980|XP_034668880.1|DSUB	LOC108601936|XP_017845406.1|DBUS
OG0010296	LOC117891374|XP_034652702.1|DSUB	LOC108597176|XP_017839082.1|DBUS
OG0010297	LOC117889962|XP_034650414.1|DSUB, LOC117890807|XP_034651773.1|DSUB	LOC117134646|XP_033148949.1|DBUS
OG0010298	LOC117890336|XP_034651019.1|DSUB	LOC108595779|XP_017836560.1|DBUS
OG0010301	LOC117896606|XP_034660930.1|DSUB	LOC108602460|XP_017846072.1|DBUS
OG0010302	LOC117891151|XP_034652295.1|DSUB	LOC108596645|XP_017838109.1|DBUS
OG0010303	LOC117890928|XP_034651951.1|DSUB	LOC108595203|XP_017835879.1|DBUS
OG0010304	LOC117903438|XP_034671353.1|DSUB	LOC108604947|XP_017850006.1|DBUS
OG0010305	LOC117903432|XP_034671346.1|DSUB	LOC108606528|XP_017852192.1|DBUS
OG0010306	LOC117903427|XP_034671340.1|DSUB	LOC108606372|XP_017851912.1|DBUS
OG0010307	LOC117903768|XP_034672076.1|DSUB	LOC108606422|XP_017852012.1|DBUS
OG0010308	LOC117902177|XP_034669217.1|DSUB	LOC108605957|XP_017851266.1|DBUS
OG0010310	LOC117903783|XP_034672099.1|DSUB	LOC108606409|XP_017851982.1|DBUS
OG0010313	LOC117894792|XP_034657912.1|DSUB	LOC108598074|XP_017840176.1|DBUS
OG0010315	LOC117897222|XP_034661833.1|DSUB	LOC108605552|XP_017850802.1|DBUS
OG0010319	LOC117893585|XP_034656152.1|DSUB	LOC108606641|XP_017852429.1|DBUS
OG0010320	LOC117903078|XP_034670766.1|DSUB	LOC108605877|XP_017851179.1|DBUS
OG0010321	LOC117894894|XP_034658067.1|DSUB	LOC108599198|XP_017841483.2|DBUS
OG0010322	LOC117893055|XP_034655328.1|DSUB	LOC108597997|XP_017840101.1|DBUS
OG0010323	LOC117893405|XP_034655896.1|DSUB	LOC108600026|XP_017842835.1|DBUS
OG0010324	LOC117895166|XP_034658518.1|DSUB	LOC108599782|XP_017842329.1|DBUS
OG0010325	LOC117894307|XP_034657165.1|DSUB	LOC108599091|XP_017841369.1|DBUS
OG0010326	LOC117893637|XP_034656215.1|DSUB	LOC108598257|XP_017840362.2|DBUS
OG0010327	LOC117894935|XP_034658129.1|DSUB	LOC108597953|XP_017840057.1|DBUS
OG0010329	LOC117894513|XP_034657514.1|DSUB	LOC108597892|XP_033149309.1|DBUS
OG0010331	LOC117894151|XP_034656935.1|DSUB	LOC108600353|XP_017843367.2|DBUS, LOC108600354|XP_033149541.1|DBUS
OG0010332	LOC117903567|XP_034671669.1|DSUB	LOC108606243|XP_017851676.1|DBUS
OG0010333	LOC117901681|XP_034668415.1|DSUB	LOC108607740|XP_017854253.2|DBUS
OG0010335	LOC117903426|XP_034671339.1|DSUB	LOC108606796|XP_017852745.1|DBUS
OG0010336	LOC117894631|XP_034657691.1|DSUB	LOC108606019|XP_017851334.1|DBUS
OG0010337	LOC117897131|XP_034661684.1|DSUB	LOC108606544|XP_017852232.1|DBUS
OG0010338	LOC117901364|XP_034667968.1|DSUB	LOC108605167|XP_033150326.1|DBUS
OG0010339	LOC117894611|XP_034657652.1|DSUB	LOC108605906|XP_017851210.1|DBUS
OG0010340	LOC117901993|XP_034668899.1|DSUB	LOC117134902|XP_033150225.1|DBUS
OG0010341	LOC117901984|XP_034668887.1|DSUB	LOC108604909|XP_017849968.1|DBUS
OG0010342	LOC117896170|XP_034660146.1|DSUB	LOC108605399|XP_033150233.1|DBUS
OG0010343	LOC117903603|XP_034671750.1|DSUB	LOC108605716|XP_017850999.1|DBUS
OG0010344	LOC117903744|XP_034672019.1|DSUB	LOC108605185|XP_017850266.1|DBUS
OG0010345	LOC117898518|XP_034663879.1|DSUB	LOC108605226|XP_017850326.1|DBUS
OG0010346	LOC117903158|XP_034670888.1|DSUB	LOC108606031|XP_017851347.1|DBUS
OG0010347	LOC117903726|XP_034671969.1|DSUB	LOC108606984|XP_017853047.1|DBUS
OG0010348	LOC117890017|XP_034650510.1|DSUB	LOC108606131|XP_017851473.1|DBUS
OG0010349	LOC117893751|XP_034656380.1|DSUB	LOC108605346|XP_017850504.1|DBUS
OG0010350	LOC117895586|XP_034659222.1|DSUB	LOC108606345|XP_017851878.1|DBUS
OG0010351	LOC117894106|XP_034656877.1|DSUB	LOC108605970|XP_017851281.1|DBUS
OG0010352	LOC117903582|XP_034671692.1|DSUB	LOC108605678|XP_017850957.1|DBUS
OG0010353	LOC117899750|XP_034665892.1|DSUB	LOC108604993|XP_017850049.1|DBUS
OG0010354	LOC117890411|XP_034651117.1|DSUB	LOC108606056|XP_017851391.1|DBUS
OG0010355	LOC117903039|XP_034670661.1|DSUB	LOC108606879|XP_017852892.1|DBUS
OG0010356	LOC117891809|XP_034653390.1|DSUB	LOC117134915|XP_033150276.1|DBUS
OG0010357	LOC117903837|XP_034672180.1|DSUB	LOC108606948|XP_017852994.2|DBUS
OG0010358	LOC117899723|XP_034665852.1|DSUB	LOC108605888|XP_017851192.1|DBUS
OG0010359	LOC117894561|XP_034657580.1|DSUB	LOC108605005|XP_017850061.1|DBUS
OG0010360	LOC117892748|XP_034655066.1|DSUB	LOC108606074|XP_017851409.1|DBUS
OG0010361	LOC117902678|XP_034670105.1|DSUB	LOC108605754|XP_017851043.1|DBUS
OG0010362	LOC117903620|XP_034671769.1|DSUB	LOC108605718|XP_017851000.1|DBUS
OG0010363	LOC117903295|XP_034671115.1|DSUB	LOC108605104|XP_017850157.1|DBUS
OG0010364	LOC117895576|XP_034659192.1|DSUB	LOC108605004|XP_017850060.1|DBUS
OG0010365	LOC117891901|XP_034653654.1|DSUB	LOC108606107|XP_017851444.1|DBUS
OG0010366	LOC117900087|XP_034666191.1|DSUB	LOC108606876|XP_017852888.1|DBUS
OG0010367	LOC117893760|XP_034656393.1|DSUB	LOC108605963|XP_017851271.2|DBUS
OG0010368	LOC117903091|XP_034670789.1|DSUB	LOC108605936|XP_033150334.1|DBUS
OG0010369	LOC117894638|XP_034657704.1|DSUB	LOC108605962|XP_017851270.1|DBUS
OG0010370	LOC117898069|XP_034663136.1|DSUB	LOC108605940|XP_017851250.1|DBUS
OG0010371	LOC117903479|XP_034671426.1|DSUB	LOC108605372|XP_017850530.1|DBUS
OG0010372	LOC117895034|XP_034658300.1|DSUB	LOC108605114|XP_017850166.1|DBUS
OG0010373	LOC117894732|XP_034657822.1|DSUB	LOC108604940|XP_017849999.1|DBUS
OG0010374	LOC117895692|XP_034659433.1|DSUB	LOC108606531|XP_017852194.1|DBUS
OG0010375	LOC117903431|XP_034671345.1|DSUB	LOC108606529|XP_017852193.1|DBUS
OG0010376	LOC117903712|XP_034671950.1|DSUB	LOC108607013|XP_017853085.1|DBUS
OG0010377	LOC117891496|XP_034652878.1|DSUB	LOC108605778|XP_017851070.1|DBUS
OG0010378	LOC117890232|XP_034650864.1|DSUB	LOC108605820|XP_017851115.1|DBUS
OG0010379	LOC117890926|XP_034651952.1|DSUB	LOC108606073|XP_017851408.1|DBUS
OG0010380	LOC117903101|XP_034670804.1|DSUB	LOC108605715|XP_017850998.1|DBUS
OG0010381	LOC117902781|XP_034670275.1|DSUB	LOC108606097|XP_017851433.1|DBUS
OG0010382	LOC117892358|XP_034654462.1|DSUB	LOC108606163|XP_017851504.1|DBUS
OG0010383	LOC117890973|XP_034652006.1|DSUB	LOC108605984|XP_017851295.1|DBUS
OG0010384	LOC117901058|XP_034667564.1|DSUB	LOC108605764|XP_017851055.1|DBUS
OG0010385	LOC117900408|XP_034666654.1|DSUB	LOC108601925|XP_033150044.1|DBUS
OG0010386	LOC117901800|XP_034668604.1|DSUB	LOC108600117|XP_017843486.2|DBUS
OG0010387	LOC117900978|XP_034667462.1|DSUB	LOC108603195|XP_017847267.1|DBUS
OG0010388	LOC117901990|XP_034668891.1|DSUB	LOC108607771|XP_033150098.1|DBUS
OG0010389	LOC117902039|XP_034668994.1|DSUB	LOC117134987|XP_033150574.1|DBUS
OG0010390	LOC117900995|XP_034667483.1|DSUB	LOC108604397|XP_017849348.1|DBUS
OG0010391	LOC117901680|XP_034668414.1|DSUB	LOC108603575|XP_017847992.2|DBUS
OG0010392	LOC117900478|XP_034666753.1|DSUB	LOC108603440|XP_017847756.2|DBUS
OG0010393	LOC117900896|XP_034667318.1|DSUB	LOC108594786|XP_017835417.1|DBUS
OG0010394	LOC117901752|XP_034668530.1|DSUB	LOC108601875|XP_017845337.2|DBUS
OG0010396	LOC117901314|XP_034667915.1|DSUB	LOC108601589|XP_017844981.1|DBUS
OG0010397	LOC117900849|XP_034667260.1|DSUB	LOC108608417|XP_017855269.1|DBUS
OG0010398	LOC117900479|XP_034666755.1|DSUB	LOC108608326|XP_017855156.1|DBUS
OG0010399	LOC117900162|XP_034666295.1|DSUB	LOC108596856|XP_017838492.2|DBUS
OG0010400	LOC117902764|XP_034670247.1|DSUB	LOC108607687|XP_017854142.1|DBUS
OG0010401	LOC117902760|XP_034670244.1|DSUB	LOC108600101|XP_017842962.2|DBUS
OG0010402	LOC117900318|XP_034666539.1|DSUB	LOC108594233|XP_017834833.2|DBUS
OG0010403	LOC117900321|XP_034666544.1|DSUB	LOC108607521|XP_017853880.2|DBUS
OG0010407	LOC117900689|XP_034667029.1|DSUB	LOC108601101|XP_017844544.2|DBUS
OG0010408	LOC117900387|XP_034666632.1|DSUB	LOC108608133|XP_017854854.1|DBUS
OG0010409	LOC117900142|XP_034666265.1|DSUB	LOC108608295|XP_017855109.1|DBUS
OG0010411	LOC117900586|XP_034666887.1|DSUB	LOC108594504|XP_017835192.2|DBUS
OG0010413	LOC117901347|XP_034667949.1|DSUB	LOC108606299|XP_017851780.1|DBUS
OG0010414	LOC117900931|XP_034667386.1|DSUB	LOC108606306|XP_017851793.1|DBUS
OG0010415	LOC117901650|XP_034668378.1|DSUB	LOC108603578|XP_017848035.1|DBUS
OG0010416	LOC117901828|XP_034668649.1|DSUB	LOC108604149|XP_017848956.1|DBUS
OG0010417	LOC117900712|XP_034667064.1|DSUB	LOC108604335|XP_017849290.1|DBUS
OG0010418	LOC117901053|XP_034667556.1|DSUB	LOC108607587|XP_017853976.1|DBUS
OG0010419	LOC117901916|XP_034668776.1|DSUB	LOC108598685|XP_017840899.1|DBUS
OG0010420	LOC117902056|XP_034669019.1|DSUB	LOC108598412|XP_017840531.2|DBUS
OG0010421	LOC117901191|XP_034667735.1|DSUB	LOC108606100|XP_017851436.1|DBUS
OG0010422	LOC117901455|XP_034668098.1|DSUB	LOC108608202|XP_017854968.2|DBUS
OG0010423	LOC117901766|XP_034668547.1|DSUB	LOC108604197|XP_017849043.2|DBUS
OG0010424	LOC117900764|XP_034667135.1|DSUB	LOC117135009|XP_033150683.1|DBUS
OG0010425	LOC117899993|XP_034666055.1|DSUB	LOC108602545|XP_017846170.1|DBUS
OG0010426	LOC117899991|XP_034666051.1|DSUB	LOC108605356|XP_017850517.1|DBUS
OG0010427	LOC117901192|XP_034667736.1|DSUB	LOC108603659|XP_017848135.2|DBUS
OG0010428	LOC117902667|XP_034670088.1|DSUB	LOC108608520|XP_017855411.2|DBUS
OG0010429	LOC117902557|XP_034669890.1|DSUB	LOC108603033|XP_017846942.1|DBUS
OG0010430	LOC117901933|XP_034668792.1|DSUB	LOC108605017|XP_017850076.1|DBUS
OG0010431	LOC117900983|XP_034667471.1|DSUB	LOC108601175|XP_017844603.1|DBUS
OG0010432	LOC117900984|XP_034667472.1|DSUB	LOC108599936|XP_017842651.1|DBUS
OG0010433	LOC117900592|XP_034666892.1|DSUB	LOC108604770|XP_017849856.1|DBUS
OG0010434	LOC117901642|XP_034668367.1|DSUB	LOC108607574|XP_017853956.1|DBUS
OG0010435	LOC117902224|XP_034669348.1|DSUB	LOC108599526|XP_017841895.2|DBUS
OG0010436	LOC117900248|XP_034666438.1|DSUB	LOC108607944|XP_017854554.1|DBUS
OG0010437	LOC117901137|XP_034667670.1|DSUB	LOC108606861|XP_017852858.1|DBUS
OG0010438	LOC117893873|XP_034656535.1|DSUB	LOC108599343|XP_017841668.2|DBUS
OG0010439	LOC117900684|XP_034667021.1|DSUB	LOC108604203|XP_017849056.1|DBUS
OG0010440	LOC117900781|XP_034667153.1|DSUB	LOC108604557|XP_017849578.1|DBUS
OG0010441	LOC117901459|XP_034668104.1|DSUB	LOC108594410|XP_017835068.1|DBUS
OG0010442	LOC117898113|XP_034663190.1|DSUB	LOC108597596|XP_017839710.1|DBUS
OG0010443	LOC117900481|XP_034666757.1|DSUB	LOC108603282|XP_017847439.1|DBUS
OG0010444	LOC117900467|XP_034666734.1|DSUB	LOC108603774|XP_017848354.1|DBUS
OG0010445	LOC117900377|XP_034666620.1|DSUB	LOC108603314|XP_017847515.2|DBUS
OG0010446	LOC117900089|XP_034666190.1|DSUB	LOC108600837|XP_017844125.1|DBUS
OG0010447	LOC117893610|XP_034656178.1|DSUB	LOC108599061|XP_017841330.2|DBUS
OG0010448	LOC117893151|XP_034655502.1|DSUB	LOC108600131|XP_017843011.1|DBUS
OG0010450	LOC117894200|XP_034657006.1|DSUB	LOC108598371|XP_017840482.2|DBUS
OG0010451	LOC117892974|XP_034655205.1|DSUB	LOC108600565|XP_017843717.2|DBUS
OG0010452	LOC117895527|XP_034659124.1|DSUB	LOC108600075|XP_017842921.1|DBUS
OG0010453	LOC117895525|XP_034659122.1|DSUB	LOC108599000|XP_017841266.1|DBUS
OG0010454	LOC117893986|XP_034656691.1|DSUB	LOC108599379|XP_017841674.1|DBUS
OG0010455	LOC117895204|XP_034658579.1|DSUB	LOC108601122|XP_017844531.1|DBUS
OG0010456	LOC117894360|XP_034657244.1|DSUB	LOC108598961|XP_017841221.1|DBUS
OG0010457	LOC117893863|XP_034656524.1|DSUB	LOC108599312|XP_017841604.1|DBUS
OG0010458	LOC117894022|XP_034656751.1|DSUB	LOC108598314|XP_017840419.1|DBUS
OG0010459	LOC117893490|XP_034656013.1|DSUB	LOC108599376|XP_017841671.1|DBUS
OG0010460	LOC117893488|XP_034656011.1|DSUB	LOC108598317|XP_033149332.1|DBUS
OG0010461	LOC117894896|XP_034658077.1|DSUB	LOC108600787|XP_017844050.1|DBUS
OG0010462	LOC117894613|XP_034657656.1|DSUB	LOC108598708|XP_017840922.1|DBUS
OG0010463	LOC117894547|XP_034657559.1|DSUB	LOC108599719|XP_017842205.1|DBUS
OG0010464	LOC117894521|XP_034657525.1|DSUB	LOC108599707|XP_017842193.1|DBUS
OG0010465	LOC117894512|XP_034657512.1|DSUB	LOC108599714|XP_017842199.2|DBUS
OG0010466	LOC117894510|XP_034657510.1|DSUB	LOC108598862|XP_017841108.1|DBUS
OG0010467	LOC117894534|XP_034657542.1|DSUB	LOC108598964|XP_017841224.1|DBUS
OG0010468	LOC117893859|XP_034656520.1|DSUB	LOC108599048|XP_017841317.1|DBUS
OG0010469	LOC117895279|XP_034658705.1|DSUB	LOC108598171|XP_017840275.1|DBUS
OG0010470	LOC117894140|XP_034656925.1|DSUB	LOC108600884|XP_017844193.2|DBUS
OG0010471	LOC117894144|XP_034656929.1|DSUB	LOC108599915|XP_017842603.1|DBUS
OG0010472	LOC117893127|XP_034655466.1|DSUB	LOC108599465|XP_017841790.1|DBUS
OG0010473	LOC117895463|XP_034659029.1|DSUB	LOC108597958|XP_017840062.2|DBUS
OG0010474	LOC117895031|XP_034658294.1|DSUB	LOC108599401|XP_017841700.1|DBUS
OG0010475	LOC117893635|XP_034656212.1|DSUB	LOC108599389|XP_017841685.1|DBUS
OG0010477	LOC117894202|XP_034657009.1|DSUB	LOC108599929|XP_017842630.1|DBUS
OG0010478	LOC117894306|XP_034657164.1|DSUB	LOC108598562|XP_017840735.2|DBUS
OG0010479	LOC117895711|XP_034659453.1|DSUB	LOC108598566|XP_017840739.1|DBUS
OG0010480	LOC117893741|XP_034656361.1|DSUB	LOC108599276|XP_017841562.1|DBUS
OG0010481	LOC117895786|XP_034659577.1|DSUB	LOC108600893|XP_017844202.2|DBUS
OG0010482	LOC117894455|XP_034657445.1|DSUB	LOC108601036|XP_017844405.1|DBUS
OG0010483	LOC117895087|XP_034658375.1|DSUB	LOC108600179|XP_017843075.1|DBUS
OG0010484	LOC117893594|XP_034656159.1|DSUB	LOC108599882|XP_017842551.1|DBUS
OG0010486	LOC117894555|XP_034657570.1|DSUB	LOC108598340|XP_017840447.2|DBUS
OG0010487	LOC117895037|XP_034658302.1|DSUB	LOC108599831|XP_017842429.1|DBUS
OG0010488	LOC117893598|XP_034656163.1|DSUB	LOC108599159|XP_017841435.1|DBUS
OG0010489	LOC117893487|XP_034656010.1|DSUB	LOC108599302|XP_017841592.1|DBUS
OG0010491	LOC117892611|XP_034654853.1|DSUB	LOC108594694|XP_033150923.1|DBUS
OG0010493	LOC117893168|XP_034655537.1|DSUB	LOC108598611|XP_017840798.1|DBUS
OG0010495	LOC117894220|XP_034657027.1|DSUB	LOC108600705|XP_017843923.1|DBUS
OG0010496	LOC117893012|XP_034655258.1|DSUB	LOC108599128|XP_033149753.1|DBUS
OG0010497	LOC117893312|XP_034655791.1|DSUB	LOC117134780|XP_033149413.1|DBUS
OG0010498	LOC117890230|XP_034650859.1|DSUB	LOC108595629|XP_017836388.1|DBUS
OG0010501	LOC117891596|XP_034653019.1|DSUB	LOC108594936|XP_017835560.1|DBUS
OG0010502	LOC117893213|XP_034655638.1|DSUB, LOC117893188|XP_034655589.1|DSUB	LOC108600059|XP_017842892.2|DBUS
OG0010503	LOC117890240|XP_034650875.1|DSUB	LOC108595557|XP_017836305.1|DBUS
OG0010504	LOC117889711|XP_034650022.1|DSUB	LOC108597781|XP_017839986.1|DBUS
OG0010506	LOC117890099|XP_034650654.1|DSUB	LOC108597241|XP_017839180.1|DBUS
OG0010507	LOC117892286|XP_034654297.1|DSUB	LOC108595773|XP_017836552.1|DBUS
OG0010508	LOC117891575|XP_034652990.1|DSUB	LOC108596974|XP_017838716.1|DBUS
OG0010509	LOC117890779|XP_034651741.1|DSUB	LOC108594608|XP_017835241.1|DBUS
OG0010510	LOC117890437|XP_034651158.1|DSUB	LOC108595468|XP_017836202.1|DBUS
OG0010512	LOC117891227|XP_034652464.1|DSUB	LOC108596679|XP_017838178.1|DBUS
OG0010513	LOC117890405|XP_034651106.1|DSUB	LOC108595703|XP_017836476.1|DBUS
OG0010514	LOC117891748|XP_034653244.1|DSUB	LOC108597070|XP_017838889.1|DBUS
OG0010515	LOC117891631|XP_034653064.1|DSUB	LOC108596451|XP_017837688.1|DBUS
OG0010516	LOC117892075|XP_034653955.1|DSUB	LOC108595585|XP_017836336.1|DBUS
OG0010517	LOC117892315|XP_034654357.1|DSUB	LOC108595894|XP_017836673.1|DBUS
OG0010519	LOC117891652|XP_034653093.1|DSUB	LOC108597669|XP_017839828.1|DBUS
OG0010520	LOC117891017|XP_034652067.1|DSUB	LOC108595589|XP_017836341.1|DBUS
OG0010521	LOC117890445|XP_034651167.1|DSUB	LOC108596954|XP_017838684.1|DBUS
OG0010522	LOC117890332|XP_034651014.1|DSUB	LOC108597696|XP_017839864.1|DBUS
OG0010523	LOC117890904|XP_034651894.1|DSUB	LOC108595410|XP_017836125.1|DBUS
OG0010524	LOC117890307|XP_034650977.1|DSUB	LOC108595362|XP_017836075.1|DBUS
OG0010525	LOC117891811|XP_034653396.1|DSUB	LOC108596108|XP_017837017.1|DBUS
OG0010526	LOC117890497|XP_034651279.1|DSUB	LOC108595744|XP_017836521.1|DBUS
OG0010527	LOC117889802|XP_034650170.1|DSUB	LOC108597462|XP_017839522.2|DBUS
OG0010528	LOC117891208|XP_034652438.1|DSUB	LOC108595973|XP_017836748.2|DBUS
OG0010529	LOC117890876|XP_034651859.1|DSUB	LOC108596005|XP_017836779.1|DBUS
OG0010530	LOC117889960|XP_034650409.1|DSUB	LOC108595240|XP_017835927.1|DBUS
OG0010531	LOC117899761|XP_034665907.1|DSUB	LOC108603185|XP_017847235.1|DBUS
OG0010532	LOC117899497|XP_034665437.1|DSUB	LOC108602890|XP_017846688.1|DBUS
OG0010533	LOC117892964|XP_034655188.1|DSUB	LOC108599898|XP_033149765.1|DBUS
OG0010535	LOC117896745|XP_034661102.1|DSUB	LOC108603936|XP_017848619.1|DBUS
OG0010536	LOC117896858|XP_034661278.1|DSUB	LOC108601537|XP_033149928.1|DBUS
OG0010537	LOC117899498|XP_034665438.1|DSUB	LOC108603634|XP_033149801.1|DBUS
OG0010538	LOC117898514|XP_034663863.1|DSUB	LOC108603967|XP_017848659.1|DBUS
OG0010539	LOC117898499|XP_034663832.1|DSUB	LOC108603422|XP_033150106.1|DBUS
OG0010540	LOC117899560|XP_034665543.1|DSUB	LOC108602771|XP_017846432.1|DBUS
OG0010541	LOC117895176|XP_034658529.1|DSUB	LOC108602237|XP_017845773.1|DBUS
OG0010542	LOC117896848|XP_034661263.1|DSUB	LOC108602062|XP_017845571.1|DBUS
OG0010543	LOC117899106|XP_034664781.1|DSUB	LOC108602197|XP_017845734.1|DBUS
OG0010545	LOC117898285|XP_034663431.1|DSUB	LOC108602305|XP_017845877.1|DBUS
OG0010546	LOC117899745|XP_034665881.1|DSUB	LOC108603113|XP_017847108.1|DBUS
OG0010547	LOC117899747|XP_034665883.1|DSUB	LOC108602656|XP_017846291.1|DBUS
OG0010548	LOC117899437|XP_034665332.1|DSUB	LOC108601361|XP_017844750.1|DBUS
OG0010549	LOC117896238|XP_034660276.1|DSUB	LOC108602998|XP_017846882.1|DBUS
OG0010550	LOC117897726|XP_034662644.1|DSUB	LOC108601629|XP_017845017.1|DBUS
