Orthogroup	DSUB.longest_only	DSAN.longest_only
OG0009731	LOC117892756|XP_034655073.1|DSUB	LOC120444558|XP_039480247.1|DSAN
OG0009732	LOC117891430|XP_034652792.1|DSUB	LOC120458376|XP_039501930.1|DSAN
OG0009733	LOC117903446|XP_034671369.1|DSUB	LOC120455727|XP_039498075.1|DSAN
OG0009734	LOC117903232|XP_034671023.1|DSUB	LOC120455683|XP_039498026.1|DSAN
OG0009735	LOC117901959|XP_034668830.1|DSUB	LOC120448042|XP_039485720.1|DSAN
OG0009736	LOC117903841|XP_034672187.1|DSUB	LOC120457043|XP_039500148.1|DSAN
OG0009737	LOC117897256|XP_034661871.1|DSUB	LOC120451980|XP_039491941.1|DSAN
OG0009738	LOC117891820|XP_034653448.1|DSUB	LOC120457034|XP_039500135.1|DSAN
OG0009739	LOC117903585|XP_034671696.1|DSUB	LOC120455972|XP_039498456.1|DSAN
OG0009740	LOC117897509|XP_034662303.1|DSUB	LOC120455955|XP_039498432.1|DSAN
OG0009741	LOC117900777|XP_034667149.1|DSUB	LOC120453000|XP_039493441.1|DSAN
OG0009742	LOC117890075|XP_034650614.1|DSUB	LOC120455884|XP_039498307.1|DSAN
OG0009743	LOC117901152|XP_034667697.1|DSUB	LOC120455477|XP_039497643.1|DSAN
OG0009744	LOC117903552|XP_034671643.1|DSUB	LOC120455777|XP_039498167.1|DSAN
OG0009745	LOC117889607|XP_034649917.1|DSUB	LOC120457119|XP_039500270.1|DSAN
OG0009746	LOC117893770|XP_034656404.1|DSUB, LOC117894248|XP_034657087.1|DSUB	LOC120449967|XP_039488604.1|DSAN
OG0009747	LOC117901374|XP_034667975.1|DSUB	LOC120456603|XP_039499451.1|DSAN
OG0009748	LOC117902274|XP_034669433.1|DSUB	LOC120457283|XP_039500658.1|DSAN
OG0009749	LOC117893711|XP_034656289.1|DSUB	LOC120449468|XP_039487874.1|DSAN
OG0009750	LOC117893121|XP_034655461.1|DSUB	LOC120450114|XP_039488870.1|DSAN
OG0009751	LOC117903836|XP_034672179.1|DSUB	LOC120456653|XP_039499519.1|DSAN
OG0009752	LOC117903820|XP_034672154.1|DSUB	LOC120456634|XP_039499491.1|DSAN
OG0009753	LOC117903822|XP_034672166.1|DSUB	LOC120456633|XP_039499490.1|DSAN
OG0009754	LOC117891961|XP_034653724.1|DSUB	LOC120445157|XP_039481266.1|DSAN
OG0009755	LOC117896905|XP_034661368.1|DSUB	LOC120455774|XP_039498163.1|DSAN
OG0009756	LOC117903483|XP_034671438.1|DSUB	LOC120456786|XP_039499737.1|DSAN
OG0009757	LOC117901793|XP_034668594.1|DSUB	LOC120445365|XP_039481672.1|DSAN
OG0009758	LOC117897787|XP_034662727.1|DSUB, LOC117896016|XP_034659913.1|DSUB	LOC120451307|XP_039490806.1|DSAN
OG0009759	LOC117897603|XP_034662455.1|DSUB	LOC120456744|XP_039499668.1|DSAN
OG0009760	LOC117894590|XP_034657632.1|DSUB	LOC120457157|XP_039500364.1|DSAN
OG0009761	LOC117901075|XP_034667582.1|DSUB	LOC120457164|XP_039500376.1|DSAN
OG0009762	LOC117894481|XP_034657478.1|DSUB	LOC120456845|XP_039499834.1|DSAN
OG0009763	LOC117895567|XP_034659174.1|DSUB	LOC120450409|XP_039489339.1|DSAN
OG0009764	LOC117895233|XP_034658630.1|DSUB	LOC120447782|XP_039485270.1|DSAN
OG0009765	LOC117894738|XP_034657828.1|DSUB	LOC120449727|XP_039488290.1|DSAN
OG0009766	LOC117895267|XP_034658681.1|DSUB	LOC120448950|XP_039487133.1|DSAN
OG0009767	LOC117895266|XP_034658680.1|DSUB	LOC120449273|XP_039487590.1|DSAN
OG0009768	LOC117894833|XP_034657971.1|DSUB	LOC120449225|XP_039487531.1|DSAN
OG0009769	LOC117893730|XP_034656342.1|DSUB	LOC120450297|XP_039489168.1|DSAN
OG0009770	LOC117893449|XP_034655959.1|DSUB	LOC120448778|XP_039486900.1|DSAN
OG0009771	LOC117895117|XP_034658414.1|DSUB	LOC120447991|XP_039485623.1|DSAN
OG0009772	LOC117893428|XP_034655937.1|DSUB	LOC120447902|XP_039485479.1|DSAN
OG0009773	LOC117893982|XP_034656685.1|DSUB	LOC120448149|XP_039485917.1|DSAN
OG0009774	LOC117893588|XP_034656151.1|DSUB	LOC120449960|XP_039488596.1|DSAN
OG0009775	LOC117894988|XP_034658226.1|DSUB	LOC120448067|XP_039485766.1|DSAN
OG0009776	LOC117894021|XP_034656749.1|DSUB	LOC120447965|XP_039485590.1|DSAN
OG0009777	LOC117893849|XP_034656507.1|DSUB	LOC120449139|XP_039487387.1|DSAN
OG0009778	LOC117894853|XP_034657999.1|DSUB	LOC120449855|XP_039488449.1|DSAN
OG0009779	LOC117894579|XP_034657611.1|DSUB	LOC120449164|XP_039487440.1|DSAN
OG0009780	LOC117894568|XP_034657592.1|DSUB	LOC120449487|XP_039487899.1|DSAN
OG0009781	LOC117894228|XP_034657035.1|DSUB	LOC120449492|XP_039487907.1|DSAN
OG0009782	LOC117893008|XP_034655255.1|DSUB	LOC120450001|XP_039488645.1|DSAN
OG0009783	LOC117895364|XP_034658839.1|DSUB	LOC120449021|XP_039487235.1|DSAN
OG0009784	LOC117895592|XP_034659233.1|DSUB	LOC120447839|XP_039485378.1|DSAN
OG0009785	LOC117893378|XP_034655863.1|DSUB	LOC120449345|XP_039487688.1|DSAN
OG0009786	LOC117895523|XP_034659119.1|DSUB	LOC120447492|XP_039484822.1|DSAN
OG0009787	LOC117895516|XP_034659112.1|DSUB	LOC120447491|XP_039484821.1|DSAN
OG0009788	LOC117893123|XP_034655463.1|DSUB	LOC120450117|XP_039488873.1|DSAN
OG0009789	LOC117894669|XP_034657737.1|DSUB	LOC120447567|XP_039484959.1|DSAN
OG0009790	LOC117892041|XP_034653857.1|DSUB	LOC120445773|XP_039482306.1|DSAN
OG0009791	LOC117895161|XP_034658507.1|DSUB	LOC120449157|XP_039487431.1|DSAN
OG0009792	LOC117895149|XP_034658473.1|DSUB	LOC120448455|XP_039486407.1|DSAN
OG0009793	LOC117894608|XP_034657650.1|DSUB	LOC120447519|XP_039484882.1|DSAN
OG0009794	LOC117898490|XP_034663817.1|DSUB	LOC120453532|XP_039494218.1|DSAN
OG0009795	LOC117896650|XP_034660991.1|DSUB	LOC120456964|XP_039500043.1|DSAN
OG0009796	LOC117893804|XP_034656441.1|DSUB	LOC120447705|XP_039485167.1|DSAN
OG0009797	LOC117894143|XP_034656928.1|DSUB	LOC120448073|XP_039485779.1|DSAN
OG0009798	LOC117893702|XP_034656281.1|DSUB	LOC120448071|XP_039485777.1|DSAN
OG0009799	LOC117893858|XP_034656518.1|DSUB	LOC120448404|XP_039486334.1|DSAN
OG0009800	LOC117893542|XP_034656083.1|DSUB	LOC120449378|XP_039487746.1|DSAN
OG0009801	LOC117894856|XP_034658004.1|DSUB	LOC120448291|XP_039486163.1|DSAN
OG0009802	LOC117893034|XP_034655286.1|DSUB	LOC120449782|XP_039488356.1|DSAN
OG0009803	LOC117894515|XP_034657516.1|DSUB	LOC120449909|XP_039488534.1|DSAN
OG0009804	LOC117894533|XP_034657541.1|DSUB	LOC120447867|XP_039485408.1|DSAN
OG0009805	LOC117894525|XP_034657530.1|DSUB	LOC120447861|XP_039485403.1|DSAN
OG0009806	LOC117894514|XP_034657515.1|DSUB	LOC120447856|XP_039485398.1|DSAN
OG0009807	LOC117894549|XP_034657561.1|DSUB	LOC120450153|XP_039488927.1|DSAN
OG0009808	LOC117893011|XP_034655257.1|DSUB	LOC120449998|XP_039488642.1|DSAN
OG0009809	LOC117894636|XP_034657699.1|DSUB	LOC120450019|XP_039488676.1|DSAN
OG0009810	LOC117893657|XP_034656239.1|DSUB	LOC120449926|XP_039488553.1|DSAN
OG0009811	LOC117893658|XP_034656240.1|DSUB	LOC120449007|XP_039487215.1|DSAN
OG0009812	LOC117893769|XP_034656400.1|DSUB	LOC120448026|XP_039485701.1|DSAN
OG0009813	LOC117894255|XP_034657099.1|DSUB	LOC120448654|XP_039486719.1|DSAN
OG0009814	LOC117894388|XP_034657285.1|DSUB	LOC120450061|XP_039488767.1|DSAN
OG0009815	LOC117893604|XP_034656171.1|DSUB	LOC120448376|XP_039486279.1|DSAN
OG0009816	LOC117893467|XP_034655979.1|DSUB	LOC120449555|XP_039488021.1|DSAN
OG0009817	LOC117893023|XP_034655271.1|DSUB	LOC120449262|XP_039487579.1|DSAN
OG0009818	LOC117893885|XP_034656548.1|DSUB	LOC120450065|XP_039488771.1|DSAN
OG0009819	LOC117893460|XP_034655970.1|DSUB	LOC120448698|XP_039486787.1|DSAN
OG0009820	LOC117894411|XP_034657311.1|DSUB	LOC120449453|XP_039487859.1|DSAN
OG0009821	LOC117894647|XP_034657710.1|DSUB	LOC120449611|XP_039488113.1|DSAN
OG0009822	LOC117894222|XP_034657029.1|DSUB	LOC120449286|XP_039487603.1|DSAN
OG0009823	LOC117895331|XP_034658795.1|DSUB	LOC120449532|XP_039487986.1|DSAN
OG0009824	LOC117893754|XP_034656379.1|DSUB	LOC120448774|XP_039486895.1|DSAN
OG0009825	LOC117895748|XP_034659510.1|DSUB	LOC120449504|XP_039487939.1|DSAN
OG0009826	LOC117892999|XP_034655245.1|DSUB	LOC120448825|XP_039486957.1|DSAN
OG0009827	LOC117892997|XP_034655243.1|DSUB	LOC120448828|XP_039486962.1|DSAN
OG0009828	LOC117895177|XP_034658530.1|DSUB	LOC120449494|XP_039487910.1|DSAN
OG0009829	LOC117894284|XP_034657133.1|DSUB	LOC120449047|XP_039487274.1|DSAN
OG0009830	LOC117894556|XP_034657571.1|DSUB	LOC120448582|XP_039486591.1|DSAN
OG0009831	LOC117893431|XP_034655940.1|DSUB	LOC120448776|XP_039486897.1|DSAN
OG0009832	LOC117894118|XP_034656891.1|DSUB	LOC120448562|XP_039486552.1|DSAN
OG0009833	LOC117894727|XP_034657807.1|DSUB	LOC120449852|XP_039488445.1|DSAN
OG0009834	LOC117891165|XP_034652379.1|DSUB	LOC120447086|XP_039484421.1|DSAN
OG0009835	LOC117891168|XP_034652382.1|DSUB	LOC120444599|XP_039480308.1|DSAN
OG0009836	LOC117897449|XP_034662184.1|DSUB	LOC120452072|XP_039492069.1|DSAN
OG0009837	LOC117897989|XP_034663005.1|DSUB	LOC120453754|XP_039494522.1|DSAN
OG0009838	LOC117900181|XP_034666318.1|DSUB	LOC120447239|XP_039484701.1|DSAN
OG0009839	LOC117892543|XP_034654743.1|DSUB	LOC120448661|XP_039486730.1|DSAN
OG0009840	LOC117900759|XP_034667132.1|DSUB	LOC120446252|XP_039483057.1|DSAN
OG0009841	LOC117901949|XP_034668814.1|DSUB	LOC120445608|XP_039482054.1|DSAN
OG0009842	LOC117895088|XP_034658376.1|DSUB	LOC120450383|XP_039489309.1|DSAN
OG0009843	LOC117893921|XP_034656594.1|DSUB	LOC120449946|XP_039488581.1|DSAN
OG0009844	LOC117895582|XP_034659203.1|DSUB	LOC120448229|XP_039486061.1|DSAN
OG0009845	LOC117890981|XP_034652021.1|DSUB	LOC120446685|XP_039483710.1|DSAN
OG0009846	LOC117901967|XP_034668839.1|DSUB	LOC120458659|XP_039502325.1|DSAN
OG0009847	LOC117891084|XP_034652158.1|DSUB	LOC120457023|XP_039500117.1|DSAN
OG0009848	LOC117896749|XP_034661110.1|DSUB	LOC120455934|XP_039498397.1|DSAN
OG0009849	LOC117899304|XP_034665116.1|DSUB	LOC120453541|XP_039494225.1|DSAN
OG0009850	LOC117902687|XP_034670118.1|DSUB	LOC120457060|XP_039500170.1|DSAN
OG0009851	LOC117900509|XP_034666793.1|DSUB	LOC120456407|XP_039499172.1|DSAN
OG0009852	LOC117891533|XP_034652933.1|DSUB	LOC120450027|XP_039488703.1|DSAN
OG0009853	LOC117890031|XP_034650542.1|DSUB	LOC120455885|XP_039498312.1|DSAN
OG0009854	LOC117903579|XP_034671690.1|DSUB	LOC120455989|XP_039498479.1|DSAN
OG0009855	LOC117900649|XP_034666972.1|DSUB	LOC120455079|XP_039496879.1|DSAN
OG0009856	LOC117900407|XP_034666653.1|DSUB	LOC120458900|XP_039502677.1|DSAN
OG0009857	LOC117900762|XP_034667134.1|DSUB	LOC120446474|XP_039483411.1|DSAN
OG0009858	LOC117901123|XP_034667652.1|DSUB	LOC120450485|XP_039489468.1|DSAN
OG0009859	LOC117901261|XP_034667845.1|DSUB	LOC120445742|XP_039482250.1|DSAN
OG0009860	LOC117901937|XP_034668796.1|DSUB	LOC120458952|XP_039478855.1|DSAN
OG0009861	LOC117900636|XP_034666956.1|DSUB	LOC120458723|XP_039502407.1|DSAN
OG0009862	LOC117901436|XP_034668071.1|DSUB	LOC120458861|XP_039502625.1|DSAN
OG0009863	LOC117902561|XP_034669893.1|DSUB	LOC120454194|XP_039495223.1|DSAN
OG0009864	LOC117900919|XP_034667373.1|DSUB	LOC120445842|XP_039482404.1|DSAN
OG0009865	LOC117900770|XP_034667141.1|DSUB	LOC120458192|XP_039501696.1|DSAN
OG0009866	LOC117895444|XP_034659001.1|DSUB	LOC120448935|XP_039487106.1|DSAN
OG0009867	LOC117895861|XP_034659720.1|DSUB	LOC120448054|XP_039485737.1|DSAN
OG0009868	LOC117894405|XP_034657308.1|DSUB	LOC120450549|XP_039489588.1|DSAN
OG0009869	LOC117901567|XP_034668256.1|DSUB, LOC117901804|XP_034668609.1|DSUB, LOC117901939|XP_034668799.1|DSUB, LOC117897200|XP_034661793.1|DSUB, LOC117901803|XP_034668607.1|DSUB, LOC117901565|XP_034668254.1|DSUB	LOC120458556|XP_039502173.1|DSAN
OG0009870	LOC117892962|XP_034655185.1|DSUB	LOC120449565|XP_039488051.1|DSAN
OG0009871	LOC117890522|XP_034651319.1|DSUB	LOC120446771|XP_039483848.1|DSAN
OG0009872	LOC117891783|XP_034653344.1|DSUB	LOC120445064|XP_039481122.1|DSAN
OG0009873	LOC117891559|XP_034652970.1|DSUB	LOC120446954|XP_039484140.1|DSAN
OG0009874	LOC117894152|XP_034656939.1|DSUB	LOC120448353|XP_039486253.1|DSAN
OG0009875	LOC117894661|XP_034657727.1|DSUB	LOC120448830|XP_039486964.1|DSAN
OG0009876	LOC117892641|XP_034654887.1|DSUB	LOC120445977|XP_039482642.1|DSAN
OG0009877	LOC117890662|XP_034651526.1|DSUB	LOC120443776|XP_039479032.1|DSAN
OG0009878	LOC117890109|XP_034650668.1|DSUB	LOC120447113|XP_039484468.1|DSAN
OG0009879	LOC117890223|XP_034650851.1|DSUB	LOC120446158|XP_039482923.1|DSAN
OG0009880	LOC117889820|XP_034650191.1|DSUB	LOC120445006|XP_039480989.1|DSAN
OG0009881	LOC117890682|XP_034651556.1|DSUB	LOC120445495|XP_039481876.1|DSAN
OG0009882	LOC117892739|XP_034655055.1|DSUB	LOC120445587|XP_039482012.1|DSAN
OG0009883	LOC117889883|XP_034650284.1|DSUB	LOC120445896|XP_039482484.1|DSAN
OG0009884	LOC117892310|XP_034654348.1|DSUB	LOC120445898|XP_039482486.1|DSAN
OG0009885	LOC117891019|XP_034652072.1|DSUB	LOC120450928|XP_039490131.1|DSAN
OG0009886	LOC117892124|XP_034654047.1|DSUB	LOC120447135|XP_039484503.1|DSAN
OG0009887	LOC117890905|XP_034651895.1|DSUB	LOC120455943|XP_039498412.1|DSAN
OG0009888	LOC117891528|XP_034652920.1|DSUB	LOC120445383|XP_039481722.1|DSAN
OG0009889	LOC117891474|XP_034652846.1|DSUB	LOC120446829|XP_039483945.1|DSAN
OG0009890	LOC117889963|XP_034650415.1|DSUB, LOC117892260|XP_034654267.1|DSUB	LOC120444966|XP_039480916.1|DSAN
OG0009891	LOC117891708|XP_034653193.1|DSUB	LOC120454030|XP_039494957.1|DSAN
OG0009892	LOC117898933|XP_034664533.1|DSUB	LOC120455162|XP_039497018.1|DSAN
OG0009893	LOC117892639|XP_034654885.1|DSUB	LOC120446680|XP_039483690.1|DSAN
OG0009894	LOC117897088|XP_034661618.1|DSUB	LOC120453139|XP_039493623.1|DSAN
OG0009895	LOC117898894|XP_034664468.1|DSUB	LOC120451925|XP_039491874.1|DSAN
OG0009896	LOC117895984|XP_034659857.1|DSUB	LOC120450907|XP_039490091.1|DSAN
OG0009897	LOC117896375|XP_034660542.1|DSUB	LOC120453523|XP_039494205.1|DSAN
OG0009898	LOC117898558|XP_034663934.1|DSUB	LOC120450997|XP_039490240.1|DSAN
OG0009899	LOC117897079|XP_034661606.1|DSUB	LOC120454146|XP_039495137.1|DSAN
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC120453188|XP_039493688.1|DSAN
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC120452570|XP_039492786.1|DSAN
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC120452033|XP_039492016.1|DSAN
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC120453663|XP_039494406.1|DSAN
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC120452675|XP_039492960.1|DSAN
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC120454597|XP_039495983.1|DSAN
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC120452748|XP_039493057.1|DSAN
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC120454135|XP_039495125.1|DSAN
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC120451185|XP_039490567.1|DSAN
OG0009910	LOC117898945|XP_034664557.1|DSUB	LOC120454198|XP_039495227.1|DSAN
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC120446702|XP_039483734.1|DSAN
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC120446592|XP_039483555.1|DSAN
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC120458818|XP_039502561.1|DSAN
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC120458728|XP_039502411.1|DSAN
OG0009916	LOC117900069|XP_034666163.1|DSUB	LOC120458070|XP_039501516.1|DSAN
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC120450557|XP_039489599.1|DSAN
OG0009925	LOC117897705|XP_034662618.1|DSUB	LOC120454466|XP_039495719.1|DSAN
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC120456903|XP_039499962.1|DSAN
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC120453127|XP_039493608.1|DSAN
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC120456454|XP_039499228.1|DSAN
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC120444269|XP_039479716.1|DSAN
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC120446350|XP_039483214.1|DSAN
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC120449879|XP_039488487.1|DSAN
OG0009937	LOC117896032|XP_034659931.1|DSUB	LOC120457499|XP_039500987.1|DSAN, LOC120447877|XP_039485420.1|DSAN
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC120455892|XP_039498321.1|DSAN
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC120450576|XP_039489632.1|DSAN
OG0009942	LOC117891549|XP_034652956.1|DSUB	LOC120445805|XP_039482355.1|DSAN
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC120458721|XP_039502404.1|DSAN
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC120457161|XP_039500371.1|DSAN
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC120455514|XP_039497720.1|DSAN
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC120448551|XP_039486538.1|DSAN
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC120456912|XP_039499976.1|DSAN
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC120452998|XP_039493437.1|DSAN
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC120452135|XP_039492155.1|DSAN
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC120451594|XP_039491348.1|DSAN
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC120452803|XP_039493136.1|DSAN
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC120454353|XP_039495509.1|DSAN
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC120445149|XP_039481243.1|DSAN
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC120456825|XP_039499808.1|DSAN
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC120454412|XP_039495615.1|DSAN
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC120453239|XP_039493774.1|DSAN
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC120450725|XP_039489750.1|DSAN
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC120451556|XP_039491290.1|DSAN
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC120452029|XP_039492010.1|DSAN
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC120453553|XP_039494240.1|DSAN
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC120453737|XP_039494502.1|DSAN
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC120444618|XP_039480352.1|DSAN
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC120446376|XP_039483241.1|DSAN
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	LOC120455473|XP_039497641.1|DSAN
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC120445663|XP_039482144.1|DSAN
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC120446391|XP_039483263.1|DSAN
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC120444431|XP_039480013.1|DSAN
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC120456519|XP_039499333.1|DSAN
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC120443939|XP_039479324.1|DSAN
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC120457784|XP_039501213.1|DSAN
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC120458270|XP_039501797.1|DSAN
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC120452024|XP_039492008.1|DSAN
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC120458650|XP_039502312.1|DSAN
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC120443920|XP_039479296.1|DSAN
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC120458773|XP_039502486.1|DSAN
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC120445087|XP_039481150.1|DSAN
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC120445198|XP_039481356.1|DSAN
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC120446194|XP_039482977.1|DSAN
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC120445105|XP_039481183.1|DSAN
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC120458740|XP_039502437.1|DSAN
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC120452333|XP_039492434.1|DSAN
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC120445407|XP_039481755.1|DSAN
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC120445409|XP_039481757.1|DSAN
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC120444268|XP_039479715.1|DSAN
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC120445512|XP_039481904.1|DSAN
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC120444739|XP_039480599.1|DSAN
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC120456624|XP_039499481.1|DSAN
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC120456013|XP_039498505.1|DSAN
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC120456125|XP_039498689.1|DSAN
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC120455603|XP_039497916.1|DSAN
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC120455406|XP_039497480.1|DSAN
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC120455862|XP_039498267.1|DSAN
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC120456916|XP_039499981.1|DSAN
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC120455580|XP_039497886.1|DSAN
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC120457297|XP_039500713.1|DSAN
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC120456413|XP_039499177.1|DSAN
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC120449323|XP_039487653.1|DSAN
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC120458195|XP_039501703.1|DSAN
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC120456515|XP_039499316.1|DSAN
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC120447738|XP_039485216.1|DSAN
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC120456838|XP_039499824.1|DSAN
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC120455434|XP_039497564.1|DSAN
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC120456722|XP_039499639.1|DSAN
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC120446768|XP_039483846.1|DSAN
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC120455990|XP_039498480.1|DSAN
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC120455052|XP_039496838.1|DSAN
OG0010012	LOC117903087|XP_034670782.1|DSUB	LOC120456440|XP_039499207.1|DSAN
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC120455966|XP_039498445.1|DSAN
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC120455446|XP_039497587.1|DSAN
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC120456966|XP_039500045.1|DSAN
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC120456020|XP_039498518.1|DSAN
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC120456988|XP_039500071.1|DSAN
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC120455483|XP_039497651.1|DSAN
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC120455513|XP_039497718.1|DSAN
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC120455114|XP_039496937.1|DSAN
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC120455230|XP_039497140.1|DSAN
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC120456594|XP_039499437.1|DSAN
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC120456276|XP_039498948.1|DSAN
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC120456281|XP_039498956.1|DSAN
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC120456583|XP_039499424.1|DSAN
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC120456463|XP_039499243.1|DSAN
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC120456606|XP_039499453.1|DSAN
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC120455121|XP_039496948.1|DSAN
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC120455719|XP_039498068.1|DSAN
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC120457101|XP_039500225.1|DSAN
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC120456754|XP_039499681.1|DSAN
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC120451349|XP_039490887.1|DSAN
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC120456543|XP_039499356.1|DSAN
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC120456538|XP_039499351.1|DSAN
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC120456542|XP_039499355.1|DSAN
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC120455625|XP_039497942.1|DSAN
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC120456552|XP_039499365.1|DSAN
