Orthogroup	DSUB.longest_only	DELE.longest_only
OG0011058	LOC117901315|XP_034667916.1|DSUB	LOC108141747|XP_017120730.1|DELE
OG0011059	LOC117892571|XP_034654788.1|DSUB	LOC108145130|XP_017125835.1|DELE
OG0011061	LOC117896027|XP_034659927.1|DSUB	LOC108148562|XP_017131097.1|DELE
OG0011062	LOC117893883|XP_034656545.1|DSUB	LOC108138362|XP_017116021.1|DELE
OG0011063	LOC117900130|XP_034666247.1|DSUB	LOC108149421|XP_017132476.1|DELE
OG0011078	LOC117893983|XP_034656688.1|DSUB	LOC108146788|XP_017128444.1|DELE
OG0011079	LOC117896502|XP_034660742.1|DSUB	LOC108134624|XP_017110501.1|DELE
OG0011080	LOC117898540|XP_034663909.1|DSUB	LOC108149928|XP_017133337.1|DELE
OG0011082	LOC117891515|XP_034652901.1|DSUB	LOC108144904|XP_017125555.1|DELE
OG0011084	LOC117893811|XP_034656449.1|DSUB	LOC108143126|XP_017122856.1|DELE
OG0011086	LOC117903906|XP_034672303.1|DSUB	LOC108137733|XP_017115121.1|DELE
OG0011087	LOC117897551|XP_034662374.1|DSUB	LOC108140907|XP_017119449.1|DELE
OG0011089	LOC117902969|XP_034670514.1|DSUB	LOC108145289|XP_017126092.1|DELE
OG0011090	LOC117892474|XP_034654616.1|DSUB	LOC108144106|XP_017124239.1|DELE
OG0011093	LOC117895668|XP_034659384.1|DSUB	LOC108142305|XP_017121545.1|DELE
OG0011096	LOC117894674|XP_034657743.1|DSUB	LOC108135522|XP_017111757.1|DELE
OG0011104	LOC117899132|XP_034664821.1|DSUB	LOC108149969|XP_017133381.1|DELE
OG0011106	LOC117890553|XP_034651375.1|DSUB	LOC108144738|XP_017125324.1|DELE
OG0011111	LOC117897344|XP_034662009.1|DSUB	LOC108140706|XP_017119151.1|DELE
OG0011113	LOC117896400|XP_034660602.1|DSUB	LOC108142918|XP_017122496.1|DELE
OG0011114	LOC117898457|XP_034663770.1|DSUB	LOC108140471|XP_017118700.1|DELE
OG0011115	LOC117896974|XP_034661419.1|DSUB	LOC108148600|XP_017131167.1|DELE
OG0011116	LOC117898185|XP_034663291.1|DSUB	LOC108148456|XP_017130978.1|DELE
OG0011117	LOC117899002|XP_034664640.1|DSUB	LOC108150188|XP_017133683.1|DELE
OG0011118	LOC117899017|XP_034664667.1|DSUB	LOC108139138|XP_017117242.1|DELE
OG0011119	LOC117898506|XP_034663849.1|DSUB	LOC108136711|XP_017113525.1|DELE
OG0011120	LOC117897161|XP_034661722.1|DSUB	LOC108140954|XP_017119511.1|DELE
OG0011121	LOC117896605|XP_034660929.1|DSUB	LOC108141564|XP_017120499.1|DELE
OG0011122	LOC117896537|XP_034660811.1|DSUB	LOC108136045|XP_017112468.1|DELE
OG0011123	LOC117898044|XP_034663094.1|DSUB	LOC108140547|XP_017118885.1|DELE
OG0011124	LOC117899150|XP_034664849.1|DSUB	LOC108140430|XP_017118645.1|DELE
OG0011125	LOC117897498|XP_034662279.1|DSUB	LOC108140741|XP_017119206.1|DELE
OG0011126	LOC117899384|XP_034665257.1|DSUB	LOC108140408|XP_017118613.1|DELE
OG0011128	LOC117892100|XP_034653990.1|DSUB	LOC108144107|XP_017124240.1|DELE
OG0011129	LOC117892664|XP_034654943.1|DSUB	LOC108149588|XP_017132711.1|DELE
OG0011131	LOC117890803|XP_034651768.1|DSUB	LOC108144123|XP_017124255.1|DELE
OG0011133	LOC117901180|XP_034667724.1|DSUB	LOC108138177|XP_017115764.1|DELE
OG0011134	LOC117900928|XP_034667383.1|DSUB	LOC108147763|XP_017129982.1|DELE, LOC108138380|XP_017116051.1|DELE, LOC108135402|XP_017111589.1|DELE, LOC108136879|XP_017113822.1|DELE
OG0011135	LOC117900637|XP_034666957.1|DSUB	LOC108147889|XP_017130137.1|DELE
OG0011136	LOC117900635|XP_034666955.1|DSUB	LOC108147850|XP_017130096.1|DELE
OG0011137	LOC117901683|XP_034668417.1|DSUB	LOC108138015|XP_017115473.1|DELE
OG0011138	LOC117901644|XP_034668369.1|DSUB	LOC108138344|XP_017116002.1|DELE
OG0011140	LOC117896808|XP_034661206.1|DSUB	LOC108142420|XP_017121764.1|DELE
OG0011142	LOC117892230|XP_034654227.1|DSUB	LOC108138462|XP_017116154.1|DELE
OG0011143	LOC117894158|XP_034656949.1|DSUB	LOC108138471|XP_017116169.1|DELE
OG0011145	LOC117900612|XP_034666925.1|DSUB	LOC108138734|XP_017116602.1|DELE
OG0011146	LOC117901187|XP_034667731.1|DSUB	LOC108138613|XP_017116392.1|DELE
OG0011148	LOC117903651|XP_034671845.1|DSUB	LOC108149961|XP_017133369.1|DELE
OG0011149	LOC117902604|XP_034670010.1|DSUB	LOC108147636|XP_017129781.1|DELE
OG0011150	LOC117893626|XP_034656199.1|DSUB	LOC108145609|XP_017126633.1|DELE
OG0011151	LOC117893894|XP_034656562.1|DSUB	LOC108146166|XP_017127551.1|DELE
OG0011152	LOC117894344|XP_034657221.1|DSUB	LOC108146923|XP_017128656.1|DELE
OG0011154	LOC117895271|XP_034658687.1|DSUB	LOC108142322|XP_017121565.1|DELE
OG0011155	LOC117901977|XP_034668871.1|DSUB	LOC108141700|XP_017120672.1|DELE
OG0011156	LOC117900145|XP_034666268.1|DSUB	LOC108141905|XP_017121008.1|DELE
OG0011157	LOC117901120|XP_034667648.1|DSUB	LOC108149298|XP_017132235.1|DELE
OG0011158	LOC117902425|XP_034669676.1|DSUB	LOC108149277|XP_017132208.1|DELE
OG0011159	LOC117901904|XP_034668761.1|DSUB	LOC108149311|XP_017132253.1|DELE
OG0011160	LOC117901421|XP_034668048.1|DSUB	LOC108134533|XP_017110368.1|DELE
OG0011162	LOC117900630|XP_034666949.1|DSUB	LOC108137789|XP_017115183.1|DELE
OG0011163	LOC117890841|XP_034651816.1|DSUB	LOC108136578|XP_017113381.1|DELE, LOC108143631|XP_017123634.1|DELE
OG0011165	LOC117893358|XP_034655840.1|DSUB, LOC117899417|XP_034665298.1|DSUB	LOC108146576|XP_017128086.1|DELE
OG0011171	ND2|YP_009725118.1|DSUB	LOC108143636|XP_017123642.1|DELE
OG0011172	CYTB|YP_009725129.1|DSUB	LOC108145908|XP_017127061.1|DELE
OG0011177	LOC117893654|XP_034656235.1|DSUB	LOC108142575|XP_017122014.1|DELE
OG0011185	LOC117899456|XP_034665358.1|DSUB	LOC108141208|XP_017119945.1|DELE
OG0011187	LOC117895475|XP_034659048.1|DSUB	LOC108137605|XP_017114869.1|DELE
OG0011193	LOC117897462|XP_034662200.1|DSUB	LOC108148720|XP_017131380.1|DELE
OG0011197	LOC117891852|XP_034653498.1|DSUB	LOC108137286|XP_017114390.1|DELE
OG0011198	LOC117903140|XP_034670869.1|DSUB	LOC108136453|XP_017113124.1|DELE
OG0011206	LOC117893914|XP_034656586.1|DSUB	LOC108145897|XP_017127038.1|DELE
OG0011207	LOC117893504|XP_034656033.1|DSUB	LOC108145749|XP_017126801.1|DELE
OG0011213	LOC117891541|XP_034652942.1|DSUB	LOC108141546|XP_017120476.1|DELE
OG0011214	LOC117891740|XP_034653226.1|DSUB	LOC108144496|XP_017124917.1|DELE
OG0011217	LOC117902956|XP_034670484.1|DSUB	LOC108145317|XP_017126168.1|DELE
OG0011221	LOC117899213|XP_034664977.1|DSUB	LOC108144022|XP_017124137.1|DELE
OG0011222	LOC117896701|XP_034661044.1|DSUB	LOC108140049|XP_017118241.1|DELE
OG0011223	LOC117898543|XP_034663911.1|DSUB	LOC108149729|XP_017133031.1|DELE
OG0011224	LOC117899725|XP_034665860.1|DSUB	LOC108136744|XP_017113576.1|DELE
OG0011225	LOC117898799|XP_034664333.1|DSUB	LOC108137472|XP_017114668.1|DELE
OG0011226	LOC117898703|XP_034664212.1|DSUB	LOC108136963|XP_017113942.1|DELE
OG0011227	LOC117896398|XP_034660599.1|DSUB	LOC108148427|XP_017130952.1|DELE
OG0011228	LOC117897372|XP_034662061.1|DSUB	LOC108148577|XP_017131112.1|DELE
OG0011229	LOC117891608|XP_034653032.1|DSUB	LOC108137002|XP_017113989.1|DELE
OG0011230	LOC117899585|XP_034665594.1|DSUB	LOC108140423|XP_017118634.1|DELE
OG0011232	LOC117896786|XP_034661174.1|DSUB	LOC108139241|XP_017117401.1|DELE
OG0011235	LOC117896655|XP_034660993.1|DSUB	LOC108147125|XP_017128906.1|DELE
OG0011236	LOC117890378|XP_034651067.1|DSUB	LOC108150385|XP_017134013.1|DELE
OG0011237	LOC117890441|XP_034651162.1|DSUB	LOC108147589|XP_017129717.1|DELE
OG0011238	LOC117891513|XP_034652898.1|DSUB	LOC108134665|XP_017110550.1|DELE
OG0011239	LOC117891919|XP_034653632.1|DSUB	LOC108148799|XP_017131556.1|DELE
OG0011240	LOC117890374|XP_034651061.1|DSUB	LOC108144665|XP_017125201.1|DELE
OG0011241	LOC117889728|XP_034650041.1|DSUB	LOC108144882|XP_017125530.1|DELE
OG0011242	LOC117892607|XP_034654839.1|DSUB	LOC108143639|XP_017123641.1|DELE
OG0011243	LOC117892588|XP_034654818.1|DSUB	LOC108144223|XP_017124387.1|DELE
OG0011244	LOC117900101|XP_034666217.1|DSUB	LOC108144961|XP_017125596.1|DELE
OG0011245	LOC117891091|XP_034652163.1|DSUB	LOC108145384|XP_017126267.1|DELE
OG0011246	LOC117889819|XP_034650190.1|DSUB	LOC108149058|XP_017131892.1|DELE
OG0011247	LOC117890586|XP_034651414.1|DSUB	LOC108144249|XP_017124417.1|DELE
OG0011248	LOC117892684|XP_034654980.1|DSUB	LOC108144250|XP_017124419.1|DELE
OG0011249	LOC117890929|XP_034651954.1|DSUB	LOC108144281|XP_017124458.1|DELE
OG0011250	LOC117901113|XP_034667638.1|DSUB	LOC108140959|XP_017119515.1|DELE
OG0011252	LOC117900504|XP_034666786.1|DSUB	LOC108138116|XP_017115634.1|DELE
OG0011253	LOC117902755|XP_034670238.1|DSUB	LOC108138096|XP_017115571.1|DELE
OG0011254	LOC117901243|XP_034667809.1|DSUB	LOC108138698|XP_017116533.1|DELE
OG0011256	LOC117893979|XP_034656687.1|DSUB	LOC108142371|XP_017121687.1|DELE
OG0011258	LOC117893198|XP_034655607.1|DSUB	LOC108140870|XP_017119377.1|DELE
OG0011259	LOC117893172|XP_034655540.1|DSUB	LOC108140606|XP_017119010.1|DELE
OG0011260	LOC117895709|XP_034659454.1|DSUB	LOC108150008|XP_017133448.1|DELE
OG0011261	LOC117901022|XP_034667514.1|DSUB	LOC108138713|XP_017116554.1|DELE
OG0011263	LOC117901792|XP_034668593.1|DSUB	LOC108147760|XP_017129980.1|DELE
OG0011264	LOC117903654|XP_034671853.1|DSUB	LOC108148115|XP_017130454.1|DELE
OG0011265	LOC117894468|XP_034657460.1|DSUB	LOC108150299|XP_017133898.1|DELE
OG0011266	LOC117893425|XP_034655933.1|DSUB	LOC108150163|XP_017133622.1|DELE
OG0011268	LOC117893143|XP_034655493.1|DSUB	LOC108145906|XP_017127054.1|DELE
OG0011269	LOC117894539|XP_034657551.1|DSUB	LOC108145781|XP_017126840.1|DELE
OG0011270	LOC117894524|XP_034657529.1|DSUB	LOC108145632|XP_017126657.1|DELE
OG0011271	LOC117895220|XP_034658605.1|DSUB	LOC108142720|XP_017122230.1|DELE
OG0011272	LOC117895662|XP_034659371.1|DSUB	LOC108136018|XP_017112433.1|DELE
OG0011273	LOC117895381|XP_034658891.1|DSUB	LOC108150179|XP_017133658.1|DELE
OG0011274	LOC117893193|XP_034655593.1|DSUB, LOC117894017|XP_034656742.1|DSUB	LOC108136074|XP_017112528.1|DELE
OG0011275	LOC117893331|XP_034655812.1|DSUB	LOC108145779|XP_017126838.1|DELE
OG0011276	LOC117895312|XP_034658764.1|DSUB	LOC108146583|XP_017128094.1|DELE
OG0011278	LOC117901875|XP_034668723.1|DSUB	LOC108150453|XP_017134106.1|DELE
OG0011279	LOC117900281|XP_034666485.1|DSUB	LOC108135332|XP_017111512.1|DELE
OG0011281	LOC117890843|XP_034651818.1|DSUB	LOC108149822|XP_017133183.1|DELE
OG0011282	LOC117894310|XP_034657172.1|DSUB	LOC108149919|XP_017133324.1|DELE
OG0011283	LOC117892490|XP_034654647.1|DSUB	LOC108141595|XP_017120531.1|DELE
OG0011313	LOC117900092|XP_034666194.1|DSUB	LOC108138174|XP_017115756.1|DELE
OG0011314	LOC117893959|XP_034656643.1|DSUB	LOC108142549|XP_017121972.1|DELE
OG0011319	LOC117900729|XP_034667098.1|DSUB	LOC108147622|XP_017129767.1|DELE
OG0011326	LOC117900454|XP_034666721.1|DSUB	LOC108137092|XP_017114106.1|DELE
OG0011331	LOC117902055|XP_034669017.1|DSUB	LOC108138180|XP_017115783.1|DELE
OG0011332	LOC117893481|XP_034656002.1|DSUB	LOC108145624|XP_017126649.1|DELE
OG0011333	LOC117893510|XP_034656040.1|DSUB, LOC117893384|XP_034655871.1|DSUB	LOC108142323|XP_017121566.1|DELE
OG0011338	LOC117897004|XP_034661460.1|DSUB	LOC108140952|XP_017119510.1|DELE
OG0011339	LOC117897076|XP_034661602.1|DSUB	LOC108141041|XP_017119660.1|DELE
OG0011340	LOC117898769|XP_034664294.1|DSUB	LOC108141558|XP_017120491.1|DELE
OG0011341	LOC117898467|XP_034663784.1|DSUB	LOC108140460|XP_017118681.1|DELE
OG0011342	LOC117896987|XP_034661434.1|DSUB	LOC108143965|XP_017124054.1|DELE
OG0011343	LOC117899708|XP_034665806.1|DSUB	LOC108144052|XP_017124185.1|DELE
OG0011344	LOC117896855|XP_034661274.1|DSUB	LOC108148571|XP_017131106.1|DELE
OG0011346	LOC117897463|XP_034662201.1|DSUB	LOC108148605|XP_017131176.1|DELE
OG0011347	LOC117898413|XP_034663674.1|DSUB	LOC108140628|XP_017119034.1|DELE
OG0011348	LOC117898274|XP_034663420.1|DSUB	LOC108143101|XP_017122812.1|DELE
OG0011349	LOC117896711|XP_034661059.1|DSUB	LOC108140770|XP_017119247.1|DELE
OG0011350	LOC117898186|XP_034663292.1|DSUB	LOC108148596|XP_017131162.1|DELE
OG0011351	LOC117899265|XP_034665050.1|DSUB	LOC108140463|XP_017118685.1|DELE
OG0011352	LOC117896048|XP_034659948.1|DSUB	LOC108148193|XP_017130588.1|DELE
OG0011353	LOC117899261|XP_034665045.1|DSUB	LOC108148496|XP_017131020.1|DELE
OG0011354	LOC117896660|XP_034660998.1|DSUB	LOC108143735|XP_017123758.1|DELE
OG0011355	LOC117890295|XP_034650954.1|DSUB	LOC108145152|XP_017125858.1|DELE
OG0011356	LOC117891122|XP_034652218.1|DSUB	LOC108149069|XP_017131915.1|DELE
OG0011357	LOC117891908|XP_034653621.1|DSUB	LOC108149773|XP_017133110.1|DELE, LOC108137591|XP_017114815.1|DELE
OG0011359	LOC117890496|XP_034651278.1|DSUB	LOC108144459|XP_017124844.1|DELE
OG0011360	LOC117892135|XP_034654062.1|DSUB	LOC108144452|XP_017124832.1|DELE
OG0011361	LOC117891562|XP_034652972.1|DSUB	LOC108144284|XP_017124461.1|DELE
OG0011362	LOC117891812|XP_034653397.1|DSUB	LOC108143376|XP_017123206.1|DELE
OG0011363	LOC117891090|XP_034652161.1|DSUB	LOC108138059|XP_017115526.1|DELE, LOC108134627|XP_017110500.1|DELE
OG0011364	LOC117891638|XP_034653075.1|DSUB	LOC108138683|XP_017116521.1|DELE
OG0011365	LOC117890525|XP_034651334.1|DSUB	LOC108145016|XP_017125672.1|DELE
OG0011366	LOC117889698|XP_034650007.1|DSUB	LOC108137872|XP_017115300.1|DELE
OG0011367	LOC117891865|XP_034653518.1|DSUB	LOC108138631|XP_017116440.1|DELE
OG0011368	LOC117891373|XP_034652701.1|DSUB	LOC108147355|XP_017129274.1|DELE
OG0011369	LOC117899974|XP_034666024.1|DSUB	LOC108135246|XP_017111400.1|DELE
OG0011371	LOC117902299|XP_034669471.1|DSUB	LOC108149478|XP_017132584.1|DELE
OG0011372	LOC117901133|XP_034667666.1|DSUB	LOC108138912|XP_017116959.1|DELE
OG0011373	LOC117901498|XP_034668158.1|DSUB	LOC108138217|XP_017115825.1|DELE
OG0011374	LOC117902499|XP_034669819.1|DSUB	LOC108136376|XP_017112978.1|DELE
OG0011376	LOC117894987|XP_034658228.1|DSUB	LOC108140738|XP_017119207.1|DELE
OG0011377	LOC117903486|XP_034671444.1|DSUB	LOC108145067|XP_017125739.1|DELE
OG0011378	LOC117900093|XP_034666205.1|DSUB	LOC108137237|XP_017114304.1|DELE
OG0011379	LOC117903576|XP_034671685.1|DSUB	LOC108136467|XP_017113153.1|DELE
OG0011380	LOC117903236|XP_034671030.1|DSUB	LOC108138490|XP_017116182.1|DELE
OG0011381	LOC117896765|XP_034661136.1|DSUB	LOC108138470|XP_017116166.1|DELE
OG0011382	LOC117903683|XP_034671913.1|DSUB	LOC108148179|XP_017130569.1|DELE
OG0011383	LOC117903069|XP_034670729.1|DSUB	LOC108138463|XP_017116158.1|DELE
OG0011385	LOC117901831|XP_034668653.1|DSUB	LOC108138065|XP_017115530.1|DELE
OG0011386	LOC117893686|XP_034656266.1|DSUB	LOC108137616|XP_017114879.1|DELE
OG0011387	LOC117902961|XP_034670504.1|DSUB	LOC108149957|XP_017133362.1|DELE
OG0011388	LOC117894951|XP_034658168.1|DSUB	LOC108145619|XP_017126644.1|DELE
OG0011389	LOC117894897|XP_034658079.1|DSUB	LOC108146523|XP_017128049.1|DELE
OG0011390	LOC117893928|XP_034656601.1|DSUB	LOC108136050|XP_017112470.1|DELE
OG0011391	LOC117894602|XP_034657643.1|DSUB	LOC108143274|XP_017123078.1|DELE
OG0011392	LOC117894545|XP_034657557.1|DSUB	LOC108145801|XP_017126865.1|DELE
OG0011393	LOC117893153|XP_034655505.1|DSUB	LOC108146663|XP_017128204.1|DELE
OG0011394	LOC117894433|XP_034657387.1|DSUB	LOC108146956|XP_017128700.1|DELE
OG0011395	LOC117893526|XP_034656058.1|DSUB	LOC108135475|XP_017111706.1|DELE
OG0011396	LOC117895325|XP_034658785.1|DSUB	LOC108145919|XP_017127094.1|DELE
OG0011397	LOC117893902|XP_034656571.1|DSUB	LOC108146587|XP_017128097.1|DELE
OG0011398	LOC117893794|XP_034656429.1|DSUB	LOC108136075|XP_017112529.1|DELE
OG0011399	LOC117895886|XP_034659780.1|DSUB	LOC108135511|XP_017111744.1|DELE
OG0011400	LOC117895315|XP_034658767.1|DSUB	LOC108142621|XP_017122096.1|DELE
OG0011401	LOC117894989|XP_034658227.1|DSUB	LOC108142870|XP_017122432.1|DELE
OG0011402	LOC117902519|XP_034669835.1|DSUB	LOC108141644|XP_017120604.1|DELE
OG0011403	LOC117900166|XP_034666299.1|DSUB	LOC108149315|XP_017132257.1|DELE
OG0011404	LOC117902342|XP_034669533.1|DSUB	LOC108135213|XP_017111327.1|DELE
OG0011405	LOC117901019|XP_034667511.1|DSUB	LOC108135203|XP_017111316.1|DELE
OG0011407	LOC117900859|XP_034667270.1|DSUB	LOC108142096|XP_017121280.1|DELE
OG0011408	LOC117901358|XP_034667959.1|DSUB	LOC108141737|XP_017120718.1|DELE
OG0011410	LOC117900909|XP_034667360.1|DSUB	LOC108134706|XP_017110591.1|DELE
OG0011411	LOC117901008|XP_034667496.1|DSUB	LOC108150738|XP_017134530.1|DELE
OG0011412	LOC117901950|XP_034668815.1|DSUB	LOC108141587|XP_017120524.1|DELE
OG0011413	LOC117892740|XP_034655057.1|DSUB	LOC108143319|XP_017123128.1|DELE
OG0011414	LOC117890554|XP_034651376.1|DSUB	LOC108144917|XP_017125569.1|DELE
OG0011415	LOC117895612|XP_034659252.1|DSUB	LOC108138373|XP_017116041.1|DELE
OG0011416	LOC117901004|XP_034667492.1|DSUB	LOC108149393|XP_017132413.1|DELE
OG0011424	LOC117892269|XP_034654282.1|DSUB	LOC108139312|XP_017117509.1|DELE
OG0011435	ND4|YP_009725126.1|DSUB	LOC108140174|XP_017118367.1|DELE, LOC108140136|XP_017118326.1|DELE, LOC108139639|XP_017117854.1|DELE
OG0011444	LOC117889778|XP_034650134.1|DSUB	LOC108135389|XP_017111577.1|DELE
OG0011447	LOC117901100|XP_034667619.1|DSUB	LOC108141887|XP_017120985.1|DELE
OG0011456	LOC117899996|XP_034666058.1|DSUB	LOC108149288|XP_017132220.1|DELE
OG0011458	LOC117893738|XP_034656358.1|DSUB	LOC108150158|XP_017133616.1|DELE
OG0011459	LOC117892069|XP_034653948.1|DSUB	LOC108149791|XP_017133143.1|DELE
OG0011465	LOC117898793|XP_034664321.1|DSUB	LOC108137466|XP_017114661.1|DELE
OG0011466	LOC117897886|XP_034662854.1|DSUB	LOC108143082|XP_017122788.1|DELE
OG0011467	LOC117896896|XP_034661320.1|DSUB	LOC108135142|XP_017111241.1|DELE
OG0011469	LOC117896644|XP_034660981.1|DSUB	LOC108147118|XP_017128896.1|DELE
OG0011472	LOC117889813|XP_034650182.1|DSUB	LOC108150383|XP_017134010.1|DELE
OG0011474	LOC117892136|XP_034654064.1|DSUB	LOC108144451|XP_017124831.1|DELE
OG0011476	LOC117900171|XP_034666307.1|DSUB	LOC108140569|XP_017118925.1|DELE
OG0011477	LOC117889700|XP_034650008.1|DSUB	LOC108137921|XP_017115351.1|DELE
OG0011478	LOC117889827|XP_034650198.1|DSUB	LOC108145383|XP_017126266.1|DELE
OG0011479	LOC117889825|XP_034650196.1|DSUB	LOC108145340|XP_017126218.1|DELE
OG0011480	LOC117892043|XP_034653860.1|DSUB	LOC108145414|XP_017126307.1|DELE
OG0011483	LOC117902292|XP_034669462.1|DSUB	LOC108149246|XP_017132171.1|DELE
OG0011488	LOC117903251|XP_034671045.1|DSUB	LOC108135901|XP_017112307.1|DELE
OG0011489	LOC117895776|XP_034659567.1|DSUB	LOC108144184|XP_017124341.1|DELE
OG0011492	LOC117898318|XP_034663519.1|DSUB	LOC108136311|XP_017112896.1|DELE
OG0011493	LOC117895741|XP_034659502.1|DSUB	LOC108138475|XP_017116172.1|DELE
OG0011494	LOC117897704|XP_034662658.1|DSUB	LOC108138438|XP_017116128.1|DELE
OG0011496	LOC117894119|XP_034656892.1|DSUB	LOC108146900|XP_017128630.1|DELE
OG0011497	LOC117895338|XP_034658806.1|DSUB	LOC108146668|XP_017128210.1|DELE
OG0011499	LOC117893189|XP_034655590.1|DSUB	LOC108136077|XP_017112531.1|DELE
OG0011500	LOC117894250|XP_034657094.1|DSUB	LOC108143191|XP_017122930.1|DELE
OG0011501	LOC117900560|XP_034666858.1|DSUB	LOC108150420|XP_017134066.1|DELE
OG0011502	LOC117902022|XP_034668970.1|DSUB	LOC108141986|XP_017121132.1|DELE
OG0011505	LOC117897156|XP_034661718.1|DSUB	LOC108136727|XP_017113541.1|DELE
OG0011506	LOC117895013|XP_034658256.1|DSUB	LOC108145795|XP_017126858.1|DELE
OG0011509	LOC117889923|XP_034650339.1|DSUB	LOC108136273|XP_017112834.1|DELE, LOC108137506|XP_017114710.1|DELE
OG0011510	LOC117895446|XP_034659003.1|DSUB	LOC108150104|XP_017133557.1|DELE
OG0011511	LOC117893339|XP_034655819.1|DSUB	LOC108150092|XP_017133545.1|DELE
OG0011538	LOC117894110|XP_034656879.1|DSUB	LOC108150237|XP_017133784.1|DELE
OG0011543	LOC117902068|XP_034669044.1|DSUB	LOC108138171|XP_017115752.1|DELE
OG0011544	LOC117900997|XP_034667485.1|DSUB	LOC108141766|XP_017120754.1|DELE
OG0011546	LOC117893381|XP_034655867.1|DSUB	LOC108142836|XP_017122390.1|DELE
OG0011547	LOC117893383|XP_034655870.1|DSUB	LOC108142234|XP_017121442.1|DELE
OG0011549	LOC117898994|XP_034664628.1|DSUB	LOC108143788|XP_017123801.1|DELE
OG0011550	LOC117898732|XP_034664243.1|DSUB	LOC108141025|XP_017119595.1|DELE
OG0011555	LOC117897496|XP_034662276.1|DSUB	LOC108140737|XP_017119203.1|DELE
OG0011556	LOC117897731|XP_034662651.1|DSUB	LOC108140727|XP_017119185.1|DELE
OG0011557	LOC117896710|XP_034661057.1|DSUB	LOC108141023|XP_017119594.1|DELE
OG0011561	LOC117891435|XP_034652798.1|DSUB	LOC108141362|XP_017120174.1|DELE
OG0011562	LOC117891714|XP_034653199.1|DSUB	LOC108144527|XP_017124966.1|DELE
OG0011566	LOC117892452|XP_034654592.1|DSUB	LOC108140330|XP_017118509.1|DELE
OG0011569	LOC117890252|XP_034650890.1|DSUB	LOC108144278|XP_017124455.1|DELE
OG0011573	LOC117900182|XP_034666319.1|DSUB	LOC108149283|XP_017132216.1|DELE
OG0011574	LOC117902709|XP_034670163.1|DSUB	LOC108149297|XP_017132233.1|DELE
OG0011575	LOC117903799|XP_034672120.1|DSUB	LOC108144069|XP_017124209.1|DELE
OG0011576	LOC117896943|XP_034661381.1|DSUB	LOC108138555|XP_017116314.1|DELE
OG0011577	LOC117892685|XP_034654985.1|DSUB	LOC108137101|XP_017114115.1|DELE
OG0011579	LOC117900918|XP_034667372.1|DSUB	LOC108138408|XP_017116087.1|DELE, LOC108149210|XP_017132126.1|DELE
OG0011581	LOC117895703|XP_034659442.1|DSUB	LOC108146183|XP_017127580.1|DELE
OG0011586	LOC117893688|XP_034656269.1|DSUB	LOC108146202|XP_017127609.1|DELE
OG0011588	LOC117901986|XP_034668884.1|DSUB	LOC108140115|XP_017118308.1|DELE
OG0011590	LOC117899021|XP_034664675.1|DSUB	LOC108149920|XP_017133325.1|DELE
OG0011591	LOC117896434|XP_034660656.1|DSUB	LOC108135417|XP_017111614.1|DELE
OG0011596	LOC117898175|XP_034663275.1|DSUB	LOC108135020|XP_017111041.1|DELE
OG0011611	LOC117896073|XP_034659992.1|DSUB	LOC108144009|XP_017124119.1|DELE
OG0011624	LOC117891997|XP_034653774.1|DSUB	LOC108146650|XP_017128187.1|DELE
OG0011632	LOC117903205|XP_034670982.1|DSUB	LOC108138707|XP_017116546.1|DELE
OG0011635	LOC117893525|XP_034656056.1|DSUB	LOC108142194|XP_017121368.1|DELE
OG0011637	LOC117891117|XP_034652211.1|DSUB	LOC108144543|XP_017125003.1|DELE
OG0011640	LOC117896645|XP_034660982.1|DSUB	LOC108147119|XP_017128897.1|DELE
OG0011641	LOC117896157|XP_034660127.1|DSUB	LOC108141057|XP_017119696.1|DELE
OG0011642	LOC117895546|XP_034659140.1|DSUB	LOC108138363|XP_017116022.1|DELE
OG0011648	LOC117900376|XP_034666619.1|DSUB	LOC108138884|XP_017116905.1|DELE
OG0011650	LOC117893608|XP_034656175.1|DSUB	LOC108144160|XP_017124300.1|DELE
OG0011655	LOC117894779|XP_034657895.1|DSUB	LOC108142237|XP_017121445.1|DELE
OG0011658	LOC117894543|XP_034657554.1|DSUB	LOC108145690|XP_017126737.1|DELE
OG0011659	LOC117893700|XP_034656279.1|DSUB	LOC108145636|XP_017126660.1|DELE
OG0011669	LOC117890663|XP_034651527.1|DSUB	LOC108143405|XP_017123278.1|DELE
OG0011671	LOC117890643|XP_034651486.1|DSUB	LOC108144118|XP_017124250.1|DELE
OG0011673	LOC117892296|XP_034654333.1|DSUB	LOC108137110|XP_017114124.1|DELE
OG0011677	LOC117890321|XP_034651000.1|DSUB	LOC108144968|XP_017125605.1|DELE
OG0011678	LOC117897535|XP_034662347.1|DSUB	LOC108137369|XP_017114499.1|DELE
OG0011679	LOC117897127|XP_034661671.1|DSUB	LOC108140350|XP_017118532.1|DELE
OG0011681	LOC117899091|XP_034664759.1|DSUB	LOC108140817|XP_017119312.1|DELE
OG0011718	LOC117898226|XP_034663352.1|DSUB	LOC108144065|XP_017124203.1|DELE
OG0011732	LOC117899266|XP_034665051.1|DSUB	LOC108140373|XP_017118555.1|DELE
OG0011753	LOC117894927|XP_034658124.1|DSUB	LOC108137104|XP_017114118.1|DELE
