Orthogroup	DSUB.longest_only	DSUZ.longest_only
OG0009900	LOC117898873|XP_034664445.1|DSUB	LOC118877777|XP_036673711.1|DSUZ, LOC108020234|XP_016943842.2|DSUZ
OG0009901	LOC117896567|XP_034660859.1|DSUB	LOC108010900|XP_016931378.2|DSUZ
OG0009902	LOC117896687|XP_034661029.1|DSUB	LOC108010934|XP_036674418.1|DSUZ
OG0009903	LOC117897402|XP_034662112.1|DSUB	LOC108005003|XP_016923628.1|DSUZ
OG0009904	LOC117896535|XP_034660809.1|DSUB	LOC108014528|XP_016936157.2|DSUZ, LOC108015609|XP_016937587.2|DSUZ
OG0009905	LOC117899691|XP_034665786.1|DSUB	LOC108017538|XP_036672522.1|DSUZ, LOC118877893|XP_036674221.1|DSUZ
OG0009906	LOC117896822|XP_034661221.1|DSUB	LOC108010979|XP_036672730.1|DSUZ, LOC118877936|XP_036674497.1|DSUZ
OG0009907	LOC117896205|XP_034660223.1|DSUB	LOC108010581|XP_016930954.1|DSUZ
OG0009909	LOC117899248|XP_034665019.1|DSUB	LOC108016131|XP_036675261.1|DSUZ
OG0009910	LOC117898945|XP_034664557.1|DSUB	LOC108006081|XP_036673045.1|DSUZ
OG0009911	LOC117891177|XP_034652392.1|DSUB	LOC108008900|XP_016928294.1|DSUZ
OG0009912	LOC117901254|XP_034667838.1|DSUB	LOC108016179|XP_016938295.1|DSUZ
OG0009913	LOC117901907|XP_034668764.1|DSUB	LOC108008437|XP_016927814.1|DSUZ
OG0009915	LOC117901775|XP_034668566.1|DSUB	LOC108009182|XP_016928820.1|DSUZ
OG0009916	LOC117900069|XP_034666163.1|DSUB	LOC118877066|XP_036669841.1|DSUZ
OG0009922	LOC117894828|XP_034657967.1|DSUB	LOC108005863|XP_016924730.1|DSUZ
OG0009925	LOC117897705|XP_034662618.1|DSUB	LOC108011675|XP_036674333.1|DSUZ
OG0009927	LOC117889586|XP_034649885.1|DSUB	LOC108015032|XP_016936752.1|DSUZ
OG0009928	LOC117899000|XP_034664637.1|DSUB	LOC108015472|XP_016937392.1|DSUZ
OG0009930	LOC117892022|XP_034653812.1|DSUB	LOC108016528|XP_016938690.1|DSUZ
OG0009931	LOC117892092|XP_034653975.1|DSUB	LOC108009440|XP_016929274.1|DSUZ
OG0009932	LOC117890032|XP_034650539.1|DSUB	LOC108009603|XP_016929576.2|DSUZ
OG0009934	LOC117895021|XP_034658280.1|DSUB	LOC118877272|XP_036671056.1|DSUZ
OG0009937	LOC117896032|XP_034659931.1|DSUB	LOC118878879|XP_036677782.1|DSUZ, LOC108007458|XP_016926615.2|DSUZ
OG0009938	LOC117899587|XP_034665600.1|DSUB	LOC108016523|XP_036676500.1|DSUZ
OG0009941	LOC117900108|XP_034666222.1|DSUB	LOC108005286|XP_016923975.1|DSUZ
OG0009942	LOC117891549|XP_034652956.1|DSUB	LOC108009395|XP_016929195.1|DSUZ
OG0009943	LOC117902307|XP_034669479.1|DSUB	LOC108008392|XP_016927729.1|DSUZ
OG0009944	LOC117889748|XP_034650085.1|DSUB	LOC108015042|XP_016936763.1|DSUZ
OG0009945	LOC117903825|XP_034672165.1|DSUB	LOC108004753|XP_016923278.1|DSUZ
OG0009946	LOC117898027|XP_034663056.1|DSUB	LOC108019498|XP_036675636.1|DSUZ
OG0009947	LOC117895487|XP_034659068.1|DSUB	LOC108018324|XP_036671429.1|DSUZ
OG0009948	LOC117903351|XP_034671193.1|DSUB	LOC108015399|XP_016937308.1|DSUZ
OG0009949	LOC117897898|XP_034662865.1|DSUB	LOC108019447|XP_016942762.2|DSUZ
OG0009950	LOC117896922|XP_034661353.1|DSUB	LOC108011711|XP_016932414.2|DSUZ
OG0009951	LOC117896719|XP_034661071.1|DSUB	LOC108015579|XP_016937549.2|DSUZ
OG0009953	LOC117896446|XP_034660666.1|DSUB	LOC108019979|XP_016943553.2|DSUZ
OG0009954	LOC117896091|XP_034660022.1|DSUB	LOC108007366|XP_036673806.1|DSUZ
OG0009955	LOC117891281|XP_034652560.1|DSUB	LOC108018064|XP_016940950.1|DSUZ
OG0009956	LOC117903071|XP_034670734.1|DSUB	LOC108015117|XP_016936856.1|DSUZ
OG0009957	LOC117898846|XP_034664414.1|DSUB	LOC108019309|XP_016942618.1|DSUZ
OG0009958	LOC117899365|XP_034665235.1|DSUB	LOC108016161|XP_016938270.2|DSUZ
OG0009960	LOC117899607|XP_034665627.1|DSUB	LOC108011618|XP_016932278.2|DSUZ
OG0009961	LOC117896056|XP_034659956.1|DSUB	LOC108011606|XP_016932266.1|DSUZ
OG0009962	LOC117896826|XP_034661225.1|DSUB	LOC108018308|XP_016941335.2|DSUZ
OG0009963	LOC117899317|XP_034665140.1|DSUB	LOC108020516|XP_016944340.1|DSUZ
OG0009964	LOC117897935|XP_034662917.1|DSUB	LOC108007836|XP_016927088.2|DSUZ
OG0009965	LOC117897580|XP_034662425.1|DSUB	LOC108017265|XP_016939768.2|DSUZ
OG0009966	LOC117902321|XP_034669501.1|DSUB	LOC108013834|XP_016935310.1|DSUZ
OG0009967	LOC117901366|XP_034667966.1|DSUB	LOC108007181|XP_016926307.1|DSUZ
OG0009968	LOC117901156|XP_034667698.1|DSUB, LOC117901159|XP_034667701.1|DSUB	LOC108020990|XP_016944944.1|DSUZ
OG0009969	LOC117901575|XP_034668265.1|DSUB	LOC108014688|XP_016936355.1|DSUZ
OG0009970	LOC117902261|XP_034669411.1|DSUB	LOC108007327|XP_016926466.1|DSUZ
OG0009971	LOC117900949|XP_034667412.1|DSUB	LOC108013536|XP_016934925.2|DSUZ
OG0009972	LOC117900395|XP_034666640.1|DSUB	LOC108017979|XP_016940809.1|DSUZ
OG0009973	LOC117902333|XP_034669519.1|DSUB	LOC108019714|XP_016943102.1|DSUZ
OG0009974	LOC117901096|XP_034667615.1|DSUB	LOC108013143|XP_016934322.1|DSUZ
OG0009975	LOC117901981|XP_034668881.1|DSUB	LOC108021712|XP_016946037.1|DSUZ
OG0009976	LOC117902268|XP_034669418.1|DSUB	LOC108021251|XP_016945358.1|DSUZ
OG0009977	LOC117900599|XP_034666902.1|DSUB	LOC108008022|XP_036678660.1|DSUZ
OG0009978	LOC117900600|XP_034666903.1|DSUB	LOC108017903|XP_016940565.1|DSUZ
OG0009979	LOC117901614|XP_034668325.1|DSUB	LOC108006988|XP_016926087.1|DSUZ
OG0009980	LOC117891337|XP_034652648.1|DSUB	LOC108009910|XP_016930124.1|DSUZ
OG0009981	LOC117892587|XP_034654817.1|DSUB	LOC118876899|XP_036668930.1|DSUZ
OG0009982	LOC117889808|XP_034650178.1|DSUB	LOC118876959|XP_036669463.1|DSUZ
OG0009984	LOC117890275|XP_034650925.1|DSUB	LOC108010081|XP_016930386.1|DSUZ
OG0009985	LOC117892361|XP_034654460.1|DSUB	LOC108009986|XP_016930249.1|DSUZ
OG0009986	LOC117890140|XP_034650717.1|DSUB	LOC108017766|XP_016940372.1|DSUZ
OG0009987	LOC117889912|XP_034650329.1|DSUB	LOC108008763|XP_016928150.1|DSUZ
OG0009988	LOC117889917|XP_034650333.1|DSUB	LOC108008550|XP_016927910.1|DSUZ
OG0009989	LOC117892087|XP_034653969.1|DSUB	LOC108009179|XP_016928802.1|DSUZ
OG0009990	LOC117892498|XP_034654665.1|DSUB	LOC108008862|XP_016928254.1|DSUZ
OG0009991	LOC117889769|XP_034650122.1|DSUB	LOC108009411|XP_016929220.2|DSUZ
OG0009992	LOC117895734|XP_034659488.1|DSUB	LOC108005247|XP_036677087.1|DSUZ
OG0009993	LOC117893227|XP_034655658.1|DSUB	LOC108006335|XP_036676371.1|DSUZ
OG0009994	LOC117895847|XP_034659703.1|DSUB	LOC108016727|XP_016938946.1|DSUZ
OG0009995	LOC117903267|XP_034671060.1|DSUB	LOC108005151|XP_016923814.1|DSUZ
OG0009996	LOC117891111|XP_034652201.1|DSUB	LOC108018854|XP_016941932.2|DSUZ
OG0009997	LOC117902518|XP_034669837.1|DSUB	LOC108015067|XP_016936796.1|DSUZ
OG0009998	LOC117896212|XP_034660237.1|DSUB	LOC108005183|XP_016923856.1|DSUZ
OG0009999	LOC117903608|XP_034671756.1|DSUB	LOC108004703|XP_016923204.1|DSUZ
OG0010000	LOC117903647|XP_034671839.1|DSUB	LOC108015112|XP_016936849.1|DSUZ
OG0010001	LOC117892945|XP_034655162.1|DSUB	LOC108005504|XP_016924299.1|DSUZ
OG0010002	LOC117894723|XP_034657801.1|DSUB	LOC108012859|XP_016933815.1|DSUZ
OG0010003	LOC117900194|XP_034666339.1|DSUB	LOC108021354|XP_016945528.1|DSUZ
OG0010004	LOC117895510|XP_034659104.1|DSUB	LOC108015020|XP_016936737.1|DSUZ
OG0010005	LOC117902570|XP_034669923.1|DSUB	LOC108017005|XP_016939446.2|DSUZ
OG0010006	LOC117899989|XP_034666053.1|DSUB	LOC108004647|XP_016923087.1|DSUZ
OG0010007	LOC117893736|XP_034656357.1|DSUB	LOC108011157|XP_016931731.1|DSUZ
OG0010008	LOC117901589|XP_034668294.1|DSUB	LOC108010418|XP_036675973.1|DSUZ
OG0010009	LOC117900993|XP_034667481.1|DSUB	LOC108014760|XP_016936437.1|DSUZ
OG0010010	LOC117897327|XP_034661990.1|DSUB	LOC108015390|XP_016937299.2|DSUZ
OG0010011	LOC117903273|XP_034671067.1|DSUB	LOC108016741|XP_016938972.1|DSUZ
OG0010013	LOC117890395|XP_034651094.1|DSUB	LOC108004587|XP_016923015.1|DSUZ
OG0010014	LOC117902315|XP_034669494.1|DSUB	LOC108015055|XP_016936784.1|DSUZ
OG0010015	LOC117890902|XP_034651892.1|DSUB	LOC108021828|XP_016946121.1|DSUZ
OG0010016	LOC117899219|XP_034664987.1|DSUB	LOC108006262|XP_016925198.1|DSUZ
OG0010017	LOC117900259|XP_034666459.1|DSUB	LOC108021834|XP_016946128.1|DSUZ
OG0010018	LOC117894332|XP_034657210.1|DSUB	LOC108016916|XP_016939328.1|DSUZ
OG0010019	LOC117903528|XP_034671566.1|DSUB	LOC108006347|XP_016925351.1|DSUZ
OG0010020	LOC117903666|XP_034671883.1|DSUB	LOC108015380|XP_016937288.1|DSUZ
OG0010021	LOC117903429|XP_034671343.1|DSUB	LOC108005342|XP_016924069.1|DSUZ
OG0010022	LOC117903291|XP_034671112.1|DSUB	LOC108015430|XP_016937353.1|DSUZ
OG0010023	LOC117891157|XP_034652310.1|DSUB	LOC108016700|XP_016938914.1|DSUZ
OG0010024	LOC117893744|XP_034656369.1|DSUB	LOC108016728|XP_016938947.1|DSUZ
OG0010025	LOC117899032|XP_034664685.1|DSUB	LOC108016768|XP_016939021.1|DSUZ
OG0010026	LOC117903663|XP_034671875.1|DSUB	LOC108013695|XP_016935103.1|DSUZ
OG0010027	LOC117896354|XP_034660561.1|DSUB	LOC108014934|XP_036676356.1|DSUZ
OG0010028	LOC117903329|XP_034671167.1|DSUB	LOC108016824|XP_016939128.1|DSUZ
OG0010029	LOC117903209|XP_034670987.1|DSUB	LOC108005235|XP_016923916.1|DSUZ
OG0010030	LOC117891825|XP_034653461.1|DSUB	LOC108004633|XP_016923062.1|DSUZ
OG0010031	LOC117896389|XP_034660588.1|DSUB	LOC108004778|XP_016923316.1|DSUZ
OG0010032	LOC117900660|XP_034666986.1|DSUB	LOC108009789|XP_016929928.1|DSUZ
OG0010033	LOC117893078|XP_034655390.1|DSUB	LOC108019053|XP_016942168.2|DSUZ
OG0010034	LOC117889699|XP_034650011.1|DSUB	LOC108018881|XP_016941959.2|DSUZ
OG0010035	LOC117889708|XP_034650024.1|DSUB	LOC108019056|XP_016942170.1|DSUZ
OG0010036	LOC117889644|XP_034650003.1|DSUB	LOC108019052|XP_016942167.1|DSUZ
OG0010037	LOC117889719|XP_034650034.1|DSUB	LOC108018877|XP_036675726.1|DSUZ
OG0010038	LOC117900739|XP_034667110.1|DSUB	LOC108004640|XP_036676922.1|DSUZ
OG0010039	LOC117890867|XP_034651844.1|DSUB	LOC108008980|XP_016928412.1|DSUZ
OG0010040	LOC117901602|XP_034668306.1|DSUB	LOC108021603|XP_016945888.1|DSUZ
OG0010042	LOC117897241|XP_034661855.1|DSUB	LOC108015054|XP_016936783.1|DSUZ
OG0010043	LOC117897251|XP_034661868.1|DSUB	LOC108015063|XP_016936791.1|DSUZ
OG0010044	LOC117900303|XP_034666512.1|DSUB	LOC108016628|XP_016938813.1|DSUZ
OG0010045	LOC117902633|XP_034670047.1|DSUB	LOC108019015|XP_016942118.2|DSUZ
OG0010046	LOC117902641|XP_034670059.1|DSUB	LOC108019004|XP_016942107.1|DSUZ
OG0010047	LOC117903217|XP_034671007.1|DSUB	LOC108013677|XP_016935084.1|DSUZ
OG0010048	LOC117901637|XP_034668363.1|DSUB	LOC108005471|XP_016924259.1|DSUZ
OG0010049	LOC117903522|XP_034671531.1|DSUB	LOC108018952|XP_016942043.1|DSUZ
OG0010050	LOC117892133|XP_034654063.1|DSUB	LOC108019171|XP_016942420.1|DSUZ
OG0010051	LOC117901675|XP_034668412.1|DSUB	LOC108013667|XP_036676578.1|DSUZ
OG0010052	LOC117897630|XP_034662498.1|DSUB	LOC108005652|XP_036675884.1|DSUZ
OG0010053	LOC117897146|XP_034661709.1|DSUB	LOC108019115|XP_016942329.1|DSUZ
OG0010054	LOC117896204|XP_034660226.1|DSUB	LOC108018916|XP_016941996.1|DSUZ
OG0010055	LOC117896321|XP_034660448.1|DSUB	LOC108018979|XP_016942073.1|DSUZ
OG0010056	LOC117903328|XP_034671162.1|DSUB	LOC108005440|XP_016924218.1|DSUZ
OG0010057	LOC117903617|XP_034671764.1|DSUB	LOC108015297|XP_016937163.1|DSUZ
OG0010058	LOC117894786|XP_034657910.1|DSUB	LOC108005181|XP_036677096.1|DSUZ
OG0010059	LOC117903304|XP_034671127.1|DSUB	LOC108012168|XP_016932953.1|DSUZ
OG0010060	LOC117903202|XP_034670983.1|DSUB	LOC108005104|XP_036677263.1|DSUZ
OG0010061	LOC117893053|XP_034655324.1|DSUB	LOC118877225|XP_036670545.1|DSUZ
OG0010062	LOC117895259|XP_034658671.1|DSUB	LOC108012441|XP_016933298.1|DSUZ
OG0010063	LOC117894007|XP_034656721.1|DSUB	LOC108012797|XP_016933719.1|DSUZ
OG0010064	LOC117893511|XP_034656041.1|DSUB	LOC108013599|XP_016935025.1|DSUZ
OG0010065	LOC117893589|XP_034656153.1|DSUB	LOC108012623|XP_016933533.1|DSUZ
OG0010066	LOC117893895|XP_034656563.1|DSUB	LOC108013504|XP_016934879.1|DSUZ
OG0010067	LOC117895593|XP_034659234.1|DSUB	LOC108012457|XP_016933334.1|DSUZ
OG0010068	LOC117893286|XP_034655743.1|DSUB	LOC108013178|XP_016934365.1|DSUZ
OG0010069	LOC117894297|XP_034657152.1|DSUB	LOC108012325|XP_016933114.2|DSUZ
OG0010070	LOC117893607|XP_034656173.1|DSUB	LOC108013078|XP_016934187.1|DSUZ
OG0010071	LOC117894362|XP_034657247.1|DSUB	LOC108004792|XP_016923331.1|DSUZ
OG0010072	LOC117893733|XP_034656348.1|DSUB	LOC108014469|XP_016936081.2|DSUZ
OG0010073	LOC117895306|XP_034658757.1|DSUB	LOC108012850|XP_016933805.1|DSUZ
OG0010074	LOC117900610|XP_034666962.1|DSUB	LOC108004564|XP_016922988.1|DSUZ
OG0010075	LOC117893917|XP_034656590.1|DSUB	LOC108007135|XP_016926229.1|DSUZ, LOC118877459|XP_036672325.1|DSUZ
OG0010076	LOC117894596|XP_034657637.1|DSUB	LOC108011752|XP_016932468.2|DSUZ
OG0010077	LOC117894522|XP_034657527.1|DSUB	LOC108018832|XP_016941907.2|DSUZ
OG0010078	LOC117894540|XP_034657552.1|DSUB	LOC108018831|XP_016941906.2|DSUZ
OG0010079	LOC117894518|XP_034657521.1|DSUB	LOC118877377|XP_036671826.1|DSUZ
OG0010080	LOC117893612|XP_034656180.1|DSUB	LOC108012240|XP_036672397.1|DSUZ
OG0010081	LOC117894484|XP_034657482.1|DSUB	LOC108013067|XP_016934174.1|DSUZ
OG0010082	LOC117893742|XP_034656362.1|DSUB	LOC108011844|XP_016932572.1|DSUZ
OG0010083	LOC117893196|XP_034655602.1|DSUB	LOC108013138|XP_016934312.1|DSUZ
OG0010084	LOC117895083|XP_034658370.1|DSUB	LOC108013134|XP_016934304.1|DSUZ
OG0010085	LOC117893231|XP_034655674.1|DSUB	LOC118877227|XP_036670555.1|DSUZ, LOC108007445|XP_036677755.1|DSUZ
OG0010086	LOC117894253|XP_034657097.1|DSUB	LOC108012449|XP_016933307.1|DSUZ
OG0010087	LOC117894985|XP_034658221.1|DSUB	LOC108013062|XP_016934170.1|DSUZ
OG0010088	LOC117894554|XP_034657569.1|DSUB	LOC108015879|XP_016937936.2|DSUZ
OG0010089	LOC117893243|XP_034655698.1|DSUB	LOC108017058|XP_036671829.1|DSUZ
OG0010090	LOC117902944|XP_034670447.1|DSUB	LOC108020368|XP_016944078.1|DSUZ
OG0010091	LOC117898399|XP_034663648.1|DSUB	LOC108008632|XP_016928002.1|DSUZ
OG0010092	LOC117899639|XP_034665694.1|DSUB	LOC108007066|XP_016926159.2|DSUZ
OG0010093	LOC117891829|XP_034653466.1|DSUB	LOC108008381|XP_016927714.2|DSUZ
OG0010094	LOC117897516|XP_034662322.1|DSUB	LOC108005961|XP_036672989.1|DSUZ
OG0010095	LOC117899566|XP_034665566.1|DSUB	LOC108020263|XP_016943875.2|DSUZ
OG0010096	LOC117903034|XP_034670654.1|DSUB	LOC108021838|XP_016922973.1|DSUZ
OG0010097	LOC117895019|XP_034658276.1|DSUB	LOC108015078|XP_016936805.1|DSUZ
OG0010098	LOC117901936|XP_034668795.1|DSUB	LOC108019315|XP_016942625.1|DSUZ
OG0010099	LOC117901523|XP_034668191.1|DSUB	LOC108006130|XP_016925072.1|DSUZ
OG0010100	LOC117895459|XP_034659021.1|DSUB	LOC108011443|XP_016932068.2|DSUZ
OG0010101	LOC117894560|XP_034657575.1|DSUB	LOC108017610|XP_016940191.2|DSUZ
OG0010102	LOC117894301|XP_034657157.1|DSUB	LOC108015883|XP_016937940.2|DSUZ
OG0010103	LOC117894553|XP_034657567.1|DSUB	LOC108017604|XP_016940184.2|DSUZ
OG0010104	LOC117894111|XP_034656882.1|DSUB	LOC108012981|XP_016934036.1|DSUZ
OG0010105	LOC117901562|XP_034668250.1|DSUB	LOC108018971|XP_016942075.1|DSUZ
OG0010106	LOC117891237|XP_034652474.1|DSUB	LOC108008364|XP_016927690.1|DSUZ
OG0010107	LOC117892451|XP_034654591.1|DSUB	LOC108008757|XP_016928143.1|DSUZ
OG0010108	LOC117892101|XP_034653991.1|DSUB	LOC108009524|XP_036668996.1|DSUZ
OG0010110	LOC117894600|XP_034657640.1|DSUB	LOC108013447|XP_016934811.1|DSUZ
OG0010111	LOC117898728|XP_034664238.1|DSUB	LOC108007297|XP_016926427.2|DSUZ
OG0010112	LOC117896698|XP_034661043.1|DSUB	LOC108020239|XP_016943849.1|DSUZ, LOC118878591|XP_036677531.1|DSUZ
OG0010113	LOC117903719|XP_034671959.1|DSUB	LOC108011117|XP_016931678.1|DSUZ
OG0010114	LOC117894282|XP_034657135.1|DSUB	LOC108016860|XP_016939219.1|DSUZ
OG0010115	LOC117900717|XP_034667076.1|DSUB	LOC108004638|XP_016923076.1|DSUZ
OG0010116	LOC117903813|XP_034672142.1|DSUB	LOC108004643|XP_016923082.1|DSUZ
OG0010117	LOC117894078|XP_034656830.1|DSUB	LOC108019002|XP_016942105.1|DSUZ
OG0010118	LOC117903441|XP_034671359.1|DSUB	LOC108019160|XP_016942402.1|DSUZ
OG0010119	LOC117899807|XP_034665978.1|DSUB	LOC108015086|XP_036676756.1|DSUZ
OG0010120	LOC117890835|XP_034651813.1|DSUB	LOC108016640|XP_016938826.1|DSUZ
OG0010121	LOC117894911|XP_034658101.1|DSUB	LOC108010409|XP_036675951.1|DSUZ
OG0010122	LOC117903218|XP_034671009.1|DSUB	LOC108013712|XP_016935141.1|DSUZ
OG0010123	LOC117903092|XP_034670790.1|DSUB	LOC108006551|XP_016925572.1|DSUZ
OG0010125	LOC117899154|XP_034664873.1|DSUB	LOC108015275|XP_016937131.1|DSUZ
OG0010126	LOC117901968|XP_034668840.1|DSUB	LOC108015544|XP_016937514.1|DSUZ
OG0010127	LOC117901122|XP_034667651.1|DSUB	LOC108016842|XP_016939220.2|DSUZ
OG0010128	LOC117900448|XP_034666708.1|DSUB	LOC108013049|XP_036677890.1|DSUZ
OG0010129	LOC117901767|XP_034668548.1|DSUB	LOC108006361|XP_016925374.1|DSUZ
OG0010130	LOC117901326|XP_034667926.1|DSUB	LOC108006295|XP_016925249.1|DSUZ
OG0010131	LOC117902044|XP_034669000.1|DSUB	LOC108011541|XP_036678580.1|DSUZ
OG0010132	LOC117901951|XP_034668816.1|DSUB	LOC108021067|XP_016945068.1|DSUZ
OG0010133	LOC117901776|XP_034668567.1|DSUB	LOC108021065|XP_016945063.1|DSUZ
OG0010134	LOC117900319|XP_034666542.1|DSUB	LOC108015724|XP_016937754.2|DSUZ
OG0010135	LOC117902000|XP_034668906.1|DSUB	LOC108008686|XP_016928072.1|DSUZ
OG0010136	LOC117900370|XP_034666611.1|DSUB	LOC108009887|XP_016930093.1|DSUZ
OG0010137	LOC117902357|XP_034669560.1|DSUB	LOC108015712|XP_016937737.1|DSUZ
OG0010138	LOC117902451|XP_034669737.1|DSUB	LOC108005408|XP_016924534.1|DSUZ
OG0010139	LOC117901811|XP_034668616.1|DSUB	LOC108010675|XP_016931071.1|DSUZ
OG0010140	LOC117901348|XP_034667950.1|DSUB, LOC117901346|XP_034667948.1|DSUB	LOC108012956|XP_016933991.1|DSUZ
OG0010141	LOC117900746|XP_034667115.1|DSUB	LOC108012055|XP_016932827.1|DSUZ
OG0010142	LOC117900645|XP_034666968.1|DSUB	LOC108012200|XP_016932990.1|DSUZ
OG0010143	LOC117898889|XP_034664466.1|DSUB, LOC117897365|XP_034662049.1|DSUB, LOC117901178|XP_034667721.1|DSUB	LOC108012065|XP_016932836.2|DSUZ
OG0010144	LOC117901470|XP_034668123.1|DSUB	LOC108021453|XP_016945668.2|DSUZ
OG0010145	LOC117900115|XP_034666231.1|DSUB	LOC108012798|XP_016933724.1|DSUZ
OG0010146	LOC117900627|XP_034666947.1|DSUB	LOC108017125|XP_016939582.1|DSUZ
OG0010147	LOC117900403|XP_034666650.1|DSUB	LOC108010022|XP_016930312.1|DSUZ
OG0010148	LOC117902769|XP_034670253.1|DSUB	LOC108020906|XP_016944813.1|DSUZ
OG0010149	LOC117900696|XP_034667040.1|DSUB	LOC108012087|XP_016932856.1|DSUZ
OG0010150	LOC117900577|XP_034666878.1|DSUB	LOC108011868|XP_016932602.1|DSUZ
OG0010151	LOC117901121|XP_034667649.1|DSUB	LOC108013004|XP_016934081.1|DSUZ
OG0010152	LOC117900622|XP_034666941.1|DSUB	LOC108014286|XP_016935822.1|DSUZ
OG0010153	LOC117901921|XP_034668780.1|DSUB	LOC108009060|XP_016928558.1|DSUZ
OG0010154	LOC117901963|XP_034668834.1|DSUB	LOC108010309|XP_016930692.1|DSUZ
OG0010155	LOC117901384|XP_034668001.1|DSUB	LOC108012133|XP_016932917.1|DSUZ
OG0010156	LOC117894970|XP_034658196.1|DSUB	LOC108012566|XP_016933470.1|DSUZ
OG0010157	LOC117893356|XP_034655838.1|DSUB	LOC108012763|XP_016933683.1|DSUZ
OG0010158	LOC117893850|XP_034656509.1|DSUB	LOC108013437|XP_016934796.1|DSUZ
OG0010159	LOC117895859|XP_034659717.1|DSUB	LOC108007132|XP_016926224.1|DSUZ
OG0010160	LOC117901570|XP_034668260.1|DSUB	LOC108007187|XP_016926312.1|DSUZ
OG0010161	LOC117894516|XP_034657517.1|DSUB	LOC108018823|XP_016941896.1|DSUZ
OG0010162	LOC117903771|XP_034672077.1|DSUB	LOC108019467|XP_016942784.1|DSUZ
OG0010163	LOC117895737|XP_034659493.1|DSUB	LOC108012971|XP_016934024.1|DSUZ
OG0010164	LOC117894903|XP_034658086.1|DSUB	LOC108014599|XP_016936251.1|DSUZ
OG0010165	LOC117895029|XP_034658292.1|DSUB	LOC108012746|XP_016933669.1|DSUZ
OG0010166	LOC117893112|XP_034655440.1|DSUB	LOC108013333|XP_016934622.1|DSUZ
OG0010167	LOC117895005|XP_034658243.1|DSUB	LOC108012811|XP_016933739.1|DSUZ
OG0010168	LOC117893901|XP_034656570.1|DSUB	LOC108007442|XP_016926592.2|DSUZ
OG0010169	LOC117893229|XP_034655656.1|DSUB	LOC118877384|XP_036671848.1|DSUZ
OG0010170	LOC117893663|XP_034656244.1|DSUB	LOC108017323|XP_016939841.2|DSUZ
OG0010171	LOC117893352|XP_034655833.1|DSUB	LOC108017324|XP_016939842.1|DSUZ
OG0010172	LOC117895555|XP_034659152.1|DSUB	LOC108019351|XP_016942659.2|DSUZ
OG0010173	LOC117891179|XP_034652396.1|DSUB	LOC108019636|XP_016943009.1|DSUZ
OG0010174	LOC117892011|XP_034653795.1|DSUB	LOC108009796|XP_016929947.1|DSUZ
OG0010175	LOC117890881|XP_034651864.1|DSUB	LOC108008899|XP_016928293.1|DSUZ
OG0010176	LOC117890863|XP_034651841.1|DSUB	LOC108008929|XP_016928329.1|DSUZ
OG0010177	LOC117890333|XP_034651015.1|DSUB	LOC108018121|XP_016941049.1|DSUZ
OG0010178	LOC117891006|XP_034652054.1|DSUB	LOC108010177|XP_016930509.1|DSUZ
OG0010179	LOC117894822|XP_034657958.1|DSUB	LOC108005864|XP_016924731.1|DSUZ
OG0010180	LOC117893713|XP_034656291.1|DSUB	LOC108020708|XP_036672436.1|DSUZ, LOC108016335|XP_016938460.2|DSUZ
OG0010181	LOC117894926|XP_034658121.1|DSUB	LOC108007425|XP_036672242.1|DSUZ
OG0010182	LOC117890629|XP_034651470.1|DSUB	LOC108010254|XP_016930600.1|DSUZ
OG0010183	LOC117890630|XP_034651471.1|DSUB	LOC108008684|XP_016928067.1|DSUZ
OG0010184	LOC117892709|XP_034655016.1|DSUB	LOC108009015|XP_016928475.1|DSUZ
OG0010185	LOC117891593|XP_034653012.1|DSUB	LOC108008601|XP_016927969.2|DSUZ
OG0010186	LOC117894164|XP_034656956.1|DSUB	LOC108012657|XP_016933573.1|DSUZ
OG0010187	LOC117891396|XP_034652730.1|DSUB	LOC108008466|XP_016927810.1|DSUZ
OG0010188	LOC117889763|XP_034650101.1|DSUB	LOC108009090|XP_016928636.1|DSUZ
OG0010189	LOC117890782|XP_034651744.1|DSUB	LOC108019702|XP_016943085.1|DSUZ
OG0010190	LOC117890801|XP_034651766.1|DSUB	LOC108010302|XP_016930673.1|DSUZ
OG0010191	LOC117890790|XP_034651755.1|DSUB	LOC108008679|XP_016928062.1|DSUZ
OG0010192	LOC117890532|XP_034651343.1|DSUB	LOC108017884|XP_016940537.1|DSUZ
OG0010193	LOC117890954|XP_034651986.1|DSUB	LOC108017799|XP_016940433.1|DSUZ
OG0010194	LOC117893253|XP_034655710.1|DSUB	LOC108015903|XP_016937964.2|DSUZ
OG0010195	LOC117893260|XP_034655718.1|DSUB	LOC118877355|XP_036671701.1|DSUZ
OG0010196	LOC117892055|XP_034653874.1|DSUB	LOC108009268|XP_016928964.1|DSUZ
OG0010197	LOC117890939|XP_034651964.1|DSUB	LOC108018239|XP_016941254.1|DSUZ
OG0010198	LOC117891161|XP_034652360.1|DSUB	LOC108009079|XP_016928620.1|DSUZ
OG0010199	LOC117891716|XP_034653200.1|DSUB	LOC108008815|XP_016928209.1|DSUZ
OG0010200	LOC117890549|XP_034651366.1|DSUB	LOC108009953|XP_016930196.1|DSUZ
OG0010201	LOC117891226|XP_034652463.1|DSUB	LOC108010052|XP_016930352.1|DSUZ
