Orthogroup	DSUB.longest_only	CPIP.longest_only
OG0007603	LOC117894079|XP_034656832.1|DSUB	LOC120422205|XP_039441520.1|CPIP
OG0007604	LOC117892910|XP_034655112.1|DSUB	LOC120416710|XP_039434460.1|CPIP
OG0007605	LOC117895423|XP_034658954.1|DSUB	LOC120427875|XP_039448739.1|CPIP
OG0007606	LOC117895033|XP_034658295.1|DSUB	LOC120427872|XP_039448735.1|CPIP
OG0007607	LOC117896955|XP_034661389.1|DSUB	LOC120428928|XP_039450003.1|CPIP
OG0007608	LOC117894651|XP_034657715.1|DSUB	LOC120423799|XP_039443653.1|CPIP
OG0007609	LOC117891377|XP_034652709.1|DSUB	LOC120423793|XP_039443646.1|CPIP
OG0007610	LOC117890161|XP_034650746.1|DSUB	LOC120423911|XP_039443826.1|CPIP
OG0007611	LOC117902983|XP_034670561.1|DSUB	LOC120423878|XP_039443762.1|CPIP
OG0007612	LOC117891018|XP_034652068.1|DSUB	LOC120423880|XP_039443773.1|CPIP
OG0007613	LOC117891700|XP_034653183.1|DSUB	LOC120423891|XP_039443801.1|CPIP
OG0007614	LOC117894882|XP_034658049.1|DSUB	LOC120423685|XP_039443512.1|CPIP
OG0007615	LOC117894485|XP_034657483.1|DSUB	LOC120423692|XP_039443521.1|CPIP
OG0007616	LOC117896291|XP_034660400.1|DSUB	LOC120423688|XP_039443514.1|CPIP
OG0007617	LOC117895652|XP_034659350.1|DSUB	LOC120423686|XP_039443513.1|CPIP
OG0007618	LOC117893628|XP_034656201.1|DSUB	LOC120423684|XP_039443511.1|CPIP
OG0007619	LOC117894324|XP_034657196.1|DSUB	LOC120423691|XP_039443519.1|CPIP
OG0007620	LOC117895483|XP_034659057.1|DSUB	LOC120423707|XP_039443546.1|CPIP
OG0007621	LOC117891978|XP_034653744.1|DSUB	LOC120423893|XP_039443807.1|CPIP
OG0007622	LOC117893157|XP_034655510.1|DSUB	LOC120429113|XP_039450218.1|CPIP
OG0007623	LOC117894745|XP_034657838.1|DSUB	LOC120429111|XP_039450209.1|CPIP
OG0007624	LOC117894672|XP_034657741.1|DSUB	LOC120429125|XP_039450250.1|CPIP
OG0007625	LOC117895412|XP_034658935.1|DSUB	LOC120429119|XP_039450242.1|CPIP
OG0007626	LOC117895142|XP_034658459.1|DSUB	LOC120428266|XP_039449192.1|CPIP
OG0007627	LOC117895140|XP_034658455.1|DSUB	LOC120428255|XP_039449179.1|CPIP
OG0007628	LOC117902910|XP_034670361.1|DSUB	LOC120415070|XP_039432398.1|CPIP
OG0007629	LOC117895330|XP_034658793.1|DSUB	LOC120420790|XP_039439837.1|CPIP
OG0007630	LOC117896911|XP_034661338.1|DSUB	LOC120429171|XP_039450317.1|CPIP
OG0007631	LOC117898736|XP_034664247.1|DSUB	LOC120421421|XP_039440569.1|CPIP
OG0007632	LOC117892917|XP_034655123.1|DSUB	LOC120420812|XP_039439866.1|CPIP
OG0007633	LOC117902231|XP_034669356.1|DSUB	LOC120423670|XP_039443490.1|CPIP
OG0007634	LOC117898616|XP_034664059.1|DSUB	LOC120429872|XP_039450884.1|CPIP, LOC120413601|XP_039430442.1|CPIP
OG0007635	LOC117902437|XP_034669711.1|DSUB	LOC120424364|XP_039444393.1|CPIP
OG0007638	LOC117901930|XP_034668793.1|DSUB	LOC120427292|XP_039448078.1|CPIP
OG0007639	LOC117898586|XP_034664025.1|DSUB	LOC120418877|XP_039437344.1|CPIP
OG0007640	LOC117890483|XP_034651246.1|DSUB	LOC120428888|XP_039449961.1|CPIP
OG0007641	LOC117899502|XP_034665443.1|DSUB	LOC120424396|XP_039444428.1|CPIP
OG0007651	LOC117903588|XP_034671699.1|DSUB	LOC120416408|XP_039434093.1|CPIP, LOC120416409|XP_039434094.1|CPIP
OG0007664	LOC117896209|XP_034660229.1|DSUB	LOC120432210|XP_039453304.1|CPIP
OG0007665	LOC117901983|XP_034668925.1|DSUB	LOC120421060|XP_039440139.1|CPIP
OG0007666	LOC117903833|XP_034672175.1|DSUB	LOC120422064|XP_039441334.1|CPIP
OG0007667	LOC117900961|XP_034667432.1|DSUB	LOC120421078|XP_039440157.1|CPIP
OG0007668	LOC117902297|XP_034669468.1|DSUB	LOC120415081|XP_039432417.1|CPIP
OG0007669	LOC117890515|XP_034651314.1|DSUB	LOC120432337|XP_039453459.1|CPIP
OG0007670	LOC117890433|XP_034651156.1|DSUB	LOC120432336|XP_039453458.1|CPIP
OG0007671	LOC117903314|XP_034671141.1|DSUB	LOC120415059|XP_039432379.1|CPIP
OG0007672	LOC117903781|XP_034672097.1|DSUB	LOC120413709|XP_039430564.1|CPIP
OG0007674	LOC117903658|XP_034671866.1|DSUB	LOC120418098|XP_039436300.1|CPIP
OG0007675	LOC117903758|XP_034672059.1|DSUB	LOC120418104|XP_039436308.1|CPIP
OG0007676	LOC117901507|XP_034668172.1|DSUB	LOC120418120|XP_039436332.1|CPIP
OG0007677	LOC117903173|XP_034670909.1|DSUB	LOC120418127|XP_039436338.1|CPIP
OG0007678	LOC117895828|XP_034659660.1|DSUB	LOC120432216|XP_039453315.1|CPIP
OG0007679	LOC117903690|XP_034671919.1|DSUB	LOC120432327|XP_039453446.1|CPIP
OG0007680	LOC117900672|XP_034667008.1|DSUB	LOC120432238|XP_039453347.1|CPIP
OG0007681	LOC117899565|XP_034665562.1|DSUB	LOC120413734|XP_039430594.1|CPIP
OG0007682	LOC117890094|XP_034650653.1|DSUB	LOC120421044|XP_039440121.1|CPIP
OG0007683	LOC117898557|XP_034663937.1|DSUB	LOC120421045|XP_039440122.1|CPIP
OG0007684	LOC117903219|XP_034671010.1|DSUB	LOC120429210|XP_039450362.1|CPIP
OG0007685	LOC117903912|XP_034672307.1|DSUB	LOC120412427|XP_039428823.1|CPIP
OG0007686	LOC117892813|XP_034655084.1|DSUB	LOC120430764|XP_039451812.1|CPIP
OG0007687	LOC117898357|XP_034663584.1|DSUB	LOC120430936|XP_039451990.1|CPIP
OG0007689	LOC117898914|XP_034664505.1|DSUB	LOC120429176|XP_039450323.1|CPIP
OG0007690	LOC117889975|XP_034650439.1|DSUB	LOC120416385|XP_039434053.1|CPIP
OG0007691	LOC117898662|XP_034664129.1|DSUB	LOC120419701|XP_039438422.1|CPIP
OG0007692	LOC117903660|XP_034671872.1|DSUB	LOC120417678|XP_039435745.1|CPIP
OG0007693	LOC117898717|XP_034664229.1|DSUB	LOC120417680|XP_039435747.1|CPIP
OG0007694	LOC117895548|XP_034659142.1|DSUB	LOC120422473|XP_039441862.1|CPIP
OG0007695	LOC117903718|XP_034671958.1|DSUB	LOC120424285|XP_039444290.1|CPIP
OG0007696	LOC117894065|XP_034656808.1|DSUB	LOC120415054|XP_039432369.1|CPIP
OG0007697	LOC117894958|XP_034658179.1|DSUB	LOC120431137|XP_039452218.1|CPIP
OG0007698	LOC117895990|XP_034659870.1|DSUB	LOC120431201|XP_039452279.1|CPIP
OG0007699	LOC117890115|XP_034650681.1|DSUB	LOC120422535|XP_039441931.1|CPIP
OG0007700	LOC117894323|XP_034657198.1|DSUB	LOC120422528|XP_039441922.1|CPIP
OG0007701	LOC117894830|XP_034657972.1|DSUB	LOC120422526|XP_039441918.1|CPIP
OG0007702	LOC117899012|XP_034664664.1|DSUB	LOC120424293|XP_039444309.1|CPIP
OG0007703	LOC117903122|XP_034670839.1|DSUB	LOC120420186|XP_039439102.1|CPIP
OG0007704	LOC117897904|XP_034662874.1|DSUB	LOC120422461|XP_039441838.1|CPIP
OG0007705	LOC117897895|XP_034662866.1|DSUB	LOC120422443|XP_039441820.1|CPIP
OG0007706	LOC117903828|XP_034672171.1|DSUB	LOC120420220|XP_039439142.1|CPIP
OG0007707	LOC117903881|XP_034672261.1|DSUB	LOC120420252|XP_039439178.1|CPIP
OG0007708	LOC117894527|XP_034657536.1|DSUB	LOC120416886|XP_039434713.1|CPIP
OG0007709	LOC117903611|XP_034671760.1|DSUB	LOC120413339|XP_039430049.1|CPIP
OG0007710	LOC117903886|XP_034649855.1|DSUB	LOC120412706|XP_039429220.1|CPIP
OG0007711	LOC117896013|XP_034659914.1|DSUB	LOC120412954|XP_039429532.1|CPIP
OG0007712	LOC117903807|XP_034672132.1|DSUB	LOC120432603|XP_039453786.1|CPIP
OG0007713	LOC117900589|XP_034666893.1|DSUB	LOC120413005|XP_039429591.1|CPIP
OG0007714	LOC117903477|XP_034671423.1|DSUB	LOC120412406|XP_039428805.1|CPIP
OG0007715	LOC117890050|XP_034650565.1|DSUB	LOC120432339|XP_039453464.1|CPIP
OG0007716	LOC117903294|XP_034671118.1|DSUB	LOC120421425|XP_039440571.1|CPIP
OG0007717	LOC117899618|XP_034665657.1|DSUB	LOC120417022|XP_039434895.1|CPIP
OG0007719	LOC117890452|XP_034651189.1|DSUB	LOC120428373|XP_039449338.1|CPIP
OG0007720	LOC117890427|XP_034651143.1|DSUB	LOC120426047|XP_039446701.1|CPIP
OG0007721	LOC117895138|XP_034658457.1|DSUB	LOC120415177|XP_039432603.1|CPIP
OG0007722	LOC117895796|XP_034659608.1|DSUB	LOC120413640|XP_039430525.1|CPIP
OG0007723	LOC117897232|XP_034661843.1|DSUB	LOC120429012|XP_039450115.1|CPIP
OG0007724	LOC117901952|XP_034668817.1|DSUB	LOC120423411|XP_039443183.1|CPIP
OG0007725	LOC117903061|XP_034670702.1|DSUB	LOC120413343|XP_039430056.1|CPIP
OG0007726	LOC117903759|XP_034672063.1|DSUB	LOC120424698|XP_039444811.1|CPIP
OG0007727	LOC117903738|XP_034671991.1|DSUB	LOC120424692|XP_039444805.1|CPIP
OG0007728	LOC117903785|XP_034672106.1|DSUB	LOC120424529|XP_039444622.1|CPIP
OG0007729	LOC117903903|XP_034672298.1|DSUB	LOC120424532|XP_039444627.1|CPIP
OG0007730	LOC117900364|XP_034666608.1|DSUB	LOC120416906|XP_039434739.1|CPIP
OG0007731	LOC117894295|XP_034657147.1|DSUB	LOC120430987|XP_039452086.1|CPIP
OG0007732	LOC117903225|XP_034671019.1|DSUB	LOC120413291|XP_039429981.1|CPIP
OG0007733	LOC117903141|XP_034670870.1|DSUB	LOC120413161|XP_039429807.1|CPIP
OG0007734	LOC117903306|XP_034671129.1|DSUB	LOC120432278|XP_039453402.1|CPIP
OG0007735	LOC117894407|XP_034657312.1|DSUB	LOC120426602|XP_039447329.1|CPIP
OG0007736	LOC117894443|XP_034657420.1|DSUB	LOC120414524|XP_039431666.1|CPIP
OG0007737	LOC117899751|XP_034665890.1|DSUB	LOC120414150|XP_039431121.1|CPIP
OG0007738	LOC117899711|XP_034665816.1|DSUB	LOC120414170|XP_039431162.1|CPIP
OG0007739	LOC117897923|XP_034662901.1|DSUB	LOC120419613|XP_039438286.1|CPIP
OG0007740	LOC117896776|XP_034661147.1|DSUB	LOC120419627|XP_039438315.1|CPIP
OG0007741	LOC117896121|XP_034660070.1|DSUB	LOC120417756|XP_039435845.1|CPIP
OG0007742	LOC117894034|XP_034656772.1|DSUB	LOC120432667|XP_039453854.1|CPIP
OG0007744	LOC117893452|XP_034655966.1|DSUB	LOC120422227|XP_039441583.1|CPIP
OG0007746	LOC117898947|XP_034664561.1|DSUB	LOC120426471|XP_039447168.1|CPIP
OG0007747	LOC117899471|XP_034665390.1|DSUB	LOC120413292|XP_039429980.1|CPIP
OG0007748	LOC117903057|XP_034670692.1|DSUB	LOC120413272|XP_039429935.1|CPIP
OG0007749	LOC117893560|XP_034656117.1|DSUB	LOC120423866|XP_039443748.1|CPIP
OG0007750	LOC117899729|XP_034665864.1|DSUB	LOC120423870|XP_039443752.1|CPIP, LOC120420772|XP_039439853.1|CPIP
OG0007751	LOC117900698|XP_034667042.1|DSUB	LOC120430115|XP_039451133.1|CPIP
OG0007752	LOC117900974|XP_034667454.1|DSUB	LOC120425535|XP_039446029.1|CPIP
OG0007753	LOC117893872|XP_034656538.1|DSUB	LOC120416279|XP_039433927.1|CPIP
OG0007754	LOC117903359|XP_034671205.1|DSUB	LOC120418065|XP_039436257.1|CPIP
OG0007755	LOC117892343|XP_034654461.1|DSUB	LOC120414210|XP_039431244.1|CPIP
OG0007756	LOC117892651|XP_034654903.1|DSUB	LOC120419885|XP_039438684.1|CPIP, LOC120418087|XP_039436289.1|CPIP
OG0007757	LOC117903044|XP_034670676.1|DSUB	LOC120419905|XP_039438707.1|CPIP
OG0007758	LOC117902334|XP_034669520.1|DSUB	LOC120419890|XP_039438692.1|CPIP
OG0007760	LOC117897829|XP_034662786.1|DSUB	LOC120428463|XP_039449410.1|CPIP
OG0007761	LOC117893603|XP_034656209.1|DSUB	LOC120426438|XP_039447136.1|CPIP
OG0007762	LOC117893272|XP_034655769.1|DSUB	LOC120426431|XP_039447128.1|CPIP
OG0007763	LOC117901438|XP_034668073.1|DSUB	LOC120426439|XP_039447137.1|CPIP
OG0007764	LOC117903412|XP_034671317.1|DSUB	LOC120426430|XP_039447125.1|CPIP
OG0007765	LOC117895877|XP_034659770.1|DSUB	LOC120426447|XP_039447140.1|CPIP
OG0007766	LOC117899115|XP_034664794.1|DSUB	LOC120426424|XP_039447116.1|CPIP
OG0007767	LOC117902950|XP_034670463.1|DSUB	LOC120424148|XP_039444126.1|CPIP
OG0007768	LOC117903714|XP_034671952.1|DSUB	LOC120431852|XP_039452912.1|CPIP
OG0007771	LOC117900803|XP_034667179.1|DSUB	LOC120429691|XP_039450660.1|CPIP
OG0007772	LOC117903052|XP_034670682.1|DSUB	LOC120425008|XP_039445313.1|CPIP
OG0007773	LOC117902115|XP_034669121.1|DSUB	LOC120425482|XP_039445953.1|CPIP
OG0007775	LOC117890653|XP_034651552.1|DSUB	LOC120425624|XP_039446141.1|CPIP
OG0007776	LOC117901321|XP_034667923.1|DSUB	LOC120425635|XP_039446152.1|CPIP
OG0007777	LOC117903761|XP_034672061.1|DSUB	LOC120431415|XP_039452470.1|CPIP
OG0007778	LOC117902623|XP_034670035.1|DSUB	LOC120427650|XP_039448463.1|CPIP
OG0007780	LOC117898339|XP_034663561.1|DSUB	LOC120428525|XP_039449488.1|CPIP
OG0007781	LOC117898219|XP_034663384.1|DSUB	LOC120413004|XP_039429588.1|CPIP
OG0007782	LOC117898299|XP_034663465.1|DSUB	LOC120429010|XP_039450082.1|CPIP
OG0007788	LOC117896305|XP_034660418.1|DSUB	LOC120425477|XP_039445946.1|CPIP
OG0007789	LOC117899024|XP_034664674.1|DSUB	LOC120431710|XP_039452766.1|CPIP
OG0007790	LOC117898180|XP_034663279.1|DSUB	LOC120431864|XP_039452933.1|CPIP
OG0007791	LOC117898182|XP_034663289.1|DSUB	LOC120423859|XP_039443746.1|CPIP
OG0007792	LOC117903196|XP_034670972.1|DSUB	LOC120423835|XP_039443714.1|CPIP
OG0007794	LOC117889583|XP_034649880.1|DSUB	LOC120417203|XP_039435103.1|CPIP
OG0007795	LOC117903796|XP_034672115.1|DSUB	LOC120430959|XP_039452023.1|CPIP
OG0007796	LOC117899198|XP_034664961.1|DSUB	LOC120425733|XP_039446270.1|CPIP
OG0007797	LOC117896139|XP_034660100.1|DSUB	LOC120423295|XP_039442993.1|CPIP
OG0007798	LOC117896140|XP_034660103.1|DSUB	LOC120423294|XP_039442991.1|CPIP
OG0007800	LOC117898097|XP_034663168.1|DSUB	LOC120426742|XP_039447454.1|CPIP
OG0007802	LOC117897640|XP_034662507.1|DSUB	LOC120415992|XP_039433583.1|CPIP
OG0007803	LOC117899169|XP_034664919.1|DSUB	LOC120422571|XP_039441989.1|CPIP
OG0007804	LOC117903303|XP_034671130.1|DSUB	LOC120430217|XP_039451226.1|CPIP
OG0007805	LOC117895769|XP_034659539.1|DSUB	LOC120430222|XP_039451235.1|CPIP
OG0007806	LOC117895759|XP_034659526.1|DSUB	LOC120430221|XP_039451234.1|CPIP
OG0007808	LOC117897938|XP_034662920.1|DSUB	LOC120423723|XP_039443562.1|CPIP
OG0007809	LOC117903199|XP_034670975.1|DSUB	LOC120428284|XP_039449211.1|CPIP
OG0007810	LOC117900236|XP_034666416.1|DSUB	LOC120428287|XP_039449213.1|CPIP
OG0007812	LOC117889631|XP_034649979.1|DSUB	LOC120418356|XP_039436643.1|CPIP
OG0007813	LOC117897377|XP_034662070.1|DSUB	LOC120431840|XP_039452905.1|CPIP
OG0007814	LOC117903869|XP_034672250.1|DSUB	LOC120421190|XP_039440328.1|CPIP
OG0007815	LOC117897061|XP_034661552.1|DSUB	LOC120424262|XP_039444258.1|CPIP
OG0007816	LOC117895775|XP_034659562.1|DSUB	LOC120427406|XP_039448201.1|CPIP
OG0007818	LOC117897029|XP_034661499.1|DSUB	LOC120427156|XP_039447947.1|CPIP
OG0007819	LOC117903521|XP_034671526.1|DSUB	LOC120421191|XP_039440329.1|CPIP
OG0007820	LOC117898387|XP_034663633.1|DSUB	LOC120420713|XP_039439742.1|CPIP
OG0007821	LOC117897573|XP_034662413.1|DSUB	LOC120420733|XP_039439762.1|CPIP
OG0007822	LOC117897572|XP_034662409.1|DSUB	LOC120420732|XP_039439761.1|CPIP
OG0007823	LOC117899105|XP_034664777.1|DSUB	LOC120420718|XP_039439750.1|CPIP
OG0007824	LOC117898157|XP_034663253.1|DSUB	LOC120420721|XP_039439753.1|CPIP
OG0007825	LOC117897661|XP_034662539.1|DSUB	LOC120414293|XP_039431363.1|CPIP
OG0007826	LOC117899635|XP_034665685.1|DSUB	LOC120422546|XP_039441947.1|CPIP
OG0007827	LOC117903410|XP_034671305.1|DSUB	LOC120431640|XP_039452682.1|CPIP
OG0007828	LOC117894572|XP_034657602.1|DSUB	LOC120422325|XP_039441653.1|CPIP
OG0007829	LOC117896907|XP_034661334.1|DSUB	LOC120430493|XP_039451521.1|CPIP
OG0007830	LOC117897048|XP_034661523.1|DSUB	LOC120430092|XP_039451113.1|CPIP, LOC120424333|XP_039444358.1|CPIP
OG0007831	LOC117897994|XP_034663015.1|DSUB	LOC120421186|XP_039440321.1|CPIP
OG0007832	LOC117903485|XP_034671443.1|DSUB	LOC120427413|XP_039448211.1|CPIP
OG0007833	LOC117903376|XP_034671236.1|DSUB	LOC120427403|XP_039448198.1|CPIP
OG0007834	LOC117898625|XP_034664072.1|DSUB	LOC120417014|XP_039434888.1|CPIP
OG0007835	LOC117896915|XP_034661345.1|DSUB	LOC120415630|XP_039433164.1|CPIP
OG0007836	LOC117898805|XP_034664341.1|DSUB	LOC120415785|XP_039433350.1|CPIP
OG0007837	LOC117897183|XP_034661773.1|DSUB	LOC120430150|XP_039451168.1|CPIP
OG0007838	LOC117896569|XP_034660861.1|DSUB	LOC120428854|XP_039449910.1|CPIP
OG0007839	LOC117897084|XP_034661617.1|DSUB	LOC120430275|XP_039451301.1|CPIP
OG0007840	LOC117898612|XP_034664056.1|DSUB	LOC120423556|XP_039443338.1|CPIP
OG0007841	LOC117896988|XP_034661435.1|DSUB	LOC120431390|XP_039452454.1|CPIP, LOC120430168|XP_039451181.1|CPIP
OG0007842	LOC117897788|XP_034662728.1|DSUB	LOC120424276|XP_039444273.1|CPIP
OG0007843	LOC117897182|XP_034661772.1|DSUB	LOC120424267|XP_039444263.1|CPIP
OG0007846	LOC117902780|XP_034670315.1|DSUB	LOC120424856|XP_039445042.1|CPIP
OG0007847	LOC117897045|XP_034661519.1|DSUB	LOC120427163|XP_039447955.1|CPIP
OG0007848	LOC117897023|XP_034661491.1|DSUB	LOC120428710|XP_039449715.1|CPIP
OG0007849	LOC117896142|XP_034660105.1|DSUB	LOC120428705|XP_039449711.1|CPIP
OG0007850	LOC117896141|XP_034660104.1|DSUB	LOC120428704|XP_039449710.1|CPIP
OG0007851	LOC117898131|XP_034663216.1|DSUB	LOC120428708|XP_039449713.1|CPIP
OG0007852	LOC117898592|XP_034664029.1|DSUB	LOC120423341|XP_039443045.1|CPIP
OG0007853	LOC117898965|XP_034664597.1|DSUB	LOC120418336|XP_039436609.1|CPIP
OG0007854	LOC117896641|XP_034660978.1|DSUB	LOC120418337|XP_039436610.1|CPIP
OG0007855	LOC117898476|XP_034663801.1|DSUB	LOC120423527|XP_039443307.1|CPIP
OG0007856	LOC117897042|XP_034661516.1|DSUB	LOC120423533|XP_039443314.1|CPIP
OG0007857	LOC117898466|XP_034663780.1|DSUB	LOC120431748|XP_039452808.1|CPIP
OG0007858	LOC117902792|XP_034670299.1|DSUB	LOC120431826|XP_039452886.1|CPIP
OG0007865	LOC117894843|XP_034657984.1|DSUB	LOC120422580|XP_039442003.1|CPIP
OG0007866	LOC117899316|XP_034665139.1|DSUB	LOC120425371|XP_039445814.1|CPIP
OG0007867	LOC117899260|XP_034665041.1|DSUB	LOC120425368|XP_039445810.1|CPIP
OG0007868	LOC117896014|XP_034659910.1|DSUB	LOC120423558|XP_039443344.1|CPIP
OG0007869	LOC117903670|XP_034671888.1|DSUB	LOC120428080|XP_039448991.1|CPIP
OG0007870	LOC117894363|XP_034657248.1|DSUB	LOC120427621|XP_039448435.1|CPIP
OG0007871	LOC117903630|XP_034671792.1|DSUB	LOC120423015|XP_039442587.1|CPIP
OG0007872	LOC117893291|XP_034655752.1|DSUB	LOC120421742|XP_039440943.1|CPIP
OG0007873	LOC117893303|XP_034655771.1|DSUB	LOC120417842|XP_039435996.1|CPIP
OG0007874	LOC117894938|XP_034658148.1|DSUB	LOC120419493|XP_039438116.1|CPIP
OG0007875	LOC117890183|XP_034650773.1|DSUB	LOC120419498|XP_039438122.1|CPIP
OG0007876	LOC117903720|XP_034671960.1|DSUB	LOC120422633|XP_039442065.1|CPIP
OG0007877	LOC117893100|XP_034655426.1|DSUB	LOC120412890|XP_039429451.1|CPIP
OG0007879	LOC117894684|XP_034657754.1|DSUB	LOC120432628|XP_039453812.1|CPIP
OG0007880	LOC117902295|XP_034669470.1|DSUB	LOC120426012|XP_039446622.1|CPIP
OG0007881	LOC117894010|XP_034656725.1|DSUB	LOC120420565|XP_039439572.1|CPIP
OG0007882	LOC117895735|XP_034659484.1|DSUB	LOC120424871|XP_039445063.1|CPIP
OG0007883	LOC117895733|XP_034659479.1|DSUB	LOC120424784|XP_039444919.1|CPIP
OG0007884	LOC117894437|XP_034657394.1|DSUB	LOC120430318|XP_039451353.1|CPIP
OG0007885	LOC117890184|XP_034650779.1|DSUB	LOC120412394|XP_039428778.1|CPIP
OG0007886	LOC117902265|XP_034669416.1|DSUB	LOC120426796|XP_039447507.1|CPIP
OG0007887	LOC117895729|XP_034659474.1|DSUB	LOC120413192|XP_039429840.1|CPIP
OG0007888	LOC117894900|XP_034658083.1|DSUB	LOC120413186|XP_039429834.1|CPIP
OG0007889	LOC117894612|XP_034657655.1|DSUB	LOC120413205|XP_039429855.1|CPIP
OG0007890	LOC117893036|XP_034655293.1|DSUB	LOC120413268|XP_039429929.1|CPIP
OG0007891	LOC117897530|XP_034662341.1|DSUB	LOC120418480|XP_039436853.1|CPIP
OG0007892	LOC117889894|XP_034650296.1|DSUB	LOC120420078|XP_039438937.1|CPIP
OG0007893	LOC117892117|XP_034654036.1|DSUB	LOC120420084|XP_039438947.1|CPIP
OG0007894	LOC117893722|XP_034656302.1|DSUB	LOC120428829|XP_039449873.1|CPIP
OG0007895	LOC117895102|XP_034658389.1|DSUB	LOC120428828|XP_039449871.1|CPIP
OG0007896	LOC117893808|XP_034656447.1|DSUB	LOC120430782|XP_039451830.1|CPIP
OG0007897	LOC117895818|XP_034659641.1|DSUB	LOC120413448|XP_039430215.1|CPIP
OG0007898	LOC117894956|XP_034658177.1|DSUB	LOC120413454|XP_039430223.1|CPIP
OG0007899	LOC117895789|XP_034659582.1|DSUB	LOC120414636|XP_039431802.1|CPIP
OG0007900	LOC117891104|XP_034652183.1|DSUB	LOC120412900|XP_039429466.1|CPIP
OG0007901	LOC117895869|XP_034659733.1|DSUB	LOC120430336|XP_039451371.1|CPIP, LOC120429809|XP_039450793.1|CPIP
OG0007902	LOC117903871|XP_034672252.1|DSUB	LOC120426141|XP_039446792.1|CPIP
OG0007903	LOC117893097|XP_034655420.1|DSUB	LOC120417624|XP_039435671.1|CPIP
OG0007904	LOC117895416|XP_034658941.1|DSUB	LOC120417611|XP_039435659.1|CPIP
OG0007905	LOC117901193|XP_034667737.1|DSUB	LOC120423601|XP_039443399.1|CPIP
OG0007906	LOC117893491|XP_034656015.1|DSUB	LOC120413404|XP_039430137.1|CPIP
OG0007907	LOC117893018|XP_034655265.1|DSUB	LOC120430384|XP_039451421.1|CPIP
OG0007908	LOC117893019|XP_034655266.1|DSUB	LOC120430385|XP_039451424.1|CPIP
OG0007909	LOC117903377|XP_034671238.1|DSUB	LOC120430390|XP_039451428.1|CPIP, LOC120430838|XP_039451888.1|CPIP
OG0007910	LOC117892932|XP_034655139.1|DSUB	LOC120427935|XP_039448814.1|CPIP
OG0007911	LOC117893576|XP_034656139.1|DSUB	LOC120415805|XP_039433363.1|CPIP
OG0007912	LOC117893570|XP_034656132.1|DSUB	LOC120415789|XP_039433352.1|CPIP
OG0007913	LOC117893577|XP_034656140.1|DSUB	LOC120415790|XP_039433353.1|CPIP
OG0007914	LOC117894749|XP_034657851.1|DSUB	LOC120419000|XP_039437505.1|CPIP
OG0007915	LOC117894036|XP_034656774.1|DSUB	LOC120419540|XP_039438183.1|CPIP
OG0007916	LOC117900985|XP_034667473.1|DSUB	LOC120431460|XP_039452511.1|CPIP
OG0007917	LOC117891433|XP_034652796.1|DSUB	LOC120430640|XP_039451675.1|CPIP
OG0007918	LOC117890100|XP_034650655.1|DSUB	LOC120418835|XP_039437288.1|CPIP
OG0007922	LOC117896681|XP_034661020.1|DSUB	LOC120426166|XP_039446819.1|CPIP
OG0007926	LOC117890468|XP_034651214.1|DSUB	LOC120431736|XP_039452795.1|CPIP
OG0007931	LOC117902444|XP_034669725.1|DSUB	LOC120414657|XP_039431850.1|CPIP
OG0007932	LOC117894064|XP_034656811.1|DSUB	LOC120414661|XP_039431863.1|CPIP
OG0007933	LOC117896284|XP_034660379.1|DSUB	LOC120414723|XP_039431960.1|CPIP
OG0007934	LOC117901712|XP_034668477.1|DSUB	LOC120430914|XP_039451967.1|CPIP
OG0007935	LOC117901883|XP_034668731.1|DSUB	LOC120431073|XP_039452161.1|CPIP
OG0007936	LOC117902399|XP_034669621.1|DSUB	LOC120431281|XP_039452353.1|CPIP
OG0007937	LOC117902589|XP_034669979.1|DSUB	LOC120419177|XP_039437770.1|CPIP
OG0007938	LOC117900362|XP_034666602.1|DSUB	LOC120422800|XP_039442275.1|CPIP
OG0007941	LOC117889782|XP_034650139.1|DSUB	LOC120430183|XP_039451197.1|CPIP
OG0007942	LOC117903284|XP_034671098.1|DSUB	LOC120423660|XP_039443476.1|CPIP
OG0007943	LOC117901116|XP_034667642.1|DSUB	LOC120423664|XP_039443480.1|CPIP
OG0007944	LOC117893553|XP_034656099.1|DSUB	LOC120418313|XP_039436575.1|CPIP
OG0007945	LOC117900004|XP_034666069.1|DSUB	LOC120422981|XP_039442525.1|CPIP
OG0007947	LOC117901449|XP_034668085.1|DSUB	LOC120413629|XP_039430473.1|CPIP
OG0007948	LOC117902775|XP_034670259.1|DSUB	LOC120413625|XP_039430468.1|CPIP
OG0007949	LOC117903562|XP_034671658.1|DSUB	LOC120414097|XP_039431054.1|CPIP
OG0007950	LOC117901894|XP_034668747.1|DSUB	LOC120413637|XP_039430487.1|CPIP
OG0007951	LOC117900837|XP_034667239.1|DSUB	LOC120413632|XP_039430482.1|CPIP
OG0007952	LOC117900933|XP_034667390.1|DSUB	LOC120420132|XP_039439016.1|CPIP
OG0007953	LOC117902450|XP_034669736.1|DSUB	LOC120428850|XP_039449907.1|CPIP
OG0007954	LOC117901601|XP_034668304.1|DSUB	LOC120414747|XP_039431997.1|CPIP
OG0007955	LOC117902016|XP_034668954.1|DSUB	LOC120424894|XP_039445116.1|CPIP
